wavelength,Back_TanDesf,Belly_TanDesf,Breast_TanDesf,Crissum_TanDesf,Crown_TanDesf,DorTail_TanDesf,Patch10_TanDesf,Patch11_TanDesf,Patch12_TanDesf,Patch13_TanDesf,Patch14_TanDesf,Patch15_TanDesf,Patch16_TanDesf,Rump_TanDesf,Throat_TanDesf,WingTip_TanDesf
394.24,6.51158333334,24.7553333333,5.56408333334,14.9366666667,5.34483333333,6.81283333333,7.22516666667,3.34258333333,6.76358333334,44.8161666666,5.60141666667,25.0325,35.6785,9.84116666668,8.43808333333,6.45225
394.60,6.4855,24.7439166667,5.55608333333,14.9207916667,5.27858333333,6.82445833333,7.19208333333,3.34183333333,6.71925,44.67425,5.58333333334,24.7745833334,35.3935833333,9.72083333334,8.41533333334,6.44904166666
394.96,6.51408333333,24.75325,5.56033333333,14.8999583333,5.28283333334,6.81683333333,7.15725,3.35841666667,6.69666666667,44.5054166667,5.566,24.49275,35.0925,9.62841666667,8.43750000001,6.45758333333
395.32,6.52575,24.7453333333,5.5705,14.9170833333,5.27575,6.81754166666,7.10625,3.35708333333,6.69033333333,44.3325,5.55675,24.2305,34.836,9.51899999999,8.45416666667,6.51520833333
395.68,6.48525,24.6965833333,5.5445,14.8602916667,5.20216666667,6.71270833333,7.0245,3.32416666667,6.62483333333,44.1254166667,5.49375,23.939,34.4669166667,9.32116666665,8.38966666667,6.45204166667
396.04,6.50566666667,24.6815833333,5.55666666667,14.8380416667,5.181,6.72845833333,7.01008333334,3.34566666667,6.60666666667,43.8879166667,5.49783333333,23.6733333333,34.118,9.22416666665,8.38733333334,6.45633333333
396.40,6.57816666667,24.7201666667,5.62583333333,14.8751666667,5.23233333333,6.78729166667,7.03691666667,3.4425,6.654,43.7166666667,5.5385,23.39375,33.8830833334,9.18441666666,8.46291666667,6.5325
396.76,6.59966666667,24.69225,5.65166666667,14.8706666667,5.20925,6.79845833333,7.02575,3.44641666667,6.62775,43.5228333334,5.55166666667,23.11325,33.5599166667,9.05758333332,8.47816666667,6.52195833334
397.12,6.61183333334,24.7083333333,5.66416666667,14.8586666667,5.18083333334,6.79775,6.97458333333,3.45933333334,6.61133333333,43.4455,5.52266666667,22.8663333333,33.2741666667,8.95166666668,8.49791666667,6.493625
397.48,6.62666666667,24.6894166667,5.67683333333,14.8082916667,5.164,6.78841666667,6.93033333333,3.43808333334,6.603,43.17925,5.49758333334,22.54975,32.8633333333,8.84991666667,8.4775,6.48491666667
397.84,6.6225,24.6583333333,5.69083333334,14.7374583333,5.10908333333,6.78370833333,6.8845,3.40758333333,6.57633333333,43.0085833333,5.45233333333,22.25125,32.5305,8.74616666668,8.49166666667,6.51608333333
398.20,6.63125,24.6580833333,5.67991666667,14.711625,5.08383333333,6.74745833333,6.83475,3.39941666667,6.54366666667,42.8964166667,5.41458333333,22.0069166667,32.2875833333,8.65933333334,8.50741666666,6.54658333333
398.56,6.63441666667,24.6315833334,5.69725,14.705,5.11608333333,6.75258333333,6.79483333334,3.42916666667,6.52233333333,42.6775833333,5.39933333333,21.7564166667,31.9485833333,8.57516666667,8.56483333334,6.54129166666
398.92,6.6135,24.6376666666,5.71533333333,14.7199583333,5.109,6.76275,6.74941666666,3.43733333334,6.50958333333,42.54925,5.38391666666,21.5309166667,31.7156666666,8.49516666666,8.56941666667,6.599
399.28,6.65858333333,24.6826666667,5.742,14.742875,5.13225,6.84279166667,6.748,3.48291666667,6.51125,42.4080833333,5.41433333333,21.3684166667,31.4378333333,8.47941666666,8.58658333333,6.65441666666
399.64,6.63508333334,24.618,5.71,14.706375,5.08858333334,6.85091666667,6.68716666667,3.4745,6.46925,42.1900833334,5.36383333334,21.1359166667,31.1335,8.41875,8.58524999999,6.68083333333
400.00,6.58708333333,24.5659166667,5.66958333333,14.6743333333,5.02766666667,6.76279166667,6.60508333333,3.42858333333,6.40458333334,42.0098333333,5.31433333333,20.9053333333,30.8255,8.29833333333,8.58516666666,6.661625
400.36,6.52708333333,24.49275,5.62033333334,14.5992916667,4.94525,6.684125,6.50308333333,3.36141666667,6.30658333333,41.7569166666,5.25,20.6609166667,30.4590833333,8.15208333333,8.543,6.60920833333
400.72,6.50975,24.4973333333,5.62991666667,14.570875,4.92441666667,6.67370833333,6.44991666667,3.38541666667,6.28108333333,41.5525,5.22183333333,20.4716666667,30.2005,8.12508333334,8.53866666667,6.64679166667
401.08,6.49975,24.4770833333,5.59541666666,14.5343333333,4.91733333333,6.66033333333,6.40316666667,3.37558333333,6.28258333333,41.2825,5.18941666667,20.2483333334,29.9296666667,8.06833333333,8.52983333332,6.664
401.44,6.44,24.4881666666,5.5965,14.5541666667,4.8815,6.652,6.3625,3.379,6.2325,41.194,5.1585,20.1233333333,29.7588333333,7.9965,8.5595,6.66075
401.80,6.41858333334,24.4815833333,5.60158333333,14.560875,4.85275,6.587625,6.29975,3.35666666667,6.20675,40.9851666667,5.14041666667,19.9669166667,29.5110833333,7.9135,8.55641666668,6.64479166667
402.16,6.37916666667,24.4755833333,5.60591666667,14.5599583333,4.83066666667,6.572625,6.25766666667,3.33975,6.18341666666,40.7698333333,5.1125,19.7760833334,29.2551666667,7.8655,8.55191666667,6.62320833333
402.52,6.35433333333,24.4730833333,5.62616666667,14.519125,4.76983333333,6.54104166667,6.19966666667,3.30208333333,6.14541666666,40.5669166667,5.09316666667,19.6348333333,29.07275,7.78525,8.55883333333,6.6305
402.88,6.34433333333,24.4165,5.62116666667,14.4971666667,4.74275,6.52604166666,6.1775,3.30141666667,6.12058333333,40.3483333333,5.07991666667,19.5191666667,28.8175,7.74316666667,8.57541666666,6.63195833334
403.24,6.31858333333,24.4056666666,5.64083333334,14.5217916667,4.73741666667,6.50045833333,6.15591666667,3.29733333333,6.10233333333,40.2225,5.04333333334,19.4176666667,28.6639166667,7.70366666667,8.61575,6.651625
403.60,6.33033333333,24.47625,5.66408333333,14.5625,4.76608333333,6.48083333334,6.14991666666,3.307,6.10558333333,40.1445,5.06383333333,19.3358333333,28.5453333333,7.68433333333,8.64483333334,6.69075
403.95,6.414,24.6140833333,5.75008333333,14.6550416666,4.83583333334,6.57475,6.214,3.37866666667,6.17866666667,40.1088333333,5.14508333334,19.33225,28.53675,7.73575,8.74216666666,6.805375
404.31,6.41241666667,24.653,5.78058333333,14.669,4.85808333333,6.61,6.19216666666,3.38608333333,6.18541666667,40.0238333333,5.15133333333,19.2465,28.4233333333,7.728,8.75091666666,6.84620833333
404.67,6.42275,24.6931666667,5.7955,14.7220416667,4.85608333333,6.61620833333,6.19308333334,3.39708333333,6.16608333333,39.9785833333,5.16908333333,19.1773333333,28.3275,7.70375,8.77541666667,6.85554166666
405.03,6.38133333333,24.6596666667,5.80908333333,14.675375,4.82633333333,6.580375,6.1525,3.37941666667,6.119,39.8169166667,5.16483333333,19.0876666666,28.1876666666,7.658,8.75100000001,6.82929166667
405.39,6.39166666667,24.6388333333,5.83391666666,14.6622083333,4.83966666666,6.56166666667,6.1435,3.37591666667,6.1325,39.6716666667,5.17625,18.9820833333,28.0370833333,7.63791666666,8.75100000001,6.85341666666
405.75,6.40625,24.6509166667,5.83308333333,14.659,4.86608333333,6.59666666667,6.16266666667,3.4015,6.12933333333,39.56525,5.19208333333,18.9235,27.9568333333,7.63708333333,8.76050000001,6.8605
406.11,6.41908333333,24.6600833334,5.85541666667,14.65475,4.87458333333,6.604125,6.18366666667,3.40575,6.1195,39.4111666667,5.20533333333,18.877,27.8251666666,7.62433333334,8.77241666667,6.891
406.47,6.473,24.7505833333,5.88366666667,14.71025,4.93091666667,6.608625,6.22,3.43366666667,6.155,39.3653333333,5.24483333334,18.8699166667,27.7643333333,7.66125,8.79016666666,6.92508333333
406.83,6.45516666666,24.7346666667,5.88283333333,14.6797916667,4.92733333333,6.56429166667,6.17408333334,3.41175,6.13325,39.1854166666,5.22341666666,18.7640833334,27.66,7.61958333333,8.73766666668,6.89391666667
407.19,6.44708333333,24.7685833333,5.87366666667,14.6768333333,4.90691666667,6.521625,6.14825,3.3865,6.11541666667,39.07325,5.22433333333,18.6533333333,27.5725,7.59558333334,8.71441666667,6.878625
407.55,6.45483333333,24.7591666666,5.89108333334,14.6727083333,4.9115,6.52508333333,6.145,3.37716666667,6.09491666667,38.9418333334,5.22466666666,18.6139166667,27.4975,7.58641666667,8.69175,6.87208333333
407.90,6.37175,24.6710833333,5.83583333333,14.5915416667,4.83558333333,6.42708333333,6.05841666667,3.30525,6.02,38.7328333333,5.15625,18.4679166667,27.3091666667,7.50875,8.58558333334,6.776375
408.26,6.38141666666,24.6565,5.81475,14.577875,4.81733333333,6.408125,6.0475,3.29866666667,6.00933333334,38.587,5.1475,18.43675,27.2144166667,7.4995,8.57633333334,6.74354166667
408.62,6.39258333334,24.68675,5.81325,14.5577916667,4.81491666667,6.39141666667,6.03716666666,3.29,6.02575,38.4179166667,5.13908333333,18.406,27.118,7.49491666667,8.58516666667,6.73529166666
408.98,6.43233333333,24.7575,5.83041666667,14.6237083333,4.8395,6.41958333333,6.06433333333,3.31516666667,6.02008333334,38.3500833333,5.159,18.4248333333,27.0846666667,7.53233333333,8.6395,6.76866666667
409.34,6.46075,24.84075,5.84125,14.6453333333,4.85108333333,6.4465,6.06541666667,3.31641666666,6.01183333333,38.2929166667,5.17558333333,18.4741666667,27.0331666666,7.54541666666,8.65558333333,6.77525
409.70,6.46916666667,24.9204166666,5.85525,14.6794166667,4.84383333333,6.44008333333,6.04191666667,3.31541666667,6.01758333333,38.1850833334,5.18808333334,18.4605,26.985,7.5545,8.64466666668,6.77808333333
410.06,6.49883333333,24.9536666667,5.87466666667,14.669,4.8585,6.43933333333,6.01991666667,3.32191666667,6.02866666666,38.11625,5.20191666667,18.4583333333,26.9489166666,7.568,8.64191666666,6.79525
410.42,6.48341666667,24.972,5.87916666667,14.665625,4.8715,6.46204166667,6.00741666666,3.33841666667,6.02566666667,37.998,5.204,18.3996666667,26.8703333334,7.56891666667,8.64666666666,6.80033333334
410.77,6.49116666667,25.0343333333,5.88691666666,14.7047083333,4.88183333333,6.49229166667,6.02075,3.3625,6.01725,37.9574166667,5.21666666667,18.4274166667,26.8295833334,7.57991666667,8.68900000001,6.81558333333
411.13,6.513,25.0400833334,5.89475,14.7299583333,4.89091666667,6.50866666667,6.02366666667,3.40625,6.04083333333,37.8575,5.22316666666,18.4478333333,26.7495833333,7.57166666667,8.70041666666,6.821625
411.49,6.51833333333,25.05475,5.88066666667,14.7265416667,4.88725,6.53658333333,6.01641666667,3.43475,6.0485,37.6988333333,5.24741666667,18.3769166667,26.63625,7.56583333333,8.72475000001,6.834125
411.85,6.47141666667,25.0601666667,5.832,14.7045416667,4.85075,6.51283333334,5.9575,3.40566666667,6.00633333333,37.6001666667,5.20758333333,18.3233333333,26.5283333333,7.53391666667,8.71141666668,6.786125
412.21,6.4445,25.0741666667,5.823,14.7235833333,4.86066666667,6.51858333334,5.94633333333,3.40225,5.99541666667,37.4878333333,5.203,18.2919166666,26.4190833333,7.51608333333,8.73216666667,6.78691666667
412.57,6.43858333333,25.0905,5.83133333333,14.736375,4.89633333333,6.547,5.9365,3.41525,6.01091666667,37.371,5.20975,18.2319166667,26.3135,7.51458333334,8.74933333333,6.80525
412.92,6.44433333333,25.09725,5.83791666667,14.73925,4.92083333333,6.53991666667,5.94341666667,3.42691666667,6.03233333333,37.2195,5.21683333333,18.1320833333,26.1736666667,7.504,8.76108333333,6.82616666667
413.28,6.44266666667,25.1023333333,5.83083333334,14.7530833333,4.917,6.50683333333,5.92158333333,3.434,6.02441666667,37.095,5.20925,18.02875,26.0534166667,7.498,8.75775000001,6.84520833333
413.64,6.42866666667,25.08775,5.851,14.7508333334,4.91175,6.536375,5.93766666667,3.43933333333,6.01875,36.9830833334,5.19358333333,17.9484166667,25.88225,7.45466666667,8.80033333334,6.88516666667
414.00,6.38516666667,25.0831666667,5.829,14.751125,4.87308333333,6.50483333333,5.8975,3.43158333333,5.97266666666,36.8173333333,5.15016666667,17.8615833333,25.7016666667,7.38925,8.79299999999,6.865625
414.36,6.41591666667,25.0653333333,5.8615,14.7893333333,4.8845,6.541,5.90758333334,3.47483333333,5.99316666667,36.6799166667,5.17691666667,17.8024166667,25.5766666666,7.397,8.82208333333,6.91779166667
414.72,6.399,25.10525,5.84125,14.7850416667,4.86358333333,6.51995833333,5.8655,3.43908333333,5.9675,36.5524166667,5.1605,17.70175,25.4150833333,7.37825,8.80133333334,6.89975
415.07,6.37966666666,25.0939166667,5.85758333333,14.7428333333,4.84316666667,6.499375,5.85266666666,3.40716666667,5.94666666667,36.35875,5.146,17.5718333333,25.2386666667,7.3535,8.79074999999,6.89508333334
415.43,6.372,25.1396666667,5.88841666667,14.7568333334,4.833,6.47475,5.82941666667,3.39058333333,5.94825,36.2944166667,5.12183333334,17.4850833334,25.0835833333,7.32283333333,8.80958333333,6.89133333333
415.79,6.40008333333,25.1638333333,5.90458333333,14.7965416667,4.82941666667,6.496,5.83658333333,3.39166666667,5.95641666667,36.1725,5.11325,17.3984166667,24.9400833333,7.30025,8.80566666667,6.9235
416.15,6.39058333333,25.2114166667,5.92675,14.808125,4.78266666667,6.47125,5.82041666667,3.36641666666,5.93558333333,36.1126666667,5.08566666667,17.3085,24.7983333333,7.25125,8.78583333332,6.94
416.51,6.35841666667,25.2113333333,5.915,14.7831666667,4.7255,6.40104166666,5.79575,3.31983333333,5.86908333333,35.9894166667,5.04,17.1921666667,24.6288333333,7.18258333333,8.74491666667,6.90933333333
416.86,6.36383333333,25.2000833334,5.93658333333,14.8144166667,4.69758333334,6.40908333333,5.79508333333,3.31433333333,5.85558333333,35.868,5.03875,17.0965,24.4739166667,7.1455,8.75966666666,6.9135
417.22,6.32091666667,25.1530833333,5.92716666667,14.7790416667,4.66025,6.387625,5.7565,3.29008333333,5.82733333333,35.70575,5.0145,16.94625,24.2466666667,7.07283333333,8.74408333332,6.88708333334
417.58,6.33083333333,25.1543333333,5.93108333333,14.775875,4.64716666667,6.38325,5.74291666666,3.27633333333,5.80558333333,35.5933333334,5.0055,16.82125,24.08575,7.04591666666,8.73049999999,6.87975
417.94,6.34066666667,25.1845,5.95033333333,14.7915416667,4.632,6.395875,5.73525,3.27216666667,5.80583333334,35.5125,5.00866666667,16.7014166667,23.9006666667,7.01675,8.74249999999,6.88679166667
418.29,6.30833333333,25.19525,5.93316666667,14.773875,4.58525,6.35279166667,5.70708333333,3.24183333334,5.78708333333,35.40075,4.97516666667,16.56,23.6905833333,6.97058333333,8.73466666668,6.85833333333
418.65,6.3175,25.2005833333,5.95191666667,14.7715833333,4.57066666667,6.35908333333,5.70983333333,3.25558333333,5.80383333333,35.3123333333,4.99758333333,16.4409166667,23.5063333333,6.94733333333,8.74183333334,6.87470833333
419.01,6.30933333333,25.2099166667,5.95741666666,14.7924583333,4.5775,6.37016666667,5.69891666667,3.26091666667,5.79191666667,35.2329166666,5.00533333333,16.3314166667,23.3105833333,6.92483333333,8.75833333333,6.903375
419.37,6.3205,25.18825,5.96283333333,14.7789166667,4.57283333333,6.36679166667,5.70141666666,3.27433333333,5.77941666667,35.08975,5.01258333333,16.20225,23.1123333333,6.9,8.76291666666,6.92725
419.73,6.31608333333,25.1845833333,5.97641666667,14.7527916667,4.57733333333,6.3575,5.69758333333,3.2815,5.7685,34.9779166667,5.00258333334,16.07275,22.9218333333,6.86625,8.77866666666,6.9315
420.08,6.32466666667,25.17,5.97816666666,14.7527083333,4.58733333333,6.36520833333,5.68591666667,3.28675,5.76691666667,34.8616666666,5.01441666667,15.9418333334,22.74575,6.84616666667,8.79425000001,6.95758333333
420.44,6.33808333333,25.1301666667,6.00316666667,14.74075,4.60208333333,6.391625,5.66858333333,3.30533333333,5.77558333333,34.7520833334,5.0325,15.8041666667,22.5498333334,6.8275,8.81299999999,6.98841666666
420.80,6.313,25.1135,5.98916666667,14.701875,4.58308333333,6.36891666667,5.62491666667,3.30075,5.75758333333,34.6264166667,5.00383333333,15.6585,22.3295833333,6.77975,8.79658333334,6.97204166666
421.16,6.32016666667,25.1279166666,5.99733333333,14.7001666667,4.5755,6.376875,5.61883333334,3.31416666666,5.74875,34.52025,4.99491666667,15.5445,22.1575,6.75991666667,8.79558333333,6.98875
421.51,6.29516666667,25.0815833333,5.98291666667,14.6687916666,4.55141666667,6.35679166667,5.57666666666,3.30383333334,5.71066666667,34.4078333333,4.96391666666,15.4043333333,21.95625,6.72058333333,8.78725000001,6.980875
421.87,6.25466666667,25.0386666667,5.95758333334,14.6385833333,4.5285,6.3215,5.54891666666,3.286,5.67741666666,34.2713333333,4.9245,15.2474166667,21.7695833333,6.674,8.76266666666,6.957875
422.23,6.2485,24.9990833334,5.9515,14.6207083334,4.51866666667,6.32045833333,5.52216666667,3.27416666667,5.65175,34.15875,4.90366666667,15.1186666667,21.5795833333,6.62575,8.75883333333,6.96454166667
422.58,6.24558333333,24.9800833333,5.96433333333,14.625125,4.51908333333,6.30779166667,5.51158333333,3.277,5.63883333333,34.0425833334,4.88725,14.9919166667,21.3968333333,6.59941666667,8.77691666667,6.980375
422.94,6.2395,24.9804166667,5.96491666667,14.6057916667,4.50616666667,6.29020833333,5.48858333333,3.26875,5.60858333333,33.9369166667,4.86025,14.86575,21.2368333333,6.56133333333,8.77525,6.97508333333
423.30,6.21908333333,24.9691666667,5.96666666667,14.6020416667,4.4995,6.29254166667,5.48233333333,3.26533333334,5.59441666666,33.84775,4.85275,14.7411666667,21.0735833334,6.52683333333,8.7745,6.9695
423.66,6.21,24.9619166667,5.9765,14.6133333333,4.49966666667,6.30625,5.4795,3.27891666667,5.59091666667,33.74425,4.85591666667,14.6373333333,20.9245833333,6.51041666666,8.79066666667,6.99933333333
424.01,6.21541666666,24.9675,5.99541666667,14.6047083333,4.50158333333,6.30466666667,5.47375,3.30258333333,5.59141666667,33.6308333333,4.85808333334,14.5281666667,20.758,6.49216666666,8.79224999999,6.99341666667
424.37,6.20108333333,24.9975,5.99316666667,14.6125,4.48558333333,6.29554166667,5.4675,3.29825,5.56625,33.55275,4.83983333334,14.4410833333,20.6183333334,6.45966666667,8.78808333334,6.994625
424.73,6.16583333333,24.9790833333,5.97716666667,14.5884166667,4.45966666667,6.27654166667,5.43216666667,3.27408333334,5.52675,33.4789166667,4.81875,14.3378333333,20.4998333333,6.41675,8.76491666667,6.97416666666
425.08,6.16091666666,24.94375,5.97583333333,14.56775,4.46091666667,6.27329166667,5.42633333333,3.267,5.50741666666,33.3694166666,4.81583333333,14.2609166667,20.375,6.38883333334,8.76491666667,6.979875
425.44,6.17233333333,24.989,6.00566666667,14.60975,4.48733333334,6.28741666667,5.43483333333,3.29541666667,5.53033333333,33.3149166667,4.84308333333,14.2120833333,20.3,6.3915,8.78649999999,6.99583333333
425.80,6.17916666667,24.9890833333,6.02625,14.6139166666,4.50208333333,6.30279166666,5.44083333333,3.31608333333,5.537,33.2390833333,4.86516666667,14.1509166667,20.2119166666,6.38541666667,8.78808333334,7.01691666666
426.16,6.17008333333,24.9914166667,6.03366666667,14.61125,4.50808333333,6.28758333334,5.43341666667,3.3125,5.51383333333,33.1340833333,4.87183333333,14.0653333334,20.1274166666,6.36991666667,8.77258333333,7.012375
426.51,6.16425,25.0024166667,6.03925,14.6178333333,4.51275,6.29808333333,5.42975,3.31041666667,5.50675,33.05175,4.86541666667,14.0151666666,20.0525,6.35283333333,8.76033333334,7.01191666666
426.87,6.15416666667,24.9971666667,6.0425,14.6117916667,4.50758333333,6.29341666667,5.42133333334,3.31425,5.5185,32.95825,4.86891666667,13.9598333333,19.96525,6.33333333334,8.7585,7.006375
427.23,6.14783333333,24.9965,6.04983333333,14.626125,4.51141666667,6.294375,5.40366666667,3.30541666667,5.5165,32.8855,4.85741666667,13.9211666667,19.9033333333,6.32833333333,8.74299999999,7.018
427.58,6.17516666666,24.9764166666,6.06375,14.6394583333,4.52716666667,6.29533333333,5.40358333333,3.32975,5.524,32.80025,4.872,13.88175,19.8419166667,6.33341666667,8.72975000001,7.01808333333
427.94,6.1495,24.9474166667,6.04991666667,14.6425416667,4.51825,6.292625,5.38316666667,3.30458333333,5.49775,32.7196666666,4.85125,13.821,19.776,6.31908333333,8.71808333332,7.01079166666
428.30,6.14308333333,24.9318333333,6.04933333334,14.6451666667,4.50208333333,6.29683333333,5.361,3.29291666667,5.49791666667,32.6394166666,4.85041666666,13.7903333334,19.7261666667,6.32008333333,8.71616666667,6.99620833333
428.65,6.17208333333,24.9766666667,6.06916666667,14.6810416666,4.52133333333,6.32416666667,5.40175,3.31758333333,5.52625,32.5995833333,4.88133333333,13.8129166667,19.71225,6.34408333333,8.73958333334,7.05325
429.01,6.166,25.0418333333,6.07325,14.7307083333,4.51541666667,6.333375,5.39308333333,3.3165,5.543,32.59925,4.8775,13.80875,19.7075833333,6.36666666667,8.75225000001,7.04595833333
429.37,6.15108333334,25.0424166667,6.06216666667,14.7262083333,4.49933333333,6.312,5.39641666667,3.30283333333,5.53008333333,32.5491666667,4.87983333334,13.7968333333,19.6755,6.36266666667,8.73833333334,7.06020833333
429.72,6.15158333333,25.07675,6.05816666667,14.7600833333,4.47933333333,6.30820833333,5.37791666667,3.27758333333,5.52175,32.5355833333,4.86558333333,13.8021666667,19.6721666666,6.35741666666,8.75641666667,7.03779166667
430.08,6.13925,25.1208333333,6.04525,14.767125,4.45033333334,6.29625,5.355,3.27441666667,5.51691666666,32.5115,4.85275,13.8330833333,19.6624166667,6.34858333333,8.75383333334,7.02925
430.44,6.14183333333,25.13275,6.05141666667,14.7815,4.456,6.29558333334,5.356,3.29066666667,5.52183333333,32.489,4.86533333333,13.84475,19.6838333333,6.34583333333,8.776,7.035625
430.79,6.15308333334,25.1753333334,6.05875,14.835,4.46408333333,6.30770833334,5.3595,3.29616666667,5.52608333334,32.4995833333,4.872,13.8755833333,19.7180833333,6.362,8.79833333333,7.04658333333
431.15,6.19191666666,25.2538333333,6.10241666667,14.917125,4.49508333333,6.3425,5.38875,3.32725,5.55875,32.5129166666,4.89866666667,13.9331666667,19.78125,6.40291666667,8.85433333333,7.08358333333
431.50,6.17483333334,25.3185,6.1065,14.9429583333,4.47258333333,6.334,5.38625,3.3,5.54758333333,32.51725,4.89825,13.9584166667,19.8174166667,6.40483333333,8.85875,7.07795833333
431.86,6.17325,25.3644166667,6.11875,14.96175,4.45808333333,6.31520833333,5.39358333334,3.28833333333,5.53425,32.5020833333,4.89958333334,14.0175833333,19.8738333333,6.40633333334,8.87258333333,7.07970833333
432.22,6.18783333333,25.409,6.12625,15.0215416667,4.48125,6.319125,5.41975,3.308,5.53741666666,32.4911666667,4.91716666667,14.0701666667,19.9533333333,6.42591666667,8.88816666667,7.09704166667
432.57,6.21208333333,25.4418333333,6.15833333333,15.0790416666,4.502,6.32366666667,5.43266666666,3.33058333333,5.56133333333,32.48425,4.93816666667,14.1079166667,20.0109166667,6.4545,8.9035,7.11495833334
432.93,6.21333333333,25.4875,6.17908333333,15.1023333333,4.50475,6.30933333333,5.43066666667,3.3345,5.5505,32.5068333334,4.94716666667,14.1414166667,20.0839166666,6.45691666667,8.89808333333,7.12475
433.29,6.219,25.5278333333,6.189,15.138625,4.50441666667,6.31091666667,5.42875,3.32425,5.53383333333,32.48725,4.93575,14.1735,20.12925,6.46608333333,8.89991666666,7.12370833334
433.64,6.24658333333,25.5549166667,6.22366666667,15.17075,4.5345,6.31829166667,5.4425,3.35025,5.55325,32.4883333333,4.96633333333,14.2325,20.1815833333,6.50408333334,8.91866666667,7.15216666667
434.00,6.25683333333,25.58475,6.25316666667,15.2175416666,4.56758333333,6.339375,5.468,3.36933333333,5.57216666667,32.5171666667,4.97933333333,14.2746666666,20.2371666667,6.53175,8.93566666668,7.1645
434.35,6.24333333334,25.6043333333,6.25508333334,15.2344583334,4.5595,6.34045833333,5.46675,3.35816666667,5.56416666667,32.4825833333,4.97416666666,14.2931666667,20.2558333333,6.53141666667,8.91741666666,7.156
434.71,6.24083333333,25.6223333333,6.26408333333,15.2504166667,4.55675,6.33633333333,5.48008333333,3.34975,5.55758333333,32.43075,4.98891666667,14.3213333333,20.29775,6.53133333333,8.89925,7.1595
435.07,6.21708333333,25.633,6.24925,15.2490416667,4.52525,6.29991666667,5.45208333333,3.3255,5.52941666667,32.4043333334,4.968,14.3395,20.3219166667,6.51075,8.86474999999,7.132
435.42,6.19641666667,25.6293333333,6.23458333333,15.255375,4.51425,6.28645833333,5.42508333333,3.31175,5.51283333333,32.37725,4.95441666666,14.3656666667,20.3464166667,6.49516666667,8.83308333333,7.11579166667
435.78,6.20483333333,25.6803333333,6.25183333334,15.3135,4.5245,6.30179166667,5.43208333334,3.33125,5.53258333333,32.38025,4.96191666667,14.4114166667,20.4026666667,6.50758333333,8.82941666667,7.12145833334
436.13,6.21225,25.7333333333,6.27608333334,15.3375416667,4.52391666667,6.31416666666,5.43025,3.33766666667,5.542,32.376,4.96608333333,14.4565833333,20.45,6.51775,8.82283333334,7.11370833333
436.49,6.22008333333,25.7925,6.30016666667,15.373375,4.54291666667,6.34408333333,5.45283333333,3.33641666667,5.55783333334,32.3895,4.98241666667,14.5138333334,20.5178333333,6.54175,8.84041666668,7.132875
436.84,6.24558333334,25.8213333333,6.31833333333,15.432,4.56683333333,6.36366666667,5.47908333333,3.35166666667,5.58516666667,32.3791666667,4.996,14.5813333333,20.57025,6.5665,8.86175,7.15008333333
437.20,6.24175,25.8648333333,6.32983333334,15.475625,4.57066666666,6.36995833334,5.48866666667,3.36241666667,5.60833333334,32.3861666667,5.00591666667,14.6418333333,20.6135833333,6.57025,8.86300000001,7.15304166667
437.56,6.23816666667,25.9224166667,6.32975,15.52925,4.57516666666,6.37545833333,5.50733333333,3.36833333333,5.61,32.38875,5.013,14.6926666667,20.6644166667,6.5635,8.86358333334,7.158875
437.91,6.25841666667,26.0025,6.36258333333,15.5844166667,4.57891666667,6.408,5.53366666667,3.3725,5.63233333333,32.41875,5.04975,14.7623333333,20.7408333333,6.58408333334,8.88099999999,7.19304166667
438.27,6.28325,26.0888333333,6.39416666667,15.6615833333,4.59641666667,6.42616666667,5.54341666667,3.37908333334,5.65658333333,32.4891666667,5.07175,14.8275833333,20.8285,6.61966666667,8.90316666668,7.21354166667
438.62,6.27483333333,26.1143333333,6.40375,15.6851666667,4.59975,6.42595833333,5.52866666667,3.38616666666,5.66625,32.5119166667,5.06758333334,14.8399166667,20.8506666667,6.616,8.89383333332,7.19366666667
438.98,6.30091666666,26.1591666667,6.4295,15.7191666667,4.62183333334,6.45079166667,5.56358333333,3.40925,5.69083333334,32.5330833333,5.09791666667,14.8820833333,20.8699166667,6.64266666667,8.92891666666,7.21183333333
439.33,6.34,26.20825,6.46741666666,15.7660416667,4.65075,6.47466666666,5.60666666667,3.4465,5.71716666667,32.5576666667,5.13725,14.923,20.8886666667,6.67666666667,8.97225,7.24404166667
439.69,6.34225,26.2269166667,6.47008333334,15.7951666667,4.66483333333,6.46983333333,5.60008333334,3.44741666667,5.722,32.5451666667,5.14841666666,14.9230833333,20.8826666667,6.67758333333,8.97675000001,7.25979166667
440.04,6.33591666666,26.2384166667,6.46008333333,15.8054166667,4.66908333333,6.468625,5.601,3.44483333333,5.72808333333,32.54425,5.14875,14.9276666667,20.87425,6.66608333334,8.98325000001,7.276375
440.40,6.33658333333,26.23475,6.46141666667,15.8189166667,4.66875,6.45475,5.59008333333,3.44758333333,5.71475,32.5323333333,5.15158333333,14.91975,20.8505,6.66208333334,8.97449999999,7.267125
440.75,6.32075,26.24675,6.46391666667,15.8442083333,4.67125,6.461875,5.583,3.45525,5.72283333334,32.4885,5.17091666667,14.8864166667,20.8141666666,6.6565,8.97458333334,7.28175
