wavelength,Back_TacRuff,Belly_TacRuff,Breast_TacRuff,Crissum_TacRuff,Crown_TacRuff,DorTail_TacRuff,Patch10_TacRuff,Rump_TacRuff,Throat_TacRuff,WingTip_TacRuff
546.21,11.2017333333,18.7862666667,15.5248666666,13.6808722222,10.2883333333,11.9140666667,11.809,10.3564,20.1182666667,11.0662666667
546.55,11.2310666667,18.8421,15.5632,13.726,10.3048666667,11.9443703703,11.8176,10.3884,20.1974666667,11.0957666667
546.90,11.2420666667,18.8885333333,15.6134,13.7456611111,10.3287333333,11.9597074074,11.841,10.3981333333,20.2582666667,11.098
547.24,11.3178666667,19.0079666667,15.7086,13.8323888889,10.3870666667,12.0274518519,11.9065333333,10.4897333333,20.3458,11.1584
547.58,11.3761333333,19.1048666667,15.8,13.8973,10.4587333333,12.070337037,11.9629333333,10.5512,20.401,11.1921666667
547.92,11.3926666667,19.1245666667,15.8183333333,13.9365222222,10.4605333333,12.0690518518,11.9828,10.5658666667,20.4115333333,11.1968333333
548.27,11.5112666667,19.276,15.9565333333,14.0702,10.5803333333,12.1988814815,12.1016,10.6997333333,20.5175333333,11.2982666667
548.61,11.5461333333,19.3154666667,15.9943333334,14.0832055556,10.6011333333,12.2062407407,12.1279333333,10.744,20.5449333333,11.3394333333
548.95,11.6253333333,19.4546,16.1005333333,14.2022944445,10.6798,12.3213444444,12.239,10.8569333333,20.6544666667,11.4478666667
549.29,11.7348,19.6383,16.2405333333,14.3544777778,10.781,12.4481222222,12.3769333333,10.9958666667,20.7914,11.5465
549.64,11.7912666667,19.7443333333,16.3569333333,14.4169611111,10.8425333333,12.5181222222,12.4637333333,11.0919333333,20.8617333333,11.6253333333
549.98,11.8402,19.8228666667,16.4079333333,14.5009,10.877,12.5538518519,12.5184,11.1307333333,20.9538,11.6612666667
550.32,11.8747333333,19.9211666667,16.4988666667,14.5652555556,10.9092666667,12.6161814815,12.6038666667,11.1726,20.9882,11.689
550.66,11.9143333333,19.9533333333,16.5991333333,14.6622388889,10.9518,12.6614259259,12.6618666667,11.2423333333,21.0488,11.7405333333
551.01,11.9734666667,20.0480333333,16.7210666667,14.7572111111,11.0152666667,12.7531851852,12.7362666667,11.3098,21.1488666667,11.8283666667
551.35,11.9552666667,20.0631333333,16.7171333333,14.7367666667,10.9644666667,12.7119962963,12.7123333333,11.2938,21.1663333333,11.7906
551.69,12.0071333333,20.1586333333,16.8122,14.7915888889,11.0258666667,12.7775,12.7799333333,11.3636,21.2465333333,11.8690333333
552.03,11.9806666667,20.1652666667,16.8292666667,14.7660833333,10.9591333333,12.7712,12.7692,11.3312666667,21.2582666667,11.8390333333
552.38,12.0191333333,20.2444,16.9103333333,14.8202666667,10.9848,12.8025296296,12.8072666667,11.3433333333,21.3066,11.8216666667
552.72,12.0761333334,20.2753,16.9472666667,14.8624111111,11.008,12.8341888889,12.8460666667,11.3648,21.3373333333,11.8335333333
553.06,12.0976666667,20.3224333333,16.9762,14.8719055556,11.0182666667,12.8108,12.8120666667,11.3384,21.3678666667,11.8136
553.40,12.1554,20.3847666667,17.0309333333,14.9350111111,11.0626,12.8999629629,12.8342666667,11.3719333333,21.4360666666,11.8278666667
553.74,12.1422,20.3665666667,17.0312,14.9124944444,11.072,12.8913592592,12.8179333333,11.3956,21.3914,11.8132333333
554.09,12.1208,20.3426666667,16.9935333333,14.8846555556,11.057,12.8491962963,12.7960666667,11.348,21.3621333333,11.7708333333
554.43,12.2204,20.4580333334,17.0464,14.9189944444,11.1198666666,12.9406481482,12.8542666667,11.3989333333,21.4556666667,11.8249333333
554.77,12.232,20.5007,17.0468666667,14.9384,11.1494,12.9210962963,12.8694666667,11.3943333333,21.4824666667,11.8199666667
555.11,12.3573333333,20.6623333333,17.1973333333,15.0969166667,11.2702666667,13.0769037037,13.0064,11.548,21.6128666667,11.9129666667
555.45,12.3661333333,20.7025666667,17.23,15.1458444444,11.2478666667,13.1051185185,13.0342666667,11.5585333333,21.6806666667,11.8821666667
555.80,12.4740666667,20.8091,17.3444,15.2662111111,11.3824666667,13.2101296296,13.1153333333,11.6569333333,21.7694666667,11.9811666667
556.14,12.4820666667,20.8718333333,17.3352666667,15.3220444444,11.4139333333,13.2395851852,13.1353333333,11.7057333333,21.791,12.0031333333
556.48,12.4741333333,20.9189,17.3658,15.3158722222,11.3984666667,13.2273592592,13.1322666667,11.6994666667,21.8125333333,11.9611333333
556.82,12.5273333333,21.0007333333,17.4478666667,15.4233,11.4552,13.3258407408,13.219,11.7754666667,21.861,12.0171666667
557.16,12.5759333333,21.0482666667,17.5479333333,15.49205,11.5126,13.3504555556,13.3016,11.8613333333,21.9496666667,12.0628
557.50,12.5585333333,21.0654333333,17.5246666667,15.4871222222,11.4595333333,13.3542888889,13.2921333333,11.818,21.9283333333,12.0426333333
557.85,12.6198,21.1237333333,17.5978,15.5778888889,11.4933333333,13.4389518519,13.3047333333,11.8874,22.0200666667,12.0860333333
558.19,12.601,21.1426666667,17.6059333333,15.5940166667,11.4732666667,13.4130074074,13.2860666667,11.9046,21.9978,12.0197333333
558.53,12.556,21.1364,17.6044666667,15.5260722222,11.394,13.3782444444,13.2348,11.8596666666,21.9784,11.9343333333
558.87,12.5361333333,21.1555666667,17.6134666667,15.5287111111,11.3806666667,13.3529481481,13.2234666667,11.8493333333,21.9906,11.9289666667
559.21,12.5766666667,21.2270666667,17.7138666667,15.6133222222,11.459,13.4029592593,13.2996,11.9018,22.0448666667,11.9871333333
559.55,12.6241333333,21.3375,17.7824,15.6874333333,11.4861333333,13.4325740741,13.3809333333,11.9836666667,22.1156666667,12.0153666667
559.89,12.6234,21.3661333333,17.8356,15.7059277778,11.4836,13.4528666667,13.4112666667,11.9832666667,22.1413333333,12.0091666667
560.23,12.6889333333,21.4652333333,17.8990666667,15.7917611111,11.5498666667,13.5033962963,13.4738,12.0636,22.2576,12.1276666667
560.58,12.6583333333,21.4572666667,17.9079333333,15.7625055556,11.5402,13.5054111111,13.4749333333,12.0651333333,22.2870666667,12.1137
560.92,12.5762666667,21.4362666667,17.8271333333,15.7289166667,11.4757333333,13.4327555556,13.4234,11.9772,22.1886,12.0294
561.26,12.7073333333,21.6256,17.9950666667,15.8727833333,11.5812,13.5340481481,13.5344666667,12.1132666667,22.3403333333,12.1575333333
561.60,12.7625333333,21.7002,18.0425333333,15.9209888889,11.6110666667,13.5598555556,13.5940666667,12.1698666667,22.3282666667,12.1868666667
561.94,12.7539333333,21.7076,18.0402666667,15.9415,11.6114666667,13.5665296296,13.6102,12.1529333333,22.3447333333,12.1806666667
562.28,12.7854,21.7543333333,18.0756,16.0204833333,11.6450666667,13.6323296296,13.6558666667,12.2128,22.4019333333,12.203
562.62,12.8248,21.8130666667,18.1281333333,16.0514555556,11.6785333333,13.6894703704,13.6987333333,12.2486,22.4324666667,12.2208333333
562.96,12.8191333333,21.7896666667,18.0844,15.9724777778,11.6478666667,13.640637037,13.6506666667,12.2085333333,22.4032666667,12.1655333333
563.30,12.8172,21.7799666667,18.0502666666,15.9884,11.6136,13.6280037037,13.6214666667,12.188,22.3822666667,12.1496666667
563.64,12.8552,21.8373333333,18.1008,15.9914,11.6375333334,13.6312259259,13.6526666667,12.21,22.4244666667,12.1794666667
563.99,12.8762,21.8619333333,18.1490666667,16.0136944444,11.6696666667,13.656362963,13.6807333334,12.2092666667,22.4051333333,12.1502666667
564.33,12.9362666667,21.9388666667,18.2002666666,16.0386277778,11.7116,13.6952296296,13.7200666667,12.2457333333,22.4615333333,12.1835
564.67,13.0096666667,22.0401333333,18.3004,16.0944,11.7722666666,13.7859925926,13.7908,12.3226666667,22.5731333333,12.2343
565.01,12.9914666667,22.0346,18.289,16.1014833333,11.7662666667,13.7722518519,13.8036666667,12.3209333333,22.5932,12.2088
565.35,13.0076666667,22.0954333333,18.3758666666,16.1271333333,11.7850666667,13.7680814815,13.8542,12.3367333333,22.6827333333,12.2262666667
565.69,13.0508666667,22.1449333333,18.4508,16.1797666667,11.8319333333,13.8277814815,13.9104666667,12.4032666667,22.7615333333,12.2852333333
566.03,13.1057333333,22.1861,18.4824,16.2057055556,11.8611333333,13.8430222222,13.964,12.4304,22.7792666667,12.2733333333
566.37,13.1056666667,22.2137333333,18.5031333333,16.22635,11.8711333333,13.863537037,13.9816,12.4383333333,22.7760666667,12.2938
566.71,13.1687333333,22.3299,18.6166666667,16.3641333333,11.9278,13.9825703704,14.0675333333,12.5513333334,22.8922666667,12.3797333333
567.05,13.0785333333,22.3075666667,18.5590666667,16.2760055556,11.8610666667,13.917962963,13.9709333333,12.4596,22.8424666667,12.2659
567.39,13.1297333333,22.3736,18.6188,16.3460611111,11.8772666667,13.9719851852,13.9937333333,12.5038666667,22.8938,12.2729
567.73,13.1205333333,22.3614,18.6043333333,16.3466333333,11.8404,13.9628555556,13.9748,12.4900666667,22.8864666667,12.2572
568.07,13.1434666667,22.3712666667,18.6506,16.3928888889,11.8218666667,13.9776037037,14.0030666667,12.4886,22.8775333333,12.2481333333
568.41,13.1780666667,22.4249666667,18.6675333333,16.4565777778,11.825,13.9922814815,14.017,12.5136666667,22.9152,12.2767666667
568.75,13.2135333333,22.4922,18.7762,16.5365833333,11.8844,14.0564185185,14.0546666667,12.5463333333,22.971,12.2883333333
569.09,13.2468,22.5642333333,18.8136666667,16.60535,11.9139333334,14.1241407407,14.0786,12.6184,23.0382666667,12.2871
569.43,13.2612666667,22.6918,18.8672666667,16.64825,11.9162666667,14.1568111111,14.0976666667,12.6408666667,23.0597333333,12.3046333333
569.77,13.2422,22.7278,18.9106666667,16.6837055556,11.8880666667,14.1573777778,14.0890666667,12.6666666667,23.0703333333,12.3083333333
570.11,13.2992666667,22.7976,18.9727333333,16.73905,11.931,14.1680851852,14.1204,12.69,23.1332666667,12.3389
570.45,13.2590666667,22.7547666667,18.9052,16.6874277778,11.8559333333,14.0870148148,14.1161333333,12.6108,23.0810666667,12.2610333333
570.79,13.2626,22.7833333333,18.9678,16.7021944444,11.8706,14.0988333333,14.1607333333,12.6325333333,23.0830666667,12.2597
571.13,13.2626,22.7974,18.9903333333,16.7127944445,11.8756666667,14.0777296296,14.1639333333,12.6210666667,23.1248,12.2549
571.47,13.2328666666,22.8100333333,19.0142,16.7111444444,11.8492,14.0711333333,14.1637333333,12.6231333333,23.1022666667,12.2318333333
571.81,13.2332666667,22.8636333333,19.0522,16.7490611111,11.8532,14.0928555556,14.1758,12.6321333333,23.1239333333,12.2646666667
572.15,13.2918666667,22.9126333333,19.1356666667,16.8010555556,11.9113333333,14.1295777778,14.2280666667,12.6874,23.1653333333,12.3117333333
572.49,13.3376666667,22.9723333333,19.1794,16.8609277778,11.9350666667,14.1714703704,14.2958666667,12.7576666666,23.2098,12.3756333333
572.83,13.3873333333,23.0106666667,19.2244,16.9130388889,11.98,14.2320037037,14.3340666667,12.7826,23.21,12.4220666667
573.17,13.4277333333,22.9979,19.2780666667,16.9626055556,12.003,14.2474148148,14.4021333333,12.8132,23.2272,12.4473333333
573.51,13.4678666667,23.0920666667,19.3175333334,16.9949444444,12.0413333334,14.2744037037,14.431,12.831,23.2715333333,12.4982666667
573.85,13.5145333333,23.1754666667,19.3753333333,17.0684,12.0987333333,14.346762963,14.5172,12.9216,23.3488,12.5408
574.19,13.5774666667,23.2940333333,19.4759333333,17.1499055556,12.1737333333,14.4115666666,14.5264,12.9754666667,23.4188666667,12.5775333333
574.53,13.6365333333,23.3734,19.5348,17.2416555556,12.2142666667,14.4787888889,14.5907333333,13.0481333333,23.5138666667,12.6277
574.87,13.6429333333,23.3944,19.5584666667,17.2800833333,12.2472666667,14.5373740741,14.6345333333,13.1068,23.5368,12.654
575.21,13.7554666667,23.5389,19.6864,17.41935,12.3742666667,14.6476814815,14.7320666667,13.2264,23.7145333333,12.7416333333
575.55,13.757,23.5302,19.6483333333,17.4000888889,12.3462666667,14.6290740741,14.6891333333,13.1935333333,23.7091333333,12.6820333333
575.89,13.663,23.4699333333,19.5650666667,17.3139,12.2636,14.576962963,14.6183333333,13.0971333333,23.6500666667,12.5565333333
576.22,13.6828666667,23.4878,19.5529333333,17.2902833333,12.2584666667,14.5721444445,14.6138666667,13.0841333333,23.6567333333,12.5332666667
576.56,13.6257333334,23.4609333333,19.5276,17.2521055556,12.2084,14.5341703704,14.5744666667,13.0206,23.6404,12.462
576.90,13.5936,23.4618,19.4877333333,17.2129,12.1530666666,14.5172,14.4936666667,12.9793333333,23.6086,12.3649666667
577.24,13.6343333333,23.4507666667,19.5149333333,17.2405611111,12.1728666667,14.5586444444,14.5094666667,12.9818666667,23.6420666667,12.3597333333
577.58,13.532,23.349,19.4197333333,17.1480555556,12.042,14.4487740741,14.3958666667,12.8632666667,23.5184,12.2451333333
577.92,13.5198,23.3701333333,19.4814,17.1693222222,12.0459333334,14.4832740741,14.4297333333,12.9146,23.5216666667,12.2496666667
578.26,13.6415333334,23.4506,19.6214666667,17.2892444444,12.1466,14.6163703704,14.5551333333,13.0161333333,23.6494666667,12.3694666667
578.60,13.6849333333,23.5594666667,19.6896666667,17.3388333333,12.1271333333,14.6561518519,14.5812666667,13.0284,23.6532666667,12.3474333333
578.94,13.6767333333,23.5744666667,19.7146,17.3195333333,12.1017333333,14.6768074074,14.5791333333,13.0429333333,23.6019333333,12.3418666667
579.28,13.7434666667,23.6620666667,19.8735333333,17.4311833333,12.1948,14.783274074,14.6698,13.1651333333,23.6714666666,12.4075333333
579.61,13.8921333333,23.8600666667,20.0650666666,17.6059055555,12.3002,14.8870851852,14.8244666667,13.3264666667,23.7889333333,12.5887333333
579.95,13.906,23.9057666667,20.1590666667,17.6590333333,12.3374,14.9373333333,14.8766666667,13.3556,23.8502666667,12.6211
580.29,14.0227333333,24.0494666667,20.2717333333,17.7505055556,12.4350666667,15.0261259259,14.9811333333,13.4832666667,23.9132666667,12.7123666667
580.63,14.1498,24.1808,20.3826,17.8712111111,12.5981333333,15.1255111111,15.1100666667,13.6052666667,24.0854,12.8430666667
580.97,14.1726666667,24.2241333333,20.4248666667,17.9195111111,12.6398666667,15.1787666667,15.1964,13.6838666667,24.1016666667,12.9130666667
581.31,14.2983333333,24.3443666667,20.5911333333,18.0765888889,12.7611333333,15.3514851852,15.339,13.8161333333,24.2162,13.0186333333
581.65,14.3303333333,24.2985666667,20.5269333333,18.0666388889,12.7704666667,15.3264592593,15.3116666667,13.796,24.2076666667,13.0581666667
581.98,14.2992,24.2587,20.4378666667,17.9740833333,12.7167333333,15.2486407408,15.233,13.7192666667,24.1346,13.0006333333
582.32,14.2848,24.2102666667,20.4533333333,17.9488388889,12.7316666667,15.2443851852,15.2290666667,13.7435333333,24.1126666667,13.0265333333
582.66,14.3311333333,24.1645666667,20.3974,17.95,12.7277333333,15.2214962963,15.2480666667,13.7268666667,24.12,13.0143666667
583.00,14.3271333333,24.1767666667,20.3894666667,17.9316888889,12.7320666667,15.2171555556,15.293,13.7238666666,24.1552,13.0256
583.34,14.3421333333,24.1677666666,20.3662666667,17.9405777778,12.7214666667,15.1983851852,15.2623333333,13.7203333333,24.1888666667,12.9532333333
583.68,14.3730666667,24.2328,20.386,17.9829333333,12.7362666667,15.2652037037,15.2721333334,13.7414666667,24.1931333334,12.9513333333
584.01,14.3000666666,24.1758,20.3502,17.9570277778,12.6853333333,15.2368148148,15.238,13.7022,24.1772666667,12.9121333333
584.35,14.2263333333,24.1640333333,20.3542,17.9373333333,12.6297333333,15.2311629629,15.2353333333,13.671,24.1576666667,12.8903333333
584.69,14.2648,24.2497666667,20.4650666667,18.0394055555,12.7056,15.2958333333,15.2890666667,13.7482666667,24.2559333333,12.9257
585.03,14.2506,24.1823,20.4174,18.0051333333,12.6824,15.2312111111,15.2089333333,13.7044666667,24.2494666666,12.8459666667
585.37,14.3679333333,24.3387,20.6072,18.1364111111,12.7702,15.3585629629,15.3580666667,13.8452666667,24.3688666667,12.9237666667
585.70,14.4155333333,24.4493333333,20.6815333333,18.2384944445,12.8028666667,15.4146296296,15.384,13.9116,24.4320666667,12.9281
586.04,14.5334666667,24.6038333333,20.7995333333,18.4244555556,12.9113333333,15.5198703704,15.5423333334,14.0016,24.5901333333,13.0018
586.38,14.5842,24.7735333333,20.9270666667,18.5140333333,12.9806666667,15.6119,15.6538,14.0635333333,24.6731333333,13.0273
586.72,14.6567333333,24.9029,20.9961333333,18.5840777778,13.0060666667,15.6534407407,15.677,14.1407333333,24.7174,13.0343333333
587.06,14.5659333333,24.8698333333,20.9814,18.4922944444,12.9534,15.6424074074,15.6275333333,14.0628666667,24.6494,12.9648
587.39,14.5519333333,24.881,20.9935333333,18.5055777778,12.9106666667,15.6571703704,15.5972666667,14.0683333333,24.6640666667,12.9453666667
587.73,14.6226,24.9436,21.0674666667,18.5596222222,12.9246,15.7466851852,15.632,14.1096666667,24.7222,13.0074666667
588.07,14.7303333333,25.0398333333,21.1866666667,18.6263555555,12.9856,15.7835444444,15.7000666667,14.2013333333,24.7669333333,13.0397
588.41,14.7098666667,25.0872333333,21.1955333333,18.6045666667,12.9442666667,15.7596296296,15.6669333334,14.1454666667,24.7536666667,12.9389
588.74,14.7382666667,25.2300666667,21.3108,18.6523277778,12.9694,15.8422333333,15.7525333333,14.1814666667,24.8006666667,13.0051
589.08,14.7324,25.2369,21.2748,18.6434388889,12.9908,15.8415222222,15.7994,14.1596,24.8007333333,12.9816666667
589.42,14.7505333333,25.259,21.3277333333,18.6613666667,13.0204,15.8441703704,15.8546666667,14.1967333333,24.8198666667,12.9957
589.76,14.7251333333,25.2400666667,21.3025333333,18.6127166667,12.9936666667,15.7888888889,15.7713333333,14.1772666667,24.8164666667,12.9419666667
590.09,14.6808,25.2324666667,21.3015333334,18.5682833333,12.9096666667,15.7342037037,15.7062666667,14.1804666667,24.7788666667,12.8809666667
590.43,14.6869333333,25.2153666667,21.2921333333,18.5853666667,12.9256,15.7347925926,15.7024666667,14.1924,24.74,12.9113333333
590.77,14.7643333333,25.3575,21.3780666667,18.6983333333,12.9826,15.8109074074,15.8166666666,14.2796666667,24.8409333333,12.9645
591.11,14.8622666667,25.4234333333,21.4524666667,18.7692,13.0608666666,15.8085259259,15.9031333333,14.3384,24.8909333333,12.9969333333
591.44,14.8440666667,25.4736,21.4742,18.7951333333,13.0315333333,15.7645592592,15.8917333333,14.3232666667,24.9156,12.9456666667
591.78,14.8678666667,25.5157,21.4835333333,18.8152388889,13.0316666667,15.7967666667,15.8971333333,14.3033333333,24.9497333333,12.959
592.12,14.9630666667,25.5995666667,21.5512,18.9186666667,13.0738,15.9138592593,16.0002666667,14.3864666667,24.9928,13.0724666667
592.46,15.0992,25.7211333334,21.6626666667,19.0591166667,13.208,16.0368666667,16.1110666667,14.5188666667,25.1309333333,13.1746
592.79,15.1456,25.8782,21.7892,19.1424111111,13.2320666667,16.1383962963,16.1662666667,14.6161333333,25.223,13.2509
593.13,15.1687333333,25.9453333333,21.8675333333,19.2000166667,13.2698,16.2022444445,16.1795333333,14.6338666667,25.2824666667,13.2650666667
593.47,15.1553333333,25.9204333333,21.8686666667,19.1859666667,13.2308,16.2194555556,16.1921333333,14.6085333333,25.2504,13.2150666667
593.80,15.1292666667,25.9201666667,21.8812666667,19.1902944445,13.2223333333,16.1992222222,16.1886666667,14.5371333333,25.2775333333,13.2310333333
594.14,15.1202666667,25.947,21.9106,19.1939555556,13.2052666667,16.1917629629,16.2341333333,14.5420666667,25.3229333333,13.1631
594.48,15.1783333333,25.9680333333,21.9744666667,19.2372277778,13.2404666667,16.2363444445,16.2583333333,14.5932666667,25.3598666667,13.2025333333
594.81,15.1953333333,26.0462,21.9972666667,19.2533222222,13.2674,16.3007851852,16.2684,14.6345333333,25.4270666667,13.1833666667
595.15,15.3189333333,26.1720333333,22.0904666667,19.3764111111,13.3809333333,16.4266148148,16.4582666667,14.7534,25.5492666667,13.2852
595.49,15.1976666667,26.0914333333,22.0394666667,19.28915,13.2726666666,16.3107592593,16.3735333333,14.677,25.4458,13.1481
595.82,15.2838,26.1691333333,22.1168,19.3721222222,13.3534666667,16.3353407407,16.4364,14.7728666667,25.5551333333,13.1912
596.16,15.3002,26.2339333333,22.175,19.3993,13.3806666667,16.349637037,16.479,14.829,25.615,13.2382
596.50,15.258,26.1364333333,22.0747333333,19.3207888889,13.2978666667,16.2412444444,16.3783333333,14.7468,25.5824666667,13.1278
596.83,15.3498,26.2216666667,22.1080666667,19.3756222222,13.3318666667,16.2950703704,16.4885333333,14.8363333333,25.6285333333,13.1631
597.17,15.4422,26.319,22.2079333333,19.46405,13.4106,16.3695666667,16.5797333333,14.9522666667,25.7029333333,13.2776
597.51,15.4657333333,26.3076,22.1872,19.4777055556,13.4231333333,16.4010333333,16.5954666667,14.9899333333,25.6968666667,13.2724
597.84,15.4176,26.2651333333,22.1161333333,19.4305722222,13.3591333333,16.3433222222,16.5254,14.9326666667,25.6464666667,13.2346333333
598.18,15.3901333333,26.2582666667,22.1124666667,19.4485888889,13.3218666667,16.2828555556,16.455,14.9071333333,25.6174666667,13.1758666667
598.52,15.3386666667,26.2058666667,22.0917333333,19.4171555556,13.2314666667,16.2008296296,16.4474666667,14.8746666667,25.5546666667,13.1256
598.85,15.3484666667,26.2349,22.1535333333,19.4230055556,13.2531333333,16.1807222222,16.4074,14.8855333334,25.5572666667,13.1223
599.19,15.4140666667,26.3121,22.2408666667,19.5042833333,13.2828,16.2552555555,16.5034,14.9522,25.6228666667,13.1810666667
599.53,15.2578666667,26.2553666667,22.1602666667,19.3622555556,13.1912,16.1600444445,16.4088,14.8630666667,25.4922666667,13.0593666667
599.86,15.2051333333,26.1856333333,22.1011333333,19.3146944445,13.0476,16.048037037,16.3018666667,14.7499333333,25.3967333333,12.8939333333
600.20,15.2984,26.3879666667,22.2526666667,19.4662722222,13.1298,16.1864,16.3994666667,14.8586,25.4388,12.9881666667
600.53,15.2804666667,26.4332333333,22.3049333333,19.4940388889,13.1539333334,16.1728148148,16.4384,14.889,25.4590666667,13.0070666667
600.87,15.3247333334,26.5191333333,22.3358,19.5060444444,13.165,16.2194333333,16.4266666667,14.8699333333,25.4561333333,13.0037
601.21,15.4954,26.7042,22.5359333333,19.6967333333,13.2987333333,16.3653925926,16.5490666667,15.0406666667,25.6348666667,13.1559333333
601.54,15.5938,26.8964333333,22.762,19.8488444444,13.4271333334,16.5027814815,16.7168,15.2084,25.8078,13.2601666667
601.88,15.7118666667,27.0118,22.8686,19.90845,13.5196666667,16.6397481482,16.8526666667,15.3239333333,25.9212,13.3612666667
602.21,15.8132,27.1156333333,23.0238,20.0347277778,13.6313333333,16.8060148148,16.9723333333,15.4623333333,26.02,13.4820333333
602.55,15.8609333333,27.1745666667,23.0887333334,20.0817388889,13.677,16.8758185185,17.0109333333,15.5494,26.1006666667,13.5241666667
602.88,15.9776666667,27.2900333333,23.1787333333,20.2172,13.7996666667,17.0080296296,17.0993333333,15.6441333333,26.1851333333,13.6020333333
603.22,16.0356,27.2791,23.1996,20.2667555556,13.784,17.0371740741,17.065,15.6582666667,26.2233333333,13.6328666667
603.56,16.0122666667,27.2792,23.1965333333,20.2982333333,13.8043333333,17.0438962963,17.1138666667,15.6948666666,26.2382,13.6332333333
603.89,16.0321333333,27.2807333333,23.2424,20.3418611111,13.8495333333,17.0555555556,17.1685333333,15.7588666667,26.2999333333,13.6087666667
604.23,16.0064666667,27.2829,23.2362,20.3460388889,13.8120666667,17.0528666667,17.0712666667,15.7125333333,26.3135333333,13.562
604.56,15.9784,27.2739666667,23.2580666667,20.3612166667,13.7840666667,17.0267407408,17.0944666667,15.7257333333,26.3498,13.5259666667
604.90,15.9567333333,27.3119333333,23.2564,20.3577611111,13.7721333333,17.0543703704,17.1130666667,15.7212666667,26.3514,13.4904333333
605.23,16.0286,27.3581,23.2929333333,20.4100777778,13.7899333334,17.0903666667,17.1315333333,15.7355333333,26.4011333333,13.5221
605.57,16.0154666667,27.3748666667,23.2876,20.4514611111,13.7828,17.1000888889,17.1392,15.7059333333,26.4105333333,13.4959333333
605.90,16.0425333333,27.4466,23.2903333333,20.4767444445,13.8408666667,17.1186814815,17.1503333333,15.7082666667,26.4112,13.4905
606.24,16.0674666667,27.4332666667,23.301,20.5279777778,13.8248666667,17.113462963,17.1618666667,15.6990666667,26.3633333333,13.4825
606.58,16.1035333333,27.4797,23.33,20.5579,13.8799333333,17.152662963,17.1916666667,15.7770666667,26.4713333333,13.5323666667
606.91,16.1982,27.6534,23.4936,20.6887111111,13.9955333333,17.2967148148,17.3458666666,15.8900666667,26.6048666667,13.5898666667
607.25,16.1824,27.6529666667,23.4945333333,20.6611333333,13.9717333333,17.311962963,17.3152666667,15.8499333333,26.6101333333,13.5644666667
607.58,16.1960666667,27.6389,23.4914,20.6464111111,14.0144,17.2993925926,17.3115333333,15.823,26.5978,13.58
607.92,16.2604666666,27.6722333333,23.5597333333,20.7224444444,14.0194,17.3745777778,17.3896666667,15.9014666667,26.6217333334,13.6563
608.25,16.2397333333,27.6215666667,23.5158,20.6829111111,14.0142,17.3730259259,17.3396666667,15.9012666667,26.5485333333,13.6317333333
608.59,16.2379333333,27.5603,23.5001333333,20.6777166667,14.0076666667,17.3631,17.3319333333,15.8745333333,26.4892666667,13.6257333333
608.92,16.1842666667,27.5045,23.4588,20.6580111111,14.026,17.3923740741,17.3293333333,15.8888,26.4469333333,13.6226333333
609.26,16.1879333333,27.4128666667,23.4286666667,20.6069944444,14.0465333333,17.3640740741,17.3346,15.9310666667,26.3878,13.6334333333
609.59,16.0795333333,27.2825666667,23.3085333333,20.5292666667,13.9728666667,17.2676259259,17.2466666667,15.8240666667,26.3462666667,13.5545
609.93,16.0851333333,27.2582333333,23.2817333333,20.5050055555,14.0022,17.2968814815,17.2530666667,15.8245333334,26.3293333333,13.5869333333
610.26,16.1054666667,27.2104333333,23.28,20.5152333333,13.9602,17.2529407407,17.2218666666,15.8024,26.2922,13.5614
610.60,16.0773333333,27.0516333333,23.1710666667,20.4075333333,13.9139333333,17.1755666667,17.1235333333,15.7434666667,26.2032,13.5282
610.93,16.1848666667,27.1258666667,23.2374666667,20.4802777778,14.0398,17.2802740741,17.2092,15.8652666667,26.2408666667,13.6316
611.27,16.1636666667,27.1036333333,23.235,20.5064222222,14.0072,17.2986222222,17.2071333333,15.8763333333,26.2070666667,13.6377333333
611.60,16.1903333333,27.1010333333,23.2566,20.4865944445,14.1008,17.3404925926,17.2412666667,15.9137333333,26.1913333333,13.6301
611.93,16.2020666667,27.1573,23.29,20.56975,14.0873333333,17.3608481481,17.2734666667,15.9111333333,26.2535333333,13.6584666667
612.27,16.2354,27.1917,23.3604,20.60445,14.0994,17.3784,17.2974,16.0044,26.2692,13.6455
612.60,16.3725333333,27.2871666667,23.4854666667,20.6487666667,14.1485333333,17.3923296296,17.3095333333,16.051,26.3327333333,13.6472666667
612.94,16.4742666667,27.4649,23.5840666667,20.7915388889,14.2434,17.5053888889,17.3798666666,16.1174,26.4292,13.7024
613.27,16.5841333333,27.5856333333,23.6900666667,20.8686333333,14.2508,17.556662963,17.3910666667,16.1712,26.4451333333,13.7146333333
613.61,16.6136,27.7064666667,23.7460666667,20.9341888889,14.2606,17.6043222222,17.4619333333,16.2224666667,26.5516,13.6898333333
613.94,16.6195333333,27.8026666667,23.8194,20.99795,14.3072,17.6540888889,17.5198666667,16.2733333333,26.5659333333,13.7128333333
614.28,16.6459333333,27.9392666667,23.9235333333,21.1068166667,14.3142,17.6281888889,17.5796666667,16.3051333333,26.5933333333,13.7210333333
614.61,16.7010666667,28.0254333333,24.0134666667,21.1558555556,14.326,17.6618814815,17.6220666667,16.3343333333,26.6575333333,13.7290666667
614.94,16.8368666667,28.1463,24.1610666667,21.2554333333,14.4238,17.7766074074,17.7022666667,16.4136,26.7424666667,13.7752
