wavelength,Back_PooErym,Belly_PooErym,Breast_PooErym,Crissum_PooErym,Crown_PooErym,DorTail_PooErym,Patch10_PooErym,Rump_PooErym,Throat_PooErym,WingTip_PooErym
340.50,6.83396,7.90833333333,4.48846666667,10.6163333333,10.2942,7.21355555555,23.6111333333,8.89460000001,6.00066666666,8.47673333334
340.87,6.92745333333,7.95406666667,4.59153333333,10.7659333333,10.4080666667,7.24562592593,23.8564666667,8.93263333332,6.0804,8.68620000001
341.23,6.8274,7.84426666667,4.64826666667,10.5697333333,10.3927333333,7.18756296296,23.7170666667,8.84133333332,5.99293333333,8.58306666667
341.60,6.59116,7.68573333333,4.58273333333,10.5535333333,10.3726666667,7.13605925926,23.7954666667,8.77210000001,6.02540000001,8.50440000001
341.96,6.51557333333,7.65146666667,4.52716666667,10.6163333333,10.4196666667,7.15548148148,23.8345333333,8.80536666667,6.03073333333,8.60073333333
342.33,6.66384,7.80106666667,4.53393333333,10.6788,10.6614,7.43201481481,24.0786,8.88383333333,6.17093333333,8.82026666666
342.70,6.64137333334,7.73566666667,4.52,10.6036,10.6614,7.42444444444,23.8892,8.87986666667,6.08346666667,8.88326666667
343.06,6.83765333333,7.9656,4.72083333333,10.7322,10.9275333333,7.63117777778,24.0539333333,9.13093333333,6.3428,9.08253333333
343.43,6.81658666667,8.00313333333,4.66806666667,10.888,10.9605333333,7.81633333333,24.2413333333,9.31800000001,6.41786666667,9.20080000001
343.79,6.80444,8.10626666667,4.6552,10.9382,10.9968666667,7.82914814815,24.4162666667,9.39556666665,6.38226666666,9.22733333334
344.16,6.79652,8.12446666667,4.53046666667,10.9598666667,10.9293333333,7.82585925926,24.516,9.43143333333,6.31226666667,9.21500000001
344.52,7.00468,8.27573333333,4.66203333333,11.1679333333,11.0938,8.05703333333,24.8053333333,9.62819999999,6.56413333333,9.33173333333
344.89,7.0392,8.30293333334,4.54426666667,11.1437333333,11.1079333333,8.02339629629,24.8496,9.62836666667,6.54666666666,9.22873333332
345.25,6.79130666667,8.0658,4.12623333333,10.9084,10.8144666667,7.66575925926,24.5827333333,9.42149999999,6.25166666666,8.93573333334
345.62,6.88676,8.22606666667,4.1359,10.9791333333,10.9163333333,7.7466,24.7344,9.48429999999,6.36106666667,9.01006666667
345.99,7.14333333333,8.4292,4.36693333333,11.2464666667,11.0972666667,7.96721851852,24.907,9.63310000001,6.52059999999,9.23446666666
346.35,7.01352,8.3814,4.4227,11.2044666667,10.8939333333,7.75611481481,24.7692666667,9.59040000001,6.37886666667,9.04373333333
346.72,7.11662666667,8.56073333334,4.57153333333,11.3964,11.0235333333,7.91048888889,24.9944,9.68739999999,6.48166666666,9.03773333334
347.08,7.03422666667,8.54033333333,4.5724,11.5214,10.9322,7.86685925926,25.0715333333,9.58466666667,6.3682,9.01406666665
347.45,7.14309333333,8.75266666666,4.70903333333,11.6088666667,11.0066666667,7.95174814815,25.1986,9.55393333334,6.45513333334,9.1044
347.81,7.12236,8.73626666666,4.63583333333,11.6026,10.9328,7.93065555555,25.0349333333,9.47633333333,6.40366666667,9.05486666666
348.18,6.99385333333,8.67680000001,4.6634,11.5532,10.9416666667,7.91053333333,24.8941333333,9.37936666667,6.38253333334,8.97786666667
348.54,7.16152,8.90173333335,4.9212,11.8195333333,11.2234666667,8.09124074074,25.1514,9.59219999999,6.55693333334,9.15506666667
348.91,7.05998666667,8.87866666666,4.92356666667,11.8788,11.2772,8.18350740741,25.1518666666,9.60576666667,6.6544,9.21806666665
349.27,6.96190666667,8.88540000001,4.87813333333,11.8717333333,11.2285333333,8.18630740741,25.1174,9.49380000001,6.65593333333,9.13599999999
349.64,6.81325333334,8.74779999999,4.79343333333,11.7506666667,11.0252,8.02947407407,25.0152,9.35733333333,6.45826666667,8.98393333334
350.00,6.57776,8.64939999999,4.66416666667,11.5814666667,10.8506,7.72836666667,24.9438,9.24936666667,6.27379999999,8.66320000001
350.37,6.54638666667,8.71586666667,4.62196666667,11.5952,10.8893333333,7.74726666667,25.015,9.24943333332,6.35853333334,8.68693333334
350.73,6.48744,8.66660000001,4.56936666667,11.5414666667,10.7872666667,7.58931111111,24.9879333333,9.21326666667,6.3304,8.58673333333
351.10,6.64666666667,8.70399999999,4.67933333333,11.4406666667,10.9,7.60306296296,24.9666666666,9.27020000001,6.42906666667,8.61900000001
351.46,6.73998666667,8.6974,4.7633,11.4268,10.9169333333,7.51817037037,24.8916666667,9.31653333333,6.43906666667,8.58793333334
351.83,6.77510666667,8.69933333333,4.78853333333,11.3914666667,11.0002666667,7.45467407407,24.9958666667,9.3228,6.48346666667,8.60393333334
352.19,6.75136,8.62746666667,4.70076666667,11.2334,10.8652,7.31765925926,24.8594,9.23326666666,6.40146666667,8.49560000001
352.55,6.43997333333,8.38446666666,4.41393333333,10.9546666667,10.527,7.01662222222,24.5659333333,8.96616666665,6.06326666667,8.21733333333
352.92,6.59990666667,8.56626666667,4.6046,11.1431333333,10.6826666667,7.09825185185,24.7485333333,9.07453333333,6.21913333334,8.40653333333
353.28,6.76022666667,8.77193333333,4.76363333333,11.3351333333,10.8602,7.26091481481,25.1066666667,9.30379999999,6.48640000001,8.64226666667
353.65,6.91964,8.88239999999,4.90416666667,11.5029333334,11.015,7.41320370371,25.1978,9.46653333334,6.64573333333,8.82826666666
354.01,7.17496,9.05586666667,5.07906666667,11.7124,11.2076,7.66169629629,25.3732,9.56946666667,6.88766666666,9.05300000001
354.38,7.27048,9.07266666665,5.1255,11.7618,11.3177333333,7.70013333333,25.4750666667,9.60283333332,6.92159999999,9.12900000001
354.74,7.45265333333,9.32953333333,5.3412,11.9847333333,11.5563333333,8.00925185185,25.6952,9.81823333334,7.07666666667,9.3298
355.11,7.49236000001,9.48886666665,5.41133333333,12.2168,11.6276666667,8.09987037037,25.8862666667,9.9445,7.09046666667,9.37000000001
355.47,7.58684,9.57060000001,5.42033333333,12.3746666667,11.7439333333,8.18615185185,25.9641333333,10.0397,7.16986666667,9.44813333335
355.83,7.56061333334,9.53666666667,5.34043333333,12.3574,11.7412666667,8.14912962963,25.9988,10.0537666667,7.0972,9.37353333334
356.20,7.72956,9.67773333334,5.47643333333,12.6206,11.9549333333,8.33979629629,26.2308,10.2070333333,7.19853333333,9.51346666668
356.56,7.83024000001,9.81259999999,5.573,12.7173333333,11.9950666667,8.43947407407,26.2788,10.2877666667,7.30300000001,9.60939999999
356.93,7.81075999999,9.78206666667,5.50376666667,12.6277333333,11.9770666667,8.35974444445,26.2728666667,10.208,7.18299999999,9.49480000001
357.29,7.90293333333,9.76693333333,5.54666666667,12.6258,12.0160666667,8.35297777778,26.254,10.1636,7.0806,9.46506666666
357.66,7.91073333333,9.7802,5.54956666667,12.6008,12.0086,8.27951111111,26.1704,10.1500333333,7.04426666666,9.35026666666
358.02,7.80668,9.73786666665,5.45846666667,12.5725333333,11.974,8.21273333333,26.1512,10.1592666667,6.98173333334,9.25953333334
358.38,7.60976,9.62080000001,5.2902,12.3982666667,11.805,8.07906296296,26.0220666667,9.98263333334,6.80293333334,9.09680000001
358.75,7.49310666667,9.41246666668,5.117,12.2480666667,11.6693333333,7.89568148148,25.9582666667,9.82423333335,6.72359999999,9.0248
359.11,7.29378666667,9.1626,4.86716666667,12.0456,11.5168666667,7.73330740741,25.7843333333,9.5969,6.50439999999,8.82299999999
359.48,7.18710666667,9.14506666665,4.7895,12.0152666667,11.5112666667,7.69752592593,25.857,9.58313333333,6.47013333333,8.8164
359.84,7.18113333333,9.25753333333,4.84723333333,12.0674666667,11.5367333333,7.77858518519,25.8876,9.60073333333,6.51586666667,8.90213333334
360.20,6.96246666667,9.15773333334,4.64226666667,11.8713333333,11.3612,7.57757037037,25.8148666667,9.39336666667,6.3468,8.70986666667
360.57,6.94038666667,9.13319999999,4.5836,11.8697333333,11.4246666667,7.57418518519,25.8176,9.37596666665,6.35226666666,8.65226666667
360.93,6.78206666667,9.03513333333,4.44016666667,11.7898666667,11.2879333333,7.4815,25.7065333333,9.29393333333,6.23173333333,8.56446666666
361.29,6.74538666667,9.02346666667,4.42366666667,11.8095333333,11.2665333333,7.47600370371,25.7841333333,9.33580000001,6.26213333333,8.5794
361.66,6.78956,9.08746666666,4.4398,11.8982,11.335,7.58867777778,25.9546,9.39400000001,6.33266666667,8.65686666667
362.02,6.74852,9.04726666666,4.39823333333,11.8372,11.2608666667,7.52702962963,25.9017333333,9.35290000001,6.29799999999,8.64820000001
362.39,6.88242666667,9.18813333333,4.50966666667,11.9863333333,11.3798666667,7.66948518519,25.9800666667,9.45456666665,6.4276,8.73706666666
362.75,6.8602,9.20993333333,4.49046666667,11.9866666667,11.3668666667,7.64508148148,25.9546666667,9.4051,6.4076,8.72893333333
363.11,6.9138,9.2652,4.53073333333,12.0235333333,11.3631333333,7.68788148148,26.0232666667,9.44399999999,6.5024,8.83446666667
363.48,6.8934,9.25053333333,4.51243333333,11.9214666667,11.3529333333,7.69247037037,25.9854,9.37806666668,6.48039999999,8.79939999999
363.84,6.87194666667,9.17853333332,4.46083333333,11.9056666667,11.2935333333,7.64223703704,25.9455333334,9.35616666667,6.43866666667,8.73280000001
364.20,7.03870666667,9.29913333333,4.575,12.0990666667,11.4916666667,7.80983703704,26.1149333333,9.59226666667,6.68700000001,8.88813333333
364.57,7.12184,9.40213333335,4.63486666667,12.2113333333,11.578,7.85853703704,26.3190666667,9.66850000001,6.7818,9.01880000001
364.93,7.24636,9.55453333333,4.773,12.3398,11.733,7.91765185185,26.4254,9.80243333334,6.94820000001,9.11793333334
365.29,7.25324,9.6524,4.78056666667,12.3792666667,11.8284,7.90026666667,26.4194,9.77356666668,6.99439999999,9.10833333334
365.66,7.27532,9.7488,4.87533333333,12.4470666667,11.9263333333,7.90927777778,26.457,9.78706666667,7.08006666666,9.17260000001
366.02,7.28781333333,9.80473333333,4.87936666667,12.4477333333,11.9417333333,7.96480740741,26.4934666667,9.77586666666,7.11393333333,9.20006666667
366.38,7.21810666667,9.62446666666,4.79773333333,12.3876,11.8607333333,7.82634444445,26.4020666667,9.71050000001,7.03626666667,9.12693333334
366.75,7.21776,9.56686666665,4.7653,12.3933333333,11.8322,7.80114444445,26.3629333333,9.71389999999,6.99886666667,9.1106
367.11,7.17256,9.54553333334,4.7515,12.3454,11.7678666667,7.76091851852,26.2402666667,9.69116666667,6.92619999999,9.0076
367.47,7.07910666667,9.48466666667,4.57883333333,12.3093333333,11.6073333333,7.66714074074,26.1668666666,9.61443333335,6.80479999999,8.89113333333
367.84,7.09566666667,9.557,4.6152,12.4158,11.7147333333,7.71820740741,26.2783333333,9.63550000001,6.83953333332,8.90466666666
368.20,7.07921333333,9.5606,4.66213333333,12.4050666667,11.6516,7.71880740741,26.1852,9.57599999999,6.78286666667,8.92619999999
368.56,7.00713333333,9.52639999999,4.64336666667,12.3552666667,11.6102666667,7.67637037037,26.0503333333,9.51946666667,6.72406666667,8.82379999999
368.93,6.88444,9.39000000001,4.52136666667,12.2176666667,11.4615333333,7.61567777778,25.9966666667,9.38423333334,6.54653333334,8.64680000001
369.29,6.85344,9.39533333334,4.53153333333,12.2805333333,11.5058,7.63983703704,26.1018,9.4738,6.51433333334,8.66526666666
369.65,6.64637333333,9.18513333333,4.31126666667,12.1072666667,11.2581333333,7.44251111111,25.8798,9.27336666666,6.32506666667,8.4258
370.01,6.55510666667,9.09693333333,4.28823333333,12.1083333333,11.2382,7.31284074074,25.8062,9.2185,6.2658,8.35226666667
370.38,6.56592,9.23780000001,4.33746666667,12.1808666667,11.2676666667,7.35047037037,25.9166,9.27406666668,6.30133333333,8.38553333333
370.74,6.5918,9.33826666667,4.44203333333,12.2712666667,11.3477333333,7.41691481481,26.004,9.3309,6.37993333333,8.40113333333
371.10,6.60006666667,9.40633333335,4.4623,12.3218,11.4064,7.42711481481,26.1099333333,9.34343333334,6.4564,8.41466666666
371.46,6.79684,9.54173333334,4.73853333333,12.5072,11.6616,7.55597407407,26.2884,9.55360000001,6.67893333333,8.59546666667
371.83,6.85596,9.55293333334,4.7936,12.5372666667,11.668,7.59140740741,26.3244666667,9.58923333333,6.73580000001,8.68373333333
372.19,6.69858666667,9.43653333333,4.66763333333,12.3890666667,11.5264666667,7.40807037037,26.2964,9.41303333332,6.56613333333,8.5284
372.55,6.66082666666,9.3614,4.65936666667,12.3428666667,11.4462,7.3379,26.2554,9.39850000001,6.52480000001,8.5278
372.92,6.80481333333,9.50806666667,4.74543333333,12.5210666667,11.5723333333,7.40794074074,26.344,9.51276666667,6.70433333333,8.66739999999
373.28,6.70250666667,9.35906666668,4.56913333333,12.3505333333,11.4192,7.26606296296,26.2461333333,9.33433333332,6.5866,8.52619999999
373.64,6.87633333333,9.56959999999,4.74393333333,12.5551333333,11.6178666667,7.42504074074,26.5583333333,9.59340000001,6.70806666667,8.70386666667
374.00,7.01206666667,9.65206666667,4.78846666667,12.6188,11.7320666667,7.5283037037,26.7776,9.69103333333,6.81533333333,8.77446666667
374.37,7.03241333333,9.6268,4.7752,12.6326666667,11.7644,7.50708888889,26.7971333334,9.71629999999,6.81260000001,8.75653333333
374.73,7.04165333333,9.69793333333,4.71126666667,12.637,11.8269333333,7.54931481481,26.7974666667,9.7578,6.83739999999,8.68999999999
375.09,6.99116,9.57186666667,4.56343333333,12.5438666667,11.7037333333,7.38313703704,26.7023333333,9.64943333332,6.69526666667,8.60760000001
375.45,6.83436,9.48319999999,4.33386666667,12.4361333333,11.5205333333,7.21870740741,26.7019333333,9.48930000001,6.525,8.42233333333
375.81,6.82054666667,9.50173333333,4.2781,12.4015333333,11.4586,7.17596666667,26.6924,9.48883333333,6.48046666667,8.34073333333
376.18,6.92216,9.67199999999,4.34483333333,12.5342,11.6518666667,7.34056666667,26.9113333333,9.65456666668,6.58286666667,8.4072
376.54,7.01328,9.78333333334,4.37473333333,12.6714,11.725,7.44623333333,27.0549333333,9.72266666667,6.64266666666,8.43513333333
376.90,7.04873333333,9.78700000001,4.43143333333,12.6646,11.768,7.49373333333,27.1421333333,9.7239,6.64473333333,8.4536
377.26,7.26070666667,10.002,4.65816666667,12.8803333333,11.9534666667,7.71356296296,27.1948666667,9.88063333333,6.8628,8.63326666666
377.63,7.26278666667,9.94433333333,4.6194,12.8653333333,11.9704,7.70138888889,27.1519333334,9.82533333333,6.86786666666,8.66406666666
377.99,7.12708,9.9094,4.51136666667,12.8233333333,11.9088,7.61055925926,27.1557333333,9.76323333333,6.72906666667,8.56999999999
378.35,7.04902666667,9.88579999999,4.4201,12.7300666667,11.8517333333,7.52262222222,27.0516666667,9.65963333333,6.69686666666,8.53493333334
378.71,7.01773333333,9.80646666665,4.41276666667,12.6552,11.7618666667,7.41543333333,27.0783333333,9.61089999999,6.62199999999,8.51726666666
379.07,7.18617333334,10.0593333333,4.66973333333,12.9332666667,12.0248666667,7.64035925926,27.4124,9.87963333334,6.86993333334,8.71099999999
379.44,7.19324000001,10.0788,4.71906666667,12.9843333333,12.0737333333,7.62985555555,27.377,9.89539999999,6.88746666666,8.74966666667
379.80,7.25028000001,10.1496,4.7981,13.1024,12.1916,7.70313703704,27.468,9.95383333333,6.97513333333,8.79540000001
380.16,7.22940000001,10.1004,4.80066666667,13.1209333333,12.1300666667,7.62757777778,27.3888666667,9.94020000001,6.96493333333,8.80133333333
380.52,7.27342666667,10.1615333333,4.84213333333,13.1161333333,12.2299333333,7.64142592593,27.4685333333,9.96503333334,7.0056,8.87273333333
380.88,7.38878666666,10.3149333333,4.9207,13.2592666667,12.3306,7.74128888889,27.5863333333,10.1061,7.10980000001,9.02919999999
381.24,7.25456000001,10.2474666667,4.81133333333,13.1670666667,12.2467333333,7.60859629629,27.5720666667,9.98686666668,7.03433333333,8.94813333334
381.61,7.19302666666,10.217,4.76833333333,13.1170666667,12.1397333333,7.53120740741,27.4894666667,9.92040000001,6.96546666667,8.84266666666
381.97,7.33059999999,10.2938,4.91606666667,13.2372666667,12.2562,7.61095555555,27.5122666667,9.99193333333,7.08653333334,8.98726666667
382.33,7.50808,10.4678666667,5.1264,13.4920666667,12.4762666667,7.80824814815,27.8171333333,10.2073666667,7.21780000001,9.11386666667
382.69,7.50709333334,10.5114,5.1551,13.5442,12.5098,7.79121111111,27.8344666667,10.2101666667,7.2374,9.13213333333
383.05,7.42413333334,10.4918666667,5.0754,13.4660666667,12.4444,7.68468148148,27.7574666667,10.1170666667,7.14113333333,9.02506666667
383.41,7.52449333333,10.6299333333,5.24426666667,13.5562,12.5438,7.79905925926,27.8282666667,10.2063,7.23206666666,9.1322
383.77,7.64390666667,10.7536,5.37413333333,13.6488,12.6308666667,7.83771481481,27.8958,10.2855,7.31686666667,9.24179999999
384.14,7.66046666667,10.8019333333,5.4344,13.6598666666,12.6698,7.85935925926,27.9446666667,10.2896,7.34693333333,9.24540000001
384.50,7.64614666666,10.8361333334,5.46846666667,13.67,12.6698666667,7.85068888889,27.9066666667,10.2971333333,7.3662,9.22986666667
384.86,7.60578666667,10.8464666667,5.49376666667,13.6468,12.6538666667,7.80866666667,27.9029333333,10.2766333333,7.3608,9.17873333333
385.22,7.64458666667,10.8857333333,5.5231,13.6806666667,12.6551333333,7.84019629629,27.9076666667,10.3239333333,7.3612,9.18146666667
385.58,7.64122666667,10.8992,5.5424,13.735,12.7367333333,7.83737777778,27.9835333333,10.3109333333,7.41486666667,9.19200000001
385.94,7.64985333333,10.9384666667,5.52123333333,13.7510666667,12.7119333333,7.82107777778,27.9851333333,10.3182,7.41013333333,9.14766666667
386.30,7.57025333333,10.8589333333,5.43,13.6414666667,12.5822666667,7.73042962963,27.8613333333,10.2009666667,7.34186666667,9.06573333334
386.66,7.53446666667,10.8112,5.3829,13.6084666667,12.5482,7.67312962963,27.8516,10.1759,7.3054,9.00826666666
387.03,7.57562666667,10.8158666667,5.41783333333,13.647,12.563,7.74318888889,27.8136,10.2112666667,7.36740000001,9.06766666667
387.39,7.5766,10.8354,5.38576666667,13.6366,12.572,7.73915555555,27.8672666667,10.2419666667,7.39240000001,9.0582
387.75,7.50257333334,10.7556,5.32933333333,13.5825333334,12.5082,7.71474814815,27.8811333333,10.1974333333,7.32220000001,8.97666666666
388.11,7.46340000001,10.702,5.24786666667,13.5094666667,12.4716666667,7.65896666667,27.8888666667,10.1454666667,7.26253333333,8.92233333333
388.47,7.48378666667,10.704,5.26276666667,13.5668,12.5162,7.70521481481,27.9503333334,10.1370333333,7.2974,8.92953333334
388.83,7.44286666668,10.6360666667,5.2072,13.5498,12.4502,7.65987407407,27.8984666667,10.0975666667,7.24553333334,8.8874
389.19,7.44786666667,10.6407333333,5.24893333333,13.5699333333,12.5154666667,7.69512962963,27.9962666667,10.1194666667,7.25593333334,8.87826666667
389.55,7.47961333334,10.7308,5.253,13.5856666667,12.5052666667,7.77549259259,28.049,10.1933,7.2228,8.87060000001
389.91,7.44810666666,10.7203333333,5.25273333333,13.5639333333,12.505,7.79842592593,28.0662,10.1559333333,7.20213333334,8.83373333333
390.27,7.44226666666,10.7344666667,5.20933333333,13.5592,12.5174,7.77500740741,28.0949333333,10.1394,7.18233333334,8.83033333333
390.63,7.48461333334,10.7722666667,5.223,13.5995333333,12.5422,7.81592222222,28.1387333333,10.1575,7.19933333333,8.86333333334
391.00,7.44284,10.7521333333,5.14273333333,13.5708666667,12.5114,7.74575185185,28.1416,10.0925666667,7.14106666667,8.79760000001
391.36,7.40156,10.6622666667,5.0966,13.5531333333,12.4512666667,7.69803703704,28.069,10.0050333333,7.07326666666,8.72546666667
391.72,7.34365333333,10.6303333333,5.01796666667,13.5064666667,12.4417333333,7.63447407407,28.031,9.97459999999,7.00126666667,8.6852
392.08,7.36891999999,10.6942666667,5.06463333333,13.6002,12.4784666667,7.65859259259,28.0368,10.0189333333,7.07053333334,8.74866666666
392.44,7.32016,10.6957333333,5.02206666667,13.5708666667,12.4346666667,7.6011,28.0169333333,10.0022333333,7.01833333333,8.73466666666
392.80,7.18442666666,10.5602,4.87196666667,13.4301333333,12.3214,7.43744444445,27.8762666667,9.83506666667,6.88393333334,8.56753333333
393.16,7.15829333334,10.5413333333,4.82736666667,13.4156,12.2704666667,7.38794074074,27.8284,9.81019999999,6.87566666666,8.5516
393.52,7.15204000001,10.5254666667,4.81686666667,13.4179333333,12.2768666667,7.31353703704,27.8192,9.7972,6.88853333333,8.55093333334
393.88,7.14321333333,10.53,4.79423333333,13.4193333333,12.2404,7.29985925926,27.8446,9.79423333333,6.87066666667,8.54666666667
394.24,7.17910666666,10.5434666667,4.82966666667,13.4584666667,12.2713333333,7.32692592593,27.8734666666,9.84086666667,6.91773333334,8.55146666667
394.60,7.17106666667,10.5804,4.86003333333,13.5097333334,12.337,7.35325185186,27.8986,9.8685,6.95953333333,8.56586666667
394.96,7.19026666667,10.5824666667,4.89756666667,13.5424,12.3890666667,7.41392592593,27.9605333333,9.91646666666,6.96300000001,8.59873333333
395.32,7.20429333333,10.6209333333,4.9097,13.5560666667,12.4084666667,7.40867777778,28.0086666667,9.97296666667,6.99366666666,8.59253333333
395.68,7.26741333334,10.7003333333,4.952,13.6708666666,12.4626666667,7.45854444445,28.1004,10.035,7.0834,8.6412
396.04,7.32110666667,10.7366,4.9265,13.6790666667,12.5019333333,7.49575185185,28.1532666667,10.0742,7.07946666667,8.61393333333
396.40,7.38482666667,10.7814,4.93706666667,13.711,12.518,7.52425185185,28.2015333333,10.0924,7.11286666667,8.60273333333
396.76,7.49421333333,10.9286666667,5.04393333333,13.8492,12.6688666666,7.66224444445,28.3783333333,10.2496666667,7.21326666666,8.73
397.12,7.53772000001,10.9860666667,5.06426666667,13.9179333333,12.7019333333,7.72334074074,28.439,10.3067,7.22553333333,8.77053333333
397.48,7.56055999999,11.0206666667,5.09856666667,13.9326,12.7163333333,7.74983703704,28.5046666667,10.3216,7.24766666667,8.78506666667
397.84,7.65030666666,11.0871333333,5.1695,14.0137333333,12.8308,7.82588888889,28.5488,10.4111,7.3278,8.83866666667
398.20,7.61526666666,11.0778666667,5.15133333333,13.9888,12.7865333333,7.80354814815,28.4840666667,10.3890666667,7.28,8.77906666667
398.56,7.55705333333,11.0190666667,5.0692,13.9106666667,12.7284666667,7.74655185185,28.4892666667,10.3069666667,7.20099999999,8.70446666667
398.92,7.57208000001,11.0706,5.0668,13.9258666667,12.7219333333,7.71776296296,28.4853333333,10.3056,7.21633333333,8.6922
399.28,7.58074666667,11.1258666667,5.04433333333,13.9500666667,12.7439333333,7.7301,28.5006,10.3013666667,7.24206666667,8.71306666667
399.64,7.50117333333,11.1058666667,4.9715,13.9008666666,12.6895333333,7.67543703704,28.472,10.2179333333,7.18979999999,8.646
400.00,7.48684000001,11.0965333333,4.99226666667,13.9080666667,12.6813333333,7.63930740741,28.4196,10.2048333333,7.19413333334,8.65546666666
400.36,7.52572,11.1321333333,5.05943333333,13.9657333333,12.7258666667,7.68041481481,28.4552,10.2691333333,7.23420000001,8.70046666666
400.72,7.53867999999,11.1648666667,5.1036,13.9809333333,12.7341333333,7.70046666667,28.4436666667,10.2542666667,7.24719999999,8.70266666666
401.08,7.55357333332,11.1831333333,5.1658,14.0077333334,12.7765333333,7.66846296296,28.5047333333,10.2610333333,7.27653333334,8.69213333333
401.44,7.54014666667,11.1447333333,5.09693333333,13.9791333333,12.7215333333,7.63952222222,28.4529333333,10.2301333333,7.23186666667,8.66086666666
401.80,7.43974666666,11.0795333333,4.99283333333,13.8812,12.6137333333,7.52538148148,28.3889333333,10.1207,7.12733333334,8.5606
402.16,7.47199999999,11.1733333333,5.04356666667,13.9581333333,12.6938666667,7.59371111111,28.5304,10.1769,7.19259999999,8.63413333333
402.52,7.52875999999,11.2586666667,5.0977,14.0429333333,12.7188666667,7.59408888889,28.578,10.2553,7.22993333333,8.68819999999
402.88,7.46518666666,11.2271333333,5.03853333333,13.9800666667,12.6784,7.53755185185,28.5897333334,10.2018,7.17600000001,8.61713333333
403.24,7.48576,11.2866,5.05406666667,13.9982,12.7060666667,7.56137777778,28.6669333333,10.2343666667,7.18439999999,8.64993333333
403.60,7.49493333333,11.2686,5.07466666667,13.9988666667,12.7318,7.58708148148,28.6958666667,10.2548333333,7.2034,8.65373333334
403.95,7.48193333333,11.2797333333,5.05166666667,14.0006666667,12.71,7.56547777778,28.7199333333,10.2191333333,7.17966666666,8.63853333333
404.31,7.41784,11.2556,4.9767,13.9527333333,12.6412,7.4616,28.6602,10.1637666667,7.10060000001,8.56593333333
404.67,7.43413333334,11.2722666667,4.961,13.9731333333,12.6376,7.43451111111,28.7009333333,10.1671666667,7.09979999999,8.59126666667
405.03,7.45870666667,11.331,4.9634,14.0044666667,12.687,7.4731,28.7497333334,10.2185333333,7.13726666667,8.62446666667
405.39,7.431,11.3333333333,4.9641,14.0137333334,12.7224666667,7.44888888889,28.7417333333,10.2002,7.15506666667,8.62633333333
405.75,7.42641333333,11.3214666667,4.96766666667,14.0657333333,12.7136666667,7.44972222222,28.7366666667,10.2216666667,7.16646666667,8.63713333333
406.11,7.45276,11.3224,4.9901,14.0741333333,12.7103333333,7.44489259259,28.6937333333,10.2162333333,7.15673333333,8.66906666667
406.47,7.45464,11.3149333333,4.98483333333,14.0880666667,12.7066666667,7.46364814815,28.6852666667,10.2225666667,7.18646666667,8.66473333334
406.83,7.52168000001,11.3691333333,5.08723333333,14.169,12.7576666667,7.51283333333,28.7118666667,10.2673666667,7.24053333333,8.72546666667
407.19,7.48265333333,11.2989333333,5.068,14.165,12.7346666667,7.45131481481,28.6611333333,10.2318,7.19500000001,8.6784
407.55,7.55776,11.3832666667,5.13236666667,14.2144,12.7775333333,7.49097777778,28.6858,10.2860333333,7.22873333333,8.72973333333
407.90,7.60749333334,11.4322666666,5.17043333333,14.2848666667,12.8164666667,7.53651481481,28.7355333333,10.3643,7.27726666667,8.75446666667
408.26,7.63523999999,11.4822666667,5.19026666667,14.354,12.8969333333,7.5931,28.8644666667,10.4045333333,7.33053333333,8.80399999999
408.62,7.67670666666,11.5250666667,5.2156,14.4207333333,12.9242,7.65168148148,28.9049333333,10.4474333333,7.36120000001,8.76366666666
408.98,7.69242666667,11.5372,5.174,14.4504,12.9132,7.62935925926,28.9256,10.4187,7.34266666667,8.74966666667
409.34,7.75621333334,11.6373333333,5.24356666667,14.5397333333,12.998,7.69546666667,29.0636666667,10.4792,7.37166666667,8.80946666667
409.70,7.83756000001,11.7487333334,5.29376666667,14.6017333333,13.102,7.74855555555,29.2001333333,10.5223333333,7.42746666667,8.84486666667
410.06,7.83180000001,11.7814666667,5.24533333333,14.6308,13.1032,7.69583333333,29.2865333333,10.5075666667,7.43720000001,8.8134
410.42,7.89853333333,11.8583333333,5.293,14.6919333333,13.1722,7.75785555555,29.3537333333,10.5426,7.47053333333,8.87033333333
410.77,7.87281333333,11.8898666667,5.2397,14.669,13.1840666667,7.72468518519,29.3837333333,10.5475,7.46213333334,8.863
411.13,7.93542666667,11.9774,5.2783,14.7456,13.2414,7.77937777778,29.4709333333,10.5900333333,7.51766666667,8.89566666667
411.49,7.94736,12.0089333333,5.28466666667,14.7887333334,13.275,7.7579,29.5263333334,10.6115,7.54046666667,8.89986666666
411.85,7.93197333333,12.0307333333,5.2951,14.8082,13.2945333333,7.75490370371,29.5943333333,10.5993666667,7.52193333334,8.8946
412.21,8.01057333333,12.1086,5.34986666667,14.8884666667,13.3654666667,7.80760370371,29.6769333333,10.6507666667,7.59306666667,8.96813333333
412.57,7.99185333334,12.1204666667,5.3452,14.8846,13.3638,7.75435555555,29.6579333333,10.6283,7.58913333333,8.99873333334
412.92,7.94402666667,12.0706666667,5.3417,14.8716666667,13.3478,7.72164814815,29.6431333333,10.5907666667,7.56313333333,8.97013333334
413.28,7.93302666667,12.0377333333,5.31236666667,14.8821333333,13.2954666667,7.70407777778,29.6055333333,10.5957,7.56259999999,8.92593333333
