wavelength,Back_ButAurf,Belly_ButAurf,Breast_ButAurf,Crissum_ButAurf,Crown_ButAurf,DorTail_ButAurf,Patch10_ButAurf,Patch11_ButAurf,Patch12_ButAurf,Rump_ButAurf,Throat_ButAurf,WingTip_ButAurf
584.69,31.8263333333,38.1533333333,32.955,7.78313333333,7.19333333333,4.30663333333,9.5404,3.5348,13.4350666667,31.1532666667,4.22413333333,4.936
585.03,31.7596666667,38.0848,32.8821333334,7.78073333333,7.2258,4.3134,9.57206666665,3.55,13.3984666667,31.1008,4.24713333333,4.904
585.37,31.9737333333,38.3066666667,33.0343333333,7.803,7.3116,4.3132,9.61513333335,3.59533333333,13.5238666667,31.3308,4.28553333333,4.9386
585.70,32.0262,38.2462666667,33.0198666667,7.67673333333,7.23013333333,4.25426666667,9.48786666665,3.5198,13.4276666666,31.2682666666,4.2574,4.81253333333
586.04,32.1745333333,38.2014,33.1106666667,7.79073333333,7.34113333333,4.3305,9.5728,3.61733333333,13.5174,31.3304666667,4.4228,4.901
586.38,31.9894666667,37.9912666667,32.9684666667,7.73293333333,7.32546666667,4.2798,9.54079999999,3.59786666667,13.4284666667,31.1686,4.39646666667,4.87693333333
586.72,32.1167333333,38.0576,33.0231333333,7.60353333333,7.25266666667,4.2,9.54986666666,3.44893333333,13.4448,31.2591333333,4.2558,4.80126666667
587.06,32.075,37.9695333333,33.0456666667,7.39406666667,7.08813333334,4.01523333333,9.34960000001,3.25213333333,13.2056,31.3415333333,4.05273333333,4.63226666667
587.39,32.2875333333,38.0669333333,33.1907333333,7.58013333333,7.23866666667,4.19236666667,9.54333333334,3.35433333333,13.4236666667,31.4222,4.28386666667,4.84586666667
587.73,32.3906666667,38.0906,33.3412666667,7.62933333333,7.2858,4.19916666667,9.58673333333,3.2992,13.4130666667,31.494,4.34793333333,4.89713333333
588.07,32.2793333333,37.9866666667,33.1461333333,7.72666666666,7.32646666667,4.27013333333,9.62766666666,3.43593333333,13.4613333333,31.3987333333,4.41093333333,4.9724
588.41,32.3061333333,38.0294,33.1904666667,7.74486666667,7.27526666667,4.3029,9.58226666667,3.41853333333,13.4702666667,31.5018,4.4204,4.9662
588.74,32.3950666667,38.1666,33.4288666667,7.84666666667,7.31993333333,4.37776666667,9.58253333335,3.47173333333,13.6104666667,31.6502,4.45293333333,5.036
589.08,32.4326,38.1732,33.4442,7.85133333333,7.2464,4.34486666667,9.51453333334,3.39066666667,13.559,31.6290666667,4.379,4.96073333333
589.42,32.476,38.2462666667,33.5470666667,7.97713333333,7.29066666667,4.39193333333,9.56933333332,3.41593333333,13.652,31.6458,4.40353333333,5.01213333333
589.76,32.5364666667,38.3670666667,33.6263333333,7.94793333333,7.21353333333,4.3881,9.55946666667,3.38113333333,13.64,31.7765333333,4.33246666667,4.96533333333
590.09,32.6115333333,38.429,33.702,7.9396,7.19033333333,4.36603333333,9.51066666665,3.34793333333,13.6864,31.8192,4.3112,4.8876
590.43,32.4431333333,38.2842666667,33.5215333333,8.0098,7.1706,4.33816666667,9.34513333333,3.355,13.6452,31.653,4.34506666667,4.8176
590.77,32.549,38.3702666667,33.589,8.18053333333,7.29193333333,4.47846666667,9.46033333333,3.4916,13.8976,31.6858,4.49033333334,4.9306
591.11,32.5656666667,38.3304,33.5938666667,8.19813333333,7.32966666667,4.47703333333,9.46120000001,3.53673333333,13.9076,31.7466666667,4.47206666667,4.90426666667
591.44,32.5384,38.3090666667,33.5638,8.1452,7.27073333334,4.42016666667,9.42866666667,3.51526666666,13.8698,31.7277333333,4.36353333333,4.84053333333
591.78,32.84,38.5298666667,33.8888666667,8.21693333334,7.33266666667,4.43436666667,9.49660000001,3.48773333333,13.9852666667,31.9896666667,4.3602,4.88366666667
592.12,32.8026,38.3940666666,33.8259333333,8.2808,7.43966666667,4.45386666667,9.55039999999,3.5666,14.0502666667,31.8976666667,4.43973333333,5.01253333333
592.46,32.8228,38.3163333333,33.7056666666,8.24626666667,7.3874,4.38626666667,9.53359999999,3.5094,14.0200666667,31.8259333333,4.3844,5.00093333333
592.79,32.8561333333,38.3906666667,33.7766,8.254,7.4354,4.41553333333,9.5798,3.59593333333,14.0760666667,31.9538,4.44253333333,5.0554
593.13,32.8597333333,38.3482666667,33.7552,8.1732,7.3772,4.3253,9.49246666667,3.5482,14.0438666667,32.0477333333,4.35026666667,4.9672
593.47,32.9866666667,38.3569333333,33.7785333333,8.26253333333,7.439,4.32806666667,9.5036,3.57373333333,14.0838,32.1256666667,4.37353333333,4.98026666667
593.80,33.2028,38.5088,33.9532,8.3822,7.53,4.38013333333,9.5672,3.65873333333,14.1345333333,32.31,4.40166666667,5.07993333333
594.14,33.4134,38.6877333333,34.2312,8.6362,7.765,4.58163333333,9.8454,3.86626666667,14.3686,32.5634,4.61893333333,5.32193333333
594.48,33.406,38.6924,34.2633333333,8.78146666667,7.81986666667,4.67553333333,9.95153333334,3.97873333334,14.4418666667,32.5894,4.72653333333,5.42393333333
594.81,33.4841333333,38.7938,34.3469333333,8.85546666667,7.8582,4.7213,9.97833333333,4.01446666667,14.574,32.6358,4.77013333333,5.48406666667
595.15,33.466,38.7392666666,34.3041333333,8.87346666667,7.79306666667,4.6677,9.88679999999,3.96286666667,14.5676,32.5798666667,4.75153333333,5.4272
595.49,33.4423333333,38.7728,34.2380666667,8.83480000001,7.7636,4.59246666667,9.79526666665,3.87226666667,14.5173333333,32.5532,4.6436,5.31266666667
595.82,33.5842,38.9514666667,34.3154,8.8764,7.73046666667,4.6072,9.80179999999,3.8456,14.5867333333,32.6996666666,4.60366666667,5.2474
596.16,33.6236,39.0160666667,34.3409333333,8.96033333333,7.7722,4.64223333333,9.78893333333,3.865,14.6212,32.7426666667,4.60586666667,5.19146666667
596.50,33.7138666667,39.0174666667,34.3828666667,9.04446666668,7.8488,4.7091,9.83566666667,3.89,14.6563333333,32.7532,4.683,5.2332
596.83,33.9856666666,39.2638666667,34.6249333333,9.33500000001,8.07706666667,4.9795,10.1179333333,4.10206666667,14.8825333333,32.9554,4.947,5.49066666667
597.17,34.0561333333,39.3932,34.7519333333,9.51093333333,8.19966666667,5.07143333333,10.2268,4.19573333333,15.0496666667,33.0711333333,5.05973333333,5.6244
597.51,34.111,39.4956666667,34.8056,9.61613333333,8.2238,5.13246666667,10.2614666667,4.24173333333,15.1943333333,33.177,5.1162,5.65813333333
597.84,34.2279333333,39.5301333333,34.8593333333,9.60726666667,8.17353333333,5.1148,10.2055333333,4.17333333333,15.2058666667,33.2500666667,5.0558,5.59873333333
598.18,34.4248,39.5841333333,34.9280666667,9.5804,8.16173333333,5.14226666667,10.1759333333,4.11913333333,15.2035333333,33.3156,5.024,5.55373333333
598.52,34.5527333333,39.6824666667,35.0438,9.73899999999,8.26393333333,5.26833333333,10.2974,4.2114,15.3176666667,33.4556666667,5.10393333333,5.6626
598.85,34.7066,39.9284666667,35.2126,9.90979999999,8.36706666667,5.4205,10.4459333333,4.3342,15.4570666667,33.6211333333,5.17486666667,5.7694
599.19,34.8032,39.8802,35.2654666667,9.97386666666,8.37046666667,5.48123333333,10.5037333333,4.37086666667,15.5362666667,33.6447333333,5.2684,5.83493333333
599.53,34.9274,39.9722666667,35.3726666666,10.1132666667,8.49926666667,5.51776666667,10.5924666667,4.4664,15.7364,33.7786666667,5.3806,6.0188
599.86,35.2236,40.2595333334,35.6698,10.3296,8.7294,5.75593333333,10.8063333333,4.69133333333,16.0550666667,34.1082,5.64253333333,6.30146666667
600.20,35.3323333333,40.3256,35.7336,10.4720666667,8.83366666667,5.79423333333,10.8980666667,4.80686666667,16.17,34.1874666667,5.72466666667,6.44133333333
600.53,35.2398,40.2630666667,35.6118666667,10.3132,8.6924,5.59816666667,10.6994666667,4.66573333333,16.1087333333,34.1388,5.55326666667,6.27006666667
600.87,35.2860666667,40.3104,35.5762,10.2635333333,8.5764,5.59743333333,10.6616666667,4.618,16.0725333333,34.0788,5.5086,6.1704
601.21,35.2839333333,40.2435333333,35.5516,10.2052666667,8.5244,5.54456666667,10.6078,4.55513333333,16.0346666667,34.0298,5.53946666667,6.12106666667
601.54,35.2929333333,40.3368,35.7044666667,10.2116666667,8.4864,5.52946666667,10.6194666667,4.63026666667,16.0236,34.0541333333,5.50466666667,6.14466666667
601.88,35.3522666667,40.443,35.8605333333,10.327,8.60146666667,5.5709,10.7276666667,4.734,16.1710666667,34.1962666667,5.56026666667,6.24493333333
602.21,35.3104,40.4411333333,35.7925333333,10.2596666667,8.4986,5.3868,10.5762666667,4.58526666667,16.0496,34.2176,5.4492,6.0952
602.55,35.3647333333,40.3853333333,35.7627333333,10.2412666667,8.51433333333,5.3521,10.5600666667,4.55793333333,16.0563333334,34.2050666667,5.48533333333,6.07786666667
602.88,35.5136666667,40.5516,35.8820666667,10.4495333333,8.63933333333,5.4377,10.6818,4.70293333333,16.2450666667,34.3650666667,5.61566666667,6.2128
603.22,35.5381333333,40.5123333333,35.9014666667,10.4794,8.62786666666,5.48896666667,10.6567333333,4.73073333333,16.1941333334,34.3662,5.63366666667,6.1798
603.56,35.4560666667,40.4317333333,35.8484,10.4952666666,8.60806666667,5.45126666667,10.6436666667,4.72346666667,16.1630666667,34.2694666667,5.5822,6.11953333333
603.89,35.4911333333,40.5427333333,35.8744666667,10.4865333333,8.53693333333,5.41466666667,10.5549333333,4.63406666667,16.18,34.3180666667,5.53573333333,6.06546666667
604.23,35.5302,40.5684,35.9193333334,10.5342666667,8.5214,5.39633333333,10.5102,4.5828,16.1792,34.268,5.48193333333,6.0244
604.56,35.5227333333,40.5704,35.9040666667,10.517,8.51666666667,5.3101,10.4199333333,4.53066666667,16.1836,34.2978666667,5.4596,6.00433333333
604.90,35.6606,40.7143333333,36.0014,10.6180666667,8.5388,5.35136666667,10.4678666667,4.55646666667,16.2442666667,34.4341333333,5.468,6.08113333333
605.23,35.7762,40.8871333333,36.0114,10.7,8.58993333333,5.40063333333,10.4980666667,4.57966666667,16.3571333333,34.5084,5.53473333333,6.1206
605.57,35.8476,41.0436,36.0756666667,10.7884666667,8.58333333333,5.4482,10.456,4.5796,16.4236,34.6217333333,5.59946666667,6.1534
605.90,35.8673333333,40.9852,36.0564,10.8612,8.65573333333,5.56733333333,10.502,4.6622,16.4398,34.6294666667,5.656,6.20073333333
606.24,35.9781333333,41.1219333334,36.1664666667,10.9346666667,8.7066,5.6133,10.4968,4.6812,16.5374666667,34.7313333333,5.68013333333,6.28146666666
606.58,35.8498,40.9648666667,36.0211333333,10.8578666667,8.58033333333,5.56356666667,10.3388666667,4.60126666667,16.4438,34.6192666667,5.5574,6.22973333334
606.91,35.7699333333,40.9692,36.0090666667,10.8388666667,8.52173333333,5.48186666666,10.2518666667,4.50353333333,16.3515333333,34.5796666667,5.50366666667,6.18846666667
607.25,35.766,40.9903333334,35.9050666667,10.7486666667,8.3672,5.31853333333,10.0787333333,4.30346666667,16.253,34.611,5.39626666667,6.08273333333
607.58,35.6850666667,40.8731333333,35.8093333333,10.6873333333,8.23133333333,5.2292,10.0228666667,4.21086666667,16.1606,34.4257333333,5.2338,5.96753333333
607.92,35.7015333333,40.9013333333,35.8146666667,10.6879333333,8.2448,5.2462,10.0584666667,4.21273333333,16.1813333333,34.6361333333,5.28373333334,6.01893333333
608.25,35.7427333333,40.9419333333,35.9004,10.7501333333,8.2826,5.34773333333,10.1124666667,4.2572,16.2372666667,34.6630666667,5.317,6.08866666666
608.59,35.522,40.7415333334,35.7069333334,10.606,8.17493333333,5.20166666667,9.92186666668,4.15126666667,16.0714666667,34.4609333333,5.19266666667,5.93406666667
608.92,35.3256,40.4922,35.4788666667,10.5046,8.07926666667,5.04896666667,9.76833333334,3.97366666667,15.9158666667,34.2946666667,5.07933333334,5.8802
609.26,35.1972,40.3775333333,35.3358666667,10.4155333333,7.97313333333,4.89006666667,9.63959999999,3.81486666667,15.7508,34.2073333333,4.9382,5.7642
609.59,35.2681333333,40.521,35.3453333333,10.3496,7.8038,4.74273333333,9.47086666667,3.64313333333,15.7064666667,34.192,4.7858,5.62473333333
609.93,35.1793333333,40.4819333333,35.2572666667,10.2863333333,7.6722,4.62863333333,9.36233333332,3.5144,15.6395333333,34.1992,4.67926666667,5.48193333334
610.26,35.2916,40.7125333333,35.4134,10.3137333333,7.75013333333,4.68433333333,9.43513333335,3.53453333333,15.6848,34.3538666667,4.73793333333,5.452
610.60,35.3522,40.7157333333,35.3804,10.2732,7.69313333333,4.65633333333,9.41980000001,3.482,15.7214666667,34.3746666667,4.7026,5.40673333333
610.93,35.4306,40.7874,35.4886,10.2399333333,7.62426666667,4.6246,9.33839999999,3.46293333333,15.707,34.4187333333,4.6468,5.386
611.27,35.4889333333,40.8668666667,35.4768666667,10.2367333333,7.61966666667,4.5959,9.24373333335,3.39633333333,15.6826666666,34.5559333333,4.645,5.38013333333
611.60,35.4492,40.8316,35.3484666666,10.1924,7.48173333333,4.5138,9.09740000001,3.25613333333,15.5848666667,34.3952666667,4.54253333333,5.28973333334
611.93,35.4434666667,40.9040666667,35.3606,10.0552,7.3856,4.34476666667,8.98326666668,3.09933333334,15.4713333333,34.3927333333,4.39493333333,5.16693333333
612.27,35.5628666667,41.1334666667,35.4729333333,10.1655333333,7.43166666667,4.40096666667,9.0562,3.13273333333,15.5848666667,34.5148666667,4.47873333333,5.2462
612.60,35.8376,41.4242,35.7521333333,10.4196666667,7.66346666667,4.57756666667,9.31040000001,3.36366666667,15.8241333333,34.8160666667,4.66866666667,5.41326666667
612.94,35.9446,41.5892666667,35.8385333333,10.4384,7.69546666667,4.58243333333,9.37959999999,3.42333333333,15.9031333333,34.8512,4.67826666667,5.44166666667
613.27,35.7117333333,41.3779333333,35.7118,10.4325333333,7.73926666666,4.6391,9.45559999998,3.54193333333,15.9612,34.7602666667,4.76393333333,5.54966666667
613.61,36.0081333333,41.6190666667,36.0175333333,10.6419333333,7.93633333333,4.81583333333,9.6838,3.75653333333,16.1602666667,34.9524,4.96693333333,5.75606666667
613.94,35.9774,41.5138,35.97,10.5830666667,7.83773333333,4.6748,9.52553333333,3.59286666667,16.1247333333,34.9245333333,4.90173333333,5.7442
614.28,35.9932,41.6158,36.0200666667,10.7053333333,7.823,4.7011,9.50993333334,3.618,16.1349333333,34.9834,4.89673333333,5.74013333333
614.61,35.8801333333,41.5289333333,35.9512666667,10.8333333333,7.93266666667,4.75406666667,9.60426666667,3.6776,16.1824,34.8698,4.96073333333,5.83073333333
614.94,35.8221333333,41.432,35.9530666667,10.8568666667,7.90113333333,4.7543,9.60006666669,3.72106666667,16.1776666667,34.7704,4.99013333333,5.8174
615.28,35.9548666667,41.5896666667,36.1508666667,11.1036666667,8.07526666667,4.94176666667,9.78920000002,3.96086666667,16.4087333334,34.9925333333,5.1712,5.94493333333
615.61,36.0516,41.6528666667,36.1886,11.2992666667,8.10306666667,5.07473333333,9.80080000001,4.05026666667,16.6093333333,35.1257333333,5.2552,6.03933333333
615.95,36.1857333333,41.711,36.2707333333,11.3599333333,8.15286666667,5.04553333333,9.85880000001,4.0766,16.6954666667,35.1967333333,5.2754,6.10453333333
616.28,36.0312666667,41.5248,36.1014,11.0776,7.83726666667,4.74626666667,9.51266666665,3.71513333333,16.4982666667,35.0364,4.98366666667,5.81513333333
616.61,36.1825333333,41.544,36.2027333334,11.1153333333,7.8084,4.72516666667,9.49326666667,3.72193333333,16.5648,35.1313333333,5.00686666667,5.8166
616.95,36.5527333333,41.8373333333,36.5378,11.2635333333,7.96053333333,4.80656666667,9.59319999999,3.811,16.8056666667,35.4082,5.14026666667,5.9312
617.28,36.2616666667,41.5496,36.2365333333,11.0944666667,7.7308,4.5887,9.37099999999,3.6378,16.5634666667,35.215,4.9938,5.8138
617.62,36.3308666667,41.7188666667,36.3534,11.2445333333,7.749,4.55016666667,9.40479999999,3.667,16.6303333333,35.387,5.026,5.78093333333
617.95,36.2566666667,41.7032,36.3522666667,11.1849333333,7.72333333333,4.454,9.3258,3.63266666667,16.6288666666,35.3635333333,4.95846666667,5.761
618.28,36.3783333333,41.7449333333,36.3683333333,11.0724666667,7.52146666667,4.36023333333,9.19066666668,3.47493333333,16.4594666667,35.3716666666,4.78766666667,5.6398
618.62,36.5334666667,41.8575333333,36.6171333333,11.1205333333,7.5574,4.4067,9.27799999999,3.57306666667,16.6247333333,35.5792,4.7582,5.68706666667
618.95,36.8073333333,42.0593333333,36.8227333333,11.1075333334,7.56966666667,4.35266666667,9.29646666666,3.54306666667,16.7486,35.7099333333,4.7174,5.78406666667
619.28,36.6909333333,41.854,36.6987333333,11.0165333333,7.48753333333,4.24633333333,9.22893333334,3.48273333333,16.6142666667,35.5734,4.66953333333,5.718
619.62,36.8076666667,41.8012,36.7845333333,11.1196,7.497,4.38386666667,9.30046666669,3.52286666667,16.7332666667,35.6238666667,4.71933333333,5.78266666667
619.95,36.9650666667,41.9598666667,36.9573333333,11.2808666667,7.57466666667,4.56266666667,9.44186666666,3.7012,16.8749333333,35.8718666667,4.84313333333,5.86166666667
620.28,36.8631333333,41.9146666667,36.9198,11.2843333333,7.5168,4.5633,9.39013333334,3.59433333333,16.8294666667,35.9354666667,4.7674,5.77006666667
620.62,36.608,41.6999333333,36.7304666667,10.9815333333,7.1126,4.25886666667,9.0392,3.26166666667,16.5506666667,35.7632,4.388,5.41786666667
620.95,36.5856,41.6418666667,36.8184,10.9855333334,7.098,4.25236666667,9.02753333334,3.21826666667,16.5882666667,35.7202,4.30586666667,5.38566666667
621.28,36.6101333333,41.5857333333,36.8127333333,10.8718666667,6.97953333333,4.1881,8.97306666668,3.19,16.5811333333,35.6239333333,4.213,5.33066666667
621.62,36.6018666667,41.605,36.7662,10.6274666667,6.77013333333,4.03643333333,8.86060000001,2.9818,16.469,35.6519333333,4.05606666667,5.07226666667
621.95,36.6386666667,41.7418,36.8860666667,10.6875333333,6.84213333333,4.1046,8.97226666667,3.10346666667,16.7026,35.8011333333,4.15106666667,5.14026666667
622.28,36.6346,41.8784,36.8824666667,10.6661333333,6.83986666667,4.07526666667,8.91013333334,3.05886666667,16.7039333333,35.7954,4.19933333333,5.10526666667
622.62,36.1752,41.489,36.479,10.265,6.46966666667,3.6037,8.5044,2.6742,16.3376666667,35.4109333333,3.82193333333,4.64233333333
622.95,36.2681333333,41.5434,36.5134666667,10.1986666667,6.39486666667,3.5105,8.44719999999,2.66026666667,16.3507333333,35.5242666667,3.7318,4.56346666667
623.28,36.1617333333,41.5454666667,36.4930666667,10.0542666667,6.34333333333,3.4301,8.31793333333,2.54206666667,16.3206,35.5971333333,3.60773333333,4.4746
623.62,36.0926,41.4437333333,36.4038,10.0118,6.30846666667,3.41833333334,8.24379999999,2.5762,16.3357333333,35.4256,3.625,4.49593333333
623.95,36.1764666667,41.4049333334,36.3181333333,10.045,6.33726666667,3.4351,8.23886666666,2.64773333333,16.3926,35.3505333333,3.66386666667,4.60553333333
624.28,36.1664,41.3022,36.2795333333,10.1306,6.42293333333,3.53186666667,8.35606666667,2.7174,16.3977333333,35.1809333333,3.7254,4.63546666667
624.62,36.2831333333,41.2948666667,36.3004,10.1320666667,6.46186666667,3.62706666667,8.329,2.77746666667,16.4213333333,35.2274666667,3.7786,4.61966666667
624.95,36.2447333333,41.1708,36.1918,10.1096,6.5296,3.67473333333,8.31353333333,2.74546666667,16.3433333333,35.11,3.77446666667,4.67133333333
625.28,36.3873333333,41.2159333333,36.2511333333,10.3663333333,6.72066666667,3.84156666667,8.43433333333,2.93193333333,16.547,35.1995333333,3.89906666667,4.878
625.61,36.3794666667,41.0475333333,36.1934,10.4318,6.80453333333,3.87666666667,8.38946666666,2.94053333333,16.5839333333,35.1757333333,3.9422,4.86326666667
625.95,36.2466,40.8468666666,36.0432666667,10.3634666667,6.678,3.79623333334,8.27006666666,2.79573333333,16.5287333333,35.07,3.8392,4.74466666667
626.28,36.4261333333,40.9078,36.1482,10.5294666667,6.8358,4.05413333333,8.43359999999,3.0062,16.6178666667,35.2024666667,4.02973333333,4.85993333333
626.61,36.3899333333,40.9482666667,36.2046666667,10.5833333333,6.8872,4.15693333333,8.49953333333,3.05213333333,16.714,35.2276,4.104,4.9046
626.94,36.4148666667,40.9304666667,36.1706,10.6126,6.83826666666,4.17136666667,8.468,3.07466666667,16.7116,35.1940666667,4.12186666667,4.87193333333
627.28,36.2973333333,40.7893333333,36.0663333333,10.5431333333,6.7678,4.1458,8.44979999999,2.95953333333,16.6403333333,35.1209333333,4.01493333333,4.8
627.61,36.2777333334,40.8577333333,36.1001333333,10.3889333333,6.56,4.00653333333,8.33340000001,2.78233333333,16.5489333333,35.0845333333,3.8444,4.56886666667
627.94,36.293,40.8908,36.1113333333,10.3736666667,6.53206666667,3.964,8.27106666667,2.7442,16.5892,35.1307333333,3.87973333333,4.6
628.27,36.2084,40.9850666667,36.1329333333,10.2936,6.42213333333,3.8006,8.19340000001,2.62586666667,16.5970666667,35.196,3.75273333333,4.48406666667
628.61,36.1908666667,41.0286,36.1512,10.2729333333,6.33326666667,3.78596666667,8.15733333334,2.63813333333,16.5756,35.2902666667,3.71593333333,4.37826666667
628.94,36.1527333333,40.9232,36.167,10.2284,6.20033333333,3.74863333333,8.11080000001,2.5648,16.4907333333,35.2393333333,3.63313333333,4.26606666667
629.27,36.0452,40.9072,36.1814666667,10.0838666667,6.00753333333,3.58143333333,8.03106666667,2.44673333333,16.3492666667,35.1453333333,3.47073333333,4.15186666666
629.60,36.2168,41.0518666667,36.3938,10.1359333333,5.99373333333,3.57756666667,8.05733333333,2.48473333333,16.4262,35.2896,3.47413333333,4.1844
629.94,36.1498666667,41.0334666667,36.426,10.2432,6.036,3.67886666667,8.14346666667,2.51033333333,16.5502,35.3495333333,3.53846666667,4.273
630.27,36.1620666667,40.9292666667,36.4446,10.2658,6.03013333333,3.6608,8.13760000001,2.49773333333,16.5062,35.2099333334,3.51173333333,4.22293333333
630.60,35.9786,40.7088,36.4305333333,10.1298,5.98906666667,3.5034,8.06866666667,2.43246666667,16.3784,35.0364666667,3.393,4.0862
630.93,36.0283333333,40.8221333334,36.5538666667,10.1444666666,6.02313333333,3.5094,8.02726666666,2.48753333333,16.4092666667,35.0382,3.45413333333,4.09233333333
631.26,35.9457333333,40.6538,36.5467333333,10.1754,6.1368,3.60216666667,8.01633333333,2.62026666667,16.4835333333,35.0125333333,3.48746666667,4.1992
631.60,35.9764666667,40.6357333333,36.5935333333,10.2672666667,6.132,3.63123333333,8.02026666667,2.64873333333,16.5429333333,35.1442666667,3.3986,4.16433333333
631.93,36.1516,40.6706,36.5908666667,10.3951333333,6.16906666667,3.79256666667,8.1012,2.68793333334,16.6254,35.1803333333,3.5476,4.282
632.26,36.1977333333,40.6608,36.592,10.3836666667,6.14966666667,3.80356666667,8.05226666667,2.61386666667,16.7385333333,35.1799333333,3.49586666667,4.2794
632.59,36.067,40.5983333333,36.503,10.2805333334,6.14286666667,3.7761,7.93246666667,2.55273333333,16.7054,35.0883333333,3.47026666667,4.23886666667
632.92,36.1903333333,40.7162666667,36.6335333333,10.471,6.26333333333,4.0321,8.10726666666,2.74586666667,16.9332666667,35.2646666667,3.72186666667,4.3826
633.26,36.1328,40.6457333333,36.5176666667,10.5208,6.316,4.12416666667,8.20626666667,2.80213333334,16.8684,35.0995333333,3.79326666666,4.4234
633.59,36.2113333333,40.7688666667,36.7694,10.6581333333,6.5086,4.23243333333,8.29386666666,2.97526666667,17.0327333333,35.2054,3.96266666667,4.59713333333
633.92,36.1926666667,40.6616666667,36.7284,10.6550666667,6.56166666667,4.30883333333,8.36813333333,3.0852,17.0906,35.2448666667,4.0646,4.71053333333
634.25,36.4312666667,40.8782666667,36.8625333333,11.0296,6.75353333333,4.64566666667,8.62059999999,3.3294,17.3465333334,35.5346666667,4.3786,5.02826666666
634.58,36.5077333333,40.8790666667,36.8916666667,11.1332,6.6932,4.5619,8.58900000001,3.32013333333,17.3338,35.605,4.28653333333,4.99073333333
634.91,36.7456666667,41.1169333333,37.0135333333,11.1825333333,6.6908,4.5186,8.63006666666,3.28386666667,17.3939333333,35.7707333333,4.3444,4.95513333333
635.25,36.7954666667,41.2163333333,37.0093333333,11.1282666667,6.67213333333,4.52256666667,8.66313333333,3.29413333333,17.3289333333,35.7849333334,4.39113333334,4.98166666666
635.58,36.7460666667,41.1576666667,37.0334,11.2151333333,6.7624,4.5976,8.71646666667,3.421,17.4165333333,35.7772,4.4608,5.01913333333
635.91,36.8426666666,41.2003333333,37.2195333333,11.4622666667,6.89666666667,4.74856666667,8.90646666667,3.59266666667,17.4913333333,35.8584666667,4.62093333333,5.1504
636.24,36.7680666667,41.2276666667,37.2495333333,11.5372666667,7.02706666667,4.77776666667,8.99486666667,3.67106666667,17.5958666667,35.8473333333,4.6708,5.20833333333
636.57,36.6825333333,41.0458666667,37.1081333334,11.4045333333,6.91233333333,4.5464,8.784,3.45193333333,17.4138666667,35.6765333334,4.3892,5.0006
636.90,36.6565333333,40.8526,36.9986666667,11.3527333334,6.90153333333,4.4961,8.62113333334,3.40726666667,17.4714,35.7228,4.315,4.95873333333
637.23,36.8333333333,40.9001333333,36.9603333333,11.3648,6.8142,4.4637,8.61140000001,3.30826666667,17.4500666667,35.7857333333,4.14926666667,4.89006666667
637.56,37.0417333333,41.1858,37.0780666667,11.3763333333,6.7,4.32396666667,8.46353333334,3.1488,17.3925333333,35.9709333333,3.9868,4.7308
637.90,36.8466666667,40.9260666667,36.9082,11.023,6.37433333333,3.8779,8.08179999999,2.80266666667,17.145,35.7115333333,3.5808,4.31306666667
638.23,36.9206666667,40.9070666667,36.9050666667,11.0860666667,6.46093333333,3.98473333333,8.15626666667,2.78946666667,17.2697333333,35.7488,3.71513333333,4.3198
638.56,36.7484,40.7642,36.8553333333,11.1444666667,6.54713333333,4.0457,8.21693333333,2.849,17.2263333333,35.6037333333,3.7798,4.38046666667
638.89,36.8504,40.7794,36.9424,11.3974,6.76806666667,4.29983333333,8.46653333333,3.0576,17.4271333333,35.7097333333,3.9734,4.61353333334
639.22,36.7546,40.7442666667,36.8248,11.4391333333,6.82633333333,4.28036666667,8.5386,3.0602,17.4668666667,35.5758666667,3.88746666667,4.55846666667
639.55,36.8221333333,40.7248666667,36.8316666667,11.343,6.8058,4.2055,8.52759999999,2.9904,17.4626666667,35.5565333333,3.80913333333,4.43366666667
639.88,37.1166666667,40.6775333333,36.9629333333,11.4285333334,6.7714,4.2514,8.60733333333,3.0994,17.4996666667,35.621,3.852,4.4216
640.21,37.3876,41.0416666667,37.2751333333,11.8418,7.16593333333,4.676,9.008,3.52513333333,17.9033333333,35.9291333333,4.3122,4.8776
640.54,37.4053333333,41.0738666666,37.4087333333,12.0060666667,7.23366666667,4.8009,9.14126666667,3.5452,17.9256666667,35.9379333333,4.45886666667,4.909
640.87,37.3300666667,41.0740666667,37.3535333333,11.9394,7.165,4.7374,9.05393333333,3.53873333333,17.9495333333,35.8821333333,4.495,4.8652
641.20,37.037,40.8248666667,37.2189333333,12.0775333333,7.30306666667,4.81816666666,9.17840000001,3.6532,18.0370666667,35.7845333333,4.57913333334,5.00333333333
641.53,37.2182666667,41.0760666667,37.2927333333,12.396,7.59046666667,5.20486666667,9.50580000001,3.93553333333,18.2268,35.8645333333,4.80206666667,5.28593333333
641.87,37.407,41.201,37.4822,12.5792,7.77893333333,5.34106666667,9.71686666668,4.17613333333,18.3726,36.0150666667,4.90966666667,5.5306
642.20,37.3505333333,41.1242666667,37.5251333333,12.7300666667,7.92446666667,5.4756,9.80640000001,4.3668,18.5296,36.0890666667,4.99413333333,5.70353333333
642.53,37.4561333333,41.1889333333,37.643,12.7422666667,7.98693333333,5.42413333333,9.71140000001,4.4134,18.5554666667,36.0291333333,5.0008,5.69546666667
