wavelength,Back_PooNigm,Belly_PooNigm,Breast_PooNigm,Crissum_PooNigm,Crown_PooNigm,DorTail_PooNigm,Patch10_PooNigm,Rump_PooNigm,Throat_PooNigm,WingTip_PooNigm
721.79,13.5832,54.4284,35.0195333333,36.9042,13.6701333333,13.3523,34.23375,13.824,36.3646666667,18.3338333333
722.11,13.7568666667,54.6784666666,35.1730666667,36.9878666667,13.6892666667,13.4203333333,34.3163333333,13.9168666667,36.6024,18.14525
722.43,13.9052,54.5767333333,35.2731,36.9006,13.8713333334,13.5799333333,34.1838333333,14.0318,36.7447333333,18.23225
722.75,14.1186,54.7452,35.3297,37.0266,13.8508,13.9166,34.1619166667,14.1301333333,36.9424666667,18.3833333333
723.07,14.0158,54.8558,35.3315333333,36.889,13.881,14.0055666667,34.0039166667,14.0317333333,36.9096666667,18.3555833333
723.39,13.9707333333,55.034,35.3919,36.8266666667,13.8673333333,14.1412333333,34.0063333333,13.9893333333,36.9577333333,18.2688333333
723.71,13.6097333333,55.0964666667,35.1591,36.6225333333,13.626,13.8083333333,33.9169166667,13.6329333333,36.9036,18.1301666667
724.03,13.4730666667,55.2514666667,35.2468333333,36.6526666667,13.7198,14.1179,33.8571666667,13.8175333333,37.067,18.1096666667
724.35,13.4374666667,55.0948666667,35.0833,36.5532666667,13.7292666667,14.2164666667,33.9061666667,13.8332666667,36.9375333333,18.2203333333
724.67,13.4816,55.2993333333,35.0631333333,36.6817333333,13.8543333334,14.3141,34.2915,14.035,37.0591333333,18.3281666666
724.98,13.5042,55.4786,35.3977666667,36.7786,13.8736666667,14.6079333333,34.4331666667,14.1300666667,37.1065333333,18.6266666666
725.30,13.1146666667,55.0387333334,34.9867,36.4053333333,13.4208666666,13.9707333333,34.0409166667,13.7176,36.6792666667,18.2286666667
725.62,12.8518666667,54.9634666667,34.8314333333,36.2334,13.2601333333,13.8627,33.88925,13.5830666667,36.6047333333,18.2971666666
725.94,12.8812666667,54.8141333333,34.7746666667,36.1635333333,13.1107333333,13.8377,33.9750833333,13.5628,36.5812666667,18.3106666667
726.26,12.6492,54.944,34.7967333333,35.9746666667,13.0229333333,13.6754666667,33.8515833333,13.4897333333,36.6292666667,18.1985833333
726.58,12.6120666667,55.0597333333,35.0519,36.1662666667,13.0312,13.6343333333,34.032,13.5474,36.8288666667,18.3540833333
726.90,12.6933333333,55.0324,35.155,36.299,13.0367333333,13.5853,34.2141666667,13.6142666667,36.874,18.5256666667
727.21,13.0562666666,55.0874,35.2819666667,36.4304,13.3486666667,13.9235333333,34.5121666667,14.0565333333,36.9646,18.6971666667
727.53,13.2610666667,55.3515333333,35.6608666667,36.7775333333,13.5987333333,14.0078666667,34.9071666667,14.1735333333,37.3456,18.9836666667
727.85,13.3268666667,55.3908,35.7903666667,36.9388,13.7774666667,13.9484333333,34.833,14.287,37.5854666666,18.9173333333
728.17,13.4090666667,55.4112,35.9072666667,36.9776,13.7927333333,14.0127,34.7740833333,14.2346666666,37.7252,19.0121666667
728.49,13.2126,55.2519333333,35.7537,36.9271333333,13.8737333333,13.6467,34.5579166667,14.0568666667,37.655,18.7688333333
728.80,13.2710666666,55.4321333334,35.9204,37.0148666667,13.9504666667,13.7226333333,34.7230833333,14.172,37.7828,18.7714166667
729.12,13.0332666666,55.1495333333,35.793,36.8242666667,13.6378666666,13.4276,34.502,13.8886666667,37.5447333333,18.4813333333
729.44,12.9800666667,55.3472,35.9540333333,37.098,13.7421333333,13.6341,34.4595833333,13.9945333333,37.4574666667,18.5073333333
729.76,13.0803333333,55.2620666667,36.2339,37.3376666667,13.8416666667,13.6341666667,34.37275,14.0542666667,37.4970666667,18.44225
730.08,13.1846,55.2575333333,36.0890333333,37.411,13.9385333333,13.6508666667,34.6288333334,14.1234,37.5340666667,18.40825
730.39,12.992,55.1872,35.9381333333,37.0965333333,13.7173333333,13.376,34.4826666667,13.9029333333,37.5552,18.0346666667
730.71,12.6184666667,55.1034666667,35.8791333333,36.9394666667,13.4209333333,12.9706333333,34.11975,13.5218,37.5066666666,17.7581666667
731.03,12.1408,54.4430666667,35.2579666667,36.2806,12.9748,12.5451333333,33.376,13.066,36.9363333333,17.1545
731.35,11.8926666667,54.1892666667,35.1065,36.0448666667,12.666,12.3578,32.9995833333,12.7254,36.6678666667,17.0825
731.67,11.4904,53.8294,34.8153666667,35.7756666667,12.3198666667,11.9889333333,32.5231666667,12.4446,36.2992,16.7561666667
731.98,11.1761333333,53.6850666667,34.5412333333,35.391,11.7906,11.6718,32.303,12.1382,36.1792,16.4415
732.30,10.9680666667,53.3396,34.3225,35.0834666667,11.5663333333,11.5091666667,31.9408333333,11.9383333333,35.8572,16.2016666666
732.62,10.9566,53.1682,34.2497333333,34.853,11.6276,11.5280333333,32.0424166666,11.9281333333,35.8732,16.21425
732.94,11.1936,53.2309333333,34.3264,34.9248,11.8592,11.5285333333,32.3173333333,12.0021333333,36.2581333333,16.4133333333
733.25,11.4608666667,53.3182666667,34.3201333333,35.1000666667,12.0879333333,11.9286,32.7005833333,12.3164,36.4188666667,16.7744166667
733.57,11.514,53.1167333333,34.4293333333,35.0724666667,12.2482666667,12.1995333333,32.49125,12.3846666666,36.3569333333,16.9646666667
733.89,11.4132,53.1908,34.5324666667,35.2073333333,12.2580666667,12.3455333333,32.4993333334,12.4554666667,36.2386666667,17.2180833333
734.21,11.0320666667,52.8105333333,34.2092,34.9352666667,11.8163333333,12.0208333333,32.0456666667,12.1693333333,35.8042666667,16.876
734.52,11.2144,53.2598,34.4779333333,35.2728,11.8349333333,12.1188,32.4313333333,12.3405333333,35.9831333333,17.0373333333
734.84,11.3182,53.5074,34.5537666667,35.2356666667,11.8728666667,12.1424,32.77175,12.5244,35.9788,17.0398333333
735.16,12.1076666667,53.6808,35.0719333333,35.7324,12.6336,12.8632666667,33.3988333333,13.1714666667,36.4678666667,17.467
735.48,12.9236666667,54.2757333333,35.7520666667,36.4232666667,13.3742666667,13.6781,33.9479166667,14.0033333333,36.9366666667,18.19725
735.79,13.1324666667,54.4162,35.9096,36.6188666667,13.5467333333,13.7756,34.05925,14.056,37.0476666667,18.4858333334
736.11,13.3332666667,54.6354,36.1961666667,36.9977333333,13.6818,13.8712,34.2450833333,14.2096,36.9978,18.686
736.43,13.3786666667,54.6661333333,36.2945,36.9144,13.6879333333,13.7622666667,34.1695833333,14.226,36.9446666667,18.6438333333
736.74,13.2956,54.4082666667,36.1165333333,36.586,13.565,13.4844,33.9626666667,14.0532666666,36.6944,18.6021666667
737.06,13.1422666667,54.4156,36.1292333333,36.5547333333,13.1958,13.1347,33.8425,13.9622,36.6768,18.3314166667
737.38,13.0110666667,54.2181333333,36.0734333333,36.5170666667,12.9600666667,12.9509333333,33.6848333333,13.7655333333,36.4735333333,18.1403333333
737.69,13.1487333333,54.313,36.2012333333,36.5447333333,13.1564,13.1269,34.0065833334,13.7823333333,36.7192666666,18.1639166667
738.01,12.919,54.0676,36.1602,36.4544666667,13.0826666667,13.0186666667,33.7170833333,13.5944,36.6667333333,18.0830833334
738.33,13.0814,54.3150666667,36.4482,36.7746,13.3334,13.2665666667,33.8923333334,13.5621333333,37.0779333333,18.1926666667
738.64,12.5751333333,54.0682666667,35.9070333333,36.2475333333,12.7924,12.6489,33.4789166667,13.0873333333,36.6796666667,17.8409166667
738.96,12.2044,53.2504,35.3288333333,35.6688666667,12.3212666667,12.115,32.98925,12.4770666667,36.0426,17.2213333333
739.28,11.9362666666,53.1494666667,35.2278,35.7437333333,12.0862,11.8236,33.0445833333,12.2516666667,36.0719333333,16.92275
739.59,12.0269333333,53.4074,35.3257666667,35.9830666667,12.3521333333,12.1365666667,33.2044166667,12.4102666667,36.5092666667,16.90125
739.91,11.4502,52.9487333333,35.0306,35.3205333333,11.6852666667,11.5478666667,32.5486666667,11.9204,35.8493333333,16.3595
740.23,11.3038666667,52.9046666667,34.9219,35.2894666667,11.6213333333,11.3704,32.3534166666,11.8167333333,35.8106666667,16.07325
740.54,11.382,52.7365333333,34.9343,35.2408,11.7706,11.3069333333,32.3855833333,11.8418,35.7635333333,16.1843333333
740.86,11.4708,52.6573333333,34.8001333333,35.1378666667,12.0583333333,11.4129333333,32.5710833333,11.8847333333,35.9852,16.1700833334
741.18,11.5813333333,52.892,34.9496666667,35.2585333333,12.2128666667,11.4095333333,32.69075,12.0117333333,35.9822666667,16.4605833333
741.49,11.9594,53.1806666667,35.2672,35.3773333333,12.669,11.8277666667,33.0470833333,12.4456666667,36.2594,16.6208333333
741.81,11.9936666667,53.1022666667,35.2673,35.3770666667,12.7033333333,11.9425,33.11225,12.7804,36.1749333333,16.7166666667
742.12,12.2820666667,53.2356,35.5608,35.5277333333,12.8652,12.3510666667,33.1214166667,13.115,36.1768666667,17.1728333333
742.44,13.2381333333,54.0717333333,36.2470333333,36.358,13.936,13.3419666667,33.9065,14.1032666667,37.2030666667,18.3210833333
742.76,13.3305333333,54.2294,36.2259,36.2563333333,14.2409333333,13.5972,33.9604166667,14.1714666667,37.3524,18.4644166666
743.07,12.8691333333,54.0783333333,36.1582333333,36.1034,13.7886666667,13.2254,33.63275,13.7976,36.9194,18.40725
743.39,12.8524,54.4754666667,36.1842333333,36.6486666667,13.9254666667,13.4474333333,33.9494166667,13.9405333333,37.2798666667,18.8121666667
743.70,13.3456,55.4284,36.9262333333,37.3187333333,14.2923333333,14.1668,34.7344166667,14.5,38.0455333333,19.4189166666
744.02,13.4725333333,55.9739333333,37.0796666667,37.7366666667,14.6103333333,14.5255,34.949,14.7402666667,38.4198666667,19.7356666666
744.34,13.7648666667,55.6881333333,37.2122,37.787,14.7263333333,14.8110666667,34.5470833334,15.161,38.1784666667,19.9530833334
744.65,14.2543333333,55.8862666667,37.4811,38.2755333333,15.0887333333,15.4983666667,34.8090833334,15.6729333333,38.5504666667,20.4489166666
744.97,14.4073333333,55.865,37.4157,38.3565333333,15.2027333333,15.659,34.8576666667,15.6763333333,38.7682,20.67875
745.28,14.1004,55.7092666667,37.2949333333,38.2882,14.9984666667,15.4117,34.7171666667,15.4006666667,38.6686,20.4980833333
745.60,14.4559333333,56.2306666666,37.7627666667,38.799,15.5094,15.6022,35.26575,15.7728666667,39.1971333333,20.8410833333
745.91,13.9152666667,56.3774666667,37.7697666667,38.7626,14.8009333333,15.0441,35.35575,15.2742,39.0854666667,20.3395833333
746.23,14.3210666666,56.8244,38.5634666667,39.4368666667,14.9388,15.3443,35.8589166667,15.6820666667,39.4532,20.62825
746.55,14.9498,56.8686666667,38.7700666667,39.6819333333,15.3477333333,15.6563333333,35.9149166667,16.0286666667,39.8472666666,20.8830833333
746.86,14.9549333333,56.5795333333,38.6428333333,39.3158666667,15.3221333333,15.4648333333,35.8628333333,15.7940666667,39.696,20.4393333333
747.18,14.2565333333,55.8001333333,38.1236,38.9318,14.7952666667,14.7164333333,35.01475,15.1072,38.9697333333,19.7896666666
747.49,14.3268666667,55.4898,38.1147333333,38.7337333334,14.6434666667,14.3944666667,35.0845833333,15.0008,38.9186,19.67175
747.81,14.0432666667,55.6082,38.0643666667,38.7064666667,14.4756,13.9107333333,35.28175,14.6080666667,38.9556666667,19.3564166666
748.12,13.9470666667,55.609,38.2482,38.6277333333,14.5766666667,13.6605666667,35.4305833333,14.6804666667,39.0777333333,19.1770833333
748.44,14.0332666667,55.5871333333,38.4667333333,38.6722,14.4664,13.5420666667,35.354,14.6766,38.9862,19.1934166667
748.75,13.8704666667,55.1882,38.0203,38.2980666667,14.1607333333,13.1383333333,34.8478333333,14.3044,38.648,18.9070833334
749.07,13.1507333333,55.0276,37.8019333333,38.0568,13.5190666667,12.8152333333,34.5968333333,13.6828666667,38.3498666667,18.32775
749.38,12.6728666667,54.2242,37.5669333333,37.6167333333,13.2741333333,12.4673,33.9448333333,13.3706666667,37.8785333333,18.0569166667
749.70,12.2712666667,54.1008,36.9438,37.1147333333,12.9793333333,12.0598333333,33.4900833334,13.0639333333,37.5814666667,17.8961666667
750.01,11.9892666667,53.6419333334,36.5264666667,36.648,12.7315333333,11.8630333333,33.2749166667,12.8593333333,37.0906666667,17.52025
750.33,12.2034666667,53.5598666667,36.541,36.8032,12.8553333333,12.2051,33.4769166667,13.0510666667,36.9522666667,17.815
750.64,12.3991333333,53.5190666667,36.6016333333,36.8044666667,13.0146666667,12.5616,33.6348333333,13.1136666667,37.1754666667,18.0278333333
750.96,12.0821333333,53.3302,36.4690666667,36.6543333334,12.9409333333,12.7926,33.5226666667,12.9472,36.8922666667,17.68225
751.27,12.7828,53.8776666667,37.2526,37.3406666667,13.5218666667,13.5514,33.909,13.5992,37.4736666667,18.45625
751.59,13.037,53.8981333333,37.2886666667,37.1821333333,13.7438,13.8316666667,33.9084166667,13.6142,37.3950666667,18.4529166667
751.90,12.4312,53.7812,36.6494666667,36.8922666667,13.2214,13.2665,33.5355833333,13.1839333333,36.9233333333,18.0626666666
752.22,13.1181333333,54.3151333333,37.0577333333,37.4349333333,13.6480666667,13.8663333333,34.1670833333,13.5732666667,37.4597333333,18.7705833333
752.53,13.5593333333,54.3086,37.0971,37.5786666667,14.0455333333,13.9913333333,34.185,13.8163333333,37.7302,19.08575
752.85,13.4522666667,54.5866666667,37.0791333333,37.6715333333,14.0741333333,13.9677333333,34.2163333334,13.9053333333,37.8184,19.128
753.16,14.0716666667,54.807,37.7182666667,38.0020666667,14.6672,14.6069,34.551,14.4968,38.2968,19.6915
753.47,14.2771333333,55.6113333333,38.4505666667,38.4646,14.8780666667,14.9663,35.1225833334,14.7521333333,38.9428666667,20.0725
753.79,14.628,56.1569333333,38.8492,38.9996666667,15.2420666667,15.3813,35.4781666666,15.1598666667,39.7055333333,20.4613333333
754.10,14.4487333333,56.5312,38.7654,38.9652,15.1192666666,14.9452666667,35.6463333333,14.8904666667,39.6905333333,20.1925
754.42,14.7154,56.5969333333,38.8628333333,39.0656666667,15.2668,14.8093,35.4745,14.9164666667,39.7437333333,20.5230833334
754.73,14.4680666667,56.5342666667,38.6496666667,38.9014666667,14.9845333333,14.6393333333,35.5240833333,14.6214666667,39.7089333333,20.2714166667
755.05,14.5027333333,57.0915333333,38.9606666667,39.6202,14.8993333333,14.8774333333,35.8735833333,14.8959333333,40.4198,20.6603333333
755.36,14.9649333333,57.3633333333,39.7419333333,39.9666,15.2462666667,15.3399,36.35675,15.3199333333,40.9280666666,21.17675
755.67,14.8309333333,57.2606666667,40.0151333333,39.899,15.3962666666,15.4636,36.3118333333,15.4836666667,41.0331333333,21.2266666667
755.99,14.5946666667,57.175,40.0239333333,39.8367333333,15.1591333333,15.3662,36.3335,15.2812666666,40.8126,20.9163333333
756.30,14.7207333333,57.3553333333,39.8682,39.7533333334,15.1250666667,15.2073333333,36.3393333333,15.0188666667,40.5824,20.83325
756.62,14.5199333333,57.5644666667,39.7785666667,39.9100666667,15.0319333334,15.0353333333,36.5335833333,14.8798,40.4634666667,20.736
756.93,14.7377333333,57.3291333333,39.7084333333,39.9448,15.1967333334,15.007,36.4560833333,15.0206,40.352,20.6305833333
757.24,14.7761333333,57.135,39.8535,39.6006666667,15.2272,14.8484,35.99775,15.0550666667,40.0515333333,20.5105
757.56,15.1824,57.1957333333,40.3629333333,39.7603333333,15.5384666667,15.2610333333,36.22675,15.4734666667,40.1574,20.9938333333
757.87,15.3286,57.6644,40.5228666667,39.9930666667,15.6966,15.6348,36.5239166667,15.6517333333,40.4332666667,21.1428333333
758.18,15.5246666667,57.7332666667,40.3412,40.1716666667,15.9019333333,15.6224666667,36.3725,15.7614666667,40.5762666667,21.1805833334
758.50,15.1241333333,56.6885333333,39.9273666667,39.3714666667,15.6816,15.1529,35.6265833333,15.2086666667,39.8344666667,20.8775833333
758.81,14.8304666667,55.9398666667,39.2581333333,38.9039333333,15.6624,14.6949333333,35.13375,14.9106,39.4150666667,20.3885
759.13,14.5108,55.6746,38.8929,38.6926666667,15.3176666666,14.2920333333,34.9675,14.5105333333,38.8327333333,19.9724166667
759.44,14.4997333333,55.8358666667,38.8401666667,38.8301333333,15.5964666667,14.5348,35.1945,14.6196,38.9596666667,20.0896666667
759.75,14.3358666667,55.3418666667,38.7426666667,38.5930666667,15.7462666667,14.6744666667,35.0344166667,14.6712,39.0269333333,19.8965
760.07,14.2004,54.9110666667,38.5884,38.3406666667,15.6088,14.4972,34.5844166667,14.5201333333,38.7025333334,19.6698333333
760.38,13.591,54.6907333333,38.1547,37.8496666667,15.0302,14.1182,34.31225,13.9727333333,38.2508666667,19.4403333333
760.69,13.3334,54.3138,37.7708333333,37.8592666667,14.7732666667,14.1465666667,34.55875,13.8058,38.0488666666,19.4430833333
761.01,13.233,54.2826,37.7756333333,37.9103333333,14.7587333333,14.2106,34.4063333333,13.8878666667,38.1640666667,19.5175833334
761.32,13.7084666667,54.6369333333,38.3575666667,38.3847333333,15.1784,14.4329,34.8155833333,14.4949333333,38.6720666667,20.0770833334
761.63,13.7548,54.6999333333,38.6612333333,38.2206,15.1766,14.6909666667,35.1215,14.7463333333,38.7062,20.2210833333
761.94,13.876,54.9727333333,38.5690333333,38.2234666667,15.065,14.704,35.3126666667,14.8049333333,38.6262666667,20.1496666667
762.26,14.2543333333,55.4624,39.0575,38.6549333333,15.3068666667,15.4397666667,35.5989166667,15.0516,38.9046666667,20.59325
762.57,14.4757333333,55.6490666667,39.1586666667,38.7185333333,15.5589333333,15.788,35.6908333333,15.4560666666,39.1765333333,20.69025
762.88,14.6182666667,55.6305333333,39.4175333333,38.6878,15.3831333333,15.7606666667,35.633,15.5532,39.29,20.7880833333
763.20,15.0250666667,55.8659333333,39.6894333333,39.1662,15.6436,15.8808666667,35.9368333333,15.8414666667,39.4572666667,21.1740833333
763.51,15.0666,56.0106666667,39.7494333333,39.4068666667,15.679,16.1039,36.1685833333,15.9816666667,39.8354666667,21.2720833334
763.82,14.9818666667,55.8641333333,39.5432,39.2600666667,15.6591333334,15.8302333333,35.8971666667,15.9242,39.8432666667,21.1015
764.14,15.0764,56.1301333333,39.7025333333,39.2863333333,15.8338666667,15.7792,35.8644166667,16.0646,40.0388666667,20.976
764.45,15.0521333333,55.9018666667,39.4587,39.0349333333,15.7420666667,15.8331,35.5893333333,15.9656,39.7839333333,20.8561666667
764.76,14.6645333333,55.6371333333,39.0489,38.5979333333,15.3265333333,15.5968,35.30375,15.5438,39.3583333333,20.5004166667
765.07,14.2698,55.3776,38.7228,38.2240666667,14.9486,14.9935,34.8230833333,15.0723333333,38.8976666667,20.0573333334
765.39,14.0662666667,55.4158,38.9158333333,38.3200666667,14.8187333333,14.6272333333,34.784,14.9437333333,38.8559333333,19.8425
765.70,13.6659333333,55.423,38.642,38.0706666666,14.3098666667,13.8527666667,34.4315,14.562,38.7593333333,19.3825
766.01,13.7884,55.6754,39.0756333333,38.3611333333,14.1734,13.7661333333,34.3714166667,14.4407333333,39.2076,19.5385
766.32,13.6793333333,55.5969333333,38.826,37.9948666666,14.1866,13.5282333333,34.1815,14.3208,39.0394666666,19.2233333333
766.64,13.8006666667,56.1227333333,39.1797333333,37.8490666667,14.1359333333,13.813,34.3051666667,14.2465333333,39.2403333333,19.2215833333
766.95,13.1101333333,55.0418666667,38.6639,36.8845333333,13.3446,12.9724333333,33.2914166667,13.3444,38.0719333333,18.286
767.26,13.9772,55.801,39.8381,37.8369333333,14.0775333333,13.9946,34.18625,14.2084,38.743,18.9030833333
767.57,13.7359333333,56.0589333333,40.1811333333,37.8301333333,14.0055333333,13.9876,34.1735833333,14.1184,38.6996,19.037
767.88,14.0554666666,56.356,40.4136333333,38.3081333333,14.1225333333,13.8225,34.6189166667,14.1688,39.0301333333,19.0859166667
768.20,13.69,56.0773333333,40.1608,38.0560666667,13.4856,13.3137333333,34.415,13.5854666667,38.5389333333,18.5095
768.51,14.1517333333,56.2996666667,40.3802333333,38.5723333333,14.0492666667,14.1429666667,34.87875,14.0582666667,38.9636,19.21275
768.82,14.2054,56.5616666667,40.4635666667,38.4611333333,14.0000666667,14.4201,35.0684166667,14.1416,39.0182,19.1838333334
769.13,14.3742,56.0019333333,40.3346,38.0835333333,14.3741333333,15.0458,35.23625,14.4658666667,38.8674666667,19.2226666667
769.44,13.7576,55.4172,39.4475,37.5571333333,14.0048,14.648,35.07,14.1072,37.8415333333,18.817
769.76,13.5104,55.4726,39.3012333333,37.9708666667,13.7018666667,14.5776,35.0800833333,14.0606666667,37.8415333333,18.8204166667
770.07,12.9641333333,54.7996,39.0288,37.7566666667,13.4012666667,14.0178333333,34.7475833333,13.9499333333,37.5722666667,18.7120833333
770.38,13.6876,55.5375333333,39.4932333333,38.3862666667,14.0812666667,14.8366333333,35.6088333333,14.7257333333,38.5240666667,19.754
770.69,13.4666,54.9383333333,38.5383,37.8618,14.2024,15.0643333333,35.0061666667,14.6271333333,38.2518666667,19.852
771.00,13.7740666667,54.5566,38.4991333333,38.0783333333,14.413,15.5126,34.8625833334,14.9332,38.3851333333,20.2326666667
771.32,12.9668,54.5648,38.1271666667,37.5928666667,13.6844,15.0762666667,34.4403333333,14.4783333333,38.0408,19.25575
771.63,12.9232,54.813,38.6656666667,37.8659333333,14.1953333334,15.4880333333,34.5533333333,14.9064666667,38.6552666667,19.5806666667
771.94,11.4585333333,54.0908666667,37.8538333333,37.0722,12.8498,14.4374,33.5684166667,13.5536666667,37.6630666667,17.9359166667
772.25,11.9428666667,54.1902,37.6608333333,37.6286,13.4841333333,15.2223,33.4815,13.8508,38.0812666667,18.7146666667
772.56,11.9855333333,54.6867333333,38.0478666667,38.5630666667,13.2888,15.1768,33.8695833333,13.8289333333,38.1341333333,18.971
772.87,12.1598666667,54.9774,38.5627666667,38.9625333333,13.5431333333,15.3741333333,33.8435,13.8944,38.5828666667,19.239
773.18,13.4344666667,55.2742666667,39.4289,39.3587333333,14.9535333333,16.4501,34.1490833333,14.8579333333,39.2742,20.3586666667
773.50,14.0375333333,56.2010666667,39.6564333333,39.9260666667,15.4684666667,17.2970666667,34.4905,15.2017333333,39.6024,20.5990833334
773.81,14.0429333333,56.1832,39.3505666667,40.1718,15.3934666667,16.824,34.7854166667,15.1132,39.2217333333,20.63675
774.12,14.2156666667,56.0092,39.5847333333,40.4670666667,15.3229333333,16.4619333333,35.07075,15.1267333333,39.1983333333,20.6675833333
774.43,13.9393333333,56.2400666667,39.2469,40.2470666667,14.8866666667,15.9076666667,35.0029166667,14.8809333333,38.7938,19.8661666666
774.74,14.8121333333,56.3434,40.0845666667,40.4949333333,15.8078,16.6462666667,35.2253333333,15.6274,39.0918,21.1135833334
775.05,15.0682,55.8166,39.6228,39.8258666667,15.6252,16.1793666667,34.7910833333,15.2596666667,38.5377333333,20.5903333333
775.36,16.7354,56.8502666667,40.8033333333,40.6770666667,17.1486,17.4957,36.3740833333,16.8273333334,39.5525333333,22.282
775.67,16.4861333333,56.2396666667,40.7022,40.2922666667,16.8414666667,17.1681,36.2281666667,16.4804666666,38.9566666667,22.0191666667
775.98,16.7124,56.1072666667,40.6764333333,39.783,16.8094,17.1148666667,35.92325,16.2328666667,38.984,21.9535
776.30,16.2085333333,55.6472,40.1804666667,39.2153333333,16.3286666666,16.6695,35.4884166667,15.8991333333,38.5681333333,21.45625
776.61,15.3643333334,55.581,39.9385333333,39.2333333333,15.6395333333,16.0346,35.7039166667,15.4932,38.2733333333,20.94675
776.92,15.124,54.9898,40.0671666667,39.1426,15.5264,16.0748666667,35.6664166667,15.6723333333,38.3201333333,21.1286666667
777.23,15.5126,55.4716666667,40.6296666667,39.3615333333,15.9522,16.7926666667,35.8378333333,16.1746666667,38.9396,21.5290833333
777.54,14.8088666667,55.4132666667,39.9112666667,38.9510666667,15.5081333334,16.4059333333,35.3629166667,15.4846,38.4651333333,20.6595
777.85,14.6262666667,54.8398,39.7951666667,38.8019333333,15.4212666667,16.4296666667,35.1051666667,14.8991333333,38.5409333333,20.63325
778.16,13.7738666667,54.2203333333,38.8273666667,38.2856,14.994,15.9701333333,35.1489166666,14.4464,38.2440666667,19.9403333334
778.47,13.3812666667,54.3242666667,38.9098666667,38.7027333333,15.1470666667,16.6457666667,35.2553333334,14.4745333333,38.7626666667,20.6906666667
778.78,11.807,52.735,37.1489,37.3808,13.4066,15.2381666667,33.4095,12.8022666667,37.5335333333,19.2155
779.09,11.2124,52.831,36.8031666667,37.1225333333,13.1783333333,14.6791,33.0079166667,12.7752666667,37.4139333333,18.99975
779.40,10.5727333333,52.6384666666,36.5759666667,36.5446,12.9578,13.9437,32.5350833334,12.6759333333,37.1518666667,18.74025
779.71,10.3976666667,53.6760666666,37.5331,37.6592666667,12.8094,13.9249,33.3980833334,12.6348666667,37.7885333333,19.2453333333
780.02,9.71599999999,53.3660666667,36.9898,36.9703333333,12.2495333333,13.4638,32.5335,11.8511333333,37.212,19.09075
780.33,10.1508666667,53.4908666667,36.6567666667,36.5617333333,12.4540666667,13.2742,32.5705833333,11.8306666666,37.0342,19.11075
780.64,10.6706666667,53.9676,37.1887666667,36.9804,13.1879333333,13.9146333333,32.78825,12.3950666667,37.5224,19.3755833333
780.95,12.0640666667,54.8964666667,38.4804333333,37.9826,14.0746,14.579,33.8010833333,13.3198666667,38.4837333333,21.13375
781.26,12.0916666667,55.054,38.5796333333,38.2388666667,14.0013333333,14.865,33.9743333334,13.5694666667,38.4548666667,21.9214166667
781.57,13.1438666667,55.4295333333,39.3104333333,38.7558,14.4693333333,15.6728333333,34.339,14.5842,38.4921333333,23.2505833333
781.88,13.4744666667,54.59,38.8776666667,38.1855333333,14.5027333333,15.3763333333,34.2825,14.8722666667,37.6075333333,22.2781666667
782.19,14.9680666667,55.6475333333,40.5819333333,39.3742666667,15.8494,16.3472333333,35.5449166667,16.2596666667,38.6949333333,23.5956666667
782.50,15.9371333333,56.2384666667,41.6136333333,40.0753333333,16.5399333333,16.8894,36.1854166667,16.122,39.9656666667,23.9636666667
782.81,16.1512,56.2886666667,41.6735333333,40.1924,16.8591333333,17.598,36.3145,16.2748666667,39.8831333333,24.02925
783.12,17.0863333333,55.6830666667,41.2354,39.3688666667,17.3818,17.6872666667,36.10275,16.7976,39.4630666667,23.7075
783.43,17.8488666667,55.7582,41.4396333333,39.3252666667,17.7087333333,18.0827333333,36.1724166667,17.1208,39.5792,23.6639166666
783.74,17.5684,56.0588666667,41.9705666667,39.5355333333,17.6637333333,18.1558,36.4581666667,17.1514666667,39.9248666667,23.6850833334
784.05,16.5515333333,55.2740666667,41.0157,38.2478,16.2234,16.9004333333,35.6544166667,15.8534,39.2251333333,22.6528333333
784.36,15.1738666667,54.2676666667,40.2073,36.8249333333,15.0685333333,16.1573666667,34.4221666667,14.8928666666,37.9699333333,21.2328333333
784.67,15.5164666667,53.8046,40.1697333333,36.1746,15.7242,16.1538,34.8060833334,15.2944666667,37.8725333334,20.7726666667
784.98,15.2481333333,54.1358,40.1338333333,36.4449333333,15.8887333333,15.7974,34.56525,14.7906,38.4018666667,20.39775
785.29,14.7812,54.6308,40.3548,36.9248,15.5268666666,15.3369333333,33.9875,14.2868,38.6237333333,20.7705
785.60,13.4842666667,54.3112666667,39.2555333333,36.4760666667,14.9514,14.4767,33.0725,13.693,38.2165333333,19.9299166667
785.91,12.7912,53.1434,38.0077333333,35.5438666667,14.2415333333,14.0233666667,32.3035833333,13.6923333333,36.9236666667,19.1128333333
786.22,13.6294666667,53.588,39.0875333333,36.8663333333,15.3167333333,15.0377,33.5314166667,15.0136666667,38.1404666667,20.3254166666
786.53,13.5512666667,54.0212666667,39.3088666667,37.426,15.6895333333,15.9753333333,33.4696666667,15.2740666667,38.7469333333,20.8205833333
786.84,12.864,54.1156666667,39.0817,37.3944,15.3264666667,15.6225,33.8264166667,14.8231333333,38.8094,20.65475
