wavelength,Back_RamBrem,Belly_RamBrem,Breast_RamBrem,Crissum_RamBrem,Crown_RamBrem,DorTail_RamBrem,Rump_RamBrem,Throat_RamBrem,WingTip_RamBrem
575.21,7.30966666666,9.214,7.45266666667,8.52822222222,6.94855555556,8.46955555555,7.37266666667,7.93166666667,11.4584444444
575.55,7.43422222222,9.32977777778,7.586,8.67111111111,7.05522222222,8.58288888889,7.51488888889,8.07311111111,11.5848333333
575.89,7.45933333333,9.39933333333,7.59333333333,8.74422222222,7.05777777778,8.58944444444,7.53466666667,8.06355555556,11.5725
576.22,7.56933333333,9.5248888889,7.70888888889,8.87566666666,7.13433333333,8.694,7.68211111111,8.15544444444,11.6416666667
576.56,7.57522222222,9.56111111113,7.75688888889,9.03066666667,7.18588888889,8.76244444444,7.75222222222,8.21566666667,11.728
576.90,7.60855555556,9.60977777777,7.80822222222,9.14644444445,7.243,8.79711111111,7.82611111111,8.31366666667,11.7759444444
577.24,7.55577777778,9.58544444443,7.79411111111,9.21522222222,7.261,8.72966666667,7.84488888889,8.33477777778,11.7204444444
577.58,7.54433333333,9.53377777777,7.79655555556,9.23922222222,7.261,8.67611111111,7.85855555555,8.38066666666,11.7033888889
577.92,7.58355555556,9.53766666665,7.86377777778,9.34166666667,7.32933333333,8.71666666667,7.91188888889,8.53066666667,11.7438888889
578.26,7.58866666667,9.54344444445,7.84722222222,9.35344444445,7.31466666667,8.64922222222,7.93655555555,8.543,11.6738333333
578.60,7.55511111111,9.50555555556,7.87022222222,9.39022222222,7.28011111111,8.60988888889,7.95222222222,8.52633333333,11.6103333333
578.94,7.55033333333,9.49266666667,7.92511111111,9.464,7.27788888889,8.62211111111,7.99211111111,8.57055555555,11.6053333333
579.28,7.46811111111,9.44755555557,7.915,9.51111111111,7.26011111111,8.51755555556,7.967,8.55011111111,11.5159444444
579.61,7.45577777778,9.41333333335,7.89566666666,9.54411111111,7.27411111111,8.47066666667,7.98844444444,8.615,11.4753333333
579.95,7.34088888889,9.28088888889,7.81433333333,9.48766666667,7.16811111111,8.344,7.88977777778,8.56355555556,11.3720555556
580.29,7.42755555556,9.34388888888,7.86711111111,9.51322222222,7.24777777778,8.34322222222,7.92222222222,8.68166666668,11.3429444444
580.63,7.40788888889,9.283,7.93088888889,9.55244444444,7.19433333333,8.31844444444,7.94333333334,8.65977777778,11.2934444444
580.97,7.33177777778,9.21777777778,7.89444444444,9.53555555556,7.09655555556,8.27788888889,7.86944444444,8.58577777777,11.2256111111
581.31,7.41233333333,9.29888888889,8.03355555556,9.66788888889,7.17633333333,8.32377777778,7.98377777778,8.66666666668,11.3056111111
581.65,7.40944444444,9.30066666666,8.00655555556,9.671,7.16633333333,8.28188888889,7.992,8.64944444446,11.2459444444
581.98,7.464,9.30866666667,8.117,9.80433333333,7.21411111111,8.346,8.06355555556,8.70733333333,11.2779444444
582.32,7.48566666667,9.29277777778,8.12077777778,9.85566666666,7.184,8.31755555556,8.06422222222,8.72733333332,11.25
582.66,7.60188888889,9.39955555556,8.24255555556,9.96200000001,7.30177777778,8.34911111111,8.207,8.85233333335,11.2971666667
583.00,7.71588888889,9.4678888889,8.314,10.101,7.38455555556,8.47755555556,8.34522222222,8.99744444445,11.3766666667
583.34,7.71866666667,9.45422222223,8.40511111111,10.1461111111,7.38211111111,8.42288888889,8.38111111111,9.06277777778,11.4174444444
583.68,7.72322222222,9.42,8.46388888889,10.2526666667,7.41433333333,8.405,8.387,9.11788888889,11.3896111111
584.01,7.742,9.38344444444,8.55122222222,10.3592222222,7.42811111111,8.402,8.489,9.1471111111,11.3908888889
584.35,7.80188888889,9.42866666667,8.61344444444,10.4797777778,7.51711111111,8.41044444444,8.56733333333,9.24277777777,11.3983888889
584.69,8.08311111111,9.65155555557,8.946,10.7713333333,7.73844444444,8.62933333333,8.86888888889,9.55333333333,11.6148888889
585.03,8.16488888889,9.69733333333,9.02588888889,10.8974444445,7.874,8.708,8.993,9.68299999999,11.6451111111
585.37,8.22666666667,9.66311111111,9.10011111111,11.0337777778,7.91466666666,8.72888888889,9.05633333333,9.75222222223,11.6958333333
585.70,8.35222222222,9.72766666669,9.22966666667,11.1977777778,8.018,8.78644444444,9.22844444444,9.90266666668,11.8051666667
586.04,8.35666666666,9.712,9.27522222222,11.2801111111,8.07022222222,8.76333333333,9.27144444444,9.95477777778,11.8121666667
586.38,8.281,9.62877777779,9.26744444445,11.3317777778,8.013,8.70544444445,9.26555555554,9.95533333335,11.7594444444
586.72,8.30766666667,9.59744444443,9.38255555556,11.4101111111,8.01133333333,8.69111111111,9.33122222221,10.0186666667,11.7485
587.06,8.24011111111,9.45544444443,9.33955555556,11.4438888889,7.92088888889,8.60466666667,9.33177777779,10.0008888889,11.6217222222
587.39,8.33788888889,9.53599999999,9.45433333332,11.5725555556,8.04744444445,8.68111111111,9.49088888888,10.1274444444,11.6821666667
587.73,8.43011111111,9.57744444443,9.594,11.7326666667,8.17577777778,8.72733333333,9.57566666667,10.2986666667,11.7211666667
588.07,8.49422222222,9.60044444445,9.67533333332,11.8667777778,8.25788888889,8.74022222222,9.65177777779,10.4142222222,11.7188333333
588.41,8.51511111111,9.52566666666,9.70766666664,11.9236666667,8.27555555556,8.70555555556,9.72066666668,10.4794444444,11.6365555556
588.74,8.52488888889,9.497,9.79922222224,12.0011111111,8.234,8.65411111111,9.71822222222,10.5508888889,11.5847777778
589.08,8.429,9.48177777778,9.8077777778,11.9993333333,8.26577777778,8.56411111111,9.73444444445,10.5814444444,11.4586666667
589.42,8.38722222222,9.444,9.85733333333,12.0791111111,8.27666666667,8.53733333333,9.7758888889,10.6605555556,11.4190555556
589.76,8.40866666667,9.44011111111,9.94233333336,12.1576666666,8.28855555555,8.51677777778,9.88133333332,10.7805555556,11.3863333333
590.09,8.61055555556,9.64599999999,10.2006666667,12.4624444444,8.49022222222,8.65777777778,10.1283333333,11.0632222222,11.5031666667
590.43,8.66288888889,9.66722222223,10.2796666667,12.572,8.52955555555,8.62877777778,10.2153333333,11.184,11.4617222222
590.77,8.87055555555,9.83477777777,10.4814444445,12.8565555556,8.72911111111,8.75577777778,10.4056666667,11.4002222222,11.5372222222
591.11,8.93988888889,9.88522222223,10.6225555556,13.0411111111,8.75566666667,8.73944444444,10.5282222222,11.5392222222,11.5667222222
591.44,8.95666666667,9.89733333333,10.6867777778,13.1456666666,8.79433333333,8.68688888889,10.6741111111,11.5748888889,11.5377222222
591.78,9.014,9.87477777778,10.812,13.2797777778,8.84488888889,8.71177777778,10.8058888889,11.7163333334,11.5965
592.12,8.99977777778,9.81,10.861,13.3882222222,8.867,8.59955555555,10.8637777778,11.811,11.5052777778
592.46,9.17244444446,9.90100000001,11.081,13.679,9.08111111111,8.75,11.1285555556,12.0746666667,11.6031666667
592.79,9.3181111111,9.95544444443,11.3201111111,14.0198888889,9.22577777778,8.88955555556,11.3901111111,12.3607777778,11.7409444444
593.13,9.42900000001,9.97988888891,11.5383333333,14.1866666667,9.30777777778,8.88044444444,11.5354444444,12.5016666667,11.7637222222
593.47,9.49000000001,9.98977777778,11.7033333333,14.3975555556,9.45144444447,8.88633333334,11.7012222222,12.6637777778,11.8175
593.80,9.52422222222,9.91911111112,11.8013333333,14.4213333333,9.53666666667,8.861,11.7973333333,12.7437777778,11.7984444444
594.14,9.5421111111,9.88266666666,11.9671111111,14.5752222222,9.65966666666,8.847,11.9652222222,12.8736666667,11.8471666667
594.48,9.6561111111,9.96577777778,12.1633333334,14.7533333333,9.8218888889,8.96977777778,12.2644444444,13.1161111111,11.9514444444
594.81,9.76955555555,10.0023333333,12.3597777778,14.9578888889,9.98066666664,9.04155555555,12.5418888889,13.3593333334,12.0232222222
595.15,9.86500000001,9.99955555556,12.5182222222,15.136,10.0468888889,9.058,12.7001111111,13.542,12.0679444444
595.49,9.91455555554,10.026,12.6758888889,15.2752222222,10.1325555556,9.03377777778,12.862,13.6802222222,12.0768333333
595.82,9.90744444445,10.0422222222,12.8168888889,15.3901111111,10.2031111111,9.05077777778,12.9818888889,13.7727777778,12.1092777778
596.16,9.86077777777,9.96522222222,12.8572222222,15.4283333333,10.1576666667,8.93977777778,13.0453333333,13.7676666667,12.0451111111
596.50,9.87899999999,9.94066666668,12.9481111111,15.4925555556,10.2085555556,8.888,13.1297777778,13.8487777778,11.9899444444
596.83,9.8528888889,9.89722222223,12.993,15.5694444444,10.2631111111,8.82511111111,13.2172222222,13.9603333333,11.9332777778
597.17,9.85044444445,9.87077777779,13.0658888889,15.6285555556,10.3006666666,8.78222222222,13.2938888889,14.0397777778,11.8478333333
597.51,9.83788888889,9.84177777778,13.1471111111,15.7683333333,10.3423333333,8.72388888889,13.3767777778,14.1514444445,11.8252777778
597.84,9.88544444446,9.85033333336,13.2457777778,15.8971111111,10.388,8.71522222222,13.4834444444,14.3097777778,11.7997222222
598.18,9.86899999999,9.77522222223,13.3877777778,16.037,10.4248888889,8.64344444444,13.5362222222,14.4153333333,11.7688888889
598.52,9.96477777779,9.79799999999,13.5388888889,16.23,10.6172222222,8.66655555556,13.656,14.6336666667,11.8054444444
598.85,10.0231111111,9.80200000001,13.6872222222,16.3334444444,10.7164444445,8.65,13.7835555555,14.8453333333,11.7891666667
599.19,10.1178888889,9.82644444447,13.8594444444,16.5345555556,10.878,8.67366666667,13.9967777778,15.0678888889,11.7849444444
599.53,10.2733333333,9.89900000001,14.1117777778,16.7857777778,11.0918888889,8.708,14.2555555555,15.3593333334,11.8498333333
599.86,10.3127777778,9.88555555556,14.2937777778,16.9293333333,11.2663333334,8.73655555556,14.4813333333,15.6115555556,11.8681111111
600.20,10.4045555556,9.90244444443,14.4858888889,17.12,11.346,8.68111111111,14.691,15.8603333333,11.8806666667
600.53,10.5347777778,9.95955555556,14.7178888889,17.3662222222,11.5373333333,8.76688888889,14.9614444444,16.1362222222,11.9236666667
600.87,10.8508888889,10.1986666667,15.1013333333,17.7973333334,11.8853333333,8.96977777778,15.4121111111,16.6066666667,12.1707222222
601.21,10.8565555555,10.1146666667,15.2674444444,17.9397777778,11.9353333333,8.92866666667,15.5981111111,16.7917777778,12.0539444444
601.54,10.9464444444,10.149,15.4934444444,18.1356666667,12.1157777778,8.94711111111,15.872,17.0007777778,12.0976666667
601.88,10.892,10.0752222222,15.573,18.2391111111,12.1187777778,8.803,15.9784444444,17.1106666667,12.0148333333
602.21,10.8997777778,9.99522222222,15.7906666667,18.316,12.0996666666,8.70722222222,16.1134444444,17.2292222222,11.9217777778
602.55,10.9294444444,10.0092222222,15.976,18.54,12.2602222222,8.79677777778,16.3462222222,17.4682222222,11.9501666667
602.88,10.9307777778,9.94644444446,16.1588888889,18.6523333333,12.2415555556,8.70677777778,16.4543333333,17.6025555555,11.9277777778
603.22,10.9292222222,9.88922222222,16.2692222222,18.7587777778,12.292,8.67355555556,16.6016666667,17.7187777778,11.9175555556
603.56,11.0356666667,9.89655555556,16.458,18.9551111111,12.3828888889,8.64288888889,16.7734444444,17.9242222222,11.9235
603.89,11.222,10.0477777778,16.815,19.2087777778,12.6831111111,8.81266666667,17.0528888889,18.2321111111,12.1080555556
604.23,11.2456666667,9.99322222223,16.9361111111,19.355,12.73,8.75388888889,17.2021111111,18.3476666667,12.0754444444
604.56,11.1931111111,9.87222222222,17.0357777778,19.3655555556,12.6998888889,8.62855555556,17.2232222222,18.3917777778,11.9779444444
604.90,11.341,9.91366666668,17.1954444445,19.5326666667,12.8288888889,8.678,17.4414444444,18.6052222222,12.0968888889
605.23,11.438,9.96199999999,17.4086666667,19.7637777778,12.991,8.76466666667,17.6091111111,18.8354444444,12.1447777778
605.57,11.6316666667,10.026,17.6792222222,20.0041111111,13.2081111111,8.91266666667,17.8476666667,19.1241111111,12.2343333333
605.90,11.721,10.1223333333,17.8506666667,20.263,13.3757777778,8.994,18.0408888889,19.3993333333,12.3248333333
606.24,11.8403333333,10.1525555555,18.0831111111,20.4798888889,13.4796666667,8.96833333333,18.2508888889,19.6184444444,12.3900555556
606.58,11.9622222222,10.2415555556,18.3038888889,20.7162222222,13.736,9.12755555556,18.4825555556,19.9093333334,12.4837777778
606.91,12.0411111111,10.2468888889,18.5067777778,20.8961111111,13.8691111111,9.13866666667,18.6265555555,20.1582222222,12.4542777778
607.25,12.0261111111,10.2324444445,18.6833333333,21.0022222222,13.9752222222,9.12277777778,18.7721111111,20.3131111111,12.4108333333
607.58,11.9166666667,10.0677777778,18.6507777778,20.9667777778,13.9278888889,8.94388888889,18.803,20.325,12.2501666667
607.92,11.8944444444,10.018,18.7543333333,20.9477777778,13.9691111111,8.90166666666,18.8721111111,20.4511111111,12.1636111111
608.25,11.8803333333,9.95222222221,18.8188888889,20.9698888889,14.0131111111,8.90433333333,18.9561111111,20.5392222222,12.1433888889
608.59,11.8561111111,9.95500000001,18.886,20.9665555556,14.0447777778,8.90344444444,18.9948888889,20.5698888889,12.0699444444
608.92,11.8293333333,9.87777777779,18.8977777778,20.8603333333,14.0337777778,8.76788888889,18.9814444444,20.544,12.0073888889
609.26,11.7111111111,9.73955555554,18.8147777778,20.7093333333,13.9354444445,8.59044444445,18.914,20.4616666667,11.8271111111
609.59,11.6598888889,9.607,18.8007777778,20.5645555556,13.8924444444,8.51944444445,18.9005555555,20.3594444445,11.6931111111
609.93,11.5841111111,9.48888888889,18.7107777778,20.4018888889,13.8303333333,8.40177777778,18.806,20.2728888889,11.5344444444
610.26,11.5534444444,9.423,18.6661111111,20.3553333333,13.7868888889,8.28388888889,18.7847777778,20.272,11.4171666667
610.60,11.4762222222,9.30844444444,18.6567777778,20.2755555556,13.7534444444,8.18355555556,18.7583333334,20.2582222222,11.2782777778
610.93,11.6325555556,9.36777777778,18.8056666667,20.387,13.8755555556,8.25977777778,18.8645555556,20.4156666666,11.3073888889
611.27,11.681,9.36711111111,18.8868888889,20.4043333333,13.9146666666,8.28877777778,18.9463333333,20.5057777778,11.2509444444
611.60,11.8037777778,9.41411111111,19.0295555556,20.5421111111,14.0486666667,8.33255555556,19.036,20.632,11.311
611.93,11.8302222222,9.42633333334,19.1625555555,20.6617777778,14.1906666667,8.30077777778,19.1652222222,20.7747777778,11.2913333333
612.27,11.9796666667,9.49055555556,19.4806666667,20.8908888889,14.4498888889,8.37222222222,19.3904444445,21.1191111111,11.3692777778
612.60,12.165,9.60044444445,19.8306666667,21.2234444445,14.686,8.54933333333,19.709,21.4925555556,11.4823888889
612.94,12.3555555555,9.74011111111,20.1417777778,21.4242222222,14.972,8.67522222222,20.0014444444,21.8316666667,11.5959444444
613.27,12.4353333333,9.78677777778,20.3747777778,21.6385555555,15.1863333333,8.67888888889,20.267,22.1832222222,11.6373888889
613.61,12.5031111111,9.85788888888,20.7187777778,21.8625555555,15.4071111111,8.75788888889,20.54,22.4745555555,11.7109444444
613.94,12.6886666667,10.0128888889,21.1494444444,22.2105555556,15.7386666666,8.92633333334,20.9713333333,22.8206666667,11.8807222222
614.28,12.9922222222,10.225,21.534,22.538,16.0696666667,9.12288888889,21.4127777778,23.2206666667,12.1729444444
614.61,12.9691111111,10.2143333333,21.6471111111,22.7228888889,16.182,9.074,21.6547777778,23.4472222222,12.1841666667
614.94,13.1562222222,10.3451111111,22.0491111111,23.0802222222,16.5162222222,9.27611111111,22.0536666666,23.8787777778,12.4328333333
615.28,13.239,10.4207777778,22.3301111111,23.3383333334,16.7028888889,9.31722222221,22.3596666667,24.2046666667,12.5316111111
615.61,13.3946666667,10.4736666667,22.5913333333,23.6402222222,16.8564444445,9.40888888889,22.6901111111,24.579,12.6203888889
615.95,13.3873333333,10.4488888889,22.7154444444,23.7935555555,16.9022222222,9.29911111112,22.8717777778,24.7368888889,12.5485555556
616.28,13.4063333333,10.4314444444,22.8726666667,23.8867777778,16.9996666667,9.2568888889,23.1253333333,24.9261111111,12.5596666667
616.61,13.4831111111,10.5217777778,23.1207777778,24.1148888889,17.2011111111,9.28255555557,23.4206666666,25.2257777778,12.6752222222
616.95,13.6271111111,10.6625555556,23.4742222222,24.4394444444,17.3623333333,9.43022222223,23.6907777778,25.5838888889,12.7925
617.28,13.7542222222,10.6816666666,23.7243333333,24.7135555555,17.5288888889,9.46333333334,23.9843333333,25.9237777778,12.9190555556
617.62,13.7697777778,10.6473333333,23.8594444444,24.7808888889,17.5887777778,9.42944444444,24.0842222222,26.0847777778,12.9130555556
617.95,13.6375555556,10.4762222222,23.8688888889,24.764,17.503,9.24544444444,24.0465555556,26.0924444444,12.7406111111
618.28,13.6454444445,10.4467777778,24.0153333333,24.7812222222,17.5685555556,9.20844444444,24.0933333333,26.2007777778,12.737
618.62,13.6483333333,10.4357777778,24.0637777778,24.848,17.5596666667,9.08366666667,24.1206666667,26.2187777778,12.6422777778
618.95,13.6712222222,10.4338888889,24.313,24.9582222222,17.6711111111,9.12966666667,24.2987777778,26.4418888889,12.6319444444
619.28,13.7006666667,10.4781111111,24.4486666667,24.9843333333,17.8156666667,9.09522222221,24.3747777778,26.5801111111,12.6515555556
619.62,13.7714444444,10.4388888889,24.5991111111,25.0243333333,17.9313333333,9.14088888888,24.474,26.7216666667,12.7005555556
619.95,13.7456666667,10.3765555556,24.6856666667,25.0767777778,17.9941111111,9.0901111111,24.5551111111,26.8715555556,12.6161666667
620.28,13.8077777778,10.4223333333,24.8514444444,25.2277777778,18.1093333333,9.1488888889,24.7397777778,27.0333333333,12.6975
620.62,13.7904444444,10.2804444444,24.8967777778,25.201,18.2291111111,9.01622222222,24.8146666667,27.0303333334,12.6423333333
620.95,13.7335555555,10.2237777778,24.9497777778,25.2483333333,18.2952222222,8.96144444445,24.8348888889,27.1127777778,12.5577222222
621.28,13.7406666667,10.1663333333,25.0992222222,25.3186666667,18.4307777778,8.94122222222,24.9572222222,27.3162222222,12.516
621.62,13.8821111111,10.3321111111,25.3158888889,25.5664444444,18.6917777778,9.09833333333,25.2536666666,27.6366666667,12.6621666667
621.95,13.9656666667,10.4533333333,25.5943333333,25.8542222222,18.8988888889,9.19988888889,25.5101111111,27.9302222222,12.7587222222
622.28,14.0482222222,10.4712222222,25.7932222222,25.9737777778,19.0115555555,9.25977777779,25.5966666667,28.1172222222,12.7476666667
622.62,14.1374444444,10.4707777778,25.9685555556,26.0418888889,19.1864444444,9.27177777777,25.7766666667,28.2724444445,12.8027777778
622.95,14.2432222222,10.4948888889,26.2025555556,26.2111111111,19.2425555556,9.38155555557,25.984,28.4752222222,12.8626666667
623.28,14.2718888889,10.5134444444,26.3863333333,26.3753333333,19.3385555556,9.4298888889,26.1822222222,28.6566666667,12.9391111111
623.62,14.2842222222,10.6142222222,26.5663333333,26.5942222222,19.4795555556,9.49266666667,26.2842222222,28.8685555556,13.0238333333
623.95,14.3762222222,10.642,26.7884444444,26.7575555556,19.574,9.52733333335,26.4578888889,29.1025555556,13.0223333333
624.28,14.4197777778,10.7968888889,26.9865555555,26.9333333333,19.7313333333,9.60855555553,26.644,29.408,13.1092222222
624.62,14.5053333333,10.8658888889,27.2156666667,27.025,19.8296666667,9.65055555557,26.848,29.5908888889,13.0937777778
624.95,14.5312222222,10.8466666667,27.3698888889,27.1713333333,19.8912222222,9.61488888889,26.9843333333,29.7294444444,13.1168333333
625.28,14.5462222222,10.8584444445,27.5141111111,27.2514444444,19.9925555556,9.61400000001,27.1277777778,29.8581111111,13.1325
625.61,14.5503333333,10.8458888889,27.6236666667,27.302,20.0272222222,9.60600000002,27.2527777778,29.9356666667,13.1662777778
625.95,14.5218888889,10.8497777778,27.772,27.4815555555,20.1413333333,9.59733333333,27.4846666667,30.0991111111,13.2615
626.28,14.5115555555,10.8641111111,27.8233333333,27.5667777778,20.1888888889,9.59222222221,27.5985555556,30.2427777778,13.2577222222
626.61,14.6078888889,10.9147777778,27.9947777778,27.6836666667,20.3466666667,9.63788888889,27.7741111111,30.4087777778,13.3131111111
626.94,14.6497777778,10.9753333333,28.1311111111,27.7736666667,20.4591111111,9.59577777779,27.9491111111,30.5754444445,13.3147777778
627.28,14.6896666666,10.945,28.142,27.7285555556,20.5143333334,9.50677777779,28.0126666667,30.6297777778,13.2871111111
627.61,14.5924444444,10.8175555556,28.1667777778,27.7167777778,20.471,9.37577777778,27.9383333333,30.6405555556,13.2001111111
627.94,14.6676666667,10.8295555556,28.2613333333,27.8137777778,20.5184444445,9.37033333332,28.1111111111,30.7204444445,13.1847222222
628.27,14.6803333333,10.8413333333,28.3044444444,27.8817777778,20.587,9.34844444446,28.2017777778,30.7548888889,13.2036666667
628.61,14.6477777778,10.8952222222,28.3504444444,27.9024444444,20.5941111111,9.31500000001,28.2632222222,30.8178888889,13.1878888889
628.94,14.7915555555,11.0158888889,28.6264444445,28.0674444444,20.7133333333,9.4161111111,28.3991111111,31.054,13.2895555556
629.27,14.7925555555,10.9354444445,28.6756666667,28.0783333333,20.7641111111,9.38100000001,28.4658888889,31.1757777778,13.2438333333
629.60,14.8363333333,10.9111111111,28.7588888889,28.0947777778,20.8084444444,9.3641111111,28.5136666667,31.2716666667,13.1284444444
629.94,14.7538888889,10.8302222222,28.8145555556,28.1461111111,20.7616666667,9.21711111111,28.5192222222,31.299,13.0704444444
630.27,14.6154444444,10.7718888889,28.8422222222,28.1116666667,20.706,9.05188888889,28.4677777778,31.3127777778,12.9240555556
630.60,14.657,10.7993333333,29.0356666667,28.2116666667,20.8374444444,9.11266666667,28.5648888889,31.4545555555,12.9443333333
630.93,14.6022222222,10.6224444444,29.1574444445,28.2621111111,20.8333333333,8.96933333333,28.6575555556,31.5078888889,12.7971111111
631.26,14.6783333333,10.6417777778,29.2892222222,28.3546666667,20.9284444444,9.02411111111,28.7826666667,31.6027777778,12.8193333333
631.60,14.6654444444,10.5086666667,29.4305555555,28.3524444444,20.9518888889,8.99677777778,28.8002222222,31.6932222222,12.8468888889
631.93,14.7014444445,10.5174444444,29.5635555556,28.4598888889,21.0338888889,9.03433333333,28.8878888889,31.9008888889,12.8537777778
632.26,14.8897777778,10.5126666667,29.8076666666,28.5713333333,21.2017777778,9.1431111111,29.1517777778,32.2037777778,12.9668333333
632.59,14.8667777778,10.4942222222,29.9263333334,28.732,21.2975555556,9.08888888889,29.3503333333,32.3612222222,12.8866111111
632.92,15.0042222222,10.5468888889,30.1951111111,28.894,21.4635555555,9.14722222222,29.572,32.6065555556,12.9710555556
633.26,15.1453333333,10.6034444445,30.3596666667,29.0396666667,21.579,9.21411111112,29.7647777778,32.8882222222,13.1032777778
633.59,15.4703333333,10.8413333333,30.6412222222,29.2684444444,21.8626666667,9.45288888889,30.0527777778,33.1861111111,13.323
633.92,15.6333333333,10.9584444444,30.8952222222,29.4861111111,22.0325555556,9.6132222222,30.3007777778,33.4345555556,13.5041666667
634.25,15.6734444444,10.9787777778,30.9827777778,29.618,22.0178888889,9.63577777777,30.3607777778,33.5492222222,13.5321666667
634.58,15.893,11.186,31.2394444445,29.8507777778,22.1756666666,9.86977777778,30.5716666666,33.7865555555,13.7552222222
634.91,16.033,11.3391111111,31.4734444444,30.1097777778,22.4424444444,10.0522222222,30.8353333333,34.1317777778,13.9021666667
635.25,16.0993333333,11.4656666667,31.5725555555,30.2398888889,22.5688888889,10.1433333333,30.9697777778,34.2602222222,13.9596666667
635.58,16.1417777778,11.4611111111,31.7222222222,30.3835555555,22.6733333333,10.1212222222,31.098,34.4191111111,13.9724444444
635.91,16.1326666667,11.5143333333,31.807,30.4285555556,22.744,10.1387777778,31.1037777778,34.424,14.0221111111
636.24,16.1732222222,11.5091111111,31.8803333333,30.4356666667,22.8151111111,10.1978888889,31.1022222222,34.4932222222,14.1144444444
636.57,16.2526666667,11.6154444445,31.9711111111,30.4971111111,22.9327777778,10.3398888889,31.2216666667,34.6212222222,14.2060555556
636.90,16.2282222222,11.6603333333,32.0201111111,30.5154444445,22.989,10.3428888889,31.246,34.6482222222,14.2007222222
637.23,15.9993333333,11.5493333333,31.9944444445,30.4968888889,22.8796666666,10.1806666666,31.1998888889,34.6144444445,14.0120555556
637.56,15.9063333333,11.5187777778,31.91,30.4405555556,22.9016666667,10.1368888889,31.1631111111,34.5434444444,13.8884444444
637.90,15.808,11.319,31.8514444444,30.3844444444,22.9085555555,9.99444444443,31.2118888889,34.5738888889,13.7789444444
638.23,15.5926666667,11.145,31.7728888889,30.2296666667,22.8257777778,9.80811111113,31.1161111111,34.5465555556,13.6212777778
638.56,15.4938888889,11.0752222222,31.7844444444,30.1986666667,22.7886666667,9.7582222222,31.2331111111,34.5321111111,13.4725
638.89,15.5306666667,11.0822222222,31.9934444444,30.4177777778,22.9095555556,9.76355555557,31.4627777778,34.7204444444,13.5232777778
639.22,15.5591111111,11.1342222222,32.0981111111,30.4496666667,22.9581111111,9.85733333334,31.5911111111,34.7252222222,13.5246666667
639.55,15.5327777778,11.0767777778,32.1822222222,30.5962222222,23.0193333333,9.79311111111,31.7067777778,34.8665555555,13.4319444444
639.88,15.5505555555,11.0446666667,32.2558888889,30.6492222222,23.0454444445,9.70488888889,31.8404444444,34.9636666667,13.3701111111
640.21,15.5555555555,10.9943333334,32.2687777778,30.8052222222,23.0371111111,9.59333333333,31.8411111111,34.9536666667,13.3012222222
640.54,15.5958888889,10.9618888889,32.4386666667,30.9075555555,23.219,9.60755555555,31.9968888889,35.139,13.2916666667
640.87,15.7433333333,10.9832222222,32.583,30.9427777778,23.3381111111,9.71844444445,32.1077777778,35.262,13.4228888889
641.20,15.8212222222,10.8562222222,32.6095555556,31.0544444444,23.4411111111,9.68344444445,32.275,35.3985555556,13.4892777778
641.53,16.0163333334,11.1527777778,32.8671111111,31.1998888889,23.6295555555,9.85511111111,32.4655555556,35.6317777778,13.6552777778
641.87,16.154,11.2744444444,32.9983333333,31.4037777778,23.896,9.99655555556,32.6801111111,35.8775555555,13.7573333333
642.20,16.1305555556,11.2933333333,33.0971111111,31.4167777778,23.9293333333,9.89022222224,32.6173333334,35.8878888889,13.8351111111
642.53,16.2395555556,11.3693333334,33.2195555556,31.3821111111,24.0631111111,9.97511111111,32.7135555555,36.0758888889,13.9072222222
642.86,16.464,11.5094444445,33.4308888889,31.5153333333,24.2846666667,10.095,32.8356666667,36.3928888889,14.0705555556
643.19,16.6591111111,11.586,33.6705555555,31.6674444444,24.4868888889,10.2094444445,32.9806666667,36.6183333333,14.2342777778
643.52,16.7237777778,11.7145555556,33.8658888889,31.8635555555,24.6136666667,10.3537777778,33.1311111111,36.7655555555,14.3556111111
643.85,16.723,11.7631111111,34.0411111111,31.8481111111,24.7387777778,10.339,33.2272222222,36.9506666667,14.3328333333
644.18,16.6963333333,11.7276666667,34.0965555556,31.8576666667,24.6786666667,10.3183333333,33.2705555556,36.936,14.3757222222
644.51,16.5958888889,11.6761111111,34.1295555555,31.9267777778,24.7502222222,10.2258888889,33.3017777778,37.1,14.3921666667
644.84,16.5514444444,11.7766666667,34.3276666667,31.9471111111,24.8011111111,10.187,33.3737777778,37.2384444444,14.3470555556
645.17,16.3867777778,11.5798888889,34.2142222222,31.8251111111,24.7401111111,10.0026666667,33.2398888889,37.0828888889,14.1327777778
645.50,16.3755555556,11.5824444445,34.2864444445,31.7595555556,24.7137777778,9.91722222222,33.2612222222,37.0788888889,14.0730555556
645.83,16.5531111111,11.6642222222,34.3954444444,31.9051111111,24.8426666667,10.0138888889,33.4706666667,37.208,14.1561666667
646.16,16.4248888889,11.5633333333,34.2992222222,31.8713333333,24.7117777778,9.89355555557,33.3211111111,37.139,13.9395555556
646.49,16.312,11.531,34.3034444444,32.0333333333,24.7035555555,9.76711111113,33.4534444445,37.1552222222,13.9575555556
646.82,16.1602222222,11.5206666667,34.1368888889,31.9633333333,24.5454444444,9.64266666664,33.4124444445,37.0088888889,13.8140555556
647.15,16.1008888889,11.3667777778,34.1247777778,31.8317777778,24.563,9.51222222221,33.3808888889,37.0734444444,13.7832222222
