wavelength,Back_DigDuif,Belly_DigDuif,Breast_DigDuif,Crissum_DigDuif,Crown_DigDuif,DorTail_DigDuif,Rump_DigDuif,Throat_DigDuif,WingTip_DigDuif
342.33,7.29596666667,10.4632,9.28033333333,9.78733333333,5.8472,7.05146666667,8.7324,7.84686666667,9.06673333333
342.70,7.61163333333,10.8104,9.6488,10.0365333333,6.12586666667,7.35753333333,8.9548,8.1718,9.37146666667
343.06,7.46333333333,10.7257333333,9.55206666666,9.80546666667,5.86046666667,7.17146666667,8.75913333333,8.05233333333,9.24483333333
343.43,7.44656666667,10.6255333333,9.50633333333,9.8264,5.9062,7.202,8.6886,8.0056,9.17003333333
343.79,7.3489,10.5645333333,9.48480000001,9.72060000001,5.7832,7.07886666667,8.5678,7.88026666666,9.03173333333
344.16,7.1318,10.3461333333,9.39066666667,9.51886666667,5.61366666667,6.82953333333,8.31,7.7684,8.80793333333
344.52,7.05446666667,10.2577333333,9.40953333333,9.47146666665,5.479,6.71333333333,8.2382,7.77626666666,8.64013333333
344.89,6.95593333333,10.234,9.44193333333,9.45553333333,5.38453333333,6.615,8.14066666667,7.81553333333,8.61376666667
345.25,6.906,10.2053333333,9.34073333333,9.42059999999,5.26246666667,6.51226666667,7.957,7.74953333333,8.41573333333
345.62,6.48636666667,9.8108,8.93526666667,8.91786666667,4.73846666667,6.00993333333,7.37453333333,7.31113333333,7.8841
345.99,6.27373333333,9.58826666667,8.71753333333,8.656,4.5258,5.71546666667,7.11073333333,7.16046666667,7.67673333333
346.35,6.29293333333,9.70140000001,8.87513333333,8.71166666667,4.5534,5.76013333333,7.11673333333,7.2224,7.69193333333
346.72,5.98093333333,9.34913333333,8.47273333333,8.4486,4.23706666667,5.43033333333,6.93426666667,6.86886666667,7.4279
347.08,5.82446666667,9.15299999999,8.26246666667,8.33233333333,4.17486666667,5.31546666667,6.87893333333,6.77553333333,7.32346666667
347.45,5.78443333333,9.11773333334,8.22066666667,8.1842,4.05766666667,5.2056,6.80693333333,6.7584,7.21516666667
347.81,6.11103333333,9.39566666667,8.4938,8.41386666667,4.31026666667,5.5608,7.13666666667,7.03133333333,7.57283333333
348.18,6.3522,9.76780000001,8.76473333333,8.69313333333,4.5294,5.86746666667,7.44693333333,7.26486666667,7.82373333333
348.54,6.4417,9.89466666667,8.8428,8.751,4.59313333333,5.9098,7.46813333333,7.3546,7.88523333333
348.91,6.69363333333,10.1089333333,9.08026666667,9.0816,4.89846666667,6.14366666667,7.6886,7.55813333333,8.05503333333
349.27,6.87313333333,10.2792,9.16466666667,9.25133333333,5.14826666667,6.3512,7.91093333333,7.61953333333,8.32523333333
349.64,7.18156666667,10.6159333333,9.43293333333,9.61640000001,5.53386666667,6.70106666667,8.28813333333,7.83013333333,8.71133333333
350.00,7.43203333333,10.9104,9.6978,9.94753333333,5.8402,7.05546666667,8.5994,8.0882,8.97906666667
350.37,7.6805,11.2018,9.9188,10.2436,6.1142,7.33226666667,8.8478,8.47206666667,9.23053333333
350.73,7.82693333333,11.3754666667,10.102,10.3604,6.25853333333,7.38213333333,8.8518,8.65026666667,9.31606666667
351.10,7.9965,11.4994666667,10.2912666667,10.5061333333,6.4082,7.409,8.877,8.78733333333,9.38763333333
351.46,8.13156666667,11.6272,10.4567333333,10.7646,6.54706666667,7.54066666667,9.06993333333,8.97093333334,9.53696666667
351.83,7.6602,11.2070666667,9.91013333332,10.3448,6.0974,7.04453333333,8.5826,8.54946666667,9.02556666667
352.19,7.30953333333,10.8132666667,9.47186666666,9.99433333334,5.77446666667,6.6654,8.16566666666,8.0952,8.6559
352.55,7.4669,10.9372,9.59899999999,10.2288,5.94706666667,6.8824,8.36666666667,8.2906,8.88303333333
352.92,7.2597,10.7579333333,9.397,9.95346666667,5.68013333333,6.78066666666,8.1614,8.11666666666,8.70986666667
353.28,7.16,10.6580666667,9.29413333333,9.85839999999,5.56166666667,6.69473333333,8.07326666667,8.1076,8.6074
353.65,7.05486666667,10.5992666667,9.19226666667,9.73800000001,5.4028,6.5054,8.02773333333,8.03733333333,8.46866666667
354.01,6.9066,10.4581333333,9.05726666667,9.55146666667,5.2272,6.28746666667,7.8632,7.85593333333,8.26863333333
354.38,6.6472,10.1196666667,8.72166666667,9.27393333335,4.9372,5.95166666667,7.60813333333,7.43926666667,8.00166666667
354.74,6.65683333333,10.1354,8.7448,9.31919999999,4.99126666667,6.0462,7.73066666667,7.45166666667,8.0276
355.11,6.61556666667,10.1408666667,8.68453333334,9.31446666665,4.90433333333,6.06513333333,7.76153333333,7.3546,8.027
355.47,6.48806666667,9.97873333335,8.51353333333,9.08939999999,4.6546,5.82753333333,7.59173333333,7.0974,7.8177
355.83,6.58536666667,10.1027333333,8.72506666667,9.23166666667,4.7196,5.85453333333,7.68166666667,7.20033333333,7.9632
356.20,6.60093333333,10.1118666667,8.75226666667,9.19093333334,4.60346666667,5.8496,7.67313333333,7.26566666667,7.939
356.56,6.4139,9.91486666666,8.56306666667,8.94879999999,4.4118,5.64893333333,7.497,7.11133333333,7.76513333333
356.93,6.45176666667,9.95553333333,8.55613333333,9.00466666667,4.39073333333,5.62366666667,7.51633333333,7.10286666667,7.7608
357.29,6.54233333333,10.1117333333,8.679,9.11026666667,4.44633333333,5.63866666667,7.59346666667,7.18166666667,7.825
357.66,6.6404,10.1932666667,8.78446666667,9.21133333333,4.4992,5.74153333333,7.65753333333,7.29633333333,7.90526666667
358.02,6.62613333333,10.226,8.80333333333,9.25453333334,4.506,5.75406666667,7.66513333333,7.36366666667,7.92566666667
358.38,6.6297,10.2773333333,8.8694,9.26960000001,4.5574,5.8096,7.66853333333,7.48233333333,7.8965
358.75,6.7351,10.4206666667,9.04093333333,9.46273333333,4.63806666667,5.942,7.72386666667,7.5732,7.9783
359.11,6.77956666667,10.5186,9.12693333333,9.56953333332,4.741,6.0124,7.76346666667,7.68026666667,8.01666666667
359.48,6.9431,10.7448666667,9.305,9.80993333333,4.99586666667,6.24213333333,7.94053333334,7.888,8.2336
359.84,6.9427,10.7395333333,9.30513333333,9.80273333334,5.0584,6.2948,7.999,7.90133333333,8.21553333333
360.20,6.88923333333,10.7312,9.31066666667,9.79926666665,5.09386666667,6.24693333333,7.972,7.85206666667,8.18576666667
360.57,6.88353333333,10.6945333333,9.364,9.84026666668,5.08886666667,6.24966666667,7.98013333333,7.81646666667,8.14636666667
360.93,6.88433333333,10.6682666667,9.39546666667,9.82826666665,5.11473333333,6.2312,8.00253333333,7.80873333333,8.17553333333
361.29,6.83486666666,10.597,9.3924,9.84346666667,5.0976,6.23593333333,8.00993333333,7.81706666667,8.1756
361.66,6.7003,10.4566666667,9.25933333333,9.73059999999,4.9682,6.09393333333,7.84333333333,7.64086666667,8.01306666667
362.02,6.7524,10.4908,9.30146666667,9.74379999999,4.94193333333,6.10926666667,7.85593333333,7.6426,8.03976666667
362.39,6.74746666667,10.5194666667,9.29366666667,9.79213333333,4.90346666667,6.0872,7.8732,7.588,8.07986666667
362.75,6.60436666667,10.3558,9.15453333333,9.62713333334,4.75826666667,5.88413333334,7.75526666667,7.46066666666,7.95763333333
363.11,6.61136666667,10.3299333333,9.1862,9.58706666667,4.77093333333,5.86,7.79153333334,7.45933333333,7.96723333333
363.48,6.40546666667,10.1130666667,9.00786666667,9.38993333333,4.54226666667,5.64766666667,7.56073333334,7.28146666667,7.71586666667
363.84,6.3659,10.0986666667,8.98013333333,9.43260000001,4.5166,5.60446666666,7.50573333333,7.2818,7.68813333333
364.20,6.31843333333,10.0214666667,8.9678,9.44066666667,4.46333333333,5.5638,7.4714,7.2776,7.67956666667
364.57,6.35036666667,10.0574,8.93946666666,9.43853333333,4.4446,5.5186,7.40666666667,7.21733333333,7.71336666667
364.93,6.3523,10.0632666667,8.94693333333,9.46073333333,4.43033333333,5.51086666667,7.37226666667,7.25233333333,7.69123333333
365.29,6.42596666667,10.0860666667,9.01193333333,9.48560000001,4.48326666667,5.53506666667,7.42053333333,7.24146666667,7.74886666667
365.66,6.46513333333,10.1416,9.08333333334,9.51900000001,4.55153333333,5.60313333333,7.48733333333,7.31693333333,7.8349
366.02,6.5046,10.234,9.10893333333,9.56073333334,4.67613333333,5.68473333333,7.62186666667,7.35986666667,7.87446666667
366.38,6.47473333333,10.2286666667,9.04333333333,9.54460000001,4.66346666667,5.68153333333,7.64133333333,7.36813333333,7.81183333333
366.75,6.50053333333,10.3066666667,9.07206666667,9.58560000001,4.68146666667,5.73513333333,7.67186666667,7.43113333333,7.77313333333
367.11,6.54483333333,10.4068666667,9.09246666667,9.65193333333,4.6694,5.76593333333,7.6686,7.4594,7.80866666667
367.47,6.6386,10.4794,9.17446666667,9.72219999999,4.7318,5.8022,7.77766666666,7.551,7.90796666667
367.84,6.6666,10.5405333333,9.22546666667,9.71640000001,4.74766666667,5.80853333333,7.84873333333,7.561,7.9907
368.20,6.66316666667,10.5873333333,9.15293333333,9.66040000001,4.74846666667,5.78486666667,7.88033333333,7.55633333333,7.9533
368.56,6.61786666667,10.6179333333,9.1548,9.67819999999,4.78113333333,5.79846666667,7.88586666667,7.60213333333,7.8993
368.93,6.63093333333,10.6982666667,9.11493333333,9.6868,4.773,5.76286666667,7.89306666667,7.58013333333,7.88983333333
369.29,6.61823333333,10.7238,9.06526666667,9.65506666666,4.76806666667,5.7322,7.86973333333,7.60486666667,7.8625
369.65,6.57666666667,10.7537333334,9.0386,9.67113333332,4.74213333333,5.746,7.84086666667,7.5874,7.82626666667
370.01,6.55056666667,10.7163333334,9.08046666667,9.70280000001,4.72353333334,5.73466666667,7.77933333333,7.5806,7.8244
370.38,6.61506666667,10.7532666667,9.23553333333,9.75819999999,4.79853333334,5.74653333333,7.7818,7.533,7.92036666667
370.74,6.65936666667,10.844,9.32633333333,9.80420000001,4.8554,5.77506666667,7.8074,7.55573333333,8.04606666667
371.10,6.71146666667,10.9636666667,9.4454,9.93586666667,4.99526666667,5.88806666667,7.9584,7.639,8.15843333333
371.46,6.70443333333,10.99,9.4572,9.93106666666,5.015,5.9286,7.97246666667,7.59266666667,8.20403333333
371.83,6.7763,11.0424,9.48833333334,9.97486666668,5.10593333333,6.02033333333,8.01826666667,7.60926666667,8.19563333333
372.19,6.85846666667,11.1667333333,9.62446666666,10.1222,5.20206666667,6.13293333333,8.08713333333,7.6606,8.29643333333
372.55,6.85906666667,11.2072,9.69286666666,10.115,5.24173333333,6.16533333333,8.1768,7.6684,8.37316666667
372.92,6.8393,11.1398,9.74693333333,10.1204666667,5.28986666667,6.14986666667,8.17913333334,7.64126666667,8.35126666667
373.28,6.82073333333,11.1394,9.75799999999,10.1210666667,5.27646666667,6.15226666667,8.1584,7.62866666667,8.31916666667
373.64,6.98553333333,11.2517333333,9.92246666667,10.2863333333,5.4452,6.25226666667,8.33946666666,7.8096,8.45453333333
374.00,7.01793333333,11.2608,9.84973333334,10.2412666667,5.4122,6.21046666667,8.27333333333,7.80766666667,8.43433333333
374.37,6.96656666667,11.225,9.77853333333,10.1744666667,5.35013333333,6.18386666667,8.23173333333,7.8398,8.37153333333
374.73,7.00183333333,11.1690666666,9.72453333333,10.1457333333,5.35886666667,6.18093333333,8.24073333333,7.85086666667,8.38296666667
375.09,6.86756666667,11.0031333333,9.54773333333,9.9688,5.13593333333,6.02953333333,8.03573333333,7.7088,8.22906666667
375.45,6.84256666667,11.0794666667,9.56673333333,9.98053333333,5.18986666667,6.0562,8.06186666667,7.75126666667,8.20686666667
375.81,6.68436666667,10.9300666667,9.44293333333,9.85106666667,4.99186666667,5.89386666667,7.8882,7.627,8.07996666667
376.18,6.71903333333,10.8992,9.45626666667,9.83346666666,4.97153333333,5.88986666667,7.90886666667,7.66533333334,8.06396666667
376.54,6.6462,10.7744666667,9.34573333333,9.76646666667,4.83426666667,5.7674,7.7746,7.58813333333,7.89846666667
376.90,6.60246666667,10.7981333333,9.2796,9.74113333332,4.79886666667,5.82533333333,7.76393333333,7.6112,7.9003
377.26,6.4141,10.6592,9.11706666667,9.56699999999,4.5882,5.65886666667,7.56433333333,7.44453333333,7.71663333333
377.63,6.27276666667,10.5067333333,8.96046666667,9.46506666667,4.4376,5.5116,7.41953333333,7.3048,7.61013333333
377.99,6.30286666667,10.5574666667,9.02366666667,9.56893333333,4.46473333333,5.59133333333,7.49253333334,7.32973333333,7.65046666667
378.35,6.42963333333,10.7072,9.1708,9.73346666667,4.57226666667,5.73206666667,7.619,7.4594,7.7361
378.71,6.33343333333,10.6771333333,9.13566666667,9.68573333333,4.491,5.7114,7.5784,7.3918,7.63206666667
379.07,6.3451,10.6346666667,9.14253333333,9.69960000001,4.5284,5.718,7.61053333333,7.42626666667,7.59663333333
379.44,6.4132,10.6616,9.214,9.75473333334,4.54053333333,5.78686666667,7.6562,7.46253333333,7.62976666667
379.80,6.57143333333,10.8376,9.3782,9.93166666666,4.7036,5.94313333333,7.8282,7.65986666667,7.7815
380.16,6.5118,10.8336666667,9.37626666667,9.92220000001,4.70386666667,5.95326666667,7.802,7.62146666666,7.76883333333
380.52,6.63883333333,10.9755333333,9.487,10.0345333333,4.82286666666,6.11013333334,7.94153333333,7.74806666667,7.9359
380.88,6.6409,10.9218,9.525,10.0156666667,4.79873333333,6.0484,7.9084,7.72333333333,7.9146
381.24,6.72833333333,11.0011333333,9.60093333333,10.1238,4.92566666667,6.1432,8.033,7.76773333333,8.02876666667
381.61,6.71623333333,11.0236666667,9.64246666666,10.0939333334,4.93253333333,6.14466666667,8.00793333333,7.71706666667,8.01243333333
381.97,6.6864,11.0124666667,9.67973333333,10.0365333333,4.9358,6.10813333333,7.98593333333,7.7092,8.00376666667
382.33,6.62323333333,10.9724,9.60333333333,9.98486666666,4.87593333333,6.0098,7.931,7.62213333333,7.95323333333
382.69,6.69273333333,11.0396666667,9.67906666666,10.0954666667,4.93413333333,6.03173333333,7.94533333333,7.65613333333,8.04196666667
383.05,6.67766666667,11.0742666667,9.68380000001,10.0905333333,4.9474,5.98746666667,7.90226666667,7.60773333333,8.03473333333
383.41,6.6209,11.0278,9.62219999999,10.042,4.91026666667,5.9286,7.8404,7.52266666667,7.96426666667
383.77,6.56843333333,10.9686,9.5574,9.95513333332,4.8414,5.89926666667,7.79973333334,7.43893333333,7.89806666667
384.14,6.61693333333,10.9746,9.55253333333,9.97180000001,4.84993333333,5.87793333333,7.8022,7.44326666667,7.91713333333
384.50,6.55296666667,10.9435333333,9.49353333333,9.94179999999,4.76286666667,5.7854,7.7114,7.38386666666,7.8122
384.86,6.5238,10.9809333333,9.46806666667,9.95713333335,4.74526666667,5.7626,7.70566666667,7.37693333333,7.7943
385.22,6.58086666667,11.0316,9.53386666667,9.97246666667,4.77033333333,5.8118,7.7244,7.4166,7.80553333333
385.58,6.53593333333,11.0061333333,9.48566666666,9.93946666666,4.71533333334,5.782,7.6986,7.40593333333,7.778
385.94,6.46316666667,10.9182666667,9.3664,9.88733333335,4.62833333333,5.68353333333,7.62126666667,7.3296,7.69503333333
386.30,6.40956666667,10.8248666667,9.34,9.81586666667,4.5604,5.62406666667,7.5544,7.28073333333,7.6213
386.66,6.3275,10.7803333333,9.27033333333,9.73139999999,4.50273333333,5.5528,7.507,7.23413333333,7.52323333333
387.03,6.36456666667,10.8298,9.31553333333,9.7364,4.50353333333,5.59406666667,7.53126666667,7.2762,7.53796666667
387.39,6.40293333333,10.8472666667,9.32586666667,9.77626666668,4.54646666667,5.60646666667,7.53886666667,7.37013333333,7.58443333333
387.75,6.44976666667,10.888,9.3638,9.85906666666,4.6136,5.6362,7.57646666667,7.4292,7.6381
388.11,6.42476666667,10.8775333333,9.366,9.84833333333,4.60826666667,5.59406666667,7.5374,7.431,7.6012
388.47,6.49446666667,10.9584,9.45733333333,9.92686666667,4.7368,5.68273333333,7.6484,7.52846666667,7.69483333333
388.83,6.5453,10.9918,9.49306666667,9.96753333335,4.79393333333,5.738,7.67853333333,7.56466666667,7.73683333333
389.19,6.46126666667,10.9392,9.45506666667,9.96173333333,4.70366666667,5.6562,7.59353333333,7.5106,7.65523333333
389.55,6.50813333333,10.9910666667,9.47973333333,10.016,4.726,5.66933333333,7.59993333333,7.53246666667,7.63463333333
389.91,6.47373333333,10.9436666667,9.4266,9.94060000001,4.65273333333,5.6368,7.54333333333,7.48266666667,7.5879
390.27,6.44843333333,10.9856,9.41413333333,9.92446666665,4.66613333333,5.62393333333,7.52726666667,7.47213333333,7.60103333333
390.63,6.50083333333,10.9953333333,9.4802,9.95200000001,4.68633333333,5.66106666667,7.51913333333,7.4908,7.63303333333
391.00,6.49293333333,10.9972,9.48766666667,9.98533333335,4.70013333333,5.67693333333,7.53066666667,7.49433333333,7.64736666667
391.36,6.57583333333,11.0818666667,9.59333333333,10.0755333333,4.7482,5.7496,7.59786666666,7.54426666667,7.70056666667
391.72,6.57846666667,11.1085333333,9.637,10.0561333333,4.74666666667,5.74086666667,7.60973333334,7.55166666667,7.6782
392.08,6.54013333333,11.119,9.60986666667,10.0708666667,4.70346666667,5.74553333334,7.60033333333,7.54146666667,7.65376666667
392.44,6.49386666667,11.1151333333,9.58633333333,10.0438666667,4.6452,5.68593333333,7.55326666667,7.46373333333,7.62706666667
392.80,6.36393333333,11.0275333333,9.50693333333,9.95560000001,4.53526666667,5.583,7.45186666667,7.36946666667,7.50366666667
393.16,6.37166666666,11.0372,9.50666666667,9.94140000001,4.5348,5.58666666667,7.46906666667,7.39506666667,7.50696666667
393.52,6.39406666667,11.0690666667,9.57246666667,9.95126666666,4.55706666667,5.6454,7.50953333333,7.43293333333,7.53613333333
393.88,6.46076666667,11.1806,9.713,10.0901333333,4.66073333333,5.75506666667,7.60153333333,7.5554,7.61346666667
394.24,6.4826,11.1534,9.69386666667,10.1053333333,4.62486666667,5.77386666667,7.5972,7.54226666667,7.5926
394.60,6.48323333333,11.168,9.6846,10.1013333333,4.636,5.74806666667,7.6114,7.55093333333,7.57423333333
394.96,6.46883333333,11.119,9.6432,10.0744,4.5886,5.71313333333,7.58606666667,7.526,7.5238
395.32,6.38426666667,11.0657333333,9.58166666667,9.996,4.501,5.6478,7.51886666667,7.4228,7.456
395.68,6.3806,11.0790666667,9.592,10.0154666667,4.4956,5.6594,7.505,7.41533333333,7.4718
396.04,6.4066,11.0747333334,9.60533333333,9.99299999999,4.49326666667,5.64666666667,7.48686666667,7.4134,7.4679
396.40,6.43763333333,11.0804,9.6178,10.0130666667,4.49293333333,5.66853333333,7.47106666667,7.45613333333,7.44203333333
396.76,6.56953333333,11.1824,9.73079999999,10.1122,4.57153333333,5.74626666667,7.55213333333,7.55806666667,7.5579
397.12,6.57606666667,11.2042,9.71446666666,10.1045333334,4.5948,5.7544,7.55773333333,7.55673333333,7.57716666667
397.48,6.5191,11.159,9.61673333333,10.0609333333,4.5454,5.6688,7.4866,7.48513333333,7.52746666667
397.84,6.46613333333,11.1178,9.52446666666,9.99966666666,4.515,5.58473333333,7.442,7.40646666667,7.48976666667
398.20,6.46316666667,11.1631333333,9.56393333333,10.0103333333,4.5654,5.60753333333,7.46646666667,7.47213333333,7.50783333333
398.56,6.42566666667,11.1702,9.5276,10.0044,4.52426666667,5.6118,7.45366666667,7.46933333333,7.4807
398.92,6.44503333333,11.2234,9.59673333333,10.0456,4.54053333333,5.65133333333,7.48693333333,7.50993333333,7.52503333333
399.28,6.45463333333,11.2694,9.57453333333,10.0528666667,4.54213333333,5.5854,7.48673333333,7.54633333333,7.52613333333
399.64,6.36153333333,11.1614,9.45926666667,9.95139999998,4.4252,5.4542,7.36646666667,7.43046666667,7.41736666667
400.00,6.39886666667,11.2208666667,9.51333333334,10.0083333333,4.497,5.49986666667,7.43433333333,7.47493333333,7.4844
400.36,6.32453333333,11.1724,9.484,9.95546666666,4.44773333333,5.46233333333,7.3764,7.43613333334,7.4499
400.72,6.27936666667,11.1338666667,9.45426666667,9.92313333334,4.4342,5.45486666667,7.3506,7.396,7.40396666667
401.08,6.34123333333,11.1978666667,9.53446666667,10.0091333333,4.50246666667,5.49953333333,7.38713333333,7.49626666667,7.43083333333
401.44,6.44536666666,11.2958666666,9.67433333333,10.1134,4.6116,5.57866666667,7.46793333333,7.609,7.55136666667
401.80,6.46603333333,11.3327333333,9.71113333333,10.1071333333,4.62106666667,5.5876,7.46266666666,7.60533333333,7.545
402.16,6.47993333333,11.3308666667,9.72160000001,10.1044,4.59693333333,5.5546,7.4168,7.5772,7.53553333333
402.52,6.56413333333,11.3972,9.82400000001,10.1874,4.68266666667,5.60653333333,7.5142,7.6452,7.62536666667
402.88,6.6397,11.4717333333,9.90373333334,10.2766,4.76353333333,5.6602,7.5776,7.7054,7.69403333333
403.24,6.6566,11.4816666667,9.95440000001,10.3022666667,4.78473333333,5.71886666667,7.60886666667,7.74586666667,7.71476666667
403.60,6.743,11.5736,10.0643333333,10.4147333333,4.8728,5.81766666667,7.69566666667,7.8308,7.8244
403.95,6.7477,11.6118666666,10.0878666667,10.4493333333,4.87393333333,5.848,7.73886666667,7.845,7.82863333333
404.31,6.79073333333,11.6023333333,10.1105333333,10.4710666667,4.92386666667,5.86286666667,7.78666666667,7.8572,7.8368
404.67,6.77533333333,11.6183333333,10.0947333333,10.4407333333,4.9016,5.83793333333,7.77746666667,7.84093333333,7.82976666667
405.03,6.72826666667,11.5983333333,10.0618666667,10.4022666667,4.8602,5.7916,7.7706,7.76353333333,7.80026666667
405.39,6.7161,11.6169333333,10.0716666667,10.4022666667,4.8702,5.80326666666,7.78826666667,7.78373333333,7.79833333333
405.75,6.73076666667,11.6420666667,10.0809333333,10.4274,4.88746666667,5.81013333333,7.81446666667,7.8046,7.82173333333
406.11,6.69703333333,11.6346666667,10.0414666667,10.4191333333,4.87846666667,5.8004,7.81573333333,7.7844,7.82366666667
406.47,6.65783333333,11.6034,9.99873333334,10.401,4.83493333333,5.78006666667,7.7788,7.75346666667,7.8191
406.83,6.59436666667,11.5568666666,9.90000000001,10.3439333333,4.75726666667,5.71833333333,7.7106,7.6762,7.76413333333
407.19,6.61016666667,11.5656666667,9.91973333334,10.3705333333,4.78333333333,5.72153333333,7.7076,7.6674,7.77693333333
407.55,6.54966666667,11.5042666667,9.84833333333,10.2806666667,4.70433333333,5.63426666667,7.63473333333,7.61193333333,7.6605
407.90,6.50826666667,11.4716,9.82113333333,10.2234,4.6604,5.60173333333,7.56053333333,7.59053333333,7.62133333333
408.26,6.47343333333,11.4992666667,9.82073333333,10.219,4.62506666667,5.577,7.53086666667,7.58406666667,7.59816666667
408.62,6.47316666667,11.4925333334,9.80873333333,10.2319333333,4.61006666667,5.5684,7.52293333333,7.58126666667,7.57626666667
408.98,6.48086666667,11.4875333333,9.80526666667,10.2421333333,4.61186666667,5.57086666667,7.4798,7.59573333333,7.57716666667
409.34,6.48163333334,11.4799333333,9.79240000001,10.2464666667,4.594,5.56646666667,7.47673333334,7.5968,7.5612
409.70,6.51636666667,11.5267333333,9.82999999999,10.2881333333,4.61973333333,5.5938,7.49393333333,7.61926666667,7.58786666667
410.06,6.53113333333,11.5462,9.86746666667,10.312,4.6228,5.60353333333,7.51573333333,7.60753333333,7.56876666667
410.42,6.56126666667,11.5890666667,9.89780000001,10.3421333333,4.66386666666,5.6314,7.5226,7.62833333334,7.5664
410.77,6.58086666667,11.6194,9.92866666666,10.3590666666,4.68566666667,5.65106666667,7.54033333333,7.65393333333,7.562
411.13,6.56843333333,11.5924,9.89366666666,10.3348666667,4.65013333333,5.6404,7.5234,7.63066666667,7.5432
411.49,6.5915,11.6442666667,9.93933333333,10.3698,4.69473333333,5.6768,7.55326666667,7.6424,7.61063333333
411.85,6.65093333333,11.7093333333,10.0002666667,10.4654666667,4.7782,5.73953333333,7.62473333333,7.68766666667,7.65683333333
412.21,6.72566666667,11.7658666667,10.0411333333,10.5344666667,4.82386666667,5.7896,7.6692,7.73606666667,7.70746666667
412.57,6.79626666667,11.8470666667,10.1546666667,10.6550666667,4.92186666667,5.871,7.742,7.83,7.79543333333
412.92,6.85133333333,11.9026,10.215,10.7196,4.97273333333,5.92626666667,7.81826666667,7.8804,7.8638
413.28,6.8718,11.9414666667,10.2459333333,10.7623333333,5.00993333333,5.9558,7.83633333333,7.88773333333,7.89483333333
413.64,6.91013333334,11.9664,10.3135333333,10.8269333333,5.04686666667,6.0272,7.8978,7.96206666667,7.9467
414.00,6.96863333333,12.0232,10.3585333333,10.8909333333,5.09433333333,6.08626666667,7.945,8.029,8.03143333333
414.36,7.00843333333,12.0690666667,10.4179333333,10.9508,5.1456,6.15,8.0066,8.08166666667,8.09826666667
414.72,7.0286,12.105,10.4872,10.9668,5.18333333334,6.15973333333,8.036,8.11553333333,8.12946666667
415.07,7.00186666667,12.1351333333,10.4910666667,10.9663333333,5.17393333333,6.15053333333,8.02206666667,8.10393333333,8.11583333333
415.43,6.9646,12.131,10.4843333333,10.9578666666,5.15506666667,6.13406666667,8.015,8.09386666667,8.08703333333
415.79,6.9126,12.0694,10.4356666667,10.8766666667,5.0668,6.0626,7.9356,8.02833333333,8.02856666667
416.15,6.87376666667,12.0692,10.4274,10.8622,5.02106666667,6.04006666667,7.90986666667,8.00853333333,8.00503333333
416.51,6.83686666667,12.0418,10.3742,10.8143333333,4.9522,6.0066,7.875,7.96333333333,7.95536666667
416.86,6.79853333333,12.0404666667,10.3814666667,10.8057333333,4.9032,5.98953333333,7.8528,7.935,7.93266666667
417.22,6.72143333333,11.9972,10.3312,10.7421333333,4.8146,5.9226,7.78653333333,7.88246666667,7.85846666667
417.58,6.66183333333,11.9594666667,10.2929333333,10.6828666667,4.7552,5.8452,7.72586666667,7.82726666667,7.7968
417.94,6.6511,11.9650666667,10.3109333333,10.6792,4.762,5.84046666667,7.72766666667,7.83526666667,7.7997
418.29,6.60723333333,11.9356666667,10.2844666667,10.6356,4.711,5.786,7.68186666667,7.78673333334,7.75846666667
418.65,6.55876666667,11.8963333333,10.2387333333,10.6086,4.6712,5.7452,7.65,7.7604,7.72946666667
419.01,6.5256,11.8651333333,10.2053333333,10.6064,4.65086666667,5.70813333333,7.63106666667,7.76853333333,7.7127
419.37,6.5272,11.8578666667,10.1831333333,10.5981333333,4.65573333333,5.7048,7.631,7.76906666667,7.7162
419.73,6.532,11.868,10.1714666667,10.6063333333,4.6512,5.70573333333,7.63406666667,7.7782,7.7181
420.08,6.5315,11.8726,10.1793333333,10.5922666667,4.67973333333,5.72686666667,7.64,7.7708,7.7282
420.44,6.54123333333,11.8789333333,10.1792,10.5987333334,4.68846666667,5.7292,7.6546,7.77273333333,7.75763333333
420.80,6.5342,11.8623333333,10.151,10.5778,4.68893333333,5.71506666667,7.63793333333,7.77386666667,7.7454
421.16,6.56533333333,11.8888666667,10.1744666667,10.6015333333,4.7208,5.73173333333,7.65586666667,7.78773333333,7.76613333333
421.51,6.55196666667,11.874,10.151,10.5933333334,4.70953333333,5.7202,7.6444,7.76473333333,7.74016666667
421.87,6.56326666667,11.8936,10.1632666667,10.6146666667,4.712,5.73313333333,7.65553333333,7.7666,7.7474
422.23,6.54496666667,11.8885333334,10.1375333333,10.6114666667,4.69266666667,5.7184,7.6406,7.758,7.73093333333
422.58,6.55276666667,11.9004,10.1405333333,10.621,4.707,5.72513333333,7.6546,7.76293333333,7.7521
422.94,6.56226666667,11.9171333333,10.1590666667,10.6246,4.7134,5.73933333334,7.65573333333,7.755,7.75233333333
423.30,6.57076666667,11.9289333333,10.1642,10.6521333333,4.7078,5.7424,7.64953333333,7.75486666667,7.74016666667
423.66,6.53793333333,11.9102,10.1462,10.626,4.69073333333,5.71013333333,7.6328,7.7258,7.72666666667
424.01,6.51113333333,11.8720666667,10.11,10.6036666667,4.64326666667,5.67226666667,7.60646666667,7.69473333333,7.70303333333
