wavelength,Back_TacLucm,Belly_TacLucm,Breast_TacLucm,Crissum_TacLucm,Crown_TacLucm,DorTail_TacLucm,Patch10_TacLucm,Rump_TacLucm,Throat_TacLucm,WingTip_TacLucm
770.38,5.27473333333,5.6744,5.81013333333,5.76006666667,3.49033333333,8.54046666666,53.6688,8.08,6.87733333333,9.62506666667
770.69,5.3766,5.72626666667,5.9568,5.5386,3.42713333333,8.50086666666,53.7117333333,8.11180000001,6.9694,9.60356666668
771.00,5.0448,5.2932,5.04846666667,4.98986666667,2.88946666667,8.10599999999,53.2492666667,7.43186666666,6.34886666667,8.84383333335
771.32,4.8784,5.24873333333,4.94946666667,4.93073333333,2.58513333333,8.0658,53.5428,7.12119999999,6.169,9.14709999999
771.63,3.9938,4.12786666667,3.75266666667,3.79853333334,1.44753333333,6.9692,52.8853333333,6.12686666666,5.2308,8.2233
771.94,3.19846666667,3.21013333333,2.72146666667,2.92853333333,0.606066666667,6.0606,52.5317333333,5.3724,4.30893333333,7.35666666667
772.25,2.26073333333,2.4794,1.77586666667,2.1652,-0.222399999999,5.10133333333,51.9547333333,4.56296666667,3.46033333333,6.53366666667
772.56,2.552,2.6974,1.97046666667,2.44713333333,-0.209933333334,5.23713333333,52.2269333333,4.58906666666,3.6584,6.76146666667
772.87,2.71993333333,2.6216,1.8666,2.28526666667,-0.1436,5.32106666667,52.3486666667,4.69943333334,3.6636,6.8288
773.18,3.4922,3.063,2.48506666667,2.6418,0.581933333333,6.13006666667,52.5325333333,5.41796666667,4.0578,7.4223
773.50,4.11666666667,3.7282,3.05866666667,3.21986666667,1.2648,6.671,52.577,5.79673333334,4.91033333333,7.96253333334
773.81,3.9684,3.57713333333,2.8524,3.17306666667,1.195,6.42926666667,52.2673333334,5.76313333333,4.7802,7.98466666665
774.12,4.1202,3.771,3.0134,3.46806666667,1.45206666667,6.574,52.3274666667,6.02906666667,4.99166666667,8.25973333333
774.43,5.05753333333,4.70206666666,4.23393333333,4.4054,2.41586666667,7.40646666667,52.3720666667,7.05109999999,5.9562,9.24966666667
774.74,5.66293333333,5.0104,4.676,4.701,3.21633333334,7.89200000001,52.5847333334,7.62850000001,6.62486666667,9.39770000001
775.05,6.50566666667,6.07233333333,5.84533333333,5.76266666667,4.48726666667,8.75146666666,52.6068,8.42936666667,7.3808,10.3406333333
775.36,6.86406666667,6.37473333333,6.3626,6.19813333333,4.9568,9.14920000001,52.5892666667,8.72176666666,7.71886666667,10.7214333333
775.67,8.04860000001,7.25873333333,7.49739999999,7.263,6.02093333333,10.2899333333,53.2839333333,9.87246666667,8.70240000001,11.9001
775.98,8.21173333333,7.3166,7.55353333333,7.1776,6.32333333333,10.6110666667,53.1452666667,10.0019666667,8.77159999999,12.0579666667
776.30,8.1764,7.42966666667,7.5486,7.3354,6.21533333333,10.5682666666,53.2840666667,9.9076,8.59886666666,11.8481666667
776.61,7.8416,7.37993333333,7.04186666667,7.2602,5.94933333333,10.1628666667,53.2756666667,9.60613333334,8.41880000001,11.5769666667
776.92,8.40033333333,7.72766666667,7.45506666667,7.58306666667,6.2332,10.6749333333,53.486,10.0330333333,8.61906666668,11.7872
777.23,8.48366666666,7.85713333333,7.54386666667,7.69426666667,6.1362,10.7309333333,54.0683333333,10.0857333333,8.58379999999,11.7502333333
777.54,9.0936,8.55486666667,8.25800000001,8.5046,6.6292,11.2572,54.5364,10.8042333333,9.12273333333,12.4354
777.85,8.98639999999,8.38426666667,8.2866,8.27813333333,6.51813333333,11.2382,55.0805333333,10.7316333333,8.99073333333,12.3474333333
778.16,8.69033333333,7.92086666667,7.85293333333,7.98053333334,5.8588,10.8928,54.3665333333,10.1487,8.49486666667,11.9153666667
778.47,8.83700000001,8.01126666667,7.61779999999,7.90319999999,5.54246666667,11.0505333333,54.9158,10.2118,8.5864,11.8828333333
778.78,9.19306666666,8.3366,7.79006666667,8.23760000001,5.65946666667,11.3408666666,54.6331333333,10.4777333333,8.92199999999,11.8915333333
779.09,8.53046666667,7.9554,7.14553333333,7.64206666667,5.00746666667,10.8556666667,54.2478,9.83236666666,8.38233333335,11.1647666667
779.40,8.03366666667,7.69653333333,6.7908,7.3768,4.38086666667,10.3773333333,54.181,9.27206666666,7.82066666666,10.7722333333
779.71,7.20453333333,7.19113333333,6.15993333333,6.76073333333,3.6448,9.92586666667,53.6919333333,8.76020000001,7.37939999999,10.2913666667
780.02,7.65066666667,7.51526666667,6.77946666667,7.0504,4.03066666667,10.3002,54.1052,9.1018,7.91706666666,10.7764
780.33,7.10713333333,7.21713333333,6.47393333333,6.54746666667,3.88166666666,9.98406666667,54.1774666667,8.69450000001,7.83666666666,10.6378333333
780.64,7.1668,7.40533333333,6.54733333333,6.4098,4.07893333333,10.1170666667,53.7279333333,8.82543333333,7.96040000001,10.8166666667
780.95,6.27226666667,6.6714,5.69486666667,5.3616,3.4178,9.43206666667,53.5398666667,8.00006666667,7.22066666666,10.1056
781.26,5.49753333333,6.05586666666,4.6672,4.6098,2.52433333333,8.75686666667,52.8226666667,6.96013333333,6.62386666667,9.27706666666
781.57,5.08133333334,6.01013333333,4.5856,4.26946666667,2.43613333333,8.4514,53.1291333333,6.73223333333,6.39926666667,8.78913333334
781.88,4.5492,5.66446666666,4.3724,4.07273333333,2.23526666667,8.12573333334,52.6454666667,6.41126666667,6.07713333333,8.23626666667
782.19,4.5412,5.97,4.45106666667,3.995,2.29553333333,8.1804,53.1328,6.6166,6.1154,8.29826666667
782.50,4.35173333333,5.7114,4.23546666667,3.78573333333,2.1886,7.76853333333,52.7166,6.40893333333,5.858,8.07926666667
782.81,5.29566666667,6.3568,5.1738,4.56466666667,3.1124,8.525,53.3588,7.33183333334,6.946,8.66710000001
783.12,7.0834,7.45433333333,6.37713333333,5.84353333333,4.65946666667,9.91353333333,54.2634,8.55183333334,8.33333333334,9.7358
783.43,6.67706666667,6.90979999999,5.8656,5.14733333333,4.22726666667,9.56593333335,54.1396,8.14216666666,7.92759999999,9.37726666667
783.74,5.57866666667,5.90766666667,4.7134,4.24633333333,2.91933333333,8.51926666667,54.3206,7.23466666667,6.5764,8.43666666667
784.05,5.72113333333,5.96293333333,5.0228,4.722,3.07806666667,8.57373333333,54.9287333333,7.39726666666,6.90293333333,8.6571
784.36,6.278,6.30466666667,5.4632,5.62846666667,3.5038,9.09479999999,54.771,7.84600000001,7.39079999999,8.89523333335
784.67,7.10313333333,6.7312,6.41326666667,6.39186666667,4.32233333333,9.57160000001,56.1304666667,8.8683,7.82006666667,9.49346666667
784.98,8.04760000001,7.41633333334,7.16826666667,7.64833333333,5.22653333333,10.6040666667,56.8122666667,9.90556666667,8.63533333333,10.6445666667
785.29,8.48826666667,7.51493333333,7.30293333333,7.67273333333,5.32893333334,10.6958666667,57.7759333333,10.3046,8.782,10.7258666667
785.60,8.30606666667,7.1188,7.11853333333,7.3746,5.1254,10.5828,58.1209333334,10.1988,8.53486666667,10.4004
785.91,8.6362,7.4994,7.6114,7.574,5.5884,10.9154666667,58.0144,10.6779333333,8.83913333333,10.515
786.22,8.47906666666,7.36613333333,7.19133333333,7.30773333333,5.46373333333,10.7684,57.8748666667,10.6861333333,8.64873333333,10.7499333333
786.53,6.71966666666,6.08,5.89486666667,5.91593333333,4.03373333333,9.11459999999,56.8807333333,9.33906666666,7.15306666667,9.76730000001
786.84,5.9596,5.1792,5.27373333333,5.326,3.14746666667,8.0964,56.5174666667,8.48126666667,6.21106666667,8.87160000001
787.14,6.8988,5.77846666667,5.97526666667,6.0964,3.886,8.74593333333,55.9524666667,9.122,7.06033333333,9.34646666667
787.45,6.8254,5.37206666667,5.7242,5.87313333333,3.70533333333,8.56653333333,55.5457333333,8.91623333333,6.84526666668,9.01029999999
787.76,7.58619999999,6.05533333333,6.3928,6.13846666666,4.41666666667,9.2346,56.087,9.32029999999,7.47853333333,9.86553333333
788.07,7.20053333333,5.85866666667,5.90673333333,5.7624,4.0886,9.02366666666,55.2525333333,8.77583333333,7.21013333333,9.74039999999
788.38,6.43466666667,5.35153333333,5.3226,4.8296,3.41313333333,8.24286666666,55.0253333333,8.01543333334,6.58946666667,9.09593333333
788.69,6.06626666667,5.27373333333,5.37946666667,4.97113333333,3.36686666667,8.24686666667,54.5436666667,7.91076666667,6.537,9.39253333333
789.00,5.7572,5.06193333333,5.08573333333,4.89053333333,3.19526666667,7.98566666667,53.5474666667,7.61653333334,6.3144,9.54766666667
789.31,5.67966666667,4.8334,4.67293333333,4.85773333333,3.07806666667,8.09133333333,54.0286666667,7.50309999999,6.38953333333,9.85406666667
789.62,4.92326666667,4.4428,4.3834,4.2992,2.65486666667,7.52846666667,53.9969333333,7.07286666667,5.91866666667,9.1678
789.92,5.6822,5.0524,5.02733333333,4.7826,3.28826666667,8.31586666666,54.1530666667,7.65876666667,6.78660000001,9.81016666669
790.23,6.2592,6.05046666667,5.79566666667,5.4952,4.14046666667,9.23853333333,54.6981333333,8.53823333333,7.67513333333,10.6825666667
790.54,6.00926666667,6.09213333333,5.71433333333,5.4762,4.2444,9.27026666667,54.4772666667,8.57916666667,7.55173333333,10.8048
790.85,6.0162,6.1474,5.71733333333,5.5232,4.28546666667,9.42046666667,54.0362,8.56553333333,7.47973333333,11.23
791.16,4.4732,4.5648,4.06353333333,3.8696,2.63546666667,7.9008,52.7620666667,7.40493333333,5.88533333334,9.48266666666
791.47,4.45,4.483,3.99786666667,3.7388,2.53666666667,7.86320000001,52.8315333333,7.55719999999,5.81186666667,9.49820000001
791.78,5.14726666667,4.8996,4.37646666667,4.04066666667,2.6644,8.41726666667,52.5955333333,8.0649,6.25913333333,10.1844666667
792.08,6.25886666667,5.88433333333,5.14046666667,4.74386666667,3.59226666667,9.52626666667,53.0028,8.86766666667,7.25073333333,11.0798666667
792.39,6.29946666667,5.88133333333,5.33886666667,4.59886666667,3.58186666667,9.65526666666,53.7006666667,8.78809999999,7.3842,11.0678333333
792.70,6.53693333333,6.4466,6.17013333333,4.98586666667,3.824,9.87013333333,53.5646,9.17370000001,7.96393333333,11.427
793.01,7.69399999999,7.22506666667,6.96266666667,6.0748,4.65666666667,10.7648666667,53.8080666667,10.0530666667,8.67100000001,12.4539
793.32,7.25160000001,6.8256,6.76313333333,5.9796,4.2192,10.5507333333,54.4349333333,9.73866666666,8.18286666667,11.9137333333
793.62,7.44,6.86993333333,6.92626666667,6.29413333333,4.403,10.8551333334,54.2252,9.79109999999,8.26979999999,12.0576
793.93,7.4624,6.73486666667,7.04173333333,6.24046666667,4.17173333333,10.861,54.7542,9.91770000001,8.39433333333,11.9692666667
794.24,7.31306666667,6.65526666667,7.00126666667,6.12246666667,4.24606666667,10.7652666666,54.7505333333,10.0822,8.24266666667,11.6272
794.55,7.99773333334,7.50353333333,7.6776,7.026,4.80766666667,11.3282666667,55.4114666667,10.4128,8.98613333334,12.415
794.86,8.02659999999,7.36606666667,7.7048,7.2218,4.85713333333,11.3516,55.5481333333,10.2858333333,9.26446666668,12.3619666667
795.16,7.09653333333,6.3762,6.76153333333,6.49913333333,4.34953333333,10.5862,55.6169333333,9.34680000001,8.62646666667,11.6220666667
795.47,6.1774,5.47686666667,5.9218,5.727,3.49733333333,9.4912,54.7734,8.43203333333,7.88433333333,10.7421666667
795.78,6.52446666666,5.8518,6.437,6.26746666667,3.85013333333,9.82226666666,54.7443333333,8.74773333333,8.1488,11.0090666667
796.09,6.73766666667,5.9842,6.48126666667,6.3882,4.10066666667,9.94273333334,55.6101333333,8.92979999999,8.048,10.9503333333
796.40,6.47306666667,5.9832,6.20926666667,5.93486666667,4.15926666667,9.65293333333,54.5332666667,8.56873333333,7.94733333333,10.4868
796.70,7.4716,7.3498,7.09573333333,6.89446666667,5.1152,10.4422,54.3236,9.44923333333,8.82713333333,11.4033666667
797.01,7.48693333334,7.53980000001,7.17473333333,6.635,5.00526666667,10.4656,54.4550666667,9.71973333334,8.9152,11.3466333333
797.32,7.9936,7.87666666667,7.447,6.69313333333,5.4034,10.5572666667,54.5806666666,9.89649999999,9.11353333333,11.6692
797.63,7.62513333334,7.75973333334,7.08673333333,6.31666666667,4.92733333333,10.2638,54.6096,9.39423333334,8.6968,11.2466
797.93,7.24566666667,7.48266666667,6.9038,5.9112,4.8966,10.4934666667,55.0812666667,9.41283333333,8.6132,11.0532
798.24,7.39866666667,8.01446666666,7.48753333333,6.2342,5.17473333333,10.8984666667,55.0969333333,9.80026666666,8.89626666667,11.3755333333
798.55,8.01333333333,8.8258,8.1802,6.8058,5.832,11.4857333333,55.0417333334,10.5175666667,9.29333333333,11.4525
798.85,8.34326666666,9.14473333333,8.52959999999,7.01666666667,6.21513333333,12.0858666667,55.3994,10.7508333333,9.34240000001,11.4423
799.16,8.85859999999,9.53026666668,8.60793333334,7.67993333334,6.53573333333,12.5135333333,55.7073333333,11.2639333333,9.98013333333,12.0066
799.47,8.96860000001,9.51559999999,8.74059999999,7.9828,6.6894,12.6780666667,55.0598,11.2335,10.1822666667,12.1025333333
799.78,8.8248,9.02886666667,8.63233333333,7.9558,6.38673333333,12.5866,55.7070666667,11.1489333333,9.8746,11.9568333333
800.08,7.60893333333,7.62073333334,7.28293333333,6.71393333333,5.26813333334,11.5496,54.8977333333,10.1628666667,8.5392,10.7466333333
800.39,7.68526666667,7.54059999999,6.85353333333,7.06446666667,5.1838,11.6756666667,54.9006666666,9.7951,8.63180000001,10.7233
800.70,7.0204,7.06306666666,6.00786666667,6.77653333333,4.42206666667,11.4974,54.1262666667,9.23756666666,8.20980000001,10.0182666667
801.00,7.10113333333,7.13853333333,5.87826666667,6.80953333333,4.3514,11.7443333333,54.6554666667,9.38540000001,8.4792,10.1645
801.31,7.24193333333,7.26700000001,6.1664,7.27953333333,4.39646666667,11.6010666667,54.7654,9.54036666667,8.61153333333,10.2377333333
801.62,7.1216,6.93193333333,6.02193333333,7.12793333333,4.13886666666,11.3048,54.7805333333,9.46609999999,8.37280000001,9.86413333333
801.92,7.51993333334,6.94039999999,6.46933333333,7.3098,4.46993333333,11.2703333333,54.9888,10.0191,8.55133333334,10.2768666667
802.23,8.10706666667,7.18926666667,7.2594,7.72466666667,4.94566666667,11.7208666667,55.3472666667,10.5642,9.13306666667,10.8222666667
802.54,7.73486666667,6.7438,7.06566666667,6.866,4.85846666667,11.5059333333,54.8134666666,10.0708666667,8.60360000001,10.3282333333
802.84,7.96866666667,6.97259999999,7.33066666667,6.97913333333,4.707,11.9595333333,54.9413333333,10.2799666667,8.52226666666,10.5078
803.15,9.59946666666,8.66293333333,8.84373333334,8.42393333333,5.92373333333,13.8177333333,55.8785333333,11.8443666667,9.99993333333,11.7602666667
803.46,10.4604666666,9.06940000001,9.57806666667,9.26253333333,6.40886666667,14.5570666667,56.4122666667,12.4382,10.6860666667,12.4831666667
803.76,10.1356,8.6046,9.32166666667,8.7662,6.14333333333,14.0115333333,56.1820666667,12.1898,9.89026666667,12.1124
804.07,10.895,9.54120000001,10.3369333333,9.80426666667,7.1542,14.7962666667,57.3307333334,13.1728666667,10.555,13.0091666667
804.38,11.0899333333,9.60073333333,10.3864666667,10.1393333333,7.123,14.8161333333,56.9834,13.1621333333,10.659,12.9879333333
804.68,10.7509333333,8.84066666666,9.30586666667,9.38733333333,6.14513333333,14.1061333333,55.7902666667,12.3216333333,9.99693333333,12.4914333333
804.99,10.417,8.55446666666,8.67979999999,8.93693333333,5.86393333333,13.9228666667,55.2524,11.5333,9.74613333333,12.2922333333
805.30,9.61646666666,8.25699999999,7.7518,8.6684,5.00786666667,13.3458666667,54.6554666667,10.7701,9.35453333333,11.8741333333
805.60,9.11886666666,8.21573333333,7.09326666667,8.2282,4.39013333333,12.6247333333,54.3807333333,10.3857333333,9.04986666667,11.7372666667
805.91,9.31839999999,8.54546666667,7.383,8.59566666667,4.70013333333,12.5290666667,54.6024666667,10.6755333333,9.47539999999,11.9227666667
806.21,9.13133333333,8.17793333334,6.82973333334,8.22813333333,4.71006666667,12.0038,54.3179333334,10.2039,9.49513333334,11.7341666667
806.52,7.58493333334,6.9874,5.51566666667,6.99373333333,3.6478,10.1572666667,52.6668,8.73896666667,8.13833333333,10.6225666667
806.83,7.6092,7.48346666667,5.8436,7.006,3.99,10.0848666667,52.3719333333,8.88473333333,8.4512,11.0210333333
807.13,8.47666666667,8.53406666666,6.84506666667,7.79466666667,4.82466666667,10.8029333333,53.6838666667,9.80879999999,9.64313333334,11.9471
807.44,9.00813333334,8.96266666667,7.49919999999,7.67486666667,5.70413333333,11.161,54.2243333333,9.90906666667,10.4196,12.5626333333
807.74,9.40986666667,9.52186666666,8.26219999999,7.80746666667,6.50833333333,11.5859333333,54.4016666667,10.4681,11.2627333333,13.2476666667
808.05,9.56126666667,10.0434666667,8.85753333334,8.11406666666,6.861,12.0066,54.5594,10.7573,11.665,13.3231333333
808.35,9.85959999999,10.0857333333,8.72906666667,8.22893333333,6.97506666667,11.9150666667,54.964,10.9351666667,11.6959333333,13.2614333333
808.66,10.3852,10.4202,9.53073333334,8.51553333334,7.51393333333,12.3460666667,55.3012,11.0432333333,11.9606666667,13.4734333333
808.97,9.79333333334,9.3448,8.47559999999,7.86319999999,6.89466666667,11.7378666667,54.5156,9.94663333334,11.0540666667,12.5641
809.27,11.0774,10.2532,9.36373333333,8.58993333333,7.77299999999,12.7476666667,55.6544,10.7845666667,12.2126,13.4525666667
809.58,12.2040666667,11.3151333333,10.5063333333,9.36246666667,8.918,13.9818,56.3205333333,11.7850333333,13.0418666667,14.3641666667
809.88,13.0385333333,11.7764,11.4058666667,10.1814,9.44826666667,15.1322,58.5866,12.7664,14.1724666667,15.8275666667
810.19,12.6266666667,10.9855333334,10.8992666667,9.5798,8.95173333333,14.6918,59.5683333333,11.8884666667,13.5609333333,15.0412666667
810.49,12.8956666667,10.9184666667,11.1996,9.84746666667,9.30046666668,14.6776666667,58.6634666667,12.1023333333,13.5285333333,14.9198333333
810.80,11.9508666667,9.91646666667,9.91653333332,9.24113333333,8.26386666666,13.7146,58.2518,11.4341666667,12.4513333333,14.1596666667
811.10,11.7345333333,9.81620000001,9.73626666668,8.90486666667,7.9536,13.6290666667,57.8976666667,11.1550333333,12.0224,13.9248666666
811.41,11.7168,10.1560666667,10.0440666667,8.97160000001,8.58739999999,13.7894666667,57.9671333333,11.5406666667,12.365,14.0695
811.71,12.0,10.747,10.4658,9.35753333334,8.78699999999,14.0239333333,58.1927333333,11.9598666667,12.4900666667,14.3856
812.02,12.7691333333,11.6808,10.915,10.3104666667,9.85086666667,15.0020666667,58.9358666667,13.2528,13.2284666667,15.2439
812.32,14.1144,12.8648,12.6099333333,11.4672666667,11.2125333333,16.0462,61.0439333333,15.0965333334,14.4677333333,16.3339
812.63,13.0189333333,12.5392,12.1754666667,10.8934,10.7610666667,15.6244666667,60.3888,14.7725333333,13.5235333333,16.0835
812.93,11.3614666667,10.8237333333,10.6870666667,9.62006666667,8.87740000001,13.5894,59.9400666667,13.1882,12.1298,14.5923666667
813.24,10.5658,10.4872,9.59959999999,8.5814,8.05046666666,12.5675333333,59.7998,11.8187666667,10.9486,12.9633666667
813.54,10.6461333333,10.9218,10.1206666667,9.21620000001,8.63913333333,12.7905333333,59.6297333333,12.7175333333,11.7141333333,13.7122666667
813.85,8.89473333335,9.30366666667,8.52046666667,7.9026,6.9452,11.201,58.6859333333,11.1008666667,10.4176666667,12.2585333333
814.15,9.00433333334,9.37660000001,8.95246666666,8.35493333333,6.83993333333,11.3679333333,58.3635333333,11.1083666667,10.5888,12.1734
814.46,9.03086666668,9.10033333334,8.83093333335,8.8396,6.96206666667,11.2473333333,58.6614666667,10.8692666667,10.4216,11.4517
814.76,9.13153333333,8.85086666666,8.41233333333,8.47366666667,6.74566666667,11.0000666667,58.9298,10.5131,9.85960000001,11.3333666667
815.07,9.38013333333,9.146,9.25866666667,8.62606666666,7.60286666667,11.5475333333,58.9856666667,11.0836,10.6892666667,11.7513333333
815.37,9.12693333333,8.98933333335,9.49686666667,8.2924,7.0882,11.3806666667,58.4515333333,10.6107666667,10.9676666667,11.7593666667
815.68,8.39506666666,9.51046666668,9.35720000001,8.19933333333,6.76033333333,11.6901333333,57.8118,10.4384333333,10.9919333333,11.7582666667
815.98,9.55380000002,10.1430666667,9.3856,9.0152,6.9948,12.4662666667,57.9629333333,10.9596333333,11.633,11.8014
816.29,9.85699999999,10.7828,9.78966666667,9.09933333333,7.3316,12.9798,58.8466666667,11.4266666667,11.7846,12.3106
816.59,9.53693333333,10.4382666667,9.60299999999,8.97433333334,7.03873333333,12.6798666667,57.8826,11.1373,11.5964,12.1504
816.89,10.1579333333,10.798,10.1995333333,9.18533333333,7.0408,13.5576666667,59.0690666667,11.1513666667,11.9118666667,12.5478
817.20,10.4304,10.824,10.168,9.0036,6.6748,14.1614,59.2868666667,11.2422666667,11.8654,12.5009
817.50,10.0397333333,10.1433333333,9.41146666667,7.9396,5.94273333333,13.7072,58.1862,10.6802666667,11.3046666667,11.9809666667
817.81,9.67046666665,10.0,9.11873333333,7.21833333333,5.49413333333,13.5249333333,57.6934666667,10.6667333333,10.8813333333,12.2374
818.11,10.0588666667,10.5886666667,9.58046666667,7.72626666667,5.96766666667,14.2236666667,58.0354,11.5489666667,11.5305333333,12.9985
818.41,9.36026666667,10.0712,8.73506666667,7.41293333333,4.96086666667,13.7029333333,57.342,11.1550333333,10.654,12.5196
818.72,8.85246666668,9.28966666668,7.65726666667,6.6872,4.25546666667,12.9645333333,57.5750666667,10.4440666667,10.0136,11.9637666667
819.02,9.15506666668,9.21766666666,7.55273333333,6.82373333333,4.70633333333,12.9625333333,57.0092,10.4902,10.2105333333,12.1173666667
819.33,8.66553333333,8.95760000001,7.6404,6.78693333333,4.4788,12.4283333333,57.0504,10.1346666667,9.95999999999,12.0989666667
819.63,9.08426666667,9.29913333332,7.81453333333,7.38953333333,5.1428,12.6835333333,56.6788666667,10.4224666667,10.4712666667,12.3296333333
819.93,9.51226666667,9.45913333333,8.05473333333,7.74446666666,5.66626666667,13.0026666666,56.7747333333,10.6451,10.7042,12.5474666667
820.24,9.28773333334,9.13186666666,7.57533333334,7.59233333334,5.64593333333,12.5534666667,56.0357333333,10.2679,10.3119333333,12.3499666667
820.54,9.35093333333,9.31973333334,7.97326666666,7.9562,5.96353333334,12.6331333333,56.1486666667,10.4825,10.4839333333,12.7158
820.85,9.52379999999,9.73766666666,8.22153333333,8.3892,6.3556,12.7064,56.3678,10.8272333333,10.6437333333,13.0637
821.15,9.73686666667,9.83199999999,8.32753333334,8.6256,6.6624,12.7479333333,56.5578666667,11.0079333333,10.8124666667,13.2404666667
821.45,9.59660000001,9.64733333333,8.32680000001,8.657,6.55053333333,12.5416666667,56.4584,10.8479,10.6624,13.1316
821.76,9.57240000001,9.56553333333,8.34446666667,8.61973333333,6.5606,12.4987333333,56.3964666667,10.7773333333,10.6379333333,13.1844333333
822.06,9.56166666666,9.51366666666,8.40266666666,8.58613333333,6.57413333333,12.4104,56.3334666667,10.7572,10.5324666667,13.1269333333
822.36,9.55086666665,9.45906666666,8.28106666667,8.4952,6.48146666667,12.2226666667,56.4104,10.6564666667,10.3664,13.0916
822.67,9.32913333334,9.25446666666,8.13533333334,8.37893333334,6.38893333334,12.0798666667,56.3124,10.5252333333,10.2391333333,13.0786333333
822.97,8.98126666667,8.88239999999,7.90133333333,8.0904,6.00366666667,11.7777333333,56.0411333333,10.2430333333,9.87999999999,12.8571666667
823.27,8.87906666667,8.7632,7.86706666667,8.00453333333,5.9466,11.6956,56.0571333334,10.1204333333,9.82459999999,12.8784666667
823.58,8.79219999999,8.78753333333,7.75153333333,7.94506666667,5.93973333333,11.6434666667,56.1112,10.1652333333,9.77640000001,12.8024
823.88,8.81046666667,8.84353333333,7.60333333334,7.91206666667,5.98993333333,11.6030666667,56.1170666667,10.1736666667,9.77846666667,12.8379333333
824.18,8.58800000001,8.58613333333,7.47966666667,7.65113333333,5.80973333333,11.4844,56.0944666667,9.93906666666,9.5764,12.7249666667
824.49,8.24506666666,8.37106666667,7.29086666666,7.44846666667,5.50013333333,11.2611333333,56.0298,9.69103333333,9.35060000001,12.6208
824.79,8.34600000001,8.41313333334,7.20313333333,7.44386666667,5.575,11.2791333333,56.0328666667,9.66099999999,9.42393333334,12.8140666667
825.09,8.38593333333,8.51373333333,7.23300000001,7.63153333334,5.69173333334,11.3334,56.1227333333,9.65803333333,9.50633333332,12.8834666667
825.39,7.97246666666,8.23973333333,6.86626666666,7.422,5.36093333333,11.2396666667,55.8180666666,9.24470000001,9.22166666665,12.6035
825.70,7.56493333333,7.92993333333,6.5572,7.20553333333,5.0302,11.2588666667,55.3713333333,8.96423333334,9.08353333335,12.3004
826.00,7.6216,8.00126666666,6.4826,6.99733333333,5.00146666667,11.3144,55.1366,8.93006666666,9.01059999999,12.0607333333
826.30,8.09539999999,8.51486666667,6.98479999999,7.44466666667,5.58493333334,11.7832,55.2135333333,9.42743333333,9.52126666665,12.4352666667
826.61,8.14480000001,8.6364,7.12086666668,7.6066,5.57053333333,11.8438666667,54.9212,9.79593333334,9.61959999999,12.4337666667
826.91,8.16146666667,8.61126666667,7.34873333334,7.72906666667,5.40993333333,11.8327333333,54.8164,9.82293333333,9.78666666666,12.4409
827.21,7.90546666667,8.3164,7.21573333333,7.53573333333,5.1724,11.6571333333,54.5896666667,9.54213333334,9.57286666667,12.0286333333
827.51,8.07959999999,8.58706666667,7.3374,7.8332,5.29533333333,11.7187333333,54.4642666667,9.61413333333,9.74173333334,11.9308333333
827.82,8.27526666666,8.4128,7.33946666667,7.74926666667,5.315,11.6818,54.3241333333,9.46940000001,9.7584,11.8011666667
828.12,7.68333333334,7.88753333333,6.89013333333,7.13286666667,4.7532,11.2319333333,54.1072,8.96400000001,9.2732,11.0912
828.42,7.11320000001,7.3958,6.2968,6.33526666667,4.1374,10.839,53.8042666667,8.52786666667,8.71446666667,10.5790666666
828.72,7.17893333333,7.4892,6.4648,6.27026666666,4.21013333333,11.0002666667,53.7856666667,8.83533333334,8.99966666666,10.7645
829.02,6.7906,7.08386666666,6.37746666667,5.99333333333,3.701,10.6194666667,53.9530666667,8.45306666667,8.56253333335,10.3035
829.33,6.162,6.48306666666,5.61593333333,5.42786666667,2.84933333333,9.89213333333,53.6730666667,7.82976666667,7.77706666666,9.55959999999
829.63,5.97093333333,6.38113333333,5.16626666667,5.36346666667,2.58053333334,9.76633333334,54.2678666667,7.50769999999,7.47666666667,9.10176666667
829.93,6.1034,6.61433333334,5.04646666667,5.39493333333,2.64233333333,9.82579999999,54.6398666667,7.17773333334,7.34620000001,9.17236666667
830.23,6.85546666667,7.27673333334,5.48426666667,5.72953333333,3.34586666667,10.3775333333,54.5284,7.70123333333,7.69813333334,9.65743333333
830.54,6.74106666667,6.96426666668,5.0982,5.24006666667,3.23866666667,10.2841333333,54.5436,7.51186666667,7.24826666667,9.93916666668
830.84,6.30746666667,6.1278,4.49713333333,4.9424,2.64373333333,10.158,54.7844666666,7.29156666667,6.9468,9.87056666667
831.14,6.9038,7.29219999999,5.04126666667,5.90413333333,3.33686666667,11.2838,55.052,8.22006666666,7.78133333333,10.8053666667
831.44,8.32479999999,8.72740000001,6.2776,7.7516,4.7424,12.7942,55.1894,9.76453333333,9.07553333332,12.2176333333
831.74,9.37166666667,9.78206666668,7.62819999999,8.97433333333,6.02553333333,13.7051333333,55.8076666667,11.0865666667,10.3526,12.9359333333
832.04,10.2178,10.7728,8.4034,9.79993333334,6.76213333333,14.3002,56.3473333333,11.7786,10.8505333333,13.6675333334
832.35,11.4215333333,12.1708,9.69693333334,10.8868,8.31959999999,15.7134,57.2342,13.3304333333,12.3472,15.0329333333
832.65,11.7130666667,12.3552,10.2536666667,11.1179333333,8.85086666666,16.0869333333,57.7276,13.6257333333,12.8261333333,15.2821
