wavelength,Back_TanChim,Belly_TanChim,Breast_TanChim,Crissum_TanChim,Crown_TanChim,DorTail_TanChim,Patch10_TanChim,Patch11_TanChim,Rump_TanChim,Throat_TanChim,WingTip_TanChim
702.56,5.12060833333,5.54826666667,15.0075333333,5.41012631579,14.5764666667,6.38366666667,9.94913333333,11.0374666667,71.1138,12.6678,9.35873333334
702.88,5.16021666667,5.55146666667,14.9716666667,5.37868070175,14.492,6.3684,9.91819999999,11.0626,71.1364666667,12.6591333333,9.35746666667
703.20,5.331425,5.71536666667,15.1047333333,5.53759298246,14.6061333333,6.52566666667,10.0551333333,11.1602,71.3414666667,12.8076666667,9.50613333333
703.52,5.43593333333,5.7632,15.2228666667,5.51514035088,14.7022,6.59133333333,10.1587333333,11.1813333333,71.5716666667,12.9166,9.657
703.85,5.36146666667,5.64883333333,15.1052,5.38478245614,14.6081333333,6.48313333333,10.023,11.0439333333,71.4877333333,12.8019333334,9.53466666666
704.17,5.015825,5.35616666667,14.825,4.98022807017,14.2470666667,6.166,9.6708,10.6750666667,71.1072,12.5164666667,9.18833333333
704.49,5.05619166667,5.4361,14.8396,5.04137192982,14.3040666667,6.28066666667,9.63480000001,10.6602666667,70.8836666667,12.5588666667,9.17333333333
704.81,4.761975,5.24906666666,14.5832666667,4.72645263158,14.0349333333,6.04226666667,9.32519999999,10.4078,70.6369333333,12.2404,9.00193333332
705.13,4.69303333333,5.2269,14.6978,4.60648421052,13.9898666667,5.95593333333,9.27020000001,10.3415333333,70.7998,12.2318,8.93206666667
705.45,4.62334166667,5.13523333333,14.608,4.5694877193,13.8892,5.855,9.17760000001,10.2798,70.8767333333,12.1806,8.90300000001
705.78,4.92739166667,5.411,14.9167333333,4.77641052632,14.0779333333,6.0852,9.44326666667,10.5395333333,71.1022,12.4122666667,9.16053333335
706.10,5.00751666667,5.56863333333,15.0315333333,4.8928245614,14.1552666667,6.16213333333,9.54259999999,10.6990666667,71.3032666667,12.5526,9.22119999999
706.42,4.70356666667,5.30113333333,14.7971333333,4.71187017544,13.9271333333,5.96933333333,9.33913333334,10.4086,71.1536,12.3065333333,8.96193333333
706.74,4.58566666667,5.2496,14.6410666667,4.59487017544,13.8146,5.86413333333,9.22746666667,10.2726,71.1531333333,12.1662,8.86813333333
707.06,4.54248333333,5.37463333333,14.6464666666,4.6837754386,13.7838666667,5.86493333333,9.20293333334,10.2736666667,71.1746,12.1208666667,8.85566666667
707.38,4.43408333333,5.2444,14.6198,4.65142807017,13.638,5.74593333333,9.112,10.2121333333,71.4787333333,12.0588666667,8.73686666666
707.70,4.55998333333,5.36073333333,14.7096,4.80922807017,13.8130666667,5.8456,9.30113333333,10.3426,71.8466666667,12.1641333333,8.89473333334
708.03,4.47855833333,5.26236666667,14.6288666667,4.6966245614,13.7838,5.74733333333,9.29386666667,10.2636666667,71.9012,12.0748,8.86600000001
708.35,4.48856666667,5.23213333333,14.5785333333,4.70179649123,13.8475333333,5.76733333333,9.26493333333,10.1735333333,71.7094,12.0643333333,8.85726666667
708.67,4.62779166667,5.39123333333,14.6060666667,4.89683157895,13.9822,5.89893333333,9.39826666667,10.3114666667,71.7554666667,12.1597333333,9.02913333334
708.99,4.80015,5.5684,14.7367333333,5.10535789474,14.0954,6.08,9.54246666667,10.4654,71.6312,12.2764666667,9.20613333333
709.31,4.84204166667,5.64786666667,14.7586666667,5.12894736842,14.1814,6.2104,9.61779999999,10.4363333333,71.5135333333,12.3861333333,9.24020000001
709.63,4.808725,5.6722,14.7897333333,5.14757192983,14.1932,6.23733333333,9.58226666667,10.392,71.7148666667,12.3524666667,9.2852
709.95,5.10676666667,5.95246666667,14.9888,5.39631929825,14.4404,6.40773333333,9.77873333333,10.6384,71.7798,12.5860666667,9.5044
710.27,5.08138333333,5.95753333333,14.959,5.36235789474,14.4654,6.30686666667,9.77173333333,10.6544666667,71.7800666667,12.6107333333,9.49819999999
710.59,5.11151666667,5.96206666667,14.9428666667,5.36303508772,14.4930666667,6.30546666667,9.77813333334,10.6654666667,71.8390666667,12.6680666667,9.57426666667
710.91,5.22601666666,6.2231,15.0454,5.52813684211,14.7436,6.50506666667,9.94193333333,10.7872,71.9410666667,12.9011333333,9.82426666667
711.24,5.38225,6.34626666667,15.0956,5.67693333333,14.7872666667,6.6364,10.0239333333,10.8836666667,71.7722666667,13.0109333333,9.92706666667
711.56,5.483075,6.44226666667,15.1144,5.74708421053,14.7666,6.66286666667,10.0902,10.9862666667,71.8938666667,13.0976,10.0296
711.88,5.64119166667,6.6692,15.3736666667,5.96167017544,14.9122,6.8412,10.2907333333,11.2097333333,72.2108666667,13.2866666667,10.1806666667
712.20,5.59221666667,6.60066666667,15.3913333333,5.90462807017,14.9646,6.8086,10.1975333333,11.2258666667,72.3277333333,13.2662666667,10.1596
712.52,5.535225,6.53253333333,15.3418,5.77982807017,14.9564,6.7036,10.1315333333,11.1848666667,72.5444666667,13.2303333333,10.1062
712.84,5.20914166667,6.22403333333,15.0077333333,5.43707368421,14.6603333333,6.36653333333,9.78913333333,10.8633333333,72.2886666667,12.8556666667,9.79706666666
713.16,5.06334166667,6.07253333333,14.8427333334,5.24975789474,14.5087333333,6.26886666667,9.72106666666,10.7366666667,72.1463333333,12.7016,9.71606666669
713.48,4.93899166667,5.98046666667,14.7891333333,5.08423508772,14.3940666666,6.2128,9.6884,10.6169333333,72.1764666667,12.5639333333,9.67306666667
713.80,4.965125,6.08903333333,14.8825333333,5.14258947369,14.4873333333,6.40093333333,9.79986666666,10.6302,72.3014,12.5928,9.73560000001
714.12,4.98253333333,6.06183333333,14.9196666667,5.14083157895,14.5414666667,6.49626666667,9.88926666666,10.6452,72.1993333333,12.5786666667,9.74439999999
714.44,5.123625,6.12616666667,14.9933333333,5.1965122807,14.5306666667,6.54406666667,10.012,10.7788666667,72.1921333333,12.6255333333,9.82033333332
714.76,5.25190833333,6.3261,15.2092,5.3052,14.7198,6.70633333333,10.1796,10.945,72.4950666667,12.8094,9.97893333333
715.08,5.17344166667,6.25483333333,15.2419333333,5.24763157895,14.6820666667,6.71306666667,10.1519333333,10.9009333333,72.7722666667,12.8082,9.85840000001
715.40,5.09813333333,6.0705,15.0942,5.18744210526,14.4948,6.5592,10.0510666667,10.8434,72.7585333333,12.7052,9.68986666667
715.72,5.11049166667,6.06733333333,15.0322666667,5.18329473684,14.4928666667,6.54286666667,10.0698,10.8486666667,72.639,12.652,9.66319999999
716.04,4.98053333333,6.024,14.9984,5.10165263158,14.3879333333,6.47813333333,9.97833333333,10.727,72.5304666666,12.5594,9.53646666665
716.36,5.124375,6.16566666667,15.1743333333,5.2364877193,14.5302666667,6.56106666667,10.1790666667,10.9338666667,72.7548,12.7094,9.72620000001
716.68,5.23393333333,6.29783333333,15.3602,5.41020701754,14.6932,6.649,10.3335333333,11.0088,72.7872,12.8455333333,9.81306666667
717.00,5.308325,6.33546666667,15.4282,5.57073333333,14.8036,6.73753333333,10.4054,11.13,72.9723333333,12.9681333333,9.93333333334
717.32,5.48495,6.3711,15.5536,5.73065263158,14.9227333333,6.85093333333,10.4649333333,11.3015333333,72.9773333333,13.1248,10.0142
717.64,5.395875,6.21123333333,15.5141333333,5.6202245614,14.796,6.69006666667,10.3306,11.2153333333,73.2736,13.0808,9.9204
717.96,4.95741666667,5.6989,15.1081333333,5.14628070176,14.3874666667,6.32586666667,9.90226666667,10.7448,73.0959333333,12.6140666667,9.47293333333
718.28,4.5865,5.24756666667,14.7269333333,4.81317192982,14.0936,6.03313333333,9.58206666666,10.3328666667,72.8558,12.2363333333,9.15106666665
718.60,4.574275,5.27283333333,14.6399333333,4.84650526316,14.0950666667,6.08086666667,9.50293333333,10.2851333333,72.3990666667,12.2010666667,9.26253333333
718.92,4.81381666667,5.58343333333,14.8516666667,5.08317192983,14.5438666667,6.3348,9.75153333334,10.5179333333,72.6086,12.4836,9.64893333335
719.24,5.10210833333,5.89016666667,15.0563333333,5.40818245614,14.7722,6.5834,10.0524,10.8475333333,72.7748,12.7878666667,10.0701333333
719.56,5.26679166667,5.98803333333,15.1424666667,5.56603157895,14.8899333333,6.66993333333,10.0972,11.024,72.8664666667,12.9263333333,10.2002
719.88,4.98608333333,5.6945,14.8373333333,5.38740350877,14.5612666667,6.49393333333,9.77139999999,10.7249333333,72.8912,12.6794666667,9.97473333335
720.20,4.85646666667,5.46426666667,14.6390666667,5.24196491228,14.3737333333,6.33233333333,9.55046666667,10.5202,72.9888,12.5047333333,9.85866666666
720.52,4.81645,5.42556666667,14.6694666667,5.2133368421,14.3364,6.384,9.54313333333,10.4274666667,72.9897333333,12.5274,9.72953333332
720.84,4.65165,5.3149,14.5736666667,5.06826315789,14.2054,6.29513333333,9.47626666667,10.269,73.0998666667,12.3638666667,9.70813333334
721.16,4.60148333333,5.42323333333,14.5125333333,5.15038596491,14.2752,6.39373333333,9.4068,10.2524,73.1370666667,12.3932666667,9.73859999999
721.48,4.98023333333,5.8857,14.9476,5.63685964912,14.6906,6.7528,9.8178,10.6814,73.3512666667,12.8324,10.1499333334
721.79,5.06675,6.0619,15.0578666667,5.71360701754,14.7036,6.7372,9.8878,10.7574,73.4508666667,12.8740666667,10.2008
722.11,4.89625833333,5.7659,14.9484,5.50527368421,14.3675333334,6.42006666666,9.80179999999,10.454,73.5104666667,12.6426666667,9.95713333333
722.43,4.40461666667,5.29143333333,14.556,5.0307122807,13.7874666667,5.99753333333,9.43186666667,9.96313333334,73.1568666667,12.1474,9.50553333332
722.75,4.10650833333,5.05586666667,14.4441333334,4.72965614035,13.4940666667,5.7648,9.16,9.63499999999,72.9692666666,11.8436,9.21006666667
723.07,4.07519166667,4.95593333333,14.4272666667,4.69947719298,13.4410666667,5.7658,9.18926666666,9.53093333335,73.1550666667,11.8288666666,9.23373333335
723.39,4.37655833333,5.30186666667,14.8164,5.01241754386,13.8307333333,6.11886666666,9.5696,9.89926666667,73.3668,12.1297333333,9.51373333332
723.71,4.65515833333,5.6181,15.1273333333,5.26606666667,14.0974,6.49373333333,9.81793333333,10.2547333333,73.4617333333,12.4094,9.72486666667
724.03,4.79354166666,5.84083333333,15.1818666667,5.38675789474,14.3170666667,6.5442,9.9852,10.4195333333,73.5207333333,12.5370666667,9.98333333334
724.35,4.71638333334,5.73006666667,14.9792666667,5.17101052632,14.1276,6.397,9.8106,10.2835333333,73.1763333333,12.419,9.9418
724.67,4.72308333333,5.5961,14.989,5.04085964912,13.9476,6.33353333333,9.76813333334,10.2317333333,72.8642666667,12.3288666667,9.85466666665
724.98,4.572375,5.43586666667,14.7332,4.85024561404,13.9082666667,6.16886666666,9.59306666667,10.0432,72.7582666667,12.1097333333,9.62259999999
725.30,4.75524166666,5.61003333333,14.8586,4.91029473684,14.0492,6.31313333333,9.61279999999,10.2828,72.9102,12.3024666667,9.83993333333
725.62,4.90254166667,5.831,15.0136,4.986,14.3270666667,6.46506666667,9.71113333334,10.4033333333,73.01,12.3978666667,9.99273333335
725.94,5.2327,6.0703,15.3000666667,5.16151929825,14.5676666667,6.721,9.86946666665,10.6580666667,73.4494666667,12.6754666667,10.1887333333
726.26,5.39689166667,6.0927,15.3695333333,5.20727719298,14.5980666667,6.88366666667,10.0214666667,10.7426666667,73.319,12.6856,10.2762666667
726.58,5.3831,6.1603,15.3215333333,5.1787754386,14.5942666667,6.98053333333,10.0451333333,10.8433333333,73.0868666667,12.6469333333,10.2492666667
726.90,5.34714166667,6.1802,15.2497333333,5.16123859649,14.5609333333,6.94926666667,9.94506666667,10.8046666667,72.6252666667,12.573,10.2084
727.21,5.39055833333,6.24426666667,15.2009333333,5.13163508772,14.6314,6.85706666667,9.97573333335,10.8376666667,72.6584,12.5804,10.2734
727.53,5.20935833333,6.0173,15.1083333334,4.92287017544,14.3762666667,6.70633333333,9.77466666666,10.664,72.8897333333,12.3802666667,10.1235333333
727.85,5.31139166667,6.11163333333,15.2753333333,5.1816245614,14.4674,6.7764,9.88686666667,10.8063333334,73.0570666667,12.4858666667,10.0736666667
728.17,5.536625,6.4382,15.3862666667,5.50122105263,14.7523333333,6.86713333333,10.1487333333,11.0902,73.0937333333,12.7743333333,10.2302666667
728.49,5.65240833333,6.5789,15.4701333333,5.63618596491,14.7100666667,6.94126666666,10.2325333333,11.2168,73.1429333333,12.9220666667,10.4498666667
728.80,5.67286666667,6.55953333333,15.4723333333,5.74677894737,14.7738666667,7.03366666667,10.3450666667,11.2094,73.0638,12.9178666667,10.4791333333
729.12,5.78095,6.5805,15.5332,5.84395789474,14.8278,7.18993333333,10.4344666667,11.4428,73.208,13.014,10.6184
729.44,5.59785,6.45836666667,15.3275333333,5.74997192983,14.7215333333,7.0652,10.313,11.3456,72.8666666667,12.8319333333,10.5254
729.76,5.56260833333,6.5215,15.2829333333,5.74516491228,14.7619333334,7.03813333333,10.2621333333,11.3572666667,73.1060666667,12.9152,10.4911333334
730.08,5.545875,6.3934,15.2679333333,5.73094035088,14.6845333333,6.8694,10.1787333333,11.1677333333,73.2785333333,12.8663333333,10.4796
730.39,5.592975,6.26853333333,15.3206666667,5.75856842105,14.7776,6.87993333333,10.2215333333,11.2043333333,73.6365333333,12.9618666667,10.5314666667
730.71,5.48104166667,6.02153333333,15.1414,5.69326666667,14.6287333333,6.81093333333,10.1368666667,11.0508,73.3565333333,12.9004666667,10.3806666667
731.03,5.62545,6.09526666667,15.1746666667,5.88145964912,14.6568,6.94606666667,10.2195333333,11.1336,72.9782666667,12.9814666667,10.3955333333
731.35,5.60936666667,6.09613333333,15.1189333333,5.81893333333,14.6286,6.9584,10.2098666667,11.0804666667,73.0120666666,12.9989333333,10.4935333333
731.67,5.59931666667,6.11986666667,15.2265333333,5.76030175438,14.6639333333,7.00886666667,10.2542666667,11.0223333333,73.3862,13.0208666667,10.6504666667
731.98,5.37368333333,5.87763333333,15.1430666667,5.56236140351,14.5856,6.9446,10.1506,10.8484666667,73.6410666667,12.9594,10.4565333333
732.30,5.36133333333,5.94176666667,15.1903333333,5.54235438596,14.5286666667,7.0524,10.1945333333,10.8213333333,73.9218,13.0424666667,10.4439333333
732.62,5.43645,6.11246666667,15.2740666667,5.66418596491,14.7258666667,7.18826666667,10.3309333333,10.8393333333,74.0268666667,13.1745333333,10.4463333333
732.94,5.554225,6.24026666667,15.4418,5.77084561403,14.8623333333,7.3442,10.4596,10.8464666667,74.3639333333,13.3384666667,10.4595333333
733.25,5.55900833333,6.10773333333,15.4491333333,5.79803859649,14.8400666667,7.33553333333,10.4392666667,10.7107333333,74.2035333333,13.248,10.3796666667
733.57,5.82795,6.3646,15.6492,6.02307368421,15.1687333333,7.70313333333,10.7972,11.0122666667,74.2716666667,13.5037333333,10.5545333333
733.89,6.03225,6.59643333333,15.7848,6.21287017544,15.2622,7.89753333333,10.9871333333,11.1362666666,74.5676666667,13.6612,10.6925333333
734.21,5.86319166667,6.53023333333,15.7532666667,6.09255087719,15.1082666666,7.7428,10.8128666667,11.0033333333,74.8100666667,13.5184,10.5146666667
734.52,5.793775,6.58573333333,15.8319333333,6.05304210526,15.2270666667,7.6742,10.8531333333,10.9597333333,75.0524666667,13.6036,10.5349333333
734.84,5.64534166667,6.2881,15.7059333333,5.81512631579,15.1244666667,7.49913333333,10.7852666666,10.8248,75.1379333333,13.4447333333,10.2981333333
735.16,5.57701666667,6.12133333333,15.5184,5.79287719298,15.0692,7.4232,10.7546,10.7834666667,74.8406666667,13.2853333333,10.0844
735.48,5.861925,6.39423333333,15.7586,6.08027017544,15.2821333333,7.51213333333,10.9606,11.0915333333,74.8642666667,13.3977333334,10.3163333333
735.79,5.60925833333,6.02296666667,15.4564,5.81177192982,15.0566,7.07886666667,10.6397333333,10.7902,74.4563333333,12.9867333333,9.95840000001
736.11,5.41053333333,5.77733333333,15.2742,5.62331578947,14.8972,6.89133333333,10.3558,10.6425333333,74.3478666667,12.8200666667,9.85259999998
736.43,5.50655833333,5.81153333333,15.2960666667,5.58223508772,14.9868666667,6.9942,10.4912,10.8026,74.2369333333,12.9068666667,10.0706666667
736.74,5.51509166667,5.94653333333,15.3140666667,5.57915087719,15.0244,7.13173333333,10.5589333333,10.8813333333,74.5206,13.1109333333,10.3610666667
737.06,5.16974166667,5.69593333334,15.0912,5.17569473684,14.6852666667,6.8418,10.2256,10.5038666667,74.5903333333,12.8388,10.1721333333
737.38,4.9378,5.4996,14.8745333333,4.85712280702,14.4749333334,6.62573333333,10.0522,10.2345333333,74.0054666667,12.6058,9.94793333333
737.69,5.00720833333,5.75553333333,14.9738666667,4.93107368421,14.5128666667,6.65453333333,10.1602666667,10.3030666667,73.8924666667,12.8190666667,10.0745333333
738.01,4.90919166667,5.5398,14.6796666667,4.68600701754,14.2451333333,6.40673333333,9.86486666667,10.1919333333,73.374,12.5088,9.80006666666
738.33,4.88544166667,5.64,14.6792666667,4.7568245614,14.3378,6.48366666667,9.78753333335,10.2329333333,73.5936,12.6014,9.72860000001
738.64,4.96436666667,5.69366666667,14.7575333333,4.78116140351,14.3133333333,6.581,9.77779999999,10.324,73.855,12.7832,9.88379999999
738.96,4.8145,5.58033333333,14.5528666667,4.62996491228,14.2176,6.62206666667,9.62593333333,10.1890666667,73.3517333333,12.7398,9.78246666668
739.28,4.88155833333,5.6987,14.6237333333,4.66755438596,14.2686,6.677,9.7214,10.3317333333,73.4721333333,12.9208666667,9.89486666665
739.59,4.87844166667,5.70663333333,14.6002666667,4.62151929825,14.1780666667,6.5864,9.75473333333,10.2863333334,73.6382666667,12.8676666667,9.78566666667
739.91,4.51395833333,5.47943333333,14.2806,4.42702105263,13.8236,6.303,9.43386666667,9.99073333333,73.4975333333,12.5709333333,9.41313333333
740.23,4.362875,5.24113333333,14.0812,4.19875087719,13.6653333333,6.12233333333,9.28466666668,9.917,73.4762,12.3564666667,9.08706666665
740.54,4.41450833334,5.34273333333,14.1904,4.3468877193,13.7959333333,6.13153333333,9.41473333333,10.114,73.8024666667,12.487,9.21226666667
740.86,4.34579166667,5.39993333333,14.2284666667,4.4495368421,13.8729333333,6.14653333333,9.39733333335,10.1646,73.8688666667,12.592,9.25213333332
741.18,4.57165833333,5.42896666667,14.3146666666,4.66629824561,14.1384666667,6.45566666667,9.472,10.374,74.1474,12.7105333333,9.47626666667
741.49,4.753225,5.63363333333,14.5524,4.97023859649,14.5232,6.78993333333,9.72313333333,10.6107333333,74.7002,13.0018,9.78359999999
741.81,4.87856666667,5.8284,14.8759333334,5.13030175439,14.6602666667,6.97073333333,9.91046666667,10.7156666667,74.7667333333,13.1156,10.1644666667
742.12,4.65285833333,5.65476666667,14.8005333333,4.94796491228,14.4763333333,6.761,9.82406666667,10.5000666667,74.5198666667,12.8274,10.0404
742.44,4.858025,5.7542,15.123,5.06312631579,14.5701333333,6.80486666667,9.93206666667,10.6091333333,75.1301333333,12.9679333333,10.1966666667
742.76,5.0726,5.9394,15.4446,5.31228070176,14.8589333333,7.13206666667,10.1759333333,10.7569333333,75.2769333333,13.227,10.4616666666
743.07,5.1797,6.10986666667,15.6770666667,5.48346666667,15.0095333333,7.40346666667,10.3792,11.0206,75.217,13.4716,10.6628666666
743.39,5.54868333333,6.42026666667,16.0215333333,5.81396491228,15.3801333333,7.7646,10.7290666667,11.5003333333,75.4979333333,13.785,10.9884666667
743.70,5.62918333334,6.49593333333,16.1168666667,5.96358245614,15.3926666667,7.81426666667,10.8,11.4807333333,75.0366666667,13.8697333333,11.108
744.02,5.719375,6.4942,16.0269333333,6.01236491228,15.4428666667,7.9194,10.6612666667,11.5012,74.8322,13.9344,11.1562666667
744.34,5.66585833333,6.42516666667,15.8184,5.89214385965,15.287,7.76366666666,10.6248666667,11.4064,74.7458,13.7192666667,11.1466666667
744.65,5.66213333333,6.46983333333,15.8434666667,5.96014035088,15.3325333333,7.73926666667,10.889,11.5067333333,74.7026666667,13.8344,11.2513333333
744.97,5.502025,6.35056666666,15.7694666667,5.81416491228,15.1568666667,7.61633333333,10.8874,11.4560666667,74.5026666667,13.7874,11.3168
745.28,5.516625,6.21363333333,15.5354,5.76158947368,15.0387333333,7.546,10.9278,11.4752666667,73.5925333333,13.6895333333,11.2764
745.60,5.18410833333,6.0034,15.2856,5.5387122807,14.8887333333,7.41146666667,10.5805333333,11.1574,73.477,13.4525333333,10.965
745.91,5.16381666667,6.1234,15.243,5.71335438596,14.9482666667,7.51913333333,10.6492,11.2506666666,73.3236666667,13.4818666667,10.9828666667
746.23,5.189275,6.09336666667,15.1268666667,5.85406666667,14.9828666667,7.47193333333,10.6881333333,11.3592,73.3552666667,13.4774,11.0394666667
746.55,4.97503333333,5.99166666667,14.7899333333,5.82270526316,14.8555333333,7.25413333333,10.4031333333,11.0293333333,72.9279333333,13.3114666667,10.886
746.86,4.73425,5.7516,14.6584,5.67305964912,14.6414666667,6.95793333333,10.0764666667,10.5836666667,72.6318,13.1174,10.6977333333
747.18,4.71108333333,5.90933333333,14.7729333333,5.79295087719,14.7656666667,6.91446666667,10.1286666667,10.6749333333,72.8209333333,13.2168,10.7599333333
747.49,4.45335,5.6817,14.5233333333,5.54162807018,14.5016,6.61346666667,9.97346666667,10.4295333333,72.3847333333,12.9664,10.5286
747.81,4.43218333333,5.5304,14.5581333333,5.4373754386,14.4778666667,6.57206666667,9.87993333333,10.4208666667,72.9817333333,13.0981333333,10.5373333333
748.12,4.51260833333,5.63023333333,14.7426666667,5.43920350877,14.6506666667,6.78293333333,9.95266666667,10.4782,73.2026,13.1444,10.6161333333
748.44,4.666775,5.8954,15.031,5.48608070175,14.8781333333,6.97713333333,10.1176666667,10.6026666667,73.8669333333,13.3672666667,10.7942666666
748.75,4.72355833333,6.1399,15.1265333333,5.55406315789,15.0852666667,7.06806666667,10.1265333333,10.7008,74.3942666667,13.5451333333,10.7468
749.07,5.353425,6.5331,15.5419333333,5.85732631579,15.4859333333,7.39553333333,10.537,11.2148,74.7838,13.9918666667,11.1320666667
749.38,5.08354166667,6.149,15.3139333333,5.60563157895,15.2338666667,7.10413333333,10.4192666667,10.8105333333,74.9738666667,13.7344666667,10.8227333333
749.70,5.11844166667,6.24053333333,15.4334,5.57556491228,15.2137333333,7.1306,10.4858666667,10.8278,75.0402666666,13.8266666667,10.884
750.01,5.331425,6.2935,15.6828,5.61128421053,15.2766,7.0876,10.6632,10.9862666667,75.4406,13.9010666667,11.1062
750.33,5.40954166667,6.30243333333,15.6145333333,5.54794035088,15.271,7.03206666666,10.7236,11.0573333333,75.5016666667,13.9464666667,11.2240666667
750.64,5.43811666667,6.15813333333,15.4978,5.34284210527,15.1622666667,6.95553333333,10.6158666667,10.8701333333,75.7153333334,13.7702666667,11.1316666667
750.96,5.65819166667,6.3691,15.874,5.48192631579,15.3334666667,7.14093333333,10.8049333333,11.0469333334,75.8295333333,13.9530666667,11.2814
751.27,5.8631,6.64576666667,16.094,5.66697192983,15.4638,7.32166666667,10.8435333333,11.1636666667,75.8477333333,14.1558666667,11.4270666667
751.59,5.99684166667,6.5865,16.0324666667,5.78149122807,15.2937333333,7.21346666666,10.7868666667,11.1241333333,75.673,14.0968666667,11.4369333334
751.90,5.81144166667,6.14806666667,15.6734666667,5.61417192982,14.9238666667,7.01073333333,10.4744666667,10.8382666667,75.1082,13.7782,11.1111333333
752.22,5.78425833334,5.97296666667,15.7027333333,5.55678596491,14.7402,6.86426666666,10.406,10.6998,75.3203333333,13.6715333333,11.0971333333
752.53,5.741525,5.93116666667,15.7440666667,5.55609824562,14.7396666666,6.86746666667,10.4538666667,10.6646666667,75.5381333333,13.5936666667,11.1111333333
752.85,6.06736666667,6.31836666667,15.9565333333,5.61248421053,14.8945333333,7.16573333333,10.6384,11.0954,75.2576,13.9310666667,11.3968666666
753.16,5.97158333333,6.28266666667,15.9582,5.50319649123,14.8968666667,7.28813333333,10.5642,11.1285333333,75.8389333333,13.9945333333,11.3
753.47,5.91330833333,6.17266666667,15.9134,5.39927719298,14.8727333333,7.3086,10.5227333333,11.0867333333,76.0636666667,13.9801333333,11.2098
753.79,6.27213333333,6.44853333333,16.4422,5.82405263158,15.3304,7.86179999999,10.8774,11.407,76.644,14.3771333333,11.5558
754.10,6.50069166667,6.82586666667,16.908,6.29917543859,15.7352,8.28220000001,11.2501333333,11.8948,77.0522,14.7718666667,11.9300666667
754.42,6.70484166667,7.0105,17.0512666667,6.52141403509,15.9537333333,8.53073333333,11.3472,12.0372,77.3975333333,14.9045333334,12.0702
754.73,6.738025,6.87,16.9736666667,6.52945964913,15.9963333333,8.57766666666,11.4199333333,12.0311333333,76.9737333333,14.7633333333,12.0413333333
755.05,6.42806666666,6.72466666667,16.7506,6.16127017544,15.8646666667,8.33266666667,11.1325333333,11.7938,76.947,14.4725333333,11.7939333333
755.36,6.15835,6.6443,16.6036,5.87321052631,15.7622666667,7.95213333334,10.9964,11.5458,77.408,14.2692,11.438
755.67,5.99794166667,6.65073333333,16.5061333333,5.81318596492,15.8242666667,7.80473333334,10.9378,11.4844,77.5327333333,14.1477333333,11.4152666667
755.99,5.63061666667,6.26743333333,16.1072,5.6767122807,15.4462,7.5368,10.5460666667,11.1014666667,76.7156,13.9070666667,11.1516666667
756.30,5.3669,5.947,15.7698,5.46013333333,15.2232,7.189,10.2252,10.7398,76.6067333333,13.4906,10.8544
756.62,5.335375,5.91426666667,15.5412666667,5.51689824561,15.2388,6.9612,10.1247333333,10.5785333333,75.9422,13.1024666666,10.7988666667
756.93,5.56899166667,6.15116666667,15.7816,5.78535789474,15.53,7.28146666667,10.2808,10.9538666667,75.8268,13.2909333334,11.0626666667
757.24,5.38465,6.16406666667,15.5820666667,5.71824561403,15.2698666667,7.00526666667,10.2142666667,10.8412666667,75.4920666667,13.2167333333,10.9868666667
757.56,5.20888333333,6.0252,15.1946666667,5.45123508772,14.9598,6.7248,9.86666666666,10.5663333333,75.0707333333,12.9900666667,10.9413333333
757.87,5.01054166667,5.9979,14.9395333333,5.356,14.7314,6.5324,9.71826666666,10.4896666667,74.8342,12.9119333333,10.8926666667
758.18,4.7586,5.83526666667,14.73,5.18361403509,14.5244666667,6.34253333333,9.47813333334,10.3636,75.0593333334,12.6744666667,10.7300666667
758.50,5.13384166667,6.20873333333,15.081,5.64398947368,14.7671333333,6.7112,9.84040000001,10.8110666667,75.1674666667,13.0849333333,11.1380666667
758.81,5.44253333333,6.43523333333,15.3711333333,5.99884561403,14.9030666667,7.05966666667,10.0464666667,11.0498,74.8720666667,13.3333333333,11.6135333333
759.13,5.605225,6.5302,15.3480666667,6.08508070175,14.8000666667,7.2584,10.0578666667,11.0973333333,74.7613333333,13.4518,11.6943333333
759.44,5.9294,6.85043333333,15.5683333334,6.26049824561,14.9742666667,7.4306,10.3703333333,11.3606,75.1029333333,13.6497333333,11.9265333333
759.75,6.23590833333,7.06123333333,15.9390666667,6.63029473684,15.3061333333,7.69913333333,10.7302,11.6885333333,75.4957333333,14.0456666667,12.3035333333
760.07,6.2557,7.03546666667,16.0873333333,6.72882807017,15.1404666667,7.7718,10.7912,11.6564,75.5998,14.2701333333,12.2486666667
760.38,6.23809166667,7.0261,16.0965333333,6.75563859649,15.0475333333,7.7688,10.8850666667,11.4895333333,75.8933333333,14.3340666667,12.231
760.69,6.16725,6.80633333333,15.9256666667,6.50035087719,14.813,7.72946666667,10.6686666667,11.3671333334,75.8607333333,14.234,12.1208666667
761.01,6.43871666667,6.9768,16.3493333333,6.78075789473,15.0622,8.1026,11.0597333333,11.6996,76.4274666667,14.5714,12.2442
761.32,6.534,6.97206666667,16.5673333333,6.94531578947,15.1658,8.29066666666,11.1742666667,11.8419333333,76.5719333333,14.6378666667,12.2938666667
761.63,6.90908333333,7.48203333333,17.1556,7.27952982457,15.6166666667,8.71640000001,11.7073333333,12.3325333333,77.2266666667,15.1173333334,12.6556
