wavelength,Back_SpoBoef,Belly_SpoBoef,Breast_SpoBoef,Crissum_SpoBoef,Crown_SpoBoef,DorTail_SpoBoef,Patch10_SpoBoef,Rump_SpoBoef,Throat_SpoBoef,WingTip_SpoBoef
707.38,17.5076666667,54.418,35.3106666667,36.574,15.9733333333,10.4846666667,34.572,19.0993333333,40.8483333333,16.064
707.70,17.6336666667,54.6473333333,35.2183333333,36.9236666667,16.0993333333,10.8363333333,34.7696666667,19.4123333333,40.865,16.1406666667
708.03,17.8316666667,54.7166666667,35.5176666667,36.8933333333,16.254,10.9873333333,34.9516666667,19.6926666667,40.7926666667,16.3513333333
708.35,18.1263333333,55.0703333333,35.838,36.7733333333,16.3776666667,11.1653333333,35.399,19.891,41.14,16.622
708.67,18.137,55.1576666667,35.7943333333,36.818,16.5043333333,11.038,35.4126666667,20.208,41.1953333333,16.5126666667
708.99,18.2016666667,55.1526666667,35.6456666667,36.5723333333,16.4693333333,10.9583333333,35.1703333333,19.9663333333,41.044,16.348
709.31,17.8993333333,54.9953333333,35.2946666667,36.2873333333,16.1383333333,10.815,35.0866666667,19.821,40.778,16.1543333333
709.63,17.681,55.0473333333,35.0583333333,36.1363333333,15.884,10.6853333333,34.787,19.7413333333,40.393,15.9
709.95,17.7353333333,54.9146666667,35.312,36.281,15.9076666667,10.8063333333,34.9226666667,19.9126666667,40.6273333333,15.9473333333
710.27,17.749,55.229,35.4983333333,36.4216666667,15.99,10.9123333333,35.14,20.2246666667,41.1093333333,15.8786666667
710.59,17.7443333333,54.8953333333,35.274,36.3876666667,15.557,10.8403333333,34.8363333333,20.0746666667,40.8016666667,15.6206666667
710.91,17.6946666667,55.1626666667,35.4126666667,36.4243333333,15.3763333333,10.9223333333,34.9586666667,20.0603333333,40.9736666667,15.3996666667
711.24,17.8786666667,55.2513333333,35.837,36.413,15.479,10.919,34.941,20.1183333333,41.2766666667,15.3106666667
711.56,17.7163333333,55.3523333333,35.6893333333,36.4983333333,15.4403333333,10.9453333333,35.104,20.3046666667,41.4503333333,15.2886666667
711.88,17.4203333333,55.0503333333,35.6583333333,36.2273333333,15.1676666667,10.8146666667,34.672,20.0656666667,40.949,15.0873333333
712.20,17.385,55.0763333333,35.7413333333,36.1103333333,15.0976666667,10.8113333333,34.6016666667,19.937,40.7496666667,14.9693333333
712.52,17.3746666667,55.1743333333,35.7476666667,36.2063333333,15.0893333333,10.8163333333,34.758,20.103,40.8176666667,14.8153333333
712.84,17.5153333333,55.1,35.8796666667,36.0893333333,15.1066666667,10.7256666667,34.6426666667,20.1183333333,40.721,14.7266666667
713.16,17.772,55.1953333333,36.0763333333,36.0276666667,15.1016666667,10.6726666667,34.85,20.2806666667,40.9326666667,15.1176666667
713.48,17.416,54.763,35.5573333333,35.6703333333,14.7163333333,10.2433333333,34.7196666667,19.9226666667,40.3126666667,14.829
713.80,17.206,54.6376666667,35.2816666667,35.604,14.5573333333,9.984,34.412,19.815,39.9916666667,14.7906666667
714.12,17.2266666667,54.903,35.5813333333,35.8716666667,15.0593333333,10.1843333333,34.9366666667,19.918,40.3106666667,14.9543333333
714.44,17.183,54.9453333333,35.552,35.939,15.0453333333,10.084,35.0033333333,19.732,39.9243333333,14.7466666667
714.76,17.2853333333,54.9543333333,35.3796666667,36.148,15.425,10.3053333333,35.2583333333,19.7283333333,39.885,14.8506666667
715.08,17.2786666667,55.2783333333,35.3726666667,35.887,15.5326666667,10.369,35.2503333333,19.6443333333,39.8106666667,14.619
715.40,17.2786666667,55.3613333333,35.3626666667,36.053,15.6353333333,10.2043333333,35.338,19.8176666667,40.1366666667,14.3946666667
715.72,17.3626666667,55.202,35.3296666667,36.0253333333,15.7553333333,10.3213333333,35.3713333333,19.6573333333,39.9186666667,14.488
716.04,17.6823333333,55.1863333333,35.641,36.195,16.155,10.5736666667,35.44,19.9813333333,40.072,14.518
716.36,17.88,55.2146666667,35.5133333333,36.288,16.041,10.6173333333,35.377,19.8976666667,40.281,14.602
716.68,17.755,54.983,35.3716666667,36.482,16.1333333333,10.816,35.172,19.88,40.255,14.3983333333
717.00,17.9076666667,55.249,35.5293333333,36.6363333333,16.372,10.6676666667,35.0743333333,19.907,40.5193333333,14.1583333333
717.32,17.97,55.08,35.4916666667,36.6713333333,16.607,10.7543333333,35.1896666667,19.9176666667,40.4023333333,13.9003333333
717.64,18.018,55.2363333333,35.2666666667,36.6176666667,16.6576666667,10.6326666667,34.741,19.8013333333,40.428,13.6166666667
717.96,18.7423333333,55.1436666667,35.6916666667,36.9186666667,17.3326666667,11.2166666667,34.848,20.5253333333,40.9646666667,14.3896666667
718.28,18.6023333333,54.8073333333,35.5093333333,36.7733333333,17.0046666667,10.9083333333,34.4016666667,20.5136666667,40.7526666667,14.378
718.60,18.7343333333,54.681,35.6966666667,37.1483333333,17.1823333333,10.904,34.4046666667,20.667,40.9633333333,14.5486666667
718.92,19.171,54.8156666667,35.9396666667,37.4056666667,17.5013333333,11.23,34.728,21.085,41.0506666667,15.1803333333
719.24,19.307,55.0886666667,36.4456666667,37.7216666667,17.7196666667,11.4223333333,35.0346666667,21.3816666667,41.581,15.3753333333
719.56,19.2106666667,54.9503333333,36.014,37.492,17.321,11.315,34.7896666667,20.8783333333,41.2813333333,15.4633333333
719.88,19.1226666667,55.1756666667,36.1926666667,37.9443333333,17.6286666667,11.6523333333,34.8596666667,21.0576666667,41.3196666667,15.5326666667
720.20,19.7783333333,55.3633333333,36.3356666667,38.0006666667,17.9393333333,11.4773333333,34.8453333333,21.2686666667,41.427,15.4373333333
720.52,20.127,55.6616666667,36.5196666667,38.3486666667,18.079,12.0346666667,34.8336666667,21.364,41.645,15.8233333333
720.84,20.1373333333,55.5626666667,36.3553333333,38.4476666667,17.8126666667,11.768,34.8056666667,21.2996666667,41.592,15.8973333333
721.16,20.022,54.9693333333,36.3603333333,38.2636666667,17.618,11.5306666667,34.691,21.1463333333,41.5356666667,16.1266666667
721.48,19.5773333333,55.0906666667,36.0083333333,38.4133333333,17.408,11.1376666667,34.3673333333,20.78,41.4926666667,15.9586666667
721.79,19.6033333333,55.2833333333,36.315,38.696,17.5286666667,11.27,34.637,20.941,41.78,16.2583333333
722.11,19.3736666667,55.1846666667,36.419,38.7126666667,17.504,11.1723333333,34.6523333333,20.819,41.5806666667,15.9326666667
722.43,19.059,55.0213333333,36.066,38.5216666667,17.3643333333,10.9996666667,34.221,20.2353333333,41.3003333333,15.4386666667
722.75,19.289,54.8076666667,35.5993333333,38.4173333333,17.334,11.1226666667,34.0693333333,20.359,41.3963333333,15.7003333333
723.07,19.3316666667,55.0353333333,36.0503333333,38.8136666667,17.609,11.3656666667,34.2466666667,20.9503333333,41.5653333333,15.9443333333
723.39,19.627,55.2543333333,36.091,38.8253333333,17.4486666667,11.146,34.33,21.2373333333,41.9533333333,15.8383333333
723.71,19.3593333333,55.513,36.084,38.9743333333,17.576,11.2823333333,34.732,21.1653333333,42.063,15.909
724.03,18.996,55.2483333333,35.727,38.7743333333,17.2093333333,10.9283333333,34.2206666667,21.0156666667,41.5643333333,15.6453333333
724.35,19.2923333333,55.4546666667,36.116,39.015,17.6273333333,11.3166666667,34.3926666667,21.19,41.751,15.4266666667
724.67,19.6816666667,55.664,36.238,39.3516666667,17.9273333333,11.6183333333,34.681,21.471,41.6403333333,15.9173333333
724.98,19.611,55.4783333333,36.041,39.315,17.702,11.5353333333,34.71,21.3003333333,41.5596666667,15.8163333333
725.30,19.736,55.3643333333,35.7316666667,39.0936666667,17.7166666667,11.5203333333,34.802,21.3536666667,41.434,15.4216666667
725.62,20.0636666667,55.16,35.8876666667,39.1883333333,17.893,11.9703333333,34.7686666667,21.2503333333,41.596,15.8243333333
725.94,20.3483333333,55.6606666667,36.0653333333,39.4716666667,17.954,12.2316666667,35.132,21.799,41.72,15.9303333333
726.26,20.2966666667,55.664,36.278,39.784,17.9926666667,11.98,34.929,21.6116666667,41.6946666667,15.554
726.58,20.1916666667,55.418,35.9506666667,39.815,17.942,11.9613333333,34.6473333333,21.261,41.82,15.4803333333
726.90,20.3243333333,55.346,36.3566666667,39.9313333333,18.4486666667,12.2146666667,34.4366666667,21.185,41.6636666667,15.8333333333
727.21,20.4006666667,55.1796666667,36.52,39.9366666667,18.2546666667,12.188,34.286,21.244,41.601,15.8343333333
727.53,20.7903333333,55.1083333333,36.9913333333,40.249,18.658,12.5213333333,34.7833333333,21.461,42.1646666667,16.288
727.85,20.9733333333,55.1603333333,37.6346666667,40.2926666667,18.7106666667,12.872,34.7956666667,21.859,42.2456666667,16.8853333333
728.17,20.913,55.3503333333,37.866,40.4883333333,18.843,13.0256666667,34.6706666667,21.8363333333,42.6326666667,16.8263333333
728.49,21.1453333333,55.2573333333,37.954,40.364,19.0193333333,13.3143333333,34.7016666667,22.0606666667,42.785,16.946
728.80,20.8596666667,55.0463333333,37.9163333333,40.3286666667,18.816,13.1796666667,34.5026666667,21.7336666667,42.5936666667,17.1093333333
729.12,20.936,55.0366666667,37.4656666667,40.2313333333,18.612,12.629,34.28,21.8716666667,42.6076666667,17.2873333333
729.44,20.7756666667,54.4653333333,37.4423333333,40.3876666667,18.6266666667,12.421,34.088,21.698,42.5156666667,17.589
729.76,20.8566666667,54.4706666667,37.6273333333,40.372,18.6526666667,12.6636666667,34.4873333333,21.8546666667,42.514,18.0596666667
730.08,21.099,54.8376666667,37.7133333333,40.522,18.716,12.6196666667,35.0496666667,21.8996666667,42.936,18.175
730.39,20.9136666667,54.278,37.291,40.4526666667,18.2476666667,12.4816666667,35.1623333333,21.637,42.798,17.9893333333
730.71,20.9473333333,53.9936666667,37.373,40.8183333333,18.4456666667,12.704,35.1993333333,21.6856666667,43.043,18.097
731.03,20.8266666667,53.8626666667,37.263,40.7406666667,18.2826666667,12.291,34.8313333333,21.3706666667,42.9056666667,17.9233333333
731.35,20.969,54.0666666667,36.825,40.676,18.1863333333,12.0353333333,35.0173333333,21.0823333333,42.8423333333,18.0123333333
731.67,21.0896666667,53.811,36.935,40.7916666667,18.3246666667,12.06,35.4556666667,21.4163333333,42.7913333333,18.294
731.98,21.4553333333,54.196,37.5956666667,41.3676666667,18.9923333333,12.3683333333,36.1236666667,21.8336666667,43.0136666667,18.788
732.30,21.8083333333,54.3586666667,37.7276666667,41.4606666667,19.1943333333,12.8473333333,36.08,22.0423333333,43.1693333333,18.9706666667
732.62,21.9963333333,54.4463333333,38.1186666667,41.785,19.4806666667,13.2473333333,36.6813333333,22.099,43.4176666667,19.08
732.94,22.4143333333,54.307,38.3863333333,41.6073333333,19.7076666667,13.708,36.925,21.8483333333,43.4186666667,19.111
733.25,22.111,54.151,38.35,41.7396666667,19.9626666667,13.6733333333,36.6916666667,22.0586666667,43.2313333333,18.951
733.57,21.916,53.941,38.4826666667,41.648,20.154,13.7173333333,36.5093333333,21.8216666667,42.893,18.8666666667
733.89,21.665,54.287,38.682,41.4966666667,20.2416666667,13.7603333333,36.5036666667,21.7836666667,42.931,18.9903333333
734.21,21.8643333333,54.6173333333,38.7446666667,41.341,20.221,14.109,36.773,21.744,42.929,19.279
734.52,22.3,55.1663333333,39.1946666667,41.6083333333,20.865,15.0816666667,37.6043333333,22.378,43.3433333333,19.9533333333
734.84,22.0606666667,54.4046666667,39.0593333333,41.512,20.9133333333,15.1423333333,37.5746666667,22.2296666667,43.2556666667,20.0136666667
735.16,21.734,54.422,38.5216666667,41.3233333333,20.489,14.9543333333,37.1383333333,21.7223333333,42.8226666667,19.647
735.48,21.484,54.37,38.304,41.131,19.7643333333,14.629,36.667,21.1896666667,42.6263333333,19.2696666667
735.79,21.9863333333,54.696,38.791,41.6696666667,20.0793333333,14.7773333333,37.3156666667,21.5546666667,43.097,19.7313333333
736.11,21.8266666667,54.8216666667,38.8023333333,41.6816666667,19.782,15.0153333333,36.9873333333,21.597,42.8796666667,19.649
736.43,21.4003333333,55.19,38.511,41.716,19.4156666667,14.6823333333,36.933,21.77,43.0473333333,19.6006666667
736.74,21.9166666667,55.399,38.695,41.8153333333,19.4153333333,14.995,37.1596666667,21.8176666667,43.4866666667,19.8366666667
737.06,22.255,55.281,38.9036666667,41.9523333333,19.7346666667,15.234,37.3296666667,22.3533333333,43.4893333333,20.1773333333
737.38,22.7926666667,55.4173333333,39.056,42.2226666667,20.3226666667,15.3703333333,37.5153333333,22.328,43.6533333333,20.5916666667
737.69,22.77,55.3796666667,39.271,42.7923333333,21.0036666667,15.5196666667,37.7373333333,22.6723333333,43.7616666667,21.1876666667
738.01,22.3163333333,55.2936666667,38.9523333333,42.6696666667,20.6476666667,15.262,37.3696666667,22.5863333333,43.4546666667,20.9913333333
738.33,22.016,55.5596666667,39.1713333333,42.919,20.8163333333,15.461,37.267,22.7953333333,43.278,21.0266666667
738.64,22.21,54.9883333333,39.3023333333,42.8413333333,21.3223333333,15.6366666667,37.107,22.6906666667,43.47,21.0753333333
738.96,22.1233333333,54.9113333333,39.4896666667,42.6856666667,21.64,15.5826666667,37.2723333333,22.5316666667,43.3793333333,21.058
739.28,21.6646666667,54.3293333333,39.2173333333,42.0043333333,21.541,15.075,37.1486666667,22.086,42.8093333333,20.6613333333
739.59,21.6253333333,53.9383333333,38.8703333333,41.7443333333,21.5873333333,14.6323333333,37.041,21.4506666667,42.553,20.5423333333
739.91,21.723,53.7203333333,39.1136666667,41.9723333333,21.985,14.8313333333,36.879,21.2983333333,42.7716666667,20.749
740.23,21.15,54.025,38.5983333333,41.5363333333,21.709,14.3203333333,36.907,21.1753333333,42.2486666667,20.2596666667
740.54,20.8636666667,53.9006666667,38.375,41.1733333333,21.225,14.1843333333,36.8923333333,21.0443333333,42.0763333333,20.271
740.86,20.523,53.7386666667,38.2743333333,41.1503333333,20.889,14.1436666667,37.111,21.1893333333,41.5553333333,19.9213333333
741.18,19.9973333333,53.743,37.8806666667,40.4733333333,20.1966666667,13.5086666667,36.511,20.29,41.0183333333,18.9603333333
741.49,19.8783333333,53.5496666667,37.7416666667,40.1216666667,19.8513333333,12.752,36.552,19.7973333333,40.6763333333,18.6616666667
741.81,20.1486666667,53.9773333333,37.9576666667,40.0356666667,19.6533333333,12.579,36.8156666667,19.791,41.178,18.566
742.12,20.2413333333,55.088,38.043,40.0756666667,19.3583333333,12.8403333333,37.7066666667,20.1426666667,41.3373333333,18.7973333333
742.44,20.2366666667,54.643,37.468,39.8956666667,18.6283333333,12.7716666667,37.2283333333,20.35,41.3773333333,18.727
742.76,20.593,55.0806666667,37.9936666667,40.174,18.8826666667,13.4243333333,37.409,20.8493333333,41.6413333333,19.182
743.07,20.8263333333,55.6276666667,38.3563333333,39.738,18.7536666667,13.8313333333,37.752,21.488,41.7963333333,19.4156666667
743.39,20.7716666667,55.6376666667,38.1323333333,39.231,18.6036666667,13.5876666667,38.089,21.6103333333,41.3416666667,19.2106666667
743.70,21.309,55.3343333333,38.4946666667,39.4176666667,18.8723333333,13.8553333333,38.1053333333,21.2946666667,41.753,19.752
744.02,21.386,55.682,38.614,39.5766666667,19.3583333333,14.1066666667,38.585,21.4733333333,42.48,20.044
744.34,21.5463333333,55.5846666667,38.36,39.6826666667,19.3563333333,14.2266666667,38.727,21.9136666667,42.872,20.2526666667
744.65,22.0713333333,55.5216666667,38.665,39.7603333333,19.6756666667,14.651,39.1613333333,22.9333333333,43.237,20.6106666667
744.97,22.1146666667,55.213,38.5463333333,39.868,19.809,15.2126666667,39.3243333333,23.304,43.451,20.558
745.28,22.1586666667,54.9926666667,37.9003333333,39.6623333333,19.8236666667,15.2863333333,39.3836666667,23.1276666667,43.1716666667,20.455
745.60,20.8166666667,53.9886666667,37.329,38.8863333333,19.054,14.3973333333,38.3866666667,22.5356666667,42.236,19.5826666667
745.91,20.8943333333,54.449,37.6126666667,38.778,19.33,14.5493333333,38.793,22.3843333333,42.2013333333,19.6396666667
746.23,20.338,54.9423333333,37.476,38.657,18.8423333333,13.9973333333,38.9563333333,22.013,42.5003333333,19.6353333333
746.55,20.057,54.8273333333,37.4793333333,39.156,19.3233333333,13.8303333333,38.8713333333,22.0923333333,42.4483333333,19.6376666667
746.86,19.9253333333,54.589,37.0853333333,38.9686666667,19.163,13.707,38.819,22.0476666667,42.227,19.5813333333
747.18,19.5016666667,54.779,36.9843333333,38.7946666667,18.6853333333,13.431,38.6166666667,22.3063333333,42.0746666667,19.4123333333
747.49,19.2206666667,54.4286666667,36.8023333333,38.19,17.5673333333,12.7693333333,37.9833333333,21.745,41.054,18.866
747.81,19.2446666667,54.62,37.0646666667,37.8873333333,17.6286666667,12.678,37.711,21.61,41.002,18.7453333333
748.12,18.949,54.3433333333,36.8226666667,37.559,17.0053333333,12.235,37.5003333333,20.9656666667,40.621,18.5806666667
748.44,18.2773333333,54.6396666667,36.51,37.3076666667,16.5336666667,11.968,36.8793333333,20.5233333333,40.1446666667,18.218
748.75,17.984,54.3343333333,36.9243333333,36.9976666667,16.2473333333,11.5526666667,36.3796666667,20.6473333333,39.941,18.1456666667
749.07,18.6746666667,54.676,37.5256666667,37.7013333333,16.52,12.0636666667,37.0856666667,21.3426666667,40.5896666667,18.3816666667
749.38,17.7413333333,54.52,36.9406666667,37.3526666667,16.4456666667,11.6166666667,36.8373333333,21.172,40.5183333333,18.1093333333
749.70,17.952,54.1923333333,36.3566666667,37.3503333333,16.5353333333,11.8023333333,36.4446666667,21.3116666667,39.8916666667,17.7623333333
750.01,17.7486666667,54.1083333333,36.316,37.3393333333,16.0383333333,11.462,36.4763333333,21.0233333333,40.0003333333,17.3536666667
750.33,17.6246666667,54.966,36.811,37.8133333333,15.915,11.7153333333,36.192,21.2496666667,39.9643333333,17.1383333333
750.64,17.2066666667,54.5196666667,36.6326666667,37.269,16.0526666667,11.6733333333,36.1146666667,20.8463333333,39.3403333333,16.452
750.96,17.5983333333,55.442,37.0893333333,37.4153333333,16.844,12.3633333333,36.424,21.4876666667,39.633,16.6813333333
751.27,17.1673333333,55.6833333333,36.749,37.1613333333,16.637,12.2496666667,36.4986666667,21.393,39.4583333333,16.284
751.59,16.615,55.7573333333,36.2156666667,36.822,16.482,11.8846666667,35.8613333333,21.493,39.3053333333,15.713
751.90,17.3233333333,55.9253333333,36.5586666667,37.0696666667,16.769,12.303,36.3543333333,21.877,39.784,16.0393333333
752.22,17.0623333333,56.2976666667,36.3356666667,36.9946666667,16.4323333333,12.346,36.1893333333,21.8073333333,39.7333333333,15.7296666667
752.53,17.3823333333,56.4113333333,36.4023333333,36.757,16.7626666667,12.1586666667,36.2253333333,21.632,39.752,15.8773333333
752.85,17.7043333333,56.1696666667,36.579,36.7686666667,16.6963333333,12.5583333333,36.184,22.1783333333,39.576,15.965
753.16,17.3976666667,55.9296666667,36.6563333333,36.3313333333,16.1276666667,11.7556666667,36.08,21.902,39.684,15.404
753.47,17.3783333333,55.9163333333,36.4916666667,36.032,15.9253333333,11.9216666667,35.8246666667,22.3456666667,39.2793333333,15.1243333333
753.79,17.3553333333,55.235,36.3246666667,35.4213333333,15.7263333333,11.758,36.0136666667,22.4343333333,39.2716666667,15.223
754.10,17.828,55.3706666667,36.4943333333,36.255,15.6253333333,12.075,36.12,22.6966666667,39.7753333333,15.895
754.42,17.673,55.137,36.178,36.526,15.6606666667,11.8173333333,35.83,22.5756666667,40.142,16.054
754.73,17.445,54.677,35.9996666667,36.4773333333,15.1796666667,11.373,35.2596666667,22.4223333333,40.1603333333,15.7033333333
755.05,17.7553333333,55.2703333333,36.7226666667,36.847,15.7183333333,11.6293333333,36.0076666667,22.901,40.4076666667,16.0603333333
755.36,17.5753333333,54.9343333333,36.8423333333,36.6853333333,16.275,11.3566666667,36.2623333333,23.1043333333,40.1783333333,16.228
755.67,18.1256666667,55.2016666667,37.171,36.9016666667,16.8093333333,11.8143333333,36.521,23.581,40.628,16.619
755.99,18.7966666667,55.6293333333,37.4823333333,37.197,17.4506666667,12.4623333333,36.659,24.2283333333,40.966,17.3556666667
756.30,19.4136666667,55.6303333333,37.578,37.482,17.6196666667,12.3656666667,36.8893333333,23.8506666667,41.086,17.1873333333
756.62,20.199,56.4153333333,38.219,38.5553333333,18.3243333333,13.8393333333,37.2736666667,24.7636666667,41.791,18.084
756.93,20.7953333333,56.4853333333,38.4963333333,39.0733333333,19.1116666667,14.1733333333,37.6463333333,25.1726666667,42.28,18.8393333333
757.24,21.0156666667,56.784,38.731,39.5803333333,19.654,14.48,37.706,25.4846666667,42.816,19.1573333333
757.56,20.6946666667,56.906,38.302,38.9453333333,19.6656666667,13.652,37.4976666667,25.2293333333,42.1773333333,18.524
757.87,20.5476666667,56.538,38.164,38.8726666667,19.0983333333,13.2526666667,37.7616666667,25.1046666667,41.4973333333,17.7776666667
758.18,21.4276666667,57.225,39.0463333333,39.1583333333,19.939,14.5303333333,38.646,25.9243333333,41.9906666667,18.483
758.50,21.8343333333,57.0653333333,39.027,39.2346666667,19.729,14.3856666667,38.549,25.7096666667,42.2646666667,18.453
758.81,21.9443333333,57.379,38.9636666667,39.894,19.3296666667,14.004,37.6966666667,25.5856666667,42.4286666667,18.2386666667
759.13,21.924,57.3023333333,38.8143333333,40.2523333333,19.5586666667,13.886,37.8076666667,25.4233333333,42.5856666667,18.2966666667
759.44,21.2193333333,56.905,38.1023333333,40.4543333333,19.1553333333,13.4103333333,36.934,24.852,41.9746666667,17.187
759.75,21.2103333333,57.245,38.1316666667,40.7373333333,19.5263333333,13.6793333333,36.67,25.1033333333,42.0243333333,17.2383333333
760.07,20.7326666667,56.6873333333,37.5336666667,40.186,19.3116666667,13.2483333333,36.0173333333,24.57,41.5286666667,16.88
760.38,20.3743333333,56.815,37.377,40.2653333333,19.4066666667,13.0056666667,35.613,24.1063333333,41.858,16.4713333333
760.69,20.265,56.835,37.032,39.775,18.9863333333,12.529,35.799,23.748,41.5626666667,15.919
761.01,20.5903333333,56.891,37.5016666667,39.9046666667,19.3146666667,13.4996666667,36.226,24.2693333333,41.9223333333,16.7776666667
761.32,21.2096666667,57.5236666667,38.1486666667,40.0543333333,19.7193333333,13.815,36.2426666667,24.5056666667,42.5623333333,17.455
761.63,21.4823333333,57.007,38.3216666667,40.375,19.6636666667,13.463,36.3786666667,24.28,42.731,17.7623333333
761.94,21.9623333333,57.158,38.854,40.98,20.0873333333,14.1836666667,36.8593333333,24.7753333333,42.8686666667,18.4233333333
762.26,22.6553333333,57.607,39.2583333333,41.2716666667,20.3873333333,14.666,37.5893333333,24.9743333333,43.3106666667,18.667
762.57,23.0186666667,57.136,39.4953333333,40.99,20.3723333333,14.5533333333,37.8536666667,24.8803333333,43.06,18.682
762.88,23.1883333333,57.3723333333,40.0646666667,41.083,20.206,14.78,38.172,24.997,43.7176666667,19.0803333333
763.20,23.3023333333,56.9553333333,40.3003333333,40.9863333333,20.2153333333,14.7386666667,38.2306666667,24.911,43.9556666667,19.1983333333
763.51,23.3636666667,56.8613333333,40.523,41.0273333333,20.3846666667,14.4966666667,38.318,24.9943333333,43.7956666667,18.989
763.82,23.3933333333,56.4916666667,40.7823333333,40.794,20.1033333333,14.64,38.4796666667,24.627,43.2613333333,18.999
764.14,23.8433333333,56.2986666667,40.9606666667,41.2693333333,20.1776666667,14.923,38.3036666667,24.638,43.3806666667,19.3
764.45,24.0243333333,56.3813333333,41.0323333333,41.557,20.022,14.6903333333,38.2873333333,24.4873333333,43.8996666667,18.8993333333
764.76,23.696,55.631,40.741,41.522,19.9293333333,14.6006666667,37.9946666667,24.2123333333,43.8776666667,18.3673333333
765.07,23.5636666667,55.7793333333,40.776,41.9593333333,20.0263333333,14.6216666667,37.541,24.1816666667,43.8263333333,18.409
765.39,22.932,55.2283333333,40.3733333333,41.5216666667,19.8203333333,14.1906666667,37.3996666667,23.5683333333,43.7623333333,17.9806666667
765.70,22.6743333333,54.19,40.228,40.935,19.674,13.6306666667,36.8816666667,23.121,42.8386666667,17.8136666667
766.01,22.1146666667,54.2973333333,39.902,40.9143333333,19.2603333333,13.2443333333,36.2953333333,22.5596666667,42.6183333333,17.4953333333
766.32,22.1193333333,54.2986666667,40.0133333333,40.598,19.1776666667,13.0343333333,36.5023333333,22.3466666667,42.6946666667,17.7963333333
766.64,21.9743333333,54.767,39.9593333333,40.906,19.388,13.1173333333,36.325,22.4643333333,42.681,17.8836666667
766.95,22.3383333333,54.365,39.8326666667,40.826,19.3413333333,13.6783333333,36.156,22.1293333333,43.4396666667,18.3133333333
767.26,22.686,54.6456666667,39.9676666667,41.1603333333,19.4323333333,13.7746666667,36.1713333333,22.6503333333,43.962,18.9983333333
767.57,23.0106666667,55.3303333333,40.4093333333,41.7043333333,20.1576666667,13.945,36.6366666667,22.992,44.5756666667,19.4443333333
767.88,23.0916666667,54.7756666667,40.6403333333,41.427,20.6176666667,14.0776666667,36.4403333333,23.245,43.7856666667,19.7353333333
768.20,23.598,55.292,41.1733333333,41.9233333333,21.07,14.4353333333,36.6706666667,23.657,43.8783333333,20.2406666667
768.51,24.538,55.698,41.6006666667,41.905,21.3893333333,14.544,36.7256666667,23.4816666667,44.0586666667,20.333
768.82,25.1093333333,55.694,41.703,42.2026666667,21.1953333333,14.4073333333,36.4146666667,23.5273333333,43.6186666667,20.466
769.13,25.4323333333,56.7796666667,41.875,42.7503333333,21.525,15.2466666667,37.3266666667,24.1726666667,44.9713333333,21.0336666667
769.44,26.0916666667,57.3063333333,42.7803333333,43.234,22.0276666667,15.6076666667,37.4836666667,24.7513333333,45.763,21.7033333333
769.76,26.376,56.5886666667,42.3063333333,43.563,22.67,15.778,36.7576666667,24.5123333333,45.3186666667,21.1963333333
770.07,27.3183333333,56.1136666667,42.6526666667,44.0626666667,23.0886666667,16.0166666667,37.0786666667,24.675,45.9353333333,22.1633333333
770.38,27.1486666667,56.4576666667,43.4743333333,45.134,23.829,15.9163333333,37.6533333333,25.148,45.657,22.8966666667
770.69,27.2583333333,56.717,43.0536666667,45.117,24.0256666667,15.7726666667,37.6433333333,25.126,45.7356666667,22.994
771.00,27.2293333333,56.0586666667,43.0726666667,44.9246666667,23.937,15.8893333333,37.0826666667,25.2856666667,45.588,23.1823333333
771.32,28.1293333333,57.1963333333,43.5533333333,46.1556666667,24.6363333333,16.573,37.365,25.1756666667,47.0933333333,24.1913333333
771.63,28.357,57.1426666667,43.738,46.4763333333,25.0236666667,16.9046666667,38.381,25.357,47.5713333333,24.762
771.94,27.426,56.7483333333,42.9876666667,45.8933333333,24.5676666667,16.7146666667,38.593,25.5766666667,47.5023333333,24.6396666667
772.25,28.0663333333,57.0706666667,43.6026666667,46.08,25.6613333333,17.6043333333,39.2736666667,25.8536666667,48.6773333333,25.3726666667
772.56,27.3703333333,55.6696666667,43.5973333333,45.1856666667,25.3906666667,17.1556666667,37.9276666667,25.171,47.776,24.8286666667
772.87,28.358,55.4476666667,43.5323333333,45.7963333333,26.02,18.0596666667,38.6073333333,25.7213333333,48.4326666667,25.2983333333
773.18,28.9073333333,56.1963333333,44.4106666667,45.9533333333,26.6313333333,18.3356666667,39.732,26.2013333333,48.9633333333,26.2263333333
773.50,27.4723333333,56.597,44.4613333333,45.2363333333,25.6133333333,17.8416666667,39.53,25.252,48.257,24.942
773.81,27.552,57.9946666667,45.026,45.4686666667,25.9376666667,17.8906666667,39.9476666667,25.3383333333,49.349,24.6616666667
774.12,28.2193333333,58.5366666667,45.869,45.7643333333,26.069,18.7516666667,40.1783333333,25.7276666667,50.4326666667,25.2033333333
774.43,28.3993333333,58.7826666667,46.2056666667,45.83,25.5026666667,19.2813333333,40.4933333333,25.6103333333,50.952,25.0736666667
774.74,27.8626666667,58.0583333333,46.152,45.24,24.9933333333,19.2006666667,40.44,26.1733333333,51.086,25.0203333333
775.05,27.125,57.874,45.697,44.2846666667,24.4073333333,18.945,38.7156666667,25.6863333333,49.8533333333,24.78
