wavelength,Back_TanArgm,Belly_TanArgm,Breast_TanArgm,Crissum_TanArgm,Crown_TanArgm,DorTail_TanArgm,Patch10_TanArgm,Patch11_TanArgm,Rump_TanArgm,Throat_TanArgm,WingTip_TanArgm
574.87,54.7901666666,4.08991666667,3.454,4.7275,3.18616666667,4.24716666667,3.53766666666,42.2951666667,49.1753333333,61.9953333334,4.404
575.21,54.7356666667,4.05966666667,3.45266666667,4.72616666667,3.17333333333,4.22566666667,3.5455,42.2951666666,49.13,61.8276666667,4.4075
575.55,54.793,4.06833333333,3.4395,4.72166666666,3.16816666666,4.22433333334,3.5265,42.315,49.1681666666,61.7271666666,4.41933333334
575.89,54.874,4.05866666667,3.4635,4.70383333333,3.193,4.2395,3.52833333333,42.3543333333,49.205,61.645,4.41016666667
576.22,54.9153333334,4.11175,3.53216666666,4.754,3.243,4.29033333333,3.5595,42.3931666667,49.2613333334,61.5165,4.43683333333
576.56,54.9618333334,4.18641666667,3.598,4.82066666666,3.3195,4.34033333333,3.58766666667,42.4403333333,49.3053333333,61.458,4.49683333334
576.90,55.0186666667,4.2105,3.593,4.8205,3.362,4.34916666666,3.60116666667,42.4831666667,49.358,61.4046666667,4.52066666666
577.24,55.028,4.22041666666,3.578,4.814,3.37266666667,4.3395,3.59933333334,42.4716666667,49.317,61.2213333334,4.51416666667
577.58,55.059,4.24716666666,3.5915,4.80966666667,3.36183333333,4.35416666666,3.62166666666,42.5245,49.3548333334,61.1271666667,4.49916666666
577.92,55.1201666667,4.3005,3.6175,4.84516666666,3.38583333333,4.424,3.63533333333,42.5911666666,49.4481666666,61.0633333333,4.51683333333
578.26,55.1861666666,4.27391666667,3.5605,4.81666666667,3.336,4.371,3.587,42.616,49.5075,60.9718333333,4.47633333333
578.60,55.155,4.22,3.465,4.7545,3.2575,4.30716666667,3.52333333334,42.563,49.4471666667,60.7451666666,4.4145
578.94,55.2558333333,4.279,3.47733333333,4.7975,3.289,4.33083333333,3.55516666666,42.573,49.5776666667,60.7263333333,4.41416666667
579.28,55.2415,4.29383333333,3.45683333334,4.79183333334,3.26233333333,4.33416666667,3.5535,42.5201666666,49.5343333334,60.5178333333,4.41583333333
579.61,55.2513333333,4.30916666666,3.435,4.812,3.254,4.3055,3.5455,42.4936666667,49.534,60.3533333334,4.438
579.95,55.2511666667,4.28116666666,3.40266666667,4.76016666667,3.239,4.3205,3.53066666667,42.527,49.5101666667,60.1491666667,4.41566666667
580.29,55.2978333333,4.285,3.422,4.745,3.24783333334,4.3215,3.53116666666,42.5318333333,49.5296666667,59.9471666667,4.43316666666
580.63,55.2703333333,4.26941666667,3.431,4.733,3.21333333334,4.27883333334,3.53916666667,42.5181666667,49.529,59.7308333333,4.41716666667
580.97,55.35,4.30558333333,3.46,4.73916666667,3.2225,4.29466666666,3.569,42.5191666667,49.549,59.6255,4.42833333333
581.31,55.4575,4.34491666667,3.48783333333,4.72133333334,3.22966666667,4.3085,3.5545,42.5461666667,49.5788333333,59.502,4.44066666666
581.65,55.4286666667,4.27558333333,3.4385,4.65816666667,3.1835,4.23483333333,3.503,42.437,49.4786666666,59.1943333334,4.384
581.98,55.4786666666,4.27908333334,3.42333333333,4.667,3.20283333333,4.243,3.53716666667,42.4391666667,49.462,59.01,4.38
582.32,55.4351666666,4.28516666666,3.48066666667,4.70866666666,3.22233333333,4.253,3.5645,42.4318333333,49.3956666667,58.8051666667,4.39083333334
582.66,55.4506666667,4.30508333334,3.50033333333,4.719,3.24133333333,4.28366666667,3.56433333334,42.5018333333,49.4098333333,58.6388333333,4.41383333333
583.00,55.493,4.30466666666,3.52266666666,4.69933333333,3.25983333333,4.29333333334,3.55933333333,42.5535,49.443,58.53,4.3575
583.34,55.4291666666,4.34916666666,3.536,4.74566666667,3.29866666667,4.33616666667,3.59083333334,42.6405,49.4515,58.34,4.36566666666
583.68,55.4228333333,4.33033333334,3.51466666666,4.77166666667,3.2735,4.28533333334,3.57,42.5673333333,49.4178333334,58.075,4.38066666667
584.01,55.423,4.28908333334,3.4835,4.775,3.26716666667,4.26516666667,3.57633333333,42.59,49.4728333333,57.933,4.3675
584.35,55.5405,4.29008333333,3.459,4.7645,3.23866666666,4.27316666667,3.53633333333,42.668,49.5593333333,57.8161666667,4.34316666666
584.69,55.5268333333,4.25783333334,3.44016666667,4.78483333333,3.2315,4.27716666666,3.50366666667,42.7028333334,49.57,57.6186666667,4.329
585.03,55.4893333334,4.32083333333,3.476,4.8765,3.28966666667,4.33216666667,3.56583333333,42.6873333333,49.587,57.3961666667,4.39516666667
585.37,55.5613333333,4.42033333333,3.54433333334,4.94933333333,3.36883333334,4.39366666667,3.64566666666,42.8191666667,49.7471666667,57.3276666667,4.46516666667
585.70,55.4918333334,4.44075,3.60266666666,5.004,3.39566666666,4.4475,3.68283333333,42.8538333333,49.7908333334,57.1323333334,4.546
586.04,55.596,4.49516666666,3.61766666667,5.02966666666,3.43816666667,4.51216666667,3.73383333333,42.8778333333,49.8673333334,56.9586666667,4.6255
586.38,55.5318333333,4.463,3.58516666666,5.00416666667,3.40816666667,4.47566666667,3.66666666667,42.785,49.7281666666,56.6063333334,4.61166666667
586.72,55.7043333334,4.561,3.65233333334,5.0685,3.489,4.5445,3.7525,42.8641666667,49.7791666666,56.4686666666,4.73216666667
587.06,55.793,4.5335,3.66083333333,5.0495,3.49966666667,4.55716666667,3.7205,42.8331666667,49.7788333334,56.3238333334,4.72666666667
587.39,55.8626666667,4.57633333333,3.70166666666,5.0675,3.54766666667,4.583,3.76033333333,42.8545,49.7963333333,56.2413333333,4.762
587.73,55.8623333333,4.61991666667,3.74633333334,5.095,3.5595,4.63583333334,3.78066666667,42.8098333333,49.748,56.0005,4.78433333334
588.07,55.8891666667,4.65291666666,3.771,5.11266666666,3.59383333333,4.68583333334,3.81783333333,42.7781666667,49.7151666667,55.7481666666,4.80883333333
588.41,55.9153333333,4.66216666666,3.77966666666,5.12683333333,3.6165,4.694,3.813,42.7791666667,49.692,55.5606666667,4.82066666666
588.74,56.0066666667,4.6455,3.76716666667,5.12466666667,3.61433333333,4.71366666667,3.811,42.8678333334,49.731,55.445,4.8235
589.08,56.0236666667,4.66641666667,3.8025,5.13516666667,3.619,4.7485,3.804,42.8711666666,49.7181666666,55.2616666667,4.81266666667
589.42,56.2005,4.663,3.80116666666,5.12716666666,3.62766666667,4.735,3.79133333333,42.9321666666,49.7641666667,55.185,4.77233333334
589.76,56.2105,4.62483333333,3.76116666666,5.0735,3.58916666667,4.67266666667,3.73533333333,42.992,49.8465,55.0398333334,4.69316666667
590.09,56.307,4.65641666667,3.80983333333,5.14066666667,3.61966666667,4.71516666667,3.85,43.0421666667,49.9366666666,55.0063333333,4.715
590.43,56.1875,4.54016666666,3.7625,5.07566666667,3.541,4.631,3.79016666667,43.023,49.9075,54.7915,4.61483333333
590.77,56.2235,4.54025,3.7175,5.03433333333,3.49766666667,4.60266666666,3.802,43.0536666667,49.9586666667,54.5903333333,4.60733333333
591.11,56.1743333333,4.5255,3.65883333334,5.0075,3.466,4.58366666666,3.75583333333,43.0913333334,49.9865,54.3261666666,4.57116666667
591.44,56.2656666666,4.51658333334,3.584,4.98016666666,3.43733333333,4.5565,3.77083333334,43.2011666666,50.0846666667,54.2246666667,4.53666666666
591.78,56.31,4.46425,3.521,4.94883333334,3.39166666667,4.51833333333,3.73983333333,43.2638333333,50.1135,54.089,4.50666666666
592.12,56.3368333334,4.422,3.443,4.889,3.32516666667,4.47033333333,3.6925,43.2576666667,50.1676666667,53.8956666667,4.47116666666
592.46,56.2931666666,4.35791666666,3.40416666667,4.84333333333,3.26883333333,4.38716666666,3.6565,43.178,50.1208333333,53.6428333333,4.43416666667
592.79,56.3536666667,4.31108333334,3.34183333333,4.82216666666,3.21183333333,4.32666666667,3.61066666667,43.1781666667,50.1333333333,53.4053333333,4.44016666667
593.13,56.3158333333,4.328,3.33016666666,4.83466666667,3.20616666667,4.34166666667,3.6175,43.1656666666,50.1625,53.1538333334,4.46116666667
593.47,56.3881666667,4.31666666667,3.3455,4.88033333333,3.22033333333,4.378,3.65233333333,43.1916666667,50.1713333333,52.9106666667,4.48383333333
593.80,56.4185,4.28216666666,3.34216666667,4.83333333333,3.20333333334,4.37,3.61083333333,43.213,50.1695,52.6155,4.453
594.14,56.493,4.29916666667,3.3785,4.88266666667,3.2465,4.443,3.64366666667,43.2428333333,50.2275,52.376,4.507
594.48,56.5663333334,4.30433333334,3.436,4.90933333333,3.28666666666,4.47766666666,3.65283333333,43.2946666667,50.2821666667,52.1693333333,4.54616666667
594.81,56.6805,4.33441666666,3.49316666667,4.93633333333,3.30633333333,4.5295,3.7105,43.401,50.3871666667,52.0688333333,4.57183333334
595.15,56.6561666667,4.32883333333,3.517,4.957,3.28966666667,4.50483333334,3.68016666667,43.416,50.3956666667,51.8358333333,4.58916666667
595.49,56.6148333333,4.332,3.58433333334,4.99716666667,3.32,4.5305,3.72516666667,43.398,50.3921666666,51.6005,4.59916666666
595.82,56.6765,4.36666666667,3.66633333333,5.04616666667,3.35616666667,4.5775,3.78366666666,43.4923333334,50.478,51.4855,4.664
596.16,56.7265,4.35875,3.65516666667,5.06116666667,3.374,4.582,3.75066666666,43.5418333333,50.5333333334,51.345,4.6455
596.50,56.6841666667,4.28566666666,3.61133333333,5.02116666667,3.346,4.5585,3.70233333333,43.5126666666,50.497,51.1411666667,4.59366666666
596.83,56.7626666667,4.24091666667,3.59916666666,4.97616666666,3.29466666666,4.53333333333,3.68683333333,43.5531666667,50.5023333334,51.018,4.57916666667
597.17,56.7648333333,4.27283333333,3.62416666667,4.98633333333,3.30433333334,4.5345,3.66833333334,43.545,50.4756666666,50.8895,4.612
597.51,56.8053333333,4.21958333334,3.58566666667,4.939,3.26916666667,4.48416666667,3.61166666667,43.5346666666,50.5046666666,50.7306666667,4.58366666667
597.84,56.7486666666,4.23425,3.55383333334,4.91833333334,3.24016666667,4.438,3.585,43.5325,50.4998333333,50.527,4.561
598.18,56.6818333333,4.19883333334,3.5005,4.88,3.186,4.39483333333,3.537,43.4988333333,50.4328333333,50.3421666667,4.5195
598.52,56.7113333333,4.194,3.509,4.86966666667,3.19983333333,4.37566666666,3.5315,43.4823333333,50.428,50.1618333334,4.54783333333
598.85,56.7086666667,4.14991666666,3.517,4.824,3.18666666667,4.363,3.49366666667,43.3706666667,50.363,49.9221666666,4.534
599.19,56.808,4.16091666666,3.49216666666,4.80716666667,3.1605,4.3305,3.46666666666,43.4451666666,50.4331666666,49.8475,4.57933333333
599.53,56.7701666666,4.11525,3.45116666667,4.752,3.13916666666,4.29033333333,3.44233333334,43.3523333333,50.3636666666,49.5871666666,4.546
599.86,56.8156666667,4.13608333333,3.456,4.72433333334,3.14366666667,4.29983333333,3.484,43.3818333334,50.3291666666,49.3473333334,4.58883333333
600.20,56.7646666667,4.24866666666,3.534,4.77083333334,3.22433333333,4.39533333333,3.597,43.3825,50.3416666666,49.1303333333,4.66016666666
600.53,56.722,4.323,3.57466666667,4.79533333333,3.2895,4.41833333333,3.622,43.4221666667,50.4038333333,48.8436666667,4.68983333333
600.87,56.697,4.30983333333,3.55933333334,4.7625,3.27883333334,4.41,3.61283333333,43.446,50.4798333333,48.5708333333,4.63683333333
601.21,56.7483333333,4.42025,3.62633333333,4.81983333333,3.328,4.51033333333,3.71933333334,43.6053333333,50.5771666667,48.369,4.72283333334
601.54,56.7768333333,4.41308333333,3.635,4.83166666667,3.32733333333,4.53916666667,3.7585,43.5723333334,50.5901666667,48.1186666667,4.7375
601.88,56.9018333333,4.47025,3.7015,4.9215,3.4075,4.59766666666,3.85416666666,43.6328333333,50.6978333333,47.9561666666,4.78466666667
602.21,56.863,4.42483333334,3.668,4.88716666667,3.33566666667,4.56166666667,3.78883333333,43.6041666667,50.6886666667,47.7105,4.73616666667
602.55,56.9455,4.43841666667,3.63233333334,4.887,3.33183333333,4.54383333333,3.79966666667,43.6696666667,50.7413333333,47.5501666667,4.73566666667
602.88,56.9465,4.41516666666,3.60616666666,4.8575,3.32083333333,4.5325,3.783,43.6553333334,50.7316666666,47.308,4.72183333333
603.22,56.9831666666,4.46891666666,3.64166666666,4.88516666667,3.3495,4.56216666667,3.79866666667,43.68,50.7288333334,47.106,4.74933333333
603.56,56.9413333334,4.495,3.70966666667,4.916,3.35566666666,4.606,3.83433333333,43.651,50.7963333333,46.9445,4.80466666666
603.89,57.0481666667,4.52258333333,3.7445,4.94966666666,3.3565,4.57983333334,3.854,43.7243333334,50.826,46.8255,4.844
604.23,57.037,4.49816666666,3.71033333333,4.96966666667,3.3405,4.55733333333,3.8395,43.698,50.755,46.6911666667,4.8225
604.56,57.1163333333,4.57216666666,3.78283333334,5.03466666667,3.399,4.61666666667,3.887,43.7851666666,50.7938333334,46.6146666667,4.91516666666
604.90,57.0646666667,4.58175,3.81166666666,5.0765,3.449,4.62633333334,3.88166666667,43.7216666666,50.7318333333,46.4835,4.93333333333
605.23,57.1413333333,4.60958333333,3.809,5.083,3.47166666667,4.60616666667,3.86183333334,43.7781666667,50.755,46.4146666666,4.9645
605.57,57.0895,4.62033333334,3.775,5.06333333334,3.425,4.5845,3.80016666667,43.7585,50.732,46.2205,4.93533333334
605.90,57.1408333334,4.65341666667,3.79133333333,5.1095,3.45783333333,4.62783333333,3.84766666667,43.7296666667,50.705,46.0578333333,4.95883333333
606.24,57.0138333334,4.66883333333,3.8315,5.14983333333,3.52,4.66133333333,3.884,43.6865,50.6543333333,45.8228333334,4.97183333333
606.58,56.9701666667,4.69975,3.84166666667,5.17483333334,3.549,4.711,3.88466666666,43.6363333334,50.626,45.5923333333,4.96466666666
606.91,56.9066666666,4.70491666666,3.84066666666,5.18116666667,3.51533333333,4.73233333334,3.88566666667,43.6371666667,50.6348333333,45.3541666667,4.94566666667
607.25,56.9705,4.69158333334,3.8105,5.15883333334,3.51633333333,4.718,3.8535,43.666,50.6265,45.1693333333,4.9035
607.58,56.9096666666,4.6615,3.78383333334,5.12433333334,3.4935,4.72333333334,3.787,43.6341666667,50.6053333333,44.949,4.85333333333
607.92,56.9506666667,4.67916666667,3.8255,5.1215,3.51033333333,4.77816666667,3.8065,43.6085,50.6555,44.7463333333,4.91366666667
608.25,56.9181666667,4.5975,3.71866666667,5.051,3.40816666667,4.709,3.7305,43.4981666667,50.5813333333,44.4875,4.83116666667
608.59,56.9218333333,4.55491666667,3.6075,5.00783333333,3.2935,4.6435,3.65666666667,43.4666666666,50.592,44.3196666667,4.75133333334
608.92,56.8396666666,4.59025,3.5995,5.02016666667,3.3045,4.64416666667,3.68533333334,43.3965,50.551,44.0896666667,4.75133333334
609.26,56.7696666666,4.61558333333,3.62383333333,5.04416666667,3.35633333333,4.6325,3.74983333333,43.367,50.492,43.9471666667,4.775
609.59,56.7468333333,4.61033333333,3.58733333333,5.02483333333,3.33683333333,4.581,3.73566666667,43.3803333333,50.4905,43.7881666666,4.74983333333
609.93,56.8531666667,4.63941666666,3.5765,5.048,3.32533333334,4.5995,3.7325,43.4271666666,50.482,43.6898333333,4.75733333334
610.26,56.9335,4.70225,3.56983333334,5.11066666667,3.34283333334,4.58266666667,3.77033333333,43.4806666667,50.529,43.6063333334,4.76966666666
610.60,56.9731666667,4.7225,3.53233333333,5.14483333333,3.36383333334,4.54666666667,3.77266666666,43.4675,50.5321666666,43.558,4.79816666666
610.93,56.9621666667,4.76158333334,3.51433333334,5.20316666667,3.38033333333,4.5385,3.802,43.4148333333,50.4951666667,43.3646666666,4.78933333333
611.27,56.9796666667,4.82441666666,3.52416666667,5.252,3.38033333333,4.54116666666,3.86316666667,43.3918333334,50.4668333333,43.2118333334,4.82316666667
611.60,56.9868333333,4.87708333333,3.54533333333,5.29433333333,3.425,4.53333333333,3.89033333333,43.4513333333,50.4855,43.0953333333,4.808
611.93,57.0005,4.94425,3.59783333334,5.36216666666,3.52583333333,4.5725,3.99233333333,43.497,50.54,42.9666666667,4.8345
612.27,57.0518333333,5.03391666667,3.67816666666,5.4105,3.6375,4.6335,4.05383333333,43.5841666667,50.6471666667,42.8543333333,4.90133333333
612.60,57.1283333333,4.99175,3.69783333334,5.43466666667,3.62566666667,4.65133333333,4.02333333333,43.6986666667,50.7091666666,42.7208333334,4.907
612.94,57.166,4.93275,3.673,5.41616666667,3.57133333333,4.608,3.94233333333,43.6785,50.7133333334,42.4161666666,4.86716666667
613.27,57.1653333333,4.95633333333,3.72083333334,5.4535,3.61833333334,4.64266666667,3.96516666667,43.6963333333,50.7053333333,42.2101666666,4.90666666667
613.61,57.0668333334,4.94,3.71266666667,5.42566666667,3.5745,4.6255,3.94666666667,43.7123333334,50.7716666667,42.0045,4.90566666667
613.94,57.0301666667,4.85116666666,3.716,5.34683333334,3.506,4.6025,3.88183333333,43.6905,50.754,41.8305,4.9065
614.28,57.1116666666,4.7675,3.711,5.28683333333,3.49066666667,4.58883333333,3.8435,43.7715,50.7863333334,41.5735,4.87183333333
614.61,57.1746666666,4.71883333334,3.71233333334,5.2355,3.45133333333,4.5725,3.78616666667,43.8933333334,50.8686666667,41.4653333334,4.8445
614.94,57.3098333333,4.69425,3.71733333334,5.21433333334,3.48,4.57633333333,3.77183333333,44.0076666666,51.0305,41.3555,4.85583333334
615.28,57.3358333333,4.63875,3.6525,5.17783333333,3.4115,4.53016666667,3.73733333334,43.962,51.0258333334,41.1351666666,4.8215
615.61,57.3583333333,4.60891666666,3.6725,5.14333333334,3.35983333334,4.4955,3.70633333333,43.9448333334,50.992,40.9456666666,4.85983333333
615.95,57.2813333334,4.53091666667,3.6675,5.09966666667,3.3165,4.44316666667,3.71616666666,43.85,50.868,40.6776666666,4.83733333333
616.28,57.2845,4.52408333333,3.70033333333,5.07183333334,3.29316666666,4.45016666667,3.73083333334,43.796,50.821,40.5353333333,4.79316666667
616.61,57.4158333333,4.55591666666,3.6835,5.052,3.25983333334,4.495,3.71183333333,43.9085,50.9403333333,40.4901666666,4.7785
616.95,57.4558333334,4.51716666667,3.63,5.00133333333,3.21383333333,4.49,3.6765,43.9518333334,51.0083333333,40.4271666666,4.73916666666
617.28,57.519,4.53425,3.64483333333,5.0135,3.25933333333,4.5185,3.68216666667,43.8856666667,50.999,40.2318333333,4.7635
617.62,57.607,4.58341666667,3.70083333333,5.087,3.35083333334,4.5825,3.76833333333,43.8946666666,50.9968333333,40.0585,4.81616666667
617.95,57.5806666667,4.6595,3.75966666667,5.17983333333,3.42616666667,4.64233333333,3.82166666667,43.9615,51.1058333333,39.949,4.89333333333
618.28,57.6185,4.70675,3.78783333333,5.25816666666,3.46133333334,4.71366666667,3.8945,43.9361666666,51.0528333333,39.802,4.99483333334
618.62,57.5761666666,4.71308333333,3.7845,5.25983333333,3.4555,4.73733333333,3.88466666667,43.8415,50.927,39.5916666666,4.98333333334
618.95,57.6598333333,4.7665,3.885,5.30866666667,3.52933333333,4.837,3.95833333333,43.9376666667,51.034,39.5063333333,5.051
619.28,57.7036666667,4.81766666666,3.89483333333,5.3365,3.55883333333,4.89066666667,3.95833333333,43.9941666667,51.0315,39.4455,5.008
619.62,57.8273333333,4.88591666667,3.91783333334,5.38616666666,3.59116666666,4.93166666667,3.96083333334,44.0998333334,51.0933333334,39.373,5.04833333334
619.95,57.8721666667,4.89683333333,3.8495,5.36733333333,3.57166666667,4.9005,3.9655,44.15,51.1796666667,39.2368333333,5.0235
620.28,57.893,4.82316666666,3.80983333333,5.34916666667,3.58,4.86766666667,3.99516666667,44.1623333333,51.162,39.1183333334,4.99933333334
620.62,57.7796666667,4.81091666666,3.81933333333,5.38616666666,3.56733333334,4.81433333334,3.97633333333,44.0956666667,51.074,38.918,4.9955
620.95,57.9168333333,4.72766666666,3.76833333333,5.32,3.48433333333,4.729,3.91833333334,44.2138333333,51.15,38.888,4.93566666667
621.28,57.7461666666,4.66033333334,3.6805,5.21233333333,3.39666666667,4.638,3.8065,44.1415,51.098,38.6775,4.8325
621.62,57.825,4.64241666666,3.64966666667,5.21616666666,3.33333333333,4.58133333333,3.781,44.066,51.0408333333,38.5693333334,4.7545
621.95,57.7945,4.618,3.62366666667,5.17416666667,3.31633333333,4.5505,3.74833333334,44.1298333333,51.1421666666,38.4361666667,4.73133333333
622.28,57.6993333333,4.46708333334,3.5165,5.09233333333,3.256,4.45733333334,3.6815,44.0886666666,51.1588333334,38.2371666666,4.667
622.62,57.6356666666,4.35066666667,3.42483333334,5.03133333334,3.1765,4.34316666666,3.594,44.041,51.0656666667,38.0446666667,4.566
622.95,57.6243333334,4.262,3.34716666667,4.9735,3.12883333333,4.27866666667,3.55583333333,44.0188333334,51.0921666667,37.8543333333,4.54233333333
623.28,57.6348333334,4.21375,3.319,4.99333333334,3.11033333334,4.25766666667,3.5615,43.9953333334,51.0995,37.6985,4.541
623.62,57.7658333334,4.19633333333,3.34583333333,5.00916666667,3.12133333333,4.27116666666,3.56066666667,43.9798333333,51.1463333334,37.6033333333,4.6285
623.95,57.9026666666,4.29975,3.42133333333,5.1075,3.17716666667,4.3705,3.627,44.1103333333,51.283,37.5108333333,4.75883333333
624.28,58.0803333333,4.36775,3.48383333333,5.177,3.261,4.49433333333,3.71766666667,44.2838333333,51.3785,37.4538333333,4.827
624.62,58.137,4.513,3.62966666666,5.3345,3.39466666666,4.644,3.86233333333,44.3488333333,51.469,37.3698333334,4.9695
624.95,58.3275,4.53416666667,3.67633333334,5.41566666667,3.412,4.6955,3.88966666667,44.5278333334,51.6485,37.3766666666,5.017
625.28,58.2628333333,4.541,3.68883333334,5.39033333334,3.42866666667,4.733,3.89583333334,44.5375,51.6518333333,37.2565,5.06133333333
625.61,58.2423333334,4.54016666666,3.73483333333,5.42533333333,3.45183333334,4.7675,3.92933333333,44.4738333334,51.6061666666,37.1168333333,5.0735
625.95,58.3876666666,4.63416666667,3.79816666666,5.47933333333,3.471,4.77616666667,3.91916666667,44.6335,51.7418333334,37.0996666666,5.11033333334
626.28,58.3925,4.67525,3.81316666667,5.504,3.47516666667,4.823,3.91333333334,44.6315,51.7705,37.0273333333,5.14366666667
626.61,58.4286666667,4.70175,3.86083333333,5.5325,3.49183333334,4.8595,3.921,44.6728333333,51.824,36.9003333333,5.1875
626.94,58.5493333333,4.683,3.87733333333,5.50633333333,3.48233333333,4.86383333334,3.9065,44.7368333333,51.8796666666,36.8988333333,5.18716666667
627.28,58.4506666667,4.67583333333,3.89683333334,5.53016666667,3.5005,4.88733333333,3.92666666667,44.7461666667,51.8181666667,36.742,5.17683333333
627.61,58.3341666666,4.65558333334,3.9275,5.518,3.5,4.86533333334,3.92633333334,44.6141666667,51.7056666667,36.5833333333,5.18766666667
627.94,58.2836666666,4.57516666666,3.887,5.45616666667,3.45566666666,4.831,3.87583333333,44.553,51.736,36.4608333333,5.16433333333
628.27,58.1941666667,4.47458333333,3.80483333333,5.377,3.397,4.76883333333,3.80783333333,44.4686666667,51.6335,36.2691666667,5.09483333333
628.61,58.1563333334,4.48266666666,3.82466666667,5.37383333333,3.404,4.7525,3.8255,44.4058333333,51.572,36.1273333334,5.10466666666
628.94,58.2301666667,4.48075,3.84716666667,5.39666666667,3.40716666666,4.7605,3.85483333333,44.4675,51.5791666667,36.0185,5.11866666666
629.27,58.2221666667,4.46933333334,3.79566666667,5.37016666667,3.3735,4.73733333334,3.827,44.4461666667,51.5571666666,35.899,5.08933333333
629.60,58.2371666666,4.47875,3.8095,5.41383333333,3.4215,4.80783333334,3.8975,44.3443333333,51.5381666666,35.7608333333,5.118
629.94,58.3326666667,4.536,3.84366666667,5.4585,3.48566666666,4.86733333333,3.955,44.3893333333,51.5953333333,35.6956666666,5.16833333334
630.27,58.4261666667,4.54516666667,3.82316666667,5.487,3.511,4.8775,3.99183333334,44.4196666667,51.6308333333,35.6383333333,5.18266666666
630.60,58.3991666667,4.53441666666,3.7925,5.46766666667,3.4985,4.858,3.977,44.3338333334,51.5485,35.3788333333,5.16566666667
630.93,58.4506666667,4.51675,3.7795,5.48916666667,3.48416666666,4.8265,3.9235,44.3101666667,51.5316666666,35.2646666667,5.1375
631.26,58.497,4.43816666667,3.703,5.44183333333,3.42516666667,4.78333333334,3.8745,44.3208333333,51.6086666666,35.171,5.0375
631.60,58.528,4.41583333333,3.65466666666,5.414,3.38783333334,4.734,3.843,44.3155,51.6225,34.9998333333,4.97
631.93,58.6116666666,4.42233333334,3.66266666667,5.44933333333,3.42,4.72866666667,3.83266666667,44.3125,51.606,34.8701666667,4.96883333333
632.26,58.5346666666,4.33125,3.5915,5.42533333333,3.39033333333,4.7215,3.85,44.2883333333,51.627,34.6633333333,4.93316666667
632.59,58.5633333334,4.30466666666,3.604,5.41983333333,3.4135,4.73183333334,3.8295,44.3443333333,51.702,34.623,4.939
632.92,58.6071666667,4.30675,3.5845,5.31883333334,3.39883333334,4.67016666667,3.74416666667,44.374,51.7425,34.5303333334,4.89083333333
633.26,58.5348333333,4.289,3.5635,5.28183333333,3.35716666667,4.63316666667,3.70383333333,44.4408333333,51.702,34.3996666667,4.86483333333
633.59,58.5025,4.23733333334,3.479,5.22766666666,3.29766666667,4.57733333333,3.64716666667,44.4761666667,51.6596666666,34.2045,4.81466666666
633.92,58.3331666667,4.19683333334,3.40883333334,5.14183333333,3.2395,4.51916666667,3.57783333334,44.3576666667,51.541,34.0355,4.759
634.25,58.2763333333,4.2535,3.46516666667,5.1925,3.2885,4.5705,3.63566666667,44.453,51.69,33.9838333333,4.84716666667
634.58,58.3081666666,4.34883333334,3.54066666666,5.21033333333,3.37166666667,4.64533333333,3.7195,44.5181666667,51.7576666667,33.96,4.95683333334
634.91,58.4446666667,4.40041666666,3.568,5.22733333333,3.39383333333,4.6635,3.77016666667,44.6755,51.8773333333,33.9323333334,5.00583333333
635.25,58.5188333334,4.39833333333,3.5895,5.19816666667,3.36966666667,4.66983333333,3.77283333333,44.6503333333,51.8068333333,33.8225,5.04966666666
635.58,58.569,4.38233333333,3.5405,5.171,3.29333333334,4.65083333333,3.73383333333,44.7653333334,51.9498333333,33.7461666666,5.00616666666
635.91,58.6866666666,4.45341666666,3.53933333333,5.17766666667,3.2685,4.65716666666,3.68866666667,44.8021666667,51.9518333333,33.7435,5.01933333334
636.24,58.6515,4.4775,3.46833333333,5.14616666667,3.19483333334,4.66,3.66316666667,44.6705,51.8431666666,33.5423333334,5.01916666667
636.57,58.7418333333,4.48916666666,3.50483333334,5.25433333333,3.23483333334,4.72133333334,3.73633333334,44.7978333333,51.941,33.521,5.10166666667
636.90,58.9008333334,4.46833333333,3.48533333333,5.20883333333,3.24166666667,4.71866666666,3.753,44.8411666666,51.9645,33.4671666667,5.08033333334
637.23,58.8205,4.43916666666,3.47533333333,5.19766666667,3.20383333333,4.6475,3.73083333334,44.746,51.9896666666,33.3655,5.07633333333
637.56,58.8855,4.40116666666,3.49066666667,5.23933333333,3.18133333334,4.70366666667,3.76983333333,44.706,51.9803333334,33.2801666667,5.12216666667
637.90,58.7641666666,4.28191666666,3.358,5.149,3.077,4.618,3.669,44.6146666667,51.849,33.1548333333,4.98016666667
638.23,58.731,4.17183333333,3.25033333333,5.08783333334,2.99216666666,4.5675,3.59966666666,44.5515,51.7941666666,32.97,4.88733333333
638.56,58.6923333333,4.16441666666,3.24733333333,5.06783333333,3.0255,4.58966666666,3.56083333334,44.4128333333,51.656,32.8638333334,4.92183333333
638.89,58.6971666666,4.31266666667,3.36266666667,5.2225,3.166,4.68,3.69566666666,44.4618333334,51.6661666666,32.943,5.03183333334
639.22,58.5996666667,4.39525,3.42666666667,5.25583333333,3.25266666667,4.75466666667,3.79466666666,44.3791666667,51.5351666666,32.8308333334,5.14866666667
639.55,58.497,4.4415,3.564,5.281,3.358,4.81883333333,3.864,44.4133333333,51.559,32.7308333333,5.224
