wavelength,Back_DonAlbf,Belly_DonAlbf,Breast_DonAlbf,Crissum_DonAlbf,Crown_DonAlbf,DorTail_DonAlbf,Patch10_DonAlbf,Patch11_DonAlbf,Patch12_DonAlbf,Rump_DonAlbf,Throat_DonAlbf,WingTip_DonAlbf
293.38,5.66833333333,5.80395833333,5.49916666667,4.92213391862,4.50708333333,5.321375,8.07958333333,4.66889855073,5.06308333333,6.03754166667,7.56808333333,10.2019166667
293.75,5.73333333333,5.87004166667,5.37208333334,5.1339590301,4.64925,5.29929166667,8.24075,5.00201811594,5.01941666667,6.06616666666,7.50916666667,10.1446666667
294.12,5.89425,6.19845833333,5.7935,5.50850459866,5.01841666667,5.45191666667,8.63974999999,5.22586956522,5.25925,6.22258333333,7.76833333333,10.52725
294.49,6.02708333333,6.60891666667,6.07791666667,5.83283946488,5.3645,5.80183333333,9.06808333334,5.51532608696,5.43241666666,6.417875,8.05316666666,10.954
294.86,5.32941666667,6.28304166667,5.64616666667,5.49837360647,4.70491666667,5.73429166667,8.69091666667,4.99804710145,4.80358333334,5.906875,7.40875,10.5316666667
295.23,4.65125,5.71754166667,5.11983333334,4.90653414158,4.01566666667,5.25675,8.17058333333,4.33855434783,3.98783333333,5.16166666667,6.82391666667,10.1086666667
295.60,4.51458333333,5.643,4.74133333333,4.81251421404,3.60708333333,5.07029166667,7.9855,4.01436956522,3.7355,4.92475,6.46925,9.86091666668
295.97,4.412,5.47804166667,4.42283333333,4.6868053233,3.23241666667,4.75833333333,7.72716666667,3.71560507246,3.68341666667,4.64475,6.13975,9.51666666668
296.34,3.96308333333,5.16191666667,3.96666666666,4.33054083055,2.91233333333,4.43991666667,7.35566666667,3.33039492754,3.40983333333,4.215375,5.842,9.304
296.71,3.82133333333,5.153875,3.8955,4.22501811594,3.05966666667,4.65525,7.28866666667,3.23772101449,3.41008333333,4.03,5.81625,9.23299999999
297.08,3.74575,5.25041666667,4.12408333333,4.26257720178,3.21633333333,4.61879166667,7.2745,3.12459057971,3.47608333333,3.96608333333,5.755,9.18166666667
297.45,3.84666666667,5.66008333333,4.43816666667,4.43453901895,3.2745,4.79545833333,7.49608333334,3.21351449275,3.68816666666,4.23933333333,5.93808333333,9.39983333334
297.82,3.79083333334,5.59420833333,4.46841666667,4.30075724638,3.16183333333,4.802,7.388,3.11402173913,3.71658333333,4.218125,5.88783333333,9.50766666667
298.19,3.74475,5.34629166667,4.09525,3.94732218506,2.87825,4.66154166667,7.11966666667,2.89746014493,3.45933333333,4.02220833333,5.59141666667,9.31983333333
298.56,3.78616666666,5.287,3.96316666667,3.87650822185,2.90016666667,4.50283333334,7.126,2.82946376812,3.52016666667,4.00425,5.43966666667,9.12399999999
298.93,4.3695,5.76791666667,4.39291666667,4.30421084169,3.397,4.745125,7.57866666666,3.14148188406,3.91358333333,4.42141666667,6.0565,9.68141666666
299.30,4.82391666667,6.220875,4.87191666667,4.78656243032,3.92016666667,5.24175,8.09025,3.58837318841,4.3685,4.853125,6.63175,10.1273333333
299.67,4.96333333334,6.288875,4.87541666667,4.91999874582,4.05758333333,5.30354166666,8.03708333333,3.68455072464,4.56508333334,5.099,6.71875,10.1415833333
300.04,5.03875,6.54883333333,5.09366666667,5.13128720736,4.32575,5.60745833333,8.17616666667,3.89696739131,4.60375,5.34041666667,7.0425,10.55275
300.41,5.59325,7.128875,5.91675,5.55941025641,4.73891666667,6.15008333333,8.81141666667,4.39116666667,5.13016666667,5.881125,7.63308333333,10.8741666667
300.78,5.40466666667,6.84941666667,5.82208333333,5.29168896321,4.58591666666,5.701,8.51275,4.08716304348,4.91741666667,5.60179166667,7.40508333333,10.3924166667
301.15,5.68633333333,7.01566666667,5.81866666667,5.47323578595,4.76533333333,5.97458333334,8.76175,4.35154710145,5.13775,6.00470833333,7.6165,10.53975
301.52,5.4475,6.71025,5.57866666666,5.32304863434,4.85741666667,5.89016666666,8.63241666667,4.36243115942,5.0295,5.70166666667,7.63641666667,10.301
301.89,5.20666666667,6.68108333333,5.42608333333,5.23689869008,4.81808333333,5.752625,8.74275,4.22469927536,4.84691666667,5.45279166667,7.55583333334,10.0331666667
302.26,5.31791666666,6.735,5.5775,5.5390634058,4.7865,6.06358333333,8.96358333334,4.42456521739,5.06675,5.692875,7.67841666667,9.92350000001
302.63,5.024,6.35229166666,5.46191666667,5.46223968785,4.5735,6.100125,8.81666666667,4.28848188406,4.9,5.62308333333,7.77566666666,9.90758333333
303.00,4.54241666667,5.9485,5.104,5.02270387402,4.67066666666,5.78945833333,8.61416666667,3.97713405797,4.67883333333,5.28158333333,7.528,9.30791666666
303.37,4.36225,5.53225,4.58475,4.61078790412,4.22233333333,5.349,8.17258333333,3.66531884058,4.42841666667,4.93683333333,7.03983333333,8.72050000001
303.74,4.55183333333,5.4745,4.85675,4.75112722966,4.07825,5.59395833333,8.46941666667,3.79105797101,4.49833333333,5.11208333334,7.17166666667,8.87274999999
304.10,4.08966666667,4.73979166667,4.21466666667,4.32662151617,3.52258333333,4.99216666667,8.16641666667,3.35732608696,3.952,4.46879166667,6.65341666666,7.91241666667
304.47,3.75166666667,4.26091666667,3.7895,3.98659364548,3.39533333333,4.50616666667,7.72541666667,3.02210144928,3.51266666667,4.03654166667,6.317,7.39866666668
304.84,3.8765,4.4905,3.89341666667,4.19720052955,3.54441666667,4.83725,8.18616666666,3.14788043478,3.66216666666,4.39358333333,6.643,7.60591666667
305.21,3.94358333333,4.73466666667,4.11616666667,4.29295638239,3.796,4.96629166667,8.64058333333,3.37469927536,3.78775,4.57691666667,6.9445,7.75266666668
305.58,4.32583333333,4.9665,4.46,4.7251474359,4.04933333333,5.39575,8.93641666666,3.66575,3.99933333334,5.02516666667,7.37433333333,8.18683333333
305.95,5.07816666667,5.46425,5.22758333333,5.31975710702,4.48033333334,5.83175,9.32575000002,4.23535144927,4.55491666667,5.64479166667,7.87658333333,8.86891666665
306.32,5.52366666667,5.97404166667,5.893,5.77033026756,5.04233333333,6.33916666667,9.94783333334,4.73508695652,4.99666666666,6.20025,8.57833333333,9.37924999999
306.69,5.82091666667,6.52841666667,6.01066666667,5.7499835563,5.07416666667,6.42520833333,10.0744166667,4.8546557971,5.06616666667,6.21508333334,8.44458333334,9.45133333332
307.06,6.21733333333,6.997125,6.34008333333,6.08197700669,5.30458333333,6.71058333333,10.1996666667,5.22673550725,5.366,6.274625,8.43558333333,9.83133333334
307.43,6.38841666667,7.26529166667,6.70975,6.30131521739,5.607,7.03116666667,10.2254166667,5.43844565217,5.68841666667,6.35579166667,8.58158333333,10.2051666667
307.80,6.097,7.163125,6.617,6.05711719621,5.941,6.741,9.93758333334,5.14013043478,5.46891666667,6.00308333334,8.40516666667,10.0736666667
308.17,6.54358333334,7.70191666667,7.23325,6.11126003345,6.40791666666,7.12466666667,10.2123333333,5.4393442029,5.85775,6.37304166667,8.58125,10.7046666667
308.54,6.71116666667,8.05229166667,7.46941666667,6.40904821628,6.45083333333,7.55054166666,10.3818333333,5.67592028986,6.03966666667,6.65858333334,8.74808333334,10.9778333333
308.90,6.55166666666,8.0835,7.39158333334,6.22146376812,6.25091666667,7.335625,10.0570833333,5.48655797101,5.78733333333,6.459125,8.34791666667,10.9083333333
309.27,6.33733333333,7.91458333333,7.18175,5.82940551839,5.8765,6.94108333334,9.56516666667,5.12737681159,5.53108333333,6.106875,8.103,10.7515833333
309.64,6.54108333333,8.07666666667,7.25616666667,5.84533472687,6.03775,6.997625,9.66908333333,5.34728623188,5.76241666667,6.21904166667,8.29966666667,10.8403333333
310.01,6.30033333333,8.21470833333,7.005,5.66511524527,6.05333333333,7.05533333333,9.64858333332,5.30974637681,5.78075,6.19808333334,8.43725,10.8276666666
310.38,6.24758333334,8.438375,6.95525,5.63973634337,6.00341666667,6.989625,9.70816666666,5.30597826087,5.71833333333,6.14283333333,8.32083333333,10.9481666667
310.75,6.38525,8.67579166667,6.94791666666,5.89849972129,6.05808333334,7.10529166667,9.96025,5.52265942029,5.87458333333,6.36545833333,8.7125,11.1314166667
311.12,6.54591666666,8.83808333333,6.9605,6.04123745819,5.78583333333,7.24725,10.1359166667,5.75034057971,5.76483333333,6.642125,9.08733333332,11.1510833333
311.49,6.6655,8.95270833333,6.99916666667,6.14118018394,5.81375,7.16275,10.4538333333,5.78510144928,5.73025,6.888875,9.24166666668,11.1061666667
311.85,7.02241666667,9.410375,7.25483333334,6.55756465998,6.00341666667,7.60195833333,10.95525,6.23976449275,6.06308333333,7.39495833333,9.83183333334,11.5064166667
312.22,6.61191666667,9.18820833333,6.78366666666,6.44760409699,5.83983333333,7.22829166667,10.6728333334,5.9248731884,5.81608333333,7.18916666667,9.77150000001,11.04075
312.59,6.90266666667,9.52616666667,7.01566666667,6.62867670011,6.10358333333,7.40616666667,11.0295833333,6.27467753623,6.10975,7.47154166667,10.2155,11.4231666666
312.96,7.09408333333,9.78929166667,7.30175,6.90957343924,6.28566666666,7.669,11.3165833333,6.53232608696,6.37233333333,7.70441666667,10.7620833333,11.59225
313.33,7.30341666667,10.0580833333,7.48366666667,7.17811134337,6.52641666667,7.95575,11.7481666667,6.8253115942,6.8045,7.9575,11.1288333333,11.7545
313.70,6.73725,9.84429166667,6.963,6.97110130992,6.06025,7.42729166667,11.48625,6.45305072464,6.43966666667,7.59745833333,10.7075833333,11.46
314.07,6.41133333333,9.32795833333,6.65008333334,6.77368868451,5.62841666667,7.04133333333,11.2534166667,6.1196557971,6.05175,7.399375,10.2486666667,11.1055833333
314.43,5.93858333333,8.66395833333,6.05683333333,6.37996780937,5.33275,6.51275,10.8673333334,5.73007971014,5.69475,7.00179166666,9.87199999998,10.7283333334
314.80,5.71491666667,8.24033333334,6.19375,6.260497631,5.22216666667,6.35079166667,10.7265,5.51985507246,5.65083333334,6.970625,9.75491666668,10.4765
315.17,5.51533333333,7.852125,6.07533333333,6.08376909142,5.26641666667,6.08070833333,10.5805,5.17782971014,5.83016666666,6.87695833333,9.56299999998,10.48525
315.54,5.48991666667,7.90966666667,6.066,6.09380044593,5.09958333333,6.35979166667,10.5189166667,5.29747826087,5.96191666667,6.90233333333,9.82383333334,10.5783333333
315.91,5.40516666667,7.91925,6.03741666666,6.01954528985,5.04375,6.19541666667,10.4071666667,5.15551086957,5.95833333333,6.70725,9.632,10.4335833333
316.28,5.40075,7.87654166667,6.08766666667,6.07151881271,4.96683333333,6.26691666666,10.5675833334,5.25923913043,5.95183333333,6.82179166666,9.58250000001,10.6281666666
316.64,5.07541666667,7.55408333333,5.73666666667,5.85031953735,4.75608333333,5.98945833333,10.4965,4.95497463768,5.62658333333,6.62258333333,9.10116666666,10.37875
317.01,4.92625,7.275,5.58475,5.8361599777,4.88425,5.85704166667,10.3776666667,5.05932608696,5.638,6.58225,8.93108333333,10.1720833333
317.38,4.86758333333,7.24204166667,5.61833333333,5.81159197325,4.92491666667,5.96475,10.3821666667,5.03972463768,5.44575,6.6215,8.98433333333,10.01075
317.75,4.715,6.923,5.635,5.56589102564,4.75716666667,5.97616666667,10.2464166667,4.75433333333,5.28616666667,6.44575,8.80133333334,9.82849999999
318.12,4.8235,7.20033333333,5.71433333333,5.55276393534,4.92391666666,6.02058333333,10.4796666666,4.87461231884,5.362,6.39245833334,9.13908333333,9.763
318.49,5.06108333334,7.67870833333,6.05241666666,5.94448258082,5.27808333333,6.32754166667,10.6839166667,5.15413043478,5.50266666667,6.63529166667,9.59558333333,9.75825
318.85,5.27833333334,7.97379166666,6.14116666667,6.05471655518,5.65525,6.56883333333,10.747,5.38246376812,5.67083333334,6.82525,9.91124999999,10.1718333333
319.22,5.33858333334,8.12229166667,6.18308333333,6.16145206243,5.76466666667,6.861125,10.7933333333,5.56783695652,5.81508333333,6.95029166667,9.91783333333,10.1814166667
319.59,5.37691666667,8.35666666667,6.3975,6.35575794314,6.12183333334,7.07254166667,11.2043333333,5.87828985507,6.06383333333,7.18504166666,10.0675,10.405
319.96,5.36875,8.25575,6.33741666667,6.41272867893,5.98733333334,7.10983333333,11.1111666667,6.14352898551,6.0495,7.211,10.05275,10.3210833333
320.32,6.11908333333,8.82004166667,7.1235,7.02593784838,6.54558333333,7.84654166667,11.6719166667,6.79896739131,6.62716666667,7.82149999999,10.6094166667,10.9974166667
320.69,6.248,8.99616666667,7.207,6.99683974359,6.75475,7.900875,11.5294166667,6.73266666667,6.63,7.93970833333,10.7458333333,10.8903333334
321.06,6.39491666666,9.09908333333,7.06841666666,6.85452146042,6.60641666666,7.99095833333,11.55225,6.71689130435,6.49283333333,7.84979166668,10.6085833333,10.9023333333
321.43,6.75166666667,9.41833333333,7.28533333334,7.18536050725,6.61925,7.922125,11.676,6.88595652174,6.54133333333,8.05862500001,10.80725,11.3058333333
321.80,7.22458333333,10.2399166667,7.5685,7.5400080825,7.02366666667,8.29104166667,11.9919166667,7.39421014493,6.815,8.43774999999,11.3545,11.6134166667
322.16,7.25433333333,10.4875,7.64066666667,7.72230602007,7.09541666667,8.65133333333,11.9490833333,7.54870652174,6.87575,8.44508333333,11.4531666667,11.85075
322.53,6.96133333334,10.2005,7.309,7.43028957637,6.65091666667,8.34104166666,11.6270833333,7.21144565218,6.69575,8.226875,11.1410833333,11.6905833334
322.90,6.59766666667,9.78645833332,6.91691666667,7.21027940357,6.20866666667,7.91675,11.3935833333,6.74743115942,6.31525,7.737125,10.568,11.034
323.27,6.73041666667,9.73170833333,6.92425,7.21898578595,6.16391666667,7.75595833334,11.4315,6.70388043478,6.05275,7.71116666667,10.5600833334,11.0978333333
323.63,6.51633333333,9.47687499999,6.53025,6.91328358417,5.91775,7.25058333334,11.0901666667,6.2436231884,5.74375,7.53975,10.34525,10.7524166666
324.00,6.2995,9.44079166666,6.35741666667,6.59551964883,5.84566666667,6.99729166667,11.01225,5.83042753623,5.61008333333,7.27370833333,10.2478333333,10.64025
324.37,5.80041666667,9.20933333333,5.9205,6.19303386287,5.30316666667,6.48120833333,10.59925,5.34004710145,5.43658333333,6.77633333333,10.1053333333,10.0486666667
324.74,5.65816666667,9.003875,5.80066666667,6.11237653288,5.059,6.412875,10.48075,5.24145652174,5.40541666667,6.53595833333,10.011,9.95924999999
325.10,5.57558333333,8.86120833333,5.62008333333,6.10401505017,4.98933333333,6.24145833334,10.4030833333,5.08214130435,5.43941666667,6.48220833334,9.94658333334,10.045
325.47,5.33958333333,8.44625,5.25633333333,5.88161970457,4.86741666667,6.02325,10.1574166667,4.88819565217,5.284,6.16345833333,9.61725000001,9.69766666667
325.84,5.10616666667,7.99716666667,4.9825,5.78970220178,4.68991666666,5.74416666667,10.10675,4.63150724638,5.073,5.92954166667,9.383,9.52166666665
326.21,5.05816666667,7.64833333333,4.70158333333,5.70059406355,4.52333333333,5.33916666667,9.94408333333,4.47094565218,4.87083333333,5.9155,9.1775,9.37349999998
326.57,4.94283333333,7.47016666667,4.82808333333,5.52516095318,4.48025,5.128375,9.88858333333,4.43301811594,4.73975,5.77641666667,9.03141666667,9.24066666668
326.94,5.00458333333,7.75408333333,4.81366666667,5.5974671126,4.49308333333,5.23408333333,9.91816666667,4.5473115942,4.82241666667,5.89991666666,9.22716666666,9.27433333334
327.31,4.97283333333,7.931625,4.91125,5.64324094203,4.63758333333,5.317125,9.90175000001,4.53659782609,4.97875,5.90425,9.38383333333,9.29833333333
327.67,5.10116666667,8.12916666667,5.28141666667,5.8395433389,4.8675,5.49295833334,10.0189166667,4.83129347826,5.15441666666,5.84491666667,9.41258333335,9.60191666667
328.04,5.40608333333,8.18991666667,5.63933333333,6.1976985786,5.12516666667,5.716125,10.2710833333,5.07482971014,5.43833333333,6.11341666667,9.6155,9.80133333334
328.41,5.57425,8.297875,5.732,6.30082622631,5.33633333333,5.83904166667,10.3876666667,5.32523188406,5.4585,6.25670833333,9.64724999999,10.0545
328.78,5.38091666667,8.02220833333,5.4885,6.03835270346,5.055,5.45445833333,10.1430833333,5.02608695652,5.21958333333,6.08691666667,9.41316666666,9.84075000001
329.14,5.52658333333,8.103125,5.78816666667,6.17831800446,5.12633333333,5.4875,10.2466666667,5.19876811594,5.2195,6.29658333333,9.66608333332,9.98200000002
329.51,5.40375,8.26325,5.93541666667,6.2826513378,5.193,5.62970833333,10.2333333334,5.08526811594,5.20833333334,6.265375,9.69583333333,10.0928333333
329.88,5.68991666667,8.6765,6.35783333333,6.54271850613,5.51141666667,6.03,10.39825,5.45293115942,5.5515,6.53466666667,9.89041666667,10.36125
330.24,6.01033333333,9.324625,6.81466666667,6.83710813824,5.79066666667,6.44479166667,10.6905,5.8050615942,5.96691666666,6.82225,10.29125,10.6193333333
330.61,6.4945,9.88270833333,6.99591666667,7.33492028986,6.12625,6.80095833333,11.0760833333,6.10167753623,6.23141666667,7.13070833333,10.6828333333,11.1069166667
330.98,6.1155,9.38191666667,6.53591666666,6.83592656076,5.62358333334,6.38291666667,10.6688333333,5.73684057971,5.70408333334,6.56708333333,10.3131666667,10.7864166667
331.34,5.6615,8.98658333333,6.17125,6.54841234671,5.06241666666,5.91645833333,10.31625,5.45855434783,5.31866666667,6.18970833333,9.87466666666,10.39975
331.71,5.69866666666,8.89316666667,5.89483333333,6.56607023412,4.79366666666,5.86404166666,10.2686666667,5.31924275362,5.07591666667,6.164875,9.89150000002,10.13975
332.08,5.38733333334,8.83504166667,5.57883333333,6.30317990524,4.52683333334,5.714,10.048,5.17276086956,4.71241666667,5.95283333334,9.66791666667,9.82008333332
332.44,5.50283333333,9.08516666667,5.6375,6.5294877369,4.61008333333,5.917625,10.1905,5.31509782609,4.9305,6.23045833333,9.71408333335,9.86691666668
332.81,5.768,9.51975,6.07891666667,6.93678232999,5.1635,6.29079166667,10.6410833333,5.81567391304,5.28791666667,6.61054166667,10.1373333333,10.17875
333.18,5.71091666666,9.47754166667,6.08575,6.82997268674,5.23908333333,6.30858333334,10.77125,5.85837318841,5.38266666667,6.50633333333,10.1735833333,10.1033333333
333.54,6.19125,9.78866666666,6.40633333333,7.07446934225,5.5115,6.528125,11.1320833333,6.38378623188,5.85566666667,6.92816666667,10.6963333333,10.2978333333
333.91,6.34033333333,9.82116666667,6.3995,7.0722948718,5.51316666667,6.42366666667,11.2183333333,6.43166666667,5.8265,7.01066666667,10.8174166667,10.1823333333
334.28,6.441,9.76033333333,6.53575,7.1487748049,5.69691666667,6.5495,11.4826666667,6.54764492753,6.0425,7.20316666667,10.9865833333,10.262
334.64,6.30125,9.71091666666,6.38625,6.93140983835,5.4825,6.45475,11.2936666667,6.39382246377,5.95633333334,7.13520833334,11.0089166667,9.97358333332
335.01,6.45383333333,10.02425,6.62075,7.18694202899,5.77008333333,6.63575,11.4755,6.61124275362,6.1335,7.51204166667,11.2143333333,10.0136666667
335.38,6.50125,10.104125,6.52775,7.24752522297,5.863,6.65695833333,11.5774166667,6.60007246377,6.08916666667,7.55958333333,11.3805833333,9.8755
335.74,6.17058333334,9.79908333333,6.3805,7.02732302118,5.62716666667,6.46058333334,11.4278333334,6.38906521739,5.86341666667,7.33591666666,11.2203333333,9.61675
336.11,6.22808333334,9.77770833333,6.4815,7.01409267001,5.62791666667,6.42958333333,11.45775,6.40307608696,5.79091666667,7.35579166666,11.305,9.64191666665
336.47,6.32933333334,9.76470833333,6.50316666666,7.04451881271,5.64683333333,6.41508333333,11.5875833334,6.43357246377,5.68275,7.30704166667,11.46975,9.82883333334
336.84,6.28391666667,9.68829166667,6.37966666667,6.99291234671,5.48733333334,6.44658333333,11.512,6.36080434782,5.57566666666,7.19891666666,11.43125,9.85825000001
337.21,6.21383333333,9.73345833333,6.29108333334,7.01310186734,5.31883333334,6.402,11.2683333333,6.30139855073,5.416,7.10537499999,11.3355,9.70466666666
337.57,5.65508333333,9.28454166667,5.82175,6.57299331104,4.80208333333,5.849,10.90225,5.72740942029,4.8095,6.6485,10.8201666667,9.28575000001
337.94,5.364,9.12704166667,5.65383333334,6.36206410256,4.40808333333,5.62766666667,10.66875,5.428,4.48,6.50204166666,10.6140833333,9.21266666666
338.31,5.26208333334,9.15704166667,5.64325,6.33379905239,4.2145,5.511625,10.5045,5.25935869565,4.2465,6.301,10.4971666667,9.10550000002
338.67,5.27083333333,9.00895833333,5.81183333333,6.43866764214,4.311,5.573125,10.6225,5.36277536232,4.30383333333,6.34666666667,10.5708333334,9.27583333332
339.04,5.17283333333,8.85604166666,5.84958333333,6.34959267001,4.28141666666,5.43416666666,10.6413333333,5.31632608696,4.37416666667,6.22183333333,10.58525,9.39816666665
339.40,4.90875,8.73041666667,5.8925,6.18097644928,4.248,5.30570833333,10.47075,5.16963768116,4.2845,6.05983333333,10.4610833333,9.3
339.77,4.85908333333,8.72625,5.92433333333,6.10716290412,4.29408333333,5.27629166667,10.3049166667,5.13756884058,4.31083333334,6.03966666667,10.4465833333,9.26374999998
340.14,4.9215,8.79216666667,5.97716666667,6.28389576366,4.45083333333,5.36616666667,10.4351666667,5.23670652174,4.52683333334,6.21720833333,10.5563333333,9.45308333332
340.50,4.489,8.40741666667,5.66766666667,5.9474117893,4.08425,4.96545833333,9.97316666666,4.81328985508,4.18541666667,5.85229166667,10.1801666667,8.97575000001
340.87,4.39,8.35329166666,5.54775,5.8992009476,4.01116666667,4.76433333333,9.81858333332,4.74380797101,4.12566666667,5.67979166667,10.1971666667,8.82675
341.23,4.46208333334,8.58,5.67916666667,5.95880434782,4.11216666667,4.80075,10.0255,4.85391304348,4.23275,5.79870833334,10.41025,9.05449999999
341.60,4.71983333333,8.84091666667,5.98341666667,6.29549498327,4.40725,5.09708333333,10.245,5.15411956522,4.53966666667,6.054375,10.6578333334,9.22975000001
341.96,4.61508333333,8.745375,5.92391666666,6.26194537347,4.41358333333,5.06566666667,10.1518333333,5.14732971014,4.58108333334,5.95679166666,10.6521666667,9.07366666667
342.33,4.372,8.53995833333,5.71483333333,6.05172728539,4.31825,4.88416666667,9.93666666668,5.04257608696,4.46183333333,5.72733333333,10.4891666667,8.93725
342.70,4.48216666667,8.74933333333,5.68266666666,6.15871028428,4.41141666666,4.90608333333,10.0015833334,5.1909673913,4.58816666667,5.75020833334,10.5270833333,8.96441666666
343.06,4.678,8.937625,5.82783333333,6.28168199554,4.53958333333,5.07770833333,10.1794166667,5.48831521739,4.56116666666,5.94041666666,10.7110833333,9.14833333334
343.43,4.88308333333,9.08679166667,5.92666666667,6.41746125976,4.64183333333,5.173,10.3738333333,5.72090942029,4.67566666667,6.17325,10.884,9.27308333333
343.79,4.801,8.97283333333,5.78966666667,6.32007664437,4.4185,5.00379166667,10.2458333333,5.58632608696,4.50025,6.02895833333,10.6890833333,9.18816666668
344.16,4.71108333333,8.96666666667,5.71716666667,6.08430462654,4.15325,4.82879166667,10.1744166667,5.44900362319,4.3495,5.83420833333,10.6414166667,8.91600000001
344.52,4.92741666667,9.18325,5.93308333333,6.27791610925,4.34383333333,4.96858333334,10.494,5.67206884058,4.51175,5.98033333333,10.9916666666,9.07458333334
344.89,4.66741666667,8.98320833333,5.70758333333,6.05841429766,4.00866666667,4.727375,10.19875,5.3719384058,4.22366666667,5.74420833333,10.657,8.71658333332
345.25,4.48283333333,8.69695833333,5.41833333334,5.92429738016,3.764,4.57920833333,10.0699166667,5.17881521739,4.001,5.61320833333,10.4451666667,8.38558333333
345.62,4.336,8.61816666667,5.41983333333,5.69530518394,3.668,4.554,9.975,5.11618478261,3.922,5.46766666667,10.303,8.31533333333
345.99,4.296,8.60508333333,5.30483333333,5.56953692865,3.67125,4.488125,9.96691666666,5.10921014493,3.93583333333,5.36754166666,10.22375,8.26766666666
346.35,4.10716666667,8.49316666666,5.18891666667,5.42855504459,3.55516666667,4.32054166667,9.81241666668,4.92559782609,3.74975,5.24458333333,10.082,8.00174999999
346.72,3.8695,8.26175,5.03008333333,5.26004319955,3.33108333334,4.14758333333,9.61124999999,4.7451231884,3.52375,5.14166666667,9.81208333336,7.74908333334
347.08,3.924,8.30041666667,5.13458333333,5.30697923634,3.42258333333,4.26145833333,9.64599999999,4.68021014493,3.68816666667,5.155625,9.83583333333,7.74608333334
347.45,4.23391666667,8.55075,5.26216666667,5.5907520903,3.62241666667,4.5595,9.87491666667,4.89647101449,3.94908333333,5.3655,10.1415833333,8.07066666666
347.81,4.585,9.04295833333,5.695,5.92274191751,4.08825,4.92266666667,10.2135833333,5.30170652174,4.3555,5.73120833333,10.6015833333,8.39183333333
348.18,4.7035,9.10583333333,5.81516666667,6.19079180602,4.22608333333,5.13666666667,10.30175,5.52075362319,4.51275,5.92754166667,10.7733333334,8.59816666666
348.54,4.86641666667,9.33020833333,6.0745,6.37721585842,4.50358333333,5.35079166666,10.4066666667,5.67602898551,4.68308333333,6.11854166667,10.9211666667,8.69408333334
348.91,5.221,9.7025,6.51333333333,6.70842628205,4.96625,5.76958333333,10.9359166667,6.13541666667,5.1015,6.54620833333,11.4555833333,9.08991666668
349.27,5.58933333334,10.0995,6.90083333333,7.02955365106,5.31575,6.15675,11.2456666667,6.56089492754,5.45058333334,6.836375,11.72325,9.46066666667
349.64,5.75916666667,10.2824583333,6.98508333333,7.25160799888,5.49691666667,6.26370833333,11.4415,6.81797463768,5.59358333333,7.03654166667,11.9285,9.57308333334
350.00,5.95066666667,10.426125,7.15175,7.36443088072,5.51516666667,6.41558333333,11.6240833333,6.89395289855,5.64408333333,7.13412499999,12.0615833333,9.64374999999
350.37,6.21558333333,10.5026666667,7.26683333333,7.38923968785,5.51366666667,6.56079166666,11.75825,7.01014855072,5.77341666666,7.23275000001,12.20425,9.81708333334
350.73,6.41233333333,10.678,7.46708333333,7.47781410256,5.652,6.721125,11.8753333333,7.1505,5.92525,7.335125,12.5509166667,10.0639166667
351.10,6.50766666667,10.6620833333,7.495,7.58305755296,5.6425,6.683125,11.9159166667,7.26024637681,5.94566666667,7.36820833334,12.6685,10.05225
351.46,6.12533333333,10.5565833333,7.37091666667,7.27744509476,5.37433333334,6.41820833333,11.6993333333,6.9559057971,5.61783333333,7.07445833332,12.35925,9.74441666668
351.83,6.02641666666,10.3912083333,7.2185,7.22133681717,5.22091666667,6.26529166667,11.6266666667,6.86300724638,5.41733333333,6.92983333334,12.3284166667,9.77441666666
352.19,5.74866666667,10.1754166667,6.95716666666,6.89203762542,5.06225,5.92041666667,11.2978333333,6.52739492754,5.09633333334,6.5775,12.0065833333,9.52141666668
352.55,5.44191666667,9.873875,6.63066666667,6.57710242475,4.75541666666,5.67083333333,10.9905,6.25357971014,4.73666666667,6.20583333333,11.7255,9.30291666668
352.92,5.32641666666,9.86620833333,6.4255,6.4651187291,4.52675,5.50116666667,10.644,6.10850362319,4.48958333334,6.058,11.53125,9.21691666668
353.28,4.93433333334,9.63879166667,6.17741666666,6.13325111483,4.28441666667,5.1075,10.3346666667,5.78269565217,4.17975,5.77508333333,11.34375,8.91691666668
353.65,4.96408333333,9.66720833333,6.17358333333,6.1481495262,4.243,5.11729166666,10.2565,5.74463768116,4.12841666667,5.78916666667,11.36725,9.02158333333
354.01,4.94908333334,9.663,6.28933333333,6.30207413601,4.42516666667,5.09970833334,10.3286666667,5.89692753623,4.20083333333,5.91266666667,11.52025,9.19666666667
354.38,4.85133333333,9.65770833333,6.21375,6.34578595318,4.38908333333,5.03758333333,10.3345833333,6.00585144928,4.15616666667,5.95166666667,11.586,9.23883333333
354.74,4.67283333333,9.630125,6.15508333333,6.24725515608,4.30466666667,4.946875,10.30175,5.98238405797,4.04083333333,5.82,11.4905833333,9.0555
355.11,4.3535,9.50970833333,5.85466666667,6.01555044593,4.01916666667,4.7125,9.99666666667,5.6963115942,3.7685,5.58791666667,11.2266666667,8.86208333334
355.47,4.52166666667,9.61820833333,5.87133333334,6.09279250279,4.11591666667,4.83670833333,10.0539166667,5.82535507246,3.89975,5.67775,11.3936666667,8.89350000001
