wavelength,Back_PhrPatm,Belly_PhrPatm,Breast_PhrPatm,Crissum_PhrPatm,Crown_PhrPatm,DorTail_PhrPatm,Rump_PhrPatm,Throat_PhrPatm,WingTip_PhrPatm
539.34,10.5569333333,32.6911333333,20.7934666667,32.969,11.3156666667,11.0366,14.9405428572,17.8297666667,11.7252666667
539.69,10.5086,32.6625333334,20.768,32.9276666667,11.2566,10.9893333333,14.8714095238,17.7680666667,11.6848
540.03,10.494,32.674,20.7622,32.8878666667,11.2221333333,10.9724666667,14.8549142857,17.7308333333,11.6842
540.37,10.4790666667,32.6728666667,20.7672666667,32.841,11.2192666667,10.961,14.8548666667,17.7143,11.6746
540.72,10.4913333333,32.7244666667,20.8044,32.8613333333,11.2154,10.9692666667,14.8745047619,17.7231333333,11.6906
541.06,10.4828,32.7483333333,20.8110666667,32.8733333333,11.1945333333,10.9603333333,14.8593428571,17.7101,11.6847333333
541.40,10.4918666667,32.808,20.8263333333,32.8928666667,11.1916666667,10.9784,14.8710190476,17.7306333333,11.697
541.75,10.4716666667,32.8133333333,20.8352666667,32.8891333333,11.1709333333,10.9716,14.8782285714,17.7149,11.6842
542.09,10.4747333334,32.7976,20.8515333333,32.8868,11.1738,10.9686666667,14.8773904762,17.7179,11.6912666667
542.43,10.4546666667,32.7769333333,20.8673333333,32.8732666667,11.1584666667,10.9505333333,14.8738952381,17.7092,11.6732
542.78,10.4467333333,32.7802666667,20.8807333333,32.8723333333,11.1516,10.9594666667,14.8761523809,17.7097333333,11.6784
543.12,10.4448,32.7996,20.9205333333,32.8923333334,11.1581333333,10.9618666667,14.8977142857,17.7174666667,11.6870666667
543.46,10.48,32.8434666667,20.9515333333,32.9152666667,11.1949333333,11.0005333333,14.9424285714,17.747,11.7226666666
543.81,10.4828666667,32.8466666667,20.9620666667,32.9179333333,11.2017333333,11.0073333333,14.9536095238,17.7527666667,11.7182666667
544.15,10.4758,32.8792666667,20.9785333333,32.9354,11.1798,11.0045333333,14.9507714286,17.7422,11.7002666667
544.49,10.4555333333,32.8942666667,20.9980666667,32.9218,11.1616,11.0070666667,14.9456952381,17.7275,11.6828666667
544.84,10.4861333333,32.92,21.0393333333,32.9148666666,11.1723333333,11.0067333333,14.9768571428,17.7222333333,11.6861333333
545.18,10.4954,32.9069333333,21.0658,32.8732,11.1651333333,11.018,14.9837619048,17.7066,11.6948
545.52,10.5261333333,32.9630666667,21.1263333333,32.9041333333,11.1828,11.0229333333,14.9999142857,17.711,11.7162666667
545.87,10.5314,33.0459333333,21.1700666667,32.943,11.176,11.0174666667,15.0258285714,17.7109666667,11.7198
546.21,10.5464666666,33.0873333333,21.1834,32.9725333333,11.1806666667,11.0208,15.0513238095,17.6897333333,11.7415333333
546.55,10.552,33.1022666667,21.1951333333,32.987,11.1626666667,11.0184666667,15.0503333333,17.6922333333,11.7311333333
546.90,10.5890666667,33.1624,21.2437333333,33.0226666667,11.1764,11.0464666667,15.0744380952,17.6964666667,11.7494666667
547.24,10.5886,33.2070666667,21.2698,33.0232666667,11.1614,11.0266,15.082847619,17.6789,11.7516
547.58,10.6118666667,33.2904,21.3370666667,33.1083333333,11.1649333333,11.0534666667,15.1333714286,17.7015,11.7752
547.92,10.6691333333,33.3371333333,21.387,33.1525333333,11.2123333333,11.0762666667,15.194847619,17.7231666667,11.8236666667
548.27,10.7199333333,33.3887333333,21.4388666667,33.2200666667,11.2542666667,11.0975333333,15.2524761905,17.7617,11.8654666667
548.61,10.7747333333,33.4898666667,21.5059333333,33.3345333333,11.3232,11.1622666667,15.3426,17.8357,11.9371333333
548.95,10.7887333333,33.5407333334,21.5641333333,33.4281333333,11.3375333333,11.1513333333,15.3835047619,17.8416,11.9396
549.29,10.7967333333,33.5923333333,21.5791333333,33.4724,11.3452666667,11.1666666667,15.4125714286,17.8509,11.929
549.64,10.8195333333,33.5839333333,21.5814666667,33.4748666667,11.377,11.2189333333,15.4347619047,17.8329333333,11.9488
549.98,10.8548666667,33.6815333333,21.6628,33.5686,11.4208666667,11.2520666667,15.4575047619,17.8948,11.9787333333
550.32,10.9106666667,33.795,21.7416666667,33.6184666667,11.4863333333,11.3076,15.5322666667,17.9273666667,12.0533333333
550.66,10.9439333333,33.8394666667,21.7793333333,33.6486,11.4966666667,11.3238,15.5758285714,17.9622333333,12.0920666667
551.01,10.9588,33.8742,21.8331333333,33.6806666666,11.5109333333,11.3453333333,15.6021238095,18.0271,12.0978666667
551.35,10.9912,33.9394666667,21.8954,33.6713333333,11.5378666667,11.374,15.6403809524,18.0326333333,12.1350666667
551.69,10.9950666667,33.9948666667,21.9283333333,33.6722666667,11.5138666667,11.3910666667,15.6491047619,18.0519666667,12.1440666667
552.03,11.0086666667,34.0288,21.9342666667,33.6848666667,11.5111333333,11.3865333334,15.6713523809,18.0340333333,12.1587333334
552.38,10.9650666667,34.032,21.8937333333,33.6399333333,11.453,11.3403333333,15.6268761905,17.9738,12.1215333333
552.72,10.9726666667,34.0702,21.9095333333,33.6447333333,11.4670666667,11.3546666667,15.636447619,17.9787666667,12.1176
553.06,10.9996666667,34.0856,21.9256666667,33.6319333333,11.4892666667,11.3612666667,15.6541142857,17.9996,12.1465333333
553.40,11.0399333333,34.1684666667,22.0104,33.7395333333,11.5239333333,11.3894666667,15.6924095238,18.0489333333,12.1962666667
553.74,11.0566666667,34.1638666667,22.0276666667,33.709,11.5112,11.3988666667,15.719247619,18.0496666667,12.2090666667
554.09,11.0482666667,34.1592666667,22.0383333333,33.739,11.5026666667,11.3519333333,15.7241333333,18.0497,12.1844
554.43,11.0128,34.1505333333,22.0374666667,33.7423333333,11.4920666667,11.3118666667,15.7042,18.0299,12.1682666667
554.77,11.0333333333,34.2108,22.0809333333,33.7719333333,11.4912666667,11.3304,15.7435714286,18.0159,12.1764
555.11,11.0354666667,34.2046666667,22.0684,33.7841333333,11.4922666667,11.3155333333,15.7234857143,17.9935666667,12.1802
555.45,11.03,34.2545333333,22.1364666667,33.8464,11.5064666667,11.319,15.7525523809,17.9804333333,12.1948666667
555.80,11.0178,34.2308,22.1583333333,33.8180666666,11.4846666667,11.309,15.7324095238,17.9853333333,12.1612
556.14,11.0726666667,34.2763333333,22.2712,33.8589333334,11.5352666667,11.3498,15.7808476191,18.0374,12.1989333334
556.48,11.0827333333,34.3260666667,22.3346,33.8636,11.5504666667,11.3742,15.8225714286,18.0563333333,12.2457333333
556.82,11.0318,34.3556,22.3677333333,33.8792666667,11.5180666667,11.3489333333,15.8201619048,18.0276,12.2156666667
557.16,10.9924666667,34.3382666667,22.3913333333,33.8318,11.4696,11.2984,15.8050761905,18.0037666667,12.1768666667
557.50,11.0193333333,34.3869333333,22.4366,33.8476666667,11.4999333333,11.3064,15.8260380952,18.0103,12.2075333333
557.85,10.9990666667,34.4224666667,22.4796,33.8187333333,11.4802,11.3158,15.8300190476,17.9876666667,12.1793333333
558.19,11.0184,34.4658666667,22.5283333333,33.8446,11.4942666667,11.3435333333,15.8506285714,17.9715,12.1784
558.53,10.9952,34.4132666667,22.5074666667,33.7864,11.4730666667,11.3184,15.8170857143,17.9118333333,12.1577333333
558.87,10.9914,34.4593333333,22.5566,33.7770666667,11.4462,11.2812,15.8169619047,17.8973666667,12.1188
559.21,11.0642666667,34.5291333333,22.5959333333,33.7931333334,11.489,11.2808,15.8553714286,17.9267,12.1508666667
559.55,11.0914666667,34.6123333333,22.6852666667,33.8628666667,11.5112666667,11.3037333333,15.8883333333,17.9195,12.1911333333
559.89,11.0452,34.5762,22.6227333333,33.8439333333,11.4183333333,11.246,15.8559714286,17.8624,12.1421333333
560.23,11.033,34.596,22.6075333333,33.8228,11.3682666667,11.2055333333,15.8116190476,17.8228666667,12.11
560.58,11.0292,34.5947333333,22.5784666666,33.8140666667,11.3454666667,11.1971333333,15.7910952381,17.7814666667,12.122
560.92,11.0592666667,34.6232666667,22.5672666667,33.8136,11.3509333333,11.1844,15.8005333333,17.7847333333,12.1256
561.26,11.0418666667,34.6129333333,22.5638,33.807,11.3221333333,11.1577333333,15.7688,17.7358666667,12.0789333333
561.60,11.0700666667,34.6808,22.5926666667,33.8611333333,11.3322,11.1882,15.7571428572,17.7336333333,12.1141333333
561.94,11.1305333333,34.7335333333,22.6541333333,33.9252666667,11.3516,11.2144,15.7956857143,17.7903333333,12.1658666667
562.28,11.1884,34.8380666667,22.7359333333,34.0252666667,11.3895333333,11.2622666667,15.8446285714,17.841,12.2346
562.62,11.1701333333,34.8338,22.7721333333,34.0678,11.3894,11.2984,15.8583238095,17.8313,12.2499333333
562.96,11.1384,34.7912666667,22.7426,34.0358,11.3425333333,11.3204,15.8282666667,17.7869,12.2292
563.30,11.1277333333,34.7621333333,22.7182,33.9486,11.3137333333,11.3038666667,15.7862285714,17.7594,12.2037333333
563.64,11.1442666667,34.766,22.7948,33.9414666667,11.3431333333,11.2996666667,15.7913714286,17.7589666667,12.2304
563.99,11.1754666667,34.7689333333,22.8320666667,33.9716,11.3444,11.3336666667,15.8195714286,17.7799333333,12.2536666667
564.33,11.1979333333,34.7600666667,22.8733333333,33.9162,11.3412,11.3268666667,15.8367904762,17.8117666667,12.252
564.67,11.1913333333,34.7924,22.884,33.878,11.3445333333,11.3387333333,15.8548380953,17.8197,12.284
565.01,11.1922666667,34.7676,22.8703333333,33.8333333333,11.3482,11.3349333333,15.8553428571,17.8118666667,12.2775333333
565.35,11.1897333333,34.7812,22.9009333333,33.8269333333,11.3391333333,11.3438,15.8787904762,17.8124333333,12.2762666667
565.69,11.2193333333,34.8370666667,22.9346666667,33.8261333333,11.3712666667,11.3529333333,15.9006952381,17.8363,12.2974666667
566.03,11.223,34.8595333333,22.9684666667,33.8182,11.3846666667,11.3492,15.9125619048,17.8386666667,12.2962666666
566.37,11.2745333333,34.8771333333,22.9786,33.8095333333,11.3999333333,11.3596,15.9219904762,17.8774666667,12.3279333333
566.71,11.2664,34.8848,23.0116666667,33.8198,11.4045333333,11.3562,15.9281238095,17.8824666667,12.3147333333
567.05,11.3033333333,34.9736666667,23.0530666666,33.8759333333,11.4647333333,11.3999333333,15.9967809524,17.9416666667,12.3556
567.39,11.3229333333,34.975,23.0618666667,33.8385333333,11.4716666667,11.4096666667,15.9923904762,17.9065666667,12.3506
567.73,11.2948,34.9768,23.0648666667,33.8119333333,11.4748666667,11.3968666667,15.9738857143,17.8789333333,12.3259333333
568.07,11.322,35.0369333333,23.1166,33.8625333333,11.5264666667,11.4373333333,15.9894380952,17.8991666667,12.3732
568.41,11.3435333333,35.0264,23.1564,33.9017333334,11.5538666667,11.47,16.0193809524,17.8807,12.376
568.75,11.3496666667,35.0816,23.2304666667,33.9635333333,11.5733333333,11.488,16.0457619048,17.9149666667,12.4132666667
569.09,11.3623333333,35.1072666667,23.2582,33.9849333333,11.5894,11.4642666667,16.0413523809,17.9298333333,12.4344
569.43,11.3282666667,35.0603333333,23.2176,33.9350666667,11.5528666667,11.4867333333,16.0299809524,17.8707333333,12.4032666666
569.77,11.3231333333,35.0347333333,23.1755333333,33.85,11.5217333333,11.4844,16.0129904762,17.8578666667,12.4034666667
570.11,11.3113333334,35.0648666667,23.2026666667,33.8222666667,11.4979333333,11.4858,16.0241047619,17.8461333333,12.4210666667
570.45,11.3296666667,35.0908,23.2113333333,33.8052666667,11.5043333333,11.4733333333,16.0300666667,17.8440333333,12.4548666667
570.79,11.3256666667,35.0564,23.221,33.8174,11.4678666667,11.4838666667,16.0202095238,17.8162333333,12.4622666667
571.13,11.3412666667,35.1039333333,23.2446,33.8831333333,11.4798666667,11.5368666667,16.047,17.836,12.4772666667
571.47,11.3484,35.1087333333,23.2322,33.8870666667,11.47,11.537,16.0700095238,17.8411333333,12.4801333334
571.81,11.3595333333,35.1405333333,23.2371333333,33.9088,11.4334,11.5398666667,16.0961142857,17.8146,12.4717333333
572.15,11.3408666667,35.1369333333,23.2181333334,33.8602666667,11.3792,11.5041333333,16.0441238095,17.7943333333,12.4361333333
572.49,11.3326,35.1598,23.218,33.8314,11.3554,11.5319333334,16.0591238095,17.7892,12.422
572.83,11.3614,35.1547333333,23.2423333333,33.8088666667,11.3576666667,11.5700666667,16.0998095238,17.7852666667,12.4322666666
573.17,11.3752666667,35.1788666667,23.2732,33.8108666667,11.3502,11.5535333333,16.1177904762,17.7763333333,12.4614666666
573.51,11.4272,35.2468666667,23.3392666667,33.9144,11.4015333333,11.6074666667,16.1801238095,17.8150666667,12.5055333333
573.85,11.4419333333,35.2461333333,23.3436666667,33.917,11.4334,11.6118666667,16.1904571428,17.8330666667,12.5092
574.19,11.4742666667,35.2994666667,23.4096,33.9391333333,11.4808666667,11.6612666667,16.2583047619,17.8839,12.5484
574.53,11.4788,35.3102,23.4165333333,33.9198,11.4613333333,11.6420666667,16.2632571429,17.8689,12.5378666667
574.87,11.4859333333,35.3367333333,23.428,33.9049333333,11.4498666667,11.6172666667,16.2679238095,17.9034333333,12.5618666667
575.21,11.5033333333,35.3686666667,23.4917333333,33.9022,11.4480666667,11.5901333333,16.2956380953,17.8990333333,12.5771333333
575.55,11.5078,35.3597333333,23.5066,33.8784,11.466,11.5852,16.2976190476,17.9013333333,12.5841333333
575.89,11.5420666667,35.3952666667,23.5665333333,33.9086666667,11.5064,11.6164666667,16.3484952381,17.9277,12.621
576.22,11.5764,35.3808,23.5697333333,33.9266666667,11.5283333333,11.6273333333,16.3640571429,17.9054666667,12.6588666666
576.56,11.5598,35.3757333333,23.5618666667,33.9214666667,11.5141333333,11.5942666667,16.3484,17.9163333333,12.6480666667
576.90,11.5854,35.3694,23.5796,33.9294666667,11.5296,11.5740666667,16.3642571429,17.9468,12.6496
577.24,11.5502666667,35.3097333333,23.5518666667,33.8716666667,11.5018,11.5394666667,16.3431047619,17.8989666667,12.6152666667
577.58,11.5947333333,35.3168,23.5523333334,33.885,11.5368,11.5639333333,16.3769142857,17.8745333333,12.6392666667
577.92,11.5587333333,35.2445333333,23.5138,33.8724666667,11.4756,11.519,16.3198285714,17.8360666667,12.5940666667
578.26,11.532,35.2246,23.5097333333,33.8357333333,11.4665333333,11.4873333333,16.2989809524,17.7999,12.5864666667
578.60,11.5602,35.2393333333,23.544,33.8581333333,11.4969333333,11.5332,16.344447619,17.8016666667,12.6131333333
578.94,11.6110666667,35.2090666667,23.5365333333,33.8439333333,11.5622666667,11.6045333333,16.3779714286,17.8428666667,12.6726666667
579.28,11.6996,35.2419333333,23.6058,33.8946666667,11.611,11.6697333333,16.426,17.9172,12.7422666667
579.61,11.7823333334,35.2506666667,23.6348666667,33.9205333333,11.6514,11.7288,16.4688666667,17.9629,12.8016666667
579.95,11.844,35.3238666667,23.7022,33.9518,11.6773333333,11.7578,16.5387523809,18.0371333333,12.8638
580.29,11.8754,35.315,23.7063333333,33.9262666667,11.6944,11.7810666667,16.5641142857,18.016,12.8941333333
580.63,11.9122666667,35.3618,23.7417333333,33.9484666666,11.7256,11.8488666667,16.5718190476,18.0567666667,12.9070666666
580.97,11.9842,35.4492666667,23.7974666667,33.9968666667,11.7573333333,11.8689333333,16.6062190476,18.0996666667,12.9592
581.31,11.9547333333,35.4216666667,23.8202666667,33.9924666667,11.6813333333,11.8592666667,16.5878761905,18.1199,12.9352
581.65,11.9903333333,35.4463333333,23.8348666667,33.9912666667,11.6687333333,11.8613333333,16.6276857143,18.1052333333,12.9624
581.98,12.0209333333,35.4696,23.8810666667,34.0351333333,11.6844,11.9045333333,16.6471428571,18.1138333333,12.9722
582.32,12.0000666667,35.436,23.8788,33.9767333333,11.6565333333,11.8162,16.6232666667,18.0629,12.9602
582.66,11.9916666667,35.4588666667,23.8967333333,34.0012,11.6188666667,11.7906,16.5811904762,18.0196666667,12.9383333333
583.00,11.9434666667,35.4283333333,23.8661333333,33.9328,11.6047333333,11.7614,16.6029714286,17.9535666667,12.9196666667
583.34,11.8896666667,35.4468666667,23.8542666667,33.9063333333,11.5795333333,11.7000666667,16.5723428571,17.9232666667,12.8865333333
583.68,11.8558,35.3650666667,23.8462,33.8906666667,11.5474666667,11.6546,16.5173142857,17.8786666667,12.8396666667
584.01,11.8419333333,35.3146,23.8282,33.8544,11.5160666667,11.637,16.4861428571,17.8656,12.8298
584.35,11.8310666667,35.3096666667,23.8686666667,33.8468666667,11.4980666667,11.6089333334,16.5126095238,17.8094,12.8481333333
584.69,11.8154,35.2284,23.8384666667,33.7669333333,11.4778,11.5722,16.5012857143,17.7730666667,12.8591333333
585.03,11.8384,35.2909333333,23.8646,33.8076,11.5270666667,11.5835333333,16.5421523809,17.7671666667,12.8793333333
585.37,11.8552,35.2629333333,23.8739333333,33.7452666667,11.5602,11.5922666667,16.5363904762,17.8173333333,12.8919333333
585.70,11.8897333333,35.288,23.8446,33.7279333333,11.5728666667,11.5692666666,16.5638190476,17.8845666667,12.9518666667
586.04,11.9549333333,35.3628666667,23.9136,33.8208666667,11.6232,11.687,16.6530095238,17.9687333333,13.022
586.38,12.0122,35.452,24.0164666667,33.9023333333,11.6704666667,11.7481333333,16.7476666667,18.0311333333,13.113
586.72,12.1178,35.5428666667,24.1593333333,33.9888,11.7567333333,11.8343333333,16.8083333333,18.1232333333,13.2198666667
587.06,12.1097333333,35.4984666667,24.1386,33.9660666667,11.7233333333,11.8371333333,16.8115238095,18.0762,13.2092
587.39,12.1347333333,35.5643333334,24.1999333333,33.9685333333,11.7382666667,11.8876,16.8672,18.1175,13.2368666667
587.73,12.1985333333,35.6624666667,24.2895333333,34.0072666667,11.8034666667,11.9493333333,16.9316095238,18.1634333333,13.2634666667
588.07,12.2784,35.7488,24.3954666667,34.0844666667,11.877,12.0272666667,17.0052952381,18.2626,13.3392
588.41,12.3068,35.8418,24.4666666667,34.142,11.8653333333,12.0824666667,17.0456571429,18.3026,13.3489333333
588.74,12.3510666667,35.8682,24.5179333333,34.1161333333,11.882,12.0858666667,17.042352381,18.3473,13.3714
589.08,12.3594,35.8822666667,24.5708,34.1673333333,11.8726,12.1356,17.0687619048,18.2836,13.3824666667
589.42,12.4594,35.9452666666,24.702,34.2544666667,11.94,12.2282,17.1761428571,18.3284333333,13.4429333333
589.76,12.4567333334,35.9754666667,24.7146666667,34.2678,11.9303333333,12.1989333333,17.1485333333,18.2731666667,13.4086
590.09,12.4290666667,35.8976,24.6834,34.2347333333,11.8802666667,12.1592666667,17.0986666667,18.2934666667,13.3412
590.43,12.3344,35.8593333333,24.6032,34.1653333333,11.761,12.0757333333,17.0378285714,18.2206666667,13.2230666667
590.77,12.3425333333,35.9458,24.6964,34.2111333334,11.8100666667,12.1219333333,17.0927142857,18.2845666667,13.2560666667
591.11,12.3598,35.9448,24.7114,34.2289333334,11.8258666667,12.1116,17.0783619048,18.2256666667,13.2668
591.44,12.3382,35.9578666666,24.7386666667,34.2536666667,11.8109333333,12.1192666667,17.128247619,18.2430333333,13.2848666667
591.78,12.2657333333,35.8829333333,24.6503333333,34.1838,11.7350666667,12.0425333333,17.0545047619,18.1393666667,13.2076666667
592.12,12.1854666667,35.8284,24.6244666667,34.1729333333,11.6845333333,11.9746,17.0008571429,18.0500666667,13.1439333333
592.46,12.2238,35.9062666667,24.6500666667,34.2302,11.735,12.0366666667,17.0888952381,18.0589,13.1742
592.79,12.2416666667,36.0201333333,24.6972666667,34.2930666667,11.7775333333,12.0516666667,17.1272666667,18.1459333333,13.2052666667
593.13,12.2328,36.0608,24.7215333333,34.2832666667,11.7708666667,12.0678666667,17.1188571428,18.1707666667,13.2158666667
593.47,12.2161333333,36.0108666667,24.6718,34.2448666667,11.7340666667,12.0484666667,17.0803714286,18.1754666667,13.1972
593.80,12.2385333333,36.0398,24.6577333333,34.2485333333,11.7612,12.0838,17.1126666667,18.1389,13.2352666666
594.14,12.2826666667,36.0260666667,24.6986666667,34.259,11.8130666667,12.1159333333,17.1018857143,18.1479333333,13.2984666667
594.48,12.3110666667,36.0454,24.7279333333,34.2756666667,11.7878666667,12.1072,17.1240285714,18.1502333333,13.3124
594.81,12.396,36.1678666667,24.8294,34.3892666667,11.8365333333,12.1910666667,17.2365333333,18.2525666667,13.3666
595.15,12.4508,36.2112,24.8792666667,34.4234666667,11.8724,12.2106666667,17.2549619048,18.3170333333,13.4108
595.49,12.5104,36.2499333333,24.9345333333,34.4714666666,11.9223333333,12.3012666667,17.3257904762,18.4360333333,13.4716666667
595.82,12.564,36.3060666666,24.9870666667,34.5247333333,11.9578,12.3299333333,17.3854952381,18.5191666667,13.505
596.16,12.5505333333,36.3175333333,24.9909333333,34.5502666667,11.9171333333,12.3136,17.3404666667,18.4915666667,13.5039333333
596.50,12.5866,36.3572666667,25.0265333333,34.5845333333,11.937,12.3564,17.3905142857,18.5040666667,13.5232666667
596.83,12.5708666667,36.3535333333,25.0087333333,34.5694666667,11.9459333333,12.3719333333,17.3631904762,18.4854,13.5165333334
597.17,12.5921333333,36.4254666667,25.0945333333,34.6179333333,12.0072666667,12.4115333333,17.4268,18.5453666667,13.5386
597.51,12.6058666667,36.5134,25.1825333333,34.6966,12.0408666667,12.4698,17.4763238095,18.5887666667,13.5492
597.84,12.6357333333,36.5993333333,25.2291333333,34.777,12.0754666667,12.5114,17.5665238095,18.6483,13.5568
598.18,12.6437333333,36.6248666667,25.2374,34.8300666667,12.0636666667,12.5336,17.5598190476,18.6273666667,13.5383333333
598.52,12.5858,36.5694666667,25.1626,34.7712666667,12.023,12.4744,17.4894761905,18.5637333333,13.5029333334
598.85,12.5074666667,36.5010666667,25.0910666667,34.7314,11.9314,12.4085333333,17.4086095238,18.4348666667,13.4299333333
599.19,12.4798666667,36.512,25.1004,34.7084,11.8914666667,12.3628666667,17.3626,18.3411,13.3956666667
599.53,12.4765333333,36.5406,25.1448,34.6870666666,11.8832666667,12.3936,17.3751142857,18.3003,13.4117333333
599.86,12.4852666667,36.5454,25.2075333333,34.6514666667,11.8819333333,12.4023333333,17.4428380953,18.2949333333,13.39
600.20,12.4155333333,36.4936,25.1454,34.5851333333,11.7816,12.3042,17.3290952381,18.1781666667,13.2996
600.53,12.3793333333,36.4438666666,25.1342666667,34.5891333333,11.7472666667,12.2236666666,17.3305619048,18.0920333333,13.2375333333
600.87,12.3689333333,36.4800666667,25.1715333333,34.6100666667,11.6978,12.2264666667,17.3596190476,18.072,13.2481333333
601.21,12.3760666667,36.4992,25.1663333333,34.5586666667,11.6442666667,12.1900666667,17.3291523809,18.0268666667,13.2255333333
601.54,12.3202,36.4938,25.1623333333,34.5354666667,11.6051333333,12.1602,17.2616476191,17.9820666667,13.1988666667
601.88,12.3312,36.5031333334,25.1829333333,34.502,11.6172666667,12.1592666667,17.2687904762,17.9849333333,13.2068666667
602.21,12.3637333333,36.6095333333,25.2530666667,34.484,11.6322,12.2158666667,17.2896761905,18.0325,13.2246
602.55,12.3947333333,36.6260666667,25.2906,34.4655333333,11.677,12.2954,17.3127619048,18.0678333333,13.2699333333
602.88,12.4024666667,36.6846666667,25.3098666667,34.5121333333,11.7055333333,12.3302666667,17.3419619048,18.1116,13.2889333333
603.22,12.4203333333,36.6996666667,25.3138,34.5182,11.7223333333,12.3590666667,17.324752381,18.1179666667,13.3100666667
603.56,12.3369333333,36.6894,25.2742666667,34.5109333334,11.68,12.3002,17.2529047619,18.0849666667,13.2742666667
603.89,12.3856,36.6838666667,25.3312666667,34.5274666667,11.7224,12.3413333333,17.2743238095,18.134,13.3198666667
604.23,12.4448666667,36.7848,25.3957333333,34.6094,11.7839333333,12.4465333333,17.3211809524,18.2391666667,13.3962666666
604.56,12.4505333333,36.7704666667,25.4142666667,34.5825333333,11.8149333333,12.4583333333,17.3133809524,18.2427666667,13.4186666667
604.90,12.4212,36.6822666667,25.3678,34.5296,11.7916,12.4209333333,17.2627047619,18.1812333333,13.3887333333
605.23,12.4608666666,36.6912,25.3903333333,34.5324666667,11.8100666667,12.4842666667,17.3053428571,18.1988666667,13.3998666667
605.57,12.4654,36.7042,25.4236,34.5172666667,11.8059333333,12.5044,17.3180952381,18.1978333333,13.414
605.90,12.4814666667,36.6767333333,25.4412666667,34.549,11.826,12.5268,17.3352761905,18.2123,13.4590666667
606.24,12.4813333333,36.6839333333,25.4482,34.5805333333,11.8138666667,12.5129333333,17.3561809524,18.2462333333,13.4209333333
606.58,12.388,36.6229333333,25.4018,34.5012,11.7385333333,12.5118,17.3032095238,18.15,13.3717333333
606.91,12.3757333333,36.6494666667,25.4073333333,34.5018,11.7340666667,12.5418666667,17.3088190476,18.1548,13.3814
607.25,12.5376666667,36.7041333333,25.5433333333,34.6094,11.8619333333,12.7101333333,17.4242952381,18.2853333333,13.5278
607.58,12.5286,36.7623333333,25.5820666667,34.6246666667,11.8888,12.7316666667,17.4842095238,18.2758333333,13.5624666667
607.92,12.4936,36.7453333333,25.5720666667,34.5745333333,11.8367333333,12.6941333333,17.4707809524,18.2385666667,13.5393333333
608.25,12.4872,36.6613333333,25.5263333333,34.4982666667,11.8111333333,12.7216666667,17.4190095238,18.1670333333,13.5072666667
608.59,12.4771333333,36.6834666667,25.5209333333,34.4912666667,11.8004,12.7338,17.4537428571,18.1719,13.5119333333
608.92,12.4112666667,36.6184666667,25.4678666667,34.4159333333,11.7456,12.6793333333,17.3661619048,18.1274666667,13.4823333333
609.26,12.3924666667,36.5628666667,25.3909333333,34.3896,11.7783333333,12.7012,17.3507904762,18.1286666667,13.5049333333
609.59,12.2724666667,36.4826666667,25.2746666666,34.2678666667,11.6874,12.6296666667,17.2727047619,18.0023,13.3907333333
609.93,12.2567333333,36.4476,25.2436,34.2090666667,11.6805333333,12.6200666666,17.2432666667,17.9296333333,13.4056666667
610.26,12.2824,36.4138666667,25.2396666667,34.184,11.6846666667,12.5907333333,17.2323809524,17.9341666667,13.4088666667
610.60,12.2412666667,36.3158666667,25.2146,34.1184,11.6374666667,12.549,17.1627523809,17.8714,13.3383333333
610.93,12.1328666667,36.2193333333,25.1043333334,33.9411333333,11.5430666667,12.4602666667,17.0372,17.7199,13.242
611.27,12.1010666667,36.142,25.024,33.8825333333,11.4850666667,12.4639333333,16.9612380952,17.6739333333,13.1824
611.60,12.039,36.0655333333,24.9546666667,33.8103333333,11.4194666667,12.4064,16.901447619,17.577,13.1189333333
611.93,12.0382666667,36.1276666667,24.9246,33.8616,11.3949333333,12.4158,16.9014380952,17.6027333333,13.1206666667
612.27,12.0646666667,36.1146,24.9572666667,33.8236,11.4547333333,12.4594,16.8846380953,17.6587666667,13.1312
612.60,12.1608,36.2220666667,25.0716,33.9174,11.5648,12.5805333333,16.9989142857,17.7361333333,13.239
612.94,12.1082666667,36.2358666667,25.0816666667,33.8998666667,11.4698,12.53,16.9487809524,17.6973,13.1578
613.27,12.1717333333,36.2330666667,25.1658666667,33.9702,11.5044,12.5702666667,16.9671238095,17.7314,13.2211333333
613.61,12.2455333333,36.3788666667,25.2849333333,34.0598,11.5373333333,12.6427333333,17.0451809524,17.7807666667,13.2596666667
613.94,12.2859333333,36.4059333333,25.3271333333,34.0965333333,11.5589333333,12.6616666667,17.0583333334,17.802,13.3082
614.28,12.3183333333,36.5111333333,25.3781333333,34.1794,11.6292666667,12.6974666667,17.1537428571,17.8812333333,13.3470666667
614.61,12.3290666667,36.5486666667,25.4046666667,34.2073333333,11.6408,12.7612666667,17.1882952381,17.9254666667,13.3278
614.94,12.2768666667,36.5912666667,25.4277333333,34.2029333333,11.5773333333,12.7142666667,17.1734380953,17.8503333333,13.2546
615.28,12.334,36.7086666667,25.5266666667,34.261,11.6844,12.8146666667,17.2226857143,17.9071,13.3242
615.61,12.3670666667,36.7699333333,25.5622666667,34.2475333333,11.7066,12.8402666667,17.2314857143,17.9004333333,13.3616666667
615.95,12.3838,36.8342666667,25.598,34.3316,11.6826666667,12.8521333333,17.2527238095,17.9049,13.3832
