wavelength,Back_DacNigf,Belly_DacNigf,Breast_DacNigf,Crissum_DacNigf,Crown_DacNigf,DorTail_DacNigf,Rump_DacNigf,Throat_DacNigf,WingTip_DacNigf
570.79,16.5676666667,54.3236666667,32.3893333333,33.4463333333,25.336,10.1123333333,47.5286666667,26.2506666667,7.96266666667
571.13,16.5516666667,54.299,32.3516666667,33.4593333333,25.2823333333,10.098,47.3616666667,26.2276666667,8.01
571.47,16.568,54.3256666667,32.4413333333,33.5103333333,25.2516666667,10.1323333333,47.326,26.2336666667,8.034
571.81,16.4756666667,54.265,32.411,33.4943333333,25.211,10.0856666667,47.1946666667,26.2253333333,8.05633333333
572.15,16.4263333333,54.17,32.3943333333,33.4846666667,25.1576666667,10.058,47.023,26.2533333333,8.086
572.49,16.426,54.258,32.4156666667,33.4746666667,25.1366666667,10.0856666667,46.9586666667,26.248,8.11733333333
572.83,16.4526666667,54.3783333333,32.4516666667,33.5153333333,25.1263333333,10.0873333333,46.9,26.2843333333,8.148
573.17,16.354,54.3,32.46,33.5653333333,25.0223333333,10.094,46.801,26.2543333333,8.12333333333
573.51,16.313,54.3546666667,32.48,33.6043333333,24.9956666667,10.143,46.703,26.2603333333,8.068
573.85,16.281,54.3096666667,32.4166666667,33.523,24.9006666667,10.0833333333,46.5556666667,26.246,8.06266666667
574.19,16.3123333333,54.3636666667,32.4553333333,33.5556666667,24.8673333333,10.142,46.5346666667,26.359,8.128
574.53,16.248,54.2756666667,32.4053333333,33.5713333333,24.747,10.1603333333,46.3486666667,26.2423333333,8.098
574.87,16.2456666667,54.2363333333,32.4406666667,33.5423333333,24.6993333333,10.1103333333,46.2503333333,26.2386666667,8.08966666667
575.21,16.266,54.2453333333,32.4333333333,33.5656666667,24.7043333333,10.104,46.1746666667,26.2966666667,8.12466666667
575.55,16.3786666667,54.455,32.5213333333,33.6156666667,24.728,10.1973333333,46.199,26.369,8.17266666667
575.89,16.3773333333,54.5513333333,32.5203333333,33.632,24.7373333333,10.172,46.1426666667,26.3386666667,8.10766666667
576.22,16.3806666667,54.5093333333,32.53,33.657,24.7013333333,10.1806666667,46.0906666667,26.3593333333,8.09033333333
576.56,16.38,54.3976666667,32.5563333333,33.772,24.725,10.2633333333,46.0906666667,26.3726666667,8.134
576.90,16.4466666667,54.4033333333,32.5993333333,33.816,24.7146666667,10.247,46.058,26.4446666667,8.15233333333
577.24,16.492,54.4096666667,32.6343333333,33.822,24.7443333333,10.2313333333,46.0343333333,26.5266666667,8.242
577.58,16.5663333333,54.374,32.6813333333,34.0166666667,24.8226666667,10.2596666667,45.9676666667,26.568,8.28766666667
577.92,16.4753333333,54.2396666667,32.671,34.0226666667,24.832,10.2266666667,45.7563333333,26.4873333333,8.29033333333
578.26,16.6033333333,54.3246666667,32.7173333333,34.0726666667,24.8936666667,10.308,45.7783333333,26.6446666667,8.36066666667
578.60,16.6206666667,54.418,32.7196666667,34.2566666667,24.8693333333,10.3743333333,45.735,26.689,8.33366666667
578.94,16.577,54.42,32.775,34.332,24.7756666667,10.4176666667,45.615,26.618,8.324
579.28,16.5736666667,54.259,32.7666666667,34.4153333333,24.7326666667,10.4806666667,45.514,26.6713333333,8.303
579.61,16.6233333333,54.1943333333,32.7583333333,34.2923333333,24.678,10.528,45.313,26.6606666667,8.36833333333
579.95,16.552,54.108,32.6666666667,34.176,24.645,10.4516666667,45.121,26.6393333333,8.35266666667
580.29,16.511,54.111,32.6076666667,34.0573333333,24.5143333333,10.3806666667,44.891,26.6626666667,8.31133333333
580.63,16.5353333333,54.1473333333,32.631,34.0693333333,24.553,10.4836666667,44.7443333333,26.6933333333,8.32633333333
580.97,16.4666666667,53.8803333333,32.593,34.0526666667,24.5193333333,10.4993333333,44.6153333333,26.6403333333,8.22466666667
581.31,16.4563333333,53.957,32.6656666667,33.917,24.505,10.589,44.4933333333,26.6796666667,8.298
581.65,16.5476666667,54.0203333333,32.7186666667,33.952,24.5206666667,10.6323333333,44.431,26.8163333333,8.37333333333
581.98,16.494,53.8706666667,32.6626666667,33.919,24.3883333333,10.6453333333,44.2116666667,26.76,8.40866666667
582.32,16.473,53.7546666667,32.6943333333,33.8716666667,24.3716666667,10.68,43.9736666667,26.757,8.55266666667
582.66,16.4116666667,53.5516666667,32.4933333333,33.7776666667,24.2826666667,10.5966666667,43.6986666667,26.7663333333,8.48333333333
583.00,16.343,53.4813333333,32.4206666667,33.722,24.1193333333,10.5006666667,43.5003333333,26.6733333333,8.47433333333
583.34,16.3166666667,53.3826666667,32.4353333333,33.9183333333,24.1423333333,10.5446666667,43.405,26.7126666667,8.493
583.68,16.4036666667,53.382,32.502,33.9786666667,24.151,10.6,43.315,26.82,8.63766666667
584.01,16.435,53.275,32.5066666667,34.016,24.133,10.6916666667,43.138,26.8126666667,8.69266666667
584.35,16.395,53.2276666667,32.3946666667,34.0306666667,24.0586666667,10.6326666667,42.8743333333,26.7433333333,8.724
584.69,16.4933333333,53.3756666667,32.365,34.1476666667,24.0886666667,10.7393333333,42.7746666667,26.819,8.84666666667
585.03,16.4,53.2066666667,32.2786666667,34.1863333333,23.9453333333,10.7056666667,42.5483333333,26.7926666667,8.79533333333
585.37,16.3943333333,53.1426666667,32.2486666667,34.2786666667,23.864,10.759,42.4266666667,26.782,8.76566666667
585.70,16.358,53.075,32.2183333333,34.4046666667,23.8016666667,10.633,42.2343333333,26.735,8.725
586.04,16.4183333333,53.117,32.1483333333,34.4493333333,23.7206666667,10.626,42.1476666667,26.7013333333,8.64466666667
586.38,16.4286666667,53.1183333333,32.217,34.5163333333,23.6833333333,10.636,42.004,26.719,8.73733333333
586.72,16.4666666667,53.107,32.1676666667,34.5376666667,23.7333333333,10.713,41.7996666667,26.7453333333,8.777
587.06,16.4516666667,52.986,32.09,34.3736666667,23.5503333333,10.637,41.5726666667,26.6376666667,8.74966666667
587.39,16.341,52.8216666667,31.995,34.3686666667,23.3653333333,10.628,41.3296666667,26.533,8.616
587.73,16.3533333333,52.8456666667,31.9836666667,34.4443333333,23.2986666667,10.571,41.18,26.5593333333,8.56733333333
588.07,16.279,52.8056666667,31.978,34.4063333333,23.232,10.565,41.0256666667,26.573,8.48333333333
588.41,16.2646666667,52.8373333333,32.0096666667,34.4203333333,23.049,10.456,40.7873333333,26.498,8.35333333333
588.74,16.2913333333,52.9566666667,32.076,34.495,23.0633333333,10.4903333333,40.6436666667,26.4436666667,8.34966666667
589.08,16.234,52.9483333333,32.0906666667,34.5026666667,22.9166666667,10.4433333333,40.4886666667,26.431,8.29766666667
589.42,16.2776666667,53.0116666667,32.143,34.482,22.8666666667,10.5176666667,40.4433333333,26.5136666667,8.32533333333
589.76,16.155,52.8813333333,32.1416666667,34.3363333333,22.8073333333,10.4216666667,40.2383333333,26.4973333333,8.19633333333
590.09,16.235,52.971,32.2343333333,34.5176666667,22.8516666667,10.4843333333,40.1453333333,26.5566666667,8.199
590.43,16.078,52.9696666667,32.181,34.4633333333,22.727,10.3396666667,39.9913333333,26.4716666667,8.09266666667
590.77,16.0596666667,53.035,32.2023333333,34.6353333333,22.7913333333,10.4726666667,39.914,26.6063333333,8.173
591.11,16.145,53.267,32.2946666667,34.7973333333,22.7896666667,10.5346666667,39.817,26.6636666667,8.26933333333
591.44,16.0706666667,53.2293333333,32.2386666667,34.7306666667,22.713,10.4883333333,39.6186666667,26.504,8.192
591.78,16.1513333333,53.2456666667,32.248,34.7316666667,22.6493333333,10.5606666667,39.4906666667,26.534,8.273
592.12,16.1126666667,53.168,32.202,34.8313333333,22.6426666667,10.603,39.2993333333,26.5553333333,8.34766666667
592.46,16.089,53.057,32.139,34.819,22.5323333333,10.5693333333,39.1516666667,26.647,8.38566666667
592.79,16.191,53.072,32.0833333333,34.8883333333,22.628,10.6133333333,39.0046666667,26.7333333333,8.485
593.13,16.1196666667,52.9726666667,32.0056666667,34.9286666667,22.6143333333,10.5883333333,38.766,26.649,8.433
593.47,16.0673333333,52.8823333333,31.978,34.964,22.4593333333,10.6416666667,38.5976666667,26.657,8.45233333333
593.80,15.994,52.7996666667,31.9336666667,34.8183333333,22.313,10.6846666667,38.4783333333,26.6286666667,8.43066666667
594.14,16.0713333333,52.613,32.0316666667,34.9943333333,22.2376666667,10.732,38.2336666667,26.7033333333,8.446
594.48,16.1273333333,52.652,32.0433333333,35.0126666667,22.1403333333,10.7166666667,38.1193333333,26.687,8.35633333333
594.81,16.068,52.5063333333,31.921,34.9343333333,22.0606666667,10.6966666667,37.9456666667,26.626,8.31066666667
595.15,16.0523333333,52.495,31.9163333333,34.9536666667,21.9573333333,10.782,37.819,26.704,8.39266666667
595.49,16.0063333333,52.4156666667,31.8383333333,34.919,21.8363333333,10.7083333333,37.6303333333,26.716,8.37033333333
595.82,16.0133333333,52.2566666667,31.8243333333,34.781,21.7106666667,10.8083333333,37.4116666667,26.6526666667,8.39233333333
596.16,16.0996666667,52.262,31.8373333333,34.7983333333,21.7006666667,10.883,37.359,26.689,8.43833333333
596.50,16.03,52.2803333333,31.853,34.8613333333,21.546,10.9116666667,37.1853333333,26.599,8.36733333333
596.83,16.049,52.3263333333,31.8146666667,34.9013333333,21.4776666667,10.928,37.0173333333,26.6423333333,8.39033333333
597.17,16.1903333333,52.4793333333,31.8006666667,35.0316666667,21.482,11.0,36.9683333333,26.6806666667,8.42333333333
597.51,16.1253333333,52.3903333333,31.7716666667,35.0483333333,21.4353333333,10.9573333333,36.8593333333,26.6416666667,8.40066666667
597.84,16.0613333333,52.3963333333,31.622,34.9883333333,21.3563333333,11.0363333333,36.7793333333,26.6763333333,8.39133333333
598.18,15.9983333333,52.333,31.572,35.01,21.2773333333,11.0813333333,36.645,26.6903333333,8.44633333333
598.52,16.0323333333,52.2753333333,31.5993333333,35.0856666667,21.2356666667,11.0726666667,36.5363333333,26.7423333333,8.471
598.85,16.0763333333,52.2473333333,31.5973333333,35.1486666667,21.2136666667,11.1353333333,36.4213333333,26.765,8.46133333333
599.19,16.1496666667,52.2893333333,31.7106666667,35.2633333333,21.256,11.1903333333,36.3753333333,26.8056666667,8.48833333333
599.53,16.167,52.338,31.7616666667,35.425,21.2593333333,11.2186666667,36.3226666667,26.8843333333,8.55633333333
599.86,16.0146666667,52.287,31.657,35.3586666667,21.094,11.154,36.0923333333,26.755,8.395
600.20,16.0456666667,52.103,31.665,35.2536666667,21.131,11.1653333333,35.935,26.775,8.50266666667
600.53,16.0323333333,52.1233333333,31.675,35.215,21.1216666667,11.1343333333,35.7863333333,26.7433333333,8.662
600.87,15.9076666667,51.847,31.561,35.189,21.008,11.073,35.4263333333,26.7196666667,8.662
601.21,15.9623333333,51.8533333333,31.5293333333,35.2173333333,20.9083333333,11.116,35.1443333333,26.718,8.749
601.54,16.0546666667,51.8406666667,31.6176666667,35.1253333333,20.87,11.0816666667,35.0163333333,26.603,8.835
601.88,16.082,51.87,31.6313333333,35.1896666667,20.819,11.0636666667,34.8656666667,26.708,8.81733333333
602.21,16.089,51.9046666667,31.6286666667,35.214,20.7596666667,11.139,34.7043333333,26.7486666667,8.86733333333
602.55,16.188,51.8316666667,31.5716666667,35.188,20.683,11.0916666667,34.5613333333,26.7193333333,8.96033333333
602.88,16.0966666667,51.8033333333,31.4373333333,35.1126666667,20.5723333333,11.0963333333,34.3233333333,26.6553333333,8.93833333333
603.22,16.017,51.7986666667,31.2223333333,34.9296666667,20.409,10.9813333333,34.0763333333,26.5763333333,8.85033333333
603.56,16.0626666667,51.6576666667,31.188,35.055,20.3246666667,11.0086666667,33.881,26.596,8.90133333333
603.89,16.013,51.6393333333,31.117,35.0596666667,20.1366666667,10.9596666667,33.6556666667,26.5346666667,8.775
604.23,16.063,51.542,31.127,35.0476666667,20.055,11.048,33.5866666667,26.5623333333,8.713
604.56,16.0806666667,51.6163333333,31.1216666667,35.009,20.035,11.129,33.5466666667,26.542,8.81733333333
604.90,16.076,51.4966666667,31.0466666667,34.9543333333,19.974,11.135,33.3826666667,26.5636666667,8.81566666667
605.23,16.021,51.3346666667,31.013,35.0016666667,19.8753333333,11.1613333333,33.2303333333,26.5833333333,8.79466666667
605.57,16.037,51.2423333333,31.0063333333,34.919,19.7746666667,11.1636666667,33.115,26.5363333333,8.79
605.90,15.9683333333,50.9903333333,30.8763333333,34.7963333333,19.6543333333,11.1053333333,32.8776666667,26.4536666667,8.705
606.24,15.9193333333,50.908,30.9023333333,34.7966666667,19.6233333333,11.146,32.7143333333,26.5303333333,8.69133333333
606.58,15.885,50.6893333333,30.857,34.742,19.4866666667,11.1883333333,32.5056666667,26.454,8.69833333333
606.91,15.8096666667,50.5746666667,30.942,34.839,19.4203333333,11.1696666667,32.3676666667,26.445,8.73733333333
607.25,15.7646666667,50.5383333333,30.9006666667,34.7546666667,19.3366666667,11.1453333333,32.1693333333,26.443,8.69166666667
607.58,15.7303333333,50.426,30.8116666667,34.7313333333,19.2896666667,11.0966666667,32.065,26.5126666667,8.71033333333
607.92,15.5973333333,50.204,30.649,34.5376666667,19.1156666667,11.084,31.8616666667,26.4096666667,8.707
608.25,15.609,50.02,30.6266666667,34.4663333333,19.032,11.082,31.6436666667,26.4276666667,8.70933333333
608.59,15.553,49.97,30.5423333333,34.4356666667,18.9713333333,11.0756666667,31.4556666667,26.39,8.638
608.92,15.528,49.9083333333,30.437,34.3413333333,18.913,11.066,31.205,26.3616666667,8.62166666667
609.26,15.433,49.7126666667,30.2863333333,34.2773333333,18.853,11.0606666667,30.983,26.2976666667,8.601
609.59,15.4273333333,49.6256666667,30.2383333333,34.2546666667,18.777,11.1016666667,30.8563333333,26.252,8.65466666667
609.93,15.355,49.417,30.0773333333,34.1763333333,18.623,11.0056666667,30.548,26.1486666667,8.63233333333
610.26,15.3593333333,49.3696666667,29.9873333333,34.179,18.5846666667,11.0303333333,30.4146666667,26.1666666667,8.692
610.60,15.425,49.1963333333,29.8486666667,34.1306666667,18.5486666667,11.0856666667,30.2606666667,26.203,8.65933333333
610.93,15.427,49.1326666667,29.8136666667,34.078,18.5163333333,11.0833333333,30.163,26.167,8.712
611.27,15.4096666667,49.0283333333,29.8206666667,34.0013333333,18.3963333333,11.212,29.9423333333,26.111,8.79766666667
611.60,15.4136666667,48.966,29.7616666667,34.0413333333,18.3296666667,11.1576666667,29.7483333333,26.1153333333,8.735
611.93,15.3386666667,48.8873333333,29.719,34.056,18.264,11.1666666667,29.5923333333,26.082,8.72633333333
612.27,15.429,48.823,29.641,34.0916666667,18.178,11.2826666667,29.5076666667,26.0796666667,8.798
612.60,15.414,48.8563333333,29.5183333333,34.113,18.064,11.252,29.4096666667,26.041,8.84133333333
612.94,15.3586666667,48.7263333333,29.4806666667,33.9646666667,17.9426666667,11.2086666667,29.1533333333,25.97,8.922
613.27,15.4163333333,48.7873333333,29.5403333333,34.0593333333,17.9906666667,11.293,29.0883333333,26.0516666667,8.95233333333
613.61,15.4283333333,48.889,29.584,34.123,17.9336666667,11.401,29.101,26.105,9.03333333333
613.94,15.487,48.8406666667,29.6156666667,34.1853333333,17.8493333333,11.359,29.0626666667,26.1416666667,9.06266666667
614.28,15.4606666667,48.942,29.7463333333,34.234,17.8243333333,11.449,29.0313333333,26.1593333333,9.21466666667
614.61,15.3496666667,48.8706666667,29.7646666667,34.2893333333,17.703,11.4433333333,28.9533333333,26.1856666667,9.13633333333
614.94,15.425,48.9263333333,29.6586666667,34.464,17.7683333333,11.442,28.8856666667,26.2176666667,9.14833333333
615.28,15.4476666667,48.955,29.759,34.6186666667,17.8303333333,11.4766666667,28.77,26.2816666667,9.32966666667
615.61,15.5546666667,49.0633333333,29.8016666667,34.7206666667,17.7256666667,11.4976666667,28.7896666667,26.3093333333,9.39566666667
615.95,15.463,49.0086666667,29.8956666667,34.8026666667,17.641,11.3436666667,28.608,26.3156666667,9.43666666667
616.28,15.527,48.9583333333,29.9936666667,34.8353333333,17.7253333333,11.4683333333,28.5476666667,26.38,9.488
616.61,15.5956666667,49.1726666667,29.9473333333,35.0806666667,17.7266666667,11.56,28.511,26.3573333333,9.54966666667
616.95,15.4253333333,48.9123333333,29.873,34.9343333333,17.4883333333,11.4973333333,28.2633333333,26.2673333333,9.49266666667
617.28,15.435,48.8886666667,29.934,35.0063333333,17.4976666667,11.6043333333,28.1743333333,26.2716666667,9.539
617.62,15.362,48.838,30.042,35.0243333333,17.47,11.6943333333,28.034,26.3073333333,9.516
617.95,15.366,48.811,29.9206666667,35.0033333333,17.352,11.5976666667,27.8083333333,26.2616666667,9.38533333333
618.28,15.451,48.7253333333,29.8373333333,35.041,17.3206666667,11.6503333333,27.6296666667,26.2153333333,9.518
618.62,15.3983333333,48.5026666667,29.933,34.9093333333,17.2703333333,11.7186666667,27.6196666667,26.2226666667,9.57266666667
618.95,15.435,48.5216666667,29.945,34.9936666667,17.2406666667,11.7496666667,27.6206666667,26.2433333333,9.529
619.28,15.3416666667,48.4496666667,29.854,34.918,17.1823333333,11.725,27.409,26.2653333333,9.45966666667
619.62,15.2313333333,48.3956666667,29.7743333333,34.7556666667,17.1336666667,11.6923333333,27.3053333333,26.213,9.38433333333
619.95,15.0723333333,48.1993333333,29.7316666667,34.7993333333,16.968,11.572,27.1313333333,26.144,9.31433333333
620.28,14.9953333333,48.033,29.854,34.6946666667,16.911,11.5186666667,27.014,26.121,9.29566666667
620.62,15.126,48.242,29.795,34.6726666667,16.948,11.5336666667,27.0166666667,26.0633333333,9.292
620.95,15.031,48.1893333333,29.7153333333,34.5806666667,16.866,11.43,26.797,26.057,9.19966666667
621.28,14.9586666667,48.1973333333,29.598,34.5106666667,16.815,11.347,26.6626666667,26.021,9.255
621.62,14.967,48.179,29.6566666667,34.3553333333,16.7446666667,11.3736666667,26.5366666667,26.078,9.33033333333
621.95,14.835,48.1423333333,29.5546666667,34.175,16.6706666667,11.2963333333,26.357,26.004,9.21466666667
622.28,14.803,48.2353333333,29.4846666667,34.0626666667,16.5866666667,11.1926666667,26.144,25.9116666667,9.14466666667
622.62,14.818,48.2733333333,29.3913333333,33.956,16.4396666667,11.1906666667,25.936,25.9126666667,9.124
622.95,14.8066666667,48.2073333333,29.357,33.974,16.4173333333,11.2176666667,25.8673333333,25.891,9.14666666667
623.28,14.921,48.3093333333,29.4076666667,34.118,16.467,11.418,25.8266666667,25.9856666667,9.24966666667
623.62,15.0423333333,48.5486666667,29.4876666667,34.132,16.472,11.479,25.7546666667,26.063,9.323
623.95,15.029,48.5816666667,29.373,34.215,16.41,11.4706666667,25.6406666667,26.0713333333,9.279
624.28,15.01,48.6053333333,29.421,34.369,16.2936666667,11.4496666667,25.503,26.232,9.42033333333
624.62,15.0146666667,48.5743333333,29.36,34.3953333333,16.0926666667,11.4033333333,25.4416666667,26.183,9.368
624.95,15.022,48.423,29.2853333333,34.4646666667,15.9746666667,11.4096666667,25.37,26.1363333333,9.38466666667
625.28,14.943,48.4066666667,29.2506666667,34.5156666667,15.8803333333,11.405,25.36,26.0773333333,9.34433333333
625.61,15.0556666667,48.5266666667,29.3506666667,34.6123333333,15.842,11.5233333333,25.3863333333,26.16,9.39033333333
625.95,15.048,48.4933333333,29.2563333333,34.665,15.7443333333,11.573,25.3093333333,26.2483333333,9.38666666667
626.28,15.026,48.4043333333,29.2403333333,34.5463333333,15.743,11.6123333333,25.2573333333,26.2023333333,9.442
626.61,14.9566666667,48.3546666667,29.2536666667,34.451,15.6886666667,11.5893333333,25.164,26.1233333333,9.418
626.94,14.9413333333,48.2113333333,29.2636666667,34.5103333333,15.6243333333,11.538,25.157,26.101,9.343
627.28,14.88,48.186,29.213,34.481,15.569,11.515,25.0413333333,26.1006666667,9.30033333333
627.61,14.9483333333,48.1413333333,29.2146666667,34.4623333333,15.5486666667,11.6,25.018,26.1446666667,9.319
627.94,14.914,48.1233333333,29.2056666667,34.536,15.6153333333,11.6736666667,24.9243333333,26.0996666667,9.304
628.27,14.8663333333,48.1273333333,29.173,34.491,15.5896666667,11.6676666667,24.8593333333,26.0766666667,9.285
628.61,14.79,48.254,29.2343333333,34.4733333333,15.584,11.6643333333,24.743,26.1136666667,9.10033333333
628.94,14.824,48.147,29.1473333333,34.525,15.5883333333,11.663,24.5886666667,25.9893333333,9.09466666667
629.27,14.7893333333,48.0666666667,29.136,34.4703333333,15.5363333333,11.6243333333,24.4013333333,26.0053333333,9.16666666667
629.60,14.852,48.0463333333,29.2186666667,34.4766666667,15.556,11.6403333333,24.3123333333,25.963,9.19866666667
629.94,14.8743333333,48.0096666667,29.283,34.6443333333,15.6136666667,11.666,24.203,25.9856666667,9.21133333333
630.27,14.9263333333,47.8946666667,29.251,34.767,15.5593333333,11.665,24.0316666667,26.0443333333,9.22766666667
630.60,14.934,47.914,29.2416666667,34.5906666667,15.5423333333,11.622,23.9103333333,26.1386666667,9.30966666667
630.93,14.8833333333,47.5883333333,29.1886666667,34.6456666667,15.5053333333,11.6453333333,23.828,26.056,9.29733333333
631.26,14.8976666667,47.5453333333,29.273,34.705,15.5,11.6386666667,23.7163333333,26.088,9.38833333333
631.60,14.952,47.5103333333,29.3176666667,34.7483333333,15.4786666667,11.565,23.7133333333,26.128,9.41933333333
631.93,15.0523333333,47.4753333333,29.4313333333,34.8836666667,15.5056666667,11.6486666667,23.6133333333,26.106,9.52233333333
632.26,15.1896666667,47.3893333333,29.381,34.911,15.4566666667,11.708,23.506,26.07,9.65966666667
632.59,15.0746666667,47.3636666667,29.405,34.819,15.3446666667,11.7253333333,23.3096666667,26.0856666667,9.62433333333
632.92,14.991,47.2383333333,29.3386666667,34.8473333333,15.2903333333,11.7176666667,23.1926666667,26.0113333333,9.524
633.26,14.9056666667,47.2716666667,29.32,34.9023333333,15.163,11.5963333333,23.085,25.9716666667,9.494
633.59,14.8503333333,47.1093333333,29.1113333333,34.9013333333,14.943,11.5226666667,22.9623333333,25.8376666667,9.38633333333
633.92,14.8676666667,47.176,29.0776666667,34.8636666667,14.9003333333,11.607,22.9633333333,25.734,9.432
634.25,14.812,47.062,29.0076666667,34.9616666667,14.833,11.651,22.874,25.574,9.355
634.58,14.887,47.2906666667,28.9436666667,34.988,14.7216666667,11.692,22.848,25.637,9.426
634.91,14.8106666667,47.1936666667,28.8066666667,34.9043333333,14.566,11.686,22.742,25.5556666667,9.316
635.25,14.7946666667,47.1296666667,28.6766666667,34.7666666667,14.4446666667,11.748,22.565,25.4686666667,9.26133333333
635.58,14.74,47.1153333333,28.5183333333,34.6426666667,14.4286666667,11.6903333333,22.5643333333,25.5276666667,9.269
635.91,14.6716666667,47.136,28.574,34.6456666667,14.4183333333,11.6933333333,22.5243333333,25.5553333333,9.26566666667
636.24,14.791,47.1793333333,28.513,34.786,14.3816666667,11.737,22.589,25.621,9.35533333333
636.57,14.991,47.361,28.6836666667,34.9316666667,14.537,11.8683333333,22.7603333333,25.87,9.561
636.90,15.0103333333,47.1763333333,28.5883333333,34.9163333333,14.5166666667,11.9133333333,22.6823333333,25.8153333333,9.63433333333
637.23,14.8943333333,47.2823333333,28.7403333333,34.901,14.535,11.8923333333,22.623,25.9443333333,9.58866666667
637.56,14.8733333333,47.3,28.7996666667,34.9563333333,14.437,11.8606666667,22.5616666667,25.929,9.53433333333
637.90,14.9653333333,47.368,28.859,35.088,14.378,11.9536666667,22.4716666667,26.0773333333,9.70066666667
638.23,15.0076666667,47.3473333333,28.977,35.088,14.6326666667,12.041,22.4803333333,26.142,9.786
638.56,14.9163333333,47.3583333333,29.0226666667,35.0776666667,14.626,11.962,22.3553333333,26.114,9.757
638.89,14.7846666667,47.2706666667,29.02,35.0486666667,14.562,11.9136666667,22.306,26.067,9.75033333333
639.22,14.7436666667,47.327,29.0543333333,35.0616666667,14.449,11.942,22.1843333333,26.078,9.671
639.55,14.7136666667,47.1716666667,28.9066666667,34.9873333333,14.1783333333,11.8036666667,21.9353333333,25.9893333333,9.552
639.88,14.6696666667,47.0586666667,28.927,34.8883333333,14.0923333333,11.7806666667,21.77,26.0906666667,9.47966666667
640.21,14.5253333333,46.894,28.782,34.9033333333,13.95,11.7896666667,21.6003333333,25.891,9.436
640.54,14.5726666667,47.0413333333,28.9083333333,35.0213333333,14.0333333333,12.031,21.685,26.0683333333,9.44733333333
640.87,14.7043333333,46.864,28.9103333333,34.9236666667,14.0866666667,12.234,21.705,26.1243333333,9.64466666667
641.20,14.709,46.769,28.9393333333,34.9146666667,14.1753333333,12.181,21.6236666667,26.3606666667,9.73866666667
641.53,14.6906666667,46.7683333333,28.8906666667,34.75,14.1726666667,12.1116666667,21.606,26.347,9.63966666667
641.87,14.778,46.8083333333,28.8036666667,34.735,14.0216666667,12.2236666667,21.553,26.4393333333,9.64966666667
642.20,14.909,46.7773333333,28.827,34.7623333333,14.041,12.3453333333,21.6686666667,26.4736666667,9.837
642.53,14.978,46.7826666667,28.865,34.8453333333,14.0273333333,12.4066666667,21.685,26.5583333333,9.91166666667
642.86,15.14,46.7836666667,28.9736666667,35.0756666667,14.18,12.5546666667,21.6776666667,26.61,9.98966666667
643.19,15.2736666667,46.9063333333,29.0976666667,35.1916666667,14.3786666667,12.747,21.967,26.7046666667,10.139
643.52,15.3223333333,47.0363333333,29.152,35.2873333333,14.429,12.671,22.0453333333,26.5776666667,10.162
643.85,15.213,46.8753333333,28.9316666667,35.1273333333,14.2563333333,12.5526666667,21.9473333333,26.4553333333,10.0353333333
644.18,15.3126666667,46.85,28.8496666667,35.1013333333,14.3196666667,12.4573333333,21.8526666667,26.4636666667,10.1086666667
644.51,15.2983333333,46.8786666667,28.649,35.1816666667,14.1403333333,12.28,21.8306666667,26.2963333333,9.956
644.84,15.308,46.846,28.6056666667,35.1033333333,14.129,12.4293333333,21.81,26.1073333333,9.964
645.17,15.295,46.8853333333,28.5643333333,35.064,14.0996666667,12.4516666667,21.724,25.9576666667,9.93666666667
645.50,15.2196666667,46.7376666667,28.632,35.0403333333,13.9956666667,12.3256666667,21.6573333333,25.7793333333,10.0063333333
645.83,15.2383333333,46.872,28.6353333333,35.1583333333,14.1403333333,12.3653333333,21.607,25.9836666667,10.0393333333
646.16,15.1653333333,46.8326666667,28.5816666667,35.112,14.1466666667,12.322,21.479,25.9553333333,9.98366666667
646.49,14.9703333333,46.4826666667,28.3446666667,34.767,14.0656666667,12.149,21.243,25.744,9.96933333333
646.82,14.9423333333,46.5933333333,28.3693333333,34.8696666667,14.1116666667,12.1953333333,21.0923333333,25.7476666667,9.94933333333
647.15,14.8883333333,46.5176666667,28.3343333333,34.9413333333,14.1653333333,12.2953333333,21.0296666667,25.858,10.0766666667
647.48,15.0776666667,46.7433333333,28.508,35.0386666667,14.3726666667,12.3353333333,21.0603333333,25.89,10.215
647.81,14.8553333333,46.651,28.542,34.8546666667,14.2083333333,12.2856666667,20.8906666667,25.744,10.072
648.14,14.905,46.8233333333,28.7106666667,34.8976666667,14.337,12.4526666667,20.814,25.91,10.1663333333
648.47,14.7753333333,46.6813333333,28.592,34.976,14.269,12.2616666667,20.6526666667,25.8213333333,10.092
648.80,14.8076666667,46.566,28.6813333333,35.0163333333,14.2993333333,12.232,20.7376666667,25.8693333333,10.2883333333
649.13,14.7176666667,46.508,28.5733333333,35.0493333333,14.2186666667,12.2343333333,20.6286666667,25.9126666667,10.1596666667
649.46,14.6973333333,46.4633333333,28.496,34.8473333333,14.1186666667,12.2146666667,20.5193333333,25.7956666667,10.1016666667
649.79,14.6546666667,46.4336666667,28.4663333333,34.8306666667,14.127,12.2536666667,20.5603333333,25.898,10.127
650.11,14.747,46.7003333333,28.506,35.0403333333,14.1303333333,12.3866666667,20.7753333333,26.1863333333,10.1936666667
650.44,14.7593333333,46.612,28.4,34.9763333333,14.1653333333,12.3763333333,20.807,26.228,10.2283333333
650.77,14.7536666667,46.5466666667,28.406,34.8946666667,14.083,12.3916666667,20.7506666667,26.1373333333,10.1963333333
