wavelength,Back_ThrGlaf,Belly_ThrGlaf,Breast_ThrGlaf,Crissum_ThrGlaf,Crown_ThrGlaf,DorTail_ThrGlaf,Patch10_ThrGlaf,Patch11_ThrGlaf,Rump_ThrGlaf,Throat_ThrGlaf,WingTip_ThrGlaf
717.00,21.8696666666,48.017,32.1448333333,41.4291435185,19.8115,19.3093333333,21.7728333334,18.9566666667,22.6763333334,37.1981666666,17.9444166666
717.32,22.067,48.1941666666,32.1393333333,41.8849027778,19.9266666667,19.5005,22.062,19.2626666667,22.8448333334,37.2423333333,18.1949166667
717.64,21.9058333334,48.4146666666,32.067,41.907394676,19.8785,19.3883333334,22.0743333334,19.143,22.9523333333,37.0963333334,18.22125
717.96,22.0955,48.7376666667,32.1843333333,42.0038530093,19.8555,19.8133333334,21.9851666667,19.0861666667,22.9126666667,37.35,18.2164166667
718.28,22.5466666666,48.8856666666,32.3108333333,42.3693564815,20.2746666666,19.8853333334,22.152,19.3065,23.3095,37.742,18.5896666666
718.60,22.4021666667,48.60925,32.1315,42.2096180555,19.999,19.6761666666,21.9626666667,19.07,23.0475,37.5668333334,18.3215
718.92,22.3208333333,48.60075,32.3871666667,42.1188055555,19.978,19.6593333333,21.8593333334,18.8781666666,23.0678333334,37.6251666667,18.4591666666
719.24,22.3975,48.9458333333,32.311,41.9855150463,19.909,19.2898333333,21.8425,19.0383333333,22.8706666667,37.7028333334,18.5535833333
719.56,22.884,49.0103333334,32.5843333334,42.1845335648,20.2688333334,19.6565,22.0995,19.1986666666,22.9315,37.8921666666,18.97
719.88,23.0258333334,49.0865833333,32.8993333334,41.901818287,20.2471666667,19.7046666666,22.212,19.1863333333,23.1946666667,38.3183333333,19.2436666667
720.20,22.7738333333,48.9113333334,32.9151666667,41.97740625,20.0125,19.7168333334,21.8818333333,19.2681666666,22.9706666667,38.081,19.0715
720.52,22.5051666667,48.56975,32.3778333333,41.8154166667,19.7201666667,19.3208333334,21.5563333333,19.0585,22.5801666667,37.2796666667,18.7990833333
720.84,22.3156666666,48.5193333334,32.327,41.7480254629,19.4945,18.7236666666,21.3348333333,18.5706666667,22.5131666667,37.4348333333,18.536
721.16,22.1555,48.3154166666,32.0898333333,41.4264803241,19.1598333333,18.3738333333,20.9186666667,18.232,22.317,37.4051666666,18.1645833334
721.48,22.055,48.69525,32.192,41.6393368056,19.152,18.0625,20.9653333333,18.4671666667,22.4853333333,37.3123333333,18.0853333334
721.79,21.9321666667,48.5315833333,32.215,41.5288506944,19.0018333333,18.2498333334,20.9315,18.5505,22.5013333334,37.3888333334,17.96825
722.11,21.7123333333,48.2185833333,32.1083333334,41.1389594907,18.7458333333,17.8123333334,20.5801666667,18.1301666667,21.9971666666,37.2863333334,17.4051666667
722.43,21.2493333333,48.17825,31.609,41.2704293982,18.458,17.6261666667,20.0348333333,17.7266666667,21.5646666666,37.1978333334,16.90825
722.75,21.5033333333,48.438,31.8623333334,41.5218703704,18.7626666667,18.0501666667,20.1533333333,17.8086666667,21.9468333333,37.3573333333,17.2275833334
723.07,21.0836666667,48.19725,31.764,41.3336979167,18.3033333333,17.6475,20.0283333333,17.614,21.9426666666,37.358,17.07575
723.39,20.6556666667,47.9749166667,31.3318333334,41.2042291667,17.944,17.3361666667,19.7336666667,17.3633333333,21.4685,37.2678333333,16.349
723.71,21.2078333333,48.6076666667,31.7265,41.5860324074,18.3551666667,17.6676666666,20.1115,17.6946666667,22.0451666666,37.9425,17.03425
724.03,21.5296666667,48.8263333334,31.8091666667,41.4208287037,18.3191666667,18.009,20.1133333333,17.8671666667,22.3055,38.3986666667,17.196
724.35,21.6826666667,48.58475,31.981,41.1150821759,18.4185,18.4585,20.0306666667,17.9855,22.3156666667,38.2091666667,17.1961666667
724.67,21.5593333333,48.3360833333,32.16,41.2922974537,18.3306666667,18.5695,20.2333333333,18.1251666667,22.2686666667,37.9078333333,17.2798333333
724.98,21.3068333333,47.6045833333,31.8718333333,40.8123009259,18.1021666666,18.3445,19.8911666667,17.5843333334,21.7851666666,37.5145,17.0041666667
725.30,21.1448333334,47.5215,31.9105,40.8128634259,18.2273333333,18.2203333333,19.8596666667,17.5386666667,21.6365,37.6018333334,16.8665
725.62,21.7185,48.49875,32.3475,41.6296886574,18.8911666667,19.0013333333,20.3113333333,18.3981666666,22.7238333334,38.1908333333,17.7528333334
725.94,22.0861666667,48.4763333333,32.5553333333,41.5341006945,19.2425,18.9301666666,20.7598333334,18.8793333334,23.1063333333,38.09,18.27975
726.26,21.8353333333,48.2081666667,32.5341666666,41.1846585648,19.1463333334,18.8105,20.5416666667,18.4358333334,22.8375,37.8486666666,18.0429166667
726.58,21.8756666666,48.5703333333,32.6655,41.2746909722,19.2553333333,18.9908333333,20.5276666666,18.3483333333,22.9213333333,37.9123333333,18.0555833334
726.90,21.4108333333,48.1699166667,32.2556666667,41.0864814814,19.0263333334,18.6856666667,20.2031666666,18.215,22.631,37.1548333333,18.0385
727.21,20.6226666667,47.4530833334,31.4136666667,40.4280138889,18.3771666666,18.3031666667,19.8411666667,17.6633333333,22.0006666667,36.3848333334,17.3771666666
727.53,20.123,47.3063333333,31.033,40.3801539352,18.1856666667,18.1306666667,19.4401666667,17.22,21.5988333333,36.1253333333,17.0635833333
727.85,19.8518333334,47.6356666666,30.8895,40.270306713,18.1308333334,18.0511666666,19.3558333333,17.2301666666,21.5853333334,35.9181666666,17.1320833333
728.17,19.9475,47.9923333334,31.0993333333,40.3629907407,18.3865,18.0256666667,19.3781666667,17.4563333334,21.7775,36.2161666666,16.96975
728.49,20.1435,48.1185833334,31.127,40.6391319444,18.715,18.3261666667,19.6631666666,17.9005,21.9851666667,36.2145,17.4506666667
728.80,20.102,48.264,31.0433333333,40.7127488426,18.5993333333,18.2596666667,19.6293333333,17.8963333334,21.9616666667,36.1261666666,17.6236666666
729.12,19.8856666666,47.7074166667,30.975,40.3122835648,18.4658333333,18.0145,19.615,17.6295,21.5585,36.077,17.2864166666
729.44,19.593,47.6095833334,30.8106666667,40.0996539352,18.0213333333,17.7445,19.1775,17.2928333333,21.1343333333,35.8985,17.0279166667
729.76,19.8108333334,47.9159166667,30.6708333334,40.2824918981,17.9496666666,17.8231666667,19.281,17.757,21.0458333334,36.0618333333,16.9829166666
730.08,20.2513333333,48.2138333333,31.1251666667,40.5883043982,18.3123333333,18.0013333333,19.6768333334,18.3783333333,21.3525,36.457,17.5225833333
730.39,20.7795,48.7488333333,31.7468333334,40.7364861112,18.798,18.3606666666,20.1926666667,18.5823333334,21.821,37.1288333334,18.1513333333
730.71,21.1413333334,48.9860833334,32.0111666666,40.7593298612,18.9698333333,18.3178333333,20.2378333334,18.6586666666,21.7876666667,37.5506666667,18.3743333334
731.03,21.4738333334,49.1043333333,32.4973333333,40.9365474537,19.521,18.2373333334,20.5483333333,18.9536666667,22.1545,37.9015,18.724
731.35,21.7313333334,48.8898333333,32.585,41.0696354167,19.6118333333,18.0618333333,20.823,18.911,22.3191666667,38.1188333333,18.72975
731.67,21.895,49.0163333334,32.2818333334,40.9501226852,19.4788333333,18.2678333333,20.8673333333,19.0121666667,22.1611666666,38.0418333333,19.0886666666
731.98,22.0805,49.2028333334,32.6013333333,41.077712963,19.4945,18.1783333333,20.882,19.1228333334,22.299,38.4163333333,19.0251666667
732.30,21.9663333334,48.8833333334,32.4056666666,40.8202071759,19.1185,18.2911666667,20.5365,18.8111666667,22.0486666666,37.9238333334,18.7020833334
732.62,21.5663333334,48.7439166666,31.9815,40.3551643519,18.5273333334,18.0006666666,20.041,18.0425,21.6321666667,37.1263333334,18.3956666667
732.94,21.2806666666,48.55775,31.7911666666,40.3259236111,18.2815,18.0696666667,20.15,17.7673333334,21.7101666667,36.599,18.018
733.25,21.5056666667,48.7290833334,31.9368333333,40.6172928241,18.5286666667,18.241,20.2068333333,17.622,22.0691666667,36.9041666666,18.1215833333
733.57,21.2986666666,48.2589166667,31.373,40.2910081018,18.0521666666,18.256,20.031,17.1923333333,21.8058333334,36.345,17.8445833334
733.89,21.6685,48.86,31.3818333334,40.5757615741,18.2645,18.6748333334,20.216,17.6391666667,22.0536666666,36.8258333334,17.9360833333
734.21,21.8648333333,48.8965833333,31.7578333333,40.9262523148,18.7141666667,19.237,20.4681666667,18.1146666667,22.5603333334,36.9751666666,18.2101666667
734.52,22.0081666667,49.0234166667,31.7886666667,40.8613391204,18.6398333333,19.7105,20.548,18.3541666667,22.6245,36.968,18.3475
734.84,21.7968333333,49.0830833334,31.652,40.7943842593,18.4675,19.9295,20.2618333333,18.2815,22.3816666666,36.6895,18.1950833333
735.16,21.5833333333,49.0863333333,31.5123333333,40.789011574,18.1943333334,19.8785,20.097,17.7848333334,22.3881666667,36.5793333334,17.9214166666
735.48,21.406,48.8765,30.932,40.4083599537,17.934,19.663,19.796,17.29,21.98,36.476,17.7555
735.79,21.9241666667,49.4288333333,31.3113333333,40.6680231481,18.7173333333,20.1645,20.5478333333,17.9865,22.3001666667,37.115,18.49725
736.11,22.6735,49.9895,32.001,41.4336469907,19.4813333334,21.0488333333,21.3838333333,19.232,23.1225,38.1645,19.33875
736.43,23.5081666667,50.2934166667,32.5531666667,41.9621909722,20.0158333334,21.6905,21.855,19.9726666667,23.651,39.0725,20.3306666666
736.74,22.9131666666,50.0104166667,32.2216666666,41.5800891203,19.7216666667,21.4715,21.8085,19.693,23.5081666666,38.5396666666,20.3206666666
737.06,23.2176666666,50.4085,32.4583333333,41.7607719907,20.1518333333,21.5546666667,21.8438333333,19.6965,23.6441666667,38.9156666666,20.1555833334
737.38,22.7285,49.67825,32.306,41.4375069444,19.7193333333,20.9851666666,21.4048333333,19.1838333334,23.3288333333,37.934,19.79175
737.69,23.1228333333,50.10525,32.4981666667,41.6381678241,19.9565,21.0238333333,21.5976666666,19.5133333334,23.4205,37.9088333334,19.9855833334
738.01,22.6226666666,49.8143333333,32.3068333333,41.7425347222,19.5573333333,20.3073333334,21.334,19.4188333334,23.2415,37.8696666667,19.812
738.33,22.6365,49.7274166667,32.2716666667,41.6617395833,19.7571666667,19.975,21.3933333334,19.5171666667,23.1311666666,37.7908333334,20.1930833333
738.64,22.4975,49.3154166666,32.1818333333,41.4232604167,20.1071666667,19.8246666666,21.2515,19.5858333334,22.751,37.5055,20.2594166667
738.96,22.2005,49.3101666667,32.4663333334,41.2862650463,19.9536666667,19.8018333334,21.3698333333,19.5275,22.793,37.1983333333,20.0514166666
739.28,21.9186666666,49.0164166667,32.1821666667,41.1196863426,19.7116666667,19.2673333333,21.2193333334,19.0926666667,22.5961666667,37.0846666666,19.7735
739.59,21.3865,48.80175,31.9028333333,40.9455347223,19.1885,18.5253333333,20.7153333333,18.2155,21.7331666666,36.7401666666,19.2366666667
739.91,21.3901666667,48.8941666667,31.8263333333,40.8423738426,19.0886666667,17.9488333333,20.5653333334,18.1138333334,21.4046666667,36.9621666666,19.0058333334
740.23,21.407,48.6103333333,31.993,40.725675926,18.7641666666,17.7798333333,20.2711666667,18.0525,21.0056666667,36.5213333334,18.5900833334
740.54,21.4155,48.6906666667,32.2568333334,41.060068287,18.8271666667,17.9723333333,20.698,18.43,21.3545,36.7228333333,19.1098333334
740.86,21.2621666667,48.62575,32.2775,40.9751608796,18.7781666667,17.5513333334,20.5326666667,18.4751666667,21.3088333334,36.943,19.0963333334
741.18,20.548,47.9293333334,31.6013333333,40.2390219908,18.2176666666,16.4383333333,19.9575,17.5011666667,20.9258333333,36.6636666667,18.7016666666
741.49,20.753,48.0969166667,31.4743333333,40.1934421296,18.109,16.6185,20.0401666667,17.1393333333,20.8013333334,36.4261666667,18.75
741.81,20.6165,47.7413333333,31.3706666666,39.7968564815,17.656,16.5365,19.627,16.6666666667,20.5841666667,36.5613333333,18.2441666666
742.12,21.0613333333,48.2544166667,32.1505,40.3972060185,17.9398333333,16.9133333333,20.0343333333,17.3811666667,21.1106666666,37.005,18.6709166667
742.44,21.2301666666,48.2418333334,31.9118333333,40.4105,18.3708333333,17.049,20.108,17.8553333333,21.2386666666,36.9491666667,18.9235833334
742.76,21.2416666666,47.925,32.1583333334,40.2315972222,18.2,17.2583333334,19.7666666667,17.9166666666,21.2583333333,36.6916666667,18.5083333334
743.07,20.9626666667,47.3775,31.7828333334,39.8972673611,18.1663333333,17.353,19.7086666667,17.9205,21.5558333333,36.2313333334,18.3191666666
743.39,20.4888333334,47.7489166667,31.7491666667,39.7803460648,18.509,17.4588333334,19.5248333333,17.519,21.5995,36.131,17.90625
743.70,20.8875,47.8114166666,31.7613333333,39.9259884259,19.0203333333,17.7868333334,20.0538333333,18.0218333334,22.0165,36.6251666667,18.4511666666
744.02,20.8333333333,47.5254166667,31.628,39.811042824,19.0223333333,17.7655,19.6378333333,17.9763333333,21.897,36.6296666666,18.3543333333
744.34,21.1561666667,48.2938333334,31.8723333333,40.367337963,19.33,18.9471666666,20.0961666666,18.083,22.1536666667,37.4755,18.4704166666
744.65,21.6951666667,48.83875,32.5651666667,41.1291631945,19.614,19.9713333333,20.5163333333,18.837,22.7401666666,37.9063333334,18.85925
744.97,22.0995,49.3264166667,32.8575,41.381130787,19.9535,20.4111666666,20.8605,19.1543333333,22.8716666667,38.0026666667,19.0241666667
745.28,22.5808333334,49.90975,33.1795,42.0561736111,20.6185,20.772,21.6041666667,19.8588333333,23.4221666666,38.289,19.7503333333
745.60,22.7941666667,50.1358333333,33.1156666667,42.2060104167,20.5338333334,21.0966666667,21.6593333333,19.4445,23.72,38.644,20.1160833334
745.91,23.8213333333,51.2694166667,34.2255,43.6440555555,21.0178333333,22.2465,22.4376666666,19.9255,24.5675,39.7048333333,21.0950833333
746.23,24.1386666667,52.2713333334,34.0245,44.4630219907,21.0245,21.9088333333,22.6553333334,20.0111666666,24.8018333334,40.0313333333,21.4575
746.55,24.827,53.40675,34.7888333333,45.284425926,21.6156666667,22.3616666667,22.9801666666,20.9606666666,25.646,40.8933333334,22.12975
746.86,25.1711666667,53.1756666667,34.8558333334,45.5812314815,21.6035,22.5945,23.0721666667,21.1803333333,25.7566666667,40.9906666667,22.5719166667
747.18,24.4041666667,53.2321666667,34.3986666667,45.1361180555,20.946,21.9483333333,22.0836666667,20.4045,25.1985,40.746,21.8853333333
747.49,24.3651666666,53.21,34.3973333333,44.8942905092,21.2356666667,21.5308333333,22.4695,20.5473333333,24.9371666667,40.4686666666,21.8660833333
747.81,24.4043333333,52.6028333334,34.1536666666,44.3984409722,21.4576666666,20.6456666667,22.4366666667,20.5048333333,24.7748333334,39.968,22.22525
748.12,24.1865,52.62225,33.8221666666,44.0980798611,20.8535,20.311,22.0888333333,19.8668333333,24.2133333334,39.6708333334,21.5555833334
748.44,23.9823333333,52.12725,33.5966666667,43.6118518519,20.7368333333,19.8858333333,21.7718333333,19.5878333333,24.114,39.1318333334,21.237
748.75,23.563,51.8754166666,33.202,43.0672106482,20.2593333333,19.6373333333,21.1795,18.9798333334,23.4928333333,38.5733333333,20.3730833333
749.07,23.0526666666,51.2024166666,32.828,42.3950243055,19.6985,19.0628333333,21.0403333333,18.8535,23.0005,37.9508333334,19.5419166666
749.38,22.5415,50.276,32.1345,41.1505416666,19.2026666667,18.7111666667,20.2553333333,18.3831666666,22.369,36.9566666667,19.0650833334
749.70,22.2138333333,49.8545,32.2121666666,40.7523680556,19.1491666667,19.0378333334,20.142,18.3958333333,22.2395,36.7401666666,18.90075
750.01,21.9293333334,49.1213333334,31.6881666667,39.955175926,18.57,18.3203333333,19.9223333333,17.8033333333,21.4556666667,36.0553333333,18.3936666666
750.33,22.1335,49.412,31.78,40.016994213,18.5033333333,18.443,20.1768333333,18.0913333333,21.7815,35.8736666666,18.7350833333
750.64,22.503,49.5058333333,32.19,40.3783449074,18.7125,18.6436666666,20.4918333334,18.4888333334,22.1076666667,36.0408333333,19.3830833334
750.96,22.9091666667,49.68825,32.4241666667,40.5263055556,18.7531666667,19.0648333334,20.1991666667,18.225,22.2943333334,36.2771666667,19.6754166667
751.27,22.948,49.8004166666,32.3961666666,40.6125856482,18.4366666666,19.5036666666,20.1195,18.0636666667,21.8461666666,36.3528333333,19.4778333333
751.59,22.8775,49.8356666666,32.5276666667,40.7077511574,18.763,19.1873333334,20.4348333333,18.1133333333,22.0028333334,36.235,19.66825
751.90,22.6215,50.0998333334,32.6041666667,40.9815983796,18.7326666667,19.1318333334,20.4426666666,18.611,22.0051666666,36.5276666666,19.6963333334
752.22,23.136,50.65475,33.403,41.5833287037,19.3906666667,19.4603333333,21.2066666667,19.443,22.5338333334,37.0873333334,20.6040833333
752.53,23.6198333334,50.8549166666,33.6458333333,42.141630787,20.1825,20.165,21.6145,19.5485,22.882,37.5348333334,21.12
752.85,23.3333333333,50.7788333334,33.3858333333,42.3646979167,20.3675,19.7465,21.7411666667,19.6323333333,23.1496666666,38.0316666666,21.0981666667
753.16,23.4228333333,50.9024166666,33.605,42.6344409723,20.6538333334,20.2853333333,21.7928333333,19.6198333333,23.4401666667,37.9863333334,21.2319166667
753.47,23.3226666667,51.00625,33.4481666666,42.7476099537,20.7096666667,20.4805,21.5308333333,19.4736666666,23.3493333333,38.1976666667,21.4115833334
753.79,23.09,50.5324166667,33.2351666667,42.6894247685,20.63,20.3883333333,21.283,19.2966666667,22.9736666666,38.2986666666,20.84
754.10,23.3511666667,50.7041666666,33.2173333333,42.8943668981,20.918,20.7045,21.8983333333,19.813,23.4405,38.3866666667,20.9624166667
754.42,22.7573333333,50.6683333333,32.8578333334,42.7388344908,20.479,20.4161666666,21.7706666667,19.6268333333,23.3495,37.827,20.4161666666
754.73,22.0561666667,50.3575833334,32.5725,42.4120162037,19.7103333334,19.6013333333,20.8606666667,19.0488333334,23.1338333333,36.9473333334,19.5879166666
755.05,21.909,49.7016666666,32.3571666667,41.98384375,19.3691666666,20.1555,20.6436666666,19.5138333334,23.0386666667,36.8491666666,19.663
755.36,22.112,49.58225,32.5893333333,42.1600567129,19.743,20.4866666667,20.8721666666,19.596,23.3698333334,36.8228333334,19.8348333333
755.67,21.4695,49.04125,32.0888333333,41.5663506945,19.257,19.9576666666,19.9391666667,18.8696666667,22.972,36.3295,19.1785833333
755.99,21.1305,48.8630833333,31.864,41.4137118056,18.8095,19.0438333334,19.2961666667,18.4073333333,22.7215,35.9161666666,18.7768333333
756.30,21.1405,48.55075,32.0015,40.9867280093,18.1765,18.4673333333,19.0771666667,18.1485,22.4726666667,35.706,18.28475
756.62,21.6008333333,48.98775,32.062,40.9975763889,18.1636666667,18.2768333333,19.3973333333,18.6348333333,22.6645,36.3933333334,18.691
756.93,22.3716666667,49.4305,33.0065,41.6095266203,18.8328333333,18.9821666667,20.355,19.2903333333,23.3893333333,36.9468333333,19.0758333334
757.24,22.3331666667,49.3806666667,33.167,41.5920173611,18.9498333333,18.839,20.3456666666,19.523,23.3315,36.9383333334,19.4120833334
757.56,22.4028333334,49.59825,33.5015,41.7610567129,18.9368333333,18.7968333334,20.1515,19.3198333333,22.8325,36.9115,19.16575
757.87,22.4973333333,49.864,33.8301666667,41.8408831018,19.188,18.5881666667,20.2006666667,19.5256666667,22.6661666667,37.4858333334,19.2539166666
758.18,22.5158333333,49.8828333333,33.3333333333,41.7470289351,19.4881666667,18.3818333334,20.6223333333,19.6946666667,22.5531666667,37.6735,19.2116666666
758.50,22.5995,50.72275,33.4665,42.5355150463,19.766,17.9025,20.5743333333,19.034,22.5611666667,38.344,19.1720833333
758.81,22.873,50.9099166667,33.239,42.6876527778,19.6096666667,17.9306666666,20.7318333333,18.6945,22.5713333333,38.785,19.4824166666
759.13,23.4411666667,51.49775,33.5508333333,43.0183252315,19.5481666666,18.5375,21.4095,18.8775,23.1293333333,39.5881666666,19.9688333333
759.44,23.072,50.8795,33.1076666667,42.5405138889,19.3471666667,18.6888333333,20.683,19.1213333334,22.8085,39.4941666667,19.5448333333
759.75,23.056,50.6795,33.0991666666,42.7735208333,19.627,19.4023333334,20.7513333333,18.9993333334,22.5221666667,39.2545,19.7816666666
760.07,23.0746666667,50.548,33.3425,42.8469039352,19.6648333333,19.3646666666,20.7513333333,18.7933333333,22.3533333334,39.2075,19.81925
760.38,22.3381666667,50.507,32.723,42.5308078704,19.108,18.798,20.4036666667,18.3475,22.2348333333,38.7418333334,19.4175
760.69,22.159,50.5833333333,32.0718333333,42.2502314815,18.5921666667,18.3933333333,19.7591666667,17.5203333334,21.8555,38.4178333334,18.5826666666
761.01,22.204,49.6468333334,31.4906666667,41.830050926,18.6561666667,18.2528333333,19.5086666667,17.3361666667,22.1396666667,38.2381666667,18.3078333334
761.32,21.618,48.4614166666,30.4776666667,41.0872951389,17.7453333334,17.7276666666,18.8151666667,16.4985,21.5471666666,37.5333333334,17.67025
761.63,22.2728333334,48.4569166667,31.3716666667,41.9431388889,18.4761666667,18.9075,19.5588333334,17.0726666667,22.425,38.2121666666,18.5015833333
761.94,22.6533333333,48.2118333334,31.5611666667,41.8325324074,18.9496666667,19.596,20.0751666667,17.7363333334,22.9726666667,38.3701666667,18.9856666667
762.26,22.5626666666,48.1306666667,31.8825,42.0129930555,19.177,19.7833333333,20.2746666666,17.7183333333,23.0768333334,38.4385,18.9353333334
762.57,22.6295,47.92575,31.7821666667,41.8334791667,19.425,19.9298333333,20.332,17.9911666667,23.1415,38.36,18.9931666666
762.88,22.9611666667,48.4548333334,32.2676666667,42.1741527778,19.7143333333,19.9775,21.0288333334,18.0946666666,23.6075,38.5193333333,19.6611666666
763.20,23.2646666667,49.2704166667,32.5026666667,42.5159675926,19.8296666666,20.032,21.2328333333,18.3563333334,24.0678333334,38.8841666667,19.7876666667
763.51,23.3403333333,49.1150833334,32.2633333333,42.2993865741,19.8355,19.9863333334,21.262,18.6558333333,24.2523333333,38.7723333333,19.7838333334
763.82,23.6285,48.852,32.3853333333,42.007806713,19.8158333333,20.0391666667,21.1433333334,18.6305,24.1228333334,38.629,19.8190833334
764.14,23.8555,48.7481666667,32.8715,41.9349965278,20.0603333334,20.3881666667,21.6533333333,18.976,24.3908333333,38.8286666667,20.1439166667
764.45,23.8858333333,48.7874166667,33.2316666666,42.1459097222,20.1206666666,20.7031666666,21.8203333333,19.2131666667,24.3396666666,39.0695,20.65875
764.76,24.516,49.7075833334,34.2805,42.8803460648,20.7688333333,21.7231666667,22.9276666667,19.9193333334,25.0661666666,39.8246666667,21.4025833334
765.07,24.4036666667,49.4000833333,34.145,42.2610266204,20.6751666667,21.5588333333,22.6366666667,19.7846666667,24.8851666667,39.5256666666,21.4118333333
765.39,23.787,48.97625,33.4698333333,41.6568449074,20.1243333334,21.0343333333,22.0123333333,19.222,23.9385,38.8761666667,20.7879166666
765.70,24.0538333333,49.02975,33.6993333333,41.382337963,19.927,20.8491666666,21.8828333333,19.3703333334,23.831,38.7405,21.0520833333
766.01,23.7273333333,48.7315833334,33.3755,41.5666736112,19.5335,20.5903333333,21.5541666667,18.9413333334,23.3383333334,38.187,20.8396666666
766.32,24.3111666666,49.2755,33.6798333333,41.9333275463,19.4843333334,21.3511666667,22.16,19.2535,23.5378333334,38.8445,21.5644166667
766.64,24.0318333334,48.9805,33.7245,41.5331400463,19.432,21.1731666667,22.0668333333,19.0501666667,23.1286666666,38.408,21.4850833333
766.95,23.2726666667,48.806,33.4211666666,41.1629027778,18.6631666666,20.8063333333,21.4328333333,18.1541666666,22.3918333333,37.9036666666,20.9286666667
767.26,22.896,48.8190833334,33.117,41.2747766203,18.42,21.0396666667,21.2768333333,18.2756666667,22.3185,38.0568333333,20.8694166667
767.57,22.6598333334,48.67125,32.7845,40.9110219908,18.4315,20.8521666666,20.7876666667,18.0438333334,22.0895,37.7233333333,21.0940833333
767.88,22.451,48.9365833334,32.3206666667,40.183849537,17.6346666667,20.0988333334,20.6843333334,17.3418333333,21.7535,36.9685,20.9034166667
768.20,21.896,48.2435,30.972,39.2242314814,17.2653333333,18.6478333334,19.3618333333,17.0236666667,20.9285,35.8786666666,20.4906666667
768.51,21.7318333334,48.78175,30.7766666667,39.3650127315,16.6788333333,17.5953333333,18.9458333333,16.763,20.4773333333,35.8901666667,19.8144166667
768.82,22.7978333333,49.346,31.9515,40.229605324,17.5303333333,17.6291666667,19.652,17.4191666666,21.3791666667,36.0845,20.6268333333
769.13,22.0395,48.5485833333,31.0543333334,39.9429710648,17.2523333334,17.3288333333,19.0348333333,17.1125,20.9958333333,36.0326666667,19.7095833333
769.44,22.3133333334,49.4730833334,31.6158333333,39.8426076389,17.6163333333,17.5643333333,19.3338333334,17.3953333333,21.3505,36.7033333334,20.3748333333
769.76,21.7743333334,48.7429166667,31.2715,39.3738842593,17.7441666667,17.2653333334,18.6885,17.1988333333,21.0428333334,36.1796666667,19.04775
770.07,22.4316666667,48.914,31.4208333334,39.93284375,18.1558333333,18.0465,19.1121666667,17.6776666667,21.8445,37.459,19.1803333333
770.38,22.2316666666,48.1216666667,31.3431666666,39.7110648148,18.1946666667,17.7041666666,19.0918333333,17.3113333333,21.8251666666,37.5525,19.18275
770.69,22.1798333333,47.9131666666,31.8388333333,40.25371875,18.824,17.6538333334,19.2188333333,17.0473333334,21.5738333333,37.5491666666,19.2824166667
771.00,22.1845,48.0084166666,31.8833333333,40.8391956019,18.694,17.8915,19.5805,17.2298333334,21.7763333334,37.3026666666,19.0738333333
771.32,23.0705,48.0424166666,32.6203333334,41.9210231481,19.8543333333,18.7638333334,20.1761666667,18.2608333333,22.8186666666,38.283,19.6098333334
771.63,24.2721666667,48.7513333333,33.8756666667,42.9800717592,20.5195,20.4336666666,21.2898333333,18.7786666667,23.6303333333,38.9128333334,20.2625833334
771.94,24.4501666667,48.64325,34.3758333334,43.3423391204,20.58,21.3938333333,22.1936666666,19.009,24.036,39.0745,21.1368333333
772.25,24.8258333334,49.0270833333,35.0028333333,43.7525648148,21.022,22.7205,22.8513333333,19.759,24.666,39.8371666666,21.39225
772.56,23.9238333334,49.0039166666,34.5405,42.6687152778,20.8988333334,22.0478333333,22.7603333333,18.8773333334,24.011,38.816,21.3351666667
772.87,24.0901666667,48.3043333334,34.2503333333,43.0184918982,20.9896666667,22.3723333333,23.0713333334,18.9083333334,23.7263333333,38.6611666667,21.0770833334
773.18,24.18,47.1514166667,33.6556666666,42.3092291667,20.1523333334,21.8218333333,22.6713333333,18.6876666666,23.0228333333,37.9173333334,20.8700833334
773.50,23.6988333334,46.4180833333,33.0701666667,41.4235416666,19.5321666666,21.0671666667,22.4561666666,17.9531666667,22.0028333334,36.7985,20.8261666666
773.81,24.8896666667,47.1633333333,33.8931666667,42.4842569444,20.3065,21.898,22.9886666667,18.5825,22.4876666667,37.6066666666,21.2645
774.12,25.089,46.8694166666,33.6293333334,42.3498032407,20.752,22.1581666667,23.3865,18.887,22.9128333334,38.0993333334,21.8399166666
774.43,25.2191666666,47.1895833334,34.3606666667,42.2482534722,20.8673333333,21.789,23.6928333333,19.2053333333,23.0886666666,38.0628333333,21.804
774.74,24.6383333333,48.3571666667,34.5126666666,42.5470335648,20.7863333333,22.0126666667,23.1916666667,19.481,23.0661666667,38.6948333333,21.8315833333
775.05,23.6775,47.8090833334,33.9906666667,41.8514652778,20.313,21.0796666666,22.3786666666,19.0138333333,22.723,38.5605,21.2989166667
775.36,24.6531666667,49.1966666667,34.9243333333,43.1175856481,21.4081666667,21.8651666666,22.8575,20.1321666667,23.4403333333,40.1228333334,22.1643333334
775.67,23.8718333334,48.0468333334,34.0805,42.0926435185,20.4015,21.2108333333,22.2535,19.4211666667,22.7513333333,39.6356666666,21.561
775.98,24.6703333334,48.3838333333,34.275,42.9012974537,20.3076666667,21.6415,22.2535,20.1506666667,22.8811666666,39.799,21.1235833333
776.30,24.7365,48.4579166667,34.4838333333,42.54821875,20.0225,21.3168333333,21.7961666667,19.7825,23.2501666666,39.3256666667,20.6776666667
