wavelength,Back_ConSitm,Belly_ConSitm,Breast_ConSitm,Crissum_ConSitm,Crown_ConSitm,DorTail_ConSitm,Rump_ConSitm,Throat_ConSitm,WingTip_ConSitm
572.83,8.98019999999,25.7963333333,25.3118,20.0124666667,4.73153333333,7.34506666666,12.0394,6.34353333333,6.7572
573.17,8.94846666666,25.8511333333,25.3816,20.0487333333,4.72493333333,7.32066666667,12.0158666667,6.3182,6.75346666667
573.51,8.93233333333,25.9014,25.4467333333,20.0786,4.69766666667,7.30093333333,11.9883333333,6.29073333333,6.7322
573.85,8.93226666666,25.9538,25.5045333333,20.1171333333,4.70726666667,7.3074,11.9796,6.29686666667,6.7517
574.19,8.93366666667,25.9962,25.5794,20.1714666667,4.75013333333,7.3252,11.9922,6.32,6.7907
574.53,8.92633333333,26.0456,25.6003333333,20.1860666667,4.7668,7.31453333333,11.9879333333,6.3198,6.8156
574.87,8.92639999999,26.0694666667,25.6550666667,20.2459333333,4.7646,7.3296,11.9872666667,6.33393333333,6.83053333333
575.21,8.91420000001,26.1314,25.6970666667,20.2876,4.75366666667,7.33113333333,11.9639333333,6.3426,6.83586666667
575.55,8.9242,26.176,25.7969333333,20.3408666667,4.74393333333,7.32566666667,11.9884,6.35113333333,6.84763333333
575.89,8.95146666667,26.312,25.9242,20.4318666667,4.77126666667,7.34933333333,12.0108666667,6.3824,6.89096666666
576.22,8.92426666667,26.3463333333,25.9410666667,20.4762666667,4.7456,7.3434,11.9798,6.37826666667,6.87346666667
576.56,8.91346666667,26.3786666667,25.9914,20.5310666667,4.74253333333,7.3422,11.9652,6.37413333333,6.87363333333
576.90,8.96606666667,26.4730666667,26.0827333333,20.6467333333,4.79266666667,7.38446666667,12.001,6.4264,6.90996666667
577.24,8.9678,26.5619333333,26.1715333333,20.7092666667,4.82,7.42006666667,12.023,6.469,6.9348
577.58,8.98020000001,26.6434666667,26.2467333333,20.824,4.82566666667,7.46493333333,12.0345333333,6.51146666667,6.94986666667
577.92,8.94746666666,26.6758,26.2599333333,20.8401333333,4.77413333333,7.4314,11.9671333333,6.46873333333,6.9013
578.26,8.9182,26.6708666667,26.3090666667,20.8507333333,4.7316,7.43926666667,11.9392,6.46046666667,6.8565
578.60,8.92713333333,26.7477333333,26.3717333333,20.8641333334,4.74833333333,7.44253333333,11.9391333333,6.48273333333,6.85296666667
578.94,8.87186666667,26.7614,26.3654666667,20.9010666667,4.707,7.4002,11.9130666667,6.45126666667,6.82026666667
579.28,8.79993333333,26.7655333333,26.3292666667,20.8772666667,4.6536,7.3616,11.8337333333,6.3866,6.74753333333
579.61,8.76606666667,26.7766,26.335,20.8815333333,4.6298,7.34626666667,11.7851333333,6.3662,6.7118
579.95,8.76180000001,26.7852,26.3780666667,20.897,4.64606666667,7.3584,11.7821333333,6.3718,6.69523333333
580.29,8.76373333333,26.8747333333,26.4545333333,20.9470666667,4.63106666667,7.3756,11.7853333334,6.387,6.7017
580.63,8.8038,26.9936666667,26.5326666667,21.0095333333,4.69106666667,7.44833333333,11.8227333333,6.43526666666,6.77356666667
580.97,8.8188,27.0246666667,26.6010666667,21.0637333333,4.7,7.46493333333,11.7996666667,6.45833333333,6.7978
581.31,8.7752,27.0784666667,26.6730666667,21.0578,4.677,7.4356,11.7784666667,6.40846666667,6.77036666667
581.65,8.73573333333,27.1296666667,26.7620666667,21.0890666667,4.6488,7.41953333333,11.7714666667,6.38766666667,6.7367
581.98,8.73366666666,27.2777333333,26.8786666667,21.1972,4.64293333333,7.39846666667,11.7264,6.36786666667,6.74086666667
582.32,8.74906666667,27.3402666667,26.9385333333,21.2869333333,4.64673333333,7.421,11.7344,6.37333333333,6.75883333333
582.66,8.77906666666,27.3824666667,27.0038,21.3002666667,4.68693333333,7.44626666667,11.7354,6.3882,6.7921
583.00,8.83126666667,27.4911333334,27.1303333333,21.4168,4.7744,7.51493333333,11.7604,6.4654,6.861
583.34,8.8562,27.5512,27.1971333333,21.4842,4.81773333333,7.5406,11.8182666667,6.49006666667,6.90696666667
583.68,8.79986666667,27.6012,27.1992666666,21.5196666667,4.7708,7.48766666667,11.7596,6.42573333334,6.8909
584.01,8.76986666667,27.5880666667,27.2084,21.5188666667,4.7346,7.43846666667,11.6844,6.39246666667,6.85966666667
584.35,8.63200000001,27.5102666667,27.1826,21.4502,4.56853333333,7.2938,11.5534,6.281,6.7192
584.69,8.58073333333,27.5242666667,27.1355333333,21.4462666667,4.52506666667,7.22993333333,11.4954,6.235,6.6995
585.03,8.58213333334,27.4933333333,27.099,21.4505333333,4.505,7.22406666667,11.4466666667,6.23633333333,6.69323333334
585.37,8.61620000001,27.5262666667,27.1094666667,21.5172,4.53006666667,7.25433333333,11.4594,6.2656,6.73613333333
585.70,8.66893333334,27.6018,27.1699333333,21.5562,4.60893333333,7.34086666667,11.5561333333,6.35,6.80353333333
586.04,8.5978,27.6464666667,27.1892,21.5654,4.55746666667,7.29926666667,11.5116,6.3058,6.758
586.38,8.5808,27.6964666667,27.2216666667,21.576,4.54386666667,7.2758,11.4938666667,6.30213333333,6.7648
586.72,8.62613333333,27.8091333333,27.3315333333,21.6813333333,4.56426666667,7.30973333333,11.5778666667,6.31966666667,6.7953
587.06,8.54153333334,27.7649333333,27.3094,21.6068666667,4.492,7.23766666667,11.473,6.26113333333,6.70733333333
587.39,8.52939999999,27.7564666667,27.3328666667,21.6064,4.46873333333,7.2138,11.4456666667,6.24673333334,6.67113333333
587.73,8.4978,27.8143333333,27.4228666667,21.6514666667,4.46333333333,7.2084,11.4274666667,6.2098,6.62813333333
588.07,8.51959999999,27.8674666667,27.4416,21.6916666667,4.50173333333,7.2436,11.4451333333,6.2228,6.6687
588.41,8.49833333334,27.8988666666,27.5114666666,21.7125333333,4.5226,7.26026666667,11.4580666667,6.209,6.63886666667
588.74,8.50906666667,27.9893333333,27.5925333333,21.7848,4.54906666667,7.24166666667,11.4682,6.20826666667,6.63303333333
589.08,8.50666666666,28.0912,27.7012666667,21.8196,4.55066666667,7.24993333333,11.4544666666,6.2052,6.61243333333
589.42,8.46933333333,28.07,27.6866,21.8439333333,4.50746666667,7.20606666667,11.3866666667,6.14786666667,6.5915
589.76,8.45613333334,28.0975333333,27.72,21.8958,4.48666666667,7.1664,11.3385333333,6.113,6.56016666667
590.09,8.46473333333,28.1571333333,27.7921333333,21.9894666667,4.4854,7.19686666667,11.3362666667,6.10633333333,6.54873333333
590.43,8.3722,28.1176,27.7262666667,21.8971333333,4.4,7.12273333334,11.1998666667,6.03846666667,6.46513333333
590.77,8.43346666667,28.3129333333,27.886,22.0559333334,4.45846666667,7.19253333333,11.2833333334,6.10686666667,6.5601
591.11,8.47599999999,28.4452,28.0292,22.1550666667,4.48973333333,7.21946666667,11.3077333333,6.15206666666,6.618
591.44,8.55233333333,28.5951333333,28.1446666667,22.2599333333,4.55933333333,7.29353333333,11.3947333333,6.24046666667,6.7022
591.78,8.56706666667,28.6776666667,28.2561333333,22.3308,4.55726666667,7.3154,11.3845333333,6.26426666667,6.7172
592.12,8.55879999999,28.7569333333,28.3254666667,22.3992666667,4.49906666667,7.27633333333,11.3454666667,6.2428,6.6964
592.46,8.56720000001,28.8471333333,28.4092666667,22.4633333333,4.53226666667,7.31406666667,11.3693333333,6.27893333333,6.7494
592.79,8.56626666667,28.8621333333,28.4288666666,22.496,4.54293333333,7.3038,11.3548,6.2838,6.7813
593.13,8.58326666667,28.9984,28.5688,22.5856,4.5656,7.31686666667,11.4123333333,6.3352,6.7998
593.47,8.5974,29.0834,28.6925333333,22.663,4.5902,7.36513333333,11.4323333333,6.372,6.84206666667
593.80,8.5704,29.1151333333,28.7122,22.6497333333,4.57286666667,7.30573333333,11.3681333334,6.3318,6.789
594.14,8.63660000001,29.2065333333,28.8362666667,22.7643333333,4.61873333333,7.3558,11.4402666667,6.38993333333,6.85253333333
594.48,8.61593333333,29.2036666667,28.8457333333,22.7936666667,4.5878,7.34146666667,11.3965333333,6.3582,6.83293333333
594.81,8.63959999999,29.2999333333,28.9324666667,22.878,4.652,7.39873333333,11.4472,6.399,6.887
595.15,8.61066666667,29.3680666667,28.9693333333,22.9096,4.6428,7.39533333333,11.4520666667,6.38893333333,6.89393333333
595.49,8.61846666667,29.4132,29.0208666667,22.9904,4.66033333333,7.3944,11.4814666667,6.38826666667,6.89226666667
595.82,8.6248,29.4510666667,29.0366,23.0084,4.6982,7.41886666667,11.4783333333,6.4036,6.9303
596.16,8.62733333333,29.5156666667,29.1261333333,23.0722666667,4.69853333333,7.43273333333,11.4938666667,6.40846666667,6.924
596.50,8.5846,29.5494,29.1463333333,23.0914666667,4.66406666667,7.38913333333,11.4631333333,6.38453333333,6.87726666667
596.83,8.56093333333,29.5504666667,29.1451333333,23.0960666667,4.65366666667,7.39153333333,11.4249333333,6.37293333333,6.85563333333
597.17,8.57453333333,29.6067333333,29.2026666667,23.1354666667,4.67693333333,7.42133333334,11.4548666667,6.39286666667,6.8531
597.51,8.57793333334,29.7046666667,29.3010666667,23.2226,4.69306666667,7.448,11.4993333333,6.42786666667,6.8834
597.84,8.56186666667,29.7616666666,29.3471333333,23.2513333333,4.70993333333,7.44273333334,11.5043333333,6.4356,6.91923333333
598.18,8.47293333333,29.7222666667,29.3240666667,23.2152,4.655,7.3466,11.4188,6.36266666667,6.83116666667
598.52,8.35886666667,29.7012,29.2748,23.1784666667,4.55366666667,7.26593333333,11.3267333333,6.26793333333,6.7315
598.85,8.35299999999,29.6958,29.3199333333,23.2349333333,4.53993333333,7.25553333333,11.2586666667,6.2348,6.7088
599.19,8.34693333334,29.7420666667,29.3472666667,23.2081333333,4.54653333333,7.2472,11.2170666667,6.23313333333,6.7091
599.53,8.24433333333,29.7168666666,29.3380666667,23.1912666667,4.44926666667,7.16613333333,11.1574,6.16386666667,6.59313333333
599.86,8.19026666667,29.7572666667,29.3383333333,23.1746666667,4.36646666667,7.0864,11.0784666667,6.1368,6.56353333334
600.20,8.1922,29.8392,29.4362,23.2278,4.33333333333,7.09306666667,11.065,6.12886666667,6.5919
600.53,8.22526666667,29.9124666666,29.5243333333,23.2606,4.35806666667,7.12586666667,11.0682,6.12906666667,6.63353333333
600.87,8.25313333334,30.0029333333,29.5798666667,23.3156,4.4092,7.16493333333,11.0742,6.17593333333,6.68533333333
601.21,8.21013333333,30.0758,29.6342666667,23.3633333333,4.39153333333,7.1764,11.0692,6.17373333333,6.68036666667
601.54,8.17606666667,30.1211333333,29.6926,23.4243333333,4.39006666667,7.1804,11.0302666667,6.15526666667,6.6294
601.88,8.27153333333,30.2856,29.8279333333,23.5268666667,4.47193333333,7.28453333333,11.1409333333,6.24846666667,6.72293333333
602.21,8.3268,30.398,29.9700666667,23.5876666667,4.52046666667,7.34193333333,11.1794666667,6.2924,6.76376666667
602.55,8.35326666667,30.4895333333,30.0372,23.6632666667,4.56926666667,7.3886,11.2294,6.36433333333,6.8127
602.88,8.336,30.5565333333,30.1050666667,23.7424,4.5892,7.41466666667,11.2544666667,6.376,6.81743333333
603.22,8.4464,30.7777333333,30.3007333333,23.9119333333,4.7054,7.5182,11.3400666667,6.48733333333,6.93693333333
603.56,8.47133333333,30.8428,30.3520666667,24.0095333333,4.76713333333,7.57373333333,11.3718666667,6.50386666667,6.96406666667
603.89,8.5002,30.8936,30.4081333334,24.0696,4.8174,7.6144,11.3938666667,6.53326666667,6.988
604.23,8.47919999999,30.9715333333,30.4737333333,24.1194666667,4.81773333333,7.6002,11.3934,6.54633333333,6.97746666667
604.56,8.4816,31.0202,30.5589333334,24.1874,4.83426666667,7.59493333333,11.4033333333,6.56093333333,6.99636666667
604.90,8.55453333333,31.1070666667,30.6619333333,24.2641333333,4.9106,7.6534,11.4372666667,6.61053333333,7.06346666667
605.23,8.579,31.1944666667,30.7321333333,24.3398,4.94333333333,7.67766666667,11.4561333333,6.62733333333,7.0982
605.57,8.59833333333,31.2902,30.8253333333,24.4655333333,4.98213333333,7.7196,11.4632666667,6.6572,7.14046666667
605.90,8.60480000001,31.3007333333,30.8409333333,24.5154,4.98466666667,7.7158,11.4530666667,6.66253333333,7.1691
606.24,8.58966666667,31.358,30.9006666667,24.5871333333,4.96826666667,7.69653333333,11.4514666667,6.64333333333,7.1672
606.58,8.60113333333,31.4452666667,30.9720666667,24.6605333333,4.9584,7.6676,11.4426,6.64266666666,7.18746666667
606.91,8.56253333334,31.4783333333,31.0031333333,24.7063333333,4.9154,7.6236,11.4341333333,6.58533333333,7.18393333333
607.25,8.54259999999,31.5198,31.0629333333,24.7089333333,4.89586666667,7.61413333333,11.4202666667,6.57333333333,7.19146666667
607.58,8.52519999999,31.5799333333,31.1095333333,24.7499333333,4.89473333333,7.60273333333,11.4158666666,6.5578,7.1769
607.92,8.53246666667,31.6078,31.1189333333,24.8228,4.8862,7.60533333333,11.4107333333,6.54806666667,7.2005
608.25,8.47120000001,31.6134,31.1,24.7913333334,4.83873333333,7.58086666667,11.3681333333,6.498,7.14023333333
608.59,8.42719999999,31.5514666667,31.0378,24.7319333333,4.7854,7.55386666667,11.3283333333,6.46366666667,7.1211
608.92,8.38953333333,31.5402,31.0496666667,24.708,4.74906666667,7.53413333333,11.3056,6.4386,7.10263333333
609.26,8.41319999999,31.5485333333,31.079,24.6976666666,4.76173333333,7.54526666666,11.3026,6.45613333333,7.1069
609.59,8.3868,31.5908666667,31.1353333334,24.7234,4.76006666667,7.55466666667,11.2749333333,6.4616,7.0833
609.93,8.35813333333,31.6192666667,31.1670666667,24.7092666667,4.75213333333,7.5616,11.2493333333,6.46153333333,7.0539
610.26,8.35626666667,31.6134666667,31.1538,24.7006,4.75686666666,7.59873333333,11.2306666667,6.48433333333,7.0616
610.60,8.41439999999,31.6548,31.215,24.7297333333,4.83726666666,7.698,11.2652,6.5496,7.09416666667
610.93,8.41246666667,31.6800666667,31.2835333333,24.7781333333,4.83593333333,7.69946666667,11.2485333333,6.55573333333,7.072
611.27,8.41993333334,31.7254,31.3392666667,24.8096666667,4.8438,7.73326666667,11.2658,6.59046666667,7.10103333333
611.60,8.39306666667,31.7641333333,31.4115333333,24.8264666667,4.8248,7.72113333333,11.2360666667,6.5978,7.06976666667
611.93,8.3874,31.7861333333,31.4496,24.8492,4.81026666667,7.70273333333,11.1940666667,6.5686,7.07186666667
612.27,8.33673333333,31.8213333333,31.4886666667,24.9041333333,4.76666666667,7.6558,11.1145333333,6.52833333333,7.00056666667
612.60,8.38293333333,31.9387333333,31.5652666667,25.0290666667,4.79273333333,7.70266666667,11.1448666667,6.5652,7.0479
612.94,8.32340000001,31.9878,31.5499333333,25.0118666667,4.74366666667,7.66753333333,11.0862666667,6.5372,7.00513333333
613.27,8.3814,32.1045333333,31.6296,25.1179333333,4.80293333333,7.706,11.1514666667,6.5932,7.08976666667
613.61,8.32799999999,32.0460666667,31.5976666667,25.0808666667,4.7552,7.63406666667,11.0932666667,6.5128,7.0619
613.94,8.32659999999,32.1178,31.7454666667,25.1998,4.78206666667,7.63766666667,11.0992,6.53246666667,7.1013
614.28,8.24653333333,32.1197333334,31.6862,25.1982,4.71846666667,7.5706,10.994,6.47186666667,7.0735
614.61,8.29580000001,32.221,31.7029333333,25.2725333333,4.78533333334,7.65313333333,11.0662666667,6.53926666667,7.15033333333
614.94,8.28453333333,32.2956,31.7731333333,25.3606,4.78893333333,7.64673333333,11.032,6.54233333333,7.13446666667
615.28,8.30693333333,32.3318666667,31.8276,25.4451333334,4.80493333333,7.66873333333,11.043,6.542,7.1462
615.61,8.34860000001,32.3939333333,31.8406666667,25.5166666667,4.81153333333,7.7134,11.073,6.58786666667,7.20726666667
615.95,8.40193333333,32.5098,31.9747333333,25.5871333333,4.86686666667,7.7546,11.1249333333,6.6118,7.26786666667
616.28,8.32259999999,32.4957333333,31.9495333333,25.5222,4.799,7.69213333333,11.0273333333,6.5524,7.1941
616.61,8.27919999999,32.4700666667,32.0134,25.5439333334,4.77126666667,7.66206666667,11.0288,6.50793333333,7.17893333333
616.95,8.22306666667,32.4658,32.0029333333,25.5364666667,4.7442,7.6316,10.9826,6.47466666667,7.11906666667
617.28,8.24446666667,32.5578666667,32.0796,25.601,4.79246666667,7.6538,10.9838666667,6.51706666667,7.15156666667
617.62,8.29613333333,32.7714,32.2338,25.7002,4.8536,7.72426666667,11.0504666667,6.54606666667,7.17543333333
617.95,8.30599999999,32.8476666667,32.3626666667,25.7355333333,4.85846666667,7.6958,11.0534666666,6.5598,7.15903333333
618.28,8.27940000001,32.8915333333,32.3945333333,25.6951333333,4.84006666666,7.65493333333,10.9924666667,6.51346666667,7.1254
618.62,8.32133333333,32.9607333333,32.417,25.7333333333,4.899,7.70213333333,11.0376666667,6.5418,7.18823333333
618.95,8.28733333333,33.0457333333,32.4588,25.7544666666,4.90426666667,7.67326666667,10.9892666667,6.52453333333,7.2008
619.28,8.28786666667,33.2185333333,32.5586666667,25.8340666667,4.91913333333,7.6548,10.9828666667,6.55626666667,7.19206666667
619.62,8.20180000001,33.2342666667,32.5107333333,25.8128666667,4.84933333333,7.60266666667,10.9199333333,6.514,7.12543333333
619.95,8.21386666667,33.3419333333,32.6073333333,25.8932,4.88453333333,7.61953333333,10.9333333333,6.55466666667,7.1381
620.28,8.24319999999,33.4441333333,32.6769333333,25.9322666667,4.89293333333,7.6502,10.9166666667,6.59133333333,7.15603333333
620.62,8.34779999999,33.6492666667,32.8780666667,26.1217333333,4.97333333333,7.74393333333,10.9938666667,6.68446666667,7.24393333333
620.95,8.3846,33.7364666667,32.9559333333,26.2196666667,4.98606666667,7.7946,11.0295333333,6.72286666667,7.25503333333
621.28,8.39559999999,33.7060666667,32.9494666667,26.2524666667,4.9812,7.80893333333,11.0051333333,6.7066,7.2671
621.62,8.42520000001,33.7150666667,33.0068666667,26.2947333333,4.99953333333,7.86806666667,11.0454666667,6.742,7.32786666667
621.95,8.46219999999,33.8290666667,33.1527333333,26.4530666667,5.03646666667,7.91226666667,11.0673333333,6.76446666667,7.37896666667
622.28,8.39653333333,33.8448,33.1794,26.4900666667,4.9672,7.87273333333,11.0074,6.712,7.3332
622.62,8.37680000001,33.8584666667,33.2101333333,26.5047333333,4.96746666667,7.87393333333,11.0101333333,6.69806666667,7.3154
622.95,8.42766666667,33.8375333333,33.3015333333,26.5968666667,5.06426666667,7.97933333333,11.0969333333,6.7652,7.42556666667
623.28,8.54126666667,33.9918666667,33.5168,26.7893333333,5.21946666667,8.1292,11.2198,6.92386666667,7.59343333333
623.62,8.63126666667,34.0474,33.6251333333,26.8952666667,5.3084,8.21886666667,11.3177333333,6.99633333333,7.68813333333
623.95,8.65133333332,34.1380666667,33.713,27.0210666667,5.32593333333,8.2064,11.3416,6.96466666667,7.71873333333
624.28,8.623,34.1467333333,33.6906,27.0074,5.2954,8.1848,11.2963333333,6.91206666667,7.69943333333
624.62,8.58973333334,34.1522666667,33.7021333333,26.9744,5.264,8.1536,11.2743333334,6.8908,7.66643333333
624.95,8.4964,34.1722666667,33.6876666667,26.9444666667,5.173,8.04593333333,11.2,6.85626666666,7.5785
625.28,8.5014,34.2432666667,33.7361333333,27.0316666667,5.18413333333,8.05286666667,11.1875333333,6.86926666667,7.5612
625.61,8.39166666666,34.1875333333,33.71,26.9778,5.05133333333,7.94586666667,11.0895333333,6.7996,7.45576666667
625.95,8.47093333334,34.3200666667,33.8471333333,27.0753333333,5.1124,8.00873333333,11.1734,6.88246666666,7.50496666667
626.28,8.48773333333,34.3598666667,33.9139333333,27.092,5.09493333333,8.012,11.193,6.9022,7.52203333333
626.61,8.47573333334,34.4568,33.9735333333,27.1420666667,5.06033333333,7.97653333333,11.1608,6.87773333333,7.48653333333
626.94,8.46493333333,34.4908,33.9652666667,27.1372666667,4.99926666667,7.8888,11.1308666667,6.82666666667,7.43306666667
627.28,8.36953333333,34.4784,33.9296,27.0984,4.91066666667,7.7886,11.0346,6.74873333333,7.34853333333
627.61,8.33806666666,34.4881333333,33.9310666667,27.1302,4.9,7.7832,11.0030666667,6.76493333333,7.336
627.94,8.2838,34.5362666667,34.0131333333,27.135,4.8362,7.7612,10.9718666667,6.74433333334,7.31766666667
628.27,8.29633333333,34.6300666667,34.1574666666,27.2456666667,4.85813333333,7.78146666667,10.9976666667,6.77266666667,7.37833333333
628.61,8.32733333334,34.6722666666,34.2152,27.2990666667,4.9088,7.82346666666,11.0031333333,6.80353333333,7.44693333333
628.94,8.39660000001,34.8376666667,34.3387333333,27.418,4.98413333333,7.9068,11.0888666667,6.89586666667,7.54813333333
629.27,8.42346666667,34.8894,34.3943333333,27.4564,5.0434,7.94446666667,11.1422,6.9196,7.56
629.60,8.36113333333,34.8506666667,34.3617333333,27.4030666667,5.0122,7.8904,11.0660666667,6.86653333333,7.5253
629.94,8.35879999999,34.9239333333,34.429,27.5002666666,5.086,7.91953333333,11.0565333333,6.89513333333,7.552
630.27,8.33906666667,34.9876666667,34.4853333333,27.5668,5.11313333333,7.951,11.0742666667,6.8914,7.51773333333
630.60,8.31053333334,35.0283333333,34.557,27.6075333333,5.09966666667,7.98553333333,11.0258,6.9084,7.51153333333
630.93,8.3422,35.1351333333,34.6584,27.7276666667,5.1056,7.99013333333,11.0152,6.9184,7.54516666667
631.26,8.38106666667,35.2382666667,34.739,27.7816666667,5.15766666667,8.06186666667,11.0268666667,6.96713333333,7.563
631.60,8.3014,35.2012666667,34.6306,27.7412,5.1148,7.9606,10.9616666666,6.892,7.45
631.93,8.30680000001,35.3434,34.6539333333,27.7801333334,5.06826666667,7.932,10.9253333333,6.8412,7.39873333333
632.26,8.27186666667,35.3996666667,34.7024,27.8086,5.044,7.89333333333,10.9183333333,6.7954,7.34923333333
632.59,8.11613333333,35.2926,34.648,27.6994,4.89093333333,7.75533333333,10.7464,6.61426666667,7.19756666667
632.92,8.099,35.3226666667,34.6615333333,27.7464666667,4.8412,7.69673333333,10.6642666667,6.581,7.1713
633.26,8.09766666667,35.3353333333,34.7156666667,27.8269333333,4.8474,7.69773333333,10.6840666666,6.57526666666,7.18976666667
633.59,8.10286666666,35.3831333333,34.7484666667,27.8338,4.8042,7.6906,10.6940666667,6.55526666667,7.17316666667
633.92,8.05406666666,35.3854666667,34.7862666667,27.7635333333,4.7322,7.60933333333,10.635,6.47813333333,7.14836666667
634.25,8.05246666667,35.4053333333,34.8077333333,27.7973333333,4.7494,7.59853333333,10.6724,6.4414,7.15993333333
634.58,8.01566666667,35.3964,34.7684,27.7247333333,4.75373333333,7.60033333333,10.6734666667,6.42686666667,7.14566666667
634.91,8.00893333334,35.4508666667,34.8526666667,27.7817333333,4.74226666667,7.5898,10.6898666667,6.4268,7.1893
635.25,8.08866666667,35.5746,35.0307333333,27.9434666667,4.83253333333,7.6858,10.7848,6.53213333333,7.31656666667
635.58,8.10453333333,35.6720666667,35.1520666667,28.0269333333,4.88966666667,7.75113333333,10.8334666667,6.59853333333,7.3794
635.91,8.09113333333,35.6840666667,35.197,28.0454666667,4.87313333333,7.80593333333,10.8371333333,6.602,7.35596666667
636.24,8.04859999999,35.7316,35.2063333333,28.0312,4.84533333333,7.76733333334,10.8088,6.6072,7.3292
636.57,8.10880000001,35.853,35.3178666667,28.1350666667,4.9498,7.8606,10.93,6.69926666667,7.44416666666
636.90,8.02006666666,35.8434,35.2473333333,27.9875333333,4.82306666667,7.7364,10.8111333333,6.61006666667,7.31743333333
637.23,7.95713333333,35.8955333333,35.268,28.0522666667,4.77166666667,7.68566666667,10.7556,6.55586666667,7.26616666667
637.56,7.96933333333,35.9772,35.3642,28.1436,4.80573333333,7.7298,10.7735333333,6.60733333333,7.29943333333
637.90,8.0044,36.0909333333,35.4111333333,28.1864666667,4.8646,7.7768,10.7827333333,6.65213333333,7.34746666666
638.23,8.08486666667,36.2455333333,35.5967333333,28.3188,4.93053333334,7.8644,10.8420666667,6.72306666667,7.4465
638.56,7.95373333333,36.1208,35.5063333333,28.1964,4.77326666667,7.73593333333,10.7224,6.5946,7.28496666667
638.89,7.93213333334,36.1337333333,35.5024666667,28.1825333333,4.72966666667,7.71033333333,10.666,6.54873333333,7.25906666667
639.22,7.87426666667,36.0179333333,35.3958,28.1287333333,4.68726666667,7.663,10.5925333333,6.4932,7.23013333333
639.55,7.95293333334,36.1689333333,35.529,28.2892,4.7514,7.7166,10.6454,6.5572,7.32853333333
639.88,8.07873333333,36.2436666667,35.6180666667,28.4788,4.8872,7.84273333333,10.7825333333,6.68233333333,7.4796
640.21,8.10999999999,36.3228,35.7072666667,28.5839333333,4.93846666667,7.89326666667,10.8322666667,6.71373333333,7.5337
640.54,8.21373333334,36.5547333333,35.9694666667,28.8792,5.09086666667,8.07566666667,10.9476666667,6.83953333333,7.67416666666
640.87,8.21799999999,36.5943333333,36.0258666667,28.8810666667,5.11453333333,8.12206666667,10.9322666667,6.88093333333,7.72903333333
641.20,8.27673333334,36.623,36.0583333333,28.9991333333,5.15453333333,8.1862,10.9845333333,6.95753333333,7.82993333333
641.53,8.23733333333,36.6212666667,36.1054666667,29.1734666667,5.10426666667,8.19826666667,10.9729333333,6.9522,7.8085
641.87,8.24626666667,36.6294666667,36.1245333333,29.2659333333,5.1204,8.24566666667,11.0222,6.99566666667,7.77573333333
642.20,8.3312,36.8734666667,36.2898666667,29.483,5.2818,8.37953333333,11.1788,7.14806666667,7.88853333333
642.53,8.3818,36.9919333333,36.4270666667,29.5715333333,5.3524,8.42386666667,11.2695333333,7.20813333333,7.95779999999
642.86,8.37773333333,37.0056666667,36.4974666667,29.5939333333,5.3784,8.43286666667,11.2746,7.24046666667,7.96986666666
643.19,8.15006666667,36.8229333333,36.3263333333,29.4482666667,5.20686666667,8.21893333333,11.1229333333,7.0828,7.789
643.52,8.03286666666,36.8119333333,36.3563333333,29.4222,5.03926666667,8.0802,11.0127333333,6.95593333333,7.639
643.85,7.93513333333,36.8645333333,36.3748,29.3376666667,4.90793333334,8.005,10.8794,6.89013333333,7.49163333333
644.18,8.00573333334,36.8974,36.444,29.3950666667,4.98553333333,8.0128,10.9305333333,6.96786666667,7.56103333333
644.51,7.99486666667,36.9182666667,36.4172666667,29.4281333334,4.91813333333,7.9454,10.9512,6.92333333333,7.4993
644.84,7.98286666667,37.0189333334,36.4865333333,29.4458,4.90893333333,7.9088,10.9370666667,6.91573333333,7.4447
645.17,8.0788,37.1154666667,36.5796,29.4102666667,5.00053333333,7.97026666667,10.9932666667,7.00813333333,7.50053333333
645.50,8.06666666667,37.2072666667,36.6849333333,29.4528666667,4.9974,7.9712,10.9642666667,7.04093333333,7.54393333333
645.83,8.17946666667,37.2700666667,36.8149333333,29.5618666667,5.1022,8.08926666667,11.0338666667,7.1336,7.6812
646.16,8.18673333333,37.366,36.8431333333,29.6542666667,5.09613333333,8.13046666666,11.0141333333,7.13493333333,7.6918
646.49,8.23859999999,37.4599333333,36.9038666667,29.6999333333,5.118,8.14266666667,11.0589333333,7.17533333333,7.70363333333
646.82,8.38786666667,37.6746666667,37.105,29.7940666667,5.177,8.22733333333,11.1120666667,7.22966666667,7.80223333333
647.15,8.51400000001,37.9294666667,37.2666,29.9403333333,5.33486666667,8.3914,11.2539333333,7.35713333334,7.9505
647.48,8.5004,37.9143333333,37.2138666667,29.9018666667,5.29673333333,8.3868,11.2645333333,7.3156,7.9396
647.81,8.27146666667,37.8348,37.0614666667,29.7426,4.9964,8.19646666667,11.0815333333,7.09706666667,7.73123333333
648.14,8.24619999999,37.8732666667,37.1519333333,29.7972666667,4.96686666667,8.21833333333,11.0517333333,7.0576,7.7359
648.47,8.13786666667,37.8250666666,37.1314,29.7682,4.8128,8.0914,10.902,6.90166666667,7.63916666667
648.80,8.10586666666,37.9128,37.2434666667,29.823,4.7418,8.04573333333,10.8550666666,6.83786666667,7.65073333333
