wavelength,Back_TanCyvm,Belly_TanCyvm,Breast_TanCyvm,Crissum_TanCyvm,Crown_TanCyvm,DorTail_TanCyvm,Patch10_TanCyvm,Patch11_TanCyvm,Rump_TanCyvm,Throat_TanCyvm,WingTip_TanCyvm
704.81,21.3933333334,18.7883333333,15.6701111111,27.4865555556,34.2437777778,11.3207777778,11.1925555556,11.9721111111,31.609,11.2641111111,15.2578888889
705.13,21.45,18.5986666667,15.5946666667,27.4154444444,34.4828888889,11.2835555556,11.0512222222,11.8258888889,31.5914444445,11.1412222222,15.2045555556
705.45,21.5692222222,18.618,15.5566666667,27.5618888889,34.5463333333,11.3723333333,11.2316666666,12.078,31.6255555555,11.003,15.2326666667
705.78,21.9125555556,18.93,15.9651111111,27.7713333333,34.9255555556,11.8918888889,11.5521111111,12.5947777778,31.9303333333,11.3024444444,15.5822222222
706.10,22.2044444444,19.0534444444,16.0726666667,27.93,35.2072222222,11.9031111111,11.7076666667,12.7843333333,32.1501111111,11.3802222222,15.5875555556
706.42,21.9231111111,18.8973333333,15.9558888889,27.7651111111,35.0813333333,11.6503333333,11.3515555555,12.6647777778,32.1143333334,11.0346666667,15.5061111111
706.74,21.9352222222,18.8917777778,15.8743333333,27.8727777778,35.2023333334,11.7162222222,11.2725555555,12.8211111111,32.1616666667,11.1188888889,15.6206666666
707.06,22.1634444444,19.0975555556,16.0416666667,27.9257777778,35.2796666667,12.0138888889,11.6211111111,13.1134444444,32.2976666667,11.3561111111,15.8633333333
707.38,22.1013333333,19.1701111111,16.0256666667,28.0462222222,35.5708888889,11.8946666666,11.535,13.102,32.3442222222,11.1957777778,15.7918888889
707.70,22.1041111111,19.0792222222,15.9824444445,28.0767777778,35.5133333333,11.8737777778,11.5783333333,12.9163333333,32.2138888889,10.9801111111,15.592
708.03,22.4725555556,19.2662222222,16.2335555556,28.3002222222,35.8498888889,12.2376666667,11.801,13.3338888889,32.5081111111,11.1824444444,15.8784444444
708.35,22.5445555556,19.4797777778,16.3291111111,28.4704444445,35.9463333333,12.5622222222,11.9482222222,13.6123333333,32.5673333333,11.4943333333,16.0705555556
708.67,22.356,19.418,16.2296666667,28.2906666667,35.6272222222,12.493,11.7452222222,13.6603333333,32.4442222222,11.4824444444,16.0451111111
708.99,22.7143333333,19.7087777778,16.6098888889,28.6672222222,35.9451111111,12.8271111111,12.0043333333,13.9551111111,32.8916666666,11.9642222222,16.4204444445
709.31,22.5162222222,19.5394444445,16.2735555556,28.5728888889,35.7702222222,12.5656666667,11.7165555556,13.6358888889,32.63,11.6988888889,16.2258888889
709.63,22.3145555556,19.4855555556,16.3127777778,28.5854444444,35.6835555555,12.5842222222,11.7317777778,13.6508888889,32.5756666667,11.6816666667,16.1956666667
709.95,22.6501111111,19.5756666667,16.5058888889,28.6286666666,35.8291111111,12.7561111111,12.0336666666,13.8245555556,32.579,12.0906666667,16.3673333333
710.27,22.8202222222,19.7367777778,16.7366666667,28.8256666667,35.9046666667,12.9397777778,12.2238888889,14.1113333334,32.7523333333,12.1675555556,16.5255555556
710.59,22.6751111111,19.5747777778,16.5577777778,28.7723333333,35.7703333333,12.6431111111,11.9918888889,14.0667777778,32.5624444444,11.877,16.2912222222
710.91,22.8034444444,19.5252222222,16.5316666667,28.6373333334,35.5268888889,12.6724444444,11.9501111111,14.0876666667,32.6404444444,11.9306666667,16.2446666667
711.24,22.9134444445,19.8208888889,16.8062222222,28.8508888889,35.6885555556,12.8842222222,12.1418888889,14.4607777778,32.853,12.142,16.5684444444
711.56,22.5678888889,19.4827777778,16.3662222222,28.4528888889,35.2577777778,12.471,11.5854444444,13.9698888889,32.5231111111,11.7728888889,16.1665555555
711.88,22.6542222222,19.4767777778,16.4188888889,28.4063333333,35.2636666666,12.3727777778,11.6235555555,13.964,32.5548888889,11.714,16.1602222222
712.20,22.7436666667,19.4717777778,16.5508888889,28.4295555555,35.399,12.4558888889,11.8224444445,13.9565555556,32.6465555556,11.6154444444,16.2317777778
712.52,22.4566666667,19.3172222222,16.2271111111,28.2175555556,35.1241111111,12.2251111111,11.5753333333,13.796,32.3584444444,11.194,16.012
712.84,22.4987777778,19.1976666667,16.3251111111,27.97,35.0598888889,12.1471111111,11.4073333333,13.7243333333,32.2288888889,11.0425555556,15.8668888889
713.16,22.8157777778,19.3701111111,16.3317777778,28.0634444444,35.1896666667,12.2785555555,11.5917777778,13.8477777778,32.355,11.2484444444,16.1161111111
713.48,22.5641111111,19.3743333333,16.0445555556,28.0286666667,35.1015555556,12.1217777778,11.3718888889,13.7548888889,32.3643333333,11.0692222222,15.9164444444
713.80,22.3775555556,19.1281111111,15.9331111111,27.8185555556,34.9875555555,11.9221111111,11.2985555556,13.532,32.0315555555,10.9187777778,15.6916666667
714.12,22.4532222222,19.1745555556,15.9944444444,27.8921111111,35.0512222222,12.0868888889,11.4331111111,13.5738888889,32.031,11.0105555556,15.7486666667
714.44,22.2442222222,19.0266666667,15.9487777778,27.8945555555,35.1127777778,11.9112222222,11.3417777778,13.514,31.8532222222,10.8876666667,15.6813333333
714.76,21.9426666666,18.5266666667,15.3828888889,27.4651111111,34.7506666667,11.4615555556,10.9858888889,13.0458888889,31.4768888889,10.4268888889,15.2971111111
715.08,22.173,18.6616666667,15.6066666667,27.6403333333,34.9012222222,11.5921111111,11.2043333333,13.2361111111,31.6154444444,10.5885555555,15.5451111111
715.40,22.1194444444,18.5658888889,15.5666666667,27.7274444444,34.8585555556,11.5694444445,11.1747777778,13.1931111111,31.5627777778,10.5444444445,15.513
715.72,22.1824444444,18.7607777778,15.5683333333,27.8927777778,34.8997777778,11.5928888889,11.2718888889,13.414,31.5792222222,10.7306666667,15.5733333333
716.04,22.1446666667,18.6153333333,15.4438888889,27.7541111111,34.9125555555,11.4315555555,11.2112222222,13.2188888889,31.4184444445,10.6204444445,15.5116666667
716.36,22.2018888889,18.7201111111,15.5991111111,28.07,35.1505555556,11.5432222222,11.566,13.5254444444,31.7498888889,10.9053333334,15.7644444444
716.68,22.0798888889,18.6704444444,15.4108888889,27.977,34.9021111111,11.5176666667,11.414,13.3788888889,31.5835555556,10.8056666667,15.5715555556
717.00,22.3012222222,18.8152222222,15.6766666667,28.2911111111,35.0633333333,11.8985555556,11.6483333333,13.5676666667,31.7192222222,10.8715555556,15.8135555556
717.32,22.3645555556,18.9695555556,15.7224444444,28.3083333334,35.2027777778,11.9652222222,11.6053333333,13.6356666667,31.9687777778,10.8695555556,15.9401111111
717.64,22.3077777778,19.1228888889,15.7006666667,28.269,35.2653333333,12.0465555556,11.5306666667,13.6447777778,32.0248888889,10.8185555555,15.9353333333
717.96,22.3743333333,19.26,15.6576666667,28.2767777778,35.2077777778,12.1765555556,11.6747777778,13.7915555556,32.093,10.9392222222,16.1227777778
718.28,22.3867777778,19.3433333333,15.5763333333,28.4066666667,35.2863333333,12.2822222222,11.6504444445,13.8774444444,32.0757777778,11.0621111111,16.0321111111
718.60,22.2074444445,19.1571111111,15.5862222222,28.2315555556,35.222,12.3023333333,11.5722222222,13.8452222222,31.7431111111,11.0018888889,15.9525555556
718.92,21.8527777778,18.8176666667,15.1141111111,27.816,34.8356666667,11.8653333333,11.0501111111,13.5447777778,31.4586666667,10.5401111111,15.4651111111
719.24,21.953,18.8096666667,15.228,27.9295555555,34.9706666667,11.9438888889,11.061,13.5717777778,31.6802222222,10.5414444445,15.5128888889
719.56,21.8335555555,18.576,15.1237777778,27.7093333333,34.7726666667,11.8976666667,10.7576666667,13.5282222222,31.5467777778,10.2991111111,15.1652222222
719.88,21.3531111111,18.0581111111,14.4841111111,27.1421111111,34.3386666667,11.445,10.2581111111,12.8071111111,31.0208888889,9.77511111111,14.5876666667
720.20,21.153,17.7014444445,14.4111111111,27.0686666666,34.2676666667,11.2558888889,9.90677777779,12.733,30.8361111111,9.56144444444,14.3717777778
720.52,20.8167777778,17.2742222222,13.9957777778,26.4523333334,33.8241111111,10.7938888889,9.542,12.2795555556,30.3284444444,9.29144444443,13.9457777778
720.84,20.5192222222,16.9818888889,13.5692222222,26.1845555555,33.4006666667,10.7166666667,9.35422222221,12.062,29.8397777778,9.15177777778,13.6231111111
721.16,20.3408888889,16.5368888889,13.1532222222,25.9714444445,32.9681111111,10.295,9.03166666668,11.7633333333,29.3757777778,8.85388888889,13.2726666667
721.48,20.0076666666,16.0172222222,12.8176666666,25.4492222222,32.4696666667,9.9121111111,8.70633333334,11.2112222222,28.8143333333,8.39211111111,12.7004444444
721.79,19.3854444444,15.4326666667,12.3468888889,24.8341111111,31.8377777778,9.21177777778,8.07088888889,10.7284444444,28.4011111111,7.73755555555,12.1644444444
722.11,19.1262222222,14.9491111111,11.9275555555,24.5334444444,31.6794444444,8.95522222223,7.828,10.4006666667,28.2761111111,7.34033333333,11.793
722.43,19.3196666667,15.2401111111,12.1495555556,24.6888888889,31.8624444444,9.28933333333,8.14477777778,10.5937777778,28.2721111111,7.457,12.0076666667
722.75,18.9941111111,15.1418888889,11.9315555556,24.6547777778,31.6567777778,9.04233333334,8.00433333333,10.2513333333,28.122,7.36588888889,11.8743333333
723.07,18.5102222222,14.8266666667,11.4731111111,24.4473333333,31.2372222222,8.67455555554,7.61755555556,9.70655555554,27.7042222222,7.09811111111,11.6451111111
723.39,18.5833333333,15.0308888889,11.5141111111,24.7272222222,31.2816666666,8.8938888889,7.52633333333,10.0997777778,27.7435555555,7.07266666667,11.6582222222
723.71,18.6156666667,15.0741111111,11.309,24.569,31.2242222222,8.73911111112,7.59455555556,9.95577777778,27.6894444444,6.97922222222,11.6401111111
724.03,18.6042222222,15.1888888889,11.3752222222,24.668,31.3325555556,8.63277777779,7.65233333333,10.1738888889,27.9134444444,6.82,11.6393333333
724.35,18.6345555556,15.0358888889,11.47,24.7915555555,31.1372222222,8.41488888888,7.76611111111,10.0891111111,27.8467777778,6.72255555556,11.6656666667
724.67,18.7204444444,15.2796666667,11.6985555556,24.845,31.3698888889,8.54933333334,7.91188888889,10.214,27.9616666667,7.01122222222,11.7884444445
724.98,18.4595555555,14.9498888889,11.2952222222,24.667,31.1885555555,8.2691111111,7.53977777778,10.0821111111,27.8012222222,6.77055555556,11.4325555556
725.30,19.1556666667,15.6023333333,11.8502222222,25.0934444444,31.5672222222,9.06444444446,8.15822222222,10.5355555556,28.1952222222,7.52211111111,12.1735555556
725.62,19.1962222222,15.9333333333,11.855,25.4183333334,31.6291111111,9.16955555557,8.30477777778,10.6327777778,28.2205555556,7.68144444444,12.3584444444
725.94,19.2823333333,15.9766666667,11.9948888889,25.5456666667,31.7033333333,9.22044444446,8.44255555555,10.6288888889,28.4115555555,7.96355555556,12.4947777778
726.26,19.1083333333,15.5518888889,11.6266666667,25.0261111111,31.2713333334,8.80188888889,8.08422222222,10.2578888889,27.7534444444,7.52011111111,11.9505555556
726.58,19.207,15.7806666667,11.8155555556,25.241,31.5062222222,8.92822222223,8.29622222222,10.3891111111,27.9486666667,7.57777777778,12.0746666667
726.90,19.4138888889,16.0533333334,12.0177777778,25.4906666667,31.6222222222,9.03888888888,8.623,10.4567777778,28.18,7.90733333333,12.4846666666
727.21,19.0036666667,15.8392222222,11.8997777778,25.2581111111,31.3061111111,8.69133333332,8.29177777778,10.2413333333,27.8065555556,7.59466666667,12.194
727.53,18.8996666667,15.7475555556,11.7928888889,25.2004444445,31.2742222222,8.74433333332,8.07933333333,10.1348888889,27.5672222222,7.628,12.1843333333
727.85,18.7663333333,15.6158888889,11.526,24.9575555555,31.2785555556,8.72088888889,7.78466666667,9.916,27.4874444445,7.62544444444,11.9544444444
728.17,18.308,15.1484444444,10.9515555556,24.6564444444,30.8523333333,8.15133333335,7.30655555555,9.50811111112,27.1908888889,7.23666666667,11.4436666667
728.49,18.7088888889,15.7014444445,11.2915555556,25.0656666667,31.2088888889,8.58611111112,7.92944444444,9.87000000001,27.5906666667,7.86366666667,12.1748888889
728.80,18.6973333333,15.6078888889,11.3108888889,25.2201111111,31.3403333333,8.52555555557,7.92333333333,10.041,27.5012222222,7.97577777778,12.2663333333
729.12,18.5705555556,15.2558888889,11.1857777778,25.0243333333,31.0372222222,8.21166666666,7.81277777778,9.81388888889,27.3464444444,7.82577777778,12.0322222222
729.44,18.4681111111,15.0364444444,10.9334444444,24.9014444444,30.9251111111,8.04455555556,7.62788888889,9.80044444444,27.2258888889,7.55377777778,12.0698888889
729.76,18.324,15.0672222222,11.0404444444,24.8115555556,31.0233333333,8.26199999999,7.68111111111,9.81166666668,27.1857777778,7.63955555556,12.3528888889
730.08,18.2614444444,14.8181111111,10.8957777778,24.7007777778,30.7804444444,7.99577777778,7.50066666667,9.54544444443,26.9933333333,7.50077777778,12.2653333333
730.39,18.0047777778,14.5016666667,10.59,24.2874444444,30.5378888889,7.72066666666,7.19955555556,9.25188888889,26.713,7.386,12.0633333333
730.71,17.8656666667,14.2186666667,10.4208888889,24.2928888889,30.4984444445,7.82366666667,7.18811111111,9.11411111111,26.6172222222,7.28766666666,12.0838888889
731.03,17.9738888889,14.2936666667,10.5717777778,24.412,30.5627777778,7.90955555556,7.46588888889,9.18966666669,26.6078888889,7.57444444445,12.2441111111
731.35,18.2386666667,14.7353333333,10.8343333333,24.7401111111,31.0602222222,8.218,7.81755555556,9.566,26.9466666667,7.80788888889,12.6275555556
731.67,18.4286666667,14.7112222222,10.9875555556,24.767,31.1911111111,8.39200000001,7.85944444444,9.5678888889,26.9663333333,7.74222222222,12.9048888889
731.98,17.9543333333,14.093,10.5586666667,24.3466666666,31.0184444444,8.02133333333,7.34488888889,9.05966666665,26.5981111111,7.15122222222,12.4735555556
732.30,18.077,14.244,10.675,24.4476666667,31.0442222222,8.16599999999,7.46888888889,8.99388888888,26.7143333333,7.15366666667,12.3401111111
732.62,17.8957777778,14.2774444445,10.3292222222,24.2507777778,30.8494444444,8.08233333332,7.20122222222,8.82933333334,26.6256666667,7.118,12.2583333333
732.94,17.9718888889,14.3742222222,10.468,24.2284444444,30.8737777778,8.20466666666,7.24022222222,8.84444444445,26.5367777778,7.356,12.2138888889
733.25,18.0413333333,14.224,10.2364444445,24.2536666667,30.7121111111,8.1031111111,7.048,8.84366666666,26.7767777778,7.10044444444,12.0253333333
733.57,18.3338888889,14.5413333333,10.462,24.4891111111,30.9345555556,8.58044444446,7.48977777778,9.27244444442,27.0724444444,7.51944444445,12.3863333333
733.89,18.4715555556,14.4436666667,10.3757777778,24.572,30.9131111111,8.58733333333,7.54455555555,9.21577777779,27.1024444444,7.34388888889,12.3076666667
734.21,19.0814444445,14.9815555556,10.949,24.8734444444,31.3407777778,9.14566666666,8.01422222222,9.72666666669,27.5717777778,7.92966666667,12.81
734.52,19.126,14.9384444444,10.7917777778,24.8446666667,31.3013333333,9.25755555556,8.015,9.7241111111,27.7072222222,7.90844444445,12.9028888889
734.84,19.2411111111,14.8741111111,10.8528888889,25.0008888889,31.0677777778,9.39711111111,8.15422222222,9.76377777777,27.7305555556,7.973,12.8983333333
735.16,19.3318888889,15.1312222222,11.2421111111,25.1584444445,31.2223333333,9.83944444443,8.52533333333,10.1405555556,27.907,8.23866666667,13.0945555555
735.48,20.1222222222,15.8037777778,11.8157777778,25.7641111111,31.4382222222,10.3846666666,8.89244444445,10.5357777778,28.2126666667,8.853,13.434
735.79,19.8218888889,15.501,11.5693333333,25.3355555555,31.0566666666,10.18,8.736,10.3691111111,27.805,8.56155555555,13.3442222222
736.11,20.0374444444,15.7346666667,12.1647777778,25.6777777778,31.4433333333,10.5804444444,9.15866666667,10.7536666667,28.0763333333,8.86022222222,13.7931111111
736.43,19.8533333333,15.4206666667,11.9381111111,25.3881111111,31.0761111111,10.355,8.85377777778,10.4668888889,27.828,8.52244444445,13.7295555556
736.74,20.2937777778,15.6764444444,12.231,25.749,31.4863333333,10.7958888889,9.28644444445,10.8477777778,27.9188888889,9.11577777778,14.1523333334
737.06,20.6632222222,16.0341111111,12.7108888889,25.8948888889,31.9377777778,11.1781111111,9.52599999999,11.2154444444,28.2875555555,9.74544444444,14.4675555555
737.38,20.5273333333,16.0206666667,12.832,25.8576666667,31.8695555556,11.0851111111,9.40144444443,11.2713333334,28.1781111111,9.72555555553,14.5007777778
737.69,20.286,15.8662222222,12.6565555556,25.7556666666,31.8923333333,10.9771111111,9.4318888889,11.1185555555,27.9974444444,9.81899999999,14.4586666666
738.01,20.183,15.6565555556,12.4893333333,25.7294444445,31.6265555555,10.618,9.25488888889,10.9356666667,27.6825555556,9.62100000001,14.2222222222
738.33,20.2328888889,15.6026666667,12.4186666667,25.4626666667,31.6101111111,10.4631111111,9.10311111111,10.9198888889,27.6728888889,9.59766666668,14.3402222222
738.64,19.947,15.4787777778,12.1348888889,25.3044444444,31.5175555556,10.2926666667,8.89544444444,10.872,27.5871111111,9.50444444444,14.2867777778
738.96,19.7623333333,15.448,12.2214444444,25.3402222222,31.4526666667,10.2997777778,9.03988888889,11.0812222222,27.5458888889,9.44377777778,14.2963333333
739.28,20.2006666667,15.8105555555,12.416,25.8241111111,31.9643333333,10.6924444444,9.56100000001,11.4241111111,28.1964444444,9.70066666667,14.6073333333
739.59,20.5997777778,16.0086666667,12.5935555556,26.1287777778,32.2253333333,10.8765555556,9.7758888889,11.7388888889,28.5947777778,10.003,14.8854444445
739.91,20.8148888889,16.5088888889,13.0662222222,26.6841111111,32.6827777778,11.3471111111,10.3578888889,12.2788888889,29.1071111111,10.6051111111,15.2422222222
740.23,20.6652222222,16.6704444444,13.3178888889,26.8126666667,32.6606666667,11.4802222222,10.6381111111,12.5143333333,29.285,10.7495555556,15.4863333334
740.54,20.6176666666,16.684,13.3937777778,26.9928888889,32.6086666667,11.4907777778,10.681,12.4557777778,29.1748888889,10.7043333333,15.3276666666
740.86,21.0873333333,17.2942222222,13.9596666667,27.3521111111,32.9174444445,12.2381111111,11.3792222222,13.0971111111,29.6373333333,11.4336666667,15.8135555556
741.18,21.1603333334,17.4343333333,13.949,27.4085555556,32.8755555556,12.2477777778,11.2017777778,13.294,29.6743333333,11.3045555556,15.7962222222
741.49,21.4758888889,18.1394444444,14.5953333333,27.6861111111,33.3612222222,12.7273333333,11.6538888889,13.7451111111,30.3001111111,11.7138888889,16.2515555556
741.81,21.404,18.285,14.6757777778,27.9013333333,33.5317777778,12.7474444445,11.5485555556,13.7683333333,30.3764444445,11.8525555556,16.3081111111
742.12,21.8775555555,18.617,14.9503333333,28.2581111111,33.7275555556,12.9753333333,11.9611111111,13.8208888889,30.6396666667,12.2281111111,16.56
742.44,22.0632222222,18.658,14.9515555555,28.2798888889,34.0444444444,13.1736666667,11.8515555556,14.0855555556,30.7645555555,12.203,16.6083333333
742.76,21.9796666667,18.7057777778,15.1085555555,28.1778888889,33.9718888889,12.993,11.5582222222,13.8952222222,30.6215555556,12.32,16.4283333333
743.07,22.0625555556,19.0062222222,15.2552222222,28.2354444444,34.2312222222,13.2134444444,11.7155555556,13.9386666667,30.6656666667,12.5313333333,16.3643333333
743.39,21.9726666667,18.9388888889,14.8278888889,27.9746666666,34.0602222222,13.2037777778,11.6671111111,13.7027777778,30.4658888889,12.2843333333,16.2418888889
743.70,22.0904444444,19.138,14.9773333333,28.026,34.1902222222,13.3034444444,11.5855555555,13.8262222222,30.5434444445,12.4466666667,16.0888888889
744.02,22.436,19.4433333333,15.0078888889,28.2518888889,34.7228888889,13.5515555555,11.9661111111,14.0946666667,30.8706666666,12.7277777778,16.5308888889
744.34,22.6394444445,19.4543333333,15.1301111111,28.4753333333,34.9393333333,13.6185555556,12.1428888889,14.3318888889,30.8572222222,13.0354444444,16.826
744.65,23.1604444444,19.7588888889,15.6055555556,28.9481111111,35.4417777778,14.0937777778,12.7096666667,14.5764444445,31.5573333333,13.488,17.336
744.97,23.5096666667,19.8076666667,15.7937777778,29.1638888889,35.6748888889,14.4697777778,12.8293333334,14.9094444445,31.7663333333,13.5944444444,17.4341111111
745.28,23.3952222222,19.8028888889,15.9726666667,29.1913333333,35.7067777778,14.6484444444,13.1913333333,15.0056666666,31.7022222222,13.535,17.5255555556
745.60,23.6226666667,20.0176666667,16.1075555556,29.0257777778,35.977,14.7902222222,13.131,15.2062222222,32.0992222222,13.5791111111,17.4938888889
745.91,23.6068888889,20.4097777778,16.4785555555,29.2485555556,36.2517777778,15.0194444445,13.5088888889,15.1401111111,32.6083333333,14.1687777778,17.9284444444
746.23,23.1704444445,19.8977777778,15.9367777778,29.0795555556,35.8762222222,14.7373333333,12.9894444444,14.7976666666,32.4081111111,13.696,17.4523333333
746.55,22.793,19.1635555555,15.4553333333,28.4833333333,35.4311111111,14.3414444445,12.5544444444,14.5641111111,32.1775555556,13.3063333333,17.1678888889
746.86,23.0577777778,19.5586666667,16.0088888889,29.0678888889,36.0291111111,14.4901111111,12.8793333333,15.0624444445,32.6962222222,13.8761111111,17.6104444444
747.18,23.338,19.7777777778,16.2175555555,29.1294444444,36.1666666667,14.611,13.0416666667,15.273,32.8102222222,13.8657777778,17.8472222222
747.49,23.1642222222,19.5707777778,16.0601111111,28.798,35.7643333333,14.4242222222,12.6963333333,15.2557777778,32.6487777778,13.3902222222,17.7878888889
747.81,23.0021111111,19.4758888889,15.9171111111,28.8168888889,35.8554444444,14.0113333333,12.0918888889,14.8382222222,32.6562222222,12.8905555556,17.3274444445
748.12,23.1078888889,19.4956666667,15.8838888889,28.8216666667,35.9898888889,13.9682222222,12.0247777778,14.7511111111,32.6062222222,12.8122222222,17.1887777778
748.44,23.2607777778,19.5632222222,15.982,29.0397777778,36.3416666667,14.1147777778,12.2518888889,14.827,32.6487777778,12.8435555556,17.5374444445
748.75,23.7181111111,19.9528888889,16.2754444445,29.3131111111,36.5801111111,14.5986666666,12.5423333333,15.2376666667,33.2685555556,13.3295555555,17.8545555556
749.07,23.9076666667,20.3297777778,16.5906666667,29.8521111111,36.7868888889,14.8178888889,13.0174444445,15.6604444445,33.5588888889,13.7957777778,18.2667777778
749.38,23.9647777778,20.3065555556,16.3292222222,29.7208888889,36.6492222222,14.6825555556,12.867,15.8684444445,33.4564444444,13.6107777778,18.2131111111
749.70,24.7574444444,20.9478888889,17.2925555556,30.3427777778,37.5893333333,15.2942222222,13.61,16.6963333334,34.098,14.4522222222,19.1722222222
750.01,25.2591111111,21.6741111111,17.7513333333,30.9995555555,38.3567777778,15.9383333334,14.1205555556,17.3357777778,34.4567777778,14.7507777778,19.5552222222
750.33,25.6047777778,21.9846666667,18.1822222222,30.7358888889,38.5282222222,16.3744444444,14.0646666667,17.6526666667,34.6983333333,14.7722222222,19.634
750.64,25.3438888889,21.5988888889,17.8724444444,30.6334444444,38.316,16.0797777778,13.7605555556,17.1204444445,34.4976666667,14.3196666667,19.3481111111
750.96,25.4927777778,21.8353333333,18.15,31.1036666667,38.4927777778,16.2291111111,13.958,17.2885555556,34.9457777778,14.6213333333,19.3431111111
751.27,25.3961111111,21.6817777778,17.7933333333,30.8374444444,38.5085555556,16.4193333333,14.2025555556,17.1428888889,34.9958888889,14.4866666667,19.2222222222
751.59,25.2867777778,21.8325555556,17.9382222222,30.8763333333,38.4151111111,16.4603333333,14.1212222222,17.4123333333,34.8112222222,14.588,19.5067777778
751.90,24.4924444444,21.4564444444,17.4686666666,30.2654444444,37.7062222222,16.0186666667,13.4494444444,16.6984444444,34.1398888889,14.3965555555,18.9955555556
752.22,24.6524444444,21.4424444444,17.6446666667,30.2513333334,37.7513333333,15.7934444445,13.4591111111,16.8647777778,33.9305555556,14.3345555556,18.9486666666
752.53,25.1676666667,21.6648888889,18.0621111111,30.4195555556,38.0505555556,16.2905555556,13.626,17.0018888889,33.9358888889,14.6184444444,19.526
752.85,25.2115555555,21.7716666666,18.3592222222,30.5804444445,38.3292222222,16.5028888889,13.7137777778,17.108,34.0385555556,14.7557777778,19.6697777778
753.16,24.7535555556,21.4675555556,17.9732222222,30.0522222222,37.9641111111,16.21,13.3242222222,16.7916666667,33.7332222222,14.2923333333,19.3275555555
753.47,24.8016666667,21.4017777778,17.7695555556,29.8972222222,37.59,15.9008888889,13.2212222222,16.5115555556,33.6431111111,14.151,19.3693333333
753.79,24.9987777778,21.4326666667,17.6326666667,30.0978888889,37.8034444444,15.8474444444,13.5435555556,16.3705555556,33.6775555555,14.3054444444,19.6152222222
754.10,25.3315555555,21.7937777778,18.0026666667,30.3157777778,38.1148888889,16.0677777778,13.9671111111,16.943,34.0383333333,14.9761111111,20.0756666667
754.42,25.1576666667,21.5914444444,17.9142222222,29.8784444444,38.082,15.8921111111,13.7637777778,16.7084444445,33.6997777778,14.8395555556,20.1633333333
754.73,25.0812222222,21.5388888889,17.9868888889,29.6745555556,37.908,15.7973333333,13.5284444444,16.6713333333,33.4263333333,14.9325555555,20.3115555556
755.05,25.3044444444,21.7677777778,18.1282222222,29.7216666667,38.0878888889,16.0903333333,13.9543333333,17.0554444444,33.7502222222,15.0788888889,20.4234444444
755.36,25.7551111111,21.6998888889,18.172,29.7387777778,38.3951111111,16.1728888889,14.4444444445,17.3837777778,34.0217777778,15.0143333333,20.38
755.67,25.3554444444,21.2145555556,17.5078888889,29.2793333334,38.2308888889,15.8448888889,13.9937777778,16.8086666667,33.6706666667,14.5434444444,19.8988888889
755.99,25.0942222222,20.9696666667,17.3247777778,29.2037777778,38.0793333333,15.304,14.0271111111,16.7814444445,33.5973333334,14.3305555555,19.7074444444
756.30,25.4958888889,21.2376666667,17.4372222222,29.3654444444,38.0297777778,15.5318888889,14.1237777778,16.9397777778,33.7516666667,14.3554444444,19.9233333333
756.62,25.7447777778,21.4022222222,17.351,29.3908888889,37.918,15.6662222222,14.0655555556,16.8617777778,33.521,14.3865555555,20.0188888889
756.93,25.6132222222,21.5734444445,17.6174444444,29.5248888889,38.0066666666,15.7008888889,14.2563333333,17.185,33.6282222222,14.5658888889,20.055
757.24,25.5131111111,21.397,17.5641111111,29.6744444444,37.9368888889,15.4561111111,14.0691111111,17.057,33.7061111111,14.3077777778,19.8757777778
757.56,25.4081111111,21.433,17.5675555555,29.6264444444,38.0974444445,15.5277777778,13.9495555555,16.9618888889,33.7255555555,14.2971111111,19.9245555556
757.87,25.2183333333,21.2152222222,17.3896666667,29.5721111111,37.9337777778,15.4746666667,13.747,16.7578888889,33.3974444444,14.1567777778,19.542
758.18,24.6863333333,21.1313333333,17.1252222222,29.3518888889,37.5376666667,15.0778888889,13.2034444444,16.3866666667,33.0456666667,13.4612222222,19.049
758.50,24.2571111111,20.5083333333,16.8896666667,29.0933333333,37.1773333333,14.2985555556,12.4844444444,15.4762222222,32.5716666667,12.9153333333,18.4232222222
758.81,24.0142222222,20.3502222222,16.6767777778,29.0006666666,36.9221111111,13.9013333333,11.775,14.9844444445,32.5046666667,12.4488888889,18.209
759.13,24.0593333333,20.5931111111,17.0428888889,29.1392222222,37.0518888889,14.1514444445,11.819,15.4436666667,32.8827777778,12.6164444445,18.4988888889
759.44,23.1867777778,19.8407777778,16.1721111111,28.4017777778,36.5401111111,13.388,10.7978888889,14.7204444445,32.4781111111,11.8467777778,17.5787777778
759.75,22.7928888889,19.4035555556,15.8355555556,27.8743333333,36.2413333333,12.843,10.7983333333,14.302,32.1473333334,11.6123333334,17.2646666667
760.07,22.5903333333,19.2578888889,15.8211111111,27.8223333333,36.2877777778,12.5932222222,10.7431111111,14.2594444444,32.1447777778,11.5487777778,17.2038888889
760.38,22.038,18.6231111111,15.3224444444,27.3348888889,35.6281111111,12.1764444444,10.0208888889,13.5702222222,31.4714444444,10.9366666667,16.6716666667
760.69,21.7438888889,18.5071111111,14.9432222222,26.9771111111,35.3445555556,11.9507777778,9.71488888888,13.3031111111,31.0144444444,10.7596666667,16.3251111111
761.01,21.594,18.1412222222,14.3527777778,26.8066666666,35.1843333333,11.658,9.25522222221,12.7704444444,30.6428888889,10.3246666667,15.9881111111
