wavelength,Back_LoxNocf,Belly_LoxNocf,Breast_LoxNocf,Crissum_LoxNocf,Crown_LoxNocf,DorTail_LoxNocf,Rump_LoxNocf,Throat_LoxNocf,WingTip_LoxNocf
738.64,15.5738666667,33.5648,26.9168,39.2762,16.8214666667,21.3915333333,16.7182666667,20.6894666667,21.8229333333
738.96,15.566,33.5514666667,26.9424,39.2708,16.9587333333,21.4535333333,16.7921333333,20.8022666667,21.8915333333
739.28,15.6296666667,33.5762,26.9673333333,39.3484,17.0957333333,21.4974666667,16.8984666667,20.9492,21.9438666667
739.59,15.8715333334,33.6816666667,27.1278,39.6172666667,17.4039333333,21.6487333333,17.1998,21.1623333333,22.2698
739.91,15.6746,33.5664666667,26.9249333333,39.4269333334,17.3689333334,21.5164666667,17.1454,21.0328666667,22.0973333333
740.23,15.3610666667,33.3682666667,26.6125333333,39.2078,17.0699333333,21.312,16.8038666667,20.687,21.8602666667
740.54,15.2288666666,33.4628666667,26.5501333333,39.2059333333,17.0483333333,21.289,16.8201333333,20.6631333333,21.8712666667
740.86,15.0604,33.3594666667,26.3513333333,39.0408,16.8872666667,21.2530666667,16.6944666667,20.5948,21.7695333333
741.18,14.8271333333,33.1097333333,26.155,38.8987333333,16.655,21.0201333333,16.5076,20.3578,21.5964
741.49,14.9366,33.2394,26.0780666667,38.9165333333,16.6741333333,20.9812,16.6556666667,20.3908,21.6452666667
741.81,14.9897333333,33.3196666667,26.1422,38.9563333333,16.721,20.9266,16.7768666667,20.4378666667,21.8534
742.12,15.2436666667,33.5069333333,26.3142,39.1196,16.8909333333,21.0971333333,16.9924666667,20.6173333333,22.0839333333
742.44,15.1194666667,33.3437333333,26.1398,39.0718666667,16.7042,20.9281333333,16.7987333333,20.3852666667,21.9526
742.76,15.1476666667,33.4717333333,26.1860666667,39.2515333333,16.7048,20.9913333333,16.7048,20.3351333333,21.9669333333
743.07,15.0070666667,33.3119333333,25.9956666667,38.9972,16.6020666666,20.9455333334,16.4603333333,20.061,21.7437333333
743.39,15.1285333333,33.2932,26.0870666667,39.1525333333,16.5956,20.8966,16.4133333333,20.0382666667,21.7844
743.70,15.3553333333,33.4088,26.3396,39.318,16.8183333333,21.0255333333,16.5776,20.2572666667,21.9611333333
744.02,15.3266,33.2499333333,26.2101333333,39.2890666667,16.5665333333,20.8964,16.4550666667,20.1653333333,21.7984666667
744.34,15.4031333333,33.3484,26.2958666667,39.4325333333,16.6338666667,20.9554,16.5065333333,20.1798666667,21.8676666667
744.65,15.4174,33.403,26.2936,39.4704,16.6760666667,21.2039333333,16.4952,20.1942666667,21.905
744.97,15.1449333333,33.0538,26.1736666667,39.1764,16.4957333333,20.9635333333,16.15,19.9697333333,21.6266666667
745.28,15.2368,32.9824666667,26.0668,39.1662,16.4855333333,20.8808,16.1252,19.9452666667,21.5846666667
745.60,15.283,33.0959333333,26.1768666667,39.1523333334,16.5150666667,20.8740666667,16.2248,20.0262666667,21.6464666666
745.91,15.2483333333,33.1388666667,26.2456,39.1841333333,16.4892,20.8706666667,16.3456666667,20.0622666667,21.679
746.23,15.1838,33.1364,26.2462,39.214,16.4658666667,20.9242,16.4658666667,20.1002666667,21.7179333333
746.55,14.8784666667,33.0216666667,26.0624,39.141,16.1764666667,20.6991333333,16.3625333333,19.9316,21.5756
746.86,14.7055333333,33.1103333333,25.9405333333,39.0929333334,16.0338,20.6672666667,16.2855333333,19.8227333333,21.5018
747.18,14.5664666667,33.0684,25.7308666666,38.9517333333,15.8814666667,20.5716666667,16.2893333333,19.7524,21.3264
747.49,14.3528666667,32.8861333333,25.5410666667,38.7416666667,15.812,20.4280666667,16.1588,19.5813333333,21.1788
747.81,14.5956666667,33.0402666667,25.7388,38.9275333333,16.1059333333,20.5617333333,16.3952,19.8422666667,21.4014
748.12,14.6839333333,33.1048,25.7636,38.9491333333,16.1524666667,20.4927333333,16.5532666667,19.8744,21.4648
748.44,14.8028666667,33.4029333333,25.9743333333,39.3528,16.3892,20.6567333333,16.7841333333,20.1223333333,21.6822666667
748.75,14.8890666667,33.4592,26.0353333333,39.3968,16.52,20.8211333333,16.8564666667,20.1522,21.691
749.07,14.8058,33.2882,25.8185333333,39.3362666667,16.3911333333,20.6243333333,16.6845333333,19.8457333333,21.6061333333
749.38,14.8319333333,33.2903333333,25.8837333333,39.3536,16.4276,20.6892,16.6162666667,19.9270666667,21.6594
749.70,14.7121333333,33.2882,25.8050666667,39.2475333334,16.3017333333,20.5531333333,16.4314666667,19.8533333333,21.5010666667
750.01,15.0900666667,33.6162,26.2368666667,39.5758666667,16.6734,20.9028666667,16.6996,20.1432666667,21.7849333333
750.33,15.0174,33.4684,26.3156,39.5644666667,16.6770666667,20.8148666667,16.7448,20.1576666667,21.7158666667
750.64,15.0848666667,33.5452666666,26.4772666667,39.7393333333,16.855,20.8309333333,16.8138666667,20.2606666667,21.8416
750.96,15.2203333333,33.701,26.6705333333,39.7842666667,16.9574,20.8929333333,16.8692666667,20.3432,21.9808666667
751.27,15.0490666667,33.5673333333,26.5573333333,39.7206666667,16.7498,20.7136,16.8289333333,20.1603333333,21.8553333333
751.59,15.0473333333,33.5146,26.5648666667,39.7678,16.7478666667,20.7021333333,16.761,20.1774,21.8668
751.90,15.0132,33.3616666667,26.3898,39.629,16.6026,20.7419333333,16.8134666667,20.0715333333,21.8511333333
752.22,14.8031333333,33.2466666667,26.1993333333,39.4100666667,16.3594666667,20.6596666667,16.6327333333,19.9002,21.6714
752.53,15.0036666667,33.5013333333,26.4153333333,39.6541333333,16.591,20.9466666667,16.8292,20.1984666667,21.7801333333
752.85,14.9828,33.2973333333,26.2565333333,39.493,16.5205333333,20.7157333333,16.7388666667,19.998,21.6324
753.16,15.1228666667,33.3692666667,26.4056,39.5858,16.7063333333,20.7719333333,16.9164,20.0757333334,21.8161333333
753.47,14.7750666667,32.9889333333,25.9514666667,39.1548666667,16.3429333334,20.478,16.5293333333,19.7533333333,21.4248
753.79,14.7459333334,32.9065333333,25.7996666667,38.9499333334,16.2060666667,20.4589333333,16.3586666667,19.6129333333,21.3654666667
754.10,14.6113333333,32.6412,25.6900666667,38.7162666666,15.9936,20.366,16.1262,19.3514666667,21.1661333333
754.42,14.8046666667,32.8226,25.8700666667,38.8812,16.2473333333,20.5584,16.3179333333,19.4836,21.3532
754.73,14.6762,32.6406666667,25.7074666667,38.6358666667,16.0594666667,20.4490666667,16.0326,19.3611333333,21.2219333334
755.05,14.49,32.7356666667,25.6152666667,38.6078666667,15.8974666666,20.3484,15.8663333333,19.1939333333,20.9013333333
755.36,14.4892,32.7839333334,25.6618,38.5733333333,15.9218666667,20.3767333333,15.7335333333,19.1936,20.8303333333
755.67,14.833,33.1035333333,26.1000666667,39.0292,16.2813333333,20.6657333333,16.0614,19.5621333333,21.145
755.99,14.8494666667,33.0611333333,26.1143333333,38.9626,16.3118666667,20.8009333333,16.0695333333,19.6006666667,21.1962666667
756.30,14.7738666667,33.293,26.2536666667,39.2645333333,16.3554666667,21.106,16.0249333333,19.6776666667,21.3318
756.62,14.7334666667,33.1583333333,26.1756666667,39.1832666667,16.2643333334,21.036,15.9345333333,19.5856666667,21.2169333333
756.93,14.6585333333,33.2252,26.155,39.27,16.1345333333,20.9847333333,15.9308,19.5942666667,21.2680666667
757.24,14.4477333333,33.0813333333,26.0234666667,39.3362,15.9763333333,20.7865333333,15.8143333334,19.4222666667,21.182
757.56,14.4884,33.2639333333,26.0350666667,39.5074666667,16.0728,20.9547333333,15.9623333333,19.5543333334,21.3247333333
757.87,14.4109333333,33.2800666667,26.0899333333,39.5874666667,15.9853333333,21.0734,15.8723333333,19.5422666667,21.443
758.18,14.6393333333,33.5049333333,26.4010666666,39.7506,16.3519333333,21.4161333333,16.1291333333,19.7997333333,21.678
758.50,14.7229333333,33.5818666667,26.5464,39.8818,16.4935333333,21.5098,16.2734666667,19.9777333333,21.9804666667
758.81,14.8708,33.7936,26.7012,40.075,16.7609333333,21.6915333333,16.6149333333,20.2028,22.1053333333
759.13,14.8104,33.6628666667,26.5400666667,39.7949333333,16.7622,21.6341333333,16.6274,20.1788,22.0740666667
759.44,14.7624,33.5825333333,26.5964,39.9094666667,16.8225333333,21.5938,16.6957333333,20.1166666667,22.1446
759.75,14.7440666667,33.4884,26.5653333333,39.5827333333,16.8027333333,21.4982666667,16.7470666667,20.0376666667,22.0586666667
760.07,14.851,33.5672,26.5459333333,39.6176,16.9449333333,21.6285333333,16.8280666667,20.006,22.1476
760.38,15.0412,33.6369333334,26.6588,39.72,17.1366666667,21.7294666667,16.9525333333,20.1469333333,22.2326666667
760.69,15.2667333333,33.7882666667,26.7069333333,39.7369333333,17.3809333333,21.8012666667,17.1986666667,20.4032666667,22.3156666667
761.01,15.3724666667,33.847,26.7997333333,39.7900666667,17.4304,21.7337333333,17.2917333333,20.478,22.4478
761.32,15.3882,33.7382,26.7462,39.7504666667,17.376,21.6193333333,17.2892666667,20.5278,22.3818
761.63,15.2926666667,33.6317333333,26.6492,39.7696,17.0811333333,21.3644666667,17.1648,20.3488666667,22.2646666667
761.94,15.38,33.5683333334,26.6233333333,39.6666666667,17.06,21.41,17.1083333333,20.3716666667,22.25
762.26,15.5960666667,33.8908666667,26.8798666667,39.8847333334,17.1987333334,21.5818,17.1858666667,20.6154,22.5416666667
762.57,15.2675333333,33.7164666667,26.6184,39.8023333333,16.8434,21.3424666667,16.8822,20.2615333333,22.3000666667
762.88,14.9871333333,33.5482666667,26.3683333333,39.5077333333,16.5636666667,21.0661333333,16.6303333333,20.0468,22.0384
763.20,15.0038,33.6554,26.4504,39.7077333333,16.6547333333,21.1619333333,16.7232666667,20.1492,22.0670666667
763.51,14.9184,33.5104,26.4305333333,39.7092666667,16.5138666667,21.0965333333,16.6128666667,20.2274666667,21.9748
763.82,14.8832,33.4925333333,26.512,39.6964666667,16.5186,21.127,16.638,20.159,21.9637333333
764.14,14.8615333333,33.4847333334,26.579,39.6762666667,16.4980666667,21.2252666667,16.6124,20.1157333333,21.9782666667
764.45,14.9058,33.6190666667,26.6834,39.7965333333,16.5739333333,21.3948,16.7045333333,20.2158,21.9674666667
764.76,15.0730666666,33.7986,26.7338,39.8390666667,16.7784,21.5632,16.9516666667,20.3622,22.1066
765.07,15.2728666667,33.9453333333,26.8588666667,39.9320666667,17.0203333333,21.838,17.1510666667,20.5474666667,22.3562
765.39,15.2471333333,33.9525333333,26.9881333333,40.0255333333,17.0400666667,21.8151333333,17.1762,20.5461333333,22.3288
765.70,15.048,33.6782,26.8427333333,39.7520666667,16.7752666667,21.6071333333,17.0088,20.2280666667,22.1096
766.01,15.2548,33.8479333333,27.1452,39.8481333333,17.0454666667,21.7411333333,17.2524,20.4253333333,22.3032
766.32,15.5094666667,33.9406,27.3499333333,40.0661333333,17.1466,21.9638,17.4029333333,20.537,22.4586666667
766.64,15.548,33.7825333333,27.2606666667,39.9684,16.9816,21.7484666667,17.246,20.4428666667,22.46
766.95,15.4659333333,33.7401333333,27.2834666667,39.919,16.8896666667,21.6622,17.2091333333,20.2120666667,22.5000666667
767.26,15.5758666667,33.6830666667,27.2691333333,39.9525333333,17.0016,21.6267333333,17.2881333333,20.2933333333,22.6262
767.57,15.8609333333,34.1319333334,27.597,40.4546666667,17.2815333333,21.9198,17.5052,20.5418666667,22.9847333333
767.88,16.0008666667,34.0208,27.4264,40.357,17.2408,21.8644666667,17.388,20.5017333333,22.9934
768.20,15.4979333333,33.5611333333,27.0496,40.1351333333,16.6667333333,21.4588666667,16.8468,19.8775333333,22.465
768.51,15.5892,33.5401333333,27.0646,40.305,16.7906,21.5891333333,16.9096,19.9070666667,22.4238
768.82,15.6223333333,33.4388,26.9172,40.1924666667,16.7114,21.6033333333,16.9436666667,19.9156,22.4314
769.13,15.6006,33.2737333333,26.6910666667,40.2058666667,16.6191333333,21.5712666667,16.8252,19.8156666667,22.3296
769.44,15.6382666667,33.1100666667,26.5259333333,40.2233333333,16.4984,21.442,16.6832666667,19.6912666667,22.2443333333
769.76,15.7337333333,33.1757333333,26.5681333333,40.2054666667,16.6258666667,21.441,16.7328,19.8932,22.3778666667
770.07,16.1606,33.5791333333,26.8610666667,40.4888,17.0924666667,21.9582666667,17.1926666667,20.1857333333,22.6558
770.38,16.3441333333,33.7662,26.8787333333,40.3691333334,17.3437333333,22.1215333333,17.4426,20.3952666667,22.7492
770.69,16.0355333333,33.5348,26.6786,40.0592666667,16.9601333333,21.9525333333,17.1556666667,20.1274,22.4326
771.00,15.7819333333,33.0412666667,26.4433333333,39.5978666667,16.6964666667,21.6384,16.9764,19.8748,22.1478
771.32,15.1246666667,32.4060666667,25.8300666667,38.9699333333,16.1788,20.9665333333,16.4294666666,19.1875333333,21.7126666667
771.63,15.3699333333,32.4444,25.9392,39.0593333333,16.3774666667,21.0989333333,16.6939333333,19.3821333333,21.9085333333
771.94,15.0254,32.2350666667,25.7498666667,38.7140666667,15.9021333333,20.5938666667,16.4958666667,19.1880666667,21.649
772.25,15.3818,32.6598,26.1794666667,38.9850666667,16.4119333333,20.9778,16.9862666667,19.5562666667,22.0949333333
772.56,15.2950666667,32.7432,26.1770666667,38.9924666667,16.4282,20.9792,17.0653333333,19.5542,22.1626
772.87,15.6532666667,33.327,26.5934666666,39.4558666667,16.7446666667,21.4828666667,17.5052666667,20.1112666667,22.5966666667
773.18,15.5191333333,33.4683333333,26.551,39.4792666667,16.9108666667,21.6779333333,17.6533333333,20.0223333333,22.5908666667
773.50,15.0366,32.8953333333,26.3228,39.1468,16.5190666666,21.1808666667,17.3592,19.8282,22.2189333333
773.81,14.9866666667,32.8492,26.4393333334,39.4598,16.4032,21.0606,17.2859333333,19.7563333333,22.2002666667
774.12,15.2020666667,33.2627333334,26.6365333333,39.802,16.6180666667,21.3656,17.5508,19.9428666667,22.5330666667
774.43,15.5159333333,33.4933333333,26.9391333333,40.286,16.8334666667,21.6547333333,17.8448,20.2928,22.9486666667
774.74,16.2300666667,34.2343333333,27.8066666667,41.237,17.4602666667,22.6542666667,18.5309333333,21.0706666667,23.7699333333
775.05,16.1486666667,34.2474,27.8319333333,41.2279333333,17.3801333333,22.8605333334,18.3813333333,21.0918666666,23.8166666667
775.36,16.0509333333,34.547,27.8026,41.2916666666,17.576,22.9866,18.3227333333,21.1004666667,23.949
775.67,15.9935333333,34.9194666667,27.8983333333,41.7114,17.7048666667,23.1543333333,18.3531333333,21.203,24.2285333333
775.98,15.9279333333,34.9992,28.0288666666,42.0197333333,17.7922,23.2158,18.3162,21.2249333333,24.3252
776.30,15.7188,34.8017333333,28.0036666667,42.1698,17.8337333333,23.4118666667,18.3086666667,21.0374,24.2082666667
776.61,16.1851333333,35.0944,28.6107333333,42.592,18.023,23.6685333334,18.6564,21.3436666667,24.7958666667
776.92,16.5176,35.5899333333,28.9638,43.0296666667,18.2514,24.02,19.1643333333,21.7044666667,25.2642
777.23,16.4534666667,35.8782666667,28.9928666667,43.1237333333,18.1822666667,24.3555333333,19.1764666667,21.7769333333,25.4238
777.54,16.3922,35.9028,28.7955333333,43.2978666667,18.2146666667,24.2054,19.1520666667,21.8226666667,25.3182
777.85,16.0359333333,35.6242666667,28.5569333333,42.886,17.9338,24.0648666667,18.8397333333,21.5384,24.9597333333
778.16,16.3182,35.8710666667,28.6454,42.9625333333,18.2002,24.0469333333,19.0534666667,21.852,24.9636
778.47,16.7005333333,36.4142666667,29.2054,43.5666666667,18.4634,24.3466,19.484,22.1845333333,25.2014
778.78,17.1032666667,36.5831333333,29.6393333333,43.9483333333,18.7473333333,24.7608,19.7798666667,22.3615333333,25.3985333333
779.09,16.8322,35.9383333333,29.2337333334,43.1983333333,18.4178666667,24.3544666667,19.3876666667,21.8672666667,24.7917333333
779.40,17.1194,35.8562,29.1590666667,42.9985333333,18.6416,24.3188,19.5815333333,22.0129333333,24.8326
779.71,16.9042666667,35.6151333333,28.8761333333,42.4302666667,18.4255333333,23.8944,19.247,21.9129333333,24.5750666667
780.02,16.5117333333,35.2802,28.4260666667,42.0348666666,17.9997333333,23.4883333333,18.6536,21.7402666667,23.9473333333
780.33,16.3706,35.0865333333,28.1968666667,41.7416666667,17.8584666667,23.5294,18.1046,21.4532666667,23.7832
780.64,15.9727333333,34.6587333333,27.8562666667,41.3877333333,17.7064666667,23.0826666667,17.656,21.1039333333,23.3973333333
780.95,16.5298666667,34.8795333334,28.3746,41.4422,18.234,23.6860666667,18.0605333333,21.6194,23.8287333333
781.26,16.5038,35.0912666667,28.4991333334,41.3930666666,18.2539333333,23.7002666667,18.0184666667,21.6598,23.9512666667
781.57,15.7782,34.4862,28.1852666667,40.8667333333,17.8652666667,23.3074666667,17.4598666667,20.8944,23.5618666667
781.88,15.6897333333,34.3821333333,28.0820666667,40.6538666667,18.114,23.1738666667,17.3525333333,20.9889333333,23.7280666667
782.19,15.4094666667,34.2299333333,27.9138666667,40.4662,18.0116,23.0166,17.3460666666,21.1196666667,23.5424
782.50,15.4666666667,34.5292666666,28.0282666667,40.8526,18.1778,23.2446,17.6162,21.3698,23.9434
782.81,15.5501333333,34.5595333333,28.3516666666,40.9664,18.0998666667,23.4468666667,17.7425333333,21.624,24.0399333333
783.12,15.6760666667,34.6814666667,28.6684,41.2495333333,18.1957333333,23.4894666667,17.8628,21.6522666667,24.2171333333
783.43,15.8384666667,34.8075333333,28.882,41.4246,18.5010666667,23.5611333333,18.2236,21.8219333333,24.5218666667
783.74,15.6115333333,34.8409333333,28.8316666666,41.499,18.4882666667,23.4002666667,18.4086666667,21.8047333333,24.4514
784.05,16.3411333333,35.6312666667,29.456,42.1887333333,19.3405333333,24.0663333333,19.2019333333,22.6381333333,25.2006666667
784.36,15.8467333333,35.4632,29.2609333333,42.0532,19.2204,23.6378666667,18.9180666667,22.3515333333,24.9414
784.67,15.8807333333,35.6124,29.0819333333,42.2876,19.1778666667,23.6761333333,18.8328666667,22.2831333333,24.9328
784.98,15.5968666667,35.5540666667,28.9343333333,42.1312666667,18.9642,23.4440666667,18.9428666667,22.2719333333,24.8891333333
785.29,15.0756666667,35.547,28.6857333333,42.1616666667,18.5818,23.1302,18.6164666667,21.8634666667,24.5396666666
785.60,14.8268666666,35.3376,28.2165333333,42.0606666667,18.2726666666,23.0433333333,18.2422666666,21.4241333333,24.2812666667
785.91,14.6924,34.8853333333,27.8841333333,41.6161333333,17.7405333333,22.7611333333,17.7492666667,20.9559333333,23.8413333333
786.22,14.3033333333,34.5513333333,27.3248,41.1754,17.3719333333,22.1238,17.1154666667,20.376,23.4614666667
786.53,14.0068666667,34.4756666667,26.8202,41.1678666667,16.9224666667,21.9864,16.8030666667,20.1406,23.1756
786.84,13.6365333333,34.1882666667,26.397,40.9476,16.4077333333,21.6214666667,16.412,19.6716,22.5607333333
787.14,13.8794666667,34.1379333334,26.4457333333,41.0965333333,16.5477333333,21.6345333333,16.3644666667,19.8166,22.5974666667
787.45,14.0496666667,34.0250666667,26.3496,41.013,16.3970666667,21.6594,16.3229333333,19.8311333333,22.5818
787.76,13.8300666667,34.0023333333,26.1658,40.9852,15.7881333333,21.2767333333,16.0674666667,19.5032666666,22.4178666667
