wavelength,Back_WetStem,Belly_WetStem,Breast_WetStem,Crissum_WetStem,Crown_WetStem,DorTail_WetStem,Patch10_WetStem,Rump_WetStem,Throat_WetStem,WingTip_WetStem
552.72,4.38133333334,51.4328333334,19.5858333333,45.7735,3.42416666667,4.67383333333,19.9625,3.69616666666,23.0265,6.04183333334
553.06,4.38333333333,51.5096666666,19.777,45.8308333333,3.3995,4.6905,19.9746666667,3.70633333333,23.213,6.09233333334
553.40,4.3435,51.5618333333,19.9243333333,45.8943333334,3.37083333333,4.66466666666,19.9155,3.69783333333,23.3475,6.09716666667
553.74,4.31033333334,51.5923333333,20.0498333334,45.8666666667,3.35166666666,4.63783333334,19.889,3.68716666667,23.5506666666,6.09766666666
554.09,4.33566666667,51.6683333333,20.2536666666,45.956,3.37583333333,4.6675,19.8605,3.7465,23.7981666666,6.10666666667
554.43,4.369,51.7745,20.443,46.0433333334,3.4065,4.66716666667,19.8628333334,3.7935,24.0435,6.13033333333
554.77,4.3455,51.9288333333,20.6365,46.1518333333,3.38,4.65116666667,19.8103333333,3.785,24.2478333334,6.12383333333
555.11,4.37333333334,52.0446666667,20.815,46.225,3.38083333334,4.66883333333,19.8088333334,3.81216666667,24.439,6.12566666667
555.45,4.30883333333,51.9961666667,20.9096666666,46.2053333333,3.31183333334,4.6255,19.7158333333,3.76166666667,24.5491666666,6.05533333333
555.80,4.268,52.0556666666,21.0546666667,46.2423333333,3.29283333333,4.59833333333,19.675,3.75866666666,24.7265,5.99816666666
556.14,4.28383333334,52.1458333333,21.228,46.3141666666,3.3605,4.616,19.6441666667,3.80483333333,24.9703333333,6.04
556.48,4.30966666667,52.2353333333,21.4183333333,46.4116666666,3.38183333333,4.6175,19.635,3.83116666667,25.2375,6.0575
556.82,4.38916666666,52.4331666666,21.6271666666,46.6631666666,3.44866666666,4.66466666667,19.6513333333,3.86116666666,25.497,6.11233333333
557.16,4.43166666667,52.5615,21.796,46.7885,3.50783333333,4.7145,19.6755,3.9055,25.7006666667,6.18866666667
557.50,4.39566666667,52.5978333333,21.9656666667,46.8625,3.53,4.7235,19.6396666667,3.90083333333,25.8753333333,6.197
557.85,4.3975,52.5966666667,22.1013333333,46.8995,3.52683333333,4.72866666667,19.6096666667,3.87433333334,26.0238333333,6.158
558.19,4.41433333333,52.6186666667,22.2553333334,46.9846666666,3.5535,4.76916666667,19.5995,3.88033333333,26.2518333333,6.18216666666
558.53,4.43083333334,52.7143333333,22.4133333333,47.067,3.59633333333,4.78066666667,19.596,3.88416666667,26.4335,6.2085
558.87,4.4315,52.7683333334,22.5716666667,47.1521666667,3.65433333333,4.78466666667,19.549,3.89733333333,26.637,6.25483333333
559.21,4.43433333334,52.7508333334,22.7155,47.1445,3.636,4.78916666667,19.537,3.8935,26.818,6.23466666667
559.55,4.4555,52.9433333333,22.9116666666,47.3438333334,3.67633333334,4.883,19.6011666667,3.91383333333,27.0731666667,6.25916666666
559.89,4.42316666667,52.9091666666,23.0425,47.2751666667,3.63766666666,4.898,19.5881666667,3.90183333333,27.1901666667,6.2205
560.23,4.3745,52.8811666667,23.1866666666,47.2396666667,3.58283333333,4.8625,19.4721666667,3.861,27.3083333333,6.15933333333
560.58,4.40083333334,52.9828333334,23.3056666666,47.2673333334,3.5545,4.83183333334,19.4575,3.8635,27.4833333334,6.14866666667
560.92,4.41966666666,52.9898333334,23.4328333333,47.2943333333,3.56416666666,4.83333333334,19.4338333334,3.88866666666,27.6401666666,6.2095
561.26,4.43033333333,53.04,23.589,47.3325,3.56816666667,4.85116666666,19.4088333334,3.87533333333,27.774,6.2245
561.60,4.40416666667,53.0311666666,23.6871666667,47.3451666667,3.525,4.84266666667,19.3523333333,3.85133333333,27.9475,6.231
561.94,4.42716666667,53.0078333333,23.8511666667,47.3871666667,3.50283333333,4.81916666666,19.3665,3.85033333334,28.0833333333,6.23
562.28,4.4005,53.1341666667,24.0141666667,47.5118333333,3.48983333334,4.80266666667,19.3265,3.817,28.2551666666,6.19283333333
562.62,4.32916666667,53.046,24.0366666666,47.3446666666,3.3975,4.66566666667,19.1886666667,3.71583333333,28.3136666667,6.128
562.96,4.3065,53.0966666666,24.1126666667,47.3545,3.322,4.6395,19.1191666666,3.66233333333,28.4213333333,6.09933333334
563.30,4.30283333334,53.1056666666,24.1743333333,47.364,3.30266666667,4.60116666667,19.0991666666,3.6135,28.5421666667,6.04883333334
563.64,4.35166666667,53.1308333333,24.3631666666,47.3913333334,3.319,4.68433333333,19.0861666667,3.65966666667,28.7056666666,6.10683333334
563.99,4.3965,53.2266666666,24.5011666667,47.4086666666,3.355,4.731,19.1176666667,3.693,28.9033333333,6.14366666667
564.33,4.40716666666,53.3283333333,24.6676666666,47.4555,3.37183333333,4.74933333334,19.1558333333,3.74166666667,29.1231666667,6.183
564.67,4.461,53.5008333334,24.8595,47.5785,3.42533333333,4.79566666667,19.2351666667,3.8035,29.3531666666,6.206
565.01,4.475,53.674,25.0018333333,47.6428333333,3.45183333334,4.88283333334,19.206,3.80333333333,29.5633333333,6.20033333334
565.35,4.50083333333,53.6753333333,25.094,47.658,3.47466666666,4.898,19.1916666667,3.81966666667,29.6971666666,6.25966666666
565.69,4.50833333333,53.7635,25.2666666666,47.7196666667,3.4855,4.959,19.1585,3.84166666667,29.8676666667,6.26316666667
566.03,4.529,53.842,25.3843333333,47.7716666666,3.556,4.99583333333,19.1606666667,3.893,30.0378333334,6.28216666666
566.37,4.5265,54.0156666666,25.5526666666,47.8866666667,3.57683333334,5.043,19.2138333333,3.92866666667,30.2616666667,6.32366666666
566.71,4.49983333333,54.1086666667,25.6191666667,47.9805,3.58083333333,4.98766666667,19.1818333333,3.887,30.4131666666,6.31483333334
567.05,4.44733333334,54.1478333334,25.7338333333,48.0558333333,3.5595,4.9325,19.1208333333,3.84533333333,30.5468333334,6.25866666667
567.39,4.44,54.2225,25.8558333333,48.1221666667,3.567,4.92583333333,19.0561666667,3.828,30.6703333334,6.26283333333
567.73,4.43183333333,54.286,25.9816666666,48.1991666667,3.5515,4.907,18.9668333333,3.7905,30.7948333333,6.234
568.07,4.38233333333,54.3261666666,26.0701666667,48.2371666666,3.49933333334,4.8385,18.9583333333,3.76033333333,30.9066666667,6.21066666667
568.41,4.3375,54.381,26.148,48.2446666667,3.47516666666,4.805,18.8743333334,3.7365,30.9828333333,6.18633333333
568.75,4.41233333333,54.4253333333,26.2753333333,48.3603333333,3.56083333333,4.84466666666,18.9315,3.80783333334,31.1906666667,6.244
569.09,4.39566666666,54.4526666667,26.3883333334,48.4171666666,3.537,4.79483333333,18.884,3.77083333333,31.3361666667,6.2215
569.43,4.41383333333,54.4583333333,26.5336666667,48.471,3.55083333334,4.782,18.8513333333,3.80016666666,31.4743333333,6.236
569.77,4.37433333334,54.5476666667,26.6945,48.5308333334,3.552,4.8165,18.823,3.77166666667,31.6573333333,6.21
570.11,4.40566666666,54.6053333333,26.8301666667,48.607,3.5825,4.85916666667,18.8266666666,3.821,31.797,6.27733333334
570.45,4.3645,54.5856666667,26.8486666667,48.5705,3.52983333334,4.83166666667,18.747,3.78716666667,31.8921666666,6.20383333333
570.79,4.35916666667,54.623,26.951,48.5628333333,3.53316666667,4.85116666666,18.7411666667,3.815,32.0435,6.23433333333
571.13,4.4185,54.565,26.9895,48.4991666667,3.57416666667,4.87316666666,18.665,3.84116666666,32.1241666667,6.28133333334
571.47,4.4475,54.6681666667,27.1391666666,48.5998333333,3.57633333334,4.8825,18.707,3.83366666667,32.3095,6.26533333334
571.81,4.41266666667,54.734,27.2421666667,48.6643333333,3.5495,4.8765,18.6651666666,3.8225,32.408,6.27433333333
572.15,4.44233333334,54.7843333334,27.3611666667,48.7596666667,3.59316666666,4.91383333334,18.6488333334,3.86483333334,32.5591666667,6.353
572.49,4.44233333333,54.7673333334,27.401,48.7071666667,3.58283333333,4.8925,18.594,3.8075,32.6576666667,6.331
572.83,4.46333333334,54.7213333333,27.451,48.6981666666,3.571,4.87016666666,18.5855,3.8395,32.7351666667,6.34183333333
573.17,4.452,54.724,27.4781666667,48.6648333334,3.52483333333,4.82883333333,18.5433333333,3.80166666667,32.823,6.29183333334
573.51,4.47433333334,54.8416666667,27.6628333334,48.7996666666,3.53616666667,4.8265,18.5628333333,3.80783333334,32.9978333334,6.33483333334
573.85,4.5045,54.8158333333,27.738,48.799,3.53533333334,4.827,18.5463333333,3.81533333333,33.1341666667,6.37783333334
574.19,4.51116666666,54.8773333334,27.9008333333,48.9003333334,3.5445,4.82633333334,18.5461666667,3.83783333333,33.3213333333,6.347
574.53,4.52883333333,54.8383333333,27.9758333333,48.8271666667,3.54266666667,4.82283333333,18.4823333333,3.87683333334,33.4136666667,6.39466666667
574.87,4.51666666667,54.8953333333,28.0698333333,48.8751666667,3.50883333333,4.81266666667,18.4173333333,3.83883333333,33.5288333334,6.3505
575.21,4.48183333334,54.9043333333,28.1526666666,48.9115,3.442,4.77516666667,18.3568333333,3.79066666666,33.599,6.2725
575.55,4.48266666667,54.998,28.2713333334,49.0365,3.43833333334,4.83916666667,18.342,3.83,33.74,6.286
575.89,4.50416666667,55.1676666666,28.462,49.1213333333,3.45433333333,4.87583333334,18.3418333333,3.8565,33.9266666666,6.3135
576.22,4.5475,55.2438333333,28.5956666666,49.1891666666,3.47716666667,4.94333333333,18.306,3.88833333333,34.0903333334,6.31866666666
576.56,4.5405,55.1931666667,28.6471666667,49.141,3.4925,4.98633333333,18.2768333334,3.91166666666,34.1861666666,6.3365
576.90,4.51783333333,55.2338333333,28.7275,49.1563333333,3.52816666667,5.01266666666,18.2096666667,3.93333333333,34.2731666666,6.32283333333
577.24,4.47166666666,55.3148333333,28.8133333333,49.2623333333,3.48816666667,5.0185,18.1705,3.9035,34.3926666667,6.32333333333
577.58,4.44433333333,55.4241666667,28.897,49.3723333333,3.47466666667,5.01033333333,18.1535,3.86633333333,34.5731666666,6.2895
577.92,4.43566666666,55.47,29.0145,49.3761666667,3.47383333333,4.98566666667,18.1458333334,3.87916666667,34.6805,6.3025
578.26,4.46866666667,55.4748333333,29.1006666666,49.2981666666,3.53183333333,5.03766666667,18.1321666667,3.94266666667,34.8078333333,6.34733333333
578.60,4.42966666666,55.4593333334,29.148,49.221,3.50633333333,4.95833333333,18.0661666666,3.90383333334,34.8943333333,6.309
578.94,4.42283333333,55.4488333333,29.1888333333,49.2208333334,3.49916666667,4.9105,18.0183333334,3.84133333334,34.9633333333,6.307
579.28,4.43266666667,55.5416666667,29.3546666667,49.3485,3.54433333334,4.93683333334,18.01,3.86583333333,35.1033333333,6.38533333333
579.61,4.43816666667,55.6888333334,29.4953333333,49.44,3.55216666667,4.90266666667,18.0123333333,3.88116666667,35.2651666667,6.39516666667
579.95,4.441,55.7776666667,29.6563333333,49.5968333333,3.53516666666,4.9035,17.9875,3.8445,35.4561666667,6.40616666667
580.29,4.49566666667,55.8613333334,29.7921666666,49.6915,3.6185,4.978,18.0231666667,3.89183333333,35.6465,6.49566666667
580.63,4.55366666667,55.9213333333,29.9381666667,49.8078333334,3.682,5.04766666667,18.0271666667,3.91983333334,35.7708333333,6.5895
580.97,4.625,55.951,30.0126666666,49.8778333333,3.76733333333,5.08916666666,18.0428333333,3.9645,35.9493333333,6.65866666666
581.31,4.6635,56.0783333333,30.1186666667,50.0206666667,3.7695,5.077,18.0791666666,3.92183333333,36.14,6.71
581.65,4.7555,56.2135,30.346,50.2108333333,3.84616666667,5.108,18.1036666666,4.011,36.3581666666,6.79783333334
581.98,4.80116666667,56.0845,30.4558333334,50.212,3.88333333333,5.149,18.0105,4.09133333333,36.4901666666,6.82316666666
582.32,4.81,56.2326666667,30.5735,50.2873333333,3.91633333333,5.19966666667,18.0573333334,4.13016666667,36.689,6.8475
582.66,4.784,56.1031666667,30.6255,50.3281666666,3.89516666666,5.193,17.9901666666,4.08433333333,36.7383333333,6.821
583.00,4.81366666667,56.1201666667,30.7048333334,50.3318333334,3.84166666667,5.1465,18.0176666667,4.08433333333,36.824,6.77
583.34,4.82833333333,56.1433333334,30.7923333333,50.3028333333,3.79966666666,5.068,18.0033333333,4.07316666667,36.9235,6.73433333333
583.68,4.826,56.245,30.9493333334,50.3713333333,3.82416666667,5.088,17.9823333333,4.09133333333,37.131,6.71233333333
584.01,4.80216666667,56.3636666667,31.0458333334,50.5101666667,3.75666666666,5.0485,17.9521666667,4.04783333333,37.2843333334,6.70366666667
584.35,4.72933333334,56.3161666667,31.1531666667,50.5206666667,3.696,4.98483333334,17.8843333333,4.0165,37.3688333333,6.61216666667
584.69,4.6395,56.2581666666,31.1275,50.4615,3.58583333333,4.94683333333,17.816,3.89283333334,37.4436666667,6.52116666666
585.03,4.59433333333,56.5195,31.2538333333,50.7033333333,3.56083333334,4.93183333333,17.8786666666,3.85616666666,37.6848333333,6.46333333334
585.37,4.51683333333,56.4451666667,31.2806666666,50.6501666666,3.45983333334,4.7805,17.7855,3.75883333333,37.787,6.34716666667
585.70,4.59916666666,56.6673333333,31.4998333333,50.7366666666,3.5225,4.80116666667,17.8005,3.815,38.0451666666,6.39883333334
586.04,4.55433333333,56.8101666667,31.6371666666,50.8525,3.4985,4.80333333333,17.7646666667,3.78,38.209,6.39966666667
586.38,4.53133333333,56.8755,31.8116666667,50.9423333333,3.49266666666,4.82666666666,17.7108333333,3.78683333334,38.3091666667,6.397
586.72,4.574,56.9781666666,32.005,51.092,3.49866666667,4.84533333333,17.8095,3.84283333334,38.5113333333,6.4385
587.06,4.65716666666,57.0088333333,32.1973333333,51.0898333334,3.5585,4.96566666667,17.8466666667,3.97433333334,38.6768333334,6.53
587.39,4.69916666667,57.1841666667,32.3335,51.2261666667,3.57516666667,5.00283333333,17.8771666667,4.05466666666,38.889,6.56333333333
587.73,4.77883333333,57.323,32.4891666667,51.3355,3.63583333334,5.0695,17.9033333333,4.15483333334,39.0433333333,6.639
588.07,4.795,57.3295,32.5535,51.353,3.6565,5.06683333333,17.8835,4.192,39.1025,6.68333333333
588.41,4.8725,57.4276666666,32.7836666666,51.456,3.7405,5.18,17.9408333333,4.2815,39.2423333333,6.76516666667
588.74,4.81166666666,57.4135,32.811,51.4766666667,3.68566666666,5.14416666667,17.8893333334,4.222,39.2906666666,6.70766666667
589.08,4.82333333334,57.3648333333,32.839,51.4386666667,3.76316666666,5.18466666667,17.8871666666,4.28466666667,39.3705,6.75166666667
589.42,4.86733333333,57.447,32.9388333333,51.5223333333,3.819,5.219,17.9146666667,4.32866666667,39.5325,6.82916666666
589.76,4.7655,57.4443333334,32.9676666667,51.5385,3.75283333333,5.11583333333,17.7741666667,4.2355,39.6095,6.7565
590.09,4.74783333334,57.499,33.0743333333,51.5983333333,3.78416666667,5.047,17.7276666666,4.18216666667,39.7691666667,6.71
590.43,4.8,57.5356666667,33.2346666667,51.5468333333,3.903,5.1285,17.7451666667,4.26333333333,39.8715,6.81083333333
590.77,4.81683333333,57.5161666667,33.3538333333,51.5471666666,3.92566666667,5.15533333333,17.7558333333,4.2445,39.942,6.8025
591.11,4.8515,57.6126666667,33.5286666666,51.5466666666,3.9095,5.19266666666,17.7725,4.24283333333,40.0661666667,6.8085
591.44,4.73433333333,57.672,33.578,51.615,3.82983333333,5.08183333333,17.6796666667,4.14316666666,40.1473333334,6.7445
591.78,4.73633333333,57.6883333334,33.673,51.6663333333,3.84866666667,5.1465,17.6335,4.1785,40.262,6.76383333333
592.12,4.77766666667,57.7206666666,33.8045,51.7301666666,3.86366666666,5.1305,17.63,4.18416666666,40.4196666667,6.80616666666
592.46,4.74616666667,57.631,33.7903333333,51.6301666667,3.77966666667,5.10133333333,17.5091666667,4.13616666667,40.493,6.73383333334
592.79,4.77383333334,57.6455,33.8733333334,51.5408333333,3.81333333334,5.1805,17.5053333333,4.18283333334,40.5188333333,6.75133333333
593.13,4.70183333333,57.6256666667,33.9163333333,51.5053333334,3.71083333334,5.19583333333,17.4523333334,4.131,40.5256666666,6.67366666666
593.47,4.60266666666,57.6565,34.0426666666,51.6376666666,3.58033333333,5.198,17.3936666667,4.01983333333,40.6803333334,6.61333333333
593.80,4.504,57.763,34.118,51.6888333334,3.50133333334,5.14483333334,17.322,3.98233333334,40.8256666667,6.61
594.14,4.48033333334,57.7426666667,34.1188333333,51.6833333334,3.51683333333,5.09866666667,17.27,3.94633333333,40.9453333333,6.59666666667
594.48,4.5085,57.8126666667,34.2015,51.7255,3.54533333333,5.12883333333,17.3031666667,3.95333333334,41.0678333333,6.641
594.81,4.51083333333,57.8918333334,34.2988333334,51.7168333333,3.51333333333,5.07116666667,17.3343333333,3.9185,41.1945,6.60716666666
595.15,4.56583333333,58.1188333333,34.4891666667,51.8301666667,3.54716666667,5.154,17.3995,3.99633333334,41.3573333333,6.66533333333
595.49,4.56316666666,58.3913333334,34.6781666667,51.9963333334,3.58033333334,5.178,17.5005,4.0275,41.5111666666,6.71283333333
595.82,4.57616666666,58.4721666666,34.7345,52.066,3.5445,5.13716666667,17.4975,4.0335,41.625,6.73716666667
596.16,4.5835,58.5608333333,34.817,52.0861666667,3.5725,5.134,17.512,4.03466666667,41.7161666666,6.76166666667
596.50,4.67183333333,58.6795,34.8736666667,52.1803333334,3.61133333333,5.1555,17.5343333333,4.05383333333,41.8076666667,6.76783333333
596.83,4.715,58.6233333334,34.9245,52.2138333333,3.63833333333,5.1715,17.514,4.077,41.8615,6.76916666667
597.17,4.76083333334,58.6961666667,35.0488333334,52.2971666667,3.64466666667,5.18716666667,17.536,4.10066666667,41.9691666666,6.83066666666
597.51,4.832,58.7248333333,35.1336666667,52.3126666667,3.67433333333,5.23083333334,17.5246666667,4.15616666667,42.0591666667,6.87233333333
597.84,4.87866666666,58.7893333333,35.2286666666,52.4066666666,3.724,5.29483333333,17.5081666667,4.1895,42.2188333333,6.911
598.18,4.88016666666,58.7583333334,35.3251666667,52.488,3.67716666667,5.27966666666,17.4321666667,4.14483333334,42.3378333333,6.8615
598.52,4.88633333333,58.6711666666,35.3801666666,52.4833333333,3.66916666667,5.2965,17.3598333333,4.10783333333,42.3948333333,6.83466666667
598.85,4.86233333333,58.6836666666,35.4856666666,52.583,3.6905,5.32516666667,17.3468333333,4.096,42.5381666666,6.84633333334
599.19,4.911,58.6733333334,35.5976666666,52.6916666667,3.72283333333,5.34333333333,17.3321666667,4.193,42.685,6.91466666667
599.53,4.89633333333,58.6105,35.663,52.6525,3.7455,5.303,17.2916666667,4.20283333333,42.7908333333,6.9195
599.86,4.90933333333,58.727,35.821,52.7016666667,3.82216666667,5.3505,17.2968333334,4.19133333333,42.953,6.98866666667
600.20,4.89366666667,58.7391666667,35.8916666666,52.7213333334,3.81483333333,5.385,17.2425,4.17533333334,43.0051666666,6.93533333334
600.53,4.84416666667,58.839,35.9506666667,52.76,3.771,5.35016666667,17.2378333333,4.1305,43.2073333334,6.8815
600.87,4.87716666666,58.9338333333,36.1041666667,52.825,3.81316666666,5.37366666667,17.2603333333,4.14766666667,43.3356666666,6.953
601.21,4.89766666667,59.0071666667,36.133,52.8098333333,3.82533333334,5.34933333333,17.2668333333,4.1255,43.3658333333,6.99116666667
601.54,4.899,59.032,36.2013333334,52.8256666667,3.84133333334,5.30766666667,17.2336666667,4.1445,43.4801666666,7.01616666667
601.88,4.90583333333,59.009,36.2435,52.7496666667,3.82,5.28383333333,17.1826666667,4.12383333333,43.5328333333,6.97116666667
602.21,4.83233333333,59.1133333333,36.345,52.792,3.758,5.16216666666,17.1301666666,4.02233333334,43.6406666666,6.87383333333
602.55,4.752,59.1378333333,36.3666666667,52.7338333333,3.67133333334,5.07916666666,17.0756666667,3.97616666666,43.6286666667,6.84666666666
602.88,4.75216666666,59.2305,36.4588333334,52.8826666666,3.6085,5.01566666667,17.1168333334,3.9965,43.7518333333,6.81883333334
603.22,4.738,59.2385,36.5133333333,52.8598333333,3.6265,5.01533333334,17.1013333333,4.003,43.8016666667,6.83533333333
603.56,4.7835,59.2203333333,36.6673333334,52.9661666667,3.66416666666,5.06033333334,17.0901666666,4.04783333334,43.8661666667,6.88916666667
603.89,4.74366666666,59.2423333334,36.6836666667,52.9688333333,3.6255,5.0065,17.0698333333,4.027,43.8645,6.85083333334
604.23,4.70333333333,59.2611666666,36.7588333333,52.9876666667,3.63083333333,4.9985,17.0303333334,4.03683333334,44.0325,6.83133333333
604.56,4.75216666666,59.45,36.9253333333,53.1328333333,3.67633333333,5.0555,17.1136666667,4.08066666666,44.2545,6.87266666667
604.90,4.78633333333,59.4045,36.9336666667,53.1446666666,3.71183333333,5.12466666667,17.0913333334,4.11316666667,44.319,6.877
605.23,4.83683333333,59.4398333333,36.9766666666,53.2213333334,3.72833333333,5.20016666667,17.0886666667,4.135,44.419,6.90866666667
605.57,4.933,59.5411666667,37.1541666666,53.364,3.82433333333,5.29183333333,17.114,4.22533333333,44.6168333333,6.94966666667
605.90,4.973,59.5395,37.2718333334,53.3403333333,3.89183333334,5.33333333334,17.0985,4.2925,44.6931666667,7.00283333333
606.24,4.97216666667,59.6493333333,37.407,53.4643333333,3.87633333334,5.32466666667,17.1001666667,4.313,44.8871666667,7.00433333333
606.58,4.8905,59.8098333333,37.4583333333,53.5195,3.84166666666,5.23483333333,17.0553333333,4.26166666667,45.0343333333,6.94316666667
606.91,4.89383333334,59.8675,37.5748333333,53.5688333333,3.845,5.23766666666,17.045,4.264,45.2163333334,6.95333333333
607.25,4.859,59.9161666667,37.706,53.654,3.779,5.18616666667,17.0075,4.199,45.2775,6.90533333333
607.58,4.81066666667,59.8395,37.781,53.5935,3.74716666667,5.13666666666,16.9111666667,4.134,45.3575,6.83816666666
607.92,4.76633333333,59.9593333333,37.9366666667,53.6356666666,3.71766666667,5.079,16.923,4.06516666667,45.5216666667,6.81383333333
608.25,4.77583333334,59.9608333333,38.0473333333,53.5918333333,3.75583333334,5.10183333333,16.943,4.0625,45.5785,6.85383333333
608.59,4.717,59.8166666667,37.9915,53.4855,3.68916666666,5.0295,16.8376666667,3.958,45.6315,6.81233333334
608.92,4.7795,59.9011666667,38.0695,53.5551666667,3.74283333334,5.09783333334,16.8446666666,3.99766666666,45.8158333333,6.87133333334
609.26,4.862,59.786,38.1435,53.4996666667,3.81583333334,5.195,16.855,4.03066666667,45.9401666667,6.93383333334
609.59,4.93183333333,59.646,38.1831666666,53.3816666667,3.83233333333,5.25583333333,16.8316666667,4.07533333334,45.9913333333,6.95416666666
609.93,4.95383333333,59.415,38.1353333334,53.2048333333,3.84366666666,5.275,16.7205,4.08383333333,46.0191666666,6.94016666667
610.26,5.0265,59.2661666667,38.1251666667,53.055,3.9535,5.37966666667,16.7638333334,4.1505,46.089,7.02966666666
610.60,5.05033333333,59.1576666667,38.0883333334,53.0478333333,3.976,5.40533333334,16.7623333333,4.18583333334,46.1138333334,7.06316666667
610.93,5.14283333334,59.1996666667,38.1855,53.0896666667,4.0505,5.45533333334,16.7515,4.26383333334,46.2503333333,7.1465
611.27,5.1425,59.0405,38.1281666667,53.047,4.032,5.47416666667,16.6711666666,4.25,46.3708333334,7.149
611.60,5.20983333333,59.132,38.2355,53.1908333333,4.09416666667,5.50566666667,16.7356666667,4.29983333334,46.5528333333,7.24116666667
611.93,5.15916666667,58.9825,38.1698333333,53.0585,3.99283333333,5.39166666666,16.643,4.1655,46.5885,7.128
612.27,5.10283333333,59.0521666666,38.1911666667,53.0488333334,3.93433333333,5.28616666667,16.5678333333,4.12683333333,46.6316666667,7.05766666666
612.60,5.082,59.1378333333,38.2683333334,53.2156666667,3.941,5.25483333334,16.5173333333,4.08783333334,46.7723333333,7.08283333333
612.94,5.0405,59.4025,38.4691666666,53.4386666667,3.88833333333,5.24266666667,16.5663333333,4.06333333333,46.9521666667,7.08416666667
613.27,4.94566666666,59.5563333333,38.5423333334,53.5621666667,3.77166666667,5.07716666666,16.4145,4.01466666666,47.0463333333,6.97483333334
613.61,4.93666666666,59.6636666667,38.638,53.5898333333,3.743,5.104,16.3713333334,4.0315,47.0991666666,6.99033333334
613.94,4.9,59.6948333334,38.7205,53.7543333334,3.72566666667,5.0885,16.3835,4.06866666667,47.198,6.994
614.28,4.89016666666,59.9428333333,38.9206666666,53.9305,3.7165,5.0445,16.388,4.07683333333,47.3556666667,6.955
614.61,4.81633333333,60.1283333333,39.1096666666,54.0826666667,3.6635,5.024,16.3226666667,4.08816666666,47.4185,6.91333333334
614.94,4.77283333333,60.2791666666,39.1695,54.201,3.65933333333,5.03866666666,16.3165,4.1375,47.3948333333,6.89283333334
615.28,4.83416666667,60.4101666667,39.2876666666,54.4381666666,3.72116666666,5.09,16.3633333333,4.22583333333,47.504,7.01316666667
615.61,4.84833333333,60.3861666666,39.3883333334,54.4566666666,3.7375,5.15583333333,16.3828333333,4.23533333333,47.5321666666,7.02033333333
615.95,4.87266666667,60.5858333333,39.5676666666,54.7068333334,3.833,5.17816666666,16.4171666667,4.28566666666,47.6481666666,7.07216666666
616.28,4.966,60.55,39.6498333334,54.7536666667,3.92766666667,5.31683333333,16.5268333333,4.33166666667,47.6588333333,7.15266666667
616.61,5.0365,60.6331666666,39.7971666666,54.8885,3.969,5.34616666667,16.5335,4.272,47.8188333333,7.167
616.95,5.08966666666,60.7638333334,39.9961666666,54.9596666666,3.9765,5.398,16.5351666667,4.26666666666,47.953,7.24083333334
617.28,5.23333333334,60.8523333334,40.181,55.0995,4.145,5.564,16.7008333333,4.40616666666,48.0326666667,7.4195
617.62,5.29383333333,61.0233333334,40.3015,55.1883333334,4.18466666667,5.66266666667,16.7773333334,4.44416666666,48.1875,7.46
617.95,5.29983333334,61.2081666667,40.4958333333,55.3068333333,4.20833333334,5.717,16.8088333333,4.43,48.4941666667,7.5115
618.28,5.19883333333,61.0496666667,40.4546666666,55.1921666666,4.13883333334,5.66466666667,16.6663333333,4.32466666667,48.549,7.39883333334
618.62,5.28766666667,61.2461666667,40.5838333333,55.2806666667,4.1615,5.719,16.7146666667,4.40816666667,48.7451666667,7.46133333334
618.95,5.36283333334,61.1846666667,40.5775,55.175,4.15166666666,5.80816666667,16.6873333334,4.4285,48.8395,7.49083333334
619.28,5.243,61.2528333333,40.5506666667,55.2045,4.04233333333,5.70016666667,16.5826666666,4.33016666667,48.966,7.377
619.62,5.13,61.1461666667,40.525,55.0638333334,3.993,5.65016666667,16.5065,4.33266666667,48.9033333333,7.32983333333
619.95,5.08933333333,61.236,40.6136666667,55.167,4.04466666666,5.65566666667,16.5001666667,4.34983333334,49.0216666666,7.30516666667
620.28,4.98766666667,61.2165,40.5816666667,55.0921666667,3.9405,5.49883333333,16.363,4.28166666667,49.0541666667,7.21366666667
620.62,5.02433333333,61.1106666667,40.518,54.9656666666,3.98333333334,5.52283333333,16.3038333333,4.2835,49.0301666667,7.23216666666
620.95,5.0165,61.0065,40.5348333333,55.0136666666,4.00633333334,5.51183333333,16.261,4.29333333333,48.9606666667,7.2395
621.28,5.05683333333,61.2818333334,40.6858333334,55.1411666667,4.00966666667,5.54233333333,16.3105,4.29533333333,49.0868333333,7.26783333334
621.62,5.0025,61.1375,40.5403333333,54.9896666666,3.94866666666,5.45616666667,16.1721666666,4.20766666667,48.8913333334,7.2195
621.95,4.92616666666,61.1643333334,40.5521666667,54.9868333334,3.8595,5.371,16.0775,4.15616666666,48.8316666667,7.158
622.28,5.05516666667,61.3353333333,40.7211666667,55.1755,3.895,5.45316666667,16.1141666667,4.255,48.9406666667,7.22933333334
622.62,5.11416666666,61.4488333334,40.762,55.2531666667,3.87116666667,5.43183333333,16.1303333334,4.27833333333,48.9596666667,7.264
622.95,5.16283333333,61.3946666667,40.8051666666,55.217,3.8125,5.459,16.1781666667,4.301,48.948,7.24533333333
623.28,5.10666666667,61.3806666667,40.858,55.2096666667,3.76866666667,5.50066666667,16.1361666666,4.26533333334,48.9441666667,7.17716666667
