wavelength,Back_NeoFasf,Belly_NeoFasf,Breast_NeoFasf,Crissum_NeoFasf,Crown_NeoFasf,DorTail_NeoFasf,Patch10_NeoFasf,Rump_NeoFasf,Throat_NeoFasf,WingTip_NeoFasf
742.44,18.5696666667,64.5668888889,42.7201111111,62.6651111111,17.7002222222,13.9146666667,10.9071111111,18.9572222222,59.5184444445,20.7758888889
742.76,18.8645555556,64.9203333333,43.1813333334,63.2461111111,18.0304444445,14.1295555556,11.1172222222,19.1824444444,60.1434444444,21.1511111111
743.07,18.5508888889,64.6687777778,42.992,62.959,17.8718888889,13.9093333333,10.8928888889,18.9933333333,59.8755555556,20.9246666666
743.39,18.4283333333,64.802,43.0006666667,62.9926666667,17.7373333333,13.8697777778,10.7763333333,19.0858888889,60.1754444445,20.9318888889
743.70,17.9085555556,64.6344444444,42.6516666666,62.6328888889,17.4166666667,13.4484444444,10.2956666667,18.783,60.0435555556,20.5477777778
744.02,17.762,64.8353333333,42.5091111111,62.6572222222,17.5162222222,13.349,10.1182222222,18.8463333333,60.1448888889,20.6493333333
744.34,17.3676666667,64.4316666667,41.9646666667,62.3778888889,17.072,12.8245555555,9.73466666666,18.5152222222,59.8601111111,20.3752222222
744.65,17.6356666667,64.5078888889,42.1415555555,62.5381111111,17.1903333333,12.8406666666,9.93255555555,18.6061111111,60.3215555555,20.5695555556
744.97,17.5792222222,65.0463333333,42.4793333333,63.0616666667,17.2052222222,12.8127777778,9.93977777779,18.6367777778,60.7484444445,20.501
745.28,17.8336666667,64.9793333333,42.6661111111,63.2956666667,17.4015555555,13.0648888889,10.2302222222,18.9257777778,60.8154444444,20.8177777778
745.60,17.7581111111,65.0718888889,42.8168888889,63.3528888889,17.2352222222,13.0,10.1667777778,18.8071111111,60.9771111111,20.8626666666
745.91,17.9113333333,65.3185555556,43.0535555556,63.648,17.3752222222,12.9524444445,10.2265555556,19.0293333333,61.1914444444,21.0253333333
746.23,17.8074444445,64.8474444444,42.8844444445,63.2414444445,17.2467777778,12.8612222222,10.082,19.0626666667,60.6818888889,20.8356666667
746.55,18.0638888889,64.9055555556,43.0737777778,63.5084444444,17.4373333333,13.0853333333,10.0878888889,19.1655555555,60.8224444444,21.1203333333
746.86,18.0953333333,65.1051111111,43.2406666667,63.8586666667,17.5803333334,13.1744444445,10.1433333333,19.0827777778,60.8471111111,21.2086666667
747.18,18.2316666666,65.0691111111,43.3262222222,63.827,17.4524444444,13.2401111111,10.146,19.0237777778,60.6416666667,21.4104444444
747.49,18.3618888889,65.007,43.3163333333,63.6521111111,17.3116666667,13.166,10.1422222222,18.9128888889,60.6671111111,21.2693333333
747.81,18.5973333333,65.3946666667,43.7,63.9674444444,17.526,13.516,10.3085555556,19.0892222222,60.9996666667,21.4937777778
748.12,18.3534444444,65.1936666667,43.6147777778,63.695,17.424,13.5198888889,10.2943333333,18.9002222222,60.4697777778,21.2704444444
748.44,18.4524444445,65.0518888889,43.4564444445,63.3924444445,17.5155555555,13.5795555555,10.2318888889,18.9064444444,60.3835555556,21.2022222222
748.75,18.2918888889,64.9105555556,43.1834444445,62.9822222222,17.4137777778,13.3875555556,9.85933333332,18.5982222222,60.2873333333,20.9226666667
749.07,18.3405555556,64.7324444444,42.958,62.839,17.5147777778,13.4138888889,9.92322222222,18.6518888889,60.1708888889,20.761
749.38,18.2766666667,64.5767777778,42.9722222222,62.6263333333,17.4596666667,13.3497777778,9.81288888888,18.511,60.0521111111,20.6042222222
749.70,18.4241111111,64.9668888889,43.0954444445,63.0755555555,17.3968888889,13.4423333333,9.88311111112,18.408,60.1862222222,20.6594444444
750.01,18.315,64.98,43.1525555555,62.9152222222,17.3794444444,13.542,9.98166666667,18.3497777778,60.1661111111,20.5422222222
750.33,18.2752222222,64.5535555555,43.0008888889,62.5388888889,17.298,13.3765555556,9.97844444442,18.3737777778,59.7723333333,20.3946666667
750.64,18.4495555555,64.8185555555,43.2262222222,62.7191111111,17.6002222222,13.6177777778,10.2648888889,18.6244444444,59.9897777778,20.4917777778
750.96,18.578,65.1604444444,43.4775555556,62.9874444445,17.7708888889,13.9031111111,10.4186666667,18.7727777778,60.2561111111,20.7286666667
751.27,18.7883333333,65.377,43.7083333333,63.2041111111,17.9274444444,14.0041111111,10.6214444444,18.9996666667,60.5993333333,20.8845555556
751.59,18.7992222222,65.4711111111,43.689,63.2693333333,17.9185555555,13.9265555556,10.5422222222,18.9952222222,60.6435555555,20.9592222222
751.90,18.7994444444,65.2286666666,43.756,63.3952222222,17.9758888889,13.8068888889,10.5768888889,19.0471111111,60.6253333333,21.1092222222
752.22,18.928,65.2781111111,43.808,63.3946666667,18.0856666667,13.8271111111,10.7446666667,19.1431111111,60.4987777778,21.2002222222
752.53,19.1568888889,65.5684444444,44.1634444444,63.8437777778,18.2265555556,14.0021111111,10.9335555556,19.3283333333,60.7847777778,21.3017777778
752.85,19.2161111111,65.588,44.2305555556,63.9584444444,18.2442222222,14.1203333333,11.1045555556,19.4297777778,60.9201111111,21.4966666667
753.16,18.9708888889,65.3715555556,44.1917777778,63.6095555556,18.1547777778,13.9902222222,10.9943333333,19.2718888889,61.0252222222,21.3802222222
753.47,18.7423333333,65.1615555556,43.8417777778,63.3594444445,17.8787777778,13.6428888889,10.7462222222,19.1234444444,60.8147777778,21.0915555556
753.79,18.8873333333,65.2014444445,44.0041111111,63.4296666667,18.0583333333,13.8357777778,10.8304444444,19.2395555556,61.0604444445,21.4388888889
754.10,19.0731111111,65.3681111111,44.1024444445,63.8101111111,18.2841111111,13.9118888889,10.8941111111,19.326,61.3641111111,21.5384444444
754.42,18.9364444444,65.115,43.9503333333,63.8614444444,18.2565555556,13.7438888889,10.7861111111,19.3041111111,61.2951111111,21.4398888889
754.73,18.8241111111,64.6118888889,43.6173333333,63.4703333333,18.245,13.7052222222,10.7008888889,19.0787777778,60.8133333333,21.2196666667
755.05,18.462,64.1332222222,43.2574444444,63.1258888889,17.8635555555,13.5014444445,10.3763333333,18.8211111111,60.5792222222,20.8024444445
755.36,18.435,64.1618888889,43.0685555556,63.1067777778,17.8438888889,13.5491111111,10.453,18.7355555556,60.5684444445,20.8195555555
755.67,18.376,64.2505555555,43.2598888889,63.3923333333,17.9318888889,13.8164444444,10.6535555555,18.8033333334,60.6264444444,21.0006666667
755.99,18.2155555556,63.7733333333,42.9455555556,62.6331111111,17.9172222222,13.7865555556,10.6786666667,18.8192222222,60.1792222222,21.1728888889
756.30,18.0961111111,63.8585555556,42.9444444444,62.7528888889,17.8095555556,13.5887777778,10.5278888889,18.7397777778,60.1435555555,21.1871111111
756.62,18.2425555555,64.0417777778,42.9783333333,62.9842222222,18.1075555555,13.7326666667,10.7125555556,18.969,60.1635555555,21.4282222222
756.93,18.4972222222,64.208,43.104,63.0763333333,18.349,13.9638888889,10.8855555556,19.1976666667,60.2001111111,21.7271111111
757.24,18.7118888889,64.4512222222,43.1663333333,63.2775555556,18.4488888889,14.1696666667,11.0335555556,19.5044444445,60.3338888889,21.7398888889
757.56,18.5094444444,64.2061111111,43.1652222222,63.0755555556,18.1482222222,14.1554444444,10.9218888889,19.468,60.0984444444,21.8104444444
757.87,18.7672222222,64.4633333333,43.3344444444,63.2184444445,18.2406666667,14.4111111111,11.1516666667,19.5431111111,60.3837777778,22.0332222222
758.18,18.8121111111,64.6077777778,43.6214444444,63.2497777778,18.2666666667,14.5182222222,11.1855555556,19.7297777778,60.4423333333,22.0935555555
758.50,19.3692222222,65.0542222222,44.0455555556,63.6413333333,18.7811111111,14.9882222222,11.5775555556,20.2753333334,60.8424444445,22.5297777778
758.81,19.601,65.0326666666,44.3803333333,63.7287777778,19.0352222222,15.2315555556,11.6668888889,20.5208888889,60.8651111111,22.6836666667
759.13,19.4435555555,65.0313333333,44.2152222222,63.4698888889,18.8095555556,14.9384444444,11.3202222222,20.3475555556,60.6777777778,22.3167777778
759.44,19.4628888889,65.2567777778,44.323,63.6915555556,18.7816666667,14.9733333333,11.3235555555,20.4242222222,61.0267777778,22.229
759.75,19.6232222222,65.3957777778,44.4075555556,63.6611111111,18.9074444445,15.0816666667,11.5078888889,20.5243333333,61.0757777778,22.2121111111
760.07,19.5138888889,65.2088888889,44.3372222222,63.5203333334,18.815,14.973,11.4955555556,20.4901111111,61.0257777778,22.1184444444
760.38,19.3528888889,65.1322222222,44.4143333333,63.6375555556,18.5074444444,14.726,11.3341111111,20.3115555556,60.9078888889,21.9724444445
760.69,18.961,64.6737777778,44.0644444444,63.3433333333,18.217,14.4213333333,11.0851111111,19.8953333333,60.6162222222,21.665
761.01,18.8212222222,64.4545555556,43.7686666667,63.3422222222,18.168,14.254,11.025,19.6341111111,60.4482222222,21.5463333333
761.32,18.6222222222,64.3096666667,43.6258888889,63.202,17.9882222222,14.0251111111,10.8188888889,19.5512222222,60.2017777778,21.2067777778
761.63,18.9174444444,64.7306666667,43.8708888889,63.6252222222,18.2317777778,14.1584444444,11.1407777778,19.8308888889,60.5006666667,21.5128888889
761.94,18.7808888889,65.1612222222,44.0852222222,63.7471111111,18.2191111111,14.0565555555,11.0741111111,19.8585555556,60.5566666667,21.6207777778
762.26,18.6545555556,65.2208888889,43.927,63.7917777778,17.9808888889,13.8408888889,10.9797777778,19.7032222222,60.5581111111,21.5596666667
762.57,18.8271111111,65.1788888889,43.9935555556,63.786,18.1781111111,13.894,11.0978888889,19.7926666667,60.6758888889,21.7132222222
762.88,18.7505555556,65.1926666667,43.9974444444,63.8084444444,18.1573333333,13.7817777778,11.0316666667,19.6338888889,60.4781111111,21.7113333333
763.20,18.813,65.287,43.9964444444,63.8365555556,18.322,13.9084444444,11.0935555556,19.6163333333,60.4978888889,21.7815555556
763.51,18.9634444444,65.5387777778,44.2622222222,64.1191111111,18.462,13.9854444445,11.126,19.6645555555,60.5808888889,21.9327777778
763.82,19.0041111111,65.7062222222,44.2473333333,64.2218888889,18.7621111111,14.1395555555,11.2133333334,19.7675555556,60.9341111111,22.1573333333
764.14,19.2652222222,66.3954444445,44.6901111111,64.7003333333,19.0143333333,14.2684444444,11.3644444444,19.9797777778,61.4037777778,22.4503333333
764.45,19.2838888889,66.69,44.8195555556,64.8174444444,19.1315555556,14.2431111111,11.4654444444,20.1272222222,61.6052222222,22.4986666667
764.76,19.3666666667,66.6134444444,44.9756666667,64.7461111111,19.2577777778,14.4047777778,11.5998888889,20.2352222222,61.3434444445,22.8676666667
765.07,19.2335555556,66.5477777778,44.8702222222,64.6208888889,19.2142222222,14.3401111111,11.4484444445,20.0656666667,61.2203333333,22.7806666667
765.39,18.8474444444,65.9488888889,44.3893333333,64.2471111111,18.966,13.9386666667,11.1112222222,19.5911111111,60.8115555555,22.4103333333
765.70,18.6686666667,65.9614444445,44.2882222222,64.1556666667,18.8405555555,13.8368888889,10.9425555556,19.3616666667,60.728,22.2435555556
766.01,18.642,66.0617777778,44.2916666667,64.3027777778,18.8308888889,13.7288888889,10.942,19.3736666667,60.7581111111,22.1993333333
766.32,18.763,66.3358888889,44.1895555556,64.5616666667,18.801,13.6744444444,10.8458888889,19.3005555556,60.8925555555,22.2256666667
766.64,18.6691111111,66.1998888889,44.0137777778,64.5934444444,18.6223333333,13.5786666667,10.5394444444,19.2553333333,60.7908888889,22.215
766.95,18.6688888889,66.3328888889,43.8337777778,64.6567777778,18.5666666667,13.5684444444,10.3603333333,19.234,60.9595555555,22.2563333333
767.26,18.5946666667,66.198,43.9205555556,64.4767777778,18.4527777778,13.4823333333,10.2486666667,19.0712222222,60.5853333333,21.9308888889
767.57,18.3725555556,65.7872222222,43.6703333333,64.0451111111,18.2184444445,13.4167777778,10.0292222222,18.8143333333,59.8996666667,21.6994444445
767.88,18.7495555556,65.9112222222,43.8892222222,64.0621111111,18.307,13.603,9.98400000001,18.8912222222,59.8254444444,21.7548888889
768.20,18.6986666667,66.3034444445,43.8826666667,64.1981111111,18.4091111111,13.5322222222,9.84011111112,18.8456666667,60.268,21.4613333333
768.51,18.7478888889,66.3094444445,43.837,64.4025555556,18.4128888889,13.6521111111,9.73555555556,18.8281111111,60.4591111111,21.4183333333
768.82,19.6968888889,67.0045555555,44.3667777778,64.8582222222,19.094,14.3811111111,10.4717777778,19.5003333333,61.2004444444,22.0715555556
769.13,19.7804444445,66.9085555556,44.5422222222,64.6622222222,19.3571111111,14.5621111111,10.8554444444,19.7015555556,61.1504444444,22.2687777778
769.44,19.4811111111,66.7566666667,44.3258888889,64.5598888889,19.197,14.6806666667,10.7937777778,19.5664444445,61.123,22.3311111111
769.76,19.2384444444,66.3147777778,44.3527777778,64.4008888889,19.195,14.6541111111,10.7881111111,19.4308888889,60.9688888889,22.15
770.07,19.2386666667,66.4398888889,44.5231111111,64.4671111111,19.1742222222,14.731,11.0518888889,19.4162222222,61.2171111111,22.173
770.38,18.7761111111,65.759,44.4045555555,63.9087777778,18.881,14.627,10.8218888889,19.1154444444,60.5875555556,21.8182222222
770.69,18.7823333333,65.9612222222,44.5155555556,63.9978888889,18.8433333333,14.7945555556,11.0805555556,19.254,60.913,22.0598888889
771.00,18.807,65.9344444444,44.4241111111,64.0091111111,19.1962222222,14.8488888889,11.5156666667,19.4623333333,61.367,22.1351111111
771.32,18.3194444444,65.2706666667,43.9721111111,63.61,19.0304444444,14.6661111111,11.4796666667,19.3054444444,61.0514444445,21.9108888889
771.63,18.0402222222,65.1373333333,43.8222222222,63.6872222222,18.7365555555,14.3488888889,11.3801111111,19.4011111111,61.1506666667,21.8846666667
771.94,17.6903333333,65.0032222222,43.602,63.5743333333,18.5221111111,13.9261111111,11.287,19.4604444444,60.8285555556,22.0142222222
772.25,17.0837777778,64.2992222222,43.223,63.395,18.1221111111,13.6884444444,10.8797777778,19.1713333333,60.3283333333,21.6895555556
772.56,17.2624444445,64.9287777778,43.3301111111,64.002,18.2502222222,13.6766666667,10.5316666667,19.3312222222,60.7523333334,21.792
772.87,17.4362222222,65.251,43.4894444445,64.4591111111,18.3967777778,13.4142222222,10.5887777778,19.4135555556,60.9201111111,21.8683333333
773.18,17.7961111111,65.5004444444,43.8445555556,64.5894444445,18.6281111111,13.7374444444,11.0263333333,19.8844444444,60.9156666667,22.3921111111
773.50,17.7022222222,65.3736666667,44.0041111111,64.5497777778,18.675,13.3083333334,10.8252222222,19.6933333333,60.7163333333,22.3195555555
773.81,18.5915555556,65.8828888889,44.2945555556,65.0763333333,19.2716666667,13.5604444444,11.5778888889,20.182,61.2378888889,22.8848888889
774.12,18.8626666667,66.0343333333,44.2066666667,65.4773333333,19.6982222222,13.49,11.7028888889,20.1915555556,61.1777777778,22.8837777778
774.43,19.1362222222,65.8016666667,44.3452222222,65.4627777778,19.6506666667,13.7237777778,11.6487777778,20.3401111111,61.0382222222,23.1691111111
774.74,19.465,66.4957777778,44.6978888889,65.5767777778,19.8657777778,13.7917777778,11.6413333333,20.6608888889,61.4351111111,23.4358888889
775.05,19.6317777778,66.3657777778,44.592,65.2152222222,20.0036666667,14.0497777778,11.7661111111,20.4756666667,61.0907777778,23.5854444444
775.36,19.5872222222,65.8724444444,44.3385555556,64.2844444444,19.9928888889,14.0521111111,11.723,20.0928888889,60.5846666667,23.334
775.67,20.2401111111,66.9772222222,44.9518888889,64.8754444445,20.4847777778,14.3411111111,12.1736666667,20.664,61.3647777778,23.8462222222
775.98,20.454,66.6016666667,45.0004444445,64.5734444444,20.6668888889,14.6412222222,12.4652222222,20.945,61.1438888889,24.0731111111
776.30,20.5312222222,65.9763333333,44.7778888889,63.7058888889,20.6951111111,14.8907777778,12.5973333333,20.8998888889,60.482,23.9835555556
776.61,20.2673333333,66.0072222222,44.6565555556,63.6695555556,20.4617777778,14.8618888889,12.1768888889,20.6677777778,60.5132222222,23.5764444445
776.92,19.8666666667,66.4584444445,44.26,63.6092222222,20.2056666667,14.7752222222,11.807,20.4673333333,60.4626666667,23.6733333333
777.23,19.0896666667,66.4561111111,43.6628888889,63.39,19.6006666667,14.2557777778,11.2432222222,20.0337777778,60.2573333334,23.2022222222
777.54,19.2755555556,66.4738888889,43.9142222222,63.1597777778,19.571,14.57,11.3037777778,20.4145555555,60.3821111111,23.4635555556
777.85,18.7313333333,66.6911111111,44.0088888889,63.3044444445,19.3693333333,13.915,10.7797777778,20.0871111111,60.5128888889,22.9707777778
778.16,18.7364444445,66.4506666667,43.9324444444,63.5141111111,19.4398888889,13.9428888889,10.7162222222,19.8038888889,60.3924444444,22.9564444445
778.47,18.8403333334,66.4798888889,43.996,63.646,19.4818888889,13.6022222222,10.7622222222,19.6996666667,60.3576666666,22.7951111111
778.78,19.1147777778,67.3671111111,44.5908888889,64.7755555556,19.8281111111,13.7855555556,11.092,19.9298888889,61.4581111111,23.069
779.09,18.548,66.5841111111,44.1711111111,64.245,19.4698888889,13.4821111111,10.9394444445,19.6734444444,60.914,22.6735555556
779.40,18.434,67.1557777778,44.3402222222,64.8344444444,19.34,13.3216666667,11.033,19.4704444444,61.3065555555,22.483
779.71,18.8318888889,67.6931111111,44.9277777778,65.6934444444,19.7655555556,13.7993333333,11.144,19.7392222222,62.1642222222,22.8711111111
780.02,18.942,67.769,44.6326666667,66.001,19.7016666666,13.4906666667,10.8421111111,19.762,62.3245555556,22.733
780.33,19.2651111111,67.4313333333,45.0602222222,66.1253333333,19.8401111111,13.6215555556,11.314,20.0501111111,62.4508888889,22.5538888889
780.64,19.356,67.1158888889,45.2341111111,65.945,20.0707777778,13.6232222222,11.043,20.1456666667,62.6226666667,22.4808888889
780.95,19.4048888889,66.9552222222,45.4271111111,66.488,20.0508888889,13.8596666666,10.8226666667,20.1951111111,62.8462222222,22.71
781.26,19.6865555555,66.866,45.2003333333,66.4124444444,20.2293333333,14.485,11.4064444444,20.2157777778,62.6193333333,22.9232222222
781.57,19.8601111111,67.0477777778,45.345,66.2234444445,20.3586666667,14.7408888889,11.8315555555,20.525,62.7183333333,23.1021111111
781.88,20.0461111111,67.4221111111,45.7176666667,66.6456666667,20.662,15.3232222222,12.1396666667,20.8296666667,62.8602222222,23.3696666667
782.19,20.2962222222,66.9168888889,45.536,66.2564444445,20.9358888889,15.4567777778,12.1193333333,21.4504444444,61.9662222222,23.717
782.50,20.2175555556,67.1572222222,45.6388888889,66.5955555555,20.7578888889,15.1346666667,11.6086666667,21.3763333333,62.1238888889,23.6723333333
782.81,19.5464444445,66.5378888889,45.0883333333,66.0085555556,20.5122222222,14.4882222222,10.8677777778,21.0845555555,61.6153333333,23.1881111111
783.12,18.931,66.1603333333,44.524,65.7624444444,19.9434444445,13.6645555556,10.2357777778,20.7318888889,61.2848888889,22.7793333333
783.43,19.0173333333,66.7986666667,45.1927777778,66.1752222222,20.5646666667,13.7732222222,10.4436666667,20.77,61.8041111111,23.2562222222
783.74,19.6288888889,66.674,45.2698888889,66.1918888889,21.1702222222,14.3911111111,10.8334444444,21.4552222222,61.962,23.9171111111
784.05,20.3497777778,66.674,45.2426666667,66.2312222222,21.5834444445,15.03,11.8006666667,22.0698888889,61.63,24.639
784.36,19.4518888889,66.1053333333,44.2818888889,65.5364444444,20.6633333334,13.5638888889,10.9854444444,20.9146666667,60.616,23.3451111111
784.67,19.7522222222,66.4875555555,44.5041111111,66.0174444444,20.4687777778,13.2078888889,11.0887777778,21.3343333333,60.4356666667,23.5952222222
784.98,19.7828888889,66.5621111111,44.3321111111,66.2401111111,20.4341111111,13.2584444445,11.0736666667,21.287,60.142,23.6962222222
785.29,19.6794444444,66.5387777778,44.3391111111,66.268,20.3417777778,13.0895555556,10.8703333333,21.0938888889,60.2722222222,23.5462222222
785.60,19.6504444445,67.1626666667,44.5892222222,66.5445555556,19.9786666667,12.7822222222,10.5158888889,20.7034444444,60.8365555556,23.237
785.91,20.1303333334,67.0788888889,44.7668888889,66.1344444445,20.183,13.4428888889,10.9237777778,20.7827777778,60.7361111111,23.3167777778
786.22,20.5121111111,67.2441111111,45.0515555555,66.2224444444,20.2162222222,13.7391111111,11.2073333333,20.6825555556,60.8851111111,23.466
786.53,20.7053333333,67.8815555556,45.7993333334,66.7697777778,20.396,14.373,11.8106666667,20.9851111111,61.2252222222,23.9821111111
786.84,19.833,66.9715555556,45.1777777778,66.0057777778,19.2157777778,13.8563333333,11.2128888889,20.2178888889,60.218,23.0428888889
787.14,19.3582222222,67.1474444444,45.0832222222,65.8414444445,18.6907777778,13.6162222222,11.0106666667,19.6812222222,59.7115555556,22.3728888889
787.45,18.5327777778,67.1824444444,45.1322222222,66.0363333333,18.4684444444,13.2746666667,10.5164444444,19.278,59.6893333333,21.8568888889
787.76,18.9213333333,67.1792222222,45.3575555556,65.6764444445,18.6333333333,13.8574444444,10.7036666667,19.6167777778,59.9874444445,22.2362222222
788.07,18.5741111111,66.5208888889,44.8605555555,64.8633333333,18.2341111111,13.6982222222,10.0846666667,19.0317777778,59.8002222222,21.716
788.38,18.4198888889,65.8951111111,44.5132222222,64.1592222222,17.7792222222,13.515,9.75399999999,18.7781111111,59.661,21.3614444445
788.69,18.1992222222,65.3256666666,43.9655555556,63.6494444444,17.2892222222,12.9925555555,9.48288888888,18.5616666666,59.3184444444,21.2917777778
789.00,17.6638888889,64.2791111111,43.2777777778,62.9426666667,17.0465555556,12.6781111111,9.13711111112,18.1317777778,58.9063333333,20.9604444445
789.31,17.6137777778,64.2325555555,43.1794444445,63.2478888889,17.2035555555,12.7317777778,9.57955555557,18.2633333333,58.9744444445,21.2992222222
789.62,17.4883333333,64.1534444444,43.226,63.151,16.9661111111,12.6007777778,9.60733333334,18.2121111111,58.9527777778,21.3866666667
789.92,17.5815555556,64.2015555556,42.9538888889,62.6051111111,16.8115555556,12.2765555555,9.19688888889,18.1818888889,58.501,21.1766666667
790.23,18.3181111111,64.6678888889,43.2981111111,62.7625555555,17.5371111111,12.9664444445,9.94344444446,19.0483333333,59.1231111111,21.9785555556
790.54,18.555,64.5953333333,43.3026666667,62.7141111111,17.8158888889,12.941,10.0498888889,19.3604444445,59.6691111111,22.3393333333
790.85,18.7918888889,64.7651111111,43.3407777778,62.3563333334,17.4646666667,12.9232222222,10.2535555556,19.3065555556,59.8061111111,22.4384444444
791.16,18.8566666667,65.4831111111,43.4301111111,63.2088888889,17.5734444444,12.7402222222,10.7806666667,19.2945555556,60.0432222222,22.6063333333
791.47,19.1487777778,65.5616666667,43.6196666667,63.282,17.9115555556,13.0252222222,11.0722222222,19.4756666667,60.0685555555,23.0237777778
791.78,19.914,66.7861111111,44.7311111111,64.5177777778,18.8076666666,13.6024444444,11.716,20.2643333333,61.143,23.6707777778
792.08,20.4772222222,68.1357777778,45.4995555556,65.2707777778,19.9903333333,14.5282222222,12.3447777778,21.0941111111,62.3001111111,24.4704444444
792.39,21.6641111111,69.4896666667,46.7011111111,65.9033333333,20.745,15.5751111111,13.4171111111,22.0991111111,62.8097777778,25.4637777778
792.70,21.4821111111,70.1321111111,47.0268888889,66.3723333333,20.4475555556,15.0727777778,12.7008888889,21.6586666667,63.1845555556,25.2838888889
793.01,21.3688888889,70.19,46.9625555555,66.3541111111,20.3548888889,15.0485555556,12.3616666667,21.6221111111,63.0924444444,25.0191111111
793.32,20.9838888889,70.1441111111,46.9042222222,66.3016666667,19.9237777778,14.9023333333,12.2815555556,21.4755555556,62.9177777778,24.8854444444
793.62,20.2951111111,69.9241111111,46.6103333333,66.01,19.2632222222,14.36,11.6311111111,20.9857777778,62.5224444445,24.2517777778
793.93,20.1418888889,70.0564444444,46.824,66.4184444444,18.7724444444,14.364,11.2137777778,20.921,62.4551111111,23.9855555555
794.24,20.2548888889,69.0391111111,46.7662222222,66.312,18.9211111111,14.4376666667,11.0435555556,21.0233333333,61.7865555556,23.7083333333
794.55,20.0663333334,68.2587777778,46.6832222222,65.5888888889,18.9801111111,14.7015555555,10.5638888889,21.0283333333,61.111,23.582
794.86,19.7548888889,68.8837777778,46.52,66.225,18.8796666667,14.687,10.3274444444,21.1885555556,61.8738888889,23.4306666667
795.16,18.596,67.7868888889,45.6891111111,65.447,17.6333333333,13.584,9.33533333332,20.322,60.9076666667,22.7036666667
795.47,18.5157777778,66.9945555556,45.8384444444,65.4531111111,17.0888888889,13.2841111111,9.20855555557,20.4675555556,60.5332222222,22.3206666667
795.78,17.3383333333,66.6998888889,45.2986666667,65.7213333333,16.4181111111,12.2305555556,8.19255555554,19.32,60.0994444444,21.3101111111
796.09,17.2502222222,66.1034444444,44.8772222222,65.3195555556,16.4748888889,12.3357777778,8.172,19.4056666667,59.4333333334,21.4466666667
796.40,17.0858888889,65.5698888889,44.5735555556,64.788,16.3926666667,12.3368888889,8.31322222222,19.247,59.1597777778,21.5448888889
796.70,17.113,64.7217777778,43.8865555556,64.0603333333,16.5394444445,12.4261111111,8.29755555555,19.0897777778,58.7997777778,21.3773333333
797.01,17.9976666667,65.495,44.5002222222,64.8016666667,17.2883333333,12.8007777778,9.03855555554,19.6398888889,59.78,22.2383333334
797.32,17.7873333333,65.5337777778,44.5168888889,64.6824444445,17.4421111111,12.6134444444,9.03833333332,19.4263333333,59.6287777778,22.3186666667
797.63,17.6543333334,65.9514444445,44.4117777778,64.3825555556,17.3695555555,12.7124444444,9.0221111111,19.2067777778,59.7253333333,22.2546666666
797.93,17.4721111111,66.3857777778,44.651,64.5684444444,17.4803333333,12.499,8.97977777779,19.2565555556,60.3304444444,22.4037777778
798.24,17.2005555555,65.6991111111,44.8782222222,63.8971111111,17.1422222222,12.0953333333,8.7168888889,18.7018888889,59.9432222222,22.3472222222
798.55,17.5658888889,66.0867777778,44.9653333333,64.347,17.9191111111,12.6911111111,9.16955555554,18.7848888889,60.4893333333,22.8272222222
798.85,17.5067777778,66.3852222222,44.5807777778,64.4327777778,17.9072222222,12.5437777778,8.98788888889,18.0096666667,60.3735555556,22.6742222222
799.16,18.0416666666,66.6154444444,44.9584444445,64.6106666667,18.3243333333,12.9957777778,9.7061111111,18.7441111111,60.8926666667,23.2932222222
799.47,18.3916666667,66.7876666667,45.2916666667,64.4271111111,18.608,13.2382222222,10.3934444444,18.9104444444,61.098,23.4154444444
799.78,18.8707777778,67.2164444444,45.6052222222,64.9994444445,19.3942222222,13.5725555556,10.9191111111,19.6822222222,61.5604444445,23.8368888889
800.08,19.2926666667,67.6255555556,46.4415555556,65.8133333333,20.1811111111,14.2868888889,11.9733333334,20.4625555556,62.4527777778,24.5973333333
800.39,18.6457777778,66.3472222222,45.6336666667,64.8563333334,19.1516666666,13.5782222222,11.395,19.4622222222,61.5015555555,23.8017777778
800.70,19.268,65.8907777778,45.1233333333,64.7178888889,19.5061111111,14.1183333333,11.9223333333,19.7618888889,61.5608888889,24.1445555556
801.00,19.8905555556,66.5768888889,45.5742222222,65.5905555555,20.0787777778,14.3125555556,12.5997777778,20.2224444445,62.8104444445,24.9574444444
801.31,20.6977777778,66.7114444445,45.6821111111,65.9223333333,20.7605555556,14.9941111111,13.3978888889,20.6348888889,62.8821111111,25.5403333333
801.62,21.1333333333,66.4882222222,45.4885555555,65.4885555556,21.1065555555,15.0466666667,13.7261111111,20.9461111111,62.0885555556,25.7117777778
801.92,20.5331111111,65.9891111111,45.1581111111,64.7515555556,20.551,14.1916666667,13.2248888889,20.5058888889,61.355,24.9323333333
802.23,20.1847777778,65.7985555555,45.1846666667,64.5102222222,20.5226666667,13.7062222222,12.9661111111,20.3217777778,61.0012222222,24.9816666667
802.54,20.3552222222,65.4007777778,44.9636666667,63.9161111111,20.5281111111,13.8433333333,13.0144444445,20.3185555555,60.4188888889,25.009
802.84,20.9783333333,66.2705555556,45.5592222222,64.9897777778,21.1903333333,14.4094444445,13.3501111111,21.2456666666,60.6597777778,25.7508888889
803.15,21.4423333333,66.7503333333,45.8274444444,65.3763333333,21.2662222222,14.592,13.3761111111,21.2752222222,61.1251111111,25.8794444444
