wavelength,Back_PooAltf,Belly_PooAltf,Breast_PooAltf,Crissum_PooAltf,Crown_PooAltf,DorTail_PooAltf,Patch10_PooAltf,Patch11_PooAltf,Patch12_PooAltf,Patch13_PooAltf,Rump_PooAltf,Throat_PooAltf,WingTip_PooAltf
757.87,14.046,49.991,45.3116666667,32.2906666667,12.8366666667,18.5676666667,48.5326666667,11.637,31.5986666667,28.0363333333,18.06,37.449,17.5803333333
758.18,14.126,49.843,45.5836666667,32.5756666667,13.2206666667,18.5793333333,48.6326666667,11.5393333333,31.458,28.021,18.0893333333,37.5833333333,17.4613333333
758.50,14.121,50.148,45.8773333333,32.7243333333,13.466,18.7786666667,49.1423333333,11.677,31.7653333333,28.1403333333,18.05,37.779,17.543
758.81,14.2516666667,49.9133333333,45.768,32.9586666667,13.6036666667,18.981,49.2743333333,11.6133333333,31.8906666667,28.2753333333,18.1866666667,37.7523333333,17.6756666667
759.13,14.3,50.0093333333,45.8673333333,32.933,13.7176666667,18.8786666667,49.3263333333,11.5873333333,31.9496666667,28.427,18.287,37.8206666667,17.9956666667
759.44,14.1616666667,50.0726666667,45.7423333333,33.0426666667,13.6526666667,19.0176666667,49.065,11.7923333333,32.0443333333,28.758,18.3093333333,37.827,18.119
759.75,13.8483333333,50.2546666667,46.081,32.9876666667,13.6843333333,19.1126666667,49.1546666667,11.775,32.206,28.5413333333,18.267,38.1616666667,17.9486666667
760.07,13.908,50.6976666667,46.3933333333,33.1963333333,13.8626666667,19.2433333333,49.3203333333,11.8833333333,32.4393333333,28.8826666667,18.3946666667,38.3676666667,17.802
760.38,13.675,50.244,45.8603333333,32.9716666667,13.6476666667,18.818,48.852,11.4063333333,31.8873333333,28.5793333333,18.167,37.961,17.5883333333
760.69,13.4826666667,49.8973333333,45.6406666667,32.897,13.3673333333,18.5233333333,48.7486666667,11.1586666667,31.8106666667,28.631,18.0516666667,37.5546666667,17.4906666667
761.01,13.146,49.497,45.1613333333,32.6306666667,13.042,18.531,48.266,10.8826666667,31.313,28.616,17.9673333333,37.2353333333,17.1613333333
761.32,13.6836666667,50.109,45.5753333333,32.898,13.541,19.0966666667,48.7263333333,11.2956666667,31.942,29.0433333333,18.4346666667,37.565,17.3453333333
761.63,13.5526666667,50.121,45.7563333333,32.793,13.359,19.1353333333,48.6526666667,11.3746666667,31.833,29.0173333333,18.3123333333,37.496,17.3283333333
761.94,13.408,50.2096666667,45.6213333333,32.68,13.0036666667,19.1086666667,48.46,11.2923333333,31.8013333333,29.0093333333,18.5023333333,37.3696666667,17.25
762.26,13.248,50.296,45.705,32.6593333333,13.0306666667,18.932,48.5283333333,11.2483333333,31.7456666667,28.9823333333,18.5653333333,37.295,17.307
762.57,13.1336666667,50.3333333333,45.685,32.725,12.938,18.9183333333,48.5016666667,11.099,31.7263333333,28.8806666667,18.672,37.272,17.007
762.88,13.2333333333,50.684,45.9603333333,32.875,12.916,18.8593333333,48.604,11.0193333333,31.6696666667,28.8706666667,18.8383333333,37.3166666667,17.0756666667
763.20,13.2326666667,50.5556666667,45.8963333333,32.795,12.8736666667,18.976,48.3676666667,11.148,31.7666666667,28.9293333333,19.0516666667,37.2056666667,17.2086666667
763.51,13.2433333333,50.652,45.7163333333,32.8006666667,12.827,19.039,48.4883333333,11.1133333333,31.8653333333,29.0053333333,19.1753333333,37.2653333333,17.455
763.82,13.485,51.0603333333,46.0866666667,32.8066666667,12.9103333333,19.2186666667,48.8366666667,11.3436666667,32.266,29.4336666667,19.4856666667,37.5203333333,17.631
764.14,13.625,51.2306666667,46.2393333333,32.7386666667,12.927,19.273,48.915,11.489,32.248,29.4276666667,19.501,37.6746666667,17.5996666667
764.45,13.7343333333,51.6076666667,46.7203333333,33.0713333333,13.2386666667,19.4573333333,49.391,11.7083333333,32.6816666667,29.5086666667,19.5993333333,38.1216666667,17.7506666667
764.76,13.92,51.397,46.852,33.2603333333,13.2266666667,19.5303333333,49.354,11.819,32.6913333333,29.525,19.6833333333,38.309,17.8743333333
765.07,14.2066666667,51.4836666667,46.7073333333,33.3183333333,13.2833333333,19.6563333333,49.4776666667,11.8906666667,32.758,29.5866666667,19.7776666667,38.359,18.014
765.39,14.2686666667,51.3753333333,46.7143333333,33.4283333333,13.5313333333,19.7303333333,49.5443333333,11.962,32.723,29.5046666667,19.7066666667,38.3986666667,17.9943333333
765.70,14.335,51.2646666667,46.5593333333,33.3586666667,13.3433333333,19.923,49.5423333333,12.1333333333,32.8123333333,29.4596666667,19.5783333333,38.6436666667,17.7966666667
766.01,14.3133333333,51.3936666667,46.404,33.3243333333,13.1593333333,20.2006666667,49.565,12.44,33.014,29.5153333333,19.6233333333,38.7856666667,18.043
766.32,14.0926666667,50.914,45.9146666667,33.147,12.936,20.1176666667,49.2353333333,12.255,33.0906666667,29.351,19.502,38.631,17.702
766.64,14.0423333333,50.4136666667,45.535,32.934,12.6203333333,19.8753333333,48.9923333333,11.9876666667,32.6516666667,29.2436666667,19.116,38.2706666667,17.46
766.95,13.9856666667,50.1163333333,45.647,32.7556666667,12.2633333333,19.702,48.566,11.888,32.3806666667,28.955,18.9013333333,38.1676666667,17.29
767.26,13.834,49.618,45.3763333333,32.8936666667,12.106,19.7613333333,48.162,11.9696666667,31.7516666667,28.6,18.693,38.203,17.227
767.57,13.6083333333,49.54,45.3393333333,32.9326666667,12.2226666667,19.9413333333,48.1,11.8546666667,31.7416666667,28.5806666667,18.7396666667,38.205,17.116
767.88,13.4933333333,49.4163333333,45.3593333333,32.7996666667,12.226,20.0623333333,47.9716666667,11.8483333333,31.855,28.521,19.1396666667,37.957,16.8946666667
768.20,12.9923333333,49.073,45.0546666667,32.429,11.939,19.5623333333,47.5386666667,11.7556666667,31.479,28.285,18.933,37.8433333333,16.4376666667
768.51,12.5106666667,48.8033333333,44.7,32.4016666667,11.626,19.137,47.412,11.7086666667,31.3643333333,28.0626666667,18.7596666667,37.8023333333,16.2126666667
768.82,12.4333333333,48.7993333333,44.8446666667,32.351,11.6086666667,19.1413333333,47.392,11.742,31.126,27.9476666667,18.6803333333,37.8336666667,16.133
769.13,12.1526666667,48.8083333333,44.9303333333,32.16,11.7323333333,19.069,46.7086666667,11.5476666667,31.197,27.714,18.5253333333,37.5076666667,15.796
769.44,12.5363333333,48.7286666667,45.1236666667,32.1693333333,12.3213333333,18.9246666667,46.73,11.2713333333,31.1703333333,27.7166666667,18.3553333333,37.3306666667,15.4206666667
769.76,12.9573333333,48.931,45.492,32.1613333333,13.1506666667,19.3973333333,46.999,11.798,31.118,27.7046666667,18.5213333333,37.339,15.752
770.07,13.1766666667,49.6416666667,45.9926666667,32.4836666667,13.774,19.9573333333,47.8636666667,11.85,31.7936666667,27.999,18.989,38.0043333333,16.043
770.38,13.2076666667,49.1236666667,45.7113333333,32.7313333333,14.1043333333,20.2193333333,47.7853333333,12.0163333333,31.7543333333,28.021,19.1756666667,37.8163333333,16.0576666667
770.69,13.3386666667,49.538,45.7893333333,32.7493333333,14.5203333333,20.2663333333,48.302,12.2656666667,32.369,28.0766666667,19.7496666667,37.7753333333,16.1776666667
771.00,13.3143333333,49.6546666667,45.4883333333,32.809,14.1693333333,20.2263333333,48.11,12.1686666667,32.133,27.911,19.6606666667,37.8173333333,16.115
771.32,13.7556666667,49.7343333333,45.494,32.7173333333,14.2736666667,20.417,48.0686666667,12.5383333333,31.864,27.946,19.6333333333,38.0633333333,16.415
771.63,13.8386666667,50.244,45.8083333333,32.917,14.4126666667,20.9016666667,48.5786666667,12.3026666667,32.2136666667,27.6196666667,19.5806666667,38.1426666667,16.365
771.94,14.1753333333,50.408,45.9643333333,32.969,14.554,21.256,48.397,12.092,32.3863333333,27.608,19.8573333333,37.8933333333,16.2733333333
772.25,13.818,49.9853333333,45.4186666667,32.4373333333,14.1116666667,20.94,48.0766666667,11.2626666667,32.3496666667,27.46,19.4863333333,37.2836666667,15.771
772.56,13.652,49.8886666667,44.9756666667,32.083,13.7263333333,20.828,48.2806666667,10.853,32.083,27.1843333333,19.2793333333,37.0403333333,15.87
772.87,13.728,50.357,45.5883333333,32.6803333333,13.485,21.458,48.9293333333,11.6323333333,32.5133333333,27.502,19.757,37.8893333333,16.4916666667
773.18,13.6296666667,50.4933333333,45.4366666667,32.917,12.843,21.4616666667,49.1213333333,11.4553333333,32.6396666667,27.4743333333,19.8736666667,38.0203333333,16.574
773.50,13.4016666667,50.2093333333,44.8736666667,32.6506666667,12.4243333333,21.2193333333,48.5033333333,11.3076666667,32.1386666667,26.989,19.4353333333,37.3973333333,16.116
773.81,13.3553333333,50.4413333333,44.5443333333,32.466,12.378,21.2236666667,48.7386666667,11.2266666667,31.9456666667,26.9,19.2526666667,37.4963333333,15.8783333333
774.12,13.1673333333,49.9756666667,43.9983333333,32.042,11.8763333333,21.2016666667,48.3983333333,10.489,31.0376666667,26.7973333333,18.269,37.2706666667,15.3993333333
774.43,13.545,50.2166666667,44.5036666667,32.3863333333,12.0526666667,21.4093333333,48.74,10.7046666667,31.4556666667,27.0743333333,18.5843333333,37.153,16.161
774.74,13.0646666667,49.8296666667,43.743,32.281,11.203,20.7383333333,48.4053333333,9.74566666667,31.326,26.874,17.8243333333,36.7656666667,15.8816666667
775.05,13.194,49.8783333333,43.597,32.3296666667,11.0083333333,20.4956666667,48.0006666667,9.762,31.2286666667,27.2786666667,17.8403333333,36.8463333333,16.5126666667
775.36,12.6783333333,49.9916666667,43.62,32.4323333333,10.7126666667,20.6386666667,47.912,9.41866666667,31.3346666667,27.2233333333,17.4936666667,37.3626666667,16.7076666667
775.67,12.918,50.2223333333,43.8623333333,32.8716666667,10.9903333333,20.827,48.1296666667,9.639,31.669,27.2533333333,17.7623333333,38.095,17.0866666667
775.98,13.2273333333,50.5053333333,44.3226666667,33.648,11.553,21.051,48.5993333333,10.2106666667,32.107,27.6313333333,18.4483333333,38.3556666667,17.172
776.30,13.1166666667,50.1723333333,43.499,33.2513333333,11.5266666667,20.4623333333,47.467,9.526,31.5133333333,27.5616666667,18.2653333333,37.7763333333,16.429
776.61,13.0596666667,50.214,43.89,33.086,11.578,20.2733333333,47.2496666667,9.63433333333,31.5713333333,27.668,18.1983333333,37.78,16.5516666667
776.92,13.6543333333,50.745,44.72,33.8796666667,11.9993333333,20.308,47.6166666667,9.848,31.9763333333,28.0536666667,18.421,38.3646666667,17.2623333333
777.23,13.737,50.9103333333,45.1506666667,33.9623333333,12.049,20.424,47.1366666667,9.881,32.208,27.739,18.603,38.398,17.428
777.54,13.7116666667,51.544,46.0326666667,34.6116666667,12.583,20.551,47.012,10.6576666667,33.4163333333,28.071,19.4226666667,39.16,18.2436666667
777.85,13.2193333333,51.2496666667,45.9153333333,34.1216666667,12.2126666667,19.9796666667,46.4853333333,10.2333333333,33.2156666667,27.428,18.923,39.1376666667,17.1783333333
778.16,13.3163333333,50.848,45.8943333333,34.106,12.7456666667,19.9496666667,46.0956666667,10.714,33.2826666667,27.2543333333,19.0933333333,39.11,17.0446666667
778.47,13.1806666667,50.8906666667,46.2256666667,34.2833333333,13.062,19.8473333333,46.3273333333,10.738,33.4856666667,27.1416666667,19.3213333333,39.2536666667,16.5733333333
778.78,13.5883333333,50.8673333333,46.3266666667,33.9793333333,13.3333333333,19.507,46.2586666667,10.782,33.3676666667,27.5846666667,19.7106666667,39.099,16.5136666667
779.09,13.9216666667,51.1963333333,46.6013333333,34.2626666667,13.4743333333,19.6866666667,46.5326666667,11.4093333333,33.5226666667,27.9986666667,20.134,39.2703333333,16.8473333333
779.40,13.7693333333,51.202,46.3933333333,34.025,13.0773333333,19.495,46.1513333333,11.1743333333,32.9526666667,28.0573333333,19.979,39.059,17.1766666667
779.71,14.1503333333,51.061,46.642,34.0696666667,13.0983333333,19.7963333333,46.5193333333,11.643,33.4386666667,28.1256666667,20.1123333333,38.804,17.8676666667
780.02,14.1546666667,50.8023333333,46.2716666667,33.8973333333,13.3616666667,19.831,46.6416666667,11.4226666667,33.5626666667,28.0273333333,19.9366666667,38.6743333333,17.6803333333
780.33,13.762,50.4073333333,45.7313333333,33.121,13.4786666667,19.8546666667,46.316,11.6543333333,33.4396666667,27.9843333333,19.9433333333,38.4343333333,17.5523333333
780.64,14.023,50.5003333333,45.9626666667,32.994,13.6476666667,19.864,47.0346666667,11.915,33.5476666667,28.4923333333,20.2573333333,38.835,17.917
780.95,14.6373333333,50.1796666667,45.7256666667,33.2973333333,13.4876666667,20.2586666667,47.4496666667,11.4403333333,33.3336666667,28.2326666667,20.0786666667,38.5416666667,17.9956666667
781.26,15.534,50.3956666667,45.9366666667,33.729,14.1676666667,21.287,48.166,12.0636666667,33.9806666667,28.9103333333,20.622,38.907,18.878
781.57,15.6393333333,51.155,45.9176666667,34.0606666667,14.1843333333,21.8403333333,48.8453333333,11.9476666667,34.461,29.1873333333,20.6946666667,39.0436666667,19.2216666667
781.88,16.005,50.7523333333,45.695,33.859,14.3556666667,22.2403333333,48.885,12.126,34.693,29.346,21.1166666667,38.5896666667,19.5396666667
782.19,16.603,50.792,46.1133333333,34.5893333333,14.892,22.993,49.4446666667,12.9253333333,35.172,29.31,21.3546666667,38.7586666667,19.916
782.50,16.2623333333,50.992,45.682,34.638,14.443,23.0063333333,49.302,12.4403333333,35.1893333333,29.236,20.93,38.662,19.515
782.81,16.3413333333,50.5673333333,45.6963333333,34.6346666667,14.315,23.1826666667,49.8606666667,12.4186666667,35.2483333333,29.0946666667,20.7663333333,39.1706666667,19.4276666667
783.12,15.858,50.884,46.1623333333,34.6503333333,14.3153333333,23.1186666667,50.0186666667,11.9826666667,35.233,28.593,20.41,40.0676666667,19.281
783.43,15.7543333333,51.0073333333,46.4463333333,34.6446666667,14.2723333333,23.5653333333,50.1713333333,12.258,35.3096666667,28.7913333333,20.9616666667,40.289,19.118
783.74,16.1146666667,51.443,46.8913333333,35.3283333333,14.0616666667,23.688,51.017,12.2796666667,35.8516666667,29.1303333333,21.0343333333,40.5966666667,18.6906666667
784.05,15.9173333333,51.4006666667,46.7853333333,35.9763333333,13.511,22.9386666667,50.631,11.8736666667,36.075,28.994,20.4536666667,40.079,18.126
784.36,15.6863333333,51.4606666667,46.4986666667,36.0946666667,13.2653333333,22.489,50.14,11.925,36.0943333333,29.3516666667,20.6683333333,39.936,17.3273333333
784.67,15.6553333333,51.809,47.1486666667,36.869,13.3046666667,21.8886666667,50.7253333333,12.2416666667,36.7463333333,29.818,20.969,40.1593333333,17.2903333333
784.98,15.5733333333,51.4206666667,47.0263333333,36.3783333333,13.305,21.3366666667,50.1736666667,12.1603333333,36.072,29.246,20.9483333333,39.6076666667,16.5746666667
785.29,15.1626666667,52.209,47.3346666667,37.0256666667,13.3583333333,21.5723333333,50.882,12.321,36.5276666667,29.6413333333,20.8256666667,40.22,16.594
785.60,14.7476666667,52.545,47.205,36.775,13.35,21.214,51.5016666667,12.453,36.4623333333,29.8706666667,20.8383333333,40.5506666667,16.604
785.91,14.8333333333,52.289,47.6486666667,36.5236666667,13.7143333333,21.0276666667,51.8333333333,12.969,36.71,29.397,21.0483333333,40.7916666667,16.7806666667
786.22,14.6943333333,52.074,47.5783333333,36.8483333333,13.7336666667,20.826,51.6863333333,13.121,37.2163333333,29.614,21.2753333333,40.568,16.8403333333
786.53,15.0983333333,52.56,47.3996666667,37.442,13.9243333333,20.866,52.2363333333,14.0053333333,37.7456666667,29.933,22.1616666667,40.174,17.0816666667
786.84,14.7106666667,52.096,46.467,37.1656666667,13.273,19.8603333333,51.7166666667,13.7323333333,37.1056666667,29.082,20.938,39.3813333333,16.8263333333
787.14,14.4693333333,51.8086666667,46.1296666667,37.2036666667,13.3993333333,19.8756666667,51.1473333333,13.6716666667,36.873,28.705,20.945,39.498,17.2306666667
787.45,14.5546666667,51.541,46.6323333333,36.9673333333,14.1363333333,20.4336666667,51.7506666667,13.927,37.6523333333,28.9766666667,21.423,39.669,17.8653333333
787.76,14.2803333333,51.4053333333,46.7646666667,36.54,14.3936666667,20.3923333333,52.4993333333,13.884,37.8043333333,29.0323333333,21.2793333333,39.6343333333,17.827
788.07,14.0606666667,51.085,45.8543333333,35.9856666667,14.3386666667,20.6456666667,51.753,13.5226666667,36.7646666667,28.9743333333,21.109,39.5843333333,17.752
788.38,13.441,51.1246666667,45.808,35.9363333333,13.7943333333,20.4496666667,52.2216666667,13.3856666667,36.6426666667,28.7413333333,20.6356666667,40.0443333333,17.7173333333
788.69,13.0226666667,49.963,45.1166666667,35.0536666667,12.856,19.423,51.1466666667,12.5973333333,35.257,27.969,19.5336666667,39.2156666667,16.9253333333
789.00,12.9823333333,49.8983333333,44.8016666667,34.9216666667,12.5026666667,19.2796666667,50.2863333333,12.6316666667,35.0323333333,27.7376666667,19.5013333333,39.1136666667,16.8233333333
789.31,12.1676666667,49.689,44.1236666667,34.1256666667,11.4693333333,18.374,49.4623333333,11.3563333333,34.0123333333,27.4476666667,18.8643333333,38.5963333333,15.8463333333
789.62,12.1616666667,50.638,44.4506666667,33.6623333333,11.6976666667,18.6193333333,49.9613333333,11.2916666667,33.836,27.6103333333,18.6,39.3463333333,15.7576666667
789.92,11.819,50.5603333333,44.484,32.743,11.7793333333,18.8003333333,49.6953333333,10.6193333333,33.2743333333,27.6696666667,17.9546666667,39.233,15.4963333333
790.23,12.026,51.1096666667,44.9353333333,33.2123333333,12.288,19.1486666667,49.899,10.7546666667,33.8173333333,28.269,18.5636666667,39.972,15.5363333333
790.54,11.794,50.8586666667,44.548,32.5883333333,12.187,18.3943333333,49.431,10.4696666667,33.6436666667,28.3676666667,18.374,39.665,14.877
790.85,12.4603333333,51.4513333333,44.2466666667,32.549,12.0573333333,18.8386666667,49.2053333333,11.0613333333,33.2696666667,28.9256666667,18.6906666667,39.6906666667,14.77
791.16,12.8273333333,52.1663333333,44.8733333333,32.947,12.6553333333,19.3476666667,49.0133333333,11.7973333333,33.7836666667,29.3436666667,18.962,40.2616666667,15.8943333333
791.47,13.6206666667,52.6383333333,45.2596666667,33.5263333333,13.299,20.0553333333,49.421,12.5483333333,34.5343333333,29.794,19.734,41.0553333333,16.9883333333
791.78,14.5426666667,52.8176666667,46.0336666667,33.7886666667,13.9573333333,20.763,49.8263333333,13.004,34.8503333333,30.5156666667,20.6113333333,41.396,17.8153333333
792.08,15.393,53.3856666667,46.6363333333,34.1826666667,14.7616666667,21.4236666667,50.6643333333,13.8033333333,35.5323333333,31.0036666667,21.8376666667,41.9116666667,18.8986666667
792.39,15.745,53.942,47.9236666667,34.8876666667,14.901,21.5633333333,51.4766666667,13.6576666667,36.4423333333,31.357,22.03,42.172,19.2093333333
792.70,16.8753333333,53.698,48.4086666667,36.1203333333,15.9976666667,22.8656666667,52.1613333333,14.856,37.2396666667,31.929,22.6243333333,42.133,20.386
793.01,16.7206666667,53.3986666667,47.9913333333,36.6123333333,16.2866666667,22.2803333333,51.1396666667,14.5713333333,36.9816666667,31.531,22.7796666667,41.368,20.1516666667
793.32,16.251,53.0403333333,47.4846666667,37.2703333333,15.879,21.3473333333,51.159,14.545,36.7453333333,31.824,22.9876666667,41.5353333333,20.057
793.62,16.3853333333,52.5973333333,47.381,36.9263333333,15.5193333333,21.5796666667,51.1473333333,14.394,36.3636666667,31.84,22.944,41.1903333333,20.368
793.93,16.837,52.4903333333,47.6796666667,36.7176666667,15.8363333333,22.733,51.8943333333,15.3683333333,36.8243333333,31.8433333333,22.9886666667,41.4006666667,21.243
794.24,16.507,52.9286666667,47.902,37.1246666667,15.9316666667,23.0666666667,51.949,15.2713333333,36.7413333333,31.4163333333,23.0883333333,42.0876666667,21.4486666667
794.55,16.38,52.0686666667,47.4006666667,36.6436666667,15.277,22.4696666667,51.3473333333,14.6403333333,35.816,30.766,22.47,41.502,20.3906666667
794.86,14.984,51.0183333333,47.181,35.477,14.534,21.2863333333,50.6753333333,13.269,35.2196666667,29.6463333333,20.8573333333,40.15,18.4566666667
795.16,15.144,51.097,47.4763333333,35.612,14.526,21.9806666667,50.4366666667,13.5673333333,35.2506666667,29.9893333333,20.852,39.8936666667,18.3816666667
795.47,14.6683333333,51.0206666667,47.1086666667,35.098,13.8606666667,21.4073333333,50.021,13.138,34.7363333333,29.677,20.4933333333,39.1796666667,17.5596666667
795.78,14.22,50.4936666667,46.6706666667,34.1313333333,13.4843333333,21.5713333333,49.1913333333,13.0643333333,33.9423333333,28.9016666667,20.2056666667,38.668,17.0343333333
796.09,13.6173333333,50.7936666667,46.679,33.5003333333,13.638,21.3033333333,48.8303333333,13.116,34.148,28.968,20.1546666667,38.304,17.2096666667
796.40,13.27,50.5153333333,46.856,32.9336666667,12.9546666667,21.0096666667,48.265,12.9543333333,34.0276666667,28.433,19.6213333333,38.0233333333,17.0766666667
796.70,13.479,50.3126666667,47.0213333333,32.9583333333,13.125,21.3333333333,48.0213333333,13.021,33.7913333333,27.9996666667,19.354,37.646,17.0623333333
797.01,13.404,50.3023333333,47.1543333333,32.9166666667,13.1543333333,20.7836666667,47.9883333333,13.154,33.667,27.9963333333,19.387,37.461,16.969
797.32,13.093,50.7403333333,47.671,33.3333333333,12.814,20.1546666667,47.95,12.0196666667,33.6553333333,27.796,19.3176666667,37.755,16.5913333333
797.63,12.859,50.054,47.5943333333,32.9446666667,12.6433333333,19.4173333333,47.81,11.521,33.4196666667,27.4,18.8996666667,36.893,16.03
797.93,12.913,50.6676666667,47.6473333333,33.2676666667,12.913,19.873,48.282,11.4686666667,33.6396666667,27.4896666667,19.1943333333,36.9883333333,16.831
798.24,13.59,51.9033333333,47.8526666667,33.9753333333,12.9703333333,20.4293333333,49.026,12.3283333333,34.13,28.154,20.031,37.4946666667,18.061
798.55,13.9523333333,52.086,47.443,33.9836666667,12.943,19.9193333333,48.923,12.2026666667,34.724,28.264,19.8966666667,37.1916666667,18.3263333333
798.85,14.62,52.4066666667,47.886,34.7053333333,13.945,21.0076666667,49.2353333333,12.888,35.5823333333,28.7003333333,19.9056666667,37.742,19.1856666667
799.16,14.7896666667,52.5063333333,47.7633333333,34.8393333333,14.7446666667,21.825,49.8086666667,13.2166666667,35.4236666667,29.22,20.0046666667,37.6713333333,19.757
799.47,15.5283333333,53.1876666667,47.5636666667,35.6783333333,14.7086666667,22.2906666667,50.6833333333,13.3196666667,35.6786666667,29.827,20.4236666667,38.3876666667,19.718
799.78,16.6666666667,53.7263333333,48.0106666667,36.58,15.1346666667,23.6396666667,52.0806666667,14.129,36.374,30.8416666667,21.2623333333,38.7746666667,20.576
800.08,16.8296666667,54.1956666667,48.135,36.3166666667,14.7786666667,24.3586666667,52.354,14.0326666667,36.6666666667,30.9323333333,21.189,38.7646666667,21.2586666667
800.39,16.868,54.6316666667,48.4483333333,36.674,15.115,25.0886666667,53.0683333333,14.2856666667,36.982,30.846,21.322,38.806,21.251
800.70,17.0186666667,54.6243333333,48.3566666667,36.878,15.3993333333,25.1876666667,53.521,14.6476666667,37.3706666667,32.0423333333,22.2063333333,38.8263333333,21.7606666667
801.00,17.222,54.5476666667,48.4763333333,36.8296666667,15.6863333333,25.2773333333,53.2723333333,14.4816666667,38.082,32.459,22.1353333333,39.074,21.805
801.31,17.3786666667,54.3446666667,48.599,37.203,15.5743333333,25.0236666667,53.6086666667,14.5063333333,38.4613333333,32.6686666667,22.1513333333,39.4583333333,21.605
801.62,17.2866666667,53.958,49.0223333333,37.458,15.6413333333,25.012,53.338,14.664,37.8873333333,32.5703333333,21.9603333333,39.6756666667,21.4353333333
801.92,16.8246666667,53.5863333333,49.55,37.418,15.8276666667,24.5073333333,53.0756666667,14.0043333333,37.661,32.5796666667,21.6143333333,40.2383333333,21.2256666667
802.23,16.415,53.3986666667,49.7733333333,36.732,14.6776666667,23.4136666667,53.0463333333,12.4623333333,37.16,32.2003333333,21.148,40.6596666667,20.1913333333
802.54,15.8286666667,53.1063333333,48.982,35.7826666667,13.4053333333,21.5263333333,51.9723333333,11.0083333333,36.6073333333,31.1676666667,20.1856666667,40.1133333333,18.4323333333
802.84,15.2866666667,52.0573333333,48.776,34.2446666667,13.099,20.8853333333,51.224,10.2083333333,35.4166666667,29.375,18.9843333333,39.427,17.8646666667
803.15,13.545,51.0316666667,47.0106666667,32.778,12.0106666667,19.2593333333,50.053,8.86233333333,34.709,27.725,17.328,38.704,16.0053333333
803.46,13.4846666667,50.8346666667,46.1396666667,32.6813333333,12.5976666667,18.701,50.626,9.10266666667,35.081,28.2213333333,17.9706666667,38.628,15.5713333333
803.76,13.727,50.505,46.102,32.608,12.2506666667,18.648,50.0133333333,9.09066666667,35.0426666667,28.3863333333,17.871,39.109,16.1356666667
804.07,13.8433333333,50.7416666667,45.9273333333,31.98,12.308,18.7356666667,49.0503333333,8.821,34.036,27.5046666667,17.3303333333,38.6416666667,15.9773333333
804.38,12.877,50.223,45.135,31.34,11.356,18.3056666667,48.5443333333,8.34,32.6513333333,27.0916666667,16.7586666667,37.975,15.185
804.68,11.9196666667,50.3426666667,44.3826666667,30.274,10.8386666667,17.8533333333,47.8903333333,8.28066666667,32.384,26.846,16.535,37.263,14.768
804.99,11.9333333333,50.358,43.861,29.8326666667,10.846,17.6873333333,48.0243333333,8.27333333333,32.4583333333,26.757,17.0776666667,37.311,14.3996666667
805.30,11.6683333333,50.7293333333,43.6226666667,30.496,10.634,18.059,49.0586666667,8.327,32.2196666667,27.208,17.847,37.3906666667,14.1076666667
805.60,11.6966666667,50.7476666667,43.273,30.6323333333,11.4346666667,18.8826666667,49.1476666667,9.415,32.4416666667,27.6946666667,18.2006666667,36.7953333333,14.9226666667
805.91,12.1326666667,50.7403333333,42.972,31.3846666667,11.6916666667,19.122,49.4673333333,10.1583333333,33.1513333333,28.371,18.6543333333,36.789,16.2123333333
806.21,11.7966666667,51.354,42.9163333333,32.1093333333,11.9793333333,18.4376666667,49.2446666667,10.729,33.4113333333,29.401,19.1146666667,36.927,16.6926666667
806.52,13.2506666667,51.8946666667,44.0063333333,32.792,12.9156666667,19.4896666667,49.523,11.5493333333,33.23,30.9356666667,20.7786666667,37.5096666667,18.1233333333
806.83,13.6446666667,51.5176666667,44.4356666667,32.659,13.2296666667,19.9223333333,48.8456666667,11.9326666667,32.9703333333,30.869,20.7523333333,37.6396666667,18.3396666667
807.13,13.88,52.2916666667,44.7656666667,33.2553333333,14.375,20.833,49.375,12.3176666667,33.3076666667,31.6406666667,21.198,37.9166666667,18.4113333333
807.44,13.622,52.021,44.6983333333,33.517,14.462,20.8133333333,49.711,12.441,34.0683333333,31.811,21.3646666667,38.0316666667,18.0313333333
807.74,14.503,52.4523333333,45.03,34.3826666667,15.29,21.663,50.1443333333,13.3226666667,34.9066666667,32.232,22.2656666667,38.8143333333,19.2763333333
808.05,15.9363333333,52.478,46.0613333333,35.2116666667,15.7796666667,22.9003333333,50.052,13.9803333333,34.872,32.9423333333,23.161,39.4626666667,20.1093333333
808.35,16.265,52.1366666667,46.1536666667,35.0686666667,16.058,23.232,49.5466666667,13.727,34.965,33.0483333333,22.9993333333,38.9796666667,20.6423333333
808.66,16.7443333333,52.1026666667,46.0536666667,34.4753333333,16.381,23.3386666667,48.8316666667,13.785,34.9946666667,32.6843333333,23.027,38.6553333333,21.21
808.97,16.954,52.6386666667,46.186,35.0573333333,17.0583333333,23.4586666667,49.0073333333,13.819,35.7103333333,32.915,23.9026666667,39.3416666667,21.2906666667
809.27,17.5493333333,52.9643333333,46.5613333333,34.941,17.813,23.8473333333,48.9326666667,13.8866666667,36.1526666667,33.2806666667,24.8486666667,40.1316666667,22.1606666667
809.58,18.8326666667,52.7736666667,47.2793333333,34.7066666667,18.357,24.6173333333,49.3133333333,14.1046666667,36.952,33.756,25.4886666667,40.6496666667,22.821
