wavelength,Back_SicTacm,Belly_SicTacm,Breast_SicTacm,Crissum_SicTacm,Crown_SicTacm,DorTail_SicTacm,Patch10_SicTacm,Rump_SicTacm,Throat_SicTacm,WingTip_SicTacm
763.51,26.92495,65.6378666667,46.7774666667,50.446,21.4888666667,27.7340160088,21.6708,29.4639333333,63.9464666667,23.9560777778
763.82,27.0759,65.6894666666,46.8124,50.3875833333,21.6424,27.816233114,21.7844,29.6319333333,63.8415333333,24.0830333333
764.14,27.3764,65.9134666667,47.1165333333,50.5719166667,21.8883333333,28.0754403509,22.0746,29.8785333333,63.9705333333,24.3912888889
764.45,27.6541333333,66.2382,47.3466666667,50.9511666667,22.05,28.3786743421,22.2441333333,30.0672,64.2210666667,24.6146222222
764.76,27.8085166667,66.5531333333,47.5212,51.1553333334,22.2050666667,28.4312914474,22.2706666667,30.2639333333,64.5014666667,24.6964222222
765.07,27.6273166667,66.3424666667,47.2570666667,50.97825,21.9283333333,28.2232445175,22.0666666667,30.0630666667,64.1582,24.5958
765.39,27.41215,66.3624666667,47.2338666667,50.8011666667,21.6168,28.0104342105,21.8166666667,29.8196666667,63.9505333333,24.2587555555
765.70,27.33265,66.457,47.2539333333,50.9755833333,21.5567333333,27.9813561403,21.7088,29.7616666666,64.0599333333,24.1281444444
766.01,27.28375,66.1213333333,47.1347333333,51.01925,21.5538666667,27.8865743421,21.6212666667,29.5474666667,63.7302,24.2695111111
766.32,27.4726333334,66.4043333333,47.4815333334,51.06,21.5711333333,28.0528383772,21.6348,29.6690666667,63.6949333333,24.4058666667
766.64,26.9878333333,66.0282666666,46.9766,50.9915,21.2794666667,27.5535611842,21.2632666667,29.2681333333,63.2292666667,23.8894222222
766.95,27.1224166667,66.2557333333,47.2399333334,51.10825,21.3616666667,27.5899298245,21.3674666666,29.4072,63.5094666667,23.8688888889
767.26,26.8015166667,65.7265333333,46.9607333333,50.85425,20.9543333333,27.2915609649,21.0756,29.1292666667,63.0536666667,23.5708222222
767.57,26.48225,65.7788,46.8141333333,50.97075,20.6442,26.9732923246,20.7824666667,28.9692666667,63.1722666667,23.1712333333
767.88,25.8941333333,65.3340666667,46.4683333333,50.624,20.2914,26.5624493421,20.3906,28.4736,62.6469333333,22.6086777778
768.20,25.7464166667,65.1307333333,46.1408666667,50.5218333333,20.0988,26.3438405702,20.2167333334,28.0306666667,62.4698,22.5176
768.51,25.7949,65.2732,46.2175333334,50.5118333333,20.1189333333,26.3932504386,20.1486,28.0931333333,62.734,22.3559
768.82,25.83585,64.8404666667,45.8208,50.39,20.188,26.3764535088,20.1176,28.2108666667,62.3364666667,22.4035555556
769.13,25.7390333333,64.8888666667,45.9293333333,50.34875,20.2688,26.3298076754,20.2136666667,28.0585333333,62.2808,22.2944
769.44,25.6782666667,64.6071333333,45.8759333333,50.167,20.3338666667,26.3278096491,20.1721333333,27.9037333333,61.9292666667,22.0998555556
769.76,25.6590333333,64.5524,45.9547333333,50.16175,20.3523333333,26.2598230263,20.2984,27.7706,62.2834666667,22.0472888889
770.07,26.36995,65.2444666667,46.7659333333,50.5879166667,20.8747333333,26.8458530702,20.8048,28.3240666667,62.9695333333,22.5932888889
770.38,26.5985333333,65.2592666667,46.7226666667,50.322,20.8249333333,26.9812962719,20.9816666667,28.2231333333,63.2288,22.7623111111
770.69,26.9519666667,65.3894,46.7576666667,50.3268333333,21.2052666667,27.3263243421,21.4403333333,28.3304,63.449,22.962
771.00,27.4388,65.4285333334,47.0858,50.59525,21.6038666667,27.8843344298,21.924,28.5866,63.2876,23.3143333333
771.32,27.8905166667,65.4044666667,47.2864,50.832,22.1572,28.0631984649,22.5358666667,29.2293333333,63.297,24.0537444444
771.63,28.4615833333,65.269,47.7158666667,50.9095833333,22.8297333333,28.3057539474,23.0940666667,29.8833333333,63.1974666667,24.4929555556
771.94,28.7095333333,65.3202666667,47.6648666667,51.1801666667,23.0798666667,28.6859975877,23.4088,30.1412666667,63.1688666667,24.4315666667
772.25,28.7070166667,65.5600666667,47.6789333333,51.2996666667,23.033,28.8299162281,23.4843333333,30.1002,63.4216666667,24.4595111111
772.56,28.6623,65.4651333333,47.3859333333,50.9285,22.8096,28.8711714912,23.3866666667,30.3536666667,63.4420666667,24.4175777778
772.87,28.85055,65.956,47.8112666667,51.004,23.0442666666,29.1042879386,23.6186,30.9518666667,63.8634,24.7116777778
773.18,28.8194333334,65.5897333334,47.4652,51.1596666667,22.908,29.0260024123,23.2869333333,30.8933333333,63.3353333333,24.6743
773.50,28.7494333333,65.7442666667,47.4046,51.4299166667,22.5830666667,29.0625894737,23.2309333333,30.6887333333,63.4031333333,24.6864
773.81,28.7297,66.3670666667,47.7154,52.20025,22.9712,29.2800671053,23.4040666667,30.8155333333,63.5622666667,24.8252444445
774.12,28.7256166666,66.8184666667,48.0666,52.6460833333,23.0192,29.3045015351,23.3901333333,30.6599333333,63.7235333333,24.9707222222
774.43,28.1441833333,66.6882666667,48.0507333333,52.56825,22.8283333333,28.8357574561,23.1677333333,30.2,63.7482666667,24.7044888889
774.74,28.4984,67.8058,49.0513333333,53.0030833333,23.0274666667,29.2376723684,23.3245333333,30.3679333333,65.0,25.0044333333
775.05,28.4694,68.4477333333,49.3722666667,53.7216666667,22.9459333333,29.6636839912,23.2992,30.469,65.7874666667,25.0366111111
775.36,28.7197333333,69.0014666667,50.1094666667,54.1153333334,23.3015333333,30.0513030702,23.5794666667,30.8025333333,66.4842,25.4643444445
775.67,28.8132666667,69.3508666667,50.3867333333,54.2471666666,23.3793333333,30.1404495614,23.6326666667,31.1004,66.8876,25.4634111111
775.98,29.0767833333,69.0826,50.6132666667,54.5126666666,23.5131333333,30.0855877193,23.6284666667,31.2724666667,66.9248,25.6685555556
776.30,28.9614166667,68.8317333333,50.3337333333,54.439,23.1802,29.7202392544,23.4120666667,31.0338666667,66.6574666667,25.5013888889
776.61,29.2691333333,69.3995333333,50.5494,54.5509166666,23.566,29.8326032895,23.8919333333,31.4013333333,66.9366,26.0831666667
776.92,29.1119333333,68.7832,50.3981333333,54.0428333334,23.9658666667,29.7931995614,24.1959333333,31.5343333333,66.4642666667,26.2750333333
777.23,28.8272833333,67.6092666667,49.7905333333,53.71725,23.8252666667,29.6957142544,24.0482,31.4207333333,65.7924,26.1125555555
777.54,29.0899333333,67.2899333333,49.8476,53.7770833333,23.9864666667,29.9523282895,24.1772666667,31.7724,65.9112,26.2403777778
777.85,29.1694333333,67.2016,49.6216,53.3143333333,23.8749333333,30.0961839912,23.9246666667,31.8921333333,65.9097333333,26.3477555556
778.16,28.4190333333,66.5404,48.5926666667,53.0786666667,23.3559333333,29.5923883772,23.4235333333,31.5020666666,65.1600666666,25.6892888889
778.47,28.4351166667,66.6214,48.8663333333,52.8285833333,23.5003333333,29.6096359649,23.5863333333,31.7614666667,65.2302666667,26.0215555556
778.78,27.4577833333,65.1160666667,47.7214666667,51.5888333333,22.6730666667,28.4407342105,22.727,30.8046,63.8495333333,25.2760666667
779.09,27.09715,64.2546666667,46.8908,50.8069166667,22.5466,28.0587774123,22.3626666667,30.1862666667,63.0219333333,25.1424
779.40,27.4428833333,64.8969333333,47.0784,51.3181666667,22.9598666667,28.4882217105,22.6522,30.2963333333,63.2902,25.4742
779.71,27.6471666667,65.1540666667,47.5225333333,51.6925833333,23.492,29.0849574561,23.1882666667,30.8921333333,63.8134,25.8053222222
780.02,27.6511333333,64.9567333333,47.5171333334,51.35275,23.6561333333,29.4371596491,23.2152,30.9686666667,63.7107333333,25.7163111111
780.33,27.70395,65.0622666667,47.5380666667,51.1120833333,23.3564,29.2284416667,22.8538,31.1387333333,63.4161333333,25.6248
780.64,28.1131666667,65.7623333333,47.9999333333,50.8566666667,23.6737333333,29.0729958334,23.0677333333,31.3566666667,63.9300666667,25.9916333333
780.95,27.7423333333,65.6380666667,47.7188,50.64875,23.3074,28.4399745614,22.6940666667,31.0827333333,63.7605333333,25.5768888889
781.26,27.5776333333,65.1504,47.2967333333,50.00575,23.2030666667,28.1898607456,22.4829333333,31.0732,63.2362,25.2159444444
781.57,27.3465833333,64.4364666667,46.8140666667,49.3581666667,23.0859333333,28.0366046053,21.9066666667,30.8797333333,62.4250666667,24.9096
781.88,27.4677833333,64.4174,46.6188666667,49.57025,23.0324666667,28.2696548246,22.0009333333,30.8213333333,61.9817333333,24.6474666667
782.19,27.8189666667,65.2209333333,47.1906666667,50.1153333333,23.2363333333,28.7060839912,22.1397333333,31.1208666667,62.421,24.8679888889
782.50,27.83545,65.7504666667,47.9263333333,50.6595833333,23.1616,28.9556673246,22.3052,31.1625333333,62.9126666667,24.7673
782.81,27.7642,65.2913333333,47.6582666667,49.8690833333,23.0941333333,28.7207936403,22.1624,30.8170666667,62.6656666667,24.6795111111
783.12,27.6744833333,65.3564666667,47.3167333333,49.6725833333,22.7764666667,28.4695528509,21.9399333334,30.1536666667,62.2978,24.6007555555
783.43,27.4947833333,65.4364,47.1414666667,49.6744166667,22.3634666667,27.8639083333,21.6795333333,29.8774666666,62.44,24.4487222222
783.74,27.1858666667,65.3166,46.7601333333,49.5911666667,22.1028,27.5732644737,21.35,29.403,62.7829333333,24.2108888889
784.05,26.71925,64.7484666667,45.828,49.1091666666,21.2631333333,27.3695714912,20.8175333333,28.8941333333,62.0492666667,23.7456444445
784.36,26.0715666667,64.6859333333,45.4951333333,48.629,20.7295333333,27.0645258772,20.2502666667,28.0991333333,61.7038,23.2074111111
784.67,25.9030166667,65.069,45.7677333333,49.6208333333,20.6552,26.9687192982,20.2708,28.0423333333,62.2149333333,23.1454666667
784.98,26.92345,65.8906666667,46.7104666667,50.8263333333,21.1749333333,27.5876962719,21.3168,28.5792666667,63.2403333333,23.8132888889
785.29,26.7938,65.926,46.6556666667,50.6425,20.9010666667,27.2247429825,20.7628,28.22,63.4826666667,23.7452333333
785.60,27.0771166667,66.0033333333,46.7717333333,50.8153333333,20.9619333333,27.3129546053,20.8235333333,28.1979333333,63.9138666667,23.9166
785.91,27.8662833333,66.2672666667,47.0662,51.1334166667,21.7057333333,27.7230157895,21.5005333333,29.0849333333,63.8597333333,24.8825666667
786.22,28.168,66.592,47.4613333333,51.5733333333,21.808,27.8216842105,21.8933333334,29.6426666667,63.6853333333,25.0648888889
786.53,28.2436,66.5400666667,47.2204,51.2659166667,21.7353333334,27.7654535088,21.4294666667,29.4461333333,63.7026,24.9245111111
786.84,28.1851166666,66.0838,46.7655333333,51.08,21.7797333333,27.8364651316,21.1917333333,29.1074666667,63.5649333333,24.5816
787.14,28.2929666667,65.8630666667,46.8890666667,51.0109166667,22.0166666667,28.000477193,21.5062,29.1332666667,63.0780666667,24.6357
787.45,28.5391333333,66.3905333333,47.7058666667,51.56875,22.3895333333,28.2023528509,21.727,29.3824666667,63.6496,24.9623888889
787.76,29.2691333333,66.6914,48.1310666667,51.9420833333,22.8246,28.8211765351,22.467,29.9776666667,64.0557333333,25.7432666667
788.07,29.0174166667,65.8449333333,47.4449333333,50.68275,22.7411333333,28.6163234649,22.4124666666,29.6592,63.0553333333,25.7038111111
788.38,27.9282666667,65.1036666667,46.411,49.5296666667,21.6449333333,27.7244905702,21.5292,28.7554666667,62.3734666667,24.8769333333
788.69,27.67505,64.8328,45.8770666667,48.9411666667,21.3429333333,27.4479824561,21.367,28.3222666667,62.195,24.5126
789.00,26.7061666667,64.0145333333,44.9736,48.3213333333,20.7386666667,26.755620614,20.801,27.7842,61.084,23.9345333333
789.31,26.0425666667,63.2898,44.3057333333,47.8713333333,20.1402666667,26.1082607456,20.4208666667,27.0632666667,60.271,23.3518666667
789.62,25.9222,63.1900666667,44.2666,47.9505833333,20.2073333333,26.3493201755,20.4691333333,27.0766,60.6022666667,23.5136
789.92,25.85405,63.1552,44.5196,47.8555833333,20.3611333333,26.4863475877,20.7823333333,27.5896666667,60.6319333333,23.9771
790.23,25.5798666667,63.0191333333,44.6898,47.5158333333,20.1990666667,26.4109892544,20.6794,27.7139333333,60.4494666667,23.9899777778
790.54,25.9321166667,63.5398666667,45.1398,48.01325,20.4810666667,26.9997135965,20.9620666667,28.4446,61.0143333333,24.4209888889
790.85,25.9448666667,63.0033333333,44.8931333333,47.82275,20.6544666667,27.1655765351,21.0081333333,28.3980666667,60.4592,24.4101111111
791.16,26.49125,63.158,45.1142666667,48.33875,21.3238666667,27.5944041667,21.5736666667,28.8518,60.7124666667,24.7137555556
791.47,26.70495,63.5796,45.6760666666,49.2474166667,21.4558666667,27.9558855263,21.9431333333,28.9765333333,61.341,24.5739444444
791.78,27.2736333333,64.1500666667,46.4072,49.72425,22.4834,28.6670144737,22.7042,29.4426,61.7108666666,25.2088555556
792.08,27.3149333333,64.3812,46.9963333333,50.0628333333,22.8556,28.7163747807,23.0791333333,29.7178,61.7044666667,25.3973111111
792.39,29.1595833333,66.1186666667,48.8588,51.4760833334,24.3559333334,30.5110300438,24.8416666667,31.3447333333,63.5253333333,26.8840222222
792.70,30.1015666667,67.342,50.1573333333,52.7325,25.4878,31.8555460526,25.3334,32.349,65.0528666667,27.6051222222
793.01,29.8376333333,66.7918666667,49.8632666667,52.094,25.2478666667,31.5771598684,24.906,31.8861333333,64.3420666667,27.5347222222
793.32,29.8719,67.0927333334,49.8847333333,52.6698333333,25.1296,31.590166886,25.0317333333,31.7961333333,64.4156,27.2741444444
793.62,29.75245,67.0696,49.8156666667,52.4539166667,24.7208,31.3248690789,24.8474666667,31.3068666667,63.8573333333,27.2261111111
793.93,29.3453666667,66.8050666667,49.4464,52.206,24.429,31.1092589912,24.5906,30.4786666667,63.3622666667,27.0443
794.24,29.1237833333,67.0388,49.4449333333,52.572,23.8825333333,30.6176776316,24.3359333333,30.2701333333,63.5454666667,26.5601222222
794.55,28.4209,66.3224666667,48.9157333333,51.879,23.3391333333,30.2159309211,23.7293333333,29.8221333333,62.7654,26.1970444444
794.86,28.40385,66.2376666667,48.6592666667,51.8345833333,23.4942,30.4022453947,23.7990666666,29.8334666667,62.5177333333,26.4155666667
795.16,28.8954833333,66.8068,49.0440666667,52.1725833333,23.8857333333,31.1839973684,24.3175333333,30.2945333333,63.1510666667,26.7780555556
795.47,28.4927666667,66.7282,48.792,52.1394166667,23.4396666667,31.0310754386,23.9654,30.1230666667,63.1822666667,26.7197111111
795.78,27.0220666667,65.855,47.4335333333,51.1545,22.2053333333,29.7706166667,22.7538666667,28.8664666667,62.2669333333,25.7572777778
796.09,26.2817166667,65.1995333333,46.5598,49.89475,20.995,28.6603763158,22.0797333333,27.9596,61.5570666667,25.0647
796.40,25.8367,65.194,46.2870666667,50.1275,20.5211333333,28.2844815789,21.8917333333,27.6296,61.7558666667,24.4322111111
796.70,25.3212166667,64.2154,45.8551333333,49.5630833333,20.2762,27.9382401316,21.5609333333,26.9202,61.4596,23.7730333333
797.01,26.399,64.931,46.9314666667,50.9226666667,21.3862666667,29.0210892544,23.0094,28.053,62.8459333333,24.9133222222
797.32,26.3159,64.929,47.0756,51.0150833333,21.3798,29.066764693,23.0324,28.2226,63.339,24.7454
797.63,26.6326166667,64.9644666667,47.2851333333,50.6171666667,21.7362,29.5583905702,23.3587333333,28.5162,63.3588666667,25.2019888889
797.93,26.6196333333,65.0443333333,47.198,50.2786666667,21.7194666667,29.4801388158,23.239,28.5632666667,63.5704,25.3547666667
798.24,27.5160666667,65.6707333334,47.8008,50.5396666667,22.3259333333,30.0028778509,23.8284,29.3782666667,64.3639333333,26.2369222222
798.55,27.5173666667,65.1076,47.6033333333,50.59625,21.8091333333,29.4175085526,23.3566666667,29.4996666666,64.0080666667,26.2738333333
798.85,28.6518666667,65.765,48.4235333333,51.3451666667,23.0192666667,30.7469149123,24.5258,30.7388,64.8168,27.3047222222
799.16,29.4842333333,65.9791333333,48.9336,51.35475,23.7704666667,31.385522807,25.1748,31.5968,65.0640666667,27.6933
799.47,29.4746666667,65.1583333333,48.2211333333,50.77,23.9206666667,31.4138684211,25.1929333333,31.4623333333,64.2659333333,27.5801333333
799.78,29.79315,65.1666666667,47.9988,50.572,24.3092,31.8178969298,25.1955333333,31.8678666667,64.1877333333,28.0913333333
800.08,30.3146333333,65.8646666667,48.6684,50.739,24.5596666667,32.249945614,25.3849333333,32.4786666667,64.5536666667,28.5759777778
800.39,29.5895166667,65.1604,47.7964666667,49.4040833333,23.9717333333,31.2777765351,24.06,31.6386666667,63.5245333333,27.6494666667
800.70,29.5219,64.7838,47.1757333333,48.6974166667,23.6115333333,30.5784,23.8189333333,31.2078,63.055,27.3790222222
801.00,29.3099833333,64.7371333333,46.9593333333,48.865,23.6437333333,30.5710921053,23.6081333333,31.2484666667,63.0586,27.3168777778
801.31,30.0972833333,65.6074666667,47.6651333333,49.7718333333,24.4628,31.2038798245,24.3105333333,32.0608,63.8477333333,27.9258222222
801.62,30.38115,65.9999333333,48.2038,50.2315,24.4753333333,31.7424006579,24.5000666667,32.395,64.1173333333,27.9175333333
801.92,30.6763666667,66.6353333333,48.5372,50.6825,25.0282,32.1618236842,24.6893333333,32.3853333333,64.6201333334,28.0999666667
802.23,29.99515,66.1057333333,47.6036,50.0718333333,24.2194666667,31.0691177632,23.7412666666,31.3768,63.6328,27.3985333333
802.54,29.3259166667,65.6579333333,47.0805333333,49.92725,23.6727333333,30.2296002193,23.1103333333,30.5658666667,62.9292,26.8950444444
802.84,30.1038333333,66.9434,48.1554666667,50.8069166666,24.2556666667,30.8546460526,23.7155333333,31.4824,63.7484666667,27.4592888889
803.15,29.5464,67.2311333333,48.2257333333,50.4201666667,23.5148,29.8939671052,23.1451333333,31.0754,63.7432666667,26.5256111111
803.46,29.0964,67.0254666667,47.1607333333,50.1266666667,23.2893333333,29.2795212719,22.5988666667,30.7343333333,63.2893333333,26.2355444444
803.76,28.8964,67.2451333333,46.9835333333,50.1376666667,22.7342,29.1653092105,22.4931333333,30.6474666667,63.3472,25.7369111111
804.07,29.1622833333,67.7974,47.735,50.69375,23.2050666667,29.7442385965,22.5390666667,31.3284,63.9333333333,25.9891333333
804.38,29.0829666667,67.5628666667,47.7008666667,50.5775833333,23.2816,29.4290379386,22.8334,31.3547333333,63.6816,26.1277888889
804.68,27.6874333333,66.6250666667,46.4446,49.644,21.8472,28.1085934211,21.646,30.0000666667,62.6737333333,24.7766222222
804.99,26.2937833334,65.4831333333,44.8948,48.4066666666,20.4061333333,26.2752048246,20.2311333333,28.4454,61.5966666667,23.8143444444
805.30,25.86205,64.9494,44.2652666667,47.548,19.7487333333,25.411341886,20.1048,27.8393333333,60.9423333333,23.2961444445
805.60,26.06895,64.5184666667,44.0400666667,46.9854166667,20.1524,25.4238649123,20.298,27.7892666667,60.8176666667,23.0965222222
805.91,26.2721333333,64.6244666667,43.7521333333,47.153,20.4361333333,25.5431758772,20.5814,27.7396666667,61.0454,23.0598444445
806.21,25.9103166666,64.4538,43.8585333333,47.304,20.2660666667,25.5328096491,20.3711333333,27.514,61.3586,22.9004444444
806.52,26.9743,64.659,44.9108666667,48.36475,21.2102666667,26.6255894737,21.588,27.9817333333,61.9656666667,24.0188777778
806.83,26.9678166667,64.1248666667,45.1121333333,48.59075,20.9664666667,26.5255085527,22.0238666667,27.6400666667,61.7576,23.7793333333
807.13,28.3781333333,64.3870666667,46.281,49.4404166667,22.5758666667,28.0906986842,23.8016666667,28.9808,62.6309333333,25.4075333333
807.44,28.8957166667,64.0094666667,46.1568666667,49.6430833333,23.2211333333,28.5077550439,24.8930666667,29.4733333333,62.5686666667,26.2114
807.74,29.1174333333,63.9032666667,45.7271333333,49.3349166667,22.9774666667,28.3632006579,24.6216666667,29.2918666667,62.8187333333,26.1968666666
808.05,29.7887,63.9931333333,46.0244666667,49.58125,23.288,28.8171657895,24.7398,29.7174,63.1693333333,26.7422333333
808.35,30.5503833333,64.5430666667,46.9348,49.8589166667,24.3174666667,29.4565480263,25.2981333333,30.4128,63.5979333334,27.4214333333
808.66,30.0855333333,63.8431333333,46.6310666667,49.1978333333,24.0641333333,29.1473247807,24.6844666667,30.3528666667,63.4012,27.0849333333
808.97,29.5060166667,63.4599333333,46.9055333333,48.9233333333,23.4092666667,28.954318421,24.0391333333,30.0181333333,63.1270666667,26.7004222222
809.27,30.2313166667,64.2667333333,48.474,49.6109166667,23.8815333333,29.8542171053,24.2814666667,30.852,64.4963333333,27.5308
809.58,29.8932,63.9144,48.1064666667,49.1284166666,23.5320666667,28.8571252193,23.7496,30.476,63.9746,27.2715
809.88,28.9352,62.8122,46.9591333333,47.7503333333,22.7296,27.7226469298,22.7447333333,29.8610666667,63.0445333333,26.1017666667
810.19,29.9232833333,64.4393333333,48.0414666666,47.8879166667,23.7251333333,28.3976572368,23.0260666667,30.6221333333,64.4086666667,26.7511888889
810.49,29.30955,64.5873333333,47.3491333333,47.23225,22.7856,27.5238460526,21.9205333333,29.6905333333,63.9128,25.8174555556
810.80,28.6503333334,64.5284,47.0080666667,46.5140833333,22.008,26.8062822368,21.1788,29.2114666667,63.5853333333,25.1749
811.10,28.68265,64.7304,47.2140666667,46.61975,22.2139333334,27.4950497807,21.7974666667,29.5751333333,63.2926,25.5024777778
811.41,28.2887333333,64.1525333333,47.0884,46.3200833333,22.0439333333,27.6472256579,21.9951333333,29.4728666667,62.5467333333,25.2027333333
811.71,28.1320166667,64.0476666667,46.6584666667,46.1308333333,21.4942666666,27.7924787281,21.7981333333,29.3512666667,62.2989333333,24.7947
812.02,29.1953333333,64.8566666667,47.1826,46.7648333333,22.2850666667,28.7049135965,22.6290666667,29.7052,62.5716666667,25.6988666667
812.32,30.8661166666,66.2090666667,48.4476666667,48.3864166666,23.8645333333,30.5663403509,24.5098666667,31.1518666667,64.3218666667,27.5612111111
812.63,31.2694666667,66.6421333334,48.6077333333,48.9455833333,24.5783333333,31.1315315789,25.3072,31.8345333333,64.1604,28.2159333333
812.93,31.0159666667,66.2912,47.7846666667,49.0515,24.6023333333,31.5308673245,25.4590666667,31.6442,64.0063333333,27.8322222222
813.24,31.5060666667,67.1110666666,48.1975333333,50.0205833333,25.4238666666,32.7064870614,26.3457333333,32.2469333333,64.5267333333,28.8408444444
813.54,31.6728166667,66.5212666667,47.9096,50.8068333333,25.7303333333,33.3547989035,27.3286,33.0832,63.6722666667,29.7256111111
813.85,31.4182833333,66.5615333333,48.4524666667,51.7779166667,25.9959333333,33.5455975877,27.3778666667,33.1474,63.8949333333,30.0160222222
814.15,31.15555,66.3435333333,48.8160666667,51.8384166666,25.8586,33.3170940789,26.8766666666,32.6545333334,63.5718,29.8356
814.46,31.2480166667,66.4797333334,49.7236666667,52.2459166667,25.8618,33.1826061404,27.1381333333,32.8374,64.2520666667,29.7926888889
814.76,31.4345666667,67.5209333333,50.1990666667,52.6120833333,26.0447333333,33.1913447368,27.2968666667,33.1012,64.8756,29.6795111111
815.07,30.4064,66.2908666667,49.281,52.308,25.1633333334,31.9974907895,26.4052,32.7206,63.9298,28.8045333333
815.37,29.5014666667,65.7602,48.9575333333,52.0704166667,24.5075333333,31.5372594298,25.7520666667,32.4597333333,63.2963333333,28.0566
815.68,28.90615,65.5871333333,48.1087333333,51.885,24.0626,30.7584265351,25.1422,32.1218666667,62.1425333333,27.5512444444
815.98,28.1175,64.3519333333,47.066,51.09025,23.0561333333,29.5682629386,23.9934666667,31.1654666667,61.0757333333,26.7835
816.29,28.0408666667,64.6052,47.2556,51.06325,22.7975333333,29.2675410088,23.8936666666,31.1000666667,61.6278,26.8590444444
816.59,28.3798166667,64.994,47.6848666667,51.3029166667,23.0061333333,29.4172405702,23.7816666667,31.4828,62.1656666667,26.7999888889
816.89,27.8439666667,64.4364666667,47.3966666667,50.7719166667,22.4147333333,28.9537743421,22.8400666667,30.7501333333,62.1259333333,26.0461777778
817.20,27.7705166667,64.5901333333,47.1120666667,50.537,22.1320666667,28.8310833333,22.4821333333,31.1536,62.315,25.8326333333
817.50,28.0518166667,65.1816,47.1378,51.3074166667,22.2833333333,29.3133142544,22.4351333333,31.5449333333,63.1296666666,25.3825666667
817.81,27.6936166667,64.9172666667,46.4893333333,51.0599166667,22.2814,29.3818991228,22.1041333333,31.2216,62.7051333333,24.7398333333
818.11,27.9640833333,64.9908666667,46.7922666667,51.0245,22.6872666667,29.538929386,22.0672,31.1776666667,63.2042,25.3033888889
818.41,28.4104333333,65.9778,47.291,51.1841666667,23.2866,29.9229427632,22.6622666667,31.0513333333,64.0544666667,25.5685666667
818.72,28.5470666667,66.2258666667,47.5008666667,51.4410833334,23.5740666667,29.9570252193,22.9638,30.9530666667,64.4692,25.7432
819.02,28.7511666667,66.2916666667,47.9440666667,51.6841666667,23.3048,29.8018381579,23.1522666667,31.2234666667,64.8871333333,25.7959222222
819.33,28.6549,66.1785333333,48.0676666667,51.0981666667,23.4568,29.6334824561,23.2845333333,31.2146,64.7029333333,25.6129888889
819.63,29.2740666667,66.2746,48.8459333333,51.2595,24.0953333333,29.9104679825,23.7528,31.6704666667,64.408,26.1374
819.93,28.90525,66.0812666667,48.4942666667,50.9739166667,23.5292,29.5856370614,23.5418,31.2486666667,64.0092666666,25.7472777778
820.24,29.2773333333,66.6988666667,48.7702666667,51.09,23.8441333333,29.7778745614,23.8583333333,31.7174666667,64.6947333333,26.1120555556
820.54,29.3673166667,66.8765333333,48.9668666667,51.2333333334,23.9855333333,30.068283114,24.0246,31.7888666667,64.8433333333,26.2633111111
820.85,29.5333,66.7098666667,48.8506666667,51.0954166667,24.0051333333,30.0959274123,24.292,31.8070666666,64.48,26.4115777778
821.15,29.69005,66.8621333333,48.9689333333,51.2915833333,24.0222,30.1274223684,24.2912666667,31.9532666667,64.6933333333,26.5358555555
821.45,29.7713,66.8425333333,49.1839333333,51.4349166666,24.1532666667,30.3472901316,24.4497333333,32.2049333333,64.7856,26.7104444444
821.76,29.7660833333,66.7764666667,49.2008666667,51.32975,24.2152666667,30.4939138158,24.4454666667,32.3504666667,64.6886666667,26.8107333333
822.06,29.9623666667,66.8692666666,49.3191333333,51.44225,24.4561333333,30.6782877193,24.5851333333,32.6266666667,64.8848,27.0575444444
822.36,29.9445,66.8486,49.2858,51.3925833333,24.5376,30.7209346491,24.6029333333,32.5656666667,64.8616,27.0096666667
822.67,30.3275166667,67.2204,49.6319333333,51.8709166667,24.7701333333,31.0997083333,24.9896,32.9102,65.3644666667,27.3846333333
822.97,30.34355,67.2382666667,49.636,51.8073333333,24.7536,31.2054401316,25.0252,32.9373333333,65.4583333333,27.4363333333
823.27,30.7524166667,67.6534,50.1026666666,52.17825,25.1849333333,31.5562135965,25.4333333333,33.3478,65.8836,28.0050666667
823.58,30.8198,67.6178,50.2723333334,52.3073333334,25.3502666667,31.6964225877,25.639,33.4145333333,65.8515333333,28.1794777778
823.88,30.7609833333,67.4838,50.2401333333,52.2909166667,25.3620666667,31.5312410088,25.6864666667,33.3476,65.8566666667,28.1799222222
824.18,30.71845,67.5260666667,50.3557333333,52.2875,25.3574666667,31.5162339912,25.6342666667,33.2756,65.9880666667,28.3503222222
824.49,30.6940833333,67.5374,50.3934,52.2559166667,25.4098,31.5598993421,25.6384,33.2241333333,65.8902666667,28.5378222222
824.79,30.6643833333,67.5763333333,50.1790666667,52.15075,25.4146,31.4336100877,25.58,33.099,65.7041333333,28.5587555556
825.09,30.9667833333,68.0501333333,50.6066,52.594,25.584,31.6973333334,25.8094666667,33.4061333333,66.4486666667,28.9644777778
825.39,30.67605,68.1286,50.4854666667,52.4680833333,25.1044666667,31.5022076754,25.5573333333,33.1435333334,66.5283333333,28.6731888889
825.70,30.5511,67.9653333333,50.4542666667,52.1714166667,24.7956,31.2789267544,25.3396,33.0542666667,66.4275333334,28.5418777778
826.00,30.3716,67.6663333333,50.217,51.95675,24.6937333333,31.1454307017,25.022,32.8818666667,66.0246,28.4599333333
