wavelength,Back_CamParf,Belly_CamParf,Breast_CamParf,Crissum_CamParf,Crown_CamParf,DorTail_CamParf,Rump_CamParf,Throat_CamParf,WingTip_CamParf
563.30,12.6420888889,43.7026666667,23.4573666667,37.0568666667,11.4877333333,11.2191333333,15.3522166667,23.2627733333,12.3716
563.64,12.6177111111,43.7644666667,23.4272333333,37.0589,11.4837333333,11.2224666667,15.3790333333,23.2401573333,12.3834666667
563.99,12.6427111111,43.8197333333,23.4506,37.0926333333,11.5061333333,11.2344,15.3869,23.264864,12.3940666667
564.33,12.6104222222,43.7972666667,23.4267666667,37.1080333333,11.4921333333,11.2517333333,15.4015416667,23.2616746667,12.3872
564.67,12.6024888889,43.7942666667,23.4215333333,37.0887666667,11.4933333333,11.2639333333,15.3857,23.2392826667,12.3886666667
565.01,12.6258444444,43.7574666667,23.4186666667,37.0661666667,11.4991333333,11.2961333333,15.4014375,23.228912,12.4076
565.35,12.6204222222,43.7999333333,23.4314666667,37.0961,11.5075333333,11.2909333333,15.4061208333,23.2636186667,12.4141333333
565.69,12.6221555556,43.7630666667,23.4190666667,37.0700666667,11.5202,11.294,15.4000375,23.2561386667,12.4289333333
566.03,12.6066444445,43.797,23.4280666667,37.0922,11.5194,11.2732666667,15.393425,23.242528,12.4268666667
566.37,12.6298444444,43.8064,23.4577,37.1346666667,11.5523333333,11.2900666667,15.4368,23.2495146667,12.4654666667
566.71,12.6163555555,43.7207333333,23.4166666667,37.1078333333,11.5178,11.2577333333,15.4008208333,23.2126746667,12.4413333333
567.05,12.6635555556,43.7509333333,23.4813,37.1483333333,11.5778666667,11.3114666667,15.4712166667,23.2739973333,12.5018666667
567.39,12.6558888889,43.7335333333,23.4898,37.1453,11.5812666667,11.2942666667,15.4685791667,23.27092,12.5006
567.73,12.6547555555,43.7028,23.4714333333,37.1505333333,11.5939333333,11.2750666667,15.4582,23.2599626667,12.4953333333
568.07,12.7081333334,43.742,23.5368666667,37.1694,11.6525333333,11.2924,15.5164708333,23.2961813333,12.5376666667
568.41,12.7415333333,43.7468,23.5792666667,37.2036666667,11.6925333333,11.3515333333,15.6001666667,23.3479973333,12.5988
568.75,12.7167777778,43.7941333333,23.5740666667,37.2169666667,11.6828,11.3311333333,15.5749833333,23.3512373333,12.5744666667
569.09,12.7438222222,43.8156,23.6151666667,37.2396333333,11.7207333333,11.3504,15.6061916667,23.3357173333,12.6160666667
569.43,12.7920444444,43.9356666667,23.6846333333,37.3101,11.769,11.4138666667,15.6612333333,23.3929066667,12.6534
569.77,12.8527555555,43.9962666667,23.7104666667,37.3575,11.8099333333,11.4518,15.7269416667,23.437608,12.6760666666
570.11,12.8210888889,43.9435333333,23.6779,37.2894666667,11.7654,11.4371333333,15.6738458334,23.3819946667,12.6588
570.45,12.8373777778,43.9438,23.7117,37.2601,11.8198666667,11.4813333333,15.7180958333,23.406712,12.7237333333
570.79,12.8391777778,43.9679333333,23.7181333333,37.2671333333,11.8207333333,11.474,15.7229541667,23.4100746667,12.7406
571.13,12.8302,43.974,23.7114666667,37.2872333333,11.8049333333,11.4756,15.7261,23.4065653333,12.7356666667
571.47,12.7837111111,44.0006,23.7068333333,37.2898333333,11.789,11.4788666667,15.7321916667,23.4189813333,12.7224
571.81,12.7978222222,44.0228666667,23.7065,37.2962333333,11.7786,11.4762,15.7332416667,23.4027306667,12.7217333333
572.15,12.8304666667,44.0274666667,23.7234,37.3002666667,11.7808666667,11.4697333333,15.7303833333,23.386272,12.7214666667
572.49,12.8209333333,44.0184666667,23.7162333333,37.3027,11.7679333333,11.4399333333,15.7443291667,23.3561066667,12.7216
572.83,12.7912222222,44.0111333333,23.6940333333,37.2910666667,11.7268,11.4269333334,15.7216083333,23.365584,12.6966666667
573.17,12.7819111111,43.9775333333,23.6894,37.3164666667,11.719,11.4008,15.7232625,23.349568,12.7144666667
573.51,12.7104666667,43.8924,23.6088,37.2283333333,11.6522,11.3305333333,15.6496041667,23.2941786667,12.6714666667
573.85,12.6907555556,43.8847333333,23.5978333333,37.2271666667,11.6552,11.3164666667,15.6403791667,23.3159413333,12.6560666667
574.19,12.6615333333,43.9276,23.5558,37.2270333333,11.6088666667,11.2887333333,15.6158583333,23.3074293333,12.6068666667
574.53,12.6460666667,43.9254,23.5366666667,37.2195,11.5957333333,11.2834,15.6201708333,23.3106506667,12.5994666667
574.87,12.6632666667,43.9670666667,23.5435666667,37.2356666667,11.6139333333,11.3015333333,15.6299375,23.3238373333,12.6115333333
575.21,12.7128666667,43.9582,23.5627,37.2574333333,11.6251333334,11.3176666667,15.6502666666,23.3280346667,12.6372666667
575.55,12.7044888889,43.9384,23.5415,37.2919333333,11.6434,11.3282666667,15.6440083333,23.3443573333,12.6544
575.89,12.6488222222,43.9096666666,23.515,37.2856333333,11.6405333333,11.3344,15.6348583334,23.3374666667,12.6439333333
576.22,12.6767777778,43.9478,23.5441,37.3380666667,11.6866,11.3535333333,15.6568666667,23.3960693333,12.6668
576.56,12.6794444444,43.9025333333,23.5292,37.3196333333,11.6906666667,11.3329333333,15.6573708333,23.3788,12.6628
576.90,12.6525111111,43.9020666667,23.5087666667,37.3003,11.6729333333,11.2896666667,15.6472875,23.3559413333,12.6283333333
577.24,12.6946888889,43.9785333333,23.5578,37.3923666667,11.7189333333,11.3316666667,15.695725,23.4021946667,12.6394666667
577.58,12.7579111111,44.158,23.6382333333,37.5435666667,11.7824666667,11.3899333333,15.7939333333,23.476032,12.6947333333
577.92,12.8132666666,44.1920666667,23.6946,37.6496,11.8535333334,11.4414,15.8574333333,23.5220026667,12.7464
578.26,12.8160444445,44.1790666667,23.6853666667,37.6722333333,11.863,11.4419333333,15.8437833333,23.5109466667,12.7382
578.60,12.899,44.2128666667,23.7745,37.7327,11.9434666667,11.4774666666,15.9160291667,23.585416,12.8011333334
578.94,12.8573111111,44.206,23.7330666667,37.6970333333,11.9315333334,11.4572,15.8958458333,23.5445226666,12.7993333333
579.28,12.8495555556,44.1871333333,23.7404333333,37.6554,11.9125333333,11.4307333333,15.8930583333,23.5403466667,12.7783333333
579.61,12.8689111111,44.317,23.7847333333,37.7323,11.9204666667,11.3982666667,15.8881625,23.5699786667,12.7603333333
579.95,12.8542222222,44.3080666667,23.7857333333,37.6890666667,11.8841333334,11.4094666667,15.8725791667,23.525784,12.7307333333
580.29,12.9139555556,44.4187333333,23.8435333333,37.7609,11.9424666667,11.4694666667,15.9171958333,23.5957173334,12.7927333333
580.63,12.9850888889,44.4486666667,23.8822666667,37.7553333333,11.9906,11.5576666667,15.9424041667,23.6339866667,12.8244666667
580.97,13.0035777778,44.4701333333,23.9134,37.7637666667,12.0015333334,11.5878,15.9608375,23.6556533333,12.8684
581.31,13.0139555556,44.3661333333,23.8748,37.664,12.0099333333,11.5939333333,15.9483833333,23.5965786667,12.864
581.65,12.9665111111,44.3352,23.8229333333,37.5878333333,11.9414666667,11.5292666667,15.8684291667,23.559808,12.8063333333
581.98,13.0360888889,44.4195333333,23.8853,37.6330666667,11.9887333333,11.5861333333,15.9132958334,23.603928,12.84
582.32,12.9826444444,44.3949333333,23.8364333333,37.6088,11.9273333333,11.5676666667,15.8363083333,23.545696,12.7992666667
582.66,13.0162888889,44.3996,23.8625,37.6377666667,11.9501333333,11.5937333333,15.8469333333,23.59184,12.7939333333
583.00,13.0551555556,44.5092,23.8880666667,37.7491333333,11.963,11.6510666667,15.8787875,23.5900346667,12.8322
583.34,13.1480666667,44.5088,23.9489666667,37.7703666667,12.0514666667,11.7552666667,15.9601583333,23.647856,12.9393333333
583.68,13.2129333334,44.5302,23.9610333333,37.8276,12.1190666667,11.8129333333,15.9934041667,23.698592,12.9968666667
584.01,13.2362444445,44.612,24.0052,37.8965333333,12.1270666667,11.8699333333,16.0279,23.7253813333,13.0066
584.35,13.2392,44.5875333333,23.9764666667,37.9224,12.1173333333,11.8491333333,16.0478791667,23.7078506667,12.9968666667
584.69,13.274,44.6251333333,24.0222333333,37.9475,12.1630666667,11.8668,16.0588083333,23.7403573333,13.0260666667
585.03,13.2895333333,44.6852666667,24.0671666667,37.9912,12.1616666667,11.8744,16.0605666667,23.8054693333,13.0432
585.37,13.3664,44.7579333333,24.1787,38.047,12.2301333334,11.9578666667,16.1518666667,23.8400106667,13.0957333333
585.70,13.3522666667,44.7176666667,24.1601,38.0459,12.2098666667,11.9632,16.1515416667,23.8311146667,13.1017333333
586.04,13.3710888889,44.7629333333,24.1999333333,38.0797333333,12.2511333333,12.0002666667,16.2103208333,23.9040026667,13.1274666667
586.38,13.3984222222,44.8588,24.2529666667,38.144,12.2636,12.0211333333,16.2386125,23.957256,13.1583333333
586.72,13.4264222222,44.8762,24.2710666667,38.1113666667,12.3208666667,12.0276,16.2632958333,23.9983893333,13.1692
587.06,13.4193333333,44.9604666667,24.2750666667,38.1444666667,12.2954,12.0034666667,16.2573333333,24.020048,13.1448666666
587.39,13.3958666667,44.9784666667,24.2662,38.1425666667,12.2972666667,11.9736,16.2737083333,24.030504,13.157
587.73,13.3575111111,44.8731333333,24.1765,38.0232333333,12.2435333333,11.8959333333,16.2190458333,23.9832693333,13.0999333333
588.07,13.3234444444,44.8763333333,24.1844,38.0191,12.2180666667,11.8926,16.1994833333,23.98284,13.0928666667
588.41,13.2557111111,44.7912666667,24.1103,37.9571666667,12.1082666667,11.8293333333,16.1339541667,23.895288,13.0158666667
588.74,13.2293777778,44.7234,24.0454666667,37.9131333333,12.0939333333,11.832,16.1209541667,23.8598533333,13.0045333333
589.08,13.1899777778,44.7045333333,23.9923,37.8897333333,12.0710666667,11.8138666667,16.0990625,23.839416,12.9893333333
589.42,13.2344666667,44.7624666666,24.0112666667,37.9415,12.1081333333,11.8444666667,16.1111541667,23.8497546667,13.0202666667
589.76,13.2313555555,44.7256666667,23.995,37.9192333333,12.0878666666,11.8432,16.0978333333,23.8292453333,13.0181333333
590.09,13.2269555555,44.7132,23.9718,37.9299,12.0978666667,11.865,16.1080125,23.8115866667,13.0308
590.43,13.1988444444,44.6934666666,23.9880333333,37.9715666667,12.0658,11.8831333333,16.0810416667,23.8171653333,13.0152666667
590.77,13.1635333333,44.6618666667,23.9453333333,37.9622333333,12.0108,11.8682666667,16.0198458334,23.7874106667,13.0008
591.11,13.1939777778,44.6957333333,23.9715333333,37.9961666667,12.0185333333,11.9131333333,16.0438083333,23.8453973333,13.0521333333
591.44,13.2571333333,44.7930666667,24.0588333333,38.1452333333,12.0999333333,12.0335333333,16.1148791667,23.942896,13.1507333333
591.78,13.2917777778,44.8628,24.0841333333,38.1764333333,12.1138666667,12.0559333333,16.1448083333,23.968032,13.201
592.12,13.4006888889,44.9861333333,24.1964,38.3004333333,12.2410666667,12.1755333333,16.2644291667,24.064224,13.3289333333
592.46,13.4931333333,45.1462666667,24.3233666667,38.4520666667,12.3428,12.2804,16.3589083333,24.1671706667,13.4252666667
592.79,13.4802666667,45.1553333333,24.3303333333,38.4865333333,12.3282,12.2796666667,16.32975,24.197336,13.4326
593.13,13.4694444445,45.175,24.3864333333,38.5136,12.3069333333,12.2688666667,16.3405708333,24.2318186667,13.4245333333
593.47,13.5385333333,45.2607333333,24.4438333333,38.5915,12.3535333333,12.3350666667,16.4146875,24.2963413334,13.4987333333
593.80,13.5795111111,45.2805333333,24.4945,38.6184666667,12.392,12.3834,16.4504958333,24.3452106667,13.5477333333
594.14,13.5542222222,45.2318,24.4434666667,38.5755,12.3666666667,12.3468,16.4494416667,24.3392453333,13.5355333333
594.48,13.5735777778,45.1300666667,24.4340666667,38.5121,12.3994,12.4132,16.4984125,24.359632,13.5776
594.81,13.5635777778,45.0936666667,24.4426333333,38.4724666667,12.3566666667,12.4292,16.4639291667,24.3228666667,13.5282
595.15,13.5339333333,45.0334666667,24.3901,38.3807,12.3295333333,12.399,16.4473208333,24.2404586666,13.5036
595.49,13.5056666667,45.0074,24.4060666667,38.4056333333,12.3229333333,12.4132,16.4442833333,24.243368,13.5084666667
595.82,13.4869777778,44.9536666667,24.3732333333,38.3692333333,12.3034666667,12.4016666667,16.4231375,24.2115946667,13.5026
596.16,13.4555111111,44.966,24.3675333333,38.3543,12.2704,12.3713333333,16.3892458333,24.2101893333,13.4818666667
596.50,13.5648666667,45.0872666667,24.4773333333,38.4659333333,12.3584666667,12.478,16.4963625,24.28096,13.5695333333
596.83,13.5483333333,45.0515333333,24.4384333333,38.4326333333,12.3476666667,12.4843333333,16.4728125,24.259592,13.5793333333
597.17,13.4692444444,45.0112,24.3619333333,38.3627,12.2686666667,12.4086666667,16.3964541667,24.2045733333,13.5157333333
597.51,13.4961333334,45.0462,24.4001,38.3852666667,12.2634666667,12.4216,16.4009041667,24.2086266667,13.5379333333
597.84,13.4999111111,45.0820666667,24.4222666667,38.3858,12.2566666667,12.4131333333,16.3881125,24.196952,13.5496
598.18,13.4977555556,45.1543333333,24.4590666667,38.4104666667,12.2374,12.3797333333,16.3910291667,24.1705813333,13.5461333333
598.52,13.5244444445,45.2217333333,24.4963333333,38.4844333333,12.2880666667,12.4052,16.449675,24.202216,13.6124666667
598.85,13.5238,45.2403333333,24.5446333333,38.5604,12.2918,12.3801333333,16.4593166667,24.2086986667,13.6300666667
599.19,13.5193555555,45.1852666667,24.4949333333,38.5077333333,12.2737333333,12.3659333333,16.4330583333,24.1891893333,13.5992666667
599.53,13.4952666667,45.1969333333,24.5037666667,38.5007666667,12.2636666667,12.3354,16.416325,24.218968,13.5781333333
599.86,13.5368,45.1566,24.5030666667,38.5407666667,12.2811333333,12.3408666667,16.4393333333,24.2069413333,13.6074666667
600.20,13.4879555556,45.0722666666,24.4606333333,38.4861,12.265,12.3135333333,16.4208625,24.1755946667,13.6178666667
600.53,13.5098222222,45.1294666667,24.5134,38.531,12.2979333333,12.3286666667,16.4706583334,24.1932213333,13.6529333333
600.87,13.5554222222,45.1478,24.5864,38.6244,12.3527333334,12.3968,16.5137791667,24.2199013333,13.7098
601.21,13.4960666667,45.0830666666,24.5307,38.5671,12.3172666667,12.3787333333,16.4524958333,24.1740346667,13.6372
601.54,13.5459111111,45.1148,24.5946,38.5829,12.3805333334,12.4543333333,16.5043208333,24.215536,13.7016666667
601.88,13.6731555555,45.2233333333,24.6971333333,38.7275333333,12.5110666666,12.5849333333,16.6354583333,24.3560453333,13.8340666667
602.21,13.688,45.2154666667,24.6978,38.6847333333,12.5194666667,12.5854,16.6131333334,24.3516986667,13.8319333333
602.55,13.6894222222,45.2485333333,24.6677333333,38.6808333333,12.5506666667,12.6158,16.6238041667,24.4126213333,13.8497333333
602.88,13.7263333333,45.3280666667,24.7366666667,38.7188333333,12.6101333333,12.6598,16.6741541667,24.4433226667,13.9222
603.22,13.7623555555,45.3539333333,24.7756666667,38.7241,12.6687333333,12.7142,16.6968,24.4679146667,13.9710666667
603.56,13.7457333333,45.3746666667,24.7815,38.6914333333,12.6629333333,12.745,16.7145833333,24.4768773333,14.0163333333
603.89,13.7545777778,45.4080666667,24.7763666667,38.6856,12.6618666667,12.7371333333,16.713675,24.4996986667,14.0096666667
604.23,13.7819333333,45.3942,24.7904666667,38.6786666667,12.6882666667,12.7579333333,16.7348791667,24.533496,14.0528
604.56,13.7768222222,45.3564,24.7826666667,38.6098666667,12.7178666667,12.76,16.7415541667,24.5142533333,14.0686666667
604.90,13.7827555555,45.3356666667,24.7692333333,38.6048,12.7349333333,12.7577333333,16.783225,24.5468026667,14.1242
605.23,13.7825777778,45.3318,24.7434,38.6239333333,12.7248666667,12.7746,16.79115,24.5436,14.1265333334
605.57,13.6626888889,45.2522666667,24.6477333333,38.5061333333,12.6357333333,12.6626,16.6808958333,24.4298746667,14.0113333333
605.90,13.6264444445,45.2504,24.6301333333,38.5388333333,12.5940666667,12.6336666667,16.682725,24.4486,14.0110666667
606.24,13.6385555555,45.2684666667,24.6775,38.5349333333,12.5964666667,12.6430666667,16.687525,24.4449733333,14.0216666667
606.58,13.6747111111,45.314,24.7145333333,38.5894666667,12.6392,12.6816,16.7334541667,24.5134506667,14.0600666667
606.91,13.6795777778,45.388,24.7105666667,38.6265666667,12.6356666667,12.722,16.7670625,24.531384,14.0971333333
607.25,13.6748888889,45.369,24.6984,38.6186333333,12.6515333333,12.7008,16.7705625,24.5400853333,14.0734666667
607.58,13.6590888889,45.3644666667,24.7067666667,38.6392,12.6424,12.7034666667,16.7911208333,24.52948,14.0966
607.92,13.6176,45.4000666667,24.7194,38.6613666667,12.6378666667,12.7151333333,16.7969166667,24.5014293333,14.0867333333
608.25,13.6582222222,45.4507333334,24.7386666667,38.7172666667,12.6517333333,12.7733333333,16.8406541667,24.5407626667,14.1209333333
608.59,13.6795555555,45.4620666667,24.7636333333,38.7355,12.6728666667,12.8209333333,16.87225,24.5374933333,14.1389333333
608.92,13.6664222222,45.4537333333,24.7863333333,38.7262666667,12.6763333333,12.8362666667,16.8755708333,24.570024,14.1598666667
609.26,13.7514888889,45.5324,24.8629666667,38.8107666667,12.7123333333,12.9555333333,16.9586958333,24.668336,14.2711333333
609.59,13.7728,45.5226,24.886,38.8077666667,12.7353333333,13.0293333333,16.9756541667,24.6857706667,14.3097333333
609.93,13.8123777778,45.5188,24.8756333333,38.8182333333,12.7678666667,13.1157333333,17.0299625,24.708936,14.3736
610.26,13.7439333333,45.4652666667,24.8219,38.8037,12.7142,13.0861333333,16.9645625,24.6698293333,14.3333333333
610.60,13.6940222222,45.3886,24.7888333333,38.7709333333,12.6786666667,13.0525333333,16.9583708333,24.656976,14.3062666667
610.93,13.708,45.4262,24.8086666667,38.8083666667,12.6848,13.1134,16.9762,24.691752,14.3340666667
611.27,13.7081333333,45.3711333333,24.7777666667,38.7512666667,12.6978,13.114,16.9638666667,24.7103813333,14.3466
611.60,13.7122888889,45.3642,24.7594333333,38.7327666667,12.6918666667,13.115,16.9500666667,24.7408266667,14.36
611.93,13.7781111111,45.4688,24.8473,38.8239666667,12.7772,13.1578,17.0081,24.8278133333,14.4530666667
612.27,13.7835333333,45.572,24.8907,38.8892333333,12.8044,13.1646,17.0201583333,24.8720133333,14.4746666667
612.60,13.8529777778,45.6638,24.9371666667,38.9435666667,12.8554,13.1936666667,17.0778291667,24.935288,14.5183333333
612.94,13.8386222222,45.6273333333,24.9129,38.9215333333,12.8904666667,13.1604666667,17.0561625,24.9441866667,14.4985333333
613.27,13.8113555555,45.6937333333,24.8964,38.9533666667,12.8981333333,13.1092666667,17.0567125,24.9345466667,14.4724666667
613.61,13.7444222222,45.7395333333,24.8811333333,38.9672333333,12.8629333333,13.018,16.9907166667,24.9323066667,14.4228
613.94,13.7562666667,45.7835333333,24.8890333333,38.9729666667,12.8810666667,12.9894,17.0002791667,24.929024,14.4257333333
614.28,13.7991111111,45.8496666667,24.8772666667,39.0370333333,12.8982,12.9793333333,16.9846208333,24.9102453333,14.3942
614.61,13.7564222222,45.8168,24.8600666667,39.0256666667,12.8870666667,12.896,16.9684416667,24.8465146667,14.365
614.94,13.7799111111,45.9404,24.9372,39.1766333333,12.9170666666,12.9242,17.0173833333,24.8767573333,14.4232666667
615.28,13.8373333333,45.9930666667,25.0095333333,39.2309666667,12.9833333333,12.9525333333,17.0656625,24.9240586667,14.4475333333
615.61,13.7718222222,45.9970666666,25.0134,39.2564666667,12.9201333333,12.93,17.0423583333,24.89796,14.3904666667
615.95,13.7444666667,45.9868666667,24.9671,39.2355,12.8946,12.8992,17.0029291667,24.8767493333,14.3538
616.28,13.7210888889,46.0012666667,24.9421333333,39.2572666667,12.8960666667,12.8676,16.9742166667,24.8175546667,14.3392666667
616.61,13.7331555555,46.0247333333,24.9916,39.2688666667,12.9202666667,12.8652666667,17.0048541667,24.812928,14.3456
616.95,13.8233111111,46.1061333333,25.1022666667,39.3905333333,13.0236,12.9486,17.1031083333,24.9205893333,14.4544
617.28,13.9160888889,46.1529333333,25.1671,39.4484666667,13.0832666667,13.0069333333,17.20035,24.9486666667,14.5434666666
617.62,13.9308,46.1613333333,25.1762333333,39.4236,13.1101333333,13.0402,17.2018541667,24.925656,14.5410666667
617.95,13.9107333333,46.1644666667,25.2063333333,39.4382666667,13.0794,13.0480666667,17.2206166667,24.9433493333,14.553
618.28,13.8867777778,46.2008666667,25.1822666667,39.4642333333,13.0398,13.0356666667,17.1612041667,24.9583146667,14.5338666667
618.62,13.8604666667,46.1561333333,25.098,39.3808666667,13.0096666667,13.0436666667,17.1156416667,24.915544,14.4561333333
618.95,13.8120666666,46.1321333333,25.0358666667,39.4179,12.9731333333,13.0206,17.0941291667,24.8995226667,14.4250666667
619.28,13.7526666666,46.0343333333,24.9106,39.3024666667,12.9321333333,12.9629333333,17.0219166667,24.8178586667,14.3579333333
619.62,13.7946222222,46.0219333333,24.9709,39.3349666667,12.9556,13.0024,17.0500916667,24.85728,14.3972666667
619.95,13.7743333333,46.0046666667,24.9930333333,39.3526,12.9610666667,13.0231333333,17.0715583333,24.8546133333,14.4118666667
620.28,13.7861777778,46.0297333333,24.9592666667,39.4266,12.9931333333,13.0599333334,17.0757791667,24.8363066667,14.4318
620.62,13.7535555555,45.9622,24.8812333333,39.3005666667,12.964,13.0376,17.0334291667,24.773856,14.3325333333
620.95,13.7502,45.9671333333,24.9116666667,39.3154333333,12.9715333333,13.0261333333,16.9915291667,24.7712,14.266
621.28,13.7312222222,45.9804666667,24.8501,39.2870333333,12.93,13.0207333333,16.9753583333,24.758352,14.2486666667
621.62,13.8666444445,46.0694,24.9454666667,39.3391666667,13.0642666667,13.123,17.0781875,24.836304,14.3906
621.95,14.0158888889,46.1239333333,25.0392666667,39.3937666667,13.1702,13.2158666667,17.2101541667,24.9037706667,14.4850666667
622.28,14.0774666667,46.1521333333,25.1068666667,39.4224,13.2382666667,13.2239333333,17.2646791667,24.93516,14.5478666666
622.62,14.1084222222,46.1584666667,25.0803333333,39.3725,13.2336,13.2297333333,17.2458833333,24.9005093333,14.5442
622.95,14.1893555556,46.2347333333,25.139,39.4716,13.2936,13.3150666667,17.3253958333,24.9872186667,14.6160666667
623.28,14.1977777778,46.258,25.1043,39.4232,13.3294666667,13.3113333333,17.365725,24.970352,14.6337333333
623.62,14.1997555555,46.1802,25.0338666667,39.3861666667,13.3008,13.2842666667,17.33725,24.9551866667,14.6008666666
623.95,14.1607555556,46.0846666667,24.9927333333,39.2677,13.2478,13.2136666667,17.3114125,24.9137253333,14.5426
624.28,14.1785555556,46.0442,24.9978333333,39.2525666667,13.2453333333,13.1854,17.3274791667,24.9115226667,14.5528666666
624.62,14.1318222222,45.9765333333,24.8803666667,39.1768666667,13.1916,13.1387333333,17.3087666667,24.8339866667,14.5364
624.95,14.1806444444,45.9126666667,24.9496,39.1691666667,13.2706,13.205,17.3767583333,24.870656,14.6082666667
625.28,14.0938222222,45.8130666667,24.8655,39.0786333334,13.1986,13.1088666667,17.2842583333,24.774008,14.5228666667
625.61,14.0046888889,45.7182,24.7787666667,38.9465333334,13.1381333333,13.0834,17.2426375,24.6514613333,14.4688
625.95,13.9701555556,45.7313333333,24.7726,38.9524333333,13.0492666667,13.0654666667,17.218375,24.6210053333,14.4452
626.28,14.0196888889,45.7799333333,24.8065666667,38.9811,13.1264666667,13.1004,17.2955375,24.6346106666,14.4964
626.61,14.1047555555,45.876,24.8875,39.0337333333,13.2000666667,13.1419333333,17.3736916667,24.6902586667,14.5848666667
626.94,14.1903333333,45.9468,24.9822333333,39.1249333333,13.2194,13.2224666667,17.4298625,24.7213146667,14.6359333333
627.28,14.2924888889,46.0416,25.0790666667,39.177,13.3228666667,13.3512,17.5122333334,24.7996,14.7336666667
627.61,14.3497111111,46.1266,25.1287333333,39.2759333333,13.3646666667,13.4387333333,17.5508083333,24.83936,14.8143333333
627.94,14.3703777778,46.2101333333,25.1361333333,39.3662666667,13.3621333333,13.4751333333,17.5723666667,24.8125466667,14.8594
628.27,14.4019111111,46.2466,25.2390333333,39.4100666667,13.3734,13.5088666667,17.5832458333,24.8742053333,14.8902666667
628.61,14.4045333333,46.2527333333,25.2331333333,39.4127666667,13.346,13.4982,17.5850458333,24.858784,14.8798666667
628.94,14.4664444445,46.2946666667,25.3132666667,39.5088,13.3803333334,13.5637333333,17.6524708333,24.9233173333,14.9218
629.27,14.5253111111,46.3496,25.3868,39.621,13.4013333333,13.6109333333,17.6324666667,25.024168,14.9210666667
629.60,14.5898,46.3688666667,25.3995,39.6734,13.4898666667,13.638,17.6687041667,25.0522186667,14.9646
629.94,14.6143333333,46.4426,25.4243333333,39.7469333333,13.4912,13.6974,17.7000333333,25.094448,14.9848
630.27,14.5764444444,46.3794,25.3466333333,39.6896666667,13.4507333333,13.6969333334,17.6538416667,25.032832,14.9292666667
630.60,14.5341777778,46.3046666667,25.2627666667,39.6147333333,13.4499333333,13.6682666667,17.6330708334,25.0201866667,14.901
630.93,14.4700444444,46.2938666667,25.2397333333,39.6189333333,13.3510666667,13.57,17.6130208333,24.9709653333,14.8584666667
631.26,14.4586,46.2750666666,25.2226666667,39.5859333333,13.3022666667,13.5398,17.6176875,24.9730453334,14.8268666667
631.60,14.4519333333,46.1740666667,25.1766666667,39.4777,13.2897333333,13.5174666667,17.5558541667,24.9363466667,14.7903333333
631.93,14.5208444445,46.2359333333,25.2012666667,39.5414333333,13.3404666667,13.6017333334,17.6221333333,24.988464,14.8423333333
632.26,14.5544444445,46.3031333333,25.1986333333,39.6389333333,13.343,13.5829333333,17.6569208333,25.0381893333,14.873
632.59,14.5390888889,46.3132666666,25.1479,39.5938,13.3247333333,13.578,17.6256208334,24.9840266667,14.8674666667
632.92,14.6083555556,46.3718666667,25.1763666667,39.6322666667,13.3868666667,13.6066666667,17.7433833333,25.0295493333,14.9763333333
633.26,14.6081777778,46.3296,25.1622,39.5744666667,13.3672,13.6670666667,17.7506875,25.0121146667,14.9828
633.59,14.5893555556,46.2277333333,25.1322666667,39.499,13.3118,13.5864,17.68145,24.9606693333,14.932
633.92,14.6351555555,46.2672666667,25.2174,39.5179666667,13.3228,13.6291333333,17.7330625,25.0071226667,14.9869333333
634.25,14.6661777778,46.3595333333,25.2581666667,39.5467333333,13.3270666666,13.6394666667,17.7466791667,25.0215066667,15.0423333333
634.58,14.6502666667,46.3512666667,25.2148333333,39.5362333333,13.3559333333,13.5979333333,17.7002,25.0191333333,15.0129333333
634.91,14.7003555555,46.3994666667,25.2249333333,39.5856,13.4178666667,13.6496,17.7247083333,25.0408693333,15.0350666667
635.25,14.7878666667,46.5924666667,25.3611333333,39.7638,13.5158,13.7413333333,17.8119666667,25.1734746667,15.1231333333
635.58,14.8131333333,46.6209333333,25.3859666667,39.8031666667,13.5749333333,13.8023333333,17.8651791667,25.1952,15.1946
635.91,14.9155777778,46.7891333333,25.5157666667,39.9143333333,13.6695333333,13.9364666667,17.9456083333,25.310552,15.3207333333
636.24,14.9853111111,46.8178666667,25.5674333333,39.9508666666,13.7584,14.0275333333,18.033775,25.3568346667,15.4163333333
636.57,15.0693555555,46.9066666667,25.6804,39.9953666667,13.8552666667,14.1662666667,18.0952291667,25.406832,15.5202
636.90,15.1408444444,46.9291333334,25.7485666667,40.0080666667,13.9224666667,14.1956666667,18.1665083333,25.4534106667,15.5461333333
637.23,15.1598,46.9832666667,25.7886666667,40.0066666667,13.9301333333,14.2821333333,18.1876375,25.5034586667,15.6164
637.56,15.1676,46.9986,25.7834,40.0835333333,13.942,14.2615333334,18.1914208333,25.5231093333,15.6283333333
637.90,15.1982,46.9468,25.8084333333,40.1253333333,13.9951333333,14.3256666667,18.2147,25.5573573333,15.6358666667
638.23,15.3476222222,47.082,25.9681666667,40.2315666667,14.0759333333,14.4786666667,18.3737166667,25.6767466667,15.8138666666
638.56,15.4121777778,47.1542666667,26.0895666667,40.3000666667,14.1353333333,14.5390666667,18.4484958333,25.738968,15.8844
