wavelength,Back_OryCraf,Belly_OryCraf,Breast_OryCraf,Crissum_OryCraf,Crown_OryCraf,DorTail_OryCraf,Patch10_OryCraf,Rump_OryCraf,Throat_OryCraf,WingTip_OryCraf
725.94,16.3639259259,38.3406111111,29.5351111111,29.8183333333,17.4531111111,14.787,19.352,17.2508333333,32.4195555556,14.085
726.26,16.3383703704,38.1592777778,29.4725555555,29.8901111111,17.5193333333,14.6257777778,19.4425555555,17.1037222222,32.2948888889,14.0226666667
726.58,16.2807407407,38.0723333333,29.345,29.8038888889,17.4121111111,14.3131111111,19.1732222222,16.8606666667,32.3264444444,14.0106666667
726.90,16.171,37.9692222222,29.1336666667,29.6295555555,17.1895555556,14.1414444444,18.9827777778,16.6753888889,32.2097777778,13.975
727.21,15.7253703704,37.6533888889,28.7376666667,29.3626666666,16.9562222222,13.9486666667,18.502,16.2643888889,31.7203333333,13.5113333334
727.53,15.8393703704,37.8695,28.8216666667,29.5035555555,17.0114444444,14.1635555555,18.6505555555,16.5375,31.9167777778,13.5277777778
727.85,16.0734444444,37.9317777778,29.1346666667,29.6796666666,17.4403333333,14.7192222222,18.8201111111,16.8098333333,31.9816666666,13.818
728.17,15.7122592592,37.7603888889,29.1432222222,29.4913333333,17.3111111111,14.5072222222,18.5022222222,16.6126111111,31.8285555556,13.5285555556
728.49,15.5885185185,37.9496666667,29.2064444445,29.4417777778,17.2268888889,14.3904444444,18.4447777778,16.6355,31.8077777778,13.5984444444
728.80,15.1844074074,37.5594444444,28.8073333333,29.0794444445,16.6735555556,13.8353333333,17.8205555556,16.1310555556,31.3872222222,13.1636666667
729.12,15.284962963,37.5331666667,28.8263333334,29.0941111111,16.6238888889,13.6957777778,17.8423333333,16.1415555555,31.401,13.0778888889
729.44,15.2362222222,37.3376111111,28.697,29.0181111111,16.7622222222,13.5505555556,17.6847777778,15.9815555556,31.2764444444,12.8911111111
729.76,15.8670740741,37.9605555555,29.2464444444,29.4893333334,17.2327777778,13.9938888889,18.0944444444,16.4255555556,31.8697777778,13.2725555555
730.08,15.9407407407,38.0919444444,29.2933333333,29.6161111111,17.3088888889,14.1285555556,18.0632222222,16.4118333333,31.7601111111,13.449
730.39,15.9091111111,38.1098888889,29.3462222222,29.6172222222,17.1375555556,13.9567777778,17.971,16.3722222222,31.7005555555,13.3774444444
730.71,16.4135185185,38.4964444444,29.8674444445,30.042,17.4727777778,14.3322222222,18.5417777778,16.7807222222,32.0662222222,13.8897777778
731.03,16.7617037037,38.6607777778,30.2817777778,30.2584444444,17.9063333333,14.3291111111,18.8646666667,16.9729444445,32.3683333333,14.2858888889
731.35,16.8353703704,38.8623333333,30.271,30.4832222222,17.8923333333,14.0871111111,19.0635555556,17.0663333333,32.6664444444,14.3325555556
731.67,17.1826296296,39.1845555555,30.3624444444,30.8708888889,18.2347777778,14.4121111111,19.4592222222,17.3168888889,32.9077777778,14.6762222222
731.98,17.3762962963,39.1867777778,30.6533333333,31.1605555556,18.3935555555,14.4657777778,19.638,17.4832777778,33.1456666667,14.9004444445
732.30,18.0224074074,39.7105,31.2356666667,31.7625555556,18.9717777778,15.0762222222,20.2793333333,18.1699444444,33.7944444444,15.6261111111
732.62,18.1488888889,39.8421111111,31.2877777778,31.9102222222,19.0315555556,15.1292222222,20.3455555555,18.2404444445,33.853,15.7085555556
732.94,18.1765555556,40.015,31.2246666667,31.8528888889,18.8171111111,15.2114444444,20.4813333333,18.2942777778,33.9948888889,15.8194444444
733.25,17.7907777778,39.758,30.9143333333,31.6285555555,18.5164444444,15.181,20.2141111111,17.9386111111,33.7308888889,15.7065555555
733.57,17.5904814815,39.3955555556,30.6485555556,31.3583333333,18.4764444445,14.9044444444,20.1036666667,17.7225,33.6471111111,15.4983333333
733.89,17.7554814815,39.1858333333,30.4542222222,31.2675555556,18.5608888889,15.2256666667,20.0876666666,17.7407222222,33.4844444445,15.7676666667
734.21,17.3325925926,38.8782222222,30.1714444444,31.0123333333,18.0887777778,14.8243333333,19.5973333333,17.4827777778,33.2697777778,15.3364444445
734.52,17.1125925926,38.6098333333,29.7244444445,30.9382222222,17.6983333333,14.7808888889,19.4345555556,17.4248888889,33.1207777778,15.2277777778
734.84,17.0369259259,38.3554444445,29.61,30.5996666667,17.3988888889,14.7093333333,19.2604444444,17.303,32.914,15.0921111111
735.16,17.1962222222,38.3712222222,29.5846666667,30.5413333333,17.2125555556,14.7736666667,19.2951111111,17.2747222222,32.9167777778,15.1338888889
735.48,17.0894074074,38.2545555556,29.3558888889,30.4182222222,17.1441111111,14.8058888889,19.2418888889,17.1577222222,32.6801111111,14.974
735.79,16.8819259259,37.8481666667,29.0466666667,30.1261111111,16.8911111111,14.6663333333,19.1426666667,16.9124444445,32.4512222222,14.624
736.11,16.8505185185,37.6839444444,29.0474444444,30.1698888889,17.0414444444,14.6473333333,19.2826666667,17.0042222222,32.4933333333,14.7454444444
736.43,16.5697777778,37.4173888889,29.1378888889,30.1716666667,17.1516666667,14.3842222222,19.0646666667,16.9093888889,32.3073333333,14.4716666666
736.74,16.5625555555,37.3603333333,29.2236666666,30.244,17.0356666667,14.1356666667,19.0402222222,16.9207777778,32.3816666667,14.3174444444
737.06,16.5407777778,37.3971111111,29.4927777778,30.4356666667,17.0364444445,14.3461111111,19.1051111111,17.0120555556,32.3864444444,14.224
737.38,16.6631851852,37.8559444444,29.8906666666,30.9562222222,17.3367777778,14.5128888889,19.3694444444,17.3429444444,32.989,14.3981111111
737.69,17.2755925926,38.2322777778,30.1926666666,31.3184444444,17.9432222222,14.8675555556,19.995,17.5680555556,33.3454444444,14.8476666667
738.01,17.264037037,38.2684444445,30.4244444444,31.531,18.1333333333,14.964,20.0213333333,17.4906111111,33.2641111111,14.8705555555
738.33,17.061,38.1222222222,30.0863333333,31.4407777778,17.9962222222,14.7536666667,19.9215555556,17.2926111111,32.962,14.7332222222
738.64,17.2762222222,38.4162777778,30.4691111111,31.842,18.3801111111,14.9244444444,20.2866666667,17.6630555556,33.2142222222,15.0313333333
738.96,17.212962963,38.3029444445,30.5347777778,31.7154444444,18.3094444444,14.7805555555,20.0511111111,17.5807777778,33.0607777778,14.7846666667
739.28,17.3126666666,38.4377222222,30.7425555555,31.8778888889,18.4173333333,14.7123333333,20.1514444444,17.6668333333,33.0713333333,14.8411111111
739.59,17.249962963,38.5141666667,30.5952222222,31.7298888889,18.358,14.7034444445,19.9698888889,17.5563333333,33.032,14.7366666667
739.91,17.7637407407,38.6130555556,30.8207777778,31.9318888889,18.4005555556,14.996,20.2483333334,17.7841666667,33.3628888889,15.0842222222
740.23,17.6430740741,38.5424444445,30.7754444445,31.7103333333,18.3344444445,14.6164444444,20.1912222222,17.7078333333,33.2356666667,14.9861111111
740.54,17.7612222222,38.5582222222,30.7261111111,31.6668888889,18.2106666666,14.4914444444,20.2465555555,17.7553888889,33.3161111111,15.1871111111
740.86,17.663,38.4118888889,30.9412222222,31.5466666667,18.2265555556,14.3096666667,20.3093333333,17.6166111111,33.12,14.9934444444
741.18,17.3162962963,38.0924444444,30.7705555556,31.3192222222,17.9701111111,14.2532222222,20.0501111111,17.5708333334,32.8242222222,14.9552222222
741.49,17.4562592593,38.274,30.8106666667,31.3187777778,17.988,14.311,20.0695555555,17.6828333333,32.8564444445,15.0286666667
741.81,17.4083333333,38.4178888889,31.1721111111,31.5634444444,18.0224444444,14.2598888889,19.9471111111,17.7722222222,33.0241111111,14.9922222222
742.12,17.1714074074,38.3043888889,30.8893333333,31.2988888889,17.7574444445,13.9417777778,19.4237777778,17.4214444444,32.8546666667,14.6046666667
742.44,17.2422962963,38.3818888889,30.7964444444,31.4027777778,17.8796666667,14.1157777778,19.6203333333,17.6666111111,32.9998888889,14.9954444445
742.76,16.7425185185,38.0338888889,30.5613333333,30.989,17.416,13.6153333333,19.1261111111,17.1717222222,32.5393333333,14.6018888889
743.07,16.459,37.9554444445,30.521,30.5973333333,16.9173333333,13.1737777778,18.7174444445,16.779,32.2731111111,14.2673333333
743.39,16.2428148148,37.9333888889,30.2891111111,30.3711111111,16.7847777778,12.9686666667,18.6858888889,16.5896111111,32.1175555555,14.0877777778
743.70,16.2542592593,37.7388888889,30.1814444444,30.2686666666,16.5528888889,13.3721111111,18.6395555555,16.7199444444,31.9437777778,14.016
744.02,16.2138148148,37.8139444444,30.3284444444,30.4406666667,16.5983333333,13.427,18.6017777778,16.5446111111,31.7697777778,13.9548888889
744.34,15.8578888889,37.3340555555,29.868,30.1941111111,15.909,12.908,18.1845555556,16.1062777778,31.3883333333,13.5148888889
744.65,15.8758888889,37.4981666667,29.9441111111,30.2957777778,15.826,12.8034444444,17.9295555556,15.9137777778,31.5558888889,13.4758888889
744.97,16.2035925926,37.76,30.2048888889,30.782,16.2945555555,13.2322222222,18.2838888889,16.2741666667,32.1538888889,13.7737777778
745.28,16.0824074074,37.5404444444,30.1363333334,30.5504444444,16.4395555555,13.3836666667,18.2122222222,16.3082222222,32.1363333333,13.8082222222
745.60,16.1048888889,37.4552222222,29.9623333333,30.6122222222,16.5886666667,13.6508888889,18.2565555556,16.3795,32.245,13.7415555556
745.91,15.9474444445,37.1257777778,29.8683333333,30.5532222222,16.3596666667,13.3493333333,17.9492222222,15.8178888889,32.0047777778,13.278
746.23,16.2687777778,37.3492777778,29.6991111111,31.002,16.654,13.7934444444,18.3336666667,16.2493333333,32.2033333333,13.4167777778
746.55,16.3345555556,37.3121111111,29.7621111111,31.2497777778,17.0972222222,14.117,18.7426666667,16.5469444444,32.3144444445,13.3628888889
746.86,16.6070740741,37.9877222222,30.1877777778,31.8066666667,17.4478888889,14.6192222222,19.0972222222,16.9755555555,32.7103333333,13.7611111111
747.18,16.6445925926,38.2376666667,30.3571111111,32.1073333333,17.9334444445,14.4635555556,19.2307777778,17.1092777778,32.9416666667,14.0516666667
747.49,16.973,38.6488888889,30.4697777778,32.0961111111,18.2677777778,14.8284444444,19.5555555555,17.538,33.3281111111,14.3333333333
747.81,17.3223333333,38.8815,30.3903333334,32.1121111111,18.5386666667,15.1151111111,19.6147777778,17.6926666667,33.5185555555,14.6596666666
748.12,17.0241851852,38.7193333333,30.1714444445,31.907,18.3124444444,14.9062222222,19.5842222222,17.7413888889,33.2487777778,14.4274444444
748.44,16.8717777778,38.5365555555,30.0251111111,31.5475555555,17.996,14.8266666667,19.4444444444,17.8322777778,33.13,14.2806666667
748.75,17.0501481482,38.4824444445,30.0516666667,31.8058888889,18.0782222222,14.787,19.586,17.7751666667,33.2497777778,14.2843333333
749.07,16.89,38.3296111111,30.3458888889,31.7195555556,18.0476666667,14.8246666667,19.377,17.8023333333,33.196,14.6187777778
749.38,17.1727777778,38.6509444445,30.6563333333,31.9098888889,18.3453333333,15.022,19.8563333333,18.4350555556,33.7075555555,15.1096666666
749.70,17.1985185185,39.113,31.0334444444,31.7915555555,18.4593333333,15.1004444444,19.873,18.3165,33.9045555556,15.2236666667
750.01,17.6447777778,39.4816666667,31.2511111111,32.3778888889,18.6066666667,15.5348888889,20.1155555556,18.6237222222,34.2984444444,15.8535555556
750.33,17.7879259259,39.161,31.2345555556,32.2496666667,18.7358888889,15.4116666667,20.0843333333,18.6256111111,34.2943333333,15.9703333333
750.64,18.327,39.6426111111,31.6345555555,32.4446666667,18.967,15.7411111111,20.4252222222,18.8368333333,34.6638888889,16.1438888889
750.96,18.1449629629,39.4961111111,31.5217777778,32.4101111111,18.7916666667,15.6866666667,20.2526666666,18.9052222222,34.8141111111,16.1853333333
751.27,17.7912222222,39.3935555556,31.5624444444,32.1264444444,18.7542222222,15.5238888889,20.0405555556,18.8236666667,34.7926666667,15.8801111111
751.59,18.1591111111,39.5484444445,31.7936666666,32.1761111111,18.9958888889,16.142,20.261,18.9516111111,34.9268888889,16.0733333333
751.90,17.7608518518,39.3788888889,31.3394444444,31.6675555555,18.6114444444,15.574,19.9344444445,18.3004444444,34.4456666667,15.6477777778
752.22,17.8884074074,39.6871666667,31.2815555556,31.4725555556,18.7062222222,15.4401111111,19.9451111111,18.2606666667,34.435,15.719
752.53,17.8625185185,39.5348333333,30.9907777778,31.2668888889,18.3951111111,14.9478888889,19.9534444444,18.0844444444,34.236,15.244
752.85,17.9665185185,39.5092222222,30.9261111111,31.3365555556,18.5348888889,15.011,19.9735555556,18.0283888889,34.1833333333,15.2282222222
753.16,17.7825555555,39.048,30.6805555556,31.1894444445,18.3993333333,14.6352222222,19.7257777778,17.8389444444,33.9058888889,15.0613333333
753.47,17.6077777778,38.8741666667,30.6306666667,30.838,18.3607777778,14.4351111111,19.5837777778,17.6135,33.7673333333,14.7506666667
753.79,17.2767407407,38.7169444444,30.3798888889,30.7286666667,18.1384444445,14.3593333333,19.2982222222,17.4208888889,33.4611111111,14.4134444445
754.10,17.1024074074,38.5868888889,30.1495555555,30.828,18.0184444445,14.4533333333,19.2315555556,17.6669444444,33.5856666667,14.4483333333
754.42,17.3051481482,38.9114444444,30.5355555556,31.1938888889,18.3074444445,14.5622222222,19.5493333333,17.7913888889,33.7172222222,14.5372222222
754.73,17.4912592593,39.1317222222,30.5404444445,31.4611111111,18.3563333333,14.5873333333,19.8695555556,17.9115555556,33.8595555556,14.6477777778
755.05,17.388962963,38.9837777778,30.3848888889,31.4875555556,18.3151111111,13.8645555556,19.7457777778,17.851,33.7538888889,14.5618888889
755.36,17.8377037037,39.3646111111,30.9962222222,31.9734444444,18.7994444445,14.084,20.087,18.4247222222,34.2381111111,15.1078888889
755.67,17.8052962963,39.4839444444,30.7135555556,32.086,18.809,14.091,20.119,18.5323333333,34.1474444444,14.9627777778
755.99,17.5331851852,39.4428888889,30.3297777778,32.0573333333,18.62,14.2354444444,19.9694444445,18.2733888889,34.037,14.9336666667
756.30,17.2804444444,39.5370555556,30.0318888889,31.9841111111,18.471,14.3864444444,19.8201111111,18.2435,33.7937777778,14.6032222222
756.62,17.4581851852,39.7241666667,30.0726666667,32.0632222222,18.6091111111,14.473,20.1407777778,18.5905,34.0377777778,14.7242222222
756.93,18.0272222222,40.1135555556,30.4284444445,32.5275555556,19.3596666667,14.7951111111,20.7326666667,19.3887777778,34.6004444444,15.299
757.24,18.0997407407,40.4089444444,30.6182222222,32.5241111111,19.3845555556,14.7633333333,21.0988888889,19.6399444444,34.9091111111,15.4395555556
757.56,17.8303333333,40.0435555555,30.5658888889,32.168,19.008,14.3995555556,20.7962222222,19.0242777778,34.5517777778,14.9637777778
757.87,17.6085925926,39.695,30.0127777778,31.8647777778,18.8271111111,14.0114444445,20.3968888889,18.6701111111,34.1527777778,14.5647777778
758.18,18.0221481482,39.9385555555,30.2084444444,32.2813333333,19.2497777778,14.3203333333,20.7807777778,19.1236111111,34.3908888889,14.9516666667
758.50,18.2784074074,40.6596666667,30.6867777778,32.6928888889,19.6126666666,14.8958888889,21.2216666667,19.5250555556,34.8684444444,15.1553333333
758.81,18.1914074074,40.9133333333,30.5488888889,32.8318888889,19.5392222222,15.0796666667,21.2566666667,19.4377777778,34.9231111111,15.1063333333
759.13,18.9371851852,41.3618333333,31.5468888889,33.6143333333,20.2026666667,16.0463333333,21.9518888889,20.1281111111,35.4486666667,16.0251111111
759.44,19.2554074074,41.4135,31.8151111111,33.9511111111,20.587,15.809,22.3287777778,20.4778333333,35.7036666667,16.1927777778
759.75,19.3507037037,41.5018888889,32.0481111111,33.8593333334,20.7351111111,15.3231111111,22.4294444444,20.3978888889,35.9306666667,16.4063333333
760.07,19.5381851852,41.3012222222,31.8247777778,33.8588888889,20.7822222222,15.3054444444,22.359,20.2750555556,35.8143333333,16.4774444445
760.38,18.9994444444,40.7083888889,31.4195555556,33.1818888889,19.8745555555,14.8706666667,21.7361111111,19.4981111111,35.0274444445,15.911
760.69,19.1761111111,40.6791666667,31.3504444444,33.0405555556,20.2241111111,15.1794444444,21.6572222222,19.5434444444,34.8898888889,16.0734444444
761.01,19.4047407407,40.8677777778,31.5376666667,33.3284444445,20.6571111111,15.4352222222,22.0366666667,20.0100555556,35.124,16.5541111111
761.32,19.6415925926,41.1752222222,32.1004444444,33.5033333333,20.9457777778,15.8778888889,22.5961111111,20.5160555555,35.542,16.9214444444
761.63,19.7090740741,41.2644444444,32.4612222222,33.5433333333,21.1638888889,16.1513333333,22.7352222222,20.6206111111,35.6691111111,17.0281111111
761.94,19.5080740741,40.9232777778,32.2108888889,33.2312222222,21.0952222222,16.0142222222,22.6172222222,20.2896666667,35.3745555556,16.7865555555
762.26,19.4574444444,40.3747222222,32.1261111111,32.9268888889,20.9983333333,15.8178888889,22.436,20.2544444444,34.9426666667,16.7607777778
762.57,18.4764444444,39.7873888889,31.3695555555,32.2085555556,20.1198888889,14.99,21.7086666667,19.5677777778,34.3234444445,15.8661111111
762.88,18.5515185185,39.9821666667,31.5777777778,32.1273333333,19.9131111111,15.0573333333,21.7517777778,19.5237222222,34.3022222222,15.9351111111
763.20,18.4681481482,39.9995,31.6818888889,32.2865555555,19.7564444445,15.3253333333,21.7763333333,19.5917222222,34.349,16.0581111111
763.51,18.3800370371,40.1113888889,31.8993333333,32.3797777778,19.6846666667,15.3287777778,21.9915555556,19.7384444445,34.5828888889,16.1322222222
763.82,18.3431481482,40.2518888889,31.9357777778,32.55,19.6306666667,15.3727777778,22.0877777778,19.7284444444,34.8767777778,16.1983333333
764.14,18.2817407407,40.3021111111,31.9281111111,32.6733333333,19.3611111111,15.2846666667,21.997,19.5355555556,34.8047777778,15.9523333333
764.45,18.4960740741,40.5315,32.0344444444,32.9778888889,19.6595555556,15.6516666667,22.1154444445,19.6615,35.0943333333,16.0703333333
764.76,18.4765185185,40.5363333333,31.9318888889,33.0611111111,19.6222222222,15.633,21.9946666667,19.5571666667,35.1207777778,15.9657777778
765.07,18.2436666667,40.4057222222,31.6111111111,32.7071111111,19.2095555556,15.1772222222,21.7312222222,19.3575555556,35.0173333333,15.7994444444
765.39,18.4062962963,40.6535,31.7946666667,32.8987777778,19.2781111111,15.3941111111,22.107,19.8878888889,35.2974444444,16.2984444445
765.70,18.373925926,41.0573333333,31.859,33.1233333334,19.312,15.4714444445,22.4702222222,20.0371111111,35.8811111111,16.1298888889
766.01,19.2089629629,41.764,32.4694444444,33.783,20.1,16.2347777778,23.2985555555,20.7545,36.9762222222,16.8714444444
766.32,19.7980740741,41.9255555555,32.8863333333,34.3534444444,20.8498888889,17.1687777778,23.7893333333,21.1625555556,37.5086666667,17.4054444444
766.64,20.3566296296,42.3346111111,33.2286666667,34.6884444445,21.2968888889,17.4736666667,24.5027777778,21.564,37.9166666667,17.8043333333
766.95,20.6097037037,42.56,33.5344444444,35.057,21.9463333334,18.0573333333,24.9394444444,21.889,38.2052222222,18.1257777778
767.26,20.7881851852,42.9757777778,34.0812222222,35.4334444445,22.27,18.0998888889,25.1658888889,22.2701111111,38.1976666667,18.387
767.57,20.8421111111,43.0135555555,34.4056666667,35.8461111111,22.5462222222,18.0941111111,25.5206666667,22.7958888889,38.8078888889,18.6433333333
767.88,20.9411851852,43.2331666667,34.606,35.5167777778,22.1576666667,18.0235555555,25.6265555555,23.0490555556,38.7144444444,18.7338888889
768.20,21.2275185185,43.3387222222,35.0253333333,35.8646666667,22.0755555556,18.2717777778,25.9457777778,23.3845555556,38.9487777778,19.0715555556
768.51,21.497962963,43.6663888889,35.4308888889,36.3426666667,22.6333333333,19.2268888889,26.4788888889,23.7097777778,39.2351111111,19.4255555555
768.82,21.8572222222,43.3286666667,35.5931111111,36.4455555556,22.9916666666,19.8515555555,26.4782222222,23.5702777778,39.3775555556,19.3872222222
769.13,21.7788518518,43.1453888889,35.855,36.4402222222,22.8142222222,20.0764444445,26.2137777778,23.3159444444,38.9271111111,19.4497777778
769.44,21.6897037037,42.6815555556,35.7822222222,36.296,22.5037777778,20.097,25.9657777778,23.0208888889,38.3294444445,19.3932222222
769.76,21.5029259259,42.9547777778,35.942,36.0003333333,22.0768888889,19.9694444444,25.8046666667,23.2248888889,38.362,19.5405555556
770.07,21.5827407408,42.6556666667,35.9482222222,35.6222222222,21.8962222222,19.9927777778,25.2222222222,22.9146666667,38.0073333333,19.2517777778
770.38,22.0594814815,42.9881111111,36.1935555556,35.7805555556,21.9443333334,20.0675555555,25.2027777778,22.8229444444,38.1606666667,19.3016666667
770.69,22.0917407407,42.6655555556,35.6263333333,35.3271111111,21.8464444445,19.9372222222,25.2204444445,22.4216111111,38.3483333333,18.833
771.00,22.4457037037,42.6218888889,36.0532222222,35.1517777778,22.2068888889,20.242,25.574,22.3225555556,38.4187777778,19.1168888889
771.32,22.4767777778,42.7265555556,36.528,35.5307777778,22.5961111111,20.6016666667,25.744,22.2726666667,38.8576666667,19.3236666667
771.63,22.2878518518,42.4822222222,36.4538888889,35.335,22.2381111111,20.4806666667,25.6344444445,21.9307222222,38.4712222222,19.086
771.94,22.3477407407,42.4963333333,36.4917777778,35.4174444444,22.0216666667,20.3463333333,25.5652222222,22.2422777778,38.3117777778,19.2801111111
772.25,22.2584444444,42.6706111111,36.5555555556,35.4705555556,21.3121111111,19.0833333333,25.2356666667,21.8839444444,38.4254444444,18.6826666667
772.56,22.3795555556,42.6502777778,36.1467777778,35.8183333333,21.7252222222,18.9956666667,25.3813333333,22.1506111111,38.6404444444,19.0212222222
772.87,22.6148888889,43.7005555556,36.7304444444,36.0166666667,22.1964444444,19.2122222222,26.161,22.6607222222,39.2414444444,19.3411111111
773.18,22.2546296296,43.7962222222,36.4637777778,36.2698888889,22.5395555556,19.1624444444,26.1815555556,22.5836111111,39.3298888889,18.6947777778
773.50,21.7874074074,43.6857777778,36.0488888889,36.2175555556,22.5506666667,18.8498888889,26.349,22.6481666667,39.5988888889,18.4772222222
773.81,22.2044444445,44.0222222222,36.6488888889,36.1688888889,22.7644444444,19.2622222222,26.9688888889,23.5777777778,39.9644444444,18.8444444444
774.12,22.126037037,43.8546111111,37.088,36.5566666667,22.8975555556,19.44,26.5894444444,23.5142777778,39.8974444445,18.8906666667
774.43,21.5392222222,43.2306666667,35.8787777778,35.9508888889,22.3394444444,18.7562222222,25.8597777778,22.9488333333,38.749,18.2868888889
774.74,20.9652962963,42.5316666667,34.9401111111,35.3325555556,21.5466666667,17.8856666667,25.2716666667,22.1537222222,37.8253333333,17.3284444445
775.05,21.4151111111,42.5392222222,34.7771111111,35.1607777778,22.2132222222,18.0007777778,25.4661111111,22.3044444444,38.3498888889,17.6535555556
775.36,21.0945555556,41.7857777778,34.5343333333,34.6901111111,21.4704444445,17.3818888889,24.6975555556,21.2093888889,37.8437777778,16.7492222222
775.67,21.3647777778,41.764,34.8363333333,35.1353333333,22.1858888889,18.337,25.3824444444,21.6923333333,38.1868888889,17.4497777778
775.98,21.4632962963,41.7239444445,34.4673333333,34.6411111111,22.0211111111,18.5367777778,25.1761111111,21.3168888889,37.9606666667,16.9821111111
776.30,21.8656296296,40.7956111111,34.0192222222,34.5497777778,21.6093333333,18.4181111111,24.975,21.1018888889,37.3754444444,16.6438888889
776.61,21.6004074074,40.8090555555,34.1158888889,34.4254444445,21.3577777778,18.2456666667,24.6973333333,20.6842777778,36.837,16.8258888889
776.92,21.4422962963,40.3843888889,34.095,34.3148888889,20.9652222222,18.3686666667,24.2958888889,20.447,36.5171111111,16.6806666667
777.23,21.0132592593,39.7423888889,33.5641111111,33.9333333333,20.4782222222,17.885,23.7542222222,19.7629444445,36.1388888889,16.2882222222
777.54,20.5697407408,39.2906111111,32.9498888889,33.0685555555,20.1223333333,17.3012222222,23.966,19.6157222222,35.6796666667,15.9774444444
777.85,21.2458148148,39.7336111111,34.3433333333,33.9944444444,20.9,18.1452222222,24.9678888889,20.5188333333,36.6576666667,16.9697777778
778.16,22.2192592593,40.6568333333,35.9897777778,35.147,22.1304444445,18.7323333333,26.216,21.7825555555,37.831,18.5491111111
778.47,21.7946296296,40.8181111111,35.8997777778,35.1186666666,21.9711111111,19.0701111111,25.9321111111,21.5388888889,37.7033333334,18.3728888889
778.78,22.3432962963,41.1225,36.1252222222,35.5574444444,22.948,19.4115555556,27.0238888889,22.3290555556,38.2376666667,18.8536666667
779.09,22.0843703704,41.0585,35.2401111111,34.5073333333,22.2128888889,19.0661111111,26.2327777778,21.9076111111,37.56,18.7657777778
779.40,21.9790740741,40.7928888889,35.7772222222,34.5645555556,22.0422222222,18.8216666667,26.3806666667,22.2458888889,37.558,18.8502222222
779.71,22.1650740741,40.9634444445,36.2898888889,35.1551111111,22.8325555556,19.4945555556,26.7142222222,22.8278333333,38.4931111111,19.7236666667
780.02,22.9058888889,40.5436111111,36.4997777778,35.3934444444,23.1664444445,19.6565555556,26.9814444444,23.1283333333,38.7031111111,20.2861111111
780.33,22.9947037037,41.1673888889,36.8527777778,35.9513333333,23.5602222222,19.5558888889,27.5356666666,23.4828333333,39.2668888889,20.535
780.64,22.3904444445,40.9914444445,36.6973333333,35.8763333333,23.4491111111,19.6695555556,26.9913333333,23.291,39.161,20.0653333333
780.95,23.2319629629,41.8933888889,37.2994444444,36.7911111111,24.3647777778,20.5083333333,27.5836666667,24.2850555556,39.5316666667,20.7074444444
781.26,23.1825185185,42.314,36.4458888889,36.4764444445,23.6224444445,20.2576666667,27.1481111111,24.0505,39.3774444444,20.3484444445
781.57,22.013037037,41.2396666667,34.5676666667,35.2058888889,22.5203333333,19.1253333333,25.71,22.9218888889,38.1378888889,18.6213333333
781.88,22.229,41.3777222222,35.1714444444,35.667,22.6868888889,18.9384444444,25.6917777778,23.4923333334,37.753,18.8041111111
782.19,22.5018888889,42.0313333333,35.6937777778,35.9458888889,22.9462222222,18.9904444444,25.8523333333,23.8693333333,37.9812222222,19.232
782.50,23.0495925926,42.5535,36.9233333333,37.2003333333,23.852,19.5802222222,26.8348888889,24.9066111111,39.118,19.25
782.81,23.5127407408,43.8339444444,37.6074444444,37.9128888889,25.0791111111,20.0633333333,27.2488888889,25.3955,40.094,20.2266666667
783.12,23.4944074074,44.5652222222,37.4247777778,37.8634444445,25.3922222222,19.4251111111,27.5091111111,25.2113333333,40.1556666667,19.9954444445
783.43,22.8022962963,44.6117777778,36.9254444445,37.1487777778,24.5648888889,18.764,27.4206666667,25.0278333334,40.0045555556,19.3665555556
783.74,22.3012962963,43.4385,35.9105555556,36.0801111111,23.443,17.6104444444,26.4948888889,24.6242222222,38.9625555555,18.7746666667
784.05,22.2487037037,43.5098888889,36.2963333333,36.0683333333,23.2365555556,17.641,26.04,24.5241111111,38.906,19.2023333333
784.36,22.4905185185,43.2252222222,36.7148888889,36.0015555556,23.1538888889,18.4381111111,25.972,24.5457222222,39.8321111111,19.9793333333
784.67,22.1908518518,43.3885,37.0876666666,36.8296666667,24.0174444445,18.9722222222,25.9766666667,24.3927777778,40.5727777778,20.0282222222
784.98,22.6715925926,43.3286666667,37.5522222222,36.797,24.3256666667,19.6188888889,26.441,24.6512222222,40.7253333333,21.2226666667
785.29,22.9184814815,42.7667222222,36.9468888889,36.4191111111,23.8648888889,19.5118888889,26.3638888889,24.2285555556,41.2061111111,20.9081111111
785.60,21.9884074074,42.1111666667,35.766,35.9298888889,23.0056666667,19.9533333333,25.1928888889,23.1228888889,40.5847777778,19.9882222222
785.91,22.3989259259,42.0526666667,35.558,35.4426666667,23.0983333333,19.7325555555,25.2651111111,23.1328888889,40.1913333333,20.5048888889
786.22,22.075037037,41.033,34.5214444444,34.5553333334,22.1767777778,19.0313333333,25.0962222222,22.5503888889,39.1604444444,19.3595555556
786.53,21.3250740741,40.4348333333,34.3454444444,33.8114444445,21.6326666667,18.8632222222,24.0685555555,22.15,38.1936666667,18.6185555555
786.84,21.7327037037,40.6175555556,34.7358888889,34.1174444444,22.0676666667,19.0082222222,24.2212222222,22.5534444444,38.6347777778,18.2683333333
