wavelength,Back_ComGarm,Belly_ComGarm,Breast_ComGarm,Crissum_ComGarm,Crown_ComGarm,DorTail_ComGarm,Patch10_ComGarm,Rump_ComGarm,Throat_ComGarm,WingTip_ComGarm
547.58,9.07744444445,22.6682222222,13.2629444444,11.2874451178,8.07111111111,8.39777777778,8.87,11.4660185185,12.7517777778,9.243
547.92,9.14977777778,22.771,13.386,11.3940141414,8.16788888889,8.43377777778,8.91933333333,11.5484814815,12.836,9.31525
548.27,9.19711111111,22.844,13.4603888889,11.4919501683,8.236,8.50377777778,8.97622222222,11.6013518518,12.91,9.361
548.61,9.28022222222,22.9684444444,13.6236666667,11.632393266,8.33877777778,8.59944444444,9.04122222222,11.6995185185,13.0426666667,9.4535
548.95,9.29511111111,23.0584444444,13.7589444444,11.7258451178,8.401,8.65488888889,9.10211111111,11.7388703704,13.1454444444,9.49
549.29,9.33977777778,23.1618888889,13.8622777778,11.8212558922,8.44944444444,8.68444444445,9.14333333333,11.7776111111,13.235,9.538
549.64,9.39833333333,23.241,13.9976111111,11.9227077441,8.51,8.73733333333,9.167,11.8237962963,13.3306666667,9.595
549.98,9.44288888889,23.3592222222,14.1022222222,12.0378774411,8.58911111111,8.80344444444,9.22022222221,11.8686481482,13.4403333333,9.645
550.32,9.44488888889,23.3908888889,14.1964444445,12.1082047138,8.63533333333,8.80688888889,9.21788888889,11.8415,13.5031111111,9.60225
550.66,9.41444444444,23.3875555556,14.2465555556,12.1363986532,8.64688888889,8.80355555556,9.23088888889,11.8085555556,13.5422222222,9.5755
551.01,9.46255555556,23.4468888889,14.3373888889,12.2231851852,8.72044444444,8.84411111111,9.27433333334,11.8482962963,13.6473333333,9.66
551.35,9.429,23.5143333333,14.3641666667,12.2409851852,8.689,8.80322222222,9.23244444444,11.786,13.692,9.69025
551.69,9.38066666667,23.4986666666,14.3445,12.2141508417,8.66466666667,8.74944444444,9.17700000001,11.7455740741,13.7335555556,9.63675
552.03,9.34322222222,23.5087777778,14.3889444444,12.2046612795,8.695,8.70655555555,9.17377777778,11.7352037037,13.7821111111,9.555
552.38,9.30244444444,23.5252222222,14.3955555556,12.1642821549,8.68222222222,8.65988888889,9.12666666667,11.6929074074,13.7845555555,9.51775
552.72,9.29266666667,23.5032222222,14.4086666667,12.1621838384,8.69133333333,8.63544444445,9.08966666667,11.6657962963,13.7896666667,9.4915
553.06,9.29088888889,23.5318888889,14.4282222222,12.2040747475,8.725,8.664,9.09788888889,11.6761666666,13.8168888889,9.4975
553.40,9.27955555555,23.5997777778,14.4454444444,12.2370080808,8.73077777778,8.66577777778,9.11166666667,11.6782777778,13.8731111111,9.508
553.74,9.30455555556,23.647,14.5362222222,12.2815636364,8.78233333333,8.71544444445,9.17544444444,11.7316481481,13.9135555555,9.57175
554.09,9.33822222222,23.7187777778,14.6038888889,12.324793266,8.82711111111,8.74522222222,9.19944444444,11.7615,13.9858888889,9.62475
554.43,9.38844444444,23.7754444445,14.6571666667,12.3841171717,8.90077777778,8.76455555556,9.22944444443,11.7953148148,14.0411111111,9.68
554.77,9.33066666667,23.8036666667,14.6546111111,12.3810343435,8.90155555556,8.72877777778,9.20466666667,11.7721851852,14.0573333333,9.62475
555.11,9.335,23.8277777778,14.7149444444,12.4253326599,8.94633333333,8.76566666667,9.20444444444,11.8218888889,14.1003333333,9.64125
555.45,9.38211111111,23.9061111111,14.8414444445,12.505983165,9.022,8.82266666667,9.25833333334,11.8689074074,14.163,9.68175
555.80,9.39233333333,23.9492222222,14.9117777778,12.5546639731,9.03177777778,8.79155555555,9.24633333332,11.8822592593,14.2283333334,9.7215
556.14,9.40133333333,24.0297777778,14.9527222222,12.6349144781,9.08288888889,8.80433333333,9.28566666667,11.9186666667,14.2988888889,9.7555
556.48,9.40911111111,24.1094444444,15.0236666667,12.7076148148,9.13933333333,8.79477777778,9.30122222221,11.9401481481,14.365,9.80575
556.82,9.44466666667,24.1905555556,15.1181666667,12.7719649832,9.21355555555,8.813,9.31555555557,11.9672407407,14.4763333333,9.84275
557.16,9.46377777778,24.2731111111,15.2413888889,12.845257239,9.28922222222,8.83622222222,9.33866666668,12.0314074074,14.5366666667,9.843
557.50,9.45388888889,24.2768888889,15.2990555556,12.8885973064,9.32822222222,8.84144444444,9.30666666666,12.005537037,14.5835555555,9.799
557.85,9.48866666666,24.3518888889,15.3722777778,12.9502107744,9.38855555556,8.86177777778,9.34377777777,12.026037037,14.6645555556,9.83775
558.19,9.51033333334,24.3822222222,15.4573888889,13.0038444445,9.41411111111,8.886,9.36222222223,12.0572407407,14.7266666667,9.807
558.53,9.57355555556,24.4538888889,15.5661666667,13.0910296296,9.49422222222,8.93255555555,9.39933333332,12.1044259259,14.8247777778,9.853
558.87,9.57911111111,24.4867777778,15.6355,13.1422565657,9.54244444445,8.943,9.46866666668,12.105462963,14.8832222222,9.8255
559.21,9.50288888889,24.4245555556,15.575,13.1090754209,9.51755555556,8.89433333333,9.40433333332,12.0252037037,14.8788888889,9.768
559.55,9.49477777778,24.4668888889,15.5830555556,13.1334740741,9.55633333333,8.92388888889,9.42533333334,12.0052407407,14.9006666667,9.76525
559.89,9.47022222222,24.4525555556,15.6110555555,13.122206734,9.57133333333,8.90588888889,9.3961111111,11.9639259259,14.8968888889,9.70625
560.23,9.46822222222,24.523,15.6302777778,13.1110545455,9.52211111111,8.87611111111,9.36544444443,11.9551481482,14.9274444444,9.66675
560.58,9.436,24.525,15.6596111111,13.1059380472,9.50633333333,8.85233333333,9.35999999999,11.9542592592,14.9521111111,9.64675
560.92,9.45066666666,24.5604444445,15.6754444444,13.1185838384,9.54022222221,8.81777777778,9.40277777778,11.9578333334,15.0043333333,9.64375
561.26,9.43555555555,24.5861111111,15.6880555556,13.1224734007,9.53822222221,8.78044444445,9.36633333333,11.9280555556,15.0383333333,9.624
561.60,9.40122222222,24.5963333333,15.736,13.152946128,9.52144444443,8.76266666667,9.31255555557,11.9296851852,15.0525555555,9.56325
561.94,9.41277777778,24.6567777778,15.8064444444,13.2047582492,9.54911111111,8.776,9.32611111111,11.9273333333,15.1373333333,9.64825
562.28,9.394,24.6631111111,15.8253888889,13.2255609428,9.56366666667,8.77088888889,9.31633333332,11.9087592592,15.1761111111,9.6025
562.62,9.403,24.7488888889,15.8942222222,13.2741616162,9.58544444446,8.75566666667,9.27777777778,11.9331666667,15.2183333333,9.6635
562.96,9.39688888889,24.8188888889,15.9402777778,13.2964343435,9.57899999999,8.73766666667,9.25133333334,11.932962963,15.276,9.65775
563.30,9.40522222222,24.8432222222,16.0266111111,13.3334909091,9.5991111111,8.75066666667,9.22466666667,11.9633333333,15.3578888889,9.6545
563.64,9.41755555556,24.8691111111,16.0841111111,13.3577723906,9.61388888889,8.72933333333,9.24122222222,11.9637222222,15.4641111111,9.6795
563.99,9.46655555556,24.9077777778,16.1737222222,13.4128269361,9.71677777778,8.77933333333,9.32144444446,11.9967407407,15.555,9.70625
564.33,9.445,24.905,16.2088333333,13.4260377104,9.72888888889,8.75411111111,9.28,11.9668888889,15.5821111111,9.7145
564.67,9.431,24.898,16.2222222222,13.3900356902,9.69922222221,8.74911111111,9.19844444446,11.9127407407,15.586,9.6635
565.01,9.42044444444,24.9588888889,16.2541111111,13.383149495,9.74833333332,8.72077777778,9.22844444444,11.9483888889,15.6397777778,9.69625
565.35,9.39322222222,24.9972222222,16.2696666667,13.3796161616,9.79055555554,8.71566666666,9.22622222223,11.9160185185,15.6555555556,9.7045
565.69,9.36544444444,25.0432222222,16.2955555556,13.3677441078,9.80311111112,8.71844444444,9.20500000001,11.9356851852,15.6816666667,9.6605
566.03,9.41588888889,25.1042222222,16.3881666667,13.40216633,9.84877777778,8.72044444445,9.24188888888,11.9722592592,15.7502222222,9.6755
566.37,9.36533333333,25.047,16.3853333333,13.3584074074,9.84077777779,8.685,9.23877777778,11.9281666667,15.7631111111,9.6245
566.71,9.40122222222,25.1163333333,16.4741666667,13.4261744108,9.92722222223,8.73333333333,9.3008888889,11.9835185185,15.849,9.66525
567.05,9.41311111111,25.1896666667,16.5316666667,13.4738666667,9.98633333333,8.72177777778,9.32722222222,11.9932222222,15.8977777778,9.74725
567.39,9.433,25.2526666667,16.6165,13.5124525252,10.0324444444,8.74544444444,9.3328888889,12.0360185185,15.9464444444,9.7745
567.73,9.38755555555,25.2574444444,16.6508888889,13.5394774411,10.0558888889,8.73488888889,9.30677777777,12.0288148148,15.9847777778,9.764
568.07,9.38266666666,25.3238888889,16.7107777778,13.5584498317,10.1214444444,8.74877777778,9.32299999999,12.038037037,16.0437777778,9.76775
568.41,9.37644444445,25.3963333333,16.7852222222,13.6276686869,10.1782222222,8.78355555556,9.37133333333,12.0681666667,16.1256666667,9.80025
568.75,9.40088888889,25.4076666667,16.8460555555,13.6911333333,10.1958888889,8.80644444444,9.38366666666,12.0514259259,16.2061111111,9.77575
569.09,9.39022222222,25.4465555556,16.8819444445,13.690579798,10.2393333333,8.79766666667,9.384,12.06,16.2727777778,9.73
569.43,9.41944444445,25.5082222222,16.9766111111,13.7584047138,10.3093333333,8.79111111111,9.38533333333,12.0866111111,16.3643333333,9.71375
569.77,9.373,25.4855555555,17.0031666667,13.7449124579,10.2925555556,8.77566666667,9.33066666667,12.0303333333,16.3436666667,9.6835
570.11,9.40533333333,25.5886666667,17.0841111111,13.8081138047,10.3505555555,8.79588888889,9.34088888889,12.0593333333,16.4293333334,9.69
570.45,9.40522222222,25.6322222222,17.1517777778,13.8304848485,10.3752222222,8.76788888889,9.32477777777,12.0565925926,16.4481111111,9.71
570.79,9.40644444444,25.6804444444,17.1932222222,13.8282026936,10.3878888889,8.77533333333,9.32255555554,12.0640925926,16.5082222222,9.6315
571.13,9.41188888889,25.6983333333,17.2072777778,13.8677225589,10.4051111111,8.78511111111,9.3021111111,12.0591481481,16.5578888889,9.62375
571.47,9.41966666667,25.7223333333,17.2174444444,13.8810814815,10.4226666666,8.76477777778,9.29011111112,12.0389074074,16.5668888889,9.61325
571.81,9.47022222222,25.7652222222,17.2802222222,13.9480720539,10.4583333333,8.77288888889,9.31133333332,12.076037037,16.6408888889,9.62175
572.15,9.51066666667,25.7976666667,17.3423333333,13.9918727273,10.5131111111,8.77455555556,9.331,12.0943888889,16.6968888889,9.64425
572.49,9.47877777778,25.7942222222,17.3755555556,13.9953447812,10.5476666667,8.75122222222,9.31966666667,12.0893333333,16.7037777778,9.70325
572.83,9.51911111111,25.8546666667,17.4943888889,14.0829784512,10.5721111111,8.79355555555,9.34788888888,12.1375370371,16.8041111111,9.769
573.17,9.48355555556,25.8595555556,17.5228333333,14.0804558923,10.5821111111,8.76744444444,9.34855555556,12.1121666666,16.809,9.75875
573.51,9.462,25.9041111111,17.5429444444,14.101630303,10.6195555556,8.73577777778,9.34277777779,12.1196296296,16.866,9.78575
573.85,9.44755555556,25.906,17.6087777778,14.1064612795,10.6376666667,8.72455555555,9.32655555556,12.1130555556,16.8934444444,9.7655
574.19,9.42722222222,25.9071111111,17.6431666667,14.1034754209,10.6328888889,8.71344444444,9.29644444443,12.0888148148,16.9304444444,9.7285
574.53,9.45022222222,25.9263333333,17.7046111111,14.1636861953,10.6604444444,8.72555555556,9.30866666668,12.0844629629,16.9774444445,9.79875
574.87,9.45977777778,25.9961111111,17.7958888889,14.2145481481,10.7223333333,8.73866666666,9.358,12.0990555556,17.0346666667,9.80475
575.21,9.46777777778,26.0602222222,17.9197777778,14.2682882155,10.7261111111,8.75677777778,9.34288888889,12.1073333333,17.098,9.80625
575.55,9.41866666667,26.0838888889,17.9567222222,14.27993266,10.7275555556,8.76233333333,9.31199999999,12.0707592593,17.102,9.807
575.89,9.35377777778,26.0973333334,17.9672222222,14.2763670034,10.708,8.734,9.26588888888,12.0332037037,17.122,9.778
576.22,9.32066666666,26.1505555555,18.0214444444,14.30006734,10.7073333333,8.74088888889,9.22066666667,12.0097222222,17.1856666667,9.6865
576.56,9.293,26.1666666666,18.032,14.3374754209,10.7415555555,8.71044444444,9.20255555555,11.9915925926,17.189,9.697
576.90,9.34233333333,26.2577777778,18.1258888889,14.4133717172,10.799,8.77722222222,9.23322222222,12.0447407407,17.2387777778,9.74075
577.24,9.38644444444,26.3297777778,18.2251666667,14.5021636364,10.8538888889,8.84122222222,9.27,12.0971851852,17.2887777778,9.761
577.58,9.44755555556,26.4402222222,18.3285,14.6428632997,10.9423333333,8.88744444444,9.34177777779,12.1780740741,17.395,9.85775
577.92,9.44344444445,26.493,18.404,14.7168942761,10.9936666667,8.89422222222,9.35733333332,12.1993703704,17.4381111111,9.877
578.26,9.43044444444,26.5268888889,18.4441666667,14.7560794613,11.0476666667,8.876,9.31655555554,12.1693148148,17.4644444444,9.82425
578.60,9.41666666667,26.5767777778,18.5407777778,14.8225212121,11.1037777778,8.866,9.29655555554,12.2048148148,17.5106666667,9.83125
578.94,9.35855555555,26.5536666667,18.5313333333,14.8611454546,11.1284444444,8.84755555556,9.25777777778,12.1945925926,17.538,9.82825
579.28,9.39833333334,26.6334444445,18.6166111111,14.9455097643,11.1924444445,8.85422222222,9.29233333334,12.2286851852,17.6348888889,9.88425
579.61,9.43088888889,26.6707777778,18.7104444445,15.0059178451,11.2528888889,8.87644444444,9.31811111111,12.26,17.692,9.953
579.95,9.49266666667,26.7507777778,18.7661111111,15.072823569,11.3175555556,8.87,9.33233333332,12.2788148148,17.7193333333,9.95375
580.29,9.49922222222,26.7592222222,18.8224444445,15.077596633,11.3281111111,8.88111111111,9.34377777777,12.2832037037,17.7571111111,9.91875
580.63,9.44688888889,26.7315555555,18.8279444445,15.1041643098,11.3446666667,8.83022222222,9.29522222221,12.2171481481,17.8108888889,9.89875
580.97,9.43622222222,26.7433333333,18.8970555556,15.1529171717,11.4043333334,8.81544444444,9.32411111112,12.2395185185,17.9364444444,9.915
581.31,9.40711111111,26.724,18.9301666667,15.1891548822,11.4011111111,8.81344444444,9.31533333333,12.2046111111,17.9805555556,9.85725
581.65,9.44266666667,26.7688888889,18.9587222222,15.2457919192,11.4313333333,8.86888888889,9.33700000001,12.1889074074,18.0381111111,9.90925
581.98,9.45066666666,26.8182222222,19.0283888889,15.3057501683,11.4305555555,8.86844444445,9.34777777777,12.243037037,18.1054444445,9.9325
582.32,9.41666666667,26.7795555556,19.0038333333,15.2952424242,11.3876666667,8.84522222222,9.30777777779,12.1596296296,18.0874444444,9.94425
582.66,9.52222222222,26.9456666667,19.146,15.3771690236,11.4898888889,8.93744444444,9.43966666666,12.2489259259,18.2184444444,10.0105
583.00,9.54455555556,26.9995555555,19.2471111111,15.4403818182,11.545,8.96177777778,9.48933333334,12.3051851852,18.2954444444,10.0045
583.34,9.58044444444,27.0602222222,19.3583888889,15.542569697,11.6415555555,8.97044444444,9.52233333334,12.3160740741,18.3953333333,10.01025
583.68,9.66822222222,27.13,19.5015,15.6688983165,11.7175555555,9.07577777778,9.61577777778,12.4145555556,18.5385555556,10.19125
584.01,9.70011111111,27.178,19.6112777778,15.7359872054,11.7708888889,9.07255555555,9.59744444443,12.4379814815,18.6201111111,10.2415
584.35,9.6981111111,27.1531111111,19.6440555556,15.7552154882,11.7776666667,9.01577777778,9.57755555557,12.4469629629,18.6742222222,10.25025
584.69,9.692,27.1863333333,19.6907222222,15.7698397306,11.7823333333,8.99466666667,9.51722222221,12.4051481481,18.6742222222,10.24825
585.03,9.69722222222,27.2687777778,19.7693333333,15.7516700337,11.8045555556,8.94677777778,9.50377777778,12.4143888889,18.7298888889,10.25475
585.37,9.62977777778,27.2578888889,19.7923333333,15.7474969697,11.7982222222,8.84744444445,9.4468888889,12.3815185185,18.7247777778,10.13175
585.70,9.63255555555,27.3237777778,19.845,15.7687717172,11.863,8.88622222222,9.49322222223,12.3993518518,18.7646666667,10.133
586.04,9.65166666667,27.3464444445,19.9472777778,15.788983165,11.8802222222,8.87355555556,9.50666666668,12.3931851852,18.8475555556,10.13325
586.38,9.588,27.2957777778,19.9509444444,15.7673023569,11.8811111111,8.81533333333,9.46033333332,12.3493703703,18.838,10.076
586.72,9.49555555556,27.2555555556,19.9509444444,15.7058531986,11.8491111111,8.74444444445,9.39966666667,12.2821666667,18.84,10.01275
587.06,9.35977777778,27.2154444445,19.8496666667,15.5831171717,11.7392222222,8.64833333333,9.272,12.2064444445,18.727,9.914
587.39,9.26055555556,27.2251111111,19.8503333333,15.528016835,11.7151111111,8.571,9.20466666666,12.1608703704,18.6882222222,9.7855
587.73,9.27144444444,27.2503333333,19.861,15.5569649831,11.7781111111,8.592,9.25566666666,12.1576481481,18.7174444444,9.78075
588.07,9.32488888889,27.3582222222,19.9942777778,15.6150094276,11.8825555556,8.71533333333,9.34755555556,12.2165555555,18.8244444444,9.82825
588.41,9.346,27.4574444445,20.0881111111,15.6514673401,11.951,8.75688888889,9.39477777779,12.269962963,18.8877777778,9.8515
588.74,9.336,27.4604444444,20.1054444445,15.6854585859,12.0232222222,8.79322222222,9.38911111112,12.2480185185,18.9228888889,9.909
589.08,9.44333333333,27.5652222222,20.2515555556,15.777596633,12.1673333333,8.882,9.49,12.35,19.074,10.0125
589.42,9.37922222222,27.5497777778,20.2845,15.7637340067,12.1811111111,8.87377777778,9.45199999999,12.2901481481,19.1033333333,9.975
589.76,9.39944444444,27.6467777778,20.2763888889,15.8421824916,12.2573333333,8.92855555556,9.46866666667,12.3214444444,19.1888888889,9.98225
590.09,9.44133333333,27.7562222222,20.3848888889,15.919247138,12.3643333333,8.96055555556,9.52333333334,12.3683518519,19.3313333333,10.09725
590.43,9.44822222222,27.7906666667,20.3975,15.9406962963,12.3976666667,8.93844444444,9.48911111112,12.3317407407,19.3376666667,10.075
590.77,9.51,27.8803333333,20.4872222222,16.0550383838,12.4686666667,8.97033333333,9.53822222221,12.3512037037,19.5095555555,10.08925
591.11,9.53311111111,27.9151111111,20.5027777778,16.1015265993,12.523,8.99866666667,9.60744444446,12.3587407407,19.6214444445,10.1425
591.44,9.52966666667,27.9642222222,20.5591666667,16.1350922559,12.5147777778,8.98833333333,9.5648888889,12.3440740741,19.7023333333,10.18225
591.78,9.46811111111,27.9431111111,20.5202222222,16.0964222222,12.4434444444,8.90211111111,9.46555555557,12.2610740741,19.6813333333,10.109
592.12,9.456,27.9248888889,20.4927222222,16.1013117845,12.4664444444,8.88688888889,9.43722222223,12.2371851852,19.7465555556,10.104
592.46,9.45755555555,27.9501111111,20.5178888889,16.1325272727,12.4858888889,8.92011111111,9.43666666668,12.2077407407,19.7802222222,10.0585
592.79,9.43277777778,27.9425555556,20.5346111111,16.1235771044,12.45,8.89777777778,9.40222222223,12.1731296296,19.814,10.00775
593.13,9.447,27.9757777778,20.5954444444,16.1488700337,12.4623333333,8.84355555555,9.40744444443,12.1757592592,19.8817777778,10.03475
593.47,9.41088888889,27.9897777778,20.6738888889,16.1645845118,12.4706666667,8.81077777778,9.41444444444,12.1930555556,19.9062222222,10.0645
593.80,9.39911111111,28.0013333333,20.719,16.1776909091,12.4645555556,8.80388888889,9.36333333333,12.1438888889,19.9411111111,10.01025
594.14,9.39633333333,27.9784444444,20.7199444445,16.1754989899,12.4736666667,8.80666666667,9.34288888889,12.1297222222,19.9872222222,10.00825
594.48,9.41566666667,28.0147777778,20.823,16.2022350168,12.5657777778,8.84377777778,9.35822222222,12.1630555556,20.0152222222,9.98875
594.81,9.46388888889,28.0557777778,20.9420555556,16.2341454546,12.6721111111,8.88888888889,9.3351111111,12.1998703704,20.0764444444,9.9855
595.15,9.42577777778,27.9945555556,20.9521111111,16.1481636364,12.7083333333,8.83688888889,9.33044444446,12.1710740741,20.0731111111,9.88825
595.49,9.47088888889,28.1062222222,21.0580555555,16.1941602694,12.806,8.88811111111,9.40744444443,12.2449259259,20.1622222222,9.94325
595.82,9.47055555556,28.1674444445,21.1699444444,16.2392835017,12.8624444445,8.89511111111,9.44655555557,12.2416296297,20.2113333333,9.96125
596.16,9.52344444444,28.248,21.2784444444,16.2863508417,12.9241111111,8.92711111111,9.47633333332,12.3327037037,20.3033333333,10.01075
596.50,9.50933333333,28.3046666667,21.342,16.3180599327,12.9776666667,8.961,9.49188888889,12.3395,20.3412222222,10.031
596.83,9.521,28.3294444445,21.367,16.3680976431,13.026,9.02122222222,9.46377777777,12.3819259259,20.3967777778,10.028
597.17,9.57333333333,28.3661111111,21.4302222222,16.3914080808,13.1214444445,9.07422222222,9.5268888889,12.4226851852,20.4762222222,10.01275
597.51,9.58455555556,28.3941111111,21.4301666667,16.4063616161,13.1563333333,9.07466666666,9.50977777777,12.4393148148,20.4914444445,10.01325
597.84,9.623,28.5007777778,21.5468333333,16.4878148148,13.2572222222,9.13755555556,9.56866666668,12.5133518519,20.56,10.0705
598.18,9.60344444445,28.5186666667,21.6048888889,16.5149420876,13.2733333333,9.13411111111,9.58200000001,12.5485740741,20.6073333333,10.10925
598.52,9.57866666667,28.5622222222,21.6582777778,16.582986532,13.2754444444,9.095,9.57099999999,12.5691481481,20.6435555556,10.151
598.85,9.60488888889,28.6793333333,21.7691111111,16.721813468,13.3654444445,9.165,9.64777777779,12.656962963,20.7413333333,10.239
599.19,9.58166666667,28.6517777778,21.8326111111,16.7784215488,13.4216666666,9.13366666667,9.63355555556,12.6292777778,20.7428888889,10.172
599.53,9.58344444445,28.6915555555,21.8735,16.8191104377,13.4148888889,9.09677777778,9.60966666667,12.6356666666,20.7556666666,10.119
599.86,9.55066666667,28.6822222222,21.8851111111,16.8504141414,13.4628888889,9.01966666667,9.5888888889,12.5967407407,20.7942222222,10.0675
600.20,9.53266666667,28.7266666667,21.9142777778,16.8788936027,13.4676666667,8.97811111111,9.55344444444,12.599,20.836,10.07
600.53,9.56488888889,28.7835555556,22.0233888889,16.9309380471,13.5654444444,8.93811111111,9.64333333333,12.6136111111,20.8924444444,10.064
600.87,9.55866666667,28.8434444445,22.0887222222,16.9619643098,13.5991111111,8.943,9.61322222221,12.6023148148,20.9564444444,10.115
601.21,9.59988888889,28.9271111111,22.2272222222,17.0641319865,13.6875555556,8.99955555556,9.68988888889,12.6606111111,21.1346666667,10.1165
601.54,9.64511111111,28.9557777778,22.2723888889,17.0793252525,13.7113333333,8.99355555556,9.71688888888,12.656037037,21.2176666667,10.09075
601.88,9.72433333334,29.0716666667,22.3933333333,17.1550821549,13.8186666667,9.1,9.76277777778,12.7198333333,21.3641111111,10.14475
602.21,9.73633333333,29.0632222222,22.4086666667,17.1236161616,13.847,9.12966666667,9.80633333333,12.6754444445,21.4395555556,10.103
602.55,9.73044444443,29.076,22.4238333333,17.1048902357,13.8646666666,9.10666666667,9.76666666668,12.6439074074,21.482,10.12975
602.88,9.73722222223,29.1187777778,22.4540555556,17.1305333333,13.8976666667,9.15311111111,9.74777777779,12.6690740741,21.5736666667,10.2735
603.22,9.71755555556,29.1177777778,22.4727222222,17.1316585859,13.9364444444,9.20533333333,9.72933333334,12.653962963,21.67,10.27025
603.56,9.74011111112,29.1522222222,22.5016666667,17.1139737374,13.9705555556,9.23611111111,9.74277777778,12.6386666666,21.7166666667,10.30375
603.89,9.74933333333,29.1796666667,22.5456666667,17.1371474748,14.0222222222,9.258,9.79055555556,12.6878888889,21.772,10.35875
604.23,9.69088888889,29.1514444444,22.5331666667,17.1344343435,13.9976666667,9.24133333333,9.73099999999,12.6418148148,21.7595555556,10.381
604.56,9.62022222222,29.0798888889,22.517,17.0953474748,13.9734444444,9.15466666667,9.66711111111,12.595,21.7056666667,10.292
604.90,9.57011111111,29.0314444444,22.4983888889,17.091146128,13.9724444444,9.13244444444,9.65722222222,12.5849444444,21.6794444444,10.33075
605.23,9.51211111111,29.0374444444,22.5293888889,17.1203205387,13.9752222222,9.10266666667,9.58444444444,12.5637777778,21.6701111111,10.33525
605.57,9.43666666667,28.966,22.4816666667,17.0928289562,13.9252222222,9.00422222222,9.53244444446,12.4857962963,21.6161111111,10.23375
605.90,9.39144444444,28.9736666667,22.4936666667,17.1328410774,13.9465555556,8.97211111111,9.5078888889,12.4580185185,21.5995555556,10.21175
606.24,9.40033333333,29.0168888889,22.5753333333,17.2266875421,14.0074444444,9.01655555556,9.56222222222,12.4782777778,21.6693333333,10.205
606.58,9.40322222222,29.0467777778,22.6396666667,17.2917400673,14.0496666667,9.00444444444,9.57555555557,12.4769074074,21.722,10.14625
606.91,9.44644444444,29.132,22.7466666667,17.3893037037,14.1472222222,9.03322222222,9.6261111111,12.5542037037,21.7975555556,10.24775
607.25,9.46644444444,29.1947777778,22.8598888889,17.5067548821,14.1932222222,9.06544444444,9.63188888889,12.6188333333,21.8614444444,10.27825
607.58,9.48533333333,29.1987777778,22.9376666667,17.5510249158,14.26,9.06155555556,9.62555555557,12.5803518518,21.927,10.22525
607.92,9.49722222222,29.2206666667,23.0177222222,17.5854161616,14.332,9.08533333333,9.66844444446,12.5956851852,22.0353333333,10.22
608.25,9.57311111112,29.3658888889,23.1911666667,17.7413232323,14.4393333333,9.20222222222,9.76044444443,12.6858148148,22.2164444444,10.32875
608.59,9.59922222222,29.4068888889,23.3105,17.7919535353,14.4663333333,9.20788888889,9.75611111112,12.6902407407,22.3014444444,10.335
608.92,9.61111111112,29.4132222222,23.3731666667,17.8429279461,14.4994444444,9.21055555555,9.81688888889,12.7257222222,22.3817777778,10.37975
609.26,9.699,29.495,23.5393333333,17.9658801347,14.5965555555,9.28133333333,9.89544444444,12.8035,22.5117777778,10.55675
609.59,9.76477777779,29.5444444445,23.6966111111,18.0777595959,14.6438888889,9.32144444445,9.94455555556,12.8874444444,22.6026666667,10.63975
609.93,9.73800000001,29.5185555556,23.7417777778,18.1258760943,14.624,9.31077777778,9.88188888889,12.8731666667,22.6166666667,10.62975
610.26,9.7448888889,29.5728888889,23.8020555556,18.1908565657,14.6266666667,9.31122222222,9.91644444444,12.8973333333,22.6651111111,10.6595
610.60,9.76088888889,29.5334444444,23.8868333333,18.2623090909,14.6217777778,9.27555555555,9.90522222223,12.8926296296,22.7207777778,10.653
610.93,9.73544444444,29.537,23.9857222222,18.3578868687,14.6514444445,9.28155555556,9.94333333334,12.8915185185,22.7915555556,10.7065
611.27,9.71799999999,29.5722222222,24.0627222222,18.4569057239,14.6584444445,9.25233333333,9.93644444443,12.912537037,22.8393333333,10.784
611.60,9.78677777776,29.6426666667,24.2057222222,18.5750228956,14.7243333333,9.29966666667,9.94888888889,12.9625,22.8735555556,10.876
611.93,9.78077777779,29.6574444444,24.2809444444,18.65216633,14.7598888889,9.25711111111,9.91311111112,12.9244629629,22.8953333333,10.8725
612.27,9.73744444443,29.6488888889,24.3478333333,18.7257710438,14.7781111111,9.22855555556,9.88566666667,12.9139444445,22.8603333333,10.854
612.60,9.76877777779,29.7584444444,24.5047777778,18.8369602694,14.8566666667,9.27466666667,9.88222222221,12.9277037037,22.9601111111,10.8905
612.94,9.75533333333,29.7625555556,24.5034444444,18.8896875421,14.9054444444,9.30588888889,9.90699999999,12.8962592593,23.022,10.84575
613.27,9.718,29.7808888889,24.5108888889,18.9231252525,14.9672222222,9.35033333333,9.87833333333,12.8906111111,23.1041111111,10.8855
613.61,9.74977777779,29.8963333333,24.5963333333,18.9578835017,15.054,9.30444444444,9.89566666666,12.917037037,23.198,11.01875
613.94,9.75588888888,29.942,24.6640555555,19.0015164983,15.1762222222,9.34755555555,9.93866666667,12.9265555555,23.3103333333,11.08275
614.28,9.72355555555,30.0317777778,24.7045555556,19.0448949495,15.254,9.36177777778,9.95877777778,12.9447222222,23.3251111111,11.0425
614.61,9.66588888888,30.0315555556,24.7213333333,19.0168047138,15.2663333333,9.26933333333,9.87488888889,12.9177222222,23.3463333333,10.9985
614.94,9.68666666667,30.0148888889,24.7808888889,19.0402296296,15.3251111111,9.34011111111,9.87955555554,12.8946481481,23.3882222222,10.991
