wavelength,Back_ChlSpim,Belly_ChlSpim,Breast_ChlSpim,Crissum_ChlSpim,Crown_ChlSpim,DorTail_ChlSpim,Rump_ChlSpim,Throat_ChlSpim,WingTip_ChlSpim
347.08,2.3922,3.4708,3.20893333333,3.65233333333,1.48413333333,3.8787,3.7104962963,3.2732,4.70773333333
347.45,2.44393333333,3.579,3.31386666667,3.73053333333,1.585,3.89303333333,3.77233333333,3.33433333333,4.7732
347.81,2.42526666667,3.56086666667,3.3074,3.74946666667,1.5552,3.86256666667,3.73393333333,3.326,4.70266666667
348.18,2.50813333333,3.6774,3.40693333333,3.84533333333,1.60766666667,3.94803333333,3.82115555556,3.4432,4.79486666667
348.54,2.62886666666,3.74006666667,3.50673333333,3.91406666667,1.67206666667,4.03553333333,3.90585185185,3.53573333333,4.91546666666
348.91,2.83826666667,4.00446666667,3.72333333333,4.1492,1.89793333333,4.27156666667,4.09854814815,3.79933333333,5.1454
349.27,2.8542,3.99886666667,3.74686666667,4.22393333333,1.9396,4.28503333333,4.11222222222,3.84953333333,5.14233333333
349.64,2.80326666667,4.02066666667,3.77653333333,4.24966666667,1.8928,4.26733333333,4.0822,3.81086666667,5.11486666667
350.00,2.81906666667,4.06986666667,3.85846666667,4.26233333333,1.91353333333,4.3371,4.13500740741,3.87133333333,5.19113333333
350.37,2.85893333333,4.092,3.92126666667,4.23473333333,1.90886666667,4.3436,4.14956296296,3.9614,5.1984
350.73,2.9886,4.20833333333,4.07166666667,4.38033333334,2.07206666667,4.49833333333,4.31792592592,4.1242,5.37633333333
351.10,2.96593333333,4.11546666667,4.01973333334,4.36426666666,2.013,4.40653333333,4.2362962963,4.0992,5.34686666667
351.46,2.92193333333,4.01466666667,3.88286666667,4.30633333333,1.89913333333,4.2781,4.14822222222,4.0334,5.23933333333
351.83,2.97773333333,4.0476,3.85926666667,4.28753333333,1.91773333333,4.28813333333,4.18593333333,4.06206666667,5.25946666667
352.19,2.88293333333,3.87846666667,3.76593333333,4.22486666667,1.80866666667,4.1645,4.08277037037,3.96353333333,5.07773333333
352.55,2.7106,3.68586666667,3.59113333333,4.03533333333,1.58153333333,3.9978,3.88993333333,3.7368,4.8062
352.92,2.53966666667,3.49633333333,3.39166666666,3.8296,1.3894,3.80896666667,3.76673333333,3.59593333333,4.5918
353.28,2.60926666667,3.57686666667,3.45013333333,3.88453333333,1.4998,3.8919,3.82505925926,3.6756,4.70593333334
353.65,2.65786666667,3.5962,3.48653333333,3.9476,1.56413333333,3.95116666667,3.87288888889,3.76166666667,4.74926666667
354.01,2.68213333333,3.61166666667,3.45026666667,3.98693333333,1.56893333333,3.94133333333,3.84848888889,3.81406666667,4.73513333333
354.38,2.66773333333,3.62426666667,3.41126666667,3.96073333333,1.548,3.92836666667,3.8540962963,3.8502,4.71173333333
354.74,2.61253333333,3.61706666667,3.3346,3.91173333333,1.43353333333,3.84346666667,3.82862962963,3.80006666667,4.62886666667
355.11,2.62373333333,3.659,3.3214,3.91746666667,1.4852,3.87796666667,3.8636962963,3.84,4.6676
355.47,2.60553333333,3.6446,3.37513333333,3.88233333333,1.47306666667,3.8827,3.88859259259,3.84173333333,4.66233333333
355.83,2.72426666667,3.8432,3.5912,4.0404,1.63533333333,4.022,4.02607407407,4.02046666667,4.83926666667
356.20,2.86093333333,4.002,3.70746666667,4.1274,1.72966666667,4.1696,4.12302962963,4.12586666667,4.99413333333
356.56,2.81966666667,3.99413333333,3.71206666667,4.1372,1.72793333333,4.16013333333,4.09581481481,4.1282,5.028
356.93,2.72053333333,3.84946666667,3.6852,4.117,1.6198,4.1004,3.99988888889,4.03693333334,4.93846666667
357.29,2.70066666667,3.8128,3.66326666667,4.08913333333,1.54813333333,4.06933333333,3.95532592592,4.0034,4.80786666667
357.66,2.6972,3.81206666667,3.6112,4.0576,1.51273333333,4.09786666667,3.9391037037,4.01206666667,4.74713333334
358.02,2.76146666667,3.86273333333,3.70033333333,4.1396,1.5736,4.17326666667,4.03275555556,4.0952,4.79826666667
358.38,2.76753333333,3.8742,3.71506666667,4.19153333333,1.6038,4.22403333333,4.0644,4.08253333333,4.79553333333
358.75,2.79146666667,3.90713333334,3.75413333333,4.19266666667,1.63426666667,4.27736666667,4.04117037037,4.1246,4.8172
359.11,2.88653333333,4.02766666667,3.8782,4.285,1.71813333333,4.41966666667,4.16293333333,4.21693333333,4.92033333333
359.48,2.826,3.98,3.79066666667,4.23413333333,1.66526666667,4.38583333333,4.07271851852,4.15526666667,4.8594
359.84,2.80826666667,3.9042,3.752,4.20873333333,1.62386666667,4.38063333334,4.03215555556,4.09886666667,4.805
360.20,2.70413333333,3.82666666667,3.66493333333,4.1044,1.5458,4.28413333333,3.95882962963,4.031,4.69593333333
360.57,2.75593333333,3.90433333333,3.69146666667,4.11513333333,1.5558,4.30783333333,4.00297037037,4.08386666667,4.70466666667
360.93,2.84946666667,3.9852,3.73673333333,4.143,1.5856,4.3924,4.04018518518,4.1772,4.7582
361.29,2.8308,3.9542,3.72206666667,4.13226666667,1.5616,4.379,4.01528888889,4.19206666667,4.79633333333
361.66,2.89726666667,4.0422,3.83973333333,4.23506666667,1.66353333333,4.41486666667,4.1172,4.2518,4.94073333333
362.02,2.9428,4.0808,3.87486666667,4.26753333333,1.7096,4.47253333333,4.15042962963,4.274,4.9654
362.39,2.9404,4.03826666667,3.84653333333,4.2372,1.69246666667,4.42516666667,4.08894814815,4.2466,4.95213333333
362.75,2.92253333333,3.97853333333,3.81526666667,4.215,1.6284,4.3838,4.02937777778,4.21,4.90613333333
363.11,2.92973333333,3.96873333333,3.83246666667,4.22986666667,1.62473333333,4.3724,3.99934814815,4.198,4.86033333333
363.48,3.01753333333,4.0244,3.92646666667,4.31746666667,1.69733333333,4.44593333333,4.06397037037,4.3034,4.8938
363.84,2.95013333333,3.966,3.84733333333,4.24806666667,1.61253333333,4.39753333333,3.99992592593,4.28726666667,4.82566666667
364.20,2.8568,3.9174,3.76806666667,4.22393333334,1.52753333333,4.30566666667,3.90505925926,4.25566666667,4.76386666667
364.57,2.8844,3.92586666667,3.80313333333,4.2606,1.5498,4.29743333333,3.89461481481,4.3008,4.77853333333
364.93,2.86533333334,3.932,3.8274,4.2898,1.59826666667,4.2825,3.94006666667,4.3304,4.79146666667
365.29,2.90213333333,3.9744,3.87413333333,4.3356,1.6118,4.3425,3.98668888889,4.3818,4.8156
365.66,2.829,3.90686666667,3.7884,4.22986666667,1.47926666667,4.2729,3.9174,4.31033333333,4.69733333333
366.02,2.70693333333,3.81533333333,3.6992,4.1316,1.39953333333,4.18116666667,3.81626666667,4.22753333333,4.59893333333
366.38,2.72226666667,3.90173333333,3.75606666667,4.1534,1.40633333333,4.23206666667,3.83520740741,4.2638,4.6388
366.75,2.66773333333,3.8776,3.71473333333,4.10726666667,1.37053333333,4.1924,3.83742962963,4.20613333333,4.61493333333
367.11,2.49073333333,3.68886666667,3.55833333333,3.919,1.19286666667,3.9998,3.7212,4.07306666667,4.4874
367.47,2.46526666667,3.67106666666,3.50473333333,3.8878,1.14833333333,3.9736,3.7039037037,4.021,4.4968
367.84,2.5384,3.7614,3.60586666667,3.9746,1.22826666667,4.02366666667,3.77372592593,4.0714,4.5638
368.20,2.64706666667,3.81766666667,3.73493333333,4.02413333333,1.29106666667,4.15653333333,3.86824444444,4.15953333333,4.63093333333
368.56,2.6022,3.79706666667,3.71953333334,4.00653333333,1.2674,4.16233333333,3.8514962963,4.17153333333,4.62506666667
368.93,2.6542,3.88313333333,3.76993333333,4.03433333334,1.32026666667,4.20423333333,3.88206666667,4.21386666667,4.66613333333
369.29,2.63626666667,3.8898,3.74553333333,3.99773333333,1.30826666667,4.13106666667,3.8364,4.1882,4.6342
369.65,2.58126666667,3.8482,3.68513333333,3.9376,1.26746666667,4.0406,3.74271851852,4.1544,4.58946666666
370.01,2.49273333334,3.70233333333,3.54946666667,3.79966666667,1.11986666667,3.89436666667,3.63991111111,4.0186,4.4796
370.38,2.45386666666,3.60926666667,3.5216,3.79173333333,1.10246666667,3.85163333333,3.61544444445,4.01473333333,4.41506666667
370.74,2.47653333334,3.64033333333,3.5638,3.80453333333,1.1104,3.88196666667,3.60586666667,4.0912,4.43086666667
371.10,2.65873333333,3.83873333333,3.70486666667,3.95253333333,1.25926666667,4.0609,3.72613333333,4.2594,4.57
371.46,2.72146666667,3.8966,3.76013333333,3.96233333333,1.30693333333,4.0885,3.78914814815,4.34386666667,4.62293333333
371.83,2.67226666667,3.83293333333,3.69513333333,3.89453333333,1.24733333333,4.00713333333,3.7434,4.28666666667,4.57146666667
372.19,2.754,3.91806666667,3.77133333333,4.02106666667,1.3398,4.0696,3.84536296296,4.3618,4.68506666667
372.55,2.80333333333,3.931,3.7992,4.05493333333,1.382,4.07913333333,3.88976296296,4.39866666667,4.6834
372.92,2.83426666667,3.92393333333,3.82693333333,4.07746666667,1.3786,4.09903333333,3.87685925926,4.40426666667,4.68053333333
373.28,2.87293333333,3.95566666667,3.85013333333,4.07913333333,1.4186,4.1587,3.92418518519,4.44326666667,4.69753333333
373.64,2.95,4.02013333333,3.9496,4.1452,1.50866666667,4.2611,4.01111111111,4.5102,4.71086666667
374.00,3.1332,4.20726666667,4.13153333333,4.30313333333,1.6798,4.4274,4.16446666667,4.67893333333,4.85526666667
374.37,3.18573333334,4.25746666667,4.15006666667,4.32533333333,1.69413333333,4.47166666667,4.20318518518,4.6928,4.90473333333
374.73,3.2906,4.33866666667,4.2458,4.442,1.79566666667,4.57083333333,4.31979259259,4.761,5.00686666667
375.09,3.30433333334,4.353,4.26486666667,4.4632,1.81093333333,4.56533333333,4.3463037037,4.76766666667,5.022
375.45,3.36093333333,4.4486,4.3496,4.5528,1.87253333333,4.63476666667,4.41142962963,4.83346666667,5.10086666667
375.81,3.37546666667,4.4522,4.33786666667,4.55553333333,1.8868,4.67786666667,4.42416296296,4.87433333333,5.12426666667
376.18,3.42913333333,4.48273333333,4.36866666667,4.56053333333,1.92953333333,4.68676666667,4.43784444445,4.8934,5.15713333333
376.54,3.45413333334,4.55386666667,4.4096,4.59906666667,1.9836,4.7515,4.46727407407,4.9388,5.22513333334
376.90,3.46526666667,4.5984,4.4028,4.65086666667,1.9938,4.769,4.49015555556,4.95753333333,5.26746666667
377.26,3.47673333333,4.6356,4.4242,4.7006,2.02366666667,4.80553333333,4.51945185185,5.0124,5.3098
377.63,3.46113333333,4.64166666667,4.40126666667,4.70773333333,2.01726666667,4.80186666667,4.50311111111,5.0336,5.34686666667
377.99,3.4098,4.59073333333,4.37173333333,4.68573333333,1.95633333333,4.7819,4.47399259259,5.0388,5.31846666667
378.35,3.41993333333,4.63046666667,4.40046666667,4.70513333333,1.96973333333,4.80873333333,4.49854814815,5.06866666667,5.35513333333
378.71,3.42633333333,4.62806666667,4.391,4.69006666666,1.97713333333,4.8146,4.48133333333,5.0842,5.3468
379.07,3.49353333333,4.6878,4.46093333333,4.75833333334,2.05406666667,4.91376666667,4.5382,5.19053333333,5.434
379.44,3.367,4.57653333334,4.36486666667,4.66133333333,1.9506,4.8167,4.43568888889,5.091,5.32213333333
379.80,3.40626666667,4.64313333333,4.43273333333,4.7506,2.0024,4.89433333333,4.46816296296,5.1388,5.40813333333
380.16,3.34626666667,4.6358,4.38213333333,4.71426666667,1.9708,4.85763333333,4.43634074074,5.12253333333,5.3762
380.52,3.37186666667,4.649,4.38466666667,4.72153333333,1.9636,4.86123333333,4.45208148148,5.12586666667,5.39253333333
380.88,3.3784,4.6462,4.40986666667,4.705,1.9772,4.86486666667,4.47920740741,5.16893333333,5.41146666667
381.24,3.41786666667,4.68006666666,4.43926666666,4.71106666667,2.00026666667,4.88393333333,4.52321481481,5.18033333333,5.4634
381.61,3.49133333333,4.74753333333,4.5078,4.7578,2.05373333333,4.94583333333,4.59185925926,5.2384,5.5206
381.97,3.56626666667,4.83253333333,4.5722,4.80133333333,2.16113333333,4.9947,4.63363703704,5.3168,5.60833333333
382.33,3.54733333333,4.81686666667,4.57073333334,4.7826,2.17333333333,4.99126666667,4.63642962963,5.3218,5.58986666667
382.69,3.54993333333,4.8154,4.59306666667,4.75993333334,2.1638,4.97256666667,4.65743703704,5.32,5.59426666667
383.05,3.51046666667,4.73186666667,4.50693333333,4.668,2.08253333333,4.90516666667,4.60455555556,5.24746666667,5.52673333333
383.41,3.58066666667,4.7542,4.53793333333,4.66286666667,2.113,4.94976666667,4.6221037037,5.27126666667,5.54566666667
383.77,3.60626666667,4.7556,4.56833333333,4.64466666667,2.13033333333,4.93003333333,4.65901481481,5.31433333333,5.53773333333
384.14,3.57913333333,4.69053333333,4.51226666667,4.57206666667,2.07866666667,4.88446666667,4.6255037037,5.27833333333,5.47666666667
384.50,3.51833333333,4.63906666667,4.465,4.5166,2.0402,4.82596666667,4.58979259259,5.23233333333,5.41546666667
384.86,3.5112,4.6182,4.44193333333,4.49173333333,2.02906666667,4.81406666667,4.56983703704,5.19153333333,5.38193333333
385.22,3.48786666667,4.56906666667,4.43946666667,4.4954,2.013,4.7789,4.55735555556,5.18033333333,5.35293333333
385.58,3.46986666667,4.5356,4.41573333333,4.48193333333,1.99253333333,4.74076666667,4.55362222222,5.16406666667,5.33826666667
385.94,3.47253333333,4.56386666667,4.43546666667,4.49646666667,1.9854,4.743,4.5824,5.1374,5.33386666667
386.30,3.4616,4.55053333333,4.38893333333,4.47333333333,1.96553333333,4.724,4.57882222222,5.121,5.29686666667
386.66,3.43226666666,4.55626666667,4.3322,4.4576,1.95753333333,4.6953,4.56765185185,5.1146,5.27166666667
387.03,3.4304,4.59246666667,4.35846666666,4.4894,1.98706666666,4.71183333333,4.59640740741,5.14033333333,5.292
387.39,3.49066666667,4.6532,4.39226666667,4.55,2.06813333333,4.75996666667,4.67401481481,5.2198,5.36933333333
387.75,3.5022,4.68146666667,4.39893333334,4.57406666667,2.1058,4.78676666667,4.69087407408,5.258,5.38933333333
388.11,3.51346666667,4.7372,4.43286666667,4.60846666667,2.15306666667,4.83326666667,4.70685925926,5.28046666667,5.419
388.47,3.5452,4.76466666667,4.44553333333,4.62493333333,2.16933333333,4.8733,4.7388,5.33613333334,5.44313333333
388.83,3.52506666666,4.7628,4.43413333333,4.58473333333,2.16253333333,4.87546666667,4.73905925926,5.36593333333,5.45273333333
389.19,3.55966666667,4.8396,4.4618,4.60173333333,2.1916,4.91326666667,4.77291851852,5.3844,5.4852
389.55,3.4884,4.79586666667,4.413,4.52986666667,2.12426666667,4.87663333333,4.7107037037,5.32606666667,5.41626666667
389.91,3.47793333334,4.7804,4.4114,4.51993333333,2.11053333333,4.8916,4.69831111111,5.34893333333,5.42006666667
390.27,3.49706666667,4.79826666667,4.4442,4.51613333333,2.1048,4.8883,4.69997037037,5.36073333333,5.44286666667
390.63,3.4454,4.7598,4.4156,4.468,2.04966666667,4.84656666667,4.64518518519,5.32433333333,5.40326666667
391.00,3.46046666667,4.7954,4.461,4.4958,2.0678,4.8901,4.65102962963,5.34626666666,5.4048
391.36,3.45713333333,4.8028,4.48233333333,4.512,2.04633333333,4.90106666667,4.65035555555,5.34766666667,5.40473333333
391.72,3.44973333333,4.8064,4.45526666667,4.47466666667,2.0102,4.8695,4.64871111111,5.30253333333,5.39613333333
392.08,3.4812,4.82866666667,4.49593333333,4.52186666667,2.02526666667,4.8864,4.70401481481,5.35046666667,5.41933333334
392.44,3.44546666667,4.81353333333,4.4832,4.49793333334,1.9884,4.8498,4.66994074074,5.32466666667,5.38993333333
392.80,3.48426666667,4.85873333334,4.51646666667,4.56953333333,2.01846666667,4.86973333333,4.70243703703,5.34093333333,5.40626666667
393.16,3.48146666667,4.82973333333,4.49913333333,4.55813333333,1.99406666667,4.85733333333,4.66862962963,5.34806666667,5.38453333333
393.52,3.58,4.90266666667,4.57393333333,4.64293333333,2.07033333333,4.92676666667,4.74771111111,5.4454,5.475
393.88,3.57353333333,4.8872,4.5716,4.6174,2.0464,4.89673333333,4.75421481481,5.43866666667,5.43806666667
394.24,3.60666666667,4.91933333333,4.61693333333,4.6474,2.08433333333,4.92263333333,4.79557777778,5.48126666666,5.4684
394.60,3.72133333333,4.99446666667,4.70526666667,4.7502,2.17013333333,5.01036666667,4.91732592593,5.569,5.56513333333
394.96,3.72333333333,4.98593333333,4.69626666667,4.7388,2.151,4.9668,4.93287407407,5.5772,5.5604
395.32,3.6726,4.97873333333,4.66786666667,4.71913333333,2.11553333333,4.9188,4.91791851852,5.55166666667,5.51646666667
395.68,3.68933333333,4.9948,4.7164,4.74186666667,2.13026666667,4.93463333333,4.91537777778,5.59733333333,5.50326666667
396.04,3.66293333333,4.95926666667,4.68426666667,4.6936,2.08453333333,4.88916666667,4.86900740741,5.5734,5.461
396.40,3.7194,5.0204,4.7382,4.73346666667,2.1172,4.9316,4.90963703704,5.60173333333,5.49493333333
396.76,3.69773333333,4.99486666667,4.7416,4.687,2.09313333333,4.87813333333,4.91062222222,5.60246666667,5.46473333333
397.12,3.64093333333,4.96066666667,4.7324,4.64293333333,2.061,4.83476666666,4.88971111111,5.59386666666,5.43213333333
397.48,3.63166666667,4.94446666667,4.75593333333,4.64746666667,2.06926666667,4.8197,4.88962962963,5.599,5.42566666667
397.84,3.63766666667,4.99353333333,4.78206666667,4.67553333333,2.0746,4.83056666667,4.89944444444,5.6096,5.46106666667
398.20,3.59366666667,4.96773333333,4.73513333333,4.63446666667,2.02286666667,4.77796666667,4.8558962963,5.5858,5.39486666667
398.56,3.58366666666,4.99933333333,4.77653333334,4.6474,2.02773333333,4.8007,4.8413037037,5.61886666666,5.38966666667
398.92,3.60753333333,5.03586666667,4.822,4.6668,2.05573333333,4.82473333333,4.86334074074,5.64866666667,5.43046666667
399.28,3.64653333333,5.07373333333,4.8646,4.67046666667,2.06026666667,4.8266,4.87137037037,5.68473333333,5.46426666667
399.64,3.67826666667,5.10153333333,4.90166666667,4.7112,2.05793333333,4.8461,4.92334814815,5.70493333333,5.47593333333
400.00,3.78806666667,5.2222,5.04553333333,4.81653333333,2.16926666667,4.9532,5.03622962963,5.80226666666,5.58953333333
400.36,3.7604,5.18953333333,5.0264,4.80806666667,2.14113333333,4.90183333333,4.99873333333,5.81086666667,5.5614
400.72,3.8236,5.25586666667,5.10266666667,4.87806666667,2.1698,4.9817,5.03828148148,5.86606666667,5.61826666667
401.08,3.9046,5.33473333333,5.16306666666,4.95646666667,2.20346666667,5.0265,5.07987407407,5.9242,5.648
401.44,3.94686666667,5.38893333333,5.19026666667,4.97506666667,2.19593333333,5.03053333333,5.0903037037,5.9594,5.6472
401.80,3.99566666667,5.42933333333,5.23766666667,5.03573333333,2.21593333333,5.05883333333,5.12128888889,6.006,5.654
402.16,4.031,5.47506666667,5.315,5.0996,2.2286,5.09483333333,5.15605925926,6.06193333333,5.72913333333
402.52,4.0368,5.4696,5.3516,5.11693333333,2.2198,5.08073333333,5.18731851852,6.08306666667,5.73293333333
402.88,4.07006666667,5.50826666667,5.3962,5.16853333333,2.2378,5.0973,5.22072592592,6.13086666667,5.7544
403.24,4.033,5.44546666667,5.37186666667,5.13993333333,2.1956,5.06566666667,5.1882,6.103,5.6998
403.60,4.04346666667,5.4618,5.3886,5.1542,2.20653333333,5.05816666667,5.19457037037,6.12133333333,5.7128
403.95,3.94566666667,5.39433333333,5.31046666667,5.0988,2.0948,4.97093333333,5.10593333333,6.0776,5.604
404.31,3.95746666667,5.40346666667,5.35166666667,5.10246666667,2.086,4.97346666667,5.13631851852,6.08526666667,5.58833333333
404.67,3.93486666667,5.39413333333,5.3484,5.0894,2.04426666667,4.9229,5.12785925926,6.073,5.54786666667
405.03,3.96686666667,5.424,5.40733333333,5.13366666667,2.06246666667,4.95073333333,5.19055555556,6.12353333333,5.5782
405.39,3.9782,5.4462,5.45406666667,5.18566666667,2.06833333333,4.96716666667,5.23672592593,6.14466666667,5.57713333333
405.75,3.93426666667,5.40353333333,5.4316,5.15766666667,2.03246666667,4.9196,5.20902962963,6.13713333333,5.52606666667
406.11,3.95213333333,5.4368,5.45393333333,5.18586666667,2.0326,4.92613333333,5.24123703704,6.1506,5.49266666667
406.47,3.947,5.46026666667,5.46546666667,5.20166666667,2.02266666667,4.92433333333,5.23020740741,6.16593333334,5.47366666667
406.83,3.9576,5.47173333333,5.49406666667,5.22733333333,2.012,4.92346666667,5.25391851852,6.18033333333,5.44846666667
407.19,4.06013333333,5.60853333333,5.61786666666,5.34686666667,2.09253333333,5.01476666667,5.37062962963,6.29586666667,5.5136
407.55,4.06866666667,5.6434,5.662,5.38133333333,2.07453333333,5.01406666667,5.38168888889,6.33106666667,5.4844
407.90,4.13226666667,5.6988,5.73446666667,5.4406,2.09453333333,5.05256666667,5.45057037037,6.39773333333,5.52813333333
408.26,4.17526666667,5.74753333333,5.78793333333,5.4948,2.1248,5.07303333333,5.49995555556,6.47413333333,5.56406666667
408.62,4.18993333333,5.77026666667,5.84066666666,5.5378,2.12,5.08816666667,5.51753333333,6.51713333333,5.55553333333
408.98,4.19366666667,5.78833333333,5.86993333333,5.5512,2.10866666667,5.07686666667,5.53773333333,6.5346,5.53686666667
409.34,4.2216,5.831,5.91133333333,5.57766666667,2.10726666667,5.07026666667,5.56737777778,6.57933333333,5.55033333333
409.70,4.30826666667,5.9178,6.00746666667,5.65726666667,2.1368,5.12533333333,5.63785185185,6.66446666667,5.58673333333
410.06,4.3572,5.94213333333,6.06813333333,5.7058,2.15353333333,5.1238,5.66933333333,6.73153333333,5.5836
410.42,4.4388,6.01813333333,6.1578,5.80226666667,2.1938,5.1427,5.74391111111,6.83586666667,5.61993333333
410.77,4.4786,6.05673333333,6.22746666667,5.84893333333,2.20273333333,5.17186666667,5.76538518519,6.89713333333,5.63193333333
411.13,4.46593333333,6.0448,6.252,5.8572,2.1698,5.13843333333,5.76234074074,6.909,5.60466666667
411.49,4.5062,6.09353333333,6.31606666667,5.91693333334,2.195,5.1642,5.8309111111,6.97306666667,5.64266666667
411.85,4.5882,6.17853333333,6.4254,6.01566666667,2.24093333333,5.2076,5.91192592592,7.06186666667,5.67506666667
412.21,4.62686666667,6.24006666667,6.48806666667,6.06366666667,2.23966666667,5.23816666667,5.96085925926,7.10693333333,5.66333333333
412.57,4.66813333333,6.2926,6.5348,6.11966666667,2.24553333333,5.24033333333,6.01292592592,7.1776,5.68573333333
412.92,4.69873333333,6.3424,6.6096,6.16246666667,2.23693333333,5.23233333333,6.04675555556,7.22513333334,5.67773333333
413.28,4.67613333333,6.34313333333,6.6656,6.1758,2.19053333334,5.21963333333,6.07618518519,7.24513333333,5.64933333333
413.64,4.68073333333,6.38906666666,6.7366,6.22626666667,2.18973333333,5.21333333333,6.1223925926,7.2742,5.65773333333
414.00,4.74586666667,6.49853333333,6.86393333333,6.33213333333,2.22366666667,5.28583333333,6.22316296296,7.3932,5.7182
414.36,4.75926666667,6.53793333333,6.925,6.362,2.22533333333,5.30773333333,6.26720740741,7.41046666667,5.71966666667
414.72,4.75186666667,6.56066666667,6.95513333333,6.3822,2.19113333333,5.2801,6.31091851852,7.42846666667,5.6964
415.07,4.76193333333,6.59553333333,7.0204,6.41333333334,2.17373333333,5.25916666667,6.34749629629,7.4696,5.68573333333
415.43,4.76746666667,6.64706666667,7.06513333333,6.432,2.1578,5.25726666667,6.3644074074,7.5186,5.66353333333
415.79,4.81066666667,6.70273333333,7.145,6.50513333333,2.19253333333,5.2713,6.43262962963,7.59133333333,5.69066666667
416.15,4.8504,6.76406666667,7.24493333333,6.58826666667,2.19166666667,5.28513333333,6.50216296297,7.65913333333,5.72946666667
416.51,4.8924,6.81526666667,7.35133333333,6.65266666667,2.2056,5.31443333333,6.57219259259,7.7288,5.7436
416.86,4.90313333333,6.85226666667,7.39513333333,6.6962,2.19146666667,5.3141,6.61252592593,7.7664,5.7246
417.22,4.92226666667,6.88953333333,7.43886666667,6.73526666667,2.17846666667,5.2984,6.61902222223,7.79646666666,5.7002
417.58,4.96966666667,6.93926666666,7.50646666667,6.78686666667,2.19666666667,5.3228,6.67471111112,7.8774,5.71386666667
417.94,4.96406666667,6.9438,7.5218,6.79766666667,2.1596,5.2787,6.68570370371,7.8884,5.67633333333
418.29,4.9572,6.94593333333,7.52773333333,6.80246666667,2.102,5.22293333333,6.67490370371,7.8946,5.62333333333
418.65,4.98173333333,6.9946,7.5856,6.85586666667,2.10526666667,5.22236666667,6.70831111111,7.9436,5.61553333333
419.01,5.00046666667,7.0282,7.62733333333,6.8948,2.09433333333,5.21873333333,6.7389037037,7.99373333333,5.5976
419.37,5.00166666667,7.03113333333,7.66473333333,6.91833333334,2.05926666667,5.2017,6.75743703704,8.0086,5.57026666667
419.73,5.0168,7.0684,7.71013333334,6.9408,2.03653333333,5.19653333333,6.793,8.04966666667,5.55473333333
420.08,5.0452,7.10926666667,7.77333333333,6.98646666667,2.04,5.21493333333,6.83402962962,8.10293333333,5.54393333333
420.44,5.0812,7.1628,7.82986666667,7.0376,2.05526666667,5.23573333333,6.88767407408,8.16026666667,5.55453333333
420.80,5.11673333333,7.2102,7.8928,7.08553333333,2.06306666666,5.2519,6.92862222222,8.2182,5.57553333333
421.16,5.18613333333,7.28346666667,7.97886666667,7.1672,2.09733333333,5.29416666667,7.01570370371,8.3094,5.61393333333
421.51,5.2018,7.323,8.029,7.20393333333,2.07153333334,5.27603333333,7.05325185186,8.35406666667,5.59033333333
421.87,5.25453333333,7.38846666667,8.1178,7.27713333333,2.10113333333,5.3034,7.11304444445,8.42366666667,5.5996
422.23,5.28093333333,7.44113333333,8.188,7.3246,2.10446666667,5.31423333334,7.17762222222,8.48273333333,5.59993333333
422.58,5.3134,7.48226666667,8.25493333333,7.37873333333,2.09573333333,5.30396666667,7.23061481481,8.53713333333,5.59513333333
422.94,5.36086666667,7.5396,8.3316,7.43686666667,2.1046,5.3203,7.2904074074,8.58173333333,5.60386666667
423.30,5.39793333334,7.5892,8.4034,7.4922,2.10566666667,5.32646666667,7.35157777778,8.64126666667,5.60146666667
423.66,5.41806666667,7.61793333333,8.45446666667,7.53393333333,2.09453333333,5.31233333333,7.38622222222,8.66733333333,5.57993333333
424.01,5.46386666667,7.68246666667,8.52473333333,7.5978,2.11426666667,5.31906666667,7.44791851851,8.729,5.60073333333
424.37,5.48566666667,7.71046666667,8.57086666667,7.62606666667,2.09506666667,5.30163333333,7.47660000001,8.75686666667,5.57946666667
424.73,5.51693333333,7.73906666667,8.6276,7.66566666667,2.07993333333,5.29613333333,7.51728148149,8.80466666667,5.561
425.08,5.53706666667,7.77313333333,8.68273333333,7.69353333333,2.06046666667,5.28883333333,7.54758518519,8.85206666666,5.5402
425.44,5.56986666667,7.80233333333,8.73873333333,7.73633333333,2.0602,5.2954,7.59579259259,8.89066666666,5.5432
425.80,5.55946666667,7.80273333333,8.7652,7.73253333333,2.01173333333,5.25636666667,7.6095925926,8.90413333334,5.51506666667
426.16,5.61106666667,7.85346666667,8.84366666667,7.79506666667,2.02033333333,5.26856666667,7.66841481482,8.97820000001,5.52313333333
426.51,5.65286666667,7.9132,8.91193333333,7.8344,2.0224,5.28616666667,7.73134074074,9.04779999999,5.53213333333
426.87,5.70133333333,7.9724,8.99613333333,7.89086666667,2.01206666667,5.29016666667,7.80428888889,9.13513333334,5.53853333333
427.23,5.7674,8.0466,9.08426666667,7.97273333333,2.03213333333,5.2956,7.87951851851,9.20526666666,5.56186666667
427.58,5.8202,8.1144,9.19046666667,8.03573333334,2.03853333333,5.32186666667,7.94774814815,9.29593333333,5.57906666667
427.94,5.85746666667,8.14266666667,9.274,8.07986666667,2.01733333333,5.317,8.00045185185,9.36353333333,5.54686666667
428.30,5.93153333333,8.24666666667,9.3952,8.17846666667,2.03973333333,5.34656666667,8.09159259259,9.46180000001,5.5722
