wavelength,Back_ComBaef,Belly_ComBaef,Breast_ComBaef,Crissum_ComBaef,Crown_ComBaef,DorTail_ComBaef,Rump_ComBaef,Throat_ComBaef,WingTip_ComBaef
537.62,10.1867777778,15.8527222222,12.5682777778,11.7722222222,8.73966666666,9.179,11.9711111111,12.1923333333,10.4608888889
537.97,10.1613333333,15.8401666667,12.5818333333,11.7881111111,8.74977777778,9.16127777778,11.9424444444,12.2125555555,10.4616666667
538.31,10.2075555555,15.9053888889,12.6668333333,11.8943333333,8.85555555556,9.22505555556,11.9903333333,12.3148888889,10.5427777778
538.65,10.1834444445,15.9187222222,12.6644444444,11.9204444444,8.88366666667,9.21722222222,11.9817777778,12.3607777778,10.5168888889
539.00,10.1692222222,15.9102777778,12.6480555555,11.9212222222,8.91122222222,9.211,11.9883333334,12.3827777778,10.5074444444
539.34,10.159,15.9032222222,12.6179444445,11.9142222222,8.92433333333,9.19077777778,11.9894444445,12.4066666667,10.4992222222
539.69,10.1096666667,15.8751111111,12.5513333333,11.9031111111,8.92166666667,9.1825,11.9658888889,12.4037777778,10.4522222222
540.03,10.0844444444,15.8103888889,12.5184444444,11.9086666667,8.90733333333,9.16705555556,11.9405555555,12.4414444444,10.4348888889
540.37,10.0622222222,15.7765555556,12.5098333333,11.9078888889,8.90966666666,9.14516666667,11.9105555556,12.475,10.4097777778
540.72,10.0772222222,15.7821111111,12.5197222222,11.9382222222,8.94011111111,9.156,11.9173333333,12.5198888889,10.431
541.06,10.0942222222,15.7767222222,12.5295555556,11.958,8.97866666667,9.18066666667,11.9284444445,12.5401111111,10.4377777778
541.40,10.0867777778,15.7596666667,12.5292222222,11.9803333334,8.98766666667,9.18972222222,11.9016666667,12.569,10.4312222222
541.75,10.0786666667,15.7305,12.4963888889,11.9853333333,8.98744444444,9.18116666667,11.9071111111,12.6058888889,10.4135555556
542.09,10.0555555556,15.6965,12.4588333333,11.9677777778,8.96811111111,9.161,11.8827777778,12.6035555556,10.385
542.43,10.0451111111,15.6868333333,12.4407222222,11.9835555556,8.97166666667,9.165,11.8713333333,12.6078888889,10.3646666667
542.78,10.0431111111,15.7040555556,12.4395,12.0137777778,9.00022222222,9.186,11.8621111111,12.6408888889,10.355
543.12,10.0106666667,15.6840555556,12.4169444445,12.0015555556,8.99677777778,9.15633333333,11.8306666667,12.6371111111,10.3267777778
543.46,10.0202222222,15.6796666667,12.4256666667,12.0306666667,9.02788888889,9.13133333333,11.8337777778,12.6858888889,10.3457777778
543.81,10.0357777778,15.7037222222,12.4405,12.0548888889,9.06111111111,9.12,11.8452222222,12.7031111111,10.3361111111
544.15,10.0438888889,15.7049444444,12.4561666667,12.0956666667,9.09355555556,9.12127777778,11.8616666666,12.7391111111,10.3444444444
544.49,10.0487777778,15.7058333333,12.4745,12.1325555556,9.147,9.12822222222,11.8666666667,12.7788888889,10.3346666667
544.84,10.0218888889,15.6967222222,12.4504444444,12.1607777778,9.16922222222,9.09988888889,11.859,12.7944444444,10.3271111111
545.18,10.0593333333,15.7375555556,12.4981666667,12.2428888889,9.228,9.13644444444,11.905,12.8616666667,10.3613333333
545.52,10.0893333333,15.799,12.5554444444,12.3302222222,9.29177777778,9.15972222222,11.9311111111,12.9052222222,10.3771111111
545.87,10.1264444444,15.8535,12.5991666667,12.4055555555,9.35055555556,9.18922222222,11.9717777778,12.9746666666,10.4458888889
546.21,10.1714444444,15.8881666667,12.6363888889,12.4634444444,9.41577777778,9.21105555556,12.0116666666,13.0454444444,10.4974444444
546.55,10.2336666667,15.9250555556,12.6750555556,12.5463333333,9.46622222222,9.23427777778,12.0655555556,13.1094444444,10.5678888889
546.90,10.2765555556,15.9710555556,12.722,12.6335555556,9.52566666666,9.28855555556,12.1042222222,13.1811111111,10.6276666667
547.24,10.3431111111,16.0421666667,12.7856666667,12.73,9.59277777779,9.34994444444,12.1415555556,13.2581111111,10.6716666667
547.58,10.3747777778,16.1123333333,12.8127222222,12.8221111111,9.67022222222,9.39,12.1792222222,13.3544444444,10.7312222222
547.92,10.4067777778,16.1804444444,12.8419444444,12.8943333333,9.75399999999,9.41238888889,12.2261111111,13.4155555555,10.8154444444
548.27,10.4401111111,16.2063888889,12.8456111111,12.9686666667,9.79122222222,9.39694444444,12.2585555556,13.4851111111,10.8638888889
548.61,10.5247777778,16.325,12.9313888889,13.0683333333,9.86644444443,9.46455555556,12.3333333333,13.6086666667,10.9378888889
548.95,10.5392222222,16.3393888889,12.908,13.0802222222,9.89244444446,9.46133333333,12.332,13.6547777778,10.9604444444
549.29,10.5687777778,16.3562222222,12.9132222222,13.1422222222,9.95711111111,9.50372222222,12.3561111111,13.7245555556,11.0372222222
549.64,10.5898888889,16.3977222222,12.9650555556,13.2203333333,10.022,9.52244444444,12.3955555556,13.7866666667,11.0592222222
549.98,10.5677777778,16.4046111111,12.9401666667,13.2377777778,10.0408888889,9.49044444444,12.372,13.8127777778,11.0344444444
550.32,10.5352222222,16.3983888889,12.9464444444,13.2403333333,10.0574444444,9.45327777778,12.3362222222,13.8603333333,11.0203333333
550.66,10.5628888889,16.4377222222,12.9625,13.2875555556,10.0825555556,9.41455555556,12.3517777778,13.9481111111,11.0284444444
551.01,10.5517777778,16.4593888889,12.9921111111,13.3442222222,10.1257777778,9.43355555556,12.3822222222,13.9901111111,11.0543333333
551.35,10.5813333333,16.4535,13.0427777778,13.4005555555,10.1658888889,9.50444444444,12.3974444444,14.0415555555,11.0797777778
551.69,10.6322222222,16.4631666667,13.0837777778,13.4928888889,10.2307777778,9.54644444444,12.398,14.1441111111,11.1194444444
552.03,10.6528888889,16.5282777778,13.1371111111,13.5577777778,10.2786666666,9.60355555556,12.4297777778,14.2097777778,11.1338888889
552.38,10.6837777778,16.5460555556,13.1885,13.6341111111,10.3422222222,9.6265,12.4436666667,14.2565555555,11.1488888889
552.72,10.707,16.5612222222,13.2283888889,13.6833333333,10.4198888889,9.67216666667,12.4702222222,14.3096666667,11.1564444444
553.06,10.7276666667,16.5693333333,13.2805,13.7491111111,10.4911111111,9.69911111111,12.5055555555,14.344,11.1564444444
553.40,10.7818888889,16.6097222222,13.2835555556,13.7997777778,10.549,9.692,12.5301111111,14.3877777778,11.1474444444
553.74,10.8452222222,16.6685555556,13.36,13.8883333334,10.6081111111,9.75222222222,12.6047777778,14.462,11.1785555556
554.09,10.9207777778,16.6785,13.4382222222,13.973,10.6781111111,9.81588888889,12.6497777778,14.5246666667,11.1816666667
554.43,11.0054444444,16.7544444444,13.5225555555,14.087,10.8145555555,9.9305,12.7678888889,14.6164444444,11.2702222222
554.77,11.0546666667,16.7613888889,13.534,14.1327777778,10.868,9.9415,12.7541111111,14.6673333333,11.2954444444
555.11,11.0774444445,16.7941666667,13.5557222222,14.1625555556,10.9167777778,9.93888888889,12.762,14.6861111111,11.2993333333
555.45,11.0413333333,16.7913333333,13.5412777778,14.157,10.9063333333,9.93561111111,12.7441111111,14.6714444444,11.2525555556
555.80,11.015,16.7583888889,13.5084444444,14.1361111111,10.9012222222,9.91155555556,12.716,14.679,11.2405555556
556.14,10.9966666667,16.7381666667,13.4525,14.1134444445,10.9117777778,9.87311111111,12.6845555556,14.7024444445,11.2243333333
556.48,11.0204444445,16.7422777778,13.4458888889,14.1484444444,10.9541111111,9.84472222222,12.6993333333,14.7094444444,11.232
556.82,11.0381111111,16.7926666667,13.4029444444,14.137,10.9663333333,9.85272222222,12.691,14.758,11.2474444444
557.16,11.0587777778,16.8285555556,13.4698333333,14.2093333333,11.0255555555,9.9125,12.719,14.8783333333,11.3391111111
557.50,11.0615555555,16.8263888889,13.4951666667,14.2406666667,11.0645555555,9.91511111111,12.704,14.9261111111,11.3851111111
557.85,11.0595555556,16.8513333333,13.4991666667,14.3035555556,11.1216666667,9.95044444444,12.7517777778,14.997,11.4364444444
558.19,11.0182222222,16.8197777778,13.4405,14.3115555556,11.1037777778,9.89577777778,12.6947777778,15.0041111111,11.3781111111
558.53,10.9422222222,16.7903888889,13.3730555555,14.2484444444,11.1016666666,9.811,12.6293333333,14.9722222222,11.3036666667
558.87,10.9041111111,16.7727777778,13.3870555556,14.2365555556,11.1031111111,9.77305555556,12.6231111111,15.0033333333,11.2788888889
559.21,10.8798888889,16.7319444444,13.3590555556,14.1977777778,11.0974444444,9.71316666667,12.5994444445,14.9637777778,11.2152222222
559.55,10.8974444445,16.7271666667,13.3618888889,14.2584444445,11.1665555556,9.7485,12.6288888889,15.0063333333,11.2022222222
559.89,10.8193333333,16.629,13.2907777778,14.2396666667,11.1337777778,9.70633333333,12.5734444444,14.9748888889,11.1552222222
560.23,10.7662222222,16.5977777778,13.2967222222,14.2666666667,11.1412222222,9.70444444444,12.5295555556,15.0307777778,11.1596666667
560.58,10.7238888889,16.5571111111,13.2796111111,14.2995555555,11.1392222222,9.63694444444,12.5075555556,15.0197777778,11.1357777778
560.92,10.7165555556,16.5155555556,13.216,14.3197777778,11.1456666667,9.63427777778,12.4886666667,15.0154444445,11.0854444444
561.26,10.6707777778,16.5028333333,13.1425555556,14.2984444445,11.1547777778,9.61805555556,12.4768888889,15.0197777778,11.0415555556
561.60,10.5526666667,16.4228333333,13.0343333333,14.2095555556,11.064,9.46638888889,12.3518888889,14.9416666667,10.9135555556
561.94,10.5867777778,16.4832777778,13.1083888889,14.2865555556,11.1401111111,9.53266666667,12.4131111111,15.0291111111,11.0098888889
562.28,10.6082222222,16.4736111111,13.1441666667,14.3574444444,11.1631111111,9.605,12.43,15.0962222222,11.0186666667
562.62,10.6402222222,16.571,13.1494444444,14.4471111111,11.2343333333,9.65583333333,12.5095555556,15.2017777778,11.0744444444
562.96,10.7021111111,16.6458333333,13.1929444444,14.5564444444,11.3313333333,9.72611111111,12.5781111111,15.3274444445,11.1491111111
563.30,10.7296666667,16.6867777778,13.2278333333,14.5986666666,11.3946666667,9.73688888889,12.5735555555,15.4001111111,11.1773333333
563.64,10.7437777778,16.7291111111,13.2339444444,14.6593333333,11.4145555556,9.734,12.6201111111,15.442,11.1671111111
563.99,10.7634444444,16.7946666667,13.2586666667,14.7147777778,11.4251111111,9.73411111111,12.6501111111,15.4935555555,11.2155555556
564.33,10.784,16.7498333333,13.3000555556,14.7685555556,11.4747777778,9.74311111111,12.6478888889,15.5503333333,11.2353333333
564.67,10.7972222222,16.7759444444,13.3500555556,14.8016666667,11.5366666667,9.765,12.6617777778,15.5935555556,11.2497777778
565.01,10.8535555555,16.8196111111,13.4323888889,14.933,11.6248888889,9.8245,12.7224444444,15.6695555556,11.3248888889
565.35,10.9271111111,16.8629444444,13.4823888889,15.031,11.7232222222,9.86366666667,12.768,15.7556666667,11.4111111111
565.69,10.9272222222,16.8557777778,13.4842222222,15.0656666667,11.7151111111,9.85466666667,12.7197777778,15.7713333333,11.3687777778
566.03,10.9875555556,16.9135555556,13.5196666667,15.1395555556,11.7928888889,9.88905555556,12.804,15.8575555555,11.4265555556
566.37,10.9472222222,16.8379444444,13.4697777778,15.147,11.7744444444,9.81377777778,12.7537777778,15.8293333333,11.3865555556
566.71,10.9237777778,16.7802777778,13.4554444445,15.1511111111,11.7645555556,9.77727777778,12.7364444444,15.8214444444,11.35
567.05,10.8843333333,16.7268888889,13.4291111111,15.1668888889,11.7401111111,9.71811111111,12.7205555555,15.7923333333,11.3286666667
567.39,10.9103333334,16.7797777778,13.4766666667,15.2342222222,11.819,9.72983333333,12.7328888889,15.8533333333,11.4305555556
567.73,10.9028888889,16.7466666667,13.4158333333,15.2554444444,11.8676666667,9.73883333333,12.7274444444,15.8613333333,11.3952222222
568.07,10.9174444444,16.7915555556,13.4067222222,15.2863333333,11.8821111111,9.73144444444,12.7401111111,15.899,11.37
568.41,10.896,16.783,13.3871111111,15.2995555556,11.9074444444,9.71061111111,12.7345555555,15.907,11.3678888889
568.75,10.8742222222,16.7850555556,13.3406111111,15.3012222222,11.8957777778,9.68761111111,12.6896666667,15.9321111111,11.3673333333
569.09,10.8923333333,16.8170555556,13.3987777778,15.3851111111,11.9452222222,9.74761111111,12.7231111111,15.9997777778,11.4037777778
569.43,10.8723333333,16.8113888889,13.3643333333,15.38,11.9598888889,9.71255555556,12.7347777778,16.0026666667,11.3908888889
569.77,10.8654444444,16.8143888889,13.3452777778,15.417,11.9616666667,9.68711111111,12.7337777778,16.0384444445,11.4075555556
570.11,10.9214444445,16.8699444444,13.3942777778,15.4815555556,12.0426666667,9.74794444444,12.7434444445,16.1094444444,11.4498888889
570.45,10.9418888889,16.9253333333,13.4371111111,15.5685555556,12.1176666667,9.80944444444,12.7644444444,16.1902222222,11.5382222222
570.79,10.9763333333,16.9995555556,13.4507222222,15.6143333333,12.1833333333,9.84822222222,12.789,16.2775555555,11.5703333333
571.13,10.9513333334,16.9635,13.4411111111,15.6127777778,12.1965555555,9.86372222222,12.765,16.3036666667,11.5107777778
571.47,10.9663333333,16.9347777778,13.4637222222,15.6458888889,12.2272222222,9.8565,12.7417777778,16.3691111111,11.5028888889
571.81,10.871,16.8542222222,13.3803333333,15.5855555555,12.1767777778,9.78622222222,12.6633333333,16.3293333333,11.4454444444
572.15,10.8597777778,16.8487777778,13.3666666667,15.6056666667,12.181,9.76761111111,12.649,16.335,11.4217777778
572.49,10.8678888889,16.8506111111,13.3868333333,15.6364444445,12.2167777778,9.77483333333,12.6644444445,16.386,11.4097777778
572.83,10.8398888889,16.7980555556,13.3288888889,15.597,12.2071111111,9.73172222222,12.5967777778,16.3512222222,11.3568888889
573.17,10.8275555555,16.7393888889,13.3228888889,15.61,12.2221111111,9.70294444444,12.5533333333,16.3614444444,11.3261111111
573.51,10.8482222222,16.7454444444,13.3590555556,15.6701111111,12.287,9.73438888889,12.5566666667,16.4118888889,11.342
573.85,10.8004444444,16.6997222222,13.3662222222,15.6624444444,12.2681111111,9.6865,12.5502222222,16.4244444445,11.3333333333
574.19,10.8355555555,16.7199444444,13.3524444444,15.6816666667,12.2706666666,9.649,12.5436666667,16.4526666667,11.324
574.53,10.8222222222,16.6965,13.3677222222,15.7296666666,12.3016666667,9.64572222222,12.5433333333,16.4801111111,11.3727777778
574.87,10.8624444445,16.7071111111,13.3825,15.7592222222,12.3545555556,9.65411111111,12.5662222222,16.541,11.4138888889
575.21,10.8478888889,16.7300555556,13.3758888889,15.7837777778,12.3624444445,9.625,12.579,16.5363333333,11.424
575.55,10.9253333333,16.8463888889,13.4537222222,15.8944444444,12.4698888889,9.65294444444,12.6263333333,16.6466666667,11.5455555556
575.89,10.9697777778,16.8938888889,13.5037222222,15.967,12.5374444444,9.66827777778,12.6528888889,16.7442222222,11.626
576.22,10.9303333333,16.8186666667,13.4199444445,15.9526666667,12.5232222222,9.59733333333,12.6143333333,16.7048888889,11.6146666667
576.56,10.9834444444,16.9321666667,13.4666666667,16.0601111111,12.6006666667,9.62366666667,12.715,16.8272222222,11.6574444444
576.90,11.0314444445,16.9936111111,13.5061666667,16.1236666667,12.6896666667,9.69216666667,12.7676666667,16.9388888889,11.7242222222
577.24,10.9586666667,16.9596666667,13.4302777778,16.0718888889,12.646,9.62161111111,12.7045555555,16.883,11.6333333333
577.58,10.9723333333,16.9459444444,13.3850555556,16.1121111111,12.6902222222,9.6335,12.673,16.9253333333,11.6324444444
577.92,10.9255555555,16.8845555556,13.4072777778,16.1352222222,12.7222222222,9.65705555556,12.6868888889,16.9861111111,11.6045555556
578.26,10.9682222222,16.9282777778,13.4495555555,16.2174444444,12.7634444444,9.68938888889,12.6967777778,17.0571111111,11.5752222222
578.60,10.9988888889,16.9352222222,13.4838888889,16.3194444444,12.7768888889,9.71638888889,12.7054444444,17.1012222222,11.5767777778
578.94,11.0496666667,17.011,13.5946666667,16.399,12.9201111111,9.79944444444,12.7885555556,17.1887777778,11.6197777778
579.28,11.1244444444,17.0228888889,13.661,16.494,13.0341111111,9.92355555556,12.866,17.3042222222,11.6642222222
579.61,11.053,16.9421111111,13.6001666667,16.4706666667,13.017,9.91616666667,12.835,17.2765555556,11.5427777778
579.95,11.0554444444,16.952,13.6478333333,16.5027777778,13.0694444445,9.92394444444,12.8317777778,17.3332222222,11.5128888889
580.29,10.9653333333,16.8521111111,13.5686111111,16.4465555556,13.0363333333,9.87061111111,12.7313333334,17.3115555555,11.4715555556
580.63,10.9025555556,16.8258888889,13.5288333333,16.4306666667,13.0177777778,9.83011111111,12.7182222222,17.3027777778,11.3603333333
580.97,10.9565555556,16.9214444444,13.6101111111,16.5174444444,13.1484444445,9.9435,12.7948888889,17.4447777778,11.4973333333
581.31,11.0177777778,16.9625,13.6303333333,16.5737777778,13.2111111111,10.0011111111,12.869,17.5408888889,11.5332222222
581.65,11.1354444444,17.0742777778,13.6568888889,16.6935555556,13.3783333334,10.0592777778,12.9535555556,17.6625555555,11.6217777778
581.98,11.0778888889,17.0006666667,13.5380555556,16.6087777778,13.3313333333,9.97794444444,12.9177777778,17.635,11.536
582.32,11.0262222222,16.9805555556,13.4304444444,16.5811111111,13.3375555556,9.931,12.8887777778,17.6008888889,11.4557777778
582.66,10.963,16.9048888889,13.3146111111,16.5462222222,13.3081111111,9.87338888889,12.8056666667,17.5657777778,11.4471111111
583.00,10.88,16.9215,13.2833888889,16.5544444445,13.2862222222,9.81261111111,12.7696666667,17.5702222222,11.4047777778
583.34,10.9282222222,16.941,13.2621666667,16.5956666667,13.2824444445,9.76505555556,12.7677777778,17.6211111111,11.4754444444
583.68,11.032,17.0474444444,13.3507222222,16.702,13.4,9.84188888889,12.8517777778,17.7346666667,11.5786666667
584.01,11.1347777778,17.078,13.4516666667,16.8666666667,13.546,9.8845,12.9381111111,17.8793333333,11.6507777778
584.35,11.1626666667,17.0491666667,13.4790555555,16.9408888889,13.5974444445,9.90011111111,12.9301111111,17.9043333333,11.7286666667
584.69,11.1266666667,16.9769444444,13.4579444445,16.9703333333,13.5928888889,9.82866666667,12.8936666667,17.9161111111,11.7454444444
585.03,11.077,16.9753888889,13.4672222222,17.0197777778,13.6042222222,9.80377777778,12.8097777778,17.9158888889,11.7242222222
585.37,10.9693333333,16.9405,13.4043333333,16.9591111111,13.5238888889,9.72311111111,12.7071111111,17.8262222222,11.6116666667
585.70,10.9995555556,17.0145555556,13.5260555556,17.0676666667,13.6578888889,9.80472222222,12.7367777778,17.8958888889,11.6895555556
586.04,11.1142222222,17.1431666667,13.6850555555,17.1836666667,13.8104444444,9.89694444444,12.8396666667,18.1046666667,11.8264444444
586.38,11.1871111111,17.2321666667,13.8147777778,17.3071111111,13.8734444444,9.96038888889,12.8995555556,18.2562222222,11.8865555556
586.72,11.3338888889,17.3187777778,13.9406666667,17.4683333334,14.0452222222,10.1173888889,13.06,18.3847777778,11.9815555556
587.06,11.2952222222,17.2788888889,13.9108333333,17.4785555555,14.104,10.1337222222,13.0537777778,18.4362222222,11.976
587.39,11.2812222222,17.3216111111,13.9349444444,17.5607777778,14.1595555556,10.1719444444,13.0621111111,18.4807777778,11.9717777778
587.73,11.2538888889,17.3428333333,13.8577777778,17.5296666667,14.1247777778,10.1484444444,13.0517777778,18.4362222222,11.977
588.07,11.3825555555,17.4445,13.9438888889,17.6863333333,14.2514444445,10.2475,13.1687777778,18.5638888889,12.1007777778
588.41,11.3487777778,17.4114444444,13.9102222222,17.6755555556,14.2265555556,10.2021111111,13.1384444445,18.5824444444,11.9958888889
588.74,11.3538888889,17.4299444444,13.8709444445,17.6901111111,14.2543333333,10.1808888889,13.1956666667,18.6081111111,11.9918888889
589.08,11.3592222222,17.3831111111,13.8887777778,17.7248888889,14.2707777778,10.233,13.2052222222,18.6415555556,12.0742222222
589.42,11.3911111111,17.3683333333,13.8957222222,17.7991111111,14.3358888889,10.2174444444,13.2356666667,18.7636666667,12.1154444444
589.76,11.3032222222,17.2342777778,13.7692777778,17.7716666667,14.2823333333,10.1547222222,13.1351111111,18.6533333333,11.9933333333
590.09,11.2811111111,17.2345,13.6585,17.7913333333,14.3066666667,10.119,13.0903333334,18.6873333333,11.94
590.43,11.0961111111,17.0625,13.4705555555,17.6218888889,14.1495555556,9.9245,12.883,18.5861111111,11.7608888889
590.77,11.0952222222,17.0344444444,13.4956111111,17.6656666667,14.1585555556,9.87322222222,12.8377777778,18.5738888889,11.758
591.11,11.0591111111,16.919,13.4465555555,17.6747777778,14.1395555556,9.82805555556,12.766,18.5568888889,11.7471111111
591.44,11.0504444445,16.9325555556,13.4786666667,17.726,14.2112222222,9.91216666667,12.7524444444,18.6005555556,11.7847777778
591.78,10.9504444444,16.9464444444,13.4453333333,17.7004444444,14.2282222222,9.84177777778,12.6598888889,18.6085555556,11.7002222222
592.12,11.0093333333,16.9458333333,13.4940555556,17.7707777778,14.3186666667,9.899,12.6854444445,18.6472222222,11.7167777778
592.46,11.1012222222,17.0089444444,13.6001666667,17.8938888889,14.4741111111,9.987,12.7522222222,18.8063333333,11.9131111111
592.79,11.0633333333,17.0047777778,13.5351111111,17.9272222222,14.4552222222,9.95255555556,12.7231111111,18.8255555555,11.8507777778
593.13,11.0946666667,17.0660555556,13.5545,18.008,14.4983333333,9.98038888889,12.76,18.8535555555,11.8974444444
593.47,11.1722222222,17.1762222222,13.6270555556,18.1138888889,14.5827777778,10.0111666667,12.8552222222,18.9846666667,12.0335555556
593.80,11.1753333333,17.1773888889,13.6936666667,18.1312222222,14.5768888889,9.98,12.848,18.9745555556,12.0461111111
594.14,11.2373333333,17.188,13.7112222222,18.2335555556,14.6305555555,10.0144444444,12.8964444445,19.0118888889,12.1191111111
594.48,11.2006666667,17.2397777778,13.7319444444,18.2552222222,14.6343333334,10.0058888889,12.8735555556,19.0893333333,12.0728888889
594.81,11.1544444444,17.2795555556,13.7223888889,18.2726666667,14.673,10.0035555556,12.8808888889,19.1413333333,12.0533333333
595.15,11.1933333333,17.2984444444,13.8017222222,18.3338888889,14.7295555555,10.019,12.9112222222,19.2095555556,12.0385555556
595.49,11.2464444444,17.3392777778,13.8008888889,18.4131111111,14.7716666667,10.0506666667,13.0244444445,19.2864444444,12.156
595.82,11.2254444444,17.3825,13.8009444444,18.4431111111,14.7741111111,10.0602777778,13.0215555556,19.2958888889,12.19
596.16,11.1518888889,17.2921111111,13.7133888889,18.357,14.6928888889,9.97977777778,12.9304444444,19.204,12.0355555556
596.50,11.2352222222,17.36,13.8217777778,18.4478888889,14.8331111111,10.0173888889,13.0001111111,19.3014444444,12.1318888889
596.83,11.2931111111,17.4068888889,13.8645555555,18.5017777778,14.9058888889,10.0572777778,13.0675555556,19.326,12.204
597.17,11.2405555555,17.3955555556,13.8355,18.4795555556,14.9156666667,10.0453333333,13.0132222222,19.3517777778,12.1736666667
597.51,11.1462222222,17.2706666667,13.7615,18.4344444445,14.8625555556,9.99977777778,12.9511111111,19.3004444444,12.1084444444
597.84,11.227,17.3590555556,13.8864444444,18.5121111111,14.9726666667,10.0947777778,13.0352222222,19.4292222222,12.1796666667
598.18,11.2921111111,17.3474444444,13.959,18.6094444445,15.0798888889,10.2223333333,13.1323333333,19.5132222222,12.2708888889
598.52,11.4175555556,17.4190555556,14.0450555556,18.6857777778,15.1724444444,10.2786111111,13.2393333334,19.6176666666,12.4382222222
598.85,11.3633333333,17.3861666667,13.9787222222,18.6688888889,15.1383333333,10.2467222222,13.2368888889,19.6065555556,12.4436666667
599.19,11.3528888889,17.3348888889,13.9922777778,18.6641111111,15.1626666666,10.2169444444,13.1472222222,19.601,12.3957777778
599.53,11.3664444444,17.3617777778,13.9627222222,18.7382222222,15.2243333333,10.2025,13.1676666667,19.6614444444,12.4695555556
599.86,11.3355555556,17.3832777778,13.9540555556,18.8071111111,15.2922222222,10.2114444444,13.1634444444,19.6912222222,12.5127777778
600.20,11.2576666667,17.3666111111,13.8826111111,18.7922222222,15.2701111111,10.1547777778,13.1188888889,19.6897777778,12.4693333333
600.53,11.1797777778,17.3163888889,13.8112222222,18.7717777778,15.2506666667,10.1671111111,12.993,19.7227777778,12.3991111111
600.87,11.2544444444,17.3485555556,13.897,18.866,15.3685555556,10.2591666667,13.0617777778,19.8091111111,12.483
601.21,11.3988888889,17.5015,13.9691666667,18.9961111111,15.561,10.3664444444,13.164,19.9958888889,12.5852222222
601.54,11.3606666667,17.4807777778,13.9273888889,19.0505555555,15.5721111111,10.3275,13.1063333333,19.9826666667,12.5772222222
601.88,11.3433333333,17.5283888889,13.8786111111,19.0448888889,15.535,10.2568333333,13.0701111111,19.956,12.5192222222
602.21,11.3126666667,17.5433333333,13.8148888889,19.1304444444,15.5747777778,10.2768333333,13.0226666667,19.9716666667,12.4354444444
602.55,11.431,17.6197777778,13.8878333333,19.2497777778,15.739,10.3637222222,13.0773333333,20.1207777778,12.4838888889
602.88,11.4506666667,17.5853333333,13.9117222222,19.33,15.8007777778,10.4253333333,13.1111111111,20.1854444445,12.4924444444
603.22,11.4897777778,17.6050555556,13.9898333333,19.4183333333,15.892,10.4719444444,13.1558888889,20.265,12.5007777778
603.56,11.5088888889,17.6900555556,14.0718333333,19.5102222222,15.9794444444,10.4952222222,13.2437777778,20.392,12.4802222222
603.89,11.5168888889,17.6713888889,14.0758888889,19.5645555555,16.0098888889,10.5307222222,13.2557777778,20.4553333333,12.4865555556
604.23,11.4668888889,17.6049444444,13.9923333333,19.516,15.9731111111,10.4382777778,13.2312222222,20.4323333333,12.4384444444
604.56,11.4282222222,17.5594444444,13.9776111111,19.501,15.9593333333,10.3902222222,13.2306666667,20.4172222222,12.354
604.90,11.4294444444,17.527,13.9688888889,19.5262222222,15.9612222222,10.3895,13.233,20.4205555556,12.3798888889
605.23,11.4622222222,17.5475,13.9457222222,19.5766666667,16.0084444445,10.3962222222,13.2618888889,20.4615555556,12.4394444444
605.57,11.4924444444,17.5879444444,13.9494444444,19.6175555556,16.1001111111,10.4039444444,13.2867777778,20.5176666666,12.4944444444
605.90,11.4791111111,17.5171111111,13.9633888889,19.5703333333,16.0862222222,10.3702222222,13.3003333333,20.5358888889,12.4591111111
606.24,11.4731111111,17.5475555556,14.0070555556,19.6171111111,16.1382222222,10.3873333333,13.3343333333,20.5973333333,12.4668888889
606.58,11.4478888889,17.593,14.0214444445,19.6141111111,16.171,10.3942777778,13.3162222222,20.6168888889,12.548
606.91,11.4765555556,17.5866666667,14.0066666667,19.6351111111,16.1456666667,10.3916666667,13.3201111111,20.6513333333,12.5475555556
607.25,11.5694444444,17.564,14.0792222222,19.7304444444,16.2188888889,10.4628888889,13.3537777778,20.7147777778,12.6433333333
607.58,11.5706666667,17.5748888889,14.0895,19.7771111111,16.2503333333,10.4356111111,13.3198888889,20.7255555555,12.6432222222
607.92,11.5728888889,17.5433333333,14.1056666667,19.7971111111,16.2572222222,10.3911111111,13.2891111111,20.7085555555,12.6187777778
608.25,11.6338888889,17.5696666667,14.0621111111,19.9166666667,16.2886666667,10.4238888889,13.2648888889,20.8051111111,12.7278888889
608.59,11.6123333333,17.6057222222,14.0768888889,19.9531111111,16.3146666667,10.4655555556,13.2468888889,20.8901111111,12.733
608.92,11.5814444444,17.5641111111,14.09,19.9354444444,16.3468888889,10.4928333333,13.2213333333,20.9324444444,12.6762222222
609.26,11.5404444444,17.5762222222,14.0936666667,19.9768888889,16.3866666667,10.5426666667,13.219,20.9935555555,12.6513333333
609.59,11.4976666667,17.5566666667,14.0621666667,19.9801111111,16.3935555555,10.5021666667,13.1574444444,21.057,12.6558888889
609.93,11.4191111111,17.4931666667,14.0075,19.9701111111,16.3324444444,10.4868888889,13.1043333334,21.0734444444,12.6945555556
610.26,11.4032222222,17.4534444444,13.9618333333,19.94,16.3316666667,10.4307777778,13.0915555555,21.1184444445,12.553
610.60,11.2897777778,17.4083333333,13.8996666667,19.8984444444,16.3152222222,10.3463333333,13.0144444444,21.0991111111,12.522
610.93,11.2316666667,17.3456666667,13.8277777778,19.8415555556,16.2826666667,10.3057777778,12.9342222222,21.1048888889,12.4533333333
