wavelength,Back_DigGlam,Belly_DigGlam,Breast_DigGlam,Crissum_DigGlam,Crown_DigGlam,DorTail_DigGlam,Patch10_DigGlam,Rump_DigGlam,Throat_DigGlam,WingTip_DigGlam
525.56,10.2023333333,11.2908,10.6295333333,10.1489333333,12.361,7.46306666667,3.31146666667,10.7216666667,10.4680666667,9.38339999999
525.90,10.2142,11.2958666667,10.6404,10.1604,12.3454,7.50633333333,3.3358,10.7304,10.4870666666,9.41773333334
526.25,10.2134,11.3012666667,10.6404,10.1686,12.3310666667,7.53226666667,3.33773333333,10.7132,10.4883333333,9.43520000001
526.59,10.2239333333,11.3018,10.6482,10.1811333333,12.3118,7.557,3.3524,10.7328666667,10.5013333333,9.46226666667
526.94,10.2212,11.2968666667,10.6446666667,10.1774,12.296,7.5696,3.35746666667,10.7304,10.4953333333,9.46553333333
527.28,10.2082,11.2932,10.6398,10.1672,12.2929333333,7.58106666667,3.3632,10.7190666667,10.4987333333,9.47186666666
527.63,10.1856666667,11.2786,10.6302666667,10.152,12.2688666667,7.57886666667,3.35126666667,10.7066666667,10.482,9.46413333334
527.97,10.1872,11.2800666667,10.6257333333,10.1442,12.2558,7.58486666667,3.35926666667,10.6962666667,10.4786,9.4752
528.32,10.2174,11.2975333333,10.6528,10.1715333333,12.2706,7.60253333333,3.39486666667,10.7122,10.5028666667,9.502
528.66,10.2132,11.3045333333,10.6464666667,10.1737333333,12.2518666667,7.60746666667,3.39726666667,10.7063333333,10.5151333333,9.51199999999
529.01,10.1914666667,11.2886,10.6316666666,10.1598,12.2307333333,7.6002,3.39926666667,10.6905333333,10.49,9.50453333333
529.35,10.1844,11.2780666667,10.6318666667,10.1516666667,12.2196666667,7.59773333333,3.40433333333,10.6826666667,10.4876,9.49559999999
529.70,10.1541333333,11.2658666667,10.6104,10.1335333333,12.2004666667,7.5694,3.4012,10.6621333333,10.4674666667,9.486
530.04,10.1553333333,11.2682666667,10.6182,10.1424,12.208,7.5818,3.42186666667,10.6822,10.4815333333,9.50200000001
530.39,10.1255333333,11.2386666667,10.5881333333,10.1191333333,12.1735333333,7.56833333333,3.40546666667,10.6573333333,10.459,9.48173333334
530.73,10.11,11.2268666667,10.5822,10.1066666667,12.1533333333,7.56626666667,3.402,10.6491333333,10.4544,9.48166666667
531.08,10.0999333333,11.2197333333,10.5642,10.1010666667,12.1326666667,7.56466666667,3.40706666667,10.6432666667,10.4454666667,9.49146666667
531.42,10.1077333333,11.2260666667,10.5569333333,10.1138,12.1236666667,7.57806666667,3.43093333333,10.6534666667,10.4532666667,9.50859999999
531.77,10.0913333333,11.2070666667,10.5472666667,10.1074,12.105,7.57446666667,3.4292,10.6442,10.4420666667,9.50526666667
532.11,10.0390666667,11.1683333333,10.5161333333,10.0686666667,12.0578,7.5622,3.40666666667,10.6134,10.4048666667,9.49966666667
532.46,10.0115333333,11.1370666667,10.496,10.0481333333,12.0354666666,7.55513333333,3.39666666667,10.5895333333,10.3712,9.4842
532.80,10.0011333333,11.1224,10.4868,10.0382,12.0205333333,7.56613333333,3.3914,10.585,10.3720666667,9.48159999999
533.15,9.97293333333,11.1115333333,10.4622666667,10.0262666667,11.9908,7.55393333333,3.38726666667,10.5705333333,10.3451333333,9.47339999999
533.49,9.98526666666,11.111,10.4637333333,10.0438,11.9876,7.57833333333,3.39053333333,10.5706,10.3525333333,9.48326666667
533.84,9.95773333334,11.0852666667,10.4322,10.0137333333,11.9362666667,7.56533333333,3.38186666666,10.5354,10.3285333333,9.46353333333
534.18,9.95373333333,11.1054666667,10.4333333333,10.0178666667,11.9303333333,7.5828,3.4138,10.5367333333,10.3335333333,9.48773333332
534.52,9.93906666666,11.0927333334,10.4017333333,10.0079333333,11.9129333333,7.5656,3.41833333333,10.5050666667,10.3158,9.48820000001
534.87,9.93966666666,11.106,10.412,10.0179333333,11.9199333333,7.5836,3.4398,10.5068,10.3134,9.50153333333
535.21,9.93746666665,11.095,10.4068666667,10.0069333333,11.9146666667,7.59673333333,3.43253333333,10.5034666667,10.3069333333,9.50226666667
535.56,9.93133333335,11.0877333333,10.3996,10.0144666667,11.9002666667,7.6184,3.44453333333,10.5014666667,10.3209333333,9.51973333333
535.90,9.94906666666,11.0998,10.3987333333,10.0288666667,11.907,7.64453333333,3.46513333333,10.513,10.3327333333,9.53706666666
536.25,9.97626666665,11.1222666667,10.4198,10.0389333333,11.9091333333,7.67266666667,3.507,10.5234666667,10.365,9.56986666667
536.59,9.97666666667,11.1292666667,10.4136666667,10.047,11.8986666667,7.66686666667,3.51446666667,10.5114,10.3630666667,9.5936
536.93,9.98853333333,11.1232,10.4198666667,10.0382,11.8936,7.68826666667,3.52753333333,10.5050666667,10.3752666667,9.61633333333
537.28,9.97013333334,11.1209333333,10.4109333333,10.0166666667,11.878,7.68846666667,3.5324,10.487,10.3624666667,9.61826666667
537.62,9.9692,11.1268666667,10.4122,10.0166666667,11.8832,7.70306666667,3.53686666667,10.4764666667,10.3542,9.6284
537.97,9.97066666667,11.0968,10.405,10.0057333333,11.8822,7.69126666666,3.52413333333,10.4549333333,10.3392,9.625
538.31,9.95953333332,11.0897333333,10.4154,9.99826666667,11.8658666667,7.71606666667,3.51526666667,10.4633333333,10.3328666667,9.6338
538.65,9.92,11.0458,10.3902666667,9.97459999999,11.8212,7.69033333333,3.49293333333,10.4278,10.2997333333,9.60919999999
539.00,9.89513333333,11.0322,10.3578,9.96213333333,11.7707333333,7.6758,3.48866666667,10.3710666667,10.2654666667,9.62359999999
539.34,9.87526666666,11.0197333334,10.3424666667,9.94166666666,11.7418666667,7.67786666667,3.48273333333,10.3471333333,10.2280666667,9.62006666667
539.69,9.84333333335,10.9875333333,10.3051333333,9.91640000001,11.6885333333,7.66466666667,3.46673333333,10.3169333333,10.1974,9.617
540.03,9.78059999999,10.9325333333,10.2427333333,9.86873333332,11.6142,7.6302,3.42313333333,10.2737333333,10.1412666667,9.58406666667
540.37,9.76033333333,10.9129333333,10.2147333333,9.8542,11.5808,7.62633333333,3.43046666667,10.2485333333,10.112,9.57533333333
540.72,9.72620000001,10.8785333333,10.1584,9.83519999999,11.5340666667,7.60693333333,3.42146666667,10.2163333333,10.0788,9.55246666667
541.06,9.70106666668,10.8482,10.1339333333,9.82453333334,11.4982,7.60366666667,3.4178,10.1955333333,10.0568666667,9.55586666667
541.40,9.64653333335,10.7866,10.0837333333,9.76726666667,11.4283333334,7.56,3.38766666667,10.1492,10.009,9.51233333334
541.75,9.58586666668,10.7557333333,10.0352,9.72286666668,11.3819333333,7.5398,3.37373333333,10.1033333333,9.96780000001,9.48686666666
542.09,9.56759999999,10.7302666667,9.98999999999,9.70053333332,11.345,7.5234,3.3892,10.0731333333,9.95293333333,9.48286666666
542.43,9.5436,10.6998,9.94686666667,9.66233333332,11.2954,7.50273333333,3.38273333333,10.0445333333,9.93513333333,9.47213333334
542.78,9.51273333333,10.6660666667,9.9196,9.63393333335,11.2614,7.4774,3.3792,10.0328,9.91513333333,9.45020000001
543.12,9.47439999999,10.6240666667,9.87033333335,9.58186666665,11.2122666667,7.43713333333,3.3694,9.99113333333,9.87866666667,9.42600000001
543.46,9.44746666667,10.5924,9.83146666666,9.5566,11.1747333333,7.41686666667,3.36973333333,9.95686666667,9.84419999998,9.40519999999
543.81,9.43293333334,10.5848,9.82446666667,9.55386666667,11.165,7.42153333333,3.38993333334,9.9492,9.83333333333,9.41179999999
544.15,9.41799999999,10.5698666667,9.80953333335,9.53239999999,11.1319333333,7.41593333333,3.3828,9.93526666666,9.83086666668,9.4116
544.49,9.40173333334,10.5589333333,9.80399999999,9.52179999999,11.1288666667,7.41606666667,3.38673333333,9.93453333333,9.83386666665,9.42326666667
544.84,9.37366666667,10.5314666667,9.75366666667,9.48466666667,11.0930666667,7.38733333333,3.36753333333,9.91420000001,9.80853333333,9.39733333333
545.18,9.40393333333,10.5746,9.77846666666,9.53266666665,11.134,7.43013333333,3.40446666667,9.94473333335,9.8536,9.45846666667
545.52,9.44106666667,10.5992666667,9.79546666667,9.56880000001,11.1380666667,7.4598,3.42966666667,9.975,9.88239999999,9.49706666666
545.87,9.41653333333,10.5865333333,9.77906666667,9.5572,11.1128,7.45646666667,3.42766666667,9.96566666667,9.86606666665,9.48766666667
546.21,9.44373333333,10.6087333333,9.8126,9.59006666667,11.1357333333,7.48786666667,3.4694,10.0000666667,9.87900000001,9.52673333334
546.55,9.46880000001,10.6308,9.84246666667,9.62226666667,11.1583333333,7.5354,3.52033333333,10.0288,9.90986666668,9.55886666667
546.90,9.46993333334,10.6402666667,9.8668,9.64513333333,11.1752666667,7.551,3.53133333333,10.038,9.92893333333,9.58826666667
547.24,9.46886666666,10.6480666667,9.88553333333,9.6486,11.1845333333,7.5658,3.53466666667,10.0384,9.95179999999,9.61646666667
547.58,9.47606666667,10.6376666667,9.87613333333,9.65119999999,11.1822,7.56666666667,3.53306666667,10.0356666667,9.95893333334,9.62473333333
547.92,9.42313333333,10.5844,9.82626666666,9.60486666667,11.1487333334,7.53053333333,3.49586666667,9.98806666665,9.91386666667,9.59153333334
548.27,9.42686666667,10.5880666667,9.82586666667,9.59733333333,11.1229333333,7.54226666667,3.50226666667,9.99026666666,9.90473333333,9.60433333332
548.61,9.45826666667,10.6115333333,9.86673333333,9.62186666667,11.1438,7.56933333333,3.53966666667,10.0116,9.94033333333,9.64720000001
548.95,9.45493333333,10.5782,9.84206666665,9.61033333333,11.1060666667,7.566,3.5418,9.99726666668,9.91753333334,9.65173333334
549.29,9.41133333333,10.5212,9.79113333333,9.56239999999,11.0686,7.5344,3.5148,9.96106666667,9.88960000001,9.62080000001
549.64,9.44633333333,10.5348,9.82353333334,9.59319999999,11.0986666667,7.58453333333,3.53113333333,9.97206666666,9.90606666667,9.66586666667
549.98,9.4408,10.546,9.81326666666,9.60373333333,11.1038666667,7.60033333333,3.52526666666,9.95066666667,9.93200000001,9.686
550.32,9.42506666667,10.5274,9.76820000001,9.58806666667,11.0744,7.59506666667,3.51066666666,9.91366666668,9.92660000001,9.69479999999
550.66,9.44966666666,10.5651333333,9.77053333333,9.63893333333,11.0835333333,7.66453333333,3.5526,9.95006666667,9.94853333333,9.72506666666
551.01,9.47766666666,10.5856666667,9.77893333334,9.66926666667,11.0959333333,7.70626666667,3.58486666667,9.9894,9.97466666667,9.74659999999
551.35,9.43173333333,10.5664666667,9.72393333333,9.62133333335,11.0427333334,7.679,3.547,9.95186666667,9.92073333333,9.70966666667
551.69,9.44826666666,10.5884666667,9.72499999999,9.64059999999,11.0438666667,7.71326666667,3.57686666667,9.97826666667,9.94393333332,9.73673333333
552.03,9.41179999999,10.5527333333,9.69666666667,9.62539999999,11.0277333333,7.69646666667,3.5572,9.96313333333,9.93113333333,9.71673333333
552.38,9.35680000001,10.5139333333,9.65733333335,9.59066666667,10.9798666667,7.64313333333,3.5136,9.90706666668,9.88273333332,9.69759999999
552.72,9.33486666667,10.5344666667,9.65293333333,9.58493333333,10.9651333333,7.64126666667,3.5182,9.88466666667,9.87580000001,9.69433333334
553.06,9.36999999999,10.5837333333,9.69706666667,9.62606666667,10.9868666667,7.6896,3.5816,9.91873333335,9.92013333334,9.73239999999
553.40,9.34793333333,10.5532,9.67306666666,9.59453333335,10.9414,7.65273333333,3.5586,9.89346666667,9.90073333334,9.70753333334
553.74,9.29633333333,10.5095333333,9.61733333333,9.538,10.8646,7.6028,3.52413333333,9.84573333334,9.84440000001,9.6458
554.09,9.31660000001,10.5032,9.64506666666,9.54726666668,10.8824666666,7.60006666667,3.5386,9.86333333332,9.83446666665,9.6628
554.43,9.33500000001,10.4862666667,9.64006666666,9.52826666667,10.8708,7.58713333333,3.53266666667,9.87393333333,9.83753333331,9.67453333333
554.77,9.31573333334,10.4838666667,9.6464,9.50880000001,10.8606,7.5664,3.53293333333,9.84680000001,9.81606666665,9.66306666666
555.11,9.38159999999,10.53,9.72786666667,9.56586666668,10.9068,7.6328,3.61373333333,9.89513333333,9.89666666668,9.74226666667
555.45,9.43393333334,10.5635333333,9.79460000001,9.61760000001,10.9523333333,7.676,3.65713333333,9.93906666665,9.93313333332,9.7982
555.80,9.46313333333,10.5829333333,9.80246666667,9.62500000001,10.9560666667,7.6934,3.67413333333,9.93253333333,9.93760000001,9.82019999999
556.14,9.51466666667,10.6110666667,9.83113333332,9.67173333334,10.9932666667,7.77993333333,3.73113333333,9.96299999999,9.99146666665,9.87473333334
556.48,9.52393333333,10.5872666667,9.82113333333,9.66053333333,10.9901333333,7.78286666667,3.73593333333,9.95706666667,10.0141333333,9.86206666666
556.82,9.49173333333,10.5320666667,9.76546666667,9.62026666667,10.9334,7.73226666667,3.678,9.91973333333,9.94793333335,9.83793333333
557.16,9.42599999999,10.4960666667,9.73693333334,9.58386666667,10.8878666667,7.70406666667,3.67513333333,9.87046666666,9.89786666668,9.81593333334
557.50,9.39473333333,10.4328,9.69386666667,9.53153333334,10.8625333333,7.68026666667,3.63086666667,9.82293333333,9.84806666667,9.78366666667
557.85,9.31339999999,10.3893333333,9.6064,9.46073333332,10.7855333333,7.62173333333,3.5392,9.74813333335,9.78959999999,9.72933333333
558.19,9.23020000001,10.3376,9.51200000001,9.39100000001,10.7042,7.53473333333,3.48586666667,9.64220000001,9.69026666667,9.65086666667
558.53,9.20193333334,10.292,9.47053333333,9.34793333333,10.6544,7.50873333333,3.45393333333,9.59946666667,9.6514,9.62099999999
558.87,9.1886,10.309,9.46826666665,9.35933333333,10.6756,7.53186666667,3.451,9.601,9.65920000001,9.63286666666
559.21,9.17613333333,10.2969333333,9.43846666667,9.33680000001,10.6621333333,7.5672,3.47566666667,9.59219999999,9.65879999999,9.63633333333
559.55,9.17193333333,10.3117333333,9.44686666667,9.35846666666,10.651,7.57686666667,3.4902,9.61846666667,9.66553333332,9.6542
559.89,9.106,10.2958666667,9.39579999999,9.29713333334,10.6004666667,7.53113333333,3.44473333334,9.56873333335,9.60566666667,9.5944
560.23,9.06566666667,10.2286,9.35706666666,9.24333333335,10.5545333333,7.4936,3.40753333333,9.5404,9.53233333333,9.56133333333
560.58,9.0984,10.2500666667,9.39726666665,9.25959999999,10.586,7.51713333333,3.44006666667,9.55646666667,9.55686666668,9.5988
560.92,9.13046666666,10.2978666667,9.42166666667,9.3058,10.6433333333,7.56553333333,3.46906666667,9.61759999999,9.61099999999,9.65813333334
561.26,9.18073333333,10.3495333333,9.47686666667,9.37133333333,10.683,7.6342,3.5502,9.67706666667,9.68513333332,9.76633333334
561.60,9.21766666666,10.4134,9.53553333335,9.41726666666,10.7441333333,7.709,3.64213333333,9.7334,9.7434,9.83300000001
561.94,9.208,10.3928,9.52886666666,9.42806666667,10.754,7.7232,3.63833333333,9.76766666667,9.76939999998,9.8394
562.28,9.18886666667,10.3996666667,9.52306666667,9.42759999999,10.736,7.724,3.6526,9.78919999999,9.77560000002,9.85166666667
562.62,9.14386666667,10.3376666667,9.44586666666,9.37426666665,10.6544,7.66066666666,3.59686666667,9.74419999999,9.71399999999,9.80319999999
562.96,9.09093333333,10.3275333333,9.43053333332,9.36566666667,10.6238,7.62746666667,3.56426666667,9.69573333334,9.68599999999,9.77233333333
563.30,9.11106666668,10.3559333333,9.43553333333,9.38993333332,10.6424666667,7.66266666667,3.58833333333,9.70106666667,9.73513333333,9.8068
563.64,9.12646666667,10.352,9.45140000001,9.4256,10.6400666667,7.68146666667,3.61926666667,9.72626666667,9.75866666667,9.83973333333
563.99,9.15040000001,10.4190666667,9.47426666667,9.46326666667,10.6617333333,7.72033333333,3.654,9.74686666668,9.81486666668,9.89926666667
564.33,9.11253333333,10.4056,9.4522,9.461,10.6131333333,7.73606666667,3.632,9.72333333335,9.80440000001,9.88373333333
564.67,9.10960000001,10.3874,9.42659999999,9.42713333333,10.5985333333,7.733,3.6226,9.70693333333,9.79320000001,9.86826666667
565.01,9.12013333334,10.3734666667,9.41759999999,9.44253333333,10.5712666667,7.74186666667,3.579,9.71393333333,9.79066666667,9.85579999999
565.35,9.07233333334,10.3012,9.37079999999,9.38760000001,10.4943333333,7.67926666667,3.49953333333,9.6286,9.70046666667,9.78726666667
565.69,9.06880000001,10.2963333333,9.38533333334,9.38386666666,10.4756666667,7.68013333333,3.4924,9.59340000001,9.68566666665,9.81133333333
566.03,9.0594,10.2806666667,9.38026666665,9.37686666667,10.4809333333,7.6868,3.47253333333,9.57613333333,9.68993333335,9.82400000001
566.37,9.02873333333,10.2656666667,9.37446666666,9.3572,10.4533333333,7.664,3.4606,9.54019999999,9.66620000001,9.81660000001
566.71,9.03793333333,10.2538666667,9.35866666666,9.32893333332,10.4395333333,7.64733333333,3.45053333333,9.53953333332,9.6526,9.83513333334
567.05,8.98253333333,10.2115333333,9.31873333334,9.26393333334,10.3708666667,7.6098,3.4062,9.47866666667,9.56506666667,9.78153333333
567.39,8.99753333333,10.2241333333,9.33926666667,9.26526666667,10.3973333333,7.63806666667,3.42153333333,9.48693333333,9.58873333333,9.80173333333
567.73,9.02166666667,10.2329333333,9.36866666668,9.29699999999,10.4194666667,7.66686666667,3.4596,9.49466666666,9.59773333333,9.81499999999
568.07,9.03719999999,10.2340666667,9.3784,9.30066666667,10.4266,7.66813333333,3.485,9.4902,9.62073333334,9.84086666667
568.41,9.07026666666,10.2558,9.40313333333,9.34153333334,10.4195333333,7.68126666667,3.50213333333,9.48606666667,9.64739999999,9.87973333333
568.75,9.06953333333,10.2873333333,9.41680000001,9.3576,10.4415333333,7.70793333333,3.55333333333,9.49499999999,9.64566666667,9.89253333333
569.09,9.0778,10.339,9.44533333333,9.40153333334,10.4731333333,7.75773333333,3.6126,9.55586666666,9.70226666669,9.94173333334
569.43,9.11746666667,10.4018,9.47020000001,9.44553333333,10.5032,7.83026666667,3.66453333333,9.60539999999,9.75859999998,9.97780000001
569.77,9.11153333334,10.3973333333,9.4454,9.45093333333,10.4712666667,7.8378,3.6638,9.57780000001,9.72433333333,9.97013333334
570.11,9.11766666667,10.3980666667,9.44259999999,9.46433333333,10.477,7.866,3.67766666666,9.59726666666,9.74079999999,9.98833333333
570.45,9.10673333334,10.4018,9.44626666667,9.4778,10.4674666667,7.87453333333,3.68926666667,9.60733333333,9.75426666667,9.98993333333
570.79,9.09333333333,10.3595333333,9.41953333333,9.47513333333,10.4494,7.85233333333,3.65786666667,9.59593333333,9.75000000001,9.97846666666
571.13,9.05853333333,10.3476,9.36913333333,9.43639999999,10.3926,7.82786666667,3.63126666667,9.56386666667,9.7106,9.95506666667
571.47,8.99266666667,10.2946,9.32153333334,9.37819999999,10.3392666667,7.76333333333,3.56886666666,9.52326666667,9.66686666667,9.93506666667
571.81,8.9564,10.2808666667,9.28919999999,9.37199999999,10.3117333333,7.733,3.5342,9.50713333333,9.62886666666,9.9078
572.15,8.90326666667,10.2682,9.26746666667,9.33946666666,10.2748,7.72593333333,3.51226666667,9.47786666667,9.58733333334,9.88953333333
572.49,8.857,10.2288666667,9.21506666666,9.29126666667,10.2121333333,7.6802,3.47153333333,9.41286666668,9.5474,9.84706666667
572.83,8.84706666667,10.2027333333,9.18873333333,9.26673333333,10.1764666667,7.67286666667,3.4582,9.3968,9.55326666667,9.85293333334
573.17,8.82686666667,10.1764666667,9.17973333333,9.23986666666,10.1536666667,7.639,3.4466,9.3848,9.52739999999,9.83106666667
573.51,8.8478,10.2071333333,9.1946,9.24246666667,10.1703333333,7.67633333333,3.4738,9.41646666667,9.55979999999,9.88213333334
573.85,8.85793333333,10.2266,9.21199999999,9.25946666666,10.1778,7.7038,3.49626666667,9.44073333333,9.5894,9.89466666667
574.19,8.853,10.2258,9.21006666666,9.25786666667,10.156,7.7182,3.50433333333,9.43293333333,9.59099999999,9.90373333333
574.53,8.9022,10.2952666667,9.27126666667,9.31793333334,10.2078666667,7.77626666667,3.58553333334,9.48813333333,9.65333333333,9.98366666667
574.87,8.92226666667,10.3144666667,9.30193333333,9.35066666667,10.2127333333,7.78726666667,3.60513333333,9.50346666666,9.66806666667,10.0036
575.21,8.96346666667,10.3448,9.32186666666,9.38606666666,10.2217333333,7.83866666667,3.65253333333,9.54713333333,9.69286666667,10.0411333333
575.55,8.95733333333,10.3482666666,9.325,9.35660000001,10.209,7.86553333333,3.67486666667,9.55440000001,9.70233333334,10.0694666667
575.89,8.98200000001,10.3517333333,9.33719999999,9.37120000001,10.2139333334,7.8894,3.70173333333,9.56753333333,9.72819999999,10.0952666667
576.22,9.00939999999,10.3849333333,9.37473333333,9.36500000001,10.2415333333,7.91973333333,3.7258,9.5916,9.74140000001,10.1271333333
576.56,8.99353333334,10.3595333333,9.36366666666,9.36500000001,10.2204,7.91113333333,3.71866666667,9.56473333333,9.70819999999,10.1021333333
576.90,8.96033333334,10.3058666667,9.32166666666,9.30340000001,10.1762666667,7.8928,3.68326666667,9.49366666666,9.65313333333,10.0777333333
577.24,8.93386666667,10.2798,9.31793333334,9.29473333333,10.1462,7.86126666667,3.66933333333,9.48193333333,9.64533333333,10.0414666667
577.58,8.90273333333,10.2428666667,9.2788,9.25159999999,10.1008666667,7.82026666667,3.64946666667,9.43453333335,9.56833333333,10.0184
577.92,8.87346666667,10.1856666666,9.22873333334,9.18520000001,10.0492,7.7748,3.61746666667,9.37459999999,9.51686666665,9.96126666667
578.26,8.85253333333,10.1316,9.19226666666,9.11073333333,9.97833333333,7.7278,3.58106666667,9.32359999999,9.46733333334,9.91280000001
578.60,8.84513333333,10.094,9.17033333333,9.0812,9.96893333332,7.73153333333,3.5688,9.30166666666,9.46393333333,9.89946666667
578.94,8.7968,10.0562,9.12386666666,9.05626666666,9.949,7.70766666667,3.5482,9.22886666667,9.41826666667,9.85473333334
579.28,8.76066666667,10.0054666667,9.08960000001,9.00513333333,9.88940000001,7.68086666667,3.5266,9.17366666668,9.38446666668,9.79666666667
579.61,8.7862,10.0282666667,9.10213333333,9.03166666667,9.89873333333,7.701,3.5532,9.21746666666,9.40173333333,9.81846666667
579.95,8.76346666667,9.97560000001,9.07093333333,9.03206666667,9.86526666667,7.6812,3.55666666667,9.19933333333,9.40119999999,9.82966666667
580.29,8.77386666667,10.0049333333,9.05706666667,9.0202,9.89066666667,7.72433333333,3.5718,9.20893333333,9.4024,9.85653333333
580.63,8.81613333333,10.0424,9.08139999999,9.06513333333,9.89480000001,7.79026666667,3.62753333333,9.25646666666,9.446,9.93713333333
580.97,8.78253333333,9.98966666666,9.0088,9.02793333333,9.82673333333,7.74813333333,3.59493333333,9.1848,9.39080000001,9.89713333333
581.31,8.83213333333,10.0362666667,9.06686666667,9.09066666667,9.90233333334,7.8294,3.65626666667,9.22293333334,9.48180000001,9.96246666667
581.65,8.83273333333,10.0536666667,9.067,9.12573333333,9.9136,7.85553333333,3.67053333333,9.22206666665,9.46039999999,9.99413333333
581.98,8.78933333333,10.0356,9.01013333333,9.13266666667,9.89980000001,7.874,3.6418,9.19313333334,9.43393333334,10.0042666667
582.32,8.7662,10.0176666667,8.9852,9.13219999999,9.88766666668,7.86606666667,3.65786666667,9.20106666668,9.41206666667,10.0224
582.66,8.7984,10.0598,9.0062,9.14853333333,9.91406666667,7.8992,3.6724,9.23859999999,9.4658,10.0848666667
583.00,8.832,10.1118,9.02846666667,9.23060000001,9.97913333331,7.95566666667,3.70686666667,9.27533333334,9.50093333333,10.1816
583.34,8.76913333333,10.0505333333,8.971,9.17019999999,9.94726666667,7.9102,3.67073333333,9.21773333333,9.44033333334,10.1571333333
583.68,8.7176,10.0197333333,8.92073333333,9.13293333333,9.9004,7.87873333333,3.635,9.18259999999,9.40646666666,10.1216666667
584.01,8.69173333333,9.95399999999,8.93066666667,9.09599999999,9.85973333334,7.814,3.63133333333,9.15419999999,9.39706666667,10.1066
584.35,8.64166666667,9.92779999998,8.91993333333,9.08260000001,9.86186666666,7.7614,3.63533333333,9.13573333333,9.40460000001,10.0696666667
584.69,8.63893333333,9.98766666667,8.94073333333,9.09866666666,9.89766666667,7.78153333333,3.67573333333,9.16473333333,9.41853333334,10.1137333333
585.03,8.60033333333,9.9636,8.90046666667,9.04753333334,9.8454,7.718,3.66066666667,9.13039999999,9.38406666666,10.0945333333
585.37,8.64533333333,10.0174,8.93853333333,9.0898,9.88813333333,7.76466666667,3.7304,9.20846666667,9.46773333333,10.1470666666
585.70,8.63473333333,10.0242,8.94006666667,9.05666666667,9.89346666667,7.76013333333,3.74753333333,9.2176,9.47053333333,10.1393333333
586.04,8.49046666667,9.90613333332,8.81533333333,8.92026666667,9.74713333333,7.6258,3.60126666667,9.08200000001,9.33706666666,10.0064
586.38,8.42133333333,9.81299999999,8.76006666667,8.85413333334,9.62466666667,7.5618,3.56166666667,9.02033333333,9.25226666667,9.91940000001
586.72,8.55133333333,9.89253333333,8.86773333333,8.93666666667,9.71853333333,7.66166666667,3.6654,9.11193333332,9.33366666667,9.9896
587.06,8.54413333333,9.90840000001,8.8972,8.94213333333,9.69486666667,7.6922,3.7128,9.12393333333,9.35073333335,9.98226666667
587.39,8.626,10.0025333333,8.9832,9.0094,9.7602,7.80053333333,3.7978,9.20613333333,9.44606666665,10.0499333333
587.73,8.64113333333,10.0505333333,8.98233333334,9.0436,9.76806666668,7.8438,3.7916,9.23786666667,9.469,10.0867333333
588.07,8.61306666667,10.0390666666,8.92433333333,9.01666666667,9.70679999999,7.83746666667,3.7258,9.21353333333,9.42473333332,10.0542666667
588.41,8.6456,10.0314666667,8.9484,9.01613333333,9.69533333334,7.86706666667,3.72213333333,9.21346666665,9.46273333333,10.0729333333
588.74,8.668,10.0691333333,8.96619999999,9.0678,9.69833333335,7.92093333333,3.74546666667,9.22980000001,9.48273333333,10.1202
589.08,8.62393333333,10.0423333333,8.94113333333,9.0636,9.66533333333,7.89666666667,3.70426666667,9.1706,9.45926666667,10.0944
589.42,8.6004,10.0104,8.91146666666,9.065,9.60519999999,7.88193333333,3.67733333333,9.12340000001,9.42953333333,10.0749333333
589.76,8.6978,10.0900666667,8.97386666666,9.15653333333,9.69960000001,7.99593333333,3.797,9.20239999999,9.52173333333,10.1680666667
590.09,8.74466666667,10.1592,9.01680000001,9.19306666667,9.75959999999,8.0576,3.83293333333,9.25726666667,9.58380000001,10.2404
590.43,8.57606666667,10.0384666667,8.88366666667,9.06066666667,9.62386666666,7.9038,3.71226666667,9.13066666667,9.46100000001,10.1171333333
590.77,8.52813333333,9.98653333332,8.77946666667,8.9986,9.5768,7.8222,3.61686666667,9.0586,9.36766666667,10.0461333333
591.11,8.43313333333,9.89286666668,8.67473333333,8.90653333333,9.4974,7.71146666667,3.5112,8.97786666666,9.24199999999,9.9956
591.44,8.44373333333,9.89859999999,8.68306666667,8.9322,9.49180000001,7.7324,3.54266666667,8.98153333332,9.21713333334,10.0025333333
591.78,8.5332,9.98886666666,8.79186666667,9.0434,9.59966666666,7.8256,3.66786666667,9.08840000001,9.30893333333,10.0979333333
592.12,8.52426666667,9.9728,8.79026666667,9.05653333333,9.60106666666,7.81786666667,3.69093333333,9.12619999999,9.31300000001,10.0813333333
592.46,8.503,9.93513333333,8.77386666667,9.01346666667,9.59579999999,7.78733333333,3.6594,9.11373333333,9.27426666667,10.0643333333
592.79,8.49093333333,9.94173333333,8.74433333333,8.994,9.5794,7.78186666667,3.64366666667,9.12253333332,9.25066666667,10.0606666667
593.13,8.50226666667,9.95166666667,8.7732,8.99006666667,9.61313333333,7.80073333333,3.66586666667,9.14653333332,9.30046666667,10.0652
593.47,8.45933333333,9.91373333335,8.7728,8.945,9.55593333334,7.7684,3.6134,9.09180000001,9.27333333334,10.036
593.80,8.34993333333,9.80879999999,8.66973333333,8.86733333333,9.44513333333,7.66873333333,3.5244,8.98373333334,9.17606666667,9.93753333333
594.14,8.3598,9.80546666667,8.6552,8.871,9.40293333333,7.6814,3.51266666667,8.98166666666,9.17746666667,9.94880000001
