wavelength,Back_WetStef,Belly_WetStef,Breast_WetStef,Crissum_WetStef,Crown_WetStef,DorTail_WetStef,Patch10_WetStef,Rump_WetStef,Throat_WetStef,WingTip_WetStef
523.48,3.83658333333,46.0931666666,5.663,42.0375,3.35883333333,5.598,24.1531666667,4.7185,7.75858333334,6.33491666667
523.83,3.85941666667,46.032,5.78533333333,42.0259166667,3.38975,5.63866666667,24.07425,4.726,7.93575,6.35991666666
524.17,3.84216666667,45.9855,5.86,42.0218333333,3.36658333333,5.61841666667,24.0075833333,4.70675,8.08433333333,6.346
524.52,3.84858333334,45.9634166667,5.94233333334,42.0135,3.3685,5.62191666667,23.9539166667,4.69675,8.22933333333,6.35191666666
524.87,3.86866666667,46.0398333333,6.0575,42.059,3.39866666667,5.6555,23.96,4.72458333333,8.40891666666,6.40391666667
525.21,3.88508333333,46.09375,6.15291666666,42.0789166667,3.38208333333,5.6695,23.91575,4.722,8.57416666666,6.41016666666
525.56,3.89425,46.14025,6.26358333334,42.1146666667,3.39758333334,5.68658333333,23.89525,4.75075,8.74974999999,6.43891666667
525.90,3.87941666667,46.2165,6.35633333333,42.159,3.39108333333,5.6835,23.8576666667,4.75991666667,8.91583333333,6.43091666667
526.25,3.8985,46.3311666667,6.49458333333,42.27175,3.42108333333,5.69558333333,23.8485833333,4.79475,9.15174999999,6.46933333334
526.59,3.89641666667,46.3809166667,6.60733333333,42.33325,3.41708333333,5.69283333333,23.8106666667,4.79458333333,9.34508333333,6.46091666667
526.94,3.88108333333,46.4929166667,6.71249999999,42.42225,3.40066666667,5.66925,23.8063333333,4.78725,9.52799999999,6.45008333333
527.28,3.88033333333,46.6058333333,6.81449999999,42.50025,3.40591666667,5.67825,23.7995,4.78333333333,9.70566666667,6.44441666667
527.63,3.87391666667,46.7103333334,6.90083333334,42.5785,3.4005,5.6775,23.76975,4.78,9.8745,6.44075
527.97,3.87908333333,46.7861666667,7.00299999999,42.658,3.39641666667,5.67566666667,23.7400833334,4.78666666667,10.03625,6.44641666666
528.32,3.87625,46.8219166666,7.07808333333,42.72075,3.40491666667,5.67166666667,23.72075,4.78525,10.1630833333,6.451
528.66,3.88125,46.8703333334,7.15508333333,42.7925833333,3.40416666667,5.6745,23.6905,4.78308333334,10.2955833333,6.4495
529.01,3.87566666667,46.8969166667,7.22566666666,42.8105833333,3.39791666667,5.66708333333,23.6405,4.76783333333,10.4171666667,6.44791666667
529.35,3.87708333333,46.939,7.31116666667,42.864,3.39558333333,5.67225,23.628,4.76583333333,10.55075,6.45116666667
529.70,3.87925,46.9579166667,7.40133333334,42.88125,3.40383333333,5.67183333333,23.57925,4.76991666667,10.6935,6.4705
530.04,3.91033333333,46.9976666667,7.51791666668,42.9436666667,3.42266666667,5.70075,23.5379166666,4.78916666666,10.8720833333,6.48758333333
530.39,3.9265,47.00975,7.64550000001,42.9748333333,3.44208333333,5.70791666667,23.45525,4.80791666667,11.08125,6.50491666667
530.73,3.92275,47.0390833333,7.78691666667,43.0145833334,3.43825,5.70491666666,23.3974166666,4.80908333333,11.3091666667,6.51541666667
531.08,3.89516666667,46.9995,7.90741666666,42.9943333333,3.41808333333,5.68841666666,23.29,4.77066666667,11.5293333333,6.49583333333
531.42,3.89641666666,47.0396666667,8.06649999999,43.0179166667,3.411,5.68233333333,23.1865,4.76016666667,11.8000833333,6.49633333333
531.77,3.89991666667,47.0910833333,8.23483333333,43.0518333333,3.41641666667,5.68258333333,23.11325,4.75308333333,12.084,6.48891666667
532.11,3.91458333333,47.1431666667,8.42058333333,43.12775,3.42841666667,5.69791666666,23.078,4.77366666667,12.3718333333,6.5075
532.46,3.91033333333,47.1994166667,8.56041666666,43.15875,3.42466666667,5.69983333333,22.995,4.76425,12.60575,6.49516666667
532.80,3.89725,47.278,8.69208333333,43.2484166667,3.41191666667,5.68583333333,22.9629166667,4.7475,12.8394166667,6.47591666667
533.15,3.87208333333,47.36,8.80316666668,43.3050833333,3.38575,5.66208333333,22.8934166667,4.72175,13.0506666667,6.46658333333
533.49,3.87308333333,47.3951666667,8.92866666667,43.3381666667,3.38241666667,5.66383333333,22.8476666666,4.71525,13.2336666667,6.46933333333
533.84,3.88883333333,47.40875,9.07133333333,43.3724166667,3.397,5.66591666667,22.7928333333,4.72275,13.44975,6.47558333333
534.18,3.90275,47.4703333333,9.21374999999,43.4286666667,3.40033333333,5.67391666667,22.7374166667,4.7405,13.6771666667,6.47933333334
534.52,3.91533333333,47.5190833333,9.36758333334,43.5153333334,3.40983333333,5.68975,22.7166666667,4.765,13.92075,6.50616666667
534.87,3.9105,47.6384166667,9.52791666666,43.62275,3.40825,5.68566666666,22.6995833333,4.77975,14.1606666667,6.52291666667
535.21,3.92158333333,47.7755,9.68525,43.748,3.42925,5.70375,22.7038333333,4.787,14.4274166667,6.54241666667
535.56,3.92791666666,47.8558333333,9.86033333334,43.8745833333,3.44458333333,5.70441666667,22.6711666666,4.79691666667,14.709,6.57508333333
535.90,3.9315,47.922,10.0339166667,43.9360833333,3.4625,5.71258333333,22.6153333334,4.81675,14.9846666666,6.58358333333
536.25,3.9375,47.9390833333,10.2028333333,43.97925,3.47016666667,5.7155,22.5791666666,4.83383333333,15.214,6.59091666667
536.59,3.95041666667,48.0401666667,10.3770833333,44.10225,3.49,5.73216666667,22.5686666667,4.86666666667,15.4908333333,6.61725
536.93,3.94408333334,48.13475,10.5231666667,44.2021666667,3.48466666667,5.74325,22.527,4.87225,15.71275,6.62333333333
537.28,3.95991666666,48.2818333333,10.6934166667,44.3306666667,3.49991666666,5.75333333333,22.5353333333,4.889,15.9646666667,6.64066666667
537.62,3.92858333333,48.3860833333,10.8495,44.4021666667,3.48191666667,5.74275,22.4933333334,4.86733333333,16.1975,6.62
537.97,3.927,48.4311666667,11.0134166666,44.437,3.49241666667,5.73883333333,22.4160833333,4.85725,16.4519166667,6.61258333333
538.31,3.91733333333,48.42225,11.1939166667,44.44875,3.46175,5.70841666667,22.2796666667,4.85075,16.71325,6.60316666667
538.65,3.90733333333,48.4576666667,11.3964166667,44.4609166667,3.4485,5.70433333333,22.2039166666,4.85175,17.0213333333,6.58208333333
539.00,3.89825,48.51475,11.5680833333,44.5173333333,3.41766666667,5.70508333333,22.1269166667,4.82391666667,17.3233333333,6.58108333334
539.34,3.89425,48.5281666667,11.7784166667,44.52,3.42825,5.72133333333,22.08175,4.82225,17.6604166667,6.58666666666
539.69,3.89416666667,48.5559166666,11.9609166667,44.5168333334,3.41375,5.7115,22.0363333334,4.80466666667,17.96225,6.59975
540.03,3.9135,48.6430833333,12.1515833333,44.5839166667,3.43433333333,5.71441666667,22.0345833333,4.80441666667,18.2674166667,6.61341666667
540.37,3.89791666667,48.64875,12.29275,44.597,3.44125,5.70025,21.9715833333,4.79358333333,18.5018333333,6.61058333333
540.72,3.92625,48.699,12.438,44.6556666667,3.45891666666,5.70883333333,21.9733333333,4.81441666667,18.7323333333,6.62658333333
541.06,3.94033333333,48.6879166667,12.5539166667,44.6611666666,3.45633333333,5.71625,21.9390833334,4.817,18.9195833333,6.643
541.40,3.94483333334,48.6998333333,12.6759166667,44.6935833333,3.47216666667,5.71833333333,21.9343333333,4.81708333333,19.102,6.64466666666
541.75,3.9605,48.7163333333,12.7864166667,44.7165833333,3.4845,5.73283333333,21.9073333333,4.82925,19.26275,6.66166666666
542.09,3.96408333333,48.7595,12.9153333334,44.7391666667,3.50275,5.74233333333,21.8859166667,4.85133333333,19.4288333333,6.681
542.43,3.97558333333,48.817,13.0158333333,44.8040833334,3.49983333334,5.73741666667,21.8098333333,4.85075,19.5979166667,6.69366666667
542.78,3.96366666667,48.8518333333,13.1224166667,44.8434166667,3.49125,5.72825,21.7439166667,4.84175,19.7585833333,6.68108333333
543.12,3.9615,48.8858333333,13.2435833333,44.8805,3.50183333333,5.74158333333,21.6910833334,4.86283333333,19.9449166667,6.6955
543.46,3.96908333333,48.9181666667,13.37425,44.94225,3.49683333334,5.74291666667,21.65075,4.87891666667,20.1425833334,6.70108333333
543.81,3.95975,48.88575,13.5039166666,44.9214166667,3.50233333333,5.73375,21.563,4.87925,20.3251666667,6.69533333333
544.15,3.94591666667,48.9090833333,13.6568333333,44.9785833333,3.51116666667,5.73208333333,21.4984166667,4.884,20.54025,6.69966666667
544.49,3.9485,48.9639166667,13.8121666667,45.0396666667,3.515,5.73641666667,21.4380833334,4.89175,20.7700833333,6.71266666667
544.84,3.95,49.0455833334,14.00025,45.12775,3.522,5.73508333333,21.41625,4.89808333333,21.0443333333,6.71825
545.18,4.00216666666,49.139,14.2200833334,45.2446666667,3.55841666666,5.7695,21.4183333333,4.92933333333,21.343,6.75466666667
545.52,4.00016666666,49.23125,14.4220833333,45.3211666667,3.58666666667,5.80316666666,21.4355,4.96491666667,21.6265833333,6.77175
545.87,4.00725,49.3356666667,14.5866666667,45.441,3.58675,5.795,21.40175,4.97091666666,21.90575,6.7865
546.21,4.00316666667,49.4013333333,14.7521666667,45.5121666667,3.57508333333,5.76883333333,21.3345,4.94883333333,22.1385,6.7765
546.55,4.04066666667,49.5275,14.9473333333,45.62175,3.62291666667,5.79966666666,21.3485,4.9585,22.4229166667,6.80891666667
546.90,4.0495,49.681,15.13125,45.7649166667,3.63008333333,5.82633333334,21.3653333333,4.971,22.6945,6.83041666667
547.24,4.067,49.8185833333,15.2994166667,45.89675,3.63233333333,5.82625,21.3714166667,4.98675,22.9468333333,6.84975
547.58,4.09966666666,49.9971666667,15.5003333333,46.046,3.67458333333,5.87775,21.3996666667,5.02033333333,23.2149166667,6.88758333333
547.92,4.10208333333,50.1354166667,15.65725,46.19425,3.68533333333,5.87275,21.35675,5.02458333333,23.4370833333,6.90791666666
548.27,4.08966666667,50.24575,15.8016666667,46.328,3.69225,5.87041666667,21.3075833333,5.02558333333,23.66625,6.9115
548.61,4.095,50.3424166667,15.9331666666,46.4444166667,3.70325,5.82133333333,21.262,4.99666666666,23.8765833333,6.904
548.95,4.10591666667,50.4229166667,16.1269166667,46.5694166666,3.724,5.87083333333,21.249,5.02475,24.1203333334,6.90766666667
549.29,4.10641666666,50.5593333333,16.3069166667,46.7134166667,3.73858333333,5.89858333333,21.2643333333,5.04566666667,24.399,6.92641666667
549.64,4.08875,50.5434166667,16.4606666667,46.7163333333,3.71983333333,5.89016666667,21.1543333333,5.06075,24.5883333333,6.91675
549.98,4.08158333333,50.6450833333,16.5978333333,46.8166666667,3.70908333333,5.86483333333,21.0718333333,5.04166666666,24.8366666667,6.92816666666
550.32,4.10775,50.6923333333,16.7758333334,46.862,3.73525,5.89316666666,21.0343333333,5.04891666667,25.0714166667,6.92925
550.66,4.08033333334,50.7601666667,16.9359166667,46.90775,3.69383333334,5.87266666667,20.9396666666,5.03658333333,25.34425,6.91783333333
551.01,4.06341666667,50.8445833333,17.0871666667,46.96275,3.65316666667,5.88366666667,20.9213333333,5.01233333333,25.6030833333,6.90316666667
551.35,4.01375,50.8583333333,17.1901666667,46.9619166667,3.57083333333,5.83933333333,20.8490833333,4.95966666667,25.78675,6.83883333333
551.69,4.03316666667,50.9471666667,17.41525,47.0475,3.57575,5.88766666667,20.84225,4.99241666667,26.0405,6.86316666667
552.03,4.04325,51.0268333333,17.5798333333,47.1184166666,3.59758333333,5.891,20.83425,5.004,26.262,6.8695
552.38,4.07475,51.169,17.7716666667,47.2140833333,3.61675,5.90866666667,20.7973333334,5.03483333333,26.4776666667,6.89675
552.72,4.10866666667,51.33,17.9415833333,47.3513333333,3.63725,5.94183333333,20.8276666666,5.05416666667,26.7168333333,6.94483333333
553.06,4.11258333333,51.3635,18.08875,47.4159166666,3.63325,5.94791666666,20.7930833333,5.05383333333,26.9021666667,6.92716666667
553.40,4.09108333333,51.41625,18.1990833333,47.4726666666,3.61033333333,5.95191666667,20.7311666667,5.04825,27.066,6.92308333333
553.74,4.09633333333,51.4625833333,18.30425,47.5210833333,3.60033333333,5.943,20.71375,5.03383333333,27.2485,6.91541666667
554.09,4.1275,51.54525,18.4675833333,47.6163333333,3.63475,5.95666666667,20.7070833333,5.05316666666,27.4631666667,6.9655
554.43,4.14391666667,51.6555,18.6248333333,47.6796666667,3.68566666666,5.97616666667,20.705,5.07691666667,27.7085833333,7.00675
554.77,4.11675,51.73025,18.72,47.7835,3.65233333334,5.96225,20.6308333333,5.056,27.9313333334,6.99233333333
555.11,4.12225,51.83425,18.8671666667,47.84125,3.64008333333,5.97433333333,20.6155833333,5.04741666667,28.1669166667,7.01891666666
555.45,4.07958333333,51.7450833333,18.89825,47.8130833333,3.6185,5.92025,20.5605833333,4.99525,28.3044166667,6.97341666666
555.80,4.03166666667,51.8135,18.9989166667,47.8635833333,3.58908333333,5.84941666667,20.4983333333,4.94208333333,28.4770833333,6.922
556.14,4.05783333334,51.9654166667,19.16725,48.0093333333,3.64275,5.86775,20.5119166667,4.97766666666,28.7200833333,6.9675
556.48,4.0815,52.0545833333,19.3325833333,48.0749166667,3.67133333333,5.86491666667,20.5398333333,5.01208333334,28.9311666667,7.0105
556.82,4.12,52.2201666667,19.5348333334,48.2406666667,3.72891666667,5.89141666667,20.5731666667,5.04683333333,29.1575833334,7.05925
557.16,4.17783333333,52.2828333333,19.7149166667,48.3313333334,3.81425,5.96875,20.5825833334,5.114,29.40175,7.09633333334
557.50,4.218,52.33225,19.8654166667,48.4574166666,3.82058333334,5.97675,20.5508333333,5.11566666667,29.5898333334,7.09308333333
557.85,4.22425,52.3763333333,19.9966666667,48.4689166667,3.82508333333,5.95133333333,20.5449166666,5.11741666667,29.7689166667,7.08675
558.19,4.26141666667,52.414,20.1748333334,48.534,3.85583333333,5.96533333333,20.4929166667,5.16358333333,29.94525,7.1195
558.53,4.27033333333,52.5031666667,20.35775,48.6175833333,3.84825,5.99708333333,20.4724166666,5.18508333333,30.1481666667,7.14808333334
558.87,4.26825,52.5785,20.538,48.6953333333,3.86158333334,6.03075,20.44675,5.21391666666,30.34525,7.17941666666
559.21,4.23975,52.5423333334,20.65675,48.6829166667,3.86583333333,6.0375,20.40225,5.20191666667,30.4836666667,7.15841666667
559.55,4.2805,52.694,20.85725,48.8945,3.89283333334,6.0835,20.45175,5.24333333334,30.77725,7.176
559.89,4.24925,52.674,20.9471666666,48.8648333333,3.86275,6.07958333334,20.3719166667,5.25158333333,30.8978333334,7.15875
560.23,4.1795,52.6406666666,21.0278333333,48.8274166667,3.77816666666,6.00108333333,20.2818333333,5.21275,31.00575,7.09591666667
560.58,4.13258333333,52.719,21.1324166667,48.8696666667,3.76775,6.00058333333,20.2780833333,5.21225,31.1558333333,7.10633333333
560.92,4.15158333333,52.7148333334,21.2545833333,48.9055833334,3.78883333333,6.03633333333,20.2681666666,5.22375,31.272,7.13458333333
561.26,4.1525,52.7921666666,21.3393333333,48.9576666667,3.79616666667,6.03691666667,20.27325,5.23108333333,31.4244166666,7.12958333333
561.60,4.13641666667,52.7943333333,21.42625,48.98825,3.77483333333,6.01958333333,20.2413333333,5.20158333333,31.5665833333,7.12233333333
561.94,4.15316666667,52.7821666667,21.4965833333,49.0264166667,3.76633333333,6.04516666667,20.219,5.20675,31.7093333333,7.14983333333
562.28,4.163,52.8764166667,21.5918333333,49.0866666667,3.71616666666,6.01941666667,20.1745,5.2095,31.8580833333,7.15133333333
562.62,4.05508333333,52.7633333334,21.5941666667,48.9575,3.64608333333,5.92158333333,20.0419166667,5.11383333333,31.8906666667,7.08025
562.96,4.0305,52.8005833333,21.65475,49.00875,3.59783333334,5.89266666666,19.98,5.04616666667,32.0034166667,7.04333333333
563.30,4.01833333333,52.874,21.755,49.0468333334,3.58758333333,5.87666666667,19.9363333333,5.02433333333,32.1184166666,7.04166666667
563.64,4.08466666667,52.8835,21.89125,49.0763333333,3.62575,5.92208333333,19.9068333334,5.06325,32.28125,7.09125
563.99,4.12508333333,52.98225,22.00875,49.1,3.66283333333,5.95275,19.8946666667,5.095,32.4624166667,7.128
564.33,4.14925,53.0385833334,22.163,49.2041666667,3.69933333333,5.96825,19.9195833333,5.11258333333,32.6489166667,7.1645
564.67,4.192,53.2284166666,22.3345,49.3365,3.74725,6.02408333333,19.9524166667,5.15925,32.8810833333,7.20733333333
565.01,4.21841666667,53.36225,22.5018333333,49.43025,3.74816666667,6.0155,19.9508333333,5.16616666667,33.0735,7.19583333333
565.35,4.24691666667,53.3574166667,22.6213333333,49.4404166666,3.7865,6.05733333334,19.9315833333,5.16325,33.1876666667,7.22325
565.69,4.26916666666,53.5175,22.7721666667,49.5485833333,3.79033333333,6.09566666667,19.9239166667,5.174,33.3308333334,7.23258333333
566.03,4.30591666667,53.5739166667,22.9186666667,49.6221666666,3.8335,6.12916666667,19.9303333333,5.21825,33.4766666666,7.26216666667
566.37,4.32816666667,53.6958333333,23.0575833333,49.7101666666,3.84741666667,6.14608333333,19.9443333333,5.2305,33.641,7.27633333333
566.71,4.30391666667,53.7611666667,23.1524166667,49.7586666667,3.82808333333,6.10425,19.9190833334,5.2065,33.7778333334,7.24158333333
567.05,4.27758333334,53.8118333333,23.2659166667,49.8034166667,3.78191666666,6.06291666667,19.8498333333,5.1695,33.8855833333,7.21141666667
567.39,4.26883333333,53.8866666667,23.39675,49.8464166667,3.75783333333,6.06041666667,19.8066666667,5.15608333334,34.0179166667,7.21125
567.73,4.24725,53.92175,23.5101666667,49.9299166667,3.709,6.04841666667,19.7433333333,5.14358333334,34.1406666666,7.19958333333
568.07,4.18358333334,53.9840833333,23.6015,50.0086666667,3.67433333333,6.03458333334,19.69025,5.10508333334,34.2580833333,7.15883333333
568.41,4.15166666667,53.9824166667,23.6923333333,50.078,3.63975,6.00241666667,19.6525833333,5.07716666666,34.3715833333,7.14208333334
568.75,4.21916666667,53.9960833333,23.8520833334,50.1613333333,3.69866666666,6.05841666667,19.6716666667,5.13333333333,34.5646666667,7.21175
569.09,4.17075,54.0463333333,23.946,50.1963333333,3.66708333333,6.02175,19.6614166666,5.10341666667,34.68725,7.20283333333
569.43,4.17858333333,54.0899166666,24.0475833333,50.3071666666,3.67,6.05516666667,19.64875,5.11325,34.8373333333,7.23641666667
569.77,4.15883333333,54.1821666666,24.168,50.4085,3.66025,6.04666666666,19.6125,5.09541666667,34.97725,7.26883333333
570.11,4.176,54.19575,24.3018333333,50.52275,3.7105,6.083,19.6664166667,5.119,35.1333333334,7.32408333333
570.45,4.11691666667,54.1359166667,24.3344166667,50.47025,3.67425,6.06133333333,19.5904166667,5.08516666666,35.18125,7.27475
570.79,4.13425,54.1670833333,24.42275,50.4891666667,3.69716666667,6.07033333333,19.5836666667,5.08616666667,35.3193333333,7.28158333333
571.13,4.17883333333,54.1075,24.4870833333,50.3955833334,3.73175,6.10183333333,19.5403333333,5.11375,35.3935833333,7.31141666667
571.47,4.16575,54.243,24.61275,50.4559166666,3.72616666666,6.09983333333,19.5400833333,5.10541666666,35.5636666667,7.32541666667
571.81,4.16208333333,54.29725,24.69025,50.4918333334,3.71833333333,6.09841666667,19.5039166666,5.111,35.6933333333,7.32625
572.15,4.22766666667,54.35125,24.8096666667,50.5416666667,3.75725,6.13741666667,19.4959166667,5.14608333333,35.8338333334,7.34233333333
572.49,4.20766666667,54.2775833334,24.8565833333,50.5138333334,3.74525,6.12233333333,19.4336666667,5.13966666667,35.8723333333,7.3265
572.83,4.21641666667,54.2513333333,24.9414166667,50.4953333333,3.75458333333,6.14975,19.3895,5.17033333333,35.9505,7.30816666667
573.17,4.18633333333,54.25325,24.98575,50.4431666667,3.72366666667,6.12533333333,19.304,5.15875,36.0186666666,7.2755
573.51,4.227,54.3950833333,25.1246666667,50.5685,3.74558333333,6.13858333333,19.314,5.18716666667,36.1850833333,7.30983333333
573.85,4.26125,54.4081666667,25.2071666667,50.5589166666,3.78375,6.139,19.2991666667,5.22975,36.2508333333,7.346
574.19,4.27941666667,54.4979166666,25.3134166667,50.6630833334,3.807,6.15291666667,19.3019166667,5.25408333333,36.3783333333,7.39566666667
574.53,4.30433333334,54.4619166666,25.3830833334,50.6436666667,3.8335,6.17825,19.2608333333,5.29808333333,36.4384166667,7.407
574.87,4.27908333334,54.50925,25.44775,50.7069166667,3.80091666667,6.15133333333,19.2078333333,5.26825,36.5280833333,7.38891666667
575.21,4.22291666667,54.4989166666,25.4824166667,50.704,3.76341666667,6.10525,19.14175,5.232,36.5846666667,7.37833333333
575.55,4.25783333333,54.6165833333,25.5920833334,50.778,3.7855,6.108,19.1483333333,5.26308333333,36.7538333333,7.42225
575.89,4.27875,54.7260833334,25.75575,50.8929166667,3.80025,6.11716666666,19.1555833333,5.26958333333,36.9,7.47158333333
576.22,4.29675,54.7859166667,25.8528333333,51.0004166667,3.81425,6.14091666667,19.14525,5.29358333334,37.0410833333,7.49691666667
576.56,4.28933333333,54.7254166667,25.8908333333,50.9281666667,3.81666666667,6.13766666667,19.0866666667,5.27866666666,37.09075,7.50308333333
576.90,4.2725,54.6998333333,25.98,50.9155,3.809,6.1515,19.0475833334,5.26358333333,37.1464166666,7.50916666667
577.24,4.21425,54.7404166666,26.04625,50.9466666667,3.76233333333,6.09883333333,18.986,5.21791666666,37.26425,7.45358333334
577.58,4.21316666667,54.8809166667,26.1295,51.069,3.74958333333,6.08175,18.9415,5.20491666667,37.4194166667,7.45116666666
577.92,4.21766666667,54.88425,26.2451666667,51.11825,3.76816666667,6.06958333333,18.91575,5.21483333334,37.5471666667,7.452
578.26,4.26358333333,54.9021666667,26.3521666666,51.16,3.82058333333,6.13358333333,18.88,5.26916666667,37.6893333333,7.47408333334
578.60,4.20716666666,54.8655,26.4041666667,51.1365,3.77116666667,6.10116666667,18.7809166667,5.19483333333,37.7168333334,7.40558333333
578.94,4.17241666666,54.8675,26.44425,51.1343333333,3.76316666667,6.0815,18.71125,5.15641666666,37.8101666667,7.37308333333
579.28,4.20416666667,54.974,26.5750833334,51.212,3.81716666667,6.11183333333,18.7110833333,5.18741666667,37.9658333334,7.39416666666
579.61,4.21325,55.1123333333,26.7015,51.3694166667,3.86008333333,6.11241666667,18.70575,5.20983333334,38.15075,7.38583333334
579.95,4.20275,55.2495833333,26.812,51.52975,3.8695,6.0995,18.7,5.23791666667,38.3574166667,7.36691666667
580.29,4.28916666667,55.2950833334,26.9916666666,51.6308333333,3.94858333333,6.16283333333,18.7478333333,5.32083333333,38.5350833333,7.46058333333
580.63,4.35541666667,55.3518333333,27.14,51.6601666667,3.99533333334,6.2045,18.8143333333,5.36566666667,38.6669166667,7.50708333333
580.97,4.38041666667,55.4123333333,27.2719166667,51.67725,4.032,6.25241666667,18.8185,5.39875,38.7955,7.53833333333
581.31,4.38225,55.514,27.4076666667,51.8130833333,4.01658333334,6.23716666666,18.7976666667,5.3985,38.9786666667,7.59641666667
581.65,4.45158333333,55.6775833334,27.5934166667,51.9625,4.1005,6.28025,18.8541666667,5.46883333334,39.249,7.68716666667
581.98,4.49891666667,55.6159166667,27.66375,51.9675833333,4.11458333333,6.32083333333,18.8425,5.5055,39.3565833333,7.72633333333
582.32,4.542,55.7426666667,27.8348333333,52.0995833333,4.12541666667,6.3715,18.8875833333,5.53375,39.5238333333,7.76891666667
582.66,4.50858333333,55.6615,27.86325,52.0375,4.07816666667,6.37075,18.8241666667,5.48908333334,39.52375,7.77108333333
583.00,4.4985,55.6496666667,27.9648333334,52.0715833333,4.06108333334,6.36833333333,18.769,5.46166666667,39.6224166667,7.77533333333
583.34,4.48333333333,55.7055,28.0531666667,52.1515833333,4.04066666667,6.36241666667,18.7356666667,5.43516666667,39.7104166667,7.747
583.68,4.44933333333,55.7625833333,28.1510833333,52.2780833334,4.06666666667,6.37,18.7041666667,5.43516666667,39.8845833333,7.752
584.01,4.41175,55.8561666667,28.20775,52.3131666667,4.04408333333,6.35891666667,18.6885,5.36641666666,40.0125833333,7.716
584.35,4.36191666667,55.8085,28.2504166667,52.2338333333,4.0195,6.32441666667,18.6303333334,5.33275,40.0466666667,7.62833333333
584.69,4.28458333333,55.7185,28.2616666667,52.2165833334,3.91291666667,6.28033333334,18.52875,5.23916666666,40.038,7.55841666666
585.03,4.26466666666,55.9514166666,28.4519166667,52.3965833334,3.90575,6.25866666667,18.5875,5.25583333333,40.2735833334,7.57425
585.37,4.15683333333,55.92,28.4494166667,52.42,3.78225,6.15183333333,18.423,5.14458333333,40.3315,7.49608333333
585.70,4.23075,56.1380833333,28.6875,52.6284166666,3.83916666667,6.19725,18.4709166666,5.19316666667,40.5953333333,7.58183333333
586.04,4.18308333334,56.3008333333,28.7704166667,52.71825,3.79191666667,6.15725,18.45825,5.12608333333,40.7231666667,7.56208333333
586.38,4.17325,56.3494166667,28.90275,52.7673333333,3.80275,6.20183333333,18.43625,5.12983333333,40.8374166667,7.589
586.72,4.21341666667,56.5223333333,29.103,52.9306666666,3.80933333333,6.22625,18.48625,5.17525,41.0375833333,7.63808333333
587.06,4.34758333333,56.5799166667,29.30875,53.049,3.89433333334,6.30058333333,18.5695833333,5.28716666666,41.16675,7.75758333333
587.39,4.38366666667,56.7755,29.4528333333,53.19525,3.91983333333,6.30008333333,18.6078333333,5.309,41.3265,7.77525
587.73,4.429,56.9226666667,29.5876666667,53.2376666667,3.99066666667,6.33433333333,18.62875,5.3975,41.4584166667,7.79366666667
588.07,4.424,56.8733333334,29.6321666667,53.2036666667,3.98933333333,6.35983333333,18.5635,5.40283333333,41.4911666667,7.77566666667
588.41,4.52716666667,56.9481666666,29.7926666667,53.1895,4.08808333333,6.42475,18.6454166667,5.53583333333,41.6486666667,7.84775
588.74,4.48275,56.889,29.8170833334,53.158,4.03416666666,6.37425,18.567,5.51741666666,41.6960833333,7.75658333334
589.08,4.55641666667,56.839,29.9508333333,53.1304166667,4.08983333333,6.45108333333,18.5616666666,5.58825,41.8226666667,7.78133333333
589.42,4.61891666667,56.9424166667,30.0435833333,53.21725,4.12225,6.47141666667,18.6049166667,5.64016666667,41.9724166667,7.82341666667
589.76,4.53383333334,56.9051666667,30.0503333333,53.1480833333,4.05825,6.40758333333,18.5028333334,5.54008333333,41.9839166667,7.77433333333
590.09,4.458,56.9643333333,30.0949166667,53.2083333333,4.02091666667,6.37916666667,18.4495833333,5.53466666667,42.0833333333,7.76391666667
590.43,4.51633333333,56.9421666667,30.2735,53.2334166667,4.09508333333,6.51341666667,18.5305,5.64516666667,42.2345833333,7.88283333333
590.77,4.53716666667,56.9156666666,30.37225,53.2761666667,4.12425,6.5505,18.51675,5.66975,42.33975,7.91491666666
591.11,4.5835,57.0274166666,30.4753333333,53.3450833333,4.13666666667,6.569,18.5226666667,5.68483333333,42.485,7.92908333333
591.44,4.50066666667,57.0863333333,30.5455,53.4529166667,4.03183333333,6.498,18.457,5.54225,42.5338333333,7.83908333334
591.78,4.50808333333,57.1515,30.6431666666,53.496,4.02533333334,6.49541666667,18.45725,5.52833333334,42.6435,7.866
592.12,4.51625,57.13775,30.7323333333,53.5341666667,4.02875,6.4875,18.4504166667,5.53316666667,42.69,7.89225
592.46,4.43841666667,57.0568333333,30.72775,53.424,3.95925,6.40833333333,18.3813333333,5.46691666666,42.6973333334,7.82
592.79,4.4565,57.0296666667,30.8366666667,53.4218333334,3.97675,6.44858333333,18.37275,5.52758333334,42.7710833333,7.81791666666
593.13,4.40583333333,57.0155,30.8909166667,53.3729166667,3.928,6.39791666667,18.2815833333,5.48483333333,42.7823333333,7.77916666667
593.47,4.36708333333,57.1575833333,30.93875,53.5095,3.84483333333,6.29525,18.1971666667,5.36375,42.9324166667,7.71016666667
593.80,4.32308333334,57.2764166667,31.08575,53.5973333333,3.78775,6.25066666667,18.1728333333,5.30616666667,43.0633333333,7.68241666667
594.14,4.30233333333,57.257,31.18375,53.5680833333,3.78925,6.21658333333,18.1476666667,5.28875,43.1093333333,7.67141666667
