wavelength,Back_PorCaem,Belly_PorCaem,Breast_PorCaem,Crissum_PorCaem,Crown_PorCaem,DorTail_PorCaem,Rump_PorCaem,Throat_PorCaem,WingTip_PorCaem
574.87,9.76266666668,10.3488,9.95460000001,9.7958,9.84653333333,6.83333333333,9.48553333333,10.5284666667,7.07166666667
575.21,9.73153333334,10.3222666667,9.93993333334,9.77673333334,9.79179999999,6.81926666667,9.47373333333,10.51,7.0568
575.55,9.72273333333,10.2860666666,9.92173333332,9.76346666667,9.76433333333,6.80406666667,9.45213333333,10.5044,7.04913333333
575.89,9.72133333333,10.2791333333,9.90533333334,9.75940000001,9.77453333333,6.82333333333,9.4582,10.5058,7.06793333333
576.22,9.78333333333,10.3269333333,9.9442,9.80739999999,9.83620000001,6.88793333333,9.49106666667,10.5490666667,7.13266666667
576.56,9.79419999999,10.3313333333,9.94439999999,9.8326,9.83260000001,6.90953333333,9.48833333333,10.5448666667,7.16153333333
576.90,9.7906,10.3256,9.92893333334,9.82906666665,9.81139999999,6.91766666667,9.47446666667,10.5506,7.16426666667
577.24,9.77813333333,10.2923333333,9.87106666667,9.79833333333,9.78133333332,6.892,9.44413333333,10.5311333333,7.15666666667
577.58,9.80146666667,10.2702666667,9.85866666667,9.81000000001,9.78266666667,6.90166666667,9.44613333333,10.5352666667,7.15513333333
577.92,9.76779999999,10.2603333333,9.83266666667,9.81146666666,9.74846666667,6.89573333333,9.43166666667,10.5074,7.1538
578.26,9.72866666667,10.2142,9.77746666668,9.79346666667,9.70826666667,6.89033333333,9.37886666667,10.4897333333,7.11146666667
578.60,9.70826666667,10.2026666667,9.76146666666,9.78586666667,9.67506666667,6.88486666667,9.37473333333,10.4622666667,7.10826666667
578.94,9.71966666667,10.2062666667,9.74720000001,9.79473333334,9.69973333334,6.92526666667,9.36553333333,10.4520666667,7.12673333333
579.28,9.70646666665,10.2065333333,9.72066666666,9.796,9.69213333333,6.92386666667,9.34686666667,10.4367333333,7.1328
579.61,9.69093333333,10.1898666667,9.70039999999,9.80560000001,9.68120000001,6.90313333333,9.3534,10.3998,7.1378
579.95,9.66220000001,10.1627333333,9.66093333334,9.78773333332,9.64393333334,6.8866,9.32913333333,10.3806,7.12286666667
580.29,9.61873333333,10.0998,9.60833333332,9.7364,9.59486666666,6.86193333333,9.30626666667,10.351,7.089
580.63,9.59673333332,10.0652666666,9.5762,9.70379999999,9.56040000001,6.84473333333,9.27426666667,10.298,7.07953333334
580.97,9.57513333333,10.0472,9.57553333334,9.69060000001,9.54633333333,6.85553333333,9.28106666667,10.2682666667,7.09493333333
581.31,9.54806666667,10.0100666667,9.55913333334,9.66900000001,9.51033333333,6.8726,9.24953333334,10.251,7.0964
581.65,9.57306666665,10.0039333333,9.56486666667,9.67826666667,9.50986666667,6.88046666667,9.2748,10.2546666667,7.124
581.98,9.57319999999,10.0124,9.56286666666,9.68033333333,9.51553333334,6.86633333333,9.28886666667,10.2267333333,7.1616
582.32,9.58366666667,10.0088,9.54866666667,9.68973333333,9.51906666667,6.8838,9.2706,10.2321333333,7.18513333333
582.66,9.55900000001,9.96760000001,9.50426666666,9.66799999999,9.47613333333,6.82453333333,9.25146666667,10.1982,7.17826666667
583.00,9.54766666667,9.93280000002,9.50006666667,9.65346666667,9.46733333333,6.82913333333,9.24893333333,10.1820666667,7.184
583.34,9.5542,9.94226666667,9.51520000001,9.65413333333,9.45759999999,6.87166666667,9.2242,10.1930666667,7.1898
583.68,9.50673333333,9.91266666667,9.49113333334,9.63226666668,9.40306666666,6.843,9.1996,10.1436666667,7.15666666667
584.01,9.50826666667,9.91773333332,9.48666666666,9.63620000001,9.37826666666,6.8316,9.1672,10.1260666667,7.15733333333
584.35,9.52486666667,9.93606666667,9.50366666667,9.67460000001,9.3934,6.87646666667,9.1852,10.1454,7.1862
584.69,9.53419999999,9.9396,9.4854,9.67799999999,9.37893333333,6.8778,9.17366666667,10.1616666667,7.17066666667
585.03,9.50593333333,9.92466666666,9.44399999999,9.66106666666,9.3486,6.84746666667,9.1562,10.1394666667,7.17573333333
585.37,9.49206666667,9.92226666667,9.42826666666,9.65426666667,9.33746666667,6.845,9.1392,10.1439333333,7.18353333333
585.70,9.4934,9.90606666668,9.42146666667,9.63513333333,9.30500000001,6.8524,9.137,10.1515333333,7.16473333333
586.04,9.45846666667,9.89006666667,9.40880000001,9.60979999999,9.2788,6.8522,9.141,10.1389333333,7.156
586.38,9.48886666667,9.90273333335,9.42459999999,9.63873333333,9.30973333333,6.91193333333,9.1704,10.1647333333,7.19626666667
586.72,9.53366666667,9.93766666667,9.45439999999,9.67193333334,9.33566666666,6.9298,9.203,10.1880666667,7.23166666667
587.06,9.49486666667,9.88686666667,9.3844,9.62119999999,9.2674,6.87693333333,9.1544,10.1247333333,7.21686666667
587.39,9.51333333333,9.90393333333,9.38620000001,9.64113333333,9.28386666667,6.90446666667,9.1682,10.1447333333,7.25126666667
587.73,9.55833333335,9.94626666665,9.43466666667,9.68793333333,9.34506666667,6.9598,9.23406666666,10.1888666667,7.31426666667
