wavelength,Back_DelCasm,Belly_DelCasm,Breast_DelCasm,Crissum_DelCasm,Crown_DelCasm,DorTail_DelCasm,Patch10_DelCasm,Patch11_DelCasm,Rump_DelCasm,Throat_DelCasm,WingTip_DelCasm
364.57,13.9977333333,7.22633333333,5.7986,5.60773333333,29.0822,8.2094,4.18813333333,26.4798666667,15.7016666667,13.9792666667,8.79546666667
364.93,14.0302,7.28666666667,5.84206666667,5.683,29.1524666667,8.24946666667,4.26973333333,26.5454666667,15.7246,14.0642,8.77500000001
365.29,13.9870666667,7.23506666667,5.79193333333,5.62533333333,29.1973333333,8.16466666667,4.19933333333,26.564,15.7088,14.0504,8.70760000001
365.66,13.7188666667,6.9642,5.54846666667,5.3488,29.0223333333,7.90333333333,3.9828,26.3583333334,15.4744,13.8224,8.42486666667
366.02,13.6791333333,6.92826666667,5.51866666667,5.332,28.9994,7.844,3.96993333333,26.3285333333,15.4402666667,13.7698666667,8.30713333333
366.38,13.6552666667,6.86606666667,5.4376,5.26253333333,29.0670666667,7.81693333333,3.9044,26.3408,15.3759333333,13.7672,8.26193333333
366.75,13.6085333333,6.83246666667,5.4218,5.21873333333,29.0935333333,7.82073333333,3.86106666667,26.2896666667,15.2896666667,13.6784666667,8.2264
367.11,13.6584,6.84146666667,5.48353333333,5.25066666667,29.1128666667,7.82513333333,3.89286666667,26.2950666667,15.316,13.665,8.25246666667
367.47,13.7044,6.82373333333,5.45693333333,5.23706666667,29.2272,7.8254,3.88213333333,26.3891333333,15.3716,13.6899333333,8.2092
367.84,13.6982,6.84746666667,5.4588,5.2346,29.2358666667,7.7944,3.85786666667,26.4844,15.3928666667,13.7289333333,8.20953333333
368.20,13.6932,6.76073333334,5.44006666667,5.18786666666,29.2131333333,7.7002,3.8416,26.5504,15.3566666667,13.6872666667,8.17373333333
368.56,13.6404,6.66586666667,5.37526666667,5.15073333333,29.2416666667,7.6176,3.72646666667,26.4934666667,15.3149333333,13.6540666667,8.13546666667
368.93,13.5751333333,6.56333333334,5.25546666667,5.08786666667,29.2368,7.503,3.61813333333,26.5204,15.2933333334,13.5752,8.07013333333
369.29,13.6376,6.58466666667,5.33853333333,5.18646666667,29.3115333333,7.5904,3.71833333333,26.5924666667,15.3332666667,13.6854666667,8.11513333334
369.65,13.8742,6.79826666667,5.5312,5.38173333333,29.4921333334,7.74946666667,3.88026666667,26.8432666666,15.5329333333,13.9354666667,8.24446666667
370.01,13.8784,6.80666666667,5.53866666667,5.38993333333,29.5498666667,7.75933333333,3.9084,26.9316,15.5887333333,14.0548,8.2648
370.38,13.9812666667,6.87353333333,5.6134,5.48,29.5954666667,7.83086666667,3.96293333333,26.9701333333,15.6951333333,14.1464,8.35193333333
370.74,13.9758666667,6.85393333334,5.57546666667,5.40813333333,29.5567333333,7.7546,3.91106666667,26.9677333333,15.712,14.2059333333,8.29819999999
371.10,14.0530666667,6.9344,5.653,5.47853333334,29.6888666667,7.7548,3.9442,27.1122666667,15.7912666667,14.3002666667,8.33940000001
371.46,14.0473333333,6.9516,5.66946666666,5.47626666667,29.6616,7.7142,3.96073333333,27.1244,15.7596,14.2948666667,8.33740000001
371.83,14.0012,6.91966666667,5.6684,5.42486666667,29.6961333334,7.6714,3.9464,27.1098,15.7006666667,14.2631333333,8.28133333333
372.19,13.9931333333,6.92486666667,5.59873333333,5.407,29.7766666667,7.63766666667,3.89246666667,27.0802,15.6439333333,14.2994,8.27253333334
372.55,14.063,6.98146666667,5.65713333333,5.46646666667,29.8174,7.65013333333,3.9752,27.1667333333,15.7018666667,14.3868,8.32453333333
372.92,14.1048666667,6.98793333333,5.648,5.45626666667,29.8954,7.65926666667,3.9842,27.2074666667,15.7358666667,14.4562666667,8.3518
373.28,14.125,7.0286,5.65186666667,5.48386666667,29.9291333333,7.61393333333,3.99533333333,27.2125333333,15.7902666667,14.4599333333,8.38586666667
373.64,14.1196,6.99313333333,5.65646666667,5.4762,29.9714,7.60866666666,3.97426666667,27.2352666667,15.8375333333,14.4070666667,8.38860000001
374.00,14.1662666667,6.95413333333,5.6714,5.4686,30.0234666667,7.63173333333,3.94193333333,27.2455333333,15.8269333333,14.4022,8.37080000001
374.37,14.2438666666,7.02993333333,5.76326666667,5.54846666667,30.1570666667,7.683,4.04013333333,27.4161333333,15.9402,14.5495333333,8.41740000001
374.73,14.2880666667,7.098,5.811,5.63646666667,30.3653333333,7.71486666667,4.1042,27.5608,16.016,14.619,8.43859999999
375.09,14.3040666667,7.08653333333,5.7848,5.63793333333,30.3823333333,7.72013333333,4.09066666667,27.5522,16.0008,14.6518666667,8.40746666667
375.45,14.4092,7.1416,5.79353333333,5.70826666667,30.5343333333,7.77986666667,4.09473333333,27.6428,16.0708,14.7661333333,8.41433333333
375.81,14.4357333333,7.1428,5.74753333333,5.70786666667,30.6382,7.77953333333,4.03913333333,27.6804666667,16.1034,14.7962,8.41853333333
376.18,14.4904,7.1848,5.76833333333,5.71226666667,30.7034666667,7.77153333333,4.07146666667,27.7244,16.1924,14.8052,8.41866666667
376.54,14.4234666667,7.10513333333,5.63026666667,5.5838,30.7504666667,7.68286666667,3.9356,27.7197333333,16.1274666667,14.7442,8.31046666667
376.90,14.3497333333,7.02053333333,5.6024,5.542,30.7076,7.62186666666,3.87853333333,27.6595333333,16.0537333333,14.6928,8.2418
377.26,14.3504666667,6.98946666667,5.62426666667,5.50293333333,30.6984666667,7.60373333334,3.84633333333,27.6788666667,15.9921333333,14.6718666667,8.18493333333
377.63,14.3916,6.9952,5.62493333333,5.52826666667,30.7528,7.63346666667,3.869,27.682,16.0106,14.7476666667,8.1938
377.99,14.3796,6.9754,5.57306666667,5.47573333333,30.8403333333,7.5722,3.82166666667,27.6949333333,16.0272666667,14.7334666667,8.108
378.35,14.3108666667,6.8854,5.4656,5.3622,30.8503333333,7.46906666667,3.67353333333,27.6142666667,15.9375333333,14.6174,7.98086666667
378.71,14.2793333333,6.80493333333,5.4106,5.29386666666,30.7895333333,7.43186666667,3.60366666667,27.5546,15.8462,14.5954666667,7.95113333333
379.07,14.207,6.717,5.34453333334,5.22073333333,30.8543333333,7.39626666667,3.56633333333,27.5428,15.8438666667,14.591,7.9188
379.44,14.0444666667,6.55526666667,5.2322,5.07153333333,30.8394666667,7.26626666666,3.4356,27.4726,15.7438,14.5224,7.78113333334
379.80,14.0050666667,6.5116,5.21953333333,5.0464,30.8041333333,7.25153333333,3.42293333333,27.4688666667,15.6794666666,14.5284,7.76553333333
380.16,13.966,6.52306666667,5.24886666667,5.0632,30.8628,7.27173333333,3.4248,27.5115333333,15.6662,14.6176,7.78
380.52,13.9806,6.57213333333,5.3428,5.1322,30.9195333333,7.322,3.5066,27.4782,15.7446,14.6844,7.82646666667
380.88,14.0902,6.6746,5.4476,5.1992,31.0694,7.43273333333,3.59293333333,27.6075333333,15.8516666666,14.7787333333,7.89373333333
381.24,14.0088666667,6.6008,5.3838,5.14446666667,31.0942,7.3704,3.5314,27.609,15.8590666667,14.7665333333,7.82766666667
381.61,13.9432666667,6.5344,5.36546666667,5.10526666667,31.0344666666,7.31953333334,3.50713333334,27.5586,15.8206,14.7316666667,7.794
381.97,13.9820666666,6.5806,5.41626666667,5.16126666666,31.0812,7.35793333333,3.5258,27.5811333333,15.8692666667,14.8124,7.8542
382.33,14.0956,6.6674,5.49466666667,5.2718,31.1864666667,7.42633333333,3.6142,27.7162666667,16.0057333333,14.9472,7.93713333333
382.69,14.2506666667,6.80106666667,5.5954,5.36126666667,31.4032,7.5256,3.68773333334,27.8715333333,16.1823333333,15.0783333334,8.01666666667
383.05,14.3523333333,6.884,5.65006666667,5.43186666667,31.4281333333,7.56946666667,3.72453333333,27.9310666667,16.2266,15.1550666667,8.0434
383.41,14.4752666667,7.021,5.74373333333,5.53746666667,31.4590666667,7.6576,3.8138,28.0271333333,16.355,15.2282666667,8.17186666667
383.77,14.5967333333,7.13493333333,5.85946666667,5.6296,31.5568,7.72293333333,3.916,28.0854666667,16.4663333333,15.3450666667,8.24446666667
384.14,14.6011333333,7.1492,5.85653333333,5.6072,31.5364666667,7.70253333333,3.9012,28.1019333333,16.4958666667,15.3497333333,8.2264
384.50,14.6332666667,7.1938,5.84846666667,5.60466666667,31.5770666667,7.696,3.87346666667,28.2158,16.5124666667,15.4218666667,8.242
384.86,14.74,7.30426666667,5.97366666667,5.72893333334,31.6566666667,7.7452,3.95153333333,28.3051333333,16.6288666667,15.5354666667,8.3366
385.22,14.8809333333,7.40513333333,6.05173333333,5.79673333333,31.7722,7.8232,4.01006666667,28.3794666666,16.7148666667,15.6593333333,8.41606666667
385.58,14.8565333333,7.4216,6.02046666667,5.7874,31.7861333333,7.78953333333,3.95913333333,28.3934,16.6977333333,15.6801333333,8.38066666667
385.94,14.8588,7.4446,6.02633333333,5.781,31.7958,7.7754,3.96673333333,28.4318666667,16.7255333333,15.7029333333,8.38926666666
386.30,14.8974,7.43566666667,6.043,5.77673333333,31.8524666667,7.7614,3.9772,28.4854666667,16.7381333333,15.7381333333,8.38526666667
386.66,14.9121333333,7.44653333333,6.08486666667,5.82046666667,31.8508,7.7644,4.01306666667,28.5164,16.7368666667,15.785,8.39300000001
387.03,14.8378,7.39993333333,6.0438,5.77426666667,31.8164666667,7.6708,3.93773333333,28.4912,16.7006666667,15.7516,8.3266
387.39,14.8686666666,7.37393333334,6.05393333333,5.77706666667,31.8555333333,7.6436,3.91306666667,28.5009333333,16.6739333333,15.7848666667,8.27053333333
387.75,14.9304,7.39453333333,6.04586666667,5.77886666666,31.9474666667,7.6846,3.90893333333,28.5829333333,16.7404666667,15.8592,8.27033333333
388.11,14.9564666667,7.38653333333,6.04473333333,5.79386666667,31.9750666667,7.67166666667,3.8982,28.5856,16.7318666667,15.8590666667,8.25506666667
388.47,15.0119333333,7.3664,6.07906666667,5.80786666667,32.0086666667,7.6844,3.9202,28.5838,16.7304666667,15.8780666667,8.24213333333
388.83,14.9723333333,7.30993333333,5.99093333333,5.727,32.0721333333,7.64793333333,3.8476,28.5918,16.6864,15.9098666667,8.18086666667
389.19,14.8984,7.2548,5.90953333333,5.687,32.0514666667,7.59026666667,3.78646666667,28.5661333333,16.6552,15.8959333334,8.1222
389.55,14.9298666667,7.2512,5.92173333333,5.68946666667,32.1226,7.58046666667,3.78813333333,28.601,16.6719333333,15.9524666667,8.13253333333
389.91,14.9967333333,7.286,5.9794,5.77033333333,32.2414,7.6228,3.8422,28.6746,16.7122,16.0526666667,8.15566666667
390.27,14.9124,7.2632,5.9288,5.71226666667,32.2011333333,7.5712,3.787,28.5672666667,16.6442,16.0122666667,8.08633333333
390.63,14.9324666667,7.2802,5.95726666667,5.72586666667,32.2601333333,7.5684,3.77213333333,28.6258,16.7094,16.0636666667,8.08966666667
391.00,15.0189333333,7.364,6.02286666667,5.789,32.4179333333,7.63353333333,3.85493333333,28.7498666667,16.7964666667,16.2004666667,8.15053333333
391.36,15.0293333333,7.385,6.02546666667,5.8132,32.4925333333,7.64866666667,3.9008,28.8229333333,16.8592,16.2624,8.1812
391.72,14.9325333333,7.32166666667,5.95466666667,5.751,32.437,7.53713333333,3.824,28.7736666667,16.7764,16.1551333333,8.10713333333
392.08,14.9762666667,7.34813333333,5.9804,5.79386666667,32.5194666667,7.56373333333,3.86146666666,28.8568666667,16.8512,16.2313333333,8.12613333333
392.44,14.9822666667,7.35433333333,5.98046666667,5.812,32.5273333333,7.55973333333,3.88946666667,28.852,16.873,16.2161333333,8.1412
392.80,14.9463333333,7.33673333333,5.94653333333,5.79466666667,32.4635333333,7.502,3.87853333333,28.7862666667,16.8346,16.1958666667,8.08006666667
393.16,14.9989333334,7.4186,6.02066666667,5.8714,32.5522666667,7.55133333333,3.93113333333,28.8409333333,16.9028,16.2849333333,8.14573333333
393.52,14.9927333333,7.44546666667,5.99153333333,5.8376,32.5751333333,7.53253333333,3.89833333333,28.8513333333,16.9145333333,16.2701333333,8.10153333333
393.88,14.9350666667,7.43173333333,5.94486666667,5.78946666667,32.5012666667,7.50053333333,3.83693333333,28.7978,16.8831333333,16.2420666667,8.0636
394.24,14.9836,7.5178,6.0258,5.8862,32.5353333333,7.58346666667,3.90386666667,28.882,16.9574666667,16.3605333333,8.1482
394.60,14.9399333333,7.48586666667,5.9724,5.83733333333,32.4738,7.54073333334,3.8624,28.786,16.9008666667,16.3196,8.09413333333
394.96,14.914,7.45786666667,5.9404,5.786,32.4188666667,7.52966666667,3.8022,28.7164,16.8632,16.2886666667,8.07313333333
395.32,14.895,7.459,5.93786666667,5.775,32.3948,7.52153333333,3.7764,28.6561333333,16.8561333333,16.2955333333,8.06166666667
395.68,14.9116,7.46006666667,5.94766666667,5.78713333333,32.432,7.49093333333,3.7504,28.6558666667,16.8876666667,16.3765333333,8.0682
396.04,14.8210666667,7.3516,5.8844,5.6882,32.3591333333,7.44286666667,3.655,28.5442666667,16.776,16.3305333333,7.99966666667
396.40,14.7417333333,7.30333333333,5.84706666667,5.614,32.3642666667,7.4192,3.55953333333,28.5128666667,16.7296666667,16.3647333333,7.92873333333
396.76,14.783,7.35513333333,5.9152,5.67446666667,32.4008,7.475,3.59786666667,28.5609333333,16.8119333333,16.4388666667,7.98633333333
397.12,14.8202666667,7.35773333333,5.91566666667,5.65446666667,32.439,7.48493333333,3.61893333333,28.5720666667,16.8212666667,16.4546666667,7.96733333334
397.48,14.8525333333,7.3742,5.97326666667,5.69746666667,32.4872666667,7.5068,3.6788,28.5987333333,16.8772,16.5508,8.00133333333
397.84,14.9423333333,7.42406666667,6.04626666667,5.74886666667,32.5700666667,7.5644,3.75066666667,28.7067333333,16.9626666667,16.667,8.04253333334
398.20,14.9611333333,7.3958,6.05133333333,5.70726666667,32.6066,7.54333333333,3.74386666667,28.6920666667,16.9891333333,16.6738666667,7.99266666667
398.56,14.9776666667,7.42946666667,6.07233333333,5.72733333333,32.6220666667,7.5696,3.774,28.7058666666,17.0106,16.7347333333,8.01406666667
398.92,15.0062666667,7.4666,6.139,5.81066666667,32.6796666667,7.60093333333,3.8402,28.7641333333,17.1036,16.8095333333,8.05186666666
399.28,15.056,7.50686666667,6.20166666667,5.83513333333,32.7226666667,7.64486666666,3.87586666667,28.8011333333,17.1325333333,16.8740666667,8.07913333333
399.64,15.0444,7.50526666667,6.1998,5.82186666667,32.7138,7.68793333333,3.89133333333,28.8100666667,17.1328,16.8969333333,8.0656
400.00,15.1766666667,7.68786666667,6.37533333333,5.98586666667,32.8592666667,7.79133333333,4.02993333333,28.9609333333,17.2979333333,17.0815333333,8.2002
400.36,15.184,7.71226666666,6.38866666667,6.01006666667,32.8694666667,7.76206666667,4.0448,28.9974666667,17.3326,17.1071333334,8.19326666667
400.72,15.1375333333,7.66113333333,6.34026666667,5.93066666667,32.8575333333,7.70266666667,3.9606,28.9333333333,17.2707333333,17.0710666667,8.11513333333
401.08,15.1164,7.648,6.3498,5.90726666667,32.8382666667,7.66126666667,3.91273333333,28.9189333333,17.2699333333,17.1031333333,8.07913333334
401.44,15.1346,7.65013333333,6.3574,5.91013333334,32.8308666666,7.69306666667,3.87453333333,28.9009333333,17.2639333333,17.1535333333,8.08693333333
401.80,15.1032,7.64346666666,6.3242,5.87553333333,32.8155333333,7.6578,3.8104,28.8195333333,17.2340666667,17.1523333333,8.0558
402.16,15.0466666667,7.5848,6.2514,5.82013333333,32.7497333333,7.5744,3.71586666667,28.7442,17.1542666667,17.147,7.9938
402.52,15.0186666667,7.5314,6.2272,5.78666666666,32.7504666667,7.53093333334,3.6578,28.7236666667,17.1210666667,17.1655333333,7.95246666667
402.88,15.0097333333,7.50973333333,6.20086666667,5.74526666667,32.725,7.50366666667,3.62993333333,28.6909333334,17.1104666666,17.1520666666,7.93113333333
403.24,14.9889333333,7.49706666667,6.1538,5.71926666667,32.701,7.45886666667,3.58153333333,28.6557333333,17.1009333333,17.1728,7.896
403.60,15.0125333333,7.55586666667,6.20093333333,5.76793333333,32.7131333333,7.47893333333,3.61386666667,28.6592666667,17.1202666667,17.2518666667,7.9394
403.95,14.9865333333,7.54553333333,6.15733333333,5.753,32.6437333333,7.45253333333,3.5926,28.6298666667,17.1146,17.2520666667,7.9118
404.31,14.9681333333,7.57373333333,6.1484,5.7574,32.6142,7.45253333333,3.609,28.5753333333,17.0813333333,17.2842,7.92966666667
404.67,14.9740666667,7.59073333333,6.1546,5.78133333333,32.5857333333,7.45833333333,3.615,28.5676666667,17.0876666667,17.3183333333,7.93526666667
405.03,14.9233333333,7.55626666667,6.08926666667,5.7402,32.5312666667,7.415,3.5754,28.4982,17.0305333333,17.2935333333,7.89286666667
405.39,14.8938666667,7.55006666667,6.0688,5.73366666667,32.4895333334,7.3824,3.57633333333,28.4708,16.9853333333,17.2696666666,7.86966666667
405.75,14.861,7.5158,6.04066666667,5.69266666667,32.4784666667,7.34433333333,3.5462,28.4304,16.9402666667,17.272,7.8296
406.11,14.9085333333,7.61193333333,6.11826666667,5.74853333333,32.5112666667,7.42086666667,3.6134,28.5014666667,17.0262666667,17.3589333333,7.90466666667
406.47,14.9878,7.73466666667,6.20913333333,5.85,32.6184666667,7.49813333333,3.70473333333,28.5868,17.1731333333,17.5077333333,8.0002
406.83,14.9858666667,7.74006666667,6.20646666667,5.8744,32.619,7.47933333333,3.6966,28.5516666667,17.1354666667,17.5682,7.9944
407.19,14.9772,7.77286666667,6.23066666667,5.9044,32.6165333333,7.4814,3.7212,28.5717333333,17.1458666666,17.6048,7.99826666667
407.55,14.9769333333,7.7686,6.21606666667,5.89393333333,32.5864,7.469,3.70413333334,28.5414666667,17.1503333333,17.6078666667,7.95946666667
407.90,14.9537333333,7.71953333333,6.183,5.83613333334,32.6038666667,7.44293333333,3.65026666667,28.4830666667,17.1005333333,17.6233333333,7.9284
408.26,14.9878666667,7.7166,6.17426666667,5.8512,32.6205333333,7.46206666667,3.6346,28.5196666667,17.1662,17.6740666667,7.92266666667
408.62,14.9902666666,7.73773333333,6.2098,5.87433333333,32.6176,7.47553333333,3.65693333333,28.4833333333,17.1802,17.7318,7.95673333333
408.98,14.9787333333,7.7654,6.26373333333,5.91633333333,32.5836666667,7.4812,3.6668,28.4504666667,17.1902,17.8004666667,7.97293333333
409.34,15.0424,7.81566666667,6.33546666667,5.98966666667,32.6696,7.52353333333,3.722,28.4964666667,17.2617333333,17.9246,8.02453333333
409.70,15.0324,7.85713333333,6.36733333333,6.05366666667,32.6572,7.5434,3.7696,28.4738666667,17.3200666667,17.9788,8.03826666667
410.06,15.0024,7.7976,6.32946666667,6.03266666667,32.6356,7.4926,3.72986666667,28.4019333333,17.2460666667,17.9668,7.98906666667
410.42,14.9370666667,7.73033333333,6.27626666667,5.96566666667,32.5484666667,7.45493333333,3.67133333333,28.3116666667,17.1538666667,17.9333333333,7.931
410.77,14.9398666667,7.75433333333,6.31246666667,5.97866666667,32.5690666667,7.4862,3.67313333333,28.3351333333,17.1815333333,17.9982,7.93093333333
411.13,14.9092,7.7042,6.31213333333,5.9496,32.5103333333,7.48366666667,3.64,28.2188666667,17.1298,18.0131333333,7.92
411.49,14.9186666667,7.71533333333,6.36486666667,5.9734,32.5500666667,7.51566666666,3.664,28.2622,17.1634666667,18.0767333333,7.96953333333
411.85,14.9402666667,7.75866666667,6.4108,6.03033333333,32.5616666667,7.5416,3.69193333333,28.2674666667,17.2032,18.1301333333,7.98726666667
412.21,14.9257333333,7.82046666667,6.4942,6.06686666667,32.5428,7.57613333333,3.72793333334,28.231,17.2047333333,18.182,8.01793333333
412.57,14.9798666667,7.86846666667,6.52513333333,6.1018,32.6048666667,7.6204,3.76193333333,28.2838666667,17.256,18.2767333333,8.04726666667
412.92,15.0610666667,7.93113333333,6.58413333333,6.16213333333,32.6734,7.6858,3.80846666667,28.3400666667,17.3018666667,18.3503333333,8.1116
413.28,15.0122,7.955,6.59746666667,6.14033333333,32.6578,7.68013333334,3.77093333333,28.3076,17.2945333333,18.3916,8.0884
413.64,15.0349333333,7.97626666667,6.6368,6.15453333333,32.661,7.70106666667,3.76873333333,28.3277333333,17.2701333333,18.4446,8.12486666667
414.00,15.0387333333,8.028,6.66153333333,6.2062,32.6364,7.71113333333,3.7982,28.2926,17.2804,18.5298666667,8.14279999999
414.36,15.0382,8.078,6.68833333333,6.2442,32.5773333333,7.71086666667,3.8024,28.2644666667,17.2763333333,18.5559333333,8.15333333333
414.72,15.0387333333,8.12153333333,6.73853333333,6.27106666667,32.5012,7.71826666667,3.8314,28.1977333333,17.2740666667,18.5894,8.1882
415.07,15.0911333333,8.21486666667,6.80866666667,6.34253333334,32.5809333333,7.7776,3.8734,28.2773333334,17.3467333333,18.7328666667,8.24526666667
415.43,15.1080666667,8.26946666667,6.84,6.3824,32.616,7.78086666667,3.88146666667,28.2318666667,17.3667333333,18.7879333333,8.24526666667
415.79,15.1235333333,8.32753333333,6.876,6.41953333333,32.5779333333,7.79,3.8982,28.1895333333,17.3902,18.8454,8.25873333334
416.15,15.1553333333,8.33006666667,6.8814,6.43306666667,32.6434,7.7768,3.88053333333,28.2087333333,17.4234,18.9244,8.24353333334
416.51,15.1100666666,8.3296,6.86953333334,6.4356,32.5752666667,7.7528,3.85553333333,28.1508,17.389,18.9226,8.22006666667
416.86,15.0971333334,8.3396,6.86626666667,6.44473333333,32.5831333333,7.75493333333,3.85,28.1118666667,17.4132,18.98,8.2184
417.22,15.1356666667,8.3672,6.8846,6.49326666667,32.5367333333,7.78053333333,3.9054,28.0522666667,17.4428666667,18.9902666667,8.24113333333
417.58,15.1466,8.405,6.90886666667,6.52966666667,32.5386,7.79666666667,3.92906666667,28.0298,17.4739333333,19.0542,8.26173333333
417.94,15.1462666667,8.4262,6.92766666667,6.5344,32.5818666667,7.81213333333,3.92733333333,28.0428,17.5060666667,19.0975333334,8.26500000001
418.29,15.1536666667,8.42026666667,6.92693333333,6.5532,32.5930666667,7.80946666667,3.9324,28.0228666667,17.4984,19.1276,8.25786666666
418.65,15.1179333333,8.41193333333,6.8864,6.5454,32.551,7.77326666667,3.9048,27.9505333333,17.4804,19.1323333334,8.22193333333
419.01,15.085,8.381,6.8732,6.53246666667,32.4894,7.75106666667,3.89846666667,27.8686666667,17.4418,19.1088666667,8.20100000001
419.37,15.0479333333,8.35346666667,6.84473333333,6.51493333333,32.4354,7.72286666667,3.8688,27.8056666667,17.399,19.1122666667,8.16906666666
419.73,15.0127333333,8.33166666667,6.82713333333,6.48046666667,32.4279333333,7.70266666667,3.84626666667,27.7668,17.368,19.1204,8.1488
420.08,14.999,8.3494,6.83826666667,6.4916,32.3844,7.70586666667,3.8446,27.7230666667,17.3479333333,19.1414,8.17439999999
420.44,15.0008666667,8.353,6.84446666667,6.4854,32.3833333333,7.70053333333,3.84646666667,27.687,17.3446,19.1762666667,8.16793333334
420.80,14.9802,8.348,6.8504,6.4782,32.3358666667,7.69926666667,3.84173333333,27.66,17.3217333333,19.1828666667,8.15340000001
421.16,14.9556666667,8.34146666666,6.84893333333,6.46446666667,32.334,7.67973333333,3.80433333333,27.6531333333,17.2982666667,19.2424,8.14860000001
421.51,14.9030666667,8.32486666667,6.83466666667,6.43286666667,32.2691333334,7.6466,3.76166666667,27.5836,17.2544,19.2295333333,8.11433333333
421.87,14.8680666667,8.3278,6.84006666667,6.43173333333,32.1862666667,7.6394,3.75666666667,27.4942,17.2246,19.2296,8.10033333334
422.23,14.8474666667,8.34426666667,6.872,6.43306666667,32.1489333333,7.6422,3.75666666667,27.4548,17.2333333333,19.2610666667,8.1096
422.58,14.8544,8.36826666667,6.89713333333,6.44133333333,32.1256666667,7.6574,3.76433333333,27.443,17.2216666667,19.3078,8.11013333333
422.94,14.8368666667,8.40013333333,6.915,6.46106666667,32.0719333333,7.66426666667,3.77633333333,27.3973333333,17.2261333333,19.3428,8.10646666667
423.30,14.8237333333,8.43726666666,6.95133333334,6.4822,32.0099333333,7.6768,3.8066,27.3532,17.2229333333,19.3717333333,8.12613333333
423.66,14.8164,8.4528,6.97386666667,6.51526666667,31.9441333334,7.6894,3.81426666667,27.3112,17.2223333334,19.4054666667,8.1334
424.01,14.7721333333,8.44873333334,6.96593333333,6.50266666667,31.8845333333,7.67826666667,3.81153333333,27.2322,17.2037333333,19.4109333333,8.10506666667
424.37,14.765,8.49246666667,7.01173333333,6.54333333333,31.8612,7.7054,3.84353333333,27.2272,17.2162666667,19.4560666667,8.13313333333
424.73,14.745,8.51579999999,7.03146666667,6.55953333333,31.8088,7.701,3.86013333334,27.1807333333,17.2145333333,19.4747333333,8.14146666666
425.08,14.7438666667,8.54253333333,7.04433333333,6.58586666667,31.7644,7.71393333333,3.882,27.1369333333,17.2145333333,19.4986,8.14786666667
425.44,14.7513333333,8.55393333333,7.05413333333,6.61326666667,31.7394666667,7.7302,3.89166666667,27.1113333333,17.2086666667,19.5393333333,8.15353333333
425.80,14.7618,8.58460000001,7.0728,6.6486,31.7284666667,7.73713333333,3.9098,27.1162,17.2100666667,19.5868,8.17626666666
426.16,14.7482666667,8.59966666667,7.06953333333,6.65926666667,31.7020666667,7.73253333333,3.90853333334,27.0799333333,17.2046666667,19.6258666667,8.17273333333
426.51,14.7470666667,8.63313333333,7.11973333333,6.6948,31.6968,7.7644,3.9418,27.0628,17.2187333333,19.6697333333,8.20766666666
426.87,14.7782,8.69153333333,7.17293333333,6.74273333333,31.7399333333,7.78206666667,3.9624,27.1050666667,17.2719333333,19.7638666667,8.25293333334
427.23,14.7738666667,8.71226666666,7.19186666666,6.76666666667,31.7202666667,7.78833333333,3.95693333333,27.1026666667,17.2758,19.8425333333,8.2486
427.58,14.7463333333,8.74506666666,7.20913333333,6.7682,31.7017333333,7.7664,3.95406666667,27.0874,17.2466666667,19.8924,8.23926666668
427.94,14.7685333333,8.79246666667,7.2518,6.82313333333,31.6844,7.8014,3.97226666667,27.1026,17.2516,19.9826666667,8.26153333333
428.30,14.7590666667,8.79993333333,7.25633333333,6.84066666667,31.6088,7.78193333333,3.9572,27.0414,17.2364666667,20.0264,8.24706666666
428.65,14.771,8.84033333333,7.29233333333,6.87806666667,31.6031333333,7.80313333334,3.98206666667,26.9979333333,17.2354,20.0787333333,8.26053333334
429.01,14.7426666667,8.86313333333,7.32766666667,6.9122,31.5576,7.81479999999,3.9882,26.9660666667,17.2394,20.1125333333,8.272
429.37,14.7249333334,8.88039999999,7.34326666667,6.92633333333,31.4966,7.8012,3.98913333333,26.9111333333,17.2356666667,20.1502,8.26293333334
429.72,14.7088,8.88253333333,7.36286666667,6.91466666667,31.4375333333,7.79246666667,3.9658,26.8525333333,17.2186,20.1956666667,8.24606666667
430.08,14.7326,8.91719999999,7.4042,6.9548,31.4133333333,7.82386666667,3.9912,26.8148666667,17.2093333333,20.2571333333,8.25899999999
430.44,14.6782666667,8.89486666667,7.35946666667,6.92813333333,31.3392666667,7.78373333333,3.93413333333,26.7069333333,17.1564666667,20.2724666667,8.2074
430.79,14.6137333333,8.86373333333,7.3202,6.89833333333,31.2487333333,7.74546666667,3.88426666667,26.5912,17.0491333333,20.2472666667,8.14546666667
431.15,14.5834666667,8.86146666667,7.3178,6.8962,31.1958666666,7.71833333333,3.87226666666,26.4928,17.0210666667,20.2630666667,8.13240000001
431.50,14.5698,8.85633333334,7.31746666667,6.89973333333,31.1582,7.716,3.86533333333,26.4173333333,17.0155333333,20.2946666667,8.1288
431.86,14.5501333333,8.86553333333,7.31466666667,6.897,31.103,7.68066666667,3.84633333333,26.3352,16.9952,20.3069333333,8.11333333334
432.22,14.4874,8.83986666666,7.2828,6.8674,31.0407333333,7.66066666667,3.81066666667,26.2224,16.9264666667,20.3044,8.08566666667
432.57,14.4739333333,8.8428,7.28813333333,6.86586666667,31.0130666667,7.6566,3.77773333333,26.1793333333,16.9137333333,20.3690666667,8.081
