wavelength,Back_ThlFulm,Belly_ThlFulm,Breast_ThlFulm,Crissum_ThlFulm,Crown_ThlFulm,DorTail_ThlFulm,Rump_ThlFulm,Throat_ThlFulm,WingTip_ThlFulm
380.88,9.736,32.87,20.4702666667,24.8787666667,5.7272,11.1675333333,14.5777555555,12.3867666667,11.1348333333
381.24,9.92786666666,32.9979333333,20.6624,25.0581,5.91646666667,11.3267333333,14.7783111111,12.5088333333,11.3303
381.61,9.94166666667,33.1463333333,20.6898,25.1433666667,5.82426666667,11.2763333333,14.7693,12.4887,11.2359333333
381.97,9.99646666666,33.2623333333,20.7986333333,25.265,5.90093333333,11.2798666667,14.8341222222,12.5176666667,11.2647
382.33,10.1041333333,33.5150666667,20.9509333333,25.4519,6.03073333333,11.4264,14.9585,12.6466333333,11.3187
382.69,10.1066,33.5248666667,21.0409,25.5762666667,6.0254,11.4406666667,14.9708222222,12.6912666667,11.2755333333
383.05,10.1722666667,33.6522,21.1012666667,25.6702666667,6.123,11.5082,15.0577222222,12.7410333333,11.2817333333
383.41,10.2041333333,33.7636,21.1878,25.6773,6.11166666667,11.5532,15.1258555555,12.7837666667,11.2767
383.77,10.2596666667,33.8805333333,21.2934,25.7270333333,6.17326666667,11.6022,15.1775111111,12.8217666667,11.3509
384.14,10.1906,33.8461333333,21.2231666667,25.7626666667,6.11446666666,11.5637333333,15.1239666667,12.7796,11.3003
384.50,10.2169333333,33.954,21.2863666667,25.7610666667,6.15426666667,11.6162,15.1882111111,12.8037,11.3821333333
384.86,10.2156,33.9988,21.2346333333,25.7681,6.1524,11.5955333333,15.1493111111,12.8252,11.4172
385.22,10.1971333333,34.1575333333,21.3045,25.8508,6.1468,11.6016666667,15.1693555555,12.8596333333,11.3946333333
385.58,10.2104666667,34.1988666667,21.2763333333,25.81,6.187,11.6096,15.1544,12.8849666667,11.4583666667
385.94,10.3472,34.3436,21.4246333333,25.9357,6.24226666667,11.7633333333,15.2619888889,13.0096666667,11.5809333333
386.30,10.2752666667,34.3349333333,21.3656333333,25.8923666667,6.12733333333,11.6608666666,15.1658666667,12.9882333333,11.5072666667
386.66,10.3142666667,34.4175333333,21.3704333333,25.9009666667,6.07786666667,11.6231333333,15.16,12.9843,11.5338333333
387.03,10.1998,34.3322,21.3241666667,25.8918,5.92526666667,11.4914,15.0410888889,12.8855666667,11.3894
387.39,10.256,34.3477333333,21.3393,26.0063,5.991,11.5169333333,15.0663,12.9462333333,11.4352333333
387.75,10.3268,34.4733333334,21.4585,26.1786333333,6.02786666667,11.6113333333,15.1662666667,13.0282666667,11.4786666667
388.11,10.2803333333,34.5741333334,21.4589666667,26.1496,5.94193333333,11.539,15.1513333333,13.0128333333,11.3734666667
388.47,10.2446,34.5306666667,21.3816666667,26.1507,5.8738,11.4378,15.0828777778,12.9663,11.2742
388.83,10.2153333333,34.6632,21.4744666667,26.2599333333,5.79193333333,11.4194,15.0822111111,12.8886,11.2301666667
389.19,10.0894666667,34.6090666667,21.3289666667,26.1416333333,5.67226666667,11.2794666667,14.9937777778,12.7988666667,11.1105
389.55,10.0771333333,34.7285333333,21.4553,26.2412666667,5.605,11.287,15.0082444444,12.8171666667,11.0530666667
389.91,10.0064666667,34.7405333333,21.4484,26.2334,5.58233333333,11.2068666667,14.9815555556,12.7734666667,10.9723666667
390.27,9.994,34.7593333333,21.451,26.2627666667,5.5262,11.1859333333,14.9772555556,12.7209333333,10.9071
390.63,9.94826666667,34.8504,21.5283333333,26.3523,5.5234,11.1928666667,15.0066666667,12.7237333333,10.9059
391.00,10.0602666667,35.0624666667,21.6907333333,26.5384,5.62966666667,11.3564666667,15.1623444444,12.8426,11.0828
391.36,10.0412,35.1486666667,21.7370666667,26.5644666667,5.60906666667,11.3148,15.0906222222,12.8284666667,11.0863666667
391.72,10.0970666667,35.3254666667,21.8149666667,26.6576,5.6442,11.3564,15.1556888889,12.9126333333,11.1365333333
392.08,10.1507333333,35.4076666667,21.9164333333,26.7720666667,5.68233333333,11.4091333333,15.2002222222,12.9532,11.2031333333
392.44,10.0762666667,35.5542666667,21.9695333333,26.8554333333,5.59226666667,11.3644,15.1889,12.9466,11.1734333333
392.80,10.0140666667,35.5530666667,21.8933666667,26.7914333333,5.52133333333,11.289,15.1618444444,12.9405333333,11.0711333333
393.16,10.1704,35.6928,22.1078333333,27.0104666667,5.6822,11.4207333333,15.3064888889,13.0830666667,11.2007
393.52,10.2522,35.8213333333,22.1925333333,27.1607666667,5.79746666667,11.4929333333,15.4211,13.1706666667,11.2779
393.88,10.2501333333,35.9087333333,22.2071666667,27.2015333333,5.7688,11.4983333333,15.413,13.1813333333,11.2549666667
394.24,10.2976,36.1116666667,22.3349333333,27.3294333333,5.854,11.5654,15.4992777778,13.2863,11.3489
394.60,10.4793333333,36.3473333333,22.5056666667,27.5652,6.05253333333,11.773,15.7015777778,13.4580333333,11.5384
394.96,10.4908666667,36.4555333333,22.5760333333,27.6455,6.10506666667,11.7726,15.7144444445,13.5174666667,11.5429333333
395.32,10.5146666667,36.575,22.6444666667,27.7632,6.13013333333,11.7904,15.8355111111,13.5531666667,11.5688
395.68,10.3766,36.49,22.5989333333,27.7049666667,6.05866666667,11.6923333333,15.7389666667,13.4638333333,11.4772333333
396.04,10.3626,36.5565333333,22.6135333333,27.7143,6.0658,11.6773333333,15.7564888889,13.4973,11.4294666667
396.40,10.3686666667,36.5182,22.6346666667,27.6880666667,6.0746,11.7018666667,15.7912444444,13.5289666667,11.4469333333
396.76,10.367,36.5995333333,22.6947,27.824,6.0872,11.6859333333,15.8415555555,13.5560666667,11.4325
397.12,10.3793333333,36.7115333333,22.7384666667,27.9252666667,6.0864,11.7044666667,15.8660111111,13.5322666667,11.4404
397.48,10.3476,36.6996666667,22.7181666667,27.8998,6.05053333333,11.6591333333,15.8135222222,13.4870666667,11.4394
397.84,10.4377333333,36.9082666667,22.8665333333,28.0287333333,6.19306666666,11.7577333333,15.9500444445,13.5871333333,11.5385666667
398.20,10.4452666667,36.9150666667,22.8885666667,28.1262666667,6.25146666667,11.7728666667,15.9717222222,13.639,11.5749
398.56,10.2676666667,36.7449333333,22.7282333333,27.9062,6.09713333333,11.5468,15.7830888889,13.466,11.3908333333
398.92,10.2706,36.7428,22.7102,27.9229333333,6.0882,11.5152666667,15.7972444445,13.4105,11.3782
399.28,10.2283333333,36.7206,22.6327,27.8443666667,6.0486,11.5141333333,15.7408777778,13.3822,11.3622333333
399.64,10.3512666667,36.8298666667,22.7182666667,27.9655666667,6.1084,11.5655333333,15.8467,13.4669333333,11.4180666667
400.00,10.3438666667,36.9173333334,22.7158,27.9862333333,6.0444,11.5376,15.8428444445,13.4462666667,11.3857
400.36,10.5268666667,37.1951333333,22.9000666667,28.2032,6.2052,11.6800666667,15.9874888889,13.5960666667,11.5090666667
400.72,10.6134666667,37.3813333333,23.0534,28.3521,6.2816,11.7533333333,16.0513111111,13.6750333334,11.5828333333
401.08,10.5348,37.3911333333,23.0351333333,28.2711,6.1686,11.6712,15.9817666667,13.6391666667,11.5305333333
401.44,10.5816666667,37.5634,23.1645333333,28.4774,6.19613333333,11.7427333334,16.0575888889,13.7174,11.529
401.80,10.5300666667,37.5464666666,23.1313333333,28.5139333333,6.11566666667,11.6961333333,15.9874888889,13.6843333333,11.4873
402.16,10.4436,37.5564666667,23.0832333333,28.3959,6.0014,11.5975333333,15.9223111111,13.5615666667,11.3705333333
402.52,10.4302666667,37.5945333333,23.0931333333,28.4341333333,5.977,11.5909333333,15.8729333333,13.5334333333,11.2783
402.88,10.3474,37.6108666667,23.0892,28.3877,5.89386666667,11.507,15.8126111111,13.5235333333,11.1787333333
403.24,10.4161333333,37.7763333334,23.2775333333,28.5351666667,5.91733333333,11.5551333333,15.8875555556,13.5803,11.1826333333
403.60,10.4567333333,37.8864666667,23.3510666667,28.5847666667,5.9464,11.5888666666,15.9400777778,13.6435,11.2109666667
403.95,10.6061333333,38.1492,23.611,28.8858,6.1312,11.8054,16.1438222222,13.8643666667,11.4054
404.31,10.6313333333,38.265,23.6714666667,28.9562666667,6.15353333333,11.8241333333,16.1931333333,13.9041333333,11.4000333333
404.67,10.6156666667,38.2649333333,23.6808666667,28.9792,6.14306666667,11.8411333333,16.1914333333,13.9262,11.4209666667
405.03,10.7056666667,38.4386,23.7929666667,29.1731,6.25253333333,11.9516666667,16.3041666666,14.0505333333,11.4988333333
405.39,10.7081333333,38.5563333333,23.7959333333,29.2045666667,6.28693333333,11.9154666667,16.3542111111,14.0704333333,11.5108666667
405.75,10.7331333333,38.6142666667,23.8753333333,29.2312333333,6.31086666667,11.9131333333,16.3964333333,14.0750333333,11.4829
406.11,10.888,38.8094666667,24.0789,29.444,6.4356,12.0359333333,16.5518444445,14.2711333333,11.5949666667
406.47,11.0253333334,39.0464666667,24.2685666667,29.6268666667,6.579,12.156,16.7373222222,14.4434666667,11.7524666667
406.83,11.1460666667,39.2260666667,24.4371,29.7717333333,6.6544,12.2360666667,16.8085111111,14.5265666667,11.8421
407.19,11.1296,39.2646666666,24.4322666667,29.7866666667,6.65046666667,12.2336,16.7825222222,14.5404666667,11.8429
407.55,11.1128,39.3513333333,24.4822666667,29.8446,6.628,12.1922,16.7563444444,14.5370333333,11.8257333333
407.90,11.0432666667,39.3370666667,24.4198333333,29.7866,6.5512,12.0741333333,16.6696222222,14.434,11.7237666667
408.26,11.0644666667,39.3778,24.4706333333,29.8238666667,6.5332,12.1035333333,16.6601222222,14.4474,11.7464
408.62,11.1445333333,39.5474,24.5578666667,29.9124333333,6.57006666667,12.1512,16.7444333333,14.5258,11.7884333333
408.98,11.1638,39.6659333333,24.6022,29.9458333333,6.51366666667,12.0918,16.7653666666,14.5147666667,11.7719
409.34,11.3202,39.8246666667,24.7783333333,30.1318666667,6.61,12.2281333333,16.8926111111,14.6729333333,11.9123
409.70,11.3700666667,39.9536666667,24.8694666667,30.2606666667,6.66406666667,12.2932,16.9655666667,14.7705,12.0179333333
410.06,11.3583333333,39.9644666667,24.85,30.2764333333,6.65706666667,12.2979333333,16.9400222222,14.7083666667,12.0026666667
410.42,11.2883333334,39.9478,24.8155666667,30.3206666667,6.514,12.2574,16.8816555556,14.6613666667,11.9209666667
410.77,11.3661333333,40.1477333333,24.9154333333,30.4841666667,6.62153333333,12.3620666667,17.0108222222,14.7514333333,12.0260666667
411.13,11.3686666667,40.2849333333,24.9652333333,30.6004333333,6.61906666667,12.3650666667,17.0758333333,14.7997666667,12.0290666667
411.49,11.3498666667,40.3008,24.9636666667,30.6357333333,6.59833333333,12.3660666667,17.0997333333,14.7797,12.0155
411.85,11.3859333333,40.3666,24.9903666667,30.6784666667,6.59666666667,12.3888,17.1596333334,14.8329,12.0320333333
412.21,11.2711333333,40.3977333333,24.9228333333,30.7238,6.49366666667,12.2857333333,17.1338666667,14.7671,11.9546333333
412.57,11.2416666667,40.4934666667,24.9707,30.7561666667,6.4864,12.2645333333,17.161,14.7515,11.9319333333
412.92,11.2078666667,40.4512,24.9345333333,30.7380333333,6.48713333333,12.2879333333,17.1501888889,14.7428666667,11.9173
413.28,11.1549333333,40.4762666667,24.9502,30.6444666667,6.45086666667,12.2636,17.1196,14.7135,11.8642
413.64,11.1657333333,40.5396,24.9716333333,30.7163333333,6.4364,12.2588666667,17.0912222222,14.7590333333,11.8606
414.00,11.1767333333,40.6504,25.0273666667,30.7774,6.39606666667,12.2178,17.1083111111,14.8108666667,11.8410666667
414.36,11.2031333333,40.7652666667,25.0776666667,30.8290333333,6.43753333333,12.2007333333,17.1432111111,14.8369333334,11.8822
414.72,11.1574666667,40.7406,25.0814,30.8178333333,6.38446666667,12.1917333334,17.1347333333,14.8423333333,11.8635
415.07,11.2394666667,40.8362666667,25.1956666667,30.8855666667,6.4238,12.2485333333,17.1908222222,14.9145666667,11.8970333333
415.43,11.2754666666,40.9596666667,25.2358666667,30.9830666667,6.45006666667,12.3074666667,17.2101555556,14.9702333333,11.8993
415.79,11.3005333333,41.0606666667,25.3056333333,31.0671333333,6.45553333333,12.3270666667,17.2155222222,15.0214333333,11.9086666667
416.15,11.3889333333,41.1584,25.4152333333,31.1682666667,6.5378,12.4256666667,17.2801444445,15.0964666667,11.9767
416.51,11.3889333333,41.2328,25.4456333333,31.2694333333,6.54706666667,12.4222666667,17.2785222222,15.1403,12.0077
416.86,11.3904,41.2881333333,25.4696,31.3386,6.51813333333,12.4306666667,17.2858,15.1747,11.9904
417.22,11.3720666667,41.3099333333,25.4648666667,31.4303,6.48493333333,12.4224666667,17.2723222222,15.165,11.9713666667
417.58,11.3428,41.3558666667,25.4486,31.4335333333,6.42426666667,12.3766666667,17.2749,15.1291,11.9416333333
417.94,11.3578,41.4726,25.5018666667,31.5318333333,6.455,12.4242,17.3488222222,15.1875666667,12.0189333333
418.29,11.3490666667,41.5091333333,25.523,31.5714666667,6.44513333333,12.4520666667,17.3825444444,15.2149666667,12.0037
418.65,11.3508666667,41.6253333333,25.5265666667,31.6409333333,6.41873333333,12.4289333333,17.3944777778,15.2195333333,11.9789333333
419.01,11.3246,41.6621333333,25.5246666667,31.6858,6.40693333333,12.4254,17.3998333333,15.2123,11.9821
419.37,11.3252666667,41.7262,25.5546666667,31.7252,6.39666666667,12.4088,17.4093,15.2198666667,11.9812666667
419.73,11.281,41.7904,25.5506333333,31.7688,6.34473333333,12.3502666667,17.3980111111,15.1912,11.9531333333
420.08,11.2604,41.8531333333,25.5331,31.7763333333,6.3284,12.3234666667,17.3883222222,15.1878333333,11.9260333333
420.44,11.2841333333,41.8886666667,25.5573333333,31.7834333333,6.33253333333,12.3316,17.4007,15.1966666667,11.9179
420.80,11.3006666667,41.9578666667,25.5929,31.8469,6.354,12.3416666667,17.4281444444,15.2089666667,11.9253666667
421.16,11.2594666667,41.9742,25.5629666667,31.8177666667,6.3154,12.3021333333,17.4053222222,15.1858666667,11.8804666667
421.51,11.2856666667,42.0652666667,25.6063333333,31.8813333333,6.3522,12.3400666667,17.4520444444,15.2394,11.8952333333
421.87,11.2496666667,42.0498,25.5858666667,31.8761333333,6.31466666667,12.297,17.4199555555,15.2073,11.829
422.23,11.2708,42.1054666667,25.5960333333,31.8997333333,6.3102,12.3072666667,17.4093111111,15.2195,11.8316666667
422.58,11.2125333333,42.0682,25.5529,31.8645,6.25166666667,12.2379333333,17.3602777778,15.1736,11.7645333333
422.94,11.2119333333,42.1448666667,25.5582666667,31.8981333333,6.23973333334,12.2368666667,17.3722222222,15.1827333333,11.7504
423.30,11.2132,42.2378,25.5826333333,31.9438,6.23913333333,12.2451333333,17.4015666666,15.2071333333,11.745
423.66,11.2442,42.2624,25.6139333333,31.9705,6.29846666667,12.3040666667,17.4338777778,15.2555666667,11.7711333333
424.01,11.2569333333,42.3116666667,25.6491333333,32.0355,6.31066666667,12.309,17.4429888889,15.2727666667,11.7720666667
424.37,11.2529333333,42.3593333333,25.6666333333,32.0969333333,6.32233333333,12.3205333334,17.4579333333,15.2862,11.7919
424.73,11.2639333333,42.4158666666,25.717,32.135,6.3384,12.3206666667,17.4708444444,15.3156333333,11.7876333333
425.08,11.3063333333,42.478,25.7653333333,32.219,6.37366666667,12.3541333333,17.5284777778,15.3590666667,11.8306666667
425.44,11.3425333333,42.5455333333,25.8382666667,32.288,6.3982,12.3814666667,17.5503555555,15.3708333333,11.8307333333
425.80,11.4289333333,42.6476,25.9177,32.3784,6.461,12.4492666667,17.6154222222,15.4367666667,11.8835666667
426.16,11.4616666667,42.7802666667,26.0248,32.5109333333,6.52713333333,12.4932666667,17.7198888889,15.5060666667,11.9372666667
426.51,11.5774666667,42.9030666667,26.1512666667,32.6541333333,6.64146666667,12.6152,17.8036222222,15.6237666667,12.0532333333
426.87,11.6352666667,42.9864666667,26.2391666667,32.7561333333,6.68286666667,12.6602,17.8495777778,15.6800666667,12.0902
427.23,11.6396666667,43.0181333333,26.281,32.8237333333,6.711,12.662,17.8625,15.7075,12.1157
427.58,11.7287333333,43.1620666667,26.4098333333,32.9568666667,6.7432,12.6968666667,17.9255444444,15.7651333333,12.1689
427.94,11.7877333333,43.2114666667,26.5109666667,33.0302,6.77546666667,12.7238666667,17.9883111111,15.8431666667,12.2198666667
428.30,11.8033333333,43.2792,26.5445,33.0714666667,6.74733333333,12.7164666667,17.9927111111,15.8603,12.1750666667
428.65,11.8249333333,43.3447333333,26.5711,33.1644666667,6.7522,12.7292,18.0378,15.9035666667,12.2014
429.01,11.8258,43.4669333334,26.6465666667,33.2364333333,6.7382,12.7178,18.0349777778,15.9466,12.197
429.37,11.8115333333,43.55,26.6691333333,33.3181,6.70113333333,12.6888666667,18.0593333333,15.9837333333,12.2391333333
429.72,11.802,43.6580666667,26.7089333333,33.3934,6.70673333333,12.7036,18.0798666667,16.0185333333,12.2470333333
430.08,11.8260666667,43.6897333333,26.7028666667,33.4117666667,6.6788,12.6679333333,18.0421555555,16.0382333333,12.2268333333
430.44,11.7804,43.7485333333,26.6811666667,33.4571666667,6.6286,12.6194666667,18.0526333333,16.0343333333,12.1774
430.79,11.7328666667,43.7115333333,26.6071333333,33.4288,6.58213333333,12.5492,18.0096888889,16.0074,12.1161333333
431.15,11.7934666667,43.8042,26.6430333333,33.4947666667,6.59046666667,12.5721333333,18.0486,16.0441666667,12.1337333333
431.50,11.7281333333,43.7991333333,26.5686333333,33.4781333333,6.54606666667,12.5224666667,18.0167444444,16.0234666667,12.0868666667
431.86,11.7364,43.9094,26.5847333333,33.5901666667,6.547,12.5436,18.0583777778,16.0738666667,12.1022
432.22,11.7832666667,43.9911333333,26.6548333333,33.6921333333,6.5742,12.5773333333,18.1203666667,16.1362333333,12.1524
432.57,11.7686666667,44.0250666666,26.6711333333,33.7059666667,6.567,12.5872,18.1253333333,16.1137666667,12.1749
432.93,11.8146,44.0838,26.7009666667,33.7807666667,6.61853333333,12.6393333333,18.1687333333,16.1485666667,12.1834
433.29,11.7858,44.0947333333,26.6588666667,33.7556,6.56946666667,12.5968666667,18.1376222222,16.1117,12.1001666667
433.64,11.802,44.1119333333,26.6614,33.7716,6.5844,12.5964666667,18.1567777778,16.1273666667,12.1081333333
434.00,11.759,44.0689333334,26.6126666667,33.7362333333,6.56246666667,12.5692666667,18.1333888889,16.1003333333,12.0614
434.35,11.7914666667,44.1015333333,26.6433,33.7731666667,6.59326666667,12.5930666667,18.1532777778,16.1307666667,12.0817
434.71,11.8100666667,44.1788666666,26.7161333333,33.8379,6.6254,12.6211333333,18.1923777778,16.1679333333,12.1215333333
435.07,11.8365333333,44.255,26.7821,33.9014,6.62693333333,12.6614666667,18.2274,16.2090333334,12.1541333333
435.42,11.8409333333,44.2874666667,26.8144666667,33.951,6.63506666667,12.6698666667,18.2447111111,16.2212333333,12.1376
435.78,11.8242666667,44.2756,26.7982666667,33.9357333333,6.61093333333,12.6614,18.2106888889,16.1866,12.1104333333
436.13,11.8324,44.3204666667,26.8199666667,33.9790333333,6.6424,12.6929333333,18.2385111111,16.2245,12.1443333333
436.49,11.8679333333,44.4223333333,26.8603333333,34.0562,6.66886666667,12.7096,18.2784666666,16.3095333333,12.1406333333
436.84,11.8744,44.4486666667,26.8674,34.0788,6.64966666667,12.6859333333,18.2855888889,16.3396333333,12.1647
437.20,11.9371333333,44.553,26.9692666667,34.1883,6.7346,12.7649333333,18.3761,16.4280333333,12.2526666667
437.56,11.9576,44.6508666667,27.0259,34.3100666667,6.72693333333,12.7836,18.4200555556,16.4918666667,12.2913333333
437.91,11.9874666667,44.8058666667,27.1135333333,34.4586,6.75173333333,12.8244666667,18.4775333333,16.5566666667,12.3429666667
438.27,12.0296666667,44.9326666667,27.1861333333,34.5486,6.77726666667,12.8644666667,18.5358777778,16.6136,12.3823666667
438.62,12.0704666667,45.0112666667,27.2304333333,34.6257333333,6.7962,12.875,18.5768777778,16.6534666667,12.4103666667
438.98,12.1036,45.0774666667,27.2972333333,34.7279666667,6.85386666667,12.9085333333,18.6346666667,16.7166666667,12.4410666667
439.33,12.1492666667,45.1605333333,27.3664666667,34.8084333333,6.87413333333,12.9432666667,18.6841222222,16.7707666666,12.4868333333
439.69,12.1951333333,45.2760666667,27.4517666667,34.9061333333,6.9234,12.966,18.7620888889,16.8419666667,12.5098
440.04,12.2124666667,45.3584,27.4950666667,34.9835,6.93106666667,12.9678666667,18.7954,16.8503,12.5115666667
440.40,12.2274666667,45.3956666667,27.509,35.0320666667,6.92686666667,12.9727333333,18.7983111111,16.8743,12.5108666667
440.75,12.2294,45.4246,27.5439666667,35.0910333333,6.93026666667,12.9920666667,18.8091222222,16.8922,12.5091
441.11,12.2444,45.4270666667,27.5559666667,35.1409,6.95213333333,13.0109333333,18.8262444445,16.9193,12.518
441.47,12.2369333333,45.4398,27.5694,35.1822,6.9284,12.9965333333,18.8094444445,16.9157,12.4677333333
441.82,12.2727333333,45.4555333333,27.6006,35.2188666667,6.93346666667,13.0266666667,18.8259888889,16.9519666667,12.4847666667
442.18,12.2766666667,45.5313333333,27.6458333333,35.2932666667,6.9308,13.0470666667,18.8526,16.9896666667,12.473
442.53,12.295,45.5830666667,27.6788666667,35.3619,6.93193333333,13.0752,18.8755111111,17.027,12.4888666667
442.89,12.2896,45.5565333333,27.6392666667,35.3588,6.9002,13.0565333333,18.8529777778,17.0441333333,12.4682333333
443.24,12.3297333333,45.679,27.7161666667,35.4939,6.9422,13.1167333333,18.9097333333,17.1099333333,12.4969666667
443.60,12.3688,45.7732,27.7712,35.5951333333,6.97393333333,13.1735333333,18.9416,17.1715333333,12.5551666667
443.95,12.3862,45.8291333333,27.7896666667,35.6706666667,6.96946666667,13.1849333333,18.9495888889,17.2320333333,12.5677666667
444.31,12.3888,45.8899333333,27.8347333333,35.7221,6.97726666667,13.1900666667,18.9462888889,17.2419,12.5840333333
444.66,12.3882,45.9766,27.8612,35.7680333333,6.98013333333,13.1952,18.9713111111,17.2534333333,12.5799333333
445.02,12.4209333333,46.0681333333,27.8850666667,35.8323,6.98366666667,13.2208666667,18.9944444444,17.2958333333,12.6166
445.37,12.4141333333,46.123,27.9251666667,35.8559,6.97986666667,13.235,19.0274666667,17.3171666667,12.6228333333
445.72,12.4337333333,46.1852666667,27.9631,35.9284666667,7.00113333333,13.235,19.0518777778,17.3456,12.6223666667
446.08,12.4342,46.2147333333,27.9802333333,35.9608666667,7.00933333333,13.2139333333,19.0398777778,17.3572,12.6230333333
446.43,12.4497333333,46.2886,28.0018333333,36.0404333333,7.0364,13.2412,19.0602666667,17.3877666667,12.6261
446.79,12.4447333333,46.3612,28.0342666667,36.0816333333,7.03546666667,13.2489333333,19.0697333333,17.3811666667,12.6316666667
447.14,12.4362666667,46.3782,28.029,36.074,7.03426666667,13.2176,19.0643555556,17.3938,12.6235
447.50,12.4346,46.3903333334,28.0300666667,36.0897666667,7.00613333333,13.1846,19.0534333333,17.3933666667,12.6026
447.85,12.4235333333,46.397,28.0179,36.0966,7.00246666667,13.1819333334,19.0494555556,17.3820666667,12.5864333333
448.21,12.4892666667,46.466,28.0824666667,36.1758,7.05846666667,13.235,19.1249222222,17.4486666667,12.6407333333
448.56,12.5488666667,46.5238,28.1126,36.2358,7.09946666667,13.2629333333,19.1634111111,17.5083666667,12.6874
448.92,12.5161333333,46.5754666667,28.1471666667,36.2853666667,7.0674,13.2329333333,19.1560111111,17.5249,12.6355333333
449.27,12.554,46.6392666667,28.1901666667,36.3719333333,7.1096,13.2498,19.1749111111,17.5716666667,12.6709333333
449.62,12.5796666667,46.7116666667,28.2411333333,36.4112,7.14606666667,13.2657333333,19.2154,17.6198333333,12.7215333333
449.98,12.6113333333,46.7412666667,28.28,36.4799,7.1604,13.2894,19.2429888889,17.672,12.7454666667
450.33,12.6576,46.8172666667,28.3565666667,36.5261,7.19413333334,13.311,19.3042666667,17.7308666666,12.7886
450.69,12.6983333333,46.8736,28.4051,36.6079,7.24733333333,13.3472666667,19.3639222222,17.8000666667,12.8133
451.04,12.6964666667,46.8344666667,28.3929333333,36.6333,7.23613333333,13.3494,19.3539333333,17.8040666667,12.7952333333
451.40,12.6921333333,46.8668666667,28.3904,36.6514,7.26046666667,13.3645333333,19.3737666667,17.8254,12.8146
451.75,12.7022,46.9013333333,28.4144,36.6670333333,7.2658,13.3572666667,19.3833444444,17.8605,12.8026
452.10,12.6786666666,46.9322666667,28.3991333333,36.7211666667,7.24693333333,13.3384666667,19.3834,17.8748333333,12.7751
452.46,12.6388,46.9332,28.4343333333,36.7377,7.2016,13.3037333333,19.3675,17.87,12.7224666667
452.81,12.6815333333,46.9134666666,28.4403,36.7458333333,7.24146666667,13.3258,19.3730888889,17.8909333333,12.7403
453.17,12.6390666667,46.8965333333,28.4023333333,36.7077666667,7.22473333333,13.2955333333,19.3480555556,17.8874333333,12.7166666667
453.52,12.6456,46.9214666667,28.4066333333,36.7625666667,7.2134,13.2759333333,19.3447666667,17.9020666667,12.6969
453.87,12.6384,46.9724666667,28.4094,36.7898666667,7.19586666667,13.2682,19.3789777778,17.9095333333,12.6994333333
454.23,12.5885333333,46.9602,28.3862,36.7779666667,7.14033333333,13.2217333333,19.3273222222,17.8972333333,12.638
454.58,12.5650666667,46.9972666667,28.3895666667,36.8087333333,7.10206666667,13.1728666667,19.3143555556,17.9034333333,12.5965333333
454.93,12.6258,47.159,28.4701333333,36.9311333333,7.142,13.2255333333,19.3860111111,17.9764666667,12.6671666667
455.29,12.6932,47.2708,28.5755333333,37.0552333333,7.1896,13.2745333333,19.4682888889,18.0719333333,12.6950666667
455.64,12.7136,47.34,28.6466666667,37.1248,7.204,13.3025333333,19.5048444445,18.1267666667,12.7421333333
456.00,12.734,47.3915333334,28.7081333333,37.1553,7.19613333333,13.3214,19.5161555555,18.1491,12.7316666667
456.35,12.7792666667,47.5446,28.7565,37.2804,7.23093333333,13.3678,19.5718,18.2336666667,12.7833333333
456.70,12.7932666667,47.6737333333,28.8040333333,37.3735,7.24726666667,13.3558,19.6256666667,18.2836666667,12.8082333333
457.06,12.884,47.8444,28.9086,37.5226333333,7.3146,13.4392,19.7315666667,18.3823666667,12.8923
457.41,12.8719333333,47.8961333334,28.9098333333,37.5792666667,7.30246666666,13.4568,19.7322777778,18.3793666667,12.8797333333
457.76,12.8756666667,47.9485333333,28.9423,37.6283,7.2896,13.4466,19.7214111111,18.4002666667,12.8444
458.12,12.9084,47.9909333333,28.9765666667,37.7112,7.3366,13.4860666667,19.7589777778,18.4561,12.8948333333
458.47,12.9024666667,47.9856666667,28.9639333333,37.7053666667,7.3382,13.4798666667,19.7540555555,18.4635,12.8909333333
458.82,12.8818,47.9698666667,28.9402,37.6995,7.32873333333,13.4665333333,19.7450111111,18.4674666667,12.8732666667
459.18,12.8633333334,47.9164666666,28.9315333333,37.6877,7.32306666667,13.4643333333,19.7072888889,18.4714333333,12.8594666667
459.53,12.9156,48.021,29.0065333333,37.7995,7.3846,13.502,19.7594666667,18.5301333333,12.8936
459.88,12.9005333333,48.0217333334,29.0105333333,37.8097333333,7.38633333333,13.4762666667,19.7376444445,18.5387666667,12.9077666667
460.24,12.9098666667,48.0564666667,29.0389,37.8523666667,7.40246666667,13.4861333333,19.7768666667,18.5576,12.9044333333
460.59,12.923,48.0566666667,29.0584,37.8799,7.40566666667,13.5088,19.7870444444,18.5661333333,12.8960666667
460.94,12.9191333333,48.0535333334,29.0771666667,37.8872,7.394,13.501,19.7801444444,18.5737666667,12.8822666667
461.29,12.9208666667,48.0813333333,29.1088666667,37.8991,7.39713333333,13.4912666667,19.7801444445,18.6011,12.8674
461.65,12.9584,48.1480666667,29.1481666667,37.9769,7.43086666667,13.5291333333,19.8218333333,18.6435333333,12.9044333333
462.00,12.9919333334,48.1895333333,29.1763333333,38.0033,7.44713333333,13.5389333333,19.8415777778,18.6701333333,12.9068
