wavelength,Back_HemXanm,Belly_HemXanm,Breast_HemXanm,Crissum_HemXanm,Crown_HemXanm,DorTail_HemXanm,Rump_HemXanm,Throat_HemXanm,WingTip_HemXanm
744.02,18.7506666666,58.052,38.3125333333,37.6998,20.672,19.775,19.331,40.1686666667,20.7993333333
744.34,18.8076666667,58.0239333333,38.1380666667,37.4715333333,20.3903333333,19.6906666667,18.8408,40.1712666667,20.6307333333
744.65,18.8702666667,58.3962666667,38.1686,37.5004,20.3857333333,19.6446,18.7972,40.4131333333,20.7258666667
744.97,18.3753333333,57.9256,37.6166,37.0721333333,19.9877333333,19.1738666667,18.2650666667,40.2112666666,20.2691333333
745.28,17.8413333333,57.5030666667,37.1186666667,36.8297333333,19.5478666667,18.8406,17.7460666667,39.8922,19.7447333333
745.60,17.9625333333,57.2513333333,37.036,36.8452,19.3936666667,18.9288,17.7654666667,39.8832666667,19.7722666667
745.91,17.8887333333,56.6987333333,36.888,36.7046666667,19.4234,18.807,17.7575333333,39.579,19.7926
746.23,17.8374666667,56.6226,37.0296,36.8776666667,19.666,19.0676666667,17.8344666667,39.7934666667,19.9029333333
746.55,17.5736,56.7718,37.1437333333,36.9881333333,19.7316,19.0824666667,17.9332,40.0731333333,20.1036666667
746.86,17.8674666667,56.8420666667,37.3775333333,37.1960666667,20.1512666667,19.1590666667,18.4633333333,40.4537333333,20.4567333333
747.18,17.9840666667,56.7463333333,37.6506666667,37.3412,20.4386666667,19.2188,18.5608666666,40.5738666667,20.6941333333
747.49,18.5906,57.3339333333,38.1855333333,37.8977333333,21.1096666667,19.6012,19.0762666667,41.1126666667,21.2476666667
747.81,18.8046666667,57.7468666667,38.5388,38.2309333333,21.5508,19.9970666667,19.5548,41.515,21.6793333333
748.12,18.023,56.7466,37.7678,37.4295333333,20.8072666667,19.2490666667,18.8483333333,40.6055333333,20.9201333333
748.44,18.2884666667,56.9214666667,37.9172666667,37.5932,20.8866666667,19.3638,18.9896666667,40.5184666667,21.0162666667
748.75,18.5667333333,57.1189333333,38.1352666667,37.8899333333,21.0579333333,19.5214,19.1844,40.7742,21.2351333333
749.07,18.6507333333,57.1922666667,38.2256,37.8742666667,21.1071333333,19.6161333334,19.1704,40.7293333334,21.2193333333
749.38,19.1261333333,57.9037333333,38.8189333333,38.3259333333,21.5441333333,20.1682,19.5571333333,41.4084,21.6562666667
749.70,19.6067333333,58.2224666667,39.0033333333,38.5300666667,21.7360666667,20.3963333333,19.9585333333,41.3723333333,22.0112666666
750.01,20.0030666667,58.2882666667,39.2254666667,38.779,22.0014666667,20.6089333333,20.1359333333,41.4604,22.1580666667
750.33,19.9999333333,58.4012,39.2198,38.9192666667,21.9056,20.661,19.8807333333,41.4471333333,21.986
750.64,19.9462666667,58.5417333333,39.1574666667,38.969,21.9572,20.5050666667,19.9730666667,41.4851333333,21.9572666667
750.96,19.7897333334,58.7231333333,39.3512,38.9696,21.6012666667,20.5138,19.9520666667,41.7635333333,21.8957333333
751.27,19.4073333333,58.5108666667,39.0553333333,38.7062666667,21.2756,20.1382666667,19.7052666666,41.3598666666,21.5253333333
751.59,19.5584666667,59.0018,39.2106666667,38.905,21.4700666667,20.4144666667,19.9003333333,41.5155333334,21.6666
751.90,19.8366666667,59.2312666667,39.3735333333,39.1315333333,21.8883333333,20.7746666667,20.1815333333,41.8124666667,21.9247333333
752.22,19.5687333333,59.186,39.2803333333,38.7243333333,21.6977333333,20.5009333333,19.8966666667,41.6461333333,21.6767333333
752.53,19.4469333333,58.8033333333,39.2263333333,38.6824,21.7739333333,20.2750666667,19.7944666667,41.5048666667,21.5290666667
752.85,19.43,58.7206666667,39.0874666667,38.8570666667,21.8796666667,20.1818666667,19.9211333334,41.4368666667,21.5643333333
753.16,19.3722,58.6382,39.0536666667,38.9748,22.0382666667,20.1880666667,19.8755333333,41.5439333333,21.5014666667
753.47,19.2388666667,58.7032,38.7519333333,38.8402666667,21.9086,20.1248,19.7350666667,41.3394,21.2817333333
753.79,19.0786,58.7512,38.5646,38.7113333333,21.8396666667,20.1101333333,19.5531333333,41.16,21.0254666667
754.10,19.3948,58.6458666667,38.7008666667,38.7620666666,21.8065333333,20.4126666667,19.5262,41.1248,21.0912666667
754.42,19.6854,58.4784666667,38.6037333333,38.9673333333,22.1113333333,20.6813333333,19.6578666667,40.8371333333,21.3291333334
754.73,20.1128666667,58.4920666667,38.7850666667,39.2706,22.558,21.0654,19.9848666667,41.1812666667,21.6392
755.05,19.9999333333,58.0613333333,38.5837333333,39.0905333333,22.2918,20.8294666667,19.7173333333,41.1274,21.5054666667
755.36,19.9171333333,57.6231333333,38.4831333333,38.7747333334,22.0757333333,20.7891333333,19.6068666667,40.9858,21.4740666667
755.67,20.0553333333,57.5826,38.4305333333,38.9146666667,22.0937333333,20.8788666667,19.7471333333,40.9251333334,21.5418
755.99,20.2150666667,58.0395333333,38.5476666667,39.0338,22.1598,20.9693333333,19.9439333333,41.1219333333,21.6456
756.30,19.8772666667,57.8385333333,38.3261333333,38.6754666667,21.853,20.692,19.6224666667,40.9155333333,21.2048666667
756.62,19.3640666667,57.8299333333,38.1272666667,38.2261333333,21.4125333333,20.2172,19.0316666667,40.7638666667,20.7415333333
756.93,19.3256666667,57.6734,38.2006666667,38.2038,21.3646666667,20.1982,19.0731333333,40.8406,20.7766666667
757.24,19.7775333333,57.8256666667,38.5821333333,38.493,21.758,20.6962,19.5294,41.0618666667,21.3988666667
757.56,19.4590666667,57.8589333333,38.5822666667,38.4446,21.7346666667,20.6912666667,19.5264,41.0753333333,21.4850666667
757.87,19.1811333333,57.9433333333,38.5235333333,38.3011333333,21.715,20.4287333333,19.3746,41.0864,21.2734
758.18,19.0099333333,57.8676666667,38.3672666667,38.1825333333,21.4021333333,20.0455333333,19.0976666667,40.9119333333,21.11
758.50,19.2740666667,58.3496666667,38.6782666667,38.4244,21.7318,20.2962666667,19.3814666667,41.1652,21.3638
758.81,19.0223333333,58.6843333333,38.7007333333,38.6678666667,21.7454666667,20.2394,19.403,41.1318666667,21.3747333333
759.13,19.2596,58.8683333333,39.0672,38.7738,22.133,20.548,19.576,41.3763333333,21.7286666667
759.44,19.2444,58.7818,38.9056666667,38.9024666667,22.3124,20.6254,19.5504666667,41.4199333333,21.9964666667
759.75,19.2232666667,58.7249333333,38.9707333333,38.9707333333,22.4012,20.7765333333,19.7055333333,41.5081333333,22.2459333333
760.07,19.7078,58.6221333334,38.9998666667,39.2253333333,22.6284666667,21.1301333333,20.1460666667,41.5175333333,22.7396666667
760.38,19.6766666667,58.4957333333,38.8696,39.0138666667,22.6252666667,20.9011333333,20.0124666667,41.41,22.7980666666
760.69,19.1865333333,58.0077333333,38.4901333333,38.6543333333,22.1995333333,20.3030666667,19.4708666667,41.0394666667,22.2552
761.01,19.5876,58.3468666667,38.6841333333,39.0364,22.6316666667,20.5572,19.7048666667,41.2284666667,22.2975333333
761.32,19.8169333333,58.7150666667,38.7964,39.1191333333,22.7124666667,20.75,19.8517333333,41.3345333333,22.512
761.63,19.9248,58.7617333333,38.9622666667,39.1652666667,22.9522666667,21.0348666667,19.9582,41.355,22.7659333333
761.94,20.173,58.8932666667,39.1805333333,39.4362,23.219,21.3407333333,20.1941333333,41.6228,22.8864
762.26,20.1478666667,58.8557333333,39.1411333333,39.3424,23.1548,21.3278,20.0587333333,41.4526,22.7142
762.57,20.4396666666,59.0766,39.4008,39.5728,23.3984,21.6477333333,20.3732666667,41.7187333333,23.0669333333
762.88,20.3177333333,59.1302,39.5411333333,39.4313333334,23.2712,21.7227333333,20.3035333333,41.6798,22.8577333333
763.20,20.1401333333,58.788,39.2622,39.213,23.0425333333,21.5926666667,20.0606666667,41.366,22.6083333333
763.51,19.9140666667,58.839,39.4217333333,39.171,22.9723333333,21.5627333333,19.9978,41.4722,22.4868666667
763.82,20.1977333333,59.2418666667,39.793,39.5534666667,23.3577333333,21.8812,20.4302,41.8487333333,22.6462666667
764.14,20.3673333333,59.5714,40.0518666667,39.7245333333,23.5158666667,22.1052666667,20.5274666667,42.1428666667,22.8165333333
764.45,20.3682666667,59.4022666667,40.0334,39.5098,23.4194,22.0659333333,20.5285333333,42.1041333333,22.8814
764.76,20.339,59.0372,40.0761333333,39.4696,23.3874666666,22.1886666667,20.5012,42.1322,22.8298
765.07,20.4226666667,59.0810666667,40.1553333333,39.5366666666,23.4721333333,22.4793333333,20.7458666667,42.1916666667,22.8764666667
765.39,20.6255333333,58.8998666667,40.2757333333,39.5574,23.6950666666,22.8151333333,20.9461333333,42.2160666667,23.1068
765.70,20.9899333333,58.8178666667,40.449,39.6180666667,23.8616666667,23.0560666667,21.2436,42.4675333333,23.3904
766.01,20.458,58.0566666667,39.8123333333,39.0371333333,23.2996,22.4863333333,20.5694666667,41.7906,22.6538666667
766.32,20.3112666667,57.5866666667,39.5746,38.8409333333,23.076,22.3178666667,20.4623333334,41.5626666667,22.5241333334
766.64,20.6347333333,58.0436,39.961,39.2512,23.5220666666,22.5260666667,20.8040666667,41.9790666667,22.9232
766.95,20.746,57.7418666667,39.9089333333,39.1593333333,23.6286666667,22.5958,20.7492666667,41.9004,22.8286
767.26,20.1395333333,57.0662,39.4907333333,38.5313333333,22.8396666667,22.1419333333,20.1220666667,41.2174666667,22.3757333333
767.57,19.9714,56.5989333333,39.0506,38.0227333333,22.6801333333,21.9272666667,20.0356,40.6888666667,22.2553333333
767.88,19.8223333333,56.7851333333,38.9123333333,38.0133333333,22.6230666667,21.7388,19.9333333333,40.5326,22.0866666666
768.20,19.7938666667,57.1264666667,38.9848666667,38.2829333333,22.9193333333,21.721,20.0076666667,40.6449333333,22.2095333333
768.51,19.5342,57.2179333333,38.7582,38.4198,22.7064666667,21.3730666667,19.6258,40.6048666667,21.9859333333
768.82,19.2743333333,57.2408,38.5731333333,38.3312,22.4723333333,21.0578666667,19.5696,40.4426666667,21.9762
769.13,18.9594666667,57.3010666667,38.6464666667,38.3587333333,22.4914666667,20.9983333333,19.4754,40.4356,21.9414666667
769.44,19.1466,57.5222666667,38.7914666667,38.7567333333,22.7768,21.3644666667,19.8006666667,40.5805333334,22.2524
769.76,18.9918666667,57.6814666667,38.7564666667,38.6142,22.7403333333,21.2614,19.6091333333,40.4351333333,22.3716666667
770.07,18.9314,57.2636,38.5514,38.1355333333,22.4816,21.1000666667,19.3560666667,40.2772,22.1642
770.38,18.7625333333,57.1826666667,38.4156,38.0684,22.1187333333,20.7716666667,19.4384,40.1004666667,22.3424
770.69,18.7401333333,57.0246,38.0799333333,38.0054,22.0595333333,20.6462,19.405,40.1208666667,22.3290666666
771.00,18.6156,57.1029333333,38.3499333333,38.1886666667,21.9582666667,20.8154,19.4832666667,40.4125333333,22.3138666667
771.32,18.3587333333,56.6305333333,38.3828,38.1612,21.8819333334,21.1022,19.3935333333,40.462,22.4114666667
771.63,18.2857333333,56.1904666667,38.3784,37.8558666667,21.6898,20.8644666667,19.3698666667,40.1220666667,22.0806
771.94,18.3074666667,55.9950666667,38.2435333334,37.5694666667,21.7269333333,20.7135333333,19.3504666667,40.2166,21.8105333333
772.25,18.4859333333,56.3568,38.6706,37.9109333333,21.9891333333,21.0444666667,19.7501333333,40.4846666667,21.8940666667
772.56,17.8604,55.6348666667,37.7844666667,37.2838,21.2442,20.2428,19.2413333333,40.0657333333,21.2190666667
772.87,17.8983333333,55.4504666667,37.6640666667,37.3536666667,21.2214,20.3612,19.5166,40.3615333333,21.3588
773.18,18.0259333333,55.6124,37.7260666667,37.6537333333,21.3540666667,20.5426,19.8087333333,40.646,21.2247333333
773.50,18.0892,55.3850666667,37.4836666667,37.6507333333,21.3574,20.6422,19.9009333333,40.4386,21.0127333333
773.81,18.2744,55.5100666667,37.2988666667,37.7445333333,21.6838,20.8549333333,20.1101333333,40.5559333333,20.8444666667
774.12,18.967,56.4430666667,38.1576,38.3759333333,22.2470666667,21.5335333333,20.6763333333,41.2727333333,21.2620666667
774.43,19.4287333333,56.269,37.9343333333,38.5588,22.4074,21.4358,20.9447333333,41.1743333333,21.436
774.74,20.1652666667,56.7705333333,38.5238,39.1314,22.9362666667,21.7745333333,21.6414666666,41.5773333333,21.7586666667
775.05,19.6506,56.4300666667,38.0430666667,38.6883333333,22.4730666667,21.5592,21.1989333333,41.3440666667,21.5968
775.36,19.1862,55.8932666667,37.7850666667,38.1783333333,22.075,21.0346666667,20.7814,40.776,21.5091333333
775.67,18.272,55.2903333333,36.7074666667,37.2908,20.9431333333,19.94,19.5802666667,40.0545333333,20.5940666667
775.98,18.9214,56.1029333333,37.2738,37.5827333333,21.6042666667,20.5582666666,19.8318666667,40.2708666667,21.1923333333
776.30,18.7942666667,56.1319333333,36.885,37.1904,21.5766,20.0436666667,19.4381333333,39.9618666667,20.78
776.61,18.8744,56.2952,36.7978666667,37.3333333333,21.847,19.9453333333,19.4153333333,40.0438666667,20.9181333333
776.92,19.1488,56.749,37.3038,37.7155333333,22.1306666667,20.0055333333,19.3958666667,40.3074,21.3456
777.23,19.0914,57.2465333333,37.7368666667,37.7314,22.1684666667,19.9944666667,19.3255333333,40.5629333333,21.6945333333
777.54,18.6372,57.2972,37.4441333333,37.6476666667,21.8998666667,19.689,18.9765333333,40.1356666667,21.6510666667
777.85,18.8926666667,57.4787333333,37.8366,37.9786,22.4816,20.1251333333,19.5968,40.2214666667,21.8909333333
778.16,19.0058,57.5976666667,37.908,38.0460666667,22.707,20.3448666667,19.6896666667,40.3965333333,22.1494666667
778.47,19.5592,58.3174,38.4159333333,38.4624,23.3244666667,20.911,20.3423333333,40.8819333334,22.5006666666
778.78,20.5473333333,59.4992666667,39.4644,39.4702666667,24.2038,22.2182666667,21.5080666667,41.706,23.5226
779.09,21.0012666667,59.2303333333,39.89,39.4327333333,24.5544,22.8299333333,22.0832,41.875,23.8426
779.40,21.0669333333,59.328,40.2888,39.7406666667,24.5625333333,22.9649333333,22.5816,42.0926,24.1614
779.71,21.0554,59.8747333333,41.294,40.3578,24.9432666667,23.4944,23.2319333333,42.8146,24.9552666667
780.02,20.7895333333,59.252,41.3001333333,40.1424,24.7966666667,23.6746666667,23.5500666667,42.6060666667,24.9154666667
780.33,20.3,59.4600666667,41.0981333333,39.8619333333,24.4704,23.3244,23.4383333333,42.4724,24.4824
780.64,20.4932666667,59.0434,40.719,39.5544666667,24.6404666667,23.3868666667,23.3214,42.044,24.2484
780.95,21.1013333333,58.5256666667,40.8332666667,39.5454,25.1631333333,23.9452,23.7237333333,42.1212666667,24.6678
781.26,21.007,58.8044666667,41.0364666667,39.4052666667,24.9587333333,23.8632,23.4747333333,42.2851333333,24.6230666667
781.57,20.7132666667,58.4674,40.4007333333,38.8506,24.2853333333,23.3834,23.018,41.5208,24.2912
781.88,21.0431333333,57.5931333333,40.1514666667,38.8754,24.0792,23.0244,23.0128,41.3695333333,24.2482666667
782.19,20.1727333333,56.6072,39.25,38.1070666667,23.1488,21.8274,21.9820666667,40.6785333333,23.2083333333
782.50,20.2250666667,56.7518,39.3186,38.6192666667,23.1874666667,21.5146,21.5693333333,40.7176666667,23.0534666667
782.81,20.5389333333,56.5668,39.5579333333,39.0312,23.5302,22.0102,21.6833333333,40.9627333333,22.9306666667
783.12,20.4177333333,56.0123333333,39.2196,38.3042,22.9984,21.6836666667,21.0629333333,40.3010666667,22.3838
783.43,20.9102666667,57.0056666667,39.8806,38.3928666667,23.2894666667,21.877,21.2491333333,40.5964,22.8938666666
783.74,22.2159333333,57.481,40.6439333333,39.0719333333,24.274,23.0554,22.3042666667,41.4584,23.9648
784.05,21.8152666667,57.2220666667,40.4715333333,39.2182666667,23.8500666667,22.6938,22.1899333333,41.4729333333,23.4302
784.36,20.7754,57.1372,40.0530666667,38.5552,22.9756,21.6766666667,21.5308,40.9675333333,22.5778666667
784.67,19.894,56.1060666667,38.6930666667,37.3333333333,22.2688,20.9419333333,20.4576666667,39.7746666666,21.9702666667
784.98,19.1700666667,55.6613333333,38.4076,36.8758666667,21.8826,20.3173333333,19.6762666667,39.7706,21.5046666667
785.29,18.8685333333,56.084,38.4688666667,36.7548,21.8969333333,20.6502666667,19.3293333333,39.4106,21.5786
785.60,19.7768666667,56.3453333333,38.9828,37.2112666667,22.9658,21.7783333333,20.5052666667,39.8754666667,22.5657333333
785.91,19.0541333333,56.0925333333,38.2648,36.4319333333,22.3614,20.9003333333,20.0913333333,39.1978,21.8853333333
786.22,18.8452666667,56.0695333333,38.0839333333,35.9644666667,22.126,20.3084,19.5078666667,38.8254,21.7584666667
786.53,19.2456666667,56.3247333333,38.0312666667,36.0818666667,22.7932666667,20.4155333333,19.8848,38.6002,22.0836666667
786.84,18.551,55.7102,36.9876,35.5259333333,21.9702,19.5742666667,18.7162666667,38.2714,21.2201333333
787.14,17.1292,54.6240666667,35.8829333333,34.4537333333,20.7681333333,18.5960666667,17.3182666667,36.9909333333,19.9054666667
787.45,17.8108,55.3494666667,36.4130666667,34.7557333333,21.6202666667,19.2764,17.7365333333,37.5880666667,20.637
787.76,18.4225333333,55.4200666667,36.7546,35.2624,22.2809333333,19.9756,18.3196,37.8526,20.7763333333
788.07,18.6443333333,56.1484666667,37.4057333333,36.0258,22.3734,20.2696666667,18.5216666667,38.5340666667,20.5395333333
788.38,18.8595333333,56.2549333333,37.0294666666,35.834,21.8968,20.0975333333,18.3531333333,38.2495333333,20.2013333333
788.69,18.4529333333,56.0405333333,36.5746,35.3405333333,21.3628,19.6500666666,17.9373333333,37.9803333333,19.8955333333
789.00,17.7049333333,55.5408666667,35.8902666667,34.5743333333,20.6422666667,18.8960666667,17.1002666667,37.2436,19.0833333333
789.31,18.7212666667,56.139,36.4990666667,35.3073333333,22.0296666667,20.1426666667,17.8708666667,38.1689333333,20.0559333333
789.62,18.6604,55.9627333333,35.9008666667,35.3116666666,21.8976666667,20.0932,17.9908,37.7488666667,19.9938
