wavelength,Back_CreVerm,Belly_CreVerm,Breast_CreVerm,Crissum_CreVerm,Crown_CreVerm,DorTail_CreVerm,Rump_CreVerm,Throat_CreVerm,WingTip_CreVerm
755.05,18.1909,50.4068333333,50.4912666667,42.2952,55.6612666667,18.3371333333,18.7222296296,49.8906,19.5162666667
755.36,18.2995666667,50.3961666667,50.4405333333,42.4778666667,55.5707333333,18.4206333333,18.8196777778,49.9447866667,19.6026
755.67,18.1651333333,50.2318,50.1642,42.3368,55.357,18.3225333333,18.8802962963,49.82504,19.2872
755.99,17.9526777778,50.2422666667,50.4937333333,42.3416666667,55.5744666667,18.0272,18.6640740741,49.7501466667,19.0587333333
756.30,17.6476333333,50.1036333333,50.6602,42.2876666666,55.6420666667,17.6402,18.2956037037,49.7684133333,18.6896666667
756.62,17.7050777778,50.4021666667,51.1493333333,42.5503333334,56.1438666667,17.6234,18.4437407407,50.2137466667,18.6174666667
756.93,17.5096444444,50.0951666666,50.7729333333,42.3783333333,55.9573333333,17.3747333334,18.3383851852,50.0652266667,18.4014
757.24,17.9369333333,50.5355333333,51.1594666667,42.7463333333,56.2564,17.8167666667,18.6804777778,50.3569066667,18.8075333333
757.56,18.0275333333,50.8549333334,51.3187333333,42.8416666667,56.4348,17.9311,18.5950925926,50.5913333334,18.8946666667
757.87,18.2190444445,51.0147333333,51.6116666667,43.0718666667,56.8828,18.0382666667,18.7100481481,50.62208,18.9812666667
758.18,18.7542666667,51.1930333333,51.8880666667,43.4819333333,57.0674666667,18.3366333333,19.1534777778,50.7170666666,19.5638
758.50,18.7279,51.2402666667,52.2196666667,43.6577333333,57.3714,18.3545333333,19.0602555556,51.1379333333,19.6621333333
758.81,18.9998222222,51.7690333333,52.53,43.8632,57.7776666667,18.6271666666,19.3042814815,51.4687733333,19.926
759.13,19.3653555555,52.1774,53.0612,44.1909333333,58.1688,18.8624666667,19.5334148148,51.8039066667,20.2509333333
759.44,19.8135888889,52.6384666667,53.7204,44.7574,58.8836,19.2258,19.8937296296,52.4041333333,20.708
759.75,19.7722888889,52.6581,53.7782,44.6518666667,58.7900666667,19.1421333333,19.859462963,52.3954933333,20.7465333333
760.07,19.7689777778,52.3476,53.6623333333,44.4769333333,58.7157333333,19.2932333333,19.6381962963,52.2189733333,20.7659333333
760.38,19.6873666666,52.0901666667,53.8028,44.2302666667,58.5287333334,19.195,19.4184074074,52.2060666667,20.6345333333
760.69,19.3611333333,51.8983333333,53.4859333333,43.939,58.367,18.8199,18.9943925926,51.99164,20.207
761.01,19.1427888889,51.5977,53.5028,43.6634666667,58.2643333333,18.7324666667,18.8051407407,51.75424,19.9848666667
761.32,18.7126,51.1452,53.385,43.105,57.8769333333,18.3087666667,18.2227666667,51.4786,19.6293333333
761.63,17.7353222222,50.2202333333,52.6547333333,42.0999333333,57.1691333333,17.3713666667,17.2365222222,50.9118533333,18.6261333333
761.94,17.7629888889,50.0010666667,52.7185333333,41.9876666667,57.0276,17.1760333333,17.1974851852,50.80224,18.4693333333
762.26,17.4819111111,49.578,52.5532666667,41.7510666667,56.7193333333,16.8704666667,16.9633296296,50.61936,18.2751333334
762.57,17.3790222222,49.4326666667,52.6725333333,41.7018,56.8344,16.7464,16.8606185185,50.6912133333,18.2748666667
762.88,17.0080444444,49.1501333333,52.338,41.2349333333,56.3074666667,16.3908666667,16.4420481482,50.23248,17.9224
763.20,16.8864555555,48.9788,52.0972,41.0982666667,56.2998666667,16.0729666667,16.1887518518,50.18,17.6211333333
763.51,16.742,48.8726333333,51.9759333333,40.8776666667,56.1118,15.8061666667,16.0559259259,50.05808,17.4154
763.82,16.9264333333,49.1714,52.3006666667,41.1548666667,56.3114666667,15.8281,16.2615333333,50.3457066667,17.6443333333
764.14,16.8708555556,48.9836,52.4688666667,41.0932,56.3578666666,15.7364,16.1905962963,50.3754933333,17.7043333333
764.45,16.5694555556,48.8972666667,52.3467333333,41.0011333333,56.3385333333,15.2939,15.9266740741,50.3306533333,17.3602666667
764.76,16.3447222222,48.7424,52.1440666667,40.9444,56.1386666667,14.9958,15.7637407407,50.1657333333,17.1452666667
765.07,16.6857555555,49.2794,52.5657333333,41.4636666667,56.5715333333,15.2009333333,16.0634222222,50.5654666667,17.3818
765.39,16.2046444444,49.3097,52.4974,41.2102,56.5944666667,14.6975666667,15.666037037,50.4185066667,16.9046666667
765.70,15.8973555556,49.4202,52.6082666667,41.2328,56.8775333333,14.3096333333,15.2222740741,50.4428933334,16.5266
766.01,15.0740555556,48.8781333333,52.0311333333,40.7128,56.2846,13.3211666667,14.3733222222,49.91324,15.4667333333
766.32,15.0986333333,48.8558666667,52.2665333334,40.8044,56.5110666667,13.1465666667,14.2890444444,50.1566933333,15.2303333333
766.64,14.7756888889,48.9625333333,52.4173333333,40.8643333333,56.7969333333,13.0134,14.1594592592,50.3507333333,14.9803333333
766.95,14.8891333333,49.3244,52.8999333333,41.45,57.0968666667,13.0067333333,14.476162963,50.76732,15.2104666667
767.26,13.7923888889,48.6329666667,52.4186666667,40.6232666667,56.7872,11.9028666667,13.3116740741,50.1239333333,13.8928
767.57,13.7533777778,48.8097,52.5188,40.6118666667,56.9376,11.7829333333,13.2030703704,50.2955066667,13.6478666667
767.88,13.9826555556,48.7677333333,52.6067333333,40.7772,56.9096,11.752,13.2966296296,50.3126266667,13.8478
768.20,14.4009333333,49.2812333333,53.2066666667,41.1806666667,57.7281333333,12.1323,13.5420185185,51.2096266667,13.9143333333
768.51,13.8690888889,48.704,52.7956,40.5068666667,57.2541333333,11.7435333333,12.9841740741,50.85328,13.4485333333
768.82,13.9476777778,48.6123,52.9586666667,40.6900666667,57.3664666667,11.8193666667,12.857337037,51.0885333333,13.4792
769.13,14.0640111111,48.4315333333,53.2363333333,40.5950666667,57.5470666667,11.8315666667,12.8882814815,51.27212,13.3009333334
769.44,13.8463333333,48.8006666667,53.6106,40.8066,58.1559333333,11.7244333333,12.6099296296,51.7278,13.2659333333
769.76,13.1388,48.4743666667,53.2030666667,40.6510666667,58.1207333334,11.0502,12.0357185185,51.6396,12.6909333333
770.07,13.3443555555,48.3532,52.9598666667,40.3118666667,57.6548,10.9880666667,11.8775333333,51.23324,12.5164666667
770.38,13.1329111111,48.0561,52.3814666667,39.5824666666,57.6206,10.6375,11.3970740741,50.8911866667,12.1256
770.69,13.7048888889,48.6475666667,52.1708666667,39.8416,57.4808,11.1668333333,11.9249111111,50.8611466667,12.7634666667
771.00,12.8765888889,48.1788333333,51.5123333333,39.1763333334,57.0030666667,10.6566666667,11.6306925926,50.3536533333,11.9973333333
771.32,12.0256333333,47.7003333333,50.9938666667,38.4779333333,56.7066,9.91316666667,10.7187555556,50.0268,10.8761333333
771.63,11.1350333333,47.1826333333,50.2664,38.0562,56.0356,9.07366666667,9.89094444445,49.20568,10.0167333333
771.94,11.5842777778,47.1173,50.0554666667,38.2309333334,56.0664666667,9.0263,10.1871444444,49.12308,10.4408666667
772.25,11.4537222222,47.0973666667,49.6278666667,38.1840666667,56.0011333333,8.55353333333,10.1349259259,48.8350266666,10.4013333333
772.56,10.4498,45.7273,47.7507333333,37.0469333333,54.6529333333,7.42456666667,9.0860962963,47.27212,9.58046666667
772.87,10.5783888889,45.1315,47.1831333333,36.7299333333,53.9327333333,7.67793333334,9.44574444445,46.64708,9.83919999999
773.18,11.3562555556,45.5126333333,47.3484666667,37.0246,53.9712666667,8.3053,10.1631703704,47.0522,10.5430666667
773.50,11.3150666667,45.5256,47.8993333333,36.9276,54.4321333333,8.46140000001,10.3740074074,47.5902533333,10.7482666667
773.81,10.9660333333,45.3101,48.2106,36.9931333333,54.6191333333,8.23346666665,9.97809629629,47.8865866667,10.3114
774.12,11.1254333333,44.4511,48.1,36.8962,54.3072666667,8.3877,10.088562963,47.9435333333,10.2548
774.43,11.1343333333,44.1517666667,48.0514666667,37.1275333333,54.1468,7.71676666668,9.52212962963,47.8569466667,10.0078666667
774.74,10.6795555555,43.6005333333,47.5435333334,36.747,53.5771333333,7.04009999999,9.21452222223,47.4987866667,9.64973333333
775.05,10.6735666667,43.5302,47.3755333333,36.5879333333,53.5328,6.49606666667,8.95040740741,47.4528933333,9.46979999999
775.36,10.6492333333,43.5058,47.7866666667,36.7674666667,53.7312666667,6.26326666667,9.07274444445,47.5987466667,9.38433333333
775.67,10.9613777778,43.3652333333,47.7936666667,36.6507333333,53.7533333333,6.53106666667,9.51563333334,48.1530666667,9.596
775.98,12.1790555556,44.3820666667,48.7850666667,37.5177333333,54.2766,7.66803333333,11.1106037037,49.3217733333,10.9616666667
776.30,13.4111,45.3018666667,49.3122,38.1469333333,54.8818,8.5488,11.9942851852,50.2434933333,12.1733333333
776.61,13.3038,44.7229333333,48.8057333333,37.6685333334,54.4522,8.38926666666,11.8209888889,49.5830666667,11.928
776.92,14.1048777778,45.4063333333,48.8734666667,38.5237333333,54.7838666667,8.83486666666,12.7303703704,50.0689333333,12.7727333334
777.23,14.2910222222,45.4106333333,48.5649333333,38.5112,54.4946666667,8.94860000001,12.8832962963,49.86964,13.052
777.54,14.4739777778,45.9776666667,49.1471333333,38.8872666667,55.3718,8.8586,13.0653370371,50.3421466667,13.2449333333
777.85,14.5073555555,45.7339666667,48.4250666667,38.7869333333,54.9745333333,9.24823333333,13.4204962963,49.6778,13.5269333333
778.16,15.3473111111,46.5244666667,48.8768666667,39.4969333333,55.6301333333,10.0811666667,14.4064333333,50.3190533333,14.7256666667
778.47,15.7589,47.0092333333,48.9322666667,39.5248666666,55.7088666667,10.7976333333,15.2580185185,50.3296666667,15.9740666667
778.78,15.9435333333,47.6030666667,49.3598,39.6912,56.0972,11.2350333333,15.4508185185,51.1020533333,16.3148666667
779.09,15.7542666667,47.8642666667,49.4835333333,39.9331333333,56.258,10.9278333333,15.132,51.0614933333,16.2991333333
779.40,16.0146222222,48.1984,49.9135333333,40.0942666667,56.8839333333,10.9819666667,15.0762777778,51.2006933333,16.2608
779.71,15.6356222222,47.3796666667,49.4462,39.5871333333,56.1912666667,10.8882333333,15.0168962963,50.3887733334,15.8516666667
780.02,15.6784666667,47.5848333333,49.74,39.6708666667,56.5553333333,10.7272,15.022174074,50.6485733333,15.9926
780.33,15.3615888889,46.6851333333,48.7888666667,38.9888666667,55.4132,10.3738666667,14.6504481481,49.48072,15.9137333333
780.64,15.0826666667,46.64,48.9013333333,39.088,55.3386666667,9.848,14.5161481482,49.2618666667,15.712
780.95,14.5557222222,46.3302333333,48.1678666666,38.6164666667,54.7274666667,9.58320000001,14.4076518519,48.7072533333,15.5504
781.26,14.6176444444,46.1039333333,47.9806,38.0883333334,54.4156666667,9.62323333334,14.296662963,48.2692933333,15.8050666667
781.57,14.4791777778,45.5243333333,47.4176666667,37.4042,53.6874,9.92759999999,13.8920407407,47.47984,15.5590666667
781.88,13.6896666667,44.4792333333,47.0889333333,36.6338,53.295,9.04343333332,13.3361185185,46.9429733333,14.2598
782.19,13.5634666667,44.417,46.7876,36.3200666667,53.1189333334,9.07856666665,13.3402222222,46.52044,14.065
782.50,13.8404777778,44.2204666667,46.3892,36.0706666667,52.6259333333,9.65716666667,13.6846185185,45.9984666667,13.9374666667
782.81,12.8212333333,43.5422333333,45.3804,35.125,51.712,8.99980000001,12.9250888889,45.2552933333,13.1190666667
783.12,12.5682333333,43.4164666667,44.9958,34.9486666667,51.5626,8.32653333333,12.4607888889,45.1245333333,12.5896
783.43,12.5094555556,43.3388,44.8592666667,35.2132666667,51.2748666667,8.477,12.6902814815,45.2094266667,12.5969333333
783.74,12.6609333333,44.0188666667,45.7869333333,35.8697333333,52.3620666667,8.9658,12.9171888889,45.7732533333,12.6134
784.05,13.4036111111,43.9545666667,45.6998,35.7166666667,52.108,9.86789999999,13.4075740741,45.7020133333,13.2490666667
784.36,14.5488333333,44.3728,46.0967333333,36.3397333333,52.6403333333,10.7263666667,14.4081,46.31688,14.4117333333
784.67,14.5849111111,44.5971,46.4461333333,36.5622,53.1411333333,10.5145,14.6050185185,46.9176533333,14.3512666667
784.98,14.4085555556,44.6504,46.6499333333,36.2606,52.9216,10.1438333333,14.6842222222,47.05028,14.4895333333
785.29,14.5979333333,44.4129666667,46.4778666667,36.4585333333,52.3286666667,10.5884,14.6591037037,46.9629866667,15.0042666667
785.60,15.1101777778,44.8815666667,46.5288666667,36.8484,52.5676,10.9862333333,15.1254296296,46.87384,15.3498666667
785.91,15.1409888889,45.0961,47.1171333333,36.837,52.8392,11.1504333333,15.1536962963,47.0159466667,15.8264666667
786.22,15.6690666667,45.4143333333,47.423,37.3718,53.1939333333,12.0996666667,16.0812148148,47.2943066666,16.5620666667
786.53,15.4401666667,45.4903333333,47.3857333333,37.161,53.0426666667,12.1808666667,15.9559111111,46.9426133333,16.5636
786.84,15.2663777778,45.6604666667,47.3687333333,36.9423333333,53.0420666667,12.1165333333,15.8086296296,46.5211466667,16.4952666667
787.14,15.1177777778,45.5081,47.2105333333,36.5496666667,52.5102,12.1314666667,15.8246814815,46.3474133333,16.4532666667
787.45,14.9798888889,45.8997,47.178,36.5013333333,52.6315333333,12.4309333333,16.0617555556,46.4271466667,16.787
787.76,14.6040222222,46.1231333333,47.2749333333,36.5944,52.8247333333,12.3037333333,15.7849555556,46.2566933333,16.5346
788.07,14.7839777778,46.4125666667,47.6091333333,36.6346,52.7757333333,12.5880666667,15.9427074074,46.44456,16.6642666667
788.38,15.2953222222,47.0323,48.1244666666,37.4450666667,53.3186,12.8911,16.355037037,46.7655333334,17.1188666667
788.69,16.3508222222,48.4432,49.0252666667,38.3666666667,54.4238666667,13.8837,17.2768666667,47.63404,18.0064
789.00,16.0475666667,47.9767666667,49.0340666667,38.1376666667,53.9474,13.3358666667,16.9918444445,47.44924,17.8157333333
789.31,16.0398444444,48.0444333333,48.9922666666,37.9045333333,54.0984666667,13.1157666667,16.8925481482,47.4308133333,17.5594
789.62,16.2001666667,47.9950333333,48.9683333333,37.9366666667,53.9924666667,13.1076666667,16.6599,47.26084,17.7539333333
789.92,16.9706,48.5334333333,49.4912,38.4560666667,54.6295333333,13.5063666667,17.3264962963,47.7862533333,18.337
790.23,17.4734,48.6754,49.4822,38.8238,54.7385333333,14.3429333334,18.1447222222,47.8822933333,19.0997333333
790.54,18.1194,49.0071333333,49.6160666667,39.3856666667,54.9272,14.6597333333,18.8203296297,48.24148,19.6612
790.85,18.1081666667,48.6138,49.8420666667,39.7602666667,54.7494666667,14.4335333333,18.673762963,48.0227866667,19.3356
791.16,18.1138222222,48.5455,50.1450666667,39.4807333333,54.506,14.9720333333,18.6695407407,48.1283866667,19.062
791.47,18.6557555556,49.2036,50.6371333333,40.2674666667,55.2047333333,16.0268,19.2848851852,48.68252,19.5960666667
791.78,17.7507777778,48.238,49.5955333333,39.3991333333,54.6274,15.5952,18.3117555555,47.6175733333,18.5786666667
792.08,17.8206111111,48.4636,50.0556666667,39.5843333333,55.0424666667,16.1515666667,18.7922333333,47.6371066667,18.8234
792.39,18.4186777778,48.8001,50.2254,40.2048,55.5575333333,17.0645333333,19.3043962963,47.87356,19.2216
792.70,18.2340444444,48.7692666667,49.9704,40.5124666667,55.3652,17.4147,19.2071518519,48.1566533333,19.1577333333
793.01,19.1519555555,50.1495333333,51.6174666667,41.5246666667,56.7594666667,18.4514333333,19.9784555556,49.6048133333,19.8266
793.32,19.2682444444,50.5660666667,52.0516,41.5752666667,56.8911333333,19.1913666667,20.3154592593,49.9599066667,19.8982
793.62,19.3395666667,50.7230666667,52.8473333333,41.7258666666,57.7392666667,19.3711333334,19.9808222222,50.6204133333,19.7507333333
793.93,19.6036333333,50.9248333333,53.1590666667,41.7537333333,58.2583333333,20.3963666667,20.1017518518,50.6198266667,19.8919333333
794.24,20.5422444445,51.9620333333,53.6658,42.3626666667,59.0027333333,21.6978666667,20.7126518519,51.1832133333,20.6350666667
794.55,21.4801888889,52.6175333333,54.6597333333,43.3597333333,59.7078666667,22.4511333333,21.4486814815,51.78016,21.5659333333
794.86,21.4470333333,52.5984,54.3900666667,43.3477333333,59.4602,22.4892,21.6053740741,51.4624533333,21.7456666667
795.16,22.6226444445,53.5246666667,55.3136666667,44.2758,60.4106666667,23.8001333333,22.9917333333,52.5367466667,22.7453333333
795.47,22.8080555555,53.6777,54.9846666667,44.1924666667,60.4253333333,23.9154,23.0650481482,52.65604,22.7988
795.78,22.8644888889,54.0155666667,55.3132,44.3624666667,60.8948,24.5078666667,23.1499888889,52.8950666667,23.1207333333
796.09,24.0705444444,54.6525333333,55.7308,44.9588,61.2862666667,25.6403666667,24.3432148148,52.92496,24.2090666667
796.40,23.9197777778,54.8059666667,55.3551333333,44.8196666667,60.9781333333,25.6720666667,24.2844518518,52.9038266667,23.8195333333
796.70,23.7649444445,54.7265333333,54.9006,44.8436,60.9686666667,25.5673,24.2003185185,52.69556,23.8204666667
797.01,23.7815888889,55.2788666667,54.5022,44.9783333333,60.6114666667,25.6439,24.4741851852,52.57588,23.9882
797.32,22.7503666667,55.0572333333,53.9413333333,44.5914,60.3348,24.4603666666,23.2084,52.3057866667,23.113
797.63,22.2992888889,54.6598,53.3672,43.7313333333,60.1411333333,23.4631,22.6866888889,52.0157466667,22.6362
797.93,21.9992111111,54.4830333333,52.4011333333,43.1074666667,59.7004666667,22.9152,22.329637037,51.2272,22.113
798.24,22.2622111111,54.6140666667,52.7674,43.2018666667,60.017,23.5278,22.5084111111,51.6684,22.2984666667
798.55,23.3136777778,56.0340666667,54.3702666667,44.7626,61.7926,24.7773,23.6520111111,53.2851866667,23.3274
798.85,23.0553222222,55.7728,54.5129333333,45.2845333333,61.8349333333,24.8466666667,23.3907407407,53.6061333333,23.0562666667
799.16,22.5959666667,55.9079333333,54.2290666667,45.1004666667,61.8220666667,24.3753666667,22.7879148148,53.6648266667,22.3949333333
799.47,22.3688222222,56.0803666667,54.724,45.1138666667,62.2264666667,24.3404,22.4677444444,53.9894133333,22.4135333333
799.78,22.2141333333,54.9247,54.2274666667,44.8598,61.739,24.2644,22.3248888889,52.9028533333,22.8678
800.08,22.6843,54.6395333333,54.5223333333,45.1201333333,61.873,25.1355333333,22.4739629629,52.8514933333,23.4443333333
800.39,22.5013111111,54.9155,55.2309333333,45.4822666667,62.6169333333,25.4155,22.1108666667,53.42244,23.0245333334
800.70,23.3482,55.2956666667,55.6298,46.1450666667,63.2188666667,26.3708,23.2004888889,53.7201066667,23.7023333333
801.00,24.0935,55.6519666667,56.1897333334,46.9466666667,63.5496666667,27.5254666667,24.1454074074,53.9491066667,24.3320666667
801.31,24.173,55.6214666667,56.5077333333,47.4456,64.0246666667,28.0915333333,24.015637037,54.51992,24.7842666667
801.62,24.6675111111,55.3768333333,56.4134666667,47.3489333333,63.8986666667,27.9922666667,23.7521111111,54.3432,25.1138
801.92,24.4434222222,55.5277666667,56.2371333333,46.9331333333,63.7696666667,27.6258,23.0291740741,54.3057733333,24.9884666667
802.23,25.0888,55.7085,56.6599333333,46.8994666667,63.9452666667,28.0072333333,23.3110592593,54.4230933333,25.2695333333
802.54,25.7127555555,56.2149,57.8514,47.4296,64.6854666667,28.9525,24.1871703704,55.28784,26.1914
802.84,25.1416777778,55.4756666667,56.7611333333,47.1322,63.9945333333,28.2658666667,23.6879518519,54.6222133333,25.6005333333
803.15,25.3019111111,56.5901666667,57.574,47.7441333333,65.2763333334,28.4012,23.8605814815,55.8191733333,25.4849333333
803.46,25.7884888889,57.7860333333,58.8022666667,48.3280666667,66.4028666667,28.5276,24.0500703704,56.9041333333,25.5258
803.76,25.7559333333,56.7612333333,58.0484,47.4850666667,65.6244666667,28.0340333333,23.7572925926,56.0420133333,25.6034
804.07,26.2456,56.9289333333,58.6060666667,47.3224666667,65.4865333334,28.4402666667,23.8302185185,56.4237333333,26.1558
804.38,26.2819222222,57.0492,58.067,47.2404666667,65.5054666667,28.2753,23.4979148148,56.5233333333,26.1338666667
804.68,27.0192333333,57.7551,58.4238,47.6902,66.148,28.5021666667,24.2195518519,56.7437866667,26.6802666667
804.99,26.6622,58.6102666666,58.5509333333,47.8718666667,66.7224666667,28.0949,23.8677962963,57.0114,26.1790666667
805.30,26.3492888889,57.9107333333,57.9037333333,47.0997333333,66.0617333333,27.5841666667,23.2811037037,56.3079333333,25.7318
805.60,26.5688,57.9807,57.7592,47.1508666667,66.5145333333,27.7661,23.232637037,56.426,25.9682666667
805.91,26.7790444444,57.4915333333,56.9324,47.253,65.9032,27.7880333333,23.5270962963,55.7054933333,26.1009333333
806.21,27.7823777778,58.5204666667,58.2396666667,48.0666,67.4773333333,28.3991333333,24.2730444445,56.7899733333,26.7220666667
806.52,26.7184111111,57.1063333333,57.3000666667,46.5421333333,65.8913333333,27.5942666667,23.0921259259,55.4684,25.6765333333
806.83,27.5819777778,57.4674333333,57.3403333333,47.2989333333,66.1512,28.4879333333,23.9141185185,55.7539466667,26.6942
807.13,28.1277111111,58.1462,57.3907333333,48.3455333333,66.8415333333,28.7163333333,24.2395518519,56.45748,26.6457333334
807.44,28.1266777778,58.4051,57.4407333333,48.5878666667,67.1541333333,28.5951,24.0979,56.5849066667,26.2438
807.74,27.5580555555,57.8870666667,57.1803333333,48.3788666667,66.8343333333,28.2731666667,23.9155,56.6147733333,25.7923333333
808.05,26.4360444444,56.8163,56.4758,47.5645333333,66.2402,27.1567333333,22.5340481482,55.99248,24.5940666667
808.35,26.0579888889,55.5055333333,55.994,46.9372,65.7121333333,26.7155333333,22.2114925926,55.3596666667,24.0285333333
808.66,25.3619333334,54.7115666667,55.0872666667,46.5528,64.9658,26.0175333333,21.8320481482,54.5254933334,23.4168
808.97,24.6292888889,55.1467,54.6463333333,46.2916,64.8846,25.1425666667,21.3373407407,54.28996,22.8839333333
809.27,24.8777333333,55.2674666667,54.7284666667,46.1672666667,65.0655333333,25.0019,21.3106481481,54.8744,22.933
809.58,25.4075222222,54.9065333333,54.4548666667,46.2073333333,64.2211333333,25.6504,21.747162963,54.9112933333,23.5748
809.88,26.5334777778,56.1764666667,55.3815333333,47.7342666666,65.702,26.0932333333,22.8117555555,56.47604,24.911
810.19,25.0625777778,55.0222666667,54.408,46.3920666667,65.2686666667,24.6625333333,21.5613703704,55.6720133333,23.5635333333
810.49,25.7876555555,55.062,55.182,46.1705333333,65.7703333333,25.3062,22.2946777778,55.9295066667,24.8899333333
810.80,26.9222777778,55.5502333333,55.9952,47.1275333333,66.6428666667,26.4162333333,23.7769814815,57.0996533333,26.5713333333
811.10,28.4891666667,56.9472,57.6422,48.5367333333,68.5934666667,27.9186666667,25.2491333333,58.3690533333,28.0894
811.41,28.6271333333,56.8317666667,57.7858,48.4943333333,68.8728,28.5023,25.8136222222,58.9837333333,28.277
811.71,28.7328444445,57.1226,57.8289333333,48.6279333333,68.9669333333,29.1606,26.2398814815,59.12828,28.5632666667
812.02,28.6292666667,56.6543666667,57.6596,48.4712666667,69.2954666667,29.0688,25.8194185185,59.6094,28.2406
812.32,28.4796777778,55.7724666667,57.3902,48.4796666666,68.8293333333,29.2074666667,25.6643888889,59.4422266667,28.2113333333
812.63,27.7776666667,54.8980333333,56.6748,47.5712,68.0358666667,28.4106333333,24.7667740741,58.41392,27.1801333333
812.93,26.9953222222,54.9505333334,56.2870666667,46.9966666667,68.1270666667,27.8010666667,24.2578666667,57.9736266667,26.6254
813.24,27.2159777778,54.8061,55.553,46.5932,67.5234666667,27.9601,23.9458074074,57.3741466667,26.7564666667
813.54,28.7071333333,56.1904333333,56.508,48.1889333334,68.2946,28.7912333333,25.1119851852,58.5706133333,28.2296666667
813.85,28.6573888889,56.4776333333,56.1447333333,48.2695333333,68.1710666667,28.4873333333,24.9929777778,58.09764,27.9244
814.15,27.6510666667,55.5142333333,54.6221333333,47.2946,67.0962,26.9434666667,23.5863259259,56.8308933333,26.6831333333
814.46,26.4225,54.8274333333,53.7244666667,46.4336,66.2755333333,25.2768333333,22.1958851852,55.7436266667,25.5348
814.76,26.4868666667,54.8831,53.5254,47.0340666666,65.6558666667,24.8621666667,21.8552296296,55.6325066667,25.6642
815.07,26.9483222222,55.364,54.1988666667,48.2146666667,66.4504,24.948,22.3257,56.3281733333,26.2255333333
815.37,27.7369222222,56.1343,55.1842666667,49.3447333333,66.7567333333,25.7127,23.638637037,56.5144533333,27.0516
815.68,28.1833111111,56.9678333333,56.1468,50.3217333333,68.0199333333,26.1552666667,24.0805666667,57.04944,27.2277333333
815.98,27.6671222222,57.0792,56.128,50.6312666667,69.0488666667,25.8880666667,23.6574111111,57.3973866667,27.1548666667
816.29,27.9961,56.3721666667,55.6716,50.5887333333,68.6566,25.9619,23.7806259259,57.3582666667,27.1144
816.59,28.0657,55.7943,55.692,50.9008666667,68.3047333333,25.6716,24.2720666667,57.4627733333,26.9369333333
816.89,26.0057222222,54.1586,54.4581333333,49.3596,67.4384,24.0681666667,22.7065037037,56.2923466667,25.0082666666
817.20,25.9536555556,53.9364666667,54.6360666667,49.7709333333,67.4950666667,24.1656666667,22.7141518518,56.7817066667,25.0018666667
817.50,25.4954888889,53.3606,54.6853333333,49.5506,67.2996666667,24.0328333333,22.7193703704,56.4126,24.4626
817.81,24.8590222222,53.1235333333,54.9808666667,49.6186666667,67.048,23.669,22.4338592593,56.91224,24.1419333333
818.11,25.7226333333,53.8559,55.755,49.7009333333,67.1712666667,24.4576,23.4222666667,57.3968533333,25.1676666667
818.41,25.6146888889,54.2563,55.9804666667,49.5576666667,67.0150666667,24.0647,23.1883851852,57.5884266667,25.0853333333
818.72,25.7228444445,54.4235666667,56.0489333333,49.3558666666,66.8517333333,23.9115,22.9030037037,57.7231333333,25.1602
819.02,24.9081777778,52.9463333333,54.8880666667,47.8160666666,64.7791333333,22.8615333333,22.1509777778,56.4863333333,24.8759333333
819.33,24.5109111111,52.6445333333,54.9972666667,47.5418666667,63.7871333333,22.4391333333,22.0192,55.9958266667,24.5650666667
819.63,23.0797555556,52.6902,55.4900666667,47.0969333333,63.7110666667,21.3223,20.7981259259,55.4960266666,23.7303333333
819.93,22.3682111111,52.9954,55.6994666667,46.5812,63.6774,20.8165333333,20.2040518518,55.1202,23.3883333333
820.24,22.2446,53.2938666667,56.1296,46.5706,63.4379333333,20.9606666667,20.2537037037,55.2128,23.6472666667
820.54,21.4840666667,52.7477,55.8786,45.7669333333,62.6146,20.4627666667,19.5590777778,54.2998933333,23.1324666667
820.85,21.3289777778,53.1754,56.3205333333,45.9969333333,62.8894,20.4238,19.5227814815,54.59288,23.1854
821.15,21.5945555555,53.2646666667,56.4337333333,45.8876,62.7655333333,20.5081,19.7228518519,54.4934,23.3788666667
821.45,21.3688888889,53.2468666667,56.4790666667,45.8002,62.728,20.4684666667,19.67,54.4182266667,23.1963333333
821.76,21.2350666667,53.1373333333,56.5028666667,45.7568,62.5997333333,20.405,19.5514703704,54.3408266667,23.1587333333
822.06,20.8952777778,52.8739666667,56.1690666667,45.4468666667,62.2134,20.2212666667,19.2770074074,54.06664,22.8391333333
822.36,20.7122666667,53.0141333333,56.1122,45.3482666667,62.2943333333,20.1007666667,19.113762963,54.0316933333,22.6188
822.67,20.9748,53.269,56.4910666667,45.6592666667,62.6962,20.3146666667,19.3099259259,54.31716,22.905
822.97,21.1546777778,52.953,56.1477333333,45.5543333334,62.2917333333,20.4830333333,19.5290185185,54.0223466667,22.967
823.27,21.0395333333,52.5819666667,56.0383333333,45.4534,61.9831333333,20.3377666667,19.4064185185,53.9166933333,22.7932666667
823.58,21.0619444445,52.4250666667,55.9634666667,45.3812,61.9124,20.1757,19.3729333333,53.8428666667,22.6568666667
823.88,21.2751888889,52.5248,55.9359333333,45.425,61.902,20.2834333333,19.5049666667,54.0284533333,22.8008666667
824.18,21.2288333333,52.026,55.5257333333,45.035,61.3024666667,20.1937666667,19.3458222222,53.6779733334,22.6089333333
