wavelength,Back_BanMelf,Belly_BanMelf,Breast_BanMelf,Crissum_BanMelf,Crown_BanMelf,DorTail_BanMelf,Patch10_BanMelf,Rump_BanMelf,Throat_BanMelf,WingTip_BanMelf
552.03,5.34273333333,43.1054,31.9915333333,36.4958666667,4.36253333333,7.50546666666,17.3282,12.5689333333,5.83366666667,9.02973333333
552.38,5.35473333333,43.167,32.082,36.5541333334,4.3666,7.48986666667,17.3290666667,12.5478,5.82913333333,9.03473333334
552.72,5.37786666667,43.3285333333,32.2608,36.6491333333,4.3838,7.53399999999,17.3578666667,12.5727333333,5.85546666667,9.07206666666
553.06,5.41473333333,43.4002,32.3495333333,36.6859333334,4.3906,7.55293333334,17.3494666667,12.5547333333,5.8774,9.08653333333
553.40,5.43066666667,43.4517333333,32.4437333333,36.7278666667,4.40146666667,7.57546666667,17.3402,12.5455333333,5.89006666667,9.10406666667
553.74,5.42646666667,43.4226666667,32.4458,36.6973333333,4.3904,7.55386666666,17.2859333333,12.498,5.86673333333,9.09459999999
554.09,5.42153333333,43.4481333333,32.4857333333,36.7177333333,4.36206666667,7.53679999999,17.2472,12.4498666667,5.8548,9.09140000001
554.43,5.41393333333,43.5699333333,32.5614,36.7635333333,4.32853333333,7.52493333333,17.2063333333,12.4167333333,5.8472,9.08239999999
554.77,5.43826666667,43.616,32.6157333333,36.7928666667,4.3532,7.53559999999,17.1817333333,12.4109333333,5.8706,9.10660000001
555.11,5.4456,43.6806,32.6710666667,36.8281333333,4.34706666667,7.55040000001,17.1530666667,12.3877333333,5.8606,9.09500000001
555.45,5.4878,43.7618,32.7556,36.8801333333,4.38626666667,7.5974,17.1486666667,12.3862,5.90866666667,9.12593333333
555.80,5.52666666667,43.9216666667,32.9166666667,36.9765333333,4.43006666667,7.64913333334,17.1557333333,12.3806,5.95073333334,9.17513333333
556.14,5.51213333333,43.9766,32.9979333333,37.0188666667,4.42486666667,7.68039999999,17.1328,12.3489333333,5.9408,9.17380000001
556.48,5.4182,43.9281333333,33.0016666667,36.9652666667,4.34406666667,7.59346666667,17.0103333333,12.2366,5.861,9.08293333335
556.82,5.39486666667,43.9354666667,33.0877333333,36.9803333333,4.3134,7.56606666667,16.9498,12.1930666667,5.83953333333,9.07813333333
557.16,5.39533333333,44.0142666667,33.1700666667,37.0270666667,4.3268,7.57833333333,16.9338,12.174,5.8448,9.07560000001
557.50,5.38433333333,44.0698666667,33.2669333333,37.0933333333,4.3056,7.56546666667,16.8948,12.1294666667,5.85113333333,9.06813333333
557.85,5.3818,44.0996666667,33.3912,37.116,4.33726666667,7.58413333333,16.8732,12.1068,5.865,9.06600000001
558.19,5.38086666667,44.0938,33.4330666667,37.1089333333,4.3534,7.5674,16.8306,12.0750666667,5.8546,9.07999999999
558.53,5.39033333333,44.1286666667,33.5216666667,37.1395333333,4.3724,7.57199999999,16.8084,12.0488,5.8544,9.0918
558.87,5.41073333333,44.1412,33.6155333333,37.1422666667,4.39353333333,7.59973333333,16.7934,12.0255333333,5.8744,9.13493333332
559.21,5.3494,44.1696,33.6948666667,37.1383333333,4.35053333333,7.56386666667,16.7237333333,11.9558666667,5.81313333333,9.09293333333
559.55,5.35273333333,44.194,33.7513333334,37.1646,4.35313333333,7.58886666667,16.7014666667,11.9498666666,5.78846666666,9.10220000001
559.89,5.35046666667,44.2028,33.7690666667,37.133,4.35606666667,7.57166666666,16.6596,11.9166,5.7958,9.12980000001
560.23,5.417,44.2276,33.8002,37.1374666667,4.4142,7.60346666667,16.6524666667,11.9321333333,5.8486,9.18260000001
560.58,5.42286666667,44.3332,33.9038666666,37.1939333333,4.4456,7.64960000001,16.639,11.9383333333,5.8778,9.19886666667
560.92,5.43693333333,44.3588,33.9365333333,37.1740666667,4.45093333333,7.67826666667,16.6120666667,11.9258,5.8992,9.19533333333
561.26,5.41946666667,44.3686666667,33.9923333333,37.1260666667,4.45546666667,7.65866666667,16.5757333333,11.8894,5.8758,9.18966666667
561.60,5.41606666667,44.3970666667,34.0584,37.1496,4.4378,7.658,16.5528666666,11.8616,5.85606666667,9.19226666666
561.94,5.4284,44.4204666667,34.1717333334,37.1812666667,4.44613333333,7.67926666666,16.548,11.8449333333,5.88433333333,9.2108
562.28,5.4182,44.4317333333,34.2544,37.1918,4.41286666667,7.70126666667,16.5106666667,11.8154666666,5.88953333333,9.22386666665
562.62,5.35753333333,44.4492,34.2866666666,37.1636666667,4.35073333333,7.64673333333,16.4460666667,11.7826666667,5.82486666667,9.16900000001
562.96,5.3238,44.4039333333,34.2948666667,37.1346666667,4.29486666667,7.58133333334,16.3877333333,11.7175333333,5.78386666667,9.14533333333
563.30,5.27886666667,44.3382,34.2732666667,37.0739333333,4.25393333333,7.53093333333,16.3224,11.64,5.74806666666,9.09773333334
563.64,5.25253333334,44.3335333333,34.3530666667,37.0321333333,4.2292,7.50560000001,16.2693333333,11.5915333333,5.72726666667,9.0602
563.99,5.273,44.3721333333,34.4388,37.0546,4.25233333333,7.52493333333,16.2667333333,11.5696,5.74093333333,9.08219999999
564.33,5.27526666667,44.3519333333,34.4864,37.0392666667,4.23473333334,7.50153333334,16.2339333333,11.5651333333,5.73473333333,9.09066666665
564.67,5.21786666667,44.2802,34.5308,37.0047333333,4.17466666667,7.40646666666,16.1528,11.4682666667,5.67886666667,9.03473333334
565.01,5.27326666667,44.3583333333,34.6514,37.0586666667,4.19946666667,7.45720000001,16.1574,11.4948,5.72626666666,9.06200000001
565.35,5.31193333333,44.4448,34.7514,37.0942666667,4.2458,7.4822,16.1501333333,11.5133333333,5.78826666666,9.09699999999
565.69,5.32006666667,44.4538666667,34.7828666667,37.0722,4.27313333333,7.47946666667,16.1256666667,11.5015333333,5.80666666667,9.09373333334
566.03,5.34626666667,44.4892666667,34.8294,37.0648,4.3044,7.47406666667,16.1221333333,11.5070666667,5.83453333333,9.10086666667
566.37,5.43386666667,44.5656666667,34.9530666667,37.1420666667,4.40426666667,7.55953333333,16.1650666667,11.5465333333,5.9406,9.18046666667
566.71,5.48906666666,44.7134,35.0921333333,37.2424666667,4.46273333333,7.61286666667,16.1754,11.5849333333,6.0184,9.233
567.05,5.51253333333,44.7493333333,35.2040666667,37.2884666667,4.474,7.63419999999,16.1801333333,11.5894,6.03793333333,9.2586
567.39,5.51306666667,44.8059333333,35.2891333333,37.3456666667,4.48066666667,7.64900000001,16.1722666667,11.5603333333,6.04493333333,9.27326666666
567.73,5.51766666667,44.8434666667,35.3829333333,37.3906666667,4.46833333333,7.64786666666,16.1422666667,11.5484666667,6.06073333333,9.25713333333
568.07,5.53953333333,44.8757333333,35.4430666667,37.392,4.504,7.67913333334,16.1527333333,11.4982,6.08926666666,9.28260000001
568.41,5.59006666667,44.9150666667,35.4826,37.4099333333,4.56513333333,7.73580000001,16.1504666667,11.5402,6.14086666667,9.33706666667
568.75,5.6084,45.0096666667,35.5585333333,37.4650666666,4.61166666667,7.7592,16.1569333333,11.5387333333,6.17906666667,9.40293333332
569.09,5.6164,45.0210666667,35.6042,37.4709333333,4.6334,7.76806666667,16.148,11.5141333333,6.18333333333,9.41046666665
569.43,5.63586666667,45.0580666667,35.6712666667,37.5054666667,4.64266666667,7.78393333333,16.1322,11.4902,6.19266666667,9.4482
569.77,5.60066666667,45.0754666667,35.7443333333,37.4944666667,4.6132,7.72446666666,16.0772666667,11.4368,6.14366666667,9.42546666666
570.11,5.59493333333,45.0748666667,35.7887333333,37.4825333333,4.60386666667,7.69993333334,16.0415333333,11.3971333333,6.13513333333,9.42686666666
570.45,5.5738,45.0236666667,35.7732,37.3992,4.5886,7.67286666667,15.9752666667,11.3538,6.10386666667,9.4002
570.79,5.5652,45.0795333333,35.8331333333,37.4156,4.5938,7.64680000001,15.9341333334,11.3348666667,6.10173333333,9.38639999999
571.13,5.6002,45.1462,35.9115333333,37.4591333333,4.61013333333,7.66013333333,15.9334666667,11.3475333333,6.1276,9.41153333333
571.47,5.5608,45.0972666667,35.8916,37.4038,4.5902,7.6344,15.8747333333,11.2955333333,6.09306666667,9.38486666667
571.81,5.54633333334,45.0920666667,35.8966666667,37.3823333334,4.5896,7.59633333333,15.8247333333,11.2672666667,6.077,9.36780000001
572.15,5.5538,45.1959333333,36.0096666667,37.4536,4.6034,7.61799999999,15.822,11.2332,6.09006666667,9.37813333333
572.49,5.52493333333,45.2054666667,36.0774,37.4616666667,4.57566666667,7.59646666667,15.794,11.1908,6.07366666666,9.3356
572.83,5.51973333333,45.1748,36.1206666667,37.4678666667,4.55886666667,7.58839999999,15.7448666666,11.1694666667,6.0606,9.3372
573.17,5.47913333333,45.1653333333,36.1393333333,37.4376,4.51246666667,7.5528,15.6821333333,11.1139333334,6.02693333333,9.29893333333
573.51,5.4788,45.2063333333,36.2080666667,37.4956,4.51373333333,7.58126666667,15.6632666667,11.0910666667,6.0504,9.30073333333
573.85,5.44533333333,45.2638666667,36.2766666667,37.5109333333,4.4602,7.54360000001,15.6065333333,11.0443333333,6.01013333333,9.25566666666
574.19,5.45493333333,45.3158,36.3828666667,37.592,4.47546666667,7.58746666666,15.621,11.0471333333,6.02546666667,9.27513333334
574.53,5.469,45.3294666667,36.4442,37.6008666667,4.47926666667,7.61113333333,15.6018,11.0275333333,6.0464,9.30673333333
574.87,5.44433333333,45.2871333333,36.4503333333,37.5672666667,4.45953333333,7.58073333333,15.5459333333,10.9675333333,6.0204,9.27293333334
575.21,5.46173333333,45.3621333333,36.5839333333,37.6575333333,4.46246666667,7.62753333334,15.5458666667,10.9631333333,6.04333333333,9.30913333335
575.55,5.5246,45.4660666667,36.7273333333,37.7651333333,4.507,7.69586666667,15.5654,11.0103333334,6.10893333333,9.37173333333
575.89,5.5452,45.4711333333,36.7949333333,37.7566,4.51253333333,7.72673333333,15.5367333333,11.0047333333,6.12553333333,9.39740000001
576.22,5.5576,45.4282,36.7796666667,37.7295333333,4.5114,7.75613333333,15.4796,10.9805333333,6.13253333333,9.40019999999
576.56,5.51526666667,45.463,36.8234666667,37.7052,4.46313333333,7.74653333334,15.4064666667,10.9103333333,6.096,9.36533333333
576.90,5.55826666667,45.5265333333,36.9196,37.7743333333,4.5026,7.81373333333,15.4175333333,10.9321333333,6.1336,9.42820000001
577.24,5.59933333333,45.5724666667,36.9776,37.7732,4.5468,7.86499999999,15.4023333333,10.9335333333,6.16453333333,9.48073333332
577.58,5.6162,45.5618666667,37.0276666667,37.7837333333,4.56293333333,7.91713333333,15.3623333333,10.9232,6.18486666667,9.52580000001
577.92,5.5856,45.552,37.0387333333,37.752,4.50946666666,7.89660000001,15.2816,10.8556666667,6.16766666667,9.51653333333
578.26,5.56913333333,45.6041333333,37.0935333333,37.7787333333,4.48653333333,7.89486666666,15.2358666667,10.8054666667,6.1422,9.51593333333
578.60,5.61246666667,45.6498666667,37.1755333333,37.8006666667,4.5126,7.97566666667,15.1965333333,10.8336,6.183,9.581
578.94,5.67566666667,45.6745333334,37.2386,37.7963333333,4.5714,8.03226666667,15.1746,10.8382666667,6.23513333333,9.65079999999
579.28,5.6204,45.6315333333,37.2606666667,37.7650666667,4.5104,8.02633333334,15.1038666667,10.7537333333,6.18153333333,9.60146666667
579.61,5.63646666667,45.6768,37.3254666667,37.8062666667,4.52586666667,8.03159999999,15.0944666667,10.7403333333,6.18946666667,9.63420000001
579.95,5.69246666667,45.7389333333,37.454,37.8521333334,4.5768,8.05699999999,15.0788,10.7496666667,6.2084,9.69459999999
580.29,5.78473333333,45.8548,37.5684666667,37.9638,4.67213333333,8.14973333333,15.1370666666,10.8239333334,6.2868,9.80446666668
580.63,5.81726666667,45.8707333333,37.6353333333,38.0012,4.69593333333,8.18573333334,15.1178666667,10.8270666667,6.3088,9.80420000001
580.97,5.82286666667,45.8944,37.7413333333,38.0774666667,4.6736,8.20933333333,15.0767333333,10.8056,6.3172,9.82033333333
581.31,5.84366666667,45.9949333333,37.8202,38.1456666667,4.69133333333,8.23106666667,15.0578,10.7834666667,6.33406666667,9.86026666667
581.65,5.8812,46.0562666667,37.9214,38.2170666667,4.7142,8.28353333334,15.0683333333,10.7854,6.34933333333,9.90093333333
581.98,5.94393333333,46.1138,38.032,38.2612666667,4.76553333333,8.35826666667,15.0894,10.828,6.42333333333,9.95213333333
582.32,5.93826666667,46.1880666667,38.1215333333,38.3238666667,4.7584,8.3644,15.0664,10.8025333333,6.42306666667,9.95353333334
582.66,5.87806666667,46.1446666667,38.1221333333,38.26,4.69853333333,8.31486666666,14.9927333333,10.7456,6.35946666667,9.88240000001
583.00,5.85813333333,46.1600666667,38.1262666667,38.2356,4.67126666667,8.27626666667,14.9138666667,10.6973333333,6.32906666667,9.8782
583.34,5.7932,46.1282,38.1442,38.1968,4.61626666667,8.26920000001,14.8383333333,10.6458666667,6.28526666667,9.82546666667
583.68,5.7564,46.1744666667,38.221,38.247,4.56886666666,8.27599999999,14.8033333333,10.6164666667,6.27786666666,9.80493333333
584.01,5.77466666667,46.2559333333,38.3132,38.306,4.575,8.30033333334,14.7928,10.6172,6.3094,9.81966666665
584.35,5.78193333333,46.2972,38.3736,38.3230666667,4.59826666667,8.32866666666,14.7866,10.6341333333,6.3416,9.86086666667
584.69,5.7998,46.3334666667,38.4182,38.3446,4.60713333333,8.37106666667,14.7968,10.6184,6.337,9.88253333333
585.03,5.79953333333,46.2626,38.4483333333,38.3274666667,4.62,8.37933333334,14.7676,10.604,6.3466,9.85826666666
585.37,5.83926666667,46.2859333333,38.5090666667,38.3530666667,4.69093333333,8.40773333334,14.7734666667,10.6395333333,6.3808,9.89206666667
585.70,5.77806666667,46.2251333333,38.4789333333,38.26,4.6566,8.34466666666,14.6551333333,10.5715333333,6.2984,9.8338
586.04,5.7596,46.1882666667,38.4634666667,38.1992666667,4.64773333333,8.32486666667,14.6177333333,10.5222,6.2846,9.81966666668
586.38,5.80413333333,46.3045333333,38.5905333333,38.3008666667,4.703,8.3872,14.6504666667,10.5453333333,6.34286666667,9.87660000001
586.72,5.8926,46.3750666667,38.7957333333,38.4121333333,4.78886666667,8.47260000001,14.7453333333,10.6413333333,6.4568,9.99513333333
587.06,5.8926,46.3408666667,38.8218,38.385,4.80266666667,8.44693333333,14.6679333333,10.5946,6.4638,9.97873333333
587.39,5.9282,46.3288,38.8564,38.3678,4.83986666667,8.47546666666,14.6542666667,10.5946666667,6.48653333333,10.0132
587.73,5.91826666667,46.2925333333,38.8738,38.3236,4.83433333333,8.46793333334,14.6098,10.5764,6.47613333333,10.0024
588.07,5.9212,46.2831333333,38.9545333333,38.2903333333,4.82393333333,8.44653333333,14.5691333333,10.5345333333,6.46633333333,9.97433333335
588.41,5.88953333333,46.2417333333,38.9245333333,38.2046,4.8304,8.39586666667,14.4814666667,10.5106666667,6.47193333333,9.93640000001
588.74,5.82573333333,46.2405333333,38.928,38.1352,4.75846666667,8.33599999999,14.4110666667,10.4321333333,6.40013333333,9.87893333332
589.08,5.76766666667,46.1661333333,38.9236,38.0329333333,4.7016,8.26040000001,14.3337333333,10.3272666667,6.3438,9.83860000001
589.42,5.78593333333,46.1544666667,38.9667333333,38.0826,4.74306666667,8.31233333333,14.364,10.3552666667,6.3944,9.87766666665
589.76,5.78586666667,46.1512666667,39.0100666667,38.0512,4.74673333333,8.29646666667,14.3258666667,10.336,6.37966666667,9.88179999999
590.09,5.75686666667,46.1220666667,39.031,38.0027333333,4.72146666667,8.27260000001,14.2750666667,10.3116,6.35846666667,9.88033333335
590.43,5.7466,46.1148,38.9994,37.9518666667,4.6998,8.261,14.1856,10.2538,6.33133333333,9.82793333333
590.77,5.75073333333,46.1442,39.0525333333,37.9447333333,4.66613333333,8.25406666667,14.1613333333,10.2351333333,6.30373333334,9.8338
591.11,5.6548,46.1612666667,39.0884666667,37.9072666667,4.59693333333,8.18466666667,14.0692666667,10.1428666667,6.232,9.7828
591.44,5.6058,46.0996,39.0864,37.8416,4.5776,8.14539999999,14.0082,10.0666666667,6.19406666667,9.74706666667
591.78,5.6088,46.1647333333,39.1461333333,37.8532,4.5854,8.16513333333,13.9912666667,10.0583333333,6.1966,9.76240000001
592.12,5.68573333333,46.1736666667,39.2388666667,37.9069333333,4.65873333333,8.25573333334,14.0458666667,10.1116,6.26873333333,9.84880000001
592.46,5.799,46.2016666667,39.3371333333,37.9706,4.768,8.36280000001,14.0935333333,10.1958,6.37946666667,9.94246666666
592.79,5.824,46.2730666667,39.4225333333,38.0388,4.77693333333,8.39393333334,14.0646,10.2225333333,6.40493333333,9.94313333335
593.13,5.85633333333,46.3534,39.5680666667,38.0932666667,4.7828,8.39533333334,14.0779333333,10.2034666667,6.44173333333,9.98886666666
593.47,5.86426666667,46.4508,39.7267333333,38.1584666667,4.7912,8.42726666666,14.0808,10.2160666667,6.45126666667,9.99806666666
593.80,5.88093333333,46.4114,39.6962,38.1033333333,4.84806666667,8.42000000001,14.0747333333,10.189,6.4814,9.99526666667
594.14,5.8896,46.438,39.8016666667,38.142,4.88593333333,8.4402,14.0913333333,10.2128,6.48433333334,10.0096666667
594.48,5.91773333333,46.4295333333,39.8771333333,38.1992666667,4.93073333333,8.45106666667,14.117,10.2400666667,6.52713333333,10.042
594.81,5.96346666667,46.4467333333,39.9332,38.2516,5.0002,8.44473333333,14.1724666667,10.2862,6.59193333333,10.0668
595.15,5.95146666666,46.4457333333,40.0362666667,38.2406666667,5.00806666666,8.4228,14.1547333333,10.2641333333,6.61013333333,10.0558
595.49,5.90266666667,46.3746,40.0308666667,38.1996,4.9818,8.35693333333,14.0855333333,10.2048666667,6.59653333333,10.0072666667
595.82,5.86193333333,46.4455333333,40.1001333333,38.1882666667,4.953,8.28873333333,14.047,10.1434,6.55233333333,9.93373333333
596.16,5.81393333333,46.4536666667,40.1215333333,38.1492,4.92093333333,8.22253333333,13.9996666667,10.0912,6.50733333333,9.90813333334
596.50,5.8126,46.4888666666,40.2074,38.1524,4.93473333333,8.25133333334,13.9918666667,10.0846,6.52933333333,9.92059999999
596.83,5.8058,46.4944666666,40.236,38.133,4.92693333333,8.24886666667,13.9442,10.0655333333,6.5092,9.88666666667
597.17,5.83513333333,46.4706,40.2486,38.1456666667,4.97186666667,8.2546,13.9539333333,10.066,6.55833333333,9.91366666667
597.51,5.88793333333,46.5771333333,40.3733333333,38.2368,5.0022,8.29833333333,13.9641333333,10.107,6.58733333333,9.96753333334
597.84,5.83966666667,46.5962,40.3524666667,38.2076666667,4.95346666667,8.25213333334,13.9082,10.0429333333,6.55173333333,9.94693333334
598.18,5.8142,46.6467333333,40.3636,38.1822,4.92046666666,8.22486666666,13.8627333333,9.99093333333,6.5198,9.91906666666
598.52,5.84126666667,46.6746,40.4282,38.1916666667,4.9248,8.27440000001,13.8464666666,9.99419999999,6.51566666667,9.94526666667
598.85,5.888,46.7178666667,40.4562,38.2595333333,4.92,8.30426666667,13.8488,10.0069333333,6.5124,9.99226666666
599.19,5.9166,46.7670666667,40.499,38.283,4.9366,8.34820000001,13.859,10.0109333333,6.51566666667,10.0430666667
599.53,5.8282,46.6756,40.4234,38.2016,4.82813333334,8.28473333333,13.7294,9.88693333333,6.4242,9.98053333333
599.86,5.7972,46.713,40.49,38.234,4.78253333333,8.29086666667,13.6822666667,9.8544,6.36733333333,9.95666666667
600.20,5.78646666667,46.7352666667,40.5136,38.2313333333,4.73613333333,8.23933333333,13.6093333333,9.80006666666,6.30986666667,9.94646666668
600.53,5.7886,46.693,40.5077333333,38.2076666667,4.7184,8.23493333333,13.5598,9.78306666667,6.3132,9.94326666667
600.87,5.80413333333,46.6653333333,40.507,38.1820666667,4.72966666667,8.24413333334,13.5141333333,9.78826666667,6.3092,9.93393333335
601.21,5.71526666666,46.5830666667,40.5224666667,38.0940666667,4.63153333333,8.15840000001,13.4141333333,9.67253333333,6.2096,9.84406666667
601.54,5.7354,46.5745333333,40.6158,38.1187333333,4.64653333333,8.16646666666,13.3870666667,9.6462,6.22546666667,9.84673333333
601.88,5.7168,46.5302,40.6599333333,38.1042,4.6476,8.12046666667,13.3364,9.60906666668,6.21406666667,9.8404
602.21,5.6816,46.4744666667,40.6588666667,38.0076,4.59706666667,8.04993333334,13.2601333333,9.54453333333,6.17766666667,9.77980000001
602.55,5.62313333333,46.469,40.6654666667,37.9395333334,4.54026666667,7.96326666666,13.1891333333,9.47313333333,6.12846666667,9.7128
602.88,5.57146666667,46.4493333333,40.6709333333,37.865,4.47333333333,7.897,13.1151333333,9.39553333334,6.0758,9.64493333335
603.22,5.61286666667,46.4776,40.797,37.8972666667,4.52026666667,7.91593333333,13.1352666667,9.44359999999,6.14313333334,9.69853333334
603.56,5.64373333333,46.4925333333,40.8182666667,37.9198,4.56646666667,7.92053333334,13.1554666667,9.46446666667,6.213,9.71953333334
603.89,5.66486666667,46.4583333333,40.8350666667,37.9515333333,4.59586666667,7.932,13.1732666667,9.44946666667,6.25106666667,9.73746666665
604.23,5.63986666667,46.5045333333,40.8571333333,37.9684666667,4.595,7.89393333333,13.1499333333,9.40419999999,6.2314,9.73126666666
604.56,5.62046666667,46.5122666667,40.8881333333,37.9596,4.58446666667,7.90533333333,13.1290666667,9.36333333333,6.22666666667,9.73346666667
604.90,5.61066666667,46.524,40.8910666667,37.9913333333,4.6116,7.8994,13.1006666667,9.36740000001,6.24386666666,9.74433333333
605.23,5.62113333334,46.5462,40.9498666667,38.0052,4.63066666667,7.93259999999,13.1113333333,9.37353333334,6.2524,9.77406666667
605.57,5.63926666667,46.5712666667,41.0034666667,38.0170666667,4.63633333333,7.99206666666,13.1120666667,9.37799999999,6.27086666667,9.79606666666
605.90,5.68733333333,46.6294,41.0727333333,38.0793333333,4.68486666667,8.0726,13.1384,9.42246666667,6.32246666667,9.8706
606.24,5.73146666667,46.6922666667,41.1660666667,38.1249333333,4.7368,8.15966666666,13.1536666667,9.45286666667,6.39593333333,9.92333333335
606.58,5.78033333333,46.7408666666,41.2433333333,38.1871333333,4.79926666667,8.2046,13.1489333333,9.48393333334,6.45006666667,9.99126666667
606.91,5.81326666667,46.7849333333,41.2995333333,38.2402666667,4.82673333333,8.26166666667,13.1744,9.50313333334,6.46013333333,10.03
607.25,5.79826666667,46.815,41.3964,38.2736,4.82033333333,8.29666666667,13.1394,9.47379999999,6.43726666667,10.0684
607.58,5.8304,46.9154,41.5180666667,38.2972,4.86633333333,8.3612,13.1514,9.53286666666,6.46746666667,10.1229333333
607.92,5.86473333334,46.9205333333,41.544,38.2769333333,4.8972,8.41953333334,13.1443333333,9.53793333333,6.506,10.1562
608.25,5.8034,46.8988,41.5455333333,38.2694,4.81713333334,8.35766666666,13.0549333333,9.4488,6.43593333333,10.0872666667
608.59,5.8314,46.9060666667,41.6002,38.2876666667,4.79706666667,8.45300000001,13.0548666667,9.44766666667,6.45793333333,10.112
608.92,5.8436,46.859,41.5706666667,38.2222666667,4.7958,8.5114,13.0008,9.45266666666,6.46853333333,10.1286666667
609.26,5.8884,46.8979333333,41.6212,38.2682,4.8332,8.61099999999,13.0056666667,9.48473333333,6.50506666667,10.2038666667
609.59,5.86133333333,46.8716666667,41.6122666667,38.2728,4.82753333333,8.65299999999,12.9252,9.43273333333,6.49766666667,10.2032
609.93,5.90066666667,46.8652666667,41.6546,38.3468,4.86533333333,8.76313333334,12.9216,9.48259999999,6.51226666667,10.2911333333
610.26,5.93,46.9217333333,41.7552666666,38.4111333333,4.86913333333,8.8738,12.9275333333,9.50173333333,6.5262,10.3374
610.60,5.884,46.9325333333,41.7488,38.4036666667,4.82466666667,8.90526666667,12.8381333334,9.43093333332,6.494,10.3328666667
610.93,5.91733333333,46.9284,41.7792,38.4225333333,4.85033333333,8.96280000001,12.8091333333,9.4628,6.53346666667,10.3799333334
611.27,5.89093333333,46.8510666667,41.7342,38.3702,4.82953333333,8.99699999999,12.7535333333,9.42133333334,6.51413333333,10.3852
611.60,5.85746666667,46.8187333333,41.7924666666,38.3593333333,4.78946666667,9.0358,12.6770666667,9.4048,6.4732,10.3908666667
611.93,5.88213333333,46.8342666667,41.8721333333,38.358,4.83906666667,9.1418,12.6729333333,9.44566666667,6.4966,10.4855333333
612.27,5.87746666667,46.8255333333,41.9071333333,38.3101333334,4.83586666667,9.12433333333,12.6065333333,9.42633333334,6.48113333333,10.5192666667
612.60,5.8144,46.8251333333,41.9228666667,38.3016666667,4.77906666667,9.0708,12.5463333333,9.3546,6.4258,10.4874666667
612.94,5.80426666667,46.8126666667,41.9174666667,38.2784,4.78686666667,9.05493333333,12.5050666667,9.31913333333,6.41726666667,10.4678
613.27,5.82953333333,46.8592666667,42.049,38.315,4.7902,9.03153333333,12.5053333333,9.32020000001,6.41493333333,10.4970666667
613.61,5.87713333334,46.8938666667,42.1037333333,38.2927333333,4.834,8.99686666667,12.5022666667,9.30986666667,6.4742,10.5380666667
613.94,5.9142,46.9282,42.1652,38.3430666667,4.89053333333,9.00459999999,12.5382666667,9.37126666667,6.5208,10.5926
614.28,5.933,46.9408666667,42.2111333333,38.3452666667,4.92466666667,9.00493333334,12.5421333333,9.39039999999,6.52366666667,10.6117333333
614.61,5.92326666667,46.9536666667,42.2338666667,38.3228,4.89826666667,8.9952,12.5137333333,9.3312,6.4962,10.5674
614.94,5.86826666667,46.939,42.2349333333,38.3249333334,4.85853333333,8.96266666667,12.4688666667,9.28733333333,6.46046666667,10.5192666667
615.28,5.93926666667,47.0502666667,42.3848,38.4701333333,4.9176,8.98726666666,12.5247333333,9.34493333333,6.5226,10.5772666667
615.61,6.0176,47.1362666667,42.4605333333,38.5650666667,4.97473333333,9.0234,12.5563333333,9.41060000001,6.60266666667,10.6178
615.95,6.01413333333,47.1723333333,42.5141333333,38.6077333333,4.96666666667,8.99213333333,12.5548666667,9.35513333333,6.6124,10.6111333333
616.28,6.05253333333,47.1799333333,42.5564,38.6094,5.0014,9.00166666667,12.5527333334,9.3446,6.653,10.6150666667
616.61,6.01673333333,47.1806666667,42.5942666667,38.6232,4.94973333333,8.97660000001,12.5034,9.30419999999,6.6244,10.595
616.95,6.04273333333,47.2056666667,42.5657333333,38.6151333333,4.97226666667,9.03273333334,12.5344666667,9.3064,6.67373333333,10.6223333333
617.28,5.96,47.1552,42.5155333333,38.5754,4.91833333333,9.01159999999,12.4637333333,9.23666666667,6.59833333333,10.5254
617.62,5.91926666667,47.1628666667,42.5580666667,38.5385333333,4.882,8.9956,12.3963333333,9.15133333333,6.56953333333,10.4792
617.95,5.94053333333,47.2034,42.6003333333,38.5719333333,4.883,9.0156,12.3690666667,9.1752,6.60506666667,10.508
618.28,5.99246666667,47.2574666667,42.6618,38.5952666667,4.92726666667,9.05653333333,12.386,9.21093333333,6.64726666667,10.6006
618.62,6.10706666667,47.3804666667,42.7806,38.6523333333,5.0168,9.12193333334,12.4137333333,9.26113333334,6.75473333333,10.7366
618.95,6.11206666667,47.3658666667,42.7886,38.6292,5.0102,9.17440000001,12.3902,9.21986666667,6.73673333333,10.7468666667
619.28,6.02413333334,47.2993333333,42.7042666667,38.5614,4.91333333333,9.10386666667,12.3080666666,9.10413333334,6.65473333333,10.6652
619.62,6.0332,47.2966666667,42.7118666666,38.6112,4.93073333333,9.1698,12.3236,9.13213333333,6.66853333333,10.6791333333
619.95,6.0594,47.3716666667,42.7879333333,38.7112666667,4.97133333333,9.18873333333,12.3180666667,9.162,6.66346666667,10.7156666667
620.28,6.14093333333,47.4942,42.9328,38.8106,5.06073333333,9.23979999999,12.3784,9.2206,6.73073333333,10.7899333333
620.62,6.0836,47.4716666667,42.9954666667,38.8253333334,5.02033333333,9.19286666666,12.3284666667,9.20233333333,6.6778,10.7685333333
620.95,6.0496,47.4807333333,43.0407333333,38.8234666667,4.96573333333,9.17333333334,12.2676666667,9.17046666667,6.65173333333,10.7158
621.28,6.049,47.4316,43.0594,38.787,4.97386666667,9.16046666666,12.2655333333,9.18633333334,6.6448,10.7382
