wavelength,Back_BanRotf,Belly_BanRotf,Breast_BanRotf,Crissum_BanRotf,Crown_BanRotf,DorTail_BanRotf,Patch10_BanRotf,Rump_BanRotf,Throat_BanRotf,WingTip_BanRotf
516.91,5.0505,5.46683333333,16.3706666667,36.4126666666,3.90183333333,8.16583333334,10.117,8.5175,4.50233333333,7.40466666666
517.25,5.04766666667,5.45666666666,16.7216666667,36.6405,3.874,8.17683333334,10.0951666666,8.5325,4.504,7.37633333333
517.60,5.02633333333,5.44866666667,17.021,36.87,3.8375,8.128,10.0955,8.49366666666,4.47966666667,7.36566666666
517.95,4.98916666666,5.416,17.3126666666,37.0891666667,3.81016666667,8.08416666667,10.0873333333,8.4675,4.44316666667,7.32266666667
518.29,4.95666666667,5.37933333333,17.5676666666,37.2355,3.763,8.05733333334,10.0423333333,8.43033333333,4.39316666667,7.29083333333
518.64,4.95716666667,5.3595,17.835,37.4296666667,3.77416666667,8.05766666666,10.0291666667,8.42016666667,4.39866666667,7.3
518.99,4.9685,5.363,18.1206666666,37.6206666667,3.7675,8.05283333334,10.0256666667,8.41316666667,4.39333333333,7.33983333333
519.33,4.9675,5.36683333334,18.4085,37.7961666666,3.76916666666,8.05333333334,10.0131666667,8.4305,4.38966666667,7.345
519.68,4.96016666667,5.367,18.6856666667,37.9605,3.76033333333,8.04783333333,9.9995,8.43116666666,4.3755,7.33716666667
520.02,4.97266666667,5.35233333334,18.9705,38.1743333333,3.76333333333,8.03683333334,10.0156666666,8.4335,4.37983333334,7.37183333333
520.37,4.99883333333,5.356,19.2968333333,38.3731666667,3.78,8.06583333334,10.0363333334,8.43033333333,4.40866666666,7.399
520.72,5.00483333334,5.356,19.5953333333,38.4936666667,3.79516666666,8.11283333334,10.0505,8.465,4.43716666667,7.395
521.06,5.03516666667,5.3765,19.9168333333,38.6793333333,3.8465,8.13916666666,10.1021666667,8.48716666667,4.4755,7.43933333334
521.41,5.0605,5.39716666667,20.2751666667,38.8333333333,3.88366666667,8.17733333333,10.1178333333,8.52033333333,4.50583333333,7.43883333334
521.75,5.118,5.456,20.6366666667,39.037,3.94016666667,8.24766666667,10.1538333333,8.57133333333,4.5675,7.50016666667
522.10,5.13666666667,5.4685,20.9693333334,39.2185,3.96183333333,8.2795,10.1775,8.5935,4.5845,7.513
522.45,5.13933333334,5.48316666667,21.3115,39.3813333333,3.96033333333,8.27783333333,10.1898333333,8.6055,4.60233333334,7.52033333333
522.79,5.138,5.47883333334,21.6245,39.5151666667,3.96983333333,8.272,10.1951666666,8.62333333333,4.589,7.49883333333
523.14,5.1525,5.505,21.9411666666,39.7251666666,3.97066666667,8.30483333334,10.2081666667,8.61016666667,4.59883333333,7.49933333334
523.48,5.158,5.48783333334,22.2325,39.899,3.988,8.31033333334,10.2278333333,8.6015,4.588,7.5005
523.83,5.135,5.46166666667,22.4985,40.0008333333,3.9545,8.29033333333,10.1813333334,8.55616666666,4.553,7.4675
524.17,5.08416666667,5.42333333334,22.7118333333,40.1121666667,3.92866666666,8.26516666666,10.121,8.53783333333,4.5065,7.41516666666
524.52,5.0415,5.3715,22.9513333334,40.2055,3.8795,8.22716666666,10.046,8.46266666667,4.44883333333,7.3805
524.87,5.00333333333,5.34266666667,23.1663333333,40.2631666667,3.84183333333,8.20466666666,9.99883333333,8.40683333333,4.415,7.33416666667
525.21,4.982,5.3175,23.3383333334,40.3323333333,3.8245,8.18616666666,9.97283333335,8.3715,4.38466666667,7.3215
525.56,4.932,5.27133333333,23.5441666666,40.3595,3.7835,8.148,9.92050000002,8.325,4.35033333333,7.286
525.90,4.90933333333,5.2565,23.7728333334,40.413,3.78883333333,8.1535,9.89733333334,8.304,4.34533333333,7.27116666666
526.25,4.8495,5.20633333333,23.9668333334,40.47,3.72716666667,8.1035,9.81983333335,8.22583333334,4.29983333333,7.23366666667
526.59,4.80266666666,5.16366666666,24.1583333334,40.5551666666,3.67816666667,8.06833333333,9.76400000002,8.15183333334,4.255,7.183
526.94,4.75833333333,5.11,24.3475,40.6185,3.651,8.025,9.7135,8.1045,4.21883333333,7.1515
527.28,4.73316666667,5.10283333333,24.5465,40.7033333333,3.63116666666,8.03066666666,9.68033333333,8.081,4.21133333334,7.14216666667
527.63,4.7275,5.10616666667,24.7426666667,40.765,3.63916666666,8.05133333334,9.67816666666,8.06216666667,4.2195,7.12816666667
527.97,4.73616666667,5.11616666667,24.932,40.8378333334,3.63566666666,8.04866666666,9.68766666667,8.06083333333,4.23283333333,7.1265
528.32,4.7605,5.12783333333,25.0915,40.9093333333,3.6535,8.06183333334,9.70183333332,8.077,4.25766666667,7.1375
528.66,4.7545,5.12883333334,25.2288333333,40.97,3.6515,8.05683333333,9.69516666669,8.069,4.2545,7.13633333334
529.01,4.7475,5.116,25.3836666667,41.0266666667,3.64766666666,8.06166666667,9.6885,8.06233333333,4.25333333334,7.12683333334
529.35,4.75316666666,5.111,25.5448333333,41.1085,3.64533333333,8.06366666667,9.698,8.06383333333,4.25866666667,7.134
529.70,4.76766666667,5.12316666666,25.7316666666,41.211,3.64833333333,8.0675,9.70700000002,8.07633333333,4.26766666666,7.14266666667
530.04,4.8145,5.16083333333,25.9133333333,41.3091666667,3.68966666666,8.10516666666,9.74649999998,8.11483333333,4.296,7.16083333334
530.39,4.8305,5.18433333334,26.1375,41.4023333333,3.72133333333,8.13566666666,9.76033333335,8.13833333333,4.31916666666,7.182
530.73,4.8475,5.21533333333,26.3553333333,41.4616666667,3.74816666666,8.178,9.786,8.1525,4.3455,7.19616666667
531.08,4.86033333333,5.209,26.587,41.5115,3.75283333333,8.18116666666,9.79233333335,8.16433333333,4.33683333333,7.18516666667
531.42,4.86083333334,5.20433333333,26.8123333333,41.5986666666,3.75233333333,8.167,9.78516666669,8.16916666667,4.3405,7.1745
531.77,4.86133333333,5.206,27.0501666667,41.6606666667,3.76383333333,8.18716666667,9.78233333335,8.15366666666,4.31816666667,7.16016666666
532.11,4.853,5.21833333333,27.3173333333,41.7895,3.77566666667,8.205,9.78083333331,8.14533333333,4.31966666667,7.14716666666
532.46,4.873,5.20983333333,27.5521666666,41.9076666667,3.77666666667,8.20333333333,9.78533333335,8.14566666667,4.31533333334,7.15066666666
532.80,4.87416666666,5.21016666666,27.7433333334,42.0058333333,3.7775,8.2015,9.77166666669,8.14933333333,4.3155,7.152
533.15,4.87133333334,5.21866666667,27.8936666667,42.0685,3.79666666667,8.22016666666,9.76616666667,8.151,4.309,7.14133333333
533.49,4.85233333333,5.20433333333,28.0021666666,42.0835,3.78133333333,8.21116666667,9.75016666669,8.11833333333,4.3005,7.11733333333
533.84,4.83,5.1815,28.156,42.1323333333,3.77333333333,8.21416666667,9.73333333334,8.09983333333,4.279,7.09733333334
534.18,4.8525,5.18083333334,28.3336666667,42.1998333333,3.77933333333,8.21616666666,9.74166666665,8.10016666667,4.2755,7.1015
534.52,4.856,5.16266666667,28.5158333333,42.27,3.77166666667,8.21266666667,9.718,8.09166666667,4.26933333334,7.09983333334
534.87,4.86416666667,5.18,28.7093333333,42.3566666666,3.7935,8.22533333333,9.71383333335,8.1045,4.31083333333,7.11383333334
535.21,4.90233333334,5.20483333334,28.9418333334,42.4886666667,3.82416666667,8.26,9.73166666669,8.13416666666,4.32416666666,7.14266666667
535.56,4.92583333333,5.21066666667,29.1451666666,42.5913333333,3.847,8.29116666666,9.72883333334,8.14316666666,4.36033333333,7.1615
535.90,4.92933333334,5.20016666666,29.2955,42.6121666667,3.854,8.30283333334,9.71300000002,8.15866666667,4.37433333333,7.17083333333
536.25,4.92916666667,5.22,29.5141666666,42.7311666667,3.86566666667,8.33283333333,9.71116666668,8.17416666667,4.39233333333,7.16966666666
536.59,4.92383333334,5.2285,29.7171666667,42.7978333333,3.8705,8.35683333334,9.71083333335,8.176,4.39033333333,7.17
536.93,4.95216666666,5.24433333333,29.919,42.8883333333,3.88666666667,8.38583333334,9.72833333335,8.17966666667,4.41533333333,7.18083333334
537.28,4.961,5.2555,30.1208333333,43.0036666667,3.9085,8.4015,9.73599999999,8.21333333334,4.41933333334,7.19666666667
537.62,4.98233333334,5.28083333333,30.3023333333,43.0656666667,3.9185,8.41533333333,9.75616666666,8.218,4.44416666666,7.2185
537.97,4.9635,5.28183333333,30.4026666666,43.106,3.9215,8.4145,9.75299999999,8.20566666666,4.44583333333,7.22483333334
538.31,4.9545,5.28783333333,30.5241666667,43.1441666666,3.92316666667,8.373,9.75883333334,8.19683333334,4.43766666667,7.2095
538.65,4.939,5.24166666667,30.6593333333,43.1735,3.9025,8.3365,9.74599999998,8.16283333333,4.38983333333,7.1825
539.00,4.885,5.20833333334,30.8016666667,43.1375,3.86666666667,8.29916666666,9.69666666669,8.1075,4.37966666666,7.153
539.34,4.88183333333,5.204,30.9596666667,43.1758333333,3.86633333333,8.28583333333,9.70016666665,8.11916666667,4.38066666667,7.1585
539.69,4.8625,5.18933333333,31.1098333333,43.2163333334,3.8525,8.26233333334,9.68400000002,8.0895,4.34983333333,7.14916666666
540.03,4.848,5.166,31.2053333333,43.2045,3.8505,8.24783333334,9.64566666665,8.07466666666,4.34783333333,7.13133333334
540.37,4.848,5.1605,31.2721666667,43.185,3.8475,8.21866666666,9.61016666669,8.03966666666,4.35233333333,7.12866666666
540.72,4.7995,5.12716666667,31.3601666667,43.1856666667,3.8135,8.18483333333,9.55816666667,7.99333333334,4.31766666667,7.095
541.06,4.77916666666,5.10083333333,31.4668333333,43.2098333334,3.80316666667,8.1755,9.5375,7.94666666667,4.28933333333,7.07533333334
541.40,4.76483333333,5.07983333334,31.5533333333,43.2356666667,3.80866666667,8.16783333334,9.51833333334,7.92316666667,4.29383333333,7.052
541.75,4.782,5.07783333333,31.6723333334,43.2483333334,3.81683333333,8.17233333334,9.50216666667,7.92033333333,4.31133333333,7.04433333334
542.09,4.77916666667,5.06783333333,31.7893333334,43.268,3.8285,8.20433333334,9.48783333334,7.9135,4.31966666667,7.07083333333
542.43,4.78166666667,5.094,31.9393333333,43.328,3.85633333333,8.23933333334,9.4815,7.92716666667,4.3375,7.10383333334
542.78,4.7795,5.084,32.0335,43.3828333333,3.851,8.24333333334,9.46316666667,7.90533333334,4.31566666666,7.111
543.12,4.76916666667,5.07933333334,32.1395,43.4333333333,3.86616666666,8.24083333334,9.42816666666,7.87616666667,4.3,7.09383333333
543.46,4.794,5.09516666667,32.297,43.4976666667,3.88083333334,8.2595,9.44266666666,7.879,4.30616666667,7.11533333334
543.81,4.78533333334,5.09433333333,32.4425,43.5131666666,3.88916666667,8.305,9.43533333333,7.85766666667,4.3085,7.12533333333
544.15,4.78716666666,5.11383333334,32.639,43.5855,3.909,8.30933333334,9.4505,7.8655,4.31916666666,7.13466666666
544.49,4.83383333333,5.152,32.8281666667,43.6738333334,3.952,8.33733333333,9.48283333333,7.8845,4.34466666667,7.156
544.84,4.875,5.1675,32.995,43.7286666667,3.98616666667,8.38566666666,9.467,7.90333333334,4.38983333333,7.18766666666
545.18,4.8855,5.167,33.1875,43.8253333334,3.997,8.394,9.48,7.929,4.41333333334,7.23966666667
545.52,4.85783333333,5.17466666667,33.325,43.8698333334,4.013,8.4115,9.47316666666,7.92183333333,4.4155,7.23283333333
545.87,4.8505,5.16033333333,33.4543333334,43.9546666666,3.98216666666,8.39083333333,9.4505,7.90083333333,4.404,7.20116666666
546.21,4.884,5.17616666667,33.584,44.0186666666,3.98483333333,8.40766666667,9.48316666667,7.8915,4.43683333334,7.2025
546.55,4.93333333333,5.21316666666,33.7875,44.0913333334,4.04333333334,8.46783333334,9.525,7.9595,4.50816666666,7.24066666666
546.90,4.9515,5.227,33.992,44.1883333334,4.04466666666,8.51583333333,9.55533333333,7.97566666667,4.56333333333,7.26933333334
547.24,4.91333333333,5.207,34.0866666667,44.2346666666,4.01766666666,8.513,9.50466666667,7.9395,4.55883333334,7.25483333334
547.58,4.93416666666,5.23033333333,34.2556666667,44.3245,4.03516666666,8.48233333333,9.49916666667,7.94083333333,4.57083333333,7.27333333334
547.92,4.94416666667,5.2305,34.418,44.4583333333,4.04816666667,8.54333333333,9.49833333333,7.93666666667,4.59533333334,7.29966666667
548.27,4.98533333333,5.25666666667,34.5691666666,44.5168333333,4.06516666667,8.5805,9.50716666667,7.962,4.6775,7.36433333333
548.61,4.98433333333,5.29766666667,34.7033333334,44.5813333334,4.0475,8.58533333334,9.52133333333,7.9495,4.705,7.37916666667
548.95,4.99616666666,5.32283333333,34.8351666666,44.6295,4.03533333334,8.62133333333,9.5075,7.944,4.702,7.3765
549.29,5.0185,5.3225,35.0093333333,44.7215,4.01966666666,8.62466666667,9.53316666667,7.971,4.71666666667,7.41466666666
549.64,5.08383333333,5.42866666667,35.202,44.8073333334,4.094,8.69133333334,9.591,8.02416666666,4.79,7.44116666666
549.98,5.05616666666,5.44766666667,35.3115,44.8295,4.08233333333,8.65466666667,9.5555,8.02683333334,4.77,7.41016666666
550.32,5.03883333333,5.44933333333,35.4096666666,44.8866666667,4.048,8.63266666666,9.56,8.01033333333,4.7515,7.385
550.66,5.005,5.419,35.4873333334,44.898,3.997,8.57583333333,9.527,7.98966666667,4.68083333334,7.35616666666
551.01,4.995,5.4045,35.6368333333,44.9308333333,3.97766666666,8.5635,9.542,7.98833333333,4.653,7.32116666667
551.35,4.95116666666,5.36683333334,35.7228333333,44.8981666666,3.91733333333,8.50566666667,9.51666666666,7.94766666667,4.5905,7.27633333333
551.69,4.9135,5.30783333334,35.811,44.9156666666,3.87933333333,8.4525,9.48683333333,7.92383333333,4.53,7.215
552.03,4.83183333334,5.2465,35.8585,44.9271666666,3.838,8.41283333333,9.42766666667,7.86266666667,4.43283333334,7.15066666666
552.38,4.80433333334,5.232,35.9543333334,44.9201666667,3.83183333334,8.35516666666,9.421,7.87233333333,4.42833333333,7.09516666667
552.72,4.7875,5.25283333333,36.068,44.9155,3.84016666666,8.374,9.41716666667,7.894,4.41966666666,7.096
553.06,4.85416666666,5.29616666667,36.1775,44.9696666667,3.88816666667,8.43433333334,9.42816666667,7.93683333333,4.45916666667,7.13283333333
553.40,4.89116666666,5.28033333333,36.3323333334,45.0561666667,3.894,8.42116666666,9.43666666667,7.9605,4.46383333333,7.19483333333
553.74,4.84566666667,5.22866666667,36.4145,45.1243333333,3.85566666667,8.42216666666,9.40183333334,7.9265,4.42866666667,7.149
554.09,4.80966666666,5.19883333334,36.4913333333,45.1345,3.83283333333,8.41483333334,9.339,7.87566666666,4.38883333333,7.1165
554.43,4.81416666666,5.21033333333,36.5711666667,45.1188333333,3.85616666667,8.4215,9.33216666666,7.8975,4.416,7.14416666667
554.77,4.8645,5.268,36.7078333333,45.1956666667,3.90933333333,8.44516666666,9.34416666667,7.94816666667,4.47583333333,7.1965
555.11,4.8955,5.2765,36.785,45.2526666667,3.93016666666,8.50033333333,9.35266666666,7.97233333334,4.53683333334,7.24
555.45,4.96683333333,5.34833333333,36.8678333333,45.2913333333,3.97116666666,8.52733333334,9.4095,8.03883333333,4.60483333333,7.2875
555.80,5.008,5.40333333334,36.9916666667,45.3093333333,3.99083333333,8.54583333334,9.45733333333,8.06116666667,4.63633333334,7.34316666667
556.14,5.05116666666,5.454,37.1205,45.3626666667,4.06516666667,8.59883333334,9.48933333334,8.1255,4.6705,7.39933333333
556.48,5.07283333333,5.44633333333,37.2288333333,45.388,4.0825,8.599,9.47333333334,8.10616666667,4.666,7.3985
556.82,4.94883333333,5.30383333333,37.2106666667,45.319,3.95033333334,8.47633333334,9.37666666666,7.9895,4.5785,7.26466666667
557.16,4.86116666666,5.24,37.2063333334,45.2563333333,3.89733333333,8.4915,9.312,7.90833333334,4.50866666667,7.203
557.50,4.90483333334,5.24616666667,37.2881666666,45.2253333333,3.91933333333,8.50166666667,9.3055,7.896,4.5315,7.2325
557.85,4.97283333333,5.29916666667,37.4625,45.287,3.98716666667,8.54283333334,9.35983333333,7.95116666667,4.58866666667,7.29116666666
558.19,4.9415,5.281,37.5271666667,45.2791666667,3.91183333333,8.48733333334,9.33033333334,7.89466666667,4.57983333334,7.25066666667
558.53,4.933,5.28333333333,37.6275,45.3333333333,3.93733333334,8.46933333333,9.34333333333,7.861,4.58566666667,7.26033333334
558.87,4.9645,5.34383333333,37.7481666667,45.4548333333,4.02233333333,8.49533333334,9.382,7.9115,4.62116666667,7.29233333333
559.21,4.95166666666,5.32,37.8098333333,45.4271666666,4.00316666667,8.48566666667,9.3315,7.86716666666,4.5635,7.28766666667
559.55,4.921,5.23733333334,37.8083333333,45.4133333333,3.94116666667,8.44516666666,9.24883333333,7.80866666666,4.55566666667,7.25133333334
559.89,4.8815,5.1785,37.8518333334,45.4441666667,3.87,8.43166666666,9.1885,7.72266666667,4.507,7.268
560.23,4.84633333334,5.161,37.8713333333,45.4248333333,3.83466666667,8.45483333333,9.14166666666,7.67866666667,4.49466666667,7.253
560.58,4.87916666667,5.22016666666,38.0335,45.524,3.8535,8.47716666666,9.17883333333,7.67683333333,4.5255,7.315
560.92,4.88716666667,5.23616666666,38.1031666667,45.5151666667,3.857,8.44616666667,9.15633333334,7.734,4.54733333333,7.32966666667
561.26,4.8815,5.23066666667,38.2231666667,45.5498333333,3.84,8.45283333334,9.17133333333,7.70833333333,4.55483333333,7.38916666666
561.60,4.86016666667,5.184,38.2216666667,45.4893333333,3.81083333333,8.34716666667,9.10466666667,7.634,4.528,7.36133333333
561.94,4.91383333333,5.23383333333,38.3371666667,45.5383333333,3.90966666667,8.42233333334,9.15316666667,7.68266666666,4.546,7.41583333333
562.28,4.87116666667,5.17466666666,38.3726666666,45.4215,3.82383333334,8.44533333334,9.09333333333,7.6525,4.52783333333,7.33533333333
562.62,4.82366666666,5.10016666667,38.4121666667,45.372,3.73316666666,8.43366666667,9.0365,7.57,4.48033333334,7.2385
562.96,4.754,5.04833333334,38.4835,45.379,3.65783333333,8.40516666667,8.97533333333,7.47666666667,4.4785,7.20283333333
563.30,4.71716666666,5.04766666667,38.568,45.4253333333,3.62816666666,8.373,8.91916666666,7.473,4.42283333333,7.1465
563.64,4.7055,5.058,38.6375,45.4211666667,3.64516666667,8.35116666666,8.93866666667,7.4695,4.45383333333,7.0805
563.99,4.70766666667,5.047,38.7895,45.4998333333,3.63333333333,8.3125,8.9575,7.47766666666,4.45066666667,7.05333333333
564.33,4.70816666666,5.064,38.8268333333,45.4898333333,3.638,8.357,8.96183333334,7.52183333333,4.44683333333,7.09033333333
564.67,4.699,5.06766666666,38.8818333334,45.5261666666,3.62766666667,8.367,8.98583333333,7.49466666666,4.45083333333,7.07633333333
565.01,4.71,5.1085,38.9338333333,45.5536666667,3.65583333333,8.39216666667,8.9685,7.5285,4.47233333333,7.07233333334
565.35,4.63316666666,5.05066666667,38.8985,45.5233333333,3.59233333334,8.362,8.956,7.49983333333,4.42683333333,7.025
565.69,4.61516666666,5.0255,38.9391666666,45.5601666667,3.57883333333,8.34933333334,8.93216666667,7.4935,4.416,6.9975
566.03,4.61533333334,5.02833333334,38.993,45.623,3.61083333333,8.36366666667,8.95866666666,7.513,4.4085,7.02283333333
566.37,4.62233333333,5.04833333334,39.0716666667,45.6008333333,3.63,8.35216666666,8.95183333333,7.51666666667,4.388,7.04816666666
566.71,4.672,5.09933333333,39.1935,45.5835,3.7285,8.38933333333,9.00616666667,7.6065,4.424,7.111
567.05,4.70683333333,5.15183333334,39.2761666666,45.62,3.79533333333,8.42283333333,9.0945,7.6565,4.49616666666,7.17
567.39,4.74866666666,5.1465,39.308,45.6385,3.797,8.452,9.11566666667,7.685,4.51733333333,7.21433333333
567.73,4.78733333333,5.2,39.3275,45.632,3.839,8.45883333333,9.14533333333,7.72333333333,4.55466666667,7.26216666667
568.07,4.835,5.22516666667,39.4135,45.6631666666,3.93266666666,8.459,9.15866666667,7.71633333334,4.61083333333,7.28666666667
568.41,4.82866666667,5.212,39.459,45.6056666667,3.944,8.44383333334,9.12283333334,7.68433333333,4.61566666666,7.279
568.75,4.834,5.19266666666,39.4788333333,45.626,3.951,8.45866666666,9.11866666666,7.68733333334,4.623,7.25733333333
569.09,4.88,5.2725,39.6165,45.7003333334,4.0025,8.55166666666,9.15616666666,7.72566666666,4.676,7.31366666667
569.43,4.878,5.27966666666,39.6796666666,45.7253333334,3.99183333334,8.55866666667,9.14533333333,7.69716666666,4.69083333334,7.37483333333
569.77,4.93733333334,5.32783333334,39.767,45.777,4.01766666666,8.545,9.143,7.70266666666,4.733,7.425
570.11,4.9915,5.38283333334,39.8111666666,45.8221666667,4.0485,8.62366666666,9.19066666666,7.753,4.781,7.489
570.45,4.99783333334,5.39616666667,39.7926666667,45.8378333333,4.0305,8.68083333333,9.20533333334,7.71783333333,4.76516666667,7.47283333334
570.79,5.013,5.40066666667,39.8971666667,45.845,4.081,8.74,9.22233333334,7.7265,4.78383333334,7.4725
571.13,4.97716666667,5.37433333334,39.9653333334,45.8295,4.06933333333,8.6875,9.17933333333,7.69583333333,4.716,7.486
571.47,5.0005,5.38816666667,40.042,45.8491666666,4.089,8.70066666667,9.18733333333,7.7035,4.747,7.508
571.81,4.99733333333,5.41683333334,40.1038333333,45.8881666667,4.08,8.74616666667,9.20666666667,7.73933333334,4.76366666667,7.538
572.15,5.02483333333,5.43933333333,40.2335,46.0228333334,4.0945,8.77133333334,9.25583333333,7.75816666667,4.7865,7.563
572.49,5.03083333333,5.465,40.3248333333,46.0361666667,4.09983333333,8.74033333333,9.28166666667,7.771,4.78466666667,7.57766666667
572.83,5.06866666666,5.47183333333,40.3521666666,46.0113333334,4.142,8.74016666667,9.28633333334,7.793,4.80833333333,7.60683333334
573.17,5.09883333333,5.47783333333,40.3873333333,46.024,4.16083333333,8.74516666666,9.30566666667,7.82466666666,4.81366666667,7.58316666666
573.51,5.05383333333,5.42933333334,40.3763333334,45.9676666667,4.13816666667,8.7425,9.27066666667,7.77816666667,4.77766666667,7.5405
573.85,5.0465,5.37783333333,40.4061666667,45.9766666667,4.12483333333,8.677,9.246,7.73766666667,4.77716666667,7.5215
574.19,5.05233333333,5.34666666667,40.4473333333,46.0228333333,4.12566666667,8.62016666666,9.23816666666,7.76466666667,4.8085,7.546
574.53,5.0235,5.296,40.44,45.972,4.065,8.5825,9.21866666667,7.74866666667,4.76183333333,7.56316666666
574.87,5.021,5.31066666666,40.5095,46.015,4.057,8.6385,9.20416666667,7.76016666667,4.78966666667,7.55066666667
575.21,4.95,5.239,40.55,45.9953333334,4.00966666667,8.60683333334,9.15216666666,7.70766666667,4.735,7.5095
575.55,4.915,5.19683333334,40.6273333333,45.9798333334,3.9655,8.57966666667,9.1055,7.654,4.68733333333,7.4615
575.89,4.93833333333,5.21983333333,40.648,45.9451666667,4.00316666666,8.62483333333,9.1275,7.69683333334,4.69833333334,7.49966666667
576.22,4.98816666667,5.24783333334,40.7093333334,45.938,4.071,8.65483333334,9.14616666666,7.7,4.75333333334,7.5785
576.56,5.02366666667,5.25666666667,40.8393333333,46.0225,4.08816666666,8.7,9.14833333333,7.714,4.78666666666,7.60316666667
576.90,4.99966666667,5.25566666667,40.989,46.0355,4.08966666666,8.72,9.119,7.69816666667,4.80083333333,7.5935
577.24,5.07183333334,5.32483333334,41.108,46.1181666666,4.149,8.71966666667,9.20433333334,7.78433333333,4.87383333333,7.70816666666
577.58,5.10733333334,5.36866666666,41.2253333334,46.1388333334,4.22766666667,8.7955,9.26,7.85933333333,4.92,7.80266666666
577.92,5.107,5.423,41.3716666667,46.1535,4.288,8.799,9.256,7.86916666667,4.92416666667,7.82633333333
578.26,5.15233333334,5.4455,41.4785,46.204,4.35033333333,8.82283333334,9.22033333333,7.84766666666,4.9465,7.8535
578.60,5.22366666667,5.48683333333,41.598,46.2361666666,4.4345,8.82083333333,9.29216666667,7.87566666666,5.02183333333,7.92083333333
578.94,5.2585,5.4965,41.6236666667,46.2383333333,4.45783333333,8.838,9.32983333333,7.90116666667,5.04883333334,7.93583333334
579.28,5.285,5.48416666667,41.598,46.2146666667,4.47083333333,8.808,9.33233333334,7.91316666667,5.03183333333,7.926
579.61,5.2715,5.48866666666,41.6981666667,46.2818333334,4.48283333333,8.80216666667,9.332,7.90466666667,5.07966666667,7.94533333334
579.95,5.2645,5.46016666667,41.768,46.2821666666,4.47683333333,8.8485,9.32333333334,7.934,5.1,7.934
580.29,5.25716666667,5.44416666666,41.8188333333,46.3083333333,4.461,8.812,9.37316666667,7.90116666667,5.07733333333,7.94133333334
580.63,5.263,5.43616666667,41.806,46.2605,4.50083333333,8.79916666667,9.4,7.92866666667,5.09283333334,7.98466666666
580.97,5.17383333333,5.37683333333,41.8783333333,46.2013333334,4.4605,8.80083333333,9.32733333333,7.876,5.0445,7.921
581.31,5.11066666666,5.36866666666,41.941,46.2186666667,4.4445,8.746,9.31783333333,7.86,5.05916666666,7.88933333334
581.65,5.094,5.31383333333,41.9601666666,46.1836666666,4.41416666667,8.81033333334,9.29033333333,7.82316666667,5.03933333333,7.85666666666
581.98,5.099,5.3585,42.0163333334,46.2356666667,4.40316666666,8.8355,9.343,7.89083333333,5.08566666667,7.87433333334
582.32,5.112,5.39183333334,42.0706666666,46.2811666667,4.44433333333,8.875,9.34216666667,7.95,5.1325,7.9205
582.66,5.187,5.461,42.1586666666,46.3303333333,4.55233333333,8.9745,9.34716666667,7.97883333334,5.21783333333,8.03566666667
583.00,5.27733333334,5.591,42.3886666666,46.4251666667,4.64083333334,9.02333333333,9.42966666666,8.071,5.33566666667,8.177
583.34,5.32466666666,5.615,42.4008333333,46.362,4.65216666667,9.03916666667,9.40916666667,8.05766666666,5.3185,8.18683333333
583.68,5.29983333333,5.65616666666,42.3985,46.3653333334,4.617,9.00916666666,9.39083333333,8.023,5.26416666666,8.14533333333
584.01,5.18033333333,5.6255,42.3991666667,46.2801666667,4.52183333333,8.92916666667,9.28283333333,8.0025,5.2345,8.07566666667
584.35,5.29583333333,5.68383333334,42.464,46.3053333333,4.53866666666,8.99716666666,9.34116666667,8.00583333333,5.29466666667,8.10916666667
584.69,5.4335,5.76116666667,42.5483333334,46.3878333333,4.60916666667,9.07616666666,9.389,8.015,5.365,8.16033333334
585.03,5.48816666667,5.77683333334,42.604,46.4465,4.63833333333,9.1245,9.35216666666,7.9985,5.39266666667,8.17133333333
585.37,5.51816666666,5.83216666666,42.6115,46.4196666667,4.64666666667,9.12533333333,9.37366666666,8.03133333334,5.45466666667,8.2065
585.70,5.56366666667,5.83633333334,42.6793333334,46.4526666667,4.68283333334,9.1565,9.348,7.9995,5.456,8.2215
586.04,5.54733333334,5.80066666667,42.6828333333,46.431,4.6545,9.1605,9.346,7.93516666667,5.43083333334,8.213
586.38,5.56766666666,5.82683333333,42.7671666666,46.4843333333,4.68083333334,9.09516666666,9.36816666667,7.92766666666,5.435,8.1725
586.72,5.51616666666,5.71916666667,42.6946666667,46.3836666667,4.6535,9.046,9.3085,7.828,5.38066666667,8.04833333334
587.06,5.43566666666,5.641,42.7216666667,46.3815,4.62266666667,8.90283333333,9.206,7.83383333333,5.33133333333,7.96216666667
587.39,5.3905,5.56966666667,42.7456666667,46.3576666667,4.61066666667,8.8205,9.18933333334,7.79933333333,5.2965,7.9275
587.73,5.46733333333,5.5785,42.8011666667,46.392,4.6985,8.8645,9.23066666666,7.83516666667,5.30966666667,7.98866666667
588.07,5.436,5.58233333333,42.891,46.4335,4.70466666667,8.88233333334,9.1985,7.83716666667,5.28933333333,8.0235
588.41,5.4305,5.56733333334,42.8803333334,46.442,4.70783333333,8.91083333333,9.20716666667,7.8965,5.29866666667,7.98983333334
588.74,5.39283333334,5.49283333333,42.9165,46.409,4.64183333334,8.858,9.18783333333,7.86583333334,5.26066666667,7.88133333334
589.08,5.36916666667,5.4595,43.0226666666,46.4715,4.59283333334,8.80016666666,9.17466666667,7.84433333334,5.19916666667,7.831
