wavelength,Back_PhrCarf,Belly_PhrCarf,Breast_PhrCarf,Crissum_PhrCarf,Crown_PhrCarf,DorTail_PhrCarf,Rump_PhrCarf,Throat_PhrCarf,WingTip_PhrCarf
752.85,18.23,37.091,32.86,25.287,21.1846666667,16.3513333333,21.8876666667,30.5363333333,24.9853333333
753.16,18.5553333333,37.1686666667,32.468,25.4613333333,21.338,16.6523333333,21.7416666667,31.041,25.1153333333
753.47,19.453,37.415,32.6963333333,25.6623333333,22.0293333333,16.9633333333,22.42,31.3216666667,25.836
753.79,19.0206666667,37.339,32.427,25.3216666667,21.5936666667,16.4616666667,22.4416666667,30.4533333333,25.3656666667
754.10,18.8526666667,37.4263333333,32.042,25.499,21.787,16.285,22.5936666667,30.6043333333,25.6456666667
754.42,19.2656666667,37.8413333333,32.6723333333,25.4186666667,21.8646666667,16.2996666667,22.643,30.47,25.7413333333
754.73,19.3273333333,37.8096666667,32.118,25.893,22.425,16.778,23.1363333333,30.5766666667,26.3823333333
755.05,19.2983333333,37.972,31.9806666667,25.9886666667,22.361,16.934,22.822,31.0286666667,26.182
755.36,19.6963333333,38.5503333333,32.807,26.1763333333,22.7483333333,17.321,23.6356666667,31.3333333333,26.7476666667
755.67,19.2793333333,38.316,32.8333333333,25.8973333333,22.2323333333,16.5076666667,23.4286666667,31.1826666667,26.079
755.99,19.7923333333,39.0033333333,32.5996666667,26.0886666667,22.803,16.7203333333,23.659,31.7896666667,26.624
756.30,19.4713333333,38.6506666667,32.058,25.4803333333,22.591,16.244,23.6516666667,31.5043333333,26.8173333333
756.62,19.5226666667,39.138,31.9786666667,25.312,22.494,15.735,23.7566666667,30.9163333333,26.9436666667
756.93,18.6506666667,38.614,32.0056666667,24.9083333333,21.7643333333,15.4,22.802,30.067,26.206
757.24,18.7186666667,38.5883333333,31.8793333333,24.913,22.0353333333,15.675,22.596,30.365,26.5183333333
757.56,18.418,38.1793333333,31.8993333333,24.1243333333,21.392,15.4436666667,22.207,29.4836666667,25.891
757.87,18.7993333333,38.7263333333,32.4953333333,24.543,21.8463333333,15.5696666667,22.5773333333,29.9056666667,26.6756666667
758.18,18.2746666667,38.424,32.7996666667,23.975,21.1553333333,15.1043333333,21.9936666667,29.2183333333,26.0023333333
758.50,18.2,38.9736666667,32.9326666667,24.426,20.8813333333,15.3183333333,22.2066666667,29.0493333333,25.9976666667
758.81,18.137,38.8913333333,32.7946666667,24.5573333333,20.708,14.7193333333,21.7553333333,28.93,25.681
759.13,18.897,38.9703333333,32.4626666667,24.855,21.28,15.1696666667,22.441,29.346,26.184
759.44,18.668,38.8176666667,32.2486666667,25.0226666667,20.9746666667,14.8946666667,22.2886666667,28.9643333333,25.9396666667
759.75,19.1803333333,39.3966666667,32.648,25.3046666667,21.1913333333,15.0823333333,22.41,28.9913333333,26.2186666667
760.07,18.9686666667,39.116,33.3336666667,25.501,21.126,15.3433333333,22.0743333333,29.3403333333,25.975
760.38,19.722,39.444,33.6083333333,25.7716666667,21.616,15.735,22.7466666667,30.049,26.6423333333
760.69,19.304,39.1396666667,33.6373333333,25.323,20.8846666667,15.139,22.344,29.7463333333,26.0676666667
761.01,19.9583333333,39.456,34.017,26.2446666667,21.1473333333,15.7673333333,22.871,30.6283333333,26.72
761.32,19.937,38.9273333333,33.5056666667,25.7316666667,20.783,15.462,22.8916666667,30.8086666667,26.6353333333
761.63,20.1073333333,39.1806666667,33.499,25.362,20.9626666667,15.515,22.9346666667,31.223,26.4376666667
761.94,19.8363333333,38.5793333333,33.0036666667,24.964,21.049,15.316,22.6176666667,30.8286666667,26.3473333333
762.26,19.7376666667,38.2266666667,32.8163333333,24.7823333333,21.0996666667,15.5883333333,22.5626666667,30.748,26.4093333333
762.57,19.6936666667,38.4753333333,33.6253333333,24.921,21.189,15.901,22.3193333333,30.7683333333,26.878
762.88,19.599,38.1303333333,33.6616666667,24.6776666667,21.1706666667,15.7986666667,22.2146666667,30.683,26.8476666667
763.20,19.3876666667,37.757,33.8823333333,24.7486666667,21.239,15.9466666667,22.2223333333,31.173,26.4063333333
763.51,19.3593333333,37.6053333333,33.4343333333,24.4856666667,21.2256666667,15.975,22.0686666667,30.95,26.2173333333
763.82,18.889,37.385,33.378,24.6353333333,21.0886666667,15.7013333333,21.6386666667,31.01,25.724
764.14,19.0843333333,37.483,33.5466666667,24.7863333333,21.3676666667,15.8116666667,21.8623333333,31.0726666667,26.0796666667
764.45,18.7303333333,37.6763333333,33.7326666667,24.43,21.375,15.766,21.66,30.8253333333,25.844
764.76,18.2033333333,37.831,33.3923333333,24.408,21.2526666667,15.872,21.5353333333,30.7783333333,25.515
765.07,18.494,38.2186666667,33.5646666667,24.7563333333,21.467,15.9846666667,21.808,30.6166666667,26.1086666667
765.39,18.5946666667,38.0426666667,33.639,24.5766666667,21.662,15.6676666667,21.955,30.5716666667,26.295
765.70,19.1463333333,38.346,33.639,24.7973333333,22.0053333333,15.8753333333,22.577,30.6476666667,26.712
766.01,19.4516666667,38.537,33.7693333333,24.6833333333,22.3206666667,16.1183333333,22.996,30.83,26.695
766.32,20.056,39.3443333333,34.352,25.3876666667,22.9066666667,17.1023333333,23.704,31.2213333333,27.2043333333
766.64,19.9966666667,39.5413333333,33.5516666667,25.4873333333,22.664,16.737,23.1476666667,30.4786666667,27.203
766.95,19.817,39.618,33.3986666667,25.5466666667,22.1023333333,16.487,23.196,29.9216666667,27.277
767.26,20.4996666667,40.1496666667,33.3333333333,25.463,22.1823333333,16.981,23.7123333333,29.9676666667,27.622
767.57,19.5676666667,39.434,32.507,24.754,20.8683333333,16.0513333333,22.7143333333,29.5006666667,26.2133333333
767.88,19.1983333333,38.6703333333,31.767,24.6813333333,20.346,15.647,21.9853333333,29.071,25.2823333333
768.20,19.2593333333,38.278,31.852,24.6483333333,20.3703333333,15.574,21.6296666667,28.2776666667,24.5926666667
768.51,18.9543333333,37.9856666667,31.4683333333,24.1636666667,20.146,15.071,21.2226666667,28.066,24.0293333333
768.82,19.4543333333,38.5526666667,31.7316666667,24.931,20.0476666667,15.7373333333,21.7276666667,28.173,24.14
769.13,19.2196666667,38.7663333333,32.067,25.2246666667,20.3433333333,15.8906666667,21.7116666667,27.839,23.8766666667
769.44,18.4253333333,38.861,31.7836666667,25.084,19.7863333333,15.3896666667,21.21,27.5753333333,23.4086666667
769.76,18.243,38.5956666667,31.42,25.2226666667,19.613,14.8726666667,20.7653333333,27.5276666667,23.3093333333
770.07,18.63,38.5093333333,31.9276666667,25.4576666667,20.214,15.5286666667,21.3743333333,27.934,24.2076666667
770.38,19.7343333333,39.6293333333,32.395,26.099,21.2453333333,16.163,22.2986666667,29.1896666667,25.0226666667
770.69,19.609,39.2416666667,32.5053333333,25.747,21.563,16.23,22.1376666667,29.0576666667,25.264
771.00,20.947,40.308,33.45,26.8253333333,23.5363333333,17.565,23.35,29.8343333333,26.872
771.32,22.1033333333,41.1683333333,34.212,27.6113333333,24.4776666667,18.4946666667,24.715,30.9593333333,28.49
771.63,22.639,41.5763333333,34.6313333333,28.022,24.6096666667,19.154,24.5853333333,30.6176666667,28.7673333333
771.94,23.0806666667,41.521,35.5686666667,28.9603333333,24.854,20.141,24.684,31.244,29.227
772.25,22.594,41.1876666667,35.394,28.5333333333,24.315,19.782,24.0966666667,31.491,28.6786666667
772.56,21.7233333333,41.0653333333,35.076,27.9333333333,23.1963333333,19.7346666667,23.0243333333,32.1063333333,28.351
772.87,21.9366666667,40.6373333333,34.8776666667,28.382,23.5783333333,19.7303333333,23.211,32.5246666667,28.6276666667
773.18,21.56,40.5933333333,35.4183333333,27.6916666667,23.5956666667,19.4503333333,22.909,32.6956666667,28.158
773.50,20.6113333333,40.8036666667,35.4046666667,27.4656666667,22.9043333333,18.4913333333,22.3866666667,31.8293333333,27.293
773.81,20.183,39.9703333333,36.3793333333,26.944,23.031,18.3506666667,22.3626666667,31.971,27.365
774.12,20.07,40.3416666667,36.9506666667,27.4306666667,23.2603333333,18.3116666667,22.8083333333,32.806,27.857
774.43,19.0656666667,39.9496666667,36.49,27.5506666667,22.8283333333,18.6616666667,22.6263333333,33.1816666667,27.7276666667
774.74,18.9433333333,40.0253333333,36.2766666667,27.7486666667,22.7923333333,18.6413333333,22.264,32.8553333333,27.5216666667
775.05,18.6616666667,40.3286666667,36.1613333333,27.7273333333,22.9293333333,18.409,22.6766666667,33.207,28.207
775.36,17.8253333333,40.1833333333,35.3703333333,27.5016666667,22.3836666667,17.7486666667,22.689,32.34,27.68
775.67,18.3463333333,41.2403333333,35.84,28.0876666667,22.9716666667,18.734,22.946,32.92,28.243
775.98,18.799,40.6396666667,35.699,28.237,22.855,18.435,23.115,32.735,27.925
776.30,19.619,41.8946666667,36.205,28.7976666667,22.7323333333,19.3506666667,23.403,33.333,27.8316666667
776.61,19.9513333333,42.3626666667,37.2266666667,29.197,22.682,19.14,23.574,33.6306666667,28.0076666667
776.92,21.0823333333,42.542,37.9643333333,29.6176666667,23.7746666667,20.6516666667,24.394,35.4333333333,28.352
777.23,21.6906666667,43.3013333333,37.6126666667,30.569,24.641,21.8766666667,24.6676666667,35.6726666667,28.841
777.54,21.841,42.7506666667,37.1106666667,30.2206666667,24.0223333333,21.814,24.1553333333,34.5303333333,28.3586666667
777.85,23.1226666667,44.0573333333,38.4113333333,30.6323333333,24.5273333333,21.988,24.9593333333,34.63,29.1193333333
778.16,23.3776666667,44.0596666667,39.2466666667,30.5553333333,25.0003333333,21.4796666667,25.4676666667,35.341,30.0333333333
778.47,22.9376666667,43.7013333333,39.5206666667,30.546,24.3866666667,21.739,25.5576666667,36.009,29.2923333333
778.78,24.1513333333,43.4053333333,39.8996666667,30.245,24.791,22.0923333333,26.1266666667,37.173,29.9386666667
779.09,23.2883333333,42.2,39.057,29.1806666667,24.495,20.763,25.7856666667,37.121,29.5736666667
779.40,23.769,42.5033333333,39.6906666667,28.9733333333,25.4573333333,21.3783333333,26.2726666667,37.6936666667,30.0983333333
779.71,23.8416666667,41.485,38.7493333333,28.8943333333,25.6563333333,21.022,26.103,36.907,30.5416666667
780.02,23.9353333333,40.971,37.592,28.45,25.7806666667,21.0956666667,25.8943333333,35.8886666667,30.9483333333
780.33,23.7426666667,40.497,37.164,27.8653333333,24.7076666667,19.883,25.2046666667,35.2046666667,30.76
780.64,21.8813333333,38.7433333333,36.3693333333,26.4803333333,23.174,18.3946666667,23.805,33.784,28.7343333333
780.95,22.1003333333,39.1013333333,36.005,26.806,23.4363333333,17.82,23.6186666667,35.2456666667,29.0523333333
781.26,21.9883333333,38.1826666667,35.529,27.447,23.9403333333,18.2983333333,24.0623333333,35.1633333333,29.369
781.57,21.2903333333,37.6343333333,33.733,26.5743333333,23.3793333333,18.218,23.072,33.7636666667,28.2026666667
781.88,21.912,37.7403333333,33.6126666667,26.6296666667,24.1466666667,17.5666666667,23.1843333333,33.5506666667,28.678
782.19,21.5963333333,38.2473333333,33.552,27.0733333333,24.288,17.9343333333,23.0046666667,33.083,28.6073333333
782.50,21.8433333333,38.5733333333,33.5543333333,27.4936666667,24.4633333333,17.9923333333,23.706,32.4813333333,29.198
782.81,20.419,38.776,32.6566666667,27.4396666667,23.5106666667,17.037,22.802,32.174,28.5026666667
783.12,19.3036666667,39.225,33.626,27.246,22.8843333333,16.862,22.6563333333,32.5523333333,28.2553333333
783.43,18.086,39.0096666667,33.564,26.6996666667,22.1783333333,16.8976666667,22.4753333333,33.2673333333,27.129
783.74,17.419,38.7163333333,33.2,27.0143333333,22.467,16.65,22.601,33.0993333333,27.549
784.05,18.9426666667,39.7253333333,33.802,28.146,23.6613333333,17.169,23.9623333333,34.0696666667,28.8486666667
784.36,18.7056666667,39.265,34.075,27.772,23.8286666667,18.0316666667,24.7046666667,33.1983333333,29.4233333333
784.67,18.0543333333,37.89,33.2646666667,26.1046666667,22.268,16.8553333333,23.5356666667,31.963,28.8113333333
784.98,18.3333333333,37.917,33.5763333333,26.736,21.8056666667,16.1113333333,23.6113333333,31.7363333333,28.75
785.29,18.0376666667,37.6933333333,33.5793333333,26.4416666667,21.4486666667,16.3856666667,22.785,32.1023333333,28.4456666667
785.60,18.3453333333,37.6596666667,33.61,25.649,21.772,16.857,22.43,32.1566666667,28.7643333333
785.91,19.2373333333,38.2703333333,34.2526666667,25.4343333333,22.3016666667,17.705,22.3356666667,32.8226666667,28.4306666667
786.22,20.9563333333,39.1316666667,34.4523333333,25.195,22.923,19.0573333333,23.2286666667,33.3333333333,29.9766666667
786.53,21.872,39.369,33.7403333333,24.9913333333,23.703,18.4806666667,23.4316666667,32.9603333333,29.8066666667
786.84,22.643,39.5416666667,33.8643333333,25.5643333333,24.1036666667,18.194,23.1076666667,32.437,29.9136666667
787.14,23.8873333333,39.9616666667,33.7176666667,25.9043333333,24.752,19.02,23.8553333333,32.917,30.4836666667
787.45,22.74,38.4713333333,33.016,24.3896666667,23.2156666667,17.539,22.4863333333,31.3986666667,29.305
787.76,22.891,39.6676666667,32.8003333333,25.055,23.2046666667,17.0903333333,22.4206666667,31.546,28.41
788.07,23.5056666667,40.9733333333,32.4093333333,25.4466666667,24.43,17.0976666667,22.7973333333,32.563,28.897
788.38,23.705,42.1083333333,33.2113333333,25.4416666667,25.4113333333,18.1596666667,23.6746666667,33.638,29.6773333333
788.69,23.3213333333,42.0146666667,32.305,25.1663333333,25.3476666667,17.9673333333,23.8353333333,33.303,29.1286666667
789.00,23.5693333333,42.3936666667,32.262,25.3446666667,25.773,17.08,24.1813333333,33.211,29.1096666667
789.31,23.4396666667,42.2593333333,33.084,26.5293333333,25.6866666667,17.2596666667,23.97,33.4893333333,28.9016666667
789.62,22.5803333333,41.4926666667,33.934,26.7866666667,25.1736666667,16.097,22.9916666667,32.448,27.3873333333
789.92,21.882,41.4033333333,33.9713333333,27.3686666667,24.402,16.3316666667,22.6793333333,32.7273333333,27.1773333333
790.23,22.2653333333,41.9666666667,34.3073333333,27.8483333333,24.4076666667,16.8776666667,23.9856666667,33.106,28.3673333333
790.54,21.3106666667,41.041,34.025,27.4373333333,23.847,17.0946666667,22.9906666667,32.1476666667,27.503
790.85,22.1113333333,41.6916666667,34.0996666667,28.072,24.3756666667,18.2483333333,23.643,33.2333333333,28.6376666667
791.16,20.7733333333,40.7596666667,34.189,27.3783333333,23.7506666667,18.3093333333,23.3743333333,32.4433333333,28.2683333333
791.47,20.1663333333,40.8523333333,34.442,27.9973333333,23.354,18.8496666667,23.3543333333,33.2643333333,27.0616666667
791.78,19.549,39.3403333333,34.1316666667,27.674,22.5003333333,18.7153333333,23.0556666667,32.361,25.8336666667
792.08,20.253,40.1546666667,35.654,29.2546666667,22.0816666667,19.0223333333,23.699,33.1226666667,26.09
792.39,19.7336666667,39.152,35.892,29.7933333333,21.6266666667,18.9623333333,24.08,32.667,25.8676666667
792.70,20.014,38.987,35.5183333333,29.2403333333,21.783,19.3893333333,25.078,32.6396666667,26.674
793.01,20.8246666667,38.7423333333,34.618,29.7496666667,22.177,20.588,26.1323333333,32.9276666667,27.9916666667
793.32,21.7523333333,38.6703333333,35.1793333333,30.1776666667,23.3973333333,21.618,27.4923333333,32.528,28.4996666667
793.62,22.9453333333,38.7573333333,35.5683333333,30.4733333333,24.1286666667,22.6163333333,27.9093333333,33.5633333333,28.5993333333
793.93,24.9506666667,40.6643333333,37.081,31.4593333333,25.2796666667,23.7016666667,29.619,35.01,29.9806666667
794.24,26.4696666667,41.445,38.5876666667,32.184,26.8963333333,24.2036666667,30.279,36.6503333333,30.673
794.55,26.8536666667,41.9083333333,38.685,31.818,27.305,24.6293333333,29.8843333333,36.7183333333,30.69
794.86,28.769,42.1726666667,40.3726666667,32.5296666667,28.126,25.0723333333,30.2476666667,36.644,32.112
795.16,29.2903333333,42.5663333333,40.847,32.792,28.685,25.0876666667,30.309,36.74,32.6013333333
795.47,29.8193333333,42.7983333333,41.8486666667,32.6053333333,29.9143333333,25.6726666667,30.7373333333,36.2773333333,33.5863333333
795.78,30.183,43.2336666667,41.08,31.7263333333,29.4436666667,25.394,30.151,36.0013333333,33.4616666667
796.09,30.3,43.327,40.1343333333,30.843,29.2463333333,25.128,29.1186666667,35.7916666667,33.333
796.40,30.4066666667,43.8053333333,40.7803333333,30.7643333333,29.854,24.943,29.366,36.2603333333,33.854
796.70,30.179,44.228,40.6176666667,30.7963333333,29.4633333333,24.9106666667,28.7153333333,37.7233333333,34.2113333333
797.01,29.4116666667,43.0066666667,39.2156666667,30.0003333333,28.9213333333,24.1176666667,28.072,36.634,33.6926666667
797.32,28.4946666667,43.0443333333,39.0793333333,29.5363333333,29.3686666667,22.9836666667,27.4533333333,36.492,33.5016666667
797.63,26.598,43.0583333333,38.2476666667,28.9003333333,27.8693333333,22.0273333333,26.5293333333,35.6013333333,31.4776666667
797.93,26.7656666667,43.185,38.8416666667,29.9786666667,27.8956666667,21.1156666667,26.7653333333,36.4056666667,31.568
798.24,24.7526666667,42.4436666667,37.8526666667,29.555,26.7653333333,21.0806666667,25.8826666667,36.0523333333,29.7666666667
798.55,23.5423333333,43.1606666667,36.8173333333,28.823,26.366,20.242,24.7526666667,36.047,29.153
798.85,22.834,42.2173333333,35.3156666667,28.1573333333,25.4036666667,19.5666666667,23.972,35.683,28.01
799.16,22.1976666667,42.5946666667,35.6853333333,29.511,26.13,21.536,24.6966666667,36.5306666667,28.1143333333
799.47,21.4366666667,42.3033333333,36.982,29.8743333333,26.3016666667,21.3226666667,25.4276666667,36.716,27.442
799.78,21.1536666667,41.9303333333,36.9153333333,30.9576666667,25.905,21.908,25.5656666667,37.6696666667,26.282
800.08,20.203,41.1213333333,36.682,29.9853333333,24.6803333333,21.0683333333,23.702,36.1173333333,24.718
800.39,19.0423333333,42.1726666667,37.1103333333,30.218,23.9876666667,21.145,22.7026666667,36.176,24.2213333333
800.70,19.4216666667,41.4256666667,36.5316666667,31.06,23.314,22.4663333333,23.545,36.4163333333,24.4313333333
801.00,20.1973333333,41.8753333333,36.2183333333,31.625,23.766,23.6526666667,24.601,35.953,26.0436666667
801.31,20.4783333333,41.106,35.164,30.3063333333,23.7293333333,24.4396666667,24.29,34.5663333333,25.934
801.62,22.108,42.7323333333,35.7683333333,29.7566666667,25.6466666667,24.6196666667,26.37,34.6266666667,28.4626666667
801.92,22.99,43.073,36.8066666667,30.7283333333,26.7273333333,25.9723333333,27.7843333333,35.1456666667,29.483
802.23,22.7376666667,44.0063333333,36.659,31.245,27.0686666667,26.798,28.3446666667,34.9963333333,29.814
802.54,22.9873333333,43.2126666667,37.1836666667,30.4163333333,27.11,26.021,27.499,34.189,29.4826666667
802.84,23.1036666667,43.2513333333,36.6393333333,30.1826666667,27.421,26.4486666667,26.8376666667,33.1776666667,30.066
803.15,23.0253333333,44.589,37.2036666667,28.752,28.2783333333,26.698,26.106,32.3853333333,30.095
803.46,23.6533333333,44.3903333333,37.1403333333,28.3113333333,29.4853333333,26.3266666667,27.582,31.1866666667,31.6726666667
803.76,24.0033333333,44.0606666667,37.5256666667,28.237,30.2916666667,25.6473333333,27.6203333333,31.278,32.1826666667
804.07,23.9886666667,43.811,37.9446666667,27.1846666667,29.7333333333,25.0403333333,26.2136666667,30.6633333333,31.068
804.38,25.0716666667,43.8963333333,39.0876666667,28.1956666667,31.0316666667,24.661,26.5103333333,30.5796666667,31.648
804.68,25.3633333333,44.168,40.3486666667,28.6843333333,31.424,23.9936666667,26.941,31.3823333333,32.5446666667
804.99,25.7083333333,43.0,40.9583333333,29.9583333333,31.0416666667,24.1666666667,26.1666666667,31.5416666667,32.125
805.30,26.7083333333,41.822,41.1593333333,30.642,30.642,24.058,25.88,31.9256666667,33.0436666667
805.60,27.473,42.311,41.4793333333,30.05,30.632,24.1066666667,25.603,33.749,33.7493333333
805.91,26.9413333333,43.2003333333,42.214,30.5876666667,30.8023333333,23.0803333333,25.6973333333,34.792,34.6633333333
806.21,28.693,44.274,42.3583333333,31.247,31.7153333333,22.946,26.7773333333,36.6963333333,36.441
806.52,29.6776666667,44.387,42.5376666667,32.86,31.914,22.7526666667,27.183,36.688,37.4623333333
806.83,29.2536666667,45.1823333333,43.099,34.0276666667,31.25,24.566,27.17,38.8453333333,36.632
807.13,29.863,45.8866666667,42.7593333333,34.7043333333,30.7626666667,25.064,27.9776666667,39.032,36.418
807.44,28.8156666667,45.4386666667,41.886,34.5176666667,31.0963333333,24.1666666667,28.2893333333,38.772,36.5786666667
807.74,28.2253333333,43.9896666667,40.4226666667,32.4966666667,30.0306666667,24.13,27.741,38.7933333333,36.3276666667
808.05,27.9876666667,43.9353333333,39.802,32.884,30.413,25.0223333333,27.8526666667,39.353,36.7476666667
808.35,25.2263333333,42.7083333333,37.9983333333,29.529,27.1736666667,23.2336666667,25.8153333333,37.8623333333,34.6013333333
808.66,26.364,43.6956666667,38.8356666667,30.628,28.7943333333,24.7593333333,27.006,38.7893333333,35.1216666667
808.97,26.9406666667,42.6483333333,39.8173333333,32.0093333333,29.9543333333,24.475,27.3973333333,38.1276666667,35.525
809.27,26.282,40.3843333333,37.1793333333,29.6703333333,27.61,24.4963333333,26.1446666667,36.9506666667,33.608
809.58,23.532,38.873,34.943,28.8826666667,25.4263333333,23.106,24.6686666667,34.2326666667,30.8713333333
809.88,21.463,37.403,34.6413333333,27.4706666667,22.868,22.7226666667,23.4496666667,33.915,29.1663333333
810.19,23.077,38.0743333333,34.011,27.3826666667,24.335,23.3186666667,24.5283333333,34.0106666667,30.5276666667
810.49,22.4683333333,36.9713333333,34.9066666667,26.6473333333,23.648,23.3533333333,24.189,34.5133333333,30.138
810.80,21.5686666667,37.1076666667,34.118,26.2746666667,22.4996666667,23.4803333333,23.1863333333,33.6276666667,28.5783333333
811.10,20.4826666667,38.5523333333,34.515,26.6373333333,22.1073333333,24.1256666667,23.3876666667,34.1213333333,28.0653333333
811.41,20.4123333333,39.316,33.283,25.6913333333,21.0153333333,23.5293333333,23.4286666667,33.1823333333,27.099
811.71,22.7223333333,41.2006666667,35.3,28.2093333333,22.7743333333,24.7926666667,25.3623333333,34.3166666667,28.5713333333
812.02,21.126,40.1596666667,33.8313333333,25.71,20.9766666667,22.4213333333,24.8133333333,32.7853333333,27.5536666667
812.32,21.3966666667,39.2276666667,33.3826666667,24.5666666667,20.9506666667,22.8826666667,25.8543333333,32.0456666667,28.3306666667
812.63,24.193,41.828,35.917,26.2296666667,22.901,22.951,27.4713333333,32.0913333333,29.6076666667
812.93,26.9006666667,43.3723333333,38.5963333333,28.2163333333,24.5613333333,24.7073333333,29.8246666667,34.698,31.5303333333
813.24,30.189,46.3473333333,40.4453333333,29.6566666667,27.6246666667,26.415,32.269,35.8006666667,33.3336666667
813.54,29.84,45.027,41.4363333333,29.4516666667,27.1226666667,25.279,31.8776666667,35.0796666667,32.266
813.85,32.4166666667,47.612,43.8496666667,31.7413333333,30.7283333333,27.786,34.443,35.842,35.2146666667
814.15,34.433,49.5253333333,46.4766666667,32.6333333333,31.7343333333,29.4353333333,37.1313333333,36.2816666667,38.5806666667
814.46,36.3823333333,50.6606666667,48.425,33.8923333333,33.5366666667,29.065,38.8213333333,37.195,40.7523333333
814.76,36.9493333333,49.0836666667,49.48,34.225,33.878,29.1726666667,38.237,36.4043333333,40.5153333333
815.07,36.087,47.7296666667,48.647,34.831,33.623,29.227,37.053,36.5216666667,39.3716666667
815.37,35.2456666667,48.269,48.7853333333,34.1083333333,32.5066666667,30.026,36.176,36.4856666667,38.5016666667
815.68,32.809,48.9516666667,47.7463333333,34.067,30.503,28.407,34.7483333333,35.849,36.111
815.98,30.2606666667,48.125,46.0416666667,33.698,29.4273333333,27.3436666667,35.2083333333,34.8956666667,36.719
816.29,29.7453333333,47.53,46.022,33.073,28.8093333333,27.353,34.3733333333,34.5813333333,35.5696666667
816.59,28.3176666667,44.8276666667,44.3053333333,31.9223333333,27.743,25.5486666667,33.4376666667,33.699,34.744
816.89,27.7693333333,44.774,44.67,32.033,28.6533333333,25.897,33.5413333333,34.8413333333,35.8296666667
817.20,25.653,42.9466666667,41.8493333333,27.9516666667,25.2873333333,22.675,29.9373333333,33.2286666667,33.072
817.50,25.0743333333,42.1393333333,41.443,27.9103333333,25.8206666667,21.6916666667,29.3033333333,34.2786666667,32.0893333333
817.81,23.0546666667,40.3456666667,40.394,27.2333333333,23.8233333333,22.3823333333,26.705,33.9096666667,30.019
818.11,22.8,41.9476666667,40.4026666667,29.12,24.3913333333,22.3316666667,26.358,35.2996666667,30.7586666667
818.41,24.0716666667,43.132,39.687,28.8143333333,25.2796666667,23.0873333333,27.2486666667,35.9283333333,32.752
818.72,24.737,43.4473333333,39.8653333333,30.0043333333,25.5793333333,23.1353333333,27.813,36.0726666667,32.617
819.02,25.7683333333,42.908,39.283,29.669,26.4776666667,24.153,28.487,36.2486666667,33.6486666667
819.33,26.291,43.8423333333,39.4003333333,30.4803333333,27.8076666667,25.7133333333,28.819,37.7753333333,33.3696666667
819.63,24.389,42.664,38.3526666667,28.8286666667,26.9626666667,24.0026666667,27.6063333333,36.197,32.7543333333
819.93,22.735,41.8176666667,36.4083333333,27.5673333333,24.959,21.8286666667,25.9746666667,35.2826666667,30.8073333333
820.24,22.75,41.368,35.4226666667,26.8596666667,24.9083333333,20.9136666667,25.8723333333,33.7923333333,30.8313333333
820.54,22.518,40.7943333333,34.529,27.164,25.2553333333,20.7633333333,25.7566666667,33.3333333333,30.6153333333
820.85,23.0096666667,41.3776666667,34.4896666667,27.585,25.2726666667,21.0273333333,25.7846666667,33.4983333333,30.7733333333
821.15,23.1836666667,41.094,33.913,27.594,25.516,20.6816666667,26.0246666667,33.0506666667,30.6046666667
821.45,23.283,40.9826666667,33.9276666667,27.2433333333,25.6096666667,20.584,26.2783333333,33.0113333333,30.4743333333
821.76,23.249,40.9746666667,33.8823333333,27.339,25.6693333333,20.2913333333,26.3526666667,32.874,30.5096666667
822.06,23.4866666667,40.7956666667,33.8826666667,27.529,25.9846666667,20.0766666667,26.1503333333,32.784,30.711
822.36,23.8856666667,41.059,34.4256666667,27.8316666667,26.228,20.0276666667,26.11,33.225,30.9323333333
822.67,23.914,40.6333333333,34.4166666667,27.6306666667,25.8533333333,19.846,25.777,33.0006666667,30.862
822.97,24.2253333333,40.793,34.4543333333,27.8703333333,26.081,20.213,25.836,33.126,30.9126666667
823.27,24.6726666667,41.02,34.861,28.177,26.5156666667,20.72,26.2483333333,33.1806666667,31.4043333333
823.58,24.7836666667,41.3856666667,35.232,28.472,26.4636666667,20.8173333333,26.1356666667,33.3433333333,31.136
823.88,24.9003333333,41.399,35.4203333333,28.8546666667,26.4946666667,21.114,26.4213333333,33.543,31.0363333333
824.18,24.8703333333,40.8836666667,34.9786666667,28.6343333333,26.527,20.7346666667,26.1776666667,33.198,30.899
824.49,25.1243333333,41.2946666667,35.1066666667,28.8193333333,26.5503333333,20.8333333333,26.1286666667,33.209,31.1263333333
824.79,25.4006666667,41.3616666667,35.0323333333,28.675,26.3736666667,21.318,26.25,33.114,31.3876666667
825.09,24.7793333333,40.7953333333,34.814,28.324,25.572,21.28,25.587,32.6903333333,30.5216666667
825.39,24.393,40.698,35.134,27.9786666667,25.1646666667,21.3056666667,25.599,32.819,30.3426666667
825.70,23.711,40.5543333333,34.6266666667,27.1366666667,24.8026666667,21.5283333333,25.172,32.0906666667,29.622
826.00,23.45,40.6323333333,34.835,27.1523333333,24.725,21.285,25.1963333333,31.8493333333,29.6663333333
826.30,23.271,40.2843333333,34.8446666667,27.36,24.6576666667,21.0133333333,25.2976666667,31.9466666667,29.742
826.61,23.1963333333,40.296,34.9206666667,27.3266666667,24.7116666667,20.9596666667,25.415,32.107,29.9426666667
826.91,22.893,39.75,34.4573333333,27.3336666667,24.488,20.899,25.3943333333,32.6446666667,30.3246666667
