wavelength,Back_AniMelm,Belly_AniMelm,Breast_AniMelm,Crissum_AniMelm,Crown_AniMelm,DorTail_AniMelm,Patch10_AniMelm,Patch11_AniMelm,Patch12_AniMelm,Patch13_AniMelm,Patch14_AniMelm,Rump_AniMelm,Throat_AniMelm,WingTip_AniMelm
759.13,7.91566666667,62.214,55.034,52.2926666667,7.86233333333,14.6143333333,11.8866666667,14.5076666667,10.0013333333,22.5163333333,5.53566666667,6.85933333333,55.649,13.999
759.44,7.85866666667,62.2325,55.369,52.537,7.83233333333,14.601,12.044,14.6143333333,9.864,22.904,5.504,6.84966666667,55.874,14.0356666667
759.75,8.13166666667,62.4195,55.867,52.6746666667,7.98366666667,15.1613333333,12.406,14.9196666667,10.0403333333,22.7956666667,5.766,7.52666666667,56.129,14.4486666667
760.07,8.12966666667,61.834,55.567,52.1423333333,8.11633333333,14.8843333333,12.2146666667,14.8846666667,10.4256666667,22.3336666667,5.67333333333,7.96966666667,56.1073333333,14.7243333333
760.38,7.87466666667,62.3145,56.0065,52.2433333333,7.553,14.785,11.812,14.5976666667,10.4323333333,22.1106666667,5.18266666667,7.76766666667,56.6356666667,14.839
760.69,7.692,63.0455,55.8485,51.9563333333,7.50733333333,14.5123333333,11.6966666667,14.4063333333,10.164,21.8743333333,4.93,7.798,56.6613333333,14.8426666667
761.01,8.069,63.0895,56.129,52.3073333333,7.81133333333,14.398,11.614,14.7203333333,10.286,22.261,5.05266666667,8.043,56.8443333333,14.7976666667
761.32,8.032,63.1295,56.0985,52.0826666667,7.895,14.3476666667,11.4883333333,14.5093333333,10.158,22.2303333333,4.81166666667,8.28066666667,56.608,14.7086666667
761.63,8.53566666667,62.786,56.5355,51.9406666667,8.381,14.631,11.512,14.7143333333,10.381,22.25,5.01233333333,8.88066666667,56.1426666667,15.381
761.94,9.067,63.377,57.101,52.3843333333,8.75733333333,14.993,11.6346666667,15.0733333333,10.3966666667,22.3523333333,5.227,9.296,56.5796666667,15.8183333333
762.26,8.97533333333,63.695,57.387,52.5456666667,8.588,14.874,11.5096666667,15.1613333333,10.5133333333,22.2553333333,5.124,9.35166666667,57.0166666667,15.925
762.57,8.76233333333,63.767,57.0515,51.871,8.21866666667,14.6146666667,11.0433333333,14.6043333333,10.5316666667,21.8316666667,4.96766666667,9.21,56.369,15.7766666667
762.88,8.87433333333,64.1035,56.9745,51.6823333333,8.00433333333,14.7146666667,10.9143333333,14.373,10.8106666667,21.87,4.97033333333,9.351,56.415,15.864
763.20,8.87933333333,63.6235,57.132,51.7116666667,8.097,14.477,10.9923333333,14.2233333333,10.8806666667,22.036,5.00866666667,9.29633333333,56.3446666667,15.7573333333
763.51,9.01566666667,64.128,57.7515,52.2513333333,7.95833333333,14.405,11.131,14.5663333333,10.728,22.3833333333,5.087,9.13666666667,56.2406666667,15.6543333333
763.82,9.46933333333,64.114,57.8075,52.3123333333,8.24833333333,14.4846666667,11.3813333333,14.915,10.951,22.5423333333,5.285,9.50966666667,56.106,15.5656666667
764.14,9.77266666667,63.6775,57.7595,52.365,8.25266666667,14.7343333333,11.5336666667,14.8753333333,11.353,22.7153333333,5.465,9.662,56.3103333333,15.64
764.45,9.77866666667,63.684,57.6875,52.2446666667,8.241,14.842,11.634,14.7806666667,11.5416666667,22.7653333333,5.49433333333,10.0656666667,56.2833333333,15.5903333333
764.76,9.702,64.185,58.117,52.4706666667,8.101,14.58,11.4203333333,14.8043333333,11.4953333333,22.6813333333,5.422,9.80866666667,56.6976666667,15.4126666667
765.07,9.406,64.226,58.022,52.479,7.61633333333,14.365,11.3076666667,14.565,11.2633333333,22.615,5.24766666667,9.462,56.7713333333,14.9653333333
765.39,9.489,64.5305,58.348,52.9166666667,7.894,14.6233333333,11.6313333333,14.3906666667,11.934,23.274,5.775,9.582,56.8516666667,15.1706666667
765.70,9.47833333333,64.4015,58.3275,53.065,7.98866666667,14.7586666667,11.4843333333,14.2046666667,11.792,23.3873333333,5.69933333333,9.71233333333,56.6843333333,15.3866666667
766.01,9.77833333333,64.9625,59.1235,53.7293333333,8.245,15.205,11.9806666667,14.707,12.1903333333,23.948,6.02966666667,9.98833333333,57.19,15.559
766.32,9.50433333333,65.2535,59.414,53.879,8.22933333333,15.0316666667,12.109,14.921,12.1916666667,23.9126666667,6.05433333333,9.73966666667,57.2043333333,15.5723333333
766.64,9.20433333333,64.8735,58.95,53.3246666667,7.79633333333,14.736,11.861,14.7503333333,12.2093333333,23.8673333333,5.92333333333,9.43666666667,57.259,15.418
766.95,9.123,65.515,59.039,53.3333333333,7.96333333333,15.1643333333,12.22,14.5846666667,12.525,24.241,5.99533333333,9.59566666667,58.322,15.6523333333
767.26,8.44066666667,65.4985,58.7265,52.869,7.45466666667,14.6083333333,11.906,14.1473333333,11.874,23.8753333333,5.84966666667,9.267,57.924,15.4663333333
767.57,8.378,65.6605,58.959,52.725,7.70766666667,14.7763333333,11.4546666667,14.4983333333,11.651,23.7116666667,6.33266666667,9.24533333333,57.5353333333,15.5293333333
767.88,8.33733333333,66.04,59.583,52.686,8.04966666667,15.0143333333,11.1846666667,14.6416666667,11.32,23.928,6.55833333333,8.77833333333,57.9903333333,15.9463333333
768.20,9.06133333333,65.995,59.6125,52.834,8.734,15.7106666667,11.938,14.9696666667,11.9036666667,24.6166666667,7.442,9.45733333333,57.95,16.9683333333
768.51,9.044,65.618,59.1685,52.2743333333,9.133,15.352,11.6026666667,14.89,12.278,24.787,7.48033333333,9.204,57.9956666667,17.022
768.82,9.172,65.0895,58.184,51.586,9.063,15.3886666667,11.4553333333,15.2073333333,12.5976666667,24.2523333333,7.341,9.38933333333,58.1293333333,17.2013333333
769.13,9.474,64.7335,57.9165,51.0536666667,9.60233333333,15.4113333333,11.673,15.7046666667,13.1943333333,24.8123333333,8.15466666667,9.67566666667,57.907,17.519
769.44,9.77,63.932,57.2305,51.0753333333,9.88133333333,14.831,11.754,15.6283333333,13.2183333333,25.028,8.13866666667,9.88133333333,57.9903333333,17.538
769.76,10.3493333333,63.5695,57.4505,51.4826666667,10.2926666667,15.4296666667,12.1813333333,16.0153333333,13.352,25.609,8.47966666667,10.6703333333,58.47,17.9226666667
770.07,10.5506666667,64.7825,57.565,51.8456666667,10.6083333333,15.5553333333,12.2706666667,16.2513333333,13.3913333333,26.1643333333,8.792,10.9176666667,59.053,18.1643333333
770.38,10.2563333333,63.858,56.8115,50.9493333333,10.315,15.2083333333,11.5873333333,15.639,12.9576666667,25.602,8.51433333333,10.6866666667,58.152,17.831
770.69,10.871,64.5945,57.5375,51.4313333333,10.751,15.7556666667,12.292,15.976,13.8936666667,26.2263333333,8.949,10.5506666667,59.039,18.5986666667
771.00,10.3793333333,64.769,57.292,51.5896666667,10.113,15.159,12.472,15.077,13.4153333333,26.0513333333,8.43066666667,9.928,59.1586666667,18.359
771.32,9.77833333333,64.573,57.255,52.1146666667,9.422,14.8453333333,12.144,14.6356666667,13.2746666667,25.5653333333,7.66333333333,9.82,58.878,18.0276666667
771.63,9.87566666667,64.91,57.969,52.2493333333,9.19033333333,15.0173333333,12.0823333333,15.317,13.3463333333,25.343,7.73333333333,9.94033333333,59.49,18.1876666667
771.94,10.5573333333,66.426,60.0985,53.9233333333,9.552,15.9346666667,13.3986666667,15.978,13.7703333333,26.12,8.56866666667,10.7323333333,60.4586666667,19.1913333333
772.25,10.1816666667,66.0355,60.4915,53.5636666667,9.075,15.25,13.767,15.6266666667,12.6383333333,25.985,8.01266666667,10.226,59.8716666667,18.7693333333
772.56,10.4433333333,66.1715,61.0735,54.085,8.84533333333,15.17,14.4046666667,15.755,12.604,26.221,7.53966666667,10.173,60.5673333333,18.501
772.87,10.242,66.4265,62.003,54.504,8.73366666667,15.5693333333,13.8773333333,15.8666666667,12.7346666667,25.9716666667,7.77333333333,10.242,60.1053333333,18.7703333333
773.18,9.74533333333,66.1805,61.9095,54.2823333333,7.93966666667,14.861,13.0556666667,15.324,12.87,25.7176666667,7.40733333333,10.301,59.6296666667,17.94
773.50,9.59833333333,67.534,63.1145,55.4053333333,8.22033333333,15.443,13.2096666667,15.9893333333,13.4713333333,26.0156666667,7.74533333333,10.739,60.8696666667,18.1756666667
773.81,9.24166666667,67.0035,63.502,56.1493333333,7.70166666667,14.7533333333,12.6353333333,16.0526666667,13.1406666667,25.9203333333,7.65333333333,10.0603333333,60.8663333333,17.9543333333
774.12,8.997,66.534,63.2055,56.2466666667,7.54966666667,14.713,11.891,15.991,12.3976666667,25.8563333333,7.188,10.2506666667,60.154,17.4143333333
774.43,10.0633333333,66.6665,64.035,56.3596666667,7.822,14.7663333333,12.1103333333,17.2273333333,12.7683333333,26.876,7.895,11.233,60.697,18.1773333333
774.74,10.7063333333,66.861,63.001,55.2803333333,7.963,14.6393333333,12.5756666667,17.5283333333,12.9886666667,27.167,8.27866666667,11.192,60.2816666667,18.208
775.05,10.8353333333,66.4715,62.491,55.223,8.22966666667,14.4633333333,12.5883333333,16.8493333333,12.905,27.1243333333,8.25433333333,11.2733333333,59.8736666667,18.1153333333
775.36,10.7556666667,65.48,60.9375,53.9,7.80033333333,14.244,11.9426666667,16.4486666667,12.815,26.8653333333,7.96966666667,11.313,58.8663333333,17.9746666667
775.67,10.9313333333,66.3235,61.4335,54.485,8.13733333333,14.5096666667,11.446,16.3973333333,13.0883333333,27.3043333333,8.701,11.9363333333,59.1666666667,17.9413333333
775.98,9.71733333333,65.867,60.074,53.481,7.134,13.6533333333,9.69233333333,15.769,11.8576666667,26.0513333333,8.06866666667,11.021,58.0566666667,17.1216666667
776.30,9.132,66.804,60.292,53.568,7.161,13.7226666667,9.40633333333,15.519,11.8013333333,25.7486666667,7.68466666667,10.8033333333,58.6076666667,16.8913333333
776.61,9.13633333333,67.3565,59.8645,53.8906666667,7.88133333333,14.4326666667,9.66366666667,15.7883333333,11.9226666667,25.8283333333,8.032,10.3413333333,59.1866666667,17.6456666667
776.92,9.129,65.8035,58.919,53.3183333333,7.37733333333,13.7676666667,9.47466666667,15.1493333333,11.1026666667,25.3393333333,7.254,9.94333333333,57.3403333333,17.074
777.23,9.79933333333,66.4435,60.0225,53.477,8.092,14.8726666667,10.344,15.7633333333,11.581,26.355,7.498,10.4926666667,57.981,17.6443333333
777.54,9.77633333333,66.8285,60.522,53.383,8.30833333333,15.398,10.8206666667,16.0446666667,11.9403333333,26.5423333333,7.53733333333,10.5226666667,58.6816666667,18.0596666667
777.85,9.04033333333,66.629,60.72,53.8383333333,8.45933333333,15.4543333333,11.1113333333,15.4796666667,12.172,26.4646666667,7.07033333333,10.025,59.0403333333,17.6766666667
778.16,8.64366666667,65.4375,60.7605,53.688,7.985,15.8426666667,11.052,15.336,11.787,26.2356666667,6.71733333333,9.68333333333,58.7583333333,17.8453333333
778.47,7.58633333333,64.9045,60.4215,53.2823333333,6.79433333333,15.249,10.728,15.453,11.2896666667,25.875,5.977,8.96566666667,58.0843333333,17.0883333333
778.78,7.07766666667,65.3785,61.397,53.89,6.92166666667,14.962,10.851,15.0663333333,11.189,25.709,5.907,8.30066666667,58.678,16.8616666667
779.09,7.32933333333,65.18,61.4635,53.2343333333,7.042,15.3626666667,10.9286666667,15.9626666667,11.8936666667,25.952,5.81633333333,8.45066666667,59.442,17.0056666667
779.40,8.24133333333,65.709,62.1655,53.5696666667,7.61133333333,16.0626666667,11.3646666667,16.2993333333,12.5983333333,26.8503333333,6.483,9.26533333333,60.21,17.664
779.71,8.39933333333,64.455,61.2955,52.8173333333,6.89833333333,15.5346666667,11.1376666667,15.9556666667,11.743,26.8563333333,6.082,8.71533333333,59.7683333333,17.167
780.02,8.18766666667,63.593,60.93,52.8086666667,6.439,14.759,11.2346666667,16.084,11.5793333333,26.5763333333,5.72333333333,8.638,59.4063333333,16.4546666667
780.33,8.205,63.36,61.2145,52.5236666667,6.50466666667,14.8176666667,11.363,16.1673333333,12.0916666667,25.6953333333,6.09966666667,8.745,60.1346666667,16.2483333333
780.64,8.74366666667,63.761,60.1295,52.5423333333,7.15633333333,15.093,11.4336666667,16.0073333333,12.6983333333,25.37,6.83366666667,9.60466666667,60.0216666667,16.438
780.95,9.87066666667,63.3495,59.9515,52.4003333333,7.76733333333,15.1023333333,11.6233333333,16.0193333333,13.2683333333,25.62,7.821,9.97866666667,59.9783333333,16.1813333333
781.26,10.011,63.8295,60.1475,52.7006666667,7.93766666667,15.1116666667,11.4836666667,16.4483333333,13.1206666667,25.5863333333,7.71933333333,10.1473333333,59.7926666667,16.4483333333
781.57,10.2496666667,64.458,60.4585,54.1666666667,8.91666666667,14.5833333333,11.278,16.778,13.7776666667,26.1666666667,8.22233333333,11.0836666667,60.639,16.5276666667
781.88,10.3573333333,64.154,60.5945,53.8806666667,9.52,14.9636666667,10.3573333333,15.9966666667,13.9586666667,26.298,8.096,11.139,60.2456666667,16.9176666667
782.19,10.5923333333,64.0955,59.0495,54.212,9.703,15.5686666667,10.064,16.2913333333,13.7336666667,25.994,7.89566666667,11.287,60.328,16.708
782.50,10.5473333333,64.467,58.8835,55.217,9.645,15.5666666667,9.842,15.99,13.9313333333,25.6346666667,7.558,11.1956666667,60.1523333333,16.9486666667
782.81,10.3683333333,65.039,59.3405,56.2413333333,10.2256666667,15.967,10.511,16.567,14.7956666667,26.1353333333,7.59766666667,11.054,60.24,16.9666666667
783.12,11.0536666667,66.019,59.801,56.995,11.2266666667,16.35,11.802,17.3576666667,15.659,26.828,8.40533333333,12.0896666667,61.0536666667,17.703
783.43,11.198,66.275,60.618,56.542,11.517,15.985,11.8366666667,17.1453333333,15.3466666667,27.0673333333,9.167,11.8076666667,61.2416666667,18.1026666667
783.74,11.1403333333,67.0175,60.482,55.877,11.4033333333,15.9356666667,11.696,16.9883333333,14.5616666667,27.456,9.21033333333,11.6666666667,61.0816666667,18.1286666667
784.05,10.768,66.3285,60.503,55.4283333333,10.709,15.2693333333,11.6503333333,17.1816666667,14.21,26.9786666667,8.94366666667,11.5033333333,61.2236666667,17.8286666667
784.36,8.90066666667,66.801,60.17,55.0776666667,10.006,14.6056666667,11.2903333333,16.995,13.4706666667,26.9116666667,8.06466666667,10.5436666667,61.41,17.5626666667
784.67,8.562,66.165,59.0345,54.2663333333,9.56566666667,14.5853333333,11.2193333333,17.1243333333,13.3743333333,27.0443333333,8.20766666667,9.92066666667,60.88,16.9176666667
784.98,8.35566666667,66.1205,58.1485,52.6426666667,8.85733333333,14.5556666667,11.19,17.3013333333,13.227,26.159,8.119,8.97533333333,60.673,16.4156666667
785.29,9.072,66.312,57.713,53.103,9.13133333333,14.657,12.0863333333,18.1736666667,13.7413333333,26.182,8.54,8.806,61.3773333333,16.3416666667
785.60,9.35933333333,65.412,58.326,52.4063333333,9.005,14.4966666667,11.9283333333,18.1573333333,13.8176666667,26.779,9.00533333333,8.562,61.3226666667,16.4453333333
785.91,9.19433333333,64.098,58.144,51.6633333333,8.63966666667,13.7183333333,11.5296666667,17.2796666667,12.4053333333,26.474,8.90233333333,7.677,60.2743333333,15.4993333333
786.22,9.13333333333,63.176,57.984,50.96,8.086,13.5833333333,10.9076666667,16.1433333333,11.431,25.218,8.02766666667,6.95166666667,60.2386666667,15.154
786.53,8.91366666667,63.1125,58.3405,50.9316666667,8.05366666667,14.073,11.2066666667,16.5373333333,11.694,25.5086666667,7.59533333333,6.592,60.1893333333,15.506
786.84,9.65666666667,63.5135,58.826,51.5766666667,8.47433333333,15.3713333333,11.4863333333,17.0326666667,12.5,25.8163333333,7.151,7.40433333333,60.5856666667,15.9626666667
787.14,10.4783333333,63.201,59.571,52.6126666667,9.59833333333,16.529,11.8536666667,17.7943333333,13.8613333333,26.375,7.59066666667,7.83833333333,60.946,16.474
787.45,10.0163333333,62.3775,59.1205,52.253,9.392,16.6393333333,11.1563333333,17.1823333333,14.142,25.977,6.78633333333,7.709,59.9076666667,16.0966666667
787.76,10.6636666667,61.241,58.501,52.5383333333,9.025,16.5726666667,11.0126666667,16.7606666667,13.5643333333,25.1946666667,6.28533333333,7.78933333333,59.1996666667,15.9816666667
788.07,11.735,61.8285,59.7835,53.515,9.596,17.2416666667,11.3873333333,17.295,13.9266666667,25.1003333333,6.335,8.74066666667,59.5026666667,17.054
788.38,12.566,61.389,60.5955,54.2856666667,10.0,18.2536666667,12.0103333333,17.2486666667,14.6296666667,25.291,6.693,9.709,59.9736666667,18.122
788.69,12.875,62.0455,61.256,54.4233333333,10.532,19.194,11.9273333333,17.0616666667,14.876,25.3026666667,7.31966666667,10.953,60.374,18.536
789.00,13.3173333333,63.397,62.0815,55.024,10.3136666667,19.9893333333,11.6956666667,18.049,15.3906666667,25.3323333333,6.991,11.829,60.4196666667,18.9263333333
789.31,12.439,63.6175,62.2765,55.5826666667,9.431,20.569,11.4093333333,17.6423333333,15.6366666667,24.4443333333,6.04366666667,11.789,60.6236666667,18.5093333333
789.62,12.5783333333,64.356,62.7155,55.3186666667,9.32433333333,20.2076666667,11.6213333333,17.8016666667,16.0786666667,24.802,6.23433333333,12.3326666667,60.6783333333,18.5943333333
789.92,13.2396666667,64.2445,62.469,55.409,10.0466666667,20.4516666667,11.5056666667,17.7813333333,16.3776666667,24.58,7.019,13.1846666667,60.2806666667,18.552
790.23,12.805,63.69,61.7945,55.181,9.632,20.1346666667,11.036,17.27,15.9786666667,24.0663333333,6.852,13.1703333333,59.6743333333,18.113
790.54,12.59,64.2615,61.279,54.336,8.90233333333,19.62,11.4663333333,16.681,15.7013333333,23.423,6.25166666667,13.051,59.061,18.0926666667
790.85,13.75,65.893,62.143,55.744,9.61333333333,19.4943333333,11.9943333333,17.6193333333,16.101,24.6133333333,7.411,13.6906666667,60.476,19.018
791.16,14.4703333333,66.6515,62.6805,55.8666666667,10.8603333333,19.976,12.846,18.592,17.4486666667,25.2406666667,8.36333333333,14.8016666667,60.319,19.8256666667
791.47,14.502,66.44,61.535,55.495,11.2023333333,20.103,13.7146666667,18.1656666667,18.0743333333,25.9156666667,8.71933333333,15.047,60.0666666667,19.1643333333
791.78,14.9773333333,66.758,61.3245,56.1643333333,12.3896666667,20.609,14.338,18.8433333333,18.7213333333,26.819,9.315,15.5556666667,59.6346666667,19.4216666667
792.08,14.211,65.5155,59.945,55.494,11.4486666667,19.245,13.843,18.631,18.1703333333,26.2123333333,7.98033333333,14.2726666667,58.41,18.631
792.39,13.3576666667,64.035,59.0025,55.1553333333,11.1726666667,18.898,13.912,18.0673333333,18.0056666667,26.5926666667,8.03333333333,13.7273333333,57.7406666667,18.6826666667
792.70,14.4686666667,64.3315,58.7455,54.243,12.0573333333,18.9253333333,14.4686666667,19.567,18.681,27.442,9.46266666667,14.2856666667,58.3333333333,20.055
793.01,15.1213333333,63.7715,58.281,54.2156666667,12.9013333333,19.292,15.1816666667,20.192,19.052,27.513,10.741,15.2716666667,58.0256666667,20.702
793.32,15.1486666667,63.8415,58.837,54.2833333333,13.1646666667,19.6573333333,15.9003333333,20.6493333333,20.168,27.5923333333,11.5416666667,15.0286666667,58.882,21.4606666667
793.62,15.494,63.3575,58.682,53.844,13.5053333333,19.5306666667,16.533,20.9853333333,20.7776666667,27.9903333333,12.1993333333,14.8413333333,59.3943333333,21.6386666667
793.93,15.1783333333,63.0475,58.844,54.4366666667,14.1563333333,19.4106666667,15.9953333333,21.95,20.607,29.0716666667,12.872,15.178,60.0116666667,22.1833333333
794.24,15.0156666667,62.446,59.173,54.005,14.3556666667,20.1546666667,16.7096666667,22.3656666667,20.3846666667,28.8256666667,12.8913333333,14.8433333333,60.0346666667,22.8826666667
794.55,15.2443333333,63.396,60.3245,54.5786666667,14.9886666667,20.876,17.577,23.0376666667,20.9896666667,29.579,14.0213333333,15.2446666667,61.206,23.4643333333
794.86,15.3083333333,63.5395,60.866,55.065,15.1383333333,21.3073333333,17.0346666667,23.2033333333,21.392,29.315,14.346,15.054,61.8846666667,24.1933333333
795.16,15.3476666667,64.5535,61.5745,55.177,14.8936666667,21.3333333333,17.0493333333,23.5176666667,21.135,29.1916666667,14.78,14.6383333333,62.1843333333,23.8866666667
795.47,16.1146666667,65.718,62.362,56.075,15.463,22.685,18.635,24.5256666667,22.0333333333,29.7933333333,15.8876666667,15.5196666667,63.3816666667,25.0353333333
795.78,16.2456666667,66.1615,61.995,55.5276666667,15.6283333333,22.2786666667,18.5466666667,24.074,21.4366666667,28.5353333333,15.6566666667,14.9833333333,63.0473333333,24.2703333333
796.09,16.85,66.695,62.426,56.664,15.9766666667,22.88,19.6113333333,24.0066666667,21.5833333333,29.2476666667,15.413,15.2433333333,63.5673333333,24.542
796.40,16.539,66.383,62.128,56.5106666667,14.9223333333,22.667,18.922,23.7163333333,21.5316666667,29.021,14.213,13.9293333333,63.1773333333,23.8583333333
796.70,16.8503333333,66.879,61.917,56.8276666667,15.2103333333,22.6743333333,18.49,24.258,21.0066666667,29.658,14.2773333333,14.4193333333,62.6236666667,23.5793333333
797.01,17.774,68.952,62.6065,58.177,15.9283333333,23.765,18.9666666667,25.355,21.465,30.863,14.6223333333,14.8493333333,63.0323333333,24.361
797.32,18.1923333333,68.48,62.7375,58.2323333333,15.1413333333,23.7476666667,18.8543333333,24.6403333333,21.589,30.7713333333,14.5653333333,14.306,62.349,24.122
797.63,18.3173333333,69.369,63.409,59.0126666667,14.8993333333,23.9846666667,18.9893333333,24.7443333333,22.115,31.5513333333,14.344,14.2563333333,62.197,23.5173333333
797.93,18.829,69.0645,63.195,59.9,14.8866666667,24.5953333333,18.27,24.5663333333,22.6243333333,32.186,14.269,13.857,62.4006666667,24.0956666667
798.24,18.919,69.775,63.829,59.94,14.6546666667,24.7146666667,18.108,24.835,21.7116666667,32.9426666667,14.084,13.8736666667,62.823,23.964
798.55,18.969,69.5335,64.593,60.14,13.7846666667,24.3976666667,17.536,24.5196666667,21.3176666667,32.937,13.083,13.7846666667,63.19,24.3976666667
798.85,19.1,69.192,64.371,59.596,13.1006666667,23.5686666667,16.376,23.5386666667,20.753,32.813,12.4273333333,13.4986666667,62.259,23.8446666667
799.16,20.0186666667,69.879,65.363,60.5833333333,13.2526666667,24.0223333333,17.1943333333,24.0843333333,21.26,33.7366666667,13.0666666667,14.7113333333,63.4386666667,25.0466666667
799.47,19.874,69.3395,65.0945,60.3146666667,13.0816666667,24.0563333333,16.3206666667,24.2766666667,20.8803333333,33.4276666667,13.2703333333,14.3713333333,63.019,24.6543333333
799.78,19.6206666667,70.0865,65.8475,60.3083333333,13.8726666667,24.2456666667,16.6666666667,24.3093333333,20.97,33.751,13.7123333333,14.9003333333,63.1983333333,24.984
800.08,18.7416666667,71.3355,66.5665,60.1743333333,12.985,23.8956666667,16.0976666667,23.695,20.181,33.3666666667,12.55,14.1233333333,63.956,24.7323333333
800.39,17.4946666667,70.8075,67.1325,59.1443333333,11.7666666667,22.8433333333,14.5273333333,22.4636666667,18.9096666667,31.3663333333,10.973,13.5956666667,62.8363333333,23.2576666667
800.70,16.7903333333,71.9045,67.778,58.9416666667,11.5693333333,22.6453333333,13.8976666667,22.0106666667,18.342,30.723,10.1586666667,13.5803333333,63.1396666667,22.9276666667
801.00,16.5426666667,71.7325,66.153,57.3503333333,11.371,22.3876666667,13.4253333333,20.8996666667,16.9323333333,29.0116666667,10.1666666667,13.815,62.345,22.458
801.31,16.382,71.8015,64.339,55.3306666667,10.732,21.251,13.5393333333,20.398,15.885,27.4696666667,9.55933333333,14.57,61.1936666667,21.144
801.62,16.8803333333,72.436,63.996,55.3776666667,11.111,22.0086666667,14.0313333333,20.94,17.735,27.7066666667,10.114,15.3846666667,61.8233333333,21.4743333333
801.92,16.4536666667,72.3405,62.819,55.3193333333,12.1986666667,22.305,14.2196666667,20.9573333333,18.7943333333,28.688,11.454,15.922,61.631,21.4183333333
802.23,15.3983333333,73.478,63.1525,56.3046666667,12.9346666667,22.391,15.471,21.5216666667,19.058,29.3116666667,12.0653333333,15.5073333333,62.246,21.413
802.54,15.0293333333,73.308,63.155,56.696,13.7556666667,22.4526666667,15.5383333333,21.5066666667,18.923,29.8033333333,12.409,15.0656666667,61.8266666667,21.1063333333
802.84,14.8803333333,74.7515,63.812,57.4583333333,13.5176666667,22.4676666667,15.3593333333,20.5893333333,19.5213333333,30.2763333333,11.9336666667,14.6593333333,62.2836666667,21.0313333333
803.15,16.501,76.464,64.696,59.521,14.6226666667,24.7143333333,16.4273333333,21.9886666667,20.3683333333,32.081,13.002,16.538,63.3883333333,22.9096666667
803.46,18.1586666667,75.9825,64.7925,59.7163333333,15.502,25.1456666667,17.54,22.0523333333,20.5966666667,32.4603333333,13.0276666667,16.9213333333,63.1003333333,23.4713333333
803.76,18.575,75.627,63.8495,59.542,16.3213333333,25.082,18.575,21.7736666667,20.6106666667,33.079,13.813,16.2846666667,63.795,23.7366666667
804.07,18.1523333333,75.489,61.848,59.2393333333,16.0866666667,25.0726666667,17.8986666667,21.087,19.855,32.7533333333,13.406,15.0726666667,63.261,23.0796666667
804.38,18.498,75.7345,63.1125,60.283,16.0316666667,24.5193333333,18.063,21.5816666667,20.6746666667,33.7686666667,13.2753333333,15.3793333333,63.4383333333,24.5916666667
804.68,17.7433333333,75.849,63.636,61.0443333333,16.1736666667,25.082,17.8893333333,22.0516666667,20.8103333333,34.684,13.399,15.334,64.403,25.776
804.99,18.126,75.568,62.4865,61.2973333333,15.6396666667,24.7926666667,18.09,21.4413333333,20.3603333333,34.1263333333,13.2253333333,15.7476666667,63.3513333333,25.91
805.30,18.7143333333,75.916,62.069,60.8833333333,15.23,25.467,18.6423333333,20.7253333333,20.0073333333,33.2976666667,12.7516666667,15.8763333333,62.8953333333,26.1496666667
805.60,19.5826666667,75.0795,62.46,60.7986666667,15.9423333333,26.1223333333,18.805,21.2086666667,20.396,33.4746666667,13.3263333333,16.7903333333,62.9906666667,26.9
805.91,19.4976666667,74.416,62.049,61.1466666667,15.888,26.0083333333,19.5326666667,20.771,20.7003333333,32.8733333333,13.128,16.7373333333,63.588,27.247
806.21,19.4736666667,73.5265,61.9475,59.7193333333,16.4913333333,25.368,19.298,20.8773333333,20.386,32.6316666667,13.544,17.158,62.807,26.9473333333
806.52,18.5536666667,72.0635,61.111,58.448,15.6963333333,23.104,18.73,19.824,19.224,31.9573333333,12.6276666667,16.155,61.9396666667,25.4323333333
806.83,17.3656666667,70.7025,59.067,57.3723333333,14.6053333333,22.0473333333,17.8543333333,18.728,18.414,31.272,12.0896666667,16.1773333333,60.692,24.3883333333
807.13,18.131,71.548,59.8325,58.577,14.6793333333,22.5943333333,17.957,19.2466666667,18.8283333333,31.2763333333,12.134,17.1546666667,61.1226666667,25.3486666667
807.44,20.7006666667,73.3545,62.4735,60.2616666667,16.7023333333,23.9913333333,20.099,21.1253333333,20.453,32.6606666667,13.836,19.3206666667,63.0573333333,26.6453333333
807.74,20.616,74.185,61.902,60.7243333333,16.522,24.3116666667,19.9996666667,21.087,21.051,32.971,13.6593333333,19.0576666667,64.058,25.0723333333
808.05,19.641,74.074,60.9425,60.4936666667,14.2533333333,22.4843333333,19.08,19.4163333333,19.4536666667,31.463,11.7843333333,17.0223333333,63.2623333333,22.9703333333
808.35,17.4893333333,72.4455,60.3905,59.013,13.4713333333,20.1683333333,17.145,18.0253333333,18.3696666667,30.157,10.3713333333,14.3513333333,61.6916666667,21.4313333333
808.66,15.8883333333,73.473,60.2995,59.6806666667,13.1736666667,18.3633333333,15.6886666667,17.2056666667,17.5253333333,30.459,9.22133333333,13.2136666667,61.9163333333,21.078
808.97,15.0206666667,74.074,60.0,59.177,11.975,17.7776666667,13.9093333333,15.8023333333,16.5433333333,30.3703333333,7.77766666667,12.181,61.0286666667,20.4523333333
809.27,14.2553333333,75.127,61.0405,58.2483333333,11.3793333333,16.6243333333,11.929,15.7363333333,16.2436666667,31.1333333333,7.06466666667,11.252,59.8983333333,19.543
