wavelength,Back_TanLarf,Belly_TanLarf,Breast_TanLarf,Crissum_TanLarf,Crown_TanLarf,DorTail_TanLarf,Patch10_TanLarf,Patch11_TanLarf,Patch12_TanLarf,Patch13_TanLarf,Patch14_TanLarf,Patch15_TanLarf,Rump_TanLarf,Throat_TanLarf,WingTip_TanLarf
509.97,7.37683333333,58.9525,5.14191666667,39.4353333334,15.4370833333,6.811,9.79633333333,48.4460833333,22.8390833334,12.7638333334,20.2639166667,44.5295833333,61.1949166667,8.04775,8.07725
510.32,7.39591666666,58.96875,5.14491666666,39.4926666667,15.4830833334,6.80791666667,9.83116666667,48.5365833333,22.7204166667,12.7301666666,20.1925,44.6631666667,61.346,8.07541666666,8.07925
510.66,7.42008333332,59.0269166667,5.14975,39.5356666667,15.5271666667,6.816,9.85758333332,48.6216666667,22.5895,12.7015833333,20.1144166667,44.7829166667,61.49325,8.08983333333,8.09291666667
511.01,7.45724999999,59.095,5.17808333333,39.6329166666,15.5981666667,6.87216666667,9.90733333334,48.7206666667,22.5061666666,12.7,20.0806666666,44.9295833333,61.6440833333,8.14575,8.12283333333
511.36,7.48099999999,59.1543333333,5.19183333333,39.706,15.6529166667,6.88691666666,9.91358333333,48.8073333334,22.38175,12.6795833333,20.02775,45.0535,61.7751666667,8.17841666667,8.13141666667
511.70,7.50725,59.1908333333,5.20658333333,39.7504166667,15.71175,6.91366666666,9.94874999998,48.862,22.2793333333,12.6575833333,19.9615833333,45.1514166667,61.8970833333,8.21366666667,8.155
512.05,7.51441666667,59.2900833333,5.20183333333,39.8346666667,15.7489166667,6.90708333333,9.96383333334,48.9766666667,22.1654166667,12.61975,19.90125,45.2850833333,62.0464166667,8.23366666667,8.15433333333
512.40,7.50916666666,59.349,5.19266666667,39.8739166667,15.785,6.90641666667,9.97266666666,49.0299166667,22.0490833333,12.58,19.8219166667,45.3904166667,62.1866666667,8.24341666667,8.15433333333
512.75,7.52183333333,59.4153333333,5.18866666667,39.9490833334,15.8431666666,6.91783333333,9.99291666666,49.1200833333,21.9511666667,12.5428333333,19.7691666667,45.5321666667,62.3674166667,8.28108333333,8.177
513.09,7.52475000001,59.5095,5.17491666667,40.031,15.8861666667,6.9205,10.0078333333,49.1925833333,21.8464166667,12.4865833333,19.7055,45.6238333333,62.551,8.30133333334,8.18808333333
513.44,7.53649999999,59.5295833333,5.15866666667,40.0694166667,15.9255833333,6.92008333333,10.0050833334,49.235,21.7399166667,12.4473333333,19.6203333333,45.7403333333,62.7228333333,8.31425,8.185
513.79,7.55308333332,59.5775,5.15308333334,40.1469166667,15.9703333334,6.94408333333,10.01675,49.3396666667,21.6556666666,12.4410833334,19.56525,45.873,62.8856666667,8.34883333333,8.18225
514.13,7.5465,59.66975,5.151,40.229,16.0275833334,6.95316666667,10.03875,49.4521666667,21.5608333334,12.4069166666,19.5160833333,46.0326666667,63.0785833334,8.37425,8.18316666667
514.48,7.54475,59.7099166667,5.14691666667,40.2794166667,16.0793333334,6.95966666667,10.0450833333,49.5038333333,21.4536666667,12.3703333334,19.4661666667,46.1505,63.2445833333,8.40625,8.17633333334
514.83,7.55858333332,59.8165833334,5.15583333333,40.3805833333,16.1320833333,6.94983333334,10.0778333333,49.6593333333,21.3291666667,12.343,19.4324166666,46.3495833333,63.5140833333,8.42725000001,8.17583333333
515.17,7.56716666667,59.9170833333,5.15725,40.4710833334,16.1996666667,6.96675,10.1204166667,49.7758333334,21.2226666667,12.3175833333,19.3888333334,46.5721666666,63.7869166667,8.46424999999,8.20408333333
515.52,7.55074999999,59.9018333333,5.1455,40.4859166667,16.2075,6.94691666667,10.1208333333,49.8284166666,21.05175,12.26275,19.3045833333,46.7286666667,63.9754166666,8.48216666667,8.18508333333
515.87,7.54191666668,59.8990833333,5.15591666667,40.5014166667,16.2418333333,6.9635,10.157,49.9423333333,20.8914166667,12.2195,19.2329166666,46.8773333333,64.1855833333,8.5055,8.21325
516.21,7.54908333333,59.8363333333,5.1585,40.502,16.2511666667,6.96266666667,10.1855,49.9996666667,20.7344166667,12.1395,19.1556666667,47.0081666667,64.3265833333,8.54041666666,8.21583333334
516.56,7.56158333334,59.8698333333,5.16233333333,40.5643333333,16.2825,6.9655,10.20825,50.116,20.5849166667,12.1115833333,19.0931666667,47.1854166667,64.5633333333,8.55591666667,8.22433333333
516.91,7.57758333333,59.9315833333,5.18808333333,40.6113333333,16.338,6.9925,10.2466666667,50.2679166667,20.46775,12.1026666667,19.0471666667,47.4026666667,64.8023333333,8.60441666666,8.231
517.25,7.60866666668,60.0064166666,5.21358333334,40.6826666667,16.3985,7.02808333333,10.29325,50.4101666667,20.365,12.08925,19.0439166667,47.5934166667,65.0515833333,8.63658333332,8.25725
517.60,7.62041666666,59.9735,5.2245,40.6744166667,16.4215833333,7.02375,10.3041666667,50.4281666667,20.2310833333,12.0376666667,18.97925,47.6709166667,65.1773333334,8.65808333334,8.26683333333
517.95,7.64641666666,59.9806666667,5.22375,40.6940833334,16.4398333333,7.03641666666,10.3271666667,50.4515833333,20.1135833333,12.00575,18.9185833333,47.7605,65.3103333333,8.68641666668,8.27116666666
518.29,7.67900000001,59.9909166667,5.23116666667,40.73625,16.4629166667,7.04366666667,10.349,50.5045,20.02975,11.9639166667,18.8618333333,47.8529166667,65.4509166667,8.71558333333,8.28141666667
518.64,7.66166666666,59.9516666667,5.1965,40.7386666666,16.4685833334,7.029,10.3306666667,50.4675,19.9255833333,11.9138333333,18.77125,47.858,65.52025,8.72058333334,8.27208333334
518.99,7.65900000001,59.9444166666,5.1775,40.7476666666,16.4793333333,7.01783333333,10.3361666667,50.4788333333,19.82625,11.8658333334,18.7006666667,47.8856666667,65.6105833333,8.73633333332,8.27475
519.33,7.68824999999,60.0214166667,5.18666666667,40.8386666667,16.5428333333,7.02658333333,10.3634166667,50.5733333333,19.7713333333,11.8451666667,18.6740833333,47.9784166666,65.768,8.76599999999,8.27708333333
519.68,7.69225000001,60.0208333333,5.16491666667,40.8745,16.58275,7.00966666667,10.35025,50.5595833333,19.6881666667,11.7968333333,18.6054166667,48.03125,65.8564166667,8.77874999999,8.25741666666
520.02,7.67941666666,60.0883333334,5.14025,40.9293333333,16.61675,7.00366666667,10.3490833333,50.592,19.6020833333,11.7590833334,18.5290833334,48.0865833333,65.9823333333,8.77749999999,8.22383333333
520.37,7.66683333333,60.1044166666,5.12025,40.95875,16.6556666667,7.00033333333,10.3573333333,50.576,19.5025,11.7129166667,18.456,48.1114166667,66.0844166667,8.79541666666,8.203
520.72,7.643,60.07175,5.08616666667,40.9734166667,16.67775,6.971,10.34675,50.5184166667,19.36675,11.6563333334,18.3755,48.107,66.1449166667,8.78325,8.18366666667
521.06,7.64800000001,60.1200833334,5.10091666667,41.0513333333,16.7504166667,6.97966666667,10.3704166667,50.5705,19.2985833333,11.634,18.31675,48.1853333334,66.3141666667,8.82958333334,8.20633333333
521.41,7.66749999999,60.2165833333,5.1025,41.1585,16.8261666667,7.00733333333,10.39675,50.6689166666,19.2349166667,11.6255833333,18.2730833334,48.33725,66.5549166667,8.86583333332,8.229
521.75,7.66433333334,60.2073333333,5.10533333334,41.22225,16.8878333333,7.00341666667,10.3945,50.69875,19.12775,11.5778333333,18.2075833333,48.4045,66.7170833333,8.87841666667,8.22725
522.10,7.67650000001,60.2325833333,5.11475,41.2683333334,16.95125,7.01766666667,10.4280833333,50.7568333334,19.0066666667,11.568,18.1421666666,48.5021666666,66.8915833333,8.91608333333,8.23783333333
522.45,7.70225000001,60.32125,5.12625,41.36425,17.02175,7.02516666667,10.4579166667,50.8874166667,18.9009166667,11.528,18.102,48.6979166667,67.21775,8.94650000001,8.2365
522.79,7.71541666667,60.3138333334,5.145,41.4060833333,17.0826666667,7.04283333333,10.4966666667,50.9315,18.7788333333,11.5021666667,18.0381666666,48.8285833333,67.4678333334,8.98183333334,8.2205
523.14,7.74116666666,60.3234166666,5.16158333333,41.4650833333,17.1490833333,7.0835,10.5428333333,50.99125,18.675,11.47325,17.9745833334,48.99225,67.76975,9.02575000001,8.26291666667
523.48,7.76208333333,60.3533333333,5.17841666667,41.5343333333,17.2095833333,7.1065,10.5765,51.0699166667,18.559,11.4488333333,17.93325,49.1555,68.067,9.06825000001,8.27633333333
523.83,7.78925,60.4598333333,5.18425,41.6338333333,17.30675,7.13466666666,10.6134166667,51.21225,18.4746666667,11.4486666667,17.912,49.4014166667,68.4655833333,9.12249999999,8.32333333333
524.17,7.82133333334,60.54075,5.21683333333,41.7051666667,17.3770833334,7.15625,10.6510833333,51.3440833333,18.391,11.4218333333,17.8789166666,49.599,68.792,9.16733333333,8.35741666666
524.52,7.84058333333,60.5973333334,5.224,41.76375,17.4320833334,7.17491666667,10.6800833333,51.4466666667,18.3116666666,11.3859166667,17.8345833333,49.7745833333,69.0991666667,9.20774999999,8.3605
524.87,7.82925000001,60.5865,5.19825,41.774,17.4366666667,7.16025,10.6858333333,51.4440833333,18.1751666667,11.3169166667,17.73525,49.8740833334,69.3038333333,9.21541666667,8.33383333334
525.21,7.82291666667,60.5995833333,5.18191666667,41.8188333333,17.45825,7.15291666667,10.7066666667,51.4890833333,18.0456666666,11.2515833333,17.6585,49.9988333333,69.5530833334,9.21991666666,8.32533333333
525.56,7.83783333334,60.678,5.1895,41.8883333333,17.5028333334,7.16683333333,10.7405833333,51.6121666667,17.9578333333,11.2093333333,17.6050833333,50.2021666667,69.8964166666,9.2505,8.345
525.90,7.83333333334,60.7573333333,5.18741666666,41.9584166667,17.54625,7.17633333333,10.749,51.7246666667,17.8470833333,11.1663333333,17.5496666667,50.415,70.2244166667,9.26724999999,8.34566666667
526.25,7.83908333333,60.783,5.19633333333,41.998,17.5979166667,7.1965,10.77725,51.8245,17.7344166667,11.1375,17.4775,50.6039166667,70.51225,9.29725000001,8.35675
526.59,7.85066666668,60.9085833333,5.20125,42.1139166666,17.65825,7.20708333333,10.8093333334,51.979,17.6421666666,11.1016666667,17.4428333333,50.80925,70.8585,9.33016666667,8.35441666667
526.94,7.85066666666,61.0384166667,5.199,42.2075833333,17.708,7.19758333333,10.8268333333,52.109,17.5530833333,11.0716666666,17.3943333334,51.0038333334,71.1779166667,9.36458333334,8.34008333334
527.28,7.86858333333,61.1336666667,5.201,42.313,17.7591666667,7.20425,10.86275,52.2248333333,17.49825,11.0468333333,17.3475833333,51.1710833333,71.4501666667,9.39158333333,8.34441666667
527.63,7.88058333333,61.16525,5.205,42.3535833333,17.7965833333,7.21183333333,10.8801666667,52.2709166667,17.4185,11.0205,17.2944166667,51.2265,71.6179166667,9.41716666666,8.34208333333
527.97,7.88700000001,61.1870833333,5.2005,42.41725,17.84225,7.217,10.9055,52.3078333333,17.3664166667,10.998,17.2455833333,51.2951666667,71.7826666667,9.44633333333,8.34325
528.32,7.89166666667,61.1826666667,5.19591666667,42.4343333333,17.8685833333,7.21433333333,10.9209166667,52.302,17.3000833333,10.9755833333,17.1861666667,51.3110833333,71.8770833333,9.47183333334,8.34733333333
528.66,7.90075,61.1748333334,5.19591666667,42.46575,17.899,7.22125,10.9383333333,52.3099166667,17.2483333334,10.9623333333,17.1411666667,51.3245833333,71.95275,9.497,8.35383333333
529.01,7.89533333334,61.2100833333,5.18233333333,42.5039166667,17.9345833333,7.20833333333,10.9418333333,52.3184166667,17.197,10.94075,17.0900833334,51.34825,72.0598333333,9.50941666667,8.3315
529.35,7.88391666666,61.1776666666,5.16558333333,42.5148333333,17.95675,7.19916666667,10.9433333333,52.2768333333,17.1238333333,10.9195833333,17.0245,51.309,72.0960833333,9.5305,8.31158333333
529.70,7.888,61.1696666667,5.158,42.5403333333,17.99875,7.196,10.9649166667,52.2486666667,17.0693333333,10.8971666667,16.9728333333,51.2858333333,72.1544166667,9.56416666667,8.30841666666
530.04,7.89449999999,61.1749166667,5.15466666667,42.58475,18.0459166667,7.19541666667,10.9839166666,52.19975,17.012,10.8729166667,16.9175,51.2403333333,72.215,9.603,8.30658333333
530.39,7.89249999999,61.1449166666,5.14266666667,42.5974166667,18.097,7.187,10.9974166667,52.14275,16.9315,10.83975,16.8380833333,51.2145833333,72.2851666667,9.63241666666,8.31666666667
530.73,7.89891666666,61.0880833333,5.13241666667,42.5990833333,18.1495,7.18733333333,11.0175833333,52.0673333333,16.8471666667,10.795,16.7628333333,51.1771666667,72.3541666667,9.65699999999,8.31966666667
531.08,7.90175,61.0555,5.12316666666,42.6004166666,18.2089166667,7.1895,11.0344166667,51.9981666667,16.7380833334,10.7548333333,16.6809166667,51.1609166666,72.45825,9.70091666666,8.32575
531.42,7.90883333334,61.0275833334,5.12483333334,42.6628333334,18.2780833333,7.19633333333,11.05925,51.9783333333,16.6366666667,10.7191666667,16.6075,51.2238333334,72.6364166667,9.74525000001,8.331
531.77,7.91974999999,61.0178333333,5.12883333333,42.6843333333,18.3321666667,7.20333333333,11.088,51.9608333334,16.5124166667,10.6955833333,16.5416666667,51.2686666666,72.7786666667,9.79225000001,8.33475
532.11,7.93975,61.06925,5.15025,42.77225,18.4146666667,7.226,11.1316666667,52.0135,16.4361666666,10.6869166667,16.50675,51.3816666667,73.0040833333,9.843,8.35808333333
532.46,7.95816666667,61.1273333333,5.14808333334,42.8653333334,18.49775,7.23058333333,11.1610833333,52.0690833334,16.3464166667,10.6683333333,16.4656666667,51.4998333333,73.2595833333,9.88375000001,8.3685
532.80,7.98174999999,61.137,5.161,42.9236666667,18.56975,7.24616666667,11.1993333333,52.1049166666,16.2733333333,10.6521666667,16.427,51.5761666667,73.4294166667,9.94049999998,8.40008333333
533.15,8.00641666666,61.1765833333,5.1615,42.9861666666,18.6519166667,7.25425,11.2438333333,52.12175,16.2078333333,10.6429166666,16.3990833333,51.6585833333,73.6213333333,9.98291666666,8.41833333333
533.49,8.01658333334,61.1528333333,5.16233333333,43.0274166666,18.7035,7.261,11.2655,52.0999166667,16.1433333333,10.6189166667,16.3328333333,51.6841666667,73.7743333334,10.012,8.42575
533.84,8.01658333334,61.1483333333,5.14375,43.0613333333,18.7585,7.25108333333,11.2876666667,52.0935,16.0665,10.5903333333,16.2734166667,51.7454166667,73.9199166667,10.03725,8.42433333333
534.18,8.02449999999,61.1219166667,5.14008333334,43.0945,18.7961666667,7.25691666667,11.2961666667,52.0476666667,16.0003333333,10.5680833333,16.2144166667,51.7525833333,74.0363333333,10.0686666667,8.42408333334
534.52,8.03574999999,61.086,5.13933333333,43.1251666667,18.8553333333,7.26666666667,11.3070833333,52.0073333333,15.925,10.5575,16.146,51.74175,74.1300833333,10.1078333333,8.43608333334
534.87,8.02666666666,61.0539166667,5.12216666667,43.1414166667,18.9031666667,7.26191666666,11.3204166667,51.9476666667,15.8398333333,10.5256666667,16.0800833333,51.7161666667,74.2395,10.1298333333,8.42033333333
535.21,8.04758333333,61.0633333334,5.12225,43.1821666667,18.973,7.26741666667,11.358,51.905,15.7879166667,10.5101666667,16.0400833333,51.6956666667,74.34525,10.17675,8.42783333333
535.56,8.05491666668,61.07775,5.11908333333,43.2383333333,19.0429166667,7.26583333333,11.3795,51.8671666667,15.7466666667,10.4810833333,15.98675,51.6999166667,74.4985833333,10.2095,8.42483333333
535.90,8.06733333333,61.0593333333,5.10175,43.3049166667,19.1179166667,7.26016666667,11.4028333333,51.8060833334,15.6781666667,10.44325,15.926,51.686,74.6284166666,10.24775,8.41708333334
536.25,8.05925000001,61.0439166667,5.08916666667,43.30275,19.174,7.25241666667,11.4281666667,51.7206666667,15.619,10.412,15.8596666666,51.6601666666,74.7040833333,10.2785833333,8.41458333333
536.59,8.05158333334,60.968,5.08325,43.3015833333,19.2115833333,7.24016666667,11.4406666667,51.6240833334,15.5373333333,10.3725833333,15.7893333334,51.62875,74.80725,10.2974166666,8.39991666666
536.93,8.05466666666,60.9396666666,5.09516666667,43.3184166667,19.2648333333,7.24475,11.4504166666,51.57675,15.4705833333,10.3385,15.7251666667,51.6256666666,74.9099166667,10.33625,8.40525
537.28,8.04558333334,60.981,5.08666666666,43.3735,19.3286666667,7.232,11.4658333333,51.5710833334,15.3965,10.2978333333,15.6845,51.6736666667,75.0954166667,10.3593333333,8.40183333334
537.62,8.05225000001,60.9448333333,5.10266666667,43.3908333333,19.37875,7.23516666667,11.4811666667,51.5234166667,15.3236666667,10.2733333333,15.6390833333,51.665,75.2270833333,10.395,8.40974999999
537.97,8.08158333334,60.9940833333,5.12408333333,43.4639166667,19.4805,7.24866666667,11.5438333333,51.54975,15.2711666667,10.2669166667,15.612,51.752,75.4878333333,10.4491666667,8.43408333334
538.31,8.08066666667,61.0025,5.12483333333,43.51675,19.5504166667,7.25266666667,11.59325,51.5385833333,15.19225,10.2255,15.5625833333,51.81975,75.76125,10.4979166667,8.43600000001
538.65,8.11883333334,61.0753333333,5.1535,43.6413333333,19.66725,7.27525,11.6545,51.6115833333,15.134,10.2270833333,15.5249166667,51.9604166666,76.1754166667,10.5691666667,8.47641666668
539.00,8.11775,61.0634166666,5.15541666667,43.6805833333,19.7290833334,7.278,11.6915833333,51.60175,15.0419166667,10.1865,15.4354166667,52.0556666667,76.5328333333,10.6100833333,8.47958333334
539.34,8.09850000001,61.0393333333,5.136,43.704,19.7748333333,7.26933333334,11.7028333333,51.57475,14.9088333333,10.1341666667,15.3430833333,52.1056666667,76.8176666667,10.6319166667,8.47366666666
539.69,8.11249999999,61.0289166666,5.13916666667,43.7111666667,19.8246666667,7.29216666666,11.7300833333,51.5731666667,14.834,10.1081666667,15.2791666667,52.1795,77.10825,10.6749166667,8.48174999999
540.03,8.13341666668,61.0611666667,5.176,43.8131666667,19.8978333334,7.3235,11.76825,51.6136666667,14.7616666667,10.09775,15.2591666667,52.2965,77.4804166667,10.7301666667,8.50566666667
540.37,8.14625,61.1228333333,5.1835,43.8916666666,19.9738333333,7.3375,11.795,51.6583333333,14.702,10.0845,15.22775,52.39475,77.7730833333,10.7815833334,8.52524999999
540.72,8.14558333332,61.1319166667,5.18808333333,43.9461666667,20.0056666667,7.34975,11.8221666667,51.66475,14.6573333333,10.0606666667,15.1878333333,52.4441666667,77.9805833333,10.8106666667,8.52624999999
541.06,8.15166666667,61.0760833333,5.19425,43.9431666667,20.0349166667,7.34266666667,11.8401666667,51.60325,14.5994166667,10.04975,15.1325,52.42375,78.0573333334,10.8431666667,8.52883333333
541.40,8.15033333332,61.0925833333,5.19033333334,43.9869166667,20.07675,7.32525,11.8441666667,51.5980833333,14.5399166667,10.0170833333,15.0764166667,52.4310833333,78.2263333333,10.8610833333,8.51649999999
541.75,8.16083333334,61.1019166667,5.19125,44.0461666666,20.1299166667,7.331,11.8638333333,51.5894166667,14.4993333333,10.0091666667,15.0305833334,52.4339166667,78.3469166667,10.8959166667,8.51516666666
542.09,8.17649999999,61.0965833333,5.206,44.106,20.1856666667,7.34391666667,11.893,51.551,14.4695,10.013,14.9965,52.3848333334,78.4125833333,10.9395833333,8.52808333333
542.43,8.17575000001,61.0079166667,5.2145,44.0741666667,20.2185,7.34341666667,11.9088333333,51.4504166666,14.4121666667,9.98874999999,14.9388333333,52.2538333334,78.3618333333,10.9696666666,8.53100000001
542.78,8.17841666667,60.986,5.21758333333,44.0995,20.26775,7.3365,11.90925,51.3803333333,14.3673333333,9.97175000002,14.8863333333,52.1618333333,78.3654166667,10.99775,8.53033333333
543.12,8.19949999999,60.9791666667,5.22625,44.1488333333,20.3443333333,7.34591666667,11.93325,51.3093333333,14.3255833333,9.96775,14.8399166667,52.0913333334,78.39,11.043,8.53516666666
543.46,8.19058333334,60.9056666666,5.22766666666,44.1581666667,20.3964166666,7.319,11.93,51.1729166667,14.25225,9.9375,14.7725,51.9479166667,78.3734166667,11.0693333333,8.52691666667
543.81,8.19916666666,60.85675,5.22283333333,44.1584166667,20.4671666667,7.316,11.947,51.0705833333,14.2096666667,9.90808333334,14.70525,51.82075,78.3775,11.1201666667,8.52425
544.15,8.23375,60.7971666667,5.24966666667,44.1826666667,20.5383333333,7.33508333333,11.9981666667,50.9653333333,14.1699166667,9.92208333335,14.6570833333,51.7088333333,78.4003333333,11.1871666667,8.56108333332
544.49,8.24424999999,60.7784166667,5.24841666667,44.2043333333,20.6311666667,7.33341666667,12.0235,50.8745833333,14.0985,9.90858333333,14.5994166667,51.6415,78.4936666667,11.2354166667,8.56275000001
544.84,8.26774999999,60.8190833333,5.26341666666,44.30625,20.73525,7.36358333333,12.0778333333,50.8500833333,14.0454166666,9.91725,14.5786666666,51.628,78.7165,11.3031666667,8.58533333333
545.18,8.3145,60.8678333333,5.30066666667,44.3986666667,20.86575,7.42225,12.1603333333,50.8285833333,14.0378333333,9.94958333335,14.5854166667,51.6109166667,78.8800833333,11.4036666667,8.63966666666
545.52,8.30649999999,60.8071666667,5.29991666667,44.4038333334,20.9210833333,7.427,12.17725,50.7215833334,13.9703333333,9.92900000001,14.5355,51.5249166667,78.9709166666,11.4625833333,8.64274999999
545.87,8.32483333333,60.8694166666,5.31416666666,44.4673333333,21.03225,7.431,12.2259166667,50.7325,13.9185833333,9.92791666665,14.5060833333,51.54,79.2083333333,11.5346666667,8.64633333332
546.21,8.32091666667,60.9463333333,5.28441666667,44.5685,21.1169166666,7.42416666667,12.24525,50.7226666667,13.87625,9.89933333333,14.4669166667,51.57925,79.43975,11.5893333333,8.64158333333
546.55,8.31725,60.9733333333,5.26783333333,44.638,21.2133333333,7.41816666666,12.2863333333,50.6898333333,13.8253333333,9.88675000002,14.4274166667,51.58225,79.6321666667,11.641,8.64933333333
546.90,8.35133333334,60.966,5.2835,44.699,21.2946666666,7.43458333334,12.3328333333,50.6496666667,13.8119166667,9.89058333333,14.403,51.53825,79.7875,11.726,8.68124999999
547.24,8.36591666667,61.0190833333,5.28358333333,44.7963333333,21.3821666667,7.46483333333,12.3945,50.6615,13.7940833333,9.88858333332,14.38975,51.5458333334,79.9775833333,11.7914166667,8.70475000001
547.58,8.35358333334,61.0248333334,5.27733333333,44.8435,21.4469166667,7.44783333333,12.4139166667,50.5985833333,13.7309166667,9.86924999999,14.3225,51.4711666666,80.0330833333,11.82225,8.69708333333
547.92,8.32933333334,61.0915,5.25583333333,44.9203333333,21.5305,7.43858333333,12.4294166667,50.55575,13.6760833334,9.83533333332,14.2799166667,51.4243333333,80.1433333333,11.867,8.66458333334
548.27,8.32133333334,61.1205,5.23825,44.9920833333,21.6015833333,7.41383333333,12.4550833334,50.4699166667,13.643,9.80275000001,14.23175,51.3308333333,80.2381666667,11.9130833333,8.66325000001
548.61,8.28708333333,61.1125,5.20566666666,44.9973333333,21.666,7.398,12.441,50.3798333333,13.5660833333,9.73366666665,14.1468333333,51.2016666667,80.2579166667,11.9450833333,8.62850000001
548.95,8.24766666668,61.0445833333,5.14841666667,44.9776666667,21.6873333334,7.34991666667,12.4200833334,50.1955,13.4613333333,9.66166666666,14.0354166667,51.06275,80.2405,11.9510833333,8.56466666667
549.29,8.27233333332,61.141,5.15358333333,45.0789166667,21.808,7.35791666667,12.47325,50.1575,13.4308333333,9.65341666667,14.0079166667,51.00875,80.3925,12.0089166667,8.58008333333
549.64,8.25758333334,61.1079166666,5.11425,45.1204166667,21.8786666667,7.32275,12.4620833333,50.02575,13.35825,9.60258333334,13.92475,50.8951666666,80.44575,12.0266666667,8.56649999999
549.98,8.23233333334,61.1074166666,5.12916666667,45.143,21.958,7.30675,12.47875,49.9245833334,13.29875,9.58825000002,13.8769166667,50.8308333334,80.5493333333,12.0803333333,8.54125000001
550.32,8.19791666667,61.11325,5.1055,45.1618333333,22.014,7.28783333333,12.49875,49.80475,13.2108333333,9.55425000002,13.81125,50.7268333334,80.64525,12.11975,8.51158333334
550.66,8.156,61.1348333333,5.101,45.2135833333,22.1018333334,7.267,12.52625,49.7435833333,13.1333333333,9.51391666666,13.7775,50.72225,80.8234166667,12.1550833333,8.50041666667
551.01,8.15541666668,61.1530833333,5.11625,45.2564166666,22.2039166667,7.28433333333,12.5580833333,49.6518333333,13.0804166666,9.51341666665,13.72325,50.7101666667,80.9628333333,12.2186666667,8.50175
551.35,8.16599999999,61.1495,5.10391666667,45.3153333333,22.3073333333,7.29575,12.6204166667,49.6178333333,13.0445,9.50725000001,13.7210833333,50.7098333333,81.165,12.2909166667,8.52333333334
551.69,8.17500000001,61.177,5.10225,45.37475,22.3978333333,7.31375,12.6588333333,49.5879166667,13.0160833334,9.47041666666,13.67875,50.6896666666,81.4115833333,12.3295833333,8.54208333332
552.03,8.23516666667,61.2298333334,5.15183333334,45.48075,22.5430833334,7.37783333333,12.72725,49.6104166667,13.0180833333,9.53283333334,13.6988333333,50.7400833333,81.6158333333,12.4355,8.61875000001
552.38,8.28100000001,61.2908333334,5.18966666666,45.58125,22.6608333333,7.39766666667,12.79825,49.6060833333,13.03625,9.55474999999,13.7100833333,50.7646666667,81.797,12.5235,8.68200000001
552.72,8.30491666667,61.349,5.24325,45.6738333333,22.78625,7.454,12.8789166667,49.6029166667,13.0570833333,9.60933333333,13.7081666667,50.7765,81.9466666667,12.62,8.76516666668
553.06,8.28458333332,61.2756666667,5.23891666667,45.6958333334,22.8638333333,7.44541666667,12.89275,49.4979166667,13.0033333333,9.58066666668,13.6809166667,50.6853333333,81.9706666667,12.6695,8.77599999999
553.40,8.26933333333,61.19675,5.23325,45.6879166667,22.9065833333,7.46491666667,12.9356666667,49.3513333333,12.957,9.55658333334,13.6456666667,50.5615833333,81.9206666666,12.73275,8.78233333334
553.74,8.31866666667,61.2065,5.25183333334,45.7756666666,23.0180833333,7.5005,13.0068333334,49.3,12.9660833333,9.58200000001,13.6384166667,50.4833333334,82.01875,12.8166666667,8.82983333334
554.09,8.38650000001,61.2163333334,5.3265,45.86575,23.1556666666,7.55991666667,13.07275,49.275,12.9886666667,9.62525000002,13.6623333334,50.4598333333,82.1105833334,12.9274166667,8.92916666668
554.43,8.39975,61.2335,5.30291666667,45.9021666667,23.2440833333,7.57875,13.1104166667,49.1804166667,12.9565,9.60966666666,13.6165833334,50.3783333333,82.19625,12.9798333333,8.93358333333
554.77,8.42841666667,61.2784166667,5.29841666667,46.0160833333,23.384,7.59866666667,13.1618333333,49.1305,12.92775,9.60991666665,13.61175,50.2918333333,82.2949166666,13.074,8.97308333333
555.11,8.43150000001,61.26975,5.30441666667,46.0574166666,23.4645,7.60041666667,13.1880833333,49.0040833334,12.902,9.60216666665,13.5658333333,50.17675,82.29775,13.16275,8.98366666668
555.45,8.46116666668,61.2763333334,5.34908333333,46.0964166667,23.5898333333,7.63191666667,13.2458333333,48.8968333334,12.9128333333,9.64316666665,13.5566666667,50.1164166666,82.2845833333,13.2705833333,9.04375000001
555.80,8.41074999999,61.2594166667,5.3235,46.1143333333,23.6578333333,7.6015,13.27375,48.7736666667,12.8530833333,9.57675000001,13.48675,49.96175,82.3229166667,13.30675,8.99974999999
556.14,8.39666666667,61.25225,5.30066666667,46.1665,23.7625833333,7.61233333333,13.3100833333,48.6621666667,12.8231666667,9.55466666666,13.4396666667,49.8719166667,82.4094166667,13.3669166667,9.01216666666
556.48,8.40200000001,61.2455833333,5.28375,46.2178333333,23.8654166667,7.59783333334,13.32975,48.6033333333,12.7709166667,9.52624999998,13.41125,49.7825,82.5425833333,13.4321666666,8.98033333334
556.82,8.43791666666,61.318,5.30658333334,46.282,23.98225,7.62408333334,13.4103333333,48.5399166667,12.7786666667,9.54550000002,13.3850833333,49.7443333333,82.66925,13.5245,9.01366666666
557.16,8.44758333333,61.4011666667,5.31833333333,46.3653333334,24.1048333334,7.631,13.4435,48.5254166667,12.7506666666,9.5375,13.3645833333,49.7181666667,82.8723333333,13.5911666667,9.04499999999
557.50,8.48808333333,61.39625,5.37541666667,46.445,24.2086666667,7.6875,13.5139166667,48.45025,12.7543333333,9.536,13.3726666667,49.6483333333,82.89125,13.6845833333,9.079
