wavelength,Back_ThrOrnm,Belly_ThrOrnm,Breast_ThrOrnm,Crissum_ThrOrnm,Crown_ThrOrnm,DorTail_ThrOrnm,Patch10_ThrOrnm,Patch11_ThrOrnm,Rump_ThrOrnm,Throat_ThrOrnm,WingTip_ThrOrnm
746.23,12.2392666667,29.7968666667,21.0693333333,26.0344,17.0742,14.5204666667,15.8717333334,29.3631333334,17.4771333333,23.7534,14.3933333333
746.55,12.7928,30.5032666666,21.5626666667,26.8376,17.4618666667,15.098,16.3002,29.8323333333,18.1670666667,24.3398,14.7779333333
746.86,13.2004666667,30.5331333333,21.941,27.1982666667,17.9014,15.4752666667,16.4363333333,30.2826666667,18.5163333333,24.7442,14.9961333333
747.18,13.0826666667,30.5974,22.0181333333,27.1868,17.8148,15.4348,16.4222666667,30.3156,18.4091333333,24.9087333333,15.048
747.49,13.2156,30.9312,22.123,27.3299333333,17.8831333333,15.5525333333,16.5814666667,30.7082666667,18.5649333333,25.0954,15.1525333333
747.81,12.7306,30.53,21.5763333333,26.8582666667,17.3605333333,15.2558,16.152,30.5609333333,18.3248666667,24.6236666667,14.7798666667
748.12,12.8570666667,30.4608666667,21.4409333333,26.6974,17.2810666667,15.2688,16.1229333333,30.6236,18.252,24.4424,14.7864666667
748.44,12.8039333333,30.7928666667,21.8856666667,26.7676,17.3981333334,15.5188666667,16.1340666666,30.8388,18.4818,24.6586,15.0995333333
748.75,13.2628,31.249,22.4001333333,27.3746666666,17.6889333333,15.8897333333,16.4536666667,31.4820666667,18.8934666667,25.2106666667,15.7640666667
749.07,13.811,31.5320666667,22.6227333333,27.7560666667,18.1257333333,16.233,16.7960666667,31.8394666667,19.2941333333,25.5165333333,16.2453333333
749.38,14.4817333333,31.6953333333,22.8891333333,28.1565333333,18.4527333333,16.5970666667,17.1471333333,32.2968,19.6766666667,25.7630666666,16.8267333333
749.70,14.4762666667,31.8509333333,22.9134666667,28.219,18.4083333333,16.6772666667,17.2622666667,32.2177333333,19.721,25.9362666667,16.8562
750.01,14.3433333333,31.62,22.7742666667,27.8808666667,18.1935333333,16.6276666667,17.2226666667,31.8906,19.4349333333,25.5005333333,16.814
750.33,14.2606666667,31.808,22.9119333333,27.8900666666,18.1119333333,16.4566666667,17.3962,31.7898666667,19.2960666667,25.3557333333,16.7678
750.64,14.1220666667,31.5680666667,22.5569333333,27.6676666667,18.0012666667,16.2966,17.5159333333,31.7501333333,19.1507333333,25.1166666667,16.5694666667
750.96,14.1194666667,31.6658,22.6501333333,27.7475333333,18.1574666667,16.1184666667,17.4329333334,31.8564666667,19.1646666667,25.1098,16.4194666667
751.27,14.4921333333,31.9626,22.8092,27.976,18.4262666667,16.4990666667,17.701,32.0916,19.2531333333,25.2926,16.7174666667
751.59,14.7434666667,32.0520666667,23.0130666667,28.0492,18.4520666667,16.6191333333,17.8084666667,32.3586666667,19.4758666667,25.4773333333,16.7694
751.90,15.5352,32.5251333333,23.3942,28.6123333333,18.9387333333,17.2187333333,18.2861333333,32.8269333333,20.0122666667,26.1483333334,17.295
752.22,15.7350666667,32.6738666667,23.4362,28.7053333333,19.256,17.4893333333,18.6328666667,33.1033333333,20.2087333333,26.2431333333,17.4531333333
752.53,15.6798,32.531,23.6573333333,28.6467333333,19.0129333333,17.2630666667,18.4528666667,33.0488666667,20.1271333333,26.1912,17.1633333333
752.85,15.3748666667,32.1951333333,23.5140666667,28.3591333333,18.618,16.9918666667,18.3078,32.6317333333,19.9909333333,25.9079333333,16.7389333333
753.16,15.2582666667,31.9264666667,23.4162,28.0825333333,18.4547333333,16.8881333333,18.1113333333,32.27,19.9427333333,25.7659333333,16.5838666667
753.47,14.9295333333,31.4246666667,23.177,27.5406,18.2097333333,16.3678,17.6756,31.9800666667,19.46,25.4894666667,16.1735333333
753.79,14.4115333333,30.6224,22.6412666667,27.0513333333,17.5648666667,15.9322,17.0832666667,31.4676,18.9944666667,25.0159333333,15.7716
754.10,14.3119333333,30.6629333333,22.7312,27.0448666667,17.3022666667,15.8238,16.8572,31.2908666667,18.8110666667,24.8499333333,15.7659333333
754.42,15.0172666667,30.9400666667,23.2925333333,27.3518,17.6791333334,16.5474,17.2084,31.7338,19.2968,25.3900666667,16.4267333334
754.73,14.7536666667,30.6934,23.0992666667,27.2506,17.3084,16.1891333333,17.0832666667,31.5023333333,19.0084666667,25.2676666667,16.2135333333
755.05,14.7904666667,31.1092,23.4258,27.5137333333,17.4676666667,16.4171333333,17.2552,31.6604,19.2638,25.5544666667,16.4633333333
755.36,14.9014666667,31.2613333333,23.5962666667,27.662,17.5118,16.5070666667,17.5022666667,31.9216666667,19.3616,25.6058,16.7448666667
755.67,14.6528666667,30.8928,23.5238666667,27.3720666667,17.0933333333,16.1454666667,17.1406666667,31.5541333333,19.0332666667,25.215,16.6084666667
755.99,14.8342,31.3976,23.5887333333,27.6408666667,17.2331333333,16.4650666667,17.4708666667,31.9370666667,19.2797333333,25.3435333333,17.0585333333
756.30,14.4654,31.2138,23.1554,27.3305333334,16.9472,16.2001333333,17.034,31.6371333333,18.8425333333,24.9543333333,16.8799333333
756.62,14.0689333333,31.0024666667,22.6953333333,27.1452,16.6536,15.6706,16.8457333333,31.6016666667,18.5254666667,24.8664666667,16.4810666667
756.93,14.7551333333,32.1160666667,23.5626,28.151,17.2982666667,16.4603333333,17.8096,32.6338666667,19.337,25.6638,17.2456
757.24,14.7344,32.3871333333,23.6786666667,28.3167333333,17.5430666667,16.514,17.8453333333,32.8484666667,19.4623333333,25.8865333333,17.3240666667
757.56,15.3346,32.8388,24.3883333333,28.7668666667,18.2986666667,17.1414,18.5723333333,33.4256666667,20.089,26.693,17.9723333333
757.87,15.3412666667,32.9025333333,24.2512666667,28.8071333333,18.2571333333,16.7029333333,18.7607333333,33.2106666667,19.9999333333,26.6700666667,17.9887333333
758.18,15.7741333333,33.3267333333,24.7258666667,29.0942,18.599,16.8604,19.0593333333,33.6844666667,20.4404666667,27.064,18.354
758.50,15.8936666667,33.1133333333,24.6544,29.1384666667,18.733,16.7568666667,19.0285333333,33.4646666667,20.4234,27.0048,18.3718666667
758.81,15.6088666667,32.6584666667,24.3978,28.9193333334,18.5884,16.3326,18.6730666667,33.0790666666,20.2802666667,26.6730666667,18.0830666667
759.13,15.5598,32.8736,24.4007333333,28.7618,18.6437333333,16.2332666667,18.7586,33.1067333333,20.4400666667,26.7289333333,17.7142
759.44,15.7343333333,32.9668666667,24.5078,28.9171333333,18.8910666667,16.4736666667,18.9106666667,33.1304666667,20.6216666666,26.9839333333,17.8018
759.75,15.4649333333,32.9736,24.5153333333,29.0501333333,18.8328,16.3152,18.8786,33.1436,20.4315333333,27.0490666667,17.8225333333
760.07,15.5642,33.0872666667,24.7530666667,29.1434666666,18.8668,16.4772,18.7178666667,32.9998,20.4564666667,26.7734666667,17.9116
760.38,14.8152,32.2892666667,24.0361333333,28.4976,18.2294666667,15.5832,17.9596666667,32.2291333333,19.9142666667,26.1874666666,17.2076666667
760.69,15.3490666667,32.9811333333,24.3836666667,28.9087333333,18.4341333333,15.8774666667,18.3679333333,32.6288666667,20.5063333333,26.6352,17.4685333333
761.01,15.095,32.8156666667,23.8266,28.5386,17.8952666667,15.6067333333,17.8982,32.1966666667,20.2237333333,26.1183333333,16.9027333333
761.32,14.2266666667,32.2168,23.2305333333,27.8932666667,17.2428,15.2181333333,17.079,31.7045333333,19.6279333334,25.3149333333,16.2484
761.63,13.705,32.0507333333,22.9168,27.8168,17.1032666666,15.1174,16.7602666667,31.3589333333,19.34,25.2456,15.9648666667
761.94,14.1395333333,32.3510666667,23.244,28.1248,17.356,15.5042666667,17.2126666667,31.7484666666,19.7468,25.5881333333,16.4865333333
762.26,14.4620666667,32.765,23.5044,28.4372,17.6479333333,15.8562666667,17.5242666667,31.8336,19.8527333333,25.9222,16.5298666667
762.57,14.6467333333,32.7718,23.5488,28.6214666667,17.8948,16.2354666667,17.7769333333,31.8947333333,19.9297333333,25.9950666667,16.9424
762.88,14.6094,32.773,23.5906,28.6827333333,18.0907333334,16.1328666667,17.8021333333,31.9456666667,19.9345333333,26.0578,16.9092666667
763.20,14.788,32.7952666667,23.6547333333,28.6858,18.1546666667,16.2429333333,17.8715333333,31.9166666667,20.0714,26.0452,16.9024
763.51,14.9894666667,32.9841333333,23.8948666667,28.8770666667,18.4854,16.5982666667,18.2306666667,32.3590666667,20.4740666667,26.419,17.1503333333
763.82,15.0268,33.0997333333,23.8163333333,28.8872666667,18.6046,16.6392666667,18.216,32.3982666667,20.4984666667,26.533,17.1639333333
764.14,15.2118,33.3717333333,24.1158,29.0549333333,19.0523333333,17.0256666667,18.4875333333,32.7327333333,20.7395333333,26.7910666667,17.576
764.45,15.0961333334,33.4363333333,24.0922666667,29.2558666666,19.2178666667,16.967,18.5950666667,32.8112,20.8702,26.9216666667,17.7002
764.76,15.5898666667,33.827,24.4705333333,29.6084,19.6473333333,17.4663333333,19.0403333334,33.142,21.4582,27.3215333333,18.0430666667
765.07,15.7756666667,34.0038666667,24.5559333334,29.6098666667,19.8122,17.5942666667,19.2434,33.2056,21.5656666667,27.3348,18.0901333333
765.39,15.5665333333,33.9506666667,24.3951333333,29.5473333333,19.6763333333,17.5061333333,18.9437333333,33.0700666666,21.3772666667,27.1933333333,17.6954
765.70,15.2214666667,33.8997333333,24.2876,29.4640666667,19.451,17.4960666667,18.7975333333,33.1125333333,21.374,27.0181333333,17.8242
766.01,15.2453333333,33.9333333333,24.5661333333,29.7200666667,19.5637333333,17.5066666666,18.7006666667,33.0612,21.6798,27.3874,17.9582
766.32,15.1611333333,33.8724666667,24.3622666667,29.6154,19.4082,17.449,18.3169333333,32.9322666667,21.5844666667,27.2420666667,17.8567333333
766.64,15.51,34.3702666667,24.6886,29.9348666667,19.8288,17.8062,18.8158,33.3025333333,22.1902,27.8096666667,18.3642
766.95,15.4997333333,34.6018666667,24.7247333333,30.016,19.7220666667,17.6660666666,18.931,33.2370666666,22.1558,27.7355333333,18.3965333333
767.26,15.8913333333,34.7392,25.0072666667,30.1485333333,19.9962666667,18.1630666667,19.174,33.3985333333,22.6376,27.9565333333,18.8949333333
767.57,15.8171333333,34.5082666667,24.8522,29.9496666667,19.5762,18.0034666667,18.9552,33.1436666666,22.3128,27.7449333333,18.5946666667
767.88,15.8357333333,34.5023333333,24.9514666667,29.8642666666,19.5032,17.9714,18.8577333333,33.2110666667,22.2502666667,27.7478,18.4297333333
768.20,15.6741333333,34.6189333333,24.9668,30.0039333333,19.7498666667,18.0070666667,19.0855333333,33.3762,22.3094666667,28.136,18.6204666667
768.51,16.0796,34.6947333333,25.2935333333,30.4477333333,19.9919333333,18.6466,19.5026,33.6478,22.7541333333,28.41,19.1562666667
768.82,16.5654666667,35.1982,25.6068666667,30.6836666666,20.4369333334,19.2920666667,20.0647333333,34.0291333333,23.3495333333,28.6124,19.7978666667
769.13,17.0236,35.3756666667,25.853,30.8054,20.9714,19.5891333333,20.1619333333,34.1262,23.7442,28.8336,19.7384
769.44,17.278,35.6856666667,25.8138666667,30.8128,21.1340666667,19.8657333333,20.1890666667,34.4003333333,24.0539333333,28.788,19.8110666667
769.76,17.1944,35.7362666667,25.7894,30.9684666667,21.2545333333,20.2500666667,20.712,34.2276666667,24.1196,28.951,19.8685333333
770.07,16.9624666667,35.7789333334,25.7768666667,30.8875333333,21.3542666667,20.3507333333,20.4558,34.1836666667,23.914,29.0422666667,19.8596666667
770.38,17.1685333333,35.8211333333,25.7596,31.0128,21.7923333333,20.7309333333,20.4448666667,34.2184666667,23.9631333333,29.1678,20.0088666667
770.69,16.7516666667,35.578,25.2463333333,30.9766,21.4874,20.7706666667,20.2464666667,33.8262,23.7140666667,28.8262666667,19.6012666666
771.00,16.1930666667,34.9485333333,24.7814,30.5330666667,21.0890666667,20.4254666667,19.6614,33.1457333333,23.2532666667,28.4786666667,19.3684666667
771.32,16.3237333333,34.8729333333,24.7538666667,30.3802666667,20.9004,20.2798666667,19.5754666667,33.002,23.2656,28.4254,19.4216
771.63,16.3986,34.9647333333,24.8519333333,30.6394,21.2083333333,20.5313333333,19.5156666667,32.8961333333,23.2346666667,28.2652,19.7461333333
771.94,16.2957333333,35.0659333333,24.8480666667,30.4474666667,21.2778,20.4978,19.373,32.9026,23.709,28.4135333333,19.8422
772.25,15.028,34.1636,23.8096,29.5140666667,20.2734666667,19.5164,18.227,31.9805333334,22.6080666667,27.6726666667,19.0818666667
772.56,14.3076,33.8426666667,23.1058666666,28.9021333334,19.441,18.9465333333,17.7596666667,31.4738666666,21.9485333333,27.0969333334,18.7290666667
772.87,14.1962,34.1560666667,22.8442666667,28.9992,19.4080666667,18.7709333333,18.0788666667,31.5776,21.8510666667,27.2234666667,18.5451333333
773.18,14.5356666667,34.3632,23.4804,29.0107333333,19.6652,19.3657333333,18.2192666667,31.8926,22.4607333334,27.5494666667,19.0258666667
773.50,14.5707333333,34.2626666667,23.2930666667,28.8787333333,19.2676,19.4342666667,18.0404666667,31.6869333334,22.3839333333,27.4241333333,19.0757333333
773.81,14.5234666667,34.2297333333,23.2304,29.1963333333,19.1240666667,19.4487333333,17.9443333333,31.896,22.3750666667,27.5784,19.3198666667
774.12,15.4617333333,34.9452,24.2358,29.7444666666,19.9738666667,20.2190666667,18.6072,33.0256666667,23.0099333333,28.3046666667,20.2243333333
774.43,15.8519333333,35.5132666667,24.365,30.2909333333,20.6403333333,20.4444666667,19.0476666666,33.6453333333,23.5820666667,28.8149333333,20.3067333333
774.74,15.318,35.7275333333,24.3256666666,30.4922666667,20.8353333333,20.7396,19.0208666667,33.4504,23.5966,28.763,20.4576666667
775.05,14.7215333333,35.3456666667,23.5352,29.9650666667,19.9084666667,20.0754,18.289,32.8436666667,23.0401333333,28.0926,19.7686
775.36,13.8453333333,34.6350666667,22.974,29.5316,19.0414666667,19.3245333333,17.1786,32.1459333333,21.6449333333,27.2495333333,18.7364666667
775.67,14.9476,35.6274666667,24.0575333333,30.5970666667,20.0884666667,19.9226,18.3804,33.1176666667,22.6811333333,28.2476666667,19.4914
775.98,14.0179333333,34.5687333334,23.2330666667,29.8052666667,19.3933333333,19.0986,17.4736,32.3873333333,21.8696666667,27.7684666667,18.7924
776.30,13.4507333333,33.8697333333,22.9952,28.9632666667,18.7537333333,18.4354,16.6806666667,31.5562666667,21.3018666667,27.1695333333,18.2566
776.61,13.49,34.0996,22.8076,28.8366666667,18.725,18.1319333333,16.4261333333,31.4765333333,21.0625333333,27.0303333333,18.2383333334
776.92,14.1391333333,34.2493333333,23.3995333333,29.1666666667,19.6522666667,18.7141333333,17.18,31.8266666667,21.6224666667,27.3785333333,18.1403333333
777.23,13.8385333333,33.9209333333,23.0862666667,28.8194,19.5772666667,18.7150666667,17.342,31.2410666667,21.4388,27.1774,17.9078
777.54,13.459,33.6337333333,22.7738,28.7741333333,19.4049333333,18.1218,17.1662666667,30.7889333333,21.1848,27.1416,17.6357333333
777.85,13.0770666667,33.2951333333,22.5074666667,28.6345333333,19.0188666667,18.0648,17.3018,30.4934666667,20.9538666667,26.754,17.727
778.16,12.7039333333,32.6546666667,22.0306,28.0350666667,18.5057333333,17.6574,16.612,29.9178666667,20.4378666667,26.4533333333,17.1317333333
778.47,12.989,32.694,22.3441333333,27.9072,18.8305333333,18.0874666667,16.9344,30.1093333333,20.6175333333,26.9342666667,17.2403333333
778.78,12.6211333333,32.1446666667,21.6214,27.1926,18.6524,17.7046666667,16.7461333333,29.5754666667,20.2246,26.6227333333,16.8775333334
779.09,11.5713333333,31.1736666667,20.7898,26.2412,18.205,17.3544,15.7526666667,28.5888,19.4587333333,26.1861333334,15.9237333333
779.40,12.821,31.9944,21.9118666667,27.0962666667,19.3499333333,18.2148666667,16.5508666666,29.5152,20.6722,27.1404,16.8924666667
779.71,13.0291333333,32.24,22.1133333333,27.5458,19.6786666667,18.6757333333,16.9400666667,30.0759333333,20.8454,27.5289333333,17.5204
780.02,13.4470666667,32.117,21.9039333333,27.6897333334,19.926,18.852,17.454,30.0937333333,20.9661333333,27.5533333334,17.7323333333
780.33,12.6530666667,31.7302666667,21.3487333333,27.2701333333,19.095,18.0182,16.5868666667,29.5534,20.1538666667,27.069,17.1903333333
780.64,12.2161333333,31.3054,20.9594,26.8729333333,18.6096,17.1281333333,15.5616,29.1438666667,19.9272666667,26.8852,16.8608666667
780.95,11.9248666667,30.9532666667,20.8302,26.1684666667,18.0196666667,16.9125333333,15.203,28.6224666667,19.2498666667,26.6605333334,16.4636
781.26,11.9666,31.0203333333,21.1192666666,25.9120666667,18.0767333333,17.044,15.3865333333,28.5529333333,19.3444666667,26.8274,16.3574
781.57,11.895,30.8129333333,20.8068666667,26.0912666667,18.0738,16.9230666667,15.8035333333,28.9244,19.1370666667,26.8104,16.1726
781.88,11.4648666667,30.5662666667,20.2474,26.0221333333,17.5456,16.2433333333,15.4492666667,28.5872,18.9778,26.6016,15.6249333333
782.19,13.6526666667,32.3559333333,22.0396666667,27.7809333333,19.2246,17.8234,17.3542,30.4072666667,20.8342,28.4196,17.2824
782.50,13.3135333333,31.9080666667,21.8193333333,27.4745333334,18.4826666667,17.0838,17.3728666667,30.0295333333,20.2758666667,28.1512,16.7750666667
782.81,13.1951333333,31.8066,21.5400666667,27.2523333333,18.2824,16.67,17.6834,29.5756,19.6576666666,27.746,16.3606
783.12,12.8346666667,31.3326,21.0701333334,26.7597333333,18.0126666667,16.1848,17.1486666667,29.0928666667,19.1490666667,27.2582,15.8791333333
783.43,12.7179333333,31.4342666667,21.9725333333,27.1814666667,18.1343333333,16.2956,17.3788,29.2878,18.9836,27.5424666667,16.0882
783.74,13.8338666667,32.3590666666,23.083,27.8812666667,19.0924666667,17.4708666667,18.0648,30.1902666667,19.8331333333,28.295,17.2841333333
784.05,14.1098,32.8313333333,23.9692,28.1927333333,19.1433333333,18.0121333333,18.7416666667,30.8968,19.9262666667,28.8486666667,17.7779333333
784.36,14.6748666667,33.4418,24.3564,29.7696,19.8441333333,18.7467333333,19.4174,31.9308666667,20.6097333333,29.2344,18.1977333333
784.67,14.7477333333,33.6492666667,24.1674,29.619,19.6293333333,18.3521333333,18.6816666667,31.9396,20.508,29.31,18.0432
784.98,16.9001333333,35.3096666667,26.3689333333,30.8359333333,21.137,20.2639333333,20.5685333333,33.6852666667,22.2808,30.6396666667,19.8444
785.29,16.9685333333,35.3950666667,26.8090666667,30.9935333333,21.2208666667,20.1357333333,20.6577333333,34.2489333333,21.7157333333,30.6407333333,19.9797333333
785.60,16.5585333333,35.0507333333,26.4232,30.4935333333,20.8452,19.8714666667,20.2367333333,34.0095333333,21.3725333333,29.7092666666,19.6281333333
785.91,17.4791333333,35.8274,27.1014,31.1803333333,21.4643333333,20.8492666667,20.7154,35.0854,21.8122666667,30.1571333333,20.0801333333
786.22,16.6871333333,35.8128666667,26.8921333333,31.0313333333,20.8605333334,20.6899333333,20.3688666667,35.1024666667,21.3524,29.8906,19.5697333333
786.53,17.1648666667,35.9827333333,27.5497333333,31.7796,21.1552666667,21.1620666667,20.9095333333,34.8539333333,21.5604,30.3319333333,19.7744
786.84,16.5134666667,34.6693333333,26.1844666667,30.6941333333,19.8045333333,19.7654,19.5698,33.7179333333,20.8276,29.0517333333,18.2861333333
787.14,16.7244,34.5535333333,25.9602,30.8926666667,19.8330666667,19.6852,20.1477333333,33.7187333333,20.9634666667,29.1458666666,17.8869333333
787.45,17.3080666667,34.6666,26.258,30.8805333333,20.3270666667,20.1068666667,20.654,33.8176,21.6163333333,29.2076,17.9496
787.76,17.1215333333,34.5607333333,26.1993333333,29.8256,19.4891333333,19.7818666667,20.4423333333,33.159,21.3272666667,29.0154666667,17.8254
788.07,17.0960666667,34.0871333333,26.438,29.5396666667,19.6354666667,20.105,20.7290666667,33.1294666667,20.8712,28.9836,17.8066666667
788.38,16.6296,33.4382666667,26.1481333333,29.21,19.5926,19.284,20.0987333333,32.5062,20.5123333333,28.8209333333,17.5865333334
788.69,17.108,33.8935333333,26.8004666667,29.4977333333,20.079,19.9572666667,20.4992,32.9619333333,21.2724,29.3089333334,17.9665333333
789.00,16.2886666667,33.4510666667,26.6728666667,29.145,19.4856666667,19.2130666667,19.9069333333,32.7695333333,20.6256666667,29.1016,17.0322666667
789.31,16.9925333334,33.7594,27.0989333333,29.6177333334,19.6052,19.5112666667,20.2819333333,32.782,21.6292,29.7868666667,17.8509333333
789.62,18.7484666666,34.3617333333,28.2094,30.8116666667,20.6815333333,21.2329333333,21.5366,33.8290666667,22.7136666667,30.8117333333,18.8599333333
789.92,18.6233333333,34.6780666667,28.4895333333,30.6755333333,20.3952,21.2238666667,21.4532,34.2637333334,22.8998666667,30.7712,18.2537333333
790.23,19.3623333333,35.9105333333,29.599,31.499,21.4990666667,22.5181333333,22.6561333333,35.7330666667,23.8594,32.2354,19.8093333333
790.54,18.7215333333,35.1338666667,28.6480666667,30.5086666667,20.7094,21.2985333333,21.6332666667,35.0804,22.9317333333,31.3252666667,19.2368666667
790.85,18.546,35.2606666667,28.2371333333,30.5144666667,20.3908666667,21.0699333333,21.125,34.5542,22.6062666667,31.2827333333,18.7722666667
791.16,19.3964666667,36.0420666667,29.2912666667,31.2560666667,21.7613333333,21.8806,21.9368666667,35.607,23.628,32.1616666667,19.4247333333
791.47,20.2890666667,36.7794,29.8871333333,31.9802,22.3960666667,22.3326,22.6285333333,36.6243333333,24.3622,32.6074,20.3524666666
791.78,21.2154,38.0152,30.658,33.0313333333,22.9484666667,23.6533333333,23.718,37.3462666667,25.372,33.4627333333,21.3376
792.08,21.9346666667,38.3985333333,30.8767333333,33.3116666667,23.1086666667,24.2970666667,24.4565333333,37.471,25.5869333333,33.4711333333,22.0868666667
792.39,22.9556,38.6492666666,30.9877333333,33.7255333333,23.3044,24.9236,25.1924,37.8794,26.2600666667,33.5729333333,22.8974666667
792.70,21.8820666667,37.6692666667,29.8949333333,32.7398,22.5624,23.8218,24.763,37.0900666667,24.8352666667,32.4719333333,21.8965333333
793.01,22.3938666667,37.831,29.8294,33.0504666667,22.8727333333,23.4675333333,24.6355333333,37.4827333333,25.0707333333,32.8616,22.5969333333
793.32,22.2196666667,37.714,29.3348666667,32.547,22.8225333333,23.2340666667,24.7996666667,37.5376,24.9246666667,33.5317333333,22.8739333334
793.62,22.1997333333,37.5675333333,29.2568,32.4998666667,22.5374666667,22.7627333333,24.4745333333,37.4549333333,24.6622666667,33.2132,22.1246666667
793.93,22.5057333333,38.6864666667,30.3491333333,33.5004,23.1282,24.161,25.4898,38.7624,25.5352666667,34.5254666667,23.136
794.24,23.5504666667,39.221,31.1834666667,34.0972,24.06,24.4793333333,26.4344666667,39.8052666667,25.8126,35.0935333333,24.0972
794.55,23.6630666667,38.9816666667,30.9671333333,34.3444,23.8828,24.4541333333,26.4616,39.8021333333,25.4872,34.6302,24.3662666667
794.86,24.3579333333,39.228,31.0461333334,34.9061333333,24.3506,25.2238,26.9192666667,39.8845333333,25.8948,35.0649333333,24.7981333333
795.16,24.4419333333,38.8032,30.5456666667,34.6566666666,24.4632666667,25.2305333333,26.7300666667,39.4790666667,25.5684666667,34.9032,24.5336666667
795.47,22.9367333333,37.6848666667,29.1319333333,33.5261333333,23.151,23.4442,25.0446666667,38.1922666667,24.0943333333,33.7336,23.0940666667
795.78,22.4936,37.3403333333,28.8936666667,32.8216,23.0991333333,22.8757333333,24.2306,37.326,23.2144666667,33.8018666666,22.9910666667
796.09,24.5765333333,39.4234,30.6739333333,34.2991333333,24.9873333333,24.7638666667,25.9386666667,39.3658,25.1459333333,35.0991333333,24.8864666667
796.40,23.7124,39.5016,30.7258,34.1132666667,24.3625333333,24.5863333333,25.9441333333,39.061,25.1931333333,34.7924,24.8105333333
796.70,24.1586,39.9786666667,31.718,35.4091333333,25.0301333333,25.4126,26.5108666667,39.8158,25.7881333333,34.9911333333,25.5332666667
797.01,24.0631333333,40.2457333333,31.7614666667,35.2352,24.9824666667,25.5788666666,26.3158666667,39.8667333333,25.9087333333,34.9544,25.5579333333
797.32,25.0850666667,40.8325333333,32.2719333333,35.9278666667,25.8828666667,26.2572666667,26.9025333333,40.4787333333,26.5694666667,35.7268666667,26.4031333333
797.63,24.5837333333,40.2856666667,32.0586,35.6741333333,25.3500666667,26.4716,26.5204,40.4111333333,26.6874,35.061,25.8029333333
797.93,25.6317333333,41.3938666667,33.1221333333,36.7476,26.6454,27.9829333333,27.2860666667,41.3094,28.3069333333,36.4588666667,27.1384666667
798.24,23.6224,39.9268,31.3208666667,35.2066666667,24.3395333333,25.8325333333,25.2324,39.4583333333,26.5349333333,34.5189333333,25.0714666667
798.55,22.7319333333,39.2357333333,30.2988,34.3321333333,22.9361333333,24.5857333333,24.0938,38.986,25.5013333334,33.5224,24.3058
798.85,24.0305333333,40.3809333333,31.5505333333,35.5505333333,24.0381333334,26.0189333333,25.6762,40.7846666667,26.8038,35.4742666667,25.2267333333
799.16,24.8888666667,41.6474666667,32.521,36.7279333333,25.0649333334,26.4981333333,27.4176,42.3984666667,27.8390666667,36.3448666667,25.8542
799.47,23.4151333333,40.7312,31.6919333333,35.9393333333,23.7416666667,25.2587333333,25.7408,41.1124,26.6432666666,35.3481333333,24.5429333334
799.78,22.1720666667,39.9129333333,30.4636666667,34.4272,22.6793333333,24.2567333333,24.8592666667,40.2140666667,25.2873333333,34.1815333333,23.1232666667
800.08,23.3251333333,40.4450666667,30.3155333333,34.4013333333,22.7347333333,24.2152666667,25.0891333333,40.3155333333,25.4854,34.2960666667,23.5032
800.39,24.6780666667,42.062,31.3202666667,35.6072666667,24.4988,25.5093333333,26.577,41.6626666667,26.7400666667,35.6969333333,24.8328666667
800.70,23.4594,40.5128666667,30.0284666667,34.3101333333,23.5653333333,24.241,25.6329333333,40.0081333334,26.2434666667,33.9356,23.9236
801.00,24.9674,41.5930666667,31.0948666667,35.5555333333,24.5832666666,25.1553333333,27.2222,41.1276,27.6063333333,35.3922,25.5801333333
801.31,24.2174,41.6687333333,30.4026666667,34.9190666667,23.9933333333,24.176,26.7996,40.3156,27.2728,34.8776,25.1972666667
801.62,25.5541333333,43.5105333333,32.2126666667,36.1847333333,25.8178666667,25.5706666667,28.5702,41.5904666667,28.8422,36.3411333333,26.782
801.92,25.6532666667,44.0955333333,32.4707333333,36.3316666667,26.2561333333,25.6616,28.727,41.8426666667,29.5142666667,36.5828666667,26.3651333333
802.23,26.5935333333,44.8964666667,33.2439333333,37.2797333333,27.4868666667,26.8046666667,29.8172666667,42.2006,30.8810666667,36.7762666667,27.5274666667
802.54,26.3954666667,44.7513333333,33.3991333333,37.5340666667,27.3818666667,27.5462666667,29.1820666667,42.0632666667,31.3111333333,37.0901333334,28.0148666667
802.84,26.2282,44.4746666667,33.2257333333,37.8164,28.0894666666,27.7915333333,29.4955333333,42.6301333333,31.6707333333,37.1464,28.4038
803.15,27.9564,46.0384666667,34.7152666667,39.6733333333,29.5476666666,29.0203333333,30.4355333333,43.9028666667,32.9732,38.4757333333,30.1174
803.46,27.5372666667,46.3253333333,35.1515333333,39.9915333333,30.1153333333,29.5432666667,30.4822,44.4388,33.4956,38.8988,29.936
803.76,25.4764666667,44.4157333333,33.5144666667,38.2837333333,27.5980666667,27.6241333333,28.5898666667,42.3802666667,31.7550666667,37.0158666667,27.7189333333
804.07,26.3064666667,46.4295333333,35.4326,39.8067333333,28.6165333333,29.1260666667,29.8375333333,43.8032666667,33.1312666667,38.4716,28.7483333333
804.38,25.6088,46.9495333333,35.2394,39.7172666667,28.5089333334,28.5271333333,28.8008666667,43.2374666667,32.777,37.8750666667,27.8978666667
804.68,24.6703333333,45.9249333333,34.0661333333,39.1025333334,27.3076666667,27.3076666667,27.6008666667,42.4723333333,31.5567333333,36.7399333333,26.5108666667
