wavelength,Back_PhrFrum,Belly_PhrFrum,Breast_PhrFrum,Crissum_PhrFrum,Crown_PhrFrum,DorTail_PhrFrum,Patch10_PhrFrum,Patch11_PhrFrum,Rump_PhrFrum,Throat_PhrFrum,WingTip_PhrFrum
729.12,11.8339,34.5905,7.81746666667,30.1130296296,8.24013333333,9.91546666667,8.9484,10.1199666667,13.6533,10.1318,13.5552
729.44,12.1794333333,34.6644,8.25659999999,30.4048296296,8.53906666667,10.3897333333,9.42613333333,10.4132666667,14.0543333333,10.5070666667,13.8530666667
729.76,12.3374416667,34.9326666667,8.35453333333,30.5641074074,8.7133,10.4527333333,9.49853333334,10.5982666667,14.2198666667,10.5702666666,14.0580666667
730.08,12.4386416667,35.056,8.36766666666,30.6235074074,8.80926666667,10.5417333333,9.56666666666,10.8063,14.3958,10.661,14.2651333333
730.39,12.7524,35.2278333333,8.54853333334,30.7453925926,9.01133333333,10.7310666667,9.76226666666,11.0785333333,14.6317666667,10.9094666667,14.3598666667
730.71,12.5008166667,34.9991,8.23606666667,30.5939666667,8.73013333333,10.5718,9.51306666667,10.9082,14.3262,10.7088666666,14.0134666667
731.03,12.5216,35.0565333333,8.1872,30.6180185185,8.68856666667,10.5992,9.503,10.88,14.4124333333,10.7216,14.0838
731.35,12.5808583333,35.1679666667,8.24473333333,30.8690703704,8.92030000001,10.6247333333,9.55386666667,10.9958,14.5522,10.751,14.2468
731.67,12.4436666667,35.0829,8.14753333333,30.8340777778,8.79613333333,10.561,9.40473333333,10.9885333333,14.5193,10.5157333333,14.2117333333
731.98,12.2170583333,34.8787666667,7.87246666667,30.6761777778,8.5298,10.2933333333,9.15993333333,10.8645666667,14.2450666667,10.1339333333,14.054
732.30,12.1081333333,34.9455333333,7.83413333333,30.5780444445,8.4043,10.1763333333,8.99806666666,10.8438333333,14.078,10.0126666667,13.939
732.62,11.9564666667,34.6980333333,7.63226666667,30.3818481481,8.076,9.74626666667,8.69840000001,10.7337666667,13.7823,9.76086666666,13.7788
