wavelength,Back_ThrCypf,Belly_ThrCypf,Breast_ThrCypf,Crissum_ThrCypf,Crown_ThrCypf,DorTail_ThrCypf,Patch10_ThrCypf,Patch11_ThrCypf,Rump_ThrCypf,Throat_ThrCypf,WingTip_ThrCypf
777.23,13.8078666667,35.356,26.5318,31.4563333333,11.4186,13.6784666667,14.4283333333,11.9794,13.3333333333,34.4984,16.8013333333
777.54,13.7439333333,35.4186666667,26.0590666667,31.1166666667,11.2588,13.6014666667,14.2855333333,11.5379333333,13.0762,34.2199333333,16.8307333333
777.85,13.1014666667,35.366,25.2581333333,30.3672,10.8534,12.8970666667,13.709,11.251,12.0353333333,33.825,16.3712
778.16,13.4924,34.9245333333,25.229,30.0576,10.8313333333,12.5596666667,13.86,11.3194,11.8628666667,33.915,16.461
778.47,13.9574666667,35.5282,25.9716,30.509,11.5434666667,13.2786,14.5320666667,12.0962666667,12.2056666667,34.3624,16.8306666667
778.78,12.8770666667,34.7913333333,25.1196666667,29.6438,10.2449333333,12.0089333333,13.5226,11.0907333333,11.4746,33.5503333333,15.4924666667
779.09,13.2946666667,34.8688,25.9817333333,30.2347333333,11.0908,12.5269333333,14.6534,12.1404,11.9082666667,33.7918,15.9128
779.40,13.3444,34.9860666667,26.3541333333,30.4132,11.1726,12.5349333333,14.9078666667,12.479,11.8538,33.6739333333,15.8514666667
779.71,14.1006666667,35.3962,27.3006,31.0370666667,12.1712666667,13.8894,15.7132,13.8336666666,12.4436666667,34.3731333333,16.3912666667
780.02,13.9078,35.3924,27.1558666667,30.6654,11.843,13.6121333333,15.5687333333,13.5095333333,12.2126,33.8454,16.388
780.33,12.8434,34.2605333333,26.2058666667,29.7638666667,10.5569333333,12.4818666667,14.9898,12.7209333333,11.6711333333,32.9716,15.2930666666
780.64,12.2431333333,34.197,25.9694666667,29.4013333333,9.9314,12.2966666667,14.5486,12.4814,10.9383333333,32.9104,15.2278666667
780.95,12.2221333333,33.9904666667,26.2484666667,29.4325333333,9.93420000001,12.3058666666,14.5399333333,12.8495333333,10.6332,33.0704,15.1014666667
781.26,12.4940666667,33.675,26.5886666667,29.7242666667,10.1078,12.1942,15.1678666667,12.9077333333,10.7973333333,32.8058,15.2878666667
781.57,12.32,34.0050666667,26.4835333333,29.7924666666,9.73746666667,12.0207333333,14.8718666667,12.7654666667,10.6106,32.4968666667,15.171
781.88,11.8896666667,33.5874,25.979,29.4300666666,9.04586666668,11.4374,14.306,12.6146,10.1981333333,32.3295333333,15.2229333333
782.19,12.1758666667,33.8718666667,26.5304,29.378,9.86080000001,12.0334666667,15.0665333334,13.4014666667,10.3496666667,32.7018666667,16.2549333333
782.50,11.5635333333,33.3205333333,25.9054,28.9185333333,9.21020000001,11.608,14.6337333333,13.0098666667,10.0096,32.2423333333,15.8832666667
782.81,11.6117333333,33.6958,25.8057333334,29.0032666667,9.00959999999,11.3657333333,14.2137333333,12.9838,10.0712666667,32.6212666667,16.0711333333
783.12,10.7310666667,33.4473333333,25.0703333333,28.2764666667,8.20913333335,10.0268666667,13.5009333333,11.9115333333,9.29580000001,31.7572,15.5266
783.43,10.0070666667,33.5999333333,24.8983333333,28.1122,7.71233333334,9.24206666667,12.6454666667,11.0595333333,8.46326666667,32.1192666667,14.9263333333
783.74,10.2844666667,33.9656,25.1282,28.3106,8.54946666667,9.54693333333,13.2278666667,11.2328,8.54953333333,31.9915333334,15.0404666667
784.05,11.1134666667,34.1336,25.7409333333,28.9771333333,9.54773333333,10.1044,14.245,11.9205333333,9.86079999999,32.366,15.8524666667
784.36,10.4964666667,34.2268666667,25.156,28.6098666667,8.95026666668,9.53900000001,14.0922,11.4894,9.47506666667,32.0424666667,15.7164
784.67,10.1471333333,34.582,25.2960666667,28.2382666667,8.73333333335,9.83846666666,13.8716666667,11.8767333333,9.96766666667,32.2568,15.8449333333
784.98,8.74540000001,33.7054,24.4712,27.1333333333,8.29333333333,9.25593333333,13.0125333333,11.1743333333,9.22673333333,31.6264666667,14.8432
785.29,9.26579999999,34.6256,25.1467333333,28.1204666666,8.96473333333,9.83099999999,14.0382,11.7254,9.70626666667,32.3056,15.6314666667
785.60,11.0029333333,36.1038666667,26.5440666667,30.1082666667,10.3463333333,11.6377333333,15.6059333334,13.8815333333,11.7821333333,33.7013333333,17.2943333333
785.91,10.7404666667,36.3235333333,26.3198,29.8520666667,10.1192,11.6576666667,15.0668,13.4128666667,11.4699333333,33.5211333333,17.4431333333
786.22,11.2112,35.979,26.1292,30.0034,10.9808,12.1536,15.8045333333,13.7033333333,11.9930666667,33.4031333333,17.7801333333
786.53,10.855,35.9846666667,25.9328666667,29.9203333333,10.9518666667,12.281,15.7009333333,13.2986,11.6926,32.9942,18.1793333333
786.84,10.8341333333,35.2786,24.8796666667,29.2646666667,10.7418,12.1332666667,15.661,13.5839333333,11.3682666667,31.7508,18.0480666667
787.14,12.0077333333,35.9204666667,25.6420666667,29.9454666667,11.6299333333,13.4292666667,16.8362666667,14.7229333334,12.2382,32.1102,19.1484
787.45,12.0469333333,36.0202666667,25.2219333333,29.4613333333,11.2484,13.327,16.5018,14.4677333333,11.6920666667,31.6794666667,18.5932
787.76,13.5128,37.0570666667,26.0843333333,30.7063333333,12.4658,14.5229333333,17.7571333333,15.4459333333,12.7756666667,32.2367333333,19.6406
788.07,13.488,37.3816,26.382,31.1916,12.4667333333,14.2803333333,17.8520666667,15.3885333333,12.2253333333,32.0705333333,19.1148
788.38,13.1414666667,37.0164666666,26.1776666667,30.9563333333,11.8106,13.6304666667,17.4744666667,14.8250666667,11.9096666667,31.2472,18.7000666667
788.69,12.7577333333,36.0012666667,25.3976666667,30.6158,11.501,13.3518666667,16.775,14.2927333333,11.4825333333,30.5229333333,18.0192
789.00,11.4658,34.8120666667,24.0152666667,29.7960666667,10.4653333333,12.0076666667,15.5640666667,13.0910666667,9.94906666667,29.439,16.4881333334
789.31,10.9957333333,34.6327333333,23.1669333333,29.6768,9.84006666667,11.603,15.2464666667,12.8044666667,9.44173333333,28.9716666667,15.7296666667
789.62,10.7312666667,35.0724,23.2558666667,30.3335333333,9.77393333333,11.6144,15.2004666667,13.104,9.30906666666,28.9113333333,15.7668666667
789.92,11.6173333333,35.6962666667,23.7384666667,31.0180666667,9.94886666667,12.1076,16.173,13.9530666667,10.1056,29.5608,16.2411333333
790.23,11.3268666667,35.8094666667,24.1266666667,31.334,9.96799999999,12.2306,16.0868,13.6820666667,10.3095333333,30.0676,16.4354666667
790.54,12.1252666667,37.0597333333,25.1454666667,32.2778666667,10.9534,12.9984666667,16.6959333333,14.6578666667,11.3464,30.9606666667,17.1324666667
790.85,11.8678,36.7605333333,25.1484666667,32.5817333333,10.7554,13.1680666667,16.7154,14.7990666667,11.2062666667,30.7928666667,17.1664
791.16,11.4012,36.7026,25.1576,32.9501333333,10.3553333333,12.4950666667,16.5348666667,14.5948,10.8265333333,31.2414666667,16.7506666667
791.47,12.2989333333,37.1878,25.2201333333,33.5757333333,11.1757333333,13.8342666667,17.1313333333,14.9656,11.5879333333,32.2425333333,18.0768
791.78,13.8725333333,38.6192666667,25.8986,35.1960666667,12.3776,15.5882666667,18.4968,16.4297333333,12.5816,33.7172666667,18.9787333333
792.08,15.1898666667,40.198,27.1368666667,35.9158,13.3992666666,16.7244666667,19.9586666667,17.6979333333,13.8697333333,34.9258,20.2723333333
792.39,16.5023333333,41.6420666667,27.9802,36.5516666667,14.5156,17.7177333333,20.9934,18.005,15.0492,35.5501333333,21.4368
792.70,16.7791333333,41.3814666667,28.7551333333,36.3132666667,14.8674666667,17.9599333333,21.4698666667,18.3453333333,15.8152,35.6545333333,21.6787333333
793.01,17.8201333333,41.9968666666,29.3238,36.7304,15.7517333333,18.9896,22.3388666667,19.1566666667,16.5950666667,35.9108,22.8798666667
793.32,17.1166,41.0992,28.6100666667,36.0095333333,14.9104,17.9611333333,21.5212,18.3352,15.8741333333,35.0458666667,21.4336666667
793.62,17.8688,41.2178,28.7276,36.534,15.0429333333,18.3372,22.3262,18.2670666667,16.3700666667,34.9961333333,21.5924666667
793.93,16.5768,39.367,27.2918666667,35.3654,13.4896,16.8112666667,20.8360666667,16.2875333333,14.6697333333,33.771,19.9764666667
794.24,17.3318666667,40.8763333333,27.8796,36.6119333333,14.1706666666,17.2222666667,21.6902,17.0188,15.9233333333,34.7025333334,20.673
794.55,17.3378666667,40.3727333333,27.4868,36.0700666667,14.0268666667,17.4422,21.3124,16.6369333334,15.8612666667,34.1237333333,20.7233333333
794.86,16.7072666667,39.8228666667,26.7773333333,35.3709333333,13.3038666667,16.3086,20.5610666667,16.0206,15.2676,33.0158,19.8818
795.16,16.5064,39.4468666667,26.2955333333,35.0145333333,12.6055333334,15.5822,20.2838666667,15.2620666667,14.8108666667,32.118,19.7089333333
795.47,16.8014666667,39.9006666667,26.3262666667,34.7234,13.0495333333,15.9432666666,20.5603333333,15.2413333333,15.2054666667,31.7944666667,20.0212
795.78,16.7308666667,39.8998,26.5307333333,34.5922,12.8540666667,16.1804,20.3290666667,15.329,14.7568666667,31.5021333333,20.1359333333
796.09,17.5524666666,40.8395333333,26.7449333333,35.425,13.5185333333,16.841,21.1099333333,15.6741333333,15.3184,31.8819333333,21.0957333333
796.40,17.6585333333,41.246,27.0175333333,35.2811333333,13.2188666667,16.8276666667,20.7088666667,15.0806,15.4814,32.1875333333,20.6587333333
796.70,18.4182,41.6173333333,27.0621333333,35.4236666667,14.1170666667,17.5705333333,21.2076666667,15.7909333333,16.1935333333,32.8532,21.5678666667
797.01,18.5675333333,41.5723333333,26.8065333333,35.0734,14.3116,17.7498,20.9574,16.1845333333,16.5898,33.0118,21.1599333333
797.32,18.0302666667,41.7027333333,26.2337333333,35.1009333333,13.5714,17.1933333334,20.404,15.7504,15.6278,33.0375333333,20.5049333333
797.63,17.4212666667,40.8522666666,25.1716,34.0268,12.9506,16.4608,19.1912666667,14.749,14.8356666667,32.1776666667,19.3282666667
797.93,17.5373333333,41.5519333333,25.5008666667,34.2076666667,13.3843333333,17.0418666667,19.6721333333,15.3661333333,15.3734,32.3133333333,19.5190666667
798.24,18.5646,42.2788666667,25.8305333333,35.0426,14.5393333333,18.1575333334,20.4143333333,16.0193333333,16.2708666667,33.3849333333,20.2294666667
798.55,20.4166666667,44.5302666667,28.0606,37.0530666667,16.6590666667,20.3485333333,21.8409333333,18.4544666667,18.5757333334,36.2196666667,22.2878
798.85,19.93,43.7261333333,27.3824,36.9116666667,15.9781333333,19.6032666667,20.809,17.9074666667,18.0396666667,35.8614666667,20.9646
799.16,19.5064,43.3842666666,26.6901333333,36.6548666667,15.2525333333,19.0363333333,20.0392,17.2112666667,17.6812,35.5972666667,20.1645333333
799.47,20.1098666667,43.6157333333,26.9411333334,37.0745333333,15.9608666667,19.6,20.1332666667,18.2274,18.7216,36.2666666667,20.0941333333
799.78,20.8546666666,43.5975333333,27.1251333333,37.6612666667,16.9619333333,20.2564,20.9556666667,19.1297333333,19.1454,36.7910666667,20.606
800.08,21.8146666667,44.4003333333,28.2087333333,38.9874666667,18.1074666667,21.3316666667,21.3628666667,19.8131333333,20.0702,37.8271333333,21.9703333333
800.39,23.412,45.7861333333,29.5676,40.3381333333,19.2924666667,22.7987333333,22.1933333333,20.6525333333,20.8646666667,39.0880666667,23.6634666667
800.70,23.8182,44.9394,29.106,39.9772666667,19.7500666667,22.962,22.1439333333,20.8182,21.5454666667,38.4016,24.1136666667
801.00,23.5508666667,45.1592666666,28.9744,40.0699333333,19.4639333333,22.5329333333,22.1446,20.5594666667,21.0723333333,38.7801333333,24.1102666667
801.31,23.2309333333,44.2948666666,28.0852666667,39.7714666667,18.7706,22.1434666667,21.2057333333,19.2592,20.1970666667,38.5974666667,23.5934
801.62,22.9030666666,43.5994,28.3568666667,39.4053333333,18.3567333333,21.5728666667,20.6808666667,19.0766666667,19.9530666667,37.9264,23.0594666667
801.92,22.0116,42.4796,26.5497333333,38.0740666667,17.2008,20.1792666667,19.5866666667,16.9668666667,18.5652,36.3974666667,21.8869333333
802.23,22.1617333333,42.3037333333,26.9270666667,38.3194666667,17.2466,20.2366666667,19.5897333333,16.7653333333,18.5087333333,36.7967333333,21.8461333333
802.54,22.5231333333,41.9213333334,27.1527333333,38.287,18.0788666667,20.5709333333,20.1852,17.0678666667,18.9738666667,37.1604,21.9445333333
802.84,22.6943333333,41.4626666667,27.121,37.5750666667,17.4210666667,20.1924666667,19.5227333333,16.3356,17.9214666667,36.8283333333,21.5318
803.15,21.9923333333,40.6437333333,26.5900666667,37.3026666667,16.6513333333,19.5862,19.4252,15.5555333333,17.3410666667,35.9157333333,20.8123333333
803.46,21.5841333333,40.2537333333,26.0208,36.6012,15.9860666667,19.3080666667,19.2464666667,15.1095333333,16.486,35.3095333333,19.2387333333
803.76,20.9368666667,39.6005333333,25.5375333333,36.3517333333,15.8140666667,18.3872,19.1398666667,14.9769333333,16.0675333333,34.9078,18.6559333333
804.07,21.5140666667,40.6102,26.6280666667,37.2807333333,16.4542666667,19.1966666667,20.0772,16.0138666667,17.0103333333,35.5117333333,19.2120666667
804.38,22.6502,41.2392,28.3389333333,38.3724666667,18.1112666667,20.6196,21.2244666667,17.3646666667,18.6037333333,36.4464,20.7390666667
804.68,22.5110666667,40.9556,28.2000666667,37.7777333333,17.9332666667,19.6517333334,21.0148666667,17.6075333333,19.0,35.8592666667,19.8000666667
804.99,22.4597333333,40.8737333333,27.8560666667,37.7532,17.7899333333,19.6035333333,21.2187333333,17.3054,18.7005333333,35.7048666667,19.5668
805.30,22.1354,39.6598,28.0854,36.9091333333,17.7271333333,19.1675333333,21.0786666667,17.5389333333,18.4654,35.5846,18.7694666667
805.60,23.3757333333,41.2171333333,29.0022,38.1598666667,19.4409333333,20.1770666667,21.9178666666,19.2143333333,19.9363333333,36.8294666667,20.0071333333
805.91,24.868,42.6766,30.4710666667,39.6646,20.4425333333,21.2919333333,22.7622666667,20.7566,21.5274,38.5082666667,21.4132666667
806.21,24.8884,43.3693333333,30.7560666667,40.2664,21.2166666667,21.6846,23.7724,21.3318,22.3109333333,38.9848,22.1598666667
806.52,24.3986666667,43.3152,30.1914,39.5594666667,20.9318,21.04,22.8819333333,20.8233333333,21.9717333333,39.0176,21.8563333333
806.83,24.1064666667,43.1644666667,30.2120666667,39.9353333333,21.0715333333,21.2296666667,22.6751333333,20.9204666667,22.6537333333,39.3384,22.5027333333
807.13,23.4402,43.5505333333,30.6961333333,39.6834,20.582,21.1564666667,22.0552666667,20.2577333333,22.4456,39.3665333333,21.9888
807.44,24.6250666667,44.7438666667,31.9895333333,40.631,21.789,21.6110666667,22.7469333333,20.9724666667,23.4744666667,40.8983333333,22.8211333333
807.74,26.1988,45.8798,33.0808666667,41.5962666667,23.2293333333,23.0288666667,23.7414666667,22.3682666667,24.677,41.9672666667,23.6674666667
808.05,27.4438,47.1327333333,34.5171333333,43.3665333333,24.6911333333,24.5283333333,24.9870666667,23.7366666667,26.2523333333,43.7068,25.5418666667
808.35,27.8469333333,46.8002666667,34.8032666667,42.9546,25.1002666667,24.5806666667,24.5954,24.1203333333,26.4885333333,43.8678,25.7905333333
808.66,28.5724,47.9172,35.7136,44.2862666667,25.9661333333,25.9813333333,24.9717333333,24.9266666667,27.4726666667,45.1224666667,26.6818
808.97,28.2483333333,47.2191333333,35.3536666667,43.4202666667,25.4937333333,25.9250666667,24.9868666667,24.8808666667,27.0072,44.5176666667,26.8256
809.27,27.9880666667,47.1876666667,35.4474,43.3296666667,25.9269333333,25.9343333333,25.5115333333,25.0585333333,26.7422,44.0846666667,26.7573333333
809.58,26.8501333333,45.5274666666,34.3806666667,42.1713333333,24.893,24.6559333333,23.3944666667,23.6697333333,25.3748,43.188,25.0534
809.88,27.4771333333,45.5581333333,34.8088,42.3548,25.7339333334,25.0992666667,23.3715333333,24.0596,26.0856,42.8745333333,25.4740666667
810.19,27.7125333334,45.5737333333,34.8008666667,42.0375333333,25.6596666667,24.4496,22.7634666667,24.2856,25.4411333333,42.6776,24.957
810.49,28.1430666667,44.8981333334,34.5098666666,42.3144,26.1976,24.9672666667,23.2604,25.1057333333,26.3590666667,42.7298,25.3824666667
810.80,27.8368,44.3108,34.0569333333,41.8167333334,26.3588,25.0731333333,23.1716666667,24.9576,26.2356,42.448,25.7506
811.10,25.9163333333,42.7726,32.6698,40.3870666666,24.8025333333,23.4756,21.6981333333,23.5544,24.763,40.869,24.2574666667
811.41,25.0402,41.5379333333,32.0854666667,39.0176,24.4848,23.1401333333,20.8051333333,22.8664666667,23.5748,40.2415333333,23.6392
811.71,23.7,41.3432666667,31.4461333333,38.5742666667,23.6011333333,22.3980666667,20.0577333333,21.9282666667,22.802,40.0082,22.4638
812.02,22.9382,40.4774666667,30.6995333333,37.7119333333,22.9712,21.2920666667,19.9012,21.3252,22.2797333333,38.9711333333,21.9343333333
812.32,21.6982666667,39.5376,29.752,37.1586,21.6814666667,20.0925333333,18.5204,19.9580666667,20.765,38.1337333333,20.3278666666
812.63,20.4285333333,38.0976,28.5005333333,35.7584,20.197,18.4489333333,16.6924,18.3548,19.3146,36.8295333333,19.0403333333
812.93,19.8858666666,38.2280666667,28.3334,35.6930666667,19.9123333333,18.0876666667,16.6402666667,18.2193333333,18.8596,36.2719333333,19.0261333333
813.24,18.7466,37.3114666667,28.6194,35.2497333333,18.9192,17.5838666667,15.7220666667,17.5022666667,17.6476,36.7030666667,18.2106
813.54,19.6697333333,38.1794,29.9598,36.0554,20.2052666667,18.2955333333,16.9032666667,18.5364666667,18.8666,37.6885333333,19.161
813.85,21.2057333333,40.0630666667,31.417,37.6337333333,21.6912666667,19.7300666667,18.4525333333,20.3239333333,19.8020666667,40.0,20.8996666667
814.15,19.6052,39.2654666667,30.8264666667,36.6758,19.7886666667,18.439,17.1441333333,18.8890666667,18.6134666667,39.0632666667,19.4674666667
814.46,19.5970666667,39.2124666667,30.8517333333,36.4192666667,19.1575333333,17.5824,16.9138666667,18.7088,18.0585333333,39.1757333333,19.4321333333
814.76,18.4324,39.1596,30.5572,36.1,17.4032666667,15.9678,15.5242,17.6014,16.4777333333,38.253,18.5551333333
815.07,20.2617333333,40.4113333333,32.7349333333,37.6437333333,18.8780666667,17.3351333333,17.1106666667,19.7568,18.4478666667,39.8971333333,20.8788
815.37,19.4886,40.5692666667,33.0534666667,37.8486,18.5914666667,17.1154,15.9768,19.3439333333,17.5011333333,39.8844,20.5884
815.68,19.842,40.5672,33.4170666667,37.4152,19.3864,18.1124666667,16.9222666667,19.8512,18.6798,39.6652666667,21.2272666667
815.98,19.0938666667,40.2772666667,33.3148,36.5696,19.2049333333,18.6685333333,17.1521333333,20.0092666667,18.6130666667,39.5284,21.2205333333
816.29,20.0358,40.9752666667,34.4251333333,37.8881333333,20.1879333333,19.5884,18.6487333333,20.868,19.8657333333,40.8411333333,22.4608
816.59,19.2888666667,40.5778,33.4844666667,37.3778666667,19.0488666666,19.1466,18.2045333333,20.7021333333,19.2888,39.9287333334,21.8132666667
816.89,17.5199333334,39.916,32.8392,37.0349333333,17.175,18.1351333333,16.7085333333,19.2261333334,17.8835333333,39.4777333333,20.9045333333
817.20,15.8110666667,38.6349333333,31.8748666667,35.4090666667,15.4744666667,16.5123333333,14.9134,17.7374,15.9701333333,37.3539333333,19.4296
817.50,16.4617333333,39.5251333333,32.4952666667,36.4245333333,16.2198,17.4581333333,16.0893333334,18.5102,16.0055333333,38.2775333333,20.1116
817.81,14.8926,38.8982,31.2790666667,35.8170666667,14.846,16.097,14.9112,16.9001333333,14.4352666667,37.3857333333,19.0289333333
818.11,16.5919333333,40.0352666667,32.2677333333,36.7152666667,16.6885333333,17.3492,16.636,18.2123333333,16.4598,38.4324,20.3433333333
818.41,16.0998,40.0084666667,31.7005333333,36.3620666667,16.5568,17.2251333333,16.7852,17.5803333333,16.1422666667,37.8596666666,19.8646666667
818.72,15.2380666667,38.9514,30.3722666667,35.2701333333,15.4062666667,15.9663333333,16.3346,16.5827333333,15.1419333333,36.9668,18.9836666667
819.02,13.7093333333,38.112,29.5964666667,35.1429333333,13.9051333333,14.1166666667,15.0568,14.7904666667,13.2862666667,36.6002666667,17.9709333333
819.33,13.5844666667,37.8256,29.4151333333,35.8594666667,13.4410666667,13.5486,14.4886666667,14.1226666667,12.7017333333,36.1034,17.2873333333
819.63,14.7097333333,38.3102666667,29.5545333333,35.8464666667,13.745,14.2794666667,14.9923333333,14.845,13.3700666667,36.0737333333,17.7819333333
819.93,15.6424666667,38.0665333333,29.3112666667,35.5872666666,14.5003333333,14.6206,15.6975333333,15.2166,13.759,36.0481333333,18.2068666667
820.24,15.8482666667,37.6698666667,28.7344,35.0483333333,14.4944,14.5928666667,15.9056666667,15.0932666667,13.5835333333,35.2082666667,17.998
820.54,15.3688,37.1592,27.8902,34.4081333333,13.7377333333,14.0695333334,15.3826666667,14.2319333333,13.0017333333,34.4911333333,17.4599333333
820.85,15.2575333333,36.8099333333,27.4015333333,34.1448666667,13.3304,13.8322,14.8856666667,14.1626,13.0293333333,34.0474,17.2376666667
821.15,15.4992,36.6960666667,27.3946666667,34.0434,13.5129333333,14.0689333333,14.9659333333,14.2098666667,13.1872666667,33.9100666667,17.3677333333
821.45,15.2876,36.4558,27.0309333333,34.0184,13.2324666667,13.9906666667,14.6917333333,13.9564666667,13.0033333333,33.6724666666,17.2759333333
821.76,15.5492666667,36.6140666667,27.0573333333,34.1839333333,13.2682,14.1798666667,14.7323333333,14.0832666667,13.0855333333,33.9234,17.3892666666
822.06,15.8008666667,36.9696666667,27.3672,34.3388666667,13.4238666667,14.5060666667,14.8878,14.4096,13.3766666667,34.0811333333,17.6525333333
822.36,16.0046666667,37.1706666667,27.5087333333,34.4654666667,13.5329333333,14.667,15.0116666667,14.6276,13.5725333333,34.1208,17.8487333333
822.67,16.001,37.3564,27.6785333333,34.5140666667,13.5432666667,14.6422,15.0227333334,14.5902,13.6154,34.2560666667,18.0248
822.97,15.8408,37.3146,27.6479333333,34.4363333334,13.4456666667,14.5318666667,14.9175333333,14.5036666667,13.4475333333,34.0917333333,18.0111333333
823.27,15.8447333333,37.8425333333,28.0276666667,34.9635333333,13.404,14.5644666667,14.9714666667,14.4444666667,13.4906,34.4072,18.2892666667
823.58,15.9060666667,38.1692666667,28.35,35.1019333333,13.4704666667,14.7755333333,15.054,14.6342,13.7676,34.6155333333,18.6160666667
823.88,15.8413333333,38.1736,28.5358666667,35.243,13.5086666667,14.7121333333,14.9662,14.6400666666,13.8146666667,34.6176666666,18.6976666667
824.18,15.7588666667,38.1208666667,28.5484,35.1953333333,13.4804,14.6882666667,14.9406,14.5926666667,13.7644666667,34.3867333333,18.7872
824.49,15.3880666667,38.2083333333,28.6346,35.0869333333,13.0944666667,14.6526,14.7285333333,14.6091333333,13.6157333334,34.3022666667,18.7514666667
824.79,15.4437333333,38.6805333333,29.076,35.1569333333,13.2096,14.7252,14.9064666667,14.9516666667,13.6895333333,34.5652,18.8134
825.09,14.5550666667,38.3997333333,28.8878666667,34.6946,12.5265333333,14.1965333333,14.4921333333,14.3658666666,13.2835333333,33.8778666667,18.4794666667
825.39,14.7264,38.5784666667,28.9944,34.7512666667,12.5622,14.2431333333,14.7441333333,14.2857333333,13.4079333333,34.012,18.7527333333
825.70,14.44,38.5950666667,28.6938,34.5222,12.3047333334,14.0300666667,14.5258666667,14.0078,13.1246666667,33.8326666667,18.4684666667
826.00,14.5799333333,38.7267333333,28.3427333333,34.2987333333,12.1322666667,13.9871333333,14.5725333333,14.0782666667,13.2156666667,33.6564,18.377
826.30,14.8781333333,38.7367333333,28.3828,34.3683333333,12.5494,14.1781333333,15.3006,14.4178,13.5882,33.9382666667,18.3906
826.61,14.2472,38.0736,27.6867333333,33.4812666667,12.1122666667,13.6974666666,14.691,14.1941333333,13.2347333333,33.1058666667,17.8386
826.91,13.5786,37.4665333333,26.799,33.2283333334,11.2862,12.9014,14.1468,13.3644,12.3019333333,32.7729333333,17.1512
827.21,14.0079333333,37.7038,26.9590666667,33.2476,11.3488,13.1462,14.7368666667,13.7660666666,12.8109333333,33.0447333333,17.5283333333
827.51,14.5118,38.2540666666,27.603,33.4682666667,11.8810666667,13.6547333333,15.4286666667,14.1548666667,13.2539333333,33.6905333333,17.9126666667
827.82,15.1428,38.4454,27.7276666667,34.1312666667,12.4656666667,13.8309333333,15.9367333334,14.2833333333,13.8268666667,34.0735333333,18.1492666667
828.12,15.1226,37.8409333333,27.6042666667,33.9526666667,12.1332,13.6086666667,15.9870666666,14.1634,13.5526,33.7204666667,18.1032
828.42,15.429,37.8128666667,27.8105333333,34.0242,12.3769333333,13.585,16.1976666667,14.3078666667,13.4752,33.8000666667,18.2384
828.72,14.4486,36.6692666667,26.9676666667,33.3827333333,11.6358,12.6572666667,15.7858666667,13.6442,12.6771333333,32.6425333333,17.5178666667
829.02,15.0602666667,36.8034,27.6697333333,33.5908,11.7190666667,13.1563333333,16.5781333333,14.5777333333,13.2046666667,32.9795333333,18.2461333333
829.33,15.4333333333,36.6578666667,28.4708666667,34.0078,12.1976666667,13.6764666667,17.5392,15.1494666667,13.6763333333,33.3984,18.6868
829.63,14.507,36.1377333334,27.8334,33.463,10.6381333333,13.2651333334,16.4312666667,14.1794666667,12.5487333333,32.7055333333,18.2872
829.93,14.9114666667,35.689,27.9425333333,33.3182666667,10.7586666667,13.2050666666,16.9875333333,14.2244,12.5029333333,32.6236,18.3466
830.23,14.3588666667,35.2688666667,27.6427333333,32.4316666667,10.2482,12.68,16.766,13.7551333333,12.0347333333,31.8031333333,17.5516666667
830.54,13.7875333333,35.2679333333,27.4478,31.8347333334,10.3814666667,12.6159333333,16.1581333333,13.0608666667,10.9174,31.4168666667,16.7756
830.84,12.9570666667,35.2055333333,27.1024666667,32.0058666667,9.50959999999,11.8671333333,15.4928,12.4120666667,9.80693333335,31.3718,16.4536666667
831.14,12.1348,34.5912666667,26.3893333333,30.7874666666,8.38020000001,11.4017333333,14.8686666667,11.5205333333,8.92513333333,31.0054666666,15.8691333333
831.44,12.3489333333,35.8674666667,26.3742666667,31.3546,8.97653333333,11.8714,15.0585333333,11.2574,9.63933333335,31.1404,16.2474
831.74,14.0526,37.6671333333,27.0632,33.1858,10.0968666667,13.4992,16.4499333333,13.0567333333,11.6643333333,32.7063333333,17.8977333334
832.04,15.5758666667,39.4458666667,28.0171333333,34.6146666667,11.5584,15.342,17.5064666667,14.5368666667,13.0735333333,34.0778666667,18.6752666667
832.35,15.5636666667,39.1142666667,27.9951333333,34.5492,11.9082,15.7246666667,17.19,13.8004,13.2367333333,34.1464666667,18.2205333334
832.65,15.4673333333,38.3076666667,26.8359333333,34.1134,11.6335333333,14.9153333333,16.4016666667,13.3038666667,12.5902,32.9948666667,17.8146
832.95,16.2059333333,38.5974666667,27.6829333333,34.7426666667,12.2696666667,15.1422666667,16.7410666667,14.2073333333,13.7194666667,33.6789333333,18.4892
833.25,16.6412,38.9634666667,27.8631333333,34.9903333333,12.3738,15.8349333333,17.2168,14.6768,14.1394666667,34.3506,18.6690666667
833.55,18.1782666667,40.0364666667,29.5688666667,36.4420666667,13.6551333333,17.1099333333,18.4154,15.7801333333,15.4038666667,35.1974,20.4008
833.85,18.9274,40.3792,30.3288666667,37.5644,13.7600666667,17.7658666667,18.9392666667,16.5096666667,16.2548666667,35.8222,20.7584666667
834.16,19.3304,40.3319333333,30.6084666667,37.7409333333,13.9272,18.0086666667,19.3188,16.5996666667,16.4775333333,35.4468666667,20.9490666667
834.46,20.1235333333,41.2708666667,31.7388,38.6114,14.7985333334,19.1939333334,20.3412666667,17.5992,17.3462666667,36.0164,21.7946
834.76,19.8486666667,40.5086,31.323,38.3651333333,14.1750666667,19.1402,20.0908666667,17.0934,16.8694666666,35.5676666667,21.5378666667
