wavelength,Back_SpoLucm,Belly_SpoLucm,Breast_SpoLucm,Crissum_SpoLucm,Crown_SpoLucm,DorTail_SpoLucm,Patch10_SpoLucm,Rump_SpoLucm,Throat_SpoLucm,WingTip_SpoLucm
571.47,7.27964814815,59.6581111111,5.06066666667,61.8728888889,4.38533333333,7.38633333333,45.2073333334,5.44611111111,5.12855555555,9.79766666667
571.81,7.32222222223,59.6742222222,5.07922222222,61.8948888889,4.39566666667,7.41155555556,45.2398888889,5.46677777778,5.15744444445,9.82133333333
572.15,7.35455555557,59.7415555556,5.10822222222,61.9597777778,4.41777777778,7.446,45.2687777778,5.48411111111,5.19122222222,9.86766666667
572.49,7.36840740742,59.7706666667,5.11566666666,61.9795555556,4.43422222222,7.45511111111,45.3063333333,5.49055555555,5.20111111111,9.85844444443
572.83,7.41612962964,59.7661111111,5.15711111111,62.0393333333,4.47288888889,7.48522222222,45.3343333334,5.53655555555,5.24177777778,9.90366666669
573.17,7.45227777779,59.8087777778,5.18311111111,62.1213333333,4.49077777778,7.50955555556,45.399,5.57544444444,5.27544444445,9.94244444443
573.51,7.48024074075,59.8078888889,5.19533333333,62.1794444445,4.49111111111,7.53,45.4595555556,5.57144444445,5.30133333333,9.96844444447
573.85,7.51777777777,59.859,5.22322222222,62.2234444444,4.50077777778,7.56755555555,45.4916666666,5.59555555556,5.35422222222,10.0061111111
574.19,7.53218518518,59.7976666667,5.24911111111,62.1608888889,4.50777777778,7.57777777778,45.4618888889,5.60722222222,5.38722222222,10.0155555556
574.53,7.57485185187,59.8112222222,5.28133333333,62.204,4.54477777778,7.61044444445,45.4845555555,5.63255555556,5.448,10.0684444445
574.87,7.63211111112,59.7813333333,5.35144444445,62.1826666667,4.59177777778,7.657,45.4688888889,5.69433333334,5.52544444444,10.1068888889
575.21,7.68027777777,59.8681111111,5.42144444444,62.3211111111,4.66088888889,7.71922222222,45.5103333333,5.76022222222,5.582,10.173
575.55,7.70012962964,59.9202222222,5.43333333333,62.3563333333,4.67577777778,7.72911111111,45.4993333333,5.78377777778,5.58344444445,10.1913333333
575.89,7.64144444444,59.7784444444,5.37266666666,62.26,4.62666666667,7.66077777778,45.4005555556,5.72255555555,5.54977777778,10.1311111111
576.22,7.65877777777,59.755,5.37288888889,62.286,4.63055555556,7.66144444444,45.3704444444,5.73955555556,5.57288888889,10.1675555556
576.56,7.61459259258,59.7183333333,5.33833333333,62.1856666667,4.61822222222,7.62255555556,45.2968888889,5.68533333333,5.54411111111,10.1288888889
576.90,7.58705555557,59.6637777778,5.30433333333,62.1238888889,4.59855555555,7.592,45.2246666667,5.636,5.52733333333,10.1113333333
577.24,7.5336111111,59.5854444444,5.28311111111,62.0346666667,4.57244444444,7.55633333333,45.0878888889,5.61588888889,5.49588888889,10.0675555555
577.58,7.5122962963,59.5813333333,5.26422222222,62.0184444444,4.59744444445,7.55,45.0571111111,5.60355555556,5.47,10.0402222222
577.92,7.5155,59.6394444444,5.25288888889,62.0994444444,4.58566666667,7.54411111111,45.0921111111,5.59233333333,5.45277777778,10.0291111111
578.26,7.48125925924,59.6675555555,5.21866666667,62.1311111111,4.55555555555,7.49322222222,45.0884444445,5.57066666667,5.37677777778,10.0194444445
578.60,7.42572222222,59.5431111111,5.15522222222,62.005,4.51944444445,7.43255555556,45.0018888889,5.53544444444,5.303,9.98833333331
578.94,7.39572222221,59.5123333334,5.10544444445,61.9287777778,4.45733333333,7.38411111111,44.9885555556,5.47922222222,5.25722222222,9.92966666664
579.28,7.3927037037,59.526,5.13755555555,62.012,4.48311111111,7.39877777778,45.087,5.48733333333,5.28866666667,9.96466666667
579.61,7.46225925927,59.6467777778,5.20155555555,62.081,4.54533333333,7.46333333333,45.1948888889,5.57033333333,5.32788888889,10.0454444445
579.95,7.45359259258,59.5788888889,5.20511111111,62.0024444445,4.51966666666,7.484,45.1535555555,5.58088888889,5.35777777778,10.0316666667
580.29,7.4698888889,59.6323333333,5.23144444445,62.0695555555,4.497,7.534,45.1737777778,5.61777777778,5.37644444444,10.0342222222
580.63,7.47061111112,59.6096666667,5.23777777778,62.0801111111,4.49544444444,7.548,45.1803333333,5.62377777778,5.35077777778,10.018
580.97,7.5374074074,59.5808888889,5.26222222222,62.0171111111,4.52333333333,7.57355555556,45.186,5.66955555556,5.38777777778,10.059
581.31,7.50772222223,59.5696666667,5.24922222222,62.0216666667,4.48033333333,7.53377777778,45.1524444444,5.65244444445,5.35955555556,10.0931111111
581.65,7.53583333333,59.572,5.27722222222,62.0183333334,4.53322222222,7.54522222222,45.1388888889,5.707,5.39677777778,10.1421111111
581.98,7.56592592591,59.6392222222,5.33022222222,61.9862222222,4.57022222222,7.62833333334,45.1738888889,5.74844444444,5.48177777778,10.1523333333
582.32,7.57898148149,59.6771111111,5.346,62.0554444444,4.57677777778,7.63388888889,45.1903333333,5.75366666667,5.50988888889,10.1545555555
582.66,7.57109259259,59.7278888889,5.317,62.1112222222,4.58711111111,7.61844444444,45.2125555556,5.73133333333,5.513,10.1678888889
583.00,7.62429629631,59.8145555555,5.35088888889,62.1186666667,4.61488888889,7.66244444444,45.2335555556,5.75233333334,5.53366666667,10.2152222222
583.34,7.69392592593,59.8196666667,5.41744444445,62.0978888889,4.67311111111,7.72822222222,45.1912222222,5.82133333333,5.62122222222,10.268
583.68,7.73161111111,59.8802222222,5.44955555556,62.1598888889,4.75055555555,7.76077777778,45.2132222222,5.83611111111,5.65544444445,10.3186666667
584.01,7.70294444443,59.8954444445,5.41355555556,62.1603333333,4.74188888889,7.73866666667,45.1767777778,5.80188888889,5.60855555556,10.3395555555
584.35,7.74548148149,59.9816666667,5.494,62.206,4.82,7.80888888889,45.2315555556,5.87044444444,5.66155555556,10.396
584.69,7.76670370369,60.1035555556,5.54966666667,62.3697777778,4.85533333333,7.86822222222,45.316,5.91966666667,5.67422222222,10.4414444444
585.03,7.81074074076,60.2231111111,5.60344444444,62.461,4.91422222222,7.93422222222,45.4064444444,5.95655555556,5.71733333334,10.4524444444
585.37,7.8139074074,60.1908888889,5.61055555556,62.4284444444,4.92111111111,7.97188888889,45.4326666667,5.97011111111,5.73666666667,10.4897777778
585.70,7.78344444446,60.1217777778,5.59711111111,62.4461111111,4.90922222222,7.97077777778,45.3912222222,5.95077777778,5.69833333334,10.4868888889
586.04,7.79768518519,60.1493333333,5.61377777778,62.4342222222,4.938,8.02088888889,45.4138888889,5.97066666667,5.71822222222,10.5123333333
586.38,7.81005555555,60.0343333333,5.668,62.3122222222,4.942,8.03655555556,45.3333333334,6.01244444444,5.74833333334,10.5256666666
586.72,7.70738888889,59.855,5.59211111111,62.1631111111,4.87788888889,7.95988888889,45.2087777778,5.97088888889,5.67266666667,10.4811111111
587.06,7.59275925927,59.8236666667,5.46,62.1674444444,4.75844444445,7.83111111111,45.2025555556,5.85555555556,5.54911111111,10.3803333333
587.39,7.54442592591,59.8783333333,5.39933333333,62.2293333333,4.67511111111,7.761,45.2227777778,5.79922222222,5.48311111111,10.3196666667
587.73,7.5676111111,59.8555555556,5.42155555556,62.1872222222,4.68188888889,7.78011111111,45.2666666666,5.80166666667,5.50822222222,10.3213333334
588.07,7.52935185185,59.7913333333,5.38444444444,62.1477777778,4.61322222222,7.75244444444,45.2273333334,5.75033333333,5.50566666667,10.2918888889
588.41,7.43220370371,59.7501111111,5.27355555555,62.1316666667,4.51744444444,7.67744444444,45.1927777778,5.66133333333,5.44033333333,10.2133333333
588.74,7.3936851852,59.6564444444,5.22066666667,62.0877777778,4.48611111111,7.62666666667,45.1658888889,5.618,5.42266666667,10.1926666667
589.08,7.34072222223,59.7102222222,5.17111111111,62.1122222222,4.44011111111,7.55477777778,45.1642222222,5.53466666667,5.35155555555,10.103
589.42,7.35059259258,59.6712222222,5.16288888889,62.0536666667,4.42833333333,7.52922222222,45.1241111111,5.53722222222,5.35544444444,10.1052222222
589.76,7.30631481482,59.6823333333,5.11333333333,62.1294444445,4.39155555556,7.45955555555,45.1635555556,5.51011111111,5.29088888889,10.0844444444
590.09,7.26405555557,59.6777777778,5.04777777778,62.1545555556,4.36677777778,7.43611111111,45.1218888889,5.47611111111,5.24277777778,10.0396666667
590.43,7.24812962962,59.6944444444,5.01211111111,62.1783333334,4.31511111111,7.39544444444,45.1067777778,5.42322222222,5.224,9.97077777778
590.77,7.2481851852,59.7002222222,5.02866666667,62.116,4.33177777778,7.414,45.0708888889,5.41477777778,5.23055555556,10.0007777778
591.11,7.24477777778,59.6431111111,5.03055555556,62.0328888889,4.34277777778,7.436,45.0138888889,5.41311111111,5.22655555556,10.0295555556
591.44,7.26268518519,59.6831111111,5.03888888889,62.1112222222,4.35,7.44277777778,45.0091111111,5.41022222222,5.23466666667,10.0174444444
591.78,7.3356111111,59.7815555556,5.067,62.1723333334,4.392,7.462,45.0497777778,5.44777777778,5.24822222222,10.0563333333
592.12,7.41227777777,59.7535555555,5.16688888889,62.1381111111,4.45,7.51522222222,45.0452222222,5.50077777778,5.31588888889,10.1354444444
592.46,7.45081481481,59.7966666667,5.18766666667,62.1302222222,4.46066666666,7.55377777778,44.9912222222,5.52811111111,5.32588888889,10.1558888889
592.79,7.52714814816,59.7853333333,5.25222222222,62.166,4.51911111111,7.65744444445,45.0378888889,5.61044444445,5.40255555555,10.224
593.13,7.62962962962,59.8623333333,5.30788888889,62.2364444444,4.58811111111,7.70833333333,45.1471111111,5.68088888889,5.47044444444,10.305
593.47,7.67122222221,59.8731111111,5.35433333333,62.222,4.61,7.76511111111,45.1044444445,5.72377777778,5.50211111111,10.315
593.80,7.74051851851,59.9688888889,5.40877777778,62.3238888889,4.65255555555,7.82288888889,45.1908888889,5.776,5.55144444444,10.3928888889
594.14,7.75137037037,60.0096666667,5.423,62.3847777778,4.65511111111,7.84666666667,45.2566666667,5.80766666667,5.56377777778,10.4093333333
594.48,7.7824074074,60.1127777778,5.44422222222,62.5227777778,4.67488888889,7.881,45.379,5.84488888889,5.58866666667,10.4241111111
594.81,7.79103703702,60.164,5.44344444445,62.5972222222,4.68522222222,7.868,45.445,5.863,5.61466666667,10.4153333333
595.15,7.78890740741,60.2337777778,5.45255555555,62.6781111111,4.69277777778,7.86555555556,45.5187777778,5.89222222222,5.632,10.4353333333
595.49,7.75014814815,60.222,5.43455555556,62.6756666667,4.68555555556,7.87188888889,45.5285555555,5.87933333333,5.63077777778,10.4477777778
595.82,7.74359259259,60.1986666667,5.39444444444,62.6942222222,4.66511111111,7.84933333334,45.5364444445,5.83722222222,5.59666666667,10.4024444444
596.16,7.74353703702,60.2237777778,5.40677777778,62.7592222222,4.66888888889,7.88477777778,45.6243333334,5.877,5.60577777778,10.3867777778
596.50,7.73907407407,60.3053333333,5.39288888889,62.7983333333,4.64966666667,7.88477777778,45.6096666667,5.87055555556,5.61088888889,10.4147777778
596.83,7.68490740742,60.325,5.35188888889,62.8203333333,4.59388888889,7.83777777778,45.5636666667,5.81455555556,5.55388888889,10.3837777778
597.17,7.65996296298,60.3046666667,5.32666666666,62.8296666666,4.57611111111,7.83755555556,45.5703333333,5.78188888889,5.55066666667,10.3958888889
597.51,7.59301851853,60.1931111111,5.25811111111,62.6938888889,4.52788888889,7.779,45.464,5.71211111111,5.48522222222,10.3578888889
597.84,7.57988888888,60.1555555556,5.25666666667,62.631,4.538,7.79366666667,45.3977777778,5.68922222222,5.50366666667,10.3877777778
598.18,7.59085185184,60.1442222222,5.291,62.6158888889,4.54844444444,7.81444444445,45.3871111111,5.70622222222,5.52866666667,10.4131111111
598.52,7.58951851852,60.0816666667,5.29866666667,62.5166666667,4.53111111111,7.81822222222,45.3357777778,5.68811111111,5.501,10.4184444445
598.85,7.57351851851,60.011,5.24488888889,62.4194444444,4.50722222222,7.82711111111,45.2926666667,5.64366666667,5.47711111111,10.4175555555
599.19,7.53377777779,59.9471111111,5.19266666667,62.3346666667,4.491,7.76377777778,45.2432222222,5.59122222222,5.43066666667,10.3671111111
599.53,7.49207407407,59.9704444444,5.16677777778,62.2918888889,4.48866666667,7.73922222222,45.1801111111,5.58122222222,5.39922222222,10.3702222222
599.86,7.45133333332,59.8312222222,5.10733333333,62.1394444445,4.44788888889,7.64966666667,45.0375555556,5.49022222222,5.36855555556,10.3291111111
600.20,7.40720370369,59.7427777778,5.06855555555,62.1334444445,4.419,7.59522222222,45.0197777778,5.44788888889,5.30422222222,10.2857777778
600.53,7.39644444446,59.7825555556,5.05188888889,62.1596666667,4.40066666667,7.60677777778,45.0792222222,5.45866666667,5.30111111111,10.266
600.87,7.37585185187,59.787,5.016,62.1486666667,4.35533333333,7.55466666667,45.0561111111,5.39488888889,5.27,10.2443333333
601.21,7.4413148148,60.0162222222,5.10755555556,62.3454444444,4.40355555556,7.61944444444,45.2174444445,5.45166666667,5.36122222222,10.3093333334
601.54,7.51087037036,60.0946666667,5.14311111111,62.3925555556,4.44066666666,7.67033333333,45.2944444444,5.50377777778,5.39888888889,10.3636666666
601.88,7.54038888889,60.1692222222,5.16677777778,62.53,4.50033333334,7.74266666667,45.365,5.58422222222,5.45455555555,10.4241111111
602.21,7.5417037037,60.2254444444,5.13377777778,62.6531111111,4.47055555556,7.75944444444,45.3893333333,5.57866666667,5.45411111111,10.4414444444
602.55,7.56511111112,60.2716666667,5.19477777778,62.6835555556,4.51711111111,7.77522222222,45.4302222222,5.62277777778,5.478,10.4746666667
602.88,7.64259259258,60.2684444444,5.27533333333,62.794,4.54688888889,7.86888888889,45.4892222222,5.69244444445,5.53811111111,10.5662222222
603.22,7.68911111112,60.271,5.32822222222,62.8098888889,4.58066666667,7.91166666667,45.5165555555,5.74444444444,5.59322222222,10.626
603.56,7.70124074075,60.3243333333,5.348,62.8668888889,4.58022222222,7.94255555556,45.554,5.77277777778,5.60622222222,10.6513333334
603.89,7.69790740741,60.3974444445,5.36555555556,62.8958888889,4.55822222222,7.95277777778,45.5665555556,5.77977777778,5.635,10.6552222222
604.23,7.68062962964,60.3675555556,5.37755555555,62.8856666667,4.55433333333,7.95244444444,45.5783333333,5.75177777778,5.63522222222,10.6554444445
604.56,7.73700000001,60.4272222222,5.43566666667,62.9376666667,4.61355555555,8.01266666667,45.6415555556,5.827,5.684,10.6962222222
604.90,7.73349999999,60.3432222222,5.43288888889,62.9054444444,4.61144444445,8.01433333333,45.5847777778,5.82644444444,5.67744444445,10.6966666667
605.23,7.68746296298,60.3322222222,5.40577777778,62.9362222222,4.58855555556,7.96655555556,45.585,5.79266666667,5.63044444444,10.647
605.57,7.68566666668,60.2846666667,5.408,62.8518888889,4.55655555556,7.93177777778,45.5288888889,5.75177777778,5.58755555556,10.6111111111
605.90,7.68462962962,60.2617777778,5.45177777778,62.8124444445,4.58488888889,7.93166666666,45.5408888889,5.79755555555,5.59522222222,10.6278888889
606.24,7.70088888888,60.1805555556,5.47033333334,62.7963333333,4.56944444445,7.934,45.4833333333,5.82755555556,5.61822222222,10.6432222222
606.58,7.67564814816,60.1694444444,5.471,62.6837777778,4.544,7.88588888889,45.4411111111,5.81444444444,5.59911111111,10.6246666667
606.91,7.65053703702,60.1162222222,5.47188888889,62.6494444444,4.514,7.86844444444,45.4697777778,5.79311111111,5.57622222222,10.5821111111
607.25,7.65401851853,60.0605555555,5.48933333333,62.5624444444,4.53077777778,7.88044444444,45.411,5.78133333333,5.56011111111,10.5907777778
607.58,7.66455555557,60.0587777778,5.49755555555,62.5476666666,4.543,7.88766666667,45.4225555555,5.77611111111,5.53344444445,10.6227777778
607.92,7.69281481481,60.0048888889,5.49655555555,62.4676666667,4.57955555556,7.89822222222,45.3342222222,5.80233333333,5.55455555556,10.6818888889
608.25,7.64553703705,59.9022222222,5.45422222222,62.3312222222,4.53811111111,7.86388888889,45.2151111111,5.75722222222,5.51544444444,10.6874444445
608.59,7.58324074075,59.8552222222,5.38122222222,62.2774444444,4.48033333333,7.81055555556,45.1938888889,5.68933333333,5.43877777778,10.629
608.92,7.59477777778,59.8573333333,5.38377777778,62.2922222222,4.47322222222,7.84388888889,45.1974444444,5.68411111111,5.44233333333,10.6484444445
609.26,7.55079629629,59.78,5.33277777778,62.2193333333,4.45244444444,7.79688888889,45.1117777778,5.64122222222,5.41944444444,10.6334444444
609.59,7.52011111111,59.7556666667,5.29744444445,62.1491111111,4.43355555556,7.78533333333,45.0515555556,5.58566666666,5.40188888889,10.5986666666
609.93,7.5111111111,59.7163333333,5.26033333333,62.0685555556,4.42333333333,7.78344444444,45.0154444444,5.58055555556,5.38522222222,10.6102222222
610.26,7.46538888889,59.6667777778,5.17922222222,62.0335555556,4.38988888889,7.70322222222,44.9183333334,5.51833333333,5.34044444445,10.5528888889
610.60,7.49161111111,59.7044444444,5.16755555556,62.0335555556,4.40944444444,7.68933333333,44.8821111111,5.52422222222,5.33922222222,10.5638888889
610.93,7.53674074076,59.7723333333,5.21066666666,62.1056666667,4.45222222222,7.70044444445,44.9531111111,5.57822222222,5.39211111111,10.6271111111
611.27,7.58772222221,59.6594444444,5.228,62.0044444444,4.48888888889,7.71922222222,44.8428888889,5.62855555555,5.47011111111,10.6792222222
611.60,7.57816666668,59.5648888889,5.26177777778,61.9206666667,4.48344444445,7.73533333333,44.745,5.63,5.46977777778,10.6358888889
611.93,7.60912962964,59.6234444445,5.296,61.9913333333,4.50855555556,7.73977777778,44.8148888889,5.61344444445,5.49333333333,10.6396666667
612.27,7.6744074074,59.6673333333,5.37288888889,62.0204444444,4.56244444445,7.79666666667,44.8743333334,5.68633333334,5.57511111111,10.7274444445
612.60,7.7433148148,59.6243333334,5.46711111111,61.9296666667,4.661,7.88811111111,44.8598888889,5.79911111111,5.688,10.8237777778
612.94,7.80431481482,59.6073333333,5.53488888889,61.8917777778,4.69522222222,7.95322222222,44.8724444445,5.85588888889,5.75522222222,10.8798888889
613.27,7.89829629631,59.6296666666,5.638,61.9787777778,4.78011111111,8.05366666667,44.9361111111,5.95777777778,5.84344444445,10.9544444444
613.61,7.92746296298,59.6988888889,5.67222222222,62.032,4.80644444445,8.07611111111,44.9485555555,5.95566666667,5.88222222222,10.9902222222
613.94,8.03929629631,59.8026666667,5.79088888889,62.1427777778,4.90255555556,8.23533333333,45.0655555555,6.08744444444,5.99111111111,11.1061111111
614.28,8.05946296296,59.71,5.81588888889,62.0785555556,4.93488888889,8.28944444444,45.0187777778,6.11977777778,6.03844444444,11.1371111111
614.61,8.0853888889,59.6178888889,5.80888888889,62.0578888889,4.90211111111,8.277,44.9983333333,6.11166666667,6.03477777778,11.1243333333
614.94,8.08670370369,59.6986666667,5.81888888889,62.1352222222,4.90366666666,8.27788888889,45.0882222222,6.08611111111,5.99144444444,11.1067777778
615.28,8.08342592592,59.8521111111,5.80355555556,62.2451111111,4.87755555556,8.27,45.2113333333,6.09166666667,5.96322222222,11.1454444444
615.61,8.07909259258,59.8242222222,5.79811111111,62.2286666666,4.886,8.29255555555,45.1371111111,6.15844444444,5.97355555555,11.1502222222
615.95,8.05416666666,59.8001111111,5.76944444444,62.2354444444,4.89355555556,8.258,45.0763333333,6.15,5.966,11.1154444444
616.28,8.04603703702,59.9173333333,5.77433333333,62.4587777778,4.86433333334,8.19077777778,45.1387777778,6.11933333333,5.93888888889,11.1102222222
616.61,8.00703703702,59.9907777778,5.74355555556,62.5708888889,4.82688888889,8.14,45.2466666667,6.07177777778,5.87277777778,11.0641111111
616.95,7.99212962963,60.0542222222,5.71566666667,62.6025555556,4.76966666667,8.07333333333,45.3055555555,6.02922222222,5.82844444445,11.0657777778
617.28,7.93679629629,60.0452222222,5.70588888889,62.5746666667,4.73188888889,8.00677777778,45.3382222222,5.99455555556,5.77555555556,11.0057777778
617.62,7.84281481482,60.0156666666,5.62888888889,62.5371111111,4.62733333333,7.91055555556,45.2864444445,5.90466666667,5.69688888889,10.9224444444
617.95,7.77142592592,60.0186666666,5.564,62.5668888889,4.55655555556,7.83066666667,45.2387777778,5.85077777778,5.63755555556,10.8881111111
618.28,7.68394444446,59.9905555556,5.529,62.4782222222,4.53144444444,7.84977777778,45.1766666667,5.82277777778,5.60255555555,10.8486666667
618.62,7.63005555556,59.9542222222,5.51766666667,62.4645555556,4.50633333333,7.80711111111,45.1518888889,5.80755555556,5.573,10.7785555556
618.95,7.63420370371,59.9178888889,5.54566666667,62.4394444444,4.53122222222,7.82688888889,45.133,5.83366666667,5.60422222222,10.8047777778
619.28,7.6098148148,59.839,5.54122222222,62.3238888889,4.50188888889,7.79544444444,45.082,5.77011111111,5.59588888889,10.7496666667
619.62,7.62970370369,59.8957777778,5.57055555556,62.3883333334,4.491,7.85255555556,45.1371111111,5.799,5.59255555555,10.7602222222
619.95,7.57677777779,59.85,5.48344444444,62.307,4.43866666667,7.83733333333,45.1071111111,5.76655555555,5.53077777778,10.6568888889
620.28,7.53892592592,59.9392222222,5.43155555556,62.4095555556,4.39288888889,7.81333333333,45.0851111111,5.738,5.49955555555,10.645
620.62,7.48422222223,59.8932222222,5.36555555555,62.3676666667,4.36022222222,7.79544444444,45.0082222222,5.70733333333,5.46111111111,10.5996666667
620.95,7.48361111111,59.8747777778,5.31344444444,62.4128888889,4.35911111111,7.82577777778,45.002,5.66911111111,5.42411111111,10.6175555556
621.28,7.51575925927,59.8653333333,5.31222222222,62.436,4.43022222222,7.84522222222,44.9828888889,5.70122222222,5.43888888889,10.6313333333
621.62,7.59285185187,59.9547777778,5.40122222222,62.418,4.50888888889,7.96144444445,45.0867777778,5.76377777778,5.50788888889,10.7254444445
621.95,7.70294444444,60.1455555555,5.47422222222,62.6342222222,4.58077777778,8.01277777778,45.2194444444,5.83888888889,5.585,10.8595555555
622.28,7.68133333333,60.1691111111,5.442,62.6127777778,4.53633333333,7.99288888889,45.2484444444,5.79755555556,5.55477777778,10.8872222222
622.62,7.64327777778,60.1791111111,5.37922222222,62.6913333333,4.50355555556,7.94177777778,45.2742222222,5.72633333333,5.51411111111,10.8181111111
622.95,7.6627962963,60.22,5.37255555556,62.7997777778,4.49977777778,7.93966666667,45.356,5.78133333333,5.52566666667,10.865
623.28,7.7119074074,60.242,5.41411111111,62.7417777778,4.579,7.97211111111,45.3752222222,5.835,5.60788888889,10.9216666667
623.62,7.76951851851,60.295,5.451,62.8221111111,4.63133333333,8.01722222222,45.4156666666,5.87977777778,5.62822222222,11.011
623.95,7.80490740741,60.1923333333,5.50222222222,62.7431111111,4.67577777778,8.057,45.4442222222,5.912,5.67777777778,11.0841111111
624.28,7.86342592591,60.214,5.53422222222,62.7892222222,4.71411111111,8.11177777778,45.4956666667,5.94855555555,5.73611111111,11.1331111111
624.62,7.86424074074,60.1286666667,5.55488888889,62.7041111111,4.72944444445,8.12677777778,45.4601111111,5.99333333333,5.76444444445,11.1193333333
624.95,7.84957407407,60.12,5.58022222222,62.7445555556,4.71488888889,8.12144444444,45.4977777778,5.97733333333,5.76966666667,11.1091111111
625.28,7.79238888889,60.2176666667,5.517,62.8867777778,4.65688888889,8.07766666667,45.5158888889,5.921,5.68777777778,11.0472222222
625.61,7.71442592593,60.1626666667,5.47511111111,62.783,4.57688888889,8.04888888889,45.4723333333,5.85255555556,5.60333333333,11.001
625.95,7.72948148147,60.1485555556,5.47388888889,62.8374444444,4.61744444444,8.08911111111,45.4903333333,5.87188888889,5.631,11.0328888889
626.28,7.76664814815,60.2362222222,5.50544444444,62.8906666667,4.63466666667,8.13022222222,45.4981111111,5.90644444444,5.64555555556,11.0746666667
626.61,7.75007407407,60.2736666667,5.50433333333,62.9148888889,4.65833333333,8.15555555556,45.5208888889,5.87688888889,5.62844444445,11.0943333333
626.94,7.71159259258,60.1214444444,5.464,62.8323333333,4.58677777778,8.12877777778,45.4052222222,5.81566666667,5.55211111111,11.0891111111
627.28,7.69040740742,60.0546666667,5.45622222222,62.7553333333,4.55433333333,8.10033333333,45.3522222222,5.78688888889,5.55955555556,11.0696666667
627.61,7.70235185187,60.1665555556,5.44533333333,62.8313333333,4.53911111111,8.11233333333,45.4011111111,5.79588888889,5.55622222222,11.0518888889
627.94,7.65666666666,60.1825555555,5.43788888889,62.8106666667,4.508,8.08022222222,45.3346666667,5.79022222222,5.53155555556,11.059
628.27,7.70727777778,60.2766666667,5.48144444444,62.9405555556,4.53922222222,8.07544444445,45.3885555556,5.79033333334,5.559,11.1186666667
628.61,7.71390740741,60.3333333333,5.46877777778,62.9367777778,4.52544444444,8.09044444444,45.4271111111,5.76088888889,5.54422222222,11.1648888889
628.94,7.70881481481,60.2488888889,5.46655555556,62.8224444444,4.48833333333,8.07655555555,45.3755555556,5.72833333333,5.55555555555,11.1502222222
629.27,7.73270370371,60.2437777778,5.47411111111,62.8683333333,4.50988888889,8.10677777778,45.3622222222,5.71922222222,5.58466666667,11.154
629.60,7.75694444446,60.2051111111,5.48811111111,62.8062222222,4.52255555555,8.09666666667,45.3105555556,5.72311111111,5.61355555556,11.1711111111
629.94,7.7649074074,60.0871111111,5.50077777778,62.7576666667,4.54455555556,8.09733333333,45.3102222222,5.71433333333,5.65788888889,11.1835555555
630.27,7.7598148148,60.0918888889,5.48622222222,62.7247777778,4.50622222222,8.06055555556,45.2852222222,5.70111111111,5.65511111111,11.1602222222
630.60,7.74303703702,60.2324444445,5.46333333333,62.7972222222,4.48588888889,8.00466666666,45.3115555556,5.68677777778,5.61722222222,11.0923333333
630.93,7.70735185185,60.2013333333,5.436,62.6948888889,4.50544444444,7.98066666666,45.244,5.67177777778,5.58311111111,11.0731111111
631.26,7.77125925927,60.1071111111,5.49866666667,62.5516666667,4.58977777778,8.04511111111,45.1793333333,5.723,5.657,11.1294444444
631.60,7.83922222221,60.0607777778,5.56988888889,62.4817777778,4.66344444444,8.11911111111,45.2096666667,5.75444444445,5.73055555555,11.1437777778
631.93,7.85816666666,60.1654444444,5.639,62.5312222222,4.68455555556,8.18188888889,45.3355555556,5.77711111111,5.80455555555,11.1838888889
632.26,7.90014814813,60.2835555556,5.68544444444,62.5487777778,4.71666666667,8.26366666667,45.361,5.87755555556,5.88177777778,11.2131111111
632.59,7.87451851852,60.273,5.66666666667,62.5313333333,4.73766666667,8.25677777778,45.3295555556,5.89322222222,5.90033333333,11.2333333333
632.92,7.8196111111,60.2927777778,5.59288888889,62.5018888889,4.68411111111,8.18655555556,45.2856666667,5.86822222222,5.87633333333,11.1841111111
633.26,7.83950000001,60.4216666667,5.63744444444,62.6128888889,4.71577777778,8.23688888889,45.37,5.92766666667,5.90266666667,11.1987777778
633.59,7.86924074076,60.4965555556,5.63688888889,62.6412222222,4.69566666667,8.26511111111,45.4082222222,5.98355555556,5.90466666667,11.214
633.92,7.96524074073,60.6096666667,5.69822222222,62.7471111111,4.77066666667,8.39522222222,45.4892222222,6.04877777778,5.96177777778,11.2817777778
634.25,8.0110925926,60.7373333333,5.73444444444,62.88,4.80855555556,8.45666666667,45.6922222222,6.07577777778,6.03877777778,11.3238888889
634.58,8.02605555556,60.7835555556,5.76511111111,62.9803333333,4.77611111111,8.52844444444,45.7605555556,6.10277777778,6.098,11.3707777778
634.91,7.93075925926,60.7803333333,5.68022222222,63.0007777778,4.69233333333,8.479,45.7063333333,6.02477777778,5.98466666667,11.3114444445
635.25,7.86544444444,60.7512222222,5.55566666667,63.058,4.62277777778,8.42711111111,45.6964444444,5.95444444444,5.88555555556,11.2884444444
635.58,7.74407407409,60.5855555556,5.39477777778,62.8406666667,4.51922222222,8.34344444444,45.4221111111,5.85933333333,5.71477777778,11.1312222222
635.91,7.6577037037,60.4611111111,5.31911111111,62.8455555555,4.42077777778,8.242,45.3708888889,5.76044444444,5.63111111111,11.0465555556
636.24,7.7523888889,60.5294444444,5.38322222222,62.9865555555,4.48233333333,8.29988888889,45.4696666667,5.84622222222,5.69577777778,11.1231111111
636.57,7.78248148148,60.5305555556,5.46188888889,62.9894444444,4.55377777778,8.39288888889,45.5188888889,5.912,5.73055555556,11.1363333333
