wavelength,Back_XenParm,Belly_XenParm,Breast_XenParm,Crissum_XenParm,Crown_XenParm,DorTail_XenParm,Patch10_XenParm,Rump_XenParm,Throat_XenParm,WingTip_XenParm
561.94,10.0759166667,10.5263333333,10.0561666667,11.3016666667,10.0911666667,9.54666666665,10.5299166667,11.6916666667,11.1154166667,9.67658333333
562.28,10.0455833333,10.52325,10.04375,11.2983333333,10.0855833333,9.54566666667,10.5195,11.7016666667,11.10525,9.68166666667
562.62,10.0100833333,10.48375,10.0009166667,11.24275,10.03425,9.52783333334,10.4634166667,11.6430833333,11.0779166667,9.6455
562.96,10.0755833333,10.5005,10.0540833334,11.2458333333,10.092,9.60399999998,10.5130833333,11.69425,11.1156666666,9.68650000001
563.30,10.0336666667,10.48125,10.0070833333,11.2228333333,10.0565,9.60333333333,10.5093333333,11.65475,11.0465,9.66870833333
563.64,10.066,10.519,10.0839166667,11.2896666667,10.0820833333,9.65983333333,10.5469166667,11.7125,11.09925,9.75775
563.99,10.1373333333,10.56725,10.13325,11.36725,10.1186666667,9.71566666668,10.60325,11.7634166666,11.1605833333,9.84429166667
564.33,10.1543333333,10.5844166667,10.1573333333,11.3864166666,10.1096666667,9.7245,10.6151666667,11.7685,11.1600833333,9.88691666667
564.67,10.14875,10.6095833333,10.1274166667,11.3984166667,10.11,9.74374999999,10.59475,11.7713333333,11.1400833333,9.93875
565.01,10.1494166667,10.6171666667,10.1186666667,11.38275,10.1136666667,9.75908333333,10.60225,11.75175,11.1046666667,9.951
565.35,10.16125,10.5955833333,10.1429166667,11.39225,10.0875833333,9.74866666665,10.596,11.7195833333,11.0961666667,9.97795833332
565.69,10.2029166667,10.6286666667,10.1696666667,11.416,10.1251666667,9.78633333333,10.6248333333,11.7395833333,11.1394166667,10.0214166667
566.03,10.1656666667,10.6255,10.1521666667,11.4255833333,10.0855,9.74466666666,10.6193333333,11.69025,11.0944166667,10.0034166667
566.37,10.1676666666,10.6474166666,10.1653333334,11.4339166667,10.10225,9.76791666667,10.6130833333,11.70325,11.11225,10.0245416667
566.71,10.10125,10.5739166667,10.0534166667,11.3408333333,10.03325,9.70516666665,10.5259166667,11.6339166667,11.028,9.96145833332
567.05,10.05525,10.5265833333,10.0006666667,11.29,9.97391666667,9.67083333332,10.4621666667,11.5884166667,10.9696666667,9.90679166667
567.39,10.0196666667,10.50625,9.96549999999,11.25675,9.94825,9.66983333333,10.4560833333,11.5659166667,10.9456666667,9.87887499999
567.73,10.03875,10.51325,10.00975,11.2560833333,9.93283333333,9.69583333332,10.4934166667,11.55525,10.9563333333,9.92583333333
568.07,10.0670833333,10.5171666667,10.0291666666,11.2884166667,9.93516666666,9.71416666667,10.4941666667,11.5661666667,10.9605,9.94208333332
568.41,10.07875,10.5566666667,10.0495833333,11.3018333333,9.96225,9.75049999998,10.5128333333,11.5775833333,10.9805,9.99145833333
568.75,10.0505,10.5713333333,10.0468333333,11.33,9.95291666668,9.75708333333,10.511,11.6044166667,10.9598333333,10.0141666667
569.09,9.98216666667,10.4848333333,9.96724999999,11.262,9.89466666667,9.72241666666,10.4204166667,11.5451666667,10.906,9.964625
569.43,9.95649999999,10.42025,9.92808333333,11.2315,9.85058333333,9.67591666668,10.391,11.4946666667,10.8721666667,9.948625
569.77,9.96641666666,10.43275,9.95916666667,11.2641666667,9.88050000001,9.69583333333,10.4163333333,11.4821666667,10.8925,9.987625
570.11,9.95933333334,10.447,9.96033333332,11.2320833333,9.90683333333,9.70016666667,10.4109166667,11.4408333333,10.8890833333,10.02875
570.45,9.97775000001,10.4481666667,9.98283333334,11.252,9.90575000001,9.69358333332,10.443,11.4464166667,10.8966666667,10.0412083333
570.79,9.90575,10.3888333333,9.91950000002,11.2165,9.84825000001,9.66183333335,10.38375,11.4056666667,10.8414166667,10.0003333333
571.13,9.85258333334,10.35325,9.88824999999,11.192,9.81616666666,9.64191666667,10.35525,11.367,10.8303333333,9.97229166667
571.47,9.81774999999,10.3088333333,9.83308333332,11.1656666667,9.78816666666,9.63283333334,10.3225833333,11.3425,10.8044166666,9.94125
571.81,9.80599999999,10.26525,9.81516666667,11.1228333333,9.74241666667,9.60941666667,10.3068333333,11.2639166667,10.7729166666,9.96091666668
572.15,9.79391666668,10.2599166667,9.79908333333,11.1229166666,9.71708333333,9.60733333333,10.3265,11.24075,10.7605,9.9705
572.49,9.779,10.2588333333,9.79983333332,11.10275,9.7105,9.61483333333,10.3218333333,11.2476666667,10.7864166667,10.024
572.83,9.74850000001,10.2623333333,9.77941666666,11.078,9.68883333333,9.60991666666,10.3200833333,11.2150833333,10.7506666666,10.0275416667
573.17,9.71508333334,10.2178333333,9.74499999999,11.09225,9.663,9.60141666668,10.3090833333,11.1858333333,10.7295,10.0060416667
573.51,9.63141666668,10.12825,9.68891666668,11.0188333333,9.58208333333,9.55916666666,10.1989166666,11.1193333333,10.6691666667,9.98125
573.85,9.68191666666,10.17925,9.74416666667,11.074,9.64475000001,9.61433333334,10.2661666667,11.1526666667,10.7024166667,10.0445416666
574.19,9.73033333332,10.2404166667,9.79933333333,11.1244166667,9.70233333334,9.65733333333,10.3245,11.2010833334,10.7581666667,10.1298333333
574.53,9.75825,10.27575,9.8175,11.1380833333,9.72258333334,9.70299999999,10.37125,11.2351666667,10.7823333333,10.192625
574.87,9.75825000001,10.27275,9.82191666666,11.1706666666,9.7435,9.71566666668,10.3866666667,11.2551666667,10.7955,10.1797083333
575.21,9.72533333333,10.2215,9.78191666668,11.1068333333,9.72233333334,9.66941666667,10.3339166667,11.2173333333,10.7486666666,10.158125
575.55,9.63708333333,10.1476666667,9.70533333333,11.0363333333,9.66116666666,9.60633333332,10.273,11.11475,10.6524166667,10.0741666667
575.89,9.64483333335,10.1313333333,9.68025,11.012,9.64083333334,9.61499999999,10.2429166667,11.0844166667,10.6515,10.06975
576.22,9.64833333333,10.1439166667,9.68633333333,11.016,9.651,9.65283333333,10.2555,11.0898333333,10.65325,10.098625
576.56,9.70075,10.20225,9.72141666667,11.0715833333,9.73975000001,9.70933333334,10.3359166667,11.1105833333,10.71775,10.183625
576.90,9.66600000001,10.154,9.66825,11.0386666667,9.728,9.66675000001,10.28875,11.0684166667,10.723,10.1584583333
577.24,9.62700000001,10.0838333333,9.61441666667,10.9859166667,9.67991666668,9.64941666666,10.2336666667,11.0409166667,10.6685833333,10.1461666667
577.58,9.61908333333,10.0569166667,9.63325,10.9893333333,9.71366666667,9.63433333333,10.21975,11.0149166667,10.6501666667,10.1289166667
577.92,9.58791666667,10.0345833333,9.60216666667,10.9425833333,9.69200000001,9.60774999999,10.17875,11.0041666667,10.6040833333,10.147375
578.26,9.65283333333,10.1393333333,9.68024999999,11.0216666667,9.76574999999,9.69966666668,10.2655,11.0615833333,10.6803333333,10.2293333333
578.60,9.67591666668,10.1706666667,9.71825,11.06075,9.78091666666,9.75133333333,10.2935,11.09425,10.7184166667,10.275625
578.94,9.66366666666,10.1474166667,9.73100000001,11.0370833333,9.77675000001,9.72433333332,10.3035,11.0986666667,10.7138333333,10.2870833333
579.28,9.58316666666,10.0914166667,9.68216666667,10.9385833333,9.70316666667,9.63408333334,10.2520833334,11.0275833333,10.647,10.24325
579.61,9.56708333335,10.08525,9.66266666667,10.9220833333,9.69725,9.62908333332,10.1950833333,11.0124166667,10.61025,10.2227916667
579.95,9.53366666667,10.0661666667,9.64825,10.8678333333,9.62791666666,9.60241666667,10.15325,10.9728333333,10.5683333333,10.2114166667
580.29,9.46716666667,10.013,9.57941666667,10.8065833333,9.56108333332,9.52975,10.1215833333,10.8721666667,10.5280833333,10.14125
580.63,9.40358333333,9.92433333333,9.4905,10.7276666667,9.45449999999,9.44841666667,10.0484166667,10.7730833333,10.4744166667,10.111
580.97,9.346,9.87391666668,9.43725,10.6911666667,9.41908333333,9.43274999999,9.99233333334,10.6945833333,10.4828333333,10.0885833333
581.31,9.28091666666,9.80016666668,9.41816666666,10.63975,9.38216666668,9.37433333333,9.93441666667,10.6465,10.4573333333,10.0892916667
581.65,9.39316666666,9.88216666666,9.51141666666,10.7149166667,9.47591666667,9.41808333334,9.99733333334,10.7069166667,10.5085833333,10.1365
581.98,9.37449999999,9.86058333333,9.50658333333,10.7285833333,9.43649999999,9.39941666667,9.97791666666,10.68475,10.4936666667,10.1169583333
582.32,9.42699999999,9.86816666665,9.55524999999,10.7903333333,9.44966666666,9.43175,10.0083333333,10.7065,10.536,10.159125
582.66,9.46916666667,9.93366666666,9.61274999999,10.8188333333,9.49550000001,9.50583333333,10.0880833333,10.7673333333,10.5644166667,10.225625
583.00,9.50549999998,9.97716666667,9.66625,10.8755833333,9.58275000001,9.5635,10.132,10.8181666667,10.6165,10.295875
583.34,9.47333333333,9.95741666665,9.66841666667,10.86375,9.54358333334,9.56291666667,10.1235833333,10.8290833333,10.5555833334,10.322375
583.68,9.46849999999,10.01225,9.72491666666,10.9090833333,9.57774999999,9.60091666665,10.14,10.8648333333,10.5638333333,10.3739583333
584.01,9.58033333333,10.0944166667,9.79408333333,10.96625,9.62408333334,9.66025,10.2515,10.9336666667,10.6055833333,10.4334166667
584.35,9.62483333333,10.1166666667,9.80641666668,11.0353333333,9.66,9.75333333334,10.28325,10.9906666667,10.6506666667,10.5086666667
584.69,9.5135,10.0316666667,9.68033333334,10.95025,9.54325000001,9.67341666667,10.199,10.9231666667,10.5849166667,10.4335
585.03,9.46116666667,9.99474999998,9.63575,10.8815833333,9.50400000001,9.66166666665,10.16125,10.8636666667,10.53525,10.3349583334
585.37,9.42658333333,9.96050000002,9.555,10.8440833333,9.49041666666,9.62291666667,10.1315833333,10.8505833333,10.5075833333,10.2894166667
585.70,9.37600000001,9.86449999999,9.48825,10.80075,9.41758333334,9.56433333332,10.0829166667,10.7749166667,10.5061666667,10.2295416667
586.04,9.30124999999,9.78391666666,9.407,10.70025,9.31750000001,9.48566666666,10.0175,10.702,10.4155833333,10.1125416667
586.38,9.33199999999,9.78616666667,9.42033333333,10.72475,9.33733333334,9.49941666666,9.98991666666,10.6820833334,10.4225833333,10.1493333333
586.72,9.33491666667,9.76374999998,9.39383333333,10.6998333333,9.29425000001,9.49541666666,9.96116666668,10.6465833333,10.3998333333,10.119
587.06,9.31466666667,9.77666666667,9.42016666667,10.71975,9.30325,9.53158333333,9.94083333333,10.6716666667,10.4021666667,10.1521666667
587.39,9.23941666667,9.73024999999,9.3455,10.6196666667,9.21391666667,9.44883333333,9.88558333334,10.5738333333,10.2638333333,10.0326666667
587.73,9.31041666667,9.77374999999,9.39591666667,10.6558333333,9.25899999999,9.52933333335,9.93133333333,10.5765833333,10.2579166667,10.09925
588.07,9.36483333334,9.81916666668,9.46183333333,10.7389166667,9.32800000001,9.58825000001,9.99699999999,10.6599166667,10.3250833333,10.2515416667
588.41,9.30724999999,9.74766666666,9.41983333333,10.6458333333,9.25874999999,9.553,9.89700000001,10.5588333333,10.21075,10.22775
588.74,9.28541666667,9.75274999999,9.432,10.6775,9.242,9.53558333334,9.88900000001,10.5574166667,10.16225,10.2438333334
589.08,9.27025000001,9.72199999999,9.40141666667,10.6831666667,9.18925,9.54241666668,9.89166666666,10.4848333333,10.0838333333,10.2524166667
589.42,9.29933333333,9.74941666666,9.41433333333,10.67075,9.21058333334,9.53408333332,9.92700000001,10.49725,10.1215833333,10.270125
589.76,9.27416666667,9.73466666668,9.41283333333,10.6526666667,9.21458333333,9.52358333332,9.94691666666,10.5275,10.1533333333,10.288
590.09,9.2,9.65441666666,9.34258333333,10.5460833333,9.17525000001,9.41550000001,9.88933333334,10.434,10.07325,10.2079583333
590.43,9.24608333333,9.70475,9.40175,10.6168333333,9.23808333333,9.46524999999,9.92966666666,10.4589166667,10.1364166667,10.3020833333
590.77,9.18208333334,9.64149999999,9.36175,10.5739166667,9.203,9.42225,9.89258333334,10.424,10.1141666667,10.2779583333
591.11,9.16025000001,9.63266666668,9.35908333334,10.5785833333,9.22424999999,9.47133333333,9.85991666667,10.4279166667,10.1214166666,10.2671666667
591.44,9.21583333333,9.72733333334,9.4625,10.6649166667,9.31133333334,9.56983333333,9.96833333333,10.5400833333,10.2368333333,10.3838333334
591.78,9.22066666666,9.69716666667,9.42758333333,10.6514166667,9.29408333333,9.57058333334,9.93825000001,10.52575,10.2111666667,10.376375
592.12,9.24750000001,9.72633333333,9.45916666667,10.6725833333,9.33191666667,9.58966666666,9.93000000001,10.58225,10.2793333333,10.4440833333
592.46,9.201,9.732,9.44866666667,10.6555833333,9.346,9.61216666667,9.92650000001,10.55,10.2505,10.4610416667
592.79,9.21908333332,9.71858333334,9.44166666667,10.65675,9.36000000001,9.63025,9.92991666667,10.54,10.2439166667,10.4838333333
593.13,9.21208333332,9.70366666666,9.39625,10.6449166667,9.31608333334,9.64191666667,9.91066666667,10.5188333333,10.2359166667,10.4812083333
593.47,9.16641666666,9.66541666667,9.35233333333,10.5925833333,9.28483333333,9.62208333332,9.8725,10.52575,10.23825,10.4715416667
593.80,9.2265,9.73491666668,9.42533333333,10.668,9.34399999999,9.71441666666,9.93708333334,10.597,10.3091666667,10.5447916667
594.14,9.26974999999,9.75733333333,9.43016666667,10.6929166667,9.33558333332,9.71649999999,9.98933333333,10.6175833333,10.3465,10.585875
594.48,9.31183333334,9.835,9.47416666667,10.7370833333,9.36774999999,9.76208333335,10.0735833333,10.6420833333,10.3964166667,10.64425
594.81,9.29624999999,9.86600000002,9.46833333333,10.69875,9.36541666667,9.76041666667,10.0978333333,10.62275,10.4043333333,10.638625
595.15,9.29941666667,9.89200000001,9.46158333333,10.7051666666,9.39899999999,9.76058333333,10.11175,10.6355,10.4306666667,10.6945416667
595.49,9.26033333333,9.83983333332,9.41958333333,10.6815,9.34,9.77233333334,10.0706666667,10.6231666667,10.4119166667,10.6371666667
595.82,9.22866666666,9.81475000001,9.3915,10.6451666667,9.29691666668,9.74841666668,10.0581666667,10.5739166667,10.35975,10.617375
596.16,9.23274999999,9.80491666668,9.41175,10.6441666667,9.29391666667,9.78116666666,10.0465833333,10.5921666667,10.3739166667,10.612625
596.50,9.28324999999,9.83683333332,9.45225,10.671,9.32191666666,9.83591666668,10.0716666667,10.6184166667,10.3940833333,10.6332083333
596.83,9.27833333333,9.81358333334,9.42941666667,10.6473333333,9.33783333332,9.80258333334,10.0531666667,10.6016666667,10.3764166667,10.6345833333
597.17,9.27558333332,9.81891666667,9.44825,10.6430833333,9.36108333334,9.802,10.0605833333,10.6175,10.3490833333,10.6515
597.51,9.28141666666,9.76783333334,9.40966666667,10.62875,9.32741666667,9.78333333333,10.0064166667,10.5943333333,10.31625,10.64625
597.84,9.24916666667,9.70333333335,9.39508333334,10.58875,9.30341666668,9.75683333333,9.95608333333,10.5449166667,10.2639166667,10.654625
598.18,9.25225000001,9.69691666668,9.41466666667,10.6065,9.29475000001,9.77533333332,9.97108333332,10.5215,10.2298333333,10.6020416667
598.52,9.30266666666,9.73649999998,9.47941666666,10.6300833333,9.37641666668,9.79433333332,10.0263333333,10.54475,10.27,10.6659583333
598.85,9.29866666667,9.75883333333,9.4895,10.6596666667,9.42258333333,9.82591666666,10.0238333333,10.5681666667,10.2538333333,10.6624583333
599.19,9.2575,9.73824999999,9.47783333334,10.6678333333,9.41150000001,9.78333333335,10.0329166667,10.48,10.21825,10.6399583334
599.53,9.24024999999,9.70266666666,9.45158333333,10.65125,9.39749999999,9.735,10.0285,10.4174166667,10.1645833333,10.6235833334
599.86,9.21966666667,9.68383333333,9.44358333333,10.6313333333,9.36283333334,9.75133333333,10.0124166667,10.3973333333,10.1889166666,10.6149166667
600.20,9.2085,9.62391666668,9.40008333333,10.60975,9.31450000001,9.72358333333,9.98474999999,10.3038333333,10.1773333333,10.58
600.53,9.15641666667,9.60950000001,9.38975,10.584,9.30583333332,9.68933333332,9.9505,10.248,10.1436666667,10.5373333333
600.87,9.199,9.66616666666,9.42625,10.6385833333,9.33691666666,9.71491666668,10.009,10.2969166667,10.2031666667,10.607
601.21,9.17133333334,9.64675000001,9.41625,10.5694166667,9.31649999999,9.70316666669,10.0130833333,10.29375,10.23225,10.6181666667
601.54,9.17441666666,9.62758333333,9.39,10.5438333333,9.26224999999,9.69683333332,10.0143333333,10.2809166667,10.20275,10.662375
601.88,9.18216666666,9.61225000001,9.38925,10.5150833333,9.20916666667,9.68208333334,9.99358333333,10.2523333334,10.2181666666,10.6556666667
602.21,9.1885,9.61466666666,9.37425,10.47625,9.23233333334,9.72533333333,9.97500000001,10.3123333333,10.2475833334,10.6842083333
602.55,9.18733333334,9.63416666666,9.4,10.46675,9.20108333333,9.74391666668,9.99316666668,10.3193333333,10.2905,10.731375
602.88,9.16216666667,9.59675000001,9.34341666667,10.4315,9.14783333334,9.67691666667,9.94666666666,10.29,10.2395833333,10.7109166667
603.22,9.11900000001,9.59699999999,9.308,10.3853333333,9.13600000001,9.64158333333,9.8875,10.25925,10.188,10.7253333334
603.56,9.10841666666,9.56391666667,9.28391666667,10.3779166667,9.12641666666,9.65058333333,9.88083333333,10.2554166666,10.17625,10.7322916666
603.89,9.07483333334,9.54383333333,9.27383333333,10.36,9.12383333334,9.66466666667,9.90133333333,10.2591666667,10.1966666667,10.6885
604.23,9.04199999999,9.49166666667,9.22116666667,10.3336666667,9.07000000001,9.67275,9.84883333333,10.2094166667,10.138,10.6929583334
604.56,9.057,9.53066666667,9.25775,10.3935833333,9.09433333334,9.705,9.89691666668,10.2425,10.1774166667,10.69825
604.90,9.05458333333,9.53341666666,9.2715,10.4311666667,9.12266666668,9.72433333334,9.92966666666,10.2538333333,10.2084166667,10.7522916666
605.23,9.06308333334,9.53175000001,9.29641666667,10.4530833333,9.12233333333,9.70199999999,9.95341666668,10.2450833333,10.216,10.7965833333
605.57,9.11,9.57683333333,9.33266666667,10.5450833333,9.21841666667,9.78083333331,10.01525,10.3298333333,10.2485833333,10.8562916667
605.90,9.17424999999,9.66575,9.44558333333,10.6323333333,9.30291666667,9.90499999999,10.1343333333,10.4053333334,10.3203333333,10.9521666667
606.24,9.18916666667,9.66558333333,9.48141666667,10.6635,9.27708333333,9.95833333333,10.1755833333,10.4285,10.37425,10.9677916667
606.58,9.14075000001,9.62466666667,9.47583333333,10.6113333333,9.24841666667,9.93841666667,10.1221666667,10.3973333333,10.357,10.9588333333
606.91,9.15600000001,9.62858333334,9.47833333333,10.6143333333,9.26750000001,9.96833333332,10.1013333333,10.3883333333,10.33,11.0164583334
607.25,9.14908333334,9.63050000001,9.4555,10.6315833333,9.26366666667,9.92908333332,10.1335,10.3695,10.291,11.0138333334
607.58,9.12233333333,9.56158333333,9.395,10.5759166667,9.24474999999,9.90008333334,10.0589166667,10.3129166667,10.2876666667,11.028875
607.92,9.14933333333,9.57641666666,9.38641666667,10.5814166667,9.25558333334,9.90575000001,10.0705,10.3044166667,10.2661666667,11.0788333333
608.25,9.15816666667,9.58783333333,9.40141666666,10.59725,9.26066666667,9.95341666668,10.09525,10.2725833333,10.25575,11.0889583333
608.59,9.08224999999,9.50966666668,9.34425,10.4933333333,9.14724999999,9.87408333331,10.0195833333,10.1788333333,10.20775,11.0125416667
608.92,9.01408333334,9.43100000001,9.29275,10.42,9.08758333334,9.80183333333,9.90633333333,10.086,10.1710833333,10.93225
609.26,9.072,9.46933333334,9.33966666667,10.46675,9.15658333333,9.82858333333,9.94750000001,10.1470833333,10.1924166667,10.975125
609.59,9.17125000001,9.53141666667,9.40925,10.5423333333,9.19866666666,9.8545,10.0446666667,10.1758333333,10.2220833333,11.0321666667
609.93,9.14091666666,9.49900000001,9.3775,10.5145,9.15983333333,9.78991666665,10.00325,10.1375,10.1860833333,10.9696666667
610.26,9.13083333333,9.49916666666,9.38,10.4861666667,9.15683333334,9.78933333333,9.96266666667,10.1438333333,10.2045833333,10.9805416667
610.60,8.99500000001,9.39550000001,9.294,10.3806666667,9.03033333333,9.66708333332,9.83591666666,10.029,10.05325,10.8365
610.93,8.93883333333,9.31133333332,9.25625,10.2894166667,8.97249999999,9.62925000001,9.79008333333,10.0089166667,10.0306666667,10.739
611.27,8.85475,9.23383333334,9.18633333333,10.1805,8.90333333334,9.50666666666,9.67325,9.95800000001,9.94725000001,10.6931666667
611.60,8.86733333334,9.21941666666,9.19558333333,10.1971666667,8.92083333333,9.51699999999,9.67416666667,9.95766666667,9.93783333332,10.67525
611.93,8.827,9.14075000001,9.12283333334,10.1378333333,8.87333333334,9.43191666667,9.65858333334,9.88583333332,9.81716666666,10.6457916667
612.27,8.68758333333,9.01741666667,8.99383333334,10.0374166667,8.75391666667,9.31308333333,9.55308333333,9.74475,9.73441666666,10.533625
612.60,8.62591666666,8.998,8.94491666667,10.0158333333,8.74083333333,9.299,9.525,9.73258333334,9.76241666667,10.5162083333
612.94,8.68808333333,9.113,9.04408333333,10.0698333333,8.81691666668,9.41816666666,9.64458333333,9.82,9.86341666666,10.6555416667
613.27,8.66708333334,9.05658333334,9.04591666667,10.0435,8.81691666667,9.38491666666,9.63474999999,9.78449999999,9.8325,10.586875
613.61,8.87074999999,9.22458333334,9.20691666667,10.1734166667,8.99,9.59450000001,9.82624999999,9.96533333333,10.0236666667,10.8010833333
613.94,8.89899999999,9.25716666667,9.22508333333,10.18975,9.00166666667,9.60400000002,9.81408333333,9.91099999999,10.0600833333,10.8250416666
614.28,8.91999999999,9.22366666666,9.18566666667,10.191,8.94191666668,9.61566666668,9.81100000001,9.93883333333,10.0303333334,10.812625
614.61,8.86550000001,9.17608333333,9.09358333334,10.1266666667,8.88324999999,9.55241666666,9.72375000001,9.83675,9.98599999999,10.8289166667
614.94,8.92800000001,9.319,9.13325,10.1626666667,8.93316666667,9.6375,9.81908333333,9.93600000001,10.0635833333,10.90825
615.28,9.04808333333,9.45616666666,9.26233333333,10.263,9.07066666666,9.76441666666,9.95408333333,10.08,10.18425,11.0633333333
615.61,9.06191666667,9.46133333333,9.26275,10.294,9.11433333332,9.79533333332,9.95858333333,10.09175,10.21625,11.0621666667
615.95,9.08341666666,9.45583333332,9.24075,10.3179166667,9.12450000001,9.82133333333,9.93599999999,10.0676666667,10.2235,11.0674166667
616.28,9.14158333333,9.54816666666,9.31083333334,10.4364166667,9.19116666668,9.96299999999,10.02375,10.12775,10.34525,11.147875
616.61,9.11125000001,9.52858333333,9.29291666667,10.4658333333,9.14008333334,9.90450000002,9.97525000001,10.0840833333,10.3054166667,11.1128333334
616.95,9.12766666668,9.60616666668,9.37108333333,10.5195833333,9.22675000001,9.98716666665,10.0415,10.1879166667,10.3151666667,11.2374166667
617.28,9.19649999999,9.72683333333,9.49158333333,10.6311666667,9.37716666667,10.1008333333,10.1383333333,10.2441666667,10.42675,11.3351666667
617.62,9.11374999999,9.69233333334,9.45483333333,10.5774166667,9.32341666667,10.0665,10.1194166667,10.198,10.3640833333,11.27025
617.95,9.05641666666,9.60450000001,9.42208333333,10.5373333333,9.2705,10.0223333333,10.0238333333,10.1253333333,10.3408333333,11.20225
618.28,8.96358333333,9.47858333334,9.286,10.3998333333,9.12808333334,9.93175,9.8705,9.99891666666,10.1990833333,11.0610833333
618.62,8.87449999999,9.37708333334,9.197,10.2795833333,9.01666666668,9.822,9.75033333333,9.91241666666,10.0383333333,10.93475
618.95,8.78033333334,9.246,9.12816666667,10.1760833333,8.90050000001,9.68183333335,9.61516666667,9.82050000001,9.93624999999,10.8354166667
619.28,8.698,9.16874999999,9.06725,10.066,8.80325,9.54091666666,9.52516666666,9.76083333334,9.83174999998,10.8223333333
619.62,8.6905,9.15350000001,9.07958333333,10.081,8.84483333332,9.54050000001,9.54266666666,9.74908333333,9.84091666667,10.8339166667
619.95,8.64341666667,9.07433333333,8.99783333333,10.0321666667,8.77091666666,9.49649999999,9.47124999999,9.64341666666,9.80666666669,10.7475833333
620.28,8.638,9.04758333333,8.95983333333,10.01,8.76483333333,9.46325,9.49016666667,9.64833333333,9.83974999999,10.71775
620.62,8.80291666667,9.19333333334,9.07891666667,10.1464166667,8.91641666667,9.56191666667,9.61608333333,9.79608333333,9.98108333333,10.86325
620.95,8.92983333333,9.30441666666,9.17091666667,10.304,9.05191666666,9.70708333335,9.75291666668,9.94366666666,10.1164166667,11.0229583333
621.28,8.97475000001,9.36308333333,9.21575,10.3626666667,9.12891666667,9.72883333335,9.83316666667,9.94708333332,10.1306666667,11.1230416667
621.62,9.00008333334,9.44383333333,9.25375,10.4415,9.17066666667,9.79083333334,9.89858333333,9.99091666665,10.2326666667,11.2223333334
621.95,9.02791666668,9.4645,9.24741666666,10.46475,9.19266666666,9.83783333334,9.96183333334,10.0175833333,10.2933333333,11.222625
622.28,9.1,9.51374999999,9.29741666667,10.5135833333,9.28750000001,9.90466666666,10.0205,10.0624166667,10.3399166666,11.2940416667
622.62,9.07941666667,9.51466666667,9.25225,10.4665,9.26833333334,9.91216666668,10.0175833333,10.03125,10.3240833333,11.2545833333
622.95,9.12391666667,9.55899999999,9.2995,10.5258333333,9.31691666666,9.93783333335,10.12175,10.11875,10.416,11.3468333333
623.28,9.11266666666,9.58991666668,9.30916666667,10.53475,9.32391666666,9.97208333332,10.1501666667,10.1153333333,10.3920833333,11.3364166667
623.62,9.00366666668,9.44366666667,9.22675,10.4013333333,9.22274999999,9.92133333333,10.0720833333,10.0108333333,10.3445,11.2413333333
623.95,8.89241666666,9.37983333332,9.16491666667,10.3300833333,9.12975000001,9.8525,9.97791666667,9.89458333334,10.2588333333,11.19075
624.28,8.95766666667,9.46116666668,9.27583333333,10.406,9.20725000001,9.95291666666,10.0309166667,9.97341666666,10.3595,11.2296666667
624.62,8.92783333332,9.39425,9.21758333333,10.2695833333,9.14949999999,9.92641666667,9.97799999999,9.92133333333,10.2746666667,11.21675
624.95,8.99383333333,9.45541666667,9.28308333333,10.3348333333,9.20275000001,10.03,10.0580833333,10.0066666667,10.3115833333,11.325625
625.28,9.03525000001,9.47375000001,9.31008333333,10.36975,9.21691666666,10.09525,10.1028333333,10.0375,10.3389166667,11.3408333333
625.61,8.94658333333,9.38974999999,9.239,10.27925,9.11391666666,9.99624999999,10.0230833333,9.97475000001,10.2289166667,11.2928333333
625.95,8.90133333333,9.35858333334,9.17441666666,10.24775,9.09208333334,9.98499999999,9.9595,9.94891666666,10.1431666667,11.2260416667
626.28,8.93191666667,9.351,9.14666666667,10.2694166667,9.08308333334,9.99491666666,9.93583333333,9.94891666666,10.1454166667,11.2885
626.61,8.99483333334,9.41483333334,9.17958333333,10.3394166667,9.11283333332,10.0238333333,9.94691666666,10.0001666667,10.14425,11.326625
626.94,9.02533333333,9.40258333334,9.19533333333,10.3488333333,9.13266666668,10.01825,9.96191666667,10.03475,10.13375,11.3430833334
627.28,8.98875000001,9.35474999999,9.12191666667,10.3024166667,9.05075000001,9.99075,9.942,9.99525,10.0471666667,11.30575
627.61,8.98125,9.35233333332,9.13041666666,10.3629166667,9.014,9.99300000001,9.94841666667,9.99383333333,10.0479166667,11.289125
627.94,8.90041666667,9.29758333333,9.06366666667,10.3251666667,8.98833333333,9.89216666666,9.86658333334,9.91066666668,9.97608333332,11.1865833333
628.27,8.89425,9.30641666668,9.0465,10.33025,8.96208333332,9.88208333334,9.84483333333,9.92249999999,9.995,11.2111666666
628.61,8.94658333333,9.37224999999,9.10916666667,10.4755,9.05408333332,9.99225000001,9.91983333333,10.0308333333,10.08975,11.2648333333
628.94,8.90508333333,9.35925,9.12491666666,10.4653333333,8.99916666668,9.94758333332,9.88875000001,9.99933333332,10.0739166667,11.2526666667
629.27,8.93441666667,9.40499999999,9.18166666667,10.5043333333,9.01691666666,9.98583333333,9.94475000001,10.0335833333,10.109,11.292875
629.60,8.93858333334,9.41308333333,9.22566666667,10.4898333333,9.05833333333,9.98299999999,9.96508333332,10.0490833333,10.095,11.322
