wavelength,Back_PhrAtrf,Belly_PhrAtrf,Breast_PhrAtrf,Crissum_PhrAtrf,Crown_PhrAtrf,DorTail_PhrAtrf,Rump_PhrAtrf,Throat_PhrAtrf,WingTip_PhrAtrf
370.01,3.8392,12.3456666667,5.8496,19.0387333333,5.41946666667,6.9566,6.49663333333,7.66653333333,7.68333333333
370.38,3.85453333333,12.2912,5.83993333333,19.0992666667,5.40746666667,6.9882,6.4809,7.68846666667,7.6838
370.74,3.91986666667,12.3004666667,5.82273333333,19.1846,5.3966,7.01526666667,6.47483333333,7.73973333333,7.68426666667
371.10,3.98046666667,12.353,5.9084,19.3486666667,5.46193333333,7.08646666667,6.51166666667,7.81026666667,7.76753333333
371.46,3.99306666667,12.3497333333,5.94646666667,19.4,5.5022,7.06666666667,6.50736666667,7.79786666667,7.78786666666
371.83,4.03153333333,12.3776666667,6.00746666667,19.4784,5.5654,7.14153333333,6.54466666667,7.84686666667,7.87
372.19,4.029,12.3998666667,5.99066666667,19.5372666667,5.56593333334,7.20553333333,6.57833333333,7.84366666667,7.89386666667
372.55,3.989,12.3397333333,5.94426666667,19.5799333333,5.49346666666,7.16993333333,6.52266666667,7.81006666667,7.8432
372.92,3.99506666667,12.2643333333,5.91686666667,19.6214,5.47006666666,7.1308,6.50373333333,7.802,7.7918
373.28,3.98953333333,12.1752,5.89026666667,19.6279333333,5.4408,7.14486666667,6.4682,7.75913333333,7.77073333333
373.64,4.07273333333,12.2350666667,5.9786,19.7864,5.5486,7.23886666667,6.5295,7.85346666667,7.83646666667
374.00,4.11606666667,12.2327333333,6.01826666667,19.832,5.60293333333,7.25153333334,6.55636666667,7.87833333333,7.85053333333
374.37,4.09593333333,12.1946,6.00346666667,19.8464,5.6082,7.23193333333,6.5183,7.8336,7.82826666667
374.73,4.02346666667,12.0884,5.9658,19.8334,5.5676,7.20713333333,6.47686666667,7.77506666667,7.7658
375.09,3.97213333333,11.9905333333,5.86913333333,19.8381333333,5.53253333333,7.12,6.43403333333,7.74966666667,7.707
375.45,3.9312,11.8803333333,5.81353333333,19.8653333333,5.51626666667,7.0724,6.39136666667,7.73593333333,7.64546666667
375.81,3.8306,11.7268,5.7208,19.8082,5.41873333333,6.96026666667,6.25396666667,7.65406666667,7.52773333333
376.18,3.79906666667,11.6420666667,5.69426666667,19.7758666666,5.3804,6.8912,6.18696666667,7.65173333333,7.478
376.54,3.82,11.6221333333,5.73373333333,19.8205333333,5.41546666667,6.89886666667,6.18293333333,7.68433333333,7.50806666667
376.90,3.80846666667,11.6108,5.73413333333,19.8853333333,5.4446,6.89186666667,6.17033333333,7.66013333333,7.52066666667
377.26,3.85373333333,11.6546,5.80946666667,20.0004,5.53406666666,6.92066666667,6.23966666667,7.748,7.58266666667
377.63,3.83413333333,11.5796666667,5.80073333333,20.0049333333,5.52473333333,6.90253333333,6.20643333333,7.7324,7.56846666667
377.99,3.86786666667,11.5674,5.8262,20.0646666667,5.5366,6.93713333333,6.2271,7.77973333333,7.63066666667
378.35,3.92093333333,11.5534,5.85433333333,20.1028,5.5874,6.95566666667,6.25143333333,7.84453333333,7.69006666667
378.71,3.95593333333,11.529,5.89593333333,20.1758,5.64326666667,6.98366666667,6.2633,7.8654,7.7572
379.07,3.98113333333,11.4806666667,5.9188,20.1586666667,5.6478,7.0252,6.25036666667,7.87146666667,7.75966666667
379.44,3.94953333333,11.3893333333,5.87706666667,20.1384666667,5.6144,6.978,6.19056666667,7.81493333333,7.72806666667
379.80,3.977,11.3845333333,5.87453333333,20.2194666667,5.6334,7.01153333334,6.21216666667,7.8202,7.76426666667
380.16,3.97226666667,11.3362666667,5.87686666667,20.2814,5.65013333333,7.02373333333,6.20076666667,7.83013333333,7.7892
380.52,4.01793333333,11.3232666667,5.9018,20.393,5.69553333333,7.05413333333,6.24253333333,7.86573333333,7.8242
380.88,4.0734,11.3162,5.9566,20.4586,5.72466666667,7.11846666667,6.28146666667,7.90753333333,7.9088
381.24,4.07126666667,11.2638,5.92786666667,20.4486,5.69313333333,7.10273333333,6.25536666667,7.86433333333,7.90726666667
381.61,4.0294,11.1837333333,5.8734,20.4773333333,5.64446666667,7.053,6.2266,7.82226666667,7.84653333333
381.97,3.94706666667,11.0956,5.79833333333,20.4928,5.59333333333,6.9798,6.1492,7.7734,7.75133333333
382.33,3.942,11.081,5.8278,20.6305333333,5.63386666667,7.01066666666,6.15616666667,7.83133333333,7.77093333333
382.69,3.9908,11.1088666667,5.86433333333,20.744,5.6728,7.03253333333,6.18533333334,7.86606666667,7.7822
383.05,3.9868,11.1009333333,5.8662,20.8762,5.68353333333,7.0168,6.18696666667,7.87753333333,7.78406666667
383.41,4.06873333333,11.1643333333,5.95813333333,20.9919333333,5.74506666667,7.08566666667,6.26813333333,7.93846666667,7.85026666667
383.77,4.10573333333,11.1624666667,6.00466666667,21.0866666667,5.7868,7.12133333333,6.32023333333,7.98453333333,7.87253333333
384.14,4.11673333333,11.1574666666,6.01026666667,21.1418666667,5.80393333333,7.12953333333,6.32986666667,7.99973333333,7.8802
384.50,4.1286,11.1685333334,6.01866666667,21.1706666667,5.8412,7.16193333333,6.34576666667,8.0136,7.89533333333
384.86,4.1048,11.1432666666,5.98586666667,21.1902666667,5.84553333333,7.13566666667,6.31673333333,8.01366666667,7.8644
385.22,4.11193333333,11.1073333333,5.96693333333,21.2394,5.84466666667,7.11486666667,6.2873,8.00473333333,7.85433333333
385.58,4.10773333333,11.1087333333,5.95906666667,21.2610666667,5.8322,7.112,6.26173333334,8.01713333333,7.86926666667
385.94,4.07206666667,11.0481333333,5.94106666667,21.2286,5.78353333333,7.07353333333,6.2089,7.96533333333,7.8444
386.30,4.03873333333,10.9709333333,5.88226666667,21.1977333334,5.71413333333,7.01993333333,6.16473333333,7.8708,7.78506666667
386.66,3.9802,10.8884,5.81846666667,21.1400666667,5.65526666667,6.9686,6.1142,7.82113333333,7.72433333333
387.03,3.94946666667,10.8257333333,5.77906666667,21.1188666667,5.64746666667,6.92386666667,6.0783,7.78353333333,7.70573333333
387.39,3.951,10.8158666667,5.75993333333,21.2159333333,5.6806,6.9542,6.0797,7.82266666667,7.7388
387.75,3.91686666667,10.7946,5.74273333333,21.2246,5.67526666667,6.9294,6.0498,7.8258,7.722
388.11,3.96806666667,10.7932666667,5.7738,21.2826666667,5.72553333333,6.93426666667,6.07366666667,7.84786666667,7.72946666667
388.47,3.96606666666,10.7288666667,5.7414,21.3111333333,5.7022,6.88853333333,6.03433333333,7.841,7.7004
388.83,3.96346666667,10.703,5.73426666667,21.3873333333,5.6936,6.8662,6.02826666667,7.84266666667,7.68986666667
389.19,3.91393333333,10.6648666667,5.71873333333,21.4314666667,5.69033333333,6.84466666667,5.98026666667,7.83206666667,7.6672
389.55,3.97326666667,10.6697333333,5.7954,21.5704666667,5.7794,6.89613333333,6.0245,7.91233333333,7.7292
389.91,4.05713333333,10.7342,5.85786666667,21.7378666667,5.88906666667,6.9774,6.09503333333,7.99873333333,7.81506666666
390.27,4.07326666667,10.7236,5.8748,21.8264666666,5.9138,7.0014,6.1003,8.05366666667,7.84313333333
390.63,4.09926666667,10.7022,5.90826666667,21.9327333333,5.95906666667,7.04293333333,6.1144,8.0952,7.88946666667
391.00,4.14653333333,10.704,5.9668,22.0238666667,5.9952,7.10133333333,6.16043333333,8.158,7.9514
391.36,4.12046666666,10.6074666667,5.92953333333,22.0031333333,5.95426666667,7.04713333333,6.08463333333,8.11973333333,7.8976
391.72,4.15206666667,10.5729333333,5.94133333333,22.0798,5.96886666667,7.0584,6.0903,8.12846666667,7.92053333333
392.08,4.0924,10.4743333333,5.89126666667,22.1209333333,5.926,7.02966666667,6.03166666667,8.09886666667,7.90133333333
392.44,4.06786666667,10.4404666667,5.887,22.1608666667,5.9234,7.04393333333,6.0188,8.0964,7.91706666667
392.80,4.10013333333,10.3912666667,5.90406666667,22.209,5.94273333333,7.06146666667,6.0159,8.10426666667,7.943
393.16,4.1886,10.4070666667,5.96173333333,22.2978666667,6.0164,7.14826666667,6.09426666667,8.18366666666,8.033
393.52,4.21146666667,10.3715333333,5.95886666667,22.3123333333,6.04533333333,7.17353333333,6.1166,8.17746666666,8.05966666667
393.88,4.24,10.3074,5.97346666667,22.3509333333,6.05633333333,7.19566666667,6.14076666667,8.1976,8.09026666667
394.24,4.27866666667,10.2747333333,5.9836,22.4021333333,6.08946666667,7.22453333333,6.1633,8.20506666667,8.11793333333
394.60,4.3104,10.2642666667,5.99966666667,22.4617333333,6.1266,7.2414,6.17676666667,8.23293333333,8.16526666666
394.96,4.30986666667,10.1994,5.97033333333,22.4891333333,6.13506666667,7.22233333333,6.13263333333,8.213,8.15453333333
395.32,4.319,10.1514666667,5.95266666667,22.5034,6.12726666667,7.22373333333,6.13803333333,8.20666666667,8.1568
395.68,4.33193333333,10.1076,5.94513333333,22.559,6.14386666667,7.25406666667,6.14176666667,8.22946666667,8.1824
396.04,4.39513333333,10.1126666667,5.9912,22.6292,6.1882,7.30073333333,6.18833333333,8.2858,8.23246666667
396.40,4.41373333333,10.0322,5.97793333333,22.673,6.20073333333,7.31546666667,6.17116666667,8.29393333333,8.2304
396.76,4.377,9.9288,5.9294,22.6848,6.17426666667,7.29413333333,6.117,8.2692,8.1828
397.12,4.3478,9.81673333333,5.88406666667,22.7202666667,6.12913333334,7.26006666667,6.07206666667,8.22686666667,8.1212
397.48,4.2966,9.709,5.81826666667,22.7386666667,6.0604,7.21366666667,5.98496666667,8.19666666667,8.0768
397.84,4.25313333333,9.6078,5.75973333333,22.7493333333,6.03186666666,7.17586666667,5.91666666667,8.15973333333,8.0206
398.20,4.24506666667,9.54646666666,5.78213333333,22.7932,6.0442,7.1846,5.8973,8.16733333334,8.01833333333
398.56,4.21053333333,9.4608,5.74693333333,22.8154666667,6.00133333333,7.15513333333,5.8449,8.13166666667,7.9724
398.92,4.15706666666,9.36313333333,5.71466666667,22.8147333333,5.9642,7.1164,5.80686666667,8.08553333333,7.924
399.28,4.16966666667,9.32539999999,5.7456,22.9200666667,5.99046666667,7.1354,5.8117,8.10433333333,7.96773333333
399.64,4.16986666667,9.26673333333,5.74426666667,22.9369333333,6.01033333334,7.12413333333,5.77693333333,8.0932,7.96193333333
400.00,4.1646,9.19480000001,5.72886666667,22.9543333333,5.9992,7.12886666667,5.74093333333,8.06813333333,7.94386666667
400.36,4.1648,9.15259999999,5.73206666667,22.9885333333,6.0008,7.11206666667,5.73843333333,8.05286666667,7.9458
400.72,4.22973333333,9.17619999999,5.78593333333,23.0638666667,6.07613333333,7.19486666667,5.79813333334,8.13406666667,8.02726666667
401.08,4.2674,9.14946666666,5.79826666667,23.1078,6.11986666667,7.22546666667,5.81143333333,8.19133333333,8.08186666667
401.44,4.29706666667,9.13566666667,5.82466666667,23.1873333333,6.169,7.24826666667,5.8277,8.21446666667,8.10153333333
401.80,4.32353333333,9.12400000001,5.84286666667,23.2446,6.19773333333,7.27326666667,5.8426,8.2506,8.15086666667
402.16,4.364,9.11980000001,5.84766666667,23.3221333333,6.21993333333,7.3052,5.86953333333,8.3092,8.1818
402.52,4.3704,9.0632,5.82706666667,23.3192666667,6.22306666667,7.30353333334,5.85003333333,8.31806666667,8.19426666667
402.88,4.37106666666,9.02726666667,5.81606666667,23.3551333333,6.2154,7.31293333334,5.83743333333,8.33933333333,8.2122
403.24,4.32266666667,8.96953333333,5.76366666667,23.3170666667,6.19593333333,7.28246666667,5.78763333334,8.30713333333,8.17486666667
403.60,4.32773333333,8.95146666667,5.7582,23.3833333333,6.19,7.2748,5.79793333333,8.3196,8.18433333333
403.95,4.36906666666,8.9858,5.80926666667,23.4507333333,6.2528,7.3284,5.85543333333,8.38846666667,8.2452
404.31,4.37646666666,8.97313333333,5.81413333333,23.5047333333,6.28333333333,7.34406666667,5.84513333333,8.40733333334,8.253
404.67,4.33313333333,8.91126666667,5.76913333333,23.4979333333,6.25193333333,7.2822,5.79286666667,8.34966666667,8.21233333333
405.03,4.28613333334,8.87893333333,5.74273333333,23.4979333333,6.2324,7.242,5.75853333333,8.30346666667,8.15226666667
405.39,4.26966666667,8.83513333333,5.7318,23.4907333333,6.2116,7.21326666667,5.7378,8.2904,8.14146666667
405.75,4.27593333333,8.82246666666,5.74953333333,23.5514666667,6.22413333333,7.21813333333,5.7447,8.30553333333,8.12286666667
406.11,4.20646666667,8.74693333333,5.6592,23.527,6.17273333334,7.14193333333,5.66363333333,8.22013333333,8.05233333333
406.47,4.23033333333,8.76146666666,5.68013333333,23.6048666667,6.20006666667,7.1476,5.69503333333,8.25006666667,8.07273333333
406.83,4.27846666667,8.78126666667,5.70546666667,23.6578666667,6.24106666667,7.16826666666,5.71683333333,8.27366666667,8.0938
407.19,4.30293333333,8.773,5.7184,23.7462,6.2496,7.18766666667,5.73473333333,8.2916,8.09746666667
407.55,4.3282,8.78366666666,5.75513333333,23.7799333333,6.28053333333,7.22066666666,5.76446666667,8.30886666667,8.10406666667
407.90,4.30833333333,8.73599999999,5.69546666667,23.7922,6.24306666667,7.17706666667,5.70023333333,8.25433333333,8.0614
408.26,4.3292,8.74353333333,5.7194,23.8412,6.24333333333,7.17346666666,5.723,8.2746,8.0818
408.62,4.35986666667,8.76966666667,5.75873333333,23.898,6.26726666667,7.20273333333,5.74666666667,8.30033333333,8.1076
408.98,4.37066666667,8.75333333333,5.759,23.9354,6.2668,7.2002,5.7431,8.30453333333,8.1174
409.34,4.345,8.72593333334,5.72646666667,23.9660666667,6.24713333333,7.18813333333,5.715,8.28193333333,8.09826666667
409.70,4.33593333333,8.69166666666,5.7042,23.9618666667,6.2406,7.1686,5.68846666667,8.24713333334,8.09246666667
410.06,4.3786,8.7132,5.76986666667,24.0282,6.26926666667,7.20093333333,5.72676666667,8.28986666667,8.14466666666
410.42,4.35666666667,8.65926666667,5.75626666667,24.0506666667,6.2496,7.19173333333,5.6847,8.2604,8.11173333333
410.77,4.34033333333,8.64126666667,5.7444,24.0928666667,6.25026666666,7.189,5.68833333333,8.27193333333,8.1088
411.13,4.33633333334,8.63279999999,5.7554,24.1012,6.26626666667,7.1728,5.67436666667,8.2592,8.10466666667
411.49,4.32786666667,8.60933333334,5.7444,24.1456666667,6.25646666667,7.15893333333,5.64293333333,8.2638,8.1026
411.85,4.3158,8.57399999999,5.73506666667,24.1984,6.24613333333,7.14126666667,5.63856666667,8.2588,8.08313333333
412.21,4.30993333333,8.54399999999,5.72713333333,24.2142,6.2558,7.15033333333,5.63623333334,8.2564,8.06953333333
412.57,4.3664,8.56033333333,5.7748,24.3385333333,6.31693333333,7.19446666667,5.6854,8.3328,8.11366666667
412.92,4.3916,8.5542,5.7778,24.3976666667,6.33273333333,7.20826666667,5.68983333333,8.3514,8.14286666667
413.28,4.4306,8.54353333334,5.79386666667,24.4352,6.3576,7.22113333333,5.72106666667,8.37813333333,8.14766666667
413.64,4.4446,8.51893333333,5.7954,24.5058,6.3524,7.228,5.71726666667,8.38733333333,8.16673333333
414.00,4.40933333333,8.45266666667,5.73653333333,24.4921333333,6.32293333333,7.19906666667,5.6678,8.3572,8.1302
414.36,4.4118,8.44346666667,5.72706666667,24.5238,6.34613333333,7.20633333333,5.67133333333,8.35953333333,8.14406666667
414.72,4.38226666667,8.37013333333,5.68353333333,24.514,6.31166666667,7.16046666667,5.6144,8.31153333333,8.10013333333
415.07,4.37573333333,8.33633333333,5.6704,24.5622,6.29866666667,7.1728,5.6042,8.33093333333,8.1102
415.43,4.3542,8.2614,5.63146666667,24.5522,6.2842,7.1536,5.5665,8.31053333333,8.08573333333
415.79,4.36173333333,8.22866666667,5.63866666667,24.5876,6.31046666667,7.15733333333,5.56713333333,8.31666666667,8.12066666666
416.15,4.35346666667,8.17420000001,5.62006666667,24.6231333333,6.30133333333,7.15953333333,5.53563333333,8.3152,8.1276
416.51,4.33713333333,8.11046666666,5.59326666667,24.6072,6.28673333333,7.15933333333,5.5122,8.2954,8.12866666667
416.86,4.34766666667,8.08786666666,5.62,24.6386666667,6.31806666667,7.19213333333,5.5139,8.327,8.15086666667
417.22,4.34386666667,8.05586666666,5.62213333333,24.6860666667,6.33746666667,7.22206666667,5.50636666667,8.333,8.18853333333
417.58,4.3354,8.00106666666,5.60966666667,24.6840666667,6.33693333334,7.21693333333,5.4841,8.34606666667,8.17786666667
417.94,4.34786666667,7.96566666666,5.6188,24.7182666667,6.35486666667,7.2318,5.48643333333,8.3492,8.18993333333
418.29,4.3462,7.89993333333,5.6024,24.7352666667,6.34706666667,7.2342,5.46806666667,8.3612,8.19866666667
418.65,4.38993333333,7.89286666667,5.64653333333,24.7988666667,6.39086666667,7.28393333333,5.4912,8.40426666667,8.25733333333
419.01,4.42186666667,7.86713333334,5.65586666667,24.8529333333,6.4198,7.30793333333,5.4991,8.43453333333,8.28793333333
419.37,4.42493333333,7.82053333333,5.6536,24.8774,6.4226,7.30406666667,5.4811,8.4292,8.29093333333
419.73,4.4096,7.75846666667,5.6306,24.8557333333,6.40933333333,7.29686666667,5.4538,8.41633333333,8.27833333333
420.08,4.4028,7.7032,5.60626666667,24.8799333333,6.39773333333,7.27453333333,5.4225,8.40173333333,8.26846666667
420.44,4.3672,7.6288,5.5712,24.8734,6.37013333333,7.2368,5.36643333333,8.36846666667,8.23626666667
420.80,4.3436,7.55946666667,5.5332,24.8616666667,6.3382,7.20946666667,5.33023333334,8.33066666667,8.214
421.16,4.3388,7.496,5.51213333333,24.8722,6.32746666667,7.19986666667,5.29866666667,8.32406666667,8.19846666667
421.51,4.351,7.46326666667,5.5098,24.9132666667,6.33953333333,7.21553333333,5.29323333333,8.32626666667,8.21406666667
421.87,4.36573333333,7.43813333334,5.50866666667,24.9429333333,6.3626,7.22766666667,5.28826666667,8.3434,8.22686666667
422.23,4.37706666667,7.4124,5.51473333333,24.9722,6.37193333333,7.2314,5.2809,8.35413333333,8.23806666666
422.58,4.3564,7.35486666667,5.48226666667,24.9874666667,6.355,7.21433333333,5.25263333333,8.33726666667,8.223
422.94,4.34453333333,7.30833333333,5.4702,24.9866666667,6.34433333333,7.2014,5.2324,8.31773333333,8.2104
423.30,4.34346666666,7.26666666667,5.4538,25.0062666667,6.3506,7.1962,5.2231,8.3124,8.21913333333
423.66,4.3552,7.24453333333,5.45586666667,25.0642666667,6.366,7.20933333333,5.21756666667,8.33053333333,8.23033333333
424.01,4.37153333333,7.235,5.46566666667,25.0867333333,6.39486666667,7.23306666667,5.23296666667,8.3472,8.24873333333
424.37,4.40133333333,7.23013333333,5.4726,25.1374,6.4118,7.26046666666,5.2489,8.36933333333,8.28153333333
424.73,4.41133333333,7.21406666667,5.47206666667,25.1880666667,6.42833333333,7.26946666667,5.24956666667,8.38646666667,8.2938
425.08,4.4358,7.21946666667,5.48273333333,25.2454666667,6.4596,7.28626666667,5.2621,8.40533333334,8.31846666667
425.44,4.43346666666,7.20093333333,5.47353333333,25.2681333333,6.47006666667,7.2836,5.26023333333,8.40426666667,8.32626666667
425.80,4.40973333333,7.1508,5.45066666667,25.2779333333,6.43853333333,7.2544,5.23446666667,8.3818,8.309
426.16,4.40833333333,7.13493333333,5.4392,25.3149333333,6.44266666667,7.24366666667,5.23043333333,8.3668,8.30193333334
426.51,4.425,7.13293333333,5.44653333333,25.3678666667,6.46133333333,7.25213333333,5.24126666667,8.387,8.3034
426.87,4.43853333333,7.13333333333,5.44706666667,25.4272666667,6.48173333333,7.2702,5.2466,8.39866666667,8.3208
427.23,4.44586666667,7.1326,5.4476,25.4653333333,6.4856,7.28193333333,5.24603333333,8.42206666667,8.32346666667
427.58,4.45053333334,7.12113333333,5.442,25.4897333333,6.48793333333,7.27946666667,5.2416,8.42166666667,8.32213333333
427.94,4.45006666667,7.10946666667,5.4486,25.5264666667,6.4848,7.27633333333,5.2407,8.42466666667,8.32926666667
428.30,4.43746666667,7.10766666667,5.44653333333,25.5685333334,6.49806666667,7.26653333333,5.24203333333,8.4308,8.32293333334
428.65,4.4394,7.09126666667,5.44626666667,25.6066,6.50033333333,7.2534,5.23896666667,8.42693333333,8.3162
429.01,4.4314,7.08686666667,5.45166666667,25.617,6.4872,7.24526666666,5.24316666667,8.42066666667,8.30613333333
429.37,4.45626666667,7.11586666667,5.4754,25.6772666666,6.50513333334,7.26853333333,5.26426666667,8.4472,8.331
429.72,4.48973333333,7.16133333333,5.51033333333,25.7586666667,6.54446666667,7.3164,5.30183333333,8.47506666666,8.365
430.08,4.496,7.1652,5.51986666667,25.7883333333,6.55566666667,7.3362,5.3105,8.46906666666,8.36913333333
430.44,4.49546666667,7.17213333333,5.5246,25.8109333333,6.56206666667,7.35566666667,5.30706666667,8.46706666667,8.38326666667
430.79,4.50653333333,7.17946666667,5.54626666667,25.8269333333,6.5726,7.362,5.32773333333,8.48126666667,8.3934
431.15,4.5226,7.19613333333,5.56666666667,25.881,6.59373333333,7.37446666667,5.34833333333,8.49873333333,8.412
431.50,4.51493333333,7.21833333333,5.58426666667,25.9419333333,6.59653333333,7.3742,5.35613333333,8.48853333333,8.42813333333
431.86,4.52126666667,7.2348,5.58073333333,26.0002,6.59553333333,7.37546666666,5.3663,8.49486666667,8.4256
432.22,4.536,7.24753333333,5.605,26.0352,6.59666666667,7.38886666667,5.3754,8.498,8.4362
432.57,4.59433333333,7.31826666667,5.66786666667,26.1184666667,6.6466,7.4524,5.43446666667,8.54933333333,8.49606666667
432.93,4.60246666667,7.32113333333,5.67913333333,26.1502666666,6.64973333333,7.4402,5.43826666667,8.55453333333,8.49606666666
433.29,4.5762,7.2968,5.66026666667,26.1522,6.61293333333,7.40873333333,5.41326666666,8.52086666666,8.45946666667
433.64,4.57073333333,7.2944,5.66506666667,26.1638666667,6.61386666667,7.4048,5.42,8.52753333333,8.45926666667
434.00,4.56706666667,7.29973333333,5.6658,26.1825333333,6.60573333333,7.40146666667,5.41866666667,8.52906666667,8.45553333333
434.35,4.57906666667,7.32213333333,5.6832,26.2202666666,6.61073333333,7.38926666666,5.43886666667,8.5194,8.4734
434.71,4.5676,7.30993333333,5.6712,26.2345333333,6.58626666667,7.3644,5.42046666666,8.48793333334,8.45453333333
435.07,4.54193333333,7.3076,5.65553333333,26.2610666667,6.55846666667,7.34073333333,5.40456666667,8.4478,8.44053333333
435.42,4.53793333333,7.3018,5.6434,26.2611333333,6.53813333334,7.32693333333,5.3982,8.43886666667,8.41686666667
435.78,4.51893333333,7.28666666667,5.63566666667,26.2821333333,6.52393333333,7.30713333333,5.37436666667,8.40993333333,8.39773333333
436.13,4.51346666666,7.29153333333,5.6242,26.306,6.51906666667,7.30006666667,5.37353333333,8.39313333333,8.3904
436.49,4.47253333333,7.27493333333,5.58953333333,26.3169333333,6.48913333333,7.26493333333,5.3396,8.3652,8.3588
436.84,4.48506666667,7.3158,5.60086666667,26.3713333333,6.51526666667,7.30053333333,5.36296666667,8.37553333333,8.38373333333
437.20,4.5308,7.37806666667,5.6464,26.433,6.56833333333,7.34553333333,5.41093333333,8.41726666667,8.43313333333
437.56,4.5476,7.40353333333,5.66433333333,26.4866,6.5798,7.34873333333,5.4206,8.42453333333,8.445
437.91,4.55866666667,7.42793333333,5.67673333333,26.5449333333,6.60213333333,7.34893333333,5.4337,8.4386,8.4648
438.27,4.56753333333,7.4332,5.6866,26.5792666667,6.60993333333,7.3556,5.43423333333,8.45973333333,8.4692
438.62,4.57346666667,7.44626666666,5.69433333333,26.6125333333,6.62426666667,7.36833333333,5.43856666667,8.47293333334,8.47666666667
438.98,4.5998,7.4612,5.7156,26.6548666667,6.65266666667,7.39513333333,5.45836666667,8.49353333333,8.49393333333
439.33,4.62273333333,7.48693333333,5.7494,26.7144,6.68786666667,7.427,5.48366666667,8.51800000001,8.536
439.69,4.649,7.50806666667,5.77486666667,26.7467333333,6.71706666667,7.45633333333,5.51273333333,8.53960000001,8.56246666667
440.04,4.64253333333,7.492,5.7708,26.7602666667,6.71693333333,7.44433333333,5.5012,8.5386,8.55213333334
440.40,4.63966666667,7.46926666667,5.767,26.7758,6.71033333333,7.43153333333,5.4913,8.52733333333,8.55146666667
440.75,4.63213333333,7.4354,5.7614,26.795,6.702,7.4094,5.4761,8.51526666667,8.5428
441.11,4.62053333333,7.41033333333,5.7554,26.8352,6.7008,7.39413333333,5.46196666667,8.50633333333,8.53426666666
441.47,4.64693333333,7.41566666667,5.7742,26.8825333333,6.73053333333,7.40726666667,5.47856666667,8.52473333333,8.56573333333
441.82,4.65626666667,7.39813333333,5.78666666667,26.9013333333,6.732,7.42233333333,5.48193333333,8.53166666667,8.57106666667
442.18,4.65953333333,7.3828,5.77553333333,26.9416,6.73526666667,7.43133333333,5.47996666667,8.5294,8.57106666667
442.53,4.66746666666,7.37313333333,5.77913333333,27.0009333333,6.75593333333,7.44306666667,5.4846,8.543,8.59333333333
442.89,4.66926666666,7.34773333333,5.77013333333,27.0166666666,6.763,7.43686666667,5.4706,8.54980000001,8.59819999999
443.24,4.67533333333,7.31493333333,5.75773333333,27.0552,6.7728,7.4388,5.46066666667,8.55800000001,8.59713333334
443.60,4.67793333333,7.28066666667,5.74966666667,27.0880666667,6.77266666667,7.43586666667,5.45543333333,8.55873333334,8.61053333333
443.95,4.6876,7.2562,5.75,27.1150666667,6.7874,7.4594,5.45756666667,8.57079999999,8.63160000001
444.31,4.68226666667,7.22113333333,5.7346,27.1303333333,6.7948,7.46106666667,5.44826666667,8.56806666667,8.62459999999
444.66,4.6718,7.183,5.71253333333,27.1492,6.7902,7.4608,5.42333333333,8.56673333333,8.62173333333
445.02,4.6602,7.13553333333,5.69233333333,27.1619333333,6.7842,7.46026666667,5.40513333333,8.56700000001,8.62866666667
445.37,4.63493333333,7.0778,5.65573333333,27.1760666667,6.76486666667,7.44786666667,5.36586666667,8.5454,8.60526666667
445.72,4.61833333333,7.0318,5.62273333333,27.1881333333,6.7518,7.434,5.34033333333,8.528,8.60006666667
446.08,4.61213333333,6.9892,5.60306666667,27.1876666667,6.75793333333,7.42653333333,5.32383333333,8.51986666667,8.60853333334
446.43,4.61233333333,6.94726666666,5.5808,27.1828666667,6.7502,7.42006666667,5.31083333333,8.51233333334,8.60740000001
446.79,4.60426666667,6.908,5.56706666667,27.1888666667,6.7362,7.41566666667,5.29836666667,8.49719999999,8.59986666667
447.14,4.58226666667,6.8564,5.5346,27.1776666667,6.71213333333,7.3918,5.27236666666,8.47393333333,8.577
447.50,4.58353333333,6.82266666667,5.52466666667,27.2019333333,6.71826666666,7.395,5.2574,8.48113333333,8.57586666666
447.85,4.5844,6.79093333333,5.5146,27.2206,6.71426666667,7.38133333333,5.24796666667,8.47326666667,8.57546666666
448.21,4.60373333333,6.7756,5.5202,27.2538666667,6.72813333333,7.397,5.256,8.4848,8.59613333334
448.56,4.6166,6.75086666667,5.5214,27.2665333334,6.73313333333,7.40073333333,5.25873333334,8.48746666666,8.60793333334
448.92,4.62326666667,6.71366666667,5.50946666667,27.2788,6.72573333333,7.38986666667,5.24353333333,8.47653333333,8.59606666666
449.27,4.6272,6.68713333333,5.50213333334,27.2638,6.73286666667,7.39313333333,5.23743333333,8.47673333334,8.59646666666
449.62,4.64473333334,6.67466666667,5.49593333333,27.2834666667,6.75113333333,7.40933333333,5.23646666667,8.47553333333,8.60893333332
449.98,4.65426666667,6.6528,5.49593333333,27.3001333333,6.75173333333,7.41593333333,5.23346666666,8.4776,8.60513333333
450.33,4.6674,6.64246666667,5.50606666667,27.357,6.77726666667,7.43313333333,5.24123333333,8.50046666667,8.6238
450.69,4.6786,6.64086666667,5.51266666667,27.4187333333,6.80926666667,7.4554,5.25336666667,8.51813333333,8.65246666667
451.04,4.70206666667,6.6468,5.52573333333,27.4623333333,6.83653333333,7.4688,5.2657,8.53193333333,8.67306666667
