wavelength,Back_TacPhom,Belly_TacPhom,Breast_TacPhom,Crissum_TacPhom,Crown_TacPhom,DorTail_TacPhom,Patch10_TacPhom,Patch11_TacPhom,Rump_TacPhom,Throat_TacPhom,WingTip_TacPhom
729.44,3.5888,3.60363333333,2.32333333333,4.19863333333,3.39699999999,5.78633333333,41.9115333333,28.9963333333,4.57133333333,3.91106666667,7.34733333333
729.76,3.2956,3.38286666667,2.1087,3.9994,3.14926666667,5.60166666667,41.8216666667,28.7668666667,4.33693333333,3.72973333333,7.10873333333
730.08,3.19153333333,3.20486666667,2.0077,3.87363333333,3.00566666667,5.51666666667,41.8352666667,28.6451333334,4.29906666667,3.672,7.0006
730.39,3.1366,3.1727,2.03673333333,3.79083333333,3.02779999999,5.48106666667,42.0233333333,28.6804,4.30326666667,3.5868,6.9374
730.71,3.16626666667,3.17796666667,2.17203333333,3.8394,3.07559999999,5.4498,41.7684,28.6004,4.36746666667,3.53166666667,6.94
731.03,3.34813333333,3.2296,2.3227,3.93213333333,3.17813333333,5.48313333333,41.9366666667,28.7687333333,4.418,3.58986666667,7.0222
731.35,3.37133333333,3.11493333333,2.39993333333,3.9503,3.16320000001,5.40893333333,41.7610666667,28.7058666667,4.38166666667,3.5176,6.96666666667
731.67,3.446,3.01113333333,2.34723333333,3.8909,3.14160000001,5.22533333333,41.761,28.6931333333,4.373,3.4148,6.9058
731.98,3.33646666667,2.83696666667,2.12646666667,3.80556666667,3.0388,5.1364,41.7969333333,28.6956666667,4.31353333334,3.30533333333,6.78193333333
732.30,3.01733333333,2.4304,1.77056666667,3.54836666667,2.78466666666,4.7702,41.4369333333,28.3942666667,3.98526666667,2.9908,6.47113333333
732.62,3.19926666667,2.60036666667,1.98423333333,3.78473333333,3.02913333333,4.99293333333,41.6265333333,28.6826,4.08986666667,3.2058,6.6272
732.94,3.044,2.4856,1.91153333333,3.65546666666,2.98986666667,4.8616,41.5808,28.5862,3.87406666667,3.10913333333,6.6094
733.25,2.9252,2.3216,1.78966666667,3.41456666667,2.89286666667,4.66413333333,41.3066666667,28.4442,3.6564,2.91386666667,6.47066666667
733.57,2.69013333333,2.18683333333,1.58686666667,3.21733333333,2.76373333333,4.42926666667,41.2879333333,28.3828666667,3.45026666667,2.71313333333,6.32833333334
733.89,2.3374,1.76543333333,1.1595,2.83163333333,2.3324,4.10033333333,40.9950666667,27.989,3.087,2.38246666667,5.9352
734.21,2.2176,1.67093333333,0.983666666667,2.71636666667,2.11819999999,4.05653333333,41.1499333333,27.8852666667,2.92893333333,2.30846666667,5.7926
734.52,2.14213333333,1.66843333333,0.954399999999,2.72456666667,2.10900000001,4.21466666667,41.0745333333,27.776,2.9258,2.41713333334,5.7506
734.84,2.0084,1.58256666667,0.708366666667,2.51356666667,1.9352,4.07733333333,41.144,27.5950666667,2.68373333333,2.33466666667,5.59026666667
735.16,1.99266666667,1.77716666667,0.747166666667,2.586,2.02,4.23726666667,41.0924,27.5489333333,2.65386666667,2.46566666667,5.674
735.48,2.10726666667,1.957,1.0481,2.6927,2.03546666666,4.4818,41.1597333333,27.7100666667,2.70826666667,2.61426666666,5.9016
735.79,2.246,2.08466666667,1.14643333333,2.7953,2.04713333333,4.62693333333,41.318,27.8514666667,2.81406666667,2.74273333333,6.0592
736.11,1.80426666667,1.6667,0.581099999999,2.33543333333,1.46633333333,4.27153333333,40.9477333333,27.4397333333,2.49566666667,2.3096,5.69806666666
736.43,1.67626666667,1.56583333333,0.264666666667,2.12413333333,1.33099999999,4.206,40.9071333333,27.3897333333,2.42426666667,2.1078,5.63093333333
736.74,1.85813333333,1.77636666667,0.3019,2.27046666667,1.41759999999,4.23926666667,41.0772,27.363,2.5408,2.2292,5.75486666667
737.06,2.0138,1.91196666667,0.401,2.39073333333,1.3984,4.322,40.9906,27.3744666667,2.62733333333,2.41393333333,5.82033333333
737.38,2.6766,2.51183333334,0.991333333334,3.01393333333,2.05886666666,4.86886666667,41.2525333333,27.7782,3.26946666667,3.117,6.43986666667
737.69,2.884,2.65546666667,1.19263333333,3.13516666667,2.32846666666,4.96386666667,41.1756,27.9314,3.4964,3.35046666667,6.62113333333
738.01,2.51886666667,2.24676666667,0.783066666667,2.6773,1.91346666666,4.44773333333,40.8727333333,27.5662,3.109,2.90273333333,6.28846666667
738.33,2.16346666667,1.93153333333,0.483633333333,2.34796666667,1.63213333333,4.1972,40.535,27.3108,2.80193333333,2.5976,6.0034
738.64,1.9162,1.6183,0.212766666666,2.0686,1.36833333333,3.88633333333,40.2240666667,27.0843333333,2.58886666667,2.2478,5.74493333333
738.96,1.965,1.6215,0.212033333334,2.13786666667,1.46806666667,3.74773333333,40.0959333333,27.0044,2.72686666667,2.24893333333,5.68986666667
739.28,2.21126666667,1.95243333333,0.597666666666,2.51046666667,1.8648,3.9262,40.306,27.1362,3.04666666667,2.54433333333,5.94486666667
739.59,2.4184,2.1675,0.920766666667,2.76976666667,2.13473333333,4.1016,40.3841333333,27.2224666667,3.148,2.6964,6.1648
739.91,2.79133333333,2.4174,1.46783333333,3.11123333333,2.47400000001,4.41366666667,40.2172666667,27.3182666667,3.537,3.10066666667,6.4014
740.23,2.73906666667,2.23296666667,1.51673333333,3.16876666667,2.44286666667,4.54513333333,39.9245333333,27.1855333333,3.56946666667,3.0664,6.28526666667
740.54,2.7174,2.20983333333,1.6261,3.17136666667,2.61986666667,4.66373333333,39.8417333333,27.0922666667,3.59393333333,2.977,6.30153333334
740.86,2.45433333334,2.05656666667,1.6597,3.05946666667,2.54360000001,4.61706666667,39.8095333333,27.1050666667,3.49006666667,2.78173333333,6.18253333333
741.18,2.30033333333,1.8726,1.5456,2.91553333333,2.42733333333,4.44713333333,39.8183333333,27.0218666667,3.3212,2.57066666667,6.05733333333
741.49,2.21813333333,1.797,1.5262,2.85513333333,2.38166666667,4.46286666667,39.7280666667,27.0469333334,3.2036,2.53086666667,6.03486666667
741.81,2.4172,2.01986666667,1.70973333333,3.02003333333,2.61453333334,4.6146,39.8838,27.2538,3.45886666666,2.6476,6.20393333333
742.12,2.78286666667,2.419,2.06136666667,3.36686666667,2.98206666667,4.94906666667,40.1426666667,27.5159333333,3.73073333333,3.07433333333,6.5472
742.44,2.6144,2.27516666667,1.7229,3.16673333333,2.82653333334,4.79433333333,39.9616666667,27.1542666667,3.37786666667,2.85413333333,6.34446666667
742.76,2.39573333333,2.05866666667,1.52426666667,2.94506666667,2.57493333334,4.73173333333,39.6629333333,26.8885333333,3.19573333333,2.76053333334,6.2848
743.07,2.3832,2.03483333333,1.443,2.8729,2.58806666667,4.61346666667,39.6376666667,26.8240666667,3.2566,2.77793333333,6.28046666667
743.39,2.00346666667,1.8257,1.08476666667,2.61103333333,2.29513333333,4.3096,39.8298666667,26.83,3.00646666667,2.51373333333,6.0194
743.70,2.3058,2.13026666667,1.34653333333,2.90676666667,2.61466666666,4.47513333333,40.2641333333,27.1926666667,3.2482,2.87,6.3756
744.02,2.6994,2.41146666667,1.6977,3.2376,2.82106666667,4.73713333333,40.4188666667,27.5560666667,3.53033333333,3.294,6.65993333333
744.34,3.10146666667,2.8163,1.95453333333,3.51316666667,3.06533333333,5.04913333334,40.6268,27.7886666667,3.80053333333,3.57206666667,6.85893333333
744.65,3.289,3.08943333333,2.07893333333,3.66793333333,3.24813333334,5.38746666667,40.8211333333,27.9212,4.06486666667,3.77453333333,7.0976
744.97,3.68106666667,3.44803333333,2.46073333333,4.032,3.63346666667,5.81666666667,41.1768,28.1505333333,4.5694,4.08093333333,7.41413333333
745.28,3.80093333334,3.5512,2.5595,4.3294,3.7576,6.0382,41.1731333333,28.1916,4.70406666667,4.22053333333,7.52453333333
745.60,3.79026666667,3.434,2.4172,4.22993333333,3.64806666667,6.17426666667,41.3877333333,28.2651333333,4.75886666667,4.20693333333,7.47526666667
745.91,3.87053333333,3.43126666666,2.49553333333,4.3258,3.74126666666,6.23806666666,41.6298666667,28.4716,4.98846666667,4.31533333333,7.56806666667
746.23,4.10853333333,3.66836666667,2.6898,4.46793333333,4.05779999999,6.5234,41.8439333333,28.8664666667,5.20173333333,4.44126666667,7.68353333333
746.55,4.13866666667,3.7897,2.62286666667,4.4054,4.00459999999,6.58566666667,41.9202,28.975,5.16713333333,4.44366666667,7.6234
746.86,4.51946666667,4.053,2.90236666667,4.6636,4.20546666667,6.84533333333,42.0442,29.0203333333,5.3214,4.72546666667,7.982
747.18,4.39906666667,3.94046666667,2.81233333333,4.58983333333,4.03586666667,6.80953333333,41.6933333333,28.771,5.26626666667,4.61226666667,7.89926666667
747.49,4.51493333333,4.06256666667,2.882,4.70956666667,4.18406666666,6.93673333333,41.6588,28.7305333333,5.4264,4.77153333333,8.071
747.81,4.107,3.69766666667,2.44026666667,4.40736666667,3.77419999999,6.525,41.3832,28.4032,5.13266666667,4.39053333333,7.81833333334
748.12,4.0794,3.61603333333,2.34826666667,4.45746666667,3.64859999999,6.52073333333,41.3148,28.3339333333,5.00393333333,4.3418,7.79766666667
748.44,4.013,3.56173333333,2.0646,4.3835,3.53153333334,6.41133333333,41.2316666667,28.3462666667,4.902,4.275,7.7818
748.75,4.23693333333,3.6323,2.2728,4.43616666667,3.60753333333,6.6106,41.4468,28.5544666667,5.06086666667,4.51906666667,7.94753333333
749.07,4.0596,3.39953333333,2.2494,4.40023333333,3.56200000001,6.41353333333,41.5354,28.3972,4.93846666667,4.4766,7.8412
749.38,3.77706666667,3.22723333333,2.0561,4.22716666667,3.34546666667,6.309,41.4527333334,28.2644666667,4.64413333333,4.33113333333,7.7528
749.70,3.77486666667,3.0834,1.98833333333,4.2905,3.27500000001,6.16893333333,41.4054666667,28.1596,4.59093333333,4.3242,7.6934
750.01,3.8288,3.0109,2.12566666667,4.39066666667,3.31199999999,6.27553333333,41.4582666667,28.1181333333,4.5434,4.44673333333,7.7632
750.33,3.80793333333,2.91033333333,2.0441,4.3352,3.21686666667,6.18533333333,41.0946666667,27.9067333333,4.5602,4.2624,7.65393333333
750.64,3.9958,3.13986666667,2.1867,4.62143333333,3.48286666667,6.372,41.5524,28.3518666667,4.74746666667,4.35373333333,7.94913333333
750.96,3.85333333333,3.1076,2.10686666667,4.60936666667,3.49306666667,6.263,41.6954,28.4006666667,4.57866666667,4.21826666667,7.89313333333
751.27,3.82286666667,3.1022,2.089,4.4637,3.51779999999,6.152,41.7919333333,28.3698666667,4.4422,4.28506666667,7.94153333333
751.59,3.363,2.7308,1.76623333333,4.0493,3.21900000001,5.79146666667,41.5555333333,28.0985333333,4.14193333334,3.99546666666,7.583
751.90,3.65093333333,2.9837,2.095,4.36646666667,3.44006666667,5.9924,41.7957333333,28.2834666667,4.39866666667,4.34126666667,7.72173333333
752.22,3.29413333333,2.772,1.66666666667,4.02456666667,3.08953333334,5.50946666667,41.601,27.9801333333,4.05326666667,3.975,7.4396
752.53,3.04486666667,2.659,1.50626666667,3.8131,2.77153333333,5.32733333333,41.5131333333,28.0153333333,3.87213333333,3.6102,7.28073333333
752.85,2.92833333333,2.43863333333,1.42376666667,3.56996666667,2.57106666666,5.23733333333,41.1254,27.7712,3.74986666667,3.38086666667,7.003
753.16,2.717,2.37153333333,1.20263333333,3.4288,2.36780000001,5.25466666667,41.1351333333,27.6947333333,3.58,3.1566,6.9434
753.47,2.79413333333,2.60976666667,1.36433333333,3.56686666667,2.53260000001,5.3548,41.2932666667,27.8897333333,3.80706666667,3.1256,7.08693333333
753.79,2.85813333333,2.76693333333,1.4244,3.68216666667,2.69266666667,5.53193333333,41.6454666667,28.1655333333,3.86526666667,3.2696,7.09453333333
754.10,2.84686666667,2.7688,1.4258,3.53796666667,2.67426666666,5.533,41.5737333333,27.8782666667,3.964,3.32733333333,7.06193333333
754.42,2.76326666667,2.66686666667,1.36013333333,3.41883333333,2.47086666666,5.49293333333,41.4065333333,27.75,4.03906666667,3.2976,6.9352
754.73,2.79133333333,2.61343333333,1.26306666667,3.54603333333,2.44746666667,5.4896,41.3394666667,27.7507333333,4.09026666667,3.1902,6.81706666667
755.05,3.49273333333,3.23713333333,1.75823333333,4.17863333333,3.00766666667,5.99386666667,41.3814666667,28.1432,4.7122,3.7114,7.32286666667
755.36,3.67166666667,3.58016666667,2.05643333333,4.41906666667,3.28946666666,6.1326,41.2412666667,28.1974666667,4.95313333333,3.7784,7.62066666666
755.67,3.7752,3.7216,2.20663333333,4.6136,3.49413333334,6.2928,41.2384,28.1076666667,5.03513333333,3.93,7.64793333334
755.99,3.9332,3.73813333333,2.17326666667,4.73223333333,3.64333333333,6.26293333333,40.9428666667,28.0013333333,5.01126666667,4.00426666667,7.64753333334
756.30,4.37333333333,4.19713333333,2.53306666667,5.16546666667,4.04273333333,6.57093333333,41.572,28.5047333333,5.2984,4.47646666667,8.03726666666
756.62,4.33013333333,4.1017,2.4078,4.93043333333,3.9048,6.29466666667,41.5972,28.4860666666,5.06946666667,4.37833333333,7.91840000001
756.93,4.17433333334,3.8454,2.25456666667,4.7216,3.76159999999,6.1642,41.5166666667,28.4018666667,4.81753333333,4.39266666667,7.817
757.24,3.9942,3.5553,2.07793333333,4.51276666667,3.60586666667,5.8828,41.1168,28.0607333333,4.55133333333,4.28606666667,7.68693333333
757.56,3.92853333333,3.4307,1.9387,4.4314,3.42313333333,5.6706,41.1079333333,28.2239333333,4.34653333333,4.18626666667,7.55593333333
757.87,3.82306666667,3.34786666667,1.66233333333,4.3432,3.30053333333,5.61426666667,41.0596666667,28.0153333333,4.1414,4.0272,7.49793333333
758.18,3.74353333333,3.4579,1.8488,4.40656666667,3.35633333333,5.72293333333,41.0066666667,28.0048,4.19106666667,4.22993333333,7.68073333333
758.50,3.61333333333,3.4419,1.93216666667,4.39293333333,3.2972,5.66726666667,41.1150666667,27.9602666667,4.08873333334,4.2408,7.73586666667
758.81,3.12393333333,2.8329,1.42443333333,3.8313,2.78299999999,5.22046666667,41.1322666667,27.4994,3.5256,3.92746666667,7.2802
759.13,3.16046666667,2.9205,1.54853333333,3.83036666667,2.79966666667,5.3436,41.2988,27.7339333333,3.6134,3.93513333333,7.41946666667
759.44,3.76406666667,3.69123333333,2.26796666667,4.4702,3.46553333333,6.08653333333,41.9658,28.5281333333,4.30753333333,4.61826666667,8.24413333333
759.75,3.95,3.95593333333,2.46746666667,4.77496666667,3.76439999999,6.3054,42.0761333333,28.7041333333,4.69893333333,4.7664,8.57893333333
760.07,4.11693333333,4.18003333333,2.75733333333,5.08166666667,3.9976,6.65946666666,42.0321333333,28.8014,5.0112,5.02566666667,8.77046666667
760.38,4.2886,4.25543333333,2.8408,5.2498,4.06666666667,6.7446,42.1208666667,28.7848,5.1694,5.1364,8.86053333333
760.69,4.1364,4.16073333333,2.7414,5.1415,3.91826666666,6.6296,42.0659333333,28.6512666666,5.0836,4.942,8.87873333333
761.01,4.31393333333,4.384,3.05823333333,5.36006666667,4.1394,6.857,42.3051333333,28.8880666667,5.3034,5.00226666667,9.03079999999
761.32,4.62833333333,4.51496666667,3.49356666667,5.56253333333,4.35133333334,6.95653333333,42.4155333333,29.0232666667,5.50253333333,5.16673333333,9.18466666667
761.63,5.00153333333,4.702,3.6929,5.77116666667,4.49686666667,7.11033333333,42.6849333333,29.3473333333,5.6638,5.22233333333,9.27566666666
761.94,5.01066666667,4.72856666667,3.65106666667,5.71246666667,4.46486666666,7.12693333333,42.9167333333,29.4287333333,5.65633333333,5.03313333333,9.2168
762.26,4.87893333333,4.6034,3.47536666667,5.69043333333,4.25353333333,7.07833333333,42.8992,29.5814,5.57486666667,4.79273333333,9.13253333333
762.57,5.0108,4.71056666667,3.5316,5.75383333333,4.31613333334,7.2104,42.9586,29.6724666667,5.63006666667,4.9184,9.22306666667
762.88,4.7048,4.4348,3.2292,5.44256666667,4.01213333333,6.95766666667,42.7742,29.4078666666,5.34033333333,4.6514,8.88453333334
763.20,4.52993333333,4.27706666667,3.11103333333,5.24153333333,3.77133333333,6.83473333333,42.5106,29.2910666667,5.11146666667,4.55166666667,8.70233333333
763.51,4.55633333333,4.2777,3.0179,5.2051,3.72199999999,6.87573333333,42.5284666667,29.3702,5.1264,4.48666666667,8.6626
763.82,4.64086666667,4.49443333333,3.0875,5.33693333334,3.87580000001,7.08753333333,42.459,29.5429333333,5.28366666667,4.57706666667,8.73146666666
764.14,4.87633333333,4.81946666667,3.41073333333,5.5742,4.23673333333,7.4448,42.9721333333,30.0494666667,5.62726666667,4.8564,9.06066666666
764.45,4.73313333333,4.69576666667,3.22006666667,5.27146666667,4.06066666667,7.28793333333,42.7211333333,29.7588,5.47886666667,4.79893333333,8.89073333334
764.76,4.435,4.4635,2.9105,4.97666666667,3.81726666667,7.15153333333,42.8171333333,29.8202666667,5.28653333333,4.6344,8.65133333333
765.07,4.29926666667,4.33303333333,2.7256,4.76543333333,3.67386666667,7.1062,42.7317333333,29.6892666667,5.1762,4.5466,8.52733333334
765.39,4.1524,4.03046666666,2.55846666667,4.52236666667,3.43353333333,6.82793333333,42.4235333333,29.5175333333,4.92306666666,4.48906666667,8.2594
765.70,3.99386666667,3.81373333333,2.32006666667,4.1151,3.25793333333,6.53793333333,42.2186,29.1930666667,4.73413333333,4.3608,7.99653333333
766.01,3.47893333333,3.1169,1.79873333333,3.53583333333,2.68946666667,5.88186666667,41.8977333333,28.8578,4.17746666667,3.7676,7.5306
766.32,3.326,2.78383333333,1.48806666667,3.20116666667,2.35926666667,5.56053333333,41.5123333333,28.3185333333,3.92806666667,3.4384,7.25166666667
766.64,3.64266666667,2.75196666667,1.70453333333,3.38456666667,2.41806666666,5.6784,41.7045333333,28.2710666667,4.18186666667,3.51953333333,7.41613333333
766.95,3.64946666667,2.7465,1.87166666667,3.34673333333,2.49466666667,5.41813333333,41.7496666667,28.1163333334,4.19353333333,3.6334,7.4866
767.26,3.1816,2.23723333333,1.37846666667,2.76856666667,2.00953333333,4.78346666667,41.5937333333,27.7037333333,3.7072,3.11973333333,7.16126666667
767.57,2.94286666667,1.8341,0.891499999999,2.44743333333,1.49766666667,4.5106,41.2268,27.1766,3.26633333333,2.80013333333,6.65793333333
767.88,2.5906,1.29396666667,0.359766666667,2.3448,1.14200000001,4.15193333333,41.2148,26.8154666667,2.85806666667,2.3508,6.36893333333
768.20,2.49046666667,1.1864,0.0433666666666,2.3542,0.989866666659,3.90706666667,40.6188,26.3574,2.707,2.15326666667,6.2584
768.51,2.199,0.805933333333,-0.155633333334,2.05936666667,0.71386666666,3.63953333333,40.3395333333,25.8576,2.44326666667,1.82766666667,6.0574
768.82,2.55233333333,1.24846666667,0.1307,2.46403333333,1.206,4.09493333333,40.8007333333,26.196,2.9346,2.2222,6.51313333334
769.13,3.44013333333,2.23266666666,1.23386666667,3.6537,2.14553333333,4.92206666667,41.0448,26.7752,3.80146666667,3.07206666667,7.4848
769.44,4.1584,3.1048,1.99966666667,4.70016666667,3.10806666666,5.613,41.3452,27.1735333333,4.6256,3.89,8.1412
769.76,4.4422,3.4332,2.40013333333,5.30066666667,3.57673333333,5.9838,41.8119333333,27.6911333334,5.04053333333,4.4388,8.37393333333
770.07,3.877,2.9102,1.82313333333,4.7876,3.35259999999,5.49213333333,41.9123333333,27.6454666667,4.6042,3.90486666667,7.86926666667
770.38,3.6302,2.72183333333,1.58083333333,4.6352,3.09373333333,5.5008,41.9707333334,27.5824,4.44913333333,3.62673333333,7.77893333334
770.69,3.4588,2.60503333333,1.59483333333,4.73563333333,2.81920000001,5.3842,41.9182,27.4732666667,4.47593333333,3.5494,7.59673333333
771.00,3.23246666667,2.5436,1.38536666667,4.44203333333,2.60220000001,5.1128,41.5796,27.2530666667,4.2368,3.31313333333,7.3522
771.32,3.04193333334,2.5597,1.34116666667,4.2551,2.55979999999,5.12353333333,41.2465333333,27.4011333334,4.14013333333,3.2202,7.29353333333
771.63,2.87453333333,2.36633333333,1.3632,4.08236666667,2.52173333334,5.0398,41.3574666667,27.4251333333,4.1184,3.1702,7.44793333333
771.94,2.79613333333,2.58246666667,1.28073333333,4.3617,2.55719999999,4.9258,41.4366,27.5986,4.23653333333,3.28126666666,7.3946
772.25,1.36553333333,1.23223333333,-0.107866666666,3.0684,1.14193333333,3.70806666667,40.6317333333,26.4901333333,2.8722,2.0248,6.21933333333
772.56,0.694399999999,0.484500000001,-1.064,2.0713,0.456333333327,3.11726666667,40.525,26.162,2.1564,1.33253333333,5.45913333333
772.87,0.640266666669,0.281566666667,-1.2927,1.63726666667,0.304066666668,3.04773333333,40.0484666667,25.767,2.1682,1.18333333333,5.33733333333
773.18,0.472733333335,0.140499999999,-1.4874,1.3121,0.1184,2.94606666667,39.5761333334,25.3830666667,2.07833333333,0.802866666667,5.24453333333
773.50,0.215066666668,-0.0243333333346,-1.92733333333,0.825833333333,-0.178533333338,2.83626666667,38.8110666667,24.6988,1.7164,0.697933333333,4.8366
773.81,0.109466666667,-0.300333333333,-2.11326666667,0.570366666665,-0.194866666666,2.77693333333,38.2744666666,24.4256,1.55506666667,0.673933333333,4.36466666667
774.12,0.679933333334,-0.046533333334,-1.9753,0.896633333333,0.247066666668,3.19373333333,38.2554,24.3838666667,1.92266666667,1.1052,4.65493333333
774.43,1.161,0.347966666667,-1.49666666667,1.53513333333,0.780666666673,3.71346666667,38.3697333333,24.5145333333,2.50793333333,1.7356,5.0526
774.74,2.03026666667,1.02126666667,-0.827699999998,2.17513333333,1.36153333333,4.48346666667,38.6546666667,24.7452666667,3.30706666667,2.6022,5.6234
775.05,2.59086666666,1.55163333333,-0.353933333334,2.4811,1.75706666666,5.0316,39.2759333334,25.1779333333,3.65666666667,2.91633333333,5.83686666667
775.36,2.633,1.5507,-0.451833333334,2.3105,1.74986666667,5.32333333334,39.2565333333,25.1633333333,3.5614,2.818,6.14906666667
775.67,3.83026666667,2.77573333333,0.773766666666,3.59213333334,2.93746666667,6.50513333333,39.4949333333,25.8586666667,4.77586666667,3.907,7.2808
775.98,4.259,3.535,1.4659,4.4423,3.43206666667,7.19093333334,39.9757333333,26.2432666667,5.32773333333,4.5856,7.92500000001
776.30,4.26613333334,3.56826666667,1.43483333333,4.65793333334,3.40473333334,7.45453333333,40.5144666667,26.6054,5.23773333333,4.65813333333,8.03833333334
776.61,4.44713333333,3.81,1.72423333333,5.05113333333,3.66633333333,7.72313333333,40.8302666667,26.9543333333,5.29806666667,5.07593333333,8.40519999999
776.92,4.8252,4.29956666667,2.33393333333,5.5038,4.01406666667,8.115,41.2662666667,27.4033333333,5.68593333333,5.49973333333,9.11646666667
777.23,5.45646666667,4.93726666667,3.06953333333,6.1599,4.48906666666,8.56366666667,42.1900666667,28.0485333333,6.3484,5.9338,9.84513333333
777.54,4.9958,4.72723333333,3.00763333333,5.79326666667,4.07373333333,8.39686666667,42.1910666667,27.8469333333,5.96013333333,5.48226666667,9.55146666665
777.85,4.42446666667,4.0601,2.4116,5.08903333333,3.38286666666,7.717,41.9420666667,27.3611333333,5.36333333334,4.86606666667,9.106
778.16,3.35506666667,3.1939,1.53366666667,4.2831,2.35733333334,6.7668,41.6209333333,26.6928666667,4.30926666667,3.7646,8.27013333334
778.47,3.17326666667,2.99993333334,1.48923333333,4.27703333333,2.12126666666,6.54533333333,41.0303333333,26.3462666667,4.37653333333,3.62773333334,8.07786666667
778.78,3.35733333333,3.0033,1.81113333333,4.32783333333,2.3062,6.5756,41.1378,26.5842,4.4734,3.887,8.02613333333
779.09,2.7908,2.29073333333,1.31726666667,3.68146666667,1.67446666667,5.8228,41.1565333333,26.4612666667,3.9116,3.1794,7.36333333334
779.40,2.57426666667,1.7081,1.1058,3.23923333333,1.42819999999,5.6144,40.4118666667,26.2592666666,3.81913333333,2.92373333333,6.82333333333
779.71,2.70873333333,1.64766666667,1.34756666667,3.1005,1.47299999999,5.4668,39.8702,26.0129333333,3.8638,3.05346666667,6.8144
780.02,2.67306666667,1.6123,1.1805,2.6299,1.15333333333,5.25106666667,39.7783333333,25.7802666667,3.75393333333,2.89906666667,6.6352
780.33,2.80573333333,1.66,1.1097,2.75356666667,1.14593333334,5.2022,39.6134,25.5706666667,3.96093333333,2.81026666667,6.6622
780.64,1.94786666666,0.882566666668,0.0686,1.91366666667,0.169199999992,4.3986,38.5870666667,24.5540666666,3.06806666667,1.99373333333,5.8802
780.95,2.32193333333,1.03463333333,0.0137666666666,1.9539,0.533333333327,4.33573333333,38.3448,24.7126,3.15866666667,2.1516,6.09186666667
781.26,2.50293333333,1.34903333333,0.3628,2.15876666667,0.907133333339,4.52673333333,38.6601333333,25.1918666666,3.42873333333,2.30746666667,6.24326666667
781.57,2.40246666667,1.42933333333,0.380866666666,2.16026666667,1.08606666666,4.46173333333,38.4108666667,25.1998,3.338,2.24733333333,6.26233333333
781.88,2.76633333333,1.84823333333,0.7853,2.4887,1.65126666666,4.7214,38.8043333333,25.4282,3.61093333333,2.7996,6.71886666667
782.19,2.45293333333,1.57243333333,0.3149,2.1951,1.32673333334,4.1756,38.3966,24.8198,3.52186666667,2.51966666667,6.44233333333
782.50,2.44826666667,1.57043333333,0.0361,2.07793333333,1.34686666666,4.2424,38.3982666667,24.6416666666,3.6412,2.75133333333,6.53213333333
782.81,1.84866666667,1.20566666667,-0.487833333334,1.62296666667,0.8054,3.6874,38.1513333333,24.0368,3.10546666667,2.06213333333,6.0844
783.12,1.24606666667,1.02023333333,-0.826600000001,1.29756666667,0.230399999995,3.17866666667,38.2389333333,23.7674666667,2.9238,1.55513333333,5.64633333333
783.43,1.43806666667,1.24476666667,-0.4377,1.5383,0.650466666662,3.30653333333,38.1902666667,23.9520666667,3.3406,1.6044,6.0258
783.74,1.9806,1.9101,0.3965,1.99523333333,1.30406666666,3.76166666667,38.5304666667,24.6375333333,3.77626666667,2.42826666667,6.75906666667
784.05,2.4994,2.4602,1.00513333333,2.39416666667,1.8636,4.24546666667,38.7724,25.1846,4.07933333333,3.15473333333,7.3466
784.36,2.0014,2.00156666667,0.771799999999,2.04376666667,1.3842,4.13746666667,38.9098,25.1432,3.66933333333,2.8528,7.08973333333
784.67,2.18353333333,1.88093333333,0.753833333333,2.3122,1.42206666667,4.21073333333,39.3494666667,25.3554,3.6612,3.06606666667,7.27693333333
784.98,2.78966666667,1.94863333333,0.851199999999,2.068,1.63106666667,4.248,39.9086,25.6504,3.90753333333,3.4198,7.119
785.29,2.1054,1.45953333333,-0.012866666666,1.4286,0.803066666667,3.7324,39.5880666667,25.426,3.03733333333,2.57906666667,6.5122
785.60,2.642,2.03033333333,0.683566666667,2.22303333333,1.24893333333,4.4616,40.3238,26.0756,3.3976,2.91953333334,7.01626666667
785.91,3.12286666667,2.7118,1.3534,2.77203333333,1.75453333333,5.14793333333,40.4512666666,26.1402666667,3.73446666667,3.1478,7.639
786.22,3.02433333333,2.6059,1.3652,2.69306666667,1.82366666667,5.09213333333,40.3287333334,26.0589333333,3.6222,3.18386666667,7.6582
786.53,2.72433333333,2.38866666667,1.0813,2.4583,1.62066666667,5.0012,40.1738666667,25.8613333333,3.16186666667,2.87853333333,7.27326666667
786.84,2.61593333333,2.1667,0.9581,2.5342,1.67280000001,5.12286666667,40.6104666667,26.0760666667,3.03293333333,3.01813333333,7.22266666667
787.14,1.72906666667,1.30293333333,-0.144600000002,1.66416666667,0.727399999998,4.4296,40.3537333333,25.5805333333,1.8984,1.9682,6.10873333333
787.45,1.29586666667,0.714466666667,-0.4091,1.392,0.4138,4.08486666667,40.2709333333,25.1292666667,1.46326666667,1.30566666667,5.62713333333
787.76,1.86606666666,1.5252,0.294933333335,1.8759,1.16013333333,4.56373333333,40.8169333333,25.6466666667,2.18506666667,1.8564,6.16873333333
788.07,1.299,1.07693333333,-0.267399999999,1.0937,0.248333333341,3.79186666667,39.9426,24.7277333333,1.59506666667,0.993333333334,5.31513333333
