wavelength,Back_DigGlsm,Belly_DigGlsm,Breast_DigGlsm,Crissum_DigGlsm,Crown_DigGlsm,DorTail_DigGlsm,Patch10_DigGlsm,Rump_DigGlsm,Throat_DigGlsm,WingTip_DigGlsm
253.54,11.4289444444,9.20929166667,8.68179166666,6.48477083334,11.3628333334,13.6663333333,15.5051666667,8.21233333333,6.77508333333,9.74641666667
253.91,10.7146111111,8.37325000001,8.62204166667,5.48742361112,10.2848333333,13.0526666667,15.0239166666,7.45220833334,6.21283333333,8.96075
254.28,9.86323611109,6.95645833334,7.761125,4.21906944445,9.29258333333,12.0976666667,14.1295833333,6.631625,5.24966666667,7.68358333333
254.66,9.42799999999,6.038875,7.392,3.81365277778,8.79333333333,11.7351666667,13.66075,6.40770833333,4.52516666667,6.89991666667
255.03,9.73715277776,6.760375,8.72375,4.71057638888,9.64966666665,12.6338333333,14.02275,6.79941666667,5.87916666667,7.3405
255.41,10.0618333333,6.46299999999,9.34058333333,4.81877777778,10.1174166667,12.8450833333,13.6740833333,6.69304166667,6.38816666667,7.3895
255.78,8.61838888891,4.88479166666,8.25616666666,2.90438888889,8.53516666666,11.5206666667,12.2625,5.062875,4.867,6.23241666666
256.15,9.78419444444,5.60008333333,8.80920833333,3.62784722222,8.92533333334,12.059,12.96425,6.59233333333,6.31391666667,7.78791666666
256.53,7.96527777778,3.62625,7.45004166667,1.78795138889,7.21741666666,10.5125416667,11.0065,5.03258333333,4.69558333333,7.27583333333
256.90,8.28715277778,3.91220833333,7.16041666667,2.22540972222,7.28183333333,11.1165833333,11.0779166666,5.50558333333,5.42258333333,7.79116666666
257.28,7.03847222222,3.20075,6.10375,1.32267361111,6.18216666667,10.2232916667,9.84758333332,4.657375,4.10383333333,6.69383333333
257.65,8.06012500001,4.24020833333,7.23733333334,3.02706944444,7.41249999999,11.7080833333,11.3075,6.51008333333,5.48808333333,8.31475000001
258.02,8.074125,4.501,7.41854166667,3.57704166667,7.56775000001,11.674,11.7504166667,7.19695833334,5.48041666667,8.849
258.40,7.90186111111,4.42266666667,7.288375,4.07730555555,7.58991666667,11.6162083333,11.88275,7.12333333333,5.45741666667,9.32950000001
258.77,7.775875,4.44433333333,7.124375,4.30149305555,7.47866666667,11.7977083333,11.74,7.0025,5.54341666667,9.44424999999
259.15,7.62795833333,4.16679166667,6.77633333333,4.29724305555,7.5165,11.46375,11.9133333333,7.13266666667,5.48791666666,9.51216666668
259.52,7.60427777777,3.99425,6.30625,4.26108333333,7.34975,11.4091666667,11.9084166666,7.26225,5.48741666667,9.29216666667
259.89,8.16315277778,4.494375,6.917,4.83648611111,8.00558333334,11.9474583333,12.4016666667,8.09466666666,6.0675,9.92033333334
260.27,8.261,4.84504166666,7.15091666667,4.98647916667,8.23375,12.1744583333,12.4524166667,8.059625,6.11325,10.0741666667
260.64,8.30540277778,4.62241666666,6.838125,5.02188888889,8.17925,12.4273333333,12.30625,7.90608333333,6.1885,9.91466666668
261.01,7.73893055556,4.0375,6.54345833333,4.38353472222,7.74183333334,11.7527916667,11.7989166667,7.40675,5.6345,9.56450000001
261.39,8.12991666667,3.95375,6.62170833334,4.57289583333,8.08758333334,12.0676666667,12.1906666666,7.82195833334,5.96808333334,9.79016666667
261.76,8.50486111111,3.9965,6.63041666667,4.753875,8.369,12.0726666667,12.3030833333,7.935,6.17175,9.96691666666
262.13,8.40523611111,3.65629166667,6.17033333333,4.41823611111,8.3615,12.0856666667,11.9991666667,7.6755,6.11908333333,9.71908333332
262.51,8.46404166667,3.67645833333,6.071375,4.23247916667,8.56958333334,12.1807083333,11.8315833333,7.566875,5.961,9.64025000001
262.88,8.37804166667,3.54166666666,5.65783333333,3.88384722222,8.48675,11.770875,11.5405833333,7.34095833334,5.53166666667,9.29291666667
263.25,7.70241666667,2.77483333333,4.86116666666,2.90657638889,7.58441666667,11.2289166667,10.5134166667,6.50970833334,4.54108333333,8.39375000001
263.63,7.11448611111,2.44858333333,4.75058333333,2.38792361111,7.08566666667,10.885375,9.95466666667,5.75791666666,3.72308333333,8.11300000001
264.00,7.05604166667,2.73504166667,4.81483333333,2.75150694445,7.1225,11.0361666667,10.0356666667,5.331125,3.64658333333,8.34058333334
264.37,7.08694444444,2.97691666667,5.21683333333,3.10947222222,7.53025000001,10.9638333333,10.24175,5.647625,4.0305,8.311
264.75,7.18898611111,3.36641666667,5.69279166667,3.33311111111,8.11641666668,10.6784583333,10.8244166667,6.58279166667,4.18933333334,8.857
265.12,7.09047222223,3.173625,5.65816666667,3.60460416667,8.15349999999,10.95625,10.7689166667,6.53475,4.14416666667,8.49075
265.49,6.65413888889,3.27683333333,5.79975,3.70834722222,8.04783333333,10.438875,10.42775,6.36354166667,4.20325,8.30424999999
265.87,4.88968055556,1.98658333333,4.23570833333,2.18289583333,6.67833333333,9.04420833332,8.8655,5.19120833334,2.70491666666,6.88258333333
266.24,4.39270833333,1.5925,4.08533333333,1.98693055555,6.19333333333,8.10375,8.42508333333,4.954,2.29508333334,6.92091666667
266.61,3.81391666667,1.03745833333,3.54991666666,1.39927083333,5.60375,7.1995,7.85766666667,4.6525,2.06775,6.67216666667
266.98,3.670875,0.837458333334,3.796375,1.07596527778,5.57108333334,7.002125,7.86633333333,4.56025,2.482,6.96533333333
267.36,3.63180555556,0.931458333333,3.40629166667,1.42747222222,5.64575,6.95425,7.94016666667,4.72729166667,2.57141666667,6.92833333333
267.73,4.03545833333,1.21279166667,3.37883333333,1.7983125,6.07641666666,7.22995833333,8.0645,5.18245833333,3.20066666667,7.30183333333
268.10,3.29484722222,0.323958333333,1.97995833333,0.688145833333,5.13208333333,6.15608333333,7.15533333333,4.36720833333,2.2515,6.1315
268.48,2.47040277778,-0.897458333333,0.702041666668,-0.362215277777,4.127,5.26570833333,6.23933333333,3.49504166667,1.14775,5.26841666666
268.85,2.09141666667,-1.36570833333,0.249416666667,-0.689506944442,3.595,4.82345833333,5.77841666667,2.998875,0.6325,4.65316666667
269.22,1.45536111111,-1.76454166667,-0.389708333333,-1.20808333333,3.088,4.036625,5.2575,2.55020833334,0.229666666667,4.13966666666
269.59,1.17802777778,-1.919125,-1.04175,-1.47844444445,2.91908333334,3.69791666667,4.99041666667,2.35183333334,-0.13725,4.14275
269.97,1.30995833333,-1.73208333333,-1.033,-1.26927083334,3.1075,3.92075,5.26108333333,2.24733333333,-0.02925,3.96766666667
270.34,1.84125,-1.31391666667,-0.895041666667,-0.999256944445,3.37833333333,4.5795,5.60175,2.590125,0.242416666665,4.24475
270.71,2.84851388889,-0.337458333334,-0.0446666666675,0.112416666667,4.01041666667,5.96841666667,6.61533333333,3.59483333333,1.21041666667,5.1875
271.09,3.71304166667,0.498625000001,0.61725,1.19971527778,4.79741666666,7.13125,7.64341666667,4.5225,1.92975,5.8755
271.46,4.17270833333,0.699416666666,1.215625,1.40113194444,5.14508333333,7.4435,7.98883333334,4.83991666667,2.37966666666,6.75233333333
271.83,3.77054166667,0.262958333332,0.848291666667,0.988430555554,4.93508333333,7.018375,7.82275,4.32395833333,1.63466666667,6.34275
272.20,4.10034722222,0.710374999999,1.80604166667,1.39474305555,5.29525,7.80175,8.10166666667,4.524375,1.92475,6.88241666667
272.58,4.49743055555,1.26570833333,2.52670833333,1.99103472222,5.55066666667,8.66820833333,8.49091666667,5.00895833334,2.45291666667,7.6585
272.95,5.17440277778,2.07508333333,3.46395833333,2.80248611111,6.13816666667,9.29358333333,9.15175,5.73370833333,3.19166666667,8.29475
273.32,5.734,2.57241666667,4.11925,3.37626388889,6.63741666667,9.86125,9.66458333332,6.229875,3.56733333333,8.8545
273.69,6.19793055556,2.863375,4.430625,3.67286805555,6.68691666667,10.1717916667,9.90791666666,6.43004166666,3.84516666666,9.11091666667
274.06,6.18970833333,2.78254166666,4.53570833334,3.589625,6.66091666667,10.1234583333,9.84933333333,6.50916666667,3.888,9.03733333332
274.44,6.02870833333,2.72241666667,4.75591666667,3.76635416667,6.822,10.101125,9.65608333333,6.3545,4.01258333333,8.63166666668
274.81,5.83056944445,2.54670833333,4.72529166667,3.44805555555,6.79466666667,9.55979166667,9.33391666668,5.84233333333,3.89,8.31308333333
275.18,5.04115277778,1.83008333333,4.25020833333,2.70742361111,6.12466666667,8.73533333333,8.41158333334,4.98908333334,3.32583333333,7.62341666667
275.55,4.98858333333,2.06595833333,4.739875,2.57347916667,6.27533333334,9.04779166667,8.4825,5.22225,3.31625,7.43758333334
275.93,5.31745833333,2.25875,5.36875,2.91756944444,6.50591666667,9.21183333332,8.59216666667,5.68141666667,4.03191666667,8.09075
276.30,5.25047222222,2.10533333333,5.16720833333,3.08758333333,6.73241666666,9.10633333332,8.67874999999,6.132125,4.62158333333,8.2565
276.67,5.14065277778,1.92183333333,4.92245833333,2.97784027778,6.833,8.6595,8.53008333333,6.01825,4.53475,7.82191666667
277.04,4.18688888889,0.779458333333,3.88654166666,1.94196527778,5.752,7.70104166667,7.37475,4.73845833333,3.68458333333,6.95333333333
277.41,3.82391666667,0.474791666666,3.38741666667,1.5338125,5.3095,7.21708333333,7.04408333333,4.59458333333,3.50441666667,6.6925
277.79,3.45565277778,0.146125,3.05945833333,1.24575694444,5.05491666667,7.09166666667,6.66791666667,4.31870833333,3.33083333334,6.06608333333
278.16,3.9135,0.716083333333,3.72791666667,1.71029166667,5.30141666667,7.449875,7.2015,4.83370833334,3.90383333333,6.90116666667
278.53,4.00665277777,1.17679166667,3.83991666667,1.68967361111,5.38391666667,7.66845833333,7.81875,5.40420833333,4.23908333333,7.71441666667
278.90,4.29023611111,1.459375,4.00716666667,1.9085625,5.68291666667,7.951625,8.16808333333,5.90808333333,4.53725,8.0085
279.27,4.83202777778,2.024875,4.33208333333,2.30349305556,6.34841666666,8.21629166667,8.62983333334,6.45954166667,4.7455,8.41325
279.64,4.52905555555,1.56970833333,3.72383333333,2.11133333333,5.71066666667,7.39108333332,8.08358333333,5.67658333333,4.19508333333,7.8225
280.02,3.97206944444,0.990166666666,2.930875,1.46217361111,4.8465,6.905875,7.645,5.16533333333,3.59391666667,6.79833333333
280.39,3.62494444444,0.239541666665,2.563375,0.904076388888,4.23625,6.43516666667,6.925,4.2445,2.69416666667,5.95633333333
280.76,3.65211111111,0.388583333333,2.63641666667,0.824875000002,4.03908333333,6.3465,6.82225,4.115125,2.6365,5.83808333333
281.13,4.06491666667,1.2235,2.95345833333,1.4723125,4.70666666667,7.06525,7.39416666666,4.670125,3.10991666667,6.26675
281.50,4.33138888889,1.289375,3.19379166667,1.85336805555,5.04433333333,7.34520833333,7.6025,4.740625,3.27866666667,6.43891666667
281.87,4.33544444444,1.09741666667,3.51783333333,1.73871527778,5.11966666667,7.405625,7.68958333333,4.678625,3.05141666667,6.69608333333
282.25,4.15844444444,0.864166666667,2.99941666667,1.62734722222,4.87191666667,7.56370833333,7.64816666667,4.47458333334,2.79608333333,6.37158333333
282.62,4.62430555555,1.26925,3.24420833333,2.118625,5.28908333333,7.89008333333,7.8035,4.63154166667,3.03466666667,6.47883333333
282.99,4.83279166667,1.727875,3.46279166666,2.46922916667,5.45666666666,8.29816666667,7.97558333333,4.91054166667,3.24375,6.65258333334
283.36,5.02702777778,1.903125,3.666,2.67426388889,5.60541666667,8.48075,8.02974999999,5.00954166667,3.47116666667,7.01483333333
283.73,5.57308333333,2.37116666667,3.932375,3.12584722222,6.19191666667,9.160875,8.4515,5.64679166666,4.07691666667,7.33041666667
284.10,5.96831944445,2.97275,4.283625,3.64461805556,6.7135,9.65483333333,8.98883333333,5.91816666667,4.34625,7.87816666667
284.47,6.25455555556,3.54541666666,4.72204166667,3.92607638889,7.09491666667,10.0392083333,9.32799999999,6.471625,4.87375,8.43308333334
284.85,6.02066666666,3.22883333333,4.56470833333,3.67796527778,6.82258333333,9.9285,9.05983333332,6.19241666667,4.81633333333,8.17583333333
285.22,6.01391666666,3.07904166667,4.64204166667,3.40559722222,6.90566666667,9.567625,8.96825000001,6.047125,4.8655,8.01025
285.59,6.19455555555,3.17904166667,4.78391666667,3.42863888889,7.07325,9.67125,9.15758333333,6.121875,5.07991666667,8.30058333333
285.96,6.49031944445,3.50666666667,4.78004166667,3.63854166667,7.07083333333,9.73904166667,9.33116666667,6.23929166667,5.3435,8.40833333333
286.33,6.70984722222,3.72583333333,5.3515,3.96298611111,7.53991666667,9.95191666668,9.43358333333,6.51708333334,5.60025,8.69308333334
286.70,6.72070833333,3.66925,5.63783333333,3.94104166667,7.52408333333,10.0355416667,9.55925000001,6.46095833334,5.68158333333,8.7395
287.07,6.44684722223,3.36104166667,5.32991666666,3.60711805555,7.30408333333,9.69408333333,9.38383333334,6.00683333333,5.404,8.51683333333
287.44,6.45072222223,3.35333333334,5.29266666667,3.62482638889,7.1065,9.772375,9.55666666666,6.05125,5.38108333333,8.50316666667
287.82,6.38579166667,3.42279166667,5.41279166667,3.67277777778,7.00191666667,9.61866666668,9.78908333334,6.06266666667,5.44291666666,8.85533333333
288.19,6.16822222222,3.403,5.32841666667,3.54472916666,6.93491666667,9.35154166667,9.62425000001,5.96320833333,5.38941666667,8.76358333333
288.56,5.86994444445,3.11033333334,4.75683333333,3.19686111111,6.56333333333,8.98525,9.54258333333,5.47041666667,5.00816666667,8.46083333333
288.93,6.11768055556,3.57666666667,4.81029166667,3.58278472222,7.02775,9.33004166667,10.0236666667,5.77004166666,5.11908333334,9.05808333333
289.30,6.16569444444,3.94641666667,4.74883333333,3.81822916667,6.95258333333,9.591125,10.28875,5.974875,5.19475,9.42691666667
289.67,5.84679166667,3.91654166667,4.456625,3.68691666667,6.63175,9.44754166668,10.126,5.84925,5.02125,9.16708333334
290.04,5.84847222222,4.00116666667,4.59095833334,3.90908333333,7.03191666667,9.69170833332,10.4566666667,6.10720833333,5.34233333333,9.33025000001
290.41,5.96947222222,4.13245833333,4.277375,3.80184027778,6.81316666666,9.56025,10.5625,6.05666666667,5.29641666667,9.27833333333
290.78,5.73506944445,4.093625,3.81658333334,3.62509722222,6.61341666666,9.33929166667,10.56875,5.97495833333,5.167,9.26025
291.15,5.663625,3.97929166667,3.811875,3.81722916667,6.56933333333,9.3525,10.5951666667,6.16204166666,5.07958333333,9.48766666666
291.52,5.802625,4.425375,4.17633333334,4.15117361111,7.00283333333,9.63479166667,10.8115,6.501,5.43508333333,9.74158333334
291.89,5.69556944444,4.45275,4.148875,4.00155555555,7.16925,9.771625,10.6494166667,6.28358333333,5.382,9.6275
292.26,6.05094444444,4.562875,4.45208333334,4.23279166667,7.42033333333,9.92595833332,10.9273333334,6.54975,5.5945,9.95433333334
292.64,6.27577777778,4.49429166667,4.85429166667,4.56300694445,7.64975,9.88175,10.97,6.79104166667,5.8675,10.2376666667
293.01,5.91361111111,3.98116666667,4.52620833334,4.09200694445,7.20233333333,9.21316666667,10.47275,6.261375,5.54483333333,9.68875
293.38,5.95675,3.89775,4.55558333333,4.00139583333,7.27841666667,9.11333333333,10.56525,6.38625,5.62883333333,9.53875
293.75,6.19763888889,4.26529166667,4.87391666667,4.21699305556,7.65233333333,9.379125,10.9325,6.699375,5.77041666667,9.86475
294.12,5.92884722222,4.10316666667,4.63929166666,3.99363194445,7.33225,8.99870833333,10.63725,6.456625,5.29466666667,9.53283333333
294.49,5.64013888889,3.90504166667,4.68420833333,3.83573611111,7.17266666667,8.89995833333,10.5915833333,6.33654166667,5.115,9.36433333332
294.86,5.63481944445,3.75091666666,4.87166666666,3.91354166667,7.06725,8.84354166667,10.325,6.32841666667,4.91691666667,9.20633333333
295.23,6.20372222223,4.16845833333,5.43425,4.23074305556,7.57766666667,9.30554166667,10.7613333334,6.65745833333,5.35016666667,9.35725
295.60,6.065,3.70708333333,5.27966666667,3.90984722222,7.35983333333,9.12804166667,10.6856666667,6.40483333333,5.07233333333,9.01408333333
295.97,6.06248611111,3.577875,5.23241666667,3.96488888889,7.18825,9.126,10.8500833333,6.56545833333,5.00125,8.59225
296.34,5.90119444445,3.639,5.03708333334,3.78274305556,7.02466666667,8.99070833333,10.753,6.4475,4.87033333333,8.36133333332
296.71,6.06958333333,4.022375,5.20866666666,3.84022916666,7.18108333333,9.13866666667,11.0844166667,6.65695833333,4.975,8.31841666668
297.08,6.11118055556,3.96958333333,5.29366666667,3.907375,7.14208333334,9.0705,11.3086666667,6.77416666666,4.91991666667,8.32458333333
297.45,6.36309722222,4.16666666667,5.595,4.21564583333,7.2305,9.1785,11.5898333333,6.98745833334,5.12025,8.54191666668
297.82,6.36129166667,3.96470833333,5.52458333333,4.13177083333,7.07475,8.853,11.6036666666,6.92179166667,5.03391666667,8.43449999999
298.19,6.37756944445,3.95175,5.655,4.137375,6.96325,8.82083333333,11.65925,6.92141666667,5.146,8.45741666667
298.56,6.71259722222,4.09420833333,5.70233333333,4.43315972222,7.14241666666,8.87804166667,11.8421666667,6.99608333333,5.51116666666,8.58824999999
298.93,6.36708333333,3.731125,5.2205,4.01784722222,6.9145,8.60275,11.7096666667,6.57008333333,5.21025,8.15091666668
299.30,5.78611111111,3.317875,4.64229166667,3.58629861111,6.36691666667,7.99045833333,11.3931666667,6.12391666667,4.7965,7.78975
299.67,5.42590277778,3.21191666667,4.11979166667,3.35757638889,5.9735,7.473875,11.14025,5.79991666667,4.5385,7.62708333333
300.04,5.34505555556,3.12341666667,3.95658333333,3.28493055556,5.90441666667,7.17058333333,10.95925,5.679875,4.52533333333,7.88441666667
300.41,5.46630555556,3.15808333334,4.12325,3.40194444445,5.8875,7.194125,11.05425,5.85045833334,4.62733333333,7.93133333333
300.78,5.38106944445,2.97295833333,3.91708333333,3.28072916667,5.63758333333,7.01508333333,11.081,5.75883333333,4.45925,7.84458333333
301.15,5.73997222222,3.45325,4.27775,3.7573125,6.08875,7.62866666667,11.5044166667,6.31079166667,4.93666666667,7.92116666668
301.52,5.64876388889,3.209625,4.06670833333,3.59443055556,5.92033333333,7.77016666667,11.363,6.19304166667,4.79383333333,7.58491666668
301.89,5.68138888889,3.21254166667,4.21158333333,3.6835,5.994,8.05295833333,11.4560833333,6.1755,4.96266666667,7.55349999999
302.26,5.80829166667,3.28275,4.102,3.81274305555,6.09458333333,8.20391666667,11.4561666667,6.16825,5.11341666667,7.71541666667
302.63,5.55073611111,3.17595833333,3.86929166667,3.58690277778,5.95808333333,8.06279166667,11.2999166667,6.11020833333,4.72541666666,7.82825
303.00,5.99981944445,3.64283333334,4.42129166667,4.02586111111,6.21325,8.294,11.874,6.58091666667,5.21591666666,8.32966666667
303.37,6.02084722222,3.66654166667,4.54779166666,4.05927777778,6.26541666667,8.543875,11.9371666667,6.6465,5.33733333333,8.24358333333
