wavelength,Back_DigVenm,Belly_DigVenm,Breast_DigVenm,Crissum_DigVenm,Crown_DigVenm,DorTail_DigVenm,Patch10_DigVenm,Rump_DigVenm,Throat_DigVenm,WingTip_DigVenm
543.46,11.1736666667,6.98889285715,5.62425,6.89758333333,4.97766666667,7.12075,36.9916666667,15.5865,5.61370833333,8.71666666667
543.81,11.1773333333,7.01062698412,5.64291666667,6.927,5.003,7.13675,36.9454444444,15.5845,5.64208333333,8.70988888889
544.15,11.22,7.02928306877,5.67783333334,6.95433333334,5.04141666666,7.1445,36.9662222222,15.6140833333,5.665375,8.73755555555
544.49,11.22525,7.03510714285,5.6865,6.98425,5.07158333333,7.155,36.9913333333,15.6209166667,5.68154166666,8.742
544.84,11.24075,7.04523015873,5.68783333333,6.99941666667,5.10258333333,7.16666666666,37.0331111111,15.6315833333,5.686,8.76327777778
545.18,11.2503333333,7.05528174603,5.68891666667,7.01291666667,5.11133333333,7.18575,37.0447777778,15.6299166667,5.70754166667,8.81383333333
545.52,11.2241666667,7.05123280424,5.68766666667,7.01075,5.09808333333,7.17975,36.9864444445,15.5961666667,5.70204166667,8.80755555556
545.87,11.2249166667,7.09181746031,5.70408333333,7.03083333333,5.10833333333,7.20491666667,37.0002222222,15.582,5.70320833333,8.80894444444
546.21,11.2,7.07143915343,5.69675,7.00716666667,5.07133333333,7.188,37.05,15.5825833333,5.66579166667,8.77783333333
546.55,11.218,7.09409920636,5.71083333333,7.01541666667,5.07716666666,7.21333333333,37.1582222222,15.62725,5.68391666667,8.79316666667
546.90,11.2139166667,7.06110449735,5.69583333333,6.99475,5.05383333333,7.188,37.1951111111,15.6355833333,5.65895833333,8.78905555555
547.24,11.2118333333,7.05801984126,5.68958333334,6.992,5.02241666667,7.19225,37.2485555555,15.6329166666,5.624375,8.76088888889
547.58,11.20925,7.05331878307,5.66225,6.99741666666,5.01666666666,7.15666666667,37.2826666667,15.6358333333,5.591125,8.76755555555
547.92,11.17625,7.04695767196,5.64183333333,6.98866666666,4.99725,7.16,37.2493333333,15.60675,5.58425,8.75138888889
548.27,11.13575,6.99658994708,5.58066666667,6.9195,4.9215,7.10133333333,37.2192222222,15.5516666667,5.541875,8.68416666667
548.61,11.1063333333,6.98867460318,5.57883333333,6.9115,4.88308333333,7.0755,37.0928888889,15.494,5.53083333333,8.65844444445
548.95,11.1304166667,6.99606878306,5.56391666667,6.94025,4.87375,7.07425,37.139,15.5184166667,5.51716666667,8.65983333333
549.29,11.09575,6.98158465609,5.54233333333,6.92058333334,4.87033333333,7.06333333333,37.1042222222,15.4825,5.51658333333,8.63494444444
549.64,11.1348333333,6.99831481482,5.55791666667,6.94991666667,4.897,7.08516666666,37.1485555555,15.5589166666,5.5575,8.68416666667
549.98,11.1533333333,7.01393253969,5.57241666667,6.97458333333,4.91166666666,7.10166666667,37.0756666667,15.56875,5.59908333333,8.75394444445
550.32,11.13925,7.00757407407,5.55275,6.98066666666,4.90458333334,7.07016666667,37.0854444445,15.5670833333,5.59004166667,8.76783333333
550.66,11.20025,7.10621825397,5.64516666667,7.06216666667,4.99641666667,7.15008333333,37.1456666666,15.6460833333,5.67504166667,8.84033333333
551.01,11.1805833333,7.09169841271,5.63191666667,7.06966666667,5.00841666667,7.1615,37.1722222222,15.6875,5.70095833334,8.86988888889
551.35,11.1994166667,7.10474867726,5.63383333333,7.057,4.9895,7.19575,37.219,15.70375,5.718375,8.90033333333
551.69,11.1893333333,7.09178439154,5.61233333333,7.01991666667,4.95166666666,7.16908333334,37.2548888889,15.7106666667,5.68625,8.847
552.03,11.1968333333,7.11951587302,5.64866666667,7.04658333333,4.97341666666,7.18808333334,37.2187777778,15.7271666667,5.71066666667,8.86744444445
552.38,11.199,7.13159391535,5.64941666667,7.0255,4.98516666667,7.20575,37.3084444445,15.7550833333,5.71466666667,8.88038888889
552.72,11.1599166667,7.09907407408,5.63816666667,6.95733333333,4.9345,7.17325,37.3216666667,15.7188333333,5.68016666667,8.86433333333
553.06,11.2431666667,7.14921164021,5.69808333334,7.012,4.95808333333,7.22741666667,37.4483333333,15.8019166667,5.712125,8.93577777778
553.40,11.2685,7.16329894179,5.73491666666,7.038,4.96983333333,7.25525,37.5085555555,15.8334166667,5.728125,8.97327777778
553.74,11.2845,7.19149074074,5.762,7.06316666667,5.00958333333,7.27308333333,37.6036666667,15.8513333333,5.76308333333,8.9835
554.09,11.2521666666,7.18243253967,5.72858333334,7.021,4.99008333333,7.24358333333,37.5504444444,15.819,5.72954166667,8.95872222222
554.43,11.2771666667,7.20095238094,5.72833333333,7.02616666667,4.97825,7.26516666666,37.5944444445,15.82675,5.73825,9.00161111111
554.77,11.2560833333,7.17976984126,5.70741666666,7.00891666667,4.95641666667,7.2265,37.5432222222,15.7838333333,5.711875,9.00305555556
555.11,11.2651666667,7.21921031746,5.74658333333,7.03358333333,5.006,7.2725,37.5471111111,15.8151666666,5.73183333333,9.03144444444
555.45,11.30325,7.25775661377,5.80766666666,7.11058333333,5.08083333333,7.32608333334,37.5627777778,15.8428333333,5.795875,9.12444444445
555.80,11.3216666667,7.2369351852,5.81383333334,7.09858333334,5.0865,7.33558333333,37.6108888889,15.85525,5.76333333333,9.12772222222
556.14,11.2984166666,7.22253968255,5.795,7.10191666666,5.07716666667,7.32525,37.5875555555,15.8365,5.741375,9.11316666667
556.48,11.34375,7.28568915344,5.84008333333,7.21058333333,5.16608333333,7.39491666667,37.6203333333,15.9095833333,5.81725,9.18738888889
556.82,11.3645833333,7.31319576719,5.84983333333,7.21708333334,5.22091666667,7.40883333333,37.6253333334,15.9266666667,5.84479166667,9.20422222222
557.16,11.3929166667,7.33476719576,5.86866666666,7.21766666667,5.24233333333,7.43183333333,37.6131111111,15.9083333333,5.85345833334,9.21711111111
557.50,11.32275,7.25886507938,5.77933333333,7.16683333334,5.16416666667,7.33108333334,37.5277777778,15.8498333333,5.75483333333,9.13294444444
557.85,11.3065,7.23997222222,5.78208333333,7.16883333333,5.16075,7.30183333333,37.5407777778,15.8385,5.74629166667,9.14366666667
558.19,11.25475,7.18603174604,5.733,7.132,5.13483333333,7.27566666667,37.4568888889,15.7888333333,5.711875,9.06188888889
558.53,11.348,7.28406216932,5.83066666667,7.19366666667,5.22733333333,7.38591666667,37.5246666667,15.8674166667,5.82133333333,9.12955555555
558.87,11.2931666667,7.20768915345,5.77566666666,7.13333333333,5.12983333334,7.309,37.4611111111,15.7973333333,5.75716666667,9.05722222222
559.21,11.2536666667,7.19004232805,5.73825,7.11266666667,5.0795,7.29,37.4378888889,15.7750833333,5.74020833333,9.05861111111
559.55,11.2590833333,7.22727513228,5.73283333333,7.131,5.069,7.28866666667,37.479,15.8025833334,5.77766666667,9.07516666667
559.89,11.3225833333,7.26160052911,5.76075,7.15708333333,5.10033333333,7.30766666667,37.5582222222,15.8426666667,5.81433333333,9.12488888889
560.23,11.2791666666,7.20271428571,5.71291666667,7.08141666667,5.04516666667,7.24441666666,37.5026666667,15.7818333333,5.746625,9.05805555556
560.58,11.1955833333,7.12743253969,5.65158333333,7.03091666667,4.9675,7.1615,37.4317777778,15.7388333334,5.67879166667,9.00477777778
560.92,11.1760833333,7.0993915344,5.63691666666,7.03058333333,4.95716666667,7.125,37.3946666667,15.7390833333,5.68358333333,8.98277777778
561.26,11.2324166667,7.15282671959,5.69675,7.06541666666,5.02783333333,7.20566666666,37.4761111111,15.7981666667,5.755125,9.054
561.60,11.3746666667,7.25301984127,5.82416666667,7.19283333333,5.158,7.35841666667,37.5562222222,15.935,5.90591666667,9.14838888889
561.94,11.425,7.30700264551,5.8895,7.24808333333,5.20208333333,7.41275,37.5834444444,15.99975,5.97145833333,9.23661111111
562.28,11.3723333333,7.25642328043,5.83175,7.20758333333,5.15691666667,7.33833333333,37.5738888889,15.973,5.90279166667,9.21105555555
562.62,11.454,7.32717724869,5.90208333333,7.27841666667,5.26058333333,7.40925,37.6194444444,16.0413333333,6.013625,9.28283333333
562.96,11.4876666667,7.34365873017,5.91375,7.26925,5.30233333333,7.42541666666,37.6483333333,16.057,6.03908333333,9.27538888889
563.30,11.4125833333,7.28094708995,5.84341666667,7.209,5.25533333333,7.378,37.6172222222,15.9995,5.96133333333,9.25027777778
563.64,11.3574166667,7.23321957673,5.81908333333,7.18608333333,5.23625,7.32483333334,37.4918888889,15.9626666667,5.95195833333,9.22827777778
563.99,11.37375,7.26401190475,5.85341666667,7.219,5.24466666667,7.31933333333,37.5291111111,15.986,5.96991666667,9.24883333333
564.33,11.462,7.31662301588,5.92808333333,7.289,5.293,7.40558333333,37.6763333333,16.0691666667,6.03304166667,9.3345
564.67,11.498,7.36054894179,5.955,7.31491666667,5.33491666667,7.44241666667,37.7562222222,16.1051666667,6.06079166667,9.34850000001
565.01,11.4836666667,7.33448412698,5.92466666667,7.27316666667,5.31491666667,7.40916666667,37.7118888889,16.0600833333,6.034625,9.29405555557
565.35,11.41575,7.27662698413,5.85375,7.18883333334,5.24308333333,7.35191666666,37.6673333333,15.9900833333,5.943875,9.23416666667
565.69,11.3710833333,7.23128042327,5.80941666666,7.11933333333,5.17741666666,7.26833333334,37.6953333333,15.9445,5.88854166667,9.16366666667
566.03,11.3433333333,7.18337962962,5.75275,7.05825,5.11816666667,7.2225,37.6552222222,15.9079166667,5.840375,9.08605555556
566.37,11.3180833333,7.15476058202,5.71658333334,7.04416666667,5.08625,7.20191666667,37.6895555556,15.8925833333,5.795,9.07094444445
566.71,11.3368333333,7.1523478836,5.73066666666,7.07208333333,5.06983333333,7.20275,37.6842222222,15.9244166667,5.78633333333,9.06283333333
567.05,11.4353333333,7.2309431217,5.84991666666,7.18216666667,5.16208333333,7.31433333334,37.6961111111,16.0035833333,5.88,9.13872222222
567.39,11.4536666667,7.23452380953,5.85691666667,7.191,5.15391666666,7.323,37.7184444444,16.0130833333,5.85329166667,9.13366666667
567.73,11.5094166667,7.27074206348,5.8915,7.22716666667,5.21333333334,7.40433333333,37.7587777778,16.0585,5.901,9.162
568.07,11.4275,7.21139550265,5.81933333333,7.19041666667,5.14266666666,7.32683333333,37.6493333333,15.9933333333,5.85775,9.06377777778
568.41,11.3574166667,7.15309259259,5.77,7.14316666667,5.06816666667,7.28458333333,37.5425555556,15.9353333333,5.80979166667,8.99594444444
568.75,11.3850833333,7.19257671958,5.81225,7.22116666667,5.09008333333,7.34725,37.5722222222,15.98125,5.85583333334,9.06494444444
569.09,11.3466666667,7.17441137565,5.80216666667,7.23133333333,5.07016666667,7.33525,37.5184444445,15.9545,5.83741666666,9.06177777778
569.43,11.3284166667,7.13482804232,5.76458333333,7.21975,5.06433333333,7.31416666666,37.4594444444,15.93675,5.81470833333,9.03744444444
569.77,11.335,7.16248148147,5.79466666667,7.26633333333,5.08358333333,7.34391666667,37.4804444444,15.9293333333,5.8535,9.0845
570.11,11.3185,7.14715079364,5.79658333333,7.2415,5.05941666667,7.324,37.378,15.898,5.85158333334,9.07861111111
570.45,11.3086666667,7.15073544974,5.79925,7.24916666666,5.05025,7.31958333333,37.3742222222,15.87025,5.84570833333,9.07272222222
570.79,11.2958333333,7.14366798942,5.78166666667,7.22525,5.03066666666,7.2845,37.387,15.8619166667,5.82779166667,9.07561111111
571.13,11.3145833333,7.16386772487,5.81691666667,7.23758333333,5.0315,7.29883333333,37.4012222222,15.87625,5.844875,9.09294444445
571.47,11.2721666667,7.1533452381,5.80758333333,7.20466666667,4.99125,7.26416666666,37.3846666667,15.851,5.839375,9.08555555555
571.81,11.27,7.14138624339,5.77541666667,7.15933333333,4.97383333333,7.25983333333,37.4105555556,15.8413333334,5.81329166667,9.07372222222
572.15,11.2859166667,7.15349867726,5.787,7.17108333333,5.00783333334,7.27641666667,37.4495555556,15.8676666667,5.80966666667,9.12183333333
572.49,11.2966666666,7.17487698413,5.82058333333,7.17825,5.02091666667,7.26466666667,37.4375555556,15.8881666667,5.815625,9.12033333333
572.83,11.3128333333,7.17482275133,5.82408333334,7.16016666667,5.02808333334,7.27583333334,37.4414444445,15.9051666667,5.836875,9.13727777778
573.17,11.36375,7.22917195768,5.88791666667,7.21066666667,5.08083333333,7.35108333333,37.4813333333,15.9428333333,5.90179166667,9.20938888889
573.51,11.3766666667,7.26160052909,5.94041666666,7.24491666667,5.10925,7.37583333333,37.5314444445,15.9931666667,5.91745833333,9.22505555555
573.85,11.4009166667,7.32094047618,5.99625,7.29008333333,5.173,7.42625,37.6431111111,16.0575833333,5.95291666667,9.25788888889
574.19,11.458,7.35239021164,6.03416666667,7.306,5.22208333333,7.48566666666,37.7458888889,16.1210833333,5.99441666667,9.3138888889
574.53,11.442,7.34754100528,6.034,7.3,5.227,7.49716666667,37.725,16.1233333333,5.996625,9.31477777778
574.87,11.46075,7.37357275131,6.02916666667,7.31358333333,5.26375,7.52658333333,37.7925555555,16.1495,6.03083333333,9.3281111111
575.21,11.4089166667,7.31898412699,5.957,7.267,5.22358333333,7.47916666666,37.7107777778,16.0678333333,5.969125,9.2735
575.55,11.41575,7.34308333333,6.003,7.31116666666,5.25683333333,7.50366666667,37.6774444444,16.0815833333,5.99570833334,9.31488888889
575.89,11.4236666667,7.32097883597,5.99475,7.29666666667,5.24658333333,7.49866666666,37.6765555556,16.082,5.98633333333,9.30533333334
576.22,11.3928333333,7.28208068783,5.97491666666,7.26275,5.24941666666,7.48658333333,37.655,16.042,5.958625,9.29411111111
576.56,11.4090833333,7.30193650794,5.98941666667,7.28683333334,5.26825,7.46616666667,37.6901111111,16.0564166667,5.95633333333,9.26833333334
576.90,11.4189166667,7.32933201058,5.98558333333,7.30008333333,5.26608333333,7.45658333333,37.7183333333,16.0578333333,5.92820833334,9.2633888889
577.24,11.4236666667,7.33701984126,5.98908333333,7.30866666667,5.289,7.49975,37.6471111111,16.0495833333,5.96241666666,9.30816666666
577.58,11.4055,7.29361640212,5.93225,7.29633333333,5.24508333333,7.46433333333,37.6165555556,16.0218333333,5.932625,9.29383333334
577.92,11.3054166667,7.23458862435,5.87616666667,7.27833333334,5.19066666666,7.39541666667,37.5241111111,15.9624166667,5.84545833333,9.21427777778
578.26,11.3161666667,7.24456349206,5.87425,7.27825,5.20208333333,7.39941666667,37.5168888889,15.9425833333,5.866375,9.22988888889
578.60,11.30825,7.2475952381,5.86083333333,7.28833333333,5.21766666667,7.40541666666,37.4684444444,15.90925,5.85683333333,9.23616666667
578.94,11.42125,7.32701455027,5.98108333333,7.41833333333,5.32,7.49408333333,37.5637777778,16.0596666667,5.97804166666,9.34827777778
579.28,11.39475,7.32597883597,5.93416666667,7.409,5.331,7.46966666667,37.4843333333,15.985,5.97283333333,9.30866666667
579.61,11.3986666667,7.37469444445,5.98066666666,7.4475,5.34341666667,7.46566666667,37.4512222222,15.9601666667,6.02070833333,9.34411111112
579.95,11.4163333333,7.3836574074,5.95533333333,7.45283333333,5.2905,7.45016666666,37.4493333334,15.9436666667,6.00529166667,9.31811111111
580.29,11.4290833334,7.42784259258,5.98008333333,7.50991666667,5.31541666667,7.47733333333,37.3941111111,15.9314166667,6.07616666666,9.38394444444
580.63,11.4055833333,7.40108597884,5.98883333333,7.49508333333,5.31175,7.48683333333,37.334,15.9335833334,6.11425,9.37344444444
580.97,11.4824166667,7.43420370372,5.9975,7.49433333333,5.346,7.46941666667,37.3755555556,15.9516666667,6.12729166667,9.41322222222
581.31,11.4683333333,7.41665740742,5.98358333333,7.47408333333,5.33258333334,7.47441666667,37.3715555556,15.9390833333,6.13483333333,9.41188888889
581.65,11.4575833333,7.42786243387,5.98875,7.41283333333,5.33125,7.48408333333,37.3121111111,15.8783333333,6.1665,9.43766666667
581.98,11.4474166667,7.41235449736,5.98616666667,7.40241666666,5.32016666667,7.48691666666,37.2918888889,15.9015,6.16366666667,9.39866666667
582.32,11.423,7.38102777777,5.97466666666,7.38741666667,5.25875,7.44641666667,37.2914444444,15.87925,6.15579166667,9.37533333333
582.66,11.3784166667,7.34484391533,5.95233333333,7.34183333333,5.22325,7.42875,37.2502222222,15.80275,6.09854166667,9.31705555555
583.00,11.4881666667,7.42949206348,6.09666666667,7.424,5.29725,7.5255,37.367,15.9020833333,6.1885,9.41905555554
583.34,11.5399166667,7.4926111111,6.15891666667,7.48066666666,5.35008333333,7.59875,37.3841111111,15.9831666667,6.26225,9.48094444443
583.68,11.54425,7.50739550264,6.17966666667,7.48983333333,5.36683333333,7.6275,37.4278888889,16.0350833333,6.30475,9.52277777777
584.01,11.4586666667,7.41537433863,6.0795,7.3615,5.24675,7.54258333333,37.3975555556,15.9443333333,6.18320833333,9.43522222223
584.35,11.4035833333,7.38053703703,6.03508333333,7.36283333333,5.19475,7.487,37.3931111111,15.8814166667,6.12041666667,9.4201111111
584.69,11.3290833333,7.34864814815,6.02216666667,7.33775,5.1465,7.48916666667,37.3526666667,15.8439166667,6.13066666667,9.35500000001
585.03,11.3325833333,7.38630423281,6.03016666667,7.36808333333,5.1335,7.45925,37.3015555556,15.8159166667,6.10183333333,9.33183333332
585.37,11.4024166667,7.43906878307,6.05591666667,7.46158333333,5.1905,7.50908333333,37.3721111111,15.8935,6.19216666667,9.38927777779
585.70,11.40225,7.42296428572,6.02408333333,7.45741666667,5.16091666667,7.47083333333,37.4671111111,15.8755833333,6.14220833333,9.38122222223
586.04,11.4194166667,7.46097619047,6.04658333333,7.45691666667,5.21233333333,7.50208333333,37.4908888889,15.9250833333,6.16045833333,9.3873888889
586.38,11.3729166667,7.42394179895,5.97733333334,7.41333333334,5.167,7.46708333334,37.4001111111,15.8741666667,6.09808333333,9.39127777777
586.72,11.303,7.34694973545,5.89275,7.32033333333,5.10308333334,7.39991666667,37.3548888889,15.8144166667,5.98695833333,9.32216666667
587.06,11.1795833333,7.22548809524,5.7415,7.17866666667,4.94925,7.2635,37.3377777778,15.7151666667,5.83645833333,9.17177777777
587.39,11.2245,7.27648941798,5.80608333334,7.25833333333,5.01975,7.31266666667,37.3418888889,15.7541666667,5.917375,9.20894444443
587.73,11.3071666667,7.35582804232,5.87416666667,7.35466666667,5.10841666667,7.3965,37.419,15.8680833334,6.03445833333,9.28644444443
588.07,11.31575,7.35338888888,5.89316666667,7.35708333333,5.152,7.40975,37.3697777778,15.9038333333,6.05358333333,9.30555555557
588.41,11.4320833333,7.45586507937,5.98691666666,7.48608333333,5.2555,7.46233333333,37.502,16.007,6.12495833333,9.42716666668
588.74,11.50675,7.50339814814,6.0675,7.53633333333,5.33275,7.54291666666,37.5466666667,16.0941666667,6.20704166667,9.53999999999
589.08,11.5609166667,7.53943386244,6.09558333333,7.539,5.32241666667,7.57641666667,37.5922222222,16.14375,6.2135,9.59088888888
589.42,11.5551666667,7.54348015874,6.13091666666,7.53341666666,5.30591666667,7.56466666666,37.5496666667,16.0986666667,6.24108333333,9.60066666668
589.76,11.54975,7.50410185185,6.13175,7.52708333333,5.27525,7.52483333333,37.4606666667,16.0490833334,6.235125,9.61227777778
590.09,11.62125,7.60057804232,6.225,7.59125,5.34941666667,7.5575,37.5545555555,16.1113333333,6.35591666667,9.6475
590.43,11.6436666667,7.63097883599,6.2615,7.62258333333,5.37316666667,7.60425,37.5972222222,16.17275,6.40979166667,9.70172222221
590.77,11.6579166666,7.62274206349,6.27758333334,7.65366666666,5.3735,7.62941666667,37.562,16.1440833334,6.40541666667,9.71711111112
591.11,11.5761666667,7.54283201058,6.16258333334,7.56541666667,5.23333333333,7.5235,37.438,16.02175,6.27566666666,9.61177777778
591.44,11.6248333333,7.59596825396,6.23408333333,7.65875,5.29558333333,7.60341666667,37.4714444445,16.05125,6.29754166667,9.64061111112
591.78,11.6884166667,7.66238359789,6.27391666667,7.72483333333,5.33041666667,7.65358333333,37.5206666666,16.107,6.35075,9.69433333332
592.12,11.5476666667,7.50946296297,6.13783333333,7.54133333333,5.16275,7.543,37.4097777778,15.9960833333,6.19420833333,9.54127777778
592.46,11.4971666667,7.44632407408,6.08375,7.5005,5.12633333333,7.51433333334,37.4517777778,16.0061666667,6.13966666667,9.45172222221
592.79,11.3779166667,7.36573809524,5.99933333334,7.4165,5.06208333333,7.399,37.3587777778,15.9070833333,6.04120833333,9.3535
593.13,11.3875833333,7.37335582009,5.99291666666,7.44225,5.10891666667,7.43833333333,37.3035555556,15.9355,6.06608333333,9.35177777777
593.47,11.4123333333,7.43986640213,6.0135,7.4795,5.12666666667,7.49825,37.3494444444,15.9963333333,6.08333333334,9.38361111112
593.80,11.36825,7.37241534391,5.94025,7.44108333333,5.06033333333,7.46558333334,37.375,15.9799166667,6.02641666667,9.37433333334
594.14,11.3146666667,7.33868915345,5.87325,7.404,4.99108333334,7.44383333333,37.3844444444,15.9235833333,5.98633333333,9.33150000001
594.48,11.3649166667,7.40250132274,5.91425,7.47991666666,5.06608333333,7.51358333333,37.4397777778,15.9753333333,6.08554166666,9.40450000001
594.81,11.41775,7.44276719577,5.99866666667,7.50516666667,5.17666666667,7.59683333333,37.5031111111,16.0425,6.17366666667,9.4983888889
595.15,11.3305833334,7.33969576721,5.91466666667,7.39166666667,5.06583333334,7.45525,37.4773333334,15.9733333333,6.08691666667,9.40294444443
595.49,11.31725,7.31465476192,5.86266666666,7.32541666667,5.01958333333,7.42616666667,37.5496666667,15.9511666667,6.051125,9.32516666668
595.82,11.3289166667,7.35188888888,5.90041666667,7.3555,5.07558333333,7.4575,37.5311111111,15.972,6.084,9.33366666667
596.16,11.3915,7.42159126983,5.9385,7.39683333333,5.10416666667,7.48483333333,37.5601111111,15.98575,6.12895833333,9.40472222221
596.50,11.4918333333,7.47449470901,6.04041666667,7.49833333334,5.17475,7.58725,37.5846666667,16.05525,6.211,9.47622222223
596.83,11.5578333333,7.52859391535,6.11441666666,7.58033333333,5.217,7.63175,37.6937777778,16.1445833333,6.274,9.53188888889
597.17,11.59925,7.53536904762,6.17958333333,7.63583333333,5.28583333333,7.66958333333,37.6847777778,16.1710833333,6.31533333333,9.57716666668
597.51,11.65175,7.57422089947,6.22475,7.68225,5.34941666667,7.72775,37.6504444445,16.1925,6.35091666667,9.60749999999
597.84,11.7459166667,7.62663227512,6.28058333333,7.772,5.42883333333,7.76616666667,37.6673333333,16.2405833333,6.42266666667,9.64077777779
598.18,11.73025,7.62639682538,6.277,7.74441666667,5.4315,7.742,37.6281111111,16.23375,6.3885,9.62655555557
598.52,11.7335833333,7.61699867724,6.24583333333,7.74833333333,5.39,7.73091666667,37.6362222222,16.2268333333,6.36695833333,9.62294444444
598.85,11.8253333333,7.72338095238,6.33725,7.83866666667,5.5005,7.85408333333,37.6362222222,16.3073333334,6.44525,9.71272222221
599.19,11.871,7.79205820107,6.4235,7.931,5.56416666667,7.92525,37.5635555555,16.32875,6.515625,9.79972222222
599.53,11.9660833333,7.85146825398,6.49975,8.0285,5.64575,8.01208333334,37.5948888889,16.3884166667,6.59820833333,9.90649999999
599.86,11.9488333333,7.83288756614,6.51991666667,8.03208333333,5.67175,8.01341666666,37.5281111111,16.3496666667,6.63358333333,9.91472222222
600.20,11.8730833333,7.79428306878,6.48825,7.97766666667,5.64425,7.92591666667,37.4564444444,16.2814166667,6.5925,9.8575
600.53,11.8208333333,7.78624603176,6.42766666666,7.91058333333,5.61733333333,7.88925,37.4116666667,16.223,6.56025,9.83183333334
600.87,11.7010833333,7.72315608467,6.30416666667,7.80283333333,5.46466666666,7.79725,37.4308888889,16.1490833333,6.45475,9.75883333333
601.21,11.6670833333,7.70348280422,6.282,7.77691666667,5.43391666667,7.74816666667,37.455,16.1448333333,6.42633333333,9.76816666668
601.54,11.6204166667,7.7009404762,6.32108333333,7.76441666667,5.44616666667,7.75691666667,37.4181111111,16.18475,6.40883333333,9.83883333332
601.88,11.6630833333,7.71161507937,6.35333333333,7.77358333333,5.45333333334,7.78358333333,37.5062222222,16.2395,6.42575,9.8576111111
602.21,11.7168333333,7.76457671958,6.44825,7.86166666667,5.53008333333,7.88166666667,37.5397777778,16.3174166667,6.48779166667,9.9303888889
602.55,11.72475,7.74763888888,6.42533333333,7.86075,5.49383333334,7.88308333333,37.6862222222,16.355,6.49829166666,9.93666666666
602.88,11.6834166667,7.70710449735,6.40458333334,7.8,5.4595,7.84383333333,37.7074444444,16.3516666667,6.45308333333,9.92449999999
603.22,11.6335,7.66756216932,6.34525,7.76991666666,5.42583333333,7.80066666667,37.6904444444,16.3268333333,6.39945833333,9.87772222221
603.56,11.5358333333,7.5833862434,6.2495,7.67883333333,5.29933333333,7.73833333333,37.6116666667,16.2295833333,6.26745833333,9.80033333332
603.89,11.5215833333,7.59109391533,6.2195,7.656,5.28016666667,7.75041666667,37.6162222222,16.2313333333,6.25095833333,9.81666666668
604.23,11.51375,7.54971560846,6.19458333333,7.62908333333,5.24533333334,7.74366666667,37.5998888889,16.2266666667,6.20720833333,9.82155555557
604.56,11.5431666667,7.5484404762,6.17583333333,7.6115,5.24841666667,7.73408333334,37.5891111111,16.2415833333,6.21470833334,9.81644444444
604.90,11.5385833333,7.55713095239,6.1705,7.60758333333,5.24041666667,7.74908333333,37.6003333333,16.2399166667,6.22675,9.78344444446
605.23,11.58475,7.59024603175,6.20233333333,7.64733333333,5.2795,7.77033333333,37.5858888889,16.2258333333,6.250875,9.78772222221
605.57,11.6078333333,7.6146362434,6.21333333333,7.68133333333,5.32466666667,7.78383333333,37.5682222222,16.2410833333,6.268625,9.80349999999
605.90,11.5945833333,7.62666402116,6.16516666667,7.6465,5.30616666667,7.76225,37.605,16.2185833333,6.24975,9.76950000001
606.24,11.50825,7.54437830688,6.06716666666,7.5605,5.23083333333,7.68025,37.479,16.1184166667,6.13933333334,9.71161111112
606.58,11.5433333333,7.57678439153,6.06558333333,7.61991666667,5.26075,7.73216666667,37.4542222222,16.1215,6.19083333334,9.71777777779
606.91,11.5943333333,7.64482275132,6.11425,7.68083333334,5.29916666667,7.79708333334,37.4963333333,16.1433333333,6.23675,9.82055555557
607.25,11.65625,7.6971335979,6.19375,7.739,5.40525,7.85558333333,37.4871111111,16.2255833333,6.33158333333,9.86488888889
607.58,11.6646666667,7.71376455027,6.22216666667,7.7835,5.43141666667,7.91466666667,37.518,16.2573333333,6.38383333333,9.90822222223
607.92,11.6415833333,7.72608465608,6.23108333333,7.788,5.43775,7.90916666667,37.4692222222,16.2324166667,6.40195833334,9.89838888889
608.25,11.63975,7.76232804232,6.31,7.83,5.51825,7.96275,37.4226666666,16.2088333333,6.461,9.91372222222
608.59,11.70025,7.80251455027,6.36216666667,7.87625,5.58908333334,8.02025,37.4242222222,16.2695833333,6.49595833333,10.0014444445
608.92,11.6109166667,7.74543783068,6.30041666666,7.79241666667,5.52283333333,7.97666666667,37.2984444444,16.2136666667,6.45541666667,9.92644444444
609.26,11.5851666667,7.73464550264,6.3325,7.83033333333,5.57725,8.01075,37.2332222222,16.2156666667,6.49183333334,9.96877777777
609.59,11.5261666667,7.69571693123,6.309,7.77908333334,5.58658333333,7.95775,37.0806666666,16.13175,6.478375,9.95238888888
609.93,11.6419166667,7.83267063492,6.4775,7.91116666667,5.75933333333,8.10025,37.1045555556,16.2378333333,6.63825,10.075
610.26,11.5719166667,7.76108068784,6.42091666667,7.82425,5.74166666667,8.03566666667,36.9633333333,16.1445833333,6.54279166666,10.029
610.60,11.507,7.71675396824,6.39158333333,7.79441666667,5.7305,7.98033333333,36.8012222222,16.091,6.526375,9.97938888889
610.93,11.5098333333,7.72201851852,6.40833333333,7.82458333333,5.759,7.96533333333,36.7715555556,16.03825,6.53070833333,9.99827777777
611.27,11.4936666667,7.68872222222,6.402,7.809,5.77316666667,7.92208333333,36.6528888889,15.996,6.49716666667,9.95838888888
611.60,11.49875,7.66152645504,6.39575,7.812,5.76925,7.91116666667,36.6276666667,15.95925,6.47291666667,9.97472222223
