wavelength,Back_SicUrom,Belly_SicUrom,Breast_SicUrom,Crissum_SicUrom,Crown_SicUrom,DorTail_SicUrom,Patch10_SicUrom,Patch11_SicUrom,Rump_SicUrom,Throat_SicUrom,WingTip_SicUrom
535.90,12.9591333333,42.3056666667,22.2284666667,43.4106666667,10.2458666667,8.59299999999,12.6422666667,16.6508,11.3956777778,34.0595333333,6.67566666667
536.25,12.9598,42.4375,22.2600666667,43.4746,10.2496,8.58246666666,12.6435,16.6534,11.3946377778,34.1398666667,6.66646666667
536.59,12.978,42.5628333333,22.3213,43.5919333333,10.2783333333,8.59013333334,12.6583,16.6759333333,11.41382,34.2523333333,6.67026666667
536.93,12.9778666666,42.6646333333,22.3723,43.6834666667,10.2988666667,8.59593333334,12.672,16.6944,11.4134755555,34.3277333333,6.67486666667
537.28,12.9879333333,42.7721,22.4052333333,43.7610666667,10.309,8.58899999999,12.681,16.7013333333,11.4176888889,34.3989333333,6.678
537.62,12.9858666667,42.8895,22.4298,43.8216,10.3044666667,8.57846666667,12.6803666667,16.6976666667,11.4097177778,34.4606666667,6.6676
537.97,12.9977333333,43.0059666667,22.4734666667,43.8936,10.3256666667,8.58740000001,12.6884333333,16.7217333333,11.4297866667,34.5378666667,6.66526666667
538.31,13.0121333333,43.1761,22.5293,44.0307333333,10.3529333333,8.608,12.7122333333,16.7461333333,11.4617533333,34.6430666667,6.67046666667
538.65,12.9936,43.2556333333,22.5450666667,44.0604666667,10.3473333333,8.61273333334,12.6903,16.7332,11.4577755555,34.7087333333,6.65613333333
539.00,12.9858666667,43.3685,22.5827333333,44.0815333333,10.3644666667,8.64626666667,12.6857333333,16.7374666667,11.4585622222,34.775,6.6792
539.34,13.002,43.5009666666,22.6295666667,44.1609333333,10.3766666667,8.67846666667,12.7017666667,16.7522666667,11.4776044444,34.8764,6.69773333333
539.69,13.0126,43.6314,22.6824,44.2547333333,10.3792,8.70573333333,12.7176333334,16.7762666667,11.4853711111,34.9883333333,6.69446666666
540.03,12.9796666667,43.6822,22.6892333333,44.2578666667,10.356,8.69100000001,12.6791666667,16.7513333333,11.4611911111,35.0308666667,6.6686
540.37,12.9779333334,43.7533,22.7005333333,44.2681333333,10.3655333333,8.70106666666,12.681,16.7493333333,11.46268,35.0638666667,6.67206666666
540.72,12.9848,43.8366,22.7243,44.291,10.3704,8.70886666667,12.6807,16.757,11.4800688889,35.1289333333,6.67886666667
541.06,12.9718,43.9069333333,22.748,44.3378666667,10.3647333333,8.70793333333,12.6682666667,16.7525333333,11.4724133333,35.1834,6.66433333333
541.40,12.9494,43.9384,22.7454,44.3373333333,10.3483333333,8.69246666667,12.6463,16.7318,11.4563577778,35.2026,6.64386666667
541.75,12.9357333333,43.9883,22.7526666667,44.3624666666,10.3382666667,8.67860000001,12.6416,16.7204666667,11.45718,35.2395333333,6.63633333333
542.09,12.9374,44.0415,22.7811333333,44.3852666667,10.3452,8.66373333333,12.6326666667,16.7282,11.4633,35.2977333333,6.633
542.43,12.9738,44.1693333333,22.8457666667,44.4918,10.3825333333,8.68459999999,12.68,16.7809333333,11.5053977778,35.4038,6.65953333333
542.78,13.0074666667,44.2701,22.8923,44.5804666667,10.4157333333,8.69746666667,12.7061333333,16.8101333333,11.5421311111,35.4960666667,6.6652
543.12,13.0263333333,44.3348,22.9334,44.628,10.4326666667,8.69373333333,12.7225666667,16.828,11.56588,35.5498,6.66706666667
543.46,13.0572,44.4412,22.9799,44.7044,10.468,8.68846666667,12.7413,16.8622,11.5994533333,35.6410666667,6.67826666667
543.81,13.1114666667,44.5507,23.0322333333,44.8100666667,10.5218,8.7284,12.7936666667,16.9127333333,11.6483177778,35.7224666667,6.71093333333
544.15,13.1423333333,44.6824666667,23.0776,44.9088,10.5494,8.74073333333,12.8204333333,16.9385333333,11.6885444444,35.8088,6.72573333333
544.49,13.1473333333,44.7721333333,23.0983,44.9536,10.5672666667,8.74820000001,12.8261333333,16.9587333333,11.70896,35.8762,6.7292
544.84,13.1624,44.8756666667,23.1377333333,44.9849333333,10.5965333333,8.76573333333,12.8445333333,16.9796666667,11.7374511111,35.9342,6.7536
545.18,13.2086,44.9993333333,23.2055666667,45.0606,10.656,8.80246666667,12.8965666667,17.0370666667,11.7896244444,36.0209333333,6.80206666667
545.52,13.2678,45.1330333333,23.2790333333,45.1544666667,10.7156,8.84613333333,12.9416,17.0902666667,11.8299111111,36.1216666667,6.83233333334
545.87,13.3094666667,45.2820333333,23.3362666667,45.2550666667,10.7601333333,8.89246666667,12.9936666667,17.1392,11.8733533333,36.2137333333,6.87486666667
546.21,13.3296666667,45.3670333333,23.3709333333,45.3146666667,10.7802,8.895,12.9952666667,17.1295333333,11.8663066667,36.2600666667,6.88326666667
546.55,13.3262,45.4422333333,23.3857666667,45.3779333333,10.7839333333,8.89093333333,12.9935,17.1392666667,11.8654866667,36.3088,6.89646666667
546.90,13.351,45.584,23.4271666667,45.4631333333,10.8106666667,8.90019999999,13.0033,17.1712,11.8774666666,36.3804666667,6.9102
547.24,13.3465333333,45.6534,23.4316666667,45.489,10.826,8.91280000001,13.0044666667,17.1715333333,11.8768822222,36.4029333333,6.91593333333
547.58,13.2968,45.7749666667,23.4363,45.5357333333,10.7913333333,8.85766666667,12.9727,17.1507333333,11.8486311111,36.4380666667,6.87526666667
547.92,13.2916666667,45.8669,23.4845,45.6002666667,10.8029333334,8.84519999999,12.9623666667,17.1403333333,11.83952,36.4990666667,6.8798
548.27,13.3213333333,45.9954666667,23.5506666667,45.7059333333,10.8232,8.84073333333,12.9745666667,17.1539333333,11.8388777778,36.5556,6.88233333333
548.61,13.3518,46.1023333333,23.5906,45.813,10.8388,8.84153333333,12.9837666667,17.1727333333,11.8464533333,36.6102,6.89933333333
548.95,13.3428,46.1951,23.6089666667,45.8754,10.8376666667,8.82466666667,12.9627666667,17.1678,11.8293622222,36.6820666667,6.87466666667
549.29,13.3294,46.3049,23.6594333333,45.9322666667,10.8376666667,8.8044,12.9528,17.1442666667,11.8202066667,36.7234,6.86273333333
549.64,13.3329333333,46.3500333333,23.6931333333,45.9514666667,10.8388666667,8.78093333333,12.933,17.1407333333,11.8024133333,36.7366666667,6.83633333333
549.98,13.3237333333,46.4574,23.7061333333,45.9758,10.8273333333,8.7666,12.9080333333,17.1534666667,11.8071777778,36.7548,6.81353333333
550.32,13.323,46.5584333333,23.7371333333,45.9893333333,10.8274,8.7486,12.8938,17.1511333333,11.8197822222,36.7791333333,6.77213333333
550.66,13.2925333333,46.5971333333,23.7434666666,45.9940666667,10.8274666667,8.76466666666,12.9056,17.1606666667,11.8182888889,36.7804,6.7578
551.01,13.3133333333,46.6617666666,23.7899333333,46.0241333333,10.8389333333,8.77926666666,12.9413666667,17.1654666667,11.8353444444,36.8145333333,6.79993333333
551.35,13.3951333333,46.7717,23.8728333333,46.1035333333,10.9156,8.84346666666,13.0005333333,17.2475333333,11.9089066667,36.9188,6.8792
551.69,13.4659333334,46.9232,23.9681666667,46.2033333333,10.9748,8.89486666666,13.066,17.3691333333,11.9794622222,37.0506,6.93306666667
552.03,13.4936666667,46.9972333333,23.9948666667,46.2164666667,11.0112666667,8.93059999999,13.0755,17.3957333333,12.01066,37.0978,6.95993333333
552.38,13.5132,47.1115333333,24.0459,46.2987333333,11.0338,8.94173333333,13.0954666667,17.4369333333,12.0375466667,37.1883333333,6.94913333333
552.72,13.5368,47.1759666667,24.0753,46.3514,11.0467333333,8.97046666666,13.1158,17.4462,12.0550177778,37.1969333333,6.96726666667
553.06,13.5594666667,47.2828,24.0891666667,46.4268666667,11.0486666667,8.976,13.1301333333,17.4882666667,12.0810844444,37.2906666667,6.97093333333
553.40,13.5188,47.3391,24.0666333333,46.4180666667,11.0216,8.96306666667,13.1035666667,17.4522666667,12.0685333333,37.3196,6.93593333333
553.74,13.526,47.3989,24.1024666667,46.4567333333,11.0372,8.96260000001,13.1209666667,17.4651333333,12.0764555555,37.3888666667,6.91973333333
554.09,13.5640666667,47.4804666667,24.1304,46.5183333333,11.0594,8.96526666667,13.1451,17.4763333333,12.0706022222,37.452,6.952
554.43,13.5766666667,47.5589666667,24.1499666667,46.5604666667,11.0792,8.9358,13.1283333333,17.4537333333,12.06696,37.5032666666,6.9392
554.77,13.5864666667,47.6610333333,24.1928666667,46.6342666667,11.0829333334,8.928,13.1176333333,17.4798666667,12.0650844444,37.5966666666,6.91853333333
555.11,13.5846,47.7300333333,24.2224,46.653,11.098,8.93746666667,13.1281,17.4870666667,12.0610111111,37.6127333333,6.92953333333
555.45,13.6006666667,47.7296666666,24.2202333334,46.6344,11.1026,8.95406666667,13.1288666667,17.4692,12.0563133333,37.5859333333,6.92526666667
555.80,13.595,47.8018333333,24.2391666667,46.7045333333,11.0876,8.9606,13.1355333333,17.4556,12.0356133333,37.6192666667,6.916
556.14,13.5992,47.8013333333,24.2464333333,46.629,11.0968666667,8.98153333333,13.1603333333,17.4505333333,12.0393666667,37.6163333333,6.94653333334
556.48,13.6135333333,47.9526,24.3048333333,46.6866,11.1216,8.9806,13.1664333334,17.4803333333,12.0579644444,37.6928666667,6.94033333333
556.82,13.5619333333,47.9088333333,24.257,46.6262,11.0882,8.94826666667,13.128,17.4368666667,11.9937711111,37.6292,6.9022
557.16,13.6000666667,48.0270666667,24.3502333333,46.7444666667,11.1174,8.97326666666,13.1479,17.4776666667,12.0067222222,37.7088666667,6.93446666667
557.50,13.5875333333,48.1137,24.3334,46.7712,11.1144666667,8.96600000001,13.1483666667,17.4619333333,11.9879444445,37.699,6.94993333333
557.85,13.5895333334,48.1748666667,24.3686666667,46.7659333333,11.1325333333,8.99420000001,13.1566333333,17.4898666667,12.0245755556,37.7043333333,6.98073333334
558.19,13.5516666667,48.1899,24.3415666667,46.7514,11.0722,8.96633333333,13.1338666667,17.47,12.0049155555,37.7091333333,6.9624
558.53,13.5242666667,48.2542666667,24.3445666667,46.7582666667,11.0519333333,8.96426666666,13.1011,17.4636666667,11.9895911111,37.6942666667,6.93093333333
558.87,13.5287333333,48.3138333333,24.3774333333,46.7748,11.0701333333,8.96946666667,13.1171666667,17.4624,11.9996933333,37.7502,6.91253333333
559.21,13.4992,48.4001,24.4086333333,46.8198666667,11.0904,8.94993333334,13.1153333333,17.4373333333,11.9988222222,37.8245333333,6.89713333333
559.55,13.5134666667,48.5088,24.4529666667,46.837,11.1324666667,8.93920000001,13.1430333333,17.4780666667,12.0334266667,37.8881333333,6.90706666667
559.89,13.5319333333,48.6562666667,24.5137,46.9449333333,11.1700666667,8.94926666667,13.1651666667,17.5166666667,12.0512222222,37.9754666667,6.91773333333
560.23,13.5861333333,48.7690666667,24.5674333333,47.0356666667,11.222,8.98713333334,13.2205666667,17.5485333333,12.09834,38.0778666667,6.9876
560.58,13.6318,48.9133,24.6437666667,47.1328,11.2642,9.0258,13.2557,17.5827333333,12.1653333333,38.1985333333,7.02486666667
560.92,13.6602,48.9717333333,24.6304666667,47.1344666667,11.3033333333,9.07026666666,13.2975333334,17.6336,12.2100377778,38.2058,7.07
561.26,13.6998666667,48.9779666667,24.6534,47.1231333333,11.3293333333,9.09573333333,13.3151,17.6479333333,12.2428311111,38.2331333333,7.07906666667
561.60,13.6792666667,48.9956,24.6174,47.1240666667,11.2862,9.05220000001,13.2916,17.6186,12.2052022222,38.2382,7.02506666667
561.94,13.7113333333,49.0686,24.6679333333,47.145,11.3035333333,9.06353333334,13.3058,17.6065333333,12.2141888889,38.2844,7.00813333333
562.28,13.7466,49.0856666667,24.6847333333,47.1286666667,11.3582,9.10093333334,13.3420666667,17.6099333333,12.2363044444,38.3221333333,7.03193333333
562.62,13.762,49.1761333333,24.7280666667,47.1915333333,11.3791333333,9.11633333334,13.35,17.6444666667,12.2656044445,38.3635333333,7.07406666667
562.96,13.7388666667,49.2339666667,24.7045333333,47.1804666667,11.3498666666,9.10673333334,13.3295333333,17.6353333334,12.2378577778,38.3562,7.04286666666
563.30,13.7041333333,49.2103,24.6670333333,47.11,11.2976,9.08113333333,13.2845,17.5899333333,12.2008555556,38.3047333333,7.00713333333
563.64,13.7001333333,49.2000333333,24.6472,47.0463333333,11.2807333333,9.07119999999,13.2552666667,17.5652666667,12.1930977778,38.2874,7.00046666667
563.99,13.6764666667,49.2053333333,24.6332333333,47.0237333333,11.2576666667,9.0634,13.2395666666,17.5677333333,12.1860133333,38.2875333333,6.9728
564.33,13.6768,49.2215666667,24.6515333333,47.0057333333,11.2732666667,9.07433333333,13.2577333333,17.567,12.1674666667,38.265,6.98713333333
564.67,13.6388,49.2576,24.6325666666,46.9732666667,11.251,9.01346666667,13.2291333333,17.5348666667,12.12466,38.2847333334,6.94113333333
565.01,13.6400666667,49.3268333333,24.6535,46.9851333333,11.2536666667,9.02260000001,13.2325333333,17.5371333333,12.13486,38.3286666667,6.9532
565.35,13.6330666667,49.4040333333,24.6858666667,47.0250666667,11.2596666666,9.01566666666,13.2254666667,17.5346666667,12.1230955556,38.3784,6.94746666667
565.69,13.6503333333,49.4870666667,24.7248333333,47.0925333333,11.3079333333,9.0456,13.2752333333,17.6026,12.1631022222,38.4530666667,6.98913333333
566.03,13.6632,49.5609333333,24.7473666667,47.1551333333,11.3042666667,9.02866666666,13.2848666667,17.6076,12.1744088889,38.4886666667,7.01073333333
566.37,13.6245333333,49.5433666667,24.7034333333,47.1035333333,11.2515333333,8.99019999999,13.2470333333,17.558,12.1153044444,38.4806666667,6.95853333333
566.71,13.6345333333,49.5705666667,24.7032333333,47.1316666667,11.2422666667,8.98780000001,13.2589666667,17.5598,12.1222666667,38.5122666667,6.9914
567.05,13.6338,49.6133666667,24.7156333333,47.1837333333,11.2596,8.98573333334,13.2578333333,17.5694,12.13552,38.5489333333,6.99186666667
567.39,13.6442,49.7332666667,24.7620666667,47.3012,11.2812,9.0116,13.2813666667,17.6082666667,12.14342,38.6408,7.0052
567.73,13.634,49.7196333333,24.7496666667,47.2816,11.2811333333,9.00133333333,13.2622,17.5889333333,12.1165355555,38.6272666667,6.98946666667
568.07,13.6256,49.7630666667,24.7321333333,47.2823333333,11.2697333333,8.98293333333,13.2451,17.5797333333,12.1132066667,38.6345333333,6.97466666667
568.41,13.6620666667,49.8171333333,24.7711666667,47.3211333333,11.2908,9.02946666667,13.2769666667,17.5932666667,12.1459444444,38.684,7.00806666667
568.75,13.6624666667,49.8543,24.8031,47.3473333333,11.3129333333,9.05206666667,13.2841333333,17.6194666667,12.1470822222,38.7264,7.02126666667
569.09,13.6838666667,49.9111666667,24.8178333333,47.3554666667,11.3576,9.10586666667,13.3370333333,17.6516,12.18638,38.7908,7.05606666667
569.43,13.6913333333,49.9943666667,24.8159,47.3896666667,11.3688666667,9.1082,13.3190666667,17.6529333333,12.16404,38.8377333333,7.06366666667
569.77,13.7042,50.0841666667,24.8521,47.4226666667,11.4031333333,9.14333333334,13.3459666667,17.6862666667,12.2020422222,38.8794666667,7.0698
570.11,13.7760666667,50.1732333333,24.904,47.4513333333,11.4718,9.20773333333,13.3938666667,17.7457333333,12.2422155556,38.9173333333,7.10913333333
570.45,13.7672,50.2038333333,24.9089666667,47.4338,11.4788666666,9.20566666666,13.3667333333,17.7341333333,12.2366622222,38.9120666667,7.0868
570.79,13.8230666667,50.3025,24.9542666667,47.5033333333,11.501,9.23920000001,13.4037,17.755,12.2703911111,38.9926666667,7.12213333333
571.13,13.7939333333,50.3048,24.9358,47.4542666667,11.4741333333,9.19266666667,13.3743,17.7136,12.2587977778,38.9445333333,7.08606666667
571.47,13.8214,50.3793333333,24.9779666667,47.5084,11.5057333333,9.21160000001,13.4045,17.7312666667,12.2952311111,38.9798,7.11673333334
571.81,13.8646,50.4898666667,25.0402333333,47.5789333333,11.5395333333,9.25753333334,13.4481,17.7703333333,12.3366155556,39.0673333333,7.1622
572.15,13.918,50.5945333333,25.0941,47.6634666667,11.5986666667,9.28959999999,13.4903,17.8102666667,12.3730844444,39.1413333333,7.1924
572.49,13.9359333333,50.6594,25.1151,47.6622,11.6017333333,9.28359999999,13.5134666667,17.8313333333,12.3880666667,39.1659333333,7.20046666667
572.83,13.9598666667,50.7131,25.1641333333,47.6965333333,11.6198,9.2946,13.5141333333,17.8515333333,12.4057577778,39.1613333333,7.22686666667
573.17,13.988,50.7975,25.2131,47.7512,11.6282,9.30879999999,13.5324333333,17.8681333333,12.4355444444,39.1996,7.22826666667
573.51,14.0046,50.8588333333,25.2543,47.8007333333,11.6514666667,9.31906666666,13.5577666667,17.8878,12.4399333333,39.2675333333,7.23873333333
573.85,14.0109333333,50.9098333333,25.2824,47.8472,11.6768666667,9.33,13.5839666667,17.8974666667,12.4794155555,39.3111333333,7.273
574.19,14.034,51.0059666667,25.3395,47.9230666667,11.691,9.33833333333,13.6322666667,17.9401333333,12.4988777778,39.385,7.28306666667
574.53,13.996,51.0053666667,25.3269666667,47.8753333333,11.673,9.33120000001,13.632,17.9166666667,12.4632244444,39.3764,7.2678
574.87,14.0488666667,51.0531333333,25.3792,47.9094,11.7258666667,9.39006666667,13.6734,17.9405333333,12.5031377778,39.4368666667,7.2994
575.21,14.0523333333,51.1234,25.3953,47.9036666667,11.7427333333,9.40233333333,13.6877,17.9632,12.5148088889,39.4836666667,7.30593333333
575.55,14.0372,51.137,25.3925,47.8839333333,11.7474666667,9.37926666667,13.6822,17.9736666667,12.5000111111,39.493,7.28766666667
575.89,14.0043333333,51.1612666667,25.3907,47.8510666667,11.7039333333,9.34366666667,13.6622666667,17.9597333333,12.4792866667,39.5079333333,7.26906666667
576.22,13.9858,51.2395666667,25.4243333333,47.9469333333,11.7056,9.34653333333,13.6684,17.9630666667,12.4983666667,39.5696,7.27
576.56,13.9696666667,51.2147666667,25.3915666667,47.9164666667,11.6921333333,9.33773333333,13.6474,17.9396666667,12.4747266667,39.5930666667,7.25
576.90,13.9735333333,51.2167,25.4050666667,47.9128,11.7128666667,9.37246666666,13.6626666667,17.9657333333,12.48786,39.6035333333,7.28413333333
577.24,13.9679333333,51.2437,25.3739666667,47.8888,11.6904,9.34373333333,13.6205,17.9400666667,12.4639977778,39.6181333333,7.264
577.58,13.9624,51.2847666667,25.3785333333,47.8928666667,11.6660666667,9.33006666666,13.5992666667,17.9084666667,12.4526177778,39.6204666667,7.24766666667
577.92,13.9881333333,51.3634666667,25.4116333334,47.964,11.7008666667,9.35853333334,13.5807,17.9412666667,12.4892333333,39.6911333333,7.25826666667
578.26,14.0284,51.5235666667,25.4855,48.0975333333,11.7598,9.38673333334,13.6120666667,18.0318666667,12.5506822222,39.7896,7.309
578.60,13.9967333333,51.6057,25.477,48.1406,11.7386,9.34426666667,13.5882,18.0199333333,12.5168511111,39.833,7.2926
578.94,14.0304666667,51.7218,25.5244333333,48.2526666667,11.7461333333,9.34526666666,13.5891,18.0636,12.5328044444,39.9090666666,7.31066666667
579.28,14.0748,51.7853333333,25.5814333333,48.3239333333,11.7657333333,9.40306666667,13.6133666667,18.0962666667,12.5652022222,39.9775333333,7.3454
579.61,14.0774,51.7843666667,25.5857666666,48.2970666667,11.7908,9.43420000001,13.6127666667,18.0908666666,12.5523311111,39.9406666667,7.34006666667
579.95,14.1306,51.8489333333,25.6122333333,48.3032,11.8211333333,9.44733333333,13.5945333333,18.1089333333,12.5513577778,39.9798,7.35226666667
580.29,14.162,51.9495,25.6704666667,48.3356,11.8504666667,9.4758,13.6319,18.1464666667,12.57036,40.0428,7.3544
580.63,14.1658,52.0127,25.7101666667,48.3362666667,11.869,9.48066666666,13.6386666667,18.133,12.5798111111,40.0831333333,7.33646666667
580.97,14.1550666667,52.0717666667,25.7526,48.4057333333,11.8813333333,9.51586666667,13.6633666667,18.1774,12.6068377778,40.0971333333,7.3604
581.31,14.1232666667,52.0990333333,25.7528666667,48.3994666667,11.8843333333,9.49713333333,13.6566333333,18.1680666667,12.5839577778,40.1502666667,7.30926666666
581.65,14.1319333333,52.0747666667,25.7537666667,48.3564,11.8860666666,9.53073333332,13.6963333333,18.1526666667,12.5863511111,40.1598,7.32693333333
581.98,14.1241333333,52.0365,25.7265,48.3206666667,11.8652,9.51066666668,13.6613,18.0907333333,12.5541111111,40.1468,7.2606
582.32,14.2008,52.1277666667,25.8271,48.4006,11.9164,9.57493333333,13.7183666667,18.1904666667,12.6222,40.2371333334,7.2994
582.66,14.1666666667,52.0942666667,25.8183,48.3219333333,11.8905333333,9.56953333335,13.7281333333,18.1486,12.6014133333,40.2074,7.2712
583.00,14.1626,52.2017,25.8180333333,48.3542,11.9249333333,9.54819999999,13.7193,18.1157333333,12.5942111111,40.2331333333,7.26753333334
583.34,14.1724666667,52.3169333333,25.8529,48.4804666667,11.942,9.56106666667,13.7328,18.1474666666,12.6163333333,40.3238666667,7.2932
583.68,14.1819333333,52.3620333333,25.8592333333,48.5096,11.9857333333,9.56726666666,13.7704666667,18.1831333333,12.6259577778,40.3457333333,7.29853333333
584.01,14.2115333333,52.4550666666,25.9247666667,48.6178,12.0143333333,9.59293333333,13.8104,18.2387333333,12.6896533333,40.4316,7.3316
584.35,14.2636,52.481,25.9405666667,48.6372,12.0609333333,9.59413333333,13.8342666667,18.2572,12.6973888889,40.4223333333,7.3484
584.69,14.2462666667,52.4461333333,25.9102666666,48.5529333333,12.0237333333,9.55653333334,13.7982,18.1971333333,12.65048,40.3881333333,7.31953333333
585.03,14.2848666667,52.5466,25.9680666667,48.6563333333,12.0396,9.58946666667,13.8390666667,18.2750666667,12.69142,40.4715333333,7.3876
585.37,14.2697333333,52.5548333333,25.9316666667,48.5858,12.0356666667,9.54333333333,13.8060666667,18.2434,12.6501688889,40.4258666667,7.34846666666
585.70,14.3154666667,52.6448,26.0074333333,48.633,12.0770666667,9.60153333333,13.8592333333,18.3082,12.6908911111,40.5014666666,7.40453333333
586.04,14.2928,52.6574666667,26.0020666667,48.6365333333,12.0936,9.61766666667,13.8922333333,18.3082,12.72448,40.5098,7.43293333333
586.38,14.3551333333,52.7058,26.0307666667,48.7112,12.1452,9.66599999999,13.9065,18.3602,12.7528111111,40.596,7.5092
586.72,14.3936666667,52.6480666667,26.0479,48.6311333333,12.1584666667,9.68413333335,13.9467333334,18.4046,12.79484,40.5794,7.52526666667
587.06,14.3278666667,52.5497666667,25.9832666667,48.5009333333,12.0874666667,9.60693333334,13.8540666666,18.3400666667,12.7296888889,40.508,7.46786666667
587.39,14.2652666667,52.4698666667,25.9236,48.434,12.0383333333,9.58220000001,13.8089333333,18.2746666667,12.6923488889,40.4505333333,7.4482
587.73,14.2346,52.4627333333,25.8892666666,48.3611333333,11.9886666667,9.51606666666,13.7427333333,18.2046666667,12.6227044445,40.3916,7.39733333333
588.07,14.1619333333,52.4609666667,25.8887666667,48.3312,11.9267333333,9.48546666667,13.6874,18.1758666667,12.6031022222,40.3986,7.3896
588.41,14.1682666667,52.5790666667,25.9264666667,48.4080666667,11.9322666667,9.50720000001,13.7004333333,18.2149333333,12.6450644444,40.5082666667,7.39473333333
588.74,14.1985333333,52.6127333333,25.9220333333,48.4001333334,11.9474666667,9.52126666666,13.7012333334,18.1951333333,12.65848,40.5184,7.37153333333
589.08,14.2277333333,52.7421,26.0134,48.4996,11.9943333333,9.57700000001,13.7388666667,18.2555333333,12.7170088889,40.6105333333,7.43906666667
589.42,14.2283333333,52.7666333333,26.0361666667,48.5298666667,12.0105333333,9.59906666667,13.7502,18.2687333333,12.73326,40.6203333333,7.4544
589.76,14.1776,52.7656,25.9850333333,48.4656666667,11.9496666667,9.54313333333,13.6736,18.1991333333,12.6338222222,40.5917333333,7.39393333333
590.09,14.1222,52.7514666667,25.9453666667,48.4072,11.9336,9.50099999999,13.6580333334,18.1409333333,12.6162866667,40.5263333333,7.3014
590.43,14.0343333333,52.7949666667,25.9074,48.436,11.8739333333,9.47173333333,13.5915666667,18.0837333333,12.5701755556,40.5164666667,7.2708
590.77,14.0944,52.8991666667,26.0167333333,48.5328,11.9635333333,9.55413333334,13.6847666667,18.138,12.6419088889,40.6192666667,7.33753333333
591.11,14.1088666667,52.9366333333,26.0639666667,48.5355333333,11.9638666667,9.57086666667,13.7071,18.1566,12.6721711111,40.6386,7.33653333333
591.44,14.1266,52.9969333333,26.0857333333,48.6235333333,12.0144666667,9.62786666667,13.7598333333,18.1964,12.7153177778,40.7086,7.36273333333
591.78,14.1166666667,53.0183333333,26.0359,48.6080666667,11.9880666667,9.62413333333,13.7587666667,18.1631333333,12.68726,40.7474666667,7.32813333333
592.12,14.1832666667,53.0556333333,26.1116666667,48.6259333333,12.06,9.65233333333,13.7969333333,18.2284666667,12.7198822222,40.7736666667,7.36953333333
592.46,14.2118666667,53.0822333333,26.1539333333,48.62,12.128,9.69886666667,13.8224,18.2496666667,12.7316555555,40.7516,7.4338
592.79,14.2349333333,53.1578333333,26.1849333333,48.6423333333,12.1486666667,9.7086,13.8766666667,18.2844666667,12.7501088889,40.8039333333,7.4678
593.13,14.2654666667,53.2029,26.2057666667,48.6271333333,12.1656666667,9.709,13.8929,18.2938666667,12.7604,40.8319333333,7.47506666667
593.47,14.3297333333,53.2151,26.2465666667,48.6559333334,12.2262,9.73446666667,13.9495666667,18.3392,12.8191888889,40.8488666667,7.51473333333
593.80,14.3885333333,53.3366333333,26.3514,48.7278666667,12.2544666666,9.78600000001,13.9938666667,18.3998666667,12.8541911111,40.9394,7.58046666667
594.14,14.437,53.3494333333,26.4003666667,48.7007333333,12.3036666667,9.818,14.0364666667,18.4438,12.8937,40.9758666667,7.63346666666
594.48,14.4232,53.3869666666,26.3943333333,48.7054,12.2944666666,9.79286666667,14.0573,18.4578666667,12.8948777778,40.9882,7.6124
594.81,14.4764,53.4406,26.4444333333,48.7270666666,12.3525333334,9.82059999999,14.0954,18.4974666667,12.9278022222,41.0296666667,7.65366666667
595.15,14.4555333333,53.4922,26.4412,48.7206,12.3226666667,9.7706,14.0741333333,18.4719333333,12.8905066667,41.0573333333,7.61993333333
595.49,14.5021333333,53.554,26.5023333333,48.8262,12.3723333333,9.79313333333,14.1213,18.5455333333,12.9359666667,41.1182666667,7.6576
595.82,14.5020666667,53.5627,26.5069333333,48.8421333333,12.3806666667,9.79533333332,14.1526333333,18.526,12.9501622222,41.0991333333,7.69586666667
596.16,14.4416666667,53.5569,26.4644333333,48.8028666667,12.312,9.70786666666,14.1100333333,18.4975333333,12.8900466667,41.0975333333,7.628
596.50,14.4208666667,53.549,26.4244,48.7915333333,12.2993333333,9.67719999999,14.076,18.4532666667,12.8694222222,41.1056,7.59513333333
596.83,14.3736,53.5925666667,26.387,48.8093333333,12.2757333333,9.60853333333,14.0358666667,18.4180666667,12.8376088889,41.1366666667,7.5702
597.17,14.3740666667,53.6905,26.4028,48.8698666667,12.2972,9.61533333334,14.0390333333,18.4268,12.8709533333,41.2089333333,7.5898
597.51,14.3650666667,53.7066333333,26.3617666667,48.8973333333,12.2898666667,9.58059999999,14.0244333333,18.4186666667,12.8712644444,41.2743333333,7.57046666667
597.84,14.3900666667,53.7346,26.3763333333,48.9620666667,12.2738666667,9.56813333333,14.0219,18.3981333333,12.85464,41.3162,7.53073333333
598.18,14.4257333333,53.7844,26.3861333333,49.0023333333,12.2703333333,9.57426666667,14.0029333333,18.4036666667,12.84918,41.3596666666,7.50906666667
598.52,14.4317333333,53.8297666666,26.3814,49.0233333333,12.2467333333,9.56259999999,14.006,18.3931333333,12.8473088889,41.4324666667,7.48286666667
598.85,14.4624,53.8603666667,26.4177,49.0292,12.2963333333,9.60053333333,14.0269666667,18.4117333333,12.8928666667,41.4512666667,7.53046666667
599.19,14.4635333333,53.9214666667,26.4342333333,49.0031333333,12.3068,9.61466666667,14.0222666667,18.3976,12.8994177778,41.4342666667,7.53333333333
599.53,14.4641333333,53.9373,26.3951666667,48.9768,12.2906,9.62313333335,14.0001,18.3909333333,12.8703044444,41.4536,7.46906666667
