wavelength,Back_ButMonf,Belly_ButMonf,Breast_ButMonf,Crissum_ButMonf,Crown_ButMonf,DorTail_ButMonf,Patch10_ButMonf,Patch11_ButMonf,Patch12_ButMonf,Patch13_ButMonf,Rump_ButMonf,Throat_ButMonf,WingTip_ButMonf
793.01,19.6169333333,45.6704,50.2426666667,45.4150666667,17.5224,18.4673333333,20.6386,16.373,20.3065333333,21.5324,19.0294666667,19.5914666667,22.8863333333
793.32,18.5100666667,44.6717333333,48.4090666667,43.9393333333,16.4647333333,17.5759333333,19.7979333334,14.9494666667,19.4444,20.2524666667,17.399,17.9545333333,21.5908
793.62,18.5607333333,44.8232666667,48.9394666667,44.2677333334,16.0859333333,17.5505333333,19.6212666667,15.1767333333,19.9240666667,20.101,17.8282666667,17.904,21.9697333333
793.93,18.3394666666,44.0396,48.4758,43.8662666667,15.8364666667,17.7695333333,19.1078,15.3654666666,19.8266666667,19.6035333333,17.6456,18.2404,21.7844
794.24,18.5679333333,44.2222,48.5432,43.9506,15.1852,18.0247333333,18.9135333334,15.2097333333,20.0494,19.2344,17.4321333333,18.2716666667,21.7038
794.55,20.6302666667,45.406,49.6968666667,45.2605333333,17.3091333333,20.0485333333,20.5334,16.7273333333,21.8181333333,20.4848666667,19.0060666667,19.9757333333,23.2726666666
794.86,20.3370666667,45.4872666667,49.4103333333,45.0541333333,17.1601333333,20.385,20.2406666667,16.6063333334,21.829,20.4092,18.3633333333,19.3743333333,22.9602666667
795.16,21.2319333333,46.9081333333,51.5217333333,46.5459333333,17.6811333333,20.7970666667,21.0628666667,17.5604,23.4782666667,21.8358666667,19.4202,19.686,24.2028666667
795.47,21.715,47.1498,52.0290666667,46.7634,17.1014,20.5797333333,21.1593333333,17.5121333333,23.6232666667,22.1014,19.6618,19.372,24.372
795.78,22.1039333333,47.4942,51.7022,47.2814,17.6359333333,20.9694666667,21.0401333333,17.8014666667,24.5154666667,22.766,20.6382666667,19.6926,24.6099333333
796.09,22.0804,48.3216,51.6313333333,47.6359333333,17.9433333333,21.513,20.851,17.636,24.5152666667,23.2859333333,20.3784,19.6690666667,24.5862
796.40,21.0988666667,48.0830666667,52.0390666667,47.1794,16.6544,20.7816,19.3406,16.2394666667,23.6630666667,22.149,19.1942,18.0954,23.0037333333
796.70,22.5603333333,49.3478,53.3816,48.2125333333,17.2222666667,22.3912666667,20.6038,17.4878666667,25.483,23.8648,20.4106,19.6376,24.0095333333
797.01,22.0048,48.5507333333,53.3334,47.2705333333,16.3286,22.3431333334,20.0483333333,16.9082666667,24.9758666667,23.5748666667,20.0483333333,18.7680666667,23.0677333333
797.32,21.8291333333,48.4717333333,53.3574666667,46.8352,16.1734,21.8049333333,19.9999333333,16.8472,24.5968666667,23.6824,20.0241333333,18.5558666667,22.2863333333
797.63,21.6666666667,48.799,53.5538666667,46.9363333333,15.8088666667,20.7597333333,20.0244,17.1323333333,24.3874,23.9216666667,19.9266,17.8676,21.7158
797.93,19.5674,48.1171333333,52.4427333333,46.2849333333,13.995,18.2696666667,18.346,16.2850666667,23.0534666667,22.8243333333,17.9644,15.9033333333,19.822
798.24,19.7657333333,48.8540666666,52.9167333333,46.849,14.1146,18.0208,18.4896,16.9271333333,23.5156,22.8384666667,18.7760666667,16.9012666667,20.3645333333
798.55,16.0706666666,45.935,49.9187333333,43.6855333333,11.0028,14.7698,15.7182666667,13.5231333333,19.8916666667,18.9973333333,15.4743333333,14.6071333333,17.1545333333
798.85,13.9628,45.5222,49.2703333333,42.6610666667,9.24173333335,13.5622,13.791,11.7311333333,17.7968666667,16.7954,14.2775333333,12.4176,15.279
799.16,12.9713333333,45.4600666667,49.4419333333,41.8098666667,6.99853333334,12.2172666667,12.7602,10.7691333333,16.7722666667,15.2942,12.3076666667,11.463,14.0573333333
799.47,12.5472,46.5723333333,50.5346666667,41.8239333333,6.19513333332,11.1321333333,13.1447333333,10.3774,16.6666,15.063,12.044,11.3836666667,13.9938666667
799.78,14.2679333333,47.4142,50.8099333333,43.4890666666,7.50780000001,12.8037333333,14.8286666667,12.6479333334,19.0966,16.5108,13.676,13.4268,16.0748
800.08,13.6792,46.7609333333,50.0944,42.8616666667,7.89313333333,12.1699333333,13.9307333333,13.1132,18.6477333333,15.5660666667,13.4277333333,12.7673333333,15.7546666667
800.39,16.5560666667,49.9208666667,51.9115333333,46.2560666667,11.4692,14.692,16.7457333333,16.177,21.0426,18.3570666667,16.0189333333,15.9558,18.9890666666
800.70,17.1014,49.9838666666,50.8856666667,47.1818666667,11.4009333333,15.2334666667,16.7793333333,16.8114666667,21.7712666666,18.0353333333,15.6844666667,15.5234666667,19.4204
801.00,17.3016666667,49.8730666667,50.1268666667,46.1906,11.9998666667,16.5396666667,16.381,16.8572666667,22.2539333333,18.3809333333,15.9682,15.746,20.0952
801.31,18.2848666667,50.7768,51.8122,46.5696,12.7831333333,17.7022666667,17.2168,17.1197333333,22.5567333333,19.2879333333,17.0875333333,16.5372,21.3592
801.62,20.3756666667,51.1111333333,52.2066666667,47.105,15.1486666667,19.3115333333,18.9044666667,18.7168,24.7574,21.7840666667,18.5915333334,17.9968666667,23.1924
801.92,23.6252,53.7942,54.7465333334,50.1383333333,18.4024666667,22.1197333333,21.5668666667,22.2426666667,27.3118,25.0076,20.8602666667,19.6928,26.0214666667
802.23,26.3976,55.0672666667,56.0540666667,52.1076666666,20.4484666667,24.0357333333,23.5575333333,24.1852,29.9850666667,27.3842,22.2420666667,22.2420666666,27.5635333333
802.54,29.6392666666,56.4502666667,57.72,53.9106,23.7518,26.9842,27.0707333333,27.013,32.179,30.8802666667,24.9351333333,24.8485333333,30.4761333333
802.84,31.1112,56.25,57.4443333333,53.7222,24.9166666667,28.5277333333,27.7222666667,28.2777333333,33.3056,31.9167333334,26.0834,25.6112,32.2222
803.15,31.9326666667,57.0306666667,58.2072666667,53.5294,25.5740666667,28.8516,28.5994,28.3474,33.2494666667,32.2408,25.6863333333,25.7983333334,33.1652
803.46,33.4181333333,58.3614666667,59.5479333333,54.4349333333,26.8643333333,29.6610666667,29.6328,29.322,34.3502666666,33.6158666667,25.9606,27.0056,34.6327333333
803.76,31.0532,56.3348,58.0664,52.1789333333,24.6754,27.7056666667,27.4459333333,26.84,32.0924,31.3132,23.4922,24.5022666666,32.179
804.07,31.4202666667,57.8260666667,59.4202666667,52.9276666667,25.4782,27.9420666667,27.7681333334,26.9566,32.5218,32.8406,24.3188666667,25.0435333333,33.4202666667
804.38,33.4218,60.177,61.4159333333,55.3687333333,26.6076666667,29.5576,29.41,28.2006,33.9528666667,34.3066666667,25.1916666667,26.3717333333,34.8081333333
804.68,33.194,58.5774,59.8884,54.3096666667,25.9692666667,29.9302666667,29.8745333333,28.4798666666,34.6165333334,33.947,25.021,27.3918666667,34.8118
804.99,31.8037333334,58.6436,60.3751333333,54.5743333333,24.1848,29.697,29.1776,27.7056666667,33.0736,32.8716,23.6652,26.5223333333,34.1414666667
805.30,31.2296,58.3406666667,60.0887333333,53.7186,23.0222666667,29.5703333333,27.6148,25.8963333334,32.3556,31.7334,22.8444,25.363,33.3332666667
805.60,30.2029333333,57.3044,58.0870666667,52.203,22.4926666667,28.3478,26.8406666667,25.4492666667,31.3913333333,30.8984666667,22.4348,24.5796666667,33.2754666667
805.91,28.5298,56.6813333333,56.0699333333,50.7715333333,20.8734,26.4919333333,24.8034666667,23.9592666666,30.0436666667,29.1704,21.4264666667,23.1440666667,31.8777333333
806.21,27.0588666667,57.1340666666,56.3198,51.8249333333,20.2413333333,25.7616666667,24.3739333333,22.9864,29.2608666667,28.2353333333,20.4524666667,22.6244666667,30.6486
806.52,26.7264,56.9505333333,56.1733333333,52.3766,20.2692666667,25.6204,24.036,23.3183333333,29.2376666667,28.7892,21.2556,22.6606666667,30.5532
806.83,26.6970666667,56.9558666667,55.7381333333,53.5768,19.6955333333,25.6622,24.5054,22.8311333333,28.5236,28.6758666667,21.5526,22.6484,30.8370666667
807.13,28.3706666667,57.9670666667,55.8744666667,54.8580666667,21.0761333333,27.145,25.9192,24.4245333333,30.5530666667,30.4634666667,23.0194666667,23.7070666667,31.8386
807.44,28.3871333333,58.7404666667,56.1904666667,55.1151333333,21.0138666667,27.4962,26.5131333333,24.4547333333,30.6298666667,30.3532,23.2564,24.6698,31.8280666667
807.74,27.5279333333,58.9472,56.1084,55.7894,21.0208,27.1132666667,26.2200666667,24.051,29.9202666667,30.0798,23.1261333333,24.6252,31.5789333333
808.05,26.3509333333,61.193,57.2983333333,57.2280666667,20.3158666667,25.4386,24.8070666667,22.2456666667,28.4212,29.8245333333,22.0702,22.4210666667,30.5613333333
808.35,27.7478666667,64.4684666667,59.1350666667,58.7388,22.3062666667,26.3784,26.6666666667,23.4954666667,30.054,31.4234666667,23.8918666667,23.3873333333,31.8559333333
808.66,29.5136,66.5585333333,60.2162666667,60.9009333333,24.3243333333,27.6756,30.0178666667,25.4773333333,31.8199333333,34.0541333333,26.2703333333,25.2613333333,33.5858
808.97,29.9818,66.9579333333,61.0564666667,61.7486666667,25.6465333333,28.6338666667,30.5646,26.6666666667,32.9326,35.6648,27.2132,26.0109333333,33.2967333333
809.27,29.8696666667,66.5922666667,61.7876666667,62.0858,25.4002,29.2365333333,31.3222,26.5176666667,33.1098666667,36.7596,27.0765333333,25.9216666667,33.7429333333
809.58,31.9774,67.081,62.4482,63.5781333333,26.5160666667,30.9981333333,32.5047333333,27.2694666667,34.2372666667,38.6817333333,28.8888666667,27.6837333333,35.7817333333
809.88,30.0203333333,66.7474666667,61.5353333333,62.9899333333,24.4445333333,28.9292,30.5454,24.606,32.2424,37.4141333333,26.6666,25.1716666667,33.697
810.19,30.0833333333,68.0833333333,63.875,63.75,24.9583333333,30.625,30.625,26.7083333333,33.5833333333,38.5833333333,27.7083333333,25.1666666667,33.75
810.49,29.0948666667,69.8454666667,66.0927333333,65.0772,24.5475333333,31.1258,30.4194666667,26.9758,32.4502666667,39.3376666667,27.7704666667,25.2980666667,33.9073333333
810.80,28.4186666667,67.1794,63.5897333333,62.7776666667,23.0769333333,30.4274,29.7436,26.282,31.1966,38.0771333333,27.7778,23.8461333334,33.0769333333
811.10,28.6831333333,66.3374,62.3868666667,60.6996,23.0042,30.4526666667,30.4526,26.0083333333,30.8642666667,37.7777333333,28.7242666667,24.4857333333,34.1152666667
811.41,31.2426,67.3372666667,62.6824666667,61.2228666667,25.6016666667,33.1361333333,32.7811333333,28.5601333333,32.5837333333,39.6843333333,30.6507333333,26.8244666667,36.0157333333
811.71,32.7777333333,67.3808666667,64.3650666667,62.8174,26.1904666667,34.7222,33.3731333333,29.7619333333,34.5238,41.6270666667,32.5,28.0556,36.746
812.02,33.4109333333,66.8991333333,64.4960666667,62.0542,26.5890666667,35.6588666666,33.2557333333,31.2016,35.6977333333,42.4419333333,32.7131333333,29.3024,36.7052
812.32,36.2121333333,68.4847333333,65.6061333333,64.0151333333,28.8258,38.5606,36.7802666667,33.5984,38.3712,44.3182,35.5304,32.159,39.7728
812.63,38.42,72.1772,68.709,67.5145333333,31.9076,41.8111333333,38.9979333333,36.0307333333,41.0790666667,46.2427333333,38.1886666667,34.8361333333,41.9653333333
812.93,39.2762666667,73.5999333333,69.7904666667,68.3047333333,33.9047333333,43.4666666667,39.6570666667,37.7524666667,43.2,47.2762,39.3904,35.619,42.8950666666
813.24,43.3334,76.0740666667,72.5554666666,71.926,37.3703333333,47.9999333333,43.8889333333,41.4444,47.4074666666,50.4074,42.7779333333,40.2962666667,46.4074666667
813.54,42.7778,75.1482666667,71.4073333333,71.3334,36.7408666667,46.5924666666,43.5554666667,39.2592,46.9629333333,50.2962666667,41.6666,39.9629333333,46.3704
813.85,42.6888666667,74.2542,70.6077333333,70.9760666667,36.5745333333,45.5617333333,43.0938666667,38.1952,47.9926,49.6132,41.2890666667,39.4842666667,46.0773333333
814.15,43.9778666667,74.5856666667,71.7126666667,72.8913333333,38.7108666667,46.4456,43.8674666666,39.5579333333,49.3922,51.1602666667,41.3629333333,40.6629333333,46.8139333333
814.46,46.193,75.8833333333,73.8068666667,74.6084,41.0928,48.2332,45.4645333333,41.5665333333,51.5847333334,53.2606,43.4244666667,41.7122666667,48.0510666667
814.76,45.9300666666,75.3223333333,73.4807333333,74.4752,41.0680666667,47.5507333333,45.7458666667,41.4364666667,51.6758666667,52.3018666667,44.2725333333,41.2522666667,48.2873333333
815.07,46.5942,74.9637333333,73.442,75.2174,42.5,47.6449333333,46.9566,41.3768,51.4129333333,52.0289333333,44.5289333333,41.1955333333,48.3334
815.37,43.5383333333,72.9608666667,70.9868,73.8546666667,40.1116666667,45.1397333333,44.2458666667,37.5792,48.0074,48.6778666667,42.756,38.0632,45.8100666667
815.68,40.6826666667,72.4098,70.2409333333,73.7349333333,37.8714666667,42.53,41.4457333333,33.8555333333,44.8594666667,47.7508666667,40.2810666667,33.5340666667,43.735
815.98,39.4309333334,71.5853333333,69.2683333333,73.8617333333,37.2765333333,41.1788666667,40.6504,32.7237333333,44.0243333333,47.8861333334,39.6341333333,31.6259333333,42.8455333333
816.29,35.4298,69.8951333333,68.1761333333,71.5303333333,35.0942666667,37.8197333333,38.3647333333,29.2242666667,40.9644,45.7441333333,36.8135333333,28.3019333333,39.5807333333
816.59,32.1211333333,69.2208666667,67.1860666667,69.8267333333,33.0303333333,33.9392666667,35.238,25.4979333333,38.3117333333,44.0259333333,34.1558,24.5887333333,35.844
816.89,31.6049333334,68.0247333333,65.7202666667,67.6131333333,33.0864,33.4156666667,35.2676,25.432,37.9424666667,42.2634666667,34.1563333333,23.7448666667,33.9918
817.20,32.0326,68.374,65.5284,67.6016,31.748,32.927,35.4064666667,24.6341333333,36.626,41.7479333333,34.7966666667,23.1706666667,33.3334666667
817.50,28.805,67.2956,64.0251333333,66.2474666667,28.3856666667,29.8114,32.5786666666,21.0900666667,34.5912,38.8260666667,32.6623333333,19.3291333333,30.6079333333
817.81,24.4024,64.4444666666,60.7966666667,64.6122,24.9895333333,26.2893333333,29.0984666667,18.1132666667,30.65,35.0104666667,29.2663333333,16.1426,26.9600666667
818.11,23.9759333333,62.5300666667,59.0763333333,63.6145333333,23.4939333333,24.6987333333,26.7469333333,17.1486,29.2770666667,33.5342,27.5099333334,15.0603333333,25.0602666667
818.41,20.8286666667,58.3804,55.3296,59.9623333333,19.8493333333,21.3934666667,23.3522666667,15.2164666667,26.0263333333,30.5461333333,24.6328,12.806,22.6742
818.72,20.3141333333,56.754,54.1012666667,57.8708666667,19.0925333333,20.4886666667,22.6178,15.8463333333,25.0959333333,30.4014666667,23.5951333333,13.3682666667,22.4083333334
819.02,19.391,55.7370666667,53.7820666666,56.1537333333,18.141,20.032,22.4038,16.0578,24.5512666666,28.75,22.6282,14.4871333333,21.4102
819.33,19.1353333333,54.7559333333,51.8548,53.8912,17.6568666667,19.47,22.3710666667,16.1504666667,23.4866666666,27.4198,22.5106,15.258,21.1995333333
819.63,19.784,54.1966666667,50.3597333333,53.4533333333,17.1462,19.3286,22.446,16.8584666667,23.2613333333,26.8825333333,21.9183333333,15.8273333333,21.7506
819.93,18.8456666667,53.0349333334,49.3136666667,51.5223333333,16.1989333333,18.4079333333,21.3134,17.0546666667,22.2488,25.7512666666,20.8557333333,15.7611333334,21.2338
820.24,17.3230666667,51.8498,48.1842666666,50.5881333333,14.4244666667,16.5216666667,19.3862666667,15.7886,20.4433333333,23.8022,18.8917333333,14.5269333333,19.8636
820.54,16.8322,51.5479333333,48.4664666667,49.8920666667,14.6147333333,16.6019333333,19.2800666667,15.9684,20.3456,23.0526,18.5313333333,14.6149333333,20.0000666667
820.85,17.3038666667,51.924,48.6764,49.9142,14.853,17.0588,19.7058666667,16.4460666667,20.4288666667,23.2844,18.7132666667,15.5024,20.147
821.15,16.997,51.2779333333,48.1895333333,49.4249333333,14.4088666667,16.7412,19.3822666667,16.2088,20.2342666667,22.8114666667,18.0937333334,15.2822,19.7870666667
821.45,16.2710666667,50.6308,47.7024,48.7005333333,13.7288666667,16.337,18.9452666667,15.6119333333,19.9246,22.1562666667,17.5424666667,14.8680666667,19.1807333333
821.76,15.8106666667,50.2366666667,47.1828,48.0258666667,13.1182666667,15.8452666667,18.3828,15.1053333333,19.5268666667,21.6429333333,17.0753333334,14.572,18.5978666666
822.06,16.4454666667,51.162,47.8085333333,48.7173333333,13.7032666667,16.4053333333,18.9866,15.5367333333,20.4746,22.2194666667,17.7724,15.3196666667,19.1154666667
822.36,16.7933333333,51.7222666667,48.2392666667,49.1138666667,14.0161333333,16.5554,19.1329333333,15.7346,20.8130666667,22.3934666667,18.1281333333,15.5658666667,19.394
822.67,16.1499333333,51.0562,47.8876,48.4793333333,13.3632,15.6704,18.4345333333,14.9362666667,20.3446666667,21.6704,17.4531333333,14.8614,18.7266666667
822.97,15.9267333333,50.8520666667,47.8399333333,48.1914,13.0866666667,15.3138,18.0569333333,14.6636,20.2317333333,21.3228666667,17.3617333333,14.5964666667,18.2959333333
823.27,16.5437333333,51.3671333333,48.4562666667,48.9324,13.7174,15.9753333334,18.6944,15.1228,20.8678666667,21.8432666667,18.2257333333,15.0921333333,18.9400666667
823.58,16.9863333333,51.7986,48.8808666667,49.1446666667,14.2764666667,16.6026,19.1527333333,15.5554666667,21.4628666667,22.494,19.0086,15.7233333333,19.5123333333
823.88,17.2618666667,51.8708,48.8945333333,49.2858,14.5323333333,16.7516,19.2771333333,15.7228,21.7262666667,22.7210666667,19.2177333333,16.1564666667,19.6512666667
824.18,17.5389333333,52.1764,49.2928666667,49.3664666667,15.0779333333,17.1441333333,19.5408,16.1247333333,22.2314,23.0853333333,19.8990666667,16.4004,20.0550666667
824.49,18.2242,52.6091333333,49.5834666667,49.1964666667,15.744,17.8273333333,19.9404666667,16.6964,23.006,23.75,20.7936666667,17.0239333334,20.6745333333
824.79,18.9450666667,53.4529333333,50.0596666667,49.6032666667,16.4438,18.2490666667,20.3915333333,17.3245333333,23.5236,24.3828,21.7727333333,17.5747333333,21.2724
825.09,19.3583333333,54.6048,51.0278666667,50.5406666667,17.1242666667,18.7046666667,21.0220666667,18.051,24.3849333333,24.7652,22.5431333333,18.0866,21.937
825.39,19.1904666667,53.7001333333,50.8666666667,50.1833333333,17.1537333333,18.4946666667,20.7084666667,18.0012666667,23.9088666667,24.2504666667,22.4289333333,17.4700666667,21.6066
825.70,18.3930666667,53.0279333333,50.5576,49.6015333333,16.5338666667,18.0346666667,20.1062666667,17.6229333333,23.2802,23.9044666667,21.9124,16.7196666667,20.5844666667
826.00,18.3989333333,53.2782666667,50.7108,49.8413333333,16.5356,18.5782666667,19.9862666667,18.1366,23.1468666667,23.9614,21.7943333333,16.6184666667,20.207
826.30,18.0257333333,53.4334666667,51.03,50.2576,16.0515333333,18.4548,20.0142666667,17.8684666667,22.7466666667,23.9340666667,21.9169333333,16.3376,20.1288
826.61,17.5054,52.6308666667,49.6774,49.2616,15.1970666667,17.7922,19.2831333333,17.2186666667,22.0501333333,23.1397333333,21.0178666666,15.7132666667,19.4266666667
826.91,17.5454,52.5054,49.4988666667,49.6442,15.0183333333,17.7633333333,19.5353333333,17.313,21.9026666667,22.9920666667,20.8714,15.541,19.4626
827.21,16.6814,51.6077333333,48.8202,48.9674666667,14.0412,16.888,18.7906,16.7404666667,21.0177333333,22.5222666667,20.1327333333,14.7198,18.7905333333
827.51,15.0644666667,50.4175333333,47.5930666667,47.9879333333,12.1944,15.0188666667,17.1753333333,14.9734666667,19.104,20.8654666667,18.5420666667,13.1966666667,16.8869333334
827.82,14.5842666667,49.8337333333,47.5218,48.4402,11.5122666667,14.3784666667,16.9438,14.3942,18.4798666667,20.38,18.2107333333,13.0482,16.0728666667
828.12,14.1970666667,48.6716,46.4384,47.7750666667,11.2304,14.3436666667,16.7234,14.0341333333,18.1418,19.9836,17.7016,12.8603333334,15.9574666667
828.42,14.0305333333,47.5000666667,45.3230666667,46.7176666667,11.2244,14.2855333333,16.3605333333,13.5715333333,17.6021333333,19.6767333333,17.4830666667,12.7040666667,15.8502666667
828.72,13.6802,47.3790666667,44.895,46.7396666667,10.5205333333,14.1918,16.1460666667,13.0228,17.5343333333,19.7261333333,17.6439333333,12.7306666666,16.1279333333
829.02,14.2994,46.2415333333,43.7680666667,45.9902,11.1305333333,14.5314666667,16.7535333333,13.4494,17.8744,20.058,18.3576666667,13.4878666667,17.0628
829.33,15.8798666667,46.998,44.2650666667,47.0186,12.6296,15.4658666667,18.1367333333,14.8862,19.2547333333,21.3872,20.5590666667,14.7826,18.6128666667
829.63,15.8081333333,46.3322666667,43.2330666667,46.3768,12.9988,15.2730666667,17.6588,14.8494666667,19.398,21.5607333333,20.6689333334,14.9832666667,18.2608
829.93,12.9560666667,43.8994,41.9621333333,45.0314,10.7923333333,13.1824,15.4716666667,12.9560666667,17.6603333333,19.9747333333,19.0943333333,12.9812,16.4277333333
830.23,12.4354,42.8844,41.5238,44.2176666667,10.5578,12.3266666667,14.7484,12.6259333333,17.0613333333,19.5917333333,19.2652,12.4626,15.2924666667
830.54,13.6959333333,41.9524666667,40.6973333333,44.1284666667,10.9902666667,12.6082666667,15.3976,12.9707333333,18.1868666666,20.5299333333,20.5578,12.8032666667,15.9552
830.84,17.0491333334,43.4699333333,41.8853333333,45.3552,14.1804,15.6830666667,18.7158666667,16.5847333333,21.7487333333,23.6339333334,23.825,15.929,19.8361333333
831.14,15.7222666667,43.4166,41.5556,44.3334,13.9444,15.0833333333,17.5833333333,15.9999333333,21.6666,23.2222666666,23.5278666667,15.0,19.0556
831.44,15.4992,44.0225333333,43.4036666667,44.7539333333,14.0928,14.9928666666,17.8340666667,16.2869333333,22.4192,24.2195333333,24.0508,15.5274666667,19.2124
831.74,17.7049333333,45.9562666666,45.3005333333,47.3498666667,15.8196,17.0218666667,20.0274,18.5519333333,23.9070666667,26.2295333333,26.0108666667,17.5411333333,21.1476
832.04,17.8666666666,47.1733333333,46.2133333333,47.5733333333,15.6533333333,16.5066666667,20.4266666667,18.9866666667,23.92,25.9733333333,25.4133333334,17.5466666667,20.56
832.35,19.0769333333,48.9999333334,47.9232,49.3588666667,15.8206666667,17.3076666667,20.6666,19.7178666667,25.0000666667,26.6154,26.0512666667,18.2564,21.4615333334
832.65,16.9117333333,47.1568,46.4460666667,47.8921333333,13.0392666667,15.2695333333,19.0930666667,17.206,23.2842,24.5342666667,23.4558,16.1518666667,19.8774666667
832.95,17.2087333333,47.5432,46.7358666667,48.12,13.0334666667,16.1014666667,19.8616666666,18.1546666667,23.9446,24.3829333333,23.5986666667,16.4706666667,20.2076666667
833.25,19.6189333333,49.1216666667,47.6827333333,48.8254666667,14.8994666667,17.9892666667,21.7777333333,20.1058,25.3968666667,25.5448666667,25.1216666667,18.9841333333,21.8199333333
833.55,19.4428,49.9897333333,48.1115333333,48.937,14.4064666667,17.7089333333,21.3209333333,19.6698666667,25.6966,25.3456666667,24.7677333334,19.1538666667,22.002
833.85,19.2772,51.0844,48.7951333333,49.1766666667,15.3614666667,18.5542,21.7670666667,20.6827333333,26.004,25.502,25.2007333333,19.9799333333,22.3694666667
834.16,19.7366666667,51.8744,50.0505333333,50.152,15.542,19.2706,22.2896,21.2158,26.6667333333,25.9778,24.8632,20.4255333333,22.5734666667
834.46,20.813,52.5406666667,50.7114,50.935,15.9145333333,19.9592666667,23.2112666666,22.0732666667,27.2357333333,26.3820666667,25.2033333333,21.0164,23.7806
834.76,22.8364666667,54.8859333333,52.5258666667,53.147,17.8675333333,22.3186666666,24.9896666667,24.6998,29.1306,28.1159333333,27.0394666667,23.1262666667,26.0247333333
835.06,22.0413333333,55.0923333333,52.5299333334,52.0086,17.1986666667,21.6069333333,24.1693333333,23.8003333333,28.8816666667,27.405,26.2322,22.0413333333,25.1682666667
835.36,22.3808666667,54.9432666667,51.9954666667,52.0182,17.6643333333,22.0407333333,24.3537333333,24.4896666667,29.5919333333,27.9138666667,26.2813333333,22.3129333333,25.7822
835.66,22.7058,55.5228666667,52.3986,52.5215333333,17.835,22.4106,25.2888,25.3134,29.6676,28.1916,26.2482,22.7796,26.4696
835.96,24.7542666667,56.7330666667,53.7051333333,53.838,19.5484,24.4887333333,26.9588,27.8884,31.66,29.5352666667,27.8088666667,25.1526,27.7290666667
836.26,27.2624,57.7021333333,55.1489333333,55.0071333333,21.4468,26.1276666667,28.3404,30.2127333333,33.8156666667,31.4326666667,29.5886666667,27.7445333334,30.0993333333
836.57,28.0884,58.4519333333,56.1769333333,56.3349333333,22.0538,26.6666666667,28.815,31.564,34.7551333333,31.9116,30.4580666667,27.0142666667,30.4580666667
836.87,29.2517333333,58.4694,56.1904,57.7552,22.7212,27.5851333333,29.7618666667,33.8435333333,35.7823333333,32.7549333333,30.9864666667,27.2788666666,31.4286666667
837.17,30.1332666667,59.3905333333,56.6856666667,59.4666666667,21.2572,27.3143333333,29.2190666667,34.2095333333,36.3428,32.5333333333,30.2095333333,26.2475333333,31.9238666667
837.47,28.4960666667,58.0081333333,54.9998666667,57.3984,20.0813333333,26.1788666667,27.2764,32.8456,35.8131333333,30.8536666667,29.9592666667,24.6749333333,30.8944
837.77,29.5176,59.3858666667,56.0088,58.421,20.1316,26.7104,28.2455333333,34.3422,37.1490666667,31.3597333333,30.9211333334,24.6052666666,31.6668
838.07,27.0588666667,58.5292666667,54.9999333333,57.0097333333,16.1274666667,23.7255333333,25.3431333333,31.9608,36.2256666667,27.4999333333,28.2843333333,20.6372,28.5784666667
838.37,26.9674,57.4434666666,54.4360666667,57.8445333333,14.3858666667,23.1078666667,24.5112666666,31.98,36.2406,27.4686666667,27.2682,21.9048,28.9223333333
838.67,29.8320666667,58.1295333333,56.0671333333,58.7530666667,17.7456666667,26.235,26.1868666667,34.7723333333,38.4173333333,29.4964,29.8801333333,24.3644,31.7027333333
838.97,29.324,57.2029333333,54.5455333333,57.3893333333,17.8089333333,24.4754,24.6154666667,33.7995333333,38.7412666667,27.8322666667,29.5103333333,23.3101333333,31.3752666667
839.27,30.9258666667,60.1852,56.2962666667,59.1666,19.5369333333,25.8796,25.4166666667,35.7408666667,40.0924666667,29.1666,31.7592,24.7221333333,33.5184666667
839.57,32.0000666667,62.5714666667,57.4761333333,61.1428,20.3811333333,28.1428666667,27.4285333333,37.3334666667,39.8571333333,30.0952,32.619,24.9048666667,35.3810666667
839.87,31.5587333333,64.0767333333,57.6499333333,61.9184,20.2877333333,28.6812,27.6258,37.5059333333,39.5683333333,30.2638666667,31.8945333333,26.5228,36.2110666667
840.17,32.652,66.4233333333,59.1727333333,62.2385333333,21.8005333333,30.2675333333,29.0024,38.4914,41.2166666667,32.1168,32.36,28.8077333333,37.9563333333
840.47,34.6948666667,66.385,60.6573333333,62.1596,25.1174,32.3003333333,30.7042666667,40.8919333333,43.4742666667,34.1315333333,33.9435333333,31.1737333333,39.4365333333
840.77,36.5468,67.7216666667,61.3428666667,63.7408666667,25.9472,32.1344,31.4148666667,43.1175333334,43.9807333333,34.7243333333,33.9568,31.5107333333,39.7601333334
841.07,39.2097333334,70.9135333333,63.0616666667,66.321,29.2346666667,33.432,32.3950666666,45.5803333333,45.8272,36.8888666667,34.7160666667,34.5186,41.6790666667
841.37,42.4817333333,73.4792,65.4014666667,68.6132,32.8466666667,34.9390666667,36.1556,48.6618,47.7371333333,41.1677333333,37.8589333333,37.9076,45.2067333333
841.67,45.6168,78.8976666667,69.0815333333,73.4384,34.9080666667,37.6902666667,39.4224666667,54.3307333333,50.6561333333,44.4095333333,40.5772,39.8425333333,48.0314
841.97,45.6046,82.4779333333,71.5044666667,75.1032,33.2152666667,36.6962666667,40.3540666667,55.8114666667,50.1476,44.1888666667,40.295,41.121,48.0825333334
