wavelength,Back_TanPerm,Belly_TanPerm,Breast_TanPerm,Crissum_TanPerm,Crown_TanPerm,DorTail_TanPerm,Patch10_TanPerm,Patch11_TanPerm,Rump_TanPerm,Throat_TanPerm,WingTip_TanPerm
531.08,8.69633333333,54.2763333333,34.936,23.1663333333,11.571,11.254,18.718,48.793,51.5296666667,27.3,9.397
531.42,8.696,54.2076666667,35.0643333333,23.1836666667,11.6526666667,11.1865,18.6076666667,48.7673333333,51.6193333333,27.3766666667,9.405
531.77,8.70566666667,54.2336666667,35.205,23.192,11.7223333333,11.197,18.5293333333,48.8166666667,51.7226666667,27.4313333333,9.41566666667
532.11,8.736,54.245,35.3536666667,23.273,11.8206666667,11.18,18.4576666667,48.88,51.8676666667,27.504,9.414
532.46,8.75833333333,54.2643333333,35.506,23.3383333333,11.8856666667,11.128,18.385,48.9453333333,52.008,27.5726666667,9.42966666667
532.80,8.78966666667,54.2563333333,35.5856666667,23.372,11.9896666667,11.138,18.3256666667,48.996,52.0793333333,27.595,9.44466666667
533.15,8.797,54.2573333333,35.7123333333,23.4193333333,12.0713333333,11.1,18.2793333333,49.0376666667,52.21,27.653,9.451
533.49,8.813,54.289,35.8196666667,23.4953333333,12.1513333333,11.0895,18.238,49.072,52.2896666667,27.6996666667,9.49066666667
533.84,8.82033333333,54.27,35.9146666667,23.5343333333,12.2303333333,11.0895,18.1736666667,49.0643333333,52.3876666667,27.7643333333,9.53433333333
534.18,8.82966666667,54.3186666667,36.0836666667,23.63,12.3013333333,11.072,18.119,49.1783333333,52.5386666667,27.8703333333,9.57033333333
534.52,8.83766666667,54.3363333333,36.1896666667,23.694,12.3623333333,11.03,18.0246666667,49.1876666667,52.6436666667,27.887,9.58
534.87,8.83366666667,54.3283333333,36.2933333333,23.73,12.417,11.0145,17.9456666667,49.2076666667,52.7356666667,27.907,9.57233333333
535.21,8.84,54.3523333333,36.4193333333,23.8073333333,12.4973333333,11.013,17.8926666667,49.269,52.8786666667,27.9636666667,9.58933333333
535.56,8.83533333333,54.365,36.5346666667,23.8746666667,12.5866666667,10.97,17.8203333333,49.315,52.9666666667,28.0406666667,9.588
535.90,8.80266666667,54.344,36.6446666667,23.9196666667,12.653,10.916,17.74,49.2973333333,53.0273333333,28.093,9.573
536.25,8.78733333333,54.3506666667,36.7526666667,23.9663333333,12.7503333333,10.9275,17.6876666667,49.306,53.0853333333,28.1483333333,9.57733333333
536.59,8.76433333333,54.369,36.9136666667,23.997,12.814,10.8985,17.6156666667,49.3543333333,53.1896666667,28.2626666667,9.55566666667
536.93,8.756,54.4176666667,37.0516666667,24.088,12.9156666667,10.9065,17.544,49.4336666667,53.3136666667,28.339,9.61033333333
537.28,8.80133333333,54.3943333333,37.2233333333,24.152,13.0023333333,10.857,17.48,49.495,53.469,28.4113333333,9.59333333333
537.62,8.79866666667,54.4106666667,37.4243333333,24.2346666667,13.111,10.8485,17.4406666667,49.5516666667,53.5596666667,28.5053333333,9.56333333333
537.97,8.78133333333,54.414,37.5626666667,24.2936666667,13.2126666667,10.8365,17.3763333333,49.5343333333,53.695,28.5816666667,9.563
538.31,8.804,54.421,37.7836666667,24.344,13.333,10.8235,17.315,49.6303333333,53.8016666667,28.695,9.58133333333
538.65,8.765,54.436,37.946,24.402,13.4346666667,10.737,17.1866666667,49.6646666667,53.942,28.7483333333,9.518
539.00,8.76733333333,54.487,38.1253333333,24.463,13.5386666667,10.6775,17.0933333333,49.7626666667,54.1166666667,28.831,9.50833333333
539.34,8.79466666667,54.4966666667,38.2876666667,24.541,13.6526666667,10.6195,16.9886666667,49.8553333333,54.325,28.9283333333,9.51166666667
539.69,8.818,54.599,38.5156666667,24.6603333333,13.7723333333,10.624,16.9423333333,49.987,54.55,29.0513333333,9.54
540.03,8.82933333333,54.6186666667,38.7,24.7516666667,13.865,10.556,16.8623333333,50.0596666667,54.7433333333,29.148,9.55233333333
540.37,8.83766666667,54.65,38.808,24.801,13.9496666667,10.514,16.7963333333,50.0896666667,54.8853333333,29.22,9.584
540.72,8.846,54.648,38.9343333333,24.8163333333,14.0146666667,10.4705,16.7503333333,50.1543333333,55.0276666667,29.281,9.568
541.06,8.816,54.6696666667,39.0256666667,24.8453333333,14.0653333333,10.4225,16.687,50.1783333333,55.0696666667,29.3393333333,9.56333333333
541.40,8.839,54.69,39.113,24.8573333333,14.1266666667,10.3855,16.6266666667,50.218,55.166,29.4003333333,9.56233333333
541.75,8.85266666667,54.713,39.2136666667,24.8856666667,14.1786666667,10.349,16.5743333333,50.2286666667,55.2636666667,29.473,9.562
542.09,8.86366666667,54.7613333333,39.332,24.9433333333,14.2563333333,10.315,16.552,50.278,55.3926666667,29.571,9.56933333333
542.43,8.901,54.793,39.468,24.9926666667,14.3416666667,10.314,16.5573333333,50.3116666667,55.4663333333,29.6743333333,9.62966666667
542.78,8.88466666667,54.7626666667,39.5653333333,25.0006666667,14.4073333333,10.272,16.5043333333,50.2573333333,55.4786666667,29.752,9.648
543.12,8.88733333333,54.752,39.6846666667,25.0293333333,14.456,10.258,16.474,50.2053333333,55.5013333333,29.8293333333,9.68433333333
543.46,8.882,54.7196666667,39.7936666667,25.0076666667,14.5303333333,10.184,16.4093333333,50.1776666667,55.5506666667,29.9113333333,9.69133333333
543.81,8.87133333333,54.7083333333,39.891,25.0283333333,14.617,10.162,16.3756666667,50.1513333333,55.5583333333,29.984,9.69666666667
544.15,8.857,54.6446666667,40.0043333333,25.0876666667,14.6976666667,10.128,16.3216666667,50.1316666667,55.606,30.0313333333,9.72533333333
544.49,8.85333333333,54.6346666667,40.134,25.1496666667,14.7916666667,10.1075,16.2553333333,50.0803333333,55.6183333333,30.1173333333,9.734
544.84,8.84833333333,54.6686666667,40.2996666667,25.2036666667,14.8883333333,10.1465,16.2066666667,50.0846666667,55.7366666667,30.206,9.75666666667
545.18,8.82366666667,54.7413333333,40.4186666667,25.2986666667,14.9596666667,10.112,16.1383333333,50.103,55.8613333333,30.2963333333,9.78933333333
545.52,8.841,54.7476666667,40.5793333333,25.381,15.091,10.0775,16.1006666667,50.149,55.9656666667,30.375,9.831
545.87,8.812,54.6896666667,40.6213333333,25.4146666667,15.1476666667,10.082,16.0183333333,50.1173333333,56.0206666667,30.405,9.85833333333
546.21,8.79633333333,54.672,40.7053333333,25.4656666667,15.2433333333,10.0665,15.9816666667,50.1246666667,56.1393333333,30.4436666667,9.87
546.55,8.79433333333,54.698,40.8146666667,25.5506666667,15.342,10.061,15.926,50.1676666667,56.2806666667,30.4726666667,9.848
546.90,8.78166666667,54.7296666667,40.8943333333,25.616,15.4456666667,10.0615,15.8746666667,50.171,56.4276666667,30.5023333333,9.79666666667
547.24,8.79566666667,54.763,40.9683333333,25.7296666667,15.5616666667,10.063,15.847,50.1846666667,56.5593333333,30.528,9.79466666667
547.58,8.81833333333,54.7633333333,41.0666666667,25.8053333333,15.6586666667,10.045,15.798,50.2533333333,56.6986666667,30.6056666667,9.81833333333
547.92,8.836,54.8666666667,41.1766666667,25.915,15.7963333333,10.028,15.766,50.304,56.818,30.709,9.79166666667
548.27,8.83866666667,54.8903333333,41.227,25.949,15.9056666667,9.9375,15.705,50.3473333333,56.9043333333,30.744,9.777
548.61,8.841,54.8716666667,41.238,25.9923333333,15.999,9.857,15.6483333333,50.3333333333,57.005,30.8236666667,9.76533333333
548.95,8.85366666667,54.82,41.2466666667,26.0146666667,16.1416666667,9.792,15.6033333333,50.3253333333,57.1046666667,30.8923333333,9.738
549.29,8.88566666667,54.8616666667,41.2983333333,26.0506666667,16.3043333333,9.8385,15.5783333333,50.3986666667,57.2296666667,30.9993333333,9.75833333333
549.64,8.87866666667,54.957,41.4296666667,26.1306666667,16.4613333333,9.7805,15.5606666667,50.4303333333,57.3693333333,31.0816666667,9.71966666667
549.98,8.88666666667,54.9943333333,41.4983333333,26.222,16.5973333333,9.7665,15.4743333333,50.4476666667,57.4713333333,31.164,9.67966666667
550.32,8.927,55.071,41.6686666667,26.3106666667,16.777,9.765,15.4586666667,50.5156666667,57.631,31.3306666667,9.713
550.66,8.889,55.1376666667,41.7903333333,26.3663333333,16.93,9.6725,15.3993333333,50.6053333333,57.7456666667,31.4183333333,9.75066666667
551.01,8.92966666667,55.1416666667,41.9143333333,26.3986666667,17.067,9.646,15.329,50.634,57.8676666667,31.5156666667,9.78233333333
551.35,8.94733333333,55.188,42.027,26.4726666667,17.238,9.6565,15.3076666667,50.6326666667,57.974,31.5566666667,9.811
551.69,8.93833333333,55.1656666667,42.1206666667,26.52,17.342,9.609,15.291,50.6076666667,58.143,31.5963333333,9.88433333333
552.03,8.92833333333,55.1093333333,42.211,26.5606666667,17.3976666667,9.654,15.259,50.5743333333,58.2003333333,31.6293333333,9.89933333333
552.38,8.933,55.127,42.303,26.658,17.565,9.634,15.222,50.6566666667,58.2663333333,31.6816666667,9.93233333333
552.72,8.94766666667,55.2066666667,42.5116666667,26.7206666667,17.702,9.6795,15.2193333333,50.6883333333,58.3536666667,31.702,10.0026666667
553.06,8.90666666667,55.2076666667,42.5543333333,26.7383333333,17.746,9.63,15.1463333333,50.6466666667,58.3546666667,31.6973333333,9.977
553.40,8.95333333333,55.2643333333,42.6403333333,26.8253333333,17.8923333333,9.627,15.149,50.729,58.4486666667,31.7943333333,10.0313333333
553.74,8.982,55.2556666667,42.7593333333,26.901,18.0103333333,9.603,15.1223333333,50.7716666667,58.5523333333,31.9006666667,10.105
554.09,8.987,55.1976666667,42.774,26.9263333333,18.087,9.585,15.0823333333,50.748,58.5513333333,31.8763333333,10.1226666667
554.43,9.04433333333,55.1606666667,42.8703333333,26.994,18.2016666667,9.6245,15.0796666667,50.7103333333,58.6123333333,31.964,10.179
554.77,9.072,55.134,42.9016666667,27.0406666667,18.3313333333,9.6825,15.0653333333,50.6663333333,58.6393333333,31.9796666667,10.216
555.11,9.03433333333,55.1616666667,42.9696666667,27.1016666667,18.432,9.659,15.027,50.6763333333,58.6996666667,31.9823333333,10.23
555.45,9.04666666667,55.1176666667,43.0396666667,27.1456666667,18.543,9.646,14.9586666667,50.6906666667,58.6743333333,32.0333333333,10.1976666667
555.80,9.051,55.1316666667,43.0926666667,27.189,18.651,9.5745,14.8906666667,50.6703333333,58.7326666667,32.0786666667,10.2096666667
556.14,8.99233333333,55.1146666667,43.2343333333,27.1956666667,18.7476666667,9.5535,14.8313333333,50.606,58.8536666667,32.0913333333,10.2086666667
556.48,8.95,55.037,43.199,27.205,18.792,9.4665,14.753,50.5296666667,58.8796666667,32.0806666667,10.1523333333
556.82,8.91433333333,54.957,43.2816666667,27.291,18.9103333333,9.402,14.6886666667,50.4876666667,58.969,32.0766666667,10.1883333333
557.16,8.882,54.822,43.3116666667,27.301,18.994,9.34,14.576,50.439,58.9646666667,32.024,10.19
557.50,8.86266666667,54.8323333333,43.3816666667,27.3466666667,19.1423333333,9.343,14.5556666667,50.4353333333,59.0003333333,31.9916666667,10.194
557.85,8.79933333333,54.8066666667,43.3706666667,27.4026666667,19.233,9.322,14.451,50.4416666667,59.0596666667,32.0003333333,10.1873333333
558.19,8.73666666667,54.767,43.321,27.439,19.3406666667,9.2285,14.332,50.4426666667,59.1196666667,31.9983333333,10.1343333333
558.53,8.69166666667,54.844,43.4876666667,27.5416666667,19.477,9.1635,14.272,50.4863333333,59.1813333333,32.0633333333,10.1503333333
558.87,8.64166666667,54.786,43.516,27.5176666667,19.5333333333,9.0505,14.1026666667,50.4173333333,59.2663333333,32.0636666667,10.0913333333
559.21,8.61233333333,54.824,43.599,27.557,19.6523333333,9.0445,14.023,50.4806666667,59.4363333333,32.123,10.0926666667
559.55,8.65533333333,54.8463333333,43.7256666667,27.6936666667,19.879,9.11,14.047,50.529,59.5543333333,32.2213333333,10.155
559.89,8.744,54.8796666667,43.7683333333,27.7903333333,20.042,9.0985,14.0166666667,50.64,59.665,32.2786666667,10.1853333333
560.23,8.78933333333,54.8826666667,43.8523333333,27.864,20.2173333333,9.1235,13.9926666667,50.7076666667,59.7323333333,32.3226666667,10.2266666667
560.58,8.788,54.863,43.8863333333,27.871,20.3153333333,9.129,13.9656666667,50.6943333333,59.7756666667,32.3703333333,10.214
560.92,8.78733333333,54.917,43.983,27.9356666667,20.4596666667,9.158,13.9416666667,50.654,59.874,32.4616666667,10.201
561.26,8.80333333333,54.8446666667,44.019,27.9573333333,20.5653333333,9.124,13.9346666667,50.586,59.8776666667,32.503,10.239
561.60,8.83833333333,54.8813333333,44.19,28.0226666667,20.7123333333,9.134,13.9096666667,50.5993333333,59.9996666667,32.5996666667,10.28
561.94,8.85466666667,54.8743333333,44.261,28.07,20.833,9.147,13.902,50.5963333333,60.0676666667,32.6186666667,10.3073333333
562.28,8.82866666667,54.7583333333,44.2153333333,28.0643333333,20.916,9.076,13.8143333333,50.5583333333,60.145,32.6003333333,10.273
562.62,8.854,54.6463333333,44.3276666667,28.1466666667,21.0683333333,9.085,13.83,50.573,60.209,32.7,10.2963333333
562.96,8.90633333333,54.6183333333,44.4043333333,28.1593333333,21.2223333333,9.085,13.8616666667,50.5186666667,60.1826666667,32.706,10.3053333333
563.30,8.893,54.6936666667,44.514,28.1893333333,21.378,9.018,13.8203333333,50.5883333333,60.3566666667,32.7183333333,10.3066666667
563.64,8.87833333333,54.628,44.526,28.2246666667,21.4623333333,9.0025,13.775,50.488,60.2903333333,32.7353333333,10.2853333333
563.99,8.84633333333,54.5413333333,44.5826666667,28.285,21.5763333333,8.9635,13.7126666667,50.434,60.2973333333,32.803,10.2663333333
564.33,8.85966666667,54.5746666667,44.6713333333,28.3786666667,21.749,8.9675,13.6863333333,50.4143333333,60.3076666667,32.8736666667,10.264
564.67,8.83666666667,54.5106666667,44.7123333333,28.4036666667,21.9153333333,8.9425,13.6503333333,50.4856666667,60.378,32.8873333333,10.241
565.01,8.78766666667,54.479,44.693,28.4453333333,22.0126666667,8.8775,13.531,50.4656666667,60.4236666667,32.8526666667,10.187
565.35,8.78366666667,54.4023333333,44.6516666667,28.4713333333,22.114,8.8485,13.4686666667,50.4316666667,60.3893333333,32.82,10.1556666667
565.69,8.80633333333,54.4663333333,44.7446666667,28.564,22.2463333333,8.8645,13.478,50.4206666667,60.4793333333,32.8953333333,10.1976666667
566.03,8.77666666667,54.4516666667,44.7323333333,28.561,22.3383333333,8.844,13.458,50.3966666667,60.443,32.9033333333,10.2136666667
566.37,8.803,54.609,44.7496666667,28.6456666667,22.4933333333,8.8725,13.4266666667,50.426,60.4673333333,32.9633333333,10.262
566.71,8.78566666667,54.658,44.7526666667,28.7336666667,22.627,8.879,13.377,50.4506666667,60.5346666667,32.964,10.2923333333
567.05,8.75966666667,54.5243333333,44.6986666667,28.7776666667,22.6813333333,8.899,13.3086666667,50.3573333333,60.4053333333,32.9223333333,10.253
567.39,8.74433333333,54.487,44.7483333333,28.827,22.8276666667,8.8675,13.282,50.3036666667,60.4746666667,32.9193333333,10.252
567.73,8.71466666667,54.536,44.8136666667,28.8466666667,22.9443333333,8.8615,13.2163333333,50.34,60.611,32.9426666667,10.2583333333
568.07,8.69166666667,54.432,44.7536666667,28.804,23.0196666667,8.798,13.125,50.326,60.6223333333,32.8766666667,10.228
568.41,8.73466666667,54.4693333333,44.7586666667,28.8736666667,23.142,8.7795,13.0696666667,50.3473333333,60.6593333333,32.908,10.2716666667
568.75,8.75933333333,54.4836666667,44.815,28.922,23.334,8.825,13.106,50.3323333333,60.76,33.0026666667,10.3186666667
569.09,8.76133333333,54.5476666667,44.8853333333,29.0086666667,23.5136666667,8.8515,13.1106666667,50.306,60.882,33.027,10.377
569.43,8.74666666667,54.4486666667,44.8736666667,29.0226666667,23.678,8.823,13.031,50.3416666667,60.8733333333,33.0136666667,10.4056666667
569.77,8.82533333333,54.469,44.9763333333,29.1866666667,23.883,8.89,13.021,50.351,60.9893333333,33.0976666667,10.4153333333
570.11,8.80166666667,54.353,44.892,29.182,23.974,8.846,12.9893333333,50.229,60.979,33.026,10.3866666667
570.45,8.801,54.3176666667,44.937,29.2396666667,24.0876666667,8.826,12.9286666667,50.2443333333,61.0153333333,33.0543333333,10.3666666667
570.79,8.82466666667,54.3783333333,44.934,29.2736666667,24.2533333333,8.812,12.9156666667,50.2266666667,61.1053333333,33.1053333333,10.4163333333
571.13,8.837,54.4366666667,44.9026666667,29.351,24.405,8.855,12.9093333333,50.2993333333,61.1666666667,33.1013333333,10.4483333333
571.47,8.903,54.3483333333,44.7933333333,29.3723333333,24.5293333333,8.8645,12.9126666667,50.216,61.106,33.055,10.45
571.81,8.93133333333,54.417,44.9293333333,29.5226666667,24.741,8.926,12.9493333333,50.2433333333,61.1993333333,33.138,10.5233333333
572.15,8.908,54.3106666667,44.8593333333,29.5336666667,24.8313333333,8.951,12.9396666667,50.0793333333,61.1373333333,33.0923333333,10.5456666667
572.49,8.89866666667,54.287,44.857,29.5946666667,24.93,8.92,12.8556666667,50.092,61.1483333333,33.027,10.4936666667
572.83,8.86266666667,54.2553333333,44.8163333333,29.6003333333,25.073,8.8475,12.812,50.109,61.0823333333,33.0186666667,10.4273333333
573.17,8.85633333333,54.2636666667,44.8386666667,29.6156666667,25.1706666667,8.841,12.7943333333,50.0346666667,61.0936666667,32.9563333333,10.4293333333
573.51,8.823,54.1993333333,44.759,29.5793333333,25.265,8.786,12.7936666667,49.9683333333,61.079,32.873,10.4416666667
573.85,8.831,54.187,44.8173333333,29.65,25.4136666667,8.8025,12.7643333333,49.9896666667,61.135,32.917,10.4526666667
574.19,8.806,54.1013333333,44.7233333333,29.643,25.5563333333,8.7905,12.7203333333,49.9043333333,61.0693333333,32.8713333333,10.4516666667
574.53,8.81,54.0616666667,44.7076666667,29.706,25.6526666667,8.75,12.668,49.863,61.0956666667,32.8756666667,10.4633333333
574.87,8.755,53.9643333333,44.6603333333,29.656,25.7466666667,8.6565,12.5736666667,49.739,60.9976666667,32.8483333333,10.45
575.21,8.72866666667,53.9783333333,44.7303333333,29.716,25.888,8.6525,12.5483333333,49.748,61.0016666667,32.8843333333,10.5046666667
575.55,8.70966666667,53.8943333333,44.594,29.6946666667,25.989,8.6085,12.466,49.6616666667,60.9316666667,32.8153333333,10.4786666667
575.89,8.69466666667,53.899,44.582,29.7013333333,26.155,8.568,12.4273333333,49.6566666667,60.9726666667,32.7923333333,10.5043333333
576.22,8.711,53.908,44.526,29.718,26.2876666667,8.571,12.4236666667,49.5423333333,60.8593333333,32.7866666667,10.5896666667
576.56,8.77033333333,53.7783333333,44.4773333333,29.7506666667,26.3096666667,8.638,12.4073333333,49.3903333333,60.7566666667,32.7776666667,10.6436666667
576.90,8.799,53.759,44.433,29.8246666667,26.5046666667,8.6355,12.4253333333,49.4113333333,60.757,32.8766666667,10.6203333333
577.24,8.80933333333,53.794,44.423,29.931,26.5986666667,8.653,12.3773333333,49.4506666667,60.732,32.9253333333,10.65
577.58,8.82766666667,53.798,44.3853333333,29.943,26.7606666667,8.6515,12.3566666667,49.4346666667,60.7323333333,32.905,10.6683333333
577.92,8.80033333333,53.7206666667,44.3216666667,29.9753333333,26.864,8.615,12.3303333333,49.3556666667,60.7116666667,32.895,10.689
578.26,8.714,53.676,44.303,30.008,27.0356666667,8.6025,12.308,49.3453333333,60.6646666667,32.859,10.6873333333
578.60,8.75333333333,53.7043333333,44.2923333333,30.102,27.1936666667,8.6325,12.327,49.3133333333,60.7223333333,32.8976666667,10.6833333333
578.94,8.72366666667,53.6296666667,44.1633333333,30.1636666667,27.3263333333,8.6095,12.309,49.183,60.693,32.831,10.615
579.28,8.72233333333,53.6233333333,44.1456666667,30.265,27.4616666667,8.6385,12.3213333333,49.132,60.654,32.9253333333,10.7066666667
579.61,8.697,53.6043333333,44.0763333333,30.3496666667,27.544,8.6495,12.206,49.0486666667,60.5696666667,32.974,10.6356666667
579.95,8.72533333333,53.528,44.0673333333,30.4493333333,27.7146666667,8.67,12.1883333333,49.081,60.6103333333,32.997,10.617
580.29,8.69433333333,53.524,44.0053333333,30.4546666667,27.9203333333,8.629,12.164,49.043,60.605,32.981,10.61
580.63,8.692,53.5096666667,43.9596666667,30.5153333333,28.0556666667,8.6805,12.1093333333,48.9386666667,60.564,32.945,10.6733333333
580.97,8.68833333333,53.4563333333,43.9183333333,30.498,28.257,8.667,12.0816666667,48.829,60.484,32.9716666667,10.6726666667
581.31,8.629,53.3456666667,43.8193333333,30.555,28.3476666667,8.612,12.0603333333,48.7153333333,60.3333333333,32.8763333333,10.7336666667
581.65,8.62566666667,53.3483333333,43.8296666667,30.6753333333,28.5266666667,8.615,12.0503333333,48.696,60.303,32.859,10.7543333333
581.98,8.68233333333,53.23,43.752,30.6526666667,28.6493333333,8.6535,11.9866666667,48.557,60.1856666667,32.78,10.7333333333
582.32,8.70866666667,53.199,43.712,30.6743333333,28.787,8.669,11.9706666667,48.537,60.1633333333,32.7746666667,10.8433333333
582.66,8.68466666667,53.137,43.6796666667,30.705,28.95,8.641,11.9446666667,48.5943333333,60.099,32.6953333333,10.8496666667
583.00,8.71966666667,53.1236666667,43.6723333333,30.7993333333,29.111,8.6125,11.9736666667,48.677,60.183,32.61,10.8363333333
583.34,8.74566666667,53.0363333333,43.6903333333,30.8556666667,29.278,8.603,12.049,48.6573333333,60.122,32.553,10.9586666667
583.68,8.7,53.0373333333,43.628,30.8093333333,29.3963333333,8.572,11.9926666667,48.5386666667,60.004,32.5463333333,10.9443333333
584.01,8.682,53.0053333333,43.558,30.8343333333,29.5603333333,8.552,11.96,48.505,60.017,32.469,10.981
584.35,8.65866666667,52.9483333333,43.473,30.881,29.6726666667,8.48,11.8973333333,48.363,59.9406666667,32.4033333333,10.9806666667
584.69,8.61,52.8826666667,43.3363333333,30.9096666667,29.8593333333,8.459,11.8633333333,48.3396666667,59.9463333333,32.313,11.0016666667
585.03,8.57033333333,52.738,43.2633333333,30.843,29.9826666667,8.4425,11.802,48.223,59.8936666667,32.2803333333,10.9
585.37,8.62466666667,52.7456666667,43.2793333333,30.8466666667,30.0746666667,8.4145,11.7836666667,48.2053333333,59.9026666667,32.2723333333,10.878
585.70,8.71066666667,52.8386666667,43.2846666667,31.007,30.338,8.445,11.8713333333,48.336,60.054,32.4096666667,10.9476666667
586.04,8.70966666667,52.7876666667,43.2363333333,31.1486666667,30.5266666667,8.473,11.884,48.3063333333,59.999,32.3906666667,10.9553333333
586.38,8.681,52.7526666667,43.0583333333,31.1473333333,30.6706666667,8.448,11.831,48.186,59.9103333333,32.3916666667,11.0356666667
586.72,8.67733333333,52.6906666667,42.888,31.1313333333,30.8196666667,8.4365,11.7913333333,48.0546666667,59.8823333333,32.3863333333,11.0753333333
587.06,8.611,52.7233333333,42.7936666667,31.1496666667,30.9906666667,8.349,11.696,48.007,59.9136666667,32.344,10.9896666667
587.39,8.60733333333,52.7036666667,42.7746666667,31.262,31.152,8.3125,11.7076666667,48.0546666667,60.0753333333,32.3026666667,11.0386666667
587.73,8.61833333333,52.7403333333,42.7196666667,31.408,31.3393333333,8.324,11.7043333333,48.1216666667,60.1726666667,32.3456666667,11.0476666667
588.07,8.69433333333,52.658,42.6123333333,31.4736666667,31.5233333333,8.35,11.6993333333,48.2656666667,60.181,32.3176666667,11.0603333333
588.41,8.679,52.6466666667,42.535,31.509,31.6226666667,8.296,11.6666666667,48.208,60.1033333333,32.289,11.06
588.74,8.73866666667,52.6966666667,42.4313333333,31.6226666667,31.832,8.29,11.6486666667,48.2683333333,60.1326666667,32.3313333333,11.0613333333
589.08,8.74033333333,52.699,42.2953333333,31.6696666667,32.056,8.3165,11.6813333333,48.2813333333,60.1386666667,32.3343333333,11.102
589.42,8.69033333333,52.625,42.1546666667,31.6536666667,32.132,8.2685,11.6083333333,48.212,60.0503333333,32.246,11.0746666667
589.76,8.71733333333,52.6,42.091,31.617,32.2286666667,8.228,11.5653333333,48.1943333333,60.0513333333,32.2,11.0543333333
590.09,8.82233333333,52.6213333333,42.1223333333,31.7623333333,32.3836666667,8.2385,11.604,48.185,60.119,32.2543333333,11.0563333333
590.43,8.81,52.5963333333,41.999,31.754,32.4633333333,8.1675,11.5736666667,48.084,60.0096666667,32.1216666667,11.0223333333
590.77,8.91666666667,52.564,41.9036666667,31.812,32.5996666667,8.245,11.6286666667,48.0503333333,59.9506666667,32.0733333333,11.029
591.11,8.90166666667,52.5436666667,41.677,31.784,32.7226666667,8.2435,11.5683333333,47.9796666667,59.8283333333,32.0433333333,11.017
591.44,8.88266666667,52.5036666667,41.5513333333,31.8273333333,32.8486666667,8.1925,11.5416666667,47.8183333333,59.6973333333,31.9663333333,11.009
591.78,8.81866666667,52.508,41.411,31.8453333333,32.9773333333,8.172,11.5306666667,47.7396666667,59.6313333333,31.9506666667,10.996
592.12,8.86733333333,52.4676666667,41.3663333333,31.919,33.1193333333,8.199,11.5186666667,47.7103333333,59.6533333333,31.8583333333,11.0223333333
592.46,8.903,52.4656666667,41.255,31.9796666667,33.223,8.25,11.5746666667,47.671,59.5743333333,31.7656666667,11.0813333333
592.79,8.89033333333,52.4303333333,41.0696666667,31.9893333333,33.3556666667,8.2465,11.528,47.6043333333,59.4943333333,31.6636666667,11.1113333333
593.13,8.86733333333,52.3493333333,40.9596666667,32.022,33.4496666667,8.2365,11.5286666667,47.4413333333,59.371,31.508,11.109
593.47,8.802,52.246,40.7413333333,32.058,33.541,8.1545,11.4513333333,47.3833333333,59.3183333333,31.3533333333,11.0683333333
593.80,8.69466666667,52.1966666667,40.556,32.0106666667,33.6696666667,8.093,11.3916666667,47.3476666667,59.2656666667,31.2033333333,11.0463333333
594.14,8.65833333333,52.079,40.4296666667,32.019,33.795,8.0725,11.3506666667,47.281,59.1706666667,31.1436666667,11.0143333333
594.48,8.587,52.0586666667,40.294,32.0583333333,33.9273333333,8.0295,11.2936666667,47.2943333333,59.1576666667,31.0753333333,11.0496666667
594.81,8.619,51.957,40.1743333333,32.142,34.0773333333,8.02,11.3083333333,47.2406666667,59.2313333333,30.9783333333,11.0783333333
595.15,8.60933333333,51.9636666667,40.0856666667,32.1223333333,34.2273333333,8.0345,11.2963333333,47.2686666667,59.2573333333,30.939,11.1166666667
595.49,8.55266666667,51.875,39.998,32.112,34.308,8.0185,11.2476666667,47.1446666667,59.2466666667,30.805,11.1186666667
595.82,8.46966666667,51.8263333333,39.8366666667,32.146,34.3556666667,8.0645,11.243,47.0676666667,59.119,30.7666666667,11.0983333333
596.16,8.43266666667,51.7396666667,39.7216666667,32.1603333333,34.4523333333,8.0525,11.1796666667,46.9816666667,59.0373333333,30.6993333333,11.1056666667
596.50,8.44766666667,51.6883333333,39.677,32.2653333333,34.6036666667,8.0675,11.1933333333,46.976,59.0106666667,30.686,11.1416666667
596.83,8.44233333333,51.7043333333,39.5703333333,32.3043333333,34.707,8.0915,11.1496666667,47.0,59.0513333333,30.704,11.1236666667
597.17,8.421,51.7166666667,39.4833333333,32.323,34.821,8.0505,11.1263333333,46.9416666667,59.0,30.654,11.1566666667
597.51,8.42166666667,51.7016666667,39.4113333333,32.3716666667,34.9283333333,8.0685,11.1053333333,46.8306666667,58.9556666667,30.5866666667,11.2146666667
597.84,8.42966666667,51.6986666667,39.3773333333,32.4386666667,35.053,8.1135,11.1046666667,46.8636666667,58.918,30.559,11.272
598.18,8.38933333333,51.6223333333,39.2716666667,32.4396666667,35.092,8.0805,11.063,46.7246666667,58.85,30.5053333333,11.2133333333
598.52,8.32933333333,51.6043333333,39.1886666667,32.465,35.1673333333,8.096,10.9883333333,46.642,58.687,30.4256666667,11.206
598.85,8.30766666667,51.5523333333,39.103,32.5536666667,35.2843333333,8.037,10.9693333333,46.593,58.6486666667,30.3533333333,11.188
599.19,8.34533333333,51.6856666667,39.1023333333,32.6523333333,35.51,8.0655,10.9806666667,46.6873333333,58.731,30.3266666667,11.214
