wavelength,Back_CreDenf,Belly_CreDenf,Breast_CreDenf,Crissum_CreDenf,Crown_CreDenf,DorTail_CreDenf,Patch10_CreDenf,Rump_CreDenf,Throat_CreDenf,WingTip_CreDenf
534.18,10.9145,42.0151666667,14.3831666667,37.2013333334,8.67083333333,8.04316666666,22.8926666667,8.71066666667,16.235,10.4261666667
534.52,10.9101666667,42.0198333334,14.3941666667,37.1938333333,8.66583333333,8.04183333333,22.8763333333,8.704,16.2875,10.4085
534.87,10.9068333333,42.07,14.4635,37.2508333334,8.67683333334,8.0545,22.8993333334,8.71283333333,16.3538333333,10.4153333333
535.21,10.913,42.1118333333,14.5191666667,37.2643333334,8.695,8.0685,22.926,8.7145,16.4346666666,10.4255
535.56,10.904,42.1411666667,14.562,37.2858333333,8.69283333333,8.07733333333,22.9211666667,8.716,16.491,10.4341666667
535.90,10.9146666667,42.172,14.6498333333,37.308,8.71066666667,8.092,22.9241666667,8.7345,16.5425,10.468
536.25,10.922,42.2283333334,14.6925,37.3691666667,8.71733333333,8.1035,22.9591666667,8.75833333333,16.613,10.4933333333
536.59,10.9463333333,42.2435,14.7653333333,37.3906666666,8.74883333333,8.12833333334,22.9935,8.75933333333,16.6765,10.5203333333
536.93,10.9606666667,42.269,14.8171666666,37.4518333333,8.76516666667,8.13933333333,23.0263333333,8.76683333333,16.7651666666,10.5566666667
537.28,11.0011666667,42.3701666667,14.9043333333,37.5458333333,8.7985,8.16333333334,23.0665,8.80183333334,16.844,10.597
537.62,10.9873333333,42.3691666667,14.9508333334,37.5555,8.781,8.15166666666,23.0495,8.7825,16.9181666666,10.5791666667
537.97,11.0206666667,42.426,15.034,37.5976666667,8.8105,8.20516666667,23.0785,8.79416666666,16.9906666667,10.5948333333
538.31,11.0405,42.5056666667,15.1313333333,37.6568333333,8.83583333333,8.21616666667,23.1656666666,8.816,17.0573333333,10.6303333333
538.65,11.0806666666,42.5196666666,15.1915,37.6403333334,8.87716666667,8.23383333333,23.1923333333,8.83983333333,17.1261666667,10.6521666667
539.00,11.0886666667,42.5381666666,15.2515,37.6685,8.88233333333,8.24066666666,23.2096666667,8.84283333333,17.1626666667,10.6458333333
539.34,11.0941666667,42.5831666667,15.328,37.7206666667,8.9005,8.25916666667,23.266,8.84983333334,17.2198333333,10.641
539.69,11.063,42.596,15.3423333333,37.7148333334,8.87583333333,8.24816666667,23.2705,8.802,17.2645,10.5831666667
540.03,11.0658333333,42.5738333333,15.3838333334,37.6856666667,8.88183333333,8.25916666666,23.2468333333,8.77716666667,17.328,10.5718333333
540.37,11.0371666667,42.5288333333,15.38,37.6005,8.85166666667,8.2375,23.184,8.7675,17.3238333333,10.5205
540.72,11.0435,42.5335,15.4215,37.6026666667,8.87133333334,8.26116666666,23.1831666667,8.77616666666,17.3541666667,10.528
541.06,11.0595,42.537,15.4571666667,37.587,8.88983333333,8.28033333333,23.1893333333,8.77866666667,17.4046666666,10.5316666667
541.40,11.0548333334,42.5185,15.4731666667,37.5741666667,8.90083333333,8.28266666666,23.2143333333,8.78716666666,17.4153333333,10.5326666666
541.75,11.041,42.5145,15.5023333333,37.5626666667,8.903,8.26483333333,23.216,8.78066666666,17.4388333333,10.5251666667
542.09,11.039,42.5005,15.5375,37.5561666667,8.91716666667,8.27166666667,23.2,8.7755,17.4796666667,10.523
542.43,11.0325,42.5003333333,15.5696666667,37.535,8.90983333334,8.26466666667,23.1903333334,8.769,17.5223333333,10.5276666667
542.78,11.0456666666,42.537,15.6213333333,37.5405,8.92766666667,8.27616666667,23.204,8.771,17.5743333333,10.5496666666
543.12,11.0378333333,42.5706666666,15.6531666667,37.5425,8.9285,8.2605,23.1753333334,8.77133333333,17.6328333333,10.5511666667
543.46,11.037,42.5756666667,15.6991666666,37.5445,8.95083333333,8.263,23.1661666667,8.794,17.6796666667,10.5628333333
543.81,11.0246666666,42.5956666667,15.7408333333,37.5686666667,8.94916666667,8.24683333334,23.1858333334,8.81,17.7073333333,10.5636666667
544.15,11.0356666667,42.6623333333,15.8015,37.6208333333,8.9685,8.24933333334,23.2281666667,8.81683333333,17.775,10.5871666667
544.49,11.071,42.7175,15.8815,37.6651666667,8.995,8.28216666666,23.2743333333,8.8405,17.8685,10.6
544.84,11.0808333334,42.7833333334,15.9428333334,37.727,8.99116666667,8.3005,23.2995,8.84583333333,17.9266666667,10.6288333333
545.18,11.0931666666,42.7791666666,15.998,37.721,8.9995,8.31716666667,23.2883333333,8.8385,17.9893333333,10.6161666667
545.52,11.101,42.7913333333,16.0283333333,37.7375,8.9915,8.31533333333,23.278,8.8415,18.049,10.6335
545.87,11.1175,42.8515,16.0836666667,37.8038333333,8.97716666667,8.3345,23.3116666666,8.86383333334,18.1296666667,10.6593333334
546.21,11.1378333333,42.937,16.135,37.8836666667,9.007,8.35133333333,23.3363333333,8.869,18.174,10.6625
546.55,11.1516666666,42.915,16.1723333334,37.9143333333,8.99733333333,8.36333333333,23.33,8.87683333333,18.2281666667,10.6533333333
546.90,11.1466666666,42.8816666666,16.19,37.883,9.0015,8.373,23.3496666667,8.87033333334,18.2495,10.6433333334
547.24,11.1836666666,42.9573333334,16.2376666667,37.9753333333,9.01633333333,8.39933333334,23.3725,8.87733333333,18.3133333334,10.6666666667
547.58,11.236,42.9741666666,16.322,37.9913333333,9.06966666667,8.45366666667,23.4005,8.91083333333,18.4173333334,10.7041666666
547.92,11.2806666667,43.0325,16.3926666667,38.0641666666,9.10833333334,8.48283333333,23.4395,8.9265,18.5018333333,10.7141666667
548.27,11.2813333333,43.0598333333,16.4403333334,38.0598333333,9.09516666667,8.46666666667,23.4468333333,8.91433333333,18.5418333333,10.6781666667
548.61,11.2626666667,43.0123333333,16.4525,38.0275,9.11,8.433,23.4378333333,8.92166666667,18.5956666667,10.6266666667
548.95,11.2905,43.1441666666,16.5091666666,38.0988333334,9.108,8.415,23.4756666666,8.94733333333,18.6715,10.6413333333
549.29,11.307,43.249,16.5818333333,38.1518333333,9.10783333333,8.4365,23.503,8.974,18.747,10.6421666667
549.64,11.315,43.2043333334,16.6046666666,38.0591666667,9.11,8.422,23.483,8.95033333333,18.7698333334,10.5941666667
549.98,11.3466666667,43.232,16.7135,38.0608333333,9.11166666666,8.46583333333,23.5058333333,8.97716666667,18.8851666667,10.6068333333
550.32,11.3271666667,43.2603333334,16.7781666667,38.0475,9.13216666667,8.49383333334,23.5283333333,9.01333333333,18.9645,10.6131666666
550.66,11.3635,43.26,16.8216666666,38.066,9.13366666667,8.50316666666,23.5221666667,9.049,19.0526666667,10.6186666667
551.01,11.3381666667,43.2448333334,16.892,37.9888333334,9.1135,8.47866666666,23.5298333333,9.033,19.0775,10.5951666666
551.35,11.293,43.2913333333,16.93,38.0063333333,9.09533333333,8.462,23.5008333334,8.96733333333,19.0483333333,10.5566666667
551.69,11.3296666667,43.3535,17.0228333333,38.0415,9.10666666667,8.5045,23.5526666666,9.02516666667,19.151,10.5915
552.03,11.3873333333,43.4275,17.098,38.1245,9.13816666667,8.53683333333,23.5648333333,9.08516666666,19.254,10.6666666667
552.38,11.419,43.4766666667,17.1955,38.154,9.149,8.5765,23.5976666667,9.10416666667,19.3116666667,10.6818333333
552.72,11.398,43.4666666666,17.2623333333,38.1481666666,9.15316666667,8.58733333333,23.5688333333,9.09183333333,19.333,10.6861666667
553.06,11.4395,43.4846666666,17.3336666667,38.2068333333,9.19533333333,8.60966666667,23.6271666666,9.09983333333,19.4053333334,10.7061666667
553.40,11.4223333334,43.558,17.3938333334,38.2616666667,9.255,8.63166666667,23.6085,9.1385,19.4745,10.7113333333
553.74,11.3883333333,43.5623333333,17.3795,38.2741666667,9.24633333333,8.6145,23.5921666667,9.1145,19.4948333334,10.6695
554.09,11.394,43.5793333334,17.4093333333,38.306,9.24233333334,8.596,23.6105,9.08466666667,19.5396666667,10.656
554.43,11.4448333333,43.6561666667,17.5093333333,38.3643333333,9.28683333333,8.589,23.633,9.09933333333,19.5961666667,10.6988333333
554.77,11.4756666667,43.697,17.5795,38.4396666666,9.34566666667,8.613,23.6531666667,9.14233333333,19.7223333334,10.7505
555.11,11.5246666666,43.6851666667,17.6231666667,38.4428333334,9.3925,8.638,23.6798333334,9.21383333333,19.8433333333,10.7901666667
555.45,11.5083333333,43.7008333333,17.6633333333,38.4243333333,9.40933333335,8.64616666666,23.7023333333,9.242,19.886,10.8216666667
555.80,11.5381666666,43.7216666667,17.7368333333,38.4356666667,9.43649999998,8.67916666667,23.7506666667,9.26600000001,19.9351666667,10.8491666667
556.14,11.5936666667,43.7563333333,17.8121666667,38.5461666667,9.48833333331,8.72783333333,23.7886666667,9.30333333331,20.075,10.9151666667
556.48,11.6678333333,43.7373333333,17.8563333334,38.5511666667,9.52350000001,8.7545,23.8223333333,9.3475,20.1696666667,10.9758333333
556.82,11.7088333333,43.7765,17.947,38.5505,9.57633333332,8.812,23.799,9.38449999998,20.2395,11.0068333333
557.16,11.7386666667,43.7453333333,17.9966666667,38.5018333333,9.52983333332,8.82266666667,23.839,9.39833333333,20.2838333333,11.015
557.50,11.762,43.735,18.073,38.474,9.53833333335,8.83366666666,23.8391666667,9.41999999998,20.3033333333,11.054
557.85,11.817,43.8043333334,18.174,38.521,9.57333333334,8.8585,23.8556666667,9.45233333335,20.4091666667,11.095
558.19,11.7913333333,43.7608333333,18.208,38.5043333333,9.55600000002,8.88716666666,23.8343333334,9.46300000002,20.4686666667,11.0875
558.53,11.8233333333,43.7261666667,18.2411666666,38.4755,9.53416666665,8.92316666667,23.8698333334,9.47266666666,20.5036666667,11.0548333333
558.87,11.76,43.7163333334,18.2601666667,38.4413333334,9.45583333334,8.89766666666,23.8616666667,9.4325,20.4661666667,10.9966666667
559.21,11.7411666666,43.6268333333,18.2555,38.4021666667,9.43616666666,8.85083333333,23.7971666666,9.35666666669,20.4655,10.9293333333
559.55,11.6926666667,43.5858333334,18.2375,38.3418333333,9.40133333333,8.8125,23.7555,9.31683333333,20.4893333334,10.8695
559.89,11.5931666666,43.5633333334,18.2545,38.2471666667,9.33233333334,8.73083333333,23.6963333333,9.26433333333,20.4425,10.8008333333
560.23,11.572,43.5803333333,18.3193333334,38.2958333333,9.36966666667,8.75133333334,23.7466666667,9.26633333333,20.5196666667,10.793
560.58,11.5463333333,43.4695,18.3423333333,38.2295,9.3535,8.73416666667,23.7353333333,9.25983333333,20.5831666667,10.7796666667
560.92,11.566,43.5055,18.422,38.349,9.38383333333,8.73183333334,23.7605,9.22,20.62,10.7991666667
561.26,11.5483333334,43.4878333333,18.4633333334,38.3126666667,9.35683333334,8.70583333334,23.7475,9.18016666667,20.6563333333,10.7543333334
561.60,11.4808333333,43.3988333333,18.4576666666,38.2286666667,9.30116666667,8.6715,23.6573333333,9.14983333333,20.6116666667,10.7186666666
561.94,11.4841666667,43.4565,18.5215,38.2766666667,9.27533333334,8.65466666666,23.6736666667,9.10166666667,20.6758333333,10.6863333333
562.28,11.4978333334,43.5346666666,18.6138333333,38.366,9.32183333334,8.68783333333,23.6918333333,9.13083333333,20.7785,10.75
562.62,11.5733333333,43.5581666667,18.7031666666,38.428,9.365,8.71683333333,23.7458333333,9.15483333334,20.8948333333,10.7521666667
562.96,11.5703333333,43.5908333333,18.7763333333,38.443,9.32216666667,8.73616666666,23.7578333333,9.146,20.9555,10.7711666667
563.30,11.541,43.571,18.8583333334,38.4023333334,9.34633333334,8.73966666666,23.7531666667,9.12566666667,21.0026666667,10.8276666667
563.64,11.5456666667,43.5373333334,18.8578333333,38.3965,9.33366666666,8.73033333334,23.7558333333,9.08533333334,21.0516666667,10.8073333333
563.99,11.547,43.5556666666,18.8948333334,38.4021666667,9.29883333333,8.691,23.6878333333,9.0715,21.0888333333,10.7775
564.33,11.5223333333,43.6071666667,18.946,38.4586666667,9.28616666667,8.66233333333,23.679,9.03166666667,21.1316666666,10.7935
564.67,11.5081666667,43.5953333333,18.9523333333,38.412,9.2765,8.68483333333,23.661,9.04133333333,21.1955,10.81
565.01,11.5636666667,43.66,19.0325,38.5058333333,9.33183333334,8.71616666667,23.7198333333,9.08883333333,21.3096666667,10.8765
565.35,11.53,43.6433333334,19.047,38.5181666667,9.33533333333,8.71683333333,23.7133333333,9.0655,21.3495,10.8461666667
565.69,11.5303333333,43.6356666666,19.0856666667,38.5155,9.36133333334,8.71716666667,23.7231666667,9.06283333333,21.4103333333,10.8865
566.03,11.5098333334,43.6385,19.102,38.4956666667,9.31666666667,8.6705,23.7058333334,9.03616666667,21.444,10.864
566.37,11.5241666667,43.7521666666,19.1856666667,38.5571666666,9.33683333334,8.699,23.7011666666,9.05016666666,21.5153333334,10.92
566.71,11.566,43.8321666666,19.2721666667,38.623,9.41183333334,8.74383333334,23.7805,9.102,21.6308333334,10.9726666666
567.05,11.603,43.9085,19.3591666667,38.7513333334,9.413,8.76833333334,23.8265,9.15216666667,21.702,10.9721666667
567.39,11.5801666667,43.9318333333,19.4435,38.7635,9.4365,8.79066666667,23.8248333333,9.1335,21.7215,10.9901666667
567.73,11.5506666666,43.9556666667,19.4838333333,38.7986666667,9.43283333331,8.81633333333,23.855,9.119,21.7458333333,11.0143333333
568.07,11.5746666667,43.9568333334,19.5378333334,38.8491666666,9.42033333333,8.83233333334,23.8931666666,9.12116666667,21.7766666667,11.0018333333
568.41,11.5458333334,43.9681666666,19.5781666666,38.8368333334,9.39733333334,8.78366666666,23.8745,9.08716666667,21.791,11.0
568.75,11.4926666666,43.9663333333,19.6286666666,38.8513333333,9.35816666667,8.73116666667,23.8408333333,9.05066666667,21.8291666666,10.9536666667
569.09,11.5401666667,44.0666666667,19.7375,38.8958333333,9.3785,8.743,23.9035,9.06566666667,21.8896666667,11.0046666667
569.43,11.5118333333,44.0363333333,19.7586666667,38.8506666667,9.31716666667,8.70366666667,23.8986666667,9.0335,21.8771666667,10.95
569.77,11.4998333334,43.9976666667,19.7876666666,38.8123333333,9.2925,8.67,23.8921666666,8.998,21.9015,10.9466666667
570.11,11.4416666667,43.9038333334,19.7796666667,38.7605,9.25116666667,8.63,23.8561666667,8.93516666667,21.9385,10.9345
570.45,11.3866666667,43.8585,19.7803333334,38.7338333333,9.19183333334,8.5925,23.7851666666,8.88683333333,21.9036666667,10.8941666667
570.79,11.3476666666,43.8123333333,19.7605,38.6418333333,9.1735,8.57516666667,23.756,8.832,21.9185,10.875
571.13,11.4221666667,43.8973333333,19.8295,38.6891666667,9.17516666667,8.605,23.8073333334,8.87083333333,22.0498333333,10.9211666667
571.47,11.4258333333,43.9596666666,19.891,38.6538333333,9.16916666667,8.594,23.8051666666,8.856,22.1186666667,10.9235
571.81,11.4001666667,44.0013333333,19.9135,38.6148333333,9.15033333334,8.5765,23.8161666666,8.86466666667,22.1596666666,10.9371666667
572.15,11.4121666667,44.0098333334,19.975,38.656,9.15833333334,8.60266666667,23.822,8.85966666666,22.2323333333,10.9553333333
572.49,11.4196666667,44.0346666666,20.0125,38.668,9.17483333334,8.64333333334,23.8523333333,8.9035,22.2663333334,10.9896666667
572.83,11.4726666666,44.0828333333,20.0726666667,38.7253333334,9.2105,8.68983333334,23.8981666667,8.94166666667,22.3646666667,11.0206666667
573.17,11.5011666667,44.1213333333,20.1371666667,38.7735,9.23866666667,8.73283333333,23.9351666666,8.96516666667,22.4213333333,11.1043333333
573.51,11.4766666667,44.1258333333,20.1983333333,38.7798333333,9.25,8.7645,23.922,8.977,22.445,11.1113333333
573.85,11.4666666666,44.1751666667,20.2615,38.7785,9.23783333334,8.7675,23.926,8.98233333333,22.4548333333,11.0998333334
574.19,11.4526666666,44.2163333334,20.3001666667,38.7843333333,9.20566666666,8.739,23.9046666667,8.95966666667,22.5231666666,11.0823333333
574.53,11.4441666666,44.2218333334,20.3645,38.815,9.14683333333,8.734,23.9055,8.9245,22.5531666667,11.0771666667
574.87,11.3661666667,44.1438333334,20.3598333334,38.7473333333,9.10133333333,8.68366666667,23.8536666666,8.8545,22.5395,10.9838333333
575.21,11.3325,44.1013333333,20.364,38.7385,9.0675,8.66216666666,23.8651666666,8.81283333333,22.5646666666,10.9573333333
575.55,11.3251666667,44.0931666667,20.3701666667,38.75,9.05233333333,8.6545,23.8266666666,8.76016666667,22.5878333333,10.9236666667
575.89,11.3408333333,44.1693333333,20.4523333333,38.7836666666,9.08683333333,8.691,23.8865,8.82016666666,22.7006666667,10.9326666667
576.22,11.3505,44.1981666666,20.5176666667,38.8093333333,9.08266666667,8.70566666666,23.9101666667,8.80366666667,22.7683333333,10.9428333333
576.56,11.2691666666,44.1321666667,20.5256666667,38.7456666667,9.03933333334,8.6595,23.8713333333,8.76283333333,22.7828333333,10.9276666667
576.90,11.2693333334,44.1508333334,20.5823333333,38.787,9.089,8.69183333334,23.8696666666,8.775,22.8881666667,10.9083333334
577.24,11.311,44.2456666666,20.6363333333,38.8165,9.11866666667,8.728,23.918,8.75733333333,22.967,10.929
577.58,11.3098333333,44.2341666666,20.6646666666,38.8336666667,9.087,8.71116666667,23.952,8.761,23.0271666667,10.9211666667
577.92,11.3221666667,44.206,20.7235,38.8248333333,9.1095,8.74333333333,23.9763333333,8.76983333333,23.0953333333,10.947
578.26,11.33,44.2836666666,20.7873333333,38.8825,9.1975,8.74766666667,23.9845,8.83583333333,23.2036666667,10.9793333333
578.60,11.366,44.3795,20.905,39.0036666666,9.25383333333,8.79683333333,24.0646666666,8.90866666667,23.2593333333,11.0716666667
578.94,11.3966666666,44.4071666667,20.9908333334,39.0871666666,9.30533333333,8.81366666667,24.0885,8.91933333334,23.3103333334,11.069
579.28,11.4061666666,44.4818333333,21.1081666666,39.0951666667,9.37016666666,8.83333333334,24.1578333333,8.93733333333,23.4316666666,11.113
579.61,11.3688333334,44.4486666667,21.0945,39.1061666667,9.319,8.776,24.139,8.88533333333,23.397,11.0766666667
579.95,11.3441666667,44.4148333334,21.0796666666,39.076,9.27483333333,8.73883333334,24.1013333333,8.82083333333,23.3931666666,11.0436666667
580.29,11.3593333333,44.4421666666,21.1368333334,39.1218333333,9.219,8.71183333333,24.0733333333,8.78216666666,23.4398333334,11.0295
580.63,11.3478333333,44.4658333334,21.1988333333,39.0675,9.20283333334,8.715,24.0836666667,8.77666666667,23.482,11.0073333334
580.97,11.3088333333,44.4253333333,21.2233333333,39.0471666667,9.1635,8.67366666666,24.0708333334,8.78183333333,23.5283333333,10.9973333333
581.31,11.333,44.5171666667,21.29,39.0788333333,9.19,8.697,24.0748333333,8.7695,23.5701666667,11.0078333333
581.65,11.3505,44.5845,21.3691666666,39.108,9.20566666666,8.724,24.0996666667,8.76866666667,23.6285,11.035
581.98,11.3668333333,44.6008333333,21.4123333333,39.0986666667,9.16466666666,8.71016666666,24.127,8.70366666667,23.632,11.008
582.32,11.3788333334,44.5803333333,21.3805,39.0218333334,9.11916666667,8.69733333333,24.0975,8.724,23.7311666667,10.9865
582.66,11.3536666667,44.508,21.422,38.9736666666,9.07083333333,8.7265,24.0638333333,8.7555,23.7623333333,11.0373333333
583.00,11.3205,44.4903333334,21.4501666666,38.9395,9.00783333334,8.7165,24.0185,8.71916666667,23.7753333333,10.991
583.34,11.341,44.5363333334,21.5208333333,38.9363333333,8.9695,8.73016666666,24.0436666667,8.724,23.85,10.9975
583.68,11.307,44.4966666667,21.5298333333,38.896,8.94966666667,8.71816666667,24.03,8.71816666667,23.8708333333,10.9918333333
584.01,11.3276666667,44.5825,21.5733333333,38.9481666667,8.9765,8.73316666666,24.0751666666,8.73966666667,23.9455,10.9836666667
584.35,11.2646666667,44.5913333334,21.5903333333,38.9666666666,8.90033333333,8.69383333334,23.9846666666,8.67266666667,23.9566666667,10.9183333333
584.69,11.2725,44.5875,21.6478333334,39.0116666667,8.90116666666,8.72083333334,24.0068333333,8.646,23.9911666667,10.903
585.03,11.1048333334,44.5248333333,21.5736666666,38.9411666667,8.72066666667,8.55616666666,23.9,8.49266666667,23.9233333334,10.7655
585.37,11.0851666667,44.584,21.5605,39.0295,8.75116666667,8.53066666667,23.9678333333,8.49066666666,23.9716666667,10.7265
585.70,11.091,44.6145,21.5858333333,39.0653333333,8.78333333334,8.54866666666,24.0111666666,8.50566666667,24.0758333333,10.7445
586.04,11.04,44.6026666667,21.637,39.0818333333,8.75783333334,8.54383333333,23.9746666667,8.44966666666,24.0808333334,10.763
586.38,11.0793333334,44.7496666667,21.6783333334,39.1338333333,8.782,8.538,24.0073333333,8.4555,24.199,10.7425
586.72,11.1758333333,44.8158333333,21.7841666667,39.2633333333,8.8675,8.6235,24.1533333333,8.55383333333,24.3648333333,10.8336666667
587.06,11.1646666667,44.8405,21.8771666666,39.2721666667,8.90183333333,8.607,24.1323333334,8.54066666667,24.431,10.831
587.39,11.2766666666,44.9425,22.0188333333,39.3266666666,9.02866666666,8.72933333333,24.1943333333,8.64283333333,24.5751666666,10.964
587.73,11.3521666666,44.9526666667,22.0795,39.3188333333,9.0895,8.83216666666,24.2425,8.73033333334,24.679,11.0165
588.07,11.4105,44.9761666667,22.1223333333,39.2913333333,9.15666666667,8.85133333333,24.334,8.783,24.759,11.1186666667
588.41,11.4276666667,45.0343333334,22.1641666667,39.3288333334,9.13083333333,8.832,24.3095,8.81016666667,24.7935,11.1133333333
588.74,11.618,45.1116666666,22.3266666666,39.4298333334,9.34383333333,9.0045,24.4865,9.024,25.025,11.2926666666
589.08,11.6348333333,45.0526666666,22.3751666666,39.3491666667,9.32583333333,9.01733333333,24.4501666667,9.02666666665,25.0788333333,11.3113333333
589.42,11.6935,45.07,22.4673333333,39.3071666667,9.3425,9.05066666666,24.426,9.08533333334,25.1578333333,11.363
589.76,11.8056666667,45.1846666667,22.5633333334,39.3873333333,9.446,9.13516666667,24.4818333334,9.16333333334,25.303,11.4328333333
590.09,11.8863333333,45.273,22.667,39.4405,9.51016666665,9.21266666667,24.5505,9.22583333334,25.4101666667,11.5051666667
590.43,11.838,45.2448333334,22.6125,39.3535,9.45483333333,9.175,24.4381666666,9.18533333332,25.4005,11.4368333333
590.77,11.8478333333,45.2265,22.5483333334,39.3646666667,9.49783333335,9.185,24.3961666667,9.19633333335,25.4241666667,11.4796666667
591.11,11.8365,45.2345,22.5525,39.3656666667,9.47183333333,9.159,24.4303333333,9.19516666665,25.505,11.416
591.44,11.803,45.2098333334,22.5756666667,39.3551666667,9.462,9.14166666666,24.4371666667,9.16866666667,25.5448333333,11.4285
591.78,11.8126666666,45.2038333333,22.617,39.3803333334,9.44866666667,9.135,24.4418333333,9.15616666666,25.5561666667,11.4121666667
592.12,11.8476666667,45.2616666667,22.6525,39.3938333334,9.494,9.19883333333,24.4651666666,9.19216666669,25.6971666667,11.4585
592.46,11.8291666666,45.2585,22.7018333333,39.3791666667,9.47633333333,9.20416666666,24.401,9.17333333335,25.7101666666,11.4368333334
592.79,11.8386666667,45.2446666666,22.7165,39.294,9.40916666666,9.14516666667,24.3566666666,9.16649999998,25.6786666667,11.3673333333
593.13,11.8823333334,45.2761666666,22.7608333333,39.3261666666,9.47283333331,9.19,24.4138333333,9.19583333333,25.7543333334,11.3736666667
593.47,11.8451666666,45.2325,22.7615,39.246,9.40566666667,9.1325,24.3906666667,9.19216666669,25.7211666667,11.3405
593.80,11.804,45.1436666666,22.7518333333,39.1965,9.36766666667,9.06716666666,24.3831666667,9.15350000002,25.729,11.3263333334
594.14,11.7655,45.0748333333,22.7511666667,39.156,9.29566666667,9.01066666666,24.3145,9.11533333335,25.7065,11.313
594.48,11.8505,45.0798333333,22.8745,39.116,9.35033333334,9.11216666667,24.426,9.17616666665,25.7986666666,11.3671666667
594.81,11.8466666667,45.085,22.9176666667,39.11,9.3365,9.12216666667,24.4141666666,9.17649999999,25.8228333333,11.3863333333
595.15,11.876,45.063,23.0106666666,39.1021666666,9.36416666667,9.171,24.4436666667,9.20583333335,25.8715,11.3886666666
595.49,11.9425,45.1148333333,23.1471666667,39.185,9.44250000002,9.23416666667,24.5091666667,9.31516666665,25.9861666666,11.4601666667
595.82,11.987,45.0951666667,23.2171666667,39.223,9.4875,9.26516666666,24.5435,9.35283333332,26.0258333334,11.5111666667
596.16,12.043,45.2001666667,23.3051666666,39.2948333333,9.58199999999,9.35633333333,24.6238333333,9.41566666665,26.0943333334,11.5728333333
596.50,12.1298333333,45.247,23.3893333333,39.4376666667,9.69816666666,9.49933333332,24.7058333334,9.52683333334,26.2165,11.7138333333
596.83,12.1226666667,45.293,23.4236666666,39.4816666666,9.66433333335,9.53166666669,24.7098333333,9.51233333334,26.2626666666,11.7255
597.17,12.2015,45.3181666667,23.5413333334,39.5735,9.75100000002,9.59933333332,24.7706666667,9.57983333333,26.3796666666,11.7645
597.51,12.194,45.33,23.574,39.5633333333,9.77083333332,9.63516666665,24.7181666667,9.59916666669,26.3941666667,11.7706666667
597.84,12.2546666666,45.3956666667,23.639,39.6196666666,9.87166666666,9.70283333335,24.7993333333,9.65666666667,26.4773333333,11.8051666666
598.18,12.2565,45.3678333333,23.7108333333,39.666,9.8445,9.68883333334,24.7713333333,9.66716666667,26.4741666666,11.7713333334
598.52,12.3138333333,45.3971666667,23.8071666666,39.692,9.88750000002,9.72116666669,24.7795,9.64766666666,26.5463333333,11.7786666667
598.85,12.2905,45.404,23.8025,39.6395,9.897,9.68833333332,24.7203333333,9.629,26.5811666667,11.8011666666
599.19,12.1905,45.3806666667,23.696,39.5413333333,9.78166666669,9.629,24.7036666667,9.55166666666,26.5416666666,11.6843333333
599.53,12.1255,45.3171666666,23.6585,39.365,9.74883333335,9.56783333333,24.6356666666,9.50633333334,26.4978333334,11.6138333333
599.86,12.126,45.1908333333,23.6226666666,39.2601666667,9.69049999999,9.51216666666,24.5843333333,9.45183333335,26.5393333333,11.5931666666
600.20,12.0976666667,45.2246666667,23.7026666666,39.1991666667,9.65883333332,9.499,24.5693333334,9.40233333331,26.6105,11.5746666666
600.53,12.0785,45.158,23.772,39.1661666666,9.69733333335,9.47566666667,24.5465,9.44183333334,26.6428333333,11.5518333334
600.87,12.0506666667,45.1256666667,23.745,39.0933333333,9.71116666668,9.49733333333,24.55,9.42266666669,26.6715,11.5733333333
601.21,12.1018333333,45.1463333334,23.8085,39.1466666666,9.74466666665,9.497,24.6386666666,9.50466666665,26.8048333333,11.6133333333
601.54,12.1416666667,45.1206666666,23.9525,39.1591666667,9.74833333335,9.54933333332,24.6701666667,9.53616666669,26.8848333334,11.6763333333
601.88,12.1238333333,45.2125,23.9726666666,39.157,9.75266666669,9.57416666667,24.7098333333,9.5925,26.9971666667,11.733
602.21,12.097,45.1785,23.977,39.1301666666,9.71733333335,9.5725,24.6748333334,9.56083333334,27.0048333333,11.714
602.55,12.1558333333,45.2605,24.036,39.1975,9.70383333333,9.59716666667,24.6955,9.58750000002,27.0766666666,11.726
602.88,12.3043333333,45.3958333333,24.1986666667,39.3035,9.84400000002,9.75683333332,24.7833333333,9.6805,27.2701666667,11.8781666666
603.22,12.35,45.4296666667,24.29,39.3853333334,9.85466666669,9.81000000002,24.8213333333,9.70866666666,27.3496666667,11.9068333334
603.56,12.3351666667,45.4406666667,24.334,39.3785,9.85983333334,9.81366666667,24.8196666667,9.67833333331,27.3548333334,11.9098333334
603.89,12.4025,45.4723333333,24.4035,39.4613333333,9.92433333333,9.87833333335,24.9278333334,9.74233333331,27.4411666666,11.9836666667
604.23,12.4046666666,45.4996666667,24.3976666667,39.4408333333,9.91200000001,9.86733333335,24.9133333333,9.74950000002,27.4716666667,12.0011666667
604.56,12.4403333334,45.5148333333,24.4718333333,39.4408333333,9.92800000002,9.87666666666,24.9138333333,9.76033333334,27.506,12.0166666666
604.90,12.478,45.52,24.5533333334,39.4263333334,9.96083333335,9.89816666669,24.9296666667,9.74750000001,27.5418333333,12.0103333334
