wavelength,Back_CalCocm,Belly_CalCocm,Breast_CalCocm,Crissum_CalCocm,Crown_CalCocm,DorTail_CalCocm,Rump_CalCocm,Throat_CalCocm,WingTip_CalCocm
524.17,5.35225,6.71874999999,6.08424999999,6.55158333333,3.63675,4.95541666667,7.045,4.81433333333,4.07691666667
524.52,5.3695,6.75716666667,6.13658333334,6.59791666667,3.66008333333,4.98491666666,7.08825,4.84783333333,4.1245
524.87,5.3445,6.75766666666,6.14458333334,6.59733333334,3.6775,5.02158333334,7.10216666667,4.819,4.1535
525.21,5.38458333333,6.82383333334,6.20933333333,6.67991666667,3.75333333334,5.08158333333,7.17191666667,4.9015,4.21408333333
525.56,5.42483333333,6.84950000001,6.25525000001,6.73725,3.77716666667,5.11983333334,7.22016666667,4.94766666667,4.26025
525.90,5.5145,6.92966666667,6.30366666666,6.80441666667,3.85525,5.20125,7.30375,5.02791666667,4.34491666667
526.25,5.55266666666,6.94158333333,6.32625000001,6.80408333333,3.88566666667,5.23983333333,7.33016666667,5.05358333333,4.3905
526.59,5.57833333334,6.98325,6.35391666667,6.83233333333,3.8765,5.26433333333,7.37458333333,5.062,4.41608333333
526.94,5.61375,7.01725000001,6.41383333332,6.87558333334,3.88483333334,5.28758333333,7.41225,5.08466666667,4.4455
527.28,5.62625,7.03466666666,6.44183333334,6.88725,3.8935,5.29758333333,7.43325,5.09483333333,4.44958333334
527.63,5.61633333333,6.99691666667,6.42516666666,6.85191666667,3.84608333333,5.2775,7.39975,5.08166666667,4.41925
527.97,5.62291666667,6.99333333332,6.46041666667,6.86,3.8655,5.274,7.3965,5.09733333334,4.4355
528.32,5.63741666667,7.01425,6.48683333333,6.86866666667,3.88491666667,5.27916666667,7.41066666666,5.1075,4.44666666667
528.66,5.66541666667,7.04525000001,6.54058333334,6.90225,3.92308333333,5.30133333333,7.44108333333,5.13133333334,4.48383333333
529.01,5.69366666667,7.04875000001,6.57166666668,6.91841666667,3.93116666667,5.31641666666,7.43758333333,5.1305,4.48316666667
529.35,5.7135,7.07091666667,6.61449999999,6.9315,3.94808333333,5.32566666667,7.43425,5.12533333333,4.48791666667
529.70,5.74091666667,7.08483333334,6.6385,6.9345,3.94366666666,5.31,7.436,5.10891666667,4.49941666667
530.04,5.74466666667,7.085,6.66433333334,6.95291666667,3.94425,5.28983333333,7.43125,5.11425,4.486
530.39,5.7545,7.08199999999,6.70325000001,6.97575,3.94175,5.28975,7.42416666667,5.11175,4.4885
530.73,5.7675,7.08558333333,6.71874999999,6.97958333333,3.95575,5.30383333333,7.43266666667,5.10383333333,4.50091666667
531.08,5.776,7.08291666666,6.74841666667,7.01375,3.94925,5.29241666667,7.44475,5.09741666666,4.495
531.42,5.83625,7.15025,6.80633333332,7.09391666667,4.0135,5.33141666666,7.50341666667,5.13191666667,4.54516666667
531.77,5.85558333333,7.1645,6.82091666668,7.11908333333,4.00608333333,5.31566666666,7.52841666667,5.11741666667,4.54675
532.11,5.93525,7.21883333332,6.88683333333,7.19041666667,4.03716666667,5.37625,7.58316666666,5.151,4.59683333333
532.46,5.97416666667,7.22633333332,6.88525000001,7.21041666667,4.04166666667,5.37258333333,7.60708333333,5.17533333334,4.57875
532.80,5.94808333333,7.21358333332,6.86625,7.18383333333,4.00858333334,5.34308333334,7.61033333334,5.13866666667,4.57408333333
533.15,5.91366666667,7.18108333334,6.82991666666,7.16783333334,3.97941666667,5.31525,7.6055,5.10066666667,4.539
533.49,5.93283333333,7.20724999999,6.89050000001,7.22566666667,4.0215,5.36575,7.6565,5.14625,4.56275
533.84,5.9715,7.24225000001,6.9155,7.26691666667,4.04058333334,5.39041666667,7.67691666667,5.15491666667,4.60425
534.18,6.01458333333,7.28316666668,6.95483333333,7.31641666667,4.08325,5.40783333333,7.7185,5.1755,4.62116666667
534.52,5.98633333333,7.27975,6.95825,7.31916666667,4.05275,5.37016666667,7.71125,5.169,4.5955
534.87,6.03308333334,7.33333333332,6.97550000001,7.34733333334,4.07658333333,5.40808333333,7.71616666667,5.18916666667,4.61
535.21,6.02616666667,7.35100000001,7.02999999999,7.37608333333,4.08191666667,5.40358333333,7.73258333333,5.2025,4.61766666667
535.56,6.04583333333,7.42458333334,7.08608333333,7.44358333334,4.09983333333,5.46766666667,7.75216666667,5.23816666667,4.64025
535.90,5.99491666667,7.41341666667,7.05541666666,7.43866666667,4.0865,5.42033333333,7.7285,5.20725,4.61266666667
536.25,5.967,7.42499999999,7.08475000001,7.44725,4.04125,5.4075,7.67133333333,5.1585,4.61858333333
536.59,6.00108333333,7.46550000001,7.12083333333,7.50233333333,4.04483333333,5.43016666667,7.66675,5.20025,4.61383333334
536.93,6.09433333333,7.56608333334,7.21283333332,7.565,4.11758333333,5.49025,7.74983333333,5.29275,4.70291666666
537.28,6.04841666667,7.51174999999,7.14116666667,7.502,4.03266666667,5.40483333333,7.67133333333,5.21533333333,4.61616666667
537.62,6.03958333333,7.48341666667,7.14941666668,7.48133333333,3.98775,5.38416666667,7.67216666667,5.1905,4.57291666667
537.97,6.01783333333,7.47708333334,7.15458333333,7.43991666667,3.93783333333,5.36283333333,7.67125,5.18583333333,4.54791666667
538.31,6.02583333333,7.48200000001,7.15408333334,7.44991666667,3.92691666667,5.362,7.66858333333,5.1755,4.52566666667
538.65,6.108,7.526,7.23150000001,7.49116666666,3.97891666667,5.40466666667,7.728,5.20566666667,4.60025
539.00,6.13833333333,7.54491666666,7.23766666667,7.5025,3.95966666667,5.43858333333,7.75566666667,5.216,4.5845
539.34,6.15441666667,7.50783333333,7.21791666666,7.47908333333,3.94941666667,5.41041666667,7.7395,5.18441666667,4.55825
539.69,6.13041666666,7.46958333334,7.20558333333,7.42633333334,3.87425,5.351,7.73825,5.16325,4.51566666667
540.03,6.13791666667,7.44683333334,7.18733333334,7.41991666667,3.85175,5.32591666667,7.73133333333,5.153,4.49841666667
540.37,6.16375,7.49941666667,7.21008333333,7.45658333333,3.88325,5.34533333333,7.80491666667,5.17716666667,4.52816666667
540.72,6.17275,7.53741666666,7.24825000001,7.49691666667,3.8805,5.36541666667,7.83058333333,5.1885,4.51966666667
541.06,6.251,7.63399999999,7.34891666668,7.59383333334,3.97058333333,5.44558333333,7.93341666667,5.26566666667,4.629
541.40,6.30566666667,7.71016666666,7.40400000001,7.65658333333,4.02925,5.46166666667,7.97991666666,5.303,4.66808333333
541.75,6.35441666667,7.78116666668,7.46658333333,7.72525,4.08208333333,5.51258333333,8.04591666667,5.345,4.7275
542.09,6.3925,7.81141666666,7.50058333334,7.73383333333,4.105,5.51133333334,8.07866666667,5.34,4.742
542.43,6.38325,7.83091666667,7.5405,7.76466666667,4.09075,5.50008333333,8.05441666667,5.35058333333,4.73225
542.78,6.38375,7.87091666666,7.57774999999,7.78408333333,4.12025,5.49325,8.0695,5.34033333333,4.74625
543.12,6.42941666667,7.94383333333,7.64233333333,7.83175,4.14983333333,5.527,8.12366666667,5.35041666667,4.78516666667
543.46,6.50133333333,8.01149999999,7.71299999999,7.91866666667,4.226,5.59291666667,8.15216666666,5.37216666666,4.83041666667
543.81,6.50133333333,8.05825000001,7.74358333334,7.95858333333,4.23866666666,5.57283333333,8.18916666667,5.34475,4.80991666667
544.15,6.50191666667,8.06258333332,7.78599999999,7.96483333333,4.232,5.54566666667,8.16283333333,5.31083333333,4.79683333333
544.49,6.46083333333,8.03958333334,7.76408333333,7.95641666667,4.18258333333,5.48375,8.10083333334,5.23491666667,4.74133333333
544.84,6.44875,8.01999999999,7.77508333334,7.93891666666,4.16033333334,5.46883333333,8.07166666666,5.20316666667,4.68966666667
545.18,6.37775,7.97866666667,7.72516666666,7.87433333333,4.07466666666,5.43408333333,8.02775,5.13175,4.62958333333
545.52,6.37266666667,7.94933333332,7.71108333332,7.87375,4.05333333333,5.41658333333,7.98066666666,5.10491666666,4.59175
545.87,6.41475,8.02083333334,7.80216666666,7.9735,4.08383333333,5.46166666667,8.06183333333,5.16425,4.66441666667
546.21,6.39825,8.01475,7.79341666666,7.98925,4.08691666667,5.45675,8.11433333333,5.15241666667,4.66341666667
546.55,6.36391666667,7.98033333333,7.79358333334,7.9575,4.00716666667,5.40125,8.06108333333,5.1165,4.61333333333
546.90,6.35983333333,8.00074999999,7.85558333333,7.99241666667,3.99966666667,5.40175,8.09558333333,5.15341666666,4.61241666667
547.24,6.39241666667,8.065,7.89475000001,8.02141666667,4.01866666667,5.44108333333,8.1425,5.21508333334,4.62425
547.58,6.52908333333,8.22333333333,8.04208333332,8.12958333333,4.11483333333,5.59633333333,8.26199999999,5.35883333333,4.7685
547.92,6.5735,8.28133333334,8.09533333334,8.21375,4.15433333333,5.66966666666,8.31108333333,5.42766666667,4.80066666667
548.27,6.65733333333,8.29825,8.14658333334,8.21675,4.19516666667,5.70166666666,8.34408333332,5.47425,4.87875
548.61,6.70608333334,8.39824999999,8.19658333333,8.29525,4.21466666666,5.75566666667,8.40808333334,5.52441666667,4.93225
548.95,6.76475,8.43574999999,8.26449999999,8.38158333333,4.2705,5.78783333333,8.44608333333,5.58008333333,4.98241666667
549.29,6.763,8.49166666667,8.26483333333,8.43541666667,4.22841666667,5.76658333334,8.475,5.53833333334,4.96258333333
549.64,6.77616666667,8.56425,8.27841666666,8.43533333333,4.242,5.7695,8.429,5.51508333333,4.92508333334
549.98,6.78275,8.6015,8.26566666667,8.40875,4.20841666667,5.71416666667,8.43133333333,5.4665,4.88333333333
550.32,6.83033333334,8.69041666667,8.25833333333,8.51583333333,4.23025,5.74141666666,8.50933333334,5.45633333334,4.89533333333
550.66,6.84241666667,8.72008333334,8.23958333334,8.53741666667,4.21583333333,5.7185,8.50950000001,5.44366666667,4.88416666667
551.01,6.91591666666,8.82283333333,8.32999999999,8.65633333333,4.24583333333,5.76208333334,8.55733333332,5.45891666666,4.96758333333
551.35,6.81033333334,8.68558333333,8.23783333332,8.5555,4.11641666667,5.651,8.44366666666,5.34158333333,4.84091666667
551.69,6.73283333333,8.67058333333,8.16216666667,8.44691666667,4.00558333334,5.54341666667,8.42049999999,5.26066666667,4.77875
552.03,6.65483333334,8.65758333333,8.11616666667,8.46658333334,3.92983333333,5.47983333333,8.40908333333,5.15416666666,4.66533333333
552.38,6.58558333334,8.59950000001,8.06874999999,8.376,3.84541666667,5.38141666667,8.36783333334,5.0595,4.59633333334
552.72,6.54558333333,8.60066666668,8.11233333333,8.37133333333,3.77658333334,5.34175,8.36124999999,4.997,4.5435
553.06,6.553,8.65741666667,8.16800000001,8.388,3.784,5.32483333333,8.39291666667,5.05358333334,4.57083333333
553.40,6.52616666667,8.65358333333,8.13975000001,8.35675,3.70616666667,5.27133333333,8.35833333333,4.98083333333,4.48866666667
553.74,6.59466666666,8.76583333333,8.23741666667,8.44433333334,3.77191666666,5.36416666667,8.51000000001,5.0545,4.56125
554.09,6.69516666667,8.86241666666,8.35383333334,8.5255,3.85116666666,5.41091666667,8.5715,5.12,4.65058333333
554.43,6.65808333333,8.8825,8.36791666666,8.51641666667,3.83241666667,5.36625,8.59758333334,5.04491666667,4.62008333333
554.77,6.56333333333,8.86058333334,8.34025,8.48266666667,3.77566666666,5.25725,8.59158333334,4.95308333333,4.52091666667
555.11,6.54441666667,9.00066666666,8.40316666666,8.54975,3.83575,5.25991666667,8.66258333334,4.95558333333,4.5245
555.45,6.59908333333,9.09875000001,8.52058333334,8.62241666666,3.86308333333,5.29191666667,8.68416666666,4.91933333334,4.54658333334
555.80,6.6265,9.20800000001,8.58008333332,8.63716666667,3.88683333334,5.31916666667,8.7715,4.96208333334,4.592
556.14,6.63191666667,9.26258333334,8.56700000001,8.69233333334,3.8385,5.24466666667,8.77658333334,4.93225,4.5415
556.48,6.68591666667,9.43733333334,8.68816666667,8.78425,3.92883333333,5.30833333333,8.88241666668,5.00075,4.59491666667
556.82,6.7315,9.50233333334,8.67858333334,8.77008333333,3.94541666667,5.307,8.90158333334,4.9295,4.55933333333
557.16,6.70841666667,9.55008333333,8.66433333334,8.76466666667,3.90866666666,5.27758333333,8.93616666667,4.879,4.53641666667
557.50,6.60433333334,9.48733333334,8.55608333332,8.647,3.7505,5.08266666667,8.76125,4.70666666667,4.37575
557.85,6.56016666667,9.50183333334,8.42674999999,8.57258333333,3.62033333333,4.96975,8.72033333334,4.61766666667,4.22491666667
558.19,6.61841666667,9.52708333333,8.42466666667,8.50825,3.57758333334,4.93866666667,8.68133333333,4.60025,4.15675
558.53,6.719,9.669,8.49508333332,8.57316666667,3.59925,4.9485,8.72525,4.61308333333,4.16866666667
558.87,6.74275,9.72341666668,8.48141666666,8.58633333333,3.51241666667,4.87933333333,8.76166666666,4.59116666666,4.10241666667
559.21,6.88624999999,9.87358333333,8.55441666667,8.74066666666,3.6215,4.95425,8.89,4.69225,4.16266666667
559.55,6.92550000001,9.94158333335,8.62458333333,8.77116666667,3.59483333333,4.92966666666,8.93324999999,4.72116666666,4.1445
559.89,7.04608333333,10.1155833333,8.83008333334,8.92625,3.71008333334,5.02033333333,9.07383333334,4.79575,4.21458333333
560.23,7.16799999999,10.2239166667,8.88624999999,9.06425,3.76766666667,5.0575,9.23291666667,4.8125,4.26533333333
560.58,7.30358333333,10.3891666667,9.05416666668,9.20475,3.82333333333,5.122,9.384,4.9275,4.32491666667
560.92,7.40175,10.5095833333,9.21358333334,9.33325,3.89716666667,5.17416666667,9.49841666666,5.0205,4.43791666667
561.26,7.44374999999,10.6191666667,9.33316666667,9.48291666667,3.93808333333,5.19575,9.61383333334,5.06116666667,4.46175
561.60,7.51175,10.7735,9.52583333331,9.60741666668,4.05125,5.28541666667,9.75308333333,5.14166666667,4.51125
561.94,7.54941666668,10.9091666667,9.54175000001,9.76125000002,4.02266666666,5.24808333333,9.82574999998,5.12491666667,4.47725
562.28,7.47608333334,10.8594166667,9.51516666668,9.67383333334,3.88708333333,5.12583333333,9.81916666668,5.01425,4.33475
562.62,7.56925,11.00325,9.60533333334,9.78774999998,4.00208333334,5.14416666667,9.91383333335,5.04458333333,4.37458333333
562.96,7.64116666666,11.12475,9.72166666666,9.98908333333,3.99275,5.16208333333,10.0640833333,5.06833333333,4.40616666667
563.30,7.71641666667,11.2603333333,9.78491666665,10.1471666667,4.01608333333,5.13116666667,10.1323333333,5.03266666666,4.39716666667
563.64,7.68775,11.3141666666,9.80899999999,10.217,3.98658333333,5.08183333333,10.1893333333,4.99408333333,4.35216666667
563.99,7.65808333334,11.41325,9.73775000001,10.2081666667,3.90983333333,4.99258333334,10.15625,4.92083333333,4.25116666667
564.33,7.58708333334,11.4756666667,9.75900000001,10.2900833334,3.86925,4.92783333333,10.1735833333,4.81141666667,4.19041666666
564.67,7.72675000001,11.6705,9.86966666667,10.4831666667,3.93166666667,4.98583333333,10.3190833333,4.90816666667,4.20291666667
565.01,7.84683333334,11.8681666667,9.96558333334,10.5993333333,4.03325,5.07216666667,10.4504166667,4.9575,4.26458333333
565.35,7.85866666668,11.9105,9.96025,10.6265,3.97008333333,4.996,10.4649166667,4.89608333333,4.19333333334
565.69,7.90066666667,11.9719166667,10.0573333333,10.7150833334,3.99233333333,4.99908333334,10.5655833333,4.94475,4.19616666667
566.03,7.99358333332,12.0796666667,10.146,10.8466666667,4.0565,5.01991666666,10.6259166667,4.953,4.228
566.37,8.08141666666,12.187,10.2453333333,10.9496666667,4.09925,5.04866666667,10.7365833333,4.95783333334,4.22766666666
566.71,8.08791666667,12.23575,10.2536666667,10.8878333333,4.06508333333,4.96408333334,10.7058333333,4.86816666667,4.15266666667
567.05,8.21575000001,12.39325,10.43175,11.0056666667,4.14783333333,5.04958333333,10.81975,4.91425,4.20008333333
567.39,8.40566666667,12.5696666667,10.6124166667,11.1241666666,4.20691666667,5.1175,10.9551666667,4.99591666666,4.27733333333
567.73,8.49391666666,12.6464166667,10.7341666667,11.206,4.23858333333,5.1195,10.9990833333,5.02341666667,4.27508333333
568.07,8.51191666666,12.6768333333,10.7645,11.2051666667,4.20833333334,5.071,11.0265833333,4.97258333333,4.2135
568.41,8.58574999999,12.7784166667,10.81775,11.2705,4.26691666666,5.05941666667,11.12575,4.93666666667,4.21308333333
568.75,8.74999999999,12.9505833333,10.96975,11.4238333333,4.3175,5.07308333334,11.24425,4.963,4.23275
569.09,8.84641666667,13.075,11.07,11.5506666667,4.33683333333,5.07191666667,11.34575,4.94816666667,4.24875
569.43,9.01150000001,13.3015833333,11.2356666667,11.7150833333,4.4535,5.11125,11.483,4.933,4.30383333333
569.77,9.12733333332,13.5898333333,11.37025,11.8419166667,4.52891666667,5.15516666667,11.6759166667,5.01716666667,4.35441666667
570.11,9.31466666667,13.7360833333,11.5539166667,12.01925,4.53441666666,5.17325,11.8195,5.05533333333,4.3985
570.45,9.38333333334,13.8325,11.6183333333,12.1208333333,4.59908333333,5.13375,11.9066666667,5.0725,4.39133333333
570.79,9.51908333332,14.07875,11.779,12.325,4.68558333333,5.15341666667,12.10075,5.16941666667,4.45783333333
571.13,9.60774999999,14.3085,11.865,12.47325,4.77783333333,5.20958333333,12.2478333334,5.21275,4.47541666667
571.47,9.77149999998,14.56625,12.0948333333,12.6885,4.91458333333,5.28075,12.475,5.27466666667,4.58433333333
571.81,10.0625,14.8649166667,12.3015,12.9519166667,5.0885,5.37275,12.7155833333,5.39758333333,4.72841666666
572.15,10.1745833333,15.01475,12.4293333333,13.03525,5.08475,5.35416666666,12.786,5.38183333333,4.7035
572.49,10.2606666667,15.1648333333,12.5611666667,13.1735,5.12783333334,5.32366666667,12.9455,5.39283333333,4.71616666666
572.83,10.4239166667,15.4096666667,12.7685,13.3695,5.25775,5.41075,13.1599166667,5.44291666666,4.78525
573.17,10.5693333333,15.6595,12.92325,13.5278333333,5.32908333333,5.41175,13.2951666667,5.502,4.8225
573.51,10.7766666667,15.8731666667,13.1633333333,13.7856666667,5.46308333333,5.48783333333,13.4866666667,5.57566666667,4.8485
573.85,10.856,16.12525,13.29275,13.89975,5.54625,5.49025,13.6088333333,5.56808333333,4.81491666667
574.19,11.0991666667,16.4555,13.57175,14.15475,5.67475,5.64958333334,13.85525,5.68575,4.89683333333
574.53,11.21225,16.6143333334,13.66875,14.2480833333,5.74166666667,5.672,13.9496666666,5.67658333333,4.869
574.87,11.3443333333,16.7518333333,13.81325,14.36825,5.77291666667,5.59258333333,14.0176666667,5.61358333333,4.81083333333
575.21,11.50325,16.9385,13.95975,14.50975,5.79683333333,5.57908333334,14.1740833333,5.61833333333,4.76883333333
575.55,11.5219166667,17.0658333333,14.06525,14.5691666667,5.77341666667,5.52741666667,14.22975,5.56058333333,4.67058333333
575.89,11.6061666667,17.2175,14.1725833333,14.7184166667,5.81583333333,5.49808333333,14.3264166667,5.52008333333,4.62116666667
576.22,11.778,17.45625,14.319,14.87525,5.89408333333,5.56583333334,14.42125,5.50366666667,4.60041666666
576.56,12.06,17.8101666667,14.60575,15.1741666667,6.06883333333,5.60883333333,14.659,5.61566666667,4.70408333334
576.90,12.2729166667,18.06275,14.8456666667,15.3540833334,6.23833333334,5.73708333333,14.8693333333,5.65908333333,4.80208333334
577.24,12.408,18.2668333333,15.03125,15.5318333333,6.35383333333,5.75458333333,15.061,5.66733333333,4.89125
577.58,12.6681666667,18.5675833334,15.3084166667,15.83575,6.59875,5.85925,15.3256666667,5.77725,5.05875
577.92,12.90625,18.92175,15.5529166667,16.1245,6.82991666667,5.902,15.5764166666,5.77658333333,5.15808333333
578.26,13.1406666667,19.189,15.81375,16.3629166667,6.93741666667,5.91558333333,15.7635833333,5.79491666667,5.20958333333
578.60,13.5065,19.58675,16.13725,16.642,7.22533333333,6.08833333334,16.0365833334,5.97966666667,5.39883333334
578.94,13.7329166667,19.86375,16.3093333334,16.8170833333,7.40558333333,6.12466666667,16.1609166666,6.04725,5.44975
579.28,13.9194166667,20.1744166667,16.5535,17.064,7.573,6.11583333333,16.3313333333,6.05391666667,5.52841666667
579.61,14.18975,20.53325,16.8688333333,17.36475,7.77675,6.22816666667,16.5795833334,6.14791666667,5.64108333333
579.95,14.3891666667,20.87325,17.1851666667,17.6420833333,7.96700000001,6.28966666667,16.87425,6.25649999999,5.73791666666
580.29,14.5336666666,21.1069166667,17.4125833333,17.8124166667,8.09658333333,6.28075,16.9838333333,6.23591666667,5.7155
580.63,14.6335833333,21.3144166667,17.604,18.0,8.11583333333,6.21658333333,17.1354166667,6.19175000001,5.6415
580.97,14.7995833333,21.5519166667,17.6825,18.09675,8.19616666666,6.14608333333,17.1974166667,6.08866666667,5.5465
581.31,14.9945,21.8125,17.8684166666,18.3434166667,8.27550000001,6.119,17.36325,6.096,5.54475
581.65,15.0359166667,21.8945,17.9689166666,18.3814166667,8.21199999999,6.01533333333,17.3983333333,6.01516666667,5.39333333333
581.98,15.1208333333,22.1239166667,18.0975833334,18.5355833333,8.29350000001,5.95141666667,17.5544166667,5.9465,5.29091666667
582.32,15.1694166667,22.31525,18.2135833333,18.73875,8.34283333334,5.89216666667,17.7025,5.8425,5.22275
582.66,15.27675,22.5526666667,18.3585,18.9145,8.44733333333,5.874,17.8856666667,5.80733333333,5.22525
583.00,15.6745,22.9416666667,18.7013333333,19.2104166667,8.70691666667,6.02275,18.1776666667,5.99183333333,5.33741666666
583.34,15.8749166667,23.2729166667,18.9985833333,19.4485,8.86900000001,5.99408333333,18.42225,6.05858333334,5.377
583.68,16.0241666667,23.5128333333,19.1933333334,19.6290833333,8.97349999999,5.92225,18.5004166667,5.97991666667,5.31325
584.01,16.2285833333,23.795,19.4105833333,19.82425,9.14633333333,5.945,18.6944166667,5.94758333333,5.37158333333
584.35,16.55275,24.1069166667,19.6853333334,20.1345,9.39375,6.01575,18.9040833333,6.05958333333,5.47208333333
584.69,16.9395833333,24.64925,20.1424166667,20.5859166667,9.69833333334,6.203,19.2575833333,6.30525,5.669
585.03,17.10425,24.9436666667,20.3735,20.72825,9.80300000001,6.223,19.4198333333,6.22066666667,5.624
585.37,17.4483333333,25.4105833334,20.75725,21.03725,10.0664166667,6.31775,19.6803333333,6.266,5.73508333333
585.70,17.7178333333,25.75325,21.0685,21.29475,10.3348333333,6.44025,19.94075,6.31225,5.84675
586.04,17.812,26.0588333333,21.2455833333,21.438,10.4241666667,6.3165,20.1175,6.21775,5.71441666667
586.38,18.0666666667,26.4419166667,21.56925,21.678,10.5571666667,6.30508333334,20.35725,6.19133333333,5.6645
586.72,18.28,26.7739166666,21.7485,21.9216666667,10.71725,6.24558333333,20.6123333333,6.07283333333,5.61075
587.06,18.618,27.2226666666,22.0323333333,22.1655833333,10.9926666667,6.39675,20.90975,6.086,5.642
587.39,19.016,27.75,22.44675,22.5546666667,11.3166666667,6.51466666667,21.3039166667,6.27633333333,5.78483333333
587.73,19.3331666667,28.0635,22.6719166667,22.8155833333,11.5430833333,6.61658333333,21.49575,6.38516666667,5.8495
588.07,19.4484166667,28.3908333333,22.9071666667,22.9675833333,11.705,6.61516666667,21.7759166667,6.35125,5.80525
588.41,19.5745,28.5841666666,23.1731666667,23.0623333333,11.8308333333,6.55941666667,21.9504166667,6.21283333333,5.68558333333
588.74,19.7795,28.9094166667,23.4615833333,23.2749166667,12.0681666667,6.558,22.1696666667,6.32358333333,5.69433333333
589.08,19.895,29.1193333333,23.6174166667,23.3800833333,12.184,6.44,22.3395,6.26183333333,5.63475
589.42,20.1935833333,29.5729166667,24.0325,23.6893333333,12.4368333333,6.40541666667,22.61,6.26733333334,5.65966666667
589.76,20.5256666667,29.9210833334,24.4511666667,23.9164166667,12.6603333333,6.47516666667,22.8661666667,6.33016666666,5.81216666667
590.09,20.831,30.31175,24.7505833333,24.1234166667,13.0321666667,6.592,23.1564166667,6.45433333334,5.90541666667
590.43,21.14525,30.68525,25.1433333334,24.3643333333,13.3328333333,6.73691666667,23.43725,6.59825,5.99358333333
590.77,21.2664166667,30.9228333333,25.38975,24.5453333334,13.47675,6.61333333334,23.5685833333,6.50499999999,5.91325
591.11,21.3475833333,31.0351666667,25.5529166666,24.5438333334,13.5308333333,6.50108333333,23.5805833333,6.29816666666,5.75025
591.44,21.4393333333,31.3028333334,25.86225,24.655,13.6913333334,6.35875,23.754,6.18383333332,5.64208333334
591.78,21.8055,31.8081666667,26.3336666667,24.9240833333,13.9624166667,6.30316666667,24.0243333333,6.21491666666,5.678
592.12,22.00775,32.1379166667,26.5611666667,25.113,14.1729166667,6.33283333333,24.2343333333,6.21991666666,5.72166666667
592.46,22.2091666667,32.4086666666,26.7925,25.1966666667,14.3086666667,6.29483333333,24.3435833333,6.10325000001,5.6605
592.79,22.6066666666,32.88475,27.3268333333,25.57675,14.7120833333,6.42316666667,24.7090833333,6.18908333333,5.72808333333
593.13,22.7949166667,33.0860833333,27.4791666666,25.6754166667,14.9633333334,6.39983333333,24.8409166667,6.19433333333,5.65608333333
593.47,22.9489166666,33.4429166667,27.7419166667,25.871,15.168,6.33825,25.04125,6.10208333333,5.57916666667
593.80,23.1625833333,33.7758333334,28.01825,26.1496666667,15.3176666667,6.22166666666,25.19725,5.95733333334,5.50033333333
594.14,23.2461666667,34.0263333333,28.2013333333,26.2469166667,15.4289166667,6.07975,25.264,5.78033333333,5.3865
594.48,23.4945,34.34225,28.5116666667,26.4478333334,15.73375,6.0465,25.4343333334,5.84641666667,5.42141666667
594.81,23.806,34.7386666667,28.854,26.72925,16.0438333334,6.07808333333,25.8161666667,5.92058333333,5.47316666667
595.15,23.9601666667,35.028,29.036,26.8728333334,16.205,6.04291666667,25.9739166667,5.82958333333,5.29308333333
595.49,24.0426666667,35.1708333333,29.1506666667,26.9980833333,16.3711666667,6.01166666666,26.0215,5.7505,5.17441666667
595.82,24.43625,35.6013333333,29.576,27.3248333333,16.7278333333,6.10125,26.32325,5.89283333334,5.28275
596.16,24.7669166667,36.05775,30.0054166666,27.6910833334,17.11825,6.22491666667,26.6878333333,6.00424999999,5.41125
596.50,24.87775,36.3239166667,30.1185833334,27.8393333333,17.2453333334,6.12033333333,26.8686666667,5.92966666667,5.28241666667
596.83,25.08525,36.6443333333,30.4336666667,28.016,17.45175,6.09008333334,27.0706666667,5.92400000001,5.253
597.17,25.2815,36.8743333334,30.5930833333,28.19075,17.6989166667,6.08316666666,27.1333333333,5.92041666667,5.19266666666
597.51,25.48825,37.2378333333,30.9930833333,28.4140833333,17.9689166666,6.12841666667,27.3528333333,5.99324999999,5.23433333333
597.84,25.7644166667,37.541,31.3048333334,28.6735,18.2320833333,6.15625,27.5538333333,6.05516666666,5.22825
598.18,25.918,37.8244166667,31.5304166666,28.7893333334,18.4299166667,6.12858333333,27.7586666667,5.97858333333,5.13766666667
598.52,25.9948333334,38.0564166667,31.6720833333,28.8573333333,18.6429166667,5.99683333333,27.7648333333,5.89908333332,5.01325
598.85,26.3055,38.4404166667,32.009,29.13175,18.9616666667,6.01733333333,28.0811666667,6.00325000001,5.09791666667
599.19,26.54125,38.8210833334,32.3146666667,29.36275,19.309,5.945,28.2885,5.93775000001,5.07883333333
599.53,26.5193333333,38.89725,32.3653333333,29.3511666667,19.36375,5.60616666667,28.2833333334,5.61633333334,4.7555
599.86,26.6466666667,39.0945,32.6041666667,29.4814166667,19.59575,5.40183333333,28.3751666666,5.46025000001,4.56316666667
600.20,26.87525,39.3984166667,32.8965833334,29.5879166666,19.8881666667,5.44333333333,28.414,5.53591666667,4.64441666667
600.53,26.9389166667,39.7560833333,33.05225,29.7186666667,20.0469166667,5.32683333333,28.4626666667,5.38116666668,4.50958333333
600.87,27.0474166667,39.9344166667,33.3795,29.7381666667,20.272,5.23025,28.63375,5.26866666667,4.4205
601.21,27.2260833333,40.1405,33.6441666667,29.8335833333,20.4518333333,5.13425,28.8154166666,5.10908333332,4.28808333333
601.54,27.2528333333,40.3331666667,33.8731666667,29.8778333333,20.7111666667,5.09466666667,28.97825,5.05283333333,4.21216666667
