wavelength,Back_GeoConf,Belly_GeoConf,Breast_GeoConf,Crissum_GeoConf,Crown_GeoConf,DorTail_GeoConf,Patch10_GeoConf,Rump_GeoConf,Throat_GeoConf,WingTip_GeoConf
566.37,9.32333333334,10.3575,7.74893333333,11.1833333333,6.61533333333,9.23019999999,26.16,10.5623111111,8.8616,12.6208
566.71,9.31893333334,10.3682333333,7.7482,11.1660666667,6.60606666667,9.2384,26.1872,10.5863555556,8.86433333333,12.635
567.05,9.27673333333,10.3457333333,7.73206666667,11.1506,6.58866666667,9.19546666667,26.1904,10.5594666667,8.85506666667,12.6066
567.39,9.24833333333,10.3046333333,7.6932,11.1216,6.55826666667,9.17166666665,26.1511333333,10.5320666667,8.79986666667,12.5671333333
567.73,9.26719999999,10.3373,7.7164,11.1538666667,6.59453333333,9.21473333332,26.1777333333,10.5712222222,8.82819999999,12.6013333334
568.07,9.241,10.3052666667,7.71733333333,11.1406,6.5948,9.21880000002,26.1937333333,10.5549333333,8.83106666667,12.6016333333
568.41,9.27566666667,10.3227666667,7.7348,11.1712666667,6.63233333333,9.26406666667,26.1980666667,10.5921777778,8.85373333333,12.6105333333
568.75,9.30120000001,10.3588666667,7.77666666667,11.2084666667,6.6632,9.2976,26.2233333333,10.6190222222,8.88466666667,12.6494
569.09,9.27366666667,10.3330333333,7.769,11.2232,6.65746666666,9.30813333333,26.2082666667,10.6070666667,8.89039999999,12.6454
569.43,9.23453333333,10.3101666667,7.72493333333,11.1913333333,6.62913333333,9.25866666666,26.1838666667,10.5814888889,8.84460000001,12.6261666667
569.77,9.1848,10.2705666667,7.68466666667,11.1363333333,6.59133333333,9.19906666666,26.1464,10.5326888889,8.79033333333,12.5837
570.11,9.169,10.2515666667,7.65286666667,11.1188666667,6.57486666667,9.15986666667,26.1132666667,10.5031333333,8.777,12.5558666667
570.45,9.14186666667,10.2090333333,7.6416,11.1202,6.54446666667,9.13293333335,26.0681333333,10.4532666667,8.75933333333,12.5317
570.79,9.11273333334,10.1732,7.5994,11.0639333333,6.5064,9.10526666666,26.0270666667,10.3992444444,8.70986666667,12.4919333333
571.13,9.14173333333,10.2014333333,7.62866666667,11.0956666667,6.54753333333,9.14693333333,26.0809333333,10.4244,8.76293333334,12.5378333333
571.47,9.15646666666,10.2044666667,7.64033333333,11.0851333333,6.55053333333,9.15626666666,26.0715333333,10.3980666667,8.765,12.5392
571.81,9.18166666667,10.2568333333,7.6666,11.1287333333,6.57493333333,9.18886666667,26.0658666667,10.4174,8.7786,12.5651666667
572.15,9.14279999999,10.2130666667,7.62546666667,11.0772666667,6.51653333333,9.14026666665,26.0748666667,10.3579555555,8.73833333333,12.5511
572.49,9.12773333334,10.1849,7.61013333333,11.0413333333,6.49066666667,9.11313333334,26.0605333333,10.3278444445,8.7066,12.5257
572.83,9.09193333333,10.1569,7.5768,11.0282666667,6.45486666667,9.07133333333,26.0474,10.2850222222,8.65326666667,12.4699333333
573.17,9.09466666667,10.1491333333,7.56646666667,11.0398666667,6.4342,9.07713333334,26.0534666667,10.2813333333,8.662,12.4633
573.51,9.17166666666,10.2114,7.62933333333,11.1236,6.50506666667,9.14626666667,26.1287333333,10.3298,8.7166,12.5346
573.85,9.14559999999,10.1861333333,7.60573333333,11.0854666667,6.4674,9.12726666666,26.1146666667,10.2955333333,8.68346666667,12.5218666667
574.19,9.17913333334,10.2278,7.6244,11.1306666667,6.508,9.16046666665,26.1366666667,10.3269777778,8.71006666667,12.5659666667
574.53,9.17433333333,10.1963333333,7.62866666667,11.1243333333,6.50846666667,9.16433333333,26.1115333333,10.3152222222,8.69386666666,12.5602666667
574.87,9.1568,10.1964333333,7.61533333333,11.1028,6.48913333333,9.12186666667,26.1016666667,10.3086444445,8.663,12.5646666667
575.21,9.13113333333,10.1874666667,7.5874,11.0906,6.4688,9.07513333334,26.1112,10.3101777778,8.63513333333,12.5522
575.55,9.12393333333,10.1673,7.57313333333,11.0787333334,6.4474,9.0754,26.165,10.3071111111,8.6396,12.5719333333
575.89,9.14633333334,10.1960666667,7.609,11.0952,6.474,9.09113333333,26.1882,10.3398,8.66946666667,12.5856666667
576.22,9.18613333332,10.2404333333,7.6518,11.1453333333,6.49553333333,9.13966666667,26.2383333333,10.3762888889,8.72046666667,12.6449666667
576.56,9.24953333332,10.3183333333,7.7032,11.1827333333,6.548,9.18180000001,26.2852666667,10.4354666667,8.77766666667,12.7427666667
576.90,9.30553333332,10.3549,7.7572,11.2414,6.6076,9.23566666667,26.3561333333,10.4672222222,8.83626666667,12.7990333333
577.24,9.29553333333,10.361,7.74433333333,11.2217333333,6.60926666667,9.26139999999,26.3352666667,10.4696888889,8.83866666667,12.8109333333
577.58,9.34699999999,10.4317666667,7.8174,11.2881333333,6.68053333333,9.31146666667,26.3692,10.5277111111,8.89833333333,12.8721
577.92,9.39073333333,10.457,7.8442,11.2849333333,6.7008,9.33846666668,26.4278666667,10.5622,8.90433333333,12.9159333333
578.26,9.46913333334,10.5594,7.89426666667,11.3544,6.76353333333,9.38893333334,26.4872666667,10.6329333333,8.9826,13.0122666667
578.60,9.45800000001,10.5478666667,7.8864,11.3447333333,6.742,9.37479999999,26.4686,10.5848,8.95133333333,13.0003666667
578.94,9.4746,10.5660333333,7.89693333333,11.3693333333,6.74386666666,9.40893333335,26.4638,10.5726444444,8.96533333333,13.0213
579.28,9.4584,10.5624666667,7.89813333333,11.3511333333,6.74473333333,9.3622,26.4312,10.5182666667,8.953,12.9985333333
579.61,9.50393333333,10.6166,7.9224,11.4044666667,6.79366666667,9.40759999999,26.4414666667,10.5377111111,8.98493333333,13.0543
579.95,9.51426666667,10.6268,7.91766666667,11.3836,6.79926666666,9.41213333333,26.4132,10.5240222222,8.97046666667,13.0571666667
580.29,9.54520000001,10.6347,7.95273333333,11.4248666667,6.84406666667,9.44553333333,26.4541333333,10.5545555556,8.98706666667,13.1064666667
580.63,9.5002,10.5908666667,7.93673333333,11.3648,6.82893333333,9.42879999999,26.43,10.5316666667,8.9192,13.0956666667
580.97,9.49286666665,10.5698666667,7.93333333334,11.3428666667,6.79946666667,9.39213333334,26.4435333333,10.5166444445,8.92226666667,13.1070666667
581.31,9.50720000001,10.5704666667,7.93146666667,11.3367333333,6.8098,9.42533333334,26.4978,10.5178,8.9258,13.1333333333
581.65,9.55946666665,10.6273,7.99193333333,11.4262666667,6.88433333333,9.47306666667,26.5276666667,10.5387333333,8.98646666667,13.1697333333
581.98,9.55233333334,10.6394333333,8.0234,11.4432,6.91753333333,9.4968,26.594,10.5378666667,9.01866666667,13.2262666667
582.32,9.61480000001,10.7164333333,8.11426666666,11.5198666667,7.01953333333,9.59919999999,26.6741333333,10.6283111111,9.10246666666,13.3061
582.66,9.64780000001,10.7350666667,8.15086666667,11.5504666667,7.05706666667,9.6586,26.6849333333,10.6494,9.12986666666,13.3496
583.00,9.64000000001,10.7228333333,8.11073333333,11.5274666667,7.0402,9.66299999999,26.6672,10.6360888889,9.09633333333,13.3518
583.34,9.65920000001,10.7557,8.14386666667,11.5932666666,7.08466666667,9.69593333334,26.724,10.6701777778,9.13306666667,13.4163666667
583.68,9.63853333334,10.7309666667,8.1184,11.5864,7.09373333333,9.69466666665,26.7288,10.665,9.12333333333,13.4134
584.01,9.58719999999,10.6688333333,8.0698,11.5346666667,7.05046666667,9.65839999998,26.6512,10.6022444444,9.07166666667,13.3252
584.35,9.60386666667,10.7093333333,8.06026666667,11.5786666667,7.06206666667,9.64526666665,26.6494666667,10.6141333333,9.086,13.3626333333
584.69,9.59839999999,10.7073333333,8.0486,11.6043333333,7.09033333333,9.65926666666,26.6458,10.6088888889,9.0848,13.3556333333
585.03,9.62133333333,10.7116333333,8.0428,11.6532,7.10293333333,9.66546666666,26.6734,10.6388888889,9.09253333333,13.3785666667
585.37,9.63953333334,10.7173666667,8.04153333333,11.6347333333,7.1024,9.6664,26.7415333333,10.6623555556,9.0902,13.4169333333
585.70,9.68806666667,10.7463666667,8.06033333333,11.6623333333,7.12613333333,9.69186666665,26.759,10.6996,9.099,13.399
586.04,9.76666666667,10.7678,8.0878,11.7004,7.15973333334,9.7568,26.7984666667,10.7612666667,9.1708,13.4619333333
586.38,9.75786666666,10.7985,8.0678,11.7147333333,7.14833333333,9.73833333335,26.8352666667,10.7618666667,9.18473333333,13.4513666667
586.72,9.80653333333,10.8323,8.1062,11.7382666667,7.1974,9.79413333334,26.8964,10.8342222222,9.215,13.4991333333
587.06,9.77313333332,10.7878333333,8.05733333333,11.6498666667,7.15513333333,9.77453333334,26.8641333333,10.7965333333,9.1758,13.4728666667
587.39,9.73853333335,10.7815666667,8.04726666667,11.6212,7.1084,9.73579999999,26.8452666667,10.7558222222,9.15053333334,13.4426
587.73,9.80300000001,10.8413,8.10933333333,11.6672,7.1586,9.8036,26.9528666666,10.8254222222,9.23306666667,13.5587333333
588.07,9.83426666667,10.8468333333,8.14733333333,11.6866,7.16246666667,9.83473333335,27.0271333333,10.8532444444,9.26926666667,13.6002
588.41,9.83306666666,10.8526333333,8.13926666667,11.6922666667,7.15093333333,9.83993333333,27.0345333334,10.8561777778,9.25206666666,13.6096666667
588.74,9.8282,10.861,8.12046666667,11.6782,7.1294,9.81000000001,27.0314,10.848,9.24386666667,13.6263
589.08,9.84433333334,10.8991333333,8.1452,11.6876,7.15026666667,9.85533333335,27.0048,10.8840444444,9.26626666667,13.6568333333
589.42,9.8628,10.9346,8.17873333333,11.7231333333,7.16226666667,9.88486666667,27.0379333333,10.9262888889,9.27793333333,13.7271666667
589.76,9.84986666669,10.9160333333,8.1408,11.7272666667,7.132,9.85266666667,27.0244,10.8961111111,9.24573333333,13.7137333333
590.09,9.90999999999,10.9193,8.1818,11.7316666667,7.17226666667,9.89166666665,27.0514,10.9273777778,9.27459999999,13.7805666667
590.43,9.95033333333,10.954,8.25013333333,11.7638,7.22046666667,9.94313333334,27.0763333333,10.9670444444,9.31906666667,13.831
590.77,9.98146666667,10.9948666667,8.2886,11.8249333333,7.23346666667,9.96619999999,27.1003333333,11.0129777778,9.33606666667,13.8545
591.11,9.95653333333,10.9810666667,8.25113333333,11.8129333333,7.2256,9.93906666667,27.0756,10.9957333333,9.29833333332,13.8506666667
591.44,9.90926666665,10.9610666667,8.21353333333,11.7784666667,7.18273333333,9.91626666666,27.0602666667,10.9482666667,9.24366666667,13.7877666667
591.78,9.96720000001,11.0160666667,8.263,11.8023333333,7.24746666667,10.0016,27.0623333333,11.0188888889,9.29833333335,13.8168333333
592.12,9.97219999999,11.0372,8.30233333333,11.7944666667,7.22366666667,9.99486666665,27.0810666667,11.0243555556,9.31253333333,13.8317
592.46,9.97433333333,11.0272666667,8.34946666666,11.8076666667,7.27626666667,10.0519333333,27.0676,11.0469777778,9.32026666668,13.8294
592.79,9.91746666667,10.9689666667,8.26206666666,11.7586,7.19953333334,9.99080000001,27.0596666667,10.9724888889,9.25393333334,13.7754666667
593.13,9.92000000001,10.9887,8.24406666667,11.7674666667,7.19346666667,10.0284,27.0610666667,10.9568444445,9.25973333334,13.7375333333
593.47,9.91546666666,11.0067,8.2652,11.7496666667,7.1966,10.0152,27.0530666667,10.9569111111,9.25740000001,13.7200666666
593.80,9.86286666669,10.9908,8.23046666667,11.7514,7.17026666667,10.0080666667,27.0016,10.9400666667,9.23033333333,13.7115
594.14,9.83853333334,10.984,8.18326666667,11.7661333333,7.12793333333,9.97866666667,26.9812,10.9404888889,9.23520000001,13.6784666667
594.48,9.79326666667,10.9081666667,8.127,11.7232,7.0678,9.94353333334,26.9374666667,10.8882444444,9.18353333333,13.6379666667
594.81,9.87166666666,10.9273666667,8.18426666666,11.7735333333,7.1006,10.008,26.9746,10.9565333333,9.24079999999,13.6746666667
595.15,9.92186666667,10.9699,8.22293333333,11.8122,7.13493333333,10.0559333333,26.9781333333,11.0406444444,9.2704,13.7434333333
595.49,9.8588,10.9261,8.17846666667,11.7842666667,7.10266666667,9.99440000001,26.9306,10.9779777778,9.21080000001,13.7247
595.82,9.86386666667,10.9122666667,8.1402,11.8008666667,7.10633333333,9.9794,26.9136,10.9619111111,9.18866666667,13.7062333333
596.16,9.93600000001,10.968,8.17853333333,11.8316666667,7.12226666667,10.0101333333,26.9501333333,10.9934444444,9.25,13.7551333333
596.50,9.95813333333,10.9861,8.21013333333,11.8812,7.15966666667,10.0347333333,26.9666666667,11.0469333333,9.28546666666,13.7804666667
596.83,9.89746666667,10.9026,8.1648,11.8429333333,7.1052,9.9618,26.9064666667,11.0065777778,9.24013333334,13.7431333333
597.17,9.89193333333,10.9165666667,8.17193333333,11.861,7.097,9.97079999999,26.9143333333,11.0342,9.23466666667,13.7579333333
597.51,9.92553333333,10.9298333333,8.20386666667,11.8863333333,7.10993333333,9.9828,26.9686,11.0680222222,9.25273333333,13.7685
597.84,9.93206666665,10.9203333333,8.20946666667,11.8842666667,7.11573333333,9.98106666667,27.0093333333,11.0651111111,9.23513333333,13.7718666667
598.18,10.0111333333,11.0168666667,8.27813333333,11.9481333333,7.16486666667,10.0311333333,27.0477333333,11.1208666667,9.32006666667,13.8223
598.52,10.0184,11.0624,8.29693333333,11.9600666667,7.19233333333,10.0598,27.0612,11.1434444444,9.34279999999,13.8639
598.85,10.0297333333,11.0600333333,8.283,11.9722666667,7.1932,10.035,27.0672,11.1318666667,9.35546666667,13.8477666667
599.19,10.0904666667,11.1201333333,8.2894,12.0121333334,7.19406666667,10.0606666667,27.0806,11.1788,9.40679999999,13.8524333333
599.53,10.1773333333,11.1914333333,8.3828,12.0536666667,7.2634,10.1784666667,27.1738,11.3031555555,9.48473333332,13.9398666667
599.86,10.2033333333,11.2395,8.43173333333,12.1052666666,7.30726666667,10.2286666667,27.2134,11.3676888889,9.52706666665,13.9696
600.20,10.2516,11.292,8.4882,12.1508666666,7.32106666667,10.2818666667,27.263,11.4186666667,9.57326666665,14.0294333333
600.53,10.3368666667,11.3803666667,8.54913333334,12.1930666667,7.38513333333,10.3520666667,27.3344666667,11.4882888889,9.61546666667,14.1095666667
600.87,10.3750666667,11.3832,8.5518,12.2047333333,7.3982,10.3746,27.3228666667,11.4916666667,9.63799999999,14.1127666667
601.21,10.4009333333,11.4354666667,8.56406666667,12.2512,7.4186,10.424,27.3704666667,11.5317777778,9.64959999999,14.1393666667
601.54,10.4241333333,11.454,8.56866666667,12.2962,7.39666666667,10.4366666667,27.3341333333,11.5591333333,9.65333333333,14.1491666667
601.88,10.3902666667,11.4166333333,8.55706666667,12.3065333333,7.40573333333,10.4250666667,27.3530666667,11.5648888889,9.62206666665,14.1875
602.21,10.3969333333,11.4153,8.5658,12.3522,7.39833333333,10.4491333333,27.4223333333,11.5616222222,9.65633333333,14.2041666667
602.55,10.4264,11.4576333333,8.6092,12.3742,7.42473333334,10.4844666667,27.4390666667,11.5867111111,9.67866666666,14.24
602.88,10.4544666667,11.4789,8.6462,12.3968,7.46506666666,10.5037333333,27.4788,11.6306222222,9.67573333333,14.2772
603.22,10.4166,11.4439,8.6138,12.3928666667,7.43933333333,10.4558666667,27.4303333333,11.5869555555,9.64893333333,14.2552333333
603.56,10.3123333333,11.3466333333,8.50273333333,12.3234,7.3362,10.3715333333,27.3560666667,11.4762666667,9.52586666665,14.164
603.89,10.2312,11.2816333333,8.4466,12.2632,7.25586666667,10.2934666667,27.2640666667,11.4032888889,9.45186666667,14.0901
604.23,10.2244666667,11.2905,8.46073333333,12.2676,7.2512,10.3086666667,27.2363333333,11.4179555556,9.46860000001,14.0947333333
604.56,10.2031333333,11.2924666667,8.46193333333,12.2650666667,7.23833333333,10.2916,27.2865333333,11.4181555555,9.45560000001,14.1220333333
604.90,10.1532,11.2484,8.41986666667,12.2093333333,7.1824,10.2352,27.227,11.3834666667,9.41833333333,14.0844
605.23,10.103,11.212,8.38566666667,12.1432,7.13433333333,10.2044666667,27.1760666667,11.3318888889,9.38839999999,14.051
605.57,10.0899333333,11.1974,8.3702,12.0964,7.09646666666,10.1916,27.1287333333,11.3126222222,9.36753333334,13.9863333333
605.90,10.098,11.1918666667,8.35226666667,12.0691333333,7.08606666667,10.163,27.1005333333,11.3109111111,9.34386666667,13.9772333333
606.24,10.0198666667,11.1208333333,8.2816,12.0466,7.0112,10.122,27.0620666667,11.2437333333,9.29346666666,13.9256666667
606.58,9.95266666667,11.0645333333,8.25526666667,12.0089333333,6.94093333333,10.0677333333,27.0443333333,11.1936666667,9.25606666667,13.9004
606.91,9.97339999998,11.1232666667,8.28646666667,12.0500666667,6.96286666667,10.1008,27.0782666667,11.2211555555,9.27686666667,13.9327
607.25,10.0723333333,11.258,8.39906666667,12.1218,7.05426666667,10.1900666667,27.1804,11.3202444444,9.39073333333,14.0591666667
607.58,10.1390666667,11.2863666667,8.45833333333,12.1384666667,7.131,10.2688666667,27.2455333333,11.3882222222,9.46380000001,14.1317
607.92,10.106,11.2515333333,8.39973333333,12.1224666667,7.05893333333,10.2448,27.2345333333,11.3280666667,9.43046666667,14.1145333333
608.25,10.114,11.2829666667,8.4136,12.1386666667,7.0704,10.2955333333,27.2143333333,11.3362,9.47526666667,14.1145
608.59,10.1406666667,11.2876666666,8.44433333333,12.1519333333,7.09513333333,10.3454,27.2291333333,11.3403555556,9.49793333334,14.1205666667
608.92,10.1568666667,11.3095666667,8.45013333333,12.1541333333,7.1192,10.3856,27.2549333333,11.3584666667,9.52233333331,14.1478666667
609.26,10.1784,11.3681666667,8.4792,12.1997333333,7.1758,10.4578666667,27.2979333333,11.4158,9.55913333334,14.2184
609.59,10.1351333333,11.3511333333,8.4536,12.1812666667,7.16113333333,10.4753333333,27.2796,11.3941333333,9.54226666668,14.1733333333
609.93,10.0955333333,11.3353333333,8.43093333333,12.1284,7.15273333333,10.4668666667,27.2476,11.3541555556,9.5102,14.145
610.26,10.0894,11.3370666667,8.39986666667,12.11,7.15626666667,10.4769333333,27.2238666667,11.3189777778,9.50319999999,14.1289333333
610.60,10.015,11.2758666667,8.3104,12.0174,7.09173333333,10.4429333333,27.1406,11.2566222222,9.45373333333,14.0340666667
610.93,9.90306666667,11.1082,8.19013333333,11.9164,6.97486666667,10.338,27.0325333333,11.1650666667,9.35706666666,13.9069
611.27,9.90773333334,11.1709,8.19713333333,11.9628,7.0032,10.3652,27.0391333333,11.1831777778,9.38993333333,13.9201666667
611.60,10.0020666667,11.2945,8.33653333333,12.0844,7.16153333333,10.4799333333,27.1784,11.3127777778,9.51746666667,14.0333
611.93,10.0443333333,11.3211333333,8.35953333333,12.1257333333,7.22173333333,10.5307333333,27.1986666667,11.3364444444,9.53973333334,14.0673
612.27,10.0118,11.3315666667,8.35193333333,12.1138,7.24146666667,10.5187333333,27.1658,11.3428222222,9.55193333333,14.0827333333
612.60,10.0546666667,11.3806666667,8.40693333333,12.1828666667,7.307,10.5419333333,27.2198,11.3844666667,9.58086666667,14.1224666667
612.94,9.90546666667,11.2258,8.28926666666,12.0384,7.16166666667,10.3679333333,27.1128666667,11.2160222222,9.458,13.9651
613.27,9.92346666667,11.2313,8.3222,12.0325333333,7.18026666667,10.3535333333,27.1221333333,11.2159555556,9.45893333333,13.9837
613.61,9.95526666665,11.2874,8.36306666667,12.0515333333,7.21653333333,10.3680666667,27.168,11.2564666667,9.50153333334,14.0151666667
613.94,9.961,11.3166666667,8.3844,12.0444666667,7.21786666667,10.3786666667,27.175,11.2716444444,9.50526666667,14.0120333333
614.28,9.97286666666,11.3278333334,8.43586666667,12.0568,7.24673333333,10.3726666667,27.2431333333,11.2692222222,9.51199999999,14.0678333333
614.61,10.0456,11.4768,8.5342,12.1385333333,7.365,10.4599333333,27.2844,11.3559777778,9.59313333333,14.1518333333
614.94,10.0094666666,11.4611333333,8.499,12.0935333333,7.3078,10.38,27.2606,11.2923333333,9.50913333334,14.0946333333
615.28,9.8366,11.2642666667,8.32026666667,11.8653333333,7.13106666667,10.1890666667,27.0692,11.1134666667,9.2704,13.9091
615.61,9.81399999999,11.2272666667,8.28886666667,11.8161333333,7.0704,10.1402666667,27.0479333333,11.1120444444,9.22286666667,13.9156666667
615.95,9.84513333333,11.2594333333,8.32893333333,11.8488666667,7.07446666667,10.0984,27.0914666667,11.1023555555,9.21666666666,13.9521666667
616.28,9.79320000001,11.1955333333,8.30473333333,11.8085333333,7.01586666667,10.0270666667,27.0551333333,11.0291333333,9.14226666667,13.9138666667
616.61,9.93199999999,11.3458333333,8.40706666667,11.9709333333,7.13813333333,10.1626,27.177,11.1347555555,9.25486666666,14.0824666667
616.95,9.94473333333,11.3796,8.4278,12.0048666667,7.1224,10.1520666667,27.2066,11.1670222222,9.26719999999,14.1698666667
617.28,10.0094,11.3970333333,8.47246666667,12.0953333333,7.1438,10.2018666667,27.2630666667,11.2252666667,9.31313333333,14.2280333333
617.62,10.0352666667,11.4170333333,8.50753333333,12.1618,7.184,10.239,27.3349333333,11.2958,9.36753333333,14.2986
617.95,10.0758,11.4296333333,8.52606666667,12.209,7.19033333333,10.248,27.3501333333,11.3155777778,9.41193333333,14.3253
618.28,10.0606666667,11.3859,8.4672,12.1817333333,7.1328,10.2187333333,27.3459333333,11.2722666667,9.38853333334,14.3081333333
618.62,10.0450666667,11.3258,8.4122,12.1528,7.1052,10.2224,27.3189333333,11.2461333333,9.34653333334,14.2881333333
618.95,10.0630666667,11.3218333333,8.4174,12.1506666667,7.0844,10.2318,27.27,11.2207555555,9.38866666666,14.2807666667
619.28,9.99926666667,11.2545333333,8.36673333333,12.093,7.0446,10.1702666667,27.2370666667,11.1301333333,9.29833333333,14.2211666667
619.62,9.91073333334,11.1568333333,8.24273333333,12.0042,6.95846666667,10.0930666667,27.1570666667,11.0240444444,9.19639999999,14.1262666667
619.95,9.91366666666,11.2075,8.27653333333,12.0284666667,6.98893333333,10.1372,27.2143333333,11.0824222222,9.26346666667,14.1840666667
620.28,9.92686666667,11.1793,8.28426666667,12.0050666667,6.98906666667,10.1277333333,27.2489333333,11.1030222222,9.2716,14.1837
620.62,9.86680000001,11.1229333333,8.20866666667,11.9416,6.96486666667,10.0824,27.1653333333,11.0381111111,9.22173333333,14.1298666667
620.95,9.88686666665,11.1418333333,8.22766666667,11.8995333333,6.96153333333,10.0837333333,27.1698,11.0557777778,9.24386666667,14.1815666667
621.28,9.88113333335,11.1480333333,8.2384,11.9065333333,6.96726666667,10.0976666667,27.153,11.0512,9.22379999999,14.2191
621.62,9.93346666667,11.2445333333,8.28966666667,11.9554,7.03146666667,10.177,27.2154,11.0995333333,9.27573333333,14.2952666667
621.95,10.0039333334,11.2951666667,8.35133333334,12.0323333333,7.10086666667,10.2385333333,27.2623333333,11.1413555555,9.30400000001,14.3914666667
622.28,10.0295333333,11.3295666667,8.38713333333,12.054,7.14033333333,10.2452666667,27.2506666667,11.1360888889,9.37153333335,14.4514333333
622.62,10.0606666667,11.3735333333,8.3748,12.0994,7.14586666667,10.2544,27.3228,11.1680666667,9.39273333333,14.4862
622.95,10.0918666667,11.4253666666,8.40386666667,12.1382666667,7.1724,10.2733333333,27.3154,11.2103333333,9.46219999999,14.5266333333
623.28,10.1195333333,11.4493,8.45973333333,12.1687333333,7.20093333333,10.3475333333,27.3981333333,11.2588222222,9.50060000001,14.6267333333
623.62,10.027,11.3179666667,8.30633333333,12.0647333333,7.07213333333,10.2066,27.2433333333,11.0927555556,9.37286666666,14.5238
623.95,10.0256666667,11.3365,8.3314,12.0695333333,7.0908,10.2522666667,27.2252,11.0978444444,9.37386666665,14.5658
624.28,10.1028,11.3821666667,8.403,12.1295333333,7.14593333333,10.3488666667,27.3122,11.1739111111,9.45686666667,14.6259
624.62,10.0694,11.3709666667,8.37266666667,12.125,7.11913333333,10.3002,27.2245333334,11.1104444444,9.39839999999,14.5952
624.95,10.0856666667,11.3562333334,8.34166666667,12.126,7.10846666667,10.3136666667,27.2508666667,11.0781333333,9.41106666667,14.6031333333
625.28,10.0142,11.2375666667,8.27546666667,12.0177333333,7.0274,10.214,27.1554,10.9853555556,9.31640000001,14.5431
625.61,9.95060000001,11.2173333333,8.21946666667,11.9488,6.964,10.1520666667,27.1628,10.9389777778,9.27633333332,14.5132333333
625.95,9.96619999999,11.2441,8.26966666667,12.0122,6.9944,10.2179333333,27.2650666667,11.0112888889,9.28633333333,14.5489333333
626.28,9.94933333334,11.2385333333,8.28126666667,12.0364,7.00786666667,10.2380666667,27.2418666667,10.9956,9.27473333333,14.5727
626.61,9.94293333333,11.2676,8.27306666667,12.0132,6.99046666667,10.2452666667,27.2752666667,10.9587555555,9.27519999999,14.5960333334
626.94,9.9494,11.2320333333,8.2478,12.0146666667,6.97826666667,10.2106666667,27.2795333333,10.9336,9.27639999999,14.5693
627.28,10.0162666667,11.3259666667,8.3304,12.0779333333,7.04,10.2894,27.3438666667,11.0128222222,9.32653333333,14.6437333333
627.61,10.028,11.3199666667,8.31766666667,12.1040666667,7.02126666667,10.2829333333,27.3514,11.0112222222,9.32853333334,14.6239666667
627.94,9.98660000002,11.3052333333,8.27866666667,12.1284,6.98686666667,10.2369333333,27.3026666667,10.9803111111,9.27346666669,14.5804333333
628.27,10.0574666667,11.3575666667,8.3472,12.2183333333,7.05973333333,10.2942,27.4341333333,11.0699555556,9.34726666666,14.6527
628.61,10.0143333333,11.3193666667,8.35653333333,12.1950666667,7.01753333333,10.2614666667,27.4122,11.0499333333,9.31393333334,14.6055666667
628.94,10.0322666667,11.3567,8.36626666667,12.2619333334,7.03806666667,10.2648,27.4196666667,11.0736222222,9.30799999999,14.6336
629.27,10.0076666667,11.3149666667,8.36726666667,12.2556666667,7.008,10.2879333333,27.4014,11.0562666667,9.30566666666,14.6172
629.60,9.99213333334,11.2832,8.33313333333,12.2035333333,6.92746666667,10.2379333333,27.3424,11.0081333333,9.27193333332,14.5906333333
629.94,9.97413333332,11.2504666667,8.33146666667,12.1902666667,6.92413333333,10.2283333333,27.368,11.0289777778,9.28126666667,14.6174
630.27,9.99940000001,11.2210333333,8.34006666667,12.2344666667,6.93873333333,10.2813333333,27.3634,11.0780222222,9.25500000001,14.607
630.60,10.1134,11.3577333333,8.47746666666,12.3422666667,7.0576,10.3955333333,27.4466,11.2030444444,9.36113333335,14.7059333333
630.93,10.209,11.4033,8.53506666667,12.4131333333,7.1494,10.5118666667,27.5626666667,11.3467333333,9.49146666667,14.7803666667
631.26,10.2122,11.3856666667,8.5136,12.4213333333,7.11833333333,10.5062666667,27.5675333333,11.3305777778,9.49426666667,14.8114
631.60,10.1829333333,11.3426666667,8.5356,12.3319333333,7.07533333333,10.5154666667,27.5486,11.2750444444,9.4542,14.8193
631.93,10.1436666667,11.2835333333,8.47993333333,12.2721333333,7.02166666667,10.4993333333,27.5111333334,11.2711111111,9.39426666665,14.7852666667
632.26,10.1598,11.3291666666,8.45633333333,12.2888666667,7.02666666667,10.5126666667,27.4932666667,11.2707111111,9.39393333333,14.8224
632.59,10.1406666667,11.2825,8.42753333333,12.2835333333,6.9888,10.5469333333,27.5362,11.2645333333,9.41040000001,14.8110666667
632.92,10.1129333333,11.1944666667,8.3724,12.2491333333,6.95633333333,10.5062666667,27.4755333333,11.2256444445,9.31673333333,14.7359666667
633.26,10.1856,11.2644,8.40766666667,12.3442,7.06726666667,10.5664,27.5498666667,11.2795111111,9.41953333333,14.8487666667
633.59,10.2684666667,11.3407666667,8.45293333333,12.4074666666,7.1222,10.6352,27.6394,11.3617111111,9.47133333335,14.9043333333
633.92,10.2282,11.3176333333,8.42553333334,12.4297333333,7.1078,10.5881333333,27.6444,11.3639777778,9.4894,14.9094666667
634.25,10.1494666667,11.2365666667,8.30946666667,12.349,7.00433333333,10.5431333333,27.5426,11.2817111111,9.40519999999,14.8352666667
634.58,10.0693333333,11.1688,8.24286666667,12.3102666667,6.93186666667,10.4598666667,27.4862666667,11.1792222222,9.30386666666,14.8050666667
