wavelength,Back_SicLuam,Belly_SicLuam,Breast_SicLuam,Crissum_SicLuam,Crown_SicLuam,DorTail_SicLuam,Patch10_SicLuam,Rump_SicLuam,Throat_SicLuam,WingTip_SicLuam
556.14,21.3981333334,46.8354666667,37.4047333333,39.3763272727,19.3275333333,11.729,39.3464666667,30.8490666667,31.2881333333,11.0208
556.48,21.4012666667,46.8770666667,37.4140333333,39.4127909091,19.3487333333,11.7414,39.3735666667,30.8773,31.3124,11.0442666667
556.82,21.4331333333,46.9598666667,37.4673666667,39.4413090909,19.3678,11.7893333333,39.4190666667,30.9127666667,31.3401333333,11.0651333333
557.16,21.4774,47.0670666667,37.5233666667,39.4978393939,19.4114,11.8216,39.4609666667,30.9721666667,31.3827333333,11.1132666667
557.50,21.4922666667,47.1352,37.5545666667,39.5191484849,19.4235333333,11.8180666667,39.4643333333,31.0002666667,31.4016666667,11.1418666667
557.85,21.501,47.1425333333,37.555,39.5073363636,19.4331333333,11.8124666667,39.4452333333,30.9967666667,31.4233,11.1197333333
558.19,21.477,47.1631333333,37.5532,39.5051818182,19.4023333333,11.8039333333,39.4327666667,30.9737333333,31.4053,11.1035333333
558.53,21.433,47.1118,37.5465333333,39.4943363636,19.3512666667,11.7604666667,39.4018333333,30.9482333333,31.3494,11.0599333333
558.87,21.4202,47.1262666667,37.5323666667,39.4981212121,19.3418666667,11.7294,39.3975333333,30.9418666667,31.3149333334,11.064
559.21,21.3988666667,47.1206,37.4628,39.4717363636,19.291,11.6831333333,39.3574,30.8956,31.2275333333,11.0146
559.55,21.4466666667,47.1837333333,37.5314,39.5193545454,19.3146666667,11.7406666667,39.3612,30.9641,31.256,11.0662
559.89,21.4687333333,47.2707333333,37.5337333333,39.5853,19.3463333333,11.7652,39.415,30.9959,31.2816,11.0958666667
560.23,21.5327333333,47.3656666667,37.5956666667,39.6613060606,19.4010666667,11.7952,39.4848333333,31.0410333333,31.3356666667,11.1354
560.58,21.6003333333,47.4871333333,37.6715333333,39.7723242424,19.4537333333,11.8231333333,39.5787,31.1129,31.3965333333,11.1536
560.92,21.6044666667,47.497,37.6437,39.7946545455,19.4713333333,11.8298,39.6056666667,31.1073666667,31.3849,11.1776
561.26,21.6068,47.4864,37.6248333333,39.8187393939,19.4498666667,11.8224666667,39.6225333333,31.0975,31.3795,11.1298
561.60,21.6468666667,47.5904666667,37.6835,39.9303757576,19.504,11.8821333333,39.7066666667,31.1691,31.4357333333,11.1656
561.94,21.7008666667,47.6745333333,37.7235666667,40.0185575758,19.5773333333,11.9024,39.8015333333,31.2479,31.4784,11.2293333333
562.28,21.7674,47.83,37.7785333333,40.146839394,19.6682666667,11.9636666667,39.9141333333,31.3367666667,31.5628666667,11.2836666667
562.62,21.8085333333,47.8893333333,37.8247,40.2089212121,19.7021333333,11.9984,39.9558,31.3788,31.6023333333,11.3251333333
562.96,21.8276,47.9639333333,37.8748,40.2634181818,19.7412,12.0194666667,39.9952,31.4343,31.6278333333,11.3416
563.30,21.8591333333,48.0229333333,37.9101,40.3387272727,19.7673333333,12.0362,40.0516666667,31.4592333333,31.6561666667,11.3513333333
563.64,21.8752666667,48.0869333333,37.9389666667,40.3636424242,19.7702,12.0275333333,40.0714666667,31.5142666667,31.7098,11.3490666667
563.99,21.8536666667,48.1084,37.8936333333,40.3820181818,19.7413333333,12.0000666667,40.0236,31.5081666667,31.7156333333,11.3231333333
564.33,21.8613333333,48.1673333333,37.9290333333,40.407269697,19.783,12.0110666667,40.0343333333,31.5575333333,31.7377333333,11.3422
564.67,21.8891333333,48.2657333333,38.0311666667,40.4856181818,19.8006666667,12.0306666667,40.0697666667,31.6508333333,31.7814333333,11.3326
565.01,21.923,48.3134,38.0303333333,40.5235909091,19.8302666667,12.0482666667,40.0559333333,31.6762,31.7831,11.359
565.35,21.8991333333,48.3164,38.0649666667,40.5323363636,19.8138,11.9914,40.0538666667,31.6616333333,31.7668,11.3364
565.69,21.9367333333,48.4161333333,38.1336666667,40.5840030303,19.8348,12.0328666667,40.0980666667,31.7033,31.799,11.3298
566.03,22.04,48.5786666667,38.2891666667,40.7378242424,19.9221333333,12.0926,40.2288,31.8179333333,31.9262,11.4105333333
566.37,22.0148,48.6119333333,38.2854333333,40.7506636364,19.8872666667,12.0645333334,40.2408333333,31.7998,31.8989333333,11.3479333333
566.71,22.0040666667,48.6380666667,38.2995666667,40.7641363636,19.8429333333,12.0280666667,40.2557,31.8024333333,31.8951333333,11.3364
567.05,21.9698666667,48.6932,38.3021666667,40.7534060606,19.843,12.0221333333,40.2512,31.7983,31.8675,11.3194
567.39,21.9730666667,48.7226666667,38.3349666667,40.7964515152,19.8612,12.0371333333,40.2779333333,31.8140666667,31.8750666667,11.3209333333
567.73,21.9640666667,48.7506,38.4069,40.8121242424,19.8714666667,12.0491333333,40.2977666667,31.8376,31.8618333333,11.3170666667
568.07,21.9514,48.7864666667,38.4156333333,40.8476,19.8331333333,12.0409333333,40.3108666667,31.8236,31.8762333333,11.3023333333
568.41,21.912,48.787,38.3725,40.8219666667,19.8054666667,12.0328666667,40.2866,31.7965666667,31.8596,11.2807333333
568.75,21.9052666667,48.8499333333,38.4277666667,40.8571818182,19.805,12.0156,40.3239,31.8093,31.8969,11.2676666667
569.09,21.927,48.9483333333,38.4630666667,40.9092818182,19.7933333333,12.0318666667,40.3376333333,31.8456666667,31.9397,11.2867333333
569.43,21.8818,48.9376666666,38.4211666667,40.9337969697,19.7654666667,11.9854,40.315,31.8122666667,31.9079666667,11.2555333333
569.77,21.7717333333,48.8468666667,38.2660666667,40.8081424242,19.6673333333,11.9224666667,40.1885333333,31.7152,31.7551,11.1677333333
570.11,21.8563333333,48.9486666667,38.3601,40.891169697,19.7553333333,11.9881333333,40.2648666667,31.8335666667,31.8224,11.2560666667
570.45,21.8596666667,48.9826,38.3861,40.9562242424,19.7807333333,12.0328666667,40.2766666667,31.8691,31.8395,11.2644
570.79,21.8719333333,48.9916,38.3890333333,40.9787454545,19.7816666667,12.0246666667,40.2996333333,31.8692666667,31.8437333333,11.2877333333
571.13,21.9126,49.0675333333,38.4543666667,41.0635545455,19.8043333333,12.0483333333,40.3524,31.91,31.8839333333,11.3116
571.47,21.9861333333,49.1542666667,38.5082666667,41.1504939394,19.8729333333,12.0998666667,40.4536666667,31.9959,31.9510333333,11.3837333333
571.81,21.9985333333,49.2052,38.5368666667,41.2158090909,19.9189333333,12.1213333333,40.5037666667,32.0235666667,31.9674666667,11.4072666667
572.15,22.0782,49.2918666667,38.6089666667,41.3349,19.9906666667,12.1647333333,40.5657666667,32.0989,32.0087666667,11.4384666667
572.49,22.1466,49.3702,38.6948666667,41.4393878788,20.0592,12.2308,40.6689,32.1827666667,32.0614333333,11.5242
572.83,22.1874,49.367,38.6686,41.4539575757,20.1130666667,12.2822666666,40.6908,32.2284666667,32.0667,11.5795333333
573.17,22.2434666667,49.4435333333,38.7615666667,41.5224030303,20.1475333333,12.3322,40.7582333333,32.2884,32.1477666667,11.6250666667
573.51,22.2822,49.4947333333,38.8674666667,41.5854636364,20.1891333333,12.3652666667,40.8349666667,32.3643666667,32.2096666667,11.6622
573.85,22.245,49.4506,38.8146666667,41.584469697,20.1625333333,12.3355333333,40.7834,32.3166333333,32.1755,11.6372
574.19,22.2528666667,49.4844666667,38.8446,41.5861212121,20.1850666667,12.3474,40.8057333333,32.3461666667,32.1928666667,11.6657333333
574.53,22.2828,49.5230666667,38.8547333333,41.6446181818,20.2144666667,12.3539333333,40.8280333333,32.3928666667,32.2290666667,11.6831333333
574.87,22.2820666667,49.5249333333,38.8575,41.6337939394,20.2205333333,12.3543333333,40.8180666667,32.4072,32.2219333333,11.6567333333
575.21,22.269,49.5536,38.8706333333,41.6492666667,20.1976,12.3578666667,40.8048333333,32.3913333333,32.2337666667,11.6640666667
575.55,22.2817333333,49.5506,38.8840333333,41.6638060606,20.1714666667,12.3561333333,40.7881333333,32.3934666667,32.2154666667,11.656
575.89,22.2921333333,49.5954666667,38.924,41.7070515151,20.1880666667,12.3612666667,40.8577,32.4136666667,32.2437,11.7293333333
576.22,22.2802,49.6274666667,38.9171,41.7521212121,20.2068666667,12.3742,40.8887,32.441,32.2906666667,11.7556
576.56,22.2990666667,49.7088,39.0153666667,41.8527454545,20.2220666667,12.4045333333,40.9397333333,32.4749333333,32.3227666667,11.7482666667
576.90,22.3168666667,49.7553333333,39.0749666667,41.9196818182,20.2542666667,12.4515333333,40.9612666667,32.5201333333,32.3686666667,11.8051333333
577.24,22.3182666667,49.8329333333,39.0602,41.9821181818,20.252,12.4506,40.9582666667,32.5279666667,32.3989333333,11.7968
577.58,22.3868666667,49.9758,39.1818666667,42.0958666667,20.2967333333,12.5250666667,41.0975,32.6204333333,32.4744,11.8508
577.92,22.4372,50.0595333333,39.2131666667,42.2144,20.3174,12.5590666667,41.1636,32.6475333334,32.5124666667,11.8839333333
578.26,22.5148,50.126,39.2792,42.3013151515,20.3754,12.6436,41.2787333333,32.7148666667,32.5692,11.9284666667
578.60,22.5105333333,50.1688666666,39.3112333333,42.3715363636,20.4063333333,12.6652,41.3039666667,32.7373333333,32.6025,11.9682
578.94,22.5306666667,50.232,39.3201333333,42.4583333333,20.4299333333,12.6856666667,41.3468333333,32.7774,32.6336333333,11.9398666667
579.28,22.5538666667,50.3038,39.3510666667,42.5208636364,20.4812,12.7012,41.4031666667,32.84,32.7004,11.9456
579.61,22.5629333333,50.3127333333,39.3669333333,42.5159454545,20.4754666667,12.7363333333,41.3996333333,32.8202,32.7062333333,11.9498666667
579.95,22.613,50.3211333333,39.3575,42.4884909091,20.4860666667,12.7732666666,41.381,32.8585333333,32.7077333333,11.9605333333
580.29,22.643,50.3684666666,39.3503333333,42.5067212121,20.5262,12.7912666667,41.4172333333,32.9123,32.7563,12.0379333333
580.63,22.6152666667,50.3248,39.2562666667,42.4635121212,20.4741333333,12.7505333333,41.3764333333,32.8668,32.6789666667,11.986
580.97,22.6448,50.3198666667,39.2883,42.5061575758,20.4994,12.7614,41.4041333333,32.8568333333,32.6587333333,12.0323333333
581.31,22.638,50.3444,39.3136333333,42.5374939394,20.5027333333,12.7659333333,41.3798333333,32.8591333333,32.6783666666,12.0223333333
581.65,22.619,50.3304666667,39.3152666667,42.5104030303,20.5089333333,12.7609333333,41.3826333333,32.8773333333,32.6508333333,12.0158
581.98,22.5924666667,50.411,39.3657666667,42.5644454545,20.4805333333,12.7496666667,41.3894,32.9158666667,32.672,11.9910666667
582.32,22.6397333333,50.5262,39.4049,42.6525030303,20.4832666667,12.7767333334,41.4662333333,32.9457333333,32.6982333333,12.0378
582.66,22.6589333333,50.532,39.4570666667,42.6523545455,20.4874,12.7907333333,41.4625333333,32.9566,32.6738666667,12.0736
583.00,22.6668,50.6141333333,39.4898,42.7301848485,20.4726666667,12.7962666667,41.5211,32.9843333333,32.6980666667,12.1126
583.34,22.6124666667,50.572,39.4071666667,42.6914,20.4000666667,12.7397333333,41.4361666667,32.9650333333,32.6423,12.0132666667
583.68,22.5922666667,50.6388666666,39.4587333333,42.742169697,20.3516,12.6910666667,41.4478,32.9315666667,32.6043333333,11.9728
584.01,22.5453333333,50.5708,39.4285,42.7169787879,20.3079333333,12.653,41.3954333333,32.8139333333,32.5352333333,11.9014666667
584.35,22.6604666667,50.7028666666,39.6013666667,42.8494363636,20.4426,12.7393333333,41.5602,32.9355666667,32.6294,11.9759333333
584.69,22.7468666667,50.7478666667,39.6262333333,42.9211060606,20.515,12.8437333333,41.6158,33.0243333333,32.7255333333,12.0516
585.03,22.7623333333,50.8332666667,39.6455333333,42.9744909091,20.5325333334,12.8721333333,41.6670333333,33.0783333333,32.7704666667,12.102
585.37,22.8384,50.9218666667,39.7007,43.0514151515,20.6115333333,12.9474666667,41.7214,33.1407333333,32.8573666667,12.1425333333
585.70,22.8144666667,50.9016666667,39.6675,43.0226878788,20.6039333333,12.9439333333,41.6718,33.0750666667,32.8278333333,12.1423333333
586.04,22.8265333333,50.8714666666,39.6499,43.0225454546,20.6473333333,12.9739333333,41.6866666667,33.1101333333,32.8248666667,12.1508
586.38,22.851,50.925,39.6784333333,43.0747333333,20.6728666667,12.9806,41.7504333333,33.1519,32.8578,12.1786
586.72,22.9967333333,51.0134666667,39.8110333333,43.1655787879,20.8552,13.1311333333,41.882,33.3042666667,32.975,12.3062666667
587.06,22.9924666666,51.0834,39.8242666667,43.2372,20.8302,13.1040666667,41.9011,33.2879666667,32.9778,12.2835333333
587.39,23.0161333333,51.161,39.9025666667,43.2853242424,20.888,13.1558,41.9559,33.3851333333,33.0299666667,12.2982
587.73,23.079,51.2732,39.9673333333,43.4046636364,20.935,13.2155333333,42.0072,33.5084,33.1118,12.3497333333
588.07,23.0085333333,51.1773333333,39.8536,43.3163545455,20.8753333333,13.1644666667,41.8876,33.4402333333,33.0435,12.3134666667
588.41,22.9888,51.234,39.9129333333,43.3337787879,20.8696,13.1332666667,41.9286666667,33.4641333333,33.0723333333,12.2991333333
588.74,22.9984,51.189,39.8833,43.3307909091,20.8965333333,13.128,41.9309666667,33.4792333334,33.0629,12.298
589.08,23.0418666667,51.2586,39.93,43.3818424242,20.8932,13.1086,42.0034333333,33.5126666667,33.1377666667,12.3421333333
589.42,23.1005333333,51.2904666667,39.9696333333,43.4602363636,20.9634666667,13.1762666667,42.0712333333,33.5843333333,33.2098333333,12.3987333333
589.76,23.1346,51.3452666667,40.0347666667,43.4884121212,20.9526,13.1864666667,42.0763666667,33.6230666667,33.2194,12.4244
590.09,23.1832,51.4305333333,40.1017,43.5835909091,20.9988,13.2641333333,42.1307,33.6853,33.2901333333,12.5030666667
590.43,23.0790666667,51.3740666667,39.9945666667,43.5519121212,20.8901333333,13.1873333333,42.0395333333,33.6115333333,33.2108,12.4111333333
590.77,23.1368,51.4029333333,40.0545666667,43.598,21.0136666667,13.2880666667,42.1082666667,33.6922,33.2858666667,12.5220666667
591.11,23.1346666666,51.426,40.0422,43.6279606061,21.0088,13.3101333333,42.1364,33.6862,33.2956333333,12.5142666667
591.44,23.0886,51.3847333333,39.9546666667,43.5744757576,20.9526666667,13.2504,42.0815,33.6229,33.2378,12.4746
591.78,23.1154666667,51.4914,40.0263333333,43.6720878788,20.9776666667,13.3115333333,42.1376666667,33.6865333333,33.2786333333,12.5012
592.12,23.035,51.3911333333,39.8973333333,43.5944242424,20.8846,13.2542666667,42.0305,33.6105333333,33.1555666667,12.419
592.46,23.0654666667,51.4599333333,39.9791666667,43.6549515152,20.894,13.2603333333,42.0775333333,33.6326333333,33.1904333334,12.4112
592.79,22.9758,51.4103333333,39.9291333333,43.6290454545,20.8415333333,13.2032666667,41.9898,33.5636666667,33.0964666667,12.3065333333
593.13,22.9544666667,51.3877333333,39.9207,43.5830515152,20.7993333333,13.1551333333,42.0124333333,33.5467666667,33.0342666667,12.3236666667
593.47,22.9142666667,51.2942,39.8017333333,43.5399303031,20.7878,13.1504666667,41.9643666667,33.5134666667,32.9777333333,12.3321333333
593.80,22.922,51.2506,39.8144,43.4949787879,20.7924666667,13.1252666667,41.9324666667,33.5127,32.9381333333,12.2705333333
594.14,22.9808666667,51.3621333333,39.9034,43.5597818182,20.8062,13.1020666667,41.9710666667,33.5463,32.9633666667,12.2845333333
594.48,23.0130666667,51.4726,39.9681666667,43.6114666667,20.8073333333,13.0614666667,41.9930666667,33.5882666667,32.9549666667,12.2768666667
594.81,23.0448,51.4814,40.0063333333,43.6488030303,20.8596,13.0754,41.9901,33.6407,32.9861666667,12.3555333333
595.15,23.1359333333,51.6459333333,40.1365333333,43.7889333333,20.9529333333,13.1357333333,42.1455666667,33.7931,33.1068333333,12.4137333333
595.49,23.1018666667,51.6631333333,40.084,43.7897575757,20.9285333334,13.0844,42.1193333333,33.787,33.1208666667,12.3683333333
595.82,23.1722,51.7442,40.1549,43.8880575758,20.9791333333,13.1206666666,42.1619666667,33.8615,33.2035,12.4248
596.16,23.1464,51.7114666667,40.1246666667,43.8640515151,20.9535333333,13.1081333334,42.1294666667,33.8294333333,33.1577,12.4196666667
596.50,23.166,51.7158666667,40.1169,43.8647151515,20.9405333334,13.1294,42.1337333333,33.8511333333,33.1517,12.4424
596.83,23.1538666667,51.7386,40.1202333333,43.9046515152,20.9361333333,13.1282,42.0932333333,33.8685666667,33.1722333333,12.4224
597.17,23.1571333333,51.7906666667,40.1497666667,43.9113606061,20.9291333333,13.135,42.1063666667,33.8639333333,33.1670333333,12.4206666667
597.51,23.1366,51.7711333333,40.0855333333,43.9280484848,20.9218666667,13.1520666666,42.0821333333,33.8255333333,33.1531666667,12.4408666667
597.84,23.1710666667,51.8176666667,40.1059333333,43.9652909091,20.9743333333,13.2526666666,42.0677666667,33.8510333333,33.1909333333,12.5139333333
598.18,23.1837333333,51.7754666667,40.0733,43.9425878788,21.0040666666,13.3017333333,42.0653666667,33.8528,33.2340333333,12.5684666667
598.52,23.2156,51.8448,40.0697333333,43.9854515152,21.0200666667,13.3162666667,42.1032333333,33.8412333333,33.2338333333,12.5594
598.85,23.1801333333,51.741,39.9977666667,43.9204515152,20.9865333333,13.3154,42.0334333333,33.7858666667,33.1743333333,12.5361333333
599.19,23.229,51.7594,39.9775,43.9205121212,21.0116,13.3479333333,42.0275666667,33.7963333333,33.1514666666,12.6068666667
599.53,23.2596666667,51.7613333333,40.0007666667,43.9228121212,21.0656,13.4082,42.0894333333,33.8146333333,33.1538666667,12.643
599.86,23.2082666667,51.7053333333,39.9120333333,43.908730303,21.0272666667,13.4018,42.0041333333,33.7962666667,33.1012333333,12.6187333333
600.20,23.2371333333,51.7173333333,39.9137333333,43.9341393939,21.0991333333,13.4402,42.0474666667,33.8279,33.1410666667,12.6514
600.53,23.3361333333,51.843,40.0044333333,44.0293333333,21.2025333333,13.5088,42.1748333333,33.931,33.2157333333,12.7144666667
600.87,23.4086666667,51.9477333333,40.1055333333,44.1757545455,21.2554666666,13.5201333333,42.2894333333,34.0214666667,33.3567333333,12.7190666667
601.21,23.5080666667,52.192,40.2357333333,44.3291454545,21.3183333333,13.5346666667,42.4708,34.1590333333,33.4772666667,12.7593333333
601.54,23.4975333333,52.1293333333,40.2201,44.2864878788,21.2698,13.4574666667,42.5079666667,34.1452,33.4299666667,12.7079333333
601.88,23.4656666667,52.1376666667,40.2250666667,44.3302393939,21.1956,13.3960666667,42.4979666667,34.1402,33.3757,12.5994
602.21,23.4392,52.1118666667,40.1746666667,44.2912,21.1696,13.3768,42.4564333333,34.1243,33.3426,12.573
602.55,23.4528,52.1399333333,40.2223333333,44.3263787879,21.1774,13.3754,42.5403333333,34.164,33.3408333333,12.5888666667
602.88,23.4674,52.0868,40.2591,44.3164333333,21.2044,13.4108666667,42.5480333333,34.1685333333,33.3382666667,12.5950666667
603.22,23.5016666667,52.2030666667,40.3710333333,44.385130303,21.2341333333,13.3989333333,42.5868333333,34.2305666667,33.3865,12.6342
603.56,23.5948,52.2866,40.4915333333,44.4210727273,21.3222666667,13.4636,42.6852333333,34.3153666667,33.4613666667,12.6812666667
603.89,23.5914,52.2858666667,40.5299666667,44.4559393939,21.2892,13.4519333333,42.6626666667,34.3255333333,33.4717333333,12.6782666667
604.23,23.5796666667,52.2898,40.569,44.5012333333,21.2920666667,13.4708666667,42.638,34.3252333333,33.4764333333,12.6739333333
604.56,23.5726666667,52.3021333333,40.5648,44.4849969697,21.2954666667,13.4767333333,42.6123,34.3301,33.4574,12.6680666667
604.90,23.5024,52.2189333333,40.5144333333,44.4325090909,21.2616,13.4490666666,42.5193333333,34.2968333333,33.4123666667,12.6506
605.23,23.4634666667,52.1940666667,40.4850333333,44.4537939394,21.265,13.4428666667,42.5125,34.3043333333,33.3876333333,12.6348666667
605.57,23.4774,52.2196666667,40.5229666667,44.4689272727,21.2951333333,13.5012666667,42.5305666667,34.3291333333,33.4314666667,12.7302666667
605.90,23.4986666667,52.2387333333,40.5899,44.5704878788,21.3183333333,13.5048,42.5437,34.3494666667,33.4638,12.7505333333
606.24,23.4218,52.1878666667,40.5329,44.4990606061,21.2574,13.4603333333,42.4079666667,34.2973666667,33.4070333333,12.7260666667
606.58,23.4608,52.3382666667,40.5971333333,44.6441212121,21.3133333333,13.4802666667,42.5197333333,34.3742333333,33.4715333333,12.7082666667
606.91,23.4344666667,52.2588666667,40.5178666667,44.6413030303,21.2717333333,13.4804,42.4203666667,34.2902333333,33.4093333333,12.6662
607.25,23.4311333334,52.3815333333,40.5667666667,44.7456090909,21.2762,13.4790666666,42.4411333333,34.3134333333,33.444,12.6704
607.58,23.4802,52.4714,40.6122666667,44.8021181818,21.3467333333,13.5198,42.4929,34.3691333333,33.4666,12.7256666667
607.92,23.4317333334,52.4014666667,40.4848333333,44.6766272727,21.2624,13.4728666667,42.3685666667,34.3082666667,33.3801666667,12.6696666667
608.25,23.4380666667,52.3734666667,40.4757666667,44.6838757576,21.2847333333,13.5092666667,42.3368333333,34.3275,33.3845333333,12.6997333333
608.59,23.4806666667,52.3429333333,40.4660666667,44.6801393939,21.298,13.5854666667,42.35,34.3249333333,33.3586,12.7885333333
608.92,23.5214666667,52.3926,40.4980333333,44.6821878788,21.3424,13.6762,42.3373666667,34.3516,33.3669666667,12.8492666667
609.26,23.5136666667,52.3666666667,40.4639333333,44.6671636364,21.3203333333,13.6925333333,42.3508,34.3346333333,33.3212,12.8132
609.59,23.516,52.4075333334,40.4535666667,44.6752969697,21.3164666667,13.7704666667,42.3912333333,34.3498,33.3346333333,12.8662
609.93,23.6518,52.5176,40.5439666667,44.7722333333,21.4482666667,13.9325333333,42.5077666667,34.4255666667,33.4517,12.9878
610.26,23.6510666667,52.5549333333,40.566,44.7985181818,21.4384666667,13.9854666667,42.5160333333,34.438,33.4865333333,13.0818666667
610.60,23.6412666667,52.6062666667,40.5717333333,44.7928090909,21.4388,14.0299333333,42.5563666667,34.4838,33.5229,13.1351333333
610.93,23.6378666667,52.4795333333,40.4793333333,44.7298878788,21.4431333333,14.0614,42.5266333333,34.4343,33.472,13.2237333333
611.27,23.7386666667,52.5720666667,40.5663,44.8573454545,21.5263333333,14.1904666667,42.6419666667,34.5240333334,33.5321666667,13.3238666667
611.60,23.8390666667,52.7001333333,40.6879333333,45.0222272727,21.6131333333,14.3132666667,42.79,34.6143333333,33.6458666667,13.4306666667
611.93,23.8597333333,52.7430666667,40.6824,45.0650060606,21.6210666667,14.3259333333,42.8767,34.5847333333,33.6077,13.4563333333
612.27,23.8782,52.8434,40.7373,45.1496272727,21.6534,14.3815333333,42.938,34.6515,33.6644333333,13.4411333333
612.60,23.9248,52.8594,40.7684666667,45.1678787879,21.6582666667,14.4016666667,42.9813666667,34.6557,33.7343,13.4488666667
612.94,23.9617333333,52.8771333334,40.8134666667,45.2351575758,21.7378666667,14.4318666667,43.0129333333,34.6771666667,33.7815666666,13.5086666667
613.27,23.8901333333,52.822,40.8336333333,45.1933757576,21.6824666667,14.3627333333,42.9875666667,34.6488333333,33.7599,13.4295333333
613.61,23.8202666667,52.9123333333,40.8517,45.2616454546,21.6324,14.2646666666,42.9921333333,34.6613666667,33.7088333333,13.3433333333
613.94,23.7737333333,52.7718666667,40.7978333333,45.1457939394,21.5527333333,14.1889333333,42.9263666667,34.5940666667,33.6281666667,13.2496
614.28,23.7700666667,52.8013333333,40.8491666667,45.2218,21.5814666667,14.1644,42.9574666667,34.605,33.6323666667,13.2315333333
614.61,23.8084,52.8917333333,40.9146333333,45.2369878788,21.5422666667,14.1826,42.9455666667,34.6519333333,33.6549333333,13.205
614.94,23.6884666667,52.7801333333,40.8027,45.1359060606,21.4865333333,14.1431333333,42.816,34.5621333333,33.6212,13.1323333333
615.28,23.6688666667,52.68,40.7399666667,45.0335575757,21.5118666667,14.1014666667,42.7826333333,34.5351333333,33.587,13.1432
615.61,23.753,52.7172666667,40.8403333333,45.0900484848,21.5957333333,14.1734666667,42.7803333333,34.6414333333,33.6814,13.2273333333
615.95,23.8622,52.7350666667,40.9245333333,45.1445848485,21.692,14.2156,42.7917666667,34.7012666667,33.7301666667,13.2772666667
616.28,23.9134,52.7692,41.0089666667,45.2795787879,21.718,14.2813333333,42.8927666667,34.7997333333,33.7763666667,13.3655333333
616.61,23.9266,52.8449333333,41.0236,45.2920393939,21.7488666667,14.2894,42.8740333333,34.8390666667,33.7826666667,13.3777333333
616.95,23.9958666667,52.9164,41.0676,45.3427424242,21.8777333333,14.3222,42.8656333333,34.9237666667,33.8366333333,13.4848
617.28,24.103,52.9034,41.1188,45.4314666667,21.9558666667,14.4482666667,42.9664,34.9825333333,33.9463666667,13.6143333333
617.62,24.122,52.9008,41.0951,45.4788818182,22.0254,14.5122666667,42.8961333333,35.0211333333,33.9675333333,13.6903333333
617.95,24.2442666667,53.0294,41.1489666667,45.6127666667,22.1217333333,14.6337333333,43.0199666667,35.173,34.0842333333,13.7940666667
618.28,24.2318,52.9884666667,41.1403666667,45.6624787879,22.1764666667,14.6778666667,43.0751,35.1994333333,34.1200666667,13.803
618.62,24.2781333333,53.0386,41.1660333333,45.6746484848,22.1812,14.6707333333,43.0550666667,35.2471333334,34.1099333333,13.8602666667
618.95,24.3018,53.1346,41.2563,45.7560787879,22.1992666667,14.7094,43.0681,35.3214666667,34.1163666666,13.9244
619.28,24.3166,53.2472,41.3088,45.8512151515,22.2494,14.7588666666,43.1598666667,35.3831333333,34.1713,13.9835333333
619.62,24.1628,53.1905333333,41.1950666667,45.7343121212,22.1338666667,14.6253333333,43.0948,35.2819,34.0507,13.9165333333
619.95,24.0170666666,53.1712666667,41.0656333333,45.6386,22.041,14.476,42.9915,35.1905333333,33.9544666667,13.7991333333
620.28,24.0017333333,53.1271333333,41.0392,45.6461606061,21.9882,14.4724,42.9657333333,35.2087,33.9430666667,13.7752
620.62,23.9972666667,53.0768,40.9747,45.6281878788,21.9072,14.5342,42.9848,35.1827666667,33.9063333333,13.7458
620.95,23.8642,52.9580666667,40.8731,45.455569697,21.7757333333,14.4064,42.8152,35.0607333333,33.786,13.6238
621.28,23.9188,53.0351333333,40.9134333333,45.4944333333,21.7690666667,14.371,42.9235,35.0999,33.803,13.6096666667
621.62,23.8503333333,52.9286666666,40.7987666667,45.3429848485,21.6513333334,14.2648666667,42.8332,34.9588,33.7027,13.5136666667
621.95,23.841,53.0318,40.8443666667,45.4006272727,21.6656666667,14.2344,42.8590333333,34.9886,33.7359,13.4888
622.28,23.8464666667,53.0479333333,40.8349333333,45.4235969697,21.644,14.2166,42.9436333333,34.989,33.7498666667,13.4347333333
622.62,23.8643333333,53.0215333333,40.7663,45.4663636364,21.6597333333,14.234,42.9319,34.9382666667,33.7795666667,13.4306666667
622.95,23.8056666667,52.968,40.7032,45.4526515151,21.6172666667,14.1719333333,42.8823333333,34.9119333333,33.7645333333,13.3322666667
623.28,23.9006,53.0062666667,40.7266333333,45.4915030303,21.6634666667,14.2567333333,42.929,34.9673,33.8916666667,13.3834
623.62,23.971,53.0292666667,40.7915,45.5435727273,21.7291333333,14.3220666667,42.9183333333,35.0029,33.9427,13.4624
623.95,24.031,53.1511333333,40.8861666667,45.6463666667,21.8082,14.3683333333,43.0223666667,35.1198666666,34.0653333333,13.5558666667
624.28,24.0850666667,53.1904,40.9819,45.7462424242,21.8763333333,14.345,43.0172666667,35.2086333333,34.141,13.6095333333
624.62,24.1058666667,53.2694,41.016,45.8246575757,21.9269333333,14.3419333333,43.0209666667,35.2558666667,34.1649333333,13.6302666667
624.95,24.0506,53.1742,40.9756,45.7517454546,21.9006,14.3290666667,42.9096666667,35.1949333333,34.1078,13.6033333333
625.28,24.1212666667,53.2185333333,41.0943333333,45.8430030303,22.003,14.4240666667,43.0165333333,35.3524,34.1849,13.7009333333
