wavelength,Back_TanVelm,Belly_TanVelm,Breast_TanVelm,Crissum_TanVelm,Crown_TanVelm,DorTail_TanVelm,Patch10_TanVelm,Patch11_TanVelm,Patch12_TanVelm,Rump_TanVelm,Throat_TanVelm,WingTip_TanVelm
708.67,5.54063333333,23.5066,11.9707333333,19.64625,5.40037333333,8.17193333333,10.7245333333,7.0248,13.4027333333,53.8594,10.5053333333,10.3388
708.99,5.67783333333,23.6973333333,12.0869333333,19.77684,5.49112,8.22825217391,10.8803333333,7.16266666667,13.5606666667,54.0153333333,10.6438,10.4688666667
709.31,5.8011,23.8608666667,12.1918,19.8460566667,5.50316,8.28681739131,10.9512,7.23593333334,13.6181666667,54.1439333333,10.7004666667,10.5624666667
709.63,5.7912,23.8665333333,12.1802,19.81894,5.44118666667,8.27491594202,10.9062,7.149,13.5899333333,53.9416666667,10.6772666667,10.5729333333
709.95,5.78753333333,23.9319333333,12.1729333333,19.85436,5.42854666667,8.27805507246,10.8801333333,7.12286666667,13.5663333333,54.1184,10.628,10.5175333333
710.27,5.83516666667,24.0082,12.0712666667,19.8935166667,5.42516,8.32877101449,10.9127333333,7.11653333333,13.5647,54.1630666666,10.7087333333,10.4822
710.59,5.99413333333,24.0812666667,12.1564666667,20.0482933333,5.47030666667,8.41573043479,10.975,7.2034,13.5777,54.1692666667,10.7286,10.5994
710.91,6.08903333333,24.1959333333,12.1882666667,20.10946,5.48370666667,8.40129275363,11.0034,7.21453333333,13.6597333333,54.1846,10.7451333333,10.614
711.24,6.03206666667,24.1426666666,12.1664666667,20.15137,5.45694666667,8.38338260869,11.0210666667,7.17606666667,13.6029666667,54.1736666667,10.6774666667,10.5409333333
711.56,6.06953333333,24.2492,12.2326,20.17301,5.53837333333,8.44754492753,11.0638,7.15706666667,13.6903,54.286,10.7332666667,10.5546666667
711.88,6.1631,24.3613333333,12.3346666667,20.2608433334,5.58129333333,8.62037681159,11.1909333333,7.26233333333,13.8055333333,54.2754666667,10.8435333333,10.6499333333
712.20,6.2953,24.4961333333,12.4668666667,20.3948,5.70765333333,8.7418231884,11.2946666667,7.40246666667,13.9478,54.3786,10.965,10.7226
712.52,6.21923333333,24.4405333333,12.4829333333,20.49114,5.68238666667,8.75051014493,11.3446,7.44786666666,13.9007666667,54.3353333333,10.9618666667,10.7490666667
712.84,6.2885,24.5868666667,12.6631333333,20.7131033333,5.82557333333,8.91798260869,11.5028666666,7.58933333334,14.0664666667,54.338,11.1281333334,10.9027333333
713.16,6.30676666667,24.6162,12.6814666667,20.8614733333,5.85670666667,8.92326376811,11.5843333333,7.66753333333,14.1680333333,54.4542,11.2356,11.0032
713.48,6.2211,24.5242666667,12.6356,20.8392133333,5.77773333333,8.86262898551,11.5144666667,7.59993333334,14.1372333333,54.3178666667,11.1844,10.9954666667
713.80,6.22673333333,24.5358,12.751,20.8138566667,5.81406666667,8.84119130436,11.5230666667,7.62913333333,14.1361333333,54.2056666667,11.1254666667,11.0306
714.12,6.20856666667,24.4402,12.6890666667,20.7032066667,5.82278666667,8.81659420291,11.5116666667,7.54433333333,14.1426,53.8966666667,11.0630666667,10.9615333333
714.44,6.29173333333,24.5238666667,12.8141333333,20.8085633333,5.93934666666,8.88630144927,11.6502666667,7.62413333334,14.2650333333,53.9998666667,11.1704,11.0676666667
714.76,6.32493333333,24.5946,12.8619333333,20.9136633333,6.02494666667,8.92643188405,11.6221333333,7.71806666667,14.3183666666,53.9338,11.2571333334,11.1436
715.08,6.21746666667,24.5037333333,12.7542,20.8665166667,5.83242666666,8.75342318841,11.5395333333,7.64186666667,14.1581333333,53.7863333333,11.1112666667,11.0034666666
715.40,6.22516666667,24.5058,12.7292,20.8797733333,5.80977333333,8.64954782609,11.472,7.59886666667,14.0992333334,53.7858,11.0386666667,10.9533333333
715.72,6.17256666667,24.5258,12.7186666667,20.8677766667,5.79098666667,8.48085797101,11.4470666667,7.5448,14.0502666667,53.7599333333,10.9574,10.9113333333
716.04,6.1461,24.5896666667,12.7367333333,20.83557,5.77814666667,8.41506956523,11.3947333333,7.42853333333,13.9986,53.7051333333,10.8586666667,10.8652666667
716.36,6.08006666667,24.567,12.5772666667,20.7749533333,5.69168,8.29164057971,11.323,7.30593333333,13.9074,53.7002666667,10.7568666667,10.8131333333
716.68,5.9816,24.4312,12.439,20.61271,5.57121333333,8.14851014493,11.1434,7.12613333333,13.7084333333,53.5358666667,10.5571333333,10.5992666667
717.00,5.9871,24.4732,12.4221333333,20.6100866667,5.6106,8.1745710145,11.2073333333,7.10553333333,13.7257,53.4286666667,10.5624,10.5590666667
717.32,6.0506,24.5819333333,12.4678,20.75593,5.72404,8.29458550724,11.2911333333,7.17746666666,13.8924,53.3527333333,10.7245333333,10.7299333333
717.64,5.9999,24.7399333333,12.4741333334,20.8517066667,5.74362666667,8.26019999999,11.3131333333,7.24246666667,13.9112,53.6326,10.7968,10.8044
717.96,5.8263,24.6872666667,12.2642666666,20.82105,5.63693333333,8.14831304349,11.1398666667,7.12666666667,13.8538,53.5475333333,10.7548666667,10.6837333333
718.28,5.77906666667,24.7744,12.2294,20.71048,5.54446666667,8.13936231884,11.1927333333,6.99273333333,13.8770666667,53.4974666667,10.7465333333,10.5812666667
718.60,5.90146666667,24.9914666667,12.2852,20.8305366666,5.74990666667,8.38777101449,11.2936666667,7.13306666667,13.9978,53.4638,10.9108,10.7686
718.92,5.87093333333,25.0921333334,12.195,20.88371,5.74770666667,8.47910144928,11.3484666667,7.1314,14.1141,53.3842,11.0093333333,10.7762666667
719.24,5.99546666667,25.179,12.2524,21.0052533333,5.81192,8.74925797101,11.4822,7.21420000001,14.2662666667,53.1881333333,11.1794666667,10.9444
719.56,6.18963333333,25.3239333333,12.3891333333,21.1546433333,5.9864,8.96657971015,11.5942666667,7.39340000001,14.4485,53.2134,11.3714666667,11.1392
719.88,6.2004,25.4046666667,12.5462,21.12801,6.02334666667,9.00208115941,11.587,7.40020000001,14.4722666667,53.2271333333,11.4612,11.1492666667
720.20,6.2316,25.5981333333,12.7345333333,21.3124,6.09292,9.17106666667,11.7479333333,7.55300000001,14.6548333333,53.2643333333,11.5955333334,11.3272666667
720.52,6.24933333333,25.7042666667,12.8538666667,21.4263133334,6.11634666667,9.20567536231,11.74,7.65673333333,14.6627333333,53.2394666667,11.7280666667,11.3211333333
720.84,6.3096,25.7618666667,12.9280666667,21.5056666667,6.04870666667,9.27646666667,11.7818,7.69406666667,14.6969,53.3667333333,11.6955333333,11.2466666667
721.16,6.19123333333,25.6424666667,12.8871333333,21.3590733333,5.89621333333,9.21518260869,11.6410666667,7.5752,14.4996333333,52.9761333333,11.573,11.1136666667
721.48,6.3512,25.8341333333,13.0585333333,21.52327,5.93904,9.31345217393,11.7058,7.66626666666,14.5374,53.1031333333,11.6151333333,11.2145333333
721.79,6.4982,25.9380666667,13.2504,21.66717,6.08462666666,9.46460289855,11.8293333333,7.80493333334,14.6376666667,53.1217333333,11.6766666667,11.3738
722.11,6.36503333333,25.8773333333,13.2231333333,21.5511566667,5.93186666667,9.24562028985,11.7546,7.69046666667,14.5523666667,53.1528,11.4866,11.2140666667
722.43,6.3273,25.9674,13.2771333333,21.6528833334,5.96378666666,9.21826086957,11.7459333333,7.71273333333,14.5014333333,53.202,11.4546,11.2462
722.75,6.11923333333,25.9056666667,13.1468,21.50247,5.82449333333,9.00651594202,11.5446,7.60033333333,14.2123666667,53.2915333333,11.2224,11.0290666667
723.07,5.89043333333,25.6868,12.8632666667,21.3104,5.55653333333,8.75747826087,11.3368,7.3506,13.9346333333,53.0781333333,11.0261333333,10.7199333333
723.39,5.85956666667,25.6435333333,12.786,21.3364566667,5.57056,8.68611304346,11.3992,7.35786666667,13.8623333333,52.8684,10.9348666667,10.705
723.71,5.917,25.7156,12.8104666667,21.43359,5.60017333334,8.65406376811,11.4217333333,7.345,13.8516333333,53.0155333333,10.9361333333,10.7002666667
724.03,5.9552,25.7222,12.7058666667,21.4505133333,5.60702666667,8.61085797101,11.4661333333,7.2922,13.9422666667,52.9292,10.8855333333,10.8370666667
724.35,5.93733333333,25.7851333333,12.5966,21.4701333333,5.67057333333,8.56493913044,11.4781333333,7.22033333333,14.0108333333,52.9317333333,10.9613333333,10.9120666667
724.67,6.10053333334,26.0242666667,12.7431333333,21.8197033333,5.85822666667,8.69246376811,11.6918,7.38186666667,14.3083666667,53.2925333333,11.2454666667,11.0786
724.98,5.87506666667,25.7186666667,12.5315333333,21.55591,5.68928,8.48038550725,11.5196,7.18193333333,13.988,52.8678,11.0256666667,10.8913333333
725.30,5.86256666667,25.7642,12.495,21.5595466667,5.72144,8.41783768117,11.4312666666,7.12113333333,13.8966333333,52.7878666666,10.9618,10.9496666667
725.62,5.95543333333,25.8554666667,12.5776,21.7607766667,5.84577333333,8.63916521739,11.4991333333,7.23346666667,13.9245,52.8217333333,11.1229333333,11.1286666667
725.94,5.91906666667,25.8274666667,12.6102666666,21.66892,5.81094666667,8.5933942029,11.4328,7.2016,13.9080333333,52.9032,11.0574,11.1804666667
726.26,5.8549,25.7274666667,12.5464666667,21.6055666666,5.75257333333,8.53601449276,11.4128,7.16386666667,13.8050666667,52.6623333333,11.0384,11.2084
726.58,5.97946666667,25.9670666667,12.666,21.7095033333,5.97328,8.66075942029,11.5639333333,7.38333333333,13.9527,52.6432666667,11.2223333333,11.4614666667
726.90,6.07523333333,26.0578,12.6376666667,21.7449166667,5.92653333333,8.78167536232,11.4894666667,7.39919999999,14.0199333333,52.5561333333,11.3094666667,11.4966666667
727.21,5.973,26.0424,12.5396,21.6573366667,5.88521333333,8.76908985507,11.3922,7.33673333333,14.0643,52.5164666667,11.317,11.4747333333
727.53,6.0313,26.0318666667,12.5835333333,21.6981366666,5.92737333333,8.82449275362,11.4073333333,7.41606666667,14.0175666667,52.3230666667,11.3706,11.4574
727.85,5.91836666667,26.0348666667,12.5652,21.6532766667,5.81681333333,8.69730144928,11.2897333333,7.3776,13.8067666667,52.2271333333,11.2756666667,11.3738666667
728.17,5.8177,25.993,12.4708666667,21.5047633333,5.75521333333,8.59707246376,11.1742666667,7.25026666666,13.6612333333,52.0968,11.0696666667,11.2484
728.49,5.80153333333,26.1288,12.4710666667,21.6113033333,5.69217333333,8.60796811593,11.2584,7.19973333332,13.7462,52.2804,11.1282666667,11.1958666667
728.80,5.73743333333,26.0644,12.3976,21.6736066667,5.56916,8.55892173914,11.2551333333,7.19953333334,13.8021,52.3092666667,11.1509333333,11.1056
729.12,5.58526666667,26.033,12.2483333333,21.63831,5.4558,8.39086086957,11.1679333333,7.09593333334,13.8125666667,52.1906,10.9749333333,10.8887333333
729.44,5.697,26.0586,12.2746,21.7067366667,5.50508,8.4712173913,11.2494666667,7.1136,13.8850666667,51.9726,10.978,10.843
729.76,5.76436666667,26.1743333334,12.3794666667,21.78849,5.57565333333,8.6361652174,11.3218,7.17546666667,14.0389666667,52.0719333334,11.0094666667,10.854
730.08,5.72466666667,26.1634,12.3148666667,21.8165766667,5.53006666667,8.62343188407,11.2573333333,7.1046,14.0725,52.1116666667,10.8496,10.8000666667
730.39,5.8791,26.3452,12.4647333333,22.0459733333,5.65225333333,8.74385797101,11.4146666667,7.2416,14.1903666667,52.3544666667,10.8629333333,10.9547333333
730.71,6.19516666667,26.5616,12.6530666667,22.2859,5.85134666667,8.96143188405,11.6012666667,7.50966666667,14.3963,52.379,10.9842666667,11.156
731.03,6.1774,26.5972666667,12.7000666667,22.26142,5.81,8.96780869567,11.587,7.48593333333,14.3222666667,52.4059333333,10.8741333333,11.0998666667
731.35,6.04416666667,26.4797333334,12.5539333333,22.2093866666,5.71562666667,8.87986666667,11.5162666667,7.3598,14.1442666667,52.2059333333,10.665,10.9438
731.67,6.0463,26.5442,12.5545333333,22.1931633333,5.69078666666,8.92711594203,11.5085333333,7.36300000001,14.1895666667,52.0592666667,10.6727333333,10.9943333333
731.98,6.12306666667,26.582,12.5966,22.2459333333,5.77765333333,9.05004927536,11.5028666667,7.48546666667,14.2545666667,52.0761333333,10.7423333333,11.1439333333
732.30,6.21636666667,26.6819333333,12.6598,22.32023,5.83425333333,9.10793913044,11.5396666667,7.48913333333,14.2510333333,52.0748,10.7946666667,11.2376
732.62,6.28886666667,26.6334,12.6724666667,22.3587866667,5.75965333333,9.11921159421,11.5302666667,7.39873333333,14.1301333333,51.9642,10.8248,11.2900666667
732.94,6.15063333333,26.6278666667,12.5471333333,22.3004133333,5.53944,8.97140289855,11.3752666667,7.26613333333,13.9446,51.9216666667,10.7210666667,11.154
733.25,6.1499,26.5699333333,12.3380666667,22.30305,5.36685333333,8.85082318841,11.2438,7.10846666667,13.8605666667,51.6809333333,10.6134666667,11.1092
733.57,6.0479,26.5529333333,12.2874666667,22.3864133334,5.19562666666,8.75631884058,11.0599333333,6.99246666666,13.7572,51.6543333333,10.5444666667,10.9629333333
733.89,5.8139,26.4129333333,12.0795333333,22.2397233333,5.0726,8.63335072465,10.9136,6.89573333333,13.5656333333,51.3547333333,10.4405333333,10.8047333333
734.21,5.64203333333,26.3046666667,11.9218,22.06524,4.93469333333,8.4752231884,10.7684666666,6.72426666667,13.3253333333,51.1075333333,10.2967333333,10.6702666667
734.52,5.5272,26.3440666667,11.8321333333,22.0425533333,4.89314666667,8.38585797101,10.6727333333,6.64266666667,13.2872666667,51.3264,10.2540666667,10.634
734.84,5.88883333333,26.6055333333,12.0916,22.2325,5.21712,8.56068405798,10.9368,6.86439999999,13.6202666667,51.4108,10.5358,10.8778
735.16,6.03423333333,26.7969333333,12.1387333333,22.3552466666,5.29321333333,8.61351014492,11.0764,6.87760000001,13.7595,51.5726666667,10.6619333333,11.016
735.48,6.22153333333,27.0302,12.2938,22.5101866666,5.46758666667,8.74431594202,11.2271333333,6.94719999999,13.8715,51.454,10.7762666667,11.1154
735.79,6.22963333333,27.138,12.3408666667,22.54689,5.58069333334,8.83986956521,11.3426,7.04066666667,13.9071666667,51.3965333333,10.9020666666,11.2104666667
736.11,6.316,27.3704666667,12.4575333333,22.6201233333,5.7666,8.87041449276,11.4523333333,7.20333333334,14.0888333333,51.5140666667,10.9958666667,11.2773333333
736.43,6.4507,27.443,12.4551333333,22.78296,6.03645333333,8.97468695652,11.5598666667,7.39646666666,14.2636,51.6488666667,11.0492666667,11.5428
736.74,6.52833333333,27.6119333333,12.6254666667,22.9458266667,6.26849333333,9.11092173913,11.6783333333,7.55159999999,14.4574,51.8282,11.1954,11.6407333333
737.06,6.59623333334,27.6882666667,12.7584666667,22.9505166667,6.39901333333,9.32050144927,11.9102666667,7.71980000001,14.5199,51.932,11.3940666667,11.8037333333
737.38,6.56646666667,27.7128,12.7914,22.88711,6.39866666667,9.18686086958,11.8856666667,7.62993333333,14.4495,52.0136666667,11.3212666667,11.8028666667
737.69,6.33426666667,27.6069333333,12.6467333333,22.8355833333,6.24357333333,8.98305507247,11.683,7.39059999999,14.2214666667,52.0324,11.1275333333,11.6316666667
738.01,6.49966666667,27.8244,12.7462,22.98739,6.27821333333,9.13627826087,11.9044,7.49739999999,14.3561,51.8757333333,11.2577333333,11.8703333333
738.33,6.3229,27.7962,12.6646666667,22.9601166667,6.08185333333,9.21455362319,11.8390666667,7.42673333334,14.3174,52.0624666667,11.2142,11.8957333333
738.64,6.32063333333,27.6373333333,12.6619333333,23.0536466667,6.11384,9.26109855074,11.8263333333,7.50733333334,14.2844666667,52.0892,11.1844,11.8519333333
738.96,6.17916666667,27.6597333333,12.5515333333,22.9907033333,5.90932,9.17361739132,11.7217333333,7.42939999999,14.2384333333,52.2993333333,11.0529333333,11.7257333333
739.28,6.1525,27.4974,12.4966666667,22.8229533333,5.7478,9.13119710145,11.6384,7.37566666667,14.1716333334,52.1766,10.8454,11.6483333333
739.59,6.18313333333,27.6185333333,12.4861333333,22.91602,5.77130666667,9.22065797103,11.7319333333,7.3264,14.1919666667,52.3596666667,10.7974666666,11.7040666667
739.91,6.071,27.5725333333,12.5226,22.8664066667,5.61725333333,9.16896811593,11.7168666667,7.17046666666,14.0575333333,52.301,10.7692,11.4627333333
740.23,6.22316666667,27.8458666667,12.7126,23.0182266667,5.68222666667,9.31850724638,11.9564,7.24726666666,14.1293,52.5649333333,10.8653333333,11.6856666667
740.54,6.4011,28.1177333333,12.7951333333,23.1918766666,5.76481333333,9.40429855073,12.0772666667,7.26733333333,14.2789333333,52.6632666667,10.8665333333,11.8192
740.86,6.5676,28.1002,12.9338666667,23.3960933333,5.88453333333,9.62806376811,12.1470666666,7.39973333334,14.4584333333,52.5656666667,11.0239333333,11.9007333334
741.18,6.58093333333,28.1471333333,13.0192666667,23.5909166667,5.89685333333,9.70551304349,12.2828666667,7.51686666667,14.567,52.6266666667,11.0954,11.8852666667
741.49,6.40746666667,27.9840666667,12.9974666667,23.6523866667,5.90025333333,9.55391304349,12.0872666667,7.42866666667,14.545,52.5017333333,11.0054666667,11.6518666667
741.81,6.2532,27.9876666667,12.9354666667,23.62385,5.86682666667,9.33070144926,11.8528,7.27573333334,14.3514666667,52.1595333333,10.8024,11.4996
742.12,6.1442,27.9482666667,12.8414666667,23.5718233333,5.79938666667,9.24947826087,11.7389333334,7.31766666667,14.1458333333,51.8664666667,10.6869333333,11.43
742.44,6.01596666667,27.6868666667,12.6894,23.5205433333,5.76113333333,9.17524927535,11.6022666666,7.34986666667,14.0287333333,51.6852666667,10.6049333333,11.4217333333
742.76,5.88263333333,27.8295333333,12.6302,23.6301133333,5.69953333333,8.9794289855,11.4364,7.34553333333,13.903,51.7084,10.5055333333,11.206
743.07,5.71486666667,27.7171333333,12.6120666667,23.5391,5.56856,8.86111304348,11.2571333333,7.32846666667,13.7476,51.3881333333,10.4853333333,11.0816
743.39,5.83386666667,27.9076,12.6981333333,23.6885766667,5.75114666667,9.11789565219,11.3322,7.426,13.9432,51.2388666667,10.6328,11.2977333333
743.70,5.64476666666,27.7652,12.5359333333,23.6747,5.57208,8.86925217391,11.1734,7.3286,13.8334333333,51.0092666667,10.5640666667,11.1557333333
744.02,5.58486666666,27.6587333333,12.5129333334,23.63754,5.62953333333,8.80304637682,11.1368666667,7.4526,13.7086666666,50.8288,10.6534666667,11.1757333333
744.34,5.34113333334,27.6720666667,12.3078666667,23.5133066667,5.42996,8.69378840579,11.1236666667,7.21706666667,13.4980333333,50.9234666667,10.5028,10.9509333333
744.65,5.66033333333,28.0219333333,12.4488,23.6484266667,5.75041333333,8.94453043479,11.2844,7.4612,13.687,51.0963333333,10.8353333334,11.2007333333
744.97,5.89456666667,28.3910666667,12.5484,23.7881366667,5.98666666667,9.24692173913,11.4935333333,7.70746666666,13.8958666667,51.3648666667,10.9615333333,11.5379333333
745.28,6.34413333333,28.6962,12.84,24.09388,6.34286666666,9.69696231884,11.8781333333,8.10126666667,14.2131666667,51.6794,11.3968666667,11.8322
745.60,6.43773333333,28.8594,12.856,24.2264566667,6.39358666667,9.72551884059,11.9946666667,8.02786666666,14.3820333333,51.913,11.5318666667,11.8522
745.91,6.4678,29.0125333333,12.8701333333,24.22203,6.41568,9.6049884058,12.1569333333,7.84633333333,14.3879333333,51.8199333333,11.5260666667,11.8187333333
746.23,6.50723333333,29.0514666667,12.7660666667,24.2776866667,6.50378666667,9.67834782608,12.197,7.67859999999,14.4737,51.9689333333,11.6638666667,11.8779333333
746.55,6.6851,29.2447333333,12.7840666667,24.5291266666,6.731,9.82497391306,12.2872,7.74613333333,14.6001666667,52.2547333333,11.7823333333,12.1693333333
746.86,6.63466666667,29.2153333333,12.7455333334,24.42492,6.60862666667,9.64411014493,12.1900666667,7.73246666667,14.5095666667,52.3917333333,11.7893333333,12.1274666667
747.18,6.50016666667,29.1326,12.5616666667,24.2032033333,6.44977333333,9.50820579709,12.0172666667,7.56073333333,14.2728666667,52.3272666667,11.6348666667,11.8399333333
747.49,6.37426666667,29.0944,12.3776666667,24.0991033333,6.23485333333,9.21925797101,11.8998666667,7.26193333333,14.1455,52.3226666667,11.4124,11.581
747.81,6.75206666666,29.4570666667,12.7854666667,24.5684366667,6.55221333333,9.36456811594,12.1599333333,7.69933333333,14.5172666667,52.4140666667,11.7902666667,11.9878
748.12,6.7088,29.2932666667,12.7185333333,24.4783333333,6.41532,9.28568985507,12.1362,7.668,14.4876666667,52.1093333333,11.6910666667,12.0109333333
748.44,6.59526666667,29.2070666667,12.586,24.35975,6.2944,9.19592463768,12.1282,7.52293333333,14.3256,51.9681333333,11.7153333333,11.8636666667
748.75,6.41706666667,29.1384666667,12.4422666667,24.2986233333,6.04416,9.01727826087,12.0699333333,7.44726666667,14.2707666667,51.8646,11.5964,11.7970666667
749.07,6.34903333333,29.1681333333,12.4362,24.2415266667,6.02737333333,9.05495942028,11.9486666667,7.41246666667,14.1725333333,51.6267333333,11.5255333333,11.7328666667
749.38,6.37426666667,29.1484666667,12.5588666666,24.374,6.12657333333,9.20943478261,11.9404666666,7.53273333333,14.2039333333,51.5674,11.5326666667,11.9358
749.70,6.39656666667,29.0142666666,12.6128,24.4565966667,6.1462,9.32464347826,12.0298666667,7.58206666666,14.2295,51.3621333333,11.4962666667,12.1064
750.01,6.3168,28.8622666667,12.5871333333,24.3416133333,6.05201333333,9.24693913043,12.1273333333,7.58106666667,14.3001,51.1361333333,11.3850666667,11.9822
750.33,6.48893333333,28.7482,12.7118666667,24.5065,6.19269333333,9.2448,12.2360666667,7.68046666667,14.3864666667,51.0468,11.4296,12.2165333333
750.64,6.6235,28.9989333333,12.9628666667,24.7693366667,6.47085333333,9.43737971014,12.4474,7.9526,14.6474666667,51.2613333333,11.6488,12.5913333333
750.96,6.80973333333,29.1309333333,13.1530666667,25.04137,6.60489333333,9.66416521738,12.5770666667,8.14206666667,14.8711,51.3539333333,11.8938,12.8257333333
751.27,6.6898,29.0418666667,13.0138,24.7990266667,6.52424,9.61847246378,12.4708,7.94119999999,14.7217333333,51.2747333333,11.8317333333,12.7928
751.59,6.58243333333,29.1874666667,13.1452,24.9603866667,6.58229333333,9.72592463769,12.5438666667,7.90093333333,14.8253,51.5004,11.8752,12.8836666667
751.90,6.2642,28.8769333333,13.0118,24.8465166667,6.28402666666,9.46424057972,12.2362666667,7.60766666667,14.6927666667,51.2183333333,11.5296,12.6243333333
752.22,6.14836666667,28.8141333333,13.0527333333,24.8874366667,6.29558666666,9.36997681159,12.203,7.56226666667,14.7093666667,51.2082666667,11.3872,12.6630666667
752.53,6.07773333333,28.7705333333,13.1030666667,24.95005,6.23005333333,9.26368985507,12.2656,7.65579999999,14.7034666667,51.3329333333,11.2431333333,12.7942666667
752.85,6.25003333333,29.0368,13.1482666667,25.0702833333,6.30922666667,9.33728405797,12.3476,7.81073333333,14.8581,51.3048,11.4087333333,12.7822666667
753.16,6.40716666667,29.4004666667,13.2022666667,25.1998066667,6.34354666666,9.36930434782,12.4452,8.00393333333,14.9066,51.372,11.4488666667,12.7374
753.47,6.43303333333,29.5729333333,13.2022666667,25.29979,6.32204,9.5011942029,12.4220666667,8.0988,15.0094666667,51.3338,11.5516666667,12.7720666667
753.79,6.1657,29.6758,13.1341333333,25.1390733333,6.10161333333,9.46025797101,12.3405333333,7.90946666667,14.7602666667,51.3084,11.4052,12.5114666667
754.10,5.91196666667,29.4202,12.7890666667,24.82075,5.90758666666,9.3035304348,12.0588,7.58266666667,14.4655666667,50.8840666667,11.0824,12.2753333333
754.42,5.98403333333,29.6041333333,12.7944666667,24.9102,6.08765333333,9.45537101448,12.1469333333,7.58333333333,14.3987333333,50.7071333333,11.1644666667,12.3424
754.73,5.86273333333,29.4531333333,12.6041333333,24.8260733333,5.93345333333,9.2969942029,11.9442666667,7.53613333333,14.3117333333,50.52,10.9599333333,12.0069333333
755.05,5.75913333333,29.3877333333,12.323,24.7365633333,5.70706666667,9.06414492753,11.7616666667,7.26713333333,14.0631,50.4242,10.8163333333,11.7860666666
755.36,6.199,29.8629333333,12.5543333333,25.1449566667,6.0794,9.39682898549,12.1762666666,7.6072,14.4930333333,50.9186,11.2483333333,12.1936
755.67,6.4022,30.0539333333,12.6083333333,25.30001,6.22170666667,9.58693333334,12.2380666667,7.6498,14.6218,51.0656666667,11.4102,12.3176666667
755.99,6.54046666667,30.4184,12.7690666667,25.52082,6.39790666667,9.90060579709,12.4182666667,7.68086666667,14.8255666667,51.3054,11.6377333334,12.3815333333
756.30,6.26876666667,30.3188666667,12.5697333333,25.4578966667,6.25606666667,9.72742898552,12.1590666667,7.43513333333,14.5067333333,51.2854,11.3893333334,12.2321333333
756.62,5.89946666667,30.0032,12.3699333333,25.04417,5.93389333333,9.44833913043,11.8513333333,7.08146666667,14.3565,50.9287333333,11.0929333333,11.9054
756.93,5.80253333333,30.0846,12.4698666667,24.9666866667,5.85508,9.41989565217,11.8116666667,6.988,14.2233666667,51.0898666667,11.0898,11.9629333334
757.24,5.8838,30.302,12.4892,25.1588566667,5.89725333333,9.45381449275,11.8532,7.11866666667,14.4294333333,51.2486666667,11.1354,12.0759333333
757.56,6.0375,30.4244666667,12.6912666667,25.4870533333,5.91453333333,9.58082318841,12.0140666667,7.32546666667,14.6271333333,51.4050666667,11.2976666667,12.0599333333
757.87,5.8371,30.365,12.5365333333,25.2231566667,5.65888,9.37616231885,11.9569333333,7.1788,14.5596,51.507,11.0604666667,11.8881333333
758.18,5.68426666667,30.2762666667,12.4146666667,25.16797,5.57733333333,9.30777971015,11.9508,7.04339999999,14.5025666667,51.3689333333,10.8562,11.926
758.50,5.58826666667,30.2620666667,12.4155333333,25.1154433333,5.70109333333,9.34588985507,11.9432666667,7.10840000001,14.5362,51.3960666667,10.7049333333,11.9204
758.81,5.4275,30.1777333333,12.3928,24.9481933333,5.57213333333,9.21673623189,11.7956,6.95653333333,14.2573666667,51.2057333333,10.5800666667,11.8088
759.13,5.3435,30.0827333333,12.438,24.8811166667,5.57012,9.30484637681,11.736,6.95286666667,14.3422333333,51.1260666667,10.6736,11.7536666667
759.44,5.1712,29.7610666667,12.2644,24.59358,5.31012,9.02822608695,11.45,6.6842,14.1176666667,50.7539333334,10.3416666667,11.6102
759.75,5.25493333333,29.9114666667,12.4819333333,24.65902,5.35749333333,9.08193623189,11.592,6.7514,14.3708666667,50.9290666667,10.5449333333,11.6226666667
760.07,5.5822,30.1424666667,12.6522666667,25.0015766667,5.82041333333,9.34566666666,11.8378666667,7.09606666666,14.5494333333,51.0910666667,10.8324,11.9389333333
760.38,5.7262,30.0464,12.6474666667,25.0811433333,5.97062666667,9.24317101449,11.8868,7.10626666667,14.6672666667,51.0936,10.9356666667,11.9011333333
760.69,5.5499,29.9356,12.4137333333,24.8909266667,5.85706666667,8.97215362319,11.6596666667,6.90793333333,14.5438666667,50.9486666667,10.7938,11.6007333333
761.01,5.6809,30.0337333333,12.4061333334,24.92503,6.00770666667,9.02694202898,11.7063333333,6.98613333333,14.4968666667,51.015,10.9099333333,11.7593333333
761.32,5.45326666667,29.6304,12.1314,24.5923066667,5.74929333333,8.79513333333,11.3477333333,6.69533333333,14.2478666667,50.525,10.6945333333,11.5230666667
761.63,5.5512,29.7711333333,12.2388666667,24.65541,5.72101333333,8.88523188406,11.3914666667,6.72986666667,14.2820666667,50.7308666667,10.8320666667,11.5363333333
761.94,5.84543333333,30.0624666667,12.413,24.75918,5.69454666667,8.92684057971,11.4852,6.88786666666,14.4424333333,50.6408666667,11.0762666667,11.7243333333
762.26,5.84113333333,30.0242,12.2597333333,24.8140766667,5.61990666667,8.94025217392,11.405,6.93206666667,14.395,50.5878666666,11.0080666667,11.7944
762.57,5.81403333333,30.1296666667,12.1283333333,24.8481733333,5.53690666667,8.91674492753,11.4078,6.99886666667,14.1888,50.5418,10.8588666667,11.7368666667
762.88,5.8771,30.3124,12.1828666667,24.92333,5.50764,8.97016811593,11.4331333333,7.16626666667,14.2137,50.6148,11.0542666667,11.8198666667
