wavelength,Back_TanSchf,Belly_TanSchf,Breast_TanSchf,Crissum_TanSchf,Crown_TanSchf,DorTail_TanSchf,Patch10_TanSchf,Patch11_TanSchf,Patch12_TanSchf,Patch13_TanSchf,Patch14_TanSchf,Patch15_TanSchf,Rump_TanSchf,Throat_TanSchf,WingTip_TanSchf
496.04,5.84953333333,16.9842,9.47926666667,15.2416,4.88986666667,6.07466666667,14.3255333333,19.1563333333,4.6326,4.15713333333,10.2094,17.1542666667,7.78593333334,12.5958,7.32789629629
496.39,5.91306666667,17.3257,9.67686666667,15.4298,4.91006666667,6.063,14.3524666666,19.2327333334,4.63833333333,4.13953333333,10.2452,17.2138,7.89846666666,12.8602666667,7.31725925926
496.74,6.00466666666,17.7301333333,9.92666666666,15.6566,4.96526666667,6.06933333333,14.4276,19.3763333333,4.67886666667,4.14746666667,10.3199333334,17.3414,8.06513333333,13.1722,7.32756296296
497.09,6.09546666667,18.1257,10.1806,15.8743666667,5.01900000001,6.0856,14.505,19.4774666667,4.70786666666,4.16813333333,10.3861333333,17.4568,8.22399999999,13.4960666666,7.35944444445
497.44,6.1752,18.4983333333,10.4239333333,16.0793333333,5.05533333333,6.08566666667,14.5448,19.5679333333,4.72166666667,4.16273333333,10.4404,17.545,8.3682,13.7979333333,7.36410740741
497.79,6.27233333333,18.9000666667,10.7076,16.3261,5.12486666667,6.10653333333,14.6156666667,19.6975333333,4.758,4.1926,10.5114666667,17.6333333334,8.53226666667,14.1195333333,7.39154814815
498.14,6.39046666667,19.3087666667,10.9902666667,16.5408333333,5.20453333333,6.1248,14.6916666667,19.8042,4.7986,4.2188,10.5838666667,17.7442,8.7046,14.4428666667,7.42641111111
498.48,6.49553333333,19.7249,11.2743333333,16.7607666667,5.26413333333,6.13766666667,14.7586,19.9143333333,4.82413333333,4.24313333333,10.6576,17.8250666667,8.87786666667,14.7634666667,7.44228148148
498.83,6.5888,20.1297,11.5614,16.9778666667,5.31193333333,6.14106666667,14.7989333333,20.0054,4.83993333333,4.24246666667,10.7017333333,17.9086,9.05226666666,15.0906,7.43939259259
499.18,6.69586666667,20.5796333333,11.8669333333,17.2188666667,5.36399999999,6.139,14.855,20.1065333333,4.862,4.23766666667,10.7354666667,18.0118,9.24473333333,15.4495333333,7.4288
499.53,6.81526666667,21.0313333333,12.209,17.4632,5.42559999999,6.14493333333,14.9140666667,20.2232666667,4.88393333333,4.25006666667,10.796,18.1080666667,9.46266666666,15.8344666667,7.43793703704
499.88,6.93766666667,21.5144333333,12.563,17.7136,5.49559999999,6.15093333333,14.9705333334,20.3473333333,4.9022,4.2582,10.8448,18.2079333333,9.67653333334,16.2277333333,7.45295925925
500.23,7.0906,22.0657333333,12.9754,18.0016666667,5.58833333332,6.17306666667,15.0643333333,20.4864,4.93786666667,4.2848,10.9354,18.3419333333,9.933,16.6838666667,7.47552962963
500.58,7.20566666667,22.5618666667,13.3501333333,18.2328333333,5.6426,6.17806666667,15.1044,20.5622,4.9292,4.27333333333,10.9657333333,18.4156666667,10.1531333333,17.1064666667,7.46626666666
500.92,7.32606666667,23.0540666667,13.7475333333,18.4763,5.69660000001,6.158,15.1234666667,20.6376666667,4.933,4.2506,10.9892,18.4643333333,10.3902,17.5082,7.4241925926
501.27,7.4884,23.6207,14.1906666667,18.7517333333,5.79866666668,6.1744,15.1892666667,20.7566,4.96526666667,4.26606666667,11.0529333333,18.5670666667,10.6766,17.9775333333,7.43933333333
501.62,7.65613333333,24.1684333333,14.6378666666,18.9782666667,5.87193333334,6.1744,15.2356,20.8471333333,4.99753333333,4.25606666667,11.0887333333,18.6487333333,10.9732,18.4508,7.43921851851
501.97,7.82266666667,24.7516333333,15.1212,19.2673666667,5.96386666666,6.19733333333,15.2986,20.97,5.02873333333,4.26706666667,11.1544666667,18.7302,11.3017333333,18.9692666667,7.44105925926
502.32,7.97493333333,25.3042333333,15.5928666667,19.5339,6.06226666667,6.17033333333,15.3535333333,21.0612666667,5.04246666667,4.25606666667,11.2017333333,18.8474666667,11.6243333333,19.4944,7.43918148147
502.67,8.1796,25.9181666667,16.1328,19.8337333333,6.19286666666,6.2064,15.4330666667,21.1927333333,5.09926666667,4.28406666667,11.2879333333,18.9782,11.9764666667,20.0320666667,7.47900370371
503.01,8.36593333333,26.5021,16.6541333333,20.0864333333,6.34700000001,6.24046666667,15.5311333333,21.3130666667,5.15586666667,4.3284,11.3827333333,19.0872,12.349,20.5597333333,7.51921481481
503.36,8.52453333333,27.0747,17.1602666667,20.3236666667,6.45633333333,6.25213333333,15.5774,21.3977333334,5.1782,4.32146666667,11.4350666667,19.1801333333,12.6929333333,21.0497333333,7.52488518519
503.71,8.723,27.6665,17.6760666667,20.5907666667,6.59273333333,6.28233333333,15.6474666667,21.5114666667,5.2164,4.33946666667,11.5108,19.2779333333,13.0658666667,21.5524,7.53657777779
504.06,8.87646666666,28.1866666667,18.1602,20.7951666667,6.70420000001,6.28873333333,15.6724,21.5764666667,5.23353333333,4.32,11.5474,19.3311333334,13.4174666667,22.0032,7.53244444445
504.41,9.06126666667,28.7587333333,18.6983333333,21.0671666667,6.84086666666,6.29006666667,15.7458,21.7008666667,5.27453333333,4.32066666667,11.6153333333,19.4381333333,13.8149333333,22.4938666667,7.53651851853
504.75,9.26073333333,29.3229,19.2348666667,21.3105333333,7.00626666667,6.32726666667,15.8148,21.8048666667,5.31913333333,4.339,11.6899333333,19.546,14.216,23.0034666667,7.55687037037
505.10,9.43413333332,29.8758333333,19.7824666667,21.5495333333,7.13759999999,6.34853333333,15.8632,21.8908,5.35506666667,4.33806666667,11.7405333333,19.6398,14.6162,23.5006,7.5621962963
505.45,9.60140000001,30.4325333333,20.3224,21.7862,7.27026666667,6.3364,15.8982,21.9676,5.36286666666,4.3214,11.7854,19.7432666667,15.0141333334,23.9846666667,7.53377037037
505.80,9.76053333334,30.9446333333,20.8458,21.9680666667,7.40493333333,6.31666666667,15.9154666667,22.0262,5.36266666667,4.2904,11.8018666667,19.8207333333,15.4141333333,24.4442666667,7.49614814815
506.15,9.96626666668,31.5288,21.4596666667,22.2015333333,7.56259999999,6.34246666667,15.9465333333,22.124,5.3902,4.2852,11.8425333333,19.8956666667,15.8797333333,24.9368,7.48178888888
506.49,10.1742666667,32.1210333333,22.0822,22.4392333333,7.75793333335,6.3746,16.0182,22.2354666667,5.43433333333,4.2964,11.9114,19.9987333333,16.3551333333,25.4497333333,7.49647777779
506.84,10.3987333333,32.7187333333,22.7382,22.7188666667,7.94593333335,6.40153333333,16.0794,22.3788666667,5.48353333333,4.30786666667,11.9830666667,20.1096666667,16.8576666667,25.9876666667,7.50927037037
507.19,10.6204666667,33.2831,23.3615333333,22.9599666667,8.15266666665,6.42773333333,16.1578,22.5147333333,5.54553333333,4.33326666667,12.0570666667,20.2072666667,17.3493333333,26.5045333333,7.53901481481
507.54,10.7894,33.8219333333,23.9665333333,23.1669666667,8.31280000001,6.4308,16.202,22.6161333333,5.584,4.32093333333,12.1046,20.3024666667,17.8205333333,26.9936,7.54524074075
507.88,10.9746,34.3515,24.5684,23.3933333333,8.49100000001,6.41606666667,16.2595333333,22.7401333333,5.61946666667,4.31933333333,12.1482666667,20.4141333334,18.2979333333,27.4725333333,7.54002962963
508.23,11.1636666667,34.8448,25.1324666667,23.5735,8.67680000001,6.43413333333,16.2956666667,22.8372666667,5.66053333333,4.33726666667,12.1863333333,20.4700666667,18.7491333334,27.9110666667,7.56421851851
508.58,11.3326,35.3389666667,25.7067333333,23.7515666667,8.84219999999,6.4392,16.3617333333,22.9588666667,5.69306666667,4.33166666667,12.2404666667,20.5588,19.2114666667,28.3438666667,7.56518518519
508.93,11.4844666667,35.7768666667,26.249,23.9178,9.00859999999,6.4266,16.3883333333,23.0565333333,5.70953333333,4.31553333333,12.2752,20.6304,19.6502666667,28.7474666667,7.56112592592
509.27,11.6699333333,36.258,26.8414,24.1244666667,9.2088,6.4434,16.4609333333,23.1939333334,5.757,4.33266666667,12.3489333333,20.7286666667,20.1287333333,29.2021333333,7.59049629629
509.62,11.8392,36.7563666667,27.4216666667,24.3396333333,9.39479999999,6.45853333333,16.5292666667,23.3235333333,5.78926666667,4.34146666667,12.4012666667,20.8267333333,20.5872,29.6423333333,7.61688148149
509.97,12.0168666667,37.2068333333,27.9764,24.5239,9.59353333332,6.48546666667,16.6111333333,23.4602,5.84313333333,4.35273333333,12.469,20.9371333333,21.0338,30.0486,7.65177777779
510.32,12.1699333334,37.6245,28.5026666667,24.7022333333,9.77246666668,6.47773333333,16.6596666667,23.5746666667,5.8628,4.35753333333,12.5204666667,21.0267333333,21.4769333333,30.4428666667,7.65034074074
510.66,12.3012666667,37.9922333333,28.9878,24.8421333333,9.93973333332,6.46446666667,16.684,23.6383333333,5.8708,4.3438,12.5485333333,21.0888,21.8805333333,30.7742666666,7.64114074073
511.01,12.4170666667,38.3898333333,29.5002666667,24.9892333333,10.0964,6.44346666667,16.7187333333,23.7168666667,5.86966666667,4.32633333333,12.5788,21.1688666667,22.2885333333,31.1395333333,7.61324814815
511.36,12.5808,38.7537666667,30.0005333333,25.1484,10.3051333333,6.44206666667,16.7739333333,23.8198,5.90986666667,4.34673333334,12.6388,21.2579333333,22.7211333333,31.4922666667,7.61499259259
511.70,12.742,39.1408333333,30.5174,25.3187,10.5107333333,6.4744,16.8524,23.9401333333,5.95433333333,4.3774,12.694,21.3608,23.1567333333,31.8542666666,7.64222962963
512.05,12.8834666667,39.5063666667,30.9998666667,25.4719666667,10.7052,6.49686666667,16.9121333333,24.0484666667,5.989,4.39273333333,12.7744666667,21.473,23.5851333333,32.1905333333,7.65322962962
512.40,13.0046666667,39.8484333333,31.4539333333,25.6060666667,10.8882666667,6.4824,16.9372,24.1337333333,6.00126666666,4.39886666667,12.8095333333,21.5553333333,23.9786666667,32.5184,7.65869259259
512.75,13.1548,40.2119333333,31.9198,25.7629333333,11.0913333333,6.5078,17.0184666667,24.241,6.03926666667,4.43673333333,12.8841333333,21.6662666667,24.4014666666,32.8483333333,7.68210740741
513.09,13.2850666667,40.5132,32.3614,25.9049333333,11.2936,6.52806666667,17.0804,24.3416666666,6.06806666667,4.45966666667,12.9387333333,21.7592666667,24.7860666667,33.1444666667,7.70732592593
513.44,13.416,40.8072,32.7861333333,26.0278666667,11.4734,6.5372,17.1217333333,24.4402666667,6.08866666667,4.47406666666,13.0026,21.8511333333,25.1768666667,33.4407333333,7.72046296296
513.79,13.5176666666,41.0995333333,33.2010666667,26.1393,11.6338666667,6.51833333333,17.1434,24.5348666667,6.0862,4.4632,13.0303333333,21.9166,25.5363333333,33.7164666667,7.69799259259
514.13,13.6468666667,41.4101666667,33.6288,26.2639333333,11.8043333333,6.50253333333,17.1988666667,24.639,6.1044,4.4552,13.0718,22.009,25.92,34.0154666667,7.69793333333
514.48,13.7818666667,41.7568666667,34.0810666667,26.4003333333,12.0000666667,6.527,17.2766,24.7775333333,6.14346666666,4.465,13.1298,22.1315333333,26.3319333333,34.3611333333,7.71771111112
514.83,13.9347333333,42.0587666667,34.5253333334,26.5445,12.1911333333,6.54073333333,17.3329333333,24.907,6.1702,4.47446666667,13.1838,22.2568,26.7618666667,34.6518666667,7.7503925926
515.17,14.0591333333,42.3362,34.9516666667,26.6538,12.3760666667,6.55906666667,17.3742,25.0161333333,6.1928,4.48273333333,13.238,22.3596666667,27.1402,34.9380666667,7.76793333333
515.52,14.1945333333,42.6406666667,35.3774,26.7733,12.5696666667,6.57626666667,17.4048,25.1356,6.22613333333,4.49393333333,13.3192666667,22.4514666667,27.5342666666,35.2365333333,7.78864814815
515.87,14.3378,42.9270666667,35.7988,26.9035,12.7430666667,6.58766666667,17.4654666666,25.2632666667,6.25426666667,4.4894,13.3694666667,22.5638666667,27.9179333333,35.5422666667,7.79302962963
516.21,14.4589333333,43.178,36.2041333333,27.0153333333,12.9129333333,6.60253333333,17.5074666667,25.3778666667,6.2696,4.47886666667,13.4326666667,22.6658,28.2678666667,35.8162666667,7.81305555556
516.56,14.5802666667,43.4515666667,36.5938666667,27.1252333333,13.0686666667,6.5938,17.5504,25.5021333333,6.27546666667,4.4452,13.4598,22.7566,28.5932666667,36.0922,7.78311481482
516.91,14.6860666667,43.7250666667,36.9485333333,27.2242333333,13.2164,6.60893333333,17.5942666667,25.6373333333,6.2972,4.427,13.4922,22.8590666667,28.9171333333,36.3588666667,7.78185925926
517.25,14.7946,43.9833333333,37.3012666667,27.3434666667,13.3871333333,6.61246666667,17.643,25.7618,6.33466666667,4.4384,13.5403333333,22.9608666667,29.2328,36.6111333333,7.7993037037
517.60,14.9082666667,44.2274666667,37.6134,27.4493,13.5366,6.6462,17.7120666667,25.8844666667,6.37573333333,4.46753333333,13.6094,23.0854,29.5393333333,36.8572666667,7.81698888889
517.95,15.0126666666,44.4357333333,37.9212666667,27.5455,13.6936666667,6.68533333333,17.7633333333,26.0101333333,6.41806666667,4.49613333333,13.6750666667,23.1999333333,29.8219333333,37.0839333333,7.8456074074
518.29,15.0864666667,44.6287333333,38.1966,27.6245333333,13.799,6.67746666667,17.7975333333,26.1086,6.41666666667,4.48426666667,13.7215333333,23.2822666667,30.0616666667,37.2522,7.84482592592
518.64,15.1656,44.8218666667,38.4486666667,27.7167333333,13.9386666667,6.697,17.8471333333,26.2065333333,6.44806666667,4.49873333333,13.7849333333,23.3712666667,30.2763333333,37.4526,7.85054444445
518.99,15.2504,45.0315,38.7191333333,27.8146333333,14.0592,6.70466666667,17.9022,26.3305333333,6.46073333333,4.49873333333,13.8254,23.4578666666,30.5104666667,37.6668666667,7.85811851853
519.33,15.3264666667,45.2007,38.9440666667,27.8791,14.1676666667,6.7152,17.9552666667,26.4282666667,6.4744,4.50046666667,13.8670666667,23.5504666667,30.7237333333,37.8346,7.86575185185
519.68,15.3696,45.3557,39.1782,27.9336666667,14.2708666667,6.69806666667,17.9829333334,26.5046,6.46953333333,4.48773333333,13.9040666667,23.6184,30.9134,37.9897333333,7.8542037037
520.02,15.4772666667,45.5890333333,39.4670666667,28.0508,14.4188,6.72486666667,18.0547333333,26.6507333333,6.51133333333,4.50906666667,13.9666666667,23.7362,31.1705333333,38.2042666667,7.86894444445
520.37,15.5543333333,45.7410333333,39.7054666667,28.1322333333,14.5438666667,6.74366666667,18.0932666667,26.7566666667,6.5404,4.5362,14.0355333333,23.8344666667,31.3982666666,38.3852666666,7.90466666667
520.72,15.6262666667,45.9072333334,39.9325333333,28.2120666667,14.6653333333,6.73406666667,18.125,26.8516,6.5498,4.5444,14.0868,23.9165333333,31.6198666667,38.5588666667,7.89859629629
521.06,15.706,46.054,40.1608666667,28.2719333333,14.7784666667,6.74906666667,18.1639333333,26.9424666667,6.55566666667,4.5402,14.1316666667,24.005,31.8212666667,38.7222,7.88029259259
521.41,15.7975333333,46.2091333333,40.4207333333,28.3491666667,14.9263333333,6.75193333333,18.2068,27.0476,6.56973333333,4.54726666667,14.1818666667,24.1088,32.0422,38.9063333333,7.91122962963
521.75,15.8530666667,46.3271,40.6145333333,28.3907,15.0251333333,6.75453333333,18.2355333333,27.1227333333,6.56206666667,4.5382,14.2016666666,24.1702666667,32.2224666666,39.0320666667,7.91360000001
522.10,15.9163333333,46.4416,40.8139333333,28.4500333333,15.139,6.75946666667,18.2458,27.2136666667,6.57333333333,4.55273333334,14.2364,24.2572666667,32.4071333333,39.2042,7.90955555555
522.45,16.014,46.6301666667,41.0626,28.525,15.2712,6.7648,18.287,27.3508666667,6.59646666667,4.54873333334,14.2832666667,24.3823333333,32.6418,39.4058,7.93795925927
522.79,16.0980666667,46.7871333333,41.2926,28.5825666667,15.4084666667,6.77873333333,18.3348666667,27.4501333333,6.6212,4.55366666667,14.3444,24.5186666667,32.8545333333,39.5887333333,7.95107407407
523.14,16.1721333333,46.9587666667,41.5424666667,28.6607,15.536,6.79106666667,18.3691333333,27.5654666667,6.6306,4.53513333333,14.3863333333,24.6324,33.049,39.8112,7.94455925927
523.48,16.2676,47.1566333333,41.792,28.739,15.6647333333,6.80813333333,18.4203333333,27.7124666667,6.64966666667,4.53373333333,14.4412666667,24.7821333333,33.2779333333,40.0701333333,7.95517407407
523.83,16.3106666667,47.2586,41.9700666667,28.7840666667,15.7442,6.8032,18.4424666667,27.7871333333,6.64366666667,4.51173333334,14.4631333333,24.8661333333,33.4452666667,40.2356,7.93749999999
524.17,16.3872,47.4184666667,42.1861333333,28.8569666667,15.8613333333,6.80933333333,18.4862666667,27.896,6.65733333333,4.5046,14.4898666667,24.9787333333,33.6443333333,40.445,7.93662962963
524.52,16.4691333333,47.608,42.4422,28.9428,15.9560666667,6.8094,18.5367333333,28.0070666667,6.66853333333,4.49553333333,14.5299333333,25.1211333333,33.8612,40.6689333333,7.93587037038
524.87,16.5452666667,47.7315666667,42.6513333333,29.0012,16.0599333333,6.8172,18.5752666667,28.1169333333,6.69086666667,4.4958,14.5805333333,25.2237333333,34.0485333333,40.8541333333,7.95651851852
525.21,16.6097333333,47.8778666667,42.8593333333,29.0819666667,16.1479333333,6.80553333333,18.6156666667,28.2284,6.70093333333,4.48386666667,14.6200666667,25.3368666667,34.2220666667,41.0406666667,7.95564444445
525.56,16.7003333333,48.0652333333,43.1297333333,29.1687666667,16.2524666667,6.80866666667,18.6704666667,28.3575333333,6.71899999999,4.47573333333,14.6890666667,25.4748666667,34.4363333333,41.2983333333,7.95565555556
525.90,16.8202,48.3010333333,43.4468,29.2825333333,16.3861333333,6.831,18.7603333333,28.504,6.75446666666,4.47666666666,14.7641333334,25.6312666667,34.6964666667,41.6097333333,7.97040370371
526.25,16.9048666667,48.4748,43.7239333333,29.3731,16.4833333333,6.82973333333,18.8095333333,28.6254666667,6.76220000001,4.4694,14.8228,25.7448,34.9165333333,41.8611333333,7.9647962963
526.59,16.9919333333,48.6798666667,43.9957333333,29.4874666667,16.5736666667,6.83226666667,18.8553333333,28.7736666667,6.77446666667,4.4614,14.8727333334,25.8642666667,35.1538,42.1130666666,7.95904814815
526.94,17.0646666667,48.8506333333,44.244,29.5827666667,16.6655333333,6.8288,18.9071333334,28.9049333333,6.77833333333,4.46086666667,14.9276666667,25.9893333333,35.364,42.3393333333,7.96382962962
527.28,17.1418,49.0326333333,44.4906666667,29.6823333333,16.7594,6.82706666667,18.9515333333,29.0301333333,6.7884,4.46253333333,14.9862,26.0984,35.5542,42.547,7.97452592592
527.63,17.2159333333,49.2111666667,44.712,29.7726666667,16.8547333333,6.8264,19.0039333333,29.156,6.79933333334,4.46973333333,15.0400666667,26.2191333333,35.7346666667,42.7546,7.99395925926
527.97,17.2853333333,49.3588666667,44.9120666667,29.8636333333,16.9405333333,6.83746666667,19.0628,29.2736666667,6.82466666667,4.4848,15.1060666667,26.3198,35.9037333333,42.9338666667,8.0176074074
528.32,17.3314,49.4506333333,45.0408666666,29.9178333333,17.0188,6.85233333333,19.0951333333,29.3562,6.84340000001,4.50166666667,15.1489333333,26.3890666667,36.0226666667,43.0513333333,8.03465185185
528.66,17.3771333333,49.5736333333,45.1838,29.9872666667,17.0951333333,6.857,19.1402666667,29.4506,6.85460000001,4.50513333333,15.1873333334,26.4688666667,36.1497333333,43.1878,8.03932592593
529.01,17.4224,49.6756,45.3314,30.04,17.175,6.8774,19.1750666667,29.5421333333,6.87000000001,4.52146666666,15.2369333333,26.549,36.2870666667,43.3221333333,8.06095925926
529.35,17.4632666667,49.783,45.4599333333,30.1101666667,17.2622,6.88553333333,19.2133333333,29.6346666667,6.88566666666,4.53666666667,15.2788,26.6312666667,36.4084666667,43.4302666667,8.07792222223
529.70,17.5030666667,49.8496,45.5616666667,30.1530666667,17.3332666667,6.88653333333,19.2362666667,29.7100666667,6.89413333333,4.5508,15.3123333333,26.7022,36.5073333333,43.5057333333,8.0923037037
530.04,17.532,49.9173666667,45.6524,30.1864,17.4145333333,6.8966,19.265,29.7854,6.91100000001,4.57426666667,15.3485333333,26.7712666667,36.6026,43.5852666667,8.11038888889
530.39,17.5702666667,49.9783666667,45.7684666667,30.2222,17.5017333333,6.9018,19.2924666667,29.8568,6.91733333334,4.58433333333,15.3984,26.8603333333,36.7034666667,43.6766,8.12722592593
530.73,17.6266666667,50.0635333333,45.9118666667,30.2706333333,17.5922666667,6.90506666667,19.317,29.9432666667,6.93579999999,4.5968,15.4472666667,26.9616,36.8299333334,43.8034,8.13844074073
531.08,17.7042,50.1321333333,46.0416,30.3190333333,17.7094,6.9382,19.3656,30.0489333333,6.97593333333,4.63746666667,15.5139333333,27.0848666667,36.9745333333,43.934,8.17053333334
531.42,17.7732666667,50.2065,46.174,30.3729666667,17.8082666667,6.95746666667,19.3962,30.1568,7.00000000001,4.65686666667,15.5758666667,27.2003333333,37.1125333333,44.0602666667,8.18091851853
531.77,17.8194,50.2762666667,46.3104666667,30.3916333333,17.8977333333,6.96273333333,19.4013333333,30.233,7.00833333333,4.65846666667,15.6066666667,27.313,37.2304666667,44.1679333333,8.18756296295
532.11,17.8804,50.3427,46.4596,30.4243,17.9839333333,6.96073333333,19.4234,30.3265333333,7.01353333333,4.65966666667,15.6588,27.4295333333,37.3482666667,44.3146,8.19372962962
532.46,17.9453333334,50.4320333333,46.6184666667,30.4770666667,18.0684666667,6.97073333333,19.4412666667,30.4271333333,7.03333333333,4.6712,15.7215333333,27.5516,37.4834,44.4624666667,8.20822592593
532.80,18.0081333333,50.5408,46.7654,30.5357333333,18.1390666667,6.9656,19.4662666667,30.51,7.03846666667,4.66713333333,15.7648,27.6563333334,37.5932,44.6002,8.19843333333
533.15,18.0455333333,50.5771666666,46.8638666667,30.5522666667,18.1925333333,6.9644,19.4619333333,30.5721333333,7.04053333333,4.661,15.787,27.7406,37.6884,44.7023333333,8.18720370369
533.49,18.0797333333,50.6539,46.969,30.5923,18.2556666667,6.96686666667,19.4738,30.6584666667,7.05679999999,4.66253333333,15.8251333333,27.828,37.7883333333,44.8041333333,8.19409259261
533.84,18.1373333333,50.7278333333,47.1152666667,30.6525,18.3263333333,6.97386666667,19.4919333333,30.7596666667,7.06653333333,4.65546666667,15.8716,27.9445333334,37.9152,44.9374,8.19263703704
534.18,18.1957333333,50.8435666667,47.2642666667,30.7006666667,18.4204666667,6.9886,19.53,30.8728,7.09279999999,4.66953333333,15.9270666666,28.0696666667,38.0546666667,45.0972,8.2110074074
534.52,18.2491333333,50.9187666667,47.3833333333,30.7620666667,18.5158666667,7.00346666667,19.5614666667,30.9638,7.12093333333,4.68866666667,15.9816666667,28.1864666667,38.1738,45.2081333333,8.23092222222
534.87,18.2563333333,50.9662333333,47.4776666667,30.7945666667,18.5591333334,6.9732,19.5535333333,31.0143333333,7.09953333334,4.66186666667,15.9912666667,28.2742,38.2641333333,45.2876,8.21004814815
535.21,18.3093333333,51.0559333333,47.6345333333,30.8374666667,18.6493333333,6.974,19.5774666667,31.0917333333,7.1118,4.6716,16.0354666667,28.3921333333,38.3938666667,45.4226,8.22169629629
535.56,18.3531333333,51.1311666667,47.7468,30.8811,18.7272,6.97106666667,19.5964,31.1774,7.12219999999,4.6798,16.0905333334,28.4894,38.4991333333,45.537,8.21855185185
535.90,18.3913333333,51.2009666667,47.8539333333,30.9245,18.8022,6.97966666667,19.6034666667,31.2421333333,7.13806666666,4.67973333333,16.1368666667,28.5872,38.5989333334,45.6181333333,8.22645925925
536.25,18.4282666667,51.2610666667,47.974,30.9633333333,18.8830666667,6.97613333333,19.6212666667,31.3088,7.1424,4.6818,16.1746666667,28.7049333333,38.7145333333,45.723,8.23087407408
536.59,18.4573333333,51.3052,48.0648,30.9791,18.9607333333,6.97693333333,19.6155333333,31.3749333333,7.14746666667,4.67673333333,16.2118,28.8081333333,38.8141333333,45.7934,8.22638518518
536.93,18.5092,51.3920666667,48.1862,31.0219666667,19.0412,6.96586666667,19.6332,31.4436,7.15233333334,4.67413333333,16.2612,28.9220666667,38.9216666667,45.9140666667,8.23820370371
537.28,18.5530666667,51.4449333333,48.3182,31.0488666667,19.128,6.96773333333,19.6434666667,31.5076666667,7.14466666667,4.6588,16.3076,29.044,39.0245333333,46.0278,8.22879259259
537.62,18.6174666667,51.5765333333,48.4810666667,31.1208,19.2284666667,6.958,19.6626,31.6,7.1574,4.65626666667,16.3613333333,29.1976,39.1588,46.2002666667,8.23034074075
537.97,18.6825333334,51.6054666667,48.5831333333,31.182,19.3108666667,6.97073333333,19.6762,31.6586,7.17086666667,4.67913333333,16.41,29.3254,39.2408,46.2959333333,8.24949629628
538.31,18.7323333333,51.6529,48.7002666667,31.1961333333,19.3862666667,6.9696,19.6672,31.7184,7.16740000001,4.6758,16.4664666667,29.4564,39.3428666667,46.4004,8.25001851853
538.65,18.8015333333,51.7411666667,48.849,31.2290333333,19.4899333333,6.9998,19.6832666667,31.7956,7.20106666667,4.68786666667,16.5386666667,29.6253333333,39.4554666667,46.5522,8.2705037037
539.00,18.885,51.8465333333,49.0100666667,31.3072,19.6059333333,7.03,19.6966666667,31.8814,7.23713333334,4.695,16.6308666666,29.8138666667,39.602,46.7177333333,8.29432222223
539.34,18.9629333333,51.9684333333,49.2002666667,31.3539,19.7089333333,7.03486666667,19.7033333333,31.9807333334,7.24753333333,4.69813333333,16.7126666667,30.02,39.7654666667,46.9101333333,8.30022962961
539.69,19.0432666667,52.1042333333,49.3954666667,31.4225666667,19.8112666667,7.03793333333,19.7157333333,32.0804,7.25940000001,4.7068,16.7946666667,30.207,39.9361333333,47.1155333333,8.30650000001
540.03,19.0933333334,52.1812333333,49.5308,31.4437,19.8771333333,7.0524,19.7167333333,32.1248666667,7.26853333333,4.70626666666,16.8468,30.3352,40.0184666667,47.2238,8.31031481481
540.37,19.1425333333,52.2042,49.6232,31.4588333333,19.9204,7.05506666667,19.709,32.1438666667,7.28406666667,4.70973333333,16.8944,30.4348666667,40.0778666667,47.3362,8.31659259259
540.72,19.1980666667,52.3129666667,49.7780666667,31.5146,19.9894666667,7.06246666667,19.7204,32.2095333333,7.29366666667,4.71866666667,16.9501333333,30.5615333333,40.1998666667,47.4736,8.32878148147
541.06,19.2398,52.3872333333,49.8674,31.5553333333,20.0446666667,7.06186666667,19.7139333333,32.2472666667,7.29766666667,4.72993333333,16.9948,30.6509333333,40.2835333333,47.5676666667,8.33347777777
541.40,19.2435333333,52.3857,49.9161333333,31.5438333333,20.0669333333,7.04826666667,19.6908666667,32.2512,7.27326666666,4.7272,17.0112666667,30.707,40.3206,47.5885333333,8.31995185185
541.75,19.2633333333,52.442,50.0303333333,31.5796666667,20.1139333333,7.03646666667,19.6883333333,32.2907333333,7.27193333334,4.7278,17.0493333333,30.8062666667,40.4148,47.6592,8.31394444444
542.09,19.3084,52.5632333333,50.1569333333,31.6360666667,20.1838,7.0508,19.7152666667,32.3617333333,7.2874,4.73493333333,17.1038666667,30.9366,40.5303333333,47.7740666666,8.32898518519
542.43,19.3456,52.6299333333,50.2579333333,31.6924,20.2529333333,7.05126666667,19.7208666667,32.4326666667,7.29713333333,4.7522,17.1518666667,31.0323333333,40.6213333333,47.8429333333,8.33864074074
542.78,19.3421333333,52.6326333333,50.2992666667,31.6890666667,20.2955333333,7.0354,19.6971333333,32.4539333333,7.29206666666,4.7576,17.1704,31.0962,40.6626666667,47.8520666667,8.33048148148
543.12,19.3582,52.6376666667,50.3466,31.7291666667,20.3452666667,7.03013333333,19.6924666667,32.4650666667,7.28779999999,4.75786666667,17.1998666667,31.1678666667,40.7116,47.885,8.33557407408
543.46,19.3672,52.6329666667,50.3855333333,31.7413666667,20.3907333333,7.0276,19.6838666667,32.4777333333,7.28846666667,4.76653333333,17.2284666667,31.2564,40.7486666667,47.8702,8.34613333334
543.81,19.3932666667,52.657,50.4338,31.7788333333,20.4558666667,7.03206666667,19.6862,32.5149333333,7.31260000001,4.79806666667,17.2858666667,31.3756,40.8238666667,47.9068,8.36881481481
