wavelength,Back_TanCalm,Belly_TanCalm,Breast_TanCalm,Crissum_TanCalm,Crown_TanCalm,DorTail_TanCalm,Patch10_TanCalm,Rump_TanCalm,Throat_TanCalm,WingTip_TanCalm
764.45,6.776,12.7020666667,10.6561333333,6.93140000001,38.8057666667,7.3496,11.6523333333,43.3748666667,9.68606666667,9.28630000001
764.76,7.29186666667,13.1016666667,11.1028666667,7.37526666667,39.2752,7.82746666667,12.0907333333,43.6953333333,10.1565333333,9.94496666665
765.07,7.39286666667,13.1572666667,11.2239333333,7.52946666667,39.5813666667,8.03393333333,12.243,43.9241333333,10.2502,10.0445
765.39,7.55793333333,13.2836,11.3164,7.71766666666,39.7305,8.19866666667,12.3258,44.1045333333,10.3771333333,10.0643333333
765.70,7.70486666667,13.3377333333,11.4544,7.86513333333,39.9363333333,8.24933333333,12.3608666667,44.3221333333,10.4005333333,9.96153333333
766.01,7.69966666667,13.2894,11.3342666667,7.89893333333,39.8888,8.1932,12.2375333333,44.4058666667,10.3960666667,9.92823333333
766.32,7.65566666667,13.2938666667,11.3826,7.88986666667,40.1268333333,8.14393333333,12.1915333333,44.7945333333,10.3343333333,9.92733333333
766.64,7.9002,13.544,11.7554666667,8.24733333333,40.0206333333,8.47593333333,12.4183333333,44.9036,10.5424,10.0681
766.95,8.10653333333,13.9388,11.9984,8.39453333334,40.4521666667,8.80633333333,12.7949333333,45.4125333333,10.8141333333,10.3258
767.26,8.43246666667,14.2387333333,12.2381333333,8.56953333334,40.7404,8.96333333333,13.0846666667,45.7418,11.1651333333,10.6748666667
767.57,8.65793333333,14.5996,12.6433333333,8.78013333334,41.1556333333,9.19066666667,13.4991333333,46.2882,11.6068666667,10.8906
767.88,8.96866666667,14.9772666667,13.0208,9.02633333334,41.9367,9.61480000002,13.8791333333,46.9608666667,11.8985333333,11.2949666667
768.20,9.17380000001,15.1744,13.2107333333,9.11406666666,42.1992,9.79560000001,13.9742,47.3640666667,11.9196,11.2612666667
768.51,8.96093333334,14.9144666667,13.0139333333,8.72533333333,41.7408,9.39013333333,13.8593333333,47.0280666667,11.5746,10.9939
768.82,9.45606666665,15.403,13.4361333333,9.05479999999,42.2421,9.64186666667,14.2886,47.3036,11.8409333333,11.4825
769.13,9.54093333331,15.4048666667,13.6360666667,9.0374,42.2926,9.73799999999,14.3980666667,47.3809333333,11.9557333333,11.8707
769.44,9.693,15.3998666667,13.8223333334,9.05513333333,42.2532666667,9.85233333333,14.3248666667,47.3322,12.0367333333,11.9588
769.76,9.49566666667,15.2025333333,13.5812666667,8.86180000001,41.9668666667,9.66546666667,14.2468,46.9641333333,11.9490666667,11.7844666667
770.07,9.06040000001,14.8039333333,13.1326,8.389,41.8537,9.03846666667,13.8442,46.8418,11.6912666667,11.3301333333
770.38,8.45973333333,14.1369333333,12.3399333333,7.94280000001,41.2611333334,8.44506666667,13.2142,46.3838666667,11.2686,10.8334
770.69,7.58673333333,13.5296666667,11.713,7.4172,41.3260666666,7.94466666667,12.5674666667,46.3470666667,10.7236666667,10.1808333333
771.00,7.40866666667,13.2866666667,11.4529333333,7.36986666667,40.8624333333,7.81273333333,12.3542,46.1693333333,10.3768666667,10.0485666667
771.32,7.4784,13.294,11.4735333333,7.41913333334,40.8412333333,7.84086666667,12.5808,46.2450666667,10.4492666667,10.2345333333
771.63,7.03366666667,12.7946666667,10.9634666667,7.16933333334,40.2374333333,7.4846,12.3958,45.745,9.98193333335,9.72479999999
771.94,6.5652,12.3277333333,10.4501333333,6.86526666667,39.8559666667,7.0882,11.8856,45.4866666667,9.78106666666,9.20923333333
772.25,6.06153333333,11.9258666667,9.88073333333,6.60493333333,39.3354333333,6.81066666667,11.399,45.2180666667,9.50633333333,8.78803333333
772.56,6.19213333333,12.2672666667,9.79806666667,6.93740000001,39.4857333333,6.933,11.6137333333,45.3256666667,9.47326666667,8.58223333333
772.87,6.7842,13.01,10.4241333333,7.733,40.0943,7.62393333333,12.5232,45.7934,10.1722666667,9.39979999999
773.18,7.56033333333,13.7234666667,11.0258,8.46659999999,40.4909666667,8.5672,13.1404,46.0625333333,10.8915333333,10.1783
773.50,8.81566666666,14.9252,12.0667333333,9.67706666666,41.883,10.1161333333,14.4944,47.1903333333,11.8978,11.2941333333
773.81,9.28833333334,15.4128666667,12.6810666667,10.2710666667,42.1855,10.7242,15.0106,47.4968,12.3422666667,11.8445666667
774.12,9.7384,15.8819333333,13.1602666667,10.6244666667,42.0275666667,11.0294666667,15.4176666667,47.4262,12.654,12.2764666667
774.43,9.83079999999,16.0405333333,13.6505333333,10.6769333333,42.0219,11.286,15.3214666667,47.3138,12.8003333333,12.2844
774.74,9.57866666668,15.9660666667,13.6803333333,10.4424,41.4603333333,11.0772666667,14.9164666667,46.637,12.453,11.9619
775.05,10.1398666667,16.6243333333,14.2778666667,11.0588666667,41.8551666667,11.5374,15.2392,46.9632666667,13.0876666667,12.7636333333
775.36,10.7273333333,17.5036666667,14.9062666667,11.6424,42.2433,12.1652666667,15.7624,47.181,13.4809333333,13.3586333333
775.67,10.7532666667,17.7443333333,14.9663333333,11.5613333333,42.0958333334,12.1717333333,15.9553333333,47.0327333333,13.5100666667,13.3733666667
775.98,10.8435333333,17.9223333333,15.1519333333,11.4934666667,42.6960333333,12.4580666667,16.0018,47.4528,13.856,13.6582666667
776.30,10.4555333333,17.6501333333,14.9467333333,11.1111333333,42.4095333333,11.9838,15.7302,46.9646666667,13.376,13.2971333333
776.61,10.3119333334,17.5256,14.9744,10.9744,42.2158666667,11.6152666667,15.6111333333,46.7948666667,13.2607333333,13.2350333333
776.92,9.2566,16.5653333333,14.2082666667,9.92880000001,40.9632666667,10.5320666666,14.4883333333,46.0634,12.3077333333,12.4154666667
777.23,8.91919999999,16.2154,14.0842666667,9.56159999999,40.5208,10.1606,14.1016,45.9287333333,11.9183333333,12.1463333333
777.54,9.03373333333,16.1571333333,14.3170666667,9.83313333332,40.8236333333,10.1888,14.3082666667,46.4954,11.9674,12.2902
777.85,8.8844,15.8933333333,13.9289333333,9.76886666666,40.7800333333,9.76446666667,14.0844,46.5377333333,11.7733333333,12.0888333333
778.16,9.10553333333,16.0926,14.0586666667,10.2315333333,40.8812,10.0178,14.486,46.6934,12.0472,12.2985666667
778.47,8.08393333333,15.3193333333,13.2430666667,9.04093333332,40.0474,8.9236,13.6764,46.0392,11.0042666666,11.3677333333
778.78,7.74933333333,15.1255333333,13.1536666667,8.68006666667,40.076,8.74006666666,13.6834666667,46.298,10.979,11.3683
779.09,6.9732,14.413,12.8761333333,7.99133333333,39.8987666667,8.23193333333,13.1024666667,46.2753333333,10.4762666667,10.8463
779.40,6.799,13.9995333333,12.7757333333,7.67313333333,38.9132666667,7.93753333333,12.8136,45.6178666667,10.2999333333,10.4820333333
779.71,6.4276,13.8211333333,12.3577333333,7.31226666667,38.3835333333,7.96273333333,12.4533333333,45.5857333333,10.0765333333,10.1840333333
780.02,6.52713333333,14.0892,12.5535333333,7.47046666667,38.5631666667,8.25513333333,12.5438666667,45.5594666667,10.0072666667,10.2239333333
780.33,6.50166666667,14.134,12.5279333333,7.57886666666,38.8064,8.42300000001,12.6104,45.4196666667,10.2182666667,10.1481333333
780.64,6.909,14.3472666667,12.4134666667,7.64086666667,39.357,8.68946666666,12.8832666667,45.7170666667,10.5983333333,10.2546666667
780.95,6.16373333333,13.632,11.4412666667,6.69653333333,38.4813666667,8.031,12.0188666667,44.5806,10.0123333333,9.68626666666
781.26,6.02073333333,13.7320666667,11.4358,6.55573333333,38.6626333333,8.12513333333,12.1524666667,44.6683333333,9.92679999999,9.75276666668
781.57,6.38146666667,14.0616,11.7646666667,6.82953333333,38.9992333333,8.54079999999,12.5184,44.9656,10.3436666667,10.0611666667
781.88,8.16273333334,15.8524666667,13.7098,8.90586666667,40.7759666667,10.6921333333,14.6666666667,46.6311333333,12.4936666667,11.8269333333
782.19,8.33339999999,15.7921333333,13.6572666667,9.05353333333,41.0467666667,10.5452,14.6554,46.8005333333,12.5052,11.7746
782.50,9.40853333334,16.6255333334,14.4290666667,10.0052,41.6357666667,11.3322666667,15.3754666667,47.4072666667,13.4155333333,12.7546666667
782.81,10.4283333333,17.7399333334,15.2838,11.1094,42.4664666667,12.4044666667,16.357,48.1938666667,14.3550666667,13.6789333333
783.12,11.3730666667,18.3088,15.9761333333,11.8231333333,43.1627,12.9195333333,17.0778,48.7148,15.2262666667,14.2591
783.43,11.4591333333,18.3086,15.8182666667,11.8194,43.2367666667,13.0148666667,17.2435333333,48.9533333333,15.1762666667,14.1789666667
783.74,12.5018666667,19.3725333333,16.4967333333,12.6692666667,43.8667,13.7516,18.1072,49.5633333333,15.8744,15.3282333333
784.05,12.6906666667,20.0105333333,16.8652,13.1139333333,44.151,14.2424,18.7094666667,49.7806,16.1336666667,15.6217666667
784.36,12.9274666667,20.4322666667,17.0962666667,13.2544,44.3952333333,14.6560666667,18.946,50.0132666667,16.1844,15.5624666667
784.67,13.0950666667,20.6141333333,17.2306,13.4974666667,44.5167666667,14.8900666667,19.2639333333,50.2566666667,16.5422,15.6845
784.98,12.9573333333,20.5294666667,17.3206,13.3649333333,44.3739,14.7894666667,19.0734,49.8862,16.4785333333,15.7690333333
785.29,11.4864666667,19.0659333333,15.9488,12.3992666667,42.9943,13.4455333333,17.5553333334,48.6522,14.9772666667,14.8146
785.60,11.7034,19.0746666667,16.1250666667,12.6972,42.6946,13.7276666667,17.6867333333,48.549,15.1735333333,15.0868333333
785.91,12.1315333333,19.3474,16.3222666666,13.0226,42.8878333333,14.2346666667,18.1714666667,48.4796,15.5400666667,15.5762
786.22,11.1196,18.151,15.2388,11.8695333334,41.8772,13.1382,17.1853333333,47.6528,14.4376666667,14.7637666667
786.53,10.0614,17.3466666667,14.0183333333,11.0173333333,40.9329,12.224,16.2117333333,46.728,13.3385333333,13.9827666667
786.84,9.84,17.177,13.7802,10.9926,40.8377666667,11.8303333333,16.0600666667,46.8950666667,13.3687333333,14.2219666667
787.14,8.76820000001,16.1235333333,12.7651333333,10.0554,39.8265,10.8447333333,15.0025333333,45.9778666667,12.4534666667,13.0946333333
787.45,7.7884,14.8405333333,11.8111333333,9.04860000001,38.5817666667,9.65660000001,13.8276,45.0062666667,11.5296666667,12.4635333333
787.76,8.44593333334,15.1174666667,12.2926,9.79386666667,38.5971666667,10.2685333333,14.4124666667,45.1558666667,12.3309333333,13.0623666667
788.07,8.7472,15.277,12.6066666667,9.99766666665,38.7448666667,10.5167333333,14.6590666667,45.1332666667,12.5406666667,13.0975
788.38,8.55593333333,15.0483333333,12.1838,9.69606666667,38.4169333333,10.2428,14.3132666666,45.0883333333,12.099,12.8503333333
788.69,9.19279999999,15.3849333333,12.4959333333,9.90466666667,38.5601666667,10.5978666667,14.6871333333,44.9870666667,12.4260666667,13.2449333333
789.00,8.91853333333,15.3329333333,12.5578666667,9.71266666667,38.748,10.4881333333,14.5527333333,44.7277333333,12.1607333333,13.1860666667
789.31,8.46986666668,14.9247333333,12.0762666667,9.43039999999,38.2557,10.2166666667,14.2372666667,44.4632666667,11.6149333333,12.7118333333
789.62,7.9546,14.8961333333,11.8042,9.25706666666,38.4635666667,9.98573333334,14.0521333333,44.6262,11.288,12.4965666667
789.92,7.4108,14.5355333333,11.8058666667,8.76566666667,38.1522,9.49493333333,13.7226,44.4690666666,10.8844,11.9585666667
790.23,7.60973333333,14.7704666667,12.1028666667,8.96119999999,38.5526333333,9.82360000001,14.0595333333,44.5738666667,10.9632,11.7826333333
790.54,8.368,15.1887333333,12.8298,9.68906666667,39.3909,10.3676,14.8651333333,45.4434,11.6371333333,12.2796333333
790.85,8.8218,15.4038,13.148,10.0927333333,40.0635333333,10.8235333333,15.1390666666,46.0206,11.9460666667,12.4012666667
791.16,8.92699999999,15.4682666667,13.464,10.1253333333,40.2533,10.8714,15.0762,46.193,11.8247333333,12.3882666667
791.47,9.0864,15.7088,13.3388,10.2492,40.1410666667,11.1684666667,15.1605333333,45.8970666667,11.8661333333,12.5443
791.78,10.1355333333,16.4150666667,14.1354666667,11.5131333333,40.7912333333,11.9833333334,16.2986666667,46.4950666667,12.9626,13.2753
792.08,10.3048666666,16.7366,14.4584,11.7941333333,41.0886333333,12.3873333333,16.5519333333,46.7674666667,13.1542666667,13.1262333333
792.39,10.3196,16.7768666667,14.1420666667,11.7048,40.6503666667,12.5304666667,16.4831333333,46.7118,13.0167333333,12.8073333333
792.70,10.0518666667,16.6322,14.1854,11.2608666667,40.5928666667,12.1012666667,16.0908666667,46.5228,12.7114,12.7085666667
793.01,10.7614,16.7835333333,14.6449333333,11.9417333333,40.7270333333,12.5121333333,16.6238666667,46.4214666667,13.3562666667,13.1279666667
793.32,12.1618,17.8493333333,15.6817333333,13.0956,41.5706333333,13.752,17.5722,47.391,14.6292666667,14.5188666667
793.62,12.1222666666,17.7888666667,15.6500666667,13.0222,40.9333666667,13.7557333333,17.3832666667,46.8722666667,14.6499333333,14.8528
793.93,12.1242,18.0159333333,15.7735333333,13.1410666667,40.7337666667,13.7510666667,17.3948,46.6117333333,14.9272666667,15.1553333333
794.24,12.8876666667,19.0273333333,16.7344,13.8927333333,41.2849333333,14.2077333333,18.1743333333,46.9490666667,15.5389333333,15.9086666667
794.55,12.1908,18.6043333333,15.9687333333,13.2686666667,40.7653,13.5273333333,17.7148666667,46.1708666667,14.7722666667,15.4541333333
794.86,11.5014666667,17.8887333333,15.3693333333,12.5598,40.0536666666,12.5438,17.0077333334,45.7642,13.9832666667,15.0900333333
795.16,9.83900000001,16.6475333333,14.0268666667,10.9528666667,39.2765,10.9746666667,15.4080666667,44.8266,12.4598,13.7839333333
795.47,9.2444,16.1472,13.5037333333,10.1290666667,38.8897666667,10.2282,14.9052,44.8420666667,11.8714,13.4130666667
795.78,9.70726666666,16.5582,14.0052666667,10.4282666667,39.019,10.347,15.1164,44.851,12.6123333333,13.9023333333
796.09,10.1904666667,16.9212666667,14.3846,11.0271333333,39.3886,10.716,15.4734,45.3257333333,13.0542666667,14.2665333333
796.40,11.0528,17.6503333333,15.3116,11.6679333333,39.8859666667,11.493,15.9850666667,45.6589333333,13.6409333333,15.2320666667
796.70,10.8895333334,17.3902,15.182,11.9612666667,40.1367,11.3182666667,16.0986,45.8949333333,13.3654666667,15.1153
797.01,11.7700666667,18.0498666667,15.9012,12.5329333334,41.1013,11.899,16.8466666667,46.7043333333,14.2304,15.5197333333
797.32,12.4400666667,18.4610666667,16.3088666667,12.9135333333,41.4367666667,12.4941333333,17.4818666667,46.9734666667,14.7431333333,15.9080333333
797.63,12.384,18.2998,16.0526666667,13.0008,40.9948666667,12.5127333333,17.1198666667,46.7202666667,14.7492,15.7975666667
797.93,12.2185333333,18.2042666667,16.1724666667,13.1137333333,41.2135,12.4438,17.1169333333,47.3915333333,14.9973333333,15.4448666667
798.24,12.0903333333,18.1660666667,16.1594,13.1494,41.3517666667,12.7927333333,17.1069333333,47.4804,15.0278666667,15.1699666667
798.55,12.5976,18.5733333333,16.6750666667,13.6984,41.7241333333,13.5522666667,17.8208666667,48.1662666667,15.7484,15.6332
798.85,13.0091333333,18.7657333333,16.843,14.1864,42.116,14.0445333333,18.2594,48.7144,16.2173333333,15.7992
799.16,12.5849333333,18.1664666667,16.3156,14.1224666667,42.2077666667,13.6988666667,17.9634666667,48.7033333333,15.753,15.1494666667
799.47,12.335,17.6474,15.966,13.8295333333,41.8360333334,13.3099333333,17.7349333333,48.1903333333,15.6859333333,15.0789
799.78,12.4336,17.5459333333,16.0678,13.6838666667,41.5717333333,13.2806666667,17.8848666667,48.2616666667,15.8865333333,15.1942333333
800.08,12.0589333333,16.7847333333,15.9409333333,13.0324666667,41.2743666667,12.9262,17.2567333333,47.6342666667,15.5692666667,14.8939333333
800.39,10.1868,14.768,14.0928666667,11.3382666667,39.4273,11.2417333333,15.1537333333,45.9011333333,13.7312,13.2972666667
800.70,8.59446666667,13.7002666667,12.7735333334,10.2861333333,38.6349,9.96273333334,13.6132666666,45.2238666667,12.1829333333,12.0739666667
801.00,8.1828,13.1873333333,12.4072,9.55293333333,38.5949666666,9.74306666667,13.2254,45.0046,11.7856,11.6335666667
801.31,9.40000000001,14.2004666667,13.2578666667,10.1414,39.4188333333,10.8514666667,14.0811333333,45.4664666667,12.5919333333,12.9500333333
801.62,9.92166666667,14.6793333333,13.6588666667,10.5978,39.7934333333,11.0484666667,14.5915333333,45.7465333333,13.0265333333,13.5335
801.92,10.3716666667,14.7700666667,13.6988666667,10.6176,39.7479333333,11.4114666667,14.5052666667,45.5072,13.2324,13.891
802.23,10.3564,14.6529333333,13.9149333333,10.6566666667,39.2339333334,11.3134666667,14.1024666667,44.5653333333,13.2584,14.2026666667
802.54,10.3556666667,14.7749333333,14.2209333334,10.6201333333,39.3264666667,11.5391333333,14.1705333333,44.7340666667,12.9934,14.5578333333
802.84,10.6704,15.2872,14.6998,10.8045333333,39.8531,12.0242666667,14.2016666667,45.3448666667,13.027,14.4955333333
803.15,9.59559999999,14.6901333333,14.1748,10.2282666667,39.4911666667,11.2393333333,13.5158666667,44.8402,12.0024666667,13.3204666667
803.46,9.99666666667,15.7091333333,14.6511333333,10.6977333333,39.8895666667,11.9896,14.1058,45.4073333333,12.7296,13.9012
803.76,11.3913333333,17.5757333333,16.4288,12.069,41.3815666667,13.5614666667,15.8097333333,47.0381333333,14.2064,15.5264
804.07,11.5940666667,17.5844666667,16.5924666667,11.7294666667,41.0982,13.6683333333,15.8647333333,46.7890666667,14.3124,15.4363666667
804.38,10.5053333333,16.6731333333,15.8333333333,11.0827333333,40.7579,12.6116,15.3806666667,46.811,13.5040666667,14.4981666667
804.68,9.9602,15.9724,15.3439333333,10.721,40.2085333333,11.9908666667,14.9006666667,46.541,13.1614,14.0708666667
804.99,9.92973333333,16.0349333333,15.3528,10.7724,40.2976333333,11.9222666667,15.0584666667,46.767,13.5407333333,14.0655
805.30,9.33459999999,15.4585333333,14.9750666667,10.5594,39.4305666667,11.1552,14.5978,46.0311333333,12.9031333333,13.2804333333
805.60,8.68553333333,15.2045333333,14.2521333333,9.90613333333,39.0342666667,10.2884666667,14.0510666667,45.8484666667,12.3406666667,12.7296666667
805.91,8.2978,15.0656666667,13.7242666667,9.31586666667,38.3248333333,9.93593333334,13.7782666667,45.5679333333,12.1536666667,12.1435333333
806.21,8.01206666667,14.995,13.1652,9.18946666667,37.7060333333,9.46513333333,13.7100666667,45.0789333333,11.8668,11.9239333333
806.52,9.14973333334,16.0256,13.7651333333,10.0337333333,38.6133333333,10.5668666667,14.6694,45.9580666667,13.2590666667,13.0128333333
806.83,8.21986666666,15.1203333333,12.6253333334,9.02400000001,37.7525333333,9.45013333333,13.8488666667,45.2852,12.2474666667,11.7285333333
807.13,7.81326666667,14.4112666667,11.7954666667,8.64399999999,37.1747333333,8.79513333334,13.505,44.6894,11.404,10.9508333333
807.44,7.92086666667,14.3868666667,11.8226666667,8.718,37.0547,8.75966666667,13.5204666667,44.7470666667,11.3097333333,10.8557666667
807.74,9.71593333333,16.0108666667,13.597,10.4191333333,37.7823333333,10.6761333333,15.0980666667,45.0709333333,13.0629333333,12.7890666667
808.05,9.47020000001,16.0341333333,13.4563333333,10.0991333333,37.3743,10.6120666667,14.8786,44.5197333333,12.8820666667,12.5574333333
808.35,9.07346666666,15.5671333333,13.2433333334,9.81326666667,37.0678,10.5393333333,14.336,44.0871333333,12.13,12.1336666667
808.66,9.10053333334,15.8943333333,13.4674666667,9.67913333333,37.4284666667,10.5184666667,14.3985333333,44.2751333333,11.9366,12.0987666667
808.97,9.0564,15.5149333333,13.0965333333,9.26446666667,37.5457333334,10.2333333333,14.1442666667,44.2124,11.367,11.2233666667
809.27,10.7569333333,17.4453333333,14.8474666667,11.4890666667,39.4260333333,11.6540666667,15.7086666667,45.7122666667,13.4193333334,13.2615
809.58,10.7237333334,17.3904,15.1016,11.5936,38.7665666667,11.6221333333,15.672,45.1908,13.4046,12.9517
809.88,10.468,17.0988,14.6004666667,11.3318666667,38.0776666666,11.051,15.2557333333,44.8453333333,12.671,12.4586
810.19,11.9224666667,18.0951333333,15.7038666667,12.8184,38.6844,12.4444666667,16.5785333333,45.4180666667,14.0741333333,13.5415
810.49,11.9418,17.6712,15.5626666667,12.6944666666,38.0723666667,12.4672666667,16.1164,44.8845333333,14.3770666667,13.3511333333
810.80,12.2282666667,17.9404666667,15.9382666667,13.1323333333,38.7333666667,12.6371333333,16.7277333333,45.4038,14.7183333333,13.7890666667
811.10,11.4339333333,17.2875333333,15.0184666667,12.3206666667,38.2447,11.456,15.9571333333,45.2476666667,13.6364,12.9157666667
811.41,12.0759333333,17.6265333333,15.4760666667,12.991,38.9844,11.6964,16.6296,46.3988666667,13.9806,13.4635
811.71,12.1542666667,17.5810666667,15.4423333333,12.6908666667,38.7641,10.922,16.387,46.5154,13.7869333333,13.2426
812.02,12.245,17.566,15.4346666667,12.7438666667,38.0838,11.1564666667,16.4323333333,46.5534,13.8850666667,13.8851
812.32,12.8017333333,18.2156,15.6642666667,13.5232,38.3295333333,11.8982666667,17.0842,46.993,14.6849333333,15.1593666667
812.63,12.2325333333,17.4882666667,15.2481333333,12.7365333333,37.5541666667,11.4497333333,16.6821333333,46.5348,14.0233333333,14.624
812.93,12.5307333333,17.8068666667,15.1927333333,12.7294,38.3710333333,11.7997333333,17.1393333333,46.8732666667,14.446,15.4151333333
813.24,11.6706666667,17.3494,14.6184666667,12.2248666667,37.9115333334,11.1002666667,16.4980666667,46.522,13.9999333334,15.0119666667
813.54,11.3678666667,17.3955333333,14.5536,12.0231333333,37.8993,10.9254,16.0196666667,46.2817333333,13.5954,15.2374666667
813.85,10.7426,17.3840666667,14.633,11.8649333333,38.0928,10.3290666667,15.7129333333,46.9956666667,13.4346666667,15.4812
814.15,9.95666666667,16.8750666667,14.0452,11.3108,37.2180333333,9.68746666667,14.8698666667,46.7014,12.6214,15.0867666667
814.46,8.91833333333,16.415,13.0418666667,10.5872,36.5518,9.02426666667,14.0750666667,46.49,11.5497333333,14.2649
814.76,8.53226666667,16.3572,12.7320666667,10.1326666667,35.8796666667,8.65599999999,13.7842,45.8354666667,11.4324666667,13.7447
815.07,9.6962,17.2308666667,13.8107333333,11.0416666667,37.0050333333,10.0435333333,15.3906,46.8142,12.8559333333,14.9044666667
815.37,9.09253333334,16.8746666667,13.1031333333,10.7658666667,37.5209666667,9.27833333335,14.9977333333,46.8525333333,12.4126,14.3205
815.68,8.85933333333,17.1149333333,13.4309333333,10.7589333333,37.7940666667,9.49840000001,15.5970666667,47.4833333333,12.7742,13.7194333333
815.98,8.709,16.5781333333,13.0148666667,9.82333333335,37.5197333333,9.19546666667,14.969,47.0822,12.1573333333,13.3555
816.29,6.84846666667,14.5685333334,11.4622666667,7.92006666667,37.1071,7.90193333334,12.9336666667,47.0844,10.4905333333,11.6165666667
816.59,7.45306666667,14.5306666667,11.9481333333,8.12326666666,37.4485333333,8.42733333333,13.4942666667,46.8722,10.7954,11.7471333333
816.89,6.88086666667,13.9312,11.2628,7.20206666666,36.979,7.69306666667,13.2351333333,46.4347333333,9.87946666666,11.4012
817.20,7.42186666667,14.2709333333,11.1544666667,7.29166666667,37.6084,8.30733333333,13.8628,46.4843333333,9.57466666665,11.8836333333
817.50,8.41619999999,15.3649333333,12.1392666667,8.00173333334,38.9180333333,9.52726666665,14.7013333334,46.8656666667,10.8789333333,13.1757333333
817.81,10.4425333333,16.6470666667,14.2814,9.62773333334,39.6632,11.2338666667,16.0987333333,47.1758666667,13.0200666666,14.7670333333
818.11,10.6246,16.8051333333,14.6052666667,10.3702666667,39.6333666667,11.7172666667,16.0045333333,46.8014666666,13.049,15.0092
818.41,9.18213333333,15.8995333333,13.377,9.61113333334,39.0438,10.7743333333,14.4891333333,45.6198,11.9302,14.0565333333
818.72,9.89493333333,16.6157333333,14.0183333333,10.2950666667,39.5491,11.4412666666,14.9814,45.9342,12.723,14.3404333333
819.02,9.81826666667,16.2342666667,13.9849333333,10.0376666667,39.0194666667,11.0963333333,14.3233333333,45.2756666667,12.2242,14.2011333333
819.33,9.15679999999,15.7559333333,13.1872,9.93806666668,38.2125666667,10.6744666667,14.0246666667,44.4632,11.6863333333,13.4120333333
819.63,9.6104,16.3396,13.7423333333,10.7023333333,37.9967,11.1352,14.8532,44.6946666667,12.0347333333,13.9539666667
819.93,8.92933333333,15.6204666667,13.0783333333,10.079,37.2719333333,10.6091333333,14.1024,44.0396666667,11.3822666666,13.3637333333
820.24,8.85586666667,15.5225333333,13.0648666667,9.99486666666,37.2835666667,10.624,13.9452,44.3208666667,11.399,13.1991333333
820.54,8.98046666667,15.6498666667,13.0983333333,10.1104666667,37.0320333333,10.538,13.8912666667,44.1235333333,11.6171333333,12.9765
820.85,8.82813333333,15.3341333333,12.8714666667,9.95133333334,36.5998666667,10.3622,13.6348,43.9338,11.3518,12.5031666667
821.15,8.33166666667,14.9431333333,12.3254666666,9.46093333333,36.5901,9.99260000001,13.3185333333,43.7894666667,10.839,12.0701666667
821.45,8.41553333333,14.9085333333,12.3324,9.42406666666,36.7970333333,10.1284666667,13.4163333333,43.8980666667,10.9066,12.2227
821.76,8.56006666667,14.9876,12.4519333333,9.49133333333,36.7285666667,10.2728666667,13.5312,43.9144,11.1024,12.3332
822.06,8.389,14.8601333333,12.3214,9.29673333333,36.4189666667,10.1211333334,13.3655333333,43.6708666667,11.0449333333,12.2533
822.36,8.30386666666,14.7420666667,12.2710666667,9.28633333334,36.3439333333,10.0358666667,13.2689333333,43.5133333333,11.0047333333,12.2373666667
822.67,8.21253333333,14.6374666667,12.2633333333,9.14606666667,36.4048,9.98806666668,13.2014,43.53,10.95,12.2348333333
822.97,8.0834,14.4951333333,12.1430666667,8.94853333334,36.3135666667,9.81626666667,12.996,43.2276666667,10.8913333333,12.0675
823.27,8.24706666667,14.7180666667,12.4292,9.15120000001,36.5457,9.99533333333,13.1022666667,43.4981333333,11.1198,12.2613333333
823.58,8.22286666667,14.6796,12.5005333333,9.15093333333,36.5245,9.96106666666,13.101,43.3898666667,11.146,12.2073333333
823.88,8.15493333333,14.5132,12.5815333333,9.05399999999,36.5375,10.026,13.0856,43.342,11.1226666667,12.195
824.18,8.0848,14.4701333333,12.6899333333,9.02826666667,36.6170333333,10.0675333333,13.1512666667,43.2770666667,11.1873333333,12.4153
824.49,8.1606,14.5863333333,12.8326666667,9.05926666666,36.6162,10.2134,13.1786,43.2374,11.4848666667,12.6450333333
824.79,7.969,14.4716,12.7618666667,8.88666666667,36.4332666667,9.93866666665,12.9826666667,43.2080666667,11.4002666666,12.4919333333
825.09,7.77186666667,14.2945333333,12.618,8.69833333334,36.3623666667,9.72433333334,12.7248,43.3184,11.1499333333,12.4194
825.39,7.85226666666,14.1871333333,12.6695333334,8.74080000001,36.8193666667,9.87553333332,12.8140666667,43.6345333333,11.2189333333,12.4220666667
825.70,8.0174,14.3076666667,12.8306666667,8.77273333333,37.0878,10.1488666667,12.9176,44.0326666667,11.5473333333,12.5835
826.00,8.2568,14.2972666666,12.7388666667,8.94660000001,37.0677333333,10.104,12.8917333333,44.0837333333,11.5988,12.6175
826.30,8.85359999999,14.7366,12.984,9.46719999999,37.6179,10.5798666667,13.3539333333,44.7232,12.0006,12.9210333333
826.61,8.97386666667,14.6975333333,12.835,9.41573333333,37.6884333334,10.596,13.5083333333,44.6382666667,12.0226,12.8291666667
826.91,9.02953333335,14.7569333333,12.801,9.54693333332,37.8002333333,10.5548,13.447,44.7017333333,12.1250666667,12.8174
827.21,8.88173333333,14.8576666667,12.5878,9.56939999999,37.9127333333,10.3849333333,13.3546,44.841,12.1376,12.6595
827.51,8.69426666667,14.6216666667,12.1448,9.29340000001,37.8473333334,10.092,13.0308,44.8790666667,11.9388666667,12.2447
