wavelength,Back_SpoBoom,Belly_SpoBoom,Breast_SpoBoom,Crissum_SpoBoom,Crown_SpoBoom,DorTail_SpoBoom,Patch10_SpoBoom,Patch11_SpoBoom,Rump_SpoBoom,Throat_SpoBoom,WingTip_SpoBoom
739.91,9.73777777777,58.7023333333,44.7687777778,53.8233333333,4.84133333334,9.327,28.0537777778,35.7005555555,38.8803888889,7.41888888889,9.68599999999
740.23,9.62900000001,58.5303333333,44.6493333333,53.5423333333,4.85955555555,9.33033333333,27.9045555556,35.4646666666,38.8297777778,7.53922222221,9.62888888889
740.54,9.39422222221,58.782,44.5885555556,53.7821111111,4.83066666666,9.38,27.8482222222,35.6345555556,38.9575555556,7.66633333333,9.77055555554
740.86,9.45622222221,58.691,44.6582222222,53.8828888889,5.05388888889,9.36711111111,27.9057777778,35.8067777778,38.8799444444,7.74777777778,9.79422222222
741.18,9.3531111111,59.0242222222,44.7967777778,54.1424444445,4.86711111111,9.37133333334,27.9647777778,35.9231111111,38.9597222222,7.49344444443,9.83255555555
741.49,9.292,59.072,45.025,53.999,4.89922222222,9.32888888889,27.9164444445,36.1657777778,39.1624444444,7.28055555555,9.70222222222
741.81,9.23644444445,58.5611111111,44.9652222222,53.9003333333,4.98466666667,9.34788888889,27.7423333333,35.9893333333,39.0338888889,7.30577777779,9.79055555555
742.12,9.60355555556,58.7805555556,45.3968888889,54.0928888889,5.58733333333,9.87733333332,28.0832222222,36.3633333333,39.3426111111,7.87866666667,10.4097777778
742.44,9.60422222221,58.6598888889,45.4665555555,53.9464444445,5.69366666667,10.036,28.1277777778,36.3734444445,39.2563333333,7.81755555555,10.6645555556
742.76,9.32788888889,58.4077777778,45.2386666667,53.5547777778,5.53277777778,9.78988888889,27.9306666667,36.0977777778,39.0302222222,7.55611111111,10.5038888889
743.07,9.72666666665,58.294,45.1732222222,53.6992222222,5.94866666667,10.1828888889,28.0061111111,36.2556666667,39.0751111111,7.76677777778,10.9268888889
743.39,9.99955555555,59.0298888889,45.6568888889,54.4364444444,6.27255555556,10.4968888889,28.658,36.7454444444,39.5707777778,8.01355555555,11.3401111111
743.70,10.0228888889,59.0995555556,45.7803333333,54.6517777778,6.11744444444,10.5571111111,28.7678888889,37.1523333333,39.5155,7.86577777777,11.4646666667
744.02,10.0222222222,58.9055555556,45.863,54.6773333333,6.07611111111,10.4992222222,28.7075555555,37.1681111111,39.5307777778,7.67355555556,11.4686666667
744.34,10.0954444445,59.1665555556,46.0445555556,54.7496666667,5.87566666667,10.5025555556,28.7148888889,37.2467777778,39.6849444445,7.53622222221,11.5301111111
744.65,9.92055555557,58.7078888889,45.9094444444,54.3487777778,5.80777777778,10.2514444444,28.4255555556,36.9817777778,39.4397777778,7.46644444443,11.3531111111
744.97,9.88688888889,58.4028888889,45.6445555556,54.2668888889,5.78288888889,10.1768888889,28.3555555555,36.6798888889,39.1748333333,7.62333333333,11.3972222222
745.28,9.64766666667,58.6411111111,45.6061111111,54.4021111111,5.45366666667,9.99022222221,28.1608888889,36.5981111111,39.2515555556,7.38155555554,11.1438888889
745.60,9.67900000001,58.4731111111,45.187,54.1926666667,5.29233333333,9.96455555556,28.1921111111,36.4712222222,39.1887777778,7.08777777779,11.1968888889
745.91,9.63233333333,58.5832222222,45.0792222222,54.3756666667,5.12544444444,9.78777777777,28.1302222222,36.6275555556,39.2063333333,7.14522222221,11.2012222222
746.23,9.92888888889,58.6593333333,44.8386666667,54.3815555556,5.24077777778,10.0102222222,28.2956666666,36.6851111111,39.1347222222,7.54822222223,11.3103333333
746.55,9.51555555554,58.8082222222,44.838,54.4564444445,4.61433333333,9.52388888888,27.952,36.3643333333,38.8601111111,7.06699999999,10.701
746.86,9.20155555557,58.3682222222,44.5184444445,54.098,4.12677777778,9.3208888889,27.5807777778,36.0598888889,38.6137777778,6.66433333334,10.2651111111
747.18,9.20011111111,58.7637777778,44.7327777778,54.1472222222,4.20466666667,9.36077777778,27.6624444444,36.105,38.7467777778,6.49855555556,10.2834444444
747.49,9.50877777777,59.1642222222,44.8195555556,54.214,4.50544444444,9.80233333332,27.9795555556,36.3384444445,38.8767222222,6.80933333333,10.3647777778
747.81,9.65122222223,59.3066666667,44.9351111111,54.3877777778,4.76488888889,10.0242222222,28.0048888889,36.6827777778,39.0227777778,7.18988888889,10.5636666667
748.12,9.92966666665,59.1883333333,44.9307777778,54.37,5.007,10.4482222222,28.1495555556,36.8213333334,39.0595555555,7.5831111111,10.7614444444
748.44,9.72577777779,59.3764444444,44.9856666667,54.4368888889,4.73377777778,10.3033333334,28.0745555556,36.7988888889,39.0485,7.2701111111,10.5858888889
748.75,9.73122222221,59.2566666667,44.8185555556,54.2844444445,4.83122222222,10.4192222222,28.0796666667,36.7124444445,38.9695,7.28144444445,10.5236666667
749.07,9.39477777777,59.5022222222,44.833,54.066,4.63477777778,10.0061111111,27.7433333333,36.608,38.8077777778,6.9378888889,10.1233333333
749.38,9.96866666666,59.9003333333,45.257,54.3766666667,5.23355555556,10.7167777778,28.2202222222,37.0265555555,39.1764444444,7.48244444444,10.4995555556
749.70,9.92066666668,59.8435555555,45.5538888889,54.4178888889,5.20722222222,10.7424444445,28.0287777778,37.095,39.3808888889,7.17522222221,10.5887777778
750.01,10.1361111111,59.8863333333,45.5685555556,54.206,5.56766666667,10.7887777778,28.221,37.1203333333,39.6825555555,7.28788888889,10.9821111111
750.33,10.5096666667,60.3623333333,45.9297777778,54.4173333333,5.99344444444,10.8446666667,28.5143333333,37.5306666667,39.914,7.59155555554,11.329
750.64,10.5876666667,59.7641111111,45.5635555555,54.1885555556,6.17511111111,10.9512222222,28.3733333333,37.0704444444,39.7960555556,7.83777777778,11.2511111111
750.96,10.518,59.4757777778,45.4785555556,54.1046666667,5.92844444444,10.7382222222,28.2105555556,36.8406666667,39.7788333334,7.81222222222,11.2193333334
751.27,10.2942222222,59.1711111111,45.2254444444,53.9178888889,5.70577777778,10.6305555556,28.1401111111,36.3725555555,39.5455555556,7.58755555556,11.055
751.59,9.98033333332,59.1171111111,44.8065555556,53.7001111111,5.34033333333,10.2498888889,27.7838888889,35.9733333333,39.2671666667,7.05066666667,10.7287777778
751.90,10.522,58.9713333333,44.9221111111,53.6725555556,6.07122222222,10.9,28.146,36.2236666667,39.5298333333,7.59588888889,11.3101111111
752.22,10.9483333333,59.2115555556,45.3901111111,54.0056666666,6.60055555556,11.3137777778,28.5646666667,36.8105555556,39.8623333333,8.01933333333,12.0531111111
752.53,10.9161111111,59.2446666667,45.2723333333,54.2701111111,6.47477777778,11.3896666667,28.5298888889,36.7637777778,39.8141111111,7.99122222223,12.1498888889
752.85,10.3525555555,58.5856666667,44.6521111111,53.6551111111,5.71722222222,10.6838888889,27.9235555556,36.196,39.2822222222,7.19444444443,11.6902222222
753.16,10.1672222222,58.5643333333,44.4486666667,53.7802222222,5.33877777778,10.4203333333,27.9022222222,36.1332222222,39.2162777778,7.03811111112,11.4485555556
753.47,10.2504444444,58.7353333333,44.6302222222,54.0565555556,5.35344444444,10.699,28.0645555555,36.5698888889,39.3657222222,7.29711111111,11.5031111111
753.79,10.312,58.6102222222,44.5945555556,54.1721111111,5.42777777778,10.8717777778,28.0394444444,36.6072222222,39.5135,7.39111111111,11.5694444444
754.10,9.99866666668,58.5108888889,44.4486666667,54.0204444444,4.97488888889,10.4501111111,27.8987777778,36.4897777778,39.1781111111,6.95311111111,11.3367777778
754.42,10.2801111111,58.9462222222,44.7297777778,54.2242222222,5.49555555556,10.6726666667,28.2885555556,36.7987777778,39.3376111111,7.17022222221,11.7934444445
754.73,10.3747777778,58.9765555555,44.7441111111,54.0615555556,5.58466666667,10.595,28.2853333333,36.9495555556,39.2800555556,7.15355555557,11.8518888889
755.05,10.6868888889,59.1977777778,45.2257777778,54.3584444445,5.78433333333,10.75,28.7165555556,37.257,39.7604444445,7.48177777778,12.0938888889
755.36,10.3876666667,59.4194444444,45.3084444445,54.4022222222,5.38322222222,10.528,28.5842222222,37.159,39.576,7.20477777777,11.7876666667
755.67,10.1851111111,59.3668888889,45.2024444444,54.3282222222,5.086,10.237,28.5832222222,36.8217777778,39.5778888889,6.92933333332,11.4341111111
755.99,10.5161111111,58.8297777778,45.2491111111,54.0617777778,5.41411111111,10.4006666667,28.7922222222,36.7744444444,39.6465555556,7.28877777777,11.535
756.30,10.2732222222,58.5028888889,45.2435555555,53.8326666667,5.38366666666,10.2088888889,28.6071111111,36.4053333333,39.4368888889,7.20544444444,11.4335555555
756.62,10.0322222222,58.2248888889,45.0377777778,53.4536666666,5.28255555555,10.0925555556,28.4418888889,36.1402222222,39.2113888889,7.00622222222,11.3302222222
756.93,9.86711111112,58.3851111111,45.2695555556,53.3955555556,5.30933333333,10.0137777778,28.4821111111,35.9425555556,39.1547222222,6.85177777779,11.4134444444
757.24,10.1044444444,58.5882222222,45.4938888889,53.4218888889,5.549,10.1433333333,28.7091111111,36.31,39.1428333333,7.02888888889,11.7777777778
757.56,10.5135555555,59.06,45.7945555556,53.784,5.93822222222,10.4662222222,29.029,36.8164444444,39.6478888889,7.37455555556,12.0141111111
757.87,10.4437777778,58.5717777778,45.5737777778,53.6601111111,5.69033333333,10.525,28.9221111111,36.6362222222,39.6887222222,7.25611111112,11.8
758.18,10.3621111111,58.7526666667,45.63,53.698,5.58133333333,10.4391111111,28.9717777778,36.5135555556,39.7853888889,7.16066666665,11.663
758.50,10.2215555555,58.9128888889,45.6975555556,53.8233333333,5.58133333333,10.3924444444,28.9582222222,36.6821111111,39.6693333333,7.15522222222,11.6371111111
758.81,10.1971111111,58.7351111111,45.3327777778,53.6682222222,5.55988888889,10.2397777778,28.9338888889,36.4915555555,39.6455,7.22166666667,11.7318888889
759.13,10.5246666667,59.2351111111,45.5662222222,54.0896666667,5.66822222222,10.6564444445,29.1395555556,36.7877777778,39.9977777778,7.45722222223,11.8801111111
759.44,10.496,59.7805555556,45.803,54.4874444444,5.49366666667,10.7652222222,29.181,36.8874444444,40.1321111111,7.42877777778,12.0552222222
759.75,11.0558888889,60.3467777778,46.1777777778,55.2147777778,5.958,11.3836666667,29.8156666667,37.7285555556,40.7222777778,8.03622222222,12.5165555556
760.07,11.37,60.8647777778,46.4815555556,55.5513333333,6.23455555555,11.7008888889,30.0865555556,37.9508888889,40.996,8.45866666666,12.8256666667
760.38,11.5303333333,60.5323333333,46.2473333333,55.3877777778,6.17611111111,11.8532222222,29.9791111111,38.021,41.0041666667,8.66655555556,12.7715555556
760.69,11.1484444444,60.257,45.9907777778,55.286,5.89544444444,11.6292222222,29.6888888889,37.5664444445,40.6716111111,8.44533333333,12.4256666667
761.01,10.949,60.2236666666,46.0491111111,55.3123333333,5.72988888889,11.6825555555,29.7027777778,37.4745555555,40.6393333333,8.24211111112,12.5863333333
761.32,10.8624444444,60.6811111111,46.3224444444,55.6383333333,5.83577777778,11.6833333333,29.7428888889,37.5,40.929,8.40033333334,12.6065555556
761.63,11.168,60.7556666666,46.4288888889,55.9242222222,6.13144444445,12.1564444444,29.9426666667,37.9024444445,41.1867222222,8.83400000001,12.9356666667
761.94,11.3361111111,60.5497777778,46.3696666667,55.7082222222,6.24022222222,12.3535555556,29.9844444444,38.088,41.3751666667,9.00066666668,13.1416666667
762.26,11.7775555556,60.6976666667,46.8027777778,56.1241111111,6.398,12.6392222222,30.2633333333,38.4684444444,41.6987222222,9.27955555556,13.3717777778
762.57,11.7584444445,60.4721111111,46.7316666667,55.9378888889,6.372,12.5162222222,30.3215555556,38.4411111111,41.5633888889,9.28644444445,13.4117777778
762.88,11.5116666667,60.1518888889,46.5423333333,55.6565555556,6.22177777778,12.3195555556,30.1931111111,38.2778888889,41.3157222222,9.15988888888,13.1894444444
763.20,11.2266666667,60.0565555555,46.4284444444,55.5876666667,5.79788888889,11.9458888889,29.927,38.1392222222,41.1632222222,8.85755555557,12.9571111111
763.51,11.2817777778,59.7713333333,46.448,55.3691111111,5.86844444445,12.0561111111,29.9012222222,38.0704444444,40.9730555556,8.78844444446,13.0197777778
763.82,11.1927777778,59.6667777778,46.3431111111,55.3858888889,5.89333333333,12.0665555555,29.9073333333,37.9758888889,40.8393333333,8.70655555554,12.997
764.14,11.2784444444,59.5127777778,46.2432222222,55.2054444445,5.90111111111,12.1367777778,29.963,38.1583333333,40.9099444444,8.70322222222,13.0453333333
764.45,11.2876666667,59.4132222222,46.094,55.1575555555,5.902,12.1541111111,29.8797777778,38.1376666667,40.7793333334,8.90955555556,13.0978888889
764.76,11.5395555556,59.4458888889,46.1838888889,55.035,5.88344444444,12.3036666666,30.1282222222,38.3603333333,40.7021666667,8.92711111111,13.3542222222
765.07,11.3124444444,59.0304444444,45.9361111111,54.7602222222,5.67677777778,11.9064444445,29.8925555556,38.0373333333,40.3958333333,8.4588888889,13.2377777778
765.39,11.154,58.9464444445,45.8302222222,54.5888888889,5.49277777778,11.6805555555,29.8062222222,37.691,40.0742222222,8.16755555555,12.9982222222
765.70,10.7452222222,59.0316666667,45.7864444444,54.4272222222,5.30211111111,11.3055555556,29.6703333333,37.6328888889,39.9809444445,7.75299999999,12.7158888889
766.01,10.607,58.9958888889,45.715,54.4465555556,5.29544444445,11.1876666667,29.4937777778,37.556,39.9092777778,7.50566666668,12.6073333334
766.32,11.0943333333,59.0637777778,45.7432222222,54.5435555556,5.89066666666,11.3432222222,29.5847777778,37.6807777778,40.1308333333,7.83477777778,13.0591111111
766.64,11.3686666667,58.7776666666,45.501,53.9751111111,6.44844444444,11.6656666667,29.5002222222,37.3193333334,39.7186111111,8.03322222222,13.1892222222
766.95,11.2073333333,58.8455555555,45.3745555555,54.1167777778,6.236,11.3355555556,29.3287777778,37.3655555556,39.6998333333,8.00455555557,12.9804444444
767.26,11.4662222222,59.352,45.774,54.4612222222,6.34511111111,11.3751111111,29.5176666667,37.5473333333,39.9806666667,8.06322222223,13.0933333333
767.57,11.3204444444,59.638,45.8602222222,54.5934444444,6.23588888889,11.0363333334,29.4003333333,37.2463333334,39.9506111111,7.91100000001,12.9154444444
767.88,11.1213333333,59.8041111111,45.9293333333,54.5036666667,6.14077777778,10.7502222222,29.4095555556,37.3292222222,39.9561666667,7.65644444446,12.4878888889
768.20,10.8791111111,59.335,45.3457777778,54.0375555555,6.093,10.4945555556,28.9214444445,37.0862222222,39.611,7.55855555555,12.0493333333
768.51,11.5257777778,59.751,45.7478888889,54.3976666667,6.87788888889,11.2566666667,29.5308888889,37.6528888889,40.3888888889,8.53666666668,12.4628888889
768.82,11.6613333333,59.8975555556,45.8754444445,54.7191111111,7.20922222222,11.5898888889,29.6792222222,37.5762222222,40.6444444445,9.02544444445,12.6631111111
769.13,11.8586666667,60.079,45.7663333333,54.7803333333,7.53011111111,12.1653333334,29.6964444445,37.4665555555,40.6599444444,9.28166666666,12.8792222222
769.44,11.9108888889,60.0931111111,45.5957777778,54.6084444444,7.56622222222,12.3248888889,29.6068888889,37.3603333333,40.4827777778,9.4548888889,12.8693333333
769.76,11.5255555556,60.104,45.5537777778,54.6446666666,7.15244444444,12.3431111111,29.6898888889,37.3212222222,40.4010555555,9.29499999999,12.4074444445
770.07,11.7378888889,60.5348888889,46.158,55.275,7.43922222222,12.556,30.4496666667,37.9306666667,41.2263333333,9.74977777779,12.8605555556
770.38,12.1305555556,60.9503333333,46.6108888889,55.7557777778,8.03433333333,13.1925555556,31.0274444445,38.3701111111,42.0018333334,10.1464444445,13.5141111111
770.69,12.011,61.1141111111,46.5643333333,55.8576666667,7.88211111111,13.2002222222,31.0777777778,38.5961111111,42.2568333334,10.3037777778,13.2496666667
771.00,12.5962222222,61.553,47.0325555555,56.0818888889,8.00911111111,13.7243333333,31.5221111111,39.1676666667,42.6866666666,10.7975555555,13.6055555556
771.32,12.7345555556,60.9121111111,46.8384444444,55.6946666667,8.14877777778,13.6441111111,31.4068888889,38.5256666667,42.4136666667,10.3403333333,13.9662222222
771.63,12.5,61.468,47.0146666667,56.0165555556,7.94388888889,13.3112222222,31.3926666667,38.5774444444,42.4583333333,10.0013333333,13.7786666667
771.94,12.1403333333,61.3222222222,46.8132222222,56.1164444444,7.21822222222,12.7803333333,31.2616666667,38.5061111111,41.8811666667,9.52755555556,13.361
772.25,12.4538888889,61.4771111111,47.291,56.3746666667,7.15666666667,13.0313333333,31.5812222222,39.3018888889,42.2962222222,9.53333333333,13.6086666667
772.56,12.2712222222,61.2408888889,47.3451111111,56.3542222222,6.66811111111,12.8103333333,31.5656666667,39.3733333334,42.2943888889,9.30944444443,13.4454444445
772.87,11.306,60.6106666667,46.8014444444,55.924,5.89622222222,11.9733333333,30.9552222222,38.8541111111,41.6979444445,8.51766666666,12.592
773.18,11.2521111111,60.7412222222,46.8327777778,55.6472222222,5.69288888889,11.717,30.8604444445,38.984,41.9151111111,8.36333333333,12.7035555555
773.50,11.3028888889,60.5893333333,46.6737777778,55.1082222222,5.48111111111,11.8638888889,30.6212222222,38.7791111111,41.6401111111,8.0368888889,12.4387777778
773.81,11.232,60.0312222222,46.3555555556,54.5253333333,5.18611111111,11.722,30.2004444445,38.5407777778,41.0236666667,8.07766666668,12.0133333333
774.12,11.1613333333,59.741,46.415,54.2682222222,4.90455555556,11.6218888889,30.0253333333,38.3315555556,40.8055,7.81733333333,12.1684444444
774.43,10.8293333333,59.2688888889,46.1421111111,54.2044444445,5.00644444444,11.4434444445,29.6635555555,37.6677777778,40.5468333333,7.68677777779,12.0936666667
774.74,10.8102222222,59.9296666667,46.5286666667,54.8142222222,5.07866666667,11.7055555556,29.6345555556,38.0524444444,41.0980555555,7.90399999999,11.9916666667
775.05,10.9854444444,59.8523333333,47.043,55.0757777778,5.34511111111,12.0487777778,29.9742222222,38.2427777778,41.4249444444,8.06955555554,12.4104444445
775.36,10.4913333333,60.0433333333,46.8338888889,54.7343333333,5.38377777778,11.9773333333,29.3756666667,37.9627777778,41.1065555556,7.70611111112,12.2762222222
775.67,10.2397777778,59.8526666666,46.0753333333,54.3191111111,5.59288888889,11.5653333333,28.9767777778,37.1611111111,40.4677222222,7.55888888889,12.2653333333
775.98,10.3927777778,60.0375555556,45.9707777778,54.1038888889,5.79866666667,11.2533333333,28.7766666667,37.1344444445,40.2431111111,7.63166666666,12.3082222222
776.30,10.4801111111,59.9578888889,46.007,53.6324444444,5.38644444444,11.0435555555,28.6077777778,37.0146666667,39.9631666667,7.45999999999,12.1854444444
776.61,10.5832222222,59.976,46.5036666667,53.7678888889,5.61977777778,11.511,28.5283333334,37.2257777778,39.6318888889,7.85244444443,12.1218888889
776.92,9.49733333332,60.173,46.1122222222,53.8955555556,4.81044444444,10.6632222222,28.1058888889,36.7846666667,39.4138333333,7.41266666666,11.3735555556
777.23,9.15111111112,60.264,45.8031111111,53.8064444444,4.57555555556,10.2054444444,27.9456666667,36.4256666667,39.2284444445,6.73833333334,11.0486666667
777.54,8.60133333335,59.5571111111,45.0895555556,52.7582222222,4.50655555555,9.80566666666,27.4048888889,35.7496666666,38.6208888889,6.62,10.5982222222
777.85,8.46511111112,59.4583333333,44.9566666667,52.5761111111,4.79511111111,10.2574444445,27.5294444445,35.8704444445,38.5631111111,6.45555555556,10.8552222222
778.16,8.91988888888,59.2283333333,44.8302222222,52.4693333333,5.06955555556,10.7484444445,27.9244444445,36.52,38.5456666667,7.19911111111,11.2652222222
778.47,8.85622222222,58.9336666667,44.5916666667,52.2856666667,4.85044444445,10.6694444444,27.7004444445,36.3007777778,38.4007222222,7.19822222222,11.1422222222
778.78,8.83211111112,59.1278888889,45.1304444445,52.2828888889,4.46333333333,10.3855555556,27.8762222222,36.2512222222,38.6522777778,7.14433333333,11.2845555556
779.09,8.66944444443,58.9757777778,45.1524444445,52.08,4.14388888889,10.4987777778,27.7263333333,36.5147777778,38.5946666667,6.98344444445,11.1271111111
779.40,8.593,58.7371111111,45.3076666667,52.4061111111,4.22844444444,10.975,27.6257777778,36.4267777778,38.5689444444,7.13844444444,11.1751111111
779.71,8.87766666668,58.7416666667,45.3571111111,52.4815555556,4.92333333334,11.5994444444,27.5856666667,36.7034444444,39.0169444444,7.613,11.7196666667
780.02,8.65077777779,58.4336666667,44.7901111111,52.1706666667,4.55033333333,11.3041111111,27.4478888889,36.3322222222,39.0616111111,7.08311111111,11.5613333333
780.33,9.75744444443,59.0202222222,45.8625555555,52.9692222222,5.00355555555,12.3681111111,28.0395555556,37.4185555555,39.9687222222,7.59011111111,12.2793333333
780.64,9.716,59.2863333333,45.9854444445,53.1386666667,5.05266666667,12.7414444444,28.4185555556,37.7777777778,39.8742777778,7.63966666667,12.5467777778
780.95,10.0255555556,60.0624444444,46.3853333333,54.3053333333,5.28822222222,13.0766666667,29.1553333333,38.5968888889,40.1717777778,7.67333333333,12.9781111111
781.26,9.88966666666,60.3572222222,46.6093333333,54.5025555555,4.85222222222,12.4673333333,29.1131111111,39.1123333333,40.1736111111,8.07,12.6863333334
781.57,9.68399999999,60.2362222222,46.6021111111,54.2133333333,4.83344444445,12.1984444444,28.9076666667,38.7021111111,39.9337222222,8.00200000001,12.4278888889
781.88,9.354,60.2841111111,46.2531111111,54.0138888889,4.37555555556,11.7485555556,28.863,38.398,39.7200555556,7.71733333335,11.9897777778
782.19,9.29399999999,60.6676666666,46.2006666667,54.2254444444,4.32977777778,11.772,28.9948888889,38.4803333333,39.7713888889,7.8508888889,11.8241111111
782.50,8.70477777777,60.6068888889,45.9484444444,53.9718888889,3.92788888889,11.1818888889,28.7685555556,38.1723333333,39.4682222222,7.23644444446,11.3766666667
782.81,8.29955555557,60.5226666667,45.6571111111,53.7412222222,3.61111111111,10.5094444444,29.1027777778,38.4262222222,39.7062777778,6.93444444445,11.3357777778
783.12,8.30377777777,60.5632222222,45.7756666667,53.7625555556,3.595,10.3412222222,29.7924444445,38.3318888889,39.7445555556,6.67377777778,11.4822222222
783.43,7.5018888889,59.9234444445,44.6455555556,53.1797777778,2.933,9.60344444444,29.2488888889,37.299,38.6603888889,5.93955555556,10.8461111111
783.74,6.10088888889,58.4027777778,43.1503333333,51.7748888889,1.92255555556,7.99588888889,28.009,36.0323333333,37.1741666667,4.73288888889,9.521
784.05,5.93966666666,58.5066666667,43.2453333334,51.7051111111,1.94855555555,7.68222222222,27.4123333333,35.6941111111,37.4178888889,5.04022222222,8.90011111111
784.36,5.84355555556,58.0382222222,42.9907777778,51.317,1.59544444444,7.63711111111,27.1498888889,35.2214444444,37.5106111111,4.79588888889,8.43944444444
784.67,6.02522222223,58.6203333333,42.9546666667,51.9025555556,1.70788888889,8.22644444444,27.6212222222,35.1076666666,38.1962777778,4.51666666666,8.48277777778
784.98,7.06822222221,59.1272222222,43.2946666667,51.9554444445,2.45033333333,9.0,28.084,35.482,38.5777777778,5.18344444444,9.20755555556
785.29,8.40233333332,59.0934444444,43.7903333333,52.2204444444,3.842,10.1067777778,28.4227777778,36.2816666667,38.9532777778,6.42166666666,10.337
785.60,9.45666666667,58.8826666667,43.9292222222,52.3822222222,5.09,10.7585555556,28.7406666667,36.6062222222,39.4583333333,6.88911111111,10.9483333333
785.91,10.7005555556,59.3662222222,44.846,53.3868888889,6.30966666667,11.709,29.7187777778,37.4565555556,40.6382222222,8.06777777778,11.852
786.22,11.7867777778,58.9011111111,44.8951111111,52.9725555556,7.098,12.4978888889,30.0398888889,37.2247777778,40.5485,8.80533333333,12.2292222222
786.53,12.3072222222,58.8211111111,45.3604444444,53.2741111111,7.90511111111,12.9856666667,29.9066666667,37.7437777778,40.7548333334,9.78788888887,12.6462222222
786.84,13.5135555556,59.6846666667,46.4631111111,54.3961111111,9.08411111111,13.7471111111,30.9058888889,38.9138888889,42.0295555556,10.6191111111,13.4885555556
787.14,14.2844444444,60.8855555555,47.0194444444,54.9895555556,9.93022222221,14.4241111111,31.767,39.4668888889,42.7635,10.9222222222,14.4076666667
787.45,14.6028888889,60.7932222222,47.0592222222,55.097,10.1536666667,14.4501111111,32.0218888889,39.4317777778,42.7589444445,10.878,14.989
787.76,14.7856666666,61.254,47.4842222222,55.1586666667,10.5397777778,14.4207777778,32.1903333334,39.738,42.893,11.2777777778,15.508
788.07,14.6124444444,60.9098888889,47.3778888889,54.9878888889,10.0465555555,14.1472222222,31.7483333333,39.4764444444,42.3942777778,11.0007777778,15.2746666667
788.38,14.0682222222,61.1111111111,47.5291111111,55.5874444445,9.35744444443,13.6855555556,31.7631111111,39.5583333333,42.7308333333,10.5848888889,14.7138888889
788.69,13.7777777778,61.8262222222,47.9756666667,56.1857777778,9.06666666666,13.8504444444,31.9756666667,39.6526666667,43.1272777778,10.2627777778,14.602
789.00,13.2595555556,62.3944444445,48.159,56.7036666667,8.30644444444,13.8828888889,31.9308888889,39.6144444444,43.0504444444,10.0861111111,14.4813333333
789.31,13.3333333334,62.4856666667,48.3208888889,57.037,8.33744444444,14.2304444444,31.9423333334,39.6706666667,43.1359444444,10.28,14.5515555555
789.62,13.0756666667,63.44,49.1446666667,57.8504444445,8.13011111111,14.2022222222,32.0292222222,40.608,43.6146111111,10.1627777778,14.3801111111
789.92,13.3454444445,64.2157777778,49.3462222222,58.4825555556,8.01933333334,14.7482222222,32.6405555555,40.9456666667,43.9985,10.4961111111,14.7223333333
790.23,13.7208888889,64.57,49.7168888889,58.6872222222,8.07688888889,15.2865555556,32.7493333333,41.4013333333,44.2984444444,11.1198888889,15.0036666667
790.54,13.4286666667,63.3968888889,49.4294444444,58.2772222222,7.76955555556,15.1352222222,32.2016666667,40.7976666667,43.7437777778,11.3445555555,14.8656666667
790.85,13.3992222222,62.9141111111,49.1395555555,57.926,7.38622222222,15.0651111111,32.2443333333,40.8383333333,43.4697222222,11.5506666667,14.6074444444
791.16,13.9006666667,62.5382222222,48.9978888889,57.9385555556,7.63844444444,15.8122222222,32.5022222222,40.6392222222,43.5670555556,12.5428888889,15.018
791.47,14.1176666667,61.9391111111,48.626,57.2485555556,7.83588888889,16.0513333333,32.8522222222,40.6788888889,43.7831111111,13.0725555556,15.5981111111
791.78,14.095,61.2826666667,47.8267777778,56.5378888889,8.10855555556,15.9205555556,32.4715555556,39.9593333333,43.3600555555,13.159,16.0598888889
792.08,13.7512222222,60.8545555556,47.3177777778,55.9754444445,8.051,15.6916666667,32.2788888889,39.7518888889,43.1338333333,13.1075555556,15.9435555555
792.39,13.8612222222,60.0647777778,46.9627777778,55.1574444445,8.75933333333,15.8334444444,32.2871111111,39.4907777778,43.1942777778,13.4445555556,15.9723333333
792.70,13.4376666667,60.4177777778,46.3534444445,55.0333333333,8.18633333333,15.1566666667,31.6712222222,39.3354444444,43.0958333333,12.9913333334,15.5842222222
793.01,12.3372222222,59.481,45.1572222222,54.0728888889,7.21411111111,14.1622222222,30.7574444444,37.7245555556,41.7879444445,11.786,14.6278888889
793.32,10.9757777778,58.8116666667,44.7728888889,53.8548888889,6.09655555556,12.7922222222,29.7198888889,36.7536666667,41.1110555556,10.9176666667,13.5171111111
793.62,9.47511111112,58.0677777778,43.7823333334,52.9748888889,4.76177777778,11.5396666667,28.6104444445,35.9917777778,40.0281666667,9.72811111112,12.2505555556
793.93,9.68844444446,59.0011111111,43.8927777778,53.2813333333,5.06188888889,11.7015555556,28.9586666666,36.3723333333,40.5053333333,10.0852222222,12.2822222222
794.24,10.1795555556,59.2913333333,44.1466666666,53.846,5.67555555556,12.3212222222,29.0791111111,36.7328888889,40.9968888889,10.4196666667,12.35
794.55,10.5165555556,61.0721111111,45.0681111111,55.1948888889,6.15011111111,12.3782222222,29.4834444444,37.9824444445,41.9639444445,10.2241111111,12.6998888889
794.86,11.1206666667,61.8647777778,45.7101111111,55.8068888889,7.169,12.6183333333,29.8841111111,38.3477777778,42.3285,10.7053333333,12.9661111111
