wavelength,Back_SalOrem,Belly_SalOrem,Breast_SalOrem,Crissum_SalOrem,Crown_SalOrem,DorTail_SalOrem,Patch10_SalOrem,Patch11_SalOrem,Rump_SalOrem,Throat_SalOrem,WingTip_SalOrem
516.21,11.719,48.6461,51.7924,20.0476,9.19243333334,8.23373333333,45.2890666667,6.72503333333,13.4847166666,48.7986666667,11.8258666667
516.56,11.7237333333,48.6849666667,51.8165333333,20.0848666667,9.21536666666,8.2528,45.2964666666,6.75723333333,13.47385,48.8289333333,11.8518666667
516.91,11.7279333333,48.7097,51.8514666667,20.1262,9.2014,8.22806666667,45.3464,6.74973333333,13.4682166667,48.85,11.8640666667
517.25,11.7349333333,48.6846333333,51.8104666667,20.1614666667,9.20786666667,8.24346666667,45.2805333333,6.77013333333,13.4612,48.7915333334,11.8763333333
517.60,11.7213333333,48.6761666667,51.7888666667,20.2076666667,9.21660000001,8.24806666667,45.2822,6.7718,13.4698333333,48.7572666667,11.8934666667
517.95,11.724,48.6605333333,51.7736,20.2335333333,9.23113333334,8.26586666667,45.2866,6.78446666667,13.4718166667,48.7634666666,11.8664
518.29,11.7378666667,48.6433666667,51.7583333333,20.2926666667,9.22896666667,8.27046666667,45.2689666667,6.7763,13.4719666667,48.7448666667,11.8667333333
518.64,11.7709333333,48.7043666666,51.8086666667,20.3468666667,9.26323333333,8.29226666667,45.3307666667,6.81256666667,13.4905,48.7864,11.8871333333
518.99,11.7662666667,48.71,51.8105333333,20.3628666667,9.25043333333,8.27833333333,45.2994,6.79863333333,13.4785166667,48.7671333333,11.8842666667
519.33,11.7960666667,48.7664,51.8219333333,20.4342666667,9.28599999999,8.31186666667,45.3260666667,6.8342,13.5155333333,48.8361333333,11.9149333333
519.68,11.8092,48.8461,51.9184,20.4981333333,9.29353333333,8.3474,45.4114666667,6.844,13.5376166667,48.9155333334,11.9195333333
520.02,11.8401333333,48.8981333333,51.9998,20.5508,9.32363333333,8.3496,45.479,6.86283333333,13.54625,48.9816666667,11.9318
520.37,11.8761333333,48.9702333333,52.0830666667,20.6369333333,9.34629999999,8.3742,45.5340333333,6.87283333333,13.5896666667,49.0352,11.9717333333
520.72,11.873,49.0166333333,52.1064,20.6662666666,9.35086666667,8.39693333333,45.4945666667,6.86686666667,13.5863333333,49.0436666667,11.9664
521.06,11.9016,49.1535,52.2464666667,20.7588,9.38096666666,8.41933333333,45.6267666667,6.8813,13.6155333333,49.1736666667,11.9794
521.41,11.9270666667,49.2539,52.3228,20.7982666667,9.36983333334,8.40306666667,45.6603,6.86583333333,13.6149,49.2445333333,11.9661333333
521.75,11.9173333333,49.2811,52.3754666666,20.8422,9.34683333334,8.36246666667,45.6509333333,6.8461,13.5987166667,49.2678666667,11.9632666667
522.10,11.8955333333,49.3178,52.4237333333,20.8703333333,9.3614,8.3698,45.7064666667,6.8506,13.59705,49.2757333333,11.9658666667
522.45,11.9079333333,49.3104333333,52.4558666667,20.922,9.36153333333,8.38006666667,45.6864,6.85773333333,13.60625,49.2556666667,11.9713333333
522.79,11.9092666667,49.3729333333,52.5397333333,20.9854,9.37166666666,8.38666666667,45.7747666666,6.8644,13.6406,49.33,11.9973333333
523.14,11.8891333333,49.3029333333,52.5452,20.9972666667,9.35653333334,8.37493333333,45.7588333333,6.85033333333,13.6231,49.2698666667,11.9834666667
523.48,11.8768666667,49.3032333333,52.5964666667,21.0498666667,9.35316666667,8.35206666667,45.7857333333,6.8481,13.6212,49.2739333333,12.0015333333
523.83,11.8322,49.2880333333,52.5788,21.0704,9.32113333334,8.33966666667,45.7426,6.83526666667,13.5958333333,49.2261333334,12.0048666667
524.17,11.7866,49.2836333333,52.5905333333,21.0842,9.29086666666,8.2978,45.7323,6.81966666667,13.5568833333,49.1921333333,11.9650666667
524.52,11.7880666667,49.2223333333,52.5808666667,21.1531333333,9.27866666666,8.2892,45.7072,6.8254,13.5512333333,49.1274,11.9816
524.87,11.7706666667,49.2034666667,52.5627333333,21.1836666667,9.26670000001,8.28553333333,45.6489,6.81436666667,13.52985,49.0918,11.989
525.21,11.7572,49.171,52.5363333333,21.2155333333,9.26526666667,8.29053333333,45.6158,6.81986666667,13.5070166667,49.0564,11.9947333333
525.56,11.7464666667,49.1538333333,52.486,21.2358666667,9.26283333334,8.3216,45.5792666667,6.82963333333,13.5005333333,49.0104,11.9913333333
525.90,11.7231333333,49.1164,52.4336666667,21.2565333333,9.22993333333,8.30126666667,45.5037666667,6.81693333333,13.4682666666,48.9346666667,11.9735333333
526.25,11.6585333333,49.0605,52.3625333333,21.2504666667,9.16039999999,8.25533333333,45.4382666667,6.763,13.4066166666,48.8677333333,11.9296
526.59,11.6448666667,49.0384333333,52.3471333334,21.2729333333,9.14573333333,8.25566666667,45.4013,6.76353333333,13.3817,48.8260666667,11.9067333333
526.94,11.6312,49.0636,52.3728,21.3092666667,9.1185,8.24266666667,45.3920666667,6.7483,13.3557166667,48.8189333333,11.9020666667
527.28,11.615,49.0581666667,52.3534666667,21.3246,9.10843333334,8.2298,45.3699,6.7417,13.3368833333,48.7798666667,11.8981333333
527.63,11.5922,49.0659666667,52.3464,21.3368,9.08016666667,8.21246666667,45.3491666667,6.7209,13.3156333333,48.7522,11.8602666667
527.97,11.5919333333,49.0647,52.3622,21.3752,9.07776666667,8.22666666667,45.3369666667,6.71816666667,13.3133833333,48.7538,11.8694666667
528.32,11.5798,49.0719,52.3593333333,21.3883333333,9.06780000001,8.21006666667,45.3425666667,6.70353333333,13.2977166667,48.7606,11.8632666667
528.66,11.5904666667,49.0863666667,52.382,21.415,9.07036666667,8.2174,45.3739666667,6.70703333333,13.3067166667,48.7889333333,11.8697333333
529.01,11.5826666667,49.0872333333,52.4045333333,21.4424666666,9.06593333334,8.2102,45.3877,6.69906666667,13.3031333333,48.7908,11.8574
529.35,11.5967333333,49.1343,52.4782,21.4966,9.07723333334,8.22213333333,45.435,6.7009,13.3197833333,48.8306666667,11.8735333333
529.70,11.5976666667,49.167,52.5322,21.5322,9.07606666667,8.21286666667,45.4584666667,6.69333333333,13.3178333333,48.8736,11.8740666667
530.04,11.6246,49.2084,52.5728666667,21.5775333333,9.09173333333,8.23293333333,45.4875,6.70326666667,13.3302,48.9038666667,11.8817333333
530.39,11.6548666667,49.2437666667,52.616,21.6328,9.11090000001,8.23913333333,45.5121333333,6.7181,13.34255,48.9418666667,11.9052
530.73,11.665,49.2697666667,52.6604,21.6866,9.12213333334,8.2512,45.5484666667,6.71686666667,13.3596166667,48.9824666667,11.9138666667
531.08,11.6792,49.3217,52.7111333333,21.7617333333,9.13096666666,8.24646666667,45.5657,6.71796666667,13.36215,49.0187333333,11.9186
531.42,11.7052,49.3398333334,52.7503333333,21.8440666667,9.16676666666,8.2876,45.5853,6.7437,13.3895,49.0586,11.9572
531.77,11.7362666667,49.4015,52.8104,21.9182666667,9.17923333334,8.29873333333,45.6541,6.75436666666,13.4052666667,49.1199333333,11.9764
532.11,11.7360666667,49.4563,52.8614666667,21.9765333333,9.18146666667,8.31793333333,45.6909,6.76366666667,13.4180333333,49.156,11.9744666667
532.46,11.7378,49.5070333333,52.9042,22.0355333333,9.18336666667,8.31206666667,45.7192,6.7615,13.4231166667,49.1756,11.9810666667
532.80,11.7468,49.5334333334,52.9229333333,22.0866666666,9.18556666667,8.32133333333,45.7275,6.76676666667,13.4297,49.1920666667,11.9929333333
533.15,11.7219333333,49.5701,52.9644,22.1251333333,9.16303333334,8.28673333333,45.7340666667,6.7493,13.4114,49.2296,11.99
533.49,11.7351333333,49.6174333333,52.9975333333,22.1762666667,9.1754,8.30706666667,45.7624666667,6.7542,13.4292,49.2503333333,12.0076666667
533.84,11.7396,49.6814,53.0714666667,22.2358,9.19623333334,8.30206666667,45.8168333333,6.7627,13.4516666666,49.3196666666,12.0529333333
534.18,11.7349333333,49.7023666667,53.0986,22.2924,9.19429999999,8.31253333333,45.8368666667,6.7591,13.4573,49.3407333333,12.0594666667
534.52,11.744,49.7458,53.1147333333,22.3432,9.20983333332,8.30713333333,45.8312666667,6.7699,13.4697166667,49.3745333333,12.0782
534.87,11.7486666667,49.7515,53.1144,22.3829333333,9.21753333334,8.34353333333,45.8482666667,6.77686666667,13.4799833333,49.4022,12.0866
535.21,11.7641333333,49.8469333333,53.1944666667,22.4394,9.22413333333,8.30986666667,45.9059666667,6.77426666667,13.48495,49.4546,12.0988
535.56,11.7571333333,49.8585333333,53.2073333334,22.4940666667,9.24399999999,8.3174,45.9011666667,6.796,13.5029,49.4580666667,12.1083333333
535.90,11.8102,49.9787,53.3212,22.5899333333,9.28513333334,8.35973333333,45.9622666667,6.83406666667,13.5536166667,49.5793333333,12.1683333333
536.25,11.8037333333,49.9942333333,53.3430666667,22.6309333333,9.2928,8.35573333333,45.9496666667,6.8356,13.5471666667,49.5821333333,12.1786666667
536.59,11.8175333333,50.0495666667,53.3892,22.6982666667,9.31080000001,8.37253333333,45.978,6.85053333333,13.5694833333,49.6396666667,12.2233333333
536.93,11.8465333333,50.0983666667,53.4386666667,22.7597333333,9.3422,8.39706666667,46.0309333333,6.8786,13.6028666667,49.6778666667,12.2392
537.28,11.8708,50.1217333333,53.4798,22.8092666667,9.3607,8.4234,46.0428666667,6.91003333333,13.6175333333,49.713,12.2546666667
537.62,11.8618,50.1088666667,53.4908,22.8728666667,9.3603,8.42913333333,46.0182,6.91996666667,13.61355,49.6981333333,12.2603333333
537.97,11.8410666667,50.1393,53.4894666667,22.9117333333,9.34006666667,8.40213333333,46.0194333333,6.89806666667,13.6002166667,49.6991333333,12.2548666667
538.31,11.8322,50.1605666667,53.5370666667,22.9702,9.3254,8.39546666667,46.0467666667,6.897,13.5835833333,49.7014666667,12.2434
538.65,11.7992666667,50.1473333333,53.51,22.9878,9.29773333334,8.36446666667,45.9845666667,6.87846666667,13.5602166667,49.636,12.2263333333
539.00,11.7686,50.0713666667,53.4310666667,23.0143333334,9.28670000001,8.3988,45.9467333333,6.87663333333,13.5299333333,49.5732,12.2142666667
539.34,11.7598666667,50.0438333333,53.3850666667,23.0340666667,9.27390000001,8.3834,45.9054333334,6.8557,13.4995,49.5020666667,12.2081333333
539.69,11.7176666667,50.0092666667,53.3254666667,23.0474666667,9.23986666667,8.34353333333,45.8950666667,6.83086666667,13.4513,49.4118666667,12.1754
540.03,11.7028,49.9273333333,53.2717333333,23.0648666667,9.22380000001,8.34306666667,45.8361666667,6.83113333333,13.4239666667,49.3176666666,12.1672666667
540.37,11.6868,49.9095,53.2582,23.0737333333,9.20959999999,8.31853333333,45.8435666667,6.8122,13.3978666667,49.2892666667,12.1464
540.72,11.6657333333,49.8418,53.1707333333,23.0700666667,9.1832,8.29046666667,45.7781,6.79553333333,13.3505333333,49.2122,12.1371333333
541.06,11.6428,49.8370333333,53.1574666667,23.0962,9.16300000001,8.261,45.7712333333,6.7776,13.33945,49.2038,12.116
541.40,11.6752,49.9061,53.2052,23.1542,9.19150000001,8.28226666667,45.8221666667,6.7995,13.3663666667,49.2464,12.1342666667
541.75,11.6897333333,49.8680666667,53.1778666667,23.1724666667,9.21549999999,8.30293333333,45.7928,6.8211,13.3736,49.2021333333,12.154
542.09,11.695,49.88,53.1765333333,23.2071333334,9.23533333333,8.32346666667,45.8129666667,6.8382,13.3862333333,49.1988,12.1846
542.43,11.7253333333,49.9391666667,53.2254666667,23.2782666667,9.26236666666,8.3518,45.8689333333,6.8655,13.4149666667,49.2640666667,12.2157333333
542.78,11.7244,49.9474333333,53.2679333333,23.3114,9.25376666667,8.32046666667,45.8754666667,6.86683333333,13.4150333333,49.2679333333,12.2125333333
543.12,11.7193333334,49.9942666666,53.3077333333,23.3626,9.23776666666,8.29606666667,45.9200333333,6.85636666667,13.4061666667,49.3123333333,12.216
543.46,11.7592666667,49.9954,53.3268666667,23.4254,9.27749999999,8.3094,45.9284666667,6.88883333333,13.4375666667,49.3468,12.2514666667
543.81,11.7844,50.0723333333,53.3714,23.4815333333,9.30163333332,8.31353333333,45.9965666667,6.9153,13.4725666667,49.4250666667,12.2755333333
544.15,11.7834666667,50.1534333333,53.4248,23.5452,9.29606666666,8.326,46.0200666667,6.92466666667,13.4803833333,49.4666666667,12.284
544.49,11.8166666667,50.2385666667,53.502,23.6444666667,9.32990000001,8.3492,46.0913666667,6.96016666667,13.51515,49.5343333333,12.3331333333
544.84,11.8564,50.3045666667,53.5596666667,23.7335333333,9.37790000001,8.391,46.1587333333,7.00776666667,13.5417166667,49.5773333333,12.3877333333
545.18,11.8382,50.2889666667,53.5640666667,23.7512,9.3596,8.3728,46.1676333333,7.00053333333,13.5158666667,49.5762666667,12.3864666667
545.52,11.869,50.4997333333,53.7418666667,23.8830666667,9.38736666666,8.39226666667,46.3262,7.01976666667,13.5434,49.7192666667,12.4348
545.87,11.8720666667,50.5285666667,53.7987333333,23.9413333333,9.37969999999,8.39433333333,46.3453666667,7.00936666667,13.5407166667,49.7466,12.4316
546.21,11.8962666667,50.5898333333,53.9032,24.0103333333,9.41506666667,8.40846666667,46.4114333333,7.03346666667,13.56205,49.8074666667,12.4609333333
546.55,11.9291333333,50.7034,54.0180666667,24.1377333333,9.45546666666,8.45706666667,46.5114333333,7.05853333333,13.6017333333,49.9172666667,12.4961333333
546.90,11.9660666667,50.7483,54.0960666667,24.2157333333,9.50463333332,8.509,46.5564333333,7.10856666667,13.6460333333,49.9884666667,12.5334666667
547.24,11.9817333333,50.847,54.2232666667,24.3129333333,9.52133333334,8.52673333333,46.6329666667,7.12226666667,13.66465,50.0764,12.5484666667
547.58,12.0101333333,50.9479,54.3558,24.4302,9.55133333334,8.57866666667,46.7052666667,7.13873333333,13.68475,50.1898666667,12.5885333333
547.92,12.1012666667,51.0185666667,54.5100666667,24.5503333333,9.62589999999,8.64333333333,46.8136333333,7.2145,13.7557666667,50.297,12.6904
548.27,12.1354,51.1025666667,54.6146666667,24.6424666667,9.68336666666,8.6948,46.8757666667,7.2587,13.8226666667,50.3835333334,12.7154
548.61,12.1842666667,51.1838333333,54.7088,24.7562666667,9.72233333334,8.73146666667,46.9534,7.27593333333,13.8735333333,50.4943333333,12.7513333333
548.95,12.1942,51.2403333333,54.7582,24.8019333333,9.73850000001,8.74533333333,46.962,7.2901,13.8745666667,50.5128,12.7642666667
549.29,12.2253333333,51.1925666667,54.7865333333,24.8587333333,9.74543333334,8.77706666667,46.9531333333,7.3265,13.9017666667,50.5536666667,12.7678
549.64,12.3148666667,51.2991333333,54.9068666667,25.003,9.81720000001,8.82293333333,47.0337666667,7.40766666667,13.9611166666,50.6622,12.8511333333
549.98,12.3218666667,51.2905666667,54.8948,25.0611333333,9.82056666667,8.8518,47.0221333333,7.42923333333,13.9627,50.6390666667,12.8694
550.32,12.3518666667,51.3509333333,54.9343333333,25.1063333333,9.83246666667,8.8406,47.0429,7.42393333333,13.9708666667,50.6698666667,12.9296666667
550.66,12.3662666667,51.4592,55.0088,25.1714666667,9.85289999999,8.8248,47.0939666667,7.42356666667,13.9721166667,50.6963333333,12.9053333333
551.01,12.343,51.4762,55.0522,25.1950666667,9.84236666665,8.82346666667,47.0965333333,7.4103,13.9550666667,50.7134,12.8972666667
551.35,12.3964666667,51.5329666667,55.1271333333,25.2836666667,9.88200000001,8.86406666667,47.1562666667,7.46106666667,14.0138166667,50.7150666667,12.9227333333
551.69,12.4092,51.6746,55.204,25.3932666666,9.91803333333,8.90446666667,47.2312666667,7.47023333333,14.0266833333,50.8509333333,12.9084
552.03,12.3722,51.6563333334,55.1946666667,25.3768666667,9.87136666667,8.88406666667,47.2259,7.4137,13.9837666667,50.8283333333,12.8880666667
552.38,12.3208,51.7267,55.2674666667,25.3935333333,9.83356666665,8.83913333333,47.2829666667,7.3939,13.9475,50.8762666667,12.8862666667
552.72,12.3748,51.7862,55.3447333333,25.4973333333,9.84860000001,8.8716,47.3582,7.39673333333,13.97595,50.9706666667,12.8970666667
553.06,12.3407333333,51.8677,55.4113333333,25.5344666666,9.83150000001,8.85546666667,47.4112666667,7.3699,13.9724333333,51.0225333334,12.9022666667
553.40,12.2759333333,51.9932666667,55.4914666667,25.5337333333,9.75933333335,8.8272,47.4691666667,7.28813333333,13.9257166667,51.0956,12.8566
553.74,12.3232666667,52.1073,55.5926666667,25.6274666667,9.77510000001,8.85913333333,47.5542,7.27883333333,13.9545333333,51.2018666667,12.8774
554.09,12.3768,52.1682666667,55.6318,25.7230666667,9.85236666667,8.93266666667,47.5969333333,7.3603,14.02035,51.2523333333,12.9118666667
554.43,12.3786,52.2522333333,55.7252666667,25.8210666667,9.85286666667,8.9558,47.6623666667,7.36353333333,14.0314666667,51.3755333333,12.9498666667
554.77,12.3874,52.2321333333,55.6633333333,25.8597333333,9.84543333335,8.96986666667,47.6234,7.3405,14.0197833333,51.3467333333,12.943
555.11,12.3488,52.2561333333,55.657,25.9049333333,9.82756666667,8.94466666667,47.6391,7.30703333333,13.9692833333,51.3896,12.9397333333
555.45,12.3402,52.1650666667,55.6296,25.9348,9.82340000001,8.9356,47.5687333333,7.3056,13.9861333333,51.2763333333,12.9824
555.80,12.3963333333,52.2813,55.7693333333,26.0514,9.87086666666,8.96406666667,47.625,7.34713333333,14.0105666667,51.3796,13.0326666667
556.14,12.4691333333,52.3295333333,55.7853333333,26.1555333333,9.91210000001,9.01913333333,47.6252666667,7.3977,14.0643166667,51.3740666667,13.0709333333
556.48,12.4850666667,52.3857333333,55.8351333333,26.2278,9.96286666667,9.06306666667,47.6760666667,7.44426666667,14.1226,51.4102,13.0961333333
556.82,12.5500666667,52.4346333333,55.885,26.2738,10.0364,9.1008,47.7179333333,7.51453333334,14.1678333333,51.4660666667,13.1308666667
557.16,12.6514666667,52.4069333333,55.875,26.3589333333,10.1213,9.1628,47.7351333333,7.6097,14.2425666667,51.4679333333,13.1765333333
557.50,12.5509333333,52.3778666667,55.9142666667,26.3346666667,10.0191,9.07093333333,47.6909666667,7.5489,14.1776833333,51.4689333333,13.1068666667
557.85,12.5572666667,52.4810666667,56.0056,26.3969333333,9.98029999999,9.06433333333,47.7364,7.50983333333,14.1596666667,51.5691333333,13.1170666667
558.19,12.5261333333,52.4204,55.9355333334,26.3810666666,9.96849999999,9.05173333333,47.6466,7.52643333333,14.1401,51.5074666667,13.1093333333
558.53,12.5305333333,52.5370333333,56.0439333333,26.439,9.95759999998,9.03506666667,47.7360333334,7.52993333333,14.1763833333,51.5891333333,13.1484
558.87,12.5057333333,52.6068333333,56.1465333333,26.4897333333,9.90963333334,8.99933333333,47.7645,7.47983333333,14.1674333333,51.6345333334,13.1008666667
559.21,12.4863333333,52.5704666667,56.0648,26.4713333333,9.85559999999,8.94366666667,47.7177666667,7.42773333333,14.1017,51.5987333333,13.0100666667
559.55,12.4974,52.6715,56.1015333333,26.5348666667,9.84626666666,8.9588,47.7344,7.42893333333,14.1247,51.6332,13.0694
559.89,12.4398666667,52.5647,56.0505333333,26.4878,9.78673333333,8.90313333333,47.6240666667,7.37366666667,14.0553833334,51.5546666667,12.9956
560.23,12.3666666667,52.5733666667,56.0462,26.4782,9.70296666667,8.8182,47.5597,7.28343333333,13.97575,51.5294,12.9595333333
560.58,12.3009333333,52.5549666667,56.0690666667,26.5319333333,9.64716666667,8.75906666667,47.5467,7.19216666667,13.91625,51.5292,12.9128
560.92,12.2137333333,52.6131666667,56.1507333334,26.5632666667,9.57816666665,8.65153333333,47.5474,7.11263333334,13.8680666667,51.5692,12.846
561.26,12.3087333333,52.7155,56.2431333333,26.6927333333,9.66696666667,8.68053333333,47.6246333333,7.19416666667,13.9126,51.6353333333,12.9380666667
561.60,12.2680666666,52.6778,56.1895333333,26.6924,9.64803333333,8.64526666667,47.5957,7.1679,13.8898833333,51.5780666667,12.9088666667
561.94,12.311,52.7714333333,56.2632666667,26.8014,9.69413333333,8.70046666667,47.6806333333,7.1788,13.9406333333,51.6206666667,12.9961333333
562.28,12.2819333333,52.7239,56.2339333333,26.829,9.6676,8.69286666667,47.6139,7.16446666667,13.8804166667,51.5608,12.9562
562.62,12.3075333333,52.6976333333,56.1736666667,26.8730666667,9.68373333334,8.71466666667,47.5352666667,7.18806666667,13.8985,51.5156666667,13.0073333333
562.96,12.2806,52.7569333333,56.2136666667,26.9219333333,9.66353333334,8.70733333333,47.5435333333,7.1878,13.8993166667,51.5414,13.038
563.30,12.2554,52.7007,56.1992666667,26.9794,9.64089999999,8.67393333333,47.5470666667,7.16276666667,13.8695666667,51.5011333333,12.9660666667
563.64,12.3224,52.8324333333,56.2963333333,27.1164666667,9.69350000001,8.76246666667,47.6908666667,7.21396666666,13.94095,51.6233333333,13.0784666667
563.99,12.3803333333,52.8428666667,56.3361333333,27.2273333333,9.78103333333,8.8582,47.7677666667,7.33563333333,14.0330333333,51.6616,13.1622
564.33,12.4582666667,52.8992333333,56.3835333333,27.3063333333,9.82749999999,8.92626666667,47.8004,7.4477,14.1059666666,51.6669333334,13.2425333333
564.67,12.4799333333,52.9173666667,56.3786666667,27.3812,9.84643333334,8.96546666667,47.81,7.4695,14.1307666667,51.6739333333,13.2746
565.01,12.5077333333,52.9558,56.3848666667,27.4512,9.89986666665,9.0276,47.8254333333,7.4984,14.1708,51.7140666667,13.3258
565.35,12.481,52.8874333333,56.3571333333,27.4706666667,9.88939999999,9.00353333333,47.7600333333,7.50046666667,14.1453666667,51.6507333333,13.3386666667
565.69,12.5159333333,52.9076666667,56.4032,27.5293333333,9.88826666669,9.0336,47.7700666667,7.53713333333,14.1628666667,51.6731333333,13.3266666667
566.03,12.5675333333,52.9049,56.4361333333,27.6249333333,9.96946666665,9.10193333333,47.8387,7.60993333333,14.2411333333,51.6963333333,13.3982666667
566.37,12.5481333333,52.8892333333,56.4352,27.6373333333,9.96790000001,9.10246666667,47.8426666667,7.59776666667,14.2267666667,51.6941333333,13.375
566.71,12.5712666666,52.9262,56.5130666667,27.703,10.0085666667,9.12926666667,47.9159,7.6255,14.26325,51.7340666667,13.4040666667
567.05,12.6063333333,52.9545,56.5278666667,27.741,10.0588333333,9.15813333333,47.9205333333,7.68663333333,14.3002166667,51.7611333333,13.4545333333
567.39,12.5446,53.0043333333,56.6148666667,27.7847333333,10.0365,9.09713333333,47.8953333333,7.6451,14.2580166667,51.7883333333,13.4357333333
567.73,12.5038666667,52.9592333333,56.5954666667,27.7828666667,9.99156666667,9.04006666667,47.8396666666,7.59683333333,14.2126333334,51.7509333333,13.39
568.07,12.5109333333,52.9583333333,56.5864666666,27.8691333333,10.03,9.07286666667,47.8376333333,7.58953333333,14.2220333333,51.7468666667,13.4338666667
568.41,12.5268666667,52.9152666667,56.5811333333,27.9050666667,10.0587666667,9.1148,47.825,7.6311,14.2279333333,51.7153333333,13.4661333333
568.75,12.5039333333,52.9159333333,56.5967333333,27.9346,10.0732333333,9.10873333333,47.8552,7.6521,14.25465,51.707,13.4758
569.09,12.5334,52.9727333333,56.6166,27.9984666667,10.0837333333,9.13726666667,47.9027333333,7.6776,14.2929166667,51.7394666667,13.4736
569.43,12.4690666667,52.8957,56.5542,27.9938666667,10.0307,9.06193333333,47.8441,7.60336666667,14.22895,51.6634666667,13.4522
569.77,12.4298666667,52.9644333333,56.5845333334,28.0030666667,9.98640000001,9.00733333333,47.8285333333,7.54873333333,14.1856666667,51.6754,13.4161333333
570.11,12.4300666667,52.9910333333,56.6108666667,28.0436666667,9.95873333333,8.98386666667,47.8439333333,7.55013333333,14.1760666667,51.6664,13.4068666667
570.45,12.3649333333,52.9241333333,56.5391333333,28.0532666666,9.92696666666,8.933,47.7453,7.51523333333,14.1204833333,51.5744666667,13.3568
570.79,12.3253333333,52.8732666667,56.5164666667,28.0653333333,9.87016666667,8.9182,47.691,7.44463333333,14.0670833333,51.5051333333,13.2760666667
571.13,12.3358666667,52.8254,56.4629333333,28.088,9.85326666667,8.9032,47.6915333333,7.441,14.0712166667,51.4654666666,13.255
571.47,12.3944666667,52.9488666667,56.5654666667,28.2224,9.90896666668,8.96266666667,47.7620333333,7.4927,14.1249333333,51.5633333333,13.3248666667
571.81,12.3386,52.8999333333,56.539,28.2180666667,9.84913333335,8.89246666667,47.6833666667,7.44506666667,14.04195,51.5038,13.2636666667
572.15,12.2932666667,52.8401666667,56.4659333333,28.2166,9.82686666667,8.86186666667,47.5904,7.41026666667,13.9932,51.4483333333,13.2075333333
572.49,12.2474,52.8087666667,56.4336,28.2142666667,9.73983333334,8.79613333333,47.5122,7.33303333333,13.9225666667,51.4054666667,13.1356
572.83,12.2170666666,52.7757333333,56.4193333333,28.2425333333,9.71586666667,8.78466666667,47.4938666667,7.30766666667,13.8884833333,51.3882,13.1307333333
573.17,12.2208,52.8011666667,56.4469333333,28.2674666667,9.7158,8.80866666667,47.4942333333,7.31513333333,13.8846,51.3993333333,13.1249333333
573.51,12.2317333334,52.8229666667,56.4767333333,28.3211333333,9.70213333332,8.80286666667,47.5079333333,7.32166666667,13.8939666667,51.4481333334,13.1473333333
573.85,12.2008,52.8390666667,56.5018,28.3635333333,9.7029,8.77286666667,47.5261,7.30283333333,13.8740333333,51.4916666667,13.1588
574.19,12.2149333333,52.9062666667,56.6084,28.4104666667,9.67366666667,8.77053333333,47.6225,7.28533333333,13.8597333333,51.5912,13.1620666667
574.53,12.1734,52.9021666667,56.589,28.4318,9.66123333334,8.73486666667,47.6220333333,7.29403333333,13.8420333333,51.6078666667,13.1978666667
574.87,12.1108,52.8896,56.5801333333,28.4148,9.60743333334,8.6914,47.5666666667,7.23463333333,13.77475,51.5462,13.1579333333
575.21,12.0526666667,52.9086666667,56.6033333333,28.4127333333,9.55203333334,8.6224,47.5673,7.18276666667,13.71665,51.5152,13.0942
575.55,12.0826,53.0435666667,56.6878,28.4824,9.59466666667,8.68426666667,47.6545,7.21673333333,13.7751666667,51.6018,13.1233333333
575.89,12.0663333333,53.1208,56.7608666667,28.5256666667,9.56880000001,8.65586666667,47.7211,7.19226666667,13.7646833333,51.6294666667,13.1428666667
576.22,12.0945333333,53.1413333333,56.7604666667,28.5683333333,9.62166666666,8.67293333333,47.7722333333,7.22353333333,13.7808333333,51.6608666667,13.1984
576.56,12.1029333333,53.2289,56.8657333333,28.6052666667,9.62726666667,8.6644,47.8295,7.21053333333,13.77605,51.7469333333,13.2088
576.90,12.0858666667,53.2283666667,56.8826666667,28.6409333333,9.6141,8.61946666667,47.832,7.17996666667,13.7776833333,51.7442666667,13.2046
577.24,12.072,53.1686666667,56.8009333333,28.6095333334,9.59473333333,8.61266666667,47.7659333333,7.15806666667,13.7393333334,51.6528,13.1844
577.58,12.1828666667,53.2622,56.856,28.736,9.6566,8.6826,47.8062,7.2052,13.8123166667,51.7022666667,13.2659333333
577.92,12.2468666667,53.2902666667,56.8344,28.8034,9.73713333333,8.77333333333,47.7893666667,7.26933333333,13.8789666667,51.7224,13.3362
578.26,12.2872666667,53.3719,56.9188,28.8808666667,9.79223333334,8.7946,47.8545333333,7.2661,13.9107,51.7642,13.3473333333
578.60,12.4117333333,53.3896,56.9399333333,29.0066,9.93293333335,8.9022,47.9294,7.4008,14.0276333333,51.8407333333,13.4332
578.94,12.4438,53.3994,56.935,29.0634,9.96083333333,8.9292,47.9551666667,7.40956666667,14.03985,51.9091333333,13.474
579.28,12.4122,53.2841,56.8945333333,29.0572,9.91060000001,8.85893333333,47.9148666667,7.36446666667,14.0076333334,51.8875333333,13.4167333333
579.61,12.4856666667,53.2837666667,56.8921333333,29.1192,9.94816666667,8.91126666667,47.9057,7.3981,14.0644666667,51.9213333333,13.4547333333
579.95,12.3844,53.2437333333,56.8842,29.1086666667,9.84989999999,8.8552,47.8168666667,7.29656666667,13.9631,51.8681333333,13.3508666667
580.29,12.3726,53.1258333333,56.8325333333,29.1014666667,9.83650000002,8.8052,47.7340333334,7.27803333333,13.9573333333,51.7360666667,13.3272666667
