wavelength,Back_ParHumf,Belly_ParHumf,Breast_ParHumf,Crissum_ParHumf,Crown_ParHumf,DorTail_ParHumf,Patch10_ParHumf,Patch11_ParHumf,Patch12_ParHumf,Patch13_ParHumf,Rump_ParHumf,Throat_ParHumf,WingTip_ParHumf
759.13,23.462,62.232,32.2603333333,47.9253333333,6.438,22.0316666667,16.023,19.385,44.063,9.94266666667,14.9496666667,42.847,15.7366666667
759.44,22.9393333333,61.2186666667,31.541,46.882,5.59133333333,20.143,15.1253333333,18.5663333333,43.5126666667,9.67766666667,13.9786666667,43.7273333333,15.412
759.75,21.5943333333,60.362,30.0,45.1453333333,4.855,19.4203333333,13.623,16.8113333333,42.971,8.55066666667,11.884,42.3186666667,13.623
760.07,20.5966666667,60.1166666667,29.1116666667,44.105,3.34766666667,18.1953333333,12.5183333333,14.9926666667,42.8673333333,7.78733333333,11.7903333333,40.8296666667,11.8633333333
760.38,19.1206666667,59.7803333333,29.1576666667,44.2493333333,3.07666666667,18.3153333333,11.575,14.5053333333,43.8826666667,6.813,12.161,40.8056666667,12.234
760.69,18.658,61.2096666667,30.0883333333,42.8466666667,1.91733333333,17.7726666667,11.136,14.6756666667,43.879,6.342,11.5046666667,41.0026666667,11.6516666667
761.01,18.638,61.8636666667,30.179,41.9356666667,1.792,16.9893333333,10.251,14.409,44.086,6.81,10.1793333333,40.5736666667,10.3943333333
761.32,18.9976666667,61.6563333333,30.1323333333,40.7793333333,1.87866666667,17.1186666667,10.856,14.1266666667,42.728,6.472,9.951,40.2226666667,9.95133333333
761.63,19.095,61.211,30.073,40.785,1.264,16.5666666667,11.0446666667,14.837,42.981,6.05433333333,9.714,39.5873333333,9.24833333333
761.94,19.3116666667,61.5676666667,30.9116666667,40.599,1.211,16.4433333333,11.4723333333,14.7863333333,43.4673333333,6.69233333333,10.3886666667,40.0256666667,9.11433333333
762.26,18.5116666667,60.375,29.9453333333,39.9876666667,1.02866666667,15.608,11.0103333333,13.43,42.1656666667,5.92833333333,9.86066666667,39.9273333333,9.07433333333
762.57,17.8846666667,60.725,30.303,39.8693333333,0.831666666667,14.2006666667,10.8736666667,13.3686666667,42.3646666667,5.05033333333,9.388,40.404,9.03133333333
762.88,17.913,61.3333333333,29.971,40.6376666667,1.39133333333,15.2463333333,11.5363333333,13.739,42.7243333333,4.52166666667,9.56533333333,40.29,8.75366666667
763.20,17.7136666667,61.4033333333,29.9943333333,40.9166666667,0.849,14.9973333333,11.149,13.9783333333,42.6146666667,4.584,10.2436666667,40.1246666667,8.71533333333
763.51,18.5676666667,60.8813333333,30.0273333333,40.9916666667,1.32233333333,14.7106666667,10.6336666667,14.49,41.9283333333,4.90366666667,10.0276666667,40.441,9.20133333333
763.82,18.8453333333,60.2396666667,30.338,40.9043333333,1.253,14.27,11.6013333333,14.4333333333,41.4486666667,5.12,10.1853333333,40.8493333333,8.71466666667
764.14,18.795,59.591,30.0716666667,41.404,1.437,14.2066666667,11.222,13.8196666667,41.5143333333,5.19633333333,10.2266666667,40.851,8.62333333333
764.45,19.248,59.8203333333,30.5833333333,41.7506666667,1.68333333333,15.2076666667,12.0653333333,14.7026666667,41.0213333333,5.55566666667,11.953,41.1336666667,10.3816666667
764.76,19.2286666667,60.046,30.397,42.602,1.72733333333,15.1983333333,12.205,14.738,41.681,5.757,12.378,41.8536666667,10.593
765.07,19.2606666667,59.9876666667,30.471,42.5163333333,2.02733333333,14.9073333333,11.7473333333,14.2516666667,40.668,5.128,12.88,42.4566666667,10.316
765.39,20.1873333333,61.184,31.4643333333,43.053,2.866,15.95,12.7103333333,15.514,41.4326666667,5.42066666667,13.7696666667,43.6136666667,11.5266666667
765.70,22.0676666667,62.2266666667,32.074,43.141,3.11466666667,16.4346666667,13.32,16.8986666667,42.942,5.89766666667,13.784,44.1353333333,11.6633333333
766.01,23.23,62.4743333333,31.959,43.9176666667,3.91766666667,17.938,13.952,18.1443333333,43.1616666667,7.28533333333,14.708,45.4296666667,12.165
766.32,22.4623333333,61.555,31.6773333333,43.1246666667,3.456,17.5663333333,13.175,17.7826666667,42.3326666667,7.34333333333,15.047,45.2843333333,11.447
766.64,23.2436666667,61.435,31.465,41.6293333333,3.961,17.3396666667,12.7803333333,17.115,41.779,6.95066666667,14.4993333333,46.1133333333,11.958
766.95,22.8526666667,61.702,31.6783333333,42.3956666667,3.30966666667,18.4396666667,14.342,17.0213333333,42.8683333333,6.61933333333,14.4206666667,46.493,12.0566666667
767.26,23.487,61.9853333333,30.7506666667,42.131,3.309,17.9983333333,13.7206666667,16.0616666667,42.0496666667,6.457,13.7206666667,45.4396666667,11.38
767.57,23.1526666667,60.1806666667,29.2283333333,40.9686666667,2.05233333333,15.9276666667,13.547,15.5173333333,40.476,4.92633333333,11.494,44.253,9.606
767.88,21.8806666667,59.487,27.8633333333,40.7693333333,1.453,14.4443333333,12.7353333333,14.1026666667,40.0856666667,3.419,9.48733333333,43.8463333333,7.17966666667
768.20,18.7226666667,57.5676666667,25.6343333333,37.6203333333,-0.875,11.811,9.62366666667,12.0736666667,38.145,1.66266666667,7.08666666667,40.42,4.54933333333
768.51,17.808,57.9906666667,24.5663333333,37.0776666667,-2.00933333333,11.3243333333,9.40666666667,10.7763333333,38.7213333333,1.096,6.484,39.8173333333,3.74433333333
768.82,15.9843333333,56.92,23.8793333333,36.5496666667,-3.996,8.47966666667,6.72533333333,7.505,36.6473333333,-1.16933333333,3.60633333333,38.889,0.292666666667
769.13,14.1863333333,57.4406666667,23.611,37.401,-4.06766666667,7.63866666667,6.64666666667,6.34933333333,35.913,-1.389,3.869,37.996,0.198333333333
769.44,12.14,56.996,23.354,35.391,-5.65833333333,6.58466666667,5.144,4.321,35.185,-4.012,1.543,36.111,-1.646
769.76,12.33,57.3666666667,23.6156666667,34.1696666667,-5.538,6.26966666667,4.70233333333,3.23933333333,35.11,-3.65733333333,-0.209,35.6323333333,-1.56766666667
770.07,10.088,56.579,23.0263333333,35.636,-7.34633333333,5.15366666667,4.16666666667,2.96066666667,35.0876666667,-4.386,-0.328666666667,36.0746666667,-3.28933333333
770.38,8.919,56.0756666667,22.631,33.3333333333,-8.361,4.01333333333,2.564,2.67566666667,33.6676666667,-3.34433333333,-0.111666666667,35.786,-4.125
770.69,8.304,58.1283333333,22.924,33.2163333333,-10.0586666667,4.09333333333,2.22233333333,3.85966666667,35.2046666667,-3.62566666667,-0.584666666667,36.7253333333,-4.56166666667
771.00,7.11733333333,60.6166666667,22.8946666667,33.2146666667,-9.60866666667,5.10066666667,2.491,3.796,35.1126666667,-3.67733333333,1.186,36.7733333333,-4.152
771.32,7.52666666667,61.2903333333,22.8196666667,32.497,-9.558,5.496,0.836333333333,3.584,35.006,-2.748,2.15066666667,35.603,-3.82333333333
771.63,9.854,61.9223333333,24.0876666667,34.063,-9.246,7.66466666667,2.19,4.37933333333,36.4966666667,-1.21666666667,3.77133333333,38.8076666667,-1.70333333333
771.94,10.8303333333,60.65,24.549,34.0553333333,-7.942,8.06233333333,3.61,5.17433333333,36.1013333333,0.481333333333,4.21166666667,38.5076666667,-0.361
772.25,13.6576666667,61.8056666667,26.0416666667,34.838,-3.93533333333,11.4583333333,6.366,7.986,38.0786666667,4.398,8.21766666667,39.4676666667,2.89366666667
772.56,15.9166666667,61.5913333333,27.3356666667,34.3716666667,-3.34466666667,13.0336666667,7.15133333333,9.22733333333,38.6386666667,5.421,9.45766666667,40.4846666667,4.26733333333
772.87,18.4933333333,62.557,27.968,35.7303333333,-2.51166666667,13.5843333333,8.904,11.758,39.4976666667,8.44733333333,11.6436666667,41.4386666667,6.507
773.18,19.5746666667,61.857,28.6356666667,36.1293333333,-1.78966666667,14.4296666667,10.4023333333,13.1993333333,40.1566666667,9.284,12.9753333333,41.163,7.94166666667
773.50,20.0436666667,62.3096666667,29.7386666667,35.9476666667,-0.544666666667,15.904,11.1113333333,14.27,39.9783333333,10.4576666667,13.0716666667,40.5226666667,7.843
773.81,20.671,61.7966666667,29.8703333333,35.9306666667,0.432666666667,16.3416666667,11.147,14.1776666667,39.7186666667,9.95666666667,12.4456666667,42.316,8.225
774.12,20.3586666667,59.7046666667,29.8523333333,36.076,1.89866666667,16.7723333333,11.8146666667,14.6623333333,38.9243333333,10.443,12.0253333333,41.2446666667,9.17733333333
774.43,21.9383333333,58.9986666667,30.2446666667,36.1023333333,1.81033333333,17.1456666667,11.9273333333,14.4833333333,39.9363333333,11.0756666667,11.2886666667,41.1076666667,10.1173333333
774.74,22.257,57.4713333333,31.766,36.2593333333,2.19433333333,17.45,12.957,15.883,40.021,11.181,11.1806666667,41.5883333333,9.82233333333
775.05,22.981,57.8676666667,32.1946666667,37.1636666667,3.934,18.8406666667,14.4926666667,18.0123333333,40.3726666667,12.2153333333,10.9733333333,42.1323333333,9.83433333333
775.36,22.7366666667,56.4813333333,31.2756666667,37.4486666667,3.18933333333,19.2386666667,13.2713333333,17.4896666667,40.2263333333,11.6253333333,9.671,41.7693333333,9.05366666667
775.67,20.743,54.0763333333,28.999,36.6353333333,0.516333333333,17.544,11.4546666667,15.4796666667,39.1126666667,9.70066666667,7.327,40.6606666667,8.46233333333
775.98,20.2493333333,54.517,27.726,36.137,1.24633333333,17.8606666667,11.5263333333,16.407,40.0833333333,10.4883333333,7.269,41.1216666667,8.09966666667
776.30,17.4553333333,51.735,25.8676666667,33.8593333333,-0.630666666667,17.1396666667,9.67433333333,13.4593333333,38.3806666667,7.676,5.04733333333,39.958,5.25766666667
776.61,17.4003333333,51.6773333333,25.367,33.2286666667,-0.209666666667,15.933,9.85333333333,13.2073333333,37.8406666667,8.28066666667,4.822,39.308,4.92666666667
776.92,18.1246666667,50.8336666667,24.375,33.7503333333,0.833666666667,16.1456666667,10.3123333333,13.0206666667,38.854,8.43766666667,5.10433333333,38.9586666667,6.042
777.23,17.1906666667,50.524,23.2703333333,33.3333333333,0.314333333333,14.2556666667,10.587,12.9976666667,38.26,6.81333333333,5.241,36.7923333333,3.45933333333
777.54,16.7693333333,49.6916666667,23.251,33.4363333333,0.72,14.1976666667,10.5966666667,11.7283333333,38.4773333333,6.996,5.86433333333,37.14,3.29233333333
777.85,16.053,49.3863333333,23.0063333333,34.1513333333,0.613333333333,13.9056666667,10.5316666667,12.1676666667,37.1163333333,7.77066666667,5.93033333333,36.5033333333,2.04466666667
778.16,16.36,49.1823333333,21.8813333333,33.9466666667,-0.102333333333,13.4966666667,10.736,11.6563333333,36.7073333333,8.282,5.52166666667,36.5033333333,2.24966666667
778.47,16.615,49.329,22.291,33.849,-0.103333333333,12.1773333333,10.423,9.804,36.3263333333,8.56566666667,5.88266666667,36.0166666667,1.13533333333
778.78,16.1963333333,50.888,23.929,33.8556666667,0.104333333333,12.539,11.0766666667,10.7626666667,35.632,10.0313333333,7.52366666667,37.5133333333,1.77666666667
779.09,16.926,51.5056666667,24.2993333333,33.9563333333,1.35,13.707,11.734,12.0456666667,35.722,11.4226666667,8.82666666667,37.9023333333,1.55766666667
779.40,14.9786666667,49.578,23.6283333333,33.0166666667,-0.422,12.658,9.49366666667,9.70466666667,34.5993333333,8.86066666667,6.75066666667,36.709,0.949333333333
779.71,16.562,51.258,24.738,34.591,2.20133333333,13.7316666667,10.9016666667,11.4256666667,36.2686666667,11.4256666667,8.80533333333,37.9453333333,3.77366666667
780.02,16.017,50.7576666667,24.026,35.606,0.216333333333,13.961,9.524,10.2813333333,35.2813333333,11.58,8.55,38.961,3.03033333333
780.33,15.519,50.164,24.59,35.0816666667,-0.546333333333,14.8633333333,8.63366666667,9.72666666667,34.0983333333,12.459,9.071,39.7813333333,2.84133333333
780.64,16.4473333333,50.9866666667,25.5483333333,36.0743333333,0.877,16.886,8.33333333333,10.1973333333,36.0743333333,15.4603333333,9.32033333333,40.4606666667,6.46933333333
780.95,17.8323333333,52.2146666667,26.1073333333,35.781,-1.049,16.6666666667,7.10933333333,10.2563333333,35.6643333333,15.9673333333,9.091,40.0933333333,5.24466666667
781.26,19.0476666667,52.497,26.9453333333,34.9593333333,1.51,17.654,7.78133333333,11.6143333333,36.5853333333,16.957,10.1046666667,41.5796666667,7.08466666667
781.57,20.3053333333,53.9903333333,28.2863333333,35.681,3.99066666667,18.7793333333,9.62433333333,12.559,38.967,19.8356666667,12.324,42.9576666667,7.86366666667
781.88,19.93,53.147,27.972,35.3146666667,3.72933333333,18.7646666667,9.324,13.0536666667,38.6943333333,18.6483333333,12.937,42.8906666667,9.557
782.19,20.9793333333,53.147,27.2723333333,35.7806666667,4.77833333333,18.2986666667,9.79033333333,12.8206666667,38.345,18.7643333333,13.986,42.6573333333,10.2563333333
782.50,20.4573333333,53.3093333333,27.9183333333,35.74,3.36933333333,17.5693333333,10.108,11.913,38.1466666667,17.9303333333,13.237,41.877,10.3486666667
782.81,22.1013333333,53.8646666667,28.9853333333,37.681,4.71033333333,18.4783333333,12.681,12.5603333333,38.5266666667,20.6523333333,15.5796666667,42.3913333333,10.628
783.12,23.0673333333,53.8646666667,30.314,38.768,4.95166666667,19.324,14.3716666667,13.5263333333,39.4923333333,21.6186666667,17.8746666667,42.1496666667,10.8696666667
783.43,23.178,53.5243333333,31.3023333333,38.3513333333,6.81,20.3106666667,15.8903333333,13.7396666667,41.2183333333,22.1026666667,17.563,42.891,11.708
783.74,22.8713333333,53.528,30.414,37.4696666667,6.813,18.1266666667,17.3963333333,14.842,40.9976666667,21.4113333333,17.3966666667,42.0923333333,11.314
784.05,22.5766666667,51.8913333333,30.8513333333,35.8156666667,7.68333333333,17.7306666667,19.0306666667,16.1936666667,39.7166666667,21.1583333333,17.6126666667,41.7256666667,10.993
784.36,20.819,50.76,30.9943333333,36.257,9.357,18.8306666667,19.649,16.3743333333,40.234,21.0526666667,19.2983333333,41.988,12.047
784.67,20.391,52.7473333333,30.525,37.8513333333,7.81433333333,18.071,19.536,15.995,41.8803333333,20.635,18.9256666667,43.3453333333,12.088
784.98,17.9776666667,53.0586666667,30.0873333333,37.0786666667,5.36833333333,17.478,18.477,13.858,40.949,18.352,17.1036666667,42.946,12.2346666667
785.29,18.709,55.863,31.357,38.6036666667,5.92866666667,18.709,18.182,13.1753333333,43.3466666667,19.6313333333,16.9956666667,44.664,11.9893333333
785.60,18.651,56.217,32.5396666667,39.8146666667,6.746,18.651,18.254,14.418,44.9736666667,20.2383333333,17.328,44.577,11.7723333333
785.91,19.3766666667,57.317,31.978,40.7856666667,7.724,18.2926666667,19.5123333333,14.77,45.935,22.2223333333,17.6153333333,46.3413333333,11.5176666667
786.22,20.1646666667,59.122,34.4306666667,41.7006666667,8.77933333333,17.8326666667,20.3016666667,16.324,47.4626666667,22.6336666667,17.6956666667,48.6966666667,12.2086666667
786.53,19.373,60.9686666667,34.0456666667,42.0226666667,7.83466666667,16.9516666667,19.2306666667,15.812,46.866,22.6496666667,15.3846666667,49.4303333333,12.1083333333
786.84,20.0856666667,62.5356666667,33.6183333333,42.735,8.68933333333,16.9516666667,19.0883333333,16.0966666667,46.2963333333,23.2193333333,16.5243333333,48.0056666667,12.8206666667
787.14,21.1206666667,65.5173333333,35.0576666667,45.4023333333,9.19533333333,18.5343333333,18.9656666667,16.2353333333,48.2756666667,24.569,16.8103333333,49.569,13.5056666667
787.45,19.6506666667,65.0656666667,34.789,45.5603333333,7.71466666667,17.9036666667,17.904,13.974,47.8893333333,24.0173333333,16.3026666667,48.6173333333,12.5183333333
787.76,18.9853333333,66.3766666667,32.7536666667,43.623,6.37666666667,16.9566666667,16.6666666667,13.1886666667,46.8116666667,24.7826666667,15.3626666667,49.7103333333,12.1743333333
788.07,16.883,63.7806666667,32.179,41.9913333333,6.349,16.3056666667,16.7386666667,11.2553333333,45.7433333333,24.3866666667,15.007,48.3403333333,11.2553333333
788.38,17.7873333333,62.045,31.933,42.1566666667,9.24366666667,16.3866666667,16.3866666667,13.4453333333,45.098,24.37,16.2466666667,47.479,11.0646666667
788.69,16.8743333333,61.9643333333,30.5673333333,41.3556666667,8.71366666667,16.0443333333,17.2893333333,15.0763333333,44.122,24.343,15.4906666667,46.1963333333,10.3736666667
789.00,16.8726666667,61.8656666667,27.709,38.683,7.40766666667,16.598,17.1466666667,13.5803333333,43.4843333333,22.908,14.5406666667,44.17,10.0133333333
789.31,14.8593333333,59.304,26.64,35.609,6.158,15.9303333333,15.9303333333,12.5836666667,41.0976666667,21.4193333333,13.387,41.901,9.77233333333
789.62,13.0666666667,56.8,24.1333333333,33.8666666667,4.66666666667,14.5333333333,15.2,9.86666666667,38.5333333333,20.1333333333,12.2666666667,40.6666666667,9.6
789.92,14.0973333333,55.9946666667,24.7693333333,33.8606666667,5.929,13.834,14.888,9.74966666667,38.6036666667,19.763,13.175,41.1066666667,10.0133333333
790.23,12.517,55.7823333333,25.4423333333,34.83,4.762,11.973,14.422,10.34,38.9116666667,18.6396666667,12.1086666667,41.7686666667,10.8843333333
790.54,11.6533333333,53.794,25.7453333333,33.7396666667,3.92933333333,9.21433333333,13.9566666667,9.07866666667,38.618,18.6993333333,10.9756666667,40.244,10.434
790.85,14.5046666667,56.2063333333,26.639,38.4936666667,5.3,10.042,17.015,11.855,40.0276666667,20.3626666667,13.8076666667,43.3753333333,12.8313333333
791.16,17.5,55.6943333333,29.7223333333,41.1113333333,7.22233333333,10.8333333333,21.3886666667,14.861,41.5276666667,22.0836666667,15.8333333333,45.0,15.4166666667
791.47,18.4283333333,55.8266666667,30.2166666667,41.192,8.53666666667,12.737,22.2223333333,16.26,41.0566666667,22.8996666667,17.3443333333,44.0376666667,17.2086666667
791.78,19.6156666667,56.5156666667,29.6293333333,41.2896666667,8.91633333333,13.7173333333,23.8683333333,15.2263333333,41.2896666667,24.0056666667,18.3813333333,44.7186666667,20.4386666667
792.08,20.1896666667,55.6913333333,29.8103333333,40.3793333333,9.079,12.8726666667,23.9836666667,15.854,40.6503333333,23.0353333333,19.648,44.7153333333,21.9513333333
792.39,19.4786666667,55.6926666667,32.6476666667,42.9353333333,11.797,13.3056666667,26.3373333333,17.9696666667,41.4263333333,24.0053333333,20.576,46.365,24.1426666667
792.70,19.831,56.3993333333,34.8806666667,46.4133333333,13.3616666667,14.2056666667,27.426,19.831,43.1786666667,24.6133333333,21.9413333333,48.3826666667,25.176
793.01,18.376,56.5526666667,35.8973333333,46.5813333333,12.2506666667,14.2446666667,25.7833333333,20.37,44.1596666667,24.7866666667,22.0796666667,48.0056666667,23.6466666667
793.32,16.3843333333,53.6723333333,34.887,44.9153333333,11.017,15.2543333333,25.9886666667,21.045,42.6553333333,25.0,21.7516666667,47.1753333333,23.164
793.62,19.1076666667,53.5563333333,34.1703333333,44.0723333333,12.2736666667,17.2943333333,27.0573333333,22.4546666667,42.6776666667,25.523,24.4073333333,49.9306666667,22.7336666667
793.93,18.3906666667,52.299,31.8963333333,42.0976666667,11.7816666667,16.6666666667,26.4366666667,22.701,40.8046666667,25.0,24.5693333333,49.569,23.1323333333
794.24,17.798,53.5443333333,31.2216666667,39.819,10.709,15.6863333333,23.831,20.513,40.2716666667,23.982,22.926,47.813,21.5686666667
794.55,16.511,54.2056666667,29.595,37.8506666667,9.96866666667,14.6416666667,20.7166666667,18.2246666667,40.3423333333,23.2086666667,22.1183333333,46.4176666667,19.6263333333
794.86,17.4603333333,56.1906666667,30.4763333333,38.5713333333,12.2223333333,15.238,20.7936666667,19.0476666667,41.9046666667,23.4916666667,23.651,49.524,20.0
795.16,13.2303333333,57.9036666667,30.4123333333,39.691,8.93466666667,12.0273333333,19.2436666667,19.4156666667,42.6116666667,21.6496666667,22.165,51.2026666667,16.8383333333
795.47,11.9046666667,58.1633333333,29.932,40.1363333333,11.2243333333,13.095,22.109,19.3876666667,42.857,23.2993333333,22.279,52.041,17.517
795.78,11.5716666667,59.5853333333,29.0156666667,39.7236666667,8.981,12.7806666667,20.3796666667,16.4073333333,42.3143333333,22.9706666667,22.107,51.986,15.8893333333
796.09,14.6466666667,62.458,29.6293333333,39.2256666667,9.93266666667,15.1516666667,20.8753333333,17.5083333333,44.781,23.906,23.7376666667,50.5046666667,17.6766666667
796.40,18.2743333333,65.99,30.1183333333,40.1016666667,12.5213333333,17.09,21.9963333333,20.1353333333,43.824,25.0423333333,25.3806666667,51.269,20.3043333333
796.70,20.305,68.0203333333,29.1033333333,41.6246666667,13.536,16.0743333333,21.1503333333,18.6126666667,43.655,23.858,25.5496666667,50.5923333333,20.8123333333
797.01,17.9896666667,69.665,28.219,42.5043333333,13.5803333333,12.8746666667,21.164,16.5786666667,43.5623333333,22.7516666667,24.5153333333,49.9116666667,19.9296666667
797.32,20.139,72.0486666667,32.8123333333,45.8333333333,15.972,17.014,22.9166666667,18.5763333333,46.007,23.4373333333,26.3886666667,51.91,20.6596666667
797.63,19.5,70.3333333333,33.8333333333,46.3333333333,17.1666666667,18.6666666667,23.8333333333,20.6666666667,46.5,23.1666666667,27.0,52.6666666667,22.6666666667
797.93,18.5736666667,69.9833333333,34.8256666667,47.761,18.408,19.403,24.378,20.0663333333,45.2736666667,22.5536666667,26.0366666667,52.902,22.388
798.24,19.281,67.4833333333,35.4576666667,48.0393333333,17.6473333333,18.791,25.6536666667,20.425,45.752,23.3656666667,26.634,50.1633333333,22.222
798.55,23.077,66.0256666667,36.3783333333,47.436,19.0706666667,22.1153333333,28.0446666667,22.2756666667,45.3526666667,24.3586666667,28.686,50.9613333333,24.5193333333
798.85,24.4223333333,64.3566666667,37.6236666667,48.515,18.1516666667,21.7823333333,27.2273333333,21.947,46.8643333333,25.7423333333,29.373,50.66,24.2573333333
799.16,26.565,64.8053333333,38.4093333333,48.731,18.951,22.504,28.7646666667,25.2113333333,49.408,28.4263333333,30.9643333333,53.2996666667,26.5653333333
799.47,28.4513333333,63.8046666667,40.404,51.1786666667,22.7273333333,23.9056666667,32.8283333333,28.1143333333,51.5153333333,30.64,32.4913333333,56.229,28.7876666667
799.78,29.984,62.0416666667,41.1486666667,52.3126666667,26.9536666667,25.6776666667,35.8853333333,30.622,53.9073333333,34.609,32.5356666667,57.8946666667,31.579
800.08,32.3763333333,63.3176666667,43.7,53.2696666667,29.346,27.7513333333,38.118,33.6523333333,57.257,37.9586666667,34.6093333333,60.1273333333,33.0143333333
800.39,32.11,61.4676666667,43.119,51.529,28.2873333333,28.2873333333,38.532,32.7216666667,56.8806666667,38.8376666667,35.0153333333,57.034,32.722
800.70,31.6516666667,59.939,40.0613333333,50.153,27.217,25.0763333333,37.6143333333,31.4986666667,55.8106666667,36.6973333333,34.2506666667,55.8103333333,31.4983333333
801.00,33.3336666667,58.904,38.5086666667,49.924,28.1583333333,23.7443333333,37.1386666667,29.6803333333,56.0123333333,36.682,33.4853333333,55.5553333333,32.5723333333
801.31,32.7073333333,59.155,36.776,49.4523333333,28.0126666667,21.4396666667,37.089,28.7953333333,55.8683333333,33.49,31.7683333333,54.3033333333,32.8636666667
