wavelength,Back_ButExif,Belly_ButExif,Breast_ButExif,Crissum_ButExif,Crown_ButExif,DorTail_ButExif,Patch10_ButExif,Patch11_ButExif,Patch12_ButExif,Patch13_ButExif,Rump_ButExif,Throat_ButExif,WingTip_ButExif
241.17,15.6150666666,14.3962,14.3442,13.6084,16.1204666667,17.2054666667,16.7633666667,22.4970666667,18.6174666667,14.2772666667,14.6562666667,13.6342666667,17.5177333333
241.54,14.081,12.8328,12.8984666667,12.3913333333,15.0659333333,16.0868666667,15.0099333333,21.4624666667,16.9169333333,13.4452666667,13.3992666667,12.5164333333,16.4492
241.92,13.1188333333,12.0894,12.3670666667,11.2198,14.064,15.1570666667,13.6956333333,20.4588666667,15.6701333333,12.6085333333,12.5061333333,11.2862333333,15.6159333333
242.29,12.4662666667,11.4478666667,11.992,10.6170666667,13.2548,14.6352,12.848,19.7025333333,14.6577333333,11.4871333333,11.9361333333,10.7407,15.129
242.67,11.6802333333,11.2338666667,11.2232,10.5466666667,12.8948666667,14.3562,12.3486333333,19.3560666667,13.8583333333,11.0607333333,11.5043333333,10.3734,14.8214666667
243.05,11.0317333333,10.4375333333,10.4059333333,10.0288,12.286,13.8203333333,11.6969,18.7012,12.9302,10.4897333333,11.0606,9.66486666667,13.7786
243.42,9.71636666668,9.22086666667,9.29766666667,9.0882,11.4636,12.6692,10.7125,17.737,11.4739333333,9.20053333335,9.90546666667,8.60796666667,12.9553333333
243.80,9.90989999999,9.58193333334,9.67693333333,9.80213333334,12.1162666667,13.1430666667,11.3248666667,18.3771333333,11.3648666667,9.57166666667,10.298,8.83776666667,13.6288
244.17,9.74463333333,9.19453333333,9.49700000001,9.62080000001,11.7074,12.6839333333,11.1376,18.2255333333,10.5922,9.10533333332,9.92326666667,8.65673333334,13.2342
244.55,9.5343,9.16566666667,9.94180000001,9.80113333332,11.5284666667,12.5908666667,11.1136,18.5103333333,10.3346666667,9.07326666665,10.0582666667,8.75553333335,13.2266666667
244.92,9.69533333335,9.29366666666,10.7204,10.3555333333,11.7266666667,12.5992,11.2302666667,18.7998,10.4662666667,9.38133333333,10.3278666667,9.10206666667,14.0812666667
245.30,10.0970333333,9.88566666667,11.3598,10.8253333334,12.4284,13.2688,11.7151,19.289,10.7951333333,9.9288,10.9415333333,9.39663333333,14.6520666667
245.67,9.85286666667,9.662,10.8870666667,10.378,12.1559333333,12.9714,11.3764,19.1924,10.4335333333,9.471,10.4615333333,8.72923333333,14.065
246.05,9.17366666667,9.1238,9.88006666667,9.75466666667,11.6768666667,12.3150666667,10.8946333333,19.015,9.67373333334,8.90593333333,9.73993333334,8.0483,13.3776
246.42,8.66806666668,8.51726666667,9.27293333333,8.94093333334,11.2895333333,11.5980666667,10.4101666667,18.8136666667,9.19173333333,8.2596,9.04253333334,7.28176666667,12.7402
246.79,8.37039999999,7.9482,9.05073333333,8.22866666666,10.8140666667,11.3148,9.78423333334,18.5672666667,8.96560000001,7.583,8.61906666667,6.55006666667,12.1744666667
247.17,8.26206666667,7.7502,9.13913333333,7.9608,10.6500666667,11.1990666667,9.81286666667,18.4714,8.9226,7.39386666667,8.43273333333,6.38156666667,12.1578666667
247.54,8.22736666667,7.86733333333,9.125,7.81613333333,10.4992,11.1254,9.80663333333,18.4976666667,9.12213333335,7.41513333333,8.26873333333,6.31113333333,11.9447333333
247.92,7.91093333333,7.61866666667,8.82133333333,7.28186666667,10.2074666667,10.778,9.40136666667,18.3575333334,8.89899999999,7.17893333333,7.82186666666,6.10176666667,11.5544666666
248.29,8.1903,8.0314,9.17806666667,7.559,10.6754666667,11.3303333333,9.60363333333,18.8092,9.31600000001,7.5148,8.0978,6.5243,11.8608
248.67,8.5465,8.1422,9.39566666667,7.8032,10.9545333333,11.5882,9.74303333333,19.0774,9.44006666665,7.6782,8.3006,6.85153333333,12.0049333333
249.04,8.59423333333,8.1086,9.34546666666,7.7914,11.0584,11.8512666667,9.68586666667,19.2588,9.48966666667,7.68166666667,8.365,7.02706666667,11.8626666667
249.42,8.52856666668,8.0938,9.40446666667,7.58853333333,10.9354,11.894,9.49163333333,19.4364,9.58813333333,7.55466666667,8.16706666667,7.09223333333,11.7347333333
249.79,8.74553333334,8.2558,9.74606666666,7.68553333333,11.0188666667,12.0376,9.84166666666,19.6471333333,10.1484666667,7.64913333333,8.414,7.59303333333,11.843
250.17,9.16886666667,8.42793333333,10.4378,7.94966666667,11.4265333333,12.3551333333,10.1239666667,19.9574,10.7780666667,7.94253333334,8.84640000001,8.12866666667,12.2771333333
250.54,9.74363333333,9.051,11.0677333333,8.61080000001,11.99,13.1152,10.6581,20.4401333333,11.4466,8.77146666667,9.59433333333,8.87283333333,12.8971333333
250.92,10.1658666667,9.44559999999,11.246,8.93206666667,12.5888,13.4747333333,11.2926333333,20.797,11.5534666667,9.5144,9.93106666668,9.67646666666,13.2038666667
251.29,10.0975666667,9.60553333333,11.2891333333,9.15179999999,12.6294666667,13.5242,11.1959333333,21.0899333333,11.7346,9.69046666666,9.96606666665,9.8283,13.3375333333
251.66,10.5999,10.0329333333,11.7160666667,9.59780000001,13.2102,14.2518666667,11.6458,21.6964,12.1424666666,10.2306666667,10.6878,10.6657666667,14.0234666667
252.04,10.8145666667,10.1293333333,11.9900666667,9.70726666667,13.3378666666,14.4270666667,11.8992666667,21.8696666667,12.4301333333,10.2700666667,11.1413333333,10.8441666667,14.4224666667
252.41,10.7716666667,9.69813333333,12.1677333333,9.67539999999,13.2688,14.2824,11.8220666667,21.9120666667,12.6791333333,10.2742666666,11.4396,10.8660333333,14.5496
252.79,10.7166666667,10.2143333333,12.6713333333,9.85713333334,13.4572,14.4094666667,11.9357,22.376,13.2950666667,10.5142666667,11.8048,11.1286666667,15.0094666667
253.16,10.3892,10.1426,12.5502,9.41746666667,13.0239333333,13.9812666667,11.3245666667,21.9821333333,12.8595333333,9.89126666665,11.4672,10.4158666667,14.5566
253.54,11.0380666667,10.7416,13.061,10.2505333333,13.7806666667,14.3106666667,12.0035,22.8107333333,13.1823333333,10.6296666667,12.2004666667,10.9264,15.3418
253.91,12.2072666667,12.0226666667,14.2252,11.7368666666,15.3832666666,15.4715333333,12.8554,24.203,14.1314,12.0522666667,13.2447333333,12.3379333333,16.6544
254.28,12.4160333333,12.6658,14.7095333333,12.375,15.9378666667,16.0550666667,13.4530666667,24.9284666667,14.5208666667,12.6300666667,13.6442666667,12.9561,16.9468666667
254.66,12.6133333333,13.1306666667,15.248,12.8053333333,16.1866666667,16.304,13.6613333333,25.2693333333,14.8906666667,12.6133333333,13.744,13.4986666667,17.2106666667
255.03,13.1629666667,13.6178666667,16.5717333333,13.8916666667,16.65,16.7280666667,14.1763666667,25.8570666667,15.5724,13.071,14.4556666667,14.0954333333,18.0847333333
255.41,13.5310666667,13.9674666667,16.6782666667,14.0663333333,16.7538666667,17.1552,14.2059,26.2013333333,15.637,13.2867333333,14.6654,14.4648333333,18.2606666667
255.78,13.2209666667,13.5284666667,16.5780666667,13.7765333333,16.4184,16.5190666667,14.3028333333,25.9574666667,15.1714,12.9786666667,14.3322,13.9893,17.9079333333
256.15,13.2255333333,13.5253333333,16.6172,14.0203333333,16.6523333333,16.5996666667,14.5037,26.1718,14.7772,13.048,14.102,13.8834666667,17.8632666667
256.53,12.6571666667,13.3444666667,16.0724,13.5023333333,16.4159333333,15.9425333334,14.3477333333,25.6242,14.1054,12.6965333333,13.2262666667,13.2121333333,17.5768666667
256.90,11.8697666667,12.3839333333,14.789,12.2363333333,15.6698666667,15.1476666667,13.5996666667,24.7204666667,13.1172666667,11.8776,12.2891333333,12.2837333333,16.8563333333
257.28,11.9770333333,12.5666,14.6849333333,12.1686,15.8783333333,15.0922666667,14.0066666667,24.7878,13.2087333333,12.0536666667,12.3076,12.4778666667,16.9134
257.65,11.0493333333,11.3566666667,13.2701333333,10.9270666667,14.5596666666,13.9781333333,13.0278333333,23.3081333333,12.006,10.9018666667,11.1546,11.3591666667,15.7396666667
258.02,10.0965333333,10.2004,12.0532666667,9.62426666666,13.0962666667,12.9906,12.1680666667,22.1188666667,11.0721333333,9.74473333333,10.1750666667,9.98186666665,14.5951333334
258.40,9.16243333334,9.13113333334,10.5829333333,8.4426,11.8874666667,11.9156666667,10.99,20.9335333333,9.94513333333,8.5526,9.131,8.72386666667,13.5847333333
258.77,8.18163333333,7.94453333333,9.43606666667,7.39846666667,10.9854666667,10.9604666667,10.0123333333,20.0776,9.15046666667,7.7422,8.39086666667,7.73106666667,12.5794666667
259.15,7.33283333333,7.08913333333,8.34406666667,6.25673333333,10.0238,10.0662,9.14396666667,19.2475333333,8.39893333333,6.77166666667,7.3816,6.7729,11.6834666667
259.52,7.17413333333,6.913,8.03813333333,6.07533333333,10.0011333333,9.75246666668,9.10816666667,19.0725333333,8.21093333333,6.58613333333,7.258,6.69546666667,11.5708
259.89,6.9948,6.81513333333,7.88126666667,5.8772,9.8222,9.6172,8.78740000001,18.927,7.95553333333,6.46166666667,7.00473333333,6.5706,11.4512666667
260.27,6.99856666667,6.75293333333,7.80433333333,5.6974,9.76186666667,9.53433333334,8.62320000001,18.8452,7.971,6.40746666667,6.8858,6.5002,11.3276
260.64,6.7488,6.5438,7.4844,5.34113333333,9.43606666667,9.30713333334,8.36566666667,18.5393333333,7.67373333333,6.1048,6.69166666667,6.29523333333,10.9341333333
261.01,6.77983333333,6.488,7.5058,5.31253333333,9.39779999999,9.25446666666,8.349,18.4174666667,7.65726666667,5.96253333333,6.61473333333,6.22723333333,10.7125333333
261.39,6.6173,6.0314,7.18213333333,5.0974,9.15113333333,8.9766,8.17069999999,18.1656666667,7.49553333333,5.73266666667,6.33013333333,5.9157,10.5458666667
261.76,6.4327,5.7656,7.03406666667,4.8492,8.98506666667,8.70086666667,7.99216666666,17.9614666667,7.51753333333,5.50086666667,6.04766666667,5.7151,10.4525333333
262.13,6.28366666667,5.49426666667,6.83266666667,4.59466666667,8.94893333333,8.5096,7.7564,17.6595333333,7.384,5.22086666667,5.82813333333,5.46616666667,10.3924
262.51,6.73696666667,5.85153333333,7.4306,5.00833333333,9.40326666665,8.87699999999,8.22926666667,18.0274666667,7.96726666667,5.65226666667,6.18113333333,5.9613,10.8291333333
262.88,7.21876666667,6.41593333333,7.85526666667,5.32033333333,9.84366666666,9.29733333332,8.65233333333,18.4087333333,8.25246666667,6.0244,6.3654,6.38636666667,11.1984
263.25,7.90933333333,7.03886666667,8.55093333333,5.94053333333,10.6509333333,9.90913333333,9.33496666666,19.0171333333,8.78246666667,6.6446,6.95453333333,7.23153333333,11.7120666667
263.63,8.05063333333,7.0998,8.9254,6.02726666667,10.7858,10.2251333333,9.43776666667,19.0168,9.07346666666,6.69766666667,6.97266666667,7.36793333333,11.8308666667
264.00,8.0469,7.00293333333,8.93213333333,6.11606666667,10.7723333333,10.2401333333,9.53816666667,19.0097333333,9.25353333334,6.59273333333,6.90686666667,7.34293333333,11.8847333333
264.37,7.79513333333,7.11646666667,8.76213333333,6.13986666667,10.6074,10.1537333333,9.62309999999,18.8120666667,9.30026666667,6.5706,7.0742,7.50103333333,11.9030666667
264.75,8.31970000001,7.49986666667,9.19366666666,6.79853333333,11.0581333333,10.6161333333,10.2093,19.3991333333,9.77900000001,7.16286666667,7.783,7.87603333333,12.5078
265.12,8.10956666667,7.29926666667,9.08933333334,6.767,10.9644,10.4860666667,10.2334666667,19.4214,9.49466666666,7.06786666667,7.75833333333,7.67543333333,12.7122
265.49,7.43599999999,7.23126666667,8.84973333333,6.32166666667,10.3238666667,10.1269333333,9.7705,19.0675333334,8.8802,6.69326666667,7.3566,7.12316666667,12.253
265.87,7.59376666667,7.71553333333,9.08213333334,6.6666,10.5262666667,10.6260666667,10.0278666667,19.4866,8.84953333333,7.26873333333,7.80053333333,7.0951,12.3288666667
266.24,6.99253333333,7.3362,8.56433333333,6.26206666667,9.96053333334,10.0108,9.49876666667,19.2088,8.1204,6.90313333333,7.27886666667,6.56113333333,11.7042666667
266.61,6.24813333333,6.41313333333,7.61473333333,5.4408,9.27773333334,9.17699999999,8.6441,18.493,7.11466666667,6.1458,6.5106,5.6302,10.9686666667
266.98,5.96546666667,6.08546666667,7.20386666667,5.29813333333,9.02179999999,8.92379999999,8.32746666667,18.2868666667,6.7646,5.7916,6.2982,5.1714,11.11
267.36,5.45023333333,5.69866666667,6.64673333333,4.86586666666,8.54326666666,8.49393333332,7.63463333333,17.8798666667,6.24866666666,5.20506666666,5.87313333333,4.51863333333,10.8048666667
267.73,5.4514,5.8264,6.69246666667,4.91866666667,8.60759999999,8.3632,7.65336666667,17.9719333333,6.142,5.21486666667,5.8972,4.41806666667,10.7646
268.10,5.55336666667,5.7866,6.7732,4.7596,8.73640000001,8.42319999999,7.65133333333,17.9740666667,6.26586666667,5.30766666667,5.99333333333,4.3793,10.6310666667
268.48,5.87626666667,6.05086666667,7.15353333333,4.96946666667,9.00740000001,8.7654,7.81553333333,18.2535333333,6.49506666666,5.57286666667,6.2286,4.63083333334,10.959
268.85,6.02586666667,6.05626666667,7.15333333333,5.0316,9.09046666666,8.73973333332,7.79546666667,18.2834666667,6.55493333333,5.5758,6.1498,4.7915,11.0003333333
269.22,5.82513333333,5.9846,6.7888,4.9092,8.69533333334,8.48093333333,7.5142,18.0668,6.40153333333,5.3322,5.82966666667,4.66186666667,10.7564
269.59,5.792,5.65046666667,6.47666666667,4.72186666667,8.55306666667,8.33393333333,7.3719,17.9558666667,6.38926666667,5.22993333333,5.6942,4.7422,10.6321333333
269.97,5.7494,5.38886666667,6.41553333333,4.46453333333,8.38393333333,8.2528,7.23723333333,17.8176,6.4498,4.95233333333,5.4912,4.76256666667,10.6203333333
270.34,5.7465,5.3502,6.38633333333,4.406,8.36413333333,8.35013333333,7.27463333333,17.8010666667,6.619,4.84033333333,5.57966666667,4.8291,10.7956
270.71,6.17686666667,5.77853333333,6.66926666667,4.7532,8.75526666667,8.72813333333,7.6852,18.1994,7.1458,5.27253333333,5.99926666667,5.2362,11.0858
271.09,6.37463333333,5.731,6.9098,4.9658,8.90799999999,8.83033333333,7.96816666667,18.2628666667,7.37233333333,5.5034,6.06953333333,5.50343333333,10.9164
271.46,6.8441,5.99993333333,7.29606666667,5.4202,9.32926666666,9.21193333333,8.52476666667,18.7812,7.8882,6.0296,6.4318,5.94983333333,11.2476
271.83,6.6461,5.66053333333,6.95346666667,5.12093333333,9.02900000001,8.98046666667,8.2087,18.5662,7.6826,5.7602,6.10766666667,5.64846666667,10.9150666667
272.20,6.0668,4.98613333333,6.1122,4.6078,8.2922,8.35406666667,7.6424,17.9126,7.10473333333,5.19346666667,5.44806666667,5.08533333333,10.2533333333
272.58,5.69746666667,4.5202,5.57933333333,4.20326666667,7.75406666667,7.79186666667,7.31196666667,17.4491333333,6.7684,4.86313333333,4.94326666667,4.63003333333,9.74453333334
272.95,5.42463333333,4.29093333333,5.35546666667,4.06526666667,7.529,7.65366666667,7.12963333333,17.3048,6.53966666667,4.66686666667,4.67866666667,4.40013333333,9.56866666667
273.32,5.9412,4.57766666667,5.88866666667,4.4888,8.05000000001,8.12946666667,7.55,17.6797333333,6.9448,5.27626666667,5.1196,4.76443333333,9.9194
273.69,6.41693333333,5.04993333333,6.34633333333,5.09966666667,8.66260000001,8.58973333333,7.9758,18.07,7.47506666667,5.85846666667,5.5898,5.20773333333,10.3662666667
274.06,6.49906666667,5.01686666667,6.4538,5.333,8.8408,8.67353333333,7.99803333333,18.137,7.47366666666,5.88126666667,5.68253333333,5.42626666667,10.3448
274.44,6.86046666667,5.3172,6.80486666667,5.70986666667,9.11313333333,8.86633333334,8.41066666667,18.4834666667,7.70106666667,6.26933333333,5.93746666667,5.80063333333,10.5644666667
274.81,6.75823333333,5.36806666667,6.92373333333,5.7464,9.0884,8.91033333333,8.44036666667,18.4364666667,7.69086666667,6.20646666667,5.88993333333,5.78113333333,10.6196
275.18,6.96093333333,5.64673333333,7.12313333333,5.79646666667,9.25419999999,8.9802,8.5338,18.6784666667,7.89953333333,6.35726666667,6.11366666667,5.95,10.8625333333
275.55,6.71716666667,5.40266666667,6.9178,5.54273333333,9.00546666667,8.79306666666,8.32436666667,18.2465333333,7.65086666667,6.26273333333,6.02953333333,5.6837,10.7304
275.93,6.64933333333,5.28313333333,6.86793333333,5.47106666667,8.88540000001,8.78466666666,8.3368,18.1180666667,7.66853333333,6.28486666667,6.0782,5.67526666667,10.7062666667
276.30,6.98736666666,5.65026666667,7.35966666667,5.74806666667,9.25400000001,9.19146666666,8.61670000001,18.4482666667,7.79726666667,6.6776,6.56346666667,5.9707,11.1073333333
276.67,6.91786666667,5.3498,7.249,5.72806666667,9.2118,9.26973333333,8.40703333333,18.3520666666,7.53906666667,6.47073333333,6.40713333333,5.74743333333,11.0144666667
277.04,6.89606666667,5.40113333333,7.1534,5.52353333333,9.1532,9.26433333333,8.36606666666,18.2506,7.58153333333,6.5944,6.39126666667,5.66816666667,11.0387333333
277.41,6.74533333333,5.3464,6.92806666667,5.3996,9.01813333334,9.18106666667,8.38896666666,18.1965333333,7.5292,6.3858,6.39973333333,5.6103,11.1418666667
277.79,6.3193,4.95373333333,6.3066,4.8748,8.51193333333,8.73139999999,8.06899999999,17.7328666667,6.89733333333,5.69333333333,5.9354,5.09703333333,10.8239333333
278.16,6.12896666667,4.8732,6.0586,4.7466,8.353,8.49666666667,8.05603333334,17.5901333333,6.80186666667,5.67006666667,5.75753333333,4.8184,10.7826
278.53,5.97886666667,4.79946666667,5.9434,4.50846666667,8.18079999999,8.33053333333,7.75703333333,17.5338666667,6.65253333333,5.55086666667,5.61853333333,4.53243333333,10.613
278.90,5.82553333333,4.71633333333,5.54066666667,4.28453333333,8.05260000001,8.03273333333,7.4245,17.3073333333,6.3392,5.32326666667,5.45866666667,4.41006666667,10.3162
279.27,5.74643333333,4.66426666667,5.42373333333,4.31206666667,7.99066666667,8.11046666667,7.39296666667,17.1178666667,6.2646,5.4184,5.44046666667,4.31776666667,10.275
279.64,6.05473333333,5.20626666667,5.8224,4.7442,8.38839999999,8.63579999999,7.7171,17.6181333333,6.60346666667,5.76733333333,5.83613333333,4.81713333333,10.5748
