wavelength,Back_TanVirm,Belly_TanVirm,Breast_TanVirm,Crissum_TanVirm,Crown_TanVirm,DorTail_TanVirm,Patch10_TanVirm,Patch11_TanVirm,Patch12_TanVirm,Rump_TanVirm,Throat_TanVirm,WingTip_TanVirm
743.39,35.886,10.0489166667,10.7385833333,13.3829166667,9.42891666666,13.8846666667,13.3605833333,19.7336666667,30.00775,28.3586666667,19.1914166667,15.4043333333
743.70,35.94625,10.0936666667,10.7971666667,13.2973333333,9.56799999999,13.84875,13.4718333333,19.7153333333,29.9415,28.4003611111,19.2343333334,15.5135
744.02,35.7410833333,9.91016666667,10.6815,13.2050833333,9.44675000001,13.51875,13.3830833333,19.433,29.86325,28.2659074074,19.0403333333,15.2763333333
744.34,35.936,10.2549166667,10.87075,13.4565833334,9.68999999998,13.693625,13.6155833333,19.6525833334,30.0976666667,28.5011759259,19.3459166666,15.38925
744.65,36.2005833333,10.4386666667,11.1520833333,13.8051666667,9.90533333333,13.8278333333,13.7111666667,19.9761666667,30.3948333333,28.786787037,19.6165,15.5541666667
744.97,36.0986666667,10.4038333333,11.1244166667,13.8839166667,9.94333333333,13.9169166667,13.6239166667,19.9239166667,30.2248333333,28.8501574074,19.6065833333,15.66575
745.28,36.3828333333,10.3383333333,11.1885,14.0405,9.92641666665,13.950875,13.6055,19.9803333333,30.3651666667,29.06575,19.6146666666,15.7120833333
745.60,36.1501666667,10.0269166667,10.94825,13.7620833333,9.50641666667,13.6524166667,13.4286666667,19.6999166667,30.2241666667,28.9126666667,19.2904166667,15.4353333333
745.91,35.7363333333,9.72324999998,10.56425,13.5045,9.11000000001,13.2707916667,12.8795833334,19.2799166667,29.7275,28.5149074074,18.9120833333,15.0985833333
746.23,35.6905,9.68266666667,10.4656666667,13.50925,9.12783333334,13.3134583333,12.8111666667,19.21075,29.5800833333,28.5041666667,18.8838333333,15.0251666667
746.55,35.5735833334,9.52341666667,10.2174166667,13.3126666666,8.90774999999,13.0793333333,12.6184166666,18.9564166667,29.3575833333,28.2422037037,18.6676666666,14.72725
746.86,35.7115,9.57625,10.28925,13.4504166667,8.98541666668,13.1361666667,12.6675,19.1785,29.4824166667,28.3799722222,18.79725,14.88525
747.18,35.8698333334,9.78683333334,10.534,13.6233333333,9.12091666668,13.4816666667,12.83875,19.2928333333,29.7023333333,28.5311851852,18.9975833333,15.0683333333
747.49,36.15,9.87249999999,10.4080833333,13.6143333334,9.11016666667,13.546125,12.7823333333,19.4655833333,29.8388333333,28.7080092593,19.0729166667,15.1681666667
747.81,35.8593333333,9.77716666667,10.34275,13.5920833333,9.14849999999,13.5449166667,12.6795,19.388,29.61025,28.4754537037,18.80525,15.197
748.12,35.6565,9.72558333332,10.1895833333,13.5235833334,9.17891666667,13.5064166667,12.6181666666,19.29175,29.4329166667,28.3104814815,18.5913333334,15.2033333334
748.44,35.7866666666,9.82258333332,10.2508333333,13.6403333333,9.29758333334,13.566375,12.8460833334,19.452,29.6374166666,28.421712963,18.6181666667,15.3364166667
748.75,35.7980833333,10.0055833333,10.3485,13.74375,9.46033333332,13.8392083333,12.8836666667,19.53075,29.77525,28.4766851852,18.7999166666,15.5171666667
749.07,36.10825,10.1205833333,10.52,13.9395,9.68433333333,14.0339166667,13.05575,19.7766666667,29.959,28.5670092592,19.1433333333,15.6140833333
749.38,36.0735833333,9.99041666667,10.5109166667,13.9263333333,9.56558333333,14.068375,13.1894166667,19.7811666667,30.0725833333,28.5262777778,19.0805833333,15.6144166667
749.70,36.0430833333,9.92308333332,10.6105,13.9314166667,9.51574999999,14.075625,13.1535,19.699,30.13975,28.6192314815,19.1134166667,15.6226666666
750.01,36.2666666667,10.1418333333,11.0263333333,14.1433333333,9.87058333334,14.3410416666,13.48775,19.9645833333,30.3916666667,28.857787037,19.4473333333,15.9518333333
750.33,36.193,9.91774999999,10.704,13.7869166667,9.58016666666,14.1528333333,13.2578333333,19.7609166667,30.37075,28.8127407408,19.3263333333,15.6829166667
750.64,36.0583333333,9.627,10.416,13.5684166667,9.34883333334,13.895625,12.9775833333,19.56975,30.3471666667,28.7217962963,19.1250833333,15.4416666667
750.96,35.72575,9.55808333334,10.438,13.4796666667,9.31025000001,13.8954583333,12.8816666667,19.4320833333,30.0923333333,28.440712963,19.0106666667,15.37375
751.27,35.9825,9.56283333333,10.4295833333,13.5223333333,9.24341666667,13.9442083333,12.9520833334,19.4943333333,30.2924166667,28.6269074074,19.1228333334,15.5780833333
751.59,35.8784166666,9.28891666666,10.3081666667,13.2383333333,8.94716666666,13.8305416667,12.943,19.2958333333,30.2610833333,28.4553518518,19.0150833333,15.41575
751.90,35.6195,8.85400000001,10.02325,12.9,8.62133333333,13.3886666666,12.6295,19.10125,29.869,28.0247962963,18.8163333333,14.99425
752.22,35.8858333333,8.84258333333,10.072,12.9786666667,8.68458333333,13.5010833333,12.9259166667,19.2920833333,29.9554166667,28.2083703704,18.9351666666,15.14175
752.53,35.5406666667,8.75041666667,9.81458333333,12.7858333333,8.55491666668,13.3615833333,12.7974166667,19.1130833333,29.71775,27.9789722223,18.7221666667,15.13
752.85,35.8163333334,9.12691666666,10.0491666667,13.09425,8.878,13.6362083333,13.05925,19.41325,30.1241666667,28.3230277778,19.0120833333,15.5539166667
753.16,35.7394166667,9.06050000001,9.80500000001,13.0721666667,8.66341666667,13.47375,12.9905833333,19.35,30.0864166666,28.1453703703,18.8215833333,15.5394166667
753.47,35.9345,9.23741666666,9.97783333334,13.36025,8.79566666667,13.63675,13.2285,19.5664166667,30.2550833333,28.4465833333,18.8436666666,15.6689166667
753.79,36.3150833334,9.69891666667,10.3889166667,13.8860833333,9.24183333334,14.0461666667,13.69675,19.9598333333,30.41275,28.6805740741,19.1910833334,15.9765833333
754.10,36.2715,9.84449999999,10.5319166667,13.972,9.26433333335,13.9603333333,13.6819166667,20.0428333333,30.21225,28.5025,19.2685,15.9793333333
754.42,36.4558333333,9.93283333333,10.77325,14.0304166667,9.34391666667,14.080125,13.79025,20.1991666667,30.3075833333,28.7382222222,19.2913333333,16.06325
754.73,36.395,10.0511666667,10.9324166667,14.0735833333,9.42641666667,14.1190833333,13.7346666666,20.1643333334,30.4368333333,28.7976574074,19.39525,15.9035
755.05,36.4298333333,10.2781666667,11.07175,14.1563333333,9.62116666665,14.1770416667,13.739,20.1570833333,30.4885,28.9885740741,19.4641666667,15.9915833334
755.36,36.6915833333,10.8563333333,11.5433333333,14.4130833333,10.1426666666,14.59375,13.9984166667,20.3595,30.8399166667,29.450037037,19.6843333334,16.4149166667
755.67,36.37825,10.7846666667,11.4226666667,14.2331666667,9.96841666667,14.1574583334,13.684,20.222,30.5674166667,29.1416203703,19.4621666666,16.2035833333
755.99,36.4061666667,10.7176666667,11.4658333333,14.23175,9.93991666666,14.1035,13.5520833333,20.1419166667,30.5913333333,29.2412962963,19.3699166667,16.0675
756.30,36.0635,10.5076666666,11.3769166667,14.0650833333,9.91941666667,13.956,13.2586666667,19.94025,30.3704166667,29.0026851852,19.1815,15.82725
756.62,35.9408333333,10.3478333333,11.1735833333,13.796,9.9275,13.7659166667,12.98575,19.86075,30.2389166667,29.0496018518,19.1106666667,15.5988333333
756.93,35.6800833333,9.8745,10.7383333333,13.36075,9.57716666666,13.4696666667,12.6165833333,19.5465833333,30.0184166667,28.8468796296,18.9583333333,15.2510833333
757.24,35.3758333333,9.6425,10.5361666667,13.0870833333,9.356,13.1037916667,12.3505833334,19.2235,29.926,28.6978055555,18.61675,15.09875
757.56,35.0415833333,9.42466666667,10.2275,12.7295,9.11141666666,12.927875,12.0596666666,18.88325,29.641,28.4616388889,18.2725,14.7570833333
757.87,34.746,9.12808333334,9.76175000001,12.3881666667,8.8425,12.661375,11.8231666667,18.4738333333,29.4086666667,28.0672777778,17.9831666666,14.5025833333
758.18,34.71075,8.77575000001,9.29941666667,12.0481666667,8.48925000001,12.34725,11.6214166667,18.3245833333,28.9703333333,27.8093333334,17.6109166667,14.239
758.50,34.9201666667,9.04900000001,9.40366666668,12.3194166666,8.74408333334,12.4719583333,11.72525,18.7235833333,29.2038333333,27.9782037037,17.9050833333,14.4355833333
758.81,34.997,9.17758333332,9.43208333333,12.4705833333,8.73358333333,12.695625,11.8499166667,18.91675,29.2675,28.0347037037,18.1688333334,14.5500833333
759.13,34.86425,9.22541666667,9.38583333332,12.2098333333,8.6635,12.7144583334,11.8425833334,18.7315,29.1634166667,27.964287037,18.0246666667,14.4289166667
759.44,35.0488333333,9.56666666667,9.64075000001,12.3548333334,8.84024999999,12.951375,12.0981666667,18.9355,29.3181666667,28.1472592592,18.19675,14.5803333333
759.75,35.5835,9.91591666667,9.89133333334,12.4595833333,8.95166666666,13.067125,12.4010833333,19.257,29.59625,28.3598611111,18.5304166666,14.7719166667
760.07,35.6095,10.0351666667,10.0503333333,12.7411666666,8.95691666667,13.1495416667,12.6674166667,19.2591666667,29.7149166667,28.3365,18.64775,14.8544166667
760.38,35.223,9.98725,9.91483333333,12.6330833334,8.74458333333,13.0080416667,12.5151666667,18.96175,29.339,27.8754907407,18.28725,14.6438333333
760.69,35.1260833334,9.85841666667,9.95949999999,12.5994166667,8.64558333334,13.027625,12.4539166666,18.91125,29.1620833334,27.8054259259,18.3165833333,14.56175
761.01,35.3695833334,9.88816666667,10.152,12.85825,8.62916666667,13.216375,12.6581666667,19.1088333333,29.41475,28.0212870371,18.433,14.8829166667
761.32,35.54025,9.88033333333,10.40825,13.1935,8.7265,13.2692083333,12.78075,19.5391666667,29.5344166667,28.2813055555,18.6041666667,15.0886666666
761.63,35.2075833333,9.69558333335,10.3925833333,13.1219166666,8.68733333333,13.226625,12.6744166666,19.3881666667,29.3730833333,27.9847314815,18.5355,15.0123333333
761.94,35.1931666667,9.58716666666,10.34975,12.99325,8.44383333332,13.1486666666,12.6824166666,19.156,29.1100833333,27.7857777778,18.4546666667,14.99425
762.26,35.2714166667,9.47866666667,10.1668333333,12.9894166667,8.32099999999,13.0392083334,12.5991666667,19.1141666667,29.1194166667,27.7857777778,18.1995833333,14.905
762.57,35.32225,9.33625000001,10.12025,13.0303333333,8.29499999999,12.99075,12.6093333333,19.1125833333,29.1750833333,27.6426203703,18.1698333333,14.7956666667
762.88,35.23975,9.21391666666,9.99166666667,12.924,8.14366666666,12.7785833333,12.507,18.99925,29.1571666666,27.5183055556,18.0836666667,14.69225
763.20,34.9359166667,8.96283333334,9.68000000001,12.6590833333,7.90675,12.5622916667,12.26025,18.6219166667,28.9084166666,27.2643796296,17.79425,14.4276666667
763.51,35.1415833333,9.21233333334,9.77716666666,12.8064166667,8.08508333333,12.7517083333,12.42375,18.81425,29.0311666667,27.3655648148,17.8554166667,14.7125
763.82,35.498,9.5475,9.97733333332,13.1241666667,8.47416666667,12.9717916666,12.7035,19.211,29.3473333333,27.8595,18.17875,15.1045833333
764.14,35.81225,9.87224999999,10.1971666667,13.4856666667,8.83441666668,13.2377083333,12.91625,19.5160833333,29.6264166667,28.1729722222,18.5030833333,15.5140833333
764.45,35.8640833333,9.87375000001,10.1999166667,13.5534166667,9.0115,13.263125,12.9194166667,19.5795833333,29.7140833334,28.2193333333,18.5635,15.48275
764.76,36.14225,10.0925,10.3056666667,13.5965833333,9.16983333334,13.4575416667,13.05475,19.5379166667,29.9038333334,28.2526388889,18.6965833333,15.5665
765.07,36.6925833333,10.5004166667,10.5978333333,13.92225,9.60558333334,13.7797083333,13.4823333333,19.971,30.3715,28.7608148148,19.1063333333,16.01175
765.39,36.6809166667,10.5275,10.6741666667,14.0085,9.79883333334,13.88525,13.597,20.1975,30.5704166667,28.8341851852,19.1438333333,16.0925833333
765.70,36.6026666667,10.5339166667,10.7935833333,14.0215,9.91,13.8087083334,13.5961666666,20.1236666667,30.6688333333,28.8350092593,19.2759166666,16.1199166667
766.01,36.7638333333,10.9578333333,11.04225,14.4115,10.2683333333,14.2443333333,13.82975,20.3910833333,30.9793333333,29.2063055555,19.58225,16.4280833333
766.32,36.89075,11.0273333333,11.0334166667,14.5541666666,10.3170833333,14.4425416667,13.743,20.3710833333,31.025,29.2063888889,19.6118333333,16.5474166667
766.64,36.9436666667,10.8086666667,10.89525,14.4926666667,10.24125,14.4445416667,13.5308333333,20.3636666667,30.8901666667,29.1084907407,19.30225,16.3973333333
766.95,37.0766666666,10.74,10.9366666667,14.2766666667,10.2633333333,14.605,13.26,20.4166666667,30.92,29.1037037037,19.2433333333,16.1966666667
767.26,37.1425833333,10.5504166667,11.1239166667,14.2148333334,10.2466666667,14.6481666667,13.30275,20.2686666666,30.9608333333,28.8925277778,19.312,16.16575
767.57,36.9656666667,10.389,10.9931666667,13.9639166667,10.01375,14.4734166667,13.2455,20.1880833333,30.7809166667,28.6151574074,19.1728333333,15.9445833333
767.88,37.1678333333,10.51825,11.1604166667,14.1570833333,10.1233333333,14.6165,13.3968333333,20.4751666667,30.8200833333,28.8144907407,19.3054166667,16.30125
768.20,37.2123333333,10.7224166667,11.24825,14.4605,10.227,14.753875,13.6031666667,20.7704166667,30.9326666667,29.0894537037,19.5436666667,16.4531666666
768.51,36.7419166666,10.3275833333,10.8994166667,14.0065,9.77125000002,14.5217083333,13.15225,20.2553333334,30.4263333333,28.5638981482,19.1036666667,15.87125
768.82,36.55375,9.95566666667,10.31875,13.6924166667,9.3705,14.2089583333,12.5825833333,19.6810833333,30.0523333333,28.2041388889,18.5390833333,15.3349166667
769.13,36.57175,9.98949999999,10.3940833333,13.7185833333,9.37183333333,14.4892916667,12.6880833334,19.7293333333,29.8374166667,27.9283611111,18.6620833334,15.3214166667
769.44,36.64325,9.96733333333,10.494,13.5865,9.24866666667,14.355375,12.6295,19.6506666667,29.5511666667,27.8060370371,18.64775,15.2540833333
769.76,36.6351666667,10.1871666667,10.691,13.5359166667,9.55483333333,14.5650416666,13.03175,19.8914166666,29.596,28.0615185185,18.8023333333,15.3766666666
770.07,37.0878333333,10.8364166667,11.4233333334,14.1291666667,10.3229166667,15.206,13.909,20.5981666667,30.1225833334,28.7434537037,19.59275,16.10125
770.38,36.9866666667,10.6558333333,11.4445833333,14.093,10.2855,14.95025,14.1813333333,20.6239166667,30.04125,28.8662685185,19.6589166667,16.0848333333
770.69,36.9099166666,10.7251666667,11.24575,13.9069166666,10.0835,14.932125,13.8978333333,20.6380833334,29.9226666667,28.7934814815,19.5341666667,15.9083333333
771.00,37.1133333333,10.809,11.1248333333,13.8886666666,10.0449166667,14.9941666666,13.9025833333,20.6114166667,30.0200833334,28.8232962963,19.3620833333,15.7239166667
771.32,36.5606666667,10.3563333333,10.519,13.1465,9.31925,14.44375,13.4486666667,19.87075,29.7060833334,28.2324166667,18.7268333333,15.0250833334
771.63,36.383,10.1763333333,10.2940833333,12.7544166667,9.16275000001,14.272125,13.2823333333,19.5464166667,29.5249166667,28.0285833333,18.3870833333,14.9273333334
771.94,36.57375,10.5315,10.5174166667,13.1986666667,9.59833333332,14.48275,13.6345833333,19.8266666666,29.7469166667,28.5016759259,18.6895833334,15.42075
772.25,36.8950833334,10.5739166666,10.811,13.3565833333,9.72708333333,14.4697083333,13.9324166667,20.0686666667,29.9554166667,28.9321759259,18.9168333333,15.6261666667
772.56,37.0518333333,10.54975,10.7515833333,13.2389166667,9.81091666667,14.3295833333,13.8494166667,20.1290833333,29.9940833333,29.1912037037,18.814,15.7013333334
772.87,37.1745833334,10.7036666667,10.71875,13.2875,9.97316666666,14.5546666667,14.1869166667,20.4680833333,30.312,29.4716574074,18.97225,15.956
773.18,37.6993333333,11.14975,11.0486666667,13.7745,10.34225,14.857125,14.60225,21.0125833333,30.7791666667,29.9027222222,19.46275,16.4193333333
773.50,37.62575,11.3370833333,11.0186666667,13.7914166667,10.0585833333,14.80275,14.541,20.9078333333,30.8379166666,29.9621203704,19.4804166667,16.3276666666
773.81,37.9704166667,11.9158333333,11.3213333333,14.1905,10.39075,15.4079166667,14.82625,21.1073333333,31.1775833333,30.3244259259,19.95975,16.6821666667
774.12,37.92575,12.25475,11.7131666667,14.7730833333,10.6398333333,15.6372083333,15.0774166667,21.4241666666,31.445,30.3617870371,20.4385833333,16.9815
774.43,38.26875,12.6954166667,12.0595833333,15.1603333333,10.9340833333,15.819875,15.2595833333,21.7686666666,31.88975,30.6146481482,20.9921666667,17.245
774.74,38.6211666667,13.2798333333,12.58675,15.4641666666,11.5470833333,16.167875,15.51675,22.1801666667,32.3041666667,30.8555092592,21.8965833333,17.6959166667
775.05,38.6260833333,13.0845833333,12.4355833333,15.2991666667,11.2343333333,16.0471666666,15.3689166666,22.1953333333,32.65225,30.8648981482,22.0775,17.5301666667
775.36,38.49025,12.70025,12.2393333333,14.8560833333,10.632,15.6599583333,14.9331666667,21.91125,32.4939166667,30.2478148148,21.7248333333,17.3195833333
775.67,38.7526666667,13.2516666667,12.67425,15.2885833333,10.8605833333,16.1382916666,15.1635,22.2765833333,32.67975,30.139287037,22.0915,17.8596666667
775.98,38.8486666667,13.5140833333,12.8234166667,15.7565833333,10.6798333333,16.2884166667,15.5206666667,22.73575,32.9661666666,30.3210185185,22.2533333333,18.07
776.30,39.0210833333,13.2899166667,12.7651666667,15.6675,10.566,16.0974166667,15.1818333333,22.85675,33.1658333333,30.3489814815,22.2929166667,18.0454166666
776.61,38.3815,12.30675,12.0325833333,15.07175,9.88916666667,15.6340416667,14.32725,22.11225,32.5051666667,29.6720185185,21.50775,17.4165
776.92,38.4523333333,12.12625,11.9351666667,15.071,10.12025,15.6497083333,14.402,21.9488333333,32.4624166667,29.7296203703,21.5891666667,17.6611666667
777.23,38.231,11.7129166667,11.859,14.7884166667,9.78408333334,15.35375,14.2656666667,21.8288333334,32.1525833334,29.3053055555,21.28875,17.5888333333
777.54,38.1165,11.48775,11.44775,14.2405833333,9.59508333332,14.9890833333,14.1604166667,21.708,32.123,29.3799166667,20.951,17.395
777.85,37.5516666667,10.89875,11.3005833333,13.5904166667,9.25708333334,14.6176666667,13.7911666667,21.32125,31.6229166667,28.7539907407,20.3626666667,17.12575
778.16,37.41625,10.63175,11.1976666667,13.5366666667,8.99183333332,14.501125,13.94675,21.28675,31.2775,28.6157962963,19.7159166667,16.8283333333
778.47,38.40775,11.741,12.3195833333,14.71375,10.13175,15.461,15.1145,22.3081666667,31.85575,29.5157037037,20.6355833333,17.6175
778.78,38.77475,12.477,12.8885,15.5635,10.81975,16.132375,15.8550833333,22.96525,32.5389166666,30.4469074074,21.3821666667,18.0499166666
779.09,38.5613333333,12.2761666667,12.7065,15.4396666666,10.8514166667,16.0881666667,15.96275,22.889,32.4900833334,30.72225,21.4351666667,17.8121666667
779.40,37.9995,11.8125,12.1944166667,14.8858333333,10.596,15.61475,15.3796666667,22.3144166667,32.011,30.3328055556,21.1154166666,17.4306666666
779.71,37.3909166667,11.4355,11.82475,14.514,10.2383333333,15.1185833333,15.1745833334,21.63825,31.1689166667,29.8891111111,20.67125,17.056
780.02,37.62025,12.0923333333,12.6379166667,15.01875,10.89625,15.1419583333,15.79875,22.06775,31.3218333333,30.3372222222,21.3229166667,17.5873333333
780.33,37.8345,12.5879166667,13.1573333333,15.5575,11.209,15.4079166666,16.1736666667,22.6408333333,31.737,30.6643703703,21.7605,17.6349166666
780.64,38.3893333333,13.1395,13.6035,16.2560833333,11.8308333333,15.89625,16.6369166667,22.9835833333,32.1675,31.2229722222,22.4363333333,18.1240833333
780.95,39.2199166667,13.5499166667,14.196,16.9359166667,12.4970833333,16.61575,17.0554166667,23.1874166667,32.66325,31.7273796296,23.1275833333,18.77225
781.26,39.9326666667,14.2160833333,14.6916666667,17.7745833333,13.4875,17.413375,17.8106666667,23.7595,33.4598333333,32.6736574074,24.0546666667,19.6713333333
781.57,40.6340833333,14.6799166667,15.2354166667,18.8164166667,14.2270833333,18.14925,18.2609166667,24.3778333333,34.1485833333,33.4433796297,24.7885,20.44075
781.88,40.30325,14.1049166667,14.6859166667,18.3969166667,13.6830833333,17.7611666666,17.8160833333,24.12575,33.9446666667,33.1573055556,24.26625,20.3778333334
782.19,40.4788333333,13.88675,14.45275,18.1404166667,13.4515833333,17.5684583333,17.6181666667,24.2350833333,34.08575,33.0188796296,24.1480833333,20.342
782.50,40.5475,13.9284166667,14.2286666667,18.0608333333,13.1534166667,17.419875,17.3481666667,24.3499166666,34.3335833333,33.0561481482,24.1059166667,20.5238333334
782.81,41.2669166667,14.2358333333,14.6355833334,18.3803333333,13.5058333333,17.85675,17.7010833333,24.7523333333,34.8629166667,33.7691203704,24.4605833334,21.065
783.12,41.8950833333,14.8895833334,15.5115833333,19.0339166667,14.0328333333,18.6183333333,18.1329166667,25.1395833333,35.7005833333,34.2944444444,24.9871666667,21.7505833333
783.43,41.6341666667,14.6044166666,14.7535,18.64475,13.262,18.5927083334,17.4968333333,24.7796666667,35.70025,33.8824814815,24.5525833334,21.3813333333
783.74,41.16575,14.2595,14.0710833333,18.1954166667,12.9195833333,18.267,16.6601666667,24.21275,34.9660833333,33.14325,24.0046666666,20.9796666667
784.05,41.1461666667,14.0448333333,13.7680833333,17.9315833333,12.5428333333,18.2015833333,16.1659166666,24.0843333333,35.0989166667,32.8985277778,23.577,20.8036666667
784.36,40.5386666667,13.62125,13.0906666667,17.5093333333,11.89625,17.7249166667,15.5653333333,23.9516666667,34.7533333333,32.3299629629,22.6381666667,20.38225
784.67,39.8965833333,12.80825,12.5034166667,16.9649166667,11.131,17.2533333333,14.8699166667,23.2564166667,34.0823333334,31.6854814815,21.7913333333,19.5770833334
784.98,39.21075,12.40675,11.74775,15.9010833333,10.45,16.7430833334,14.30375,22.3243333334,33.3665,30.9258240741,21.206,18.7100833333
785.29,38.7133333333,12.14,11.46,15.4133333333,10.1733333333,16.6133333333,13.5733333333,21.6,32.8066666667,30.3014814815,21.0333333333,18.2866666667
785.60,39.1646666666,12.9235,12.0830833333,15.9771666667,10.9470833333,17.2774583333,14.1055833333,21.8741666666,33.1626666666,30.5512037037,21.6508333333,19.1293333334
785.91,39.2356666667,13.1696666667,12.41525,15.9518333333,11.41425,17.6355,14.49575,22.0425,33.41125,30.7151759259,21.6915,19.2475
786.22,38.47725,13.2925833333,12.42675,15.7564166667,11.28725,17.5420833333,14.44475,21.906,33.2315,30.2633333333,21.4666666666,18.79925
786.53,38.5510833334,13.0825,11.892,15.6535833333,11.2398333333,17.3474166667,14.1336666667,21.6755833333,33.09275,30.0075,21.3335833333,18.6359166667
786.84,39.0198333333,13.34075,12.25075,16.0811666667,11.9145833333,17.9435,14.7111666667,21.97925,33.41425,30.383962963,21.92325,19.1953333333
787.14,39.09175,13.5016666666,12.3833333333,16.0151666667,11.9100833333,18.2952083333,15.0811666667,22.2528333333,33.5730833333,30.3930555555,21.7613333333,19.5858333333
787.45,38.4258333333,13.2795833333,11.9821666667,15.4116666667,11.367,17.67175,14.7539166667,22.0089166667,33.32125,30.0025648148,21.2415,18.9754166667
787.76,38.676,13.6700833333,12.5239166667,15.47875,11.7061666667,18.0635416666,15.5505,22.34975,33.0885833333,30.3644259259,21.717,19.00675
788.07,38.5085833333,14.1319166666,12.9205,15.7021666667,11.8383333333,18.2515833333,15.955,22.7238333333,32.9511666667,30.5620925926,21.72425,19.2895
788.38,38.9413333333,14.9173333334,13.8888333334,16.3761666667,12.6335833333,18.810875,16.6085833334,23.5879166667,33.5019166666,31.1903240741,22.3500833333,20.35675
788.69,39.536,15.8626666667,14.8978333333,17.2409166667,13.56525,19.5240833333,17.67175,24.3280833333,34.212,32.0743148148,23.007,21.18075
789.00,39.1788333333,15.6286666666,14.7470833333,16.9159166667,13.1291666667,19.256,17.5539166667,24.22275,33.98275,32.0405740741,22.5643333333,20.6449166667
789.31,38.938,15.2609166666,14.60825,16.8431666667,12.691,19.0925833333,17.3605833333,24.4001666667,33.71575,31.9755,22.3005833333,20.4775
789.62,38.9326666667,14.8399166667,14.2789166667,16.6785,12.4701666667,18.8215416666,17.2875,24.05075,33.3749166667,31.7938611111,22.0929166666,20.3856666666
789.92,38.1140833334,14.5636666667,14.3423333334,16.319,12.3051666667,18.86525,17.33775,23.9995,32.72825,31.5547407407,22.0704166667,20.0575833333
790.23,38.1595,14.8613333333,14.72775,16.5269166667,12.3510833333,18.605625,17.60875,24.1976666667,32.8775,31.7739814815,21.9426666666,20.08875
790.54,38.3270833333,14.8626666667,15.2433333333,17.0785,12.6466666666,18.5735833333,18.12125,24.4943333333,33.2771666667,32.8402037037,22.41575,20.12475
790.85,38.5281666667,14.85875,15.4635,17.6153333334,13.108,18.8535,18.64025,24.8981666666,33.6134166667,33.4733611111,22.9246666667,20.5246666667
791.16,38.0330833333,14.4958333333,15.308,17.5184166667,12.9354166667,18.513,18.3244166667,24.6295833333,33.85975,33.2776296296,22.4715,20.437
791.47,38.6789166667,14.3293333333,15.1490833333,17.5203333333,12.9810833333,18.6247916667,18.4620833334,24.939,34.431,33.8722037037,22.71,20.8536666666
791.78,38.6803333333,13.4696666666,14.3198333333,16.9335833333,12.4929166667,18.44425,18.0368333333,24.5854166667,34.26075,33.9431944445,22.2806666667,20.3205
792.08,38.2200833333,12.5250833333,13.5209166667,16.3443333333,11.8946666667,17.8848333333,17.2686666667,24.18325,33.8920833333,33.3127222223,21.7899166667,19.6618333333
792.39,38.2680833333,12.3478333333,13.6520833333,16.6085833333,11.9493333333,17.8985833334,17.1665833334,24.1015,33.7464166667,33.2061481481,21.9275833333,19.60875
792.70,38.0704166667,11.8860833333,13.39725,16.4415833333,11.9515,17.4622916666,16.7248333333,23.3506666667,33.3405833333,32.6480648148,21.7960833333,19.00625
793.01,38.77025,12.4055,14.32925,17.2401666666,12.6669166667,18.1548333333,17.2548333333,24.0125833334,34.4655,33.2244351852,22.5028333333,19.5920833333
793.32,39.76725,13.1295833333,14.9780833333,18.2023333333,13.3769166667,18.5007083333,17.97675,24.75975,35.6405,33.9643240741,23.1586666667,20.28375
793.62,40.2728333333,13.33925,15.149,18.6514166667,13.3174166667,19.1037916667,18.1554166667,25.0875833334,36.1353333333,34.3037685185,23.6209166667,20.6143333333
793.93,39.4468333333,12.6055833333,14.0684166667,17.4818333333,12.23425,18.3659583333,16.87775,23.87925,35.3055833333,32.8473981481,22.5329166667,19.8909166667
794.24,38.8383333333,11.8594166667,13.3203333333,16.7244166667,11.4420833333,17.612875,15.7239166667,22.71875,34.2255833334,31.9108148148,21.6896666667,19.171
794.55,39.3748333333,12.2341666667,13.4195,17.2270833333,11.68825,17.72625,15.6609166666,23.0745,34.6624166667,32.1545185185,22.1336666667,19.4684166667
794.86,39.2775833333,12.8230833333,14.0738333333,17.7978333333,12.1065833334,18.2335833333,16.0131666667,23.4120833333,34.9351666667,32.1388796296,22.66725,19.49825
795.16,39.24275,13.4483333333,14.6945833333,18.1253333333,12.46925,18.084,16.4885833333,23.7334166667,34.94925,32.1661666667,22.9456666666,19.9190833333
795.47,38.8753333333,13.24175,14.3404166667,17.85325,12.1494166667,17.4857916667,16.3496666667,23.2943333334,34.2501666667,31.6798796296,22.3030833333,19.7074166667
795.78,37.7944166667,12.351,13.57575,16.9315,11.5566666667,16.7824166667,15.687,22.465,33.3798333333,30.7241018519,21.3991666667,19.26125
796.09,37.7891666666,12.901,13.946,17.4289166667,11.79025,17.1922916667,15.911,22.483,33.5765,30.67975,21.6350833333,19.7226666667
796.40,37.5294166667,13.1850833334,13.8145833333,17.3484166667,11.5984166667,17.3648333333,15.63075,22.3774166667,32.9856666667,30.4112407407,21.47925,19.5710833333
796.70,37.3044166667,12.7154166667,13.4049166667,17.0311666667,11.1178333333,17.1077916667,15.2878333333,22.2090833333,32.856,30.435537037,20.7703333333,19.451
797.01,36.93625,11.6359166666,13.08375,16.6,10.602,16.78325,15.09225,21.8441666667,32.3525,30.0107685185,20.0961666667,19.2088333333
