wavelength,Back_SpoSimf,Belly_SpoSimf,Breast_SpoSimf,Crissum_SpoSimf,Crown_SpoSimf,DorTail_SpoSimf,Patch10_SpoSimf,Patch11_SpoSimf,Rump_SpoSimf,Throat_SpoSimf,WingTip_SpoSimf
509.27,11.9969479167,44.7494583333,26.2388333333,37.4933333334,10.82825,13.441,32.1215833333,22.613,15.7030833333,29.0526666667,10.7694166667
509.62,12.0175729167,44.82625,26.2988333334,37.5980833333,10.8533333333,13.4730833334,32.1824166667,22.6778333333,15.7513472222,29.12625,10.76825
509.97,11.9886875,44.8366666667,26.303,37.6115,10.8291666667,13.4616666667,32.178,22.69125,15.7284166667,29.12925,10.7501666666
510.32,11.9967291667,44.92125,26.35975,37.6880833333,10.8288333333,13.4701666667,32.2199166667,22.7424166667,15.745125,29.1746666667,10.7515
510.66,12.0136145833,44.9702083334,26.3849166667,37.74625,10.83275,13.4580833333,32.23225,22.7815833333,15.7644444444,29.1705,10.7616666667
511.01,12.01875,44.994625,26.393,37.78325,10.8445833333,13.4604166667,32.2289166667,22.8140833333,15.7652777778,29.1904166667,10.7569166666
511.36,12.0399479167,45.0714166667,26.45925,37.9188333333,10.8634166667,13.4790833333,32.28475,22.8406666667,15.7944722222,29.2594166666,10.77275
511.70,12.05453125,45.134875,26.49525,38.0043333334,10.8814166666,13.4925,32.3223333333,22.8908333333,15.8240833333,29.3305833333,10.7825833333
512.05,12.0789895834,45.1844166667,26.54975,38.0879166667,10.9164166667,13.5245,32.3739166667,22.9484166667,15.8596388889,29.3894166667,10.7933333333
512.40,12.07371875,45.2033333333,26.5555,38.1149166667,10.93025,13.5248333333,32.3680833334,22.9620833334,15.87625,29.4061666666,10.787
512.75,12.0794479167,45.1857083334,26.5529166667,38.1155,10.9216666667,13.50125,32.3475,22.9705833333,15.8628611111,29.4044166667,10.7683333333
513.09,12.1316145833,45.2780833333,26.60825,38.2,10.9846666667,13.55575,32.3755,23.0591666667,15.9017361111,29.4754166666,10.8238333333
513.44,12.15303125,45.3452083333,26.6621666667,38.2580833334,10.9996666667,13.5495833333,32.4175,23.0805,15.9188888889,29.49325,10.84125
513.79,12.1859375,45.4329583334,26.7209166667,38.3668333333,11.0259166667,13.5818333333,32.4578333333,23.13325,15.9637638889,29.5471666667,10.8764166667
514.13,12.1932708333,45.4017083333,26.7295833333,38.3790833333,11.0526666667,13.594,32.4445833333,23.1425833334,15.9746944445,29.5535,10.8775
514.48,12.20196875,45.4356666667,26.7524166667,38.4315,11.0754166667,13.6141666667,32.4449166667,23.1644166667,15.986875,29.5999166667,10.88575
514.83,12.2070833333,45.5279166667,26.8103333333,38.5165,11.0814166667,13.60775,32.50025,23.2151666666,16.0134166667,29.654,10.8805
515.17,12.2289375,45.5903333333,26.857,38.53775,11.1195833333,13.64325,32.5546666667,23.2846666667,16.04825,29.677,10.894
515.52,12.2570208333,45.6280416667,26.9005833333,38.5761666667,11.14275,13.6631666666,32.5905,23.323,16.079,29.6865,10.9078333333
515.87,12.2861666666,45.6936666667,26.9485833333,38.6035,11.1665833333,13.6836666667,32.62325,23.3571666666,16.10225,29.70125,10.9294166667
516.21,12.3352395833,45.7587916666,26.9989166667,38.6720833333,11.21725,13.7304166667,32.7076666666,23.4233333333,16.1523472222,29.74725,10.9600833333
516.56,12.3365416667,45.8295833333,27.04675,38.7360833333,11.2224166667,13.7598333333,32.75075,23.4791666667,16.1895694445,29.7734166667,10.9735833333
516.91,12.33721875,45.8647916667,27.0790833333,38.743,11.2039166667,13.7436666667,32.7906666666,23.4888333333,16.1892638889,29.7933333333,10.9420833333
517.25,12.3584479167,45.8816666667,27.0958333333,38.7468333333,11.2186666667,13.7673333333,32.7925833333,23.5160833334,16.1926666667,29.8189166667,10.9400833333
517.60,12.36159375,45.871125,27.1241666667,38.7354166667,11.23475,13.7699166666,32.7878333333,23.5336666667,16.19575,29.8166666667,10.9395
517.95,12.3846354167,45.917375,27.1548333333,38.7626666667,11.2396666666,13.7705,32.832,23.5745,16.2220277778,29.83575,10.9455
518.29,12.3880520833,45.959125,27.1881666667,38.8096666667,11.24625,13.78175,32.8585833333,23.615,16.2420694444,29.87025,10.95075
518.64,12.4231770833,45.9835833333,27.2073333333,38.8231666667,11.26075,13.8034166666,32.8625,23.65275,16.2561388889,29.8883333333,10.9758333333
518.99,12.4643541667,46.0510416667,27.2565833333,38.8953333333,11.27525,13.8325,32.8946666667,23.703,16.2946944445,29.9344166667,11.0204166667
519.33,12.4796041667,46.0794166666,27.2700833333,38.9219166667,11.29725,13.84975,32.9029166667,23.75725,16.3201527778,29.95925,11.0321666667
519.68,12.4855833333,46.111375,27.2854166667,38.9606666666,11.2960833333,13.8461666667,32.8915,23.7926666666,16.3372361111,29.9710833333,11.0236666667
520.02,12.49478125,46.132375,27.3165833333,39.003,11.2761666667,13.84275,32.8788333333,23.8268333333,16.3310694444,29.9784166667,11.0195
520.37,12.5030104166,46.1619166667,27.3465,39.0395,11.2950833333,13.8456666667,32.88825,23.8606666666,16.3513055556,30.00775,11.02775
520.72,12.5094895833,46.1719583333,27.37,39.0863333333,11.3059166667,13.8519166667,32.88325,23.8876666667,16.3747638889,30.0134166667,11.0313333333
521.06,12.5139895833,46.2057083333,27.39075,39.1588333334,11.3250833333,13.8643333333,32.8885,23.93825,16.4039027778,30.0375833333,11.05375
521.41,12.5491770833,46.3138333333,27.43225,39.2515833333,11.3540833334,13.89675,32.9395833334,24.0045833333,16.4449166667,30.09825,11.0789166667
521.75,12.5963645833,46.4296666667,27.5160833333,39.35375,11.39,13.9503333333,32.9966666667,24.07525,16.481625,30.1644166667,11.1205833333
522.10,12.6188645833,46.501125,27.5735833333,39.398,11.4035,13.968,33.0185,24.1293333333,16.4966388889,30.19525,11.1171666667
522.45,12.6378229167,46.5538333333,27.6235833333,39.447,11.426,13.9979166667,33.0665,24.1670833333,16.5266805556,30.2158333333,11.1373333333
522.79,12.6549166667,46.546125,27.64075,39.44325,11.4563333333,14.0024166666,33.0748333333,24.1893333333,16.539,30.2399166667,11.1384166667
523.14,12.6553229167,46.5362083333,27.6405,39.4373333333,11.4358333334,14.0014166667,33.0850833333,24.2106666666,16.5244722222,30.2481666667,11.1389166666
523.48,12.6959375,46.5905833333,27.6856666667,39.469,11.4601666667,14.0413333333,33.14375,24.27225,16.5368888889,30.2823333333,11.1556666667
523.83,12.7155833334,46.6252083333,27.7265833333,39.4716666667,11.476,14.0605,33.18125,24.3230833333,16.5688333333,30.2983333333,11.16675
524.17,12.7678125,46.6888333333,27.7660833333,39.5300833333,11.5029166667,14.1025833333,33.2425,24.39175,16.6064027777,30.32925,11.1978333333
524.52,12.78046875,46.7230833333,27.7979166666,39.5348333333,11.526,14.1174166666,33.2699166667,24.4398333333,16.6164166667,30.3568333334,11.2123333333
524.87,12.78975,46.69375,27.7998333334,39.4995833333,11.5134166667,14.11575,33.2699166667,24.4558333333,16.6128333333,30.3316666667,11.1969166667
525.21,12.8089583333,46.6702916667,27.82525,39.5028333333,11.5366666666,14.1281666666,33.2771666667,24.4905,16.6192777777,30.34575,11.2013333333
525.56,12.799,46.6359583333,27.814,39.4744166667,11.5398333333,14.1096666667,33.2889166666,24.4994166666,16.6068888889,30.3276666667,11.187
525.90,12.812,46.6516666667,27.8163333334,39.4845,11.5380833333,14.127,33.33275,24.535,16.6232222222,30.3355,11.1916666667
526.25,12.7989166667,46.661,27.8270833333,39.4905,11.5230833333,14.128,33.3444166666,24.5596666667,16.6256111111,30.35275,11.18575
526.59,12.7955625,46.737875,27.8525,39.5191666667,11.5014166666,14.1230833333,33.3925833333,24.5964166667,16.6321805556,30.3686666667,11.17925
526.94,12.8119479167,46.7997083333,27.9085833334,39.5586666666,11.5176666667,14.1495833333,33.4265833333,24.644,16.6618194444,30.3986666667,11.1858333333
527.28,12.8014375,46.848,27.9321666666,39.61825,11.50675,14.151,33.4685,24.678,16.6775138889,30.44375,11.1778333333
527.63,12.7794791666,46.8432916667,27.9193333334,39.6164166666,11.4906666667,14.1381666667,33.433,24.6744166667,16.6626805556,30.4440833333,11.1700833333
527.97,12.764625,46.853375,27.9323333333,39.6274166667,11.4805,14.1345,33.4279166666,24.6910833333,16.6569027778,30.4588333334,11.1566666667
528.32,12.7675208333,46.8905833333,27.9520833334,39.6825833333,11.489,14.1411666667,33.4405833333,24.7138333333,16.6704583333,30.4793333333,11.166
528.66,12.7628229167,46.92125,27.9646666667,39.7158333333,11.4915,14.1416666667,33.43475,24.72725,16.6697777778,30.505,11.1694166667
529.01,12.75125,46.91975,27.9575833334,39.713,11.47975,14.1438333333,33.4136666667,24.72875,16.6668333333,30.5014166667,11.17
529.35,12.7504791667,46.936875,27.9785833334,39.7480833333,11.4818333333,14.1575833333,33.3766666667,24.74925,16.6727638889,30.5239166667,11.1878333333
529.70,12.7480520834,46.9515416667,28.005,39.7855833333,11.4846666667,14.1595,33.358,24.767,16.6785555556,30.5556666667,11.19925
530.04,12.7596979167,46.9523333333,28.0098333334,39.8058333334,11.50075,14.1676666666,33.3370833333,24.7865,16.6830833333,30.5709166667,11.2086666667
530.39,12.7737708333,46.9374166667,28.0293333333,39.8395833333,11.5214166667,14.1884166666,33.3091666667,24.8050833333,16.6909861111,30.57875,11.22875
530.73,12.7651770833,46.903625,28.01025,39.8425833333,11.5180833333,14.169,33.2566666666,24.7908333334,16.6699166666,30.5756666667,11.2285833333
531.08,12.7785833333,46.898375,28.01775,39.84425,11.5375,14.1758333333,33.2131666666,24.8014166667,16.662875,30.5608333333,11.2494166667
531.42,12.81453125,46.9737083333,28.0864166667,39.9095833333,11.5715,14.2218333333,33.2731666667,24.8648333333,16.7027638889,30.6103333333,11.27325
531.77,12.8316354167,46.99175,28.1030833333,39.9274166667,11.5883333334,14.2263333333,33.2631666667,24.88075,16.7114305556,30.6269166667,11.2830833333
532.11,12.8321770833,46.961875,28.0963333333,39.8913333333,11.5775,14.2356666667,33.2395,24.9019166667,16.7140833334,30.6093333333,11.27375
532.46,12.8753020833,46.99675,28.1405833333,39.9354166667,11.6115833333,14.27625,33.28825,24.9629166667,16.7608333333,30.65075,11.3103333333
532.80,12.8956458333,47.0408333334,28.185,39.992,11.61875,14.2785833333,33.3256666667,24.996,16.7799444444,30.6775833333,11.3186666666
533.15,12.8942916667,47.0315,28.1699166667,39.9705,11.6150833333,14.274,33.3334166667,24.9974166667,16.7899305556,30.6656666667,11.30375
533.49,12.8979791666,47.014,28.16175,39.9603333334,11.6206666667,14.2723333333,33.3208333333,24.9954166667,16.7864861111,30.6428333333,11.2961666666
533.84,12.9214270833,47.0906666667,28.2331666667,40.0224166667,11.6391666667,14.28925,33.3596666667,25.0315833333,16.8145138889,30.6803333333,11.3025
534.18,12.9145625,47.0982916666,28.2395,40.031,11.63825,14.2811666667,33.352,25.0471666667,16.8197777778,30.6999166667,11.2865
534.52,12.9543854167,47.1777083333,28.3113333333,40.122,11.6788333333,14.3225833333,33.4105833333,25.1146666666,16.8808194445,30.747,11.3155
534.87,12.97871875,47.2145416667,28.3509166667,40.1533333333,11.7050833333,14.3468333333,33.4275833334,25.1609166666,16.9224444444,30.7726666667,11.3275833333
535.21,13.00840625,47.2225416667,28.3614166667,40.2108333334,11.727,14.35675,33.4323333333,25.1899166667,16.9442916666,30.8133333333,11.3571666667
535.56,13.02334375,47.2731666666,28.3896666667,40.2674166667,11.741,14.377,33.4633333334,25.2289166667,16.9636527777,30.8428333333,11.3778333333
535.90,13.06415625,47.3475833334,28.4616666667,40.3639166666,11.7844166667,14.40225,33.5205833333,25.2839166667,17.007125,30.9065,11.4126666667
536.25,13.068875,47.4234583333,28.4965833333,40.4091666667,11.8030833333,14.4118333333,33.5453333333,25.3139166667,17.0246527778,30.9315,11.4145833333
536.59,13.0824270833,47.4333333333,28.51875,40.41175,11.8166666667,14.4356666667,33.54325,25.33225,17.0475416667,30.9375833333,11.4105833333
536.93,13.1430625,47.5210416667,28.5944166666,40.50725,11.8544166666,14.4875,33.62125,25.4190833333,17.0984027778,31.0180833333,11.44125
537.28,13.1813854167,47.5685833333,28.63475,40.56275,11.8964166667,14.5185,33.6598333334,25.4785,17.1401666667,31.0606666667,11.4755833333
537.62,13.2147708334,47.5678333333,28.6255833334,40.577,11.9250833333,14.5489166666,33.66425,25.52875,17.1739027778,31.0680833333,11.5005
537.97,13.2468958333,47.6189583334,28.673,40.6365833333,11.9491666667,14.5761666667,33.7024166667,25.58525,17.1972777778,31.0959166666,11.52725
538.31,13.27196875,47.6385,28.711,40.64,11.9695,14.6008333333,33.7448333333,25.6273333333,17.2168472222,31.117,11.5448333333
538.65,13.2696458334,47.6391666667,28.7298333333,40.6461666667,11.9734166667,14.60475,33.7790833334,25.6603333333,17.2189583333,31.126,11.5646666667
539.00,13.2643958333,47.6334583333,28.7389166666,40.6063333334,11.9774166667,14.5978333333,33.7715,25.6849166667,17.2153333333,31.0933333333,11.5401666667
539.34,13.282375,47.5936666667,28.7530833333,40.5686666667,11.9848333333,14.6125,33.7873333333,25.7124166667,17.2274166667,31.0816666667,11.5445833333
539.69,13.29209375,47.5807083334,28.7555833333,40.5366666666,11.971,14.61875,33.7805,25.7275833333,17.2268611111,31.0600833333,11.5345833333
540.03,13.29465625,47.54,28.76675,40.5155,11.9670833334,14.6363333333,33.7900833333,25.7525833333,17.2217777778,31.0534166667,11.5341666667
540.37,13.3052708333,47.558375,28.7640833333,40.5086666667,11.96725,14.6435,33.8073333334,25.7860833333,17.2261944444,31.0816666667,11.5518333333
540.72,13.311375,47.5806666667,28.78275,40.5236666667,11.973,14.6496666667,33.8075,25.8036666667,17.2312361111,31.0834166666,11.5645833333
541.06,13.30625,47.6172083333,28.8253333333,40.5550833333,11.96225,14.6709166667,33.8314166667,25.8233333333,17.2375694444,31.1001666667,11.566
541.40,13.2930729167,47.6061666667,28.8221666666,40.5473333334,11.9453333333,14.66175,33.8375,25.81575,17.2282361111,31.1081666666,11.5589166667
541.75,13.2980625,47.590375,28.81875,40.5313333333,11.94575,14.6653333334,33.81875,25.8171666666,17.2343472222,31.09475,11.5586666667
542.09,13.2973645833,47.594125,28.8115833333,40.5579166667,11.94775,14.66925,33.811,25.8304166667,17.2394444445,31.111,11.5581666667
542.43,13.31325,47.6066666667,28.8209166667,40.5939166667,11.9605,14.6858333333,33.806,25.8410833333,17.2568055555,31.1463333334,11.572
542.78,13.3168020833,47.575125,28.8149166667,40.6103333333,11.9633333333,14.6965,33.7713333333,25.84425,17.2590277778,31.1509166667,11.5825
543.12,13.3404583333,47.6255416667,28.8584166667,40.6993333333,12.006,14.733,33.7978333333,25.8878333333,17.2976111111,31.20575,11.621
543.46,13.3694166667,47.6322916667,28.8699166667,40.7496666667,12.0345833333,14.7613333333,33.7928333333,25.9208333333,17.3158611111,31.2573333333,11.6494166667
543.81,13.3816145833,47.646125,28.8778333334,40.781,12.0408333333,14.7454166667,33.7706666667,25.9380833334,17.3230277778,31.2745,11.6551666667
544.15,13.4163229166,47.720875,28.9299166667,40.8863333333,12.0725,14.7709166667,33.814,26.0038333333,17.3574027778,31.3308333334,11.6785833333
544.49,13.420125,47.7405833334,28.9420833333,40.9286666667,12.07825,14.78725,33.84025,26.0285833333,17.3783194444,31.3570833333,11.6755
544.84,13.4599583334,47.8048333334,28.9770833333,40.9855,12.133,14.8133333334,33.8875833334,26.1005,17.4289722222,31.4108333333,11.70125
545.18,13.5125520834,47.8647916666,29.0409166667,41.06875,12.179,14.8661666667,33.9205,26.1741666666,17.4802638889,31.4643333333,11.7405
545.52,13.5588854167,47.9529166667,29.1173333334,41.1428333333,12.22875,14.9189166667,33.9896666667,26.26025,17.5424444445,31.5621666667,11.795
545.87,13.5975729167,47.995125,29.1698333333,41.1790833334,12.2400833333,14.9459166667,34.0156666666,26.2999166667,17.5598194444,31.5841666667,11.8153333333
546.21,13.6235416667,48.070125,29.22625,41.2445,12.2601666667,14.9673333333,34.0503333334,26.3686666667,17.5892916666,31.6213333334,11.8211666667
546.55,13.6836875,48.2185,29.3190833334,41.3365,12.3069166667,15.024,34.1426666667,26.4519166667,17.6534722222,31.7145,11.8644166667
546.90,13.7021041667,48.2907916667,29.3514166667,41.3756666666,12.3130833334,15.0318333333,34.1571666666,26.4851666667,17.6685,31.7170833333,11.8540833333
547.24,13.7090833333,48.3695833334,29.4153333333,41.4284166667,12.3233333333,15.0376666667,34.1966666667,26.5135833333,17.691,31.7474166667,11.862
547.58,13.7319583334,48.4373333333,29.4645,41.48925,12.3355,15.0890833333,34.2405,26.5550833333,17.7256666667,31.7735833333,11.89475
547.92,13.7449166666,48.478375,29.5133333333,41.534,12.3661666666,15.1169166667,34.2698333334,26.5873333333,17.7518611111,31.7843333333,11.9128333333
548.27,13.7421458333,48.4809166667,29.5280833333,41.5151666666,12.3563333333,15.1085833333,34.2259166667,26.6114166667,17.7072361111,31.7755833333,11.9075833333
548.61,13.73590625,48.4295416667,29.5121666667,41.4911666666,12.3314166667,15.09525,34.1793333334,26.6058333333,17.6876944444,31.7566666667,11.8975833333
548.95,13.7269270833,48.4794166667,29.5580833333,41.5365833333,12.34175,15.0978333333,34.1898333333,26.6386666666,17.6883472222,31.7668333334,11.8888333333
549.29,13.7229270833,48.5249166667,29.571,41.6320833333,12.3370833333,15.1005833334,34.17975,26.6581666667,17.6768611111,31.7440833333,11.8555
549.64,13.6960729166,48.5845416667,29.5730833333,41.6550833333,12.3415,15.0861666667,34.18025,26.7019166667,17.6804444444,31.7380833333,11.8315
549.98,13.7248229166,48.5731666667,29.582,41.668,12.3635,15.1175833333,34.1925833333,26.71775,17.6845416667,31.7510833333,11.85625
550.32,13.7005208333,48.5629166667,29.586,41.6821666667,12.34775,15.10475,34.1981666667,26.7319166667,17.6729166666,31.7409166667,11.83525
550.66,13.729375,48.5868333333,29.6279166667,41.7356666667,12.353,15.1235,34.2359166667,26.8,17.7016666666,31.8085833334,11.8588333333
551.01,13.74003125,48.62775,29.6509166667,41.7554166667,12.3814166667,15.1648333333,34.2664166667,26.8360833333,17.722375,31.8300833333,11.8723333333
551.35,13.79071875,48.691375,29.7113333333,41.81825,12.4483333333,15.2180833334,34.3139166667,26.9115,17.7770138889,31.8919166667,11.9023333333
551.69,13.83646875,48.7227916667,29.7530833334,41.86625,12.4831666667,15.2660833333,34.3603333333,26.9625,17.8307222222,31.9425833333,11.9235833333
552.03,13.8796979167,48.8046666667,29.8295833333,41.96275,12.5266666667,15.2908333333,34.4361666667,27.0321666666,17.9193888889,32.0119166667,11.9850833333
552.38,13.8813854167,48.7836666666,29.84225,41.96475,12.5263333333,15.2861666667,34.4230833334,27.0476666667,17.9203333333,31.9996666667,11.99425
552.72,13.8724270833,48.794375,29.8566666667,41.9370833334,12.51075,15.2815,34.4169166667,27.0655,17.9140833333,32.0171666667,12.0060833333
553.06,13.8903020834,48.8209166666,29.8888333333,41.9644166666,12.5190833333,15.3055833333,34.4580833333,27.1206666667,17.9461944445,32.0804166667,12.04125
553.40,13.9175104167,48.843875,29.94,42.0228333334,12.5424166667,15.35,34.4814166667,27.1631666667,17.9809027777,32.1285833333,12.07125
553.74,13.9269895834,48.8907083333,29.9970833333,42.0693333333,12.5499166667,15.38475,34.5105833333,27.1985,18.0128888889,32.1641666667,12.0721666667
554.09,13.9760520833,48.92775,30.0499166667,42.1050833333,12.57,15.41525,34.5466666667,27.2381666667,18.0468194445,32.2089166667,12.10775
554.43,13.9887604167,48.9484166667,30.0975833333,42.13625,12.5889166667,15.4615833333,34.5654166667,27.2695,18.0664861111,32.246,12.1280833333
554.77,14.00603125,48.9845,30.1529166667,42.2100833333,12.61125,15.4551666667,34.5725833333,27.3289166667,18.0843472222,32.2435833333,12.1425833333
555.11,13.9943020833,48.9915833333,30.1695,42.245,12.6003333333,15.4345833333,34.5615833333,27.325,18.0667777778,32.2721666667,12.1423333333
555.45,13.9998958333,48.9890833333,30.1909166667,42.2651666667,12.5848333333,15.4250833333,34.5266666667,27.3426666667,18.0704305556,32.298,12.15725
555.80,14.0000520833,48.9715416667,30.1835833334,42.2625,12.5990833333,15.44625,34.5311666667,27.3448333333,18.07475,32.2925833333,12.1536666667
556.14,14.06765625,49.16425,30.2730833333,42.41625,12.6563333333,15.5030833334,34.64275,27.4471666666,18.1445972222,32.4231666667,12.1818333333
556.48,14.0681145833,49.183125,30.29875,42.49025,12.67875,15.5018333333,34.6729166667,27.4745,18.1790972223,32.45625,12.1856666667
556.82,14.0669583334,49.1954166667,30.3131666667,42.4945,12.6841666667,15.5075,34.67275,27.4620833333,18.1725972222,32.4618333334,12.1395
557.16,14.0743125,49.256875,30.3554166667,42.5646666666,12.70825,15.54025,34.7330833334,27.4938333333,18.1971666667,32.51825,12.15975
557.50,14.0691979166,49.239,30.3536666667,42.5455,12.7253333334,15.51475,34.7035833333,27.5145833333,18.2032222222,32.5113333333,12.1535833333
557.85,14.11321875,49.310625,30.411,42.6259166666,12.7880833333,15.5991666667,34.7805,27.6033333333,18.2727777778,32.5443333333,12.2131666667
558.19,14.1362083333,49.3366666667,30.4706666667,42.6405833334,12.81275,15.60675,34.7895,27.63225,18.2950555556,32.56225,12.22525
558.53,14.1629166667,49.372375,30.4725833334,42.6361666667,12.7939166666,15.6406666667,34.83925,27.6734166667,18.3318055556,32.6329166667,12.2560833333
558.87,14.1876041667,49.44275,30.5275,42.6678333333,12.7921666667,15.66725,34.9069166667,27.7556666667,18.3878472222,32.6823333334,12.2691666667
559.21,14.1559166667,49.40375,30.5098333333,42.6496666667,12.7964166667,15.66925,34.8815833333,27.7476666667,18.3804027778,32.66075,12.2500833333
559.55,14.2056770833,49.5189583333,30.5643333333,42.7740833333,12.8495,15.708,34.9564166667,27.8580833333,18.4533472222,32.7594166667,12.2670833333
559.89,14.2275729167,49.476625,30.6009166667,42.729,12.8495833334,15.7330833333,34.9475833333,27.8315,18.46825,32.7236666667,12.2990833333
560.23,14.295125,49.5872916667,30.6688333333,42.827,12.9031666666,15.8091666667,35.0221666667,27.9619166667,18.5085694444,32.7908333333,12.33675
560.58,14.3383958334,49.6290833333,30.7125,42.8240833333,12.9303333333,15.8325833333,35.0640833333,28.02725,18.5352361111,32.8110833333,12.402
560.92,14.3716979167,49.632625,30.7320833333,42.8200833333,12.9608333333,15.8313333333,35.05775,28.0595833333,18.5613888889,32.8208333333,12.4260833333
561.26,14.43315625,49.7562083334,30.8104166667,42.96075,12.9909166666,15.88525,35.15275,28.1474166666,18.6091111111,32.9010833333,12.4658333333
561.60,14.3756666667,49.7045833333,30.739,42.9259166667,12.9386666667,15.7874166666,35.0763333334,28.0975833333,18.5505555556,32.8519166667,12.38525
561.94,14.3396666667,49.6808333334,30.6743333333,42.9121666667,12.909,15.7624166667,35.0233333333,28.0779166667,18.542625,32.8373333334,12.362
562.28,14.3308020833,49.6449583334,30.6731666667,42.9006666666,12.9353333333,15.7596666667,35.0029166667,28.061,18.514,32.8191666667,12.361
562.62,14.3420416667,49.707625,30.7124166667,42.9594166667,12.9573333334,15.7801666667,35.04025,28.0876666667,18.5422916667,32.8375,12.3584166667
562.96,14.37640625,49.7723333333,30.7335,42.99325,12.9664166667,15.79075,35.0939166667,28.1423333333,18.5547083333,32.8591666667,12.3713333333
563.30,14.36403125,49.6914583333,30.72425,42.9361666667,12.9705833333,15.7798333334,35.0595833333,28.0948333333,18.5256666667,32.79125,12.3576666667
563.64,14.3585520834,49.726375,30.7175833333,42.97475,12.9883333333,15.7944166667,35.0749166666,28.1565,18.5155972222,32.8214166667,12.35225
563.99,14.3864791667,49.734,30.7424166667,42.9431666667,12.99375,15.8075,35.0805833333,28.1690833333,18.5164722222,32.8205,12.3635833333
564.33,14.38821875,49.7329583333,30.7318333334,42.9556666667,12.9961666666,15.83075,35.0885,28.1811666667,18.5317083333,32.821,12.3698333333
564.67,14.3841041667,49.73675,30.7075,42.947,12.9689166667,15.8436666667,35.066,28.1989166667,18.5051944444,32.80675,12.3738333333
565.01,14.3705416667,49.6497083333,30.668,42.8819166667,12.9695,15.83825,35.0224166667,28.1808333334,18.5018055556,32.7665,12.3843333333
565.35,14.3799270833,49.6894166667,30.7261666667,42.9045833333,12.9701666666,15.8871666667,35.0483333333,28.2073333333,18.5252638889,32.8145,12.40775
565.69,14.4130104167,49.7055833333,30.7413333333,42.9209166667,12.9984166666,15.8879166667,35.0678333333,28.2615833333,18.5357916666,32.821,12.4194166667
566.03,14.42065625,49.7925,30.8019166667,42.9871666666,13.0073333333,15.9188333333,35.0943333333,28.3143333333,18.5665833333,32.8470833333,12.4055
566.37,14.4131666666,49.7515833333,30.7759166667,42.97875,13.01325,15.9158333333,35.0310833333,28.3008333333,18.5266805555,32.8118333334,12.4150833334
566.71,14.4277291666,49.8071666667,30.8293333333,43.00475,13.0370833334,15.94875,35.0611666667,28.3455,18.55025,32.8470833333,12.4355833333
567.05,14.4619166667,49.88175,30.86925,43.0726666667,13.0339166667,15.9926666667,35.0861666667,28.41575,18.5793055556,32.8985833333,12.4730833333
567.39,14.4551458333,49.8896666667,30.8826666667,43.0734166667,13.03475,15.9995,35.0611666667,28.4076666667,18.5870416667,32.9069166666,12.4785
567.73,14.4427916667,49.8709583333,30.8734166667,43.0836666667,13.0389166667,15.9970833333,35.0311666667,28.3784166667,18.6008194444,32.8955833334,12.486
568.07,14.4548229167,49.90425,30.9284166667,43.1364166667,13.0548333334,16.0164166667,35.0375,28.412,18.6059583333,32.9299166667,12.4924166667
568.41,14.432125,49.8577083333,30.9526666667,43.1211666666,13.044,15.9951666667,35.0178333333,28.3846666666,18.6020555555,32.9221666667,12.4585
568.75,14.4420520833,49.9231666667,30.98275,43.1553333333,13.044,15.9929166667,35.0416666667,28.4030833334,18.6038472222,32.93875,12.445
569.09,14.4809270833,49.9564166667,31.0451666667,43.19725,13.0935,16.0261666666,35.06875,28.4750833333,18.6352638889,32.9781666667,12.4754166667
569.43,14.4695520833,49.97625,31.0581666666,43.192,13.1043333334,16.0344166666,35.0928333333,28.4788333333,18.6286805555,32.9585,12.4766666667
569.77,14.4916145833,49.964625,31.0555,43.2085833333,13.1023333333,16.054,35.11225,28.5171666667,18.6525833333,32.993,12.5131666667
570.11,14.4871458333,49.8675,31.038,43.1465,13.08125,16.03775,35.0929166667,28.5134166667,18.6659861111,32.9495833333,12.4851666667
570.45,14.4866458333,49.8236666667,31.0601666667,43.1395,13.0610833334,16.0258333334,35.03925,28.4981666667,18.6417638889,32.9161666667,12.4749166666
570.79,14.49396875,49.8384166667,31.0979166667,43.1643333334,13.0988333333,16.03425,35.05925,28.5010833333,18.6517916667,32.9144166666,12.4814166667
571.13,14.4993958334,49.8332083334,31.1235833333,43.162,13.0956666667,16.0265833333,35.0836666666,28.5374166666,18.6752222222,32.9236666667,12.4973333333
571.47,14.4835625,49.8779166667,31.1124166667,43.1840833333,13.0708333333,16.0111666666,35.106,28.5558333333,18.6625,32.96875,12.4691666667
571.81,14.4702083333,49.8907916667,31.11175,43.1998333333,13.0434166667,15.9875,35.1134166667,28.56275,18.6677638889,32.9540833333,12.4569166667
572.15,14.5232708334,49.969125,31.1455,43.25625,13.07525,16.0355,35.14525,28.6314166667,18.7099861111,32.97125,12.4906666667
572.49,14.5218229167,49.9534166667,31.1531666667,43.2356666667,13.064,16.0435833333,35.1436666667,28.6360833333,18.715375,32.9704166667,12.5095
572.83,14.5335729167,49.983875,31.1490833333,43.2518333333,13.0759166667,16.0418333333,35.1549166667,28.6375,18.7119166666,32.9689166667,12.5284166666
573.17,14.6093020833,50.1047916667,31.2350833333,43.3784166666,13.13575,16.13575,35.2524166667,28.7325,18.7960694445,33.0625,12.5996666667
573.51,14.6696458333,50.1420833333,31.2900833334,43.4386666667,13.2066666666,16.181,35.2865833333,28.7771666667,18.8211527778,33.1071666667,12.6435
